모두투어(080160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-31,19743,19977,19643,19977,20864,377370.0,12600000.0
2016-06-01,19743,20210,19710,20077,34622,379260.0,12600000.0
2016-06-02,20110,20177,19876,20077,25770,379260.0,12600000.0
2016-06-03,20143,20143,19610,19810,46564,374220.0,12600000.0
2016-06-07,19943,20277,19876,20144,30512,380520.0,12600000.0
2016-06-08,20177,20410,20043,20411,37213,385560.0,12600000.0
2016-06-09,20677,20744,20143,20744,41290,391860.0,12600000.0
2016-06-10,20443,20744,20310,20377,39792,384930.0,12600000.0
2016-06-13,20343,20343,19576,19610,39922,370440.0,12600000.0
2016-06-14,19576,19943,19543,19944,23892,376740.0,12600000.0
2016-06-15,19943,19977,19209,19377,50405,366030.0,12600000.0
2016-06-16,19376,19576,19009,19210,19860,362880.0,12600000.0
2016-06-17,19209,19410,19076,19077,19078,360360.0,12600000.0
2016-06-20,19310,19443,19109,19410,10324,366660.0,12600000.0
2016-06-21,19176,19510,19009,19210,37142,362880.0,12600000.0
2016-06-22,19410,19710,19343,19543,208089,369180.0,12600000.0
2016-06-23,19543,19543,19109,19410,39647,366660.0,12600000.0
2016-06-24,19643,19676,18009,18743,60010,354060.0,12600000.0
2016-06-27,18342,18642,17842,17909,99776,338310.0,12600000.0
2016-06-28,17842,18242,17675,18009,53020,340200.0,12600000.0
2016-06-29,18276,18376,18076,18276,49366,345240.0,12600000.0
2016-06-30,18476,18642,18342,18476,45714,349020.0,12600000.0
2016-07-01,18542,19310,18542,19210,181930,362880.0,12600000.0
2016-07-04,19243,19476,18843,19477,48935,367920.0,12600000.0
2016-07-05,19410,19543,19109,19477,21434,367920.0,12600000.0
2016-07-06,19310,19410,18843,19177,37782,362250.0,12600000.0
2016-07-07,19176,19410,19109,19110,22363,360990.0,12600000.0
2016-07-08,18943,19276,18809,18910,18435,357210.0,12600000.0
2016-07-11,18576,19009,18509,18910,24929,357210.0,12600000.0
2016-07-12,18976,19109,18843,19077,26628,360360.0,12600000.0
2016-07-13,18976,19143,18876,18876,13365,356580.0,12600000.0
2016-07-14,18743,18943,18642,18943,71956,357840.0,12600000.0
2016-07-15,18943,19143,18776,18776,19326,354690.0,12600000.0
2016-07-18,18776,18876,18442,18876,31814,356580.0,12600000.0
2016-07-19,18876,18943,18609,18943,21380,357840.0,12600000.0
2016-07-20,18909,19009,18809,18910,15221,357210.0,12600000.0
2016-07-21,18909,18909,18409,18676,82390,352800.0,12600000.0
2016-07-22,18642,18642,18176,18510,99388,349650.0,12600000.0
2016-07-25,18342,18442,17842,17976,83928,339570.0,12600000.0
2016-07-26,18109,18109,17875,18009,34897,340200.0,12600000.0
2016-07-27,18009,18009,17642,17709,73843,334530.0,12600000.0
2016-07-28,17775,17842,17542,17609,34554,332640.0,12600000.0
2016-07-29,17642,17975,17475,17843,68456,337050.0,12600000.0
2016-08-01,17975,18142,17942,18043,61910,340830.0,12600000.0
2016-08-02,17942,18642,17942,18543,119356,350280.0,12600000.0
2016-08-03,18509,18509,18176,18410,58863,347760.0,12600000.0
2016-08-04,18442,18542,17942,17976,81009,339570.0,12600000.0
2016-08-05,18009,18042,17542,17642,87029,333270.0,12600000.0
2016-08-08,17742,17975,17642,17843,71649,337050.0,12600000.0
2016-08-09,17809,18076,17809,17976,56113,339570.0,12600000.0
2016-08-10,18042,19109,17909,19043,158825,359730.0,12600000.0
2016-08-11,19143,19209,18642,18710,89579,353430.0,12600000.0
2016-08-12,18743,19109,18509,18910,111556,357210.0,12600000.0
2016-08-16,18809,19310,18743,19010,146529,359100.0,12600000.0
2016-08-17,18943,19176,18142,18276,107638,345240.0,12600000.0
2016-08-18,18376,18676,18276,18343,75994,346500.0,12600000.0
2016-08-19,18576,18576,17975,18043,65336,340830.0,12600000.0
2016-08-22,18009,18142,17775,18043,47125,340830.0,12600000.0
2016-08-23,18009,18276,17742,18276,56487,345240.0,12600000.0
2016-08-24,18376,19009,18176,18810,153400,355320.0,12600000.0
2016-08-25,18976,19476,18976,19477,151482,367920.0,12600000.0
2016-08-26,19643,19943,19376,19543,94852,369180.0,12600000.0
2016-08-29,19410,19443,18876,18977,72295,358470.0,12600000.0
2016-08-30,18876,19410,18876,19243,76780,363510.0,12600000.0
2016-08-31,19109,19410,18876,19077,53750,360360.0,12600000.0
2016-09-01,19109,19176,18743,19110,69651,360990.0,12600000.0
2016-09-02,19143,19810,19143,19543,67889,369180.0,12600000.0
2016-09-05,19576,20043,19476,19810,95587,374220.0,12600000.0
2016-09-06,19810,19810,18876,19110,90810,360990.0,12600000.0
2016-09-07,19209,19276,18409,18476,77503,349020.0,12600000.0
2016-09-08,18409,18809,18376,18810,56268,355320.0,12600000.0
2016-09-09,18876,18909,18576,18676,42481,352800.0,12600000.0
2016-09-12,18342,18642,18042,18209,68193,343980.0,12600000.0
2016-09-13,18409,18509,17809,18510,76519,349650.0,12600000.0
2016-09-19,18509,18976,18176,18576,64504,350910.0,12600000.0
2016-09-20,18576,18743,18409,18643,24583,352170.0,12600000.0
2016-09-21,18609,18809,18376,18743,48630,354060.0,12600000.0
2016-09-22,18376,18809,18376,18676,51965,352800.0,12600000.0
2016-09-23,18809,19043,18676,18943,43194,357840.0,12600000.0
2016-09-26,18943,19043,18709,18743,36123,354060.0,12600000.0
2016-09-27,18676,18809,18476,18710,27671,353430.0,12600000.0
2016-09-28,18709,19176,18576,19110,43144,360990.0,12600000.0
2016-09-29,18976,19376,18909,19210,36989,362880.0,12600000.0
2016-09-30,19343,19376,19043,19210,57577,362880.0,12600000.0
2016-10-04,19343,19543,19109,19310,37141,364770.0,12600000.0
2016-10-05,19476,19576,18809,18977,49049,358470.0,12600000.0
2016-10-06,19043,19143,18142,18343,75687,346500.0,12600000.0
2016-10-07,18342,18609,18142,18209,44140,343980.0,12600000.0
2016-10-10,18176,18509,18176,18410,27189,347760.0,12600000.0
2016-10-11,18442,18442,18309,18410,24660,347760.0,12600000.0
2016-10-12,18342,18642,18142,18576,34082,350910.0,12600000.0
2016-10-13,18609,18709,18376,18443,21402,348390.0,12600000.0
2016-10-14,18542,18676,18442,18576,23520,350910.0,12600000.0
2016-10-17,18609,18609,18276,18443,27790,348390.0,12600000.0
2016-10-18,18542,18843,18276,18810,42071,355320.0,12600000.0
2016-10-19,19043,19043,18609,18743,21036,354060.0,12600000.0
2016-10-20,18943,18943,18542,18643,24999,352170.0,12600000.0
2016-10-21,18743,18776,18376,18543,20768,350280.0,12600000.0
2016-10-24,18576,18576,18309,18410,22283,347760.0,12600000.0
2016-10-25,18376,18376,17275,17476,117427,330120.0,12600000.0
2016-10-26,17342,18076,17308,18009,66256,340200.0,12600000.0
2016-10-27,17575,18476,17575,18443,53566,348390.0,12600000.0
2016-10-28,18309,18342,17842,18109,37891,342090.0,12600000.0
2016-10-31,17909,18142,17442,17676,45014,333900.0,12600000.0
2016-11-01,17475,17742,17442,17576,20254,332010.0,12600000.0
2016-11-02,17942,18442,17609,17809,100204,336420.0,12600000.0
2016-11-03,17809,18376,17809,18143,62450,342720.0,12600000.0
2016-11-04,17942,18342,17909,18276,34536,345240.0,12600000.0
2016-11-07,18142,18409,18142,18276,15803,345240.0,12600000.0
2016-11-08,18376,18542,18176,18543,24046,350280.0,12600000.0
2016-11-09,18576,18576,17275,18043,65542,340830.0,12600000.0
2016-11-10,18142,18509,17942,18176,36057,343350.0,12600000.0
2016-11-11,18176,18176,17909,18176,26395,343350.0,12600000.0
2016-11-14,18109,18209,17942,18109,15025,342090.0,12600000.0
2016-11-15,18342,18342,17809,17943,49840,338940.0,12600000.0
2016-11-16,17975,18176,17975,18076,16750,341460.0,12600000.0
2016-11-17,18009,18176,17909,17976,35284,339570.0,12600000.0
2016-11-18,18142,18142,17875,17943,17011,338940.0,12600000.0
2016-11-21,17942,18276,17942,18076,23599,341460.0,12600000.0
2016-11-22,18076,18209,17909,18143,32478,342720.0,12600000.0
2016-11-23,18242,18242,17942,18009,44771,340200.0,12600000.0
2016-11-24,18009,18109,17942,18043,38947,340830.0,12600000.0
2016-11-25,18009,18176,17942,18043,31391,340830.0,12600000.0
2016-11-28,18076,18109,17909,17976,38944,339570.0,12600000.0
2016-11-29,17975,18109,17942,18109,24382,342090.0,12600000.0
2016-11-30,17942,18342,17942,18209,51554,343980.0,12600000.0
2016-12-01,18209,18909,18042,18543,73491,350280.0,12600000.0
2016-12-02,18576,18743,18409,18543,20436,350280.0,12600000.0
2016-12-05,18342,18709,18009,18676,60329,352800.0,12600000.0
2016-12-06,18642,18809,18476,18743,54323,354060.0,12600000.0
2016-12-07,18743,18909,18476,18643,30101,352170.0,12600000.0
2016-12-08,18676,19510,18676,19377,150764,366030.0,12600000.0
2016-12-09,19276,19977,19276,19710,127611,372330.0,12600000.0
2016-12-12,19943,19943,19343,19343,53935,365400.0,12600000.0
2016-12-13,19376,19910,19376,19810,31576,374220.0,12600000.0
2016-12-14,19643,19910,19076,19310,64728,364770.0,12600000.0
2016-12-15,19109,19576,19109,19310,30377,364770.0,12600000.0
2016-12-16,19310,19510,19076,19410,35665,366660.0,12600000.0
2016-12-19,19410,19810,19176,19777,39306,373590.0,12600000.0
2016-12-20,19843,19843,19476,19677,32922,371700.0,12600000.0
2016-12-21,19543,19676,19143,19143,34348,361620.0,12600000.0
2016-12-22,19143,19310,18943,18977,15074,358470.0,12600000.0
2016-12-23,18976,19310,18943,19143,29407,361620.0,12600000.0
2016-12-26,19209,19743,19009,19510,27885,368550.0,12600000.0
2016-12-27,19676,19810,19410,19677,34815,371700.0,12600000.0
2016-12-28,19543,19743,19243,19677,31203,371700.0,12600000.0
2016-12-29,19643,19643,19109,19310,25502,364770.0,12600000.0
2017-01-02,18943,19343,18609,19010,44211,359100.0,12600000.0
2017-01-03,19009,19276,18409,18410,75514,347760.0,12600000.0
2017-01-04,18542,18976,18476,18910,56891,357210.0,12600000.0
2017-01-05,18876,19009,18676,18710,40403,353430.0,12600000.0
2017-01-06,18776,19676,18776,19510,60192,368550.0,12600000.0
2017-01-09,19310,19676,19143,19343,42864,365400.0,12600000.0
2017-01-10,19243,19910,19243,19577,105027,369810.0,12600000.0
2017-01-11,19810,19810,19443,19677,47116,371700.0,12600000.0
2017-01-12,19676,19810,19276,19644,36505,371070.0,12600000.0
2017-01-13,19676,19776,19376,19610,38185,370440.0,12600000.0
2017-01-16,19576,19776,19410,19644,14924,371070.0,12600000.0
2017-01-17,19810,19876,19543,19577,28247,369810.0,12600000.0
2017-01-18,19576,19876,19576,19810,30740,374220.0,12600000.0
2017-01-19,19810,19910,19610,19677,24170,371700.0,12600000.0
2017-01-20,19576,19743,19209,19443,52679,367290.0,12600000.0
2017-01-23,19543,20343,19510,20311,158573,383670.0,12600000.0
2017-01-24,20177,20777,20177,20644,111963,389970.0,12600000.0
2017-01-25,20510,20677,20343,20644,74921,389970.0,12600000.0
2017-01-26,20744,20777,20310,20644,54133,389970.0,12600000.0
2017-01-31,20777,21811,20777,21778,215317,411390.0,12600000.0
2017-02-01,21844,22144,21677,21845,82743,412650.0,12600000.0
2017-02-02,21611,21978,21377,21411,104861,404460.0,12600000.0
2017-02-03,21611,21978,21311,21878,133047,413280.0,12600000.0
2017-02-06,22311,22444,21611,22312,192930,421470.0,12600000.0
2017-02-07,22511,22811,22011,22545,274114,425880.0,12600000.0
2017-02-08,22545,22745,22111,22111,238490,417690.0,12600000.0
2017-02-09,22344,22511,21711,21978,145403,415170.0,12600000.0
2017-02-10,21844,22278,21777,22078,87644,417060.0,12600000.0
2017-02-13,22311,22311,21511,21778,88357,411390.0,12600000.0
2017-02-14,21811,21978,21210,21811,106939,412020.0,12600000.0
2017-02-15,21811,21978,21411,21845,92241,412650.0,12600000.0
2017-02-16,22044,22211,21477,21511,104962,406350.0,12600000.0
2017-02-17,21511,21844,21477,21645,59319,408870.0,12600000.0
2017-02-20,21611,22545,21444,22545,103631,425880.0,12600000.0
2017-02-21,22645,23111,22278,22745,120625,429660.0,12600000.0
2017-02-22,22878,23111,22511,22979,85097,434070.0,12600000.0
2017-02-23,22978,23312,22511,22778,106761,430290.0,12600000.0
2017-02-24,22878,23778,22878,23712,147369,447930.0,12600000.0
2017-02-27,23745,23745,23245,23279,65955,439740.0,12600000.0
2017-02-28,23212,23378,22711,23345,64507,441000.0,12600000.0
2017-03-02,23345,23478,22678,22912,81920,432810.0,12600000.0
2017-03-03,22211,23512,21577,22612,264023,427140.0,12600000.0
2017-03-06,22611,23212,21944,23212,128116,438480.0,12600000.0
2017-03-07,23045,23512,22745,23179,93142,437850.0,12600000.0
2017-03-08,23212,23278,22811,23012,53253,434700.0,12600000.0
2017-03-09,22945,23412,22745,23345,53429,441000.0,12600000.0
2017-03-10,23578,23645,22978,23279,67370,439740.0,12600000.0
2017-03-13,23445,23645,23145,23312,66080,440370.0,12600000.0
2017-03-14,23245,23512,23145,23212,34542,438480.0,12600000.0
2017-03-15,23045,23178,22178,22445,69048,423990.0,12600000.0
2017-03-16,22444,22778,22011,22445,55064,423990.0,12600000.0
2017-03-17,22344,23011,22078,23012,53182,434700.0,12600000.0
2017-03-20,23145,23345,22945,23212,35309,438480.0,12600000.0
2017-03-21,23378,24179,23245,24179,101517,456750.0,12600000.0
2017-03-22,24712,25012,24179,24479,161702,462420.0,12600000.0
2017-03-23,24312,24746,23979,24479,87934,462420.0,12600000.0
2017-03-24,24479,25012,24179,24813,51918,468720.0,12600000.0
2017-03-27,25079,25113,23945,24746,80818,467460.0,12600000.0
2017-03-28,24746,24746,24345,24479,49888,462420.0,12600000.0
2017-03-29,24345,24879,24312,24813,100058,468720.0,12600000.0
2017-03-30,24812,25613,24812,25580,145089,483210.0,12600000.0
2017-03-31,25679,26013,25113,25780,107313,486990.0,12600000.0
2017-04-03,25880,25880,24912,25480,88287,481320.0,12600000.0
2017-04-04,25813,26547,25746,26047,122744,492030.0,12600000.0
2017-04-05,26513,26913,26146,26514,134800,500850.0,12600000.0
2017-04-06,26613,27280,26246,26447,115550,499590.0,12600000.0
2017-04-07,26580,27147,26113,27147,75512,512820.0,12600000.0
2017-04-10,27080,27080,26346,26480,90721,500220.0,12600000.0
2017-04-11,26680,27280,26580,27281,97950,515340.0,12600000.0
2017-04-12,27347,27514,27047,27414,50280,517860.0,12600000.0
2017-04-13,27247,27580,26747,26981,71875,509670.0,12600000.0
2017-04-14,27080,27314,26780,27181,36975,513450.0,12600000.0
2017-04-17,26813,27280,26780,27214,53393,514080.0,12600000.0
2017-04-18,27214,27347,27047,27281,57398,515340.0,12600000.0
2017-04-19,27280,27380,26780,26781,84453,505890.0,12600000.0
2017-04-20,26780,27247,26213,26414,127550,498960.0,12600000.0
2017-04-21,25980,27214,25980,27181,136023,513450.0,12600000.0
2017-04-24,27514,27514,26713,26747,36620,505260.0,12600000.0
2017-04-25,26813,26980,26313,26680,96186,504000.0,12600000.0
2017-04-26,26747,26947,26146,26814,129230,506520.0,12600000.0
2017-04-27,26680,26780,25946,26013,131504,491400.0,12600000.0
2017-04-28,26313,26480,25946,26347,216163,497700.0,12600000.0
2017-05-02,26513,26613,25846,26580,89042,502110.0,12600000.0
2017-05-04,26613,27314,26580,27281,180202,515340.0,12600000.0
2017-05-08,27547,27547,26780,27181,134159,513450.0,12600000.0
2017-05-10,27647,27814,27247,27448,166090,518490.0,12600000.0
2017-05-11,28114,28514,27947,28315,174528,534870.0,12600000.0
2017-05-12,28481,30315,28448,29849,183147,563850.0,12600000.0
2017-05-15,30015,31282,29915,30416,96229,574560.0,12600000.0
2017-05-16,30782,30949,30082,30482,86835,575820.0,12600000.0
2017-05-17,30649,31016,30015,30683,60530,579600.0,12600000.0
2017-05-18,30048,31016,30015,31016,75237,585900.0,12600000.0
2017-05-19,31349,31349,30582,30683,57948,579600.0,12600000.0
2017-05-22,30882,30949,30382,30449,56438,575190.0,12600000.0
2017-05-23,30749,31983,30449,31583,154357,596610.0,12600000.0
2017-05-24,31649,31783,30916,31583,62985,596610.0,12600000.0
2017-05-25,31382,31416,30449,30449,80636,575190.0,12600000.0
2017-05-26,30649,31282,30649,30983,59811,585270.0,12600000.0
2017-05-29,30949,30949,29748,29882,90646,564480.0,12600000.0
2017-05-30,29882,30349,29882,30349,40598,573300.0,12600000.0
2017-05-31,29982,30482,29848,29882,69555,564480.0,12600000.0
2017-06-01,29782,31049,29782,31049,111117,586530.0,12600000.0
2017-06-02,31883,31983,30115,30516,734123,576450.0,12600000.0
2017-06-05,30949,30949,30515,30816,148825,582120.0,12600000.0
2017-06-07,30949,31182,30782,31016,176243,585900.0,12600000.0
2017-06-08,31216,32883,31149,32884,293464,621180.0,12600000.0
2017-06-09,32883,32983,32250,32517,130034,614250.0,12600000.0
2017-06-12,32216,32383,31949,32150,104175,607320.0,12600000.0
2017-06-13,32283,32416,31116,31516,144108,595350.0,12600000.0
2017-06-14,31716,31849,31316,31650,107663,597870.0,12600000.0
2017-06-15,31783,31883,30949,31650,83419,597870.0,12600000.0
2017-06-16,31449,31616,31149,31616,77831,597240.0,12600000.0
2017-06-19,31616,31649,31349,31450,104545,594090.0,12600000.0
2017-06-20,31683,32250,31683,32150,115518,607320.0,12600000.0
2017-06-21,32150,32350,31200,31500,155655,396900.0,12600000.0
2017-06-22,31000,31800,30300,31350,169794,395010.0,12600000.0
2017-06-23,31350,31400,30900,31150,90487,392490.0,12600000.0
2017-06-26,31150,31300,30550,31300,53160,394380.0,12600000.0
2017-06-27,31450,32550,31000,32400,170309,408240.0,12600000.0
2017-06-28,32550,32850,31300,31500,83778,396900.0,12600000.0
2017-06-29,31500,31500,30450,30550,144358,384930.0,12600000.0
2017-06-30,30850,31750,30400,31650,75682,398790.0,12600000.0
2017-07-03,31550,31550,31050,31100,50856,391860.0,12600000.0
2017-07-04,31150,31700,29850,29900,108114,376740.0,12600000.0
2017-07-05,30100,30450,29600,30200,142188,380520.0,12600000.0
2017-07-06,29950,30000,29000,29400,163459,370440.0,12600000.0
2017-07-07,29550,29700,29050,29700,83187,374220.0,12600000.0
2017-07-10,29700,29700,27850,27850,165274,350910.0,12600000.0
2017-07-11,28000,28850,27800,28700,198274,361620.0,12600000.0
2017-07-12,28450,29000,28300,29000,71901,365400.0,12600000.0
2017-07-13,29000,29400,28050,28250,107847,355950.0,12600000.0
2017-07-14,28250,28400,27800,28400,113628,357840.0,12600000.0
2017-07-17,28550,29400,28250,29050,126702,366030.0,12600000.0
2017-07-18,28550,29600,28400,29400,170013,555660.0,18900000.0
2017-07-19,29750,29800,28550,29100,171423,549990.0,18900000.0
2017-07-20,29150,29150,28300,28400,179547,536760.0,18900000.0
2017-07-21,28550,28600,27800,27850,193205,526365.0,18900000.0
2017-07-24,28000,28350,27850,28200,133796,532980.0,18900000.0
2017-07-25,28300,28500,27850,28050,101477,530145.0,18900000.0
2017-07-26,28050,28050,26600,26700,301565,504630.0,18900000.0
2017-07-27,26550,28150,26550,27800,220464,525420.0,18900000.0
2017-07-28,28100,28300,27700,28100,174807,531090.0,18900000.0
2017-07-31,27950,28800,27950,28800,145879,544320.0,18900000.0
2017-08-01,28550,30500,28550,30500,300596,576450.0,18900000.0
2017-08-02,31000,31500,30200,30500,177476,576450.0,18900000.0
2017-08-03,30500,31000,29750,30000,128627,567000.0,18900000.0
2017-08-04,30000,30900,29300,29900,181811,565110.0,18900000.0
2017-08-07,29950,30000,28900,29150,159156,550935.0,18900000.0
2017-08-08,29500,29800,29250,29550,103146,558495.0,18900000.0
2017-08-09,29350,29450,28800,28800,82020,544320.0,18900000.0
2017-08-10,28100,29250,28100,28500,84214,538650.0,18900000.0
2017-08-11,27900,29150,27700,28200,73231,532980.0,18900000.0
2017-08-14,28600,28600,28200,28600,65190,540540.0,18900000.0
2017-08-16,28650,29050,28100,28300,89897,534870.0,18900000.0
2017-08-17,28200,29100,27650,29050,56729,549045.0,18900000.0
2017-08-18,28700,29350,28300,28900,65281,546210.0,18900000.0
2017-08-21,28900,29200,28500,28850,58676,545265.0,18900000.0
2017-08-22,29000,29000,28600,28950,44026,547155.0,18900000.0
2017-08-23,28800,28800,28050,28150,120207,532035.0,18900000.0
2017-08-24,28500,29050,28400,29050,93393,549045.0,18900000.0
2017-08-25,29400,29400,28700,28800,108740,544320.0,18900000.0
2017-08-28,28900,29000,28300,28700,63556,542430.0,18900000.0
2017-08-29,28500,28500,28000,28050,95360,530145.0,18900000.0
2017-08-30,28300,28400,27750,28150,71278,532035.0,18900000.0
2017-08-31,28100,28150,26950,27200,207726,514080.0,18900000.0
2017-09-01,27200,27600,27000,27400,95981,517860.0,18900000.0
2017-09-04,26550,27100,26250,26450,123365,499905.0,18900000.0
2017-09-05,26500,26750,25900,26400,165844,498960.0,18900000.0
2017-09-06,26550,26550,26100,26500,91628,500850.0,18900000.0
2017-09-07,26650,26800,26350,26800,88464,506520.0,18900000.0
2017-09-08,26850,26850,25700,25800,139170,487620.0,18900000.0
2017-09-11,25900,27150,25850,26950,125152,509355.0,18900000.0
2017-09-12,27300,27700,26550,27650,168827,522585.0,18900000.0
2017-09-13,27650,28250,27150,28050,170489,530145.0,18900000.0
2017-09-14,28150,28200,27250,27650,119574,522585.0,18900000.0
2017-09-15,27500,27900,27100,27200,112627,514080.0,18900000.0
2017-09-18,27400,27400,26500,27350,177164,516915.0,18900000.0
2017-09-19,27350,27400,26700,26800,131952,506520.0,18900000.0
2017-09-20,26900,27200,26750,26900,77748,508410.0,18900000.0
2017-09-21,26900,26900,26300,26300,136438,497070.0,18900000.0
2017-09-22,26300,26450,25600,25750,147214,486675.0,18900000.0
2017-09-25,25350,25900,25000,25150,71931,475335.0,18900000.0
2017-09-26,25150,25700,24400,25350,65199,479115.0,18900000.0
2017-09-27,25800,26050,25400,25600,103190,483840.0,18900000.0
2017-09-28,25500,26200,25450,25850,143143,488565.0,18900000.0
2017-09-29,25700,25850,24150,24250,316309,458325.0,18900000.0
2017-10-10,24300,25350,24300,25300,274793,478170.0,18900000.0
2017-10-11,25150,25350,24500,25350,349062,479115.0,18900000.0
2017-10-12,25650,26400,25350,26200,137862,495180.0,18900000.0
2017-10-13,26200,26250,25250,25600,187435,483840.0,18900000.0
2017-10-16,25600,27250,25350,27250,259276,515025.0,18900000.0
2017-10-17,27550,28850,27500,28450,519162,537705.0,18900000.0
2017-10-18,28650,28900,28100,28350,259973,535815.0,18900000.0
2017-10-19,28500,28600,27750,27900,197293,527310.0,18900000.0
2017-10-20,27600,28050,26750,27200,281450,514080.0,18900000.0
2017-10-23,27100,27450,26900,27350,67469,516915.0,18900000.0
2017-10-24,27350,27700,26700,26750,103459,505575.0,18900000.0
2017-10-25,26750,27500,26750,27100,180148,512190.0,18900000.0
2017-10-26,27450,29150,27100,29150,480194,550935.0,18900000.0
2017-10-27,30050,30050,28500,29200,527358,551880.0,18900000.0
2017-10-30,29600,29950,29300,29900,302513,565110.0,18900000.0
2017-10-31,30500,30600,29300,29400,242202,555660.0,18900000.0
2017-11-01,29700,29800,28150,28300,213586,534870.0,18900000.0
2017-11-02,28600,28950,28100,28150,250531,532035.0,18900000.0
2017-11-03,28400,28650,28100,28500,147146,538650.0,18900000.0
2017-11-06,28300,29100,28250,28650,140591,541485.0,18900000.0
2017-11-07,28450,28600,28000,28250,153286,533925.0,18900000.0
2017-11-08,28300,29100,28000,29100,148135,549990.0,18900000.0
2017-11-09,29150,29650,28850,29200,135148,551880.0,18900000.0
2017-11-10,29200,29350,28550,28950,111656,547155.0,18900000.0
2017-11-13,29250,29800,28900,29150,211362,550935.0,18900000.0
2017-11-14,29400,29450,28750,29100,178100,549990.0,18900000.0
2017-11-15,29050,29200,27850,28100,345581,531090.0,18900000.0
2017-11-16,27650,28450,27650,28450,167813,537705.0,18900000.0
2017-11-17,28250,28450,27800,28300,203712,534870.0,18900000.0
2017-11-20,28100,30050,28100,30050,570283,567945.0,18900000.0
2017-11-21,30050,31650,29700,31650,750819,598185.0,18900000.0
2017-11-22,32100,32100,31150,32000,468101,604800.0,18900000.0
2017-11-23,32000,32750,31850,32650,267322,617085.0,18900000.0
2017-11-24,32900,33850,31900,32850,483808,620865.0,18900000.0
2017-11-27,32850,34350,32450,34350,328167,649215.0,18900000.0
2017-11-28,34650,35550,33950,34750,466525,656775.0,18900000.0
2017-11-29,34950,37450,34900,36200,692741,684180.0,18900000.0
2017-11-30,35550,36250,34650,35350,420728,668115.0,18900000.0
2017-12-01,35450,35550,33600,34250,485923,647325.0,18900000.0
2017-12-04,34250,34650,34100,34400,186622,650160.0,18900000.0
2017-12-05,34950,35300,34350,34350,248328,649215.0,18900000.0
2017-12-06,34600,35700,33650,34150,426877,645435.0,18900000.0
2017-12-07,34650,35950,34200,34850,432376,658665.0,18900000.0
2017-12-08,34700,34700,33450,33650,171411,635985.0,18900000.0
2017-12-11,33900,34600,33550,34550,119141,652995.0,18900000.0
2017-12-12,34550,34850,33200,33350,137855,630315.0,18900000.0
2017-12-13,33350,34250,33350,33950,95414,641655.0,18900000.0
2017-12-14,33950,34250,33200,34000,161509,642600.0,18900000.0
2017-12-15,34250,34250,33050,33050,86420,624645.0,18900000.0
2017-12-18,33500,34450,33150,33150,148943,626535.0,18900000.0
2017-12-19,33450,33750,32100,32850,162275,620865.0,18900000.0
2017-12-20,32250,32550,31500,31600,232747,597240.0,18900000.0
2017-12-21,31400,32000,31200,31300,107207,591570.0,18900000.0
2017-12-22,30900,30900,28500,30200,444034,570780.0,18900000.0
2017-12-26,30400,30400,29650,30350,171148,573615.0,18900000.0
2017-12-27,30150,30750,29500,30750,132389,581175.0,18900000.0
2017-12-28,30650,31200,30150,30500,91821,576450.0,18900000.0
2018-01-02,31200,32450,31200,32400,177781,612360.0,18900000.0
2018-01-03,32500,32550,31100,31600,219259,597240.0,18900000.0
2018-01-04,32100,32350,31000,31000,171546,585900.0,18900000.0
2018-01-05,31000,31850,30900,31300,108307,591570.0,18900000.0
2018-01-08,31350,31500,30600,31000,195120,585900.0,18900000.0
2018-01-09,30700,32300,30200,31950,209350,603855.0,18900000.0
2018-01-10,32000,32800,31150,32650,284414,617085.0,18900000.0
2018-01-11,32950,33000,32000,32650,163043,617085.0,18900000.0
2018-01-12,32400,33000,32050,32900,149649,621810.0,18900000.0
2018-01-15,32700,33450,32250,33450,209609,632205.0,18900000.0
2018-01-16,33450,34800,33100,34750,257446,656775.0,18900000.0
2018-01-17,34600,35400,34150,34500,246755,652050.0,18900000.0
2018-01-18,34850,35000,33650,33900,162383,640710.0,18900000.0
2018-01-19,34250,35150,33700,34250,243672,647325.0,18900000.0
2018-01-22,34500,35050,34250,35000,137638,661500.0,18900000.0
2018-01-23,35200,35400,34450,35200,102445,665280.0,18900000.0
2018-01-24,35400,35500,34800,35100,125112,663390.0,18900000.0
2018-01-25,34950,35600,34750,35450,107187,670005.0,18900000.0
2018-01-26,35350,35400,34450,35250,271336,666225.0,18900000.0
2018-01-29,35050,35200,34200,34200,142952,646380.0,18900000.0
2018-01-30,34200,34250,33450,34000,118212,642600.0,18900000.0
2018-01-31,33350,34300,33100,33300,92704,629370.0,18900000.0
2018-02-01,33300,35500,33300,34950,299173,660555.0,18900000.0
2018-02-02,35400,35550,34500,35500,231564,670950.0,18900000.0
2018-02-05,34900,37750,34800,36700,593157,693630.0,18900000.0
2018-02-06,35400,38700,35100,38700,450985,731430.0,18900000.0
2018-02-07,39300,39300,37300,37350,386015,705915.0,18900000.0
2018-02-08,37300,40550,36400,39050,410495,738045.0,18900000.0
2018-02-09,38200,38300,37000,37650,195567,711585.0,18900000.0
2018-02-12,37800,38650,37050,37050,150771,700245.0,18900000.0
2018-02-13,37550,37550,36250,36250,88843,685125.0,18900000.0
2018-02-14,36200,37750,35500,37600,116276,710640.0,18900000.0
2018-02-19,38100,39300,37350,39000,163174,737100.0,18900000.0
