티엘아이(062860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-04-10,11550,11750,11150,11150,101999,74449.0,6677075.0
2008-04-11,11200,11350,10850,11050,101297,73782.0,6677075.0
2008-04-14,10800,11200,10800,11050,26405,73782.0,6677075.0
2008-04-15,11200,11300,10800,11100,22774,74116.0,6677075.0
2008-04-16,11300,11300,10900,11100,46199,74116.0,6677075.0
2008-04-17,11250,12000,11100,11700,137973,78122.0,6677075.0
2008-04-18,11900,12800,11800,12800,187727,85467.0,6677075.0
2008-04-21,13000,13100,12600,13050,159834,87136.0,6677075.0
2008-04-22,13100,13300,12600,13200,73884,88137.0,6677075.0
2008-04-23,13200,13450,13050,13350,65492,89139.0,6677075.0
2008-04-24,13600,13900,13100,13100,182520,87470.0,6677075.0
2008-04-25,13200,13400,12800,13300,67244,88805.0,6677075.0
2008-04-28,13350,13700,13000,13300,59515,89798.0,6751700.0
2008-04-29,13100,13300,12850,12850,42285,86759.0,6751700.0
2008-04-30,12900,14350,12900,13850,339056,93511.0,6751700.0
2008-05-02,14150,14550,13950,14450,161854,97562.0,6751700.0
2008-05-06,14550,14800,14000,14650,120013,98912.0,6751700.0
2008-05-07,14950,15300,14500,14800,304748,99925.0,6751700.0
2008-05-08,14550,15650,14400,15650,194640,105664.0,6751700.0
2008-05-09,15900,16200,15400,15950,276170,107690.0,6751700.0
2008-05-13,15950,17400,15900,17400,970361,117480.0,6751700.0
2008-05-14,18000,18700,15550,15950,1526162,107690.0,6751700.0
2008-05-15,16200,16550,15000,16400,528208,110728.0,6751700.0
2008-05-16,16600,16750,15600,16400,494511,110728.0,6751700.0
2008-05-19,16150,16350,15800,16200,216980,109378.0,6751700.0
2008-05-20,16300,16600,15900,16600,277817,112078.0,6751700.0
2008-05-21,16400,17850,16350,17600,415532,118830.0,6751700.0
2008-05-22,17600,18150,17150,17900,230469,120855.0,6751700.0
2008-05-23,17950,18200,17050,17500,173832,118155.0,6751700.0
2008-05-26,17050,17200,16200,16700,219408,112753.0,6751700.0
2008-05-27,16450,17000,16400,16900,91134,114104.0,6751700.0
2008-05-28,17150,17200,16550,16900,110273,114104.0,6751700.0
2008-05-29,17200,17750,16800,17650,164701,119168.0,6751700.0
2008-05-30,17550,17950,17400,17850,90254,120518.0,6751700.0
2008-06-02,17850,17950,17400,17650,59643,119168.0,6751700.0
2008-06-03,17850,17950,17500,17600,84168,136586.0,7760575.0
2008-06-04,17800,17800,17350,17700,57857,137362.0,7760575.0
2008-06-05,17550,17750,17450,17700,53141,137362.0,7760575.0
2008-06-09,17300,19000,17200,18850,241214,146287.0,7760575.0
2008-06-10,19250,19350,18600,19250,134043,149391.0,7760575.0
2008-06-11,19450,19500,18450,19300,146596,149779.0,7760575.0
2008-06-12,18900,19100,18450,19100,87538,148227.0,7760575.0
2008-06-13,19200,19200,18300,18800,103317,145899.0,7760575.0
2008-06-16,18850,18900,18350,18800,87040,145899.0,7760575.0
2008-06-17,18800,18850,18400,18700,54955,145123.0,7760575.0
2008-06-18,18450,18750,18350,18600,59380,144347.0,7760575.0
2008-06-19,18400,18400,17350,18100,153238,140466.0,7760575.0
2008-06-20,18150,18400,17350,17850,73026,138526.0,7760575.0
2008-06-23,17400,17600,16850,17600,84537,136586.0,7760575.0
2008-06-24,17700,17800,17050,17350,52137,134646.0,7760575.0
2008-06-25,17100,17200,16400,16800,87687,130378.0,7760575.0
2008-06-26,17000,17350,16850,16850,134879,130766.0,7760575.0
2008-06-27,16300,16800,16200,16750,52250,129990.0,7760575.0
2008-06-30,16500,16700,15600,16000,154742,124169.0,7760575.0
2008-07-01,15950,15950,14750,15500,155636,120289.0,7760575.0
2008-07-02,15500,15700,14700,15050,84512,116797.0,7760575.0
2008-07-03,14350,15550,14000,15550,127438,120677.0,7760575.0
2008-07-04,15650,15650,14700,15000,82634,116409.0,7760575.0
2008-07-07,14800,15450,13400,13800,282543,107096.0,7760575.0
2008-07-08,13700,14150,11750,12750,577914,98947.0,7760575.0
2008-07-09,13200,13300,11500,11500,399969,89247.0,7760575.0
2008-07-10,10950,12500,10600,12300,347721,95455.0,7760575.0
2008-07-11,11850,13650,11850,13000,766418,100887.0,7760575.0
2008-07-14,12800,12800,11850,11900,385050,92351.0,7760575.0
2008-07-15,11650,12150,11050,11500,197747,89247.0,7760575.0
2008-07-16,11600,11800,10850,11300,168527,87694.0,7760575.0
2008-07-17,11650,12450,11550,11850,211865,91963.0,7760575.0
2008-07-18,12200,12600,11750,12300,309395,95455.0,7760575.0
2008-07-21,12400,12700,12200,12700,141253,98559.0,7760575.0
2008-07-22,12500,12600,11750,12300,165614,95455.0,7760575.0
2008-07-23,12500,12700,11900,12300,109933,95455.0,7760575.0
2008-07-24,12300,12400,11950,12150,147951,94291.0,7760575.0
2008-07-25,11950,12050,11550,12050,103566,93515.0,7760575.0
2008-07-28,12000,12000,11350,11350,104282,88083.0,7760575.0
2008-07-29,11100,11150,10300,10900,234622,84590.0,7760575.0
2008-07-30,11050,11100,10350,10600,200961,82262.0,7760575.0
2008-07-31,10700,10850,10350,10600,215122,82262.0,7760575.0
2008-08-01,10500,10800,10200,10400,93027,80710.0,7760575.0
2008-08-04,10300,10450,9890,10350,120135,80322.0,7760575.0
2008-08-05,10300,10450,10150,10350,45569,80322.0,7760575.0
2008-08-06,10650,10900,10500,10600,128083,82262.0,7760575.0
2008-08-07,10550,10700,10000,10150,85650,78770.0,7760575.0
2008-08-08,10050,10300,9950,10250,46284,79546.0,7760575.0
2008-08-11,10450,11750,10450,11350,425544,88083.0,7760575.0
2008-08-12,11350,11500,10600,10850,155652,84202.0,7760575.0
2008-08-13,10850,10950,10150,10200,135666,79158.0,7760575.0
2008-08-14,10150,10500,10100,10250,80341,79546.0,7760575.0
2008-08-18,10350,10550,10000,10350,115889,80322.0,7760575.0
2008-08-19,10050,10200,9890,10000,144015,77606.0,7760575.0
2008-08-20,9900,10100,9850,10100,44710,78382.0,7760575.0
2008-08-21,10150,10150,9750,10100,60161,78382.0,7760575.0
2008-08-22,9920,10000,9700,9970,74267,77373.0,7760575.0
2008-08-25,9900,10300,9800,10000,56092,77606.0,7760575.0
2008-08-26,9810,10050,9810,9950,42797,77218.0,7760575.0
2008-08-27,9950,10200,9610,10200,71973,79158.0,7760575.0
2008-08-28,10350,11050,10200,10700,200138,83038.0,7760575.0
2008-08-29,10750,10900,10500,10900,66490,84590.0,7760575.0
2008-09-01,10550,10750,9940,10000,104108,78180.0,7817950.0
2008-09-02,9850,10400,9800,9900,107863,77398.0,7817950.0
2008-09-03,9910,10500,9910,10300,104323,80525.0,7817950.0
2008-09-04,10150,10550,10100,10400,84167,81307.0,7817950.0
2008-09-05,9950,10350,9930,10150,79348,79352.0,7817950.0
2008-09-08,10300,11200,10300,10900,94696,85216.0,7817950.0
2008-09-09,11100,11100,10700,11000,72629,85997.0,7817950.0
2008-09-10,10950,11600,10700,11550,116360,90297.0,7817950.0
2008-09-11,11700,12050,11450,11850,124609,92643.0,7817950.0
2008-09-12,12000,12500,11900,12500,95593,97724.0,7817950.0
2008-09-16,11500,11750,10850,11250,155201,87952.0,7817950.0
2008-09-17,11700,11950,11400,11850,105421,92643.0,7817950.0
2008-09-18,11300,11800,11000,11800,71205,92252.0,7817950.0
2008-09-19,12400,12450,12100,12200,66424,95379.0,7817950.0
2008-09-22,12200,12400,11750,11900,31720,93034.0,7817950.0
2008-09-23,12050,12150,11700,12150,58779,94988.0,7817950.0
2008-09-24,12500,12650,12100,12500,114410,97724.0,7817950.0
2008-09-25,12650,12650,12250,12300,61041,96161.0,7817950.0
2008-09-26,12300,12400,11450,11850,140576,92643.0,7817950.0
2008-09-29,12000,12050,11350,11700,212895,91470.0,7817950.0
2008-09-30,11000,11900,10700,11900,133929,93034.0,7817950.0
2008-10-01,12000,12200,11600,11900,83985,93034.0,7817950.0
2008-10-02,12200,12200,11600,11750,66837,91861.0,7817950.0
2008-10-06,11450,11500,10800,10800,81567,84434.0,7817950.0
2008-10-07,10550,11000,10200,11000,83867,85997.0,7817950.0
2008-10-08,10350,10750,9800,10150,94934,79352.0,7817950.0
2008-10-09,10000,10500,9820,10400,42181,81307.0,7817950.0
2008-10-10,9960,10100,9030,10050,49453,78570.0,7817950.0
2008-10-13,10700,10750,10250,10550,41584,82479.0,7817950.0
2008-10-14,11050,11350,10900,11200,73331,87561.0,7817950.0
2008-10-15,11050,11200,10700,10900,22558,85216.0,7817950.0
2008-10-16,10150,10400,9920,10350,57597,80916.0,7817950.0
2008-10-17,10500,10900,9970,9970,42970,77945.0,7817950.0
2008-10-20,10050,10300,9580,10200,46559,79743.0,7817950.0
2008-10-21,10500,10550,9910,10100,41929,78961.0,7817950.0
2008-10-22,9900,10050,9530,9600,50332,75052.0,7817950.0
2008-10-23,9110,9890,8270,9060,108096,70831.0,7817950.0
2008-10-24,9060,9490,7710,8250,93454,64498.0,7817950.0
2008-10-27,7850,8800,7020,7020,93547,54882.0,7817950.0
2008-10-28,6100,7400,6000,7390,289032,57775.0,7817950.0
2008-10-29,7720,7900,6290,6290,326863,49175.0,7817950.0
2008-10-30,6700,7210,6380,7200,184663,56289.0,7817950.0
2008-10-31,7170,7400,6800,7230,110364,56524.0,7817950.0
2008-11-03,7500,7710,7150,7210,167788,56367.0,7817950.0
2008-11-04,7330,7670,7100,7600,138054,59416.0,7817950.0
2008-11-05,8010,8690,7900,8200,195185,64107.0,7817950.0
2008-11-06,7900,7900,6970,7070,110993,55273.0,7817950.0
2008-11-07,6700,7300,6450,7300,206166,57071.0,7817950.0
2008-11-10,7420,7600,7070,7300,97514,57071.0,7817950.0
2008-11-11,7350,7640,7100,7100,155546,55507.0,7817950.0
2008-11-12,6880,7090,6740,7050,69855,55117.0,7817950.0
2008-11-13,6690,6800,6320,6700,68339,52380.0,7817950.0
2008-11-14,7090,7100,6620,6800,80473,53162.0,7817950.0
2008-11-17,6520,6690,6240,6500,118261,50817.0,7817950.0
2008-11-18,6170,6280,5820,5820,148382,45500.0,7817950.0
2008-11-19,5940,5940,5200,5480,109486,42842.0,7817950.0
2008-11-20,4900,4995,4660,4660,249009,36432.0,7817950.0
2008-11-21,4235,5000,4050,5000,160656,39090.0,7817950.0
2008-11-24,4940,5000,4575,4750,41265,37135.0,7817950.0
2008-11-25,4865,5000,4700,4750,47792,37135.0,7817950.0
2008-11-26,4755,5160,4710,5160,37658,40341.0,7817950.0
2008-11-27,5210,5310,5100,5270,65202,41201.0,7817950.0
2008-11-28,5260,5370,5100,5220,33062,40810.0,7817950.0
2008-12-01,5220,5460,5180,5360,42725,41904.0,7817950.0
2008-12-02,5200,5340,5090,5200,21502,40653.0,7817950.0
2008-12-03,5220,5300,5050,5050,26198,39481.0,7817950.0
2008-12-04,5090,5190,4760,4895,34252,38269.0,7817950.0
2008-12-05,4800,5170,4760,5100,33976,39872.0,7817950.0
2008-12-08,5280,5620,5110,5620,50601,43937.0,7817950.0
2008-12-09,5690,5690,5420,5540,41677,43311.0,7817950.0
2008-12-10,5550,5850,5520,5800,83400,45344.0,7817950.0
2008-12-11,5700,5910,5630,5700,39280,44562.0,7817950.0
2008-12-12,5530,5690,5320,5560,27921,43468.0,7817950.0
2008-12-15,5600,5870,5600,5800,42260,45344.0,7817950.0
2008-12-16,5800,5800,5600,5740,34369,44875.0,7817950.0
2008-12-17,5820,6060,5800,6000,94786,46908.0,7817950.0
2008-12-18,6050,6070,5820,5930,26717,46360.0,7817950.0
2008-12-19,5930,5930,5700,5770,34616,45110.0,7817950.0
2008-12-22,5790,5900,5630,5630,67083,44015.0,7817950.0
2008-12-23,5630,5690,5340,5400,52210,42217.0,7817950.0
2008-12-24,5400,5400,5090,5200,45206,40653.0,7817950.0
2008-12-26,5160,5590,5040,5380,58809,42061.0,7817950.0
2008-12-29,5210,5530,5210,5490,27401,42921.0,7817950.0
2008-12-30,5430,5670,5430,5670,27191,44328.0,7817950.0
2009-01-02,5810,5810,5400,5470,82116,42764.0,7817950.0
2009-01-05,5690,5740,5450,5470,98185,42764.0,7817950.0
2009-01-06,5600,5600,5440,5520,107222,43155.0,7817950.0
2009-01-07,5500,5740,5430,5650,187557,44171.0,7817950.0
2009-01-08,5570,5630,5400,5540,117808,43311.0,7817950.0
2009-01-09,5500,5540,5100,5460,94520,42686.0,7817950.0
2009-01-12,5360,5800,5300,5790,181056,45266.0,7817950.0
2009-01-13,6000,6650,5830,6650,551954,51989.0,7817950.0
2009-01-14,6880,6890,6500,6800,365902,53162.0,7817950.0
2009-01-15,6560,6940,6560,6840,294150,53475.0,7817950.0
2009-01-16,7070,7860,7010,7860,767280,61449.0,7817950.0
2009-01-19,8020,8500,7760,7820,530568,61136.0,7817950.0
2009-01-20,7700,8200,7480,7880,290581,61605.0,7817950.0
2009-01-21,7600,8400,7510,8090,178556,63247.0,7817950.0
2009-01-22,8400,8400,7950,8240,176082,64420.0,7817950.0
2009-01-23,8000,8270,7550,8200,167657,64107.0,7817950.0
2009-01-28,8300,8690,8300,8560,160902,66922.0,7817950.0
2009-01-29,8580,8600,8060,8210,148959,64185.0,7817950.0
2009-01-30,8150,8300,8010,8010,71279,62622.0,7817950.0
2009-02-02,8030,8480,7880,8100,229157,63325.0,7817950.0
2009-02-03,8100,9170,7710,9100,382206,71143.0,7817950.0
2009-02-04,9480,9980,9120,9240,414745,72238.0,7817950.0
2009-02-05,9300,9600,9000,9150,177506,71534.0,7817950.0
2009-02-06,9670,9750,9240,9400,143193,73489.0,7817950.0
2009-02-09,9720,10600,9600,9850,431916,77007.0,7817950.0
2009-02-10,9900,10100,9300,9640,156821,75365.0,7817950.0
2009-02-11,9270,10600,9170,10400,223873,81307.0,7817950.0
2009-02-12,10400,10550,9980,10150,107101,79352.0,7817950.0
2009-02-13,10100,10600,9950,10500,126500,82088.0,7817950.0
2009-02-16,10700,10700,9920,9930,126934,77632.0,7817950.0
2009-02-17,10300,10700,9990,10300,327565,80525.0,7817950.0
2009-02-18,10300,11200,9980,11000,207272,85997.0,7817950.0
2009-02-19,11100,11350,10500,10700,125780,83652.0,7817950.0
2009-02-20,10550,10700,9870,10600,162444,82870.0,7817950.0
2009-02-23,10850,11000,10400,10900,86837,85216.0,7817950.0
2009-02-24,10500,10900,10300,10750,48157,84043.0,7817950.0
2009-02-25,11300,11750,10800,11500,203704,89906.0,7817950.0
2009-02-26,11500,12050,11200,11400,104326,89125.0,7817950.0
2009-02-27,11300,11950,11300,11400,44455,89125.0,7817950.0
2009-03-02,11300,11500,10950,11400,62182,89125.0,7817950.0
2009-03-03,10950,11150,9860,10200,276324,79743.0,7817950.0
2009-03-04,10350,10850,9900,10650,142359,83261.0,7817950.0
2009-03-05,10750,11350,10500,10950,175477,85607.0,7817950.0
2009-03-06,10900,11750,10600,11250,188147,87952.0,7817950.0
2009-03-09,11750,11800,10850,11250,199486,87952.0,7817950.0
2009-03-10,11400,12450,10850,11000,540975,85997.0,7817950.0
2009-03-11,11050,11300,10400,10950,239810,85607.0,7817950.0
2009-03-12,11100,11150,10500,10650,89963,83261.0,7817950.0
2009-03-13,10800,10850,10450,10500,124728,82088.0,7817950.0
2009-03-16,10600,11250,10500,11200,130286,87561.0,7817950.0
2009-03-17,11350,11500,11000,11500,113060,89906.0,7817950.0
2009-03-18,12250,12900,11800,12050,442889,94206.0,7817950.0
2009-03-19,12450,12750,11800,11950,367139,93425.0,7817950.0
2009-03-20,12350,12500,11800,12450,339186,97333.0,7817950.0
2009-03-23,12650,12750,12300,12550,199645,98115.0,7817950.0
2009-03-24,12800,12850,11950,12050,230325,94206.0,7817950.0
2009-03-25,12050,12350,11650,11850,191046,92643.0,7817950.0
2009-03-26,11950,12700,11850,12700,236259,99288.0,7817950.0
2009-03-27,12800,12950,12250,12400,112193,96943.0,7817950.0
2009-03-30,12350,12400,11950,11950,80412,93425.0,7817950.0
2009-03-31,11950,12700,11750,12500,436344,97724.0,7817950.0
2009-04-01,12750,13200,12550,13150,329697,102806.0,7817950.0
2009-04-02,13550,13650,13000,13350,273570,104370.0,7817950.0
2009-04-03,13600,13650,12700,12700,232898,99288.0,7817950.0
2009-04-06,12900,13150,12700,12900,231441,100852.0,7817950.0
2009-04-07,12900,13100,12550,13100,86501,102415.0,7817950.0
2009-04-08,12900,13150,12650,12800,97088,100070.0,7817950.0
2009-04-09,12950,13750,12800,13700,433057,107106.0,7817950.0
2009-04-10,13900,13900,13300,13700,201779,107106.0,7817950.0
2009-04-13,14750,15500,14150,14400,678823,112578.0,7817950.0
2009-04-14,14800,14800,13850,14450,352980,114048.0,7892575.0
2009-04-15,14250,14450,13050,13650,233712,107734.0,7892575.0
2009-04-16,14000,14000,13300,13300,165902,104971.0,7892575.0
2009-04-17,13550,13600,12450,13100,198690,103393.0,7892575.0
2009-04-20,13100,13400,12850,13200,72138,104182.0,7892575.0
2009-04-21,12800,13050,12600,12900,88090,101814.0,7892575.0
2009-04-22,13200,14450,13100,14150,330678,111680.0,7892575.0
2009-04-23,14550,14650,13850,14200,232071,112075.0,7892575.0
2009-04-24,14350,14450,13600,13900,117748,109707.0,7892575.0
2009-04-27,14500,14500,13500,13650,154332,107734.0,7892575.0
2009-04-28,13750,13800,12000,12550,207924,99052.0,7892575.0
2009-04-29,12600,12800,12250,12650,170585,99841.0,7892575.0
2009-04-30,12900,13100,12300,12550,174719,99052.0,7892575.0
2009-05-04,12650,12850,12450,12750,108717,100630.0,7892575.0
2009-05-06,12850,12950,12200,12250,175468,96684.0,7892575.0
2009-05-07,12400,12600,11800,11900,231013,93922.0,7892575.0
2009-05-08,11950,12350,11850,12150,139808,95895.0,7892575.0
2009-05-11,12450,12650,12200,12500,126690,98657.0,7892575.0
2009-05-12,12550,12550,12200,12250,87807,96684.0,7892575.0
2009-05-13,12400,12700,12150,12700,114850,100236.0,7892575.0
2009-05-14,12550,13400,12500,13200,309178,104182.0,7892575.0
2009-05-15,13650,13750,13100,13400,210555,105761.0,7892575.0
2009-05-18,13150,13350,12900,13150,102808,103787.0,7892575.0
2009-05-19,13350,13400,12700,12800,178597,101025.0,7892575.0
2009-05-20,12650,12800,12400,12650,162582,99841.0,7892575.0
2009-05-21,12400,12700,12000,12200,222827,96289.0,7892575.0
2009-05-22,12000,12450,11950,12200,85036,96289.0,7892575.0
2009-05-25,12300,12350,10750,11650,105803,91948.0,7892575.0
2009-05-26,11650,11950,11250,11650,92331,91948.0,7892575.0
2009-05-27,12000,12000,11000,11000,133393,86818.0,7892575.0
2009-05-28,10700,11400,10300,11400,167871,89975.0,7892575.0
2009-05-29,11550,11750,11250,11400,51847,89975.0,7892575.0
2009-06-01,11300,11500,11000,11450,124353,90370.0,7892575.0
2009-06-02,11750,11800,11050,11300,117914,89186.0,7892575.0
2009-06-03,11350,11350,10900,11100,103325,87608.0,7892575.0
2009-06-04,11200,11200,10550,10700,125471,84451.0,7892575.0
2009-06-05,10900,10900,10450,10550,69974,83267.0,7892575.0
2009-06-08,10900,11800,10900,11550,265299,91159.0,7892575.0
2009-06-09,11700,11700,10950,11400,106098,89975.0,7892575.0
2009-06-10,11300,11500,11000,11450,58823,90370.0,7892575.0
2009-06-11,11300,11300,11000,11000,47812,86818.0,7892575.0
2009-06-12,11000,11200,10700,10900,66288,86029.0,7892575.0
2009-06-15,11000,11000,10450,10550,127654,83267.0,7892575.0
2009-06-16,10350,10550,10150,10300,92255,81294.0,7892575.0
2009-06-17,10200,10300,9710,9870,215435,77900.0,7892575.0
2009-06-18,9880,10300,9800,9810,240790,77426.0,7892575.0
2009-06-19,9910,10000,9480,9810,173885,77426.0,7892575.0
2009-06-22,9810,10200,9740,9810,157266,77426.0,7892575.0
2009-06-23,9650,9690,9170,9200,140260,72612.0,7892575.0
2009-06-24,9320,9340,8720,9290,188085,73322.0,7892575.0
2009-06-25,9290,9980,9220,9970,128924,78689.0,7892575.0
2009-06-26,10350,10700,10200,10300,237907,81294.0,7892575.0
2009-06-29,10300,10500,9910,9910,89854,78215.0,7892575.0
2009-06-30,9990,10100,9610,9610,98334,75848.0,7892575.0
2009-07-01,9610,10150,9430,10150,70138,80110.0,7892575.0
2009-07-02,10150,10500,10150,10500,78430,82872.0,7892575.0
2009-07-03,10100,10550,10100,10350,64177,81688.0,7892575.0
2009-07-06,10300,10700,10300,10600,59958,83661.0,7892575.0
2009-07-07,10900,11350,10650,11150,219097,88002.0,7892575.0
2009-07-08,11150,11150,10650,11000,93487,86818.0,7892575.0
2009-07-09,10650,10850,9780,10000,303552,78926.0,7892575.0
2009-07-10,10100,10100,9660,9660,86337,76242.0,7892575.0
2009-07-13,9580,9660,9010,9090,79698,71744.0,7892575.0
2009-07-14,8910,9540,8720,9530,104289,75216.0,7892575.0
2009-07-15,9610,9900,9550,9900,68374,78136.0,7892575.0
2009-07-16,10050,10050,9620,9840,30820,77663.0,7892575.0
2009-07-17,9830,9900,9620,9630,38676,76005.0,7892575.0
2009-07-20,9750,9860,9630,9840,40283,77663.0,7892575.0
2009-07-21,9960,9960,9750,9800,28139,77347.0,7892575.0
2009-07-22,9750,9790,9590,9790,97321,77268.0,7892575.0
2009-07-23,9790,9800,9680,9690,28483,76479.0,7892575.0
2009-07-24,9800,9840,9660,9660,37219,76242.0,7892575.0
2009-07-27,9670,9740,9640,9700,39912,76558.0,7892575.0
2009-07-28,9750,9940,9660,9820,49813,77505.0,7892575.0
2009-07-29,9940,9940,9730,9730,25819,76795.0,7892575.0
2009-07-30,9730,9850,9650,9800,27766,77347.0,7892575.0
2009-07-31,9860,9880,9680,9720,40299,76716.0,7892575.0
2009-08-03,9790,9810,9650,9750,46689,76953.0,7892575.0
2009-08-04,9750,9840,9700,9740,75105,76874.0,7892575.0
2009-08-05,9790,9790,9650,9700,22404,76558.0,7892575.0
2009-08-06,9650,9730,9590,9600,67822,75769.0,7892575.0
2009-08-07,9600,9770,9540,9740,37116,76874.0,7892575.0
2009-08-10,9730,9850,9730,9800,37609,77347.0,7892575.0
2009-08-11,9720,9840,9700,9800,37701,77347.0,7892575.0
2009-08-12,9670,10250,9650,10250,75810,80899.0,7892575.0
2009-08-13,10300,11500,10150,11300,342047,89186.0,7892575.0
2009-08-14,11500,11500,11100,11300,81630,89186.0,7892575.0
2009-08-17,11100,11300,10500,10550,105181,83267.0,7892575.0
2009-08-18,10350,11250,10350,10900,83871,86029.0,7892575.0
2009-08-19,11000,11200,10700,11000,72946,86818.0,7892575.0
2009-08-20,11400,11900,11350,11500,176240,90765.0,7892575.0
2009-08-21,11400,11500,11050,11300,75333,89186.0,7892575.0
2009-08-24,11450,11550,10850,10850,110826,86257.0,7949950.0
2009-08-25,11250,11250,10850,10950,66618,87052.0,7949950.0
2009-08-26,11250,11250,10750,11000,64874,87449.0,7949950.0
2009-08-27,11000,11550,10950,11350,110476,90232.0,7949950.0
2009-08-28,11500,11650,11000,11600,128246,92219.0,7949950.0
2009-08-31,11600,11850,11300,11800,108537,93809.0,7949950.0
2009-09-01,11800,11950,11600,11750,79313,93412.0,7949950.0
2009-09-02,11500,12500,11350,11850,235862,94207.0,7949950.0
2009-09-03,12400,13550,12100,12850,1808414,102157.0,7949950.0
2009-09-04,12950,13100,12400,12900,282028,102554.0,7949950.0
2009-09-07,12800,13200,12600,13000,189688,103349.0,7949950.0
2009-09-08,13200,13200,12650,12750,155445,101362.0,7949950.0
2009-09-09,12950,12950,12100,12200,154544,96989.0,7949950.0
2009-09-10,12350,12450,11950,12000,115181,95399.0,7949950.0
2009-09-11,12100,12500,12000,12000,105112,95399.0,7949950.0
