제넥신(095700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-08,59500,60400,57800,58000,126915,1026262.0,17694180.0
2016-07-11,58500,59400,57400,58400,59337,1033340.0,17694180.0
2016-07-12,59000,59500,58200,59300,88754,1049265.0,17694180.0
2016-07-13,59800,60500,59400,59700,86540,1056343.0,17694180.0
2016-07-14,59800,60200,58200,58700,53385,1038648.0,17694180.0
2016-07-15,58800,59100,57500,58700,57273,1038648.0,17694180.0
2016-07-18,59300,59300,57700,58000,38817,1026262.0,17694180.0
2016-07-19,57700,58200,57400,57600,41090,1019185.0,17694180.0
2016-07-20,57900,58200,57400,57900,48586,1024493.0,17694180.0
2016-07-21,57700,58000,56700,57100,88951,1010338.0,17694180.0
2016-07-22,56900,57800,55600,55700,112372,985566.0,17694180.0
2016-07-25,55800,55900,53800,54800,77701,969641.0,17694180.0
2016-07-26,55000,55900,55000,55900,31342,989105.0,17694180.0
2016-07-27,56200,56500,54200,54200,82779,959025.0,17694180.0
2016-07-28,54200,55300,54200,54700,46137,967872.0,17694180.0
2016-07-29,54300,55800,54200,55000,57416,973180.0,17694180.0
2016-08-01,55000,55000,52800,53100,92700,939561.0,17694180.0
2016-08-02,53300,53900,52700,52800,44433,934253.0,17694180.0
2016-08-03,53000,53000,51000,51400,64727,909481.0,17694180.0
2016-08-04,51500,53100,50000,53100,57919,939561.0,17694180.0
2016-08-05,53200,53200,51100,51200,54332,905942.0,17694180.0
2016-08-08,51200,51900,50600,51800,33176,916559.0,17694180.0
2016-08-09,51300,53300,51300,52200,38804,923636.0,17694180.0
2016-08-10,53000,55400,52200,55100,64315,974949.0,17694180.0
2016-08-11,55000,55200,53900,54300,31771,960794.0,17694180.0
2016-08-12,54400,55000,53600,53800,24024,951947.0,17694180.0
2016-08-16,54200,54900,53000,53300,32378,943100.0,17694180.0
2016-08-17,52900,53300,51600,51900,46075,918328.0,17694180.0
2016-08-18,52400,52800,51200,51800,36928,916559.0,17694180.0
2016-08-19,51900,52800,51600,52000,41377,920097.0,17694180.0
2016-08-22,51600,51900,50200,50600,57055,895326.0,17694180.0
2016-08-23,50700,51500,50400,50500,29630,893556.0,17694180.0
2016-08-24,51000,51100,50100,50300,27010,890017.0,17694180.0
2016-08-25,50000,50800,49650,49950,33235,883824.0,17694180.0
2016-08-26,50300,50500,49500,50300,34298,890379.0,17701380.0
2016-08-29,50500,50500,48400,48900,69840,865597.0,17701380.0
2016-08-30,49000,49800,47300,47650,59297,843471.0,17701380.0
2016-08-31,47650,48000,46050,46250,74699,818689.0,17701380.0
2016-09-01,46250,48500,46200,48400,53020,856747.0,17701380.0
2016-09-02,48400,48700,47100,48700,36303,862057.0,17701380.0
2016-09-05,48650,49600,48150,48550,30985,859402.0,17701380.0
2016-09-06,49000,50400,48550,50100,40677,886839.0,17701380.0
2016-09-07,50600,50600,48800,49450,30871,875333.0,17701380.0
2016-09-08,49000,51200,48500,49850,75272,882414.0,17701380.0
2016-09-09,50500,51300,49450,50600,47105,895690.0,17701380.0
2016-09-12,50000,50700,49000,49600,25873,877988.0,17701380.0
2016-09-13,49800,50600,48600,50300,30889,890379.0,17701380.0
2016-09-19,50400,50700,49700,50100,22421,886839.0,17701380.0
2016-09-20,49900,51700,49500,51200,48617,910831.0,17789667.0
2016-09-21,51100,51900,50100,50400,32703,896599.0,17789667.0
2016-09-22,50700,51200,49300,49300,48204,877031.0,17789667.0
2016-09-23,49800,49850,48800,49300,37363,877031.0,17789667.0
2016-09-26,49300,50700,49300,49800,53120,885925.0,17789667.0
2016-09-27,49750,50200,49000,49550,33286,881478.0,17789667.0
2016-09-28,49300,50600,49300,50000,45835,889483.0,17789667.0
2016-09-29,50100,50900,50000,50400,20681,896599.0,17789667.0
2016-09-30,50700,50700,48400,48600,53505,864578.0,17789667.0
2016-10-04,48300,49100,45850,48450,48382,861909.0,17789667.0
2016-10-05,48000,48450,47000,47400,36173,843230.0,17789667.0
2016-10-06,47700,47700,46050,46250,48377,822772.0,17789667.0
2016-10-07,46900,46900,42500,43200,121554,768514.0,17789667.0
2016-10-10,41850,44000,41850,43600,72810,775629.0,17789667.0
2016-10-11,43600,46150,43600,45400,68122,807651.0,17789667.0
2016-10-12,44650,45650,44100,44400,34953,789861.0,17789667.0
2016-10-13,44150,44550,42650,42800,43051,761398.0,17789667.0
2016-10-14,42300,42950,40450,40700,94081,724039.0,17789667.0
2016-10-17,41000,41500,39650,41500,49131,738271.0,17789667.0
2016-10-18,41500,41550,39950,40200,31378,715145.0,17789667.0
2016-10-19,40200,41400,40200,41000,17605,729376.0,17789667.0
2016-10-20,41100,42150,41000,41400,30397,736492.0,17789667.0
2016-10-21,41400,42200,40500,41000,29313,729376.0,17789667.0
2016-10-24,41550,41550,40050,40400,23376,718703.0,17789667.0
2016-10-25,40100,40400,38900,38900,46116,692018.0,17789667.0
2016-10-26,39000,39550,38100,38900,39991,692018.0,17789667.0
2016-10-27,38850,40750,38850,40700,37870,724039.0,17789667.0
2016-10-28,40800,40800,39450,39500,24926,702700.0,17789867.0
2016-10-31,39450,39750,36400,36900,70805,656446.0,17789867.0
2016-11-01,36850,37500,36450,37000,40785,658225.0,17789867.0
2016-11-02,37000,37600,36400,36500,40728,649330.0,17789867.0
2016-11-03,36400,37750,36400,36750,37636,653778.0,17789867.0
2016-11-04,36500,36500,35300,36200,42646,643993.0,17789867.0
2016-11-07,36500,38100,36450,38050,38485,676904.0,17789867.0
2016-11-08,38050,41250,38050,39900,55186,709816.0,17789867.0
2016-11-09,40500,40500,37550,39150,88792,696473.0,17789867.0
2016-11-10,40500,42050,40300,42000,97549,747174.0,17789867.0
2016-11-11,42000,42000,40950,42000,40325,747174.0,17789867.0
2016-11-14,42250,42250,41250,42050,28327,748064.0,17789867.0
2016-11-15,41450,42050,39500,39750,45041,707147.0,17789867.0
2016-11-16,41500,44000,41500,43250,110722,769412.0,17789867.0
2016-11-17,43850,43850,42400,43750,37986,778307.0,17789867.0
2016-11-18,43500,43800,42350,42550,31555,756959.0,17789867.0
2016-11-21,42550,42550,40950,41850,24423,744506.0,17789867.0
2016-11-22,42150,42200,40900,42100,20183,748953.0,17789867.0
2016-11-23,41550,41950,40900,40900,37233,727606.0,17789867.0
2016-11-24,40600,42000,40050,41050,29593,730274.0,17789867.0
2016-11-25,39850,42150,39850,41950,21809,746285.0,17789867.0
2016-11-28,41900,43500,41600,42200,26718,750732.0,17789867.0
2016-11-29,42200,42800,41950,42500,22371,756069.0,17789867.0
2016-11-30,42550,42850,41050,42850,34887,762296.0,17789867.0
2016-12-01,42700,42850,42000,42150,15294,749851.0,17790067.0
2016-12-02,42300,42550,41500,41550,21355,739177.0,17790067.0
2016-12-05,41400,42400,40100,40350,38325,717829.0,17790067.0
2016-12-06,40100,41350,40100,40700,14469,724056.0,17790067.0
2016-12-07,40400,41200,38250,39800,61912,708045.0,17790067.0
2016-12-08,39800,41400,39400,39700,45181,706266.0,17790067.0
2016-12-09,39900,41050,39800,40950,34636,728503.0,17790067.0
2016-12-12,41600,41850,41000,41600,22034,740067.0,17790067.0
2016-12-13,42200,42350,41000,41800,44990,743625.0,17790067.0
2016-12-14,42400,43200,42000,42000,37928,747183.0,17790067.0
2016-12-15,42000,42350,41600,42250,26013,751630.0,17790067.0
2016-12-16,42250,42550,41500,42400,31199,754299.0,17790067.0
2016-12-19,42100,42500,41550,42000,46971,747183.0,17790067.0
2016-12-20,42050,42350,41700,41700,16763,741846.0,17790067.0
2016-12-21,41800,42000,40850,41100,26718,731172.0,17790067.0
2016-12-22,41400,41400,40250,40300,21538,716940.0,17790067.0
2016-12-23,40150,40950,40050,40850,27664,726724.0,17790067.0
2016-12-26,40850,41800,38500,41000,61253,729393.0,17790067.0
2016-12-27,41000,41900,40800,41900,24001,745404.0,17790067.0
2016-12-28,41600,43550,41200,43000,77180,764973.0,17790067.0
2016-12-29,42600,43250,41850,43150,42387,767641.0,17790067.0
2017-01-02,43150,44800,43000,44600,49291,793437.0,17790067.0
2017-01-03,44250,45000,43750,44000,43818,782763.0,17790067.0
2017-01-04,44000,46300,43800,46150,90728,821012.0,17790067.0
2017-01-05,46400,46450,44900,44950,66966,799664.0,17790067.0
2017-01-06,44500,45400,44100,44850,37901,797885.0,17790067.0
2017-01-09,44850,44850,43200,43550,52346,774757.0,17790067.0
2017-01-10,43000,43500,41900,42250,58790,751630.0,17790067.0
2017-01-11,42300,43400,41500,41900,31131,745404.0,17790067.0
2017-01-12,41850,42250,40600,40900,55158,727614.0,17790067.0
2017-01-13,40900,42350,40300,41350,45446,735619.0,17790067.0
2017-01-16,41800,41800,40400,40500,25363,720498.0,17790067.0
2017-01-17,40800,41000,40000,40000,48801,711603.0,17790067.0
2017-01-18,40400,41050,39550,40100,54494,713382.0,17790067.0
2017-01-19,40150,40500,39600,39600,33440,704487.0,17790067.0
2017-01-20,40000,40000,38500,38800,66625,690255.0,17790067.0
2017-01-23,38250,39100,37950,38100,53719,677802.0,17790067.0
2017-01-24,37800,39050,37800,39050,23896,694702.0,17790067.0
2017-01-25,39100,39300,37800,38000,36210,676023.0,17790067.0
2017-01-26,38150,38950,37600,38950,28019,692923.0,17790067.0
2017-01-31,38800,39800,38650,39200,23073,697371.0,17790067.0
2017-02-01,39250,39700,38950,39550,25103,703597.0,17790067.0
2017-02-02,39800,39800,39000,39200,21136,697371.0,17790067.0
2017-02-03,38800,39350,37600,37850,52608,673354.0,17790067.0
2017-02-06,37750,38400,37500,38350,29731,682249.0,17790067.0
2017-02-07,38450,38450,37550,37700,30281,670686.0,17790067.0
2017-02-08,37600,38600,37600,38250,20565,680470.0,17790067.0
2017-02-09,38050,38950,37350,37650,30057,669796.0,17790067.0
2017-02-10,37700,38000,37450,37900,22097,674244.0,17790067.0
2017-02-13,37900,38100,36400,36850,48927,655564.0,17790067.0
2017-02-14,37300,37300,36200,37050,34780,659122.0,17790067.0
2017-02-15,37050,38000,36600,37700,31485,670686.0,17790067.0
2017-02-16,37500,37900,36950,37800,19900,672465.0,17790067.0
2017-02-17,37850,39500,37800,39350,72612,700039.0,17790067.0
2017-02-20,39700,39750,38650,38900,21439,692034.0,17790067.0
2017-02-21,38800,39450,38500,39100,21093,695592.0,17790067.0
2017-02-22,39550,39550,39050,39200,26963,697371.0,17790067.0
2017-02-23,39300,39500,38750,38850,19496,691144.0,17790067.0
2017-02-24,39300,39300,38100,38150,34151,678691.0,17790067.0
2017-02-27,38250,39200,38250,38550,33971,685807.0,17790067.0
2017-02-28,38600,39400,38300,39400,23693,700929.0,17790067.0
2017-03-02,39250,39500,38650,39250,16978,698260.0,17790067.0
2017-03-03,38900,39400,37850,38000,31993,676023.0,17790067.0
2017-03-06,38000,38400,37500,38000,18860,676023.0,17790067.0
2017-03-07,38000,38650,37900,38200,12844,679581.0,17790067.0
2017-03-08,38100,38500,37350,37600,30061,668907.0,17790067.0
2017-03-09,37850,38150,37350,37800,22356,672465.0,17790067.0
2017-03-10,37800,39500,37500,39450,43390,701818.0,17790067.0
2017-03-13,39550,40050,39000,39900,29070,709824.0,17790067.0
2017-03-14,40050,40050,38800,38900,30667,692034.0,17790067.0
2017-03-15,39150,39300,37900,38050,21591,676912.0,17790067.0
2017-03-16,38200,38700,37850,38400,26873,683139.0,17790067.0
2017-03-17,38450,38600,37600,38000,43742,676023.0,17790067.0
2017-03-20,38000,38050,36800,36850,45652,655564.0,17790067.0
2017-03-21,37300,37300,36600,37200,34693,661790.0,17790067.0
2017-03-22,37300,37300,36600,36750,21983,653785.0,17790067.0
2017-03-23,36850,37100,35900,36500,46729,649337.0,17790067.0
2017-03-24,36350,37800,36350,37200,24289,661790.0,17790067.0
2017-03-27,37550,38250,37000,37700,30856,670686.0,17790067.0
2017-03-28,37800,39450,37800,39250,86008,698260.0,17790067.0
2017-03-29,39300,39350,38450,38750,19458,689365.0,17790067.0
2017-03-30,38700,39550,38000,39300,47908,699150.0,17790067.0
2017-03-31,39000,41800,39000,41500,100787,738288.0,17790067.0
2017-04-03,41550,45000,41500,43300,226125,770310.0,17790067.0
2017-04-04,43350,44050,41950,42400,89931,754299.0,17790067.0
2017-04-05,42000,42800,40900,42050,81236,748072.0,17790067.0
2017-04-06,41600,44850,41100,44400,137694,789879.0,17790067.0
2017-04-07,44300,45300,43700,44200,88623,786321.0,17790067.0
2017-04-10,44300,44450,41500,41500,110931,738288.0,17790067.0
2017-04-11,41500,42800,41500,42700,101009,759636.0,17790067.0
2017-04-12,42400,42750,41000,41100,60803,731172.0,17790067.0
2017-04-13,41500,42150,41250,42150,50390,749851.0,17790067.0
2017-04-14,42300,42300,41000,41000,37478,729393.0,17790067.0
2017-04-17,41250,42300,41100,42200,40399,750741.0,17790067.0
2017-04-18,41950,42200,41100,41900,50875,745404.0,17790067.0
2017-04-19,41800,41900,40800,41400,31901,736509.0,17790067.0
2017-04-20,41350,41700,40750,41100,39911,733627.0,17849817.0
2017-04-21,41100,41700,40600,41650,65469,743445.0,17849817.0
2017-04-24,41700,41900,41050,41350,38340,738090.0,17849817.0
2017-04-25,41500,43000,41500,42800,92360,763972.0,17849817.0
2017-04-26,43300,43700,41850,41950,52018,748800.0,17849817.0
2017-04-27,41850,42000,41050,41100,26530,733627.0,17849817.0
2017-04-28,40750,41350,40700,41300,35025,737197.0,17849817.0
2017-05-02,41300,41500,40600,41100,15354,733627.0,17849817.0
2017-05-04,41150,41500,40800,40850,40145,729165.0,17849817.0
2017-05-08,41300,42700,41150,42200,60950,753262.0,17849817.0
2017-05-10,42200,42250,41250,41300,55498,737197.0,17849817.0
2017-05-11,40900,41950,40800,41900,38917,747907.0,17849817.0
2017-05-12,41500,41850,40800,40950,51058,730950.0,17849817.0
2017-05-15,41000,41450,40500,40500,24363,722918.0,17849817.0
2017-05-16,40800,40900,39600,40500,42674,722918.0,17849817.0
2017-05-17,40500,40500,39550,39600,54248,706853.0,17849817.0
2017-05-18,39600,39700,38650,38850,48251,693465.0,17849817.0
2017-05-19,39050,39550,38850,39350,24259,702390.0,17849817.0
2017-05-22,39400,39700,38250,38700,59210,690788.0,17849817.0
2017-05-23,38500,39550,38450,39500,66760,705068.0,17849817.0
2017-05-24,39550,41200,39250,40900,135040,730058.0,17849817.0
2017-05-25,41600,41600,40700,41300,85595,737197.0,17849817.0
2017-05-26,41300,43200,41300,42700,153494,762187.0,17849817.0
2017-05-29,42700,42850,41200,41350,79062,738090.0,17849817.0
2017-05-30,41400,42300,40550,41000,71092,731842.0,17849817.0
2017-05-31,41400,44900,41100,44900,313925,801457.0,17849817.0
2017-06-01,44950,45400,43850,45100,148963,805027.0,17849817.0
2017-06-02,45500,46000,44650,45650,99584,814844.0,17849817.0
2017-06-05,45650,46600,45150,46250,117633,825554.0,17849817.0
2017-06-07,46250,46500,44900,46000,93356,821092.0,17849817.0
2017-06-08,45950,46000,44650,45600,126103,813952.0,17849817.0
2017-06-09,45800,49350,45750,49000,278727,874641.0,17849817.0
2017-06-12,49700,51100,48400,50500,228909,901416.0,17849817.0
2017-06-13,50000,53300,49900,52800,245306,942470.0,17849817.0
2017-06-14,53300,54800,51300,52100,283927,929975.0,17849817.0
2017-06-15,52500,52700,50000,50700,182833,904986.0,17849817.0
2017-06-16,50500,51000,48800,49150,188627,877319.0,17849817.0
2017-06-19,49000,50600,48100,50300,179625,897846.0,17849817.0
2017-06-20,52300,52800,49300,49600,181973,885351.0,17849817.0
2017-06-21,49600,49900,48700,48700,60960,869286.0,17849817.0
2017-06-22,49700,51000,49000,51000,124275,910341.0,17849817.0
2017-06-23,51500,51500,48950,49500,104997,883566.0,17849817.0
2017-06-26,49600,50200,48300,48700,84662,869286.0,17849817.0
2017-06-27,48700,50400,48300,49100,63431,876971.0,17860917.0
2017-06-28,48600,48900,46600,46600,117047,832319.0,17860917.0
2017-06-29,46550,47450,46000,47050,49690,840356.0,17860917.0
2017-06-30,46700,48600,46550,48200,61470,860896.0,17860917.0
2017-07-03,48200,48600,46150,46400,61398,828747.0,17860917.0
2017-07-04,46500,47000,45550,45950,62687,820709.0,17860917.0
2017-07-05,45950,46200,45100,45250,60465,808206.0,17860917.0
2017-07-06,45150,46800,45150,46600,45864,832319.0,17860917.0
2017-07-07,46250,47650,45600,47650,43811,851073.0,17860917.0
2017-07-10,47600,47950,46150,46400,55118,828747.0,17860917.0
2017-07-11,46800,47200,45800,46350,43245,827854.0,17860917.0
2017-07-12,46500,46900,44900,45000,67073,803741.0,17860917.0
2017-07-13,45350,45950,43400,44200,89834,789453.0,17860917.0
2017-07-14,44200,44400,42950,43100,57450,769806.0,17860917.0
2017-07-17,43200,44700,43200,44600,48568,796597.0,17860917.0
2017-07-18,44600,44800,43800,44650,35806,797490.0,17860917.0
2017-07-19,44800,46300,44250,45900,58946,819816.0,17860917.0
2017-07-20,45950,46600,45000,46450,53809,829640.0,17860917.0
2017-07-21,46600,46800,45700,45950,61057,820709.0,17860917.0
2017-07-24,46000,46650,45650,46050,51306,822495.0,17860917.0
2017-07-25,46150,46500,44000,44700,59047,798383.0,17860917.0
2017-07-26,44850,45250,43450,43700,55174,780522.0,17860917.0
2017-07-27,43900,44500,43550,43800,37234,782308.0,17860917.0
2017-07-28,43500,44000,41800,42100,78765,751945.0,17860917.0
2017-07-31,42000,42500,41350,42450,38471,758196.0,17860917.0
2017-08-01,42800,42800,41900,42750,27348,763554.0,17860917.0
2017-08-02,42800,43100,42100,42250,29498,754624.0,17860917.0
2017-08-03,42250,42350,40350,41100,84622,734084.0,17860917.0
2017-08-04,41150,41400,40150,40500,38984,723853.0,17872917.0
2017-08-07,40500,42500,40500,42050,65464,751556.0,17872917.0
2017-08-08,42300,42400,41000,41500,41099,741726.0,17872917.0
2017-08-09,41450,41450,40500,40800,38630,729215.0,17872917.0
2017-08-10,40550,41800,40150,40900,81210,731002.0,17872917.0
2017-08-11,40050,40100,39000,39800,74504,711342.0,17872917.0
2017-08-14,40500,40600,39750,40300,41800,720279.0,17872917.0
2017-08-16,40850,40900,39900,39900,40166,749680.0,18788981.0
2017-08-17,40000,40500,39350,39750,46453,746862.0,18788981.0
2017-08-18,40300,43300,40300,41500,150504,779743.0,18788981.0
2017-08-21,41750,44000,41650,44000,151963,826715.0,18788981.0
2017-08-22,44450,44450,43000,43150,67780,810745.0,18788981.0
2017-08-23,43750,43750,42500,43350,45717,814502.0,18788981.0
2017-08-24,43200,43800,42700,43750,36076,822018.0,18788981.0
2017-08-25,43650,46450,43650,46000,148303,864293.0,18788981.0
2017-08-28,46300,47450,46050,46150,86968,867111.0,18788981.0
2017-08-29,45650,46100,44650,45750,96979,859596.0,18788981.0
2017-08-30,46200,47300,45650,45750,78156,859596.0,18788981.0
2017-08-31,45550,46550,44800,46350,72548,872105.0,18815647.0
2017-09-01,45800,46350,44950,45350,166301,853290.0,18815647.0
2017-09-04,43550,46500,43550,45350,110518,853290.0,18815647.0
2017-09-05,45950,46450,44500,44800,97293,842941.0,18815647.0
2017-09-06,45550,45550,44050,44750,66360,842000.0,18815647.0
2017-09-07,44550,47900,44500,47850,234638,900329.0,18815647.0
2017-09-08,48050,48950,46850,48500,165707,912559.0,18815647.0
2017-09-11,49600,51100,48200,49100,280192,923848.0,18815647.0
2017-09-12,49150,49400,47500,48550,132031,913500.0,18815647.0
2017-09-13,48200,48850,46100,46200,180747,869283.0,18815647.0
2017-09-14,46100,47550,45500,46450,195994,873987.0,18815647.0
2017-09-15,46500,49350,46500,49350,311758,928552.0,18815647.0
2017-09-18,51500,51600,46350,46350,372413,872105.0,18815647.0
2017-09-19,47900,49250,46350,48500,245943,912559.0,18815647.0
2017-09-20,48700,48950,47450,47700,155020,897506.0,18815647.0
2017-09-21,48350,49100,46900,46950,119970,883395.0,18815647.0
2017-09-22,49800,50000,47500,48500,575364,912559.0,18815647.0
2017-09-25,49650,51400,49250,50500,513991,950190.0,18815647.0
2017-09-26,49900,51400,48900,50000,354542,940782.0,18815647.0
2017-09-27,50500,51000,49800,50100,150944,942664.0,18815647.0
2017-09-28,50300,50500,48500,48600,146420,924579.0,19024264.0
2017-09-29,48900,49150,47000,48150,230612,916018.0,19024264.0
2017-10-10,48200,48250,46100,46250,157339,879872.0,19024264.0
2017-10-11,46550,47200,45600,45650,148062,868458.0,19024264.0
2017-10-12,46000,46500,44800,45500,177425,865604.0,19024264.0
2017-10-13,45500,45500,42750,43050,245017,818995.0,19024264.0
2017-10-16,43200,43350,41500,42150,127282,801873.0,19024264.0
2017-10-17,42400,43100,42100,43050,122424,818995.0,19024264.0
2017-10-18,43000,45200,42600,44550,212714,847531.0,19024264.0
2017-10-19,44900,46150,43550,45700,145663,869409.0,19024264.0
2017-10-20,45700,45900,44250,44500,80620,846580.0,19024264.0
2017-10-23,44450,45500,43800,44800,69579,852287.0,19024264.0
2017-10-24,44800,46250,44450,46050,122104,879304.0,19094554.0
2017-10-25,46750,46800,45250,45850,89571,875485.0,19094554.0
2017-10-26,45850,46250,43050,43500,133679,830613.0,19094554.0
2017-10-27,43600,45150,43550,45150,89616,862119.0,19094554.0
2017-10-30,45750,45750,43000,43400,183429,828704.0,19094554.0
2017-10-31,43650,43650,41850,42800,224605,818959.0,19134553.0
2017-11-01,43000,44100,42300,43350,124730,829483.0,19134553.0
2017-11-02,44200,44400,42650,43350,139152,829483.0,19134553.0
2017-11-03,44200,47050,43600,46850,313652,896454.0,19134553.0
2017-11-06,47500,49500,46300,48400,430807,926112.0,19134553.0
2017-11-07,48400,48400,46900,48050,162741,919415.0,19134553.0
2017-11-08,48350,48500,47000,48000,216548,918459.0,19134553.0
2017-11-09,48150,49800,48000,49000,374941,937593.0,19134553.0
2017-11-10,48600,50700,48300,49900,255248,954814.0,19134553.0
2017-11-13,50800,54000,50000,53600,616529,1025612.0,19134553.0
2017-11-14,54100,58700,53600,57500,758109,1100237.0,19134553.0
2017-11-15,59500,63000,57100,61600,977745,1178688.0,19134553.0
2017-11-16,62000,63300,58100,62400,615581,1193996.0,19134553.0
2017-11-17,61300,62000,59200,61700,394464,1180602.0,19134553.0
2017-11-20,60900,64200,60700,62700,311040,1199736.0,19134553.0
2017-11-21,63500,63500,57200,62100,594965,1188256.0,19134553.0
2017-11-22,62100,63400,55900,56800,618337,1086843.0,19134553.0
2017-11-23,56000,60300,54900,59500,391842,1138506.0,19134553.0
2017-11-24,59200,60700,58000,58000,204594,1109804.0,19134553.0
2017-11-27,56200,58300,56000,56300,250656,1077275.0,19134553.0
2017-11-28,59000,60700,56500,56900,417865,1090049.0,19157283.0
2017-11-29,58000,60500,57800,60200,315219,1153268.0,19157283.0
2017-11-30,60200,60200,57200,57900,228826,1109207.0,19157283.0
2017-12-01,58700,60800,56100,59800,341257,1145606.0,19157283.0
2017-12-04,60000,60900,58700,58800,212580,1126448.0,19157283.0
2017-12-05,59500,60300,58000,58100,156367,1117595.0,19235713.0
2017-12-06,58500,59300,54900,55600,231409,1069506.0,19235713.0
2017-12-07,55500,56400,54000,55300,170089,1063735.0,19235713.0
2017-12-08,56200,56300,52000,53300,169345,1025264.0,19235713.0
2017-12-11,53400,55800,53000,55100,164810,1088511.0,19755191.0
2017-12-12,55400,56200,54300,54400,109591,1074682.0,19755191.0
2017-12-13,54800,57000,54700,56600,168613,1118144.0,19755191.0
2017-12-14,57000,57000,55200,56000,147708,1106291.0,19755191.0
2017-12-15,55300,56200,54500,56100,113444,1108266.0,19755191.0
2017-12-18,56100,56100,53600,53600,109772,1058878.0,19755191.0
2017-12-19,55000,55500,51900,54100,257423,1072942.0,19832575.0
2017-12-20,53500,54600,52800,53500,173951,1061043.0,19832575.0
2017-12-21,52000,54300,51900,52800,986886,1047160.0,19832575.0
2017-12-22,53800,68600,52500,68600,1213424,1360515.0,19832575.0
2017-12-26,76400,77300,66700,67100,2169973,1330766.0,19832575.0
2017-12-27,70000,72900,68800,70600,893947,1401076.0,19845275.0
2017-12-28,70500,74400,70400,73000,586522,1448705.0,19845275.0
2018-01-02,74100,77700,72300,77500,554385,1538009.0,19845275.0
2018-01-03,78700,79300,72900,75900,561755,1506256.0,19845275.0
2018-01-04,75000,75700,69800,71600,416675,1420922.0,19845275.0
2018-01-05,71500,76200,70600,75300,436413,1494349.0,19845275.0
2018-01-08,76900,76900,73500,75000,381703,1488396.0,19845275.0
2018-01-09,75000,81900,74100,76000,828446,1508241.0,19845275.0
2018-01-10,76100,78500,71400,76700,615214,1522133.0,19845275.0
2018-01-11,78500,84200,77200,82900,1291291,1645173.0,19845275.0
2018-01-12,84000,89800,79700,81400,1380972,1633430.0,20066704.0
2018-01-15,82000,95900,80600,90300,1628756,1812023.0,20066704.0
2018-01-16,90300,92700,85300,89600,748883,1797977.0,20066704.0
2018-01-17,89100,89600,83600,84500,597109,1695636.0,20066704.0
2018-01-18,84600,86500,82600,86000,379049,1725737.0,20066704.0
2018-01-19,86700,86800,76500,80200,544301,1609350.0,20066704.0
2018-01-22,79200,81500,75200,81000,293214,1625403.0,20066704.0
2018-01-23,82400,83100,79600,81400,312638,1633430.0,20066704.0
2018-01-24,81400,83500,79800,81600,339198,1637443.0,20066704.0
2018-01-25,81700,85000,81200,84400,324580,1693630.0,20066704.0
2018-01-26,84400,85200,82500,83700,167962,1679583.0,20066704.0
2018-01-29,83400,84800,81900,82600,232388,1657510.0,20066704.0
2018-01-30,82200,83000,80500,81100,269895,1627410.0,20066704.0
2018-01-31,80000,80800,76500,77900,315452,1563196.0,20066704.0
2018-02-01,78300,81100,75400,78000,279617,1565203.0,20066704.0
2018-02-02,77800,81500,76400,81500,284594,1635436.0,20066704.0
2018-02-05,78600,80800,76100,76100,289867,1527076.0,20066704.0
2018-02-06,70100,75400,68700,74500,548113,1496577.0,20088284.0
2018-02-07,76500,78800,73300,73300,382960,1472471.0,20088284.0
2018-02-08,75600,80800,72000,79200,536711,1590992.0,20088284.0
2018-02-09,75000,79000,74500,78400,291670,1574921.0,20088284.0
2018-02-12,78500,80200,76500,77000,186116,1546798.0,20088284.0
2018-02-13,77800,78700,75200,75400,146843,1514657.0,20088284.0
2018-02-14,75600,78500,74700,78500,129485,1578312.0,20105884.0
2018-02-19,80000,88000,79400,88000,678608,1769318.0,20105884.0
2018-02-20,88600,94200,87200,89400,890830,1797466.0,20105884.0
2018-02-21,92800,97000,89200,90300,708774,1815561.0,20105884.0
2018-02-22,90000,95700,88200,95400,476961,1918101.0,20105884.0
2018-02-23,96500,96700,93200,95400,234176,1918101.0,20105884.0
2018-02-26,96000,96500,90200,91400,308922,1839204.0,20122584.0
2018-02-27,91900,92900,90400,91400,185275,1839204.0,20122584.0
2018-02-28,90600,92000,89100,89800,216299,1807008.0,20122584.0
2018-03-02,88300,93200,87300,92700,236240,1865364.0,20122584.0
2018-03-05,94000,94100,90400,90700,183365,1825118.0,20122584.0
2018-03-06,91700,92200,89700,91500,130405,1841216.0,20122584.0
2018-03-07,90000,90500,85600,86000,475539,1730542.0,20122584.0
2018-03-08,86000,88300,86000,87900,170052,1768775.0,20122584.0
2018-03-09,88200,95000,87900,93900,344481,1889511.0,20122584.0
2018-03-12,94900,99700,93600,99500,441288,2002197.0,20122584.0
2018-03-13,99600,101200,97500,98700,318312,1986099.0,20122584.0
2018-03-14,98600,106900,97700,106000,541933,2132994.0,20122584.0
2018-03-15,105500,105500,100000,102600,533946,2064577.0,20122584.0
2018-03-16,102800,106000,100800,103200,312377,2076651.0,20122584.0
2018-03-19,101400,106100,100000,100100,307894,2014271.0,20122584.0
2018-03-20,102400,109000,100600,106900,726460,2151104.0,20122584.0
2018-03-21,108800,114500,107700,109200,818336,2197386.0,20122584.0
2018-03-22,109200,110800,99700,102300,573207,2058540.0,20122584.0
2018-03-23,97000,100500,94400,94400,704903,1903074.0,20159684.0
