미래컴퍼니(049950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-09-12,4935,4945,4775,4852,11936,39453.0,7660828.0
2006-09-13,4832,5076,4832,5077,25129,41292.0,7660828.0
2006-09-14,5048,5086,4982,5058,9203,41139.0,7660828.0
2006-09-15,5019,5161,5019,5115,20972,41598.0,7660828.0
2006-09-18,5199,5199,5067,5162,26436,41981.0,7660828.0
2006-09-19,5180,5180,5019,5124,18820,41675.0,7660828.0
2006-09-20,5048,5086,4991,5039,12109,40985.0,7660828.0
2006-09-21,5057,5170,5011,5096,43130,41445.0,7660828.0
2006-09-22,5019,5067,4812,4814,16831,39147.0,7660828.0
2006-09-25,4709,4812,4671,4701,28585,38228.0,7660828.0
2006-09-26,4699,4841,4652,4757,28040,38687.0,7660828.0
2006-09-27,4747,4888,4719,4804,5323,39070.0,7660828.0
2006-09-28,4812,4963,4812,4965,10770,40373.0,7660828.0
2006-09-29,4991,5029,4822,4880,11844,39683.0,7660828.0
2006-10-02,4822,4963,4709,4823,9799,39223.0,7660828.0
2006-10-04,4822,4822,4568,4568,12870,37155.0,7660828.0
2006-10-09,4596,4614,3955,4168,61227,33899.0,7660828.0
2006-10-10,4431,4431,4247,4291,16794,34895.0,7660828.0
2006-10-11,4234,4370,4229,4253,12048,34589.0,7660828.0
2006-10-12,4285,4426,4238,4423,9928,35968.0,7660828.0
2006-10-13,4426,4549,4313,4475,1299,36389.0,7660828.0
2006-10-16,4610,4610,4351,4418,7835,35929.0,7660828.0
2006-10-17,4455,4558,4322,4404,9846,35814.0,7660828.0
2006-10-18,4426,4468,4266,4295,8626,34933.0,7660828.0
2006-10-19,4332,4473,4332,4446,13767,36159.0,7660828.0
2006-10-20,4408,4506,4351,4455,14325,36236.0,7660828.0
2006-10-23,4464,4539,4388,4395,11176,35738.0,7660828.0
2006-10-24,4455,4455,4375,4375,6471,35585.0,7660828.0
2006-10-25,4342,4412,4332,4385,7208,35661.0,7660828.0
2006-10-26,4431,4431,4337,4370,4867,35546.0,7660828.0
2006-10-27,4426,4426,4332,4342,7019,35316.0,7660828.0
2006-10-30,4266,4347,4252,4295,4370,34933.0,7660828.0
2006-10-31,4426,4549,4285,4385,2316,35661.0,7660828.0
2006-11-01,4426,4426,4257,4342,12165,35316.0,7660828.0
2006-11-02,4285,4380,4285,4362,4497,35470.0,7660828.0
2006-11-03,4304,4388,4111,4145,33699,33708.0,7660828.0
2006-11-06,4219,4219,4016,4032,14160,32788.0,7660828.0
2006-11-07,4040,4096,4003,4074,15051,33133.0,7660828.0
2006-11-08,4050,4092,4016,4022,13753,32712.0,7660828.0
2006-11-09,4016,4106,4016,4107,9477,33401.0,7660828.0
2006-11-10,4139,4139,4021,4036,3122,32827.0,7660828.0
2006-11-13,4068,4121,4003,4050,6092,32942.0,7660828.0
2006-11-14,4063,4172,4059,4140,14547,33669.0,7660828.0
2006-11-15,4134,4266,4134,4211,16933,34244.0,7660828.0
2006-11-16,4238,4322,4229,4324,18605,35163.0,7660828.0
2006-11-17,4370,4375,4285,4375,10214,35585.0,7660828.0
2006-11-20,4332,4511,4285,4390,17694,35699.0,7660828.0
2006-11-21,4351,4403,4271,4272,10057,34742.0,7660828.0
2006-11-22,4275,4380,4275,4380,9630,35623.0,7660828.0
2006-11-23,4426,4426,4290,4423,11834,35968.0,7660828.0
2006-11-24,4436,4445,4380,4418,15403,35929.0,7660828.0
2006-11-27,4322,4417,4309,4418,14933,35929.0,7660828.0
2006-11-28,4422,4436,4332,4427,10609,36006.0,7660828.0
2006-11-29,4388,4468,4388,4451,8434,36197.0,7660828.0
2006-11-30,4393,4558,4393,4521,12838,36772.0,7660828.0
2006-12-01,4521,4568,4493,4521,20850,36772.0,7660828.0
2006-12-04,4521,4549,4483,4512,10544,36695.0,7660828.0
2006-12-05,4549,4558,4473,4475,19726,36389.0,7660828.0
2006-12-06,4521,4521,4436,4446,8444,36159.0,7660828.0
2006-12-07,4445,4473,4426,4437,10535,36082.0,7660828.0
2006-12-08,4483,4483,4342,4390,4887,35699.0,7660828.0
2006-12-11,4431,4436,4304,4357,14280,35431.0,7660828.0
2006-12-12,4370,4370,3927,4093,39763,33286.0,7660828.0
2006-12-13,4059,4172,3975,4131,21173,33593.0,7660828.0
2006-12-14,4139,4139,3927,4036,41089,32827.0,7660828.0
2006-12-15,4040,4040,3946,3957,11600,32175.0,7660828.0
2006-12-18,3941,4031,3941,3961,8463,32214.0,7660828.0
2006-12-19,3960,4016,3960,4018,7681,32673.0,7660828.0
2006-12-20,4045,4050,4012,4050,4059,32942.0,7660828.0
2006-12-21,4078,4078,3978,4078,2788,33171.0,7660828.0
2006-12-22,4073,4106,4073,4107,3869,33401.0,7660828.0
2006-12-26,4106,4181,3970,4003,10468,32559.0,7660828.0
2006-12-27,4003,4068,3993,4022,8390,32712.0,7660828.0
2006-12-28,4083,4083,3993,4083,3693,33210.0,7660828.0
2007-01-02,4083,4191,4040,4145,13268,33708.0,7660828.0
2007-01-03,4096,4234,4059,4164,3160,33861.0,7660828.0
2007-01-04,4238,4238,4031,4145,10656,33708.0,7660828.0
2007-01-05,4050,4106,3908,3952,19885,32137.0,7660828.0
2007-01-08,3875,4191,3875,3990,26112,32444.0,7660828.0
2007-01-09,4096,4096,3937,3947,13148,32099.0,7660828.0
2007-01-10,3946,3978,3875,3881,8425,31563.0,7660828.0
2007-01-11,3885,3978,3880,3886,32797,31601.0,7660828.0
2007-01-12,3927,4040,3927,4041,12195,32865.0,7660828.0
2007-01-15,4040,4134,3950,3957,20523,32175.0,7660828.0
2007-01-16,3993,4172,3975,4107,40155,33401.0,7660828.0
2007-01-17,4106,4304,4016,4178,19204,33976.0,7660828.0
2007-01-18,4163,4347,4163,4333,24644,35240.0,7660828.0
2007-01-19,4290,4355,4201,4329,11304,35202.0,7660828.0
2007-01-22,4247,4322,4125,4239,19159,34474.0,7660828.0
2007-01-23,4388,4417,4238,4291,20319,34895.0,7660828.0
2007-01-24,4332,4380,4275,4295,12845,34933.0,7660828.0
2007-01-25,4332,4351,4219,4281,10108,34818.0,7660828.0
2007-01-26,4149,4318,4149,4229,7669,34397.0,7660828.0
2007-01-29,4229,4285,4158,4216,2439,34282.0,7660828.0
2007-01-30,4214,4214,4106,4154,11974,33784.0,7660828.0
2007-01-31,4153,4229,4054,4196,11324,34129.0,7660828.0
2007-02-01,4224,4224,4106,4211,5911,34244.0,7660828.0
2007-02-02,4327,4327,4191,4286,4231,34857.0,7660828.0
2007-02-05,4247,4351,4205,4206,10702,34206.0,7660828.0
2007-02-06,4242,4242,4121,4234,3164,34435.0,7660828.0
2007-02-07,4234,4398,4234,4380,9710,35623.0,7660828.0
2007-02-08,4426,4501,4318,4503,15795,36619.0,7660828.0
2007-02-09,4493,4568,4398,4568,9554,37155.0,7660828.0
2007-02-12,4568,4614,4483,4616,20909,37538.0,7660828.0
2007-02-13,4568,4606,4501,4606,13251,37461.0,7660828.0
2007-02-14,4606,4652,4539,4644,8613,37768.0,7660828.0
2007-02-15,4643,4709,4539,4540,20070,36925.0,7660828.0
2007-02-16,4464,4568,4464,4555,7621,37040.0,7660828.0
2007-02-20,4558,4558,4426,4427,7045,36006.0,7660828.0
2007-02-21,4355,4521,4355,4521,8860,36772.0,7660828.0
2007-02-22,4614,4614,4436,4550,6940,37002.0,7660828.0
2007-02-23,4662,4662,4497,4568,4820,37155.0,7660828.0
2007-02-26,4521,4614,4388,4540,4606,36925.0,7660828.0
2007-02-27,4699,4699,4455,4568,2601,37155.0,7660828.0
2007-02-28,4460,4460,4332,4427,6059,36006.0,7660828.0
2007-03-02,4991,4991,4388,4804,16022,39070.0,7660828.0
2007-03-05,4681,4681,4460,4545,13707,36963.0,7660828.0
2007-03-06,4436,4544,4426,4508,7153,36657.0,7660828.0
2007-03-07,4530,4596,4473,4550,3739,37002.0,7660828.0
2007-03-08,4549,4577,4426,4578,4272,37232.0,7660828.0
2007-03-09,4596,4898,4501,4663,15149,37921.0,7660828.0
2007-03-12,4662,4699,4530,4639,9650,37730.0,7660828.0
2007-03-13,4624,4657,4577,4588,4522,37308.0,7660828.0
2007-03-14,4468,4652,4450,4654,10111,37844.0,7660828.0
2007-03-15,4652,4803,4398,4729,12544,38457.0,7660828.0
2007-03-16,4803,4803,4667,4767,4768,38764.0,7660828.0
2007-03-19,4765,4803,4445,4739,11402,38534.0,7660828.0
2007-03-20,4737,4775,4586,4767,14522,38764.0,7660828.0
2007-03-21,4794,4794,4639,4710,3248,38304.0,7660828.0
2007-03-22,4841,4841,4596,4691,5902,38151.0,7660828.0
2007-03-23,4643,4803,4549,4634,9430,37691.0,7660828.0
2007-03-26,4709,4709,4468,4470,11378,36351.0,7660828.0
2007-03-27,4468,4553,4464,4550,11722,37002.0,7660828.0
2007-03-28,4535,4539,4436,4437,5085,36082.0,7660828.0
2007-03-29,4365,4516,4332,4342,3854,35316.0,7660828.0
2007-03-30,4380,4516,4380,4498,3388,36580.0,7660828.0
2007-04-02,4516,4553,4450,4521,15778,36772.0,7660828.0
2007-04-03,4521,4539,4380,4493,4954,36542.0,7660828.0
2007-04-04,4558,4558,4398,4521,14248,36772.0,7660828.0
2007-04-05,4521,4709,4445,4503,21442,36619.0,7660828.0
2007-04-06,4516,4516,4398,4488,14021,36504.0,7660828.0
2007-04-09,4614,4614,4403,4498,14245,36580.0,7660828.0
2007-04-10,4610,4610,4468,4521,11219,36772.0,7660828.0
2007-04-11,4577,4577,4473,4536,3365,36887.0,7660828.0
2007-04-12,4521,4521,4380,4480,12598,36427.0,7660828.0
2007-04-13,4473,4521,4417,4521,15865,36772.0,7660828.0
2007-04-16,4521,4704,4483,4701,28052,38228.0,7660828.0
2007-04-17,4699,4737,4586,4739,32608,38534.0,7660828.0
2007-04-18,4573,4727,4573,4667,11592,37959.0,7660828.0
2007-04-19,4803,4803,4614,4710,16495,38304.0,7660828.0
2007-04-20,4690,4756,4619,4747,38261,38611.0,7660828.0
2007-04-23,4747,4803,4709,4776,12415,38840.0,7660828.0
2007-04-24,4737,4870,4737,4842,13265,39377.0,7660828.0
2007-04-25,4841,4945,4775,4804,31384,39070.0,7660828.0
2007-04-26,4841,5011,4803,4927,33304,40066.0,7660828.0
2007-04-27,4822,4982,4719,4776,35105,38840.0,7660828.0
2007-04-30,4775,4850,4709,4852,30010,39453.0,7660828.0
2007-05-02,4803,4898,4756,4880,7593,39683.0,7660828.0
2007-05-03,4878,4945,4756,4842,54177,39377.0,7660828.0
2007-05-04,4888,4888,4765,4804,19524,39070.0,7660828.0
2007-05-07,4756,4850,4606,4625,53504,37615.0,7660828.0
2007-05-08,4586,4624,4521,4521,16437,36772.0,7660828.0
2007-05-09,4521,4657,4521,4568,18887,37155.0,7660828.0
2007-05-10,4577,4624,4426,4442,60613,36121.0,7660828.0
2007-05-11,4440,4473,4370,4427,76532,36006.0,7660828.0
2007-05-14,4426,4521,4426,4427,28116,36006.0,7660828.0
2007-05-15,4426,4426,4299,4329,17311,35202.0,7660828.0
2007-05-16,4380,4380,4247,4249,2914,34550.0,7660828.0
2007-05-17,4257,4351,4257,4324,18492,35163.0,7660828.0
2007-05-18,4257,4610,4257,4606,8251,37461.0,7660828.0
2007-05-21,4478,4568,4417,4418,28872,35929.0,7660828.0
2007-05-22,4388,4426,4313,4314,41318,35087.0,7660828.0
2007-05-23,4365,4417,4181,4418,8821,35929.0,7660828.0
2007-05-25,4332,4436,4332,4437,3639,36082.0,7660828.0
2007-05-28,4436,4652,4275,4634,10214,37691.0,7660828.0
2007-05-29,4521,5011,4464,4945,32570,40219.0,7660828.0
2007-05-30,4870,5312,4727,5313,34010,43207.0,7660828.0
2007-05-31,5180,5189,4521,4521,275704,36772.0,7660828.0
2007-06-01,4380,4506,4275,4277,63707,34780.0,7660828.0
2007-06-04,4266,4304,4050,4050,70996,32942.0,7660828.0
2007-06-05,4003,4417,4003,4060,32068,33018.0,7660828.0
2007-06-07,4021,4125,4021,4078,20117,33171.0,7660828.0
2007-06-08,4083,4177,4083,4154,9256,33784.0,7660828.0
2007-06-11,4191,4294,4144,4192,32306,34091.0,7660828.0
2007-06-12,4285,4285,4144,4187,21589,34052.0,7660828.0
2007-06-13,4186,4285,4181,4249,8002,34550.0,7660828.0
2007-06-14,4262,4370,4262,4357,11706,35431.0,7660828.0
2007-06-15,4332,4488,4313,4460,17420,36274.0,7660828.0
2007-06-18,4493,4558,4360,4475,22027,36389.0,7660828.0
2007-06-19,4440,4521,4398,4483,13913,36466.0,7660828.0
2007-06-20,4483,4558,4332,4423,49546,35968.0,7660828.0
2007-06-21,4422,4473,4313,4333,34006,35240.0,7660828.0
2007-06-22,4318,4426,4238,4319,30916,35125.0,7660828.0
2007-06-25,4196,4558,4196,4333,17845,35240.0,7660828.0
2007-06-26,4271,4380,4167,4183,22376,34014.0,7660828.0
2007-06-27,4083,4177,4059,4065,42505,33056.0,7660828.0
2007-06-28,4106,4144,4021,4065,17629,33056.0,7660828.0
2007-06-29,4050,4322,4050,4234,19499,34435.0,7660828.0
2007-07-02,4101,4436,4101,4295,16359,34933.0,7660828.0
2007-07-03,4347,4794,4342,4521,151438,36772.0,7660828.0
2007-07-04,4568,4822,4539,4710,160850,38304.0,7660828.0
2007-07-05,4945,4945,4624,4710,47114,38304.0,7660828.0
2007-07-06,4719,4719,4586,4625,32321,37615.0,7660828.0
2007-07-09,4662,4756,4614,4710,24276,38304.0,7660828.0
2007-07-10,4709,4709,4521,4578,14152,37232.0,7660828.0
2007-07-11,4614,5255,4586,5257,276607,42747.0,7660828.0
2007-07-12,5388,6037,5378,5840,426436,47497.0,7660828.0
2007-07-13,5839,6470,5651,5793,193120,47114.0,7660828.0
2007-07-16,5660,5679,4926,4927,142152,40066.0,7660828.0
2007-07-18,5076,5321,5001,5209,97041,42364.0,7660828.0
2007-07-19,5274,5274,4803,5086,43506,41368.0,7660828.0
2007-07-20,5217,5217,4935,5106,50905,41522.0,7660828.0
2007-07-23,5011,5463,4945,5370,58212,43667.0,7660828.0
2007-07-24,5416,5472,5180,5454,51686,44356.0,7660828.0
2007-07-25,5416,5501,5180,5275,34905,42901.0,7660828.0
2007-07-26,5321,5594,5208,5247,25909,42671.0,7660828.0
2007-07-27,5189,5265,4916,5011,34097,40756.0,7660828.0
2007-07-30,4784,5001,4784,4973,17828,40449.0,7660828.0
2007-07-31,4812,5132,4812,4945,10900,40219.0,7660828.0
2007-08-01,4991,5124,4860,4945,12568,40219.0,7660828.0
2007-08-02,4888,5086,4850,4852,16399,39453.0,7660828.0
2007-08-03,4982,4982,4850,4917,10044,39990.0,7660828.0
2007-08-06,4888,4991,4822,4870,13579,39606.0,7660828.0
2007-08-07,4888,5086,4765,4852,35324,39453.0,7660828.0
2007-08-08,5039,5039,4709,4814,15793,39147.0,7660828.0
2007-08-09,4719,4973,4709,4973,11486,40449.0,7660828.0
2007-08-10,4765,4878,4719,4804,10115,39070.0,7660828.0
2007-08-13,4747,4860,4737,4804,5358,39070.0,7660828.0
2007-08-14,4794,4803,4573,4573,10569,37193.0,7660828.0
2007-08-16,4464,4511,4068,4333,25517,35240.0,7660828.0
2007-08-17,4252,4275,4068,4239,8975,34474.0,7660828.0
2007-08-20,4285,4332,4153,4239,93120,34474.0,7660828.0
2007-08-21,4181,4455,4078,4314,27522,35087.0,7660828.0
2007-08-22,4313,4417,4242,4375,6262,35585.0,7660828.0
2007-08-23,4426,4501,4257,4375,6324,35585.0,7660828.0
2007-08-24,4275,4614,4275,4380,14774,35623.0,7660828.0
2007-08-27,4384,4539,4380,4521,8205,36772.0,7660828.0
2007-08-28,4577,4577,4388,4475,4074,36389.0,7660828.0
2007-08-29,4332,4521,4229,4493,23748,36542.0,7660828.0
2007-08-30,4539,4539,4460,4493,2570,36542.0,7660828.0
2007-08-31,4535,4535,4455,4517,2735,36734.0,7660828.0
2007-09-03,4440,4812,4440,4601,11812,37423.0,7660828.0
2007-09-04,4601,5124,4568,4945,38066,40219.0,7660828.0
2007-09-05,4945,4973,4709,4804,12386,39070.0,7660828.0
2007-09-06,4699,4916,4699,4710,10301,38304.0,7660828.0
2007-09-07,4709,4935,4709,4710,3891,38304.0,7660828.0
2007-09-10,4634,4775,4521,4644,7735,37768.0,7660828.0
2007-09-11,4888,4888,4586,4616,6306,37538.0,7660828.0
2007-09-12,4619,4699,4596,4672,5201,37998.0,7660828.0
2007-09-13,4614,4671,4601,4672,2982,37998.0,7660828.0
2007-09-14,4610,4719,4610,4625,4359,37615.0,7660828.0
2007-09-17,4521,4681,4521,4634,16489,37691.0,7660828.0
2007-09-18,4695,4695,4521,4663,7439,37921.0,7660828.0
2007-09-19,4727,4775,4539,4606,9850,37461.0,7660828.0
2007-09-20,4662,4850,4614,4757,13144,38687.0,7660828.0
2007-09-21,4719,5057,4558,4559,33764,37078.0,7660828.0
2007-09-27,4558,4657,4525,4526,17396,36810.0,7660828.0
2007-09-28,4530,4577,4493,4517,31551,36734.0,7660828.0
2007-10-01,4516,4634,4473,4531,28971,36849.0,7660828.0
2007-10-02,4530,4643,4530,4634,24824,37691.0,7660828.0
2007-10-04,4614,4662,4530,4550,8709,37002.0,7660828.0
2007-10-05,4549,4803,4501,4767,54290,38764.0,7660828.0
2007-10-08,4860,4888,4652,4767,30714,38764.0,7660828.0
2007-10-09,4690,4803,4614,4729,14155,38457.0,7660828.0
2007-10-10,4841,4898,4727,4889,28083,39760.0,7660828.0
2007-10-11,4935,4945,4704,4747,16276,38611.0,7660828.0
2007-10-12,4812,4926,4652,4654,20239,37844.0,7660828.0
2007-10-15,4596,4634,4398,4399,15081,35776.0,7660828.0
2007-10-16,4332,4332,4163,4314,14779,35087.0,7660828.0
2007-10-17,4201,4370,4172,4239,6141,34474.0,7660828.0
2007-10-18,4238,4403,4238,4357,8338,35431.0,7660828.0
2007-10-19,4360,4468,4252,4460,10816,36274.0,7660828.0
2007-10-22,4177,4460,3955,4446,4578,36159.0,7660828.0
2007-10-23,4501,4501,4380,4470,3909,36351.0,7660828.0
2007-10-24,4521,4525,4003,4149,9199,33746.0,7660828.0
2007-10-25,4031,4252,4031,4229,11724,34397.0,7660828.0
2007-10-26,4181,4332,4116,4333,16554,35240.0,7660828.0
2007-10-29,4337,4539,4332,4521,17214,36772.0,7660828.0
2007-10-30,4521,4530,4299,4329,19761,35202.0,7660828.0
2007-10-31,4327,4478,3791,4098,54590,33325.0,7660828.0
2007-11-01,4106,4426,4096,4375,15509,35585.0,7660828.0
2007-11-02,4322,4521,4172,4475,6103,36389.0,7660828.0
2007-11-05,4624,4624,4332,4483,14971,36466.0,7660828.0
2007-11-06,4521,4539,4426,4521,6374,36772.0,7660828.0
2007-11-07,4521,4568,4445,4540,14775,36925.0,7660828.0
2007-11-08,4539,4539,4242,4540,15385,36925.0,7660828.0
2007-11-09,4521,4549,4380,4498,5101,36580.0,7660828.0
2007-11-12,4360,4516,4360,4427,6030,36006.0,7660828.0
2007-11-13,4342,4568,4285,4380,7357,35623.0,7660828.0
2007-11-14,4436,4549,4384,4427,10132,36006.0,7660828.0
2007-11-15,4478,4478,4304,4446,2361,36159.0,7660828.0
2007-11-16,4313,4445,4313,4437,1039,36082.0,7660828.0
2007-11-19,4436,5095,4436,4559,16001,37078.0,7660828.0
2007-11-20,4558,4614,4426,4559,2209,37078.0,7660828.0
2007-11-21,4596,4596,4464,4498,3188,36580.0,7660828.0
2007-11-22,4497,4553,4365,4465,736,36312.0,7660828.0
2007-11-23,4464,4464,3965,4229,3316,34397.0,7660828.0
2007-11-26,4229,4266,4096,4206,7898,34206.0,7660828.0
2007-11-27,4201,4257,4149,4229,5024,34397.0,7660828.0
2007-11-28,4280,4313,4238,4253,6858,34589.0,7660828.0
2007-11-29,4360,4464,4285,4352,2597,35393.0,7660828.0
2007-11-30,4403,4591,4318,4352,7757,35393.0,7660828.0
2007-12-03,4365,4493,4355,4362,7952,35470.0,7660828.0
2007-12-04,4408,4445,4375,4413,10579,35891.0,7660828.0
2007-12-05,4440,4478,4332,4427,4816,36006.0,7660828.0
2007-12-06,4347,4535,4347,4423,2758,35968.0,7660828.0
2007-12-07,4422,4690,4422,4663,20598,37921.0,7660828.0
2007-12-10,4671,4671,4582,4593,1144,37347.0,7660828.0
2007-12-11,4704,4704,4591,4663,2852,37921.0,7660828.0
2007-12-12,4685,4685,4455,4686,2423,38113.0,7660828.0
2007-12-13,4643,4657,4521,4611,185,37500.0,7660828.0
2007-12-14,4657,4657,4468,4550,2292,37002.0,7660828.0
2007-12-17,4337,4521,4337,4427,1530,36006.0,7660828.0
2007-12-18,4436,4563,4332,4521,8999,36772.0,7660828.0
2007-12-20,4544,4558,4464,4559,2261,37078.0,7660828.0
2007-12-21,4521,4614,4440,4601,2957,37423.0,7660828.0
2007-12-24,4601,4756,4521,4564,4225,37117.0,7660828.0
2007-12-26,4568,4657,4563,4658,6478,37883.0,7660828.0
2007-12-27,4568,4822,4568,4658,6075,37883.0,7660828.0
2007-12-28,4614,4699,4614,4701,7157,38228.0,7660828.0
2008-01-02,4662,4860,4662,4852,25276,39453.0,7660828.0
2008-01-03,4898,5491,4898,5416,90430,44050.0,7660828.0
2008-01-04,5547,5698,5001,5086,95209,41368.0,7660828.0
2008-01-07,5189,5237,4954,5134,7699,41752.0,7660828.0
2008-01-08,4963,5170,4963,5115,8368,41598.0,7660828.0
2008-01-09,5086,5086,4898,5068,5648,41215.0,7660828.0
2008-01-10,5086,5255,4850,5068,42758,41215.0,7660828.0
2008-01-11,5132,5142,4841,4945,5901,40219.0,7660828.0
2008-01-14,4945,4945,4634,4785,13189,38917.0,7660828.0
2008-01-15,4832,4878,4662,4832,2559,39300.0,7660828.0
2008-01-16,4822,4822,4431,4804,11579,39070.0,7660828.0
2008-01-17,4822,4822,4483,4710,2111,38304.0,7660828.0
2008-01-18,4614,4794,4436,4719,2312,38381.0,7660828.0
2008-01-21,4765,4765,4568,4729,1235,38457.0,7660828.0
2008-01-22,4431,4756,4290,4601,6742,37423.0,7660828.0
2008-01-23,4704,4704,4450,4606,3597,37461.0,7660828.0
2008-01-24,4652,4727,4455,4616,2667,37538.0,7660828.0
2008-01-25,4709,4709,4521,4663,983,37921.0,7660828.0
2008-01-28,4662,4709,4191,4192,5876,34091.0,7660828.0
2008-01-29,4318,4511,4262,4427,8389,36006.0,7660828.0
2008-01-30,4544,4544,4332,4437,2967,36082.0,7660828.0
2008-01-31,4614,4614,4440,4597,878,37385.0,7660828.0
2008-02-01,4478,4803,4473,4719,7830,38381.0,7660828.0
2008-02-04,4577,4850,4577,4719,13103,38381.0,7660828.0
2008-02-05,4727,4812,4606,4804,6248,39070.0,7660828.0
2008-02-11,4506,4888,4506,4804,1484,39070.0,7660828.0
2008-02-12,4614,4860,4332,4446,45568,36159.0,7660828.0
2008-02-13,4553,4756,4521,4588,1209,37308.0,7660828.0
2008-02-14,4535,4685,4464,4465,2672,36312.0,7660828.0
2008-02-15,4455,4464,4285,4427,6467,36006.0,7660828.0
2008-02-18,4657,4657,4412,4455,8682,36236.0,7660828.0
2008-02-19,4493,4586,4370,4465,2370,36312.0,7660828.0
2008-02-20,4380,4488,4332,4432,1653,36044.0,7660828.0
2008-02-21,4614,4614,4238,4239,8992,34474.0,7660828.0
2008-02-22,4322,4403,4238,4329,3730,35202.0,7660828.0
2008-02-25,4285,4558,4285,4362,3906,35470.0,7660828.0
2008-02-26,4337,4516,4337,4418,358,35929.0,7660828.0
2008-02-27,4473,4516,4313,4314,1894,35087.0,7660828.0
2008-02-28,4332,4380,4238,4342,5394,35316.0,7660828.0
2008-02-29,4450,4488,4388,4470,959,36351.0,7660828.0
2008-03-03,4606,4606,4285,4337,3491,35278.0,7660828.0
2008-03-04,4501,4794,4342,4380,39044,35623.0,7660828.0
2008-03-05,4380,4464,4365,4418,6766,35929.0,7660828.0
2008-03-06,4483,4501,4355,4380,1659,35623.0,7660828.0
2008-03-07,4380,4464,4332,4337,2039,35278.0,7660828.0
2008-03-10,4464,4464,4275,4455,909,36236.0,7660828.0
2008-03-11,4351,4558,4285,4540,11778,36925.0,7660828.0
2008-03-12,4652,4652,4380,4418,11535,35929.0,7660828.0
2008-03-13,4483,4530,4380,4521,6431,36772.0,7660828.0
2008-03-14,4549,4614,4455,4616,21255,37538.0,7660828.0
2008-03-17,4614,4614,4445,4526,21270,36810.0,7660828.0
2008-03-18,4639,4671,4530,4616,9818,37538.0,7660828.0
2008-03-19,4662,4662,4450,4601,17520,37423.0,7660828.0
2008-03-20,4596,4671,4596,4616,102,37538.0,7660828.0
2008-03-21,4662,4662,4501,4616,13528,37538.0,7660828.0
2008-03-24,4525,4586,4445,4555,5330,37040.0,7660828.0
2008-03-25,4568,4582,4426,4540,3032,36925.0,7660828.0
