멜파스(096640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-07-05,3680,3730,3465,3640,76009,77376.0,21257151.0
2018-07-06,3635,3980,3600,3870,196095,82265.0,21257151.0
2018-07-09,3895,3900,3760,3795,40866,80671.0,21257151.0
2018-07-10,3795,3920,3680,3900,42203,82903.0,21257151.0
2018-07-11,3890,3890,3705,3735,35221,79395.0,21257151.0
2018-07-12,3690,3730,3630,3700,19906,78651.0,21257151.0
2018-07-13,3700,3740,3615,3635,16949,77270.0,21257151.0
2018-07-16,3585,3735,3580,3700,14794,78651.0,21257151.0
2018-07-17,3705,3800,3700,3790,39268,80565.0,21257151.0
2018-07-18,3745,3865,3680,3680,19910,78226.0,21257151.0
2018-07-19,3745,3745,3625,3695,16702,78545.0,21257151.0
2018-07-20,3695,3695,3525,3530,31114,75038.0,21257151.0
2018-07-23,3560,3585,3300,3300,32541,70149.0,21257151.0
2018-07-24,3240,3560,3240,3430,24099,72912.0,21257151.0
2018-07-25,3425,3475,3315,3330,16095,70786.0,21257151.0
2018-07-26,3330,3650,3330,3440,23796,73125.0,21257151.0
2018-07-27,3440,3590,3440,3500,16819,74400.0,21257151.0
2018-07-30,3500,3585,3495,3500,9539,74400.0,21257151.0
2018-07-31,3500,3550,3450,3505,4320,74506.0,21257151.0
2018-08-01,3570,3605,3505,3595,13883,76419.0,21257151.0
2018-08-02,3645,3645,3540,3595,11270,76419.0,21257151.0
2018-08-03,3520,3645,3520,3605,15168,76632.0,21257151.0
2018-08-06,3630,3660,3555,3575,14156,75994.0,21257151.0
2018-08-07,3515,3620,3515,3600,6725,76526.0,21257151.0
2018-08-08,3605,3660,3600,3630,8348,77163.0,21257151.0
2018-08-09,3630,3750,3610,3705,24875,78758.0,21257151.0
2018-08-10,3705,3760,3615,3665,14835,77907.0,21257151.0
2018-08-13,3725,3725,3510,3510,14148,74613.0,21257151.0
2018-08-14,3430,3595,3430,3460,14613,73550.0,21257151.0
2018-08-16,3485,3495,3380,3435,15561,73018.0,21257151.0
2018-08-17,3355,3520,3320,3450,17819,73337.0,21257151.0
2018-08-20,3455,3490,3400,3405,19487,72381.0,21257151.0
2018-08-21,3400,3470,3395,3410,28251,72487.0,21257151.0
2018-08-22,3430,3430,3380,3400,10359,72274.0,21257151.0
2018-08-23,3390,3545,3390,3450,22089,73337.0,21257151.0
2018-08-24,3500,3530,3425,3460,10305,73550.0,21257151.0
2018-08-27,3500,3500,3395,3440,24018,73125.0,21257151.0
2018-08-28,3400,3485,3400,3480,13069,73975.0,21257151.0
2018-08-29,3480,3540,3455,3540,12182,75250.0,21257151.0
2018-08-30,3535,3550,3515,3535,19173,75144.0,21257151.0
2018-08-31,3540,3580,3450,3470,21170,73762.0,21257151.0
2018-09-03,3460,3500,3395,3455,10347,73443.0,21257151.0
2018-09-04,3410,3495,3400,3455,10938,73443.0,21257151.0
2018-09-05,3455,4040,3450,3760,602447,79927.0,21257151.0
2018-09-06,3760,3775,3610,3640,80816,77376.0,21257151.0
2018-09-07,3590,3660,3590,3625,33752,77057.0,21257151.0
2018-09-10,3610,3660,3570,3620,21373,76951.0,21257151.0
2018-09-11,3615,3620,3535,3585,34035,76207.0,21257151.0
2018-09-12,3610,3615,3450,3500,45749,74400.0,21257151.0
2018-09-13,3520,3555,3465,3540,18627,75250.0,21257151.0
2018-09-14,3540,3575,3490,3515,25896,74719.0,21257151.0
2018-09-17,3565,3565,3480,3495,16750,74294.0,21257151.0
2018-09-18,3490,3520,3430,3460,27006,73550.0,21257151.0
2018-09-19,3480,3500,3425,3455,20423,73443.0,21257151.0
2018-09-20,3455,3455,3340,3355,39338,71318.0,21257151.0
2018-09-21,3345,3425,3320,3350,18567,71211.0,21257151.0
2018-09-27,3345,3385,3290,3365,27250,71530.0,21257151.0
2018-09-28,3340,3400,3310,3335,26657,70893.0,21257151.0
2018-10-01,3335,3750,3305,3450,195182,73337.0,21257151.0
2018-10-02,3450,3460,3390,3420,35286,72699.0,21257151.0
2018-10-04,3420,3455,3320,3455,39284,73443.0,21257151.0
2018-10-05,3335,3455,3295,3330,53814,70786.0,21257151.0
2018-10-08,3300,3330,3220,3220,25308,68448.0,21257151.0
2018-10-10,3220,3260,3030,3030,44812,64409.0,21257151.0
2018-10-11,2910,3070,2805,2855,50245,60689.0,21257151.0
2018-10-12,2830,2965,2815,2940,35781,62496.0,21257151.0
2018-10-15,2845,2975,2845,2955,18563,62815.0,21257151.0
2018-10-16,3000,3030,2930,3020,7767,64197.0,21257151.0
2018-10-17,3135,3190,3005,3045,8994,64728.0,21257151.0
2018-10-18,3040,3045,2945,2965,14969,63027.0,21257151.0
2018-10-19,2910,2960,2900,2940,8883,62496.0,21257151.0
2018-10-22,2940,2950,2890,2950,14661,62709.0,21257151.0
2018-10-23,2950,2980,2870,2880,24969,61221.0,21257151.0
2018-10-24,2925,2925,2760,2760,48104,58670.0,21257151.0
2018-10-25,2720,2760,2600,2710,33662,57607.0,21257151.0
2018-10-26,2710,2745,2600,2650,27136,56331.0,21257151.0
2018-10-29,2730,2730,2540,2540,22147,53993.0,21257151.0
2018-10-30,2350,2570,2350,2555,76397,54312.0,21257151.0
2018-10-31,2560,2650,2555,2615,30603,55587.0,21257151.0
2018-11-01,2730,2730,2655,2690,20098,57182.0,21257151.0
2018-11-02,2785,2800,2695,2775,35850,58989.0,21257151.0
2018-11-05,2830,2830,2695,2710,8447,57607.0,21257151.0
2018-11-06,2710,2880,2710,2800,14168,59520.0,21257151.0
2018-11-07,2825,2825,2710,2785,14166,59201.0,21257151.0
2018-11-08,2805,2805,2695,2785,19360,59201.0,21257151.0
2018-11-09,2810,2810,2690,2725,13563,57926.0,21257151.0
2018-11-12,2725,2725,2325,2400,199491,51017.0,21257151.0
2018-11-13,2395,2480,2140,2425,231428,51549.0,21257151.0
2018-11-14,2425,2540,2395,2505,36572,53249.0,21257151.0
2018-11-15,2500,2505,2445,2480,31049,52718.0,21257151.0
2018-11-16,2440,2525,2440,2485,6285,52824.0,21257151.0
2018-11-19,2480,2550,2450,2510,10381,53355.0,21257151.0
2018-11-20,2510,2520,2465,2490,10222,52930.0,21257151.0
2018-11-21,2490,2490,2355,2470,29061,52505.0,21257151.0
2018-11-22,2495,2520,2390,2400,22564,51017.0,21257151.0
2018-11-23,2415,2415,2255,2300,30943,48891.0,21257151.0
2018-11-26,2335,2355,2220,2220,41545,47191.0,21257151.0
2018-11-27,2240,2340,2150,2320,64929,49317.0,21257151.0
2018-11-28,2350,2390,2350,2355,18056,50061.0,21257151.0
2018-11-29,2355,2410,2350,2375,19986,50486.0,21257151.0
2018-11-30,2390,2400,2315,2380,10397,50592.0,21257151.0
2018-12-03,2380,2400,2355,2390,22225,50805.0,21257151.0
2018-12-04,2375,2460,2375,2405,29091,51123.0,21257151.0
2018-12-05,2450,2450,2325,2380,26282,50592.0,21257151.0
2018-12-06,2400,2400,2225,2280,27455,48466.0,21257151.0
2018-12-07,2280,2340,2215,2280,26092,48466.0,21257151.0
2018-12-10,2255,2285,2155,2220,16912,47191.0,21257151.0
2018-12-11,2220,2230,2160,2170,22288,46128.0,21257151.0
2018-12-12,2155,2200,2155,2155,32511,45809.0,21257151.0
2018-12-13,2195,2265,2160,2230,22428,47403.0,21257151.0
2018-12-14,2270,2295,2180,2180,13417,46341.0,21257151.0
2018-12-17,2180,2195,2140,2180,27656,46341.0,21257151.0
2018-12-18,2200,2200,2115,2170,19662,46128.0,21257151.0
2018-12-19,2150,2235,2110,2200,16542,46766.0,21257151.0
2018-12-20,2195,2235,2150,2205,13060,46872.0,21257151.0
2018-12-21,2165,2225,2155,2185,6297,46447.0,21257151.0
2018-12-24,2125,2205,2080,2185,17746,46447.0,21257151.0
2018-12-26,2180,2200,1965,2050,35636,43577.0,21257151.0
2018-12-27,2050,2050,1890,1905,94615,40495.0,21257151.0
2018-12-28,1890,2035,1890,1995,39170,42408.0,21257151.0
2019-01-02,2070,2100,1985,2020,38771,42939.0,21257151.0
2019-01-03,1960,2045,1835,1835,43712,39007.0,21257151.0
2019-01-04,1870,1870,1700,1760,77999,37413.0,21257151.0
2019-01-07,1790,1840,1750,1795,48894,38157.0,21257151.0
2019-01-08,1800,1815,1750,1750,34210,37200.0,21257151.0
2019-01-09,1695,1835,1695,1830,74942,38901.0,21257151.0
2019-01-10,1835,1880,1825,1870,39662,39751.0,21257151.0
2019-01-11,1870,1895,1865,1875,29631,39857.0,21257151.0
2019-01-14,1875,1970,1875,1930,32536,41026.0,21257151.0
2019-01-15,1910,1940,1835,1925,35629,40920.0,21257151.0
2019-01-16,1925,1960,1920,1955,19262,41558.0,21257151.0
2019-01-17,1960,1965,1895,1895,14955,40282.0,21257151.0
2019-01-18,1895,1965,1895,1920,32931,40814.0,21257151.0
2019-01-21,1955,1955,1830,1945,39326,41345.0,21257151.0
2019-01-22,1965,1970,1890,1890,27416,40176.0,21257151.0
2019-01-23,1885,1970,1875,1970,31071,41877.0,21257151.0
2019-01-24,1995,1995,1900,1950,14809,41451.0,21257151.0
2019-01-25,1955,2020,1955,2010,50000,42727.0,21257151.0
2019-01-28,2010,2020,1975,2015,30442,42833.0,21257151.0
2019-01-29,1990,2015,1985,1985,8273,42195.0,21257151.0
2019-01-30,1985,2090,1950,2055,60716,43683.0,21257151.0
2019-01-31,2055,2240,2055,2100,254168,44640.0,21257151.0
2019-02-01,2070,2190,2070,2120,60614,45065.0,21257151.0
2019-02-07,2190,2195,2095,2120,20280,45065.0,21257151.0
2019-02-08,2110,2155,2100,2125,28115,45171.0,21257151.0
2019-02-11,2145,2280,2125,2235,67480,47510.0,21257151.0
2019-02-12,2250,2250,2165,2200,32924,46766.0,21257151.0
2019-02-13,2175,2300,2175,2255,33789,47935.0,21257151.0
2019-02-14,2300,2330,2230,2250,41392,47829.0,21257151.0
2019-02-15,2250,2260,2200,2225,19199,47297.0,21257151.0
2019-02-18,2225,2225,2140,2180,33752,46341.0,21257151.0
2019-02-19,2220,2245,2170,2215,22131,47085.0,21257151.0
2019-02-20,2265,2265,2200,2235,21948,47510.0,21257151.0
2019-02-21,2200,2265,2185,2230,37284,47403.0,21257151.0
2019-02-22,2230,2250,2190,2220,8304,47191.0,21257151.0
2019-02-25,2215,2235,2185,2195,48426,46659.0,21257151.0
2019-02-26,2195,2260,2195,2230,26724,47403.0,21257151.0
2019-02-27,2230,2280,2220,2235,37250,47510.0,21257151.0
2019-02-28,2235,2250,2090,2170,42141,46128.0,21257151.0
2019-03-04,2110,2250,2110,2225,30150,47297.0,21257151.0
2019-03-05,2175,2220,2155,2170,35487,46128.0,21257151.0
2019-03-06,2170,2170,2115,2135,37062,45384.0,21257151.0
2019-03-07,2155,2175,2050,2065,39221,43896.0,21257151.0
2019-03-08,2065,2130,2010,2080,31009,44215.0,21257151.0
2019-03-11,2080,2080,1950,2005,43460,42621.0,21257151.0
2019-03-12,2000,2045,1960,1965,34178,41770.0,21257151.0
2019-03-13,2000,2015,1975,1995,22655,42408.0,21257151.0
2019-03-14,2025,2050,1990,2030,9710,43152.0,21257151.0
2019-03-15,2045,2045,1995,2005,19539,42621.0,21257151.0
2019-03-18,2005,2010,1975,1975,34416,41983.0,21257151.0
2019-03-19,1970,2035,1970,2035,29869,43258.0,21257151.0
2019-03-20,2120,2120,1980,2010,9862,42727.0,21257151.0
2019-03-21,2035,2035,1965,1965,74065,41770.0,21257151.0
2019-03-22,1975,2015,1965,1965,21550,41770.0,21257151.0
2019-03-25,2010,2010,1920,1985,16435,42195.0,21257151.0
2019-03-26,1950,1980,1930,1955,21594,41558.0,21257151.0
2019-03-27,1955,1985,1940,1975,20198,41983.0,21257151.0
2019-03-28,1995,1995,1955,1965,21998,41770.0,21257151.0
2019-03-29,1940,1990,1820,1940,48571,41239.0,21257151.0
2019-04-01,1970,2290,1940,2095,242993,44534.0,21257151.0
2019-04-02,2125,2170,2075,2100,58251,44640.0,21257151.0
2019-04-03,2100,2140,2035,2130,65161,45278.0,21257151.0
2019-04-04,2130,2170,2105,2150,33415,45703.0,21257151.0
2019-04-05,2155,2180,2115,2165,45753,46022.0,21257151.0
2019-04-08,2165,2180,2125,2125,25124,45171.0,21257151.0
2019-04-09,2125,2150,2120,2145,31356,45597.0,21257151.0
2019-04-10,2145,2165,2120,2150,17827,45703.0,21257151.0
2019-04-11,2200,2200,2160,2165,22492,46022.0,21257151.0
2019-04-12,2195,2195,2150,2175,25066,46234.0,21257151.0
2019-04-15,2155,2185,2150,2160,31556,45915.0,21257151.0
2019-04-16,2155,2570,2155,2445,2817489,51974.0,21257151.0
2019-04-17,2400,2435,2355,2365,333134,50273.0,21257151.0
2019-04-18,2410,2870,2400,2620,3501389,55694.0,21257151.0
2019-04-19,2590,2705,2550,2705,462376,57501.0,21257151.0
2019-04-22,2680,2720,2600,2690,277948,57182.0,21257151.0
2019-04-23,2690,2690,2500,2560,226869,54418.0,21257151.0
2019-04-24,2560,2600,2475,2570,143044,54631.0,21257151.0
2019-04-25,2570,2800,2480,2660,634569,56544.0,21257151.0
2019-04-26,2630,2670,2530,2635,140676,56013.0,21257151.0
2019-04-29,2655,2745,2635,2640,121550,56119.0,21257151.0
2019-04-30,2630,2650,2505,2580,117618,54843.0,21257151.0
2019-05-02,2580,2615,2530,2570,71426,54631.0,21257151.0
2019-05-03,2545,2575,2480,2500,118018,53143.0,21257151.0
2019-05-07,2520,2770,2440,2665,808065,56650.0,21257151.0
2019-05-08,2640,2715,2540,2605,276846,55375.0,21257151.0
2019-05-09,2605,2620,2345,2405,265711,51123.0,21257151.0
2019-05-10,2405,2450,2250,2250,231461,47829.0,21257151.0
2019-05-13,2335,2425,2260,2270,208930,48254.0,21257151.0
2019-05-14,2270,2340,2200,2280,151968,48897.0,21445951.0
2019-05-15,2280,2360,2270,2340,100244,50184.0,21445951.0
2019-05-16,2370,2370,2255,2255,108562,48361.0,21445951.0
2019-05-17,2180,2230,2135,2145,300565,46002.0,21445951.0
2019-05-20,2155,2195,2105,2105,71078,45144.0,21445951.0
2019-05-21,2080,2145,2080,2105,58523,46596.0,22135743.0
2019-05-22,2130,2135,2030,2035,80456,45046.0,22135743.0
2019-05-23,2025,2090,1975,2040,56501,45157.0,22135743.0
2019-05-24,2000,2100,1975,2015,57577,44604.0,22135743.0
2019-05-27,2040,2040,1905,2015,27417,44604.0,22135743.0
2019-05-28,2015,2065,1960,2045,36563,45268.0,22135743.0
2019-05-29,2060,2060,1925,1925,95230,42611.0,22135743.0
2019-05-30,1930,2010,1925,1950,56465,43165.0,22135743.0
2019-05-31,1985,2075,1940,2040,50816,45157.0,22135743.0
2019-06-03,2035,2100,2015,2065,56729,45710.0,22135743.0
2019-06-04,2065,2080,1990,2025,62183,44825.0,22135743.0
2019-06-05,2030,2120,2030,2050,40174,45378.0,22135743.0
2019-06-07,2055,2080,2045,2065,40274,45953.0,22253265.0
2019-06-10,2070,2235,2070,2160,105906,48067.0,22253265.0
2019-06-11,2160,2235,2130,2235,164855,49736.0,22253265.0
2019-06-12,2375,2490,2195,2195,421804,48846.0,22253265.0
2019-06-13,2210,2235,2150,2180,99223,48512.0,22253265.0
2019-06-14,2200,2205,2100,2110,80645,46954.0,22253265.0
2019-06-17,2110,2175,2080,2160,42030,48067.0,22253265.0
2019-06-18,2180,2220,2155,2165,42628,48178.0,22253265.0
2019-06-19,2200,2670,2165,2325,2250110,51739.0,22253265.0
2019-06-20,2325,2370,2305,2340,216932,52073.0,22253265.0
2019-06-21,2340,2365,2255,2305,183259,51294.0,22253265.0
2019-06-24,2295,2320,2245,2250,109445,50070.0,22253265.0
2019-06-25,2250,2315,2195,2200,73477,48957.0,22253265.0
2019-06-26,2200,2295,2170,2295,81263,51071.0,22253265.0
2019-06-27,2315,2330,2260,2285,83865,50849.0,22253265.0
2019-06-28,2250,2325,2245,2310,76850,51405.0,22253265.0
2019-07-01,2245,2350,2245,2315,121263,51516.0,22253265.0
2019-07-02,2315,2325,2265,2315,91063,51516.0,22253265.0
2019-07-03,2305,2345,2275,2300,60532,51183.0,22253265.0
2019-07-04,2305,2465,2275,2410,417929,53630.0,22253265.0
2019-07-05,2410,2425,2330,2365,121292,52629.0,22253265.0
2019-07-08,2365,2365,2155,2195,222996,48846.0,22253265.0
2019-07-09,2165,2225,2100,2140,85441,47622.0,22253265.0
2019-07-10,2140,2250,2130,2250,79414,50070.0,22253265.0
2019-07-11,2250,2305,2230,2270,53293,50515.0,22253265.0
2019-07-12,2320,2375,2275,2315,119008,51516.0,22253265.0
2019-07-15,2360,2385,2310,2325,83830,51739.0,22253265.0
2019-07-16,2325,2360,2300,2340,40180,52073.0,22253265.0
2019-07-17,2345,2535,2345,2405,320694,53519.0,22253265.0
2019-07-18,2400,2480,2325,2325,140994,51739.0,22253265.0
2019-07-19,2325,2325,2215,2250,106216,50094.0,22263838.0
2019-07-22,2380,2380,2260,2275,77239,50650.0,22263838.0
2019-07-23,2280,2300,2210,2225,63000,49537.0,22263838.0
2019-07-24,2225,2290,2190,2205,56679,49092.0,22263838.0
2019-07-25,2150,2280,2150,2240,108361,49871.0,22263838.0
2019-07-26,2240,2385,2240,2320,211307,51652.0,22263838.0
2019-07-29,2410,2410,2185,2210,117205,49203.0,22263838.0
2019-07-30,2160,2330,2160,2300,56955,51207.0,22263838.0
2019-07-31,2300,2320,2215,2310,89981,51429.0,22263838.0
2019-08-01,2290,2560,2270,2450,1867186,54546.0,22263838.0
2019-08-02,2450,2490,2365,2435,389909,54212.0,22263838.0
2019-08-05,2435,2460,2195,2285,386207,50873.0,22263838.0
2019-08-06,2220,2240,2005,2110,351053,46977.0,22263838.0
2019-08-07,2120,2290,2120,2155,139980,47979.0,22263838.0
2019-08-08,2130,2230,2130,2195,79206,48869.0,22263838.0
2019-08-09,2190,2300,2190,2250,100046,50094.0,22263838.0
2019-08-12,2365,2370,2270,2320,166412,51652.0,22263838.0
2019-08-13,2300,2410,2295,2350,316908,52320.0,22263838.0
2019-08-14,2350,2420,2325,2420,295913,53878.0,22263838.0
2019-08-16,2400,2405,2280,2320,176823,51652.0,22263838.0
2019-08-19,2320,2420,2270,2420,194588,53878.0,22263838.0
2019-08-20,2410,2540,2375,2535,601079,56439.0,22263838.0
2019-08-21,2540,2550,2455,2460,226550,54769.0,22263838.0
2019-08-22,2460,2495,2385,2440,119494,54324.0,22263838.0
2019-08-23,2400,2440,2360,2400,167980,53433.0,22263838.0
2019-08-26,2370,2380,2270,2280,200940,50762.0,22263838.0
2019-08-27,2280,2375,2280,2375,55256,52877.0,22263838.0
2019-08-28,2375,2455,2330,2455,180589,54658.0,22263838.0
2019-08-29,2530,2590,2310,2345,364445,52209.0,22263838.0
2019-08-30,2355,2410,2325,2390,82641,53211.0,22263838.0
2019-09-02,2450,2450,2355,2440,68738,54324.0,22263838.0
2019-09-03,2430,2465,2430,2450,110077,54546.0,22263838.0
2019-09-04,2450,2525,2395,2430,139539,54101.0,22263838.0
2019-09-05,2470,2640,2435,2640,869222,58777.0,22263838.0
2019-09-06,2605,2685,2560,2620,435169,58331.0,22263838.0
2019-09-09,2650,2745,2595,2695,480249,60001.0,22263838.0
2019-09-10,2735,2735,2530,2610,307877,58109.0,22263838.0
2019-09-11,2610,2640,2565,2610,168543,58109.0,22263838.0
2019-09-16,2610,2620,2540,2560,151873,56995.0,22263838.0
2019-09-17,2560,2565,2500,2555,105008,56884.0,22263838.0
2019-09-18,2585,2585,2520,2525,94450,56216.0,22263838.0
2019-09-19,2525,2555,2510,2530,69374,56739.0,22426322.0
2019-09-20,2530,2625,2525,2555,92519,57299.0,22426322.0
2019-09-23,2590,2590,2395,2440,242141,54720.0,22426322.0
2019-09-24,2440,2460,2405,2425,55399,54384.0,22426322.0
2019-09-25,2415,2435,2370,2385,98507,53487.0,22426322.0
2019-09-26,2420,2440,2340,2375,122098,53263.0,22426322.0
2019-09-27,2345,2380,2340,2380,24619,53375.0,22426322.0
2019-09-30,2355,2465,2340,2465,81497,55281.0,22426322.0
2019-10-01,2465,2470,2350,2465,75061,55281.0,22426322.0
2019-10-02,2465,2465,2400,2420,33945,54272.0,22426322.0
2019-10-04,2420,2420,2365,2400,46524,54419.0,22674524.0
2019-10-07,2370,2460,2350,2355,52036,53399.0,22674524.0
