액토즈소프트(052790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-04-28,6114,7075,6114,7075,760576,65670.0,5943000.0
2003-04-29,7203,7491,7042,7267,990188,67453.0,5943000.0
2003-04-30,7331,7587,7011,7171,813490,66562.0,5943000.0
2003-05-02,7363,7683,7107,7523,1128316,69830.0,5943000.0
2003-05-06,7939,8419,7843,8419,1651257,78150.0,5943000.0
2003-05-07,8451,8580,8163,8483,1263022,78745.0,5943000.0
2003-05-09,8514,9315,8514,9091,1362011,84391.0,5943000.0
2003-05-12,9346,9602,8771,9411,1079037,87362.0,5943000.0
2003-05-13,9283,9698,8642,8642,802827,80230.0,5943000.0
2003-05-14,8739,9284,8739,9219,987724,85579.0,5943000.0
2003-05-15,9380,9476,8131,8131,1166491,75476.0,5943000.0
2003-05-16,7810,8514,7746,8451,1286924,78448.0,5943000.0
2003-05-19,8451,8899,8355,8515,614304,79042.0,5943000.0
2003-05-20,8290,9507,8290,9507,881533,88254.0,5943000.0
2003-05-21,9667,10307,9283,9795,1625015,90928.0,5943000.0
2003-05-22,10083,10947,9987,10947,1702349,101625.0,5943000.0
2003-05-23,11395,11811,10115,10499,2612793,97465.0,5943000.0
2003-05-26,10819,11043,10371,10755,1632809,99842.0,5943000.0
2003-05-27,11204,11268,9699,10115,1846297,93899.0,5943000.0
2003-05-28,10499,10499,9346,9411,1206371,87362.0,5943000.0
2003-05-29,9346,9827,9187,9507,935699,88254.0,5943000.0
2003-05-30,9507,9827,9346,9347,549286,86768.0,5943000.0
2003-06-02,9442,9794,8802,9795,1223988,90928.0,5943000.0
2003-06-03,9795,10308,9284,9283,1089052,86174.0,5943000.0
2003-06-04,9538,9635,9027,9347,589600,86768.0,5943000.0
2003-06-05,9442,9507,8514,8707,902358,80825.0,5943000.0
2003-06-09,8579,9058,8579,8995,539656,83499.0,5943000.0
2003-06-10,8867,9316,8867,9027,445567,83796.0,5943000.0
2003-06-11,9155,9572,8932,9219,701876,85579.0,5943000.0
2003-06-12,9476,9507,9220,9283,388940,86174.0,5943000.0
2003-06-13,9380,10308,8867,10180,1413725,94494.0,5943000.0
2003-06-16,10116,10500,9828,10180,748127,94494.0,5943000.0
2003-06-17,10563,10883,10179,10243,749615,95088.0,5943000.0
2003-06-18,10276,10532,9860,9988,421313,92711.0,5943000.0
2003-06-19,10020,11012,9924,10884,772477,101031.0,5943000.0
2003-06-20,10691,11299,10691,10947,767190,101625.0,5943000.0
2003-06-23,10755,10883,9698,9859,729010,91522.0,5943000.0
2003-06-24,9667,10211,9602,9795,450841,90928.0,5943000.0
2003-06-25,9827,10179,9827,9891,556322,91819.0,5943000.0
2003-06-26,9667,9731,9187,9251,582357,85876.0,5943000.0
2003-06-27,9475,9698,9346,9507,499560,88254.0,5943000.0
2003-06-30,9507,9890,9475,9891,449055,91819.0,5943000.0
2003-07-01,9860,10404,9860,10019,577140,93008.0,5943000.0
2003-07-02,10115,10275,9794,9891,347035,91819.0,5943000.0
2003-07-03,10051,10211,9698,9699,520041,90036.0,5943000.0
2003-07-04,9698,9987,9475,9891,295179,91819.0,5943000.0
2003-07-07,10180,10948,10147,10532,1069319,97762.0,5943000.0
2003-07-08,10627,10691,10115,10243,610648,95088.0,5943000.0
2003-07-09,10403,10755,10083,10211,700715,94791.0,5943000.0
2003-07-10,10116,10243,9732,9827,413241,91225.0,5943000.0
2003-07-11,9475,9827,9475,9699,452256,90036.0,5943000.0
2003-07-14,9827,10531,9794,10403,802861,96574.0,5943000.0
2003-07-15,10468,10564,9924,9923,469928,92116.0,5943000.0
2003-07-16,10083,10307,9763,10211,309393,94791.0,5943000.0
2003-07-18,9891,10596,9795,10115,644390,93899.0,5943000.0
2003-07-21,10788,10948,9988,10180,659784,94494.0,5943000.0
2003-07-22,10051,10179,8962,9603,580371,89145.0,5943000.0
2003-07-23,9859,10051,9283,9507,357985,88254.0,5943000.0
2003-07-24,9411,9794,9346,9347,462811,86768.0,5943000.0
2003-07-25,9091,9507,9091,9219,239325,85579.0,5943000.0
2003-07-28,9476,10052,9476,9667,458051,89739.0,5943000.0
2003-07-29,9603,10052,9572,9827,581146,91225.0,5943000.0
2003-07-30,9987,10275,9602,9699,465656,90036.0,5943000.0
2003-07-31,9890,9890,9379,9539,226133,88551.0,5943000.0
2003-08-01,9923,9987,9635,9763,285163,90631.0,5943000.0
2003-08-04,9602,9667,9250,9443,194349,87659.0,5943000.0
2003-08-05,9507,9732,9284,9315,257065,86471.0,5943000.0
2003-08-06,9090,9346,8898,9091,244652,84391.0,5943000.0
2003-08-07,9155,9188,8771,8931,252562,82905.0,5943000.0
2003-08-08,8898,9154,8835,8899,210131,82608.0,5943000.0
2003-08-11,8835,8962,8483,8547,238779,79339.0,5943000.0
2003-08-12,8610,8675,8290,8290,221952,76962.0,5943000.0
2003-08-13,8322,8835,8322,8642,329794,80230.0,5943000.0
2003-08-14,8514,8642,8354,8451,227002,78448.0,5943000.0
2003-08-18,8579,9411,8386,9155,361554,84985.0,5943000.0
2003-08-19,9476,9891,9284,9636,577169,89442.0,5943000.0
2003-08-20,9636,10788,9476,10788,924173,100140.0,5943000.0
2003-08-21,11363,11876,10179,10403,912349,96574.0,5943000.0
2003-08-22,10627,11651,10467,11652,1037320,108163.0,5943000.0
2003-08-25,12163,12995,11843,12612,798542,117077.0,5943000.0
2003-08-26,12420,12580,12003,12356,336416,114700.0,5943000.0
2003-08-27,12677,12900,11972,12036,547016,111728.0,5943000.0
2003-08-28,11940,12228,11267,11460,401354,106380.0,5943000.0
2003-08-29,11524,11877,11044,11524,370747,106974.0,5943000.0
2003-09-01,11396,12741,11396,12420,743738,115294.0,5943000.0
2003-09-02,12420,12643,11876,12004,294906,111431.0,5943000.0
2003-09-03,12163,12516,11843,11843,335702,109946.0,5943000.0
2003-09-04,11844,12581,11844,12580,557418,116780.0,5943000.0
2003-09-05,12804,12869,11972,11972,655558,111134.0,5943000.0
2003-09-08,11844,12004,11268,11268,279543,104597.0,5943000.0
2003-09-09,11427,12516,11332,12292,400505,114106.0,5943000.0
2003-09-15,12163,12580,12067,12260,228529,113808.0,5943000.0
2003-09-16,12291,13316,12291,13252,655834,123020.0,5943000.0
2003-09-17,13443,13443,12932,13348,363818,123912.0,5943000.0
2003-09-18,13508,13604,12899,13060,351048,121237.0,5943000.0
2003-09-19,13189,13733,12837,13733,622531,127477.0,5943000.0
2003-09-22,13572,13700,12291,12644,401397,117374.0,5943000.0
2003-09-23,12484,12899,11715,12612,422712,117077.0,5943000.0
2003-09-24,12548,13317,12229,12228,465899,113511.0,5943000.0
2003-09-25,11524,12133,11524,12068,329415,112026.0,5943000.0
2003-09-26,12132,13028,11619,11747,608035,109054.0,5943000.0
2003-09-29,11685,11973,11332,11332,235112,105191.0,5943000.0
2003-09-30,11652,11652,10948,11332,298792,105191.0,5943000.0
2003-10-01,10724,11460,10724,11332,275514,105191.0,5943000.0
2003-10-02,11652,11781,11396,11428,245555,106083.0,5943000.0
2003-10-06,12003,12355,11715,11716,295458,108757.0,5943000.0
2003-10-07,11780,11972,11491,11652,193928,108163.0,5943000.0
2003-10-08,11844,11941,11589,11588,245341,107568.0,5943000.0
2003-10-09,11523,12964,11523,12964,450803,120346.0,5943000.0
2003-10-10,14500,14500,13956,14500,894477,134609.0,5943000.0
2003-10-13,14852,15108,14116,14661,974243,136095.0,5943000.0
2003-10-14,14916,15141,14468,15109,438162,140255.0,5943000.0
2003-10-15,15046,15078,14309,14437,377437,134015.0,5943000.0
2003-10-16,14020,14404,13572,13700,442541,127180.0,5943000.0
2003-10-17,13829,14181,13541,13733,351469,127477.0,5943000.0
2003-10-20,13444,14949,13348,14533,649420,134906.0,5943000.0
2003-10-21,14564,14724,13764,13956,384895,129557.0,5943000.0
2003-10-22,14404,15621,14244,15621,471671,145009.0,5943000.0
2003-10-23,16004,16357,15268,16357,1481239,151844.0,5943000.0
2003-10-24,16326,16646,15686,15685,595259,145604.0,5943000.0
2003-10-27,15878,17543,15749,17542,943596,162838.0,5943000.0
2003-10-28,17605,19238,17093,17349,1281338,161055.0,5943000.0
2003-10-29,17574,18375,16101,16325,711810,151546.0,5943000.0
2003-10-30,16646,17734,16646,17286,622463,160461.0,5943000.0
2003-10-31,17606,18022,17222,17926,452064,166404.0,5943000.0
2003-11-03,18502,20007,18406,19847,851778,184233.0,5943000.0
2003-11-04,20166,21895,20038,20806,959896,193148.0,5943000.0
2003-11-05,21318,21766,19622,21127,564326,196119.0,5943000.0
2003-11-06,21958,21958,20486,20614,309213,191365.0,5943000.0
2003-11-07,20486,21254,19526,20614,507680,191365.0,5943000.0
2003-11-10,20230,20934,19526,19526,396574,181262.0,5943000.0
2003-11-11,20437,21829,20294,21829,746389,135203.0,5943000.0
2003-11-12,21973,22069,20917,21685,416767,134312.0,5943000.0
2003-11-13,21877,22165,20965,20966,384964,129855.0,5943000.0
2003-11-14,22213,22932,22021,22357,713442,138472.0,5943000.0
2003-11-17,21109,21589,19718,19766,844740,122426.0,5943000.0
2003-11-18,20054,21973,19622,21062,816055,130449.0,5943000.0
2003-11-19,20150,21061,20102,20198,320852,125100.0,5943000.0
2003-11-20,20150,20581,19574,19718,279861,122129.0,5943000.0
2003-11-21,19190,20054,18806,18807,370983,116483.0,5943000.0
2003-11-24,18326,19478,17271,17367,396073,107568.0,5943000.0
2003-11-25,17799,18950,17799,18327,456904,113511.0,5943000.0
2003-11-26,18374,18950,18039,18711,366779,115888.0,5943000.0
2003-11-27,18662,18902,17799,17847,355014,110540.0,5943000.0
2003-11-28,17943,18470,17463,17847,394913,110540.0,5943000.0
2003-12-01,18231,19862,17991,19287,583440,119454.0,5943000.0
2003-12-02,19622,19718,18854,19382,630341,180073.0,8914500.0
2003-12-03,19622,20485,19430,20246,792223,188096.0,8914500.0
2003-12-04,20677,22644,20437,22645,843871,210382.0,8914500.0
2003-12-05,23892,25331,23604,25332,2076565,235343.0,8914500.0
2003-12-08,25811,26578,25091,25715,1260927,238909.0,8914500.0
2003-12-09,25859,28210,25427,25907,2082797,240692.0,8914500.0
2003-12-10,25715,27010,24755,25140,899790,233560.0,8914500.0
2003-12-11,25331,26578,24899,25475,634451,236680.0,8914500.0
2003-12-12,26195,28497,26195,28498,1683644,264761.0,8914500.0
2003-12-15,29265,29601,27922,28882,1040164,268326.0,8914500.0
2003-12-16,28306,29937,28066,28882,679820,268326.0,8914500.0
2003-12-17,28977,29217,25427,25427,1425115,236234.0,8914500.0
2003-12-18,25187,26195,23412,25955,1640012,241137.0,8914500.0
2003-12-19,26962,27730,22884,22885,1471174,212611.0,8914500.0
2003-12-22,21397,22213,20150,20342,1263144,188987.0,8914500.0
2003-12-23,20773,22740,19478,22741,1971740,211274.0,8914500.0
2003-12-24,22932,25091,20054,20054,2822180,186313.0,8914500.0
2003-12-26,19238,21013,18902,19430,1640789,180519.0,8914500.0
2003-12-29,19958,21685,19718,21541,1423962,200131.0,8914500.0
2003-12-30,21829,22356,21205,21685,906447,201468.0,8914500.0
2004-01-02,22261,22356,21301,21637,441909,201022.0,8914500.0
2004-01-05,21493,22261,20917,21877,753729,203251.0,8914500.0
2004-01-06,22309,22356,20725,20726,600649,192553.0,8914500.0
2004-01-07,20198,22980,19670,22597,1713831,209936.0,8914500.0
2004-01-08,22740,23700,21925,21973,1192057,204142.0,8914500.0
2004-01-09,22548,23460,22165,22741,957852,211274.0,8914500.0
2004-01-12,23172,24563,22884,23796,858315,221080.0,8914500.0
2004-01-13,23796,24324,23220,23508,556521,218405.0,8914500.0
2004-01-14,23508,23988,21109,21733,761816,201913.0,8914500.0
2004-01-15,21301,22213,20821,21206,440847,197010.0,8914500.0
2004-01-16,21493,21637,20917,21110,354219,196119.0,8914500.0
2004-01-19,21109,21493,20150,20294,532889,188542.0,8914500.0
2004-01-20,20150,21301,19718,20726,486484,192553.0,8914500.0
2004-01-26,20917,22261,20917,21781,799754,202359.0,8914500.0
2004-01-27,21301,22021,20773,20870,333599,193890.0,8914500.0
2004-01-28,20917,21445,20533,20630,418639,191662.0,8914500.0
2004-01-29,20389,21061,20198,20678,261433,192107.0,8914500.0
2004-01-30,20629,20917,20006,20150,337422,187204.0,8914500.0
2004-02-02,19862,20677,19862,20150,343775,187204.0,8914500.0
2004-02-03,20150,20533,19238,19382,308399,180073.0,8914500.0
2004-02-04,19478,20054,18326,18567,474566,172496.0,8914500.0
2004-02-05,18422,19046,16983,17991,690614,167147.0,8914500.0
2004-02-06,18039,18231,17511,17847,309179,165810.0,8914500.0
2004-02-09,18087,19142,18087,18855,561919,175170.0,8914500.0
2004-02-10,18998,19382,18518,18903,332833,175616.0,8914500.0
2004-02-11,19382,20006,18902,18951,402836,176061.0,8914500.0
2004-02-12,19286,19382,18374,18519,238618,172050.0,8914500.0
2004-02-13,18614,19574,18183,19574,432032,181856.0,8914500.0
2004-02-16,19574,21877,19526,21877,1378352,203251.0,8914500.0
2004-02-17,22404,22596,20533,20726,1320337,192553.0,8914500.0
2004-02-18,21205,22309,20629,21589,833445,200576.0,8914500.0
2004-02-19,22165,22452,20917,21445,407757,199239.0,8914500.0
2004-02-20,21109,21301,20485,20534,264841,190770.0,8914500.0
2004-02-23,20533,21397,20533,21397,300465,198793.0,8914500.0
2004-02-24,21013,22069,20917,21685,472377,201468.0,8914500.0
2004-02-25,21781,22165,20629,20630,373421,191662.0,8914500.0
2004-02-26,20725,21109,19478,19478,322566,180964.0,8914500.0
2004-02-27,19286,19958,19046,19478,187299,180964.0,8914500.0
2004-03-02,19670,20150,19670,19766,173423,183639.0,8914500.0
2004-03-03,19670,20965,19382,20630,312299,191662.0,8914500.0
2004-03-04,20965,22021,20341,21302,622672,197902.0,8914500.0
2004-03-05,21397,21733,20917,21014,265305,195228.0,8914500.0
2004-03-08,21493,22117,21301,22021,550955,204588.0,8914500.0
2004-03-09,21781,22404,21397,21397,289427,198793.0,8914500.0
2004-03-10,21397,21397,20581,20774,341806,192999.0,8914500.0
2004-03-11,20054,20533,18902,19526,962602,181410.0,8914500.0
2004-03-12,19142,19334,17223,18615,733162,172941.0,8914500.0
2004-03-15,18614,18998,18326,18423,368430,171158.0,8914500.0
2004-03-16,17559,18326,17559,18039,271083,167593.0,8914500.0
2004-03-17,18326,19142,18183,18807,413875,174724.0,8914500.0
2004-03-18,19142,20006,18710,18999,527818,176507.0,8914500.0
2004-03-19,18998,19286,18806,18807,173149,174724.0,8914500.0
2004-03-22,19670,19766,18710,18711,271510,173833.0,8914500.0
2004-03-23,18374,18950,18087,18903,187438,175616.0,8914500.0
2004-03-24,18902,19286,18279,18327,224930,170267.0,8914500.0
2004-03-25,18231,18758,17847,17847,157741,165810.0,8914500.0
2004-03-26,18326,18470,17847,17895,163327,166255.0,8914500.0
2004-03-29,17271,17751,15784,15880,814839,147535.0,8914500.0
2004-03-30,15928,16503,15928,16408,308651,152438.0,8914500.0
2004-03-31,16599,16743,16024,16024,222406,148872.0,8914500.0
2004-04-01,15928,16647,15928,16552,273715,153775.0,8914500.0
2004-04-02,16887,17031,16647,16648,269079,154667.0,8914500.0
2004-04-06,16887,17847,16791,17655,338170,164027.0,8914500.0
2004-04-07,17655,18806,17559,18807,376680,174724.0,8914500.0
2004-04-08,19190,20198,19190,19622,479690,182302.0,8914500.0
2004-04-09,19142,19622,18854,18855,156902,175170.0,8914500.0
2004-04-12,18950,19286,18758,18807,152815,174724.0,8914500.0
2004-04-13,18806,19094,17943,18087,167751,168038.0,8914500.0
2004-04-14,17847,18039,17559,17799,120723,165364.0,8914500.0
2004-04-16,17559,19814,17559,19191,474281,178290.0,8914500.0
2004-04-19,19190,19478,18806,18951,173191,176061.0,8914500.0
2004-04-20,19430,20389,19238,19862,426411,184530.0,8914500.0
2004-04-21,19958,20341,19574,19910,307787,184976.0,8914500.0
2004-04-22,20533,20917,20006,20390,385489,189433.0,8914500.0
2004-04-23,20821,21397,20341,20438,359958,189879.0,8914500.0
2004-04-26,20821,22356,20485,21685,572951,201468.0,8914500.0
2004-04-27,22309,23940,21445,23700,870311,220188.0,8914500.0
2004-04-28,24084,24372,23124,23940,485832,222417.0,8914500.0
2004-04-29,23028,23460,21205,21781,404198,202359.0,8914500.0
2004-04-30,23508,23892,19430,19958,1128503,185422.0,8914500.0
2004-05-03,19382,20485,19382,19958,318842,185422.0,8914500.0
2004-05-04,20341,20437,18614,19095,569236,177399.0,8914500.0
2004-05-06,19094,19862,17607,17943,427803,166701.0,8914500.0
2004-05-07,18039,18518,16791,17991,483169,167147.0,8914500.0
2004-05-10,17511,17751,15832,16120,525252,149764.0,8914500.0
2004-05-11,15592,16599,14632,16504,562248,153329.0,8914500.0
2004-05-12,16887,17367,16791,17128,300198,159124.0,8914500.0
2004-05-13,16791,17175,16216,16408,286462,152438.0,8914500.0
2004-05-14,16599,17463,15928,17032,486021,158232.0,8914500.0
2004-05-17,16695,17031,15016,15017,384522,139512.0,8914500.0
2004-05-18,14488,15400,14201,15065,388759,139958.0,8914500.0
2004-05-19,15352,16024,15304,15784,452465,146644.0,8914500.0
2004-05-20,15352,16407,14872,14873,549028,138175.0,8914500.0
2004-05-21,15160,15448,14968,15209,294795,141295.0,8914500.0
2004-05-24,15592,16024,15352,16024,385969,148872.0,8914500.0
2004-05-25,15880,15928,15064,15352,277492,142632.0,8914500.0
2004-05-27,15784,15976,15448,15448,222973,143523.0,8914500.0
2004-05-28,15688,15880,15256,15448,217077,143523.0,8914500.0
2004-05-31,15400,15592,15112,15209,149245,141295.0,8914500.0
2004-06-01,15256,16551,15256,16120,538311,149764.0,8914500.0
2004-06-02,15976,16503,15640,16216,351299,150655.0,8914500.0
2004-06-03,16503,16599,14584,15065,382207,139958.0,8914500.0
2004-06-04,15160,15352,14824,15161,139605,140849.0,8914500.0
2004-06-07,15400,15592,15304,15352,187940,142632.0,8914500.0
2004-06-08,15544,15592,14968,14969,167782,139066.0,8914500.0
2004-06-09,15112,15400,14824,14969,166276,139066.0,8914500.0
2004-06-10,14776,15928,14776,15832,356227,147089.0,8914500.0
2004-06-11,15688,15832,14776,14777,216745,137283.0,8914500.0
2004-06-14,14440,14968,13577,13577,226360,126140.0,8914500.0
2004-06-15,13577,13817,12761,13385,241651,124357.0,8914500.0
2004-06-16,13385,14584,13337,13529,437148,125694.0,8914500.0
2004-06-17,13481,13721,13097,13146,173908,122129.0,8914500.0
2004-06-18,13001,13481,12521,12666,212547,117671.0,8914500.0
2004-06-21,12617,13001,12138,12282,217957,114106.0,8914500.0
2004-06-22,12233,12329,11706,12234,190498,113660.0,8914500.0
2004-06-23,12090,12425,11610,11658,278671,108311.0,8914500.0
2004-06-24,11898,11994,11274,11898,324756,110540.0,8914500.0
2004-06-25,12233,12521,11946,12234,698746,113660.0,8914500.0
2004-06-28,12329,13625,12090,13529,737302,125694.0,8914500.0
2004-06-29,13241,13529,12953,13289,350411,123466.0,8914500.0
2004-06-30,13625,14009,13337,13769,388333,127923.0,8914500.0
2004-07-01,13865,14057,13481,13529,228188,125694.0,8914500.0
2004-07-02,13145,13337,12665,12762,228246,118563.0,8914500.0
2004-07-05,12617,12953,12521,12858,144205,119454.0,8914500.0
2004-07-06,12761,13145,12761,12858,143624,119454.0,8914500.0
2004-07-07,12377,12617,11946,12426,189500,115443.0,8914500.0
2004-07-08,12233,12569,11898,11946,155261,110986.0,8914500.0
2004-07-09,11850,12186,11850,11946,142749,110986.0,8914500.0
2004-07-12,12090,12905,11946,12762,293562,118563.0,8914500.0
2004-07-13,12665,12953,12281,12474,171564,115888.0,8914500.0
2004-07-14,12425,12473,11754,11754,179037,109203.0,8914500.0
2004-07-15,11994,12090,11562,11946,148200,110986.0,8914500.0
2004-07-16,11898,12233,11610,11994,156538,111431.0,8914500.0
2004-07-19,11706,12761,11706,12522,261589,116334.0,8914500.0
2004-07-20,12329,12521,11946,12042,113600,111877.0,8914500.0
2004-07-21,12377,12569,12281,12282,141583,114106.0,8914500.0
2004-07-22,11898,12042,11610,11706,151696,108757.0,8914500.0
2004-07-23,11850,11946,11658,11706,91715,108757.0,8914500.0
2004-07-26,11658,11802,11322,11322,123616,105191.0,8914500.0
2004-07-27,11130,11322,10554,10795,172994,100288.0,8914500.0
2004-07-28,10986,11178,10266,10267,155084,95385.0,8914500.0
2004-07-29,10075,10218,9230,9691,370845,90036.0,8914500.0
2004-07-30,9691,10075,9595,9931,207372,92265.0,8914500.0
2004-08-02,9739,9979,9499,9499,104989,88254.0,8914500.0
2004-08-03,9499,9835,9115,9499,185949,88254.0,8914500.0
2004-08-04,9211,9393,9134,9327,94620,86649.0,8914500.0
2004-08-05,9518,10410,9499,10411,190494,96722.0,8914500.0
2004-08-06,10794,10986,10506,10891,396786,101180.0,8914500.0
2004-08-09,10554,11418,10410,11035,220544,102517.0,8914500.0
2004-08-10,11226,11418,10890,10891,195069,101180.0,8914500.0
2004-08-11,10986,11226,10650,10939,166045,101625.0,8914500.0
2004-08-12,11034,12186,11034,11994,366163,111431.0,8914500.0
2004-08-13,11850,12377,11754,11802,216226,109648.0,8914500.0
2004-08-16,12186,12186,11514,11802,146256,109648.0,8914500.0
2004-08-17,12569,13193,12521,12858,575760,119454.0,8914500.0
2004-08-18,12665,13577,12377,13098,303129,121683.0,8914500.0
2004-08-19,13289,13433,12905,13050,186048,121237.0,8914500.0
2004-08-20,13241,13721,12953,13098,177543,121683.0,8914500.0
2004-08-23,13577,13817,13193,13289,179176,123466.0,8914500.0
2004-08-24,13241,13481,12761,12810,186175,119009.0,8914500.0
2004-08-25,12809,12809,12186,12282,325053,114106.0,8914500.0
2004-08-26,12521,12857,12473,12762,215536,118563.0,8914500.0
2004-08-27,13049,13049,12329,12330,130046,114551.0,8914500.0
2004-08-30,12329,12473,12042,12282,127944,114106.0,8914500.0
2004-08-31,12281,13385,12281,13385,345029,124357.0,8914500.0
2004-09-01,13385,13817,13001,13577,320961,126140.0,8914500.0
2004-09-02,13913,14680,13529,13577,408749,126140.0,8914500.0
2004-09-03,13817,13817,12905,13289,203071,123466.0,8914500.0
2004-09-06,13193,13433,13193,13289,96431,123466.0,8914500.0
2004-09-07,13337,14440,13337,14441,443122,134163.0,8914500.0
2004-09-08,15832,16168,14680,15832,1684654,147089.0,8914500.0
2004-09-09,15400,15496,14153,14585,453552,135500.0,8914500.0
2004-09-10,14872,15400,14488,14681,344924,136392.0,8914500.0
2004-09-13,14536,15256,14201,14873,251909,138175.0,8914500.0
2004-09-14,14920,15496,14584,14585,292867,135500.0,8914500.0
2004-09-15,14584,15016,14440,14585,160455,135500.0,8914500.0
2004-09-16,14584,15208,14248,14249,367262,132380.0,8914500.0
2004-09-17,14248,14488,13817,14009,205747,130152.0,8914500.0
2004-09-20,14248,14296,13961,13961,124430,129706.0,8914500.0
2004-09-21,13961,14632,13913,14633,332508,135946.0,8914500.0
