휴맥스홀딩스(028080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-18,11293,11293,10299,10301,355926,258329.0,22660409.0
2000-09-19,9576,10435,9486,10075,358305,252664.0,22660409.0
2000-09-20,11249,11249,11249,11249,407299,282122.0,22660409.0
2000-09-21,11384,11655,10435,10572,1423486,265127.0,22660409.0
2000-09-22,10751,11022,9305,10075,828119,252664.0,22660409.0
2000-09-25,9938,10570,9576,10030,1009426,251531.0,22660409.0
2000-09-26,9577,10210,9487,10210,1030868,256063.0,22660409.0
2000-09-27,10028,11203,10028,10753,1154572,269659.0,22660409.0
2000-09-28,11022,11022,10344,10753,656806,269659.0,22660409.0
2000-09-29,11112,11248,10570,10843,730759,271925.0,22660409.0
2000-10-02,10435,11203,10299,10753,1265644,269659.0,22660409.0
2000-10-04,10481,10978,10300,10707,660972,268526.0,22660409.0
2000-10-05,10932,11248,10706,10798,815984,270792.0,22660409.0
2000-10-06,10481,11159,10481,10662,580844,267393.0,22660409.0
2000-10-09,10661,11112,10480,10617,665405,266260.0,22660409.0
2000-10-10,10615,10887,10344,10572,403876,265127.0,22660409.0
2000-10-11,10344,10344,9486,9804,397776,245865.0,22660409.0
2000-10-12,9486,9847,9486,9804,298194,245865.0,22660409.0
2000-10-13,9260,9305,8763,9262,308388,232269.0,22660409.0
2000-10-16,9938,10344,9802,10346,613744,259462.0,22660409.0
2000-10-17,10299,10661,9125,9352,566379,234535.0,22660409.0
2000-10-18,9350,9667,8781,9578,470902,240200.0,22660409.0
2000-10-19,9260,9802,9260,9578,308571,240200.0,22660409.0
2000-10-20,10120,10571,9939,10210,798498,256063.0,22660409.0
2000-10-23,10345,10842,10074,10391,835792,260595.0,22660409.0
2000-10-24,10436,10752,10255,10436,513556,261728.0,22660409.0
2000-10-25,10570,10570,10028,10075,321171,252664.0,22660409.0
2000-10-26,9847,10299,9622,10301,462855,258329.0,22660409.0
2000-10-27,10391,10481,10029,10120,238843,253797.0,22660409.0
2000-10-30,9893,9983,9486,9578,165761,240200.0,22660409.0
2000-10-31,9397,9803,8719,9668,407747,242466.0,22660409.0
2000-11-01,9802,10028,9757,10030,294477,251531.0,22660409.0
2000-11-02,9847,10751,9757,10617,672301,266260.0,22660409.0
2000-11-03,10841,11835,10706,11566,1626411,290053.0,22660409.0
2000-11-06,11701,12785,11385,12243,1426222,307049.0,22660409.0
2000-11-07,12423,12468,11474,11521,729375,288920.0,22660409.0
2000-11-08,11158,11835,11112,11295,390826,283255.0,22660409.0
2000-11-09,11159,11520,10933,11385,283193,285521.0,22660409.0
2000-11-10,11113,11475,11113,11430,161671,286654.0,22660409.0
2000-11-13,11023,11159,10752,10978,212522,275324.0,22660409.0
2000-11-14,10707,11113,10662,10933,397798,274191.0,22660409.0
2000-11-15,11158,11609,10932,11114,863226,278723.0,22660409.0
2000-11-16,11293,11880,11203,11295,829282,283255.0,22660409.0
2000-11-17,11293,11700,11158,11566,436554,290053.0,22660409.0
2000-11-20,12920,12920,11971,12063,1845939,302516.0,22660409.0
2000-11-21,11836,12378,11294,12153,917419,304783.0,22660409.0
2000-11-22,12152,12377,11474,11566,681580,290053.0,22660409.0
2000-11-23,11338,11519,10661,10798,756868,270792.0,22660409.0
2000-11-24,10615,11474,10480,11340,615325,284388.0,22660409.0
2000-11-27,11565,11656,11385,11475,617161,287787.0,22660409.0
2000-11-28,11203,11293,11022,11069,283028,277590.0,22660409.0
2000-11-29,10797,11023,10391,10481,416686,262861.0,22660409.0
2000-11-30,10299,11022,10028,11024,426496,276457.0,22660409.0
2000-12-01,10661,11112,10525,11024,302350,276457.0,22660409.0
2000-12-04,11067,11203,10299,10527,338688,263994.0,22660409.0
2000-12-05,10480,11067,10344,10798,588725,270792.0,22660409.0
2000-12-06,11294,11385,10571,10707,657335,268526.0,22660409.0
2000-12-07,10661,10932,10525,10843,196674,271925.0,22660409.0
2000-12-08,10752,11023,10752,10978,242849,275324.0,22660409.0
2000-12-11,11112,11203,10932,11114,302138,278723.0,22660409.0
2000-12-12,11158,11203,10887,11069,324992,277590.0,22660409.0
2000-12-13,11113,11339,10933,11249,269631,282122.0,22660409.0
2000-12-14,11022,11926,10977,11837,846264,296851.0,22660409.0
2000-12-15,11655,12016,11384,11566,471572,290053.0,22660409.0
2000-12-18,11655,12287,11609,12018,944679,301383.0,22660409.0
2000-12-19,12197,12242,11564,11611,736843,291186.0,22660409.0
2000-12-20,11565,11565,10752,10978,494296,275324.0,22660409.0
2000-12-21,10661,10932,10344,10572,347869,265127.0,22660409.0
2000-12-22,10570,10887,9305,9307,626634,235239.0,22838745.0
2000-12-26,9305,9757,8899,9488,407200,239807.0,22838745.0
2001-01-02,9667,10615,9667,10617,460697,268355.0,22838745.0
2001-01-03,10300,11339,10165,10888,958758,275207.0,22838745.0
2001-01-04,12106,12106,11609,12018,1053530,303755.0,22838745.0
2001-01-05,11745,12197,11384,12063,993080,304897.0,22838745.0
2001-01-08,11835,12287,11564,12063,639379,304897.0,22838745.0
2001-01-09,12198,12921,11927,12740,1509587,322026.0,22838745.0
2001-01-10,13101,13824,11656,11656,2007997,294620.0,22838745.0
2001-01-11,12107,13011,12107,13011,1030860,328878.0,22838745.0
2001-01-12,14004,14546,13823,14548,1424484,367704.0,22838745.0
2001-01-15,15451,16264,14637,16264,2572369,411097.0,22838745.0
2001-01-16,16083,16625,14999,15451,2004097,390543.0,22838745.0
2001-01-17,15044,15586,13598,13779,1418730,348291.0,22838745.0
2001-01-18,13192,14863,13192,13734,1335765,347149.0,22838745.0
2001-01-19,14817,15314,14410,15316,1543685,387117.0,22838745.0
2001-01-22,15811,17121,15585,17123,2059368,432794.0,22838745.0
2001-01-26,17166,17889,15630,15858,1922688,405045.0,23079497.0
2001-01-29,16353,16940,15721,16174,1339294,413123.0,23079497.0
2001-01-30,16264,16625,15676,15993,1048234,408507.0,23079497.0
2001-01-31,16218,16218,14727,16129,1094781,411969.0,23079497.0
2001-02-01,15360,16083,15089,15451,768121,394964.0,23097329.0
2001-02-02,15270,15812,15270,15541,447506,397274.0,23097329.0
2001-02-05,14817,15088,14004,14096,753892,360318.0,23097329.0
2001-02-06,14095,14728,13689,14728,588137,381283.0,23391583.0
2001-02-07,14727,15811,14636,14819,1008392,386547.0,23569919.0
2001-02-08,15269,15585,15088,15361,605657,400689.0,23569919.0
2001-02-09,15450,15766,15179,15406,485666,401867.0,23569919.0
2001-02-12,15180,16173,14999,15948,883320,416009.0,23569919.0
2001-02-13,16172,16398,15450,15632,500558,407760.0,23569919.0
2001-02-14,15360,15767,15315,15451,385799,403046.0,23569919.0
2001-02-15,15857,16670,15586,15993,1248799,417188.0,23569919.0
2001-02-16,16444,16624,15721,15903,699567,414831.0,23569919.0
2001-02-19,16038,16535,15722,16264,837223,426506.0,23694754.0
2001-02-20,16490,17122,16445,16806,958493,440722.0,23694754.0
2001-02-21,16625,16806,16264,16309,395277,427690.0,23694754.0
2001-02-22,15811,16082,14998,15813,531676,414658.0,23694754.0
2001-02-23,15450,15856,15224,15361,319346,402811.0,23694754.0
2001-02-26,15630,15992,15540,15632,323997,411153.0,23766088.0
2001-02-27,15721,16172,15675,15677,501686,412342.0,23766088.0
2001-02-28,15359,15540,15179,15406,257913,405212.0,23766088.0
2001-03-02,15133,15359,14139,14367,450420,377881.0,23766088.0
2001-03-05,13823,14320,13642,14096,1614465,373255.0,23926589.0
2001-03-06,14456,14772,14230,14412,766386,381629.0,23926589.0
2001-03-07,14727,14772,14365,14412,450308,381629.0,23926589.0
2001-03-08,14727,15133,14501,15090,477125,399574.0,23926589.0
2001-03-09,14727,15675,14636,14819,461255,392396.0,23926589.0
2001-03-12,14365,14907,14004,14051,384599,372058.0,23926589.0
2001-03-13,13236,13688,13055,13147,501997,348132.0,23926589.0
2001-03-14,13869,14231,13598,14231,536141,376844.0,23926589.0
2001-03-15,13462,14185,13281,14141,331817,374451.0,23926589.0
2001-03-16,13915,14231,13689,13915,268862,368469.0,23926589.0
2001-03-19,13869,14321,13643,14005,311822,370862.0,23926589.0
2001-03-20,14636,14998,14365,14864,912569,393592.0,23926589.0
2001-03-21,14502,15676,14502,15496,1022611,410341.0,23926589.0
2001-03-22,15767,15767,14908,15180,360361,401967.0,23926589.0
2001-03-23,15451,15541,14954,15180,228255,401967.0,23926589.0
2001-03-26,15315,15857,15315,15722,314528,416323.0,23926589.0
2001-03-27,15722,16128,15360,15722,451344,416323.0,23926589.0
2001-03-28,16083,16083,15180,15225,255004,403163.0,23926589.0
2001-03-29,15180,15586,14908,15225,155146,403163.0,23926589.0
2001-03-30,15224,15359,14907,15361,234920,406752.0,23926589.0
2001-04-02,15043,15450,14998,15090,114336,399574.0,23926589.0
2001-04-03,14636,14907,14365,14909,177232,400234.0,24256589.0
2001-04-04,14636,14862,14410,14819,119075,397808.0,24256589.0
2001-04-06,15540,15630,15088,15090,366271,405085.0,24256589.0
2001-04-09,14862,15314,14682,15135,112435,406298.0,24256589.0
2001-04-10,15359,15901,15224,15587,856613,418426.0,24256589.0
2001-04-11,16083,16445,15812,16445,898663,441470.0,24256589.0
2001-04-12,16580,16806,16309,16535,690424,443896.0,24256589.0
2001-04-13,16670,16716,15948,15993,375086,430604.0,24327923.0
2001-04-16,15992,16263,15721,15813,154033,425739.0,24327923.0
2001-04-17,15630,16037,15585,15813,165051,425739.0,24327923.0
2001-04-18,16082,16444,15811,16400,849917,441552.0,24327923.0
2001-04-19,17121,17437,16805,17078,1267898,459798.0,24327923.0
2001-04-20,17393,17393,16490,16761,420745,451283.0,24327923.0
2001-04-23,16309,17303,16309,17032,745258,458581.0,24327923.0
2001-04-24,16670,17348,16625,17258,474668,468070.0,24506259.0
2001-04-25,17258,19246,17077,18071,1430314,491909.0,24595427.0
2001-04-26,18070,18567,17708,17846,531364,485760.0,24595427.0
2001-04-27,17663,17709,16760,16897,614474,459934.0,24595427.0
2001-04-30,17257,18025,17166,17891,597758,486989.0,24595427.0
2001-05-02,18252,18794,17664,18071,673926,491909.0,24595427.0
2001-05-03,18070,18477,17889,18433,485370,501747.0,24595427.0
2001-05-04,18116,18749,18116,18478,434441,502976.0,24595427.0
2001-05-07,18341,19064,18205,18433,645277,501747.0,24595427.0
2001-05-08,18251,18702,18160,18433,382203,501747.0,24595427.0
2001-05-09,18431,18522,17618,17620,364498,479611.0,24595427.0
2001-05-10,17347,18477,17347,17846,709486,485760.0,24595427.0
2001-05-11,18070,18793,17934,18614,761043,506666.0,24595427.0
2001-05-14,18703,20782,18523,20240,1649232,556930.0,24862931.0
2001-05-15,20239,20239,19064,19111,635046,525851.0,24862931.0
2001-05-16,19335,19787,18748,19111,590948,525851.0,24862931.0
2001-05-17,19787,21142,19606,20918,1144258,575577.0,24862931.0
2001-05-18,20782,21595,20285,21324,828982,588028.0,24916431.0
2001-05-21,22137,22589,21505,21550,850427,594257.0,24916431.0
2001-05-22,22317,22317,20600,21144,641733,583879.0,24952098.0
2001-05-23,20735,21458,20148,20195,566033,562149.0,25152098.0
2001-05-24,19788,20059,19246,19833,1119501,552089.0,25152098.0
2001-05-25,19607,20194,19607,20014,444146,563242.0,25428518.0
2001-05-28,19696,19877,19425,19608,341139,551799.0,25428518.0
2001-05-29,19516,20419,19425,20421,395477,574685.0,25428518.0
2001-05-30,20149,20420,19923,20104,219929,575237.0,25853353.0
2001-05-31,19471,19471,18568,19065,644174,545506.0,25853353.0
2001-06-01,19065,19246,17800,18252,922360,522238.0,25853353.0
2001-06-04,18026,18703,17935,18071,546385,517959.0,25897936.0
2001-06-05,18251,18522,17889,17891,396427,512779.0,25897936.0
2001-06-07,17709,18386,17618,18343,478050,525728.0,25897936.0
2001-06-08,18523,18975,18478,18749,617027,541823.0,26111939.0
2001-06-11,18794,19246,18478,18523,503133,535295.0,26111939.0
2001-06-12,18703,18839,18342,18523,421031,535295.0,26111939.0
2001-06-13,18703,19246,18432,19065,471018,550962.0,26111939.0
2001-06-14,19155,20330,18794,19833,793581,573157.0,26111939.0
2001-06-15,19788,20149,19471,20014,385086,578379.0,26111939.0
2001-06-18,20014,20149,19697,19788,221260,571851.0,26111939.0
2001-06-19,19697,20014,19471,19562,209000,565323.0,26111939.0
2001-06-20,19651,20239,19199,19427,554776,561407.0,26111939.0
2001-06-21,19696,19696,18883,19156,167133,553573.0,26111939.0
2001-06-22,19199,19199,17980,18343,487659,533331.0,26272441.0
2001-06-25,17799,18205,17437,17891,662036,520194.0,26272441.0
2001-06-26,17529,17845,16761,16987,738812,493922.0,26272441.0
2001-06-27,15993,17167,15993,16761,1310237,487354.0,26272441.0
2001-06-28,16715,17483,16624,16942,911471,492608.0,26272441.0
2001-06-29,17167,17348,16941,17258,529208,501804.0,26272441.0
2001-07-02,17348,17890,17303,17484,523707,510787.0,26397276.0
2001-07-03,17347,17483,17076,17078,257683,498909.0,26397276.0
2001-07-04,16761,17303,16716,17213,299267,502868.0,26397276.0
2001-07-05,17213,17484,16941,16987,252937,496269.0,26397276.0
2001-07-06,16579,16669,15856,15858,464174,463272.0,26397276.0
2001-07-09,15359,15359,14817,15090,552619,440835.0,26397276.0
2001-07-10,15270,15541,14908,14999,300585,438195.0,26397276.0
2001-07-11,14456,16715,14456,16084,1089403,469872.0,26397276.0
2001-07-12,16625,17348,16173,17032,778239,497589.0,26397276.0
2001-07-13,17619,17755,16083,16309,644984,476471.0,26397276.0
2001-07-16,16354,16535,16038,16264,220055,475151.0,26397276.0
2001-07-18,16445,16445,15451,15451,209513,451393.0,26397276.0
2001-07-19,14818,15631,14728,15270,390722,446114.0,26397276.0
2001-07-20,15089,15586,14908,14954,246071,436875.0,26397276.0
2001-07-23,14728,14954,13598,13734,988608,401239.0,26397276.0
2001-07-24,13281,13642,12513,13328,1783700,389360.0,26397276.0
2001-07-25,13326,14094,13010,13644,1032490,398599.0,26397276.0
2001-07-26,14094,14501,13914,14096,637370,411798.0,26397276.0
2001-07-27,14457,14637,14276,14457,497444,422356.0,26397276.0
2001-07-30,14907,14998,14456,14548,423111,424996.0,26397276.0
2001-07-31,14457,14728,14276,14728,264896,430276.0,26397276.0
2001-08-01,14908,15405,14773,15180,392074,443474.0,26397276.0
2001-08-02,15450,15721,15179,15632,475767,456673.0,26397276.0
2001-08-03,15722,17077,15496,16264,1149920,475151.0,26397276.0
2001-08-06,16444,17709,16172,17620,1320066,514747.0,26397276.0
2001-08-07,17528,18025,16986,17439,742985,509467.0,26397276.0
2001-08-08,17167,17484,16761,16806,371506,490989.0,26397276.0
2001-08-09,16264,17348,16219,16806,488024,490989.0,26397276.0
2001-08-10,16896,17303,16716,17032,206676,497589.0,26397276.0
2001-08-13,17166,18522,17166,18433,1126796,538504.0,26397276.0
2001-08-14,18522,19109,18296,18614,630581,543784.0,26397276.0
2001-08-16,18161,19336,18116,18794,558779,549063.0,26397276.0
2001-08-17,18793,18974,18115,18162,330432,530585.0,26397276.0
2001-08-20,17800,18071,17664,17981,406125,525306.0,26397276.0
2001-08-21,18071,18297,17438,17529,262014,512799.0,26432943.0
2001-08-22,17122,17890,17032,17800,363569,520729.0,26432943.0
2001-08-23,18070,18160,17212,17349,349479,509225.0,26522111.0
2001-08-24,17212,17618,17031,17620,365479,517181.0,26522111.0
2001-08-27,17889,18115,17709,17891,390202,525138.0,26522111.0
2001-08-28,17890,18161,17619,17800,156907,522486.0,26522111.0
2001-08-29,17303,17574,17258,17258,226209,506572.0,26522111.0
2001-08-30,17076,17392,16534,17349,169530,509225.0,26522111.0
2001-08-31,16895,17302,16895,17078,527292,501942.0,26557778.0
2001-09-03,17347,17347,16850,17168,209880,504598.0,26557778.0
2001-09-04,17167,17845,17167,17710,384855,520532.0,26557778.0
2001-09-05,17889,18431,17799,18117,764442,532483.0,26557778.0
2001-09-06,18522,18567,18025,18162,344966,533811.0,26557778.0
2001-09-07,18071,18613,17800,18523,421843,544434.0,26557778.0
2001-09-10,18523,18839,18252,18523,308606,544434.0,26557778.0
2001-09-11,18612,18883,17799,17891,222885,525844.0,26557778.0
2001-09-12,15767,16851,15767,15948,893804,468745.0,26557778.0
2001-09-13,16624,17844,16444,17665,835912,519205.0,26557778.0
2001-09-14,17619,18116,17032,17574,845454,517416.0,26602361.0
2001-09-17,17663,17709,16534,17168,426782,505445.0,26602361.0
2001-09-18,17347,18070,16850,17349,678812,510765.0,26602361.0
2001-09-19,16806,17438,16806,16806,449575,494804.0,26602361.0
2001-09-20,16445,16625,14999,15541,998414,457561.0,26602361.0
2001-09-21,14547,15451,14276,14999,579969,441599.0,26602361.0
2001-09-24,14998,15992,14456,15361,543992,452240.0,26602361.0
2001-09-25,15993,16038,15134,15225,464170,448250.0,26602361.0
2001-09-26,15404,16218,15404,16129,461444,475489.0,26638028.0
2001-09-27,15811,16353,15811,16355,257534,482148.0,26638028.0
2001-09-28,16353,17257,15992,17168,346938,506123.0,26638028.0
2001-10-04,18115,18296,17618,17891,557123,527433.0,26638028.0
2001-10-05,17890,17890,17529,17529,159033,516778.0,26638028.0
2001-10-08,17257,17663,16715,17349,152433,511450.0,26638028.0
2001-10-09,17393,18161,17393,17710,477664,522105.0,26638028.0
2001-10-10,17709,17934,17392,17665,197787,520773.0,26638028.0
2001-10-11,18071,18794,18071,18568,606109,547411.0,26638028.0
2001-10-12,18975,19246,18658,18794,371734,554071.0,26638028.0
2001-10-15,18883,19290,18522,18659,319266,550075.0,26638028.0
2001-10-16,18702,18974,18657,18885,227715,556735.0,26638028.0
2001-10-17,19019,19606,19019,19427,415701,572718.0,26638028.0
2001-10-18,18975,19336,18839,18975,162311,559399.0,26638028.0
2001-10-19,18884,19155,18523,18794,198314,554071.0,26638028.0
2001-10-22,18523,19065,18342,18523,298087,546811.0,26673695.0
2001-10-23,18793,20239,18702,19201,838115,566816.0,26673695.0
2001-10-24,19877,21504,19606,20963,1741207,618830.0,26673695.0
2001-10-25,21505,21911,21053,21324,818351,629499.0,26673695.0
2001-10-26,21505,21866,20646,21008,588540,620163.0,26673695.0
2001-10-29,20781,21232,20329,20421,367416,602826.0,26673695.0
2001-10-30,19878,20014,19381,19743,465633,582820.0,26673695.0
2001-10-31,19651,20284,19516,20195,288207,596157.0,26673695.0
2001-11-01,20058,20645,20058,20466,201272,604159.0,26673695.0
2001-11-02,20782,21053,20646,20827,334061,615445.0,26700445.0
2001-11-05,20917,21098,20646,21053,193159,622120.0,26700445.0
2001-11-06,21279,21776,21143,21505,439657,635471.0,26700445.0
2001-11-07,21504,21594,20961,20963,180607,619450.0,26700445.0
2001-11-08,21142,21639,20961,21641,192238,639476.0,26700445.0
2001-11-09,21505,21505,21053,21369,112414,631466.0,26700445.0
2001-11-12,21369,21776,20917,21595,181508,638141.0,26700445.0
2001-11-13,21459,21956,21324,21505,238509,635471.0,26700445.0
2001-11-14,21505,22318,21505,22318,536501,659501.0,26700445.0
2001-11-15,22318,22453,21685,21821,259268,644816.0,26700445.0
2001-11-16,22137,22318,21324,22273,331047,658166.0,26700445.0
2001-11-19,22589,23131,22318,23041,336600,680861.0,26700445.0
2001-11-20,23492,25435,23312,24035,817549,710232.0,26700445.0
2001-11-21,24034,26880,23491,26746,1425206,790333.0,26700445.0
2001-11-22,26203,26565,25435,25616,859839,756958.0,26700445.0
2001-11-23,25887,26339,25390,25616,749421,756958.0,26700445.0
2001-11-26,26203,26474,25842,26068,493877,770308.0,26700445.0
2001-11-27,26067,29094,26067,28463,955145,841064.0,26700445.0
2001-11-28,28009,28461,25073,25752,614667,760963.0,26700445.0
2001-11-29,25298,26789,24034,26294,704600,776983.0,26700445.0
2001-11-30,26564,27286,26564,26791,359071,791668.0,26700445.0
2001-12-03,26292,28145,26292,27740,323342,819704.0,26700445.0
2001-12-04,28010,28326,27152,27378,351606,809023.0,26700445.0
2001-12-05,27649,29140,27152,28643,556796,846404.0,26700445.0
2001-12-06,28914,29637,27423,27830,506191,822374.0,26700445.0
2001-12-07,28461,28461,27603,28056,229987,829049.0,26700445.0
2001-12-10,28462,30224,28101,28914,772803,854414.0,26700445.0
2001-12-11,28191,28823,27378,27649,349326,818398.0,26745029.0
2001-12-12,27830,29275,27468,28914,394178,855841.0,26745029.0
2001-12-13,29094,31398,28551,30541,845386,903982.0,26745029.0
2001-12-14,29093,30901,29093,29773,291676,881249.0,26745029.0
2001-12-17,30087,30268,27332,27469,434426,813049.0,26745029.0
2001-12-18,27468,28010,26203,26384,485619,780955.0,26745029.0
2001-12-19,25841,27060,24576,25481,526779,754210.0,26745029.0
2001-12-20,25842,27513,25796,27378,542561,810374.0,26745029.0
2001-12-21,27106,28732,26744,27740,441405,821072.0,26745029.0
2001-12-24,28010,28281,26926,27107,199930,802351.0,26745029.0
2001-12-26,27107,27558,26881,27423,167803,811712.0,26745029.0
2001-12-27,26925,27332,26789,27288,268791,807700.0,26745029.0
2001-12-28,27558,28823,27378,28688,323617,849155.0,26745029.0
2002-01-02,28822,29410,28461,29276,293396,866539.0,26745029.0
2002-01-03,29952,30901,29365,30270,371213,895958.0,26745029.0
2002-01-04,30902,32302,30856,31941,505450,945437.0,26745029.0
2002-01-07,32528,33341,31986,32709,298531,968170.0,26745029.0
2002-01-08,32980,34200,31986,33251,565805,984217.0,26745029.0
2002-01-09,33611,34605,32708,34607,295907,1024335.0,26745029.0
2002-01-10,34334,35147,32663,33613,338088,994915.0,26745029.0
