에스제이케이(080440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-08,19497,19875,19343,19443,65897,39233.0,12635511.0
2010-06-09,19433,19782,18935,19349,66840,39044.0,12635511.0
2010-06-10,19619,21277,19146,20038,57529,40434.0,12635511.0
2010-06-11,20184,21185,20059,20413,22445,41192.0,12635511.0
2010-06-14,20465,21177,20305,20789,42038,41950.0,12635511.0
2010-06-15,21029,21029,19994,20069,44937,40497.0,12635511.0
2010-06-16,20559,20559,19464,20351,31499,41065.0,12635511.0
2010-06-17,20491,21835,20023,21791,52641,43972.0,12635511.0
2010-06-18,21871,22434,20995,22041,48118,44477.0,12635511.0
2010-06-21,22437,23278,21590,22855,56361,46120.0,12635511.0
2010-06-22,23319,23319,22283,22667,24992,45741.0,12635511.0
2010-06-23,23032,24162,22594,23356,47254,47130.0,12635511.0
2010-06-24,23099,24160,23099,24170,26626,48773.0,12635511.0
2010-06-25,24162,24819,23873,24546,23415,49531.0,12635511.0
2010-06-28,24877,24912,24284,24609,15606,49658.0,12635511.0
2010-06-29,24419,24952,24225,24609,28905,49658.0,12635511.0
2010-06-30,23970,27510,23910,26988,83469,54459.0,12635511.0
2010-07-01,27228,27412,26013,26362,85710,53196.0,12635511.0
2010-07-02,26354,26543,25916,26424,132031,53322.0,12635511.0
2010-07-05,26601,28165,25755,26925,221653,54333.0,12635511.0
2010-07-06,28197,28197,26261,26988,112286,54459.0,12635511.0
2010-07-07,27544,27544,26294,26738,38375,53954.0,12635511.0
2010-07-08,26720,27158,26003,26581,29551,53638.0,12635511.0
2010-07-09,26608,29895,26105,28178,144611,56860.0,12635511.0
2010-07-12,29414,31610,28259,31277,100073,63114.0,12635511.0
2010-07-13,31670,32860,31142,32248,97479,65073.0,12635511.0
2010-07-14,33736,35364,32864,35066,115508,70759.0,12635511.0
2010-07-15,34811,35055,32057,33751,112175,68105.0,12635511.0
2010-07-16,33304,35690,33304,35003,201830,70633.0,12635511.0
2010-07-19,36552,37439,34744,35567,94814,71770.0,12635511.0
2010-07-20,36873,38053,35553,37570,147091,75813.0,12635511.0
2010-07-21,38190,39693,36940,37946,177885,76571.0,12635511.0
2010-07-22,37937,39057,36184,36882,269829,74423.0,12635511.0
2010-07-23,38438,38438,36431,37069,83231,74802.0,12635511.0
2010-07-26,36944,37437,35684,36631,116156,73918.0,12635511.0
2010-07-27,36492,36990,35496,36318,85486,73286.0,12635511.0
2010-07-28,36301,36988,35738,36506,135887,73665.0,12635511.0
2010-07-29,35994,37184,35302,36318,104284,73286.0,12635511.0
2010-07-30,36303,36806,35680,36318,141840,73286.0,12635511.0
2010-08-02,36303,36367,35302,36318,74125,73286.0,12635511.0
2010-08-03,35684,36630,30859,34439,599546,69495.0,12635511.0
2010-08-04,34436,35373,33620,35253,116590,71138.0,12635511.0
2010-08-05,36310,36877,34746,36694,177044,74044.0,12635511.0
2010-08-06,36184,38191,36184,38197,187175,77077.0,12635511.0
2010-08-09,38184,39125,37556,38259,185395,77203.0,12635511.0
2010-08-10,37744,39059,35051,38885,259552,78467.0,12635511.0
2010-08-11,37945,39438,36939,36944,133091,74550.0,12635511.0
2010-08-12,36931,36931,31418,31434,291915,63430.0,12635511.0
2010-08-13,26722,26722,26722,26738,26348,53954.0,12635511.0
2010-08-16,22725,22725,22725,22730,56486,45867.0,12635511.0
2010-08-17,19839,25915,19720,24108,1440703,48647.0,12635511.0
2010-08-18,24783,25316,22562,22887,259670,46183.0,12635511.0
2010-08-19,23785,25035,22719,23043,144142,46499.0,12635511.0
2010-08-20,23184,24434,22656,23732,141105,47889.0,12635511.0
2010-08-23,24410,24410,23280,23544,72032,47510.0,12635511.0
2010-08-24,23603,24853,23469,23544,161007,47510.0,12635511.0
2010-08-25,23284,23667,22841,22981,62909,46372.0,12635511.0
2010-08-26,23750,23750,22117,22511,51970,45425.0,12635511.0
2010-08-27,22509,22509,20034,20632,120348,41634.0,12635511.0
2010-08-30,20179,21060,20179,20194,95427,40750.0,12635511.0
2010-08-31,20312,20870,18928,19411,108828,39170.0,12635511.0
2010-09-01,19495,20441,19495,20382,33154,41129.0,12635511.0
2010-09-02,20406,20739,20276,20695,19581,41760.0,12635511.0
2010-09-03,20971,22510,20727,21728,66114,43845.0,12635511.0
2010-09-06,21909,22472,21585,21666,32477,43719.0,12635511.0
2010-09-07,21668,21972,20876,21728,20065,43845.0,12635511.0
2010-09-08,21561,21561,20744,20914,38972,42203.0,12635511.0
2010-09-09,20619,20993,20405,20789,34265,41950.0,12635511.0
2010-09-10,22221,22221,20991,21415,33138,43213.0,12635511.0
2010-09-13,21278,21841,20626,20820,54807,42013.0,12635511.0
2010-09-14,20493,21434,19965,20100,64326,40560.0,12635511.0
2010-09-15,20159,20627,19965,20413,39507,41192.0,12635511.0
2010-09-16,19563,20594,19563,20131,21782,40623.0,12635511.0
2010-09-17,19989,20492,19989,20507,13860,41381.0,12635511.0
2010-09-20,20597,20721,19780,19975,28754,40307.0,12635511.0
2010-09-24,20468,20468,19562,19662,16723,39676.0,12635511.0
2010-09-27,20025,20025,19089,19568,44074,39486.0,12635511.0
2010-09-28,19182,19431,19088,19317,26521,38981.0,12635511.0
2010-09-29,19405,19435,16462,19286,41874,38917.0,12635511.0
2010-09-30,19642,19642,17830,18597,18090,37527.0,12635511.0
2010-10-01,18779,18879,17529,18879,21798,38096.0,12635511.0
2010-10-04,19152,19152,18465,18754,23383,37843.0,12635511.0
2010-10-05,18868,21179,18773,19411,49170,39170.0,12635511.0
2010-10-06,19814,20342,19276,20163,25225,40686.0,12635511.0
2010-10-07,20156,20530,18777,19380,31895,39107.0,12635511.0
2010-10-08,19988,19988,19087,19411,18936,39170.0,12635511.0
2010-10-11,19406,19974,18839,18879,26746,38096.0,12635511.0
2010-10-12,19144,19144,18277,18691,19285,37717.0,12635511.0
2010-10-13,18775,19218,18566,18785,9784,37907.0,12635511.0
2010-10-14,19649,19649,18842,19286,9367,38917.0,12635511.0
2010-10-15,19405,19470,18997,19286,15205,38917.0,12635511.0
2010-10-18,19218,19532,18685,18785,25773,37907.0,12635511.0
2010-10-19,18773,19216,18146,18316,40109,36959.0,12635511.0
2010-10-20,18872,18872,18429,18629,13800,37591.0,12635511.0
2010-10-21,18681,19373,18651,18910,63509,38159.0,12635511.0
2010-10-22,18930,18930,18716,18910,26469,38159.0,12635511.0
2010-10-25,19089,19219,18397,18910,45795,38159.0,12635511.0
2010-10-26,18903,19063,18779,18879,32647,38096.0,12635511.0
2010-10-27,19243,19278,18834,19004,28142,38349.0,12635511.0
2010-10-28,18973,21846,18938,21822,159487,44035.0,12635511.0
2010-10-29,21838,21873,19777,20883,46395,42139.0,12635511.0
2010-11-01,20468,21285,20224,20758,29837,41887.0,12635511.0
2010-11-02,20748,20813,19931,20664,24398,41697.0,12635511.0
2010-11-03,20560,23503,20371,22542,250033,45488.0,12635511.0
2010-11-04,23224,25918,22786,25924,855487,52311.0,12635511.0
2010-11-05,26913,28043,24752,25360,280568,51174.0,12635511.0
2010-11-08,25761,29143,24910,29148,418184,58818.0,12635511.0
2010-11-09,28797,29141,27547,28992,232502,58502.0,12635511.0
2010-11-10,28415,28669,26916,28366,156110,57239.0,12635511.0
2010-11-11,28299,28299,25530,26049,171930,52564.0,12635511.0
2010-11-12,25533,25533,22565,23481,206014,47383.0,12635511.0
2010-11-15,23475,23789,22225,22480,75252,45361.0,12635511.0
2010-11-16,22531,22660,20654,21540,97490,43466.0,12635511.0
2010-11-17,21033,24693,21033,24170,183539,48773.0,12635511.0
2010-11-18,23347,24254,22969,24045,36351,48520.0,12635511.0
2010-11-19,24408,24627,23253,24045,35581,48520.0,12635511.0
2010-11-22,24279,24279,22835,23294,36126,47004.0,12635511.0
2010-11-23,23280,23280,21467,21697,79870,43782.0,12635511.0
2010-11-24,19185,24916,19150,24922,216849,50289.0,12635511.0
2010-11-25,26251,28103,25255,27426,370862,55344.0,12635511.0
2010-11-26,26798,27421,24104,25016,222319,50479.0,12635511.0
2010-11-29,25014,25109,22917,22918,73905,46246.0,12635511.0
2010-11-30,22941,25669,22941,24515,61235,49468.0,12635511.0
2010-12-01,24499,25630,23682,24295,25971,49026.0,12635511.0
2010-12-02,24346,25004,23624,24984,51540,50416.0,12635511.0
2010-12-03,25529,25529,23906,25047,32297,50542.0,12635511.0
2010-12-06,25003,25157,23907,23982,24579,48394.0,12635511.0
2010-12-07,24409,25071,24374,25047,34816,50542.0,12635511.0
2010-12-08,24531,25258,24003,24233,22711,48899.0,12635511.0
2010-12-09,23815,24881,23815,24358,27934,49152.0,12635511.0
2010-12-10,23909,24566,23625,23795,28498,48015.0,12635511.0
2010-12-13,24129,24313,23218,24045,20837,48520.0,12635511.0
2010-12-14,24109,24363,23511,23920,19197,48268.0,12635511.0
2010-12-15,24224,24224,23219,23732,26228,47889.0,12635511.0
2010-12-16,24064,24064,23157,23481,14483,47383.0,12635511.0
2010-12-17,23440,23788,23161,23669,20845,47762.0,12635511.0
2010-12-20,23157,23849,22529,23795,33555,48015.0,12635511.0
2010-12-21,24010,24104,23068,23607,26695,47636.0,12635511.0
2010-12-22,23759,23879,23191,23575,9862,47573.0,12635511.0
2010-12-23,23662,23721,22531,23513,17231,47446.0,12635511.0
2010-12-24,23627,23627,22721,23513,18165,47446.0,12635511.0
2010-12-27,23564,23594,23161,23231,6786,46878.0,12635511.0
2010-12-28,23568,23568,19778,22761,22827,45930.0,12635511.0
2010-12-29,23128,23128,21316,21321,16622,43024.0,12635511.0
2010-12-30,21337,22656,20555,22104,70199,44603.0,12635511.0
2011-01-03,22529,22529,21180,21509,31371,43403.0,12635511.0
2011-01-04,21501,22183,21062,21446,12013,43277.0,12635511.0
2011-01-05,22196,23794,21130,21728,94407,43845.0,12635511.0
2011-01-06,22727,22727,21342,22229,24363,44856.0,12635511.0
2011-01-07,22282,23158,21684,23168,21435,46751.0,12635511.0
2011-01-10,21908,22845,21465,21979,67894,44351.0,12635511.0
2011-01-11,22032,22226,21344,22166,34863,44730.0,12635511.0
2011-01-12,22371,22371,21470,21540,40625,43466.0,12635511.0
2011-01-13,21665,21844,20784,21227,19294,42834.0,12635511.0
2011-01-14,21211,21465,21022,21102,6683,42582.0,12635511.0
2011-01-17,21721,21721,20655,20820,19652,42013.0,12635511.0
2011-01-18,20997,22342,20659,21979,21876,44351.0,12635511.0
2011-01-19,22273,22751,21272,21791,15575,43972.0,12635511.0
2011-01-20,21122,22531,21122,21759,8602,43908.0,12635511.0
2011-01-21,22532,22532,20745,21572,33231,43529.0,12635511.0
2011-01-24,22530,22530,20966,21196,9626,42771.0,12635511.0
2011-01-25,21225,21664,20722,20977,8540,42329.0,12635511.0
2011-01-26,22289,22289,20537,20726,30947,41824.0,12635511.0
2011-01-27,20712,21334,19990,21290,33506,42961.0,12635511.0
2011-01-28,21154,21313,20312,20507,13883,41381.0,12635511.0
2011-01-31,20494,20588,20026,20445,23801,41255.0,12635511.0
2011-02-01,20679,20873,20056,20351,14432,41065.0,12635511.0
2011-02-07,20335,22775,20240,21102,24855,42582.0,12635511.0
2011-02-08,22524,22524,20835,21384,8461,43150.0,12635511.0
2011-02-09,22844,22844,21281,21321,10570,43024.0,12635511.0
2011-02-10,21276,21873,20962,21102,6865,42582.0,12635511.0
2011-02-11,21030,21846,20686,21165,10801,42708.0,12635511.0
2011-02-14,21777,21902,20906,21290,39722,42961.0,12635511.0
2011-02-15,22367,22367,20335,20789,26399,41950.0,12635511.0
2011-02-16,21904,21904,19713,20038,29344,40434.0,12635511.0
2011-02-17,20597,20597,18879,19537,13306,39423.0,12635511.0
2011-02-18,19935,20314,18874,19662,5952,39676.0,12635511.0
2011-02-21,20317,20377,19371,19850,7414,40055.0,12635511.0
2011-02-22,20313,20408,19491,19756,18379,39865.0,12635511.0
2011-02-23,20065,20065,18775,19881,16826,40118.0,12635511.0
2011-02-24,19875,19875,18963,19756,9220,39865.0,12635511.0
2011-02-25,19583,20405,19085,20351,6033,41065.0,12635511.0
2011-02-28,20657,20911,19716,20538,18511,41444.0,12635511.0
2011-03-02,20342,21284,20342,20726,19247,41824.0,12635511.0
2011-03-03,20990,21060,20184,20413,11910,41192.0,12635511.0
2011-03-04,21118,22433,20023,22010,53097,44414.0,12635511.0
2011-03-07,22253,23349,21909,22981,60471,46372.0,12635511.0
2011-03-08,23657,23657,22307,23294,30218,47004.0,12635511.0
2011-03-09,23284,23438,22527,22981,23667,46372.0,12635511.0
2011-03-10,23095,23155,21811,23106,26300,46625.0,12635511.0
2011-03-11,22160,23102,22160,22260,16090,44919.0,12635511.0
2011-03-14,21969,22527,20022,20695,25765,41760.0,12635511.0
2011-03-15,20718,22411,18896,20664,69411,41697.0,12635511.0
2011-03-16,20562,21220,20059,20852,18533,42076.0,12635511.0
2011-03-17,20839,21083,19489,20914,12400,42203.0,12635511.0
2011-03-18,21223,21532,20660,21259,49151,42898.0,12635511.0
2011-03-21,20874,21780,20874,21572,27687,43529.0,12635511.0
2011-03-22,21563,21623,20781,21509,25114,43403.0,12635511.0
2011-03-23,21529,21624,21026,21415,22346,43213.0,12635511.0
2011-03-24,21748,21748,21121,21196,34131,42771.0,12635511.0
2011-03-25,21281,22411,20843,22417,41162,45235.0,12635511.0
2011-03-28,22410,24825,22096,23575,99236,47573.0,12635511.0
2011-03-29,23724,24606,23072,24014,88053,48457.0,12635511.0
2011-03-30,24358,24696,24034,24577,63926,49594.0,12635511.0
2011-03-31,24422,26205,24103,26205,129703,52880.0,12635511.0
2011-04-01,26262,26765,25789,26487,80437,53448.0,12635511.0
2011-04-04,26792,26817,25976,26424,19287,53322.0,12635511.0
2011-04-05,26820,27382,26625,27238,139737,54964.0,12635511.0
2011-04-06,27862,28071,27170,27708,22794,55912.0,12635511.0
2011-04-07,27478,27727,25854,26925,47866,54333.0,12635511.0
2011-04-08,26915,27791,26790,26925,45412,54333.0,12635511.0
2011-04-11,26794,27382,26032,27332,15536,55154.0,12635511.0
2011-04-12,27325,27549,23281,26299,49504,53069.0,12635511.0
2011-04-13,26286,27540,26251,27426,28917,55344.0,12635511.0
2011-04-14,27045,27912,27010,27927,35518,56354.0,12635511.0
2011-04-15,28135,30321,27224,29430,115084,59387.0,12635511.0
2011-04-18,30020,30956,29297,30682,92747,61914.0,12635511.0
2011-04-19,30677,31489,29860,30682,38135,61914.0,12635511.0
2011-04-20,30671,31239,29481,30557,36334,61661.0,12635511.0
2011-04-21,30799,30984,29823,30526,60233,61598.0,12635511.0
2011-04-22,30265,30549,29294,30495,31729,61535.0,12635511.0
2011-04-25,30949,30949,29416,30432,41982,61409.0,12635511.0
2011-04-26,30428,32748,30114,32749,82482,66084.0,12635511.0
2011-04-27,32740,33113,31918,32999,32051,66589.0,12635511.0
2011-04-28,33046,33992,32114,32937,178925,66463.0,12635511.0
2011-04-29,33805,33805,31674,31684,111249,63936.0,12635511.0
2011-05-02,32047,32864,31111,31684,45185,63936.0,12635511.0
2011-05-03,31930,32060,30994,32060,44515,64694.0,12635511.0
2011-05-04,32357,32357,31490,32248,21188,65073.0,12635511.0
2011-05-06,32555,32555,31613,31997,28269,64567.0,12635511.0
2011-05-09,32495,33745,32057,33751,37314,68105.0,12635511.0
2011-05-11,33740,35049,33740,34502,60255,69622.0,12635511.0
2011-05-12,34930,34930,33989,34189,8868,68990.0,12635511.0
2011-05-13,34995,34995,33611,34189,16326,68990.0,12635511.0
2011-05-16,33805,34612,33362,34189,9457,68990.0,12635511.0
2011-05-17,33488,34434,33244,34001,20454,68611.0,12635511.0
2011-05-18,34434,34434,33488,34001,6896,68611.0,12635511.0
2011-05-19,33990,34174,32924,33438,13736,67474.0,12635511.0
2011-05-20,33431,33431,30010,30025,99372,60587.0,12635511.0
2011-05-23,30704,30983,29006,30620,58583,61788.0,12635511.0
2011-05-24,30802,30802,27914,30808,73714,62167.0,12635511.0
2011-05-25,31304,31304,28391,29367,69159,59261.0,12635511.0
2011-05-26,30051,30051,26884,26894,80005,54270.0,12635511.0
2011-05-27,26880,30794,25849,28553,261064,57618.0,12635511.0
2011-05-30,28726,28726,26949,27990,92757,56481.0,12635511.0
2011-05-31,28048,28297,26922,28178,44391,56860.0,12635511.0
2011-06-01,27545,28322,26544,27739,72118,55975.0,12635511.0
2011-06-02,27727,30047,26606,29868,121255,60271.0,12635511.0
2011-06-03,30169,30298,29048,30025,256116,60587.0,12635511.0
2011-06-07,30015,30015,29104,29931,27181,60398.0,12635511.0
2011-06-08,30020,30174,27301,27301,63314,55091.0,12635511.0
2011-06-09,27791,29415,27288,29430,50164,59387.0,12635511.0
2011-06-10,30012,30012,28668,29868,68713,60271.0,12635511.0
2011-06-13,30049,30671,28859,30557,58330,61661.0,12635511.0
2011-06-14,30670,30670,29734,30432,42285,61409.0,12635511.0
2011-06-15,30853,30853,25879,29743,96002,60019.0,12635511.0
2011-06-16,29674,29674,27767,29117,34028,58755.0,12635511.0
2011-06-17,28610,29422,27634,29367,27255,59261.0,12635511.0
2011-06-20,29046,30355,28543,29743,148733,60019.0,12635511.0
2011-06-21,31107,31107,29543,29743,124083,60019.0,12635511.0
2011-06-22,29734,29918,28230,29555,61257,59640.0,12635511.0
2011-06-23,29704,29704,28295,28679,35224,57871.0,12635511.0
2011-06-24,28920,28920,26913,28303,47826,57113.0,12635511.0
2011-06-27,27545,28605,26295,26863,83281,54206.0,12635511.0
2011-06-28,27224,27224,25286,26487,81928,53448.0,12635511.0
2011-06-29,26693,26693,25165,25892,71893,52248.0,12635511.0
2011-06-30,25889,26611,23474,24421,161129,49278.0,12635511.0
2011-07-01,24856,25040,20752,20758,287167,41887.0,12635511.0
2011-07-04,17646,18393,17646,18159,3827684,36643.0,12635511.0
2011-07-05,18649,20242,18211,19411,1854261,39170.0,12635511.0
2011-07-06,19153,19781,18775,18785,408054,37907.0,12635511.0
2011-07-07,18777,19090,17995,18284,321366,36896.0,12635511.0
2011-07-08,18407,18900,18153,18472,314465,37275.0,12635511.0
2011-07-11,18247,18745,18218,18253,153062,36833.0,12635511.0
2011-07-12,18026,18394,17493,18409,226912,37148.0,12635511.0
2011-07-13,18716,18716,17964,18378,113332,37085.0,12635511.0
2011-07-14,18461,18461,17893,17909,125623,36138.0,12635511.0
2011-07-15,17896,17896,16870,17533,136067,35379.0,12635511.0
2011-07-18,17529,17773,17470,17470,117278,35253.0,12635511.0
2011-07-19,17470,17903,17335,17470,99496,35253.0,12635511.0
2011-07-20,17585,18088,17555,17815,110374,35948.0,12635511.0
2011-07-21,17838,18062,17554,17564,131331,35443.0,12635511.0
2011-07-22,17741,18179,17587,18065,105812,36453.0,12635511.0
2011-07-25,18148,18775,17799,17815,232474,35948.0,12635511.0
2011-07-26,18087,18087,17554,17783,93357,35885.0,12635511.0
2011-07-27,17689,18182,17589,17689,86363,35695.0,12635511.0
2011-07-28,17177,17616,17177,17502,151169,35316.0,12635511.0
2011-07-29,17490,17625,17152,17157,118819,34621.0,12635511.0
2011-08-01,17142,17466,16829,17063,152092,34432.0,12635511.0
2011-08-02,17051,17339,16896,17126,59600,34558.0,12635511.0
2011-08-03,17085,17085,16204,16907,117107,34116.0,12635511.0
2011-08-04,16580,17267,16545,16625,86018,33547.0,12635511.0
2011-08-05,15677,16240,15050,15404,188116,31083.0,12635511.0
2011-08-08,14736,15234,13103,13118,313060,26471.0,12635511.0
2011-08-09,11198,14584,11163,14590,481452,29441.0,12635511.0
2011-08-10,14582,14956,13770,14214,159647,28683.0,12635511.0
2011-08-11,13704,14739,12837,14496,88099,29251.0,12635511.0
2011-08-12,14548,15270,14175,14339,72376,28935.0,12635511.0
2011-08-16,14951,14951,14393,14652,47294,29567.0,12635511.0
2011-08-17,14640,14989,14327,14402,43863,29062.0,12635511.0
2011-08-18,14391,14600,13445,14058,119750,28367.0,12635511.0
2011-08-19,12607,13448,12572,12617,63646,25461.0,12635511.0
2011-08-22,12642,12921,11856,12085,82694,24387.0,12635511.0
2011-08-23,12259,12508,12100,12304,31248,24829.0,12635511.0
2011-08-24,12287,13074,12253,12273,39201,24766.0,12635511.0
2011-08-25,12265,12798,12105,12649,62786,25524.0,12635511.0
2011-08-26,12354,13175,12294,12523,37938,25271.0,12635511.0
2011-08-29,12574,14391,12479,14402,416867,29062.0,12635511.0
2011-08-30,14894,14993,14207,14496,286740,29251.0,12635511.0
2011-08-31,14545,14580,13738,14277,120955,28809.0,12635511.0
2011-09-01,14270,14544,13981,14026,101863,28304.0,12635511.0
2011-09-02,13829,13829,13176,13525,82708,27293.0,12635511.0
2011-09-05,13140,13514,12508,12523,95575,25271.0,12635511.0
2011-09-06,12503,14391,12384,14058,345436,28367.0,12635511.0
2011-09-07,14016,14952,13583,14026,197935,28304.0,12635511.0
2011-09-08,14016,14768,13767,14026,159279,28304.0,12635511.0
2011-09-09,14386,14516,13948,13964,104415,28177.0,12635511.0
2011-09-14,13947,13947,11916,12962,110568,26156.0,12635511.0
2011-09-15,12949,13701,12635,12805,74534,25840.0,12635511.0
2011-09-16,13419,13419,12512,12837,108474,25903.0,12635511.0
2011-09-19,13005,13424,12572,12617,161714,25461.0,12635511.0
2011-09-20,12792,12792,12483,12743,37072,25713.0,12635511.0
2011-09-21,12830,12830,12427,12492,69481,25208.0,12635511.0
2011-09-22,12418,12508,11826,12523,104522,25271.0,12635511.0
2011-09-23,12265,12394,11762,11991,94693,24197.0,12635511.0
2011-09-26,11798,12336,10857,11146,77169,22491.0,12635511.0
2011-09-27,11546,11546,10983,11302,60710,22807.0,12635511.0
2011-09-28,11300,11798,11135,11146,89461,22491.0,12635511.0
2011-09-29,11165,11543,10985,11240,35508,22681.0,12635511.0
