코미팜(041960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-18,33604,35778,32474,34953,993014,2180366.0,54237948.0
2015-12-21,32996,35343,32604,34344,788333,2142399.0,54237948.0
2015-12-22,35691,35691,32996,33431,635033,2085449.0,54237948.0
2015-12-23,33169,33169,29865,31040,1465134,1936295.0,54237948.0
2015-12-24,30474,31083,29213,29214,1767308,1824740.0,54307751.0
2015-12-28,28430,31822,27778,29997,1965755,1873617.0,54307751.0
2015-12-29,30952,33256,30778,33214,944869,2074556.0,54307751.0
2015-12-30,33300,33995,32996,33648,544214,2101710.0,54307751.0
2016-01-04,33039,39907,32865,35127,1329155,2194033.0,54307751.0
2016-01-05,34343,36690,34125,36083,505443,2253772.0,54307751.0
2016-01-06,36430,37560,35213,35909,474979,2242910.0,54307751.0
2016-01-07,35908,36778,34169,34779,517150,2172310.0,54307751.0
2016-01-08,33560,36256,32952,36083,670011,2253772.0,54307751.0
2016-01-11,36169,36299,34343,34344,394670,2145156.0,54307751.0
2016-01-12,34169,35908,34169,34561,341198,2158733.0,54307751.0
2016-01-13,35473,36038,35125,35561,314951,2221187.0,54307751.0
2016-01-14,34821,37212,34691,36952,518231,2308079.0,54307751.0
2016-01-15,37342,38386,35821,36474,578942,2279967.0,54349632.0
2016-01-18,35647,37342,35647,37082,306845,2318012.0,54349632.0
2016-01-19,36690,37256,36256,36648,283164,2290837.0,54349632.0
2016-01-20,36952,37908,35256,35909,481868,2244640.0,54349632.0
2016-01-21,35865,36212,34603,35039,335946,2190290.0,54349632.0
2016-01-22,35473,35995,33908,35648,316753,2228335.0,54349632.0
2016-01-25,35995,36821,35343,36518,261500,2282685.0,54349632.0
2016-01-26,36082,37300,36082,36648,206173,2290837.0,54349632.0
2016-01-27,36952,37212,35343,36083,262334,2255510.0,54349632.0
2016-01-28,35995,36212,35256,35996,159894,2250075.0,54349632.0
2016-01-29,36082,36082,34821,35213,218870,2201160.0,54349632.0
2016-02-01,34909,35473,33082,33388,604699,2087026.0,54349632.0
2016-02-02,33169,34777,31734,34257,616522,2141376.0,54349632.0
2016-02-03,34256,34473,33430,33431,195961,2089743.0,54349632.0
2016-02-04,33474,33778,31734,31822,436614,1989197.0,54349632.0
2016-02-05,32212,32996,31387,32170,244217,2010936.0,54349632.0
2016-02-11,30605,31343,29213,29519,379004,1845170.0,54349632.0
2016-02-12,28648,28692,25213,26432,1041450,1652229.0,54349632.0
2016-02-15,26866,27822,25823,27649,402097,1728318.0,54349632.0
2016-02-16,28170,30431,27909,29779,484050,1861475.0,54349632.0
2016-02-17,29909,30778,27648,27823,489494,1739188.0,54349632.0
2016-02-18,28518,29039,26996,27910,351376,1744623.0,54349632.0
2016-02-19,29257,29779,28518,29562,365558,1847887.0,54349632.0
2016-02-22,29691,29909,28952,29649,191376,1853322.0,54349632.0
2016-02-23,29909,30300,28256,28910,289484,1807125.0,54349632.0
2016-02-24,28518,29474,28040,28562,155724,1785385.0,54349632.0
2016-02-25,28952,29821,28561,28866,245153,1804408.0,54349632.0
2016-02-26,28822,29953,28518,29649,238502,1853322.0,54349632.0
2016-02-29,29821,30431,29213,29214,242000,1826148.0,54349632.0
2016-03-02,29517,31734,29517,31648,477444,1978327.0,54349632.0
2016-03-03,31822,35952,31213,35039,919971,2190290.0,54349632.0
2016-03-04,35647,43255,35560,39126,1944438,2445733.0,54349632.0
2016-03-07,40560,41082,36430,37082,995174,2318012.0,54349632.0
2016-03-08,37082,38691,35387,38691,712234,2418559.0,54349632.0
2016-03-09,38864,39559,38169,38387,410208,2399536.0,54349632.0
2016-03-10,38734,40255,37126,37474,506094,2342469.0,54349632.0
2016-03-11,37300,39125,36604,38561,476154,2410406.0,54349632.0
2016-03-14,39081,39169,37168,37214,344790,2326164.0,54349632.0
2016-03-15,37342,38082,36604,37387,284643,2337034.0,54349632.0
2016-03-16,37647,39125,35821,36604,487870,2288120.0,54349632.0
2016-03-17,36952,37212,36343,37214,248427,2326164.0,54349632.0
2016-03-18,37516,38517,36952,37518,462875,2345187.0,54349632.0
2016-03-21,37038,37038,34517,35431,775577,2214748.0,54349632.0
2016-03-22,35430,36604,35430,35952,329559,2247357.0,54349632.0
2016-03-23,35952,36473,34647,34649,299798,2165833.0,54349632.0
2016-03-24,34169,34909,33734,33735,393642,2108766.0,54349632.0
2016-03-25,33691,34735,32778,33040,533736,2065286.0,54349632.0
2016-03-28,34517,35039,33082,33344,614643,2084308.0,54349632.0
2016-03-29,33604,34647,32734,34649,675899,2165833.0,54349632.0
2016-03-30,34777,35039,34082,34779,218471,2173985.0,54349632.0
2016-03-31,34909,35517,34777,35301,224694,2206595.0,54349632.0
2016-04-01,35256,36038,34777,35561,202094,2222900.0,54349632.0
2016-04-04,35647,35821,35082,35561,138767,2222900.0,54349632.0
2016-04-05,35734,35821,34647,34691,167741,2168550.0,54349632.0
2016-04-06,34517,34735,33604,34170,220513,2135941.0,54349632.0
2016-04-07,34256,35343,33995,34865,181324,2179420.0,54349632.0
2016-04-08,34951,35125,34430,34517,124218,2157680.0,54349632.0
2016-04-11,34517,34865,33474,33692,164278,2106048.0,54349632.0
2016-04-12,33560,34213,33300,33735,163909,2108766.0,54349632.0
2016-04-14,33734,34039,32604,32822,198734,2051699.0,54349632.0
2016-04-15,32604,34039,32039,34039,263428,2128375.0,54364632.0
2016-04-18,34299,34299,33474,33474,130104,2093038.0,54364632.0
2016-04-19,33387,36952,33082,36604,893945,2288751.0,54364632.0
2016-04-20,36864,37604,35865,36126,440106,2258850.0,54364632.0
2016-04-21,36473,36864,35821,36866,275543,2305060.0,54364632.0
2016-04-22,36864,37126,35734,35996,226321,2250696.0,54364632.0
2016-04-25,35995,36256,34909,34996,231381,2188176.0,54364632.0
2016-04-26,35039,35995,34865,34996,228920,2188176.0,54364632.0
2016-04-27,35299,35865,34430,34953,230600,2185458.0,54364632.0
2016-04-28,34995,35125,34082,34127,228409,2133812.0,54364632.0
2016-04-29,34125,35039,33213,34517,283900,2158276.0,54364632.0
2016-05-02,34517,36256,34387,34909,389196,2186400.0,54455796.0
2016-05-03,35169,35647,34777,35257,174004,2208183.0,54455796.0
2016-05-04,35560,35560,34082,34605,227096,2167341.0,54455796.0
2016-05-09,34777,34995,33430,33779,270825,2115608.0,54455796.0
2016-05-10,33778,34735,33734,34517,224029,2161895.0,54455796.0
2016-05-11,34777,34865,33604,34083,169945,2134667.0,54455796.0
2016-05-12,33647,34039,33474,33605,145056,2104717.0,54455796.0
2016-05-13,33604,34691,32865,34605,324014,2167341.0,54455796.0
2016-05-16,34603,34735,33430,33648,202732,2107439.0,54455796.0
2016-05-17,33647,34039,33169,33170,172702,2077489.0,54455796.0
2016-05-18,33039,33647,32474,32518,211824,2036647.0,54455796.0
2016-05-19,32822,33126,31734,32474,232568,2033924.0,54455796.0
2016-05-20,32212,33778,32082,33561,208094,2101994.0,54455796.0
2016-05-23,33647,33952,32778,32866,185523,2058429.0,54455796.0
2016-05-24,32778,32865,32082,32170,229210,2014864.0,54455796.0
2016-05-25,32518,32996,31387,31648,353209,1982191.0,54455796.0
2016-05-26,31648,32344,30995,31562,269309,1976745.0,54455796.0
2016-05-27,31343,32822,30865,32040,220141,2006696.0,54455796.0
2016-05-30,31996,32734,31256,32084,229291,2009419.0,54455796.0
2016-05-31,32082,32778,31996,32562,165184,2039370.0,54455796.0
2016-06-01,32518,32734,32256,32605,116783,2042092.0,54455796.0
2016-06-02,32604,32778,31952,31996,155609,2003973.0,54455796.0
2016-06-03,31996,31996,31213,31388,216295,1965854.0,54455796.0
2016-06-07,31256,32126,30605,31431,200072,1968577.0,54455796.0
2016-06-08,31343,32386,30691,32170,311594,2014864.0,54455796.0
2016-06-09,32256,34430,32212,34083,811502,2134667.0,54455796.0
2016-06-10,34430,34603,33734,34301,232865,2148281.0,54455796.0
2016-06-13,34343,34343,32560,32562,238067,2039370.0,54455796.0
2016-06-14,32256,33126,31561,32126,225744,2012142.0,54455796.0
2016-06-15,32126,32126,31039,31388,238524,1965854.0,54455796.0
2016-06-16,31213,31474,29039,29823,532774,1867834.0,54455796.0
2016-06-17,29995,30517,29300,29735,246195,1862388.0,54455796.0
2016-06-20,28692,30822,28604,29735,488537,1862388.0,54455796.0
2016-06-21,30431,31256,30169,30475,255611,1908676.0,54455796.0
2016-06-22,30605,30909,29995,30040,165969,1881448.0,54455796.0
2016-06-23,29735,30257,28996,30171,214470,1889616.0,54455796.0
2016-06-24,30605,30735,25823,27475,868634,1720803.0,54455796.0
2016-06-27,26257,28344,25823,27692,383532,1734862.0,54469756.0
2016-06-28,27040,28865,26996,28518,297173,1786608.0,54469756.0
2016-06-29,28952,29561,28735,29257,187246,1832907.0,54469756.0
2016-06-30,29648,29691,29083,29301,140306,1835631.0,54469756.0
2016-07-01,29343,30039,28996,29735,128623,1862866.0,54469756.0
2016-07-04,29735,29735,28692,28997,264438,1816566.0,54469756.0
2016-07-05,28692,29213,28126,28823,210475,1805672.0,54469756.0
2016-07-06,28735,29083,27866,27954,194607,1751203.0,54469756.0
2016-07-07,28083,29126,28083,28953,214221,1813843.0,54469756.0
2016-07-08,29083,29648,28518,28692,172469,1797502.0,54469756.0
2016-07-11,28735,29213,28474,29214,118910,1830184.0,54469756.0
2016-07-12,29300,29343,28518,28562,134347,1789331.0,54469756.0
2016-07-13,28604,30561,28604,29084,314268,1822013.0,54469756.0
2016-07-14,29126,29126,28518,28606,122992,1792055.0,54469756.0
2016-07-15,28604,28692,27735,28040,244731,1756650.0,54469756.0
2016-07-18,28040,28040,26909,27214,224091,1704903.0,54469756.0
2016-07-19,27474,27909,27083,27344,144764,1713074.0,54469756.0
2016-07-20,27388,27778,27170,27214,108761,1704903.0,54469756.0
2016-07-21,27214,27257,26344,26693,205898,1672222.0,54469756.0
2016-07-22,26561,26866,25996,25997,334224,1628646.0,54469756.0
2016-07-25,25996,26692,25213,25215,343905,1579623.0,54469756.0
2016-07-26,25301,25779,24865,25605,189659,1604134.0,54469756.0
2016-07-27,25779,26605,25518,26084,188061,1634093.0,54469756.0
2016-07-28,26518,26518,26083,26215,94568,1642263.0,54469756.0
2016-07-29,26127,26301,25909,26301,122078,1647710.0,54469756.0
2016-08-01,26518,26648,25301,25301,202686,1585070.0,54469756.0
2016-08-02,25039,25213,24083,24171,352447,1514259.0,54469756.0
2016-08-03,23736,24170,22605,22606,613634,1416214.0,54469756.0
2016-08-04,22518,25475,22431,24780,550465,1552388.0,54469756.0
2016-08-05,24909,25039,23779,24432,239919,1530600.0,54469756.0
2016-08-08,24475,24605,23866,24041,142420,1506089.0,54469756.0
2016-08-09,23996,25213,23996,24475,173157,1533324.0,54469756.0
2016-08-10,24475,27778,24344,26866,686658,1683115.0,54469756.0
2016-08-11,27126,27170,26344,27171,231903,1702180.0,54469756.0
2016-08-12,27214,28214,26952,28084,398933,1759373.0,54469756.0
2016-08-16,28083,28387,26952,27606,221903,1729415.0,54469756.0
2016-08-17,27126,27344,26344,26823,209394,1680392.0,54469756.0
2016-08-18,26996,28430,26692,28344,350665,1775714.0,54469756.0
2016-08-19,28256,28648,27778,28170,198441,1764820.0,54469756.0
2016-08-22,28344,29735,27735,29431,471714,1843801.0,54469756.0
2016-08-23,29561,29865,27562,27606,318198,1729415.0,54469756.0
2016-08-24,27604,28648,27604,27996,147667,1753926.0,54469756.0
2016-08-25,27822,27822,26518,27692,299915,1734862.0,54469756.0
2016-08-26,27692,29039,27214,28562,259096,1789331.0,54469756.0
2016-08-29,28344,28952,27952,28084,195265,1759373.0,54469756.0
2016-08-30,28387,29387,28214,29301,297625,1835631.0,54469756.0
2016-08-31,29126,29605,28213,29562,278676,1851972.0,54469756.0
2016-09-01,29561,29909,28996,29519,172927,1849248.0,54469756.0
2016-09-02,29517,29953,29170,29735,136974,1862866.0,54469756.0
2016-09-05,29474,30083,28952,29867,156802,1871036.0,54469756.0
2016-09-06,29691,30300,29561,29867,204593,1871036.0,54469756.0
2016-09-07,29953,32518,29909,32474,944467,2034445.0,54469756.0
2016-09-08,41298,42212,40908,42212,1401829,2644507.0,54469756.0
2016-09-09,43559,52515,41734,43647,5240587,2734382.0,54469756.0
2016-09-12,44081,45211,40690,41908,1492315,2625442.0,54469756.0
2016-09-13,41560,41560,36647,36952,1830284,2314965.0,54469756.0
2016-09-19,36952,37734,34995,36170,1060168,2265942.0,54469756.0
2016-09-20,36256,37386,35821,35822,603910,2250366.0,54620534.0
2016-09-21,35778,37342,35299,36648,564601,2302256.0,54620534.0
2016-09-22,37300,37386,35821,36430,384561,2288600.0,54620534.0
2016-09-23,36430,37690,35995,37214,364906,2337759.0,54620534.0
2016-09-26,36908,37604,36430,36692,314874,2304987.0,54620534.0
2016-09-27,36647,36647,36038,36083,233894,2266752.0,54620534.0
2016-09-28,36212,37908,36169,36561,470134,2299729.0,54690337.0
2016-09-29,36734,38907,36386,38909,628843,2447393.0,54690337.0
2016-09-30,38951,39429,37300,37387,562284,2351684.0,54690337.0
2016-10-04,36343,38125,35299,37214,385198,2340746.0,54690337.0
2016-10-05,36908,37168,35560,35605,296526,2239569.0,54690337.0
2016-10-06,35952,36212,34561,34561,320041,2173941.0,54690337.0
2016-10-07,34082,35213,33343,33388,388758,2100109.0,54690337.0
2016-10-10,33560,38125,33560,37692,640651,2370826.0,54690337.0
2016-10-11,37951,38256,36256,36257,330327,2280587.0,54690337.0
2016-10-12,36169,39733,35734,37387,989077,2351684.0,54690337.0
2016-10-13,37560,37734,36473,37040,263299,2329808.0,54690337.0
2016-10-14,37038,38429,36952,37430,228844,2354419.0,54690337.0
2016-10-17,37038,37342,36516,36604,172635,2302463.0,54690337.0
2016-10-18,36343,37082,36169,36474,132802,2294260.0,54690337.0
2016-10-19,36604,38256,36473,37126,314092,2335277.0,54690337.0
2016-10-20,37300,37516,36082,36083,188864,2269649.0,54690337.0
2016-10-21,36169,36952,35821,36692,153801,2307932.0,54690337.0
2016-10-24,36690,36821,36082,36170,120021,2275118.0,54690337.0
2016-10-25,36343,36690,35778,36083,128630,2269649.0,54690337.0
2016-10-26,36038,36908,35299,35952,230443,2261445.0,54690337.0
2016-10-27,35995,36430,35864,36213,111533,2277853.0,54690337.0
2016-10-28,36342,36473,35517,35692,141088,2245038.0,54690337.0
2016-10-31,35691,35691,33039,33692,406253,2119251.0,54690337.0
2016-11-01,33039,34951,32952,34083,217643,2143861.0,54690337.0
2016-11-02,33169,34125,33169,33822,177226,2127454.0,54690337.0
2016-11-03,33734,34865,33691,34475,113501,2168472.0,54690337.0
2016-11-04,34517,35473,33778,34605,123924,2176675.0,54690337.0
2016-11-07,34865,35387,34603,35083,79603,2206755.0,54690337.0
2016-11-08,35517,35517,34169,34475,123277,2168472.0,54690337.0
2016-11-09,34603,34865,30865,32910,639452,2070029.0,54690337.0
2016-11-10,34169,34561,33865,34561,259986,2173941.0,54690337.0
2016-11-11,34561,35082,34039,34344,161141,2160268.0,54690337.0
2016-11-14,34603,35299,33821,35083,221892,2206755.0,54690337.0
2016-11-15,34691,35039,34256,35039,155136,2204021.0,54690337.0
2016-11-16,34995,35473,34821,35127,121765,2209490.0,54690337.0
2016-11-17,35213,35213,34561,34605,88784,2176675.0,54690337.0
2016-11-18,34777,34821,33560,33692,181957,2119251.0,54690337.0
2016-11-21,33647,33952,32822,33779,132251,2124720.0,54690337.0
2016-11-22,33821,34125,33560,33953,82124,2135658.0,54690337.0
2016-11-23,34082,34299,32952,33040,157454,2078233.0,54690337.0
2016-11-24,33039,33256,31996,33040,197561,2078233.0,54690337.0
2016-11-25,32734,33213,32691,32910,75281,2070029.0,54690337.0
2016-11-28,32734,32952,30995,31431,280058,1977056.0,54690337.0
2016-11-29,30648,32126,30343,31301,211067,1968852.0,54690337.0
2016-11-30,31300,31387,30083,30431,269828,1914162.0,54690337.0
2016-12-01,30213,31343,30213,30866,142480,1941507.0,54690337.0
2016-12-02,30735,31169,29735,29867,178230,1878613.0,54690337.0
2016-12-05,29300,29517,26996,26997,466057,1698135.0,54690337.0
2016-12-06,27040,28996,27040,28475,304973,1791109.0,54690337.0
2016-12-07,28300,29343,27562,29171,218254,1834861.0,54690337.0
2016-12-08,29213,30517,29083,29301,205944,1843064.0,54690337.0
2016-12-09,29126,29821,29083,29519,99629,1856737.0,54690337.0
2016-12-12,29909,30648,29474,30605,136915,1925100.0,54690337.0
2016-12-13,30691,30822,30213,30779,93441,1936038.0,54690337.0
2016-12-14,30952,30995,30083,30083,128167,1892286.0,54690337.0
2016-12-15,29909,30169,29474,30171,102021,1897755.0,54690337.0
2016-12-16,30169,33474,29474,31170,402500,1960649.0,54690337.0
2016-12-19,31039,31343,30213,30345,164488,1908693.0,54690337.0
2016-12-20,30343,30343,28952,28953,211192,1821188.0,54690337.0
2016-12-21,28952,29300,28213,28388,193209,1785640.0,54690337.0
2016-12-22,28561,28909,28083,28084,156708,1766498.0,54690337.0
2016-12-23,28083,28561,28083,28214,166445,1774701.0,54690337.0
2016-12-26,28344,28604,27909,28170,160674,1771967.0,54690337.0
2016-12-27,28170,29039,28170,28953,280564,1821188.0,54690337.0
2016-12-28,29691,30257,29213,29735,242699,1870410.0,54690337.0
2016-12-29,29300,30431,29083,30431,147658,1914162.0,54690337.0
2017-01-02,30431,30431,29561,29605,105483,1862206.0,54690337.0
2017-01-03,29431,29909,29431,29823,103029,1875879.0,54690337.0
2017-01-04,29691,31039,29605,30257,174012,1903224.0,54690337.0
2017-01-05,30431,30778,29647,29909,175149,1881348.0,54690337.0
2017-01-06,29909,29909,29257,29475,152674,1854002.0,54690337.0
2017-01-09,29561,29605,29213,29257,112468,1840330.0,54690337.0
2017-01-10,29213,29387,28735,28736,152773,1807516.0,54690337.0
2017-01-11,28778,28952,28256,28649,101987,1802047.0,54690337.0
2017-01-12,28648,28822,28387,28432,121433,1788374.0,54690337.0
2017-01-13,28256,29213,28214,28518,99762,1793843.0,54690337.0
2017-01-16,28778,28952,28387,28692,60742,1804781.0,54690337.0
2017-01-17,28778,29300,28561,28823,93025,1812985.0,54690337.0
2017-01-18,28822,29126,28430,28518,79922,1793843.0,54690337.0
2017-01-19,28518,28561,27996,28084,126507,1766498.0,54690337.0
2017-01-20,27996,28083,27257,27258,186115,1714542.0,54690337.0
2017-01-23,27126,27604,25649,25649,371583,1613365.0,54690337.0
2017-01-24,25475,26692,25431,26345,210472,1657117.0,54690337.0
2017-01-25,26344,26735,25996,25997,117687,1635241.0,54690337.0
2017-01-26,26039,27388,26039,26693,113552,1678993.0,54690337.0
2017-01-31,26692,27170,26561,26780,50553,1684462.0,54690337.0
2017-02-01,26952,29474,26822,28475,272120,1791109.0,54690337.0
2017-02-02,28518,28561,26996,27128,163135,1706339.0,54690337.0
2017-02-03,27214,27518,26735,27432,91865,1725480.0,54690337.0
2017-02-06,27170,28170,27040,28170,113572,1771967.0,54690337.0
2017-02-07,28214,29169,27822,28866,191022,1815719.0,54690337.0
2017-02-08,29170,29300,28214,28692,73324,1805099.0,54699972.0
2017-02-09,28344,28692,27909,28214,66167,1775014.0,54699972.0
2017-02-10,28430,28778,27562,28084,95226,1766809.0,54699972.0
2017-02-13,28083,28474,27604,28258,53248,1777749.0,54699972.0
2017-02-14,28256,28474,27909,28388,49904,1785954.0,54699972.0
2017-02-15,28387,29126,28083,28779,92623,1810569.0,54699972.0
2017-02-16,29039,29213,28561,28866,73449,1816039.0,54699972.0
2017-02-17,28865,29083,28561,28736,60173,1807834.0,54699972.0
2017-02-20,28691,28691,28170,28258,65796,1777749.0,54699972.0
2017-02-21,28256,29995,28170,29909,253680,1881679.0,54699972.0
2017-02-22,29821,30039,29343,29431,88079,1851594.0,54699972.0
2017-02-23,29343,29865,29300,29562,68191,1859799.0,54699972.0
2017-02-24,29561,29735,28518,28518,157969,1794159.0,54699972.0
2017-02-27,28518,28996,28300,28301,75677,1780484.0,54699972.0
2017-02-28,28300,28865,28170,28214,92268,1775014.0,54699972.0
2017-03-02,28214,28430,27822,27866,92799,1753134.0,54699972.0
2017-03-03,27866,28256,27126,27823,129150,1750399.0,54699972.0
2017-03-06,27866,28170,27388,27736,89753,1744929.0,54699972.0
2017-03-07,27778,28909,27648,28736,156588,1807834.0,54699972.0
2017-03-08,28952,28996,28518,28910,68997,1818774.0,54699972.0
2017-03-09,29126,29735,28518,28866,133813,1816039.0,54699972.0
2017-03-10,28778,29300,28474,29127,72442,1832449.0,54699972.0
2017-03-13,29213,29474,28996,29127,55368,1832449.0,54699972.0
2017-03-14,29213,29300,28518,28562,75573,1796894.0,54699972.0
2017-03-15,28822,29735,28561,29431,180380,1851594.0,54699972.0
2017-03-16,29300,29779,28909,29171,96470,1835184.0,54699972.0
2017-03-17,29169,29474,29039,29214,63173,1837919.0,54699972.0
2017-03-20,29257,29691,29213,29475,95829,1854329.0,54699972.0
2017-03-21,29517,32256,29343,31779,558892,1999284.0,54699972.0
2017-03-22,31908,32170,31169,31910,232314,2007489.0,54699972.0
2017-03-23,32256,35473,32256,34779,585020,2187999.0,54699972.0
2017-03-24,35604,36343,31561,31996,775642,2012959.0,54699972.0
2017-03-27,31474,32430,31213,32126,201728,2021164.0,54699972.0
2017-03-28,32344,33647,31734,33648,275196,2116889.0,54699972.0
2017-03-29,34256,34256,32691,32692,185420,2056719.0,54699972.0
2017-03-30,32691,33343,32430,32996,106903,2075864.0,54699972.0
2017-03-31,33039,33560,32560,32562,145686,2048514.0,54699972.0
2017-04-03,32865,33213,32256,32736,120475,2059454.0,54699972.0
2017-04-04,32691,32778,31778,32040,174985,2015694.0,54699972.0
2017-04-05,32039,33169,31734,32258,176100,2029369.0,54699972.0
2017-04-06,32300,32474,31343,32040,161239,2015694.0,54699972.0
2017-04-07,32170,32952,32170,32779,134535,2062189.0,54699972.0
2017-04-10,32518,32778,31561,31866,174303,2004754.0,54699972.0
2017-04-11,31734,31822,30257,30953,252846,1947319.0,54699972.0
2017-04-12,30865,31474,30343,31475,97045,1980139.0,54699972.0
2017-04-13,31517,31734,31039,31648,76787,1991079.0,54699972.0
2017-04-14,31343,32386,31126,31996,121238,2012959.0,54699972.0
2017-04-17,31648,32256,31648,31996,107363,2012959.0,54699972.0
2017-04-18,31952,32170,31343,31605,88270,1988344.0,54699972.0
2017-04-19,31604,31604,30909,31083,102369,1955524.0,54699972.0
2017-04-20,30822,31604,30778,31562,115128,1985609.0,54699972.0
2017-04-21,31387,31474,30865,31388,116297,1974669.0,54699972.0
2017-04-24,31169,31300,30561,30561,78127,1922704.0,54699972.0
2017-04-25,30561,31300,30561,30692,85329,1930909.0,54699972.0
2017-04-26,30822,31908,30822,31822,151409,2002019.0,54699972.0
2017-04-27,31822,32256,31343,31692,90085,1993814.0,54699972.0
2017-04-28,33430,34213,31561,32170,345787,2023899.0,54699972.0
2017-05-02,32170,32604,31734,32170,92372,2023899.0,54699972.0
2017-05-04,32170,32865,32170,32388,86201,2037574.0,54699972.0
2017-05-08,32648,33343,32344,32953,155841,2073129.0,54699972.0
2017-05-10,33039,33082,32039,32344,127012,2034839.0,54699972.0
2017-05-11,32344,32691,31996,32692,88934,2056719.0,54699972.0
2017-05-12,32691,32865,31996,32258,83179,2029369.0,54699972.0
2017-05-15,32126,32604,31996,32605,62454,2051249.0,54699972.0
2017-05-16,32734,32996,31996,32518,124681,2045779.0,54699972.0
2017-05-17,32518,32518,31561,31562,118591,1985609.0,54699972.0
2017-05-18,30952,31865,30735,30953,129680,1947319.0,54699972.0
2017-05-19,31083,31387,30778,31040,82451,1952789.0,54699972.0
2017-05-22,31126,31734,30865,31431,93029,1977404.0,54699972.0
2017-05-23,31474,31604,31169,31301,83806,1969199.0,54699972.0
2017-05-24,31300,32300,31256,31475,87402,1980139.0,54699972.0
2017-05-25,31734,31865,31300,31475,67263,1980139.0,54699972.0
2017-05-26,31387,32212,31387,31953,108559,2010224.0,54699972.0
2017-05-29,32212,32430,31561,31779,77557,1999284.0,54699972.0
2017-05-30,31822,31908,31474,31475,108728,1980139.0,54699972.0
2017-05-31,31561,32604,31561,32214,234305,2026634.0,54699972.0
2017-06-01,32344,32474,31778,31866,82528,2004754.0,54699972.0
2017-06-02,31996,32604,31778,32474,128755,2043044.0,54699972.0
2017-06-05,32604,32648,32082,32344,109328,2034839.0,54699972.0
2017-06-07,32300,32474,31996,32344,100409,2034839.0,54699972.0
2017-06-08,32212,32300,31822,31822,143638,2002019.0,54699972.0
2017-06-09,31822,32126,31648,31910,83468,2007489.0,54699972.0
2017-06-12,31908,31952,31256,31431,148081,1977404.0,54699972.0
2017-06-13,31474,32865,31430,32562,231814,2048514.0,54699972.0
2017-06-14,32778,32865,32344,32822,172339,2064924.0,54699972.0
2017-06-15,33039,33865,32691,32692,340161,2056719.0,54699972.0
2017-06-16,32908,32952,32344,32432,108532,2040309.0,54699972.0
2017-06-19,32256,32430,31734,31910,141385,2007489.0,54699972.0
2017-06-20,31952,32082,31343,31562,171666,1985609.0,54699972.0
2017-06-21,31387,31604,31126,31344,95885,1971934.0,54699972.0
2017-06-22,31648,31734,31169,31257,109254,1966464.0,54699972.0
2017-06-23,31343,31604,31213,31214,63589,1963729.0,54699972.0
2017-06-26,31213,31648,31039,31648,100561,1991079.0,54699972.0
2017-06-27,31517,31648,30865,30953,159291,1947319.0,54699972.0
2017-06-28,30865,30995,30387,30519,154158,1919969.0,54699972.0
2017-06-29,30605,31213,30561,30953,72726,1947319.0,54699972.0
2017-06-30,30778,31387,30561,31388,103061,1974669.0,54699972.0
2017-07-03,31561,31908,31169,31170,102619,1960994.0,54699972.0
2017-07-04,31430,31430,30648,31127,84959,1958259.0,54699972.0
2017-07-05,31126,31908,31126,31736,104393,1996549.0,54699972.0
2017-07-06,31952,32256,31474,31475,114087,1980139.0,54699972.0
2017-07-07,31865,31908,31256,31605,98798,1988344.0,54699972.0
2017-07-10,31430,32039,31343,31475,84922,1980139.0,54699972.0
2017-07-11,31430,31952,31430,31518,71808,1982874.0,54699972.0
2017-07-12,31561,32518,31517,32344,175652,2034839.0,54699972.0
2017-07-13,32604,33169,32430,33170,278403,2086804.0,54699972.0
2017-07-14,33300,33560,31996,32388,229511,2037574.0,54699972.0
2017-07-17,32734,33343,32430,33170,150097,2086804.0,54699972.0
2017-07-18,33387,33430,32778,32996,122119,2075864.0,54699972.0
2017-07-19,33256,33430,32865,33388,139789,2100479.0,54699972.0
2017-07-20,33560,36256,33213,36083,971086,2270049.0,54699972.0
2017-07-21,36169,36473,34951,35909,389803,2259109.0,54699972.0
2017-07-24,35908,37604,35734,36822,500682,2316544.0,54699972.0
2017-07-25,36994,37995,36690,36952,256904,2324749.0,54699972.0
2017-07-26,37038,37256,35734,36213,276160,2278254.0,54699972.0
2017-07-27,36169,37473,36169,36300,175593,2283724.0,54699972.0
2017-07-28,36386,36734,35560,35648,195435,2242699.0,54699972.0
2017-07-31,35256,35995,34473,35213,202728,2215349.0,54699972.0
2017-08-01,34777,35517,34473,34953,177365,2198939.0,54699972.0
2017-08-02,35039,36212,34821,35387,133648,2226289.0,54699972.0
2017-08-03,35387,35473,34299,34561,174389,2174324.0,54699972.0
2017-08-04,34603,34995,33256,33431,199574,2103214.0,54699972.0
2017-08-07,33821,34169,33300,33300,113060,2095009.0,54699972.0
2017-08-08,33560,34387,33343,34083,140734,2144239.0,54699972.0
2017-08-09,33952,34125,33300,33388,122664,2100479.0,54699972.0
2017-08-10,33517,33604,32778,32953,122441,2073129.0,54699972.0
2017-08-11,32170,32996,31908,32432,147135,2040309.0,54699972.0
2017-08-14,32082,32212,30865,31910,206517,2007489.0,54699972.0
2017-08-16,32386,32691,31996,32692,129583,2056719.0,54699972.0
2017-08-17,32734,33474,32734,32822,114786,2064924.0,54699972.0
2017-08-18,32518,32952,32256,32866,72599,2067659.0,54699972.0
