바이오스마트(038460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-12-06,4418,4537,4239,4359,443437,29498.0,40407672.0
2006-12-07,4298,4298,4030,4030,828020,27275.0,40407672.0
2006-12-08,4030,4060,3761,3881,619730,26265.0,40407672.0
2006-12-11,3821,4119,3821,3970,504898,26871.0,40407672.0
2006-12-12,4000,4089,3671,4090,894118,27679.0,40407672.0
2006-12-13,3940,4089,3731,3732,450074,25255.0,40407672.0
2006-12-14,3731,3880,3731,3732,325331,25255.0,40407672.0
2006-12-15,3761,3910,3761,3851,341288,26063.0,40407672.0
2006-12-18,3940,4418,3880,4418,1246788,29902.0,40407672.0
2006-12-19,4597,4686,4179,4388,773203,29700.0,40407672.0
2006-12-20,4477,4627,4179,4627,508084,31316.0,40407672.0
2006-12-21,4627,4925,4507,4627,1267695,31316.0,40407672.0
2006-12-22,4507,4776,4358,4448,409410,30104.0,40407672.0
2006-12-26,4298,4507,3851,3941,447889,26669.0,40407672.0
2006-12-27,3731,4060,3701,3821,701703,25861.0,40407672.0
2006-12-28,3821,4388,3821,3941,476062,26669.0,40407672.0
2007-01-02,4119,4149,3940,4060,213098,27477.0,40407672.0
2007-01-03,4089,4179,3880,3881,348558,26265.0,40407672.0
2007-01-04,3880,4149,3880,4090,314537,27679.0,40407672.0
2007-01-05,4239,4686,4239,4687,2532537,31720.0,40407672.0
2007-01-08,4836,5343,4477,5314,5504945,35963.0,40407672.0
2007-01-09,5373,5433,4627,4747,1895316,32124.0,40407672.0
2007-01-10,4836,5075,4537,4627,1644455,31316.0,40407672.0
2007-01-11,4657,4776,4477,4538,923801,30710.0,40407672.0
2007-01-12,4627,4716,4388,4508,1168115,30508.0,40407672.0
2007-01-15,4567,4686,4268,4359,1245563,29498.0,40407672.0
2007-01-16,4418,4537,4268,4538,1069890,30710.0,40407672.0
2007-01-17,4477,4716,4268,4538,1940938,30710.0,40407672.0
2007-01-18,4477,4746,4418,4657,1024603,31518.0,40407672.0
2007-01-19,4716,5104,4657,4926,2760657,33336.0,40407672.0
2007-01-22,4985,5045,4477,4538,941915,30710.0,40407672.0
2007-01-23,4537,4716,4298,4329,2280129,29296.0,40407672.0
2007-01-24,4268,4418,4060,4179,856677,28285.0,40407672.0
2007-01-25,4209,4298,4179,4239,409209,28689.0,40407672.0
2007-01-26,4179,4448,4119,4359,446998,29498.0,40407672.0
2007-01-29,4268,4418,4119,4209,450720,28487.0,40407672.0
2007-01-30,4209,4388,4149,4269,337744,28891.0,40407672.0
2007-01-31,4268,4268,4179,4179,383160,28285.0,40407672.0
2007-02-01,4179,4239,4000,4030,784182,27275.0,40407672.0
2007-02-02,4030,4179,3970,4030,524319,27275.0,40407672.0
2007-02-05,4060,4119,3940,4000,525931,27073.0,40407672.0
2007-02-06,3970,4030,3940,3970,268690,26871.0,40407672.0
2007-02-07,4000,4149,4000,4000,261998,27073.0,40407672.0
2007-02-08,4060,4119,4000,4090,371031,27679.0,40407672.0
2007-02-09,4089,4119,4000,4090,315534,27679.0,40407672.0
2007-02-12,4149,4477,4060,4478,723783,30306.0,40407672.0
2007-02-13,4537,4776,4507,4597,1102060,31114.0,40407672.0
2007-02-14,4657,4716,4448,4597,607514,31114.0,40407672.0
2007-02-15,4597,4657,4507,4538,362369,30710.0,40407672.0
2007-02-16,4657,4895,4537,4747,1043026,32124.0,40407672.0
2007-02-20,4806,4866,4627,4717,419595,31922.0,40407672.0
2007-02-21,4716,4716,4328,4597,879663,31114.0,40407672.0
2007-02-22,4567,4716,4537,4568,635770,30912.0,40407672.0
2007-02-23,4507,4627,4448,4538,522474,30710.0,40407672.0
2007-02-26,4537,4627,4507,4538,450622,30710.0,40407672.0
2007-02-27,4507,4567,4388,4418,450765,29902.0,40407672.0
2007-02-28,4239,4358,3761,4269,244539,28891.0,40407672.0
2007-03-02,4268,4895,4239,4747,996988,32124.0,40407672.0
2007-03-05,4895,4895,4627,4657,671665,31518.0,40407672.0
2007-03-06,4746,4776,4477,4657,632018,31518.0,40407672.0
2007-03-07,4776,4776,4418,4478,663381,30306.0,40407672.0
2007-03-08,4537,4627,4298,4538,492483,30710.0,40407672.0
2007-03-09,4537,4657,4507,4627,592954,31316.0,40407672.0
2007-03-12,4716,4806,4627,4657,880576,31518.0,40407672.0
2007-03-13,4836,5164,4716,4956,2023047,33538.0,40407672.0
2007-03-14,4955,5612,4716,5224,3599405,35357.0,40407672.0
2007-03-15,5254,5612,5224,5463,2151601,36973.0,40407672.0
2007-03-16,5582,5612,5104,5105,1489153,34549.0,40407672.0
2007-03-19,5075,5254,4716,5075,1729546,34347.0,40407672.0
2007-03-20,5075,5492,4985,5344,3063259,36165.0,40407672.0
2007-03-21,5373,5433,4567,4747,2487862,32124.0,40407672.0
2007-03-22,4836,4866,4477,4687,1649954,31720.0,40407672.0
2007-03-23,4716,4836,4567,4806,1133356,32528.0,40407672.0
2007-03-26,4716,5045,4686,5045,1483910,34144.0,40407672.0
2007-03-27,5045,5373,4925,5224,2430259,35357.0,40407672.0
2007-03-28,5224,5433,5015,5165,1401082,34953.0,40407672.0
2007-03-29,5194,5403,5164,5224,1168045,35357.0,40407672.0
2007-03-30,5283,5463,5134,5314,1456834,35963.0,40407672.0
2007-04-02,5343,5373,5104,5314,952978,35963.0,40407672.0
2007-04-03,5373,5522,5254,5374,1280328,36367.0,40407672.0
2007-04-04,5463,5492,5254,5344,1260605,36165.0,40407672.0
2007-04-05,5343,5373,5134,5284,949884,35761.0,40407672.0
2007-04-06,5343,5940,5343,5612,4977972,37983.0,40407672.0
2007-04-09,5672,5731,5373,5553,1599845,37579.0,40407672.0
2007-04-10,5522,5582,5373,5523,1043232,37377.0,40407672.0
2007-04-11,5463,5552,5283,5314,1419840,35963.0,40407672.0
2007-04-12,5283,5283,4985,5045,1569299,34144.0,40407672.0
2007-04-13,5075,5254,4955,5254,913313,35559.0,40407672.0
2007-04-16,5254,5642,5134,5553,1917931,37579.0,40407672.0
2007-04-17,5672,5672,5343,5463,1438326,36973.0,40407672.0
2007-04-18,5492,5821,5403,5821,1781408,39397.0,40407672.0
2007-04-19,5821,5851,5463,5493,1267419,37175.0,40407672.0
2007-04-20,5552,5761,5492,5612,1649079,37983.0,40407672.0
2007-04-23,5612,5731,5552,5642,968841,38185.0,40407672.0
2007-04-24,5642,6149,5582,5821,3180964,39397.0,40407672.0
2007-04-25,5851,6119,5672,5791,2187273,39195.0,40407672.0
2007-04-26,5821,5910,5463,5493,1554372,37175.0,40407672.0
2007-04-27,5463,5522,5194,5314,932604,35963.0,40407672.0
2007-04-30,5283,5582,5254,5463,716958,36973.0,40407672.0
2007-05-02,5522,5761,5492,5762,770580,38993.0,40407672.0
2007-05-03,5881,5881,5552,5642,602544,38185.0,40407672.0
2007-05-04,5612,5642,5373,5433,591666,36771.0,40407672.0
2007-05-07,5433,5522,5224,5314,825755,35963.0,40407672.0
2007-05-08,5313,5403,5164,5254,615872,35559.0,40407672.0
2007-05-09,5254,5463,5254,5374,441736,37521.0,41689723.0
2007-05-10,5433,5433,5224,5284,362004,36895.0,41689723.0
2007-05-11,5254,5373,5164,5284,381141,36895.0,41689723.0
2007-05-14,5313,5403,5164,5224,292251,36479.0,41689723.0
2007-05-15,5224,5283,5075,5135,605762,35853.0,41689723.0
2007-05-16,5164,5164,4895,4985,752397,34811.0,41689723.0
2007-05-17,5015,5164,5015,5135,390870,35853.0,41689723.0
2007-05-18,5104,5134,4925,4956,611405,34602.0,41689723.0
2007-05-21,4955,5045,4895,4956,391939,34602.0,41689723.0
2007-05-22,4985,5075,4925,4956,455906,34602.0,41689723.0
2007-05-23,5015,5164,4985,5075,643675,35436.0,41689723.0
2007-05-25,5104,5194,4985,5105,320122,35645.0,41689723.0
2007-05-28,5134,5283,4985,5015,1283296,35019.0,41689723.0
2007-05-29,5045,5343,5015,5254,2398780,36687.0,41689723.0
2007-05-30,5283,5373,5164,5284,593116,36895.0,41689723.0
2007-05-31,5343,5403,5164,5224,706798,36479.0,41689723.0
2007-06-01,5254,5283,5015,5045,543650,35228.0,41689723.0
2007-06-04,5045,5104,4895,5075,720492,35436.0,41689723.0
2007-06-05,5075,5194,4985,5075,344106,35436.0,41689723.0
2007-06-07,5164,5373,5075,5284,607569,36895.0,41689723.0
2007-06-08,5254,5254,5045,5135,404535,35853.0,41689723.0
2007-06-11,5254,5254,5045,5075,343341,35436.0,41689723.0
2007-06-12,5075,5164,4895,4956,641047,34602.0,41689723.0
2007-06-13,5015,5015,4776,4776,858280,33352.0,41689723.0
2007-06-14,4806,4955,4746,4806,758939,33560.0,41689723.0
2007-06-15,4895,4895,4746,4806,569316,33560.0,41689723.0
2007-06-18,4836,4985,4776,4806,944329,33560.0,41689723.0
2007-06-19,4806,4866,4716,4747,821246,33143.0,41689723.0
2007-06-20,4776,4866,4567,4627,2300450,32310.0,41689723.0
2007-06-21,4627,4746,4388,4627,1972348,32310.0,41689723.0
2007-06-22,4567,4686,4477,4538,642617,31684.0,41689723.0
2007-06-25,4537,4567,4358,4538,489904,31684.0,41689723.0
2007-06-26,4448,4746,4448,4597,525355,32101.0,41689723.0
2007-06-27,4657,4657,4448,4478,504720,31267.0,41689723.0
2007-06-28,4448,4597,4448,4448,479060,31059.0,41689723.0
2007-06-29,4477,4567,4418,4538,326793,31684.0,41689723.0
2007-07-02,4567,4657,4507,4597,289468,32101.0,41689723.0
2007-07-03,4627,4686,4477,4568,640973,31893.0,41689723.0
2007-07-04,4567,4686,4507,4568,1251882,31893.0,41689723.0
2007-07-05,4507,4567,4388,4388,599487,30642.0,41689723.0
2007-07-06,4388,4448,4268,4299,419497,30017.0,41689723.0
2007-07-09,4268,4448,4149,4418,602941,30850.0,41689723.0
2007-07-10,4418,4448,4328,4418,212618,30850.0,41689723.0
2007-07-11,4298,4507,4298,4418,411843,30850.0,41689723.0
2007-07-12,4418,4477,4358,4359,450680,30433.0,41689723.0
2007-07-13,4358,4418,4239,4329,715532,30225.0,41689723.0
2007-07-16,4388,4627,4328,4508,524671,31476.0,41689723.0
2007-07-18,4567,4627,4507,4568,585995,31893.0,41689723.0
2007-07-19,4686,5224,4597,5224,3385776,36479.0,41689723.0
2007-07-20,5373,5433,4657,4687,3502867,32726.0,41689723.0
2007-07-23,4657,4776,4537,4747,1092385,33143.0,41689723.0
2007-07-24,4806,4925,4627,4806,921258,33560.0,41689723.0
2007-07-25,4716,4806,4597,4627,868364,32310.0,41689723.0
2007-07-26,4657,4955,4597,4747,863999,33143.0,41689723.0
2007-07-27,4716,5015,4567,4747,1067770,33143.0,41689723.0
2007-07-30,4836,4836,4597,4747,420772,33143.0,41689723.0
2007-07-31,4716,4806,4567,4717,822667,32935.0,41689723.0
2007-08-01,4657,4776,4477,4657,928119,32518.0,41689723.0
2007-08-02,4597,4776,4597,4717,709501,32935.0,41689723.0
2007-08-03,4746,4866,4657,4836,556162,36151.0,44630896.0
2007-08-06,4746,4866,4686,4806,375341,35928.0,44630896.0
2007-08-07,4836,4895,4746,4806,354712,35928.0,44630896.0
2007-08-08,4806,5104,4686,4836,1134224,36151.0,44630896.0
2007-08-09,4895,5045,4776,4926,1302491,36820.0,44630896.0
2007-08-10,5015,5642,4985,5642,4208484,42176.0,44630896.0
2007-08-13,5970,6269,5343,5911,15919892,44185.0,44630896.0
2007-08-14,5970,6149,5582,6120,5269278,45747.0,44630896.0
2007-08-16,5851,6896,5492,6209,8150940,46416.0,44630896.0
2007-08-17,6209,6716,5970,6209,5260809,46416.0,44630896.0
2007-08-20,6537,6746,6179,6239,4547049,46639.0,44630896.0
2007-08-21,6090,6119,5672,5762,3639229,43069.0,44630896.0
2007-08-22,5791,6597,5642,6508,5953785,48648.0,44630896.0
2007-08-23,6418,6806,6149,6269,3121127,46862.0,44630896.0
2007-08-24,6149,6507,6060,6299,1532417,47086.0,44630896.0
2007-08-27,6388,6657,6239,6598,2699834,49317.0,44630896.0
2007-08-28,6776,7463,5731,5762,8595408,43069.0,44630896.0
2007-08-29,5761,6119,5761,5851,1943488,43738.0,44630896.0
2007-08-30,6060,6060,5821,5881,1208973,43961.0,44630896.0
2007-08-31,5910,6060,5731,5762,1061802,43069.0,44630896.0
2007-09-03,5851,5910,5403,5433,2172006,40614.0,44630896.0
2007-09-04,5463,6239,5463,6120,7007041,45747.0,44630896.0
2007-09-05,6030,6388,5731,5732,1887195,42846.0,44630896.0
2007-09-06,5701,5881,5582,5821,789801,43515.0,44630896.0
2007-09-07,5731,5940,5731,5791,660745,43292.0,44630896.0
2007-09-10,5701,5731,5463,5583,756027,41730.0,44630896.0
2007-09-11,5701,5701,5522,5583,878186,41730.0,44630896.0
2007-09-12,5642,5821,5343,5374,1617542,40168.0,44630896.0
2007-09-13,5403,5463,5224,5374,860023,40168.0,44630896.0
2007-09-14,5552,5552,5343,5433,484132,40614.0,44630896.0
2007-09-17,5403,5463,5313,5433,704855,40614.0,44630896.0
2007-09-18,5492,5851,5433,5702,1834666,42623.0,44630896.0
2007-09-19,5851,5851,5552,5553,967314,41507.0,44630896.0
2007-09-20,5463,5612,5313,5314,893433,39721.0,44630896.0
2007-09-21,5373,5433,5075,5135,1283378,38383.0,44630896.0
2007-09-27,5164,5283,5134,5135,768111,38383.0,44630896.0
2007-09-28,5194,5224,4776,4956,1077941,37044.0,44630896.0
2007-10-01,4866,5015,4866,4985,558400,37267.0,44630896.0
2007-10-02,5075,5373,5015,5045,2017779,37713.0,44630896.0
2007-10-04,5075,5134,4925,4956,414043,37044.0,44630896.0
2007-10-05,4985,5075,4716,4806,693274,35928.0,44630896.0
2007-10-08,4866,4866,4686,4836,399304,36151.0,44630896.0
2007-10-09,4776,4866,4686,4717,578584,35258.0,44630896.0
2007-10-10,4776,4866,4627,4657,1437448,34812.0,44630896.0
2007-10-11,4627,5164,4507,5135,1746179,38383.0,44630896.0
2007-10-12,4985,4985,4686,4687,546171,35035.0,44630896.0
2007-10-15,4776,4895,4686,4776,552490,35705.0,44630896.0
2007-10-16,5075,5134,4686,4687,773240,35035.0,44630896.0
2007-10-17,4716,4836,4537,4776,458725,35705.0,44630896.0
2007-10-18,4836,4836,4597,4747,562556,35482.0,44630896.0
2007-10-19,4776,4836,4657,4687,581072,35035.0,44630896.0
2007-10-22,4507,4686,4448,4627,480344,34589.0,44630896.0
2007-10-23,4627,4716,4507,4538,692672,33919.0,44630896.0
2007-10-24,4597,4627,4448,4538,719191,33919.0,44630896.0
2007-10-25,4507,4567,4477,4538,427332,33919.0,44630896.0
2007-10-26,4567,4567,4448,4448,595784,33250.0,44630896.0
2007-10-29,4477,4686,4328,4388,2091298,32804.0,44630896.0
2007-10-30,4418,4507,4388,4478,357160,33473.0,44630896.0
2007-10-31,4477,4507,4418,4478,299649,33473.0,44630896.0
2007-11-01,4537,4686,4477,4597,417790,34366.0,44630896.0
2007-11-02,4597,4597,4477,4508,215826,33696.0,44630896.0
2007-11-05,4537,4836,4448,4657,1079553,34812.0,44630896.0
2007-11-06,4716,4836,4657,4806,696065,35928.0,44630896.0
2007-11-07,5492,5492,4866,5105,1825053,38159.0,44630896.0
2007-11-08,4955,4985,4716,4926,491835,36820.0,44630896.0
2007-11-09,4955,4955,4627,4657,586401,34812.0,44630896.0
2007-11-12,4537,4716,4537,4627,276596,34589.0,44630896.0
2007-11-13,4686,4836,4627,4687,403196,35035.0,44630896.0
2007-11-14,4716,4836,4627,4627,383657,34589.0,44630896.0
2007-11-15,4836,4985,4716,4776,673117,35705.0,44630896.0
2007-11-16,4776,4806,4657,4806,224495,35928.0,44630896.0
2007-11-19,4836,4925,4806,4836,270265,36151.0,44630896.0
2007-11-20,4836,4955,4716,4836,222609,36151.0,44630896.0
2007-11-21,4895,4925,4657,4657,474641,34812.0,44630896.0
2007-11-22,4657,4746,4507,4627,595252,34589.0,44630896.0
2007-11-23,4627,4746,4239,4359,622694,32581.0,44630896.0
2007-11-26,4358,4507,4358,4388,287688,32804.0,44630896.0
2007-11-27,4448,4597,4388,4478,472576,33473.0,44630896.0
2007-11-28,4567,4597,4358,4359,231504,32581.0,44630896.0
2007-11-29,4836,4836,4418,4448,335340,33250.0,44630896.0
2007-11-30,4448,4537,4388,4478,305509,33473.0,44630896.0
2007-12-03,4537,4657,4388,4508,759001,33696.0,44630896.0
2007-12-04,4507,4537,4358,4388,625602,32804.0,44630896.0
2007-12-05,4358,4418,4239,4329,518757,32357.0,44630896.0
2007-12-06,4328,4388,4298,4329,234044,32357.0,44630896.0
2007-12-07,4328,4388,4209,4299,373597,32134.0,44630896.0
2007-12-10,4268,4328,4089,4239,426132,31688.0,44630896.0
2007-12-11,4209,4358,4209,4239,149633,31688.0,44630896.0
2007-12-12,4268,4268,4149,4150,222090,31018.0,44630896.0
2007-12-13,4179,4239,4089,4209,244745,31465.0,44630896.0
2007-12-14,4179,4358,4179,4299,268985,32134.0,44630896.0
2007-12-17,4268,4298,4209,4239,160562,31688.0,44630896.0
2007-12-18,4209,4239,4149,4150,175039,31018.0,44630896.0
2007-12-20,4179,4179,4089,4150,146539,31018.0,44630896.0
2007-12-21,4149,4239,4089,4090,154643,30572.0,44630896.0
2007-12-24,4089,4298,4030,4090,328036,30572.0,44630896.0
2007-12-26,4089,4149,4000,4000,212721,29903.0,44630896.0
2007-12-27,4060,4089,3970,4030,244071,30126.0,44630896.0
2007-12-28,4030,4119,3970,4120,61509,30795.0,44630896.0
2008-01-02,4149,4179,4030,4030,142499,30126.0,44630896.0
2008-01-03,4000,4060,3940,4000,159346,29903.0,44630896.0
2008-01-04,4000,4149,3970,4120,174840,30795.0,44630896.0
2008-01-07,4089,4119,4030,4090,116966,30572.0,44630896.0
2008-01-08,4119,4149,4060,4090,123962,30572.0,44630896.0
2008-01-09,4149,4328,4060,4060,619009,30349.0,44630896.0
2008-01-10,4089,4149,4030,4090,193052,30572.0,44630896.0
2008-01-11,4149,4149,3851,3941,520891,29456.0,44630896.0
2008-01-14,3880,3970,3642,3672,560739,27448.0,44630896.0
2008-01-15,3731,3761,3433,3463,680687,25886.0,44630896.0
2008-01-16,3433,3731,3343,3702,365196,27671.0,44630896.0
2008-01-17,3701,3701,3492,3642,250528,27225.0,44630896.0
2008-01-18,3612,3671,3164,3463,301061,25886.0,44630896.0
2008-01-21,3522,3552,3343,3463,200285,25886.0,44630896.0
2008-01-22,3462,3462,3074,3194,374302,23878.0,44630896.0
2008-01-23,3283,3313,3194,3194,114122,23878.0,44630896.0
2008-01-24,3224,3462,3224,3314,190593,24770.0,44630896.0
2008-01-25,3343,3731,3313,3463,303346,25886.0,44630896.0
2008-01-28,3462,3492,3343,3433,161391,25663.0,44630896.0
2008-01-29,3462,3612,3373,3612,330657,27002.0,44630896.0
2008-01-30,3642,3731,3462,3463,355006,25886.0,44630896.0
2008-01-31,3522,3582,3403,3493,209514,26109.0,44630896.0
2008-02-01,3492,3552,3373,3493,253132,26109.0,44630896.0
2008-02-04,3522,3612,3373,3553,253102,26555.0,44630896.0
2008-02-05,3552,3642,3433,3612,185645,27002.0,44630896.0
2008-02-11,3582,3761,3492,3761,155037,28117.0,44630896.0
2008-02-12,3701,3821,3671,3821,236242,28564.0,44630896.0
2008-02-13,3851,3910,3791,3881,149278,29010.0,44630896.0
2008-02-14,3910,3940,3761,3911,123694,29233.0,44630896.0
2008-02-15,3880,4030,3821,3911,346193,29233.0,44630896.0
2008-02-18,3880,3910,3821,3911,361618,29233.0,44630896.0
2008-02-19,3940,4060,3880,4060,212702,30349.0,44630896.0
2008-02-20,4030,4149,4000,4060,334045,30349.0,44630896.0
2008-02-21,4030,4089,3970,4030,200223,30126.0,44630896.0
2008-02-22,3940,4030,3731,3732,317845,27894.0,44630896.0
2008-02-25,3821,3851,3671,3702,586932,27671.0,44630896.0
2008-02-26,3701,3731,3552,3672,321268,27448.0,44630896.0
2008-02-27,3642,3701,3552,3612,334497,27002.0,44630896.0
2008-02-28,3612,3642,3462,3493,257370,26109.0,44630896.0
2008-02-29,3462,3642,3462,3493,655466,26109.0,44630896.0
2008-03-03,3492,3522,3403,3433,226726,25663.0,44630896.0
2008-03-04,3492,3522,3403,3463,187433,25886.0,44630896.0
2008-03-05,3492,3522,3403,3463,213737,25886.0,44630896.0
2008-03-06,3433,3492,3373,3433,183484,25663.0,44630896.0
2008-03-07,3433,3552,3403,3493,217210,26109.0,44630896.0
2008-03-10,3433,3582,3343,3344,226577,24993.0,44630896.0
2008-03-11,3403,3522,3313,3433,330238,25663.0,44630896.0
2008-03-12,3492,3612,3462,3582,268227,26779.0,44630896.0
2008-03-13,3582,3701,3462,3553,304173,26555.0,44630896.0
2008-03-14,3612,3612,3462,3463,201287,25886.0,44630896.0
2008-03-17,3492,3492,3283,3344,274726,24993.0,44630896.0
2008-03-18,3403,3582,3283,3582,233730,26779.0,44630896.0
2008-03-19,3462,3612,3462,3463,200724,25886.0,44630896.0
2008-03-20,3462,3552,3403,3403,185748,25440.0,44630896.0
2008-03-21,3433,3492,3373,3433,183162,25663.0,44630896.0
2008-03-24,3433,3612,3373,3493,328486,26109.0,44630896.0
2008-03-25,3582,3582,3462,3463,278340,25886.0,44630896.0
2008-03-26,3522,3552,3403,3463,182843,25886.0,44630896.0
2008-03-27,3462,3462,3373,3433,209140,25663.0,44630896.0
2008-03-28,3403,3433,3373,3373,181351,25216.0,44630896.0
2008-03-31,3373,3433,3343,3433,121623,25663.0,44630896.0
2008-04-01,3462,3522,3403,3403,405377,25440.0,44630896.0
2008-04-02,3462,3642,3433,3553,434768,26555.0,44630896.0
2008-04-03,3582,3612,3492,3582,230855,26779.0,44630896.0
2008-04-04,3582,3642,3492,3582,498107,26779.0,44630896.0
2008-04-07,3582,3582,3462,3493,186727,26109.0,44630896.0
2008-04-08,3462,3552,3403,3463,755097,25886.0,44630896.0
2008-04-10,3462,3552,3433,3493,350174,26109.0,44630896.0
2008-04-11,3492,3522,3462,3463,246462,25886.0,44630896.0
2008-04-14,3462,3851,3433,3672,1868682,27448.0,44630896.0
2008-04-15,3671,3761,3582,3732,724854,27894.0,44630896.0
2008-04-16,3731,3731,3612,3642,214859,27225.0,44630896.0
2008-04-17,3731,3731,3522,3553,496398,26555.0,44630896.0
2008-04-18,3492,3552,3462,3523,558510,26332.0,44630896.0
2008-04-21,3522,3552,3433,3433,619946,25663.0,44630896.0
2008-04-22,3433,3612,3433,3463,770939,25886.0,44630896.0
2008-04-23,3522,3522,3433,3493,370851,26109.0,44630896.0
2008-04-24,3492,3612,3403,3493,707520,26109.0,44630896.0
2008-04-25,3492,3522,3403,3433,424621,25663.0,44630896.0
2008-04-28,3462,3492,3403,3403,190571,25440.0,44630896.0
2008-04-29,3403,3433,3343,3373,322481,25216.0,44630896.0
2008-04-30,3373,3403,3343,3403,175095,25440.0,44630896.0
2008-05-02,3433,3433,3343,3344,219260,24993.0,44630896.0
2008-05-06,3343,3433,3343,3373,142225,25216.0,44630896.0
2008-05-07,3403,3433,3373,3403,150931,25440.0,44630896.0
2008-05-08,3403,3433,3313,3373,177382,25216.0,44630896.0
2008-05-09,3373,3433,3313,3314,161174,24770.0,44630896.0
2008-05-13,3343,3373,3224,3254,206394,24324.0,44630896.0
2008-05-14,3283,3283,3194,3224,229774,24101.0,44630896.0
2008-05-15,3253,3283,3224,3284,111036,24547.0,44630896.0
2008-05-16,3283,3313,3224,3224,184888,24101.0,44630896.0
2008-05-19,3194,3283,3194,3224,145774,24101.0,44630896.0
2008-05-20,3224,3283,3194,3224,129660,24101.0,44630896.0
2008-05-21,3224,3253,3164,3194,213489,23878.0,44630896.0
2008-05-22,3134,3253,3104,3224,169056,24101.0,44630896.0
2008-05-23,3253,3343,3224,3284,185890,24547.0,44630896.0
2008-05-26,3283,3283,3194,3254,127437,24324.0,44630896.0
2008-05-27,3253,3253,3194,3194,121008,23878.0,44630896.0
2008-05-28,3164,3253,3164,3224,131376,24101.0,44630896.0
2008-05-29,3194,3224,3164,3194,155705,23878.0,44630896.0
2008-05-30,3224,3253,3164,3194,175761,23878.0,44630896.0
