와이솔(122990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-04-04,16800,17950,16750,17450,2553360,421539.0,24156941.0
2019-04-05,17700,18650,17600,18100,1944067,437241.0,24156941.0
2019-04-08,18250,18400,17700,17750,745994,428786.0,24156941.0
2019-04-09,17850,18200,17500,17750,1009756,428786.0,24156941.0
2019-04-10,17900,18100,17400,17850,584443,431201.0,24156941.0
2019-04-11,17950,18000,17600,17700,341598,427578.0,24156941.0
2019-04-12,17750,18200,17600,18050,503716,436033.0,24156941.0
2019-04-15,18200,18350,17800,17950,412772,433617.0,24156941.0
2019-04-16,18000,18050,17250,17700,465412,427578.0,24156941.0
2019-04-17,17800,18150,17550,17550,420971,423954.0,24156941.0
2019-04-18,17650,17750,17350,17450,332987,421539.0,24156941.0
2019-04-19,17500,17650,17350,17500,261199,422746.0,24156941.0
2019-04-22,17550,17600,17100,17200,328525,415499.0,24156941.0
2019-04-23,17300,17350,16700,17050,259869,411876.0,24156941.0
2019-04-24,17400,17650,17000,17250,525810,416707.0,24156941.0
2019-04-25,17300,17650,17100,17400,412956,420331.0,24156941.0
2019-04-26,17250,17300,16600,16850,487654,407044.0,24156941.0
2019-04-29,17000,17900,16850,17750,864063,428786.0,24156941.0
2019-04-30,17750,18050,17400,17850,574166,431201.0,24156941.0
2019-05-02,17850,19350,17600,19150,2060812,462605.0,24156941.0
2019-05-03,19100,19200,18450,18550,908006,448111.0,24156941.0
2019-05-07,18100,18500,18000,18150,554638,438448.0,24156941.0
2019-05-08,17800,18050,17350,17800,575037,429994.0,24156941.0
2019-05-09,17700,17950,16850,17050,690520,411876.0,24156941.0
2019-05-10,17050,17450,16550,17250,529476,416707.0,24156941.0
2019-05-13,17150,17450,16350,16400,635182,396174.0,24156941.0
2019-05-14,16150,16700,16100,16450,630584,397382.0,24156941.0
2019-05-15,16750,17450,16300,16750,1103064,404629.0,24156941.0
2019-05-16,16850,16900,16100,16150,498018,390135.0,24156941.0
2019-05-17,16350,16550,15700,15800,452825,381680.0,24156941.0
2019-05-20,15850,16150,15650,15700,300412,379264.0,24156941.0
2019-05-21,16000,16250,15750,16050,525028,387719.0,24156941.0
2019-05-22,16600,17450,16550,16900,1520166,408252.0,24156941.0
2019-05-23,17200,17950,16850,17600,1225323,425162.0,24156941.0
2019-05-24,17750,18300,17200,17700,946645,427578.0,24156941.0
2019-05-27,17900,18600,17550,17850,974412,431201.0,24156941.0
2019-05-28,18050,18400,17700,18350,767679,443280.0,24156941.0
2019-05-29,18000,18500,17600,17800,750516,429994.0,24156941.0
2019-05-30,18000,18100,17350,17600,639528,425162.0,24156941.0
2019-05-31,17550,18150,17400,17650,487476,426370.0,24156941.0
2019-06-03,17550,19000,17500,18700,1444946,451735.0,24156941.0
2019-06-04,18700,19200,18400,19100,705082,461398.0,24156941.0
2019-06-05,19300,19650,18700,19050,791554,460190.0,24156941.0
2019-06-07,19000,19600,18950,19300,700646,466229.0,24156941.0
2019-06-10,19650,20200,19550,20100,1370745,485555.0,24156941.0
2019-06-11,20150,20200,19300,19400,723715,468645.0,24156941.0
2019-06-12,19350,20300,19300,20000,818362,483139.0,24156941.0
2019-06-13,19950,20600,19700,19850,1579362,479515.0,24156941.0
2019-06-14,19850,19850,19150,19300,756251,466229.0,24156941.0
2019-06-17,19200,19550,19150,19450,270757,469853.0,24156941.0
2019-06-18,19550,19700,19150,19300,347662,466229.0,24156941.0
2019-06-19,19500,19850,19000,19600,655769,473476.0,24156941.0
2019-06-20,19600,19850,19350,19700,296650,475892.0,24156941.0
2019-06-21,19800,19850,19100,19250,481052,465021.0,24156941.0
2019-06-24,19400,19450,19050,19200,193092,463813.0,24156941.0
2019-06-25,19200,19850,18900,19000,668127,458982.0,24156941.0
2019-06-26,19000,19250,18650,18950,374762,457774.0,24156941.0
2019-06-27,19050,19150,18650,18750,289326,452943.0,24156941.0
2019-06-28,18750,19300,18700,18900,339648,456566.0,24156941.0
2019-07-01,19000,19100,17550,17900,804575,432409.0,24156941.0
2019-07-02,18000,18300,17650,18150,267326,438448.0,24156941.0
2019-07-03,18100,18100,17750,17950,191945,433617.0,24156941.0
2019-07-04,18050,18250,17750,18100,254473,437241.0,24156941.0
2019-07-05,18000,18100,17100,17250,599109,416707.0,24156941.0
2019-07-08,17100,17300,16650,16800,450378,405837.0,24156941.0
2019-07-09,16800,17150,16400,16450,393212,397382.0,24156941.0
2019-07-10,16600,16850,16500,16650,356814,402213.0,24156941.0
2019-07-11,16850,16950,16500,16800,342805,405837.0,24156941.0
2019-07-12,16900,17350,16450,16950,563768,409460.0,24156941.0
2019-07-15,17000,17100,16450,16650,345005,402213.0,24156941.0
2019-07-16,16650,17100,16550,17000,359417,410668.0,24156941.0
2019-07-17,17500,17700,16850,17000,734969,410668.0,24156941.0
2019-07-18,16850,17400,16700,17200,345384,415499.0,24156941.0
2019-07-19,17350,17450,16950,17200,250106,415499.0,24156941.0
2019-07-22,17400,17400,17000,17200,199579,415499.0,24156941.0
2019-07-23,17150,17300,16650,16700,413616,403421.0,24156941.0
2019-07-24,16900,17200,16700,16700,369497,403421.0,24156941.0
2019-07-25,16700,17050,16550,16750,289027,404629.0,24156941.0
2019-07-26,16750,16950,16500,16950,343772,409460.0,24156941.0
2019-07-29,16950,17000,16250,16650,438618,402213.0,24156941.0
2019-07-30,16700,16950,16600,16750,233033,404629.0,24156941.0
2019-07-31,16700,17400,16650,17200,332767,415499.0,24156941.0
2019-08-01,17100,17250,16700,16750,289419,404629.0,24156941.0
2019-08-02,16550,17050,16100,16700,310618,403421.0,24156941.0
2019-08-05,16700,16900,15850,16000,386112,386511.0,24156941.0
2019-08-06,15600,15800,14550,14650,909213,353899.0,24156941.0
2019-08-07,14650,15100,14400,14900,446040,359938.0,24156941.0
2019-08-08,15050,15250,14800,15000,410036,362354.0,24156941.0
2019-08-09,15050,15300,14550,14650,438547,353899.0,24156941.0
2019-08-12,14800,15050,14550,15000,239626,362354.0,24156941.0
2019-08-13,14850,15050,14750,14750,177638,356315.0,24156941.0
2019-08-14,15000,15100,14650,14750,270656,356315.0,24156941.0
2019-08-16,14550,14700,14250,14600,241599,352691.0,24156941.0
2019-08-19,14800,14950,14650,14900,193776,359938.0,24156941.0
2019-08-20,14950,15050,14750,14850,249574,358731.0,24156941.0
2019-08-21,14950,15200,14750,15150,298044,365978.0,24156941.0
2019-08-22,15150,15200,14600,14650,398401,353899.0,24156941.0
2019-08-23,14600,15100,14500,14950,310298,361146.0,24156941.0
2019-08-26,14500,14550,14050,14150,528751,341821.0,24156941.0
2019-08-27,14300,15000,14150,14750,376398,356315.0,24156941.0
2019-08-28,14850,14950,14550,14800,189805,357523.0,24156941.0
2019-08-29,14850,14950,14400,14600,291512,352691.0,24156941.0
2019-08-30,13500,14600,13300,14400,1291351,347860.0,24156941.0
2019-09-02,14350,14350,14000,14150,378814,341821.0,24156941.0
2019-09-03,14100,14650,14050,14150,447996,341821.0,24156941.0
2019-09-04,14100,14600,14050,14500,394066,350276.0,24156941.0
2019-09-05,14700,15250,14650,15100,778743,364770.0,24156941.0
2019-09-06,15100,15150,14400,14450,493142,349068.0,24156941.0
2019-09-09,14550,14650,14000,14150,285079,341821.0,24156941.0
2019-09-10,14100,14350,14000,14100,223377,340613.0,24156941.0
2019-09-11,14050,14300,14000,14300,233590,345444.0,24156941.0
2019-09-16,14400,14450,14100,14400,163628,347860.0,24156941.0
2019-09-17,14400,14700,14200,14550,274115,351483.0,24156941.0
2019-09-18,14650,14750,14400,14550,484863,351483.0,24156941.0
2019-09-19,14650,14750,14450,14550,403370,351483.0,24156941.0
2019-09-20,14800,14950,14650,14950,616104,361146.0,24156941.0
2019-09-23,15000,15150,14900,14950,350300,420946.0,28156941.0
2019-09-24,15000,15000,14600,14650,381046,412499.0,28156941.0
2019-09-25,14550,14850,14350,14350,361554,404052.0,28156941.0
2019-09-26,14450,14800,14400,14600,345563,411091.0,28156941.0
2019-09-27,14600,14650,14400,14650,171885,412499.0,28156941.0
2019-09-30,14650,14800,14200,14300,300173,402644.0,28156941.0
2019-10-01,14350,14750,14300,14750,315625,415315.0,28156941.0
2019-10-02,14600,14700,14350,14400,173291,405460.0,28156941.0
2019-10-04,14300,14400,13850,14000,343339,394197.0,28156941.0
2019-10-07,14050,14300,13950,14050,194631,395605.0,28156941.0
