동신건설(025950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-25,5630,5840,5480,5720,65332,48048.0,8400000.0
2016-04-26,5720,5720,5400,5430,37617,45612.0,8400000.0
2016-04-27,5470,5470,5310,5320,5831,44688.0,8400000.0
2016-04-28,5320,5530,5230,5390,4270,45276.0,8400000.0
2016-04-29,5270,5410,5160,5250,9131,44100.0,8400000.0
2016-05-02,5210,5310,5140,5190,4717,43596.0,8400000.0
2016-05-03,5130,5330,5130,5290,7954,44436.0,8400000.0
2016-05-04,5390,5390,5180,5260,5677,44184.0,8400000.0
2016-05-09,5260,5260,5100,5240,5022,44016.0,8400000.0
2016-05-10,5240,5340,5180,5230,2820,43932.0,8400000.0
2016-05-11,5220,5290,5140,5240,1620,44016.0,8400000.0
2016-05-12,5240,5370,5070,5220,8433,43848.0,8400000.0
2016-05-13,5100,5190,5030,5150,9331,43260.0,8400000.0
2016-05-16,5110,5620,5040,5260,15902,44184.0,8400000.0
2016-05-17,5440,5980,5270,5380,142474,45192.0,8400000.0
2016-05-18,5400,5430,5100,5200,36580,43680.0,8400000.0
2016-05-19,5230,5360,5200,5310,23084,44604.0,8400000.0
2016-05-20,5320,5420,5300,5360,22051,45024.0,8400000.0
2016-05-23,5360,5680,5360,5510,28842,46284.0,8400000.0
2016-05-24,5510,5710,5490,5670,39085,47628.0,8400000.0
2016-05-25,5710,5730,5520,5700,27099,47880.0,8400000.0
2016-05-26,5700,5850,5630,5720,22220,48048.0,8400000.0
2016-05-27,5780,5830,5570,5630,14456,47292.0,8400000.0
2016-05-30,5570,5710,5540,5670,14180,47628.0,8400000.0
2016-05-31,5670,5690,5390,5640,9430,47376.0,8400000.0
2016-06-01,5560,5700,5430,5600,15263,47040.0,8400000.0
2016-06-02,5590,5720,5490,5680,17447,47712.0,8400000.0
2016-06-03,5680,5710,5530,5710,20709,47964.0,8400000.0
2016-06-07,5710,5730,5610,5720,11411,48048.0,8400000.0
2016-06-08,5730,5820,5690,5770,17712,48468.0,8400000.0
2016-06-09,5770,5800,5650,5750,7967,48300.0,8400000.0
2016-06-10,5780,5790,5620,5760,14599,48384.0,8400000.0
2016-06-13,5850,5850,5600,5700,5401,47880.0,8400000.0
2016-06-14,5600,5750,5570,5700,2550,47880.0,8400000.0
2016-06-15,5690,5780,5600,5770,5336,48468.0,8400000.0
2016-06-16,5900,5980,5510,5510,16517,46284.0,8400000.0
2016-06-17,5510,5790,5420,5640,2669,47376.0,8400000.0
2016-06-20,5640,5820,5410,5530,13878,46452.0,8400000.0
2016-06-21,5530,5880,5380,5810,20547,48804.0,8400000.0
2016-06-22,5640,5780,5450,5600,9914,47040.0,8400000.0
2016-06-23,5600,5790,5550,5730,17210,48132.0,8400000.0
2016-06-24,5830,5830,5300,5700,27516,47880.0,8400000.0
2016-06-27,5680,5730,5430,5680,9284,47712.0,8400000.0
2016-06-28,5670,5780,5570,5780,6696,48552.0,8400000.0
2016-06-29,5780,6000,5770,5990,28612,50316.0,8400000.0
2016-06-30,6040,6160,5940,6140,14487,51576.0,8400000.0
2016-07-01,6150,6190,5910,6000,9375,50400.0,8400000.0
2016-07-04,6050,6060,5880,5900,10690,49560.0,8400000.0
2016-07-05,5850,6070,5780,5940,13197,49896.0,8400000.0
2016-07-06,5900,5960,5810,5900,3999,49560.0,8400000.0
2016-07-07,5960,6020,5850,5900,5256,49560.0,8400000.0
2016-07-08,5900,5980,5850,5970,3338,50148.0,8400000.0
2016-07-11,6190,6190,5970,6100,9914,51240.0,8400000.0
2016-07-12,6120,6190,6010,6150,7802,51660.0,8400000.0
2016-07-13,6040,6160,5930,6080,4810,51072.0,8400000.0
2016-07-14,6080,6300,5970,6210,17874,52164.0,8400000.0
2016-07-15,6390,6420,6060,6380,26364,53592.0,8400000.0
2016-07-18,6490,6500,6130,6320,20776,53088.0,8400000.0
2016-07-19,6360,6360,6060,6190,12978,51996.0,8400000.0
2016-07-20,6180,6180,5990,6010,7030,50484.0,8400000.0
2016-07-21,6010,6030,5900,5960,7124,50064.0,8400000.0
2016-07-22,5860,5900,5670,5760,15301,48384.0,8400000.0
2016-07-25,5760,5800,5630,5750,12789,48300.0,8400000.0
2016-07-26,5700,5810,5690,5810,4882,48804.0,8400000.0
2016-07-27,5810,5920,5640,5810,10258,48804.0,8400000.0
2016-07-28,5850,5850,5760,5830,4882,48972.0,8400000.0
2016-07-29,5740,5860,5740,5860,6042,49224.0,8400000.0
2016-08-01,5860,5950,5750,5750,3057,48300.0,8400000.0
2016-08-02,5760,5780,5600,5770,7761,48468.0,8400000.0
2016-08-03,5770,5820,5700,5760,3074,48384.0,8400000.0
2016-08-04,5760,5990,5610,5890,7671,49476.0,8400000.0
2016-08-05,5890,5890,5760,5780,6682,48552.0,8400000.0
2016-08-08,5950,5950,5750,5800,3136,48720.0,8400000.0
2016-08-09,5860,6080,5810,5880,30718,49392.0,8400000.0
2016-08-10,5940,5990,5820,5960,10849,50064.0,8400000.0
2016-08-11,6010,6020,5840,5910,2107,49644.0,8400000.0
2016-08-12,5900,6180,5710,5810,69151,48804.0,8400000.0
2016-08-16,5950,5950,5420,5620,23523,47208.0,8400000.0
2016-08-17,5560,5560,5240,5400,23311,45360.0,8400000.0
2016-08-18,5330,5440,5330,5330,11657,44772.0,8400000.0
2016-08-19,5330,5550,5310,5500,12157,46200.0,8400000.0
2016-08-22,5420,5560,5400,5530,9856,46452.0,8400000.0
2016-08-23,5460,5500,5340,5440,7963,45696.0,8400000.0
2016-08-24,5370,5470,5290,5450,20090,45780.0,8400000.0
2016-08-25,5450,5630,5390,5600,9551,47040.0,8400000.0
2016-08-26,5710,5710,5480,5570,8983,46788.0,8400000.0
2016-08-29,5570,5570,5350,5460,13640,45864.0,8400000.0
2016-08-30,5460,5590,5400,5570,14375,46788.0,8400000.0
2016-08-31,5570,5570,5400,5440,5574,45696.0,8400000.0
2016-09-01,5440,5500,5340,5410,7229,45444.0,8400000.0
2016-09-02,5340,5660,5340,5380,5462,45192.0,8400000.0
2016-09-05,5380,5420,5330,5410,5018,45444.0,8400000.0
2016-09-06,5410,5510,5410,5480,4349,46032.0,8400000.0
2016-09-07,5450,5490,5430,5470,1939,45948.0,8400000.0
2016-09-08,5470,5470,5270,5470,11939,45948.0,8400000.0
2016-09-09,5470,5500,5330,5500,6140,46200.0,8400000.0
2016-09-12,5450,5450,5310,5440,5098,45696.0,8400000.0
2016-09-13,5460,5700,5290,5600,7571,47040.0,8400000.0
2016-09-19,5640,5760,5400,5720,31702,48048.0,8400000.0
2016-09-20,5620,5700,5470,5610,24384,47124.0,8400000.0
2016-09-21,5650,5650,5400,5490,9111,46116.0,8400000.0
2016-09-22,5490,5550,5460,5550,7811,46620.0,8400000.0
2016-09-23,5550,5550,5410,5540,13559,46536.0,8400000.0
2016-09-26,5540,5580,5480,5520,3641,46368.0,8400000.0
2016-09-27,5430,5450,5370,5430,7236,45612.0,8400000.0
2016-09-28,5410,5430,5360,5410,5519,45444.0,8400000.0
2016-09-29,5400,5490,5370,5490,5256,46116.0,8400000.0
2016-09-30,5440,5450,5350,5420,3632,45528.0,8400000.0
2016-10-04,5320,5500,5290,5500,9902,46200.0,8400000.0
2016-10-05,5510,5510,5450,5470,3366,45948.0,8400000.0
2016-10-06,5470,5470,5420,5470,1365,45948.0,8400000.0
2016-10-07,5500,5500,5340,5380,2886,45192.0,8400000.0
2016-10-10,5380,5430,5360,5420,1697,45528.0,8400000.0
2016-10-11,5420,5420,5370,5420,1353,45528.0,8400000.0
2016-10-12,5420,5420,5310,5380,4480,45192.0,8400000.0
2016-10-13,5380,5400,5350,5390,2635,45276.0,8400000.0
2016-10-14,5390,5420,5310,5380,510,45192.0,8400000.0
2016-10-17,5330,5450,5330,5390,3060,45276.0,8400000.0
2016-10-18,5390,5430,5320,5390,994,45276.0,8400000.0
2016-10-19,5320,5380,5290,5370,4525,45108.0,8400000.0
2016-10-20,5360,5360,5240,5240,4023,44016.0,8400000.0
2016-10-21,5240,5350,5240,5340,1138,44856.0,8400000.0
2016-10-24,5340,5400,5300,5380,921,45192.0,8400000.0
2016-10-25,5380,5380,5310,5350,551,44940.0,8400000.0
2016-10-26,5350,5350,5110,5250,2877,44100.0,8400000.0
2016-10-27,5240,5250,5140,5240,2124,44016.0,8400000.0
2016-10-28,5230,5240,5080,5150,6852,43260.0,8400000.0
2016-10-31,5100,5180,5030,5130,4553,43092.0,8400000.0
2016-11-01,5050,5230,5030,5230,7680,43932.0,8400000.0
2016-11-02,5230,6170,5230,6170,365027,51828.0,8400000.0
2016-11-03,6900,7580,6090,6750,751235,56700.0,8400000.0
2016-11-04,6600,7400,6250,7040,659643,59136.0,8400000.0
2016-11-07,6990,7360,6800,6950,221868,58380.0,8400000.0
2016-11-08,7080,7080,6480,6650,189153,55860.0,8400000.0
2016-11-09,6580,6580,5430,6070,246298,50988.0,8400000.0
2016-11-10,6240,6580,6110,6380,143100,53592.0,8400000.0
2016-11-11,6390,6870,6280,6430,129550,54012.0,8400000.0
2016-11-14,6540,6590,6090,6490,107542,54516.0,8400000.0
2016-11-15,6560,7220,6230,6520,397178,54768.0,8400000.0
2016-11-16,6560,6900,6380,6900,266395,57960.0,8400000.0
2016-11-17,7320,8970,7220,8970,666136,75348.0,8400000.0
2016-11-18,9950,11600,9100,10900,3632795,91560.0,8400000.0
2016-11-21,10750,11500,9770,10000,2170067,84000.0,8400000.0
2016-11-22,10400,10650,9640,10400,1193567,87360.0,8400000.0
2016-11-23,10150,10750,9780,10450,1050131,87780.0,8400000.0
2016-11-24,10650,12250,10450,10650,2322275,89460.0,8400000.0
2016-11-25,10650,11350,10200,11200,907973,94080.0,8400000.0
2016-11-28,11200,11200,10550,10900,474220,91560.0,8400000.0
2016-11-29,10850,11650,9990,10600,1014759,89040.0,8400000.0
2016-11-30,10300,10750,10050,10500,436239,88200.0,8400000.0
2016-12-01,11200,11350,10300,10500,609221,88200.0,8400000.0
2016-12-02,10550,10700,10000,10050,308442,84420.0,8400000.0
2016-12-05,10250,10550,9780,10150,411897,85260.0,8400000.0
2016-12-06,10100,10950,10000,10550,507813,88620.0,8400000.0
2016-12-07,10450,10950,9480,9730,592811,81732.0,8400000.0
2016-12-08,9690,9850,9050,9220,459845,77448.0,8400000.0
2016-12-09,9220,9660,8920,9500,433010,79800.0,8400000.0
2016-12-12,9850,9880,9350,9600,229681,80640.0,8400000.0
2016-12-13,9560,9560,9040,9040,211435,75936.0,8400000.0
2016-12-14,9110,9200,8750,8970,194504,75348.0,8400000.0
2016-12-15,8800,8950,8730,8800,157440,73920.0,8400000.0
2016-12-16,8850,8870,8310,8360,169961,70224.0,8400000.0
2016-12-19,8240,8510,8210,8440,159991,70896.0,8400000.0
2016-12-20,8440,8500,8110,8130,95862,68292.0,8400000.0
2016-12-21,8210,8870,8180,8680,481821,72912.0,8400000.0
2016-12-22,8600,8610,8170,8180,145376,68712.0,8400000.0
2016-12-23,8080,8270,7950,8270,76849,69468.0,8400000.0
2016-12-26,8230,8360,7900,8290,124357,69636.0,8400000.0
2016-12-27,8290,8400,8140,8280,82283,69552.0,8400000.0
2016-12-28,8160,8440,8130,8440,62675,70896.0,8400000.0
2016-12-29,8500,8500,8190,8190,61068,68796.0,8400000.0
2017-01-02,8190,8230,8000,8170,47229,68628.0,8400000.0
2017-01-03,8170,8260,8050,8100,39427,68040.0,8400000.0
2017-01-04,8100,8330,8050,8290,66789,69636.0,8400000.0
2017-01-05,8340,8340,8100,8290,42074,69636.0,8400000.0
2017-01-06,8300,8360,8110,8150,49087,68460.0,8400000.0
2017-01-09,8130,8400,8110,8140,98713,68376.0,8400000.0
2017-01-10,8200,8200,8040,8120,41205,68208.0,8400000.0
2017-01-11,8090,8220,8070,8190,33450,68796.0,8400000.0
2017-01-12,8250,8250,7990,8000,53257,67200.0,8400000.0
2017-01-13,8000,8010,7610,7800,106172,65520.0,8400000.0
2017-01-16,7840,7900,7550,7720,47448,64848.0,8400000.0
2017-01-17,7690,7800,7610,7720,30924,64848.0,8400000.0
2017-01-18,7660,7720,7500,7550,37925,63420.0,8400000.0
2017-01-19,7510,7910,7510,7530,90038,63252.0,8400000.0
2017-01-20,7510,7740,7400,7650,74064,64260.0,8400000.0
2017-01-23,7630,7740,7080,7240,75451,60816.0,8400000.0
2017-01-24,7250,7390,7180,7220,26553,60648.0,8400000.0
2017-01-25,7230,7300,7080,7100,29066,59640.0,8400000.0
2017-01-26,7170,7590,7130,7360,48465,61824.0,8400000.0
2017-01-31,7360,7360,6990,7060,49590,59304.0,8400000.0
2017-02-01,7040,7190,7040,7130,15642,59892.0,8400000.0
2017-02-02,7130,7230,6540,6670,128748,56028.0,8400000.0
2017-02-03,6510,6750,6480,6670,35015,56028.0,8400000.0
2017-02-06,6710,6710,6370,6480,72494,54432.0,8400000.0
2017-02-07,6400,6590,6400,6560,26816,55104.0,8400000.0
2017-02-08,6570,6770,6370,6460,34900,54264.0,8400000.0
2017-02-09,6530,6810,6400,6690,83072,56196.0,8400000.0
2017-02-10,6690,6930,6620,6890,75369,57876.0,8400000.0
2017-02-13,7070,7070,6700,6830,26594,57372.0,8400000.0
2017-02-14,6790,6980,6600,6860,32780,57624.0,8400000.0
2017-02-15,6860,6860,6600,6650,39579,55860.0,8400000.0
2017-02-16,6800,6800,6530,6650,31275,55860.0,8400000.0
2017-02-17,6650,6880,6530,6610,34124,55524.0,8400000.0
2017-02-20,6610,6610,6420,6510,18556,54684.0,8400000.0
2017-02-21,6520,6770,6510,6610,31072,55524.0,8400000.0
2017-02-22,6610,6740,6550,6720,29112,56448.0,8400000.0
2017-02-23,6750,6850,6550,6600,16444,55440.0,8400000.0
2017-02-24,6590,6680,6590,6630,21952,55692.0,8400000.0
2017-02-27,6680,7460,6640,7050,627005,59220.0,8400000.0
2017-02-28,7050,7350,6810,7100,334092,59640.0,8400000.0
2017-03-02,7100,7280,6950,7010,71657,58884.0,8400000.0
2017-03-03,7170,7170,6700,6750,104028,56700.0,8400000.0
2017-03-06,6610,6700,6480,6600,52414,55440.0,8400000.0
2017-03-07,6540,6640,6510,6560,20123,55104.0,8400000.0
2017-03-08,6620,6620,6410,6610,21271,55524.0,8400000.0
2017-03-09,6600,6650,6460,6460,32558,54264.0,8400000.0
2017-03-10,6510,6560,6080,6530,49307,54852.0,8400000.0
2017-03-13,6440,7380,6440,7120,551415,59808.0,8400000.0
2017-03-14,7140,7530,6940,7300,565845,61320.0,8400000.0
2017-03-15,7350,7380,6950,6950,81787,58380.0,8400000.0
2017-03-16,6970,7170,6970,7160,47654,60144.0,8400000.0
2017-03-17,7140,7140,7000,7010,31065,58884.0,8400000.0
2017-03-20,7010,7170,6810,6950,32680,58380.0,8400000.0
2017-03-21,6890,6960,6790,6790,39158,57036.0,8400000.0
2017-03-22,6820,6940,6720,6800,17185,57120.0,8400000.0
2017-03-23,6840,7190,6550,6550,139604,55020.0,8400000.0
2017-03-24,6540,6580,6420,6520,59289,54768.0,8400000.0
2017-03-27,6520,6770,6500,6730,74624,56532.0,8400000.0
2017-03-28,6450,6570,6370,6510,72163,54684.0,8400000.0
2017-03-29,6510,6540,6290,6290,40308,52836.0,8400000.0
2017-03-30,6260,6370,6200,6310,24451,53004.0,8400000.0
2017-03-31,6280,6710,6280,6480,84789,54432.0,8400000.0
2017-04-03,6460,6690,6400,6690,47028,56196.0,8400000.0
2017-04-04,6610,6800,6490,6610,107139,55524.0,8400000.0
2017-04-05,6610,6700,6430,6700,38731,56280.0,8400000.0
2017-04-06,6700,6700,6400,6520,41911,54768.0,8400000.0
2017-04-07,6520,6780,6410,6740,53004,56616.0,8400000.0
2017-04-10,7000,7290,6750,7020,382528,58968.0,8400000.0
2017-04-11,7020,7020,6670,6800,79756,57120.0,8400000.0
2017-04-12,6890,6890,6570,6600,38779,55440.0,8400000.0
2017-04-13,6630,6650,6400,6500,41081,54600.0,8400000.0
2017-04-14,6400,6500,6400,6480,32159,54432.0,8400000.0
2017-04-17,6480,6580,6420,6570,15053,55188.0,8400000.0
2017-04-18,6570,7220,6530,6890,237567,57876.0,8400000.0
2017-04-19,6920,7090,6860,6970,118056,58548.0,8400000.0
2017-04-20,7100,7100,6870,6950,40852,58380.0,8400000.0
2017-04-21,6990,7150,6890,6960,60566,58464.0,8400000.0
2017-04-24,7110,7110,6840,6920,33238,58128.0,8400000.0
2017-04-25,6910,7040,6800,7000,34139,58800.0,8400000.0
2017-04-26,7000,7060,6890,6960,27303,58464.0,8400000.0
2017-04-27,6960,7010,6850,6850,26925,57540.0,8400000.0
2017-04-28,6820,6840,6680,6770,18512,56868.0,8400000.0
2017-05-02,6740,6740,6570,6600,28045,55440.0,8400000.0
2017-05-04,6600,6970,6600,6930,27936,58212.0,8400000.0
2017-05-08,6990,6990,6870,6910,17684,58044.0,8400000.0
2017-05-10,6910,7000,6900,7000,28306,58800.0,8400000.0
2017-05-11,7030,7130,6940,6980,40620,58632.0,8400000.0
2017-05-12,6950,7300,6900,7120,122153,59808.0,8400000.0
2017-05-15,7120,7370,7120,7370,49059,61908.0,8400000.0
2017-05-16,7380,7510,7170,7290,82551,61236.0,8400000.0
2017-05-17,7290,7360,6940,7230,68084,60732.0,8400000.0
2017-05-18,7020,7150,7000,7150,38327,60060.0,8400000.0
2017-05-19,7150,7190,7060,7150,35886,60060.0,8400000.0
2017-05-22,7200,7590,7150,7450,178151,62580.0,8400000.0
2017-05-23,7440,7500,7190,7290,65755,61236.0,8400000.0
2017-05-24,7290,7320,7060,7120,55418,59808.0,8400000.0
2017-05-25,7120,7160,7040,7090,29076,59556.0,8400000.0
2017-05-26,7100,7200,7070,7170,23139,60228.0,8400000.0
2017-05-29,7220,7280,7140,7210,22345,60564.0,8400000.0
2017-05-30,7210,7290,7140,7250,32154,60900.0,8400000.0
2017-05-31,7280,7450,7210,7380,45892,61992.0,8400000.0
2017-06-01,7470,7530,7280,7530,185445,63252.0,8400000.0
2017-06-02,7830,7980,7280,7350,300036,61740.0,8400000.0
2017-06-05,7300,7410,7200,7200,57724,60480.0,8400000.0
2017-06-07,7200,7250,7060,7170,18988,60228.0,8400000.0
2017-06-08,7140,7230,7060,7120,24449,59808.0,8400000.0
2017-06-09,7140,7160,6970,7050,43931,59220.0,8400000.0
2017-06-12,7050,7100,6980,7000,24422,58800.0,8400000.0
2017-06-13,7000,7080,6900,7000,24377,58800.0,8400000.0
2017-06-14,7000,7100,6980,7070,20817,59388.0,8400000.0
2017-06-15,7090,7130,6970,7130,15888,59892.0,8400000.0
2017-06-16,7130,7170,7040,7080,10408,59472.0,8400000.0
2017-06-19,7150,7150,6970,7000,20199,58800.0,8400000.0
2017-06-20,7000,7020,6720,6830,41478,57372.0,8400000.0
2017-06-21,6830,6850,6600,6700,31018,56280.0,8400000.0
2017-06-22,6670,6700,6480,6520,37485,54768.0,8400000.0
2017-06-23,6700,6910,6590,6860,22807,57624.0,8400000.0
2017-06-26,6950,6950,6840,6910,14047,58044.0,8400000.0
2017-06-27,6950,6990,6860,6950,9820,58380.0,8400000.0
2017-06-28,7000,7040,6940,6980,22716,58632.0,8400000.0
2017-06-29,7050,7050,6920,7000,15217,58800.0,8400000.0
2017-06-30,7000,7070,6830,6920,20105,58128.0,8400000.0
2017-07-03,6920,7000,6800,6800,16619,57120.0,8400000.0
2017-07-04,6850,7170,6790,7080,67745,59472.0,8400000.0
2017-07-05,7140,7160,7040,7160,25715,60144.0,8400000.0
2017-07-06,7160,7350,7160,7170,48076,60228.0,8400000.0
2017-07-07,7080,7250,7080,7250,26596,60900.0,8400000.0
2017-07-10,7340,7340,7120,7190,20630,60396.0,8400000.0
2017-07-11,7220,7220,7040,7150,10227,60060.0,8400000.0
2017-07-12,7150,7200,7020,7030,10556,59052.0,8400000.0
2017-07-13,7030,7180,6950,7040,4042,59136.0,8400000.0
2017-07-14,7220,7220,6750,7010,34098,58884.0,8400000.0
2017-07-17,7010,7010,6880,6880,7909,57792.0,8400000.0
2017-07-18,6890,6900,6800,6900,8764,57960.0,8400000.0
2017-07-19,6900,6940,6750,6930,19427,58212.0,8400000.0
2017-07-20,6930,6980,6830,6880,4388,57792.0,8400000.0
2017-07-21,6880,6950,6670,6730,35393,56532.0,8400000.0
2017-07-24,6740,6900,6730,6900,12726,57960.0,8400000.0
2017-07-25,6950,6950,6650,6800,14555,57120.0,8400000.0
2017-07-26,6780,6800,6550,6640,19843,55776.0,8400000.0
2017-07-27,6640,6640,6540,6620,4907,55608.0,8400000.0
2017-07-28,6730,6730,6500,6510,20296,54684.0,8400000.0
2017-07-31,6510,6540,6390,6540,8753,54936.0,8400000.0
2017-08-01,6540,6610,6480,6590,13895,55356.0,8400000.0
2017-08-02,6590,6700,6540,6620,7226,55608.0,8400000.0
2017-08-03,6690,6690,6340,6490,28827,54516.0,8400000.0
2017-08-04,6490,6490,6250,6280,53303,52752.0,8400000.0
2017-08-07,6260,6660,6260,6570,17987,55188.0,8400000.0
2017-08-08,6570,6570,6330,6400,11600,53760.0,8400000.0
2017-08-09,6400,6400,6300,6390,7636,53676.0,8400000.0
2017-08-10,6300,6390,6240,6330,12168,53172.0,8400000.0
2017-08-11,6290,6400,5910,6120,28420,51408.0,8400000.0
2017-08-14,6030,6160,6030,6030,17026,50652.0,8400000.0
2017-08-16,6040,6220,5980,6210,13855,52164.0,8400000.0
2017-08-17,6120,6360,6120,6240,15073,52416.0,8400000.0
2017-08-18,6240,6350,6180,6340,6286,53256.0,8400000.0
2017-08-21,6340,6340,6200,6300,4572,52920.0,8400000.0
2017-08-22,6300,6360,6230,6300,5491,52920.0,8400000.0
2017-08-23,6360,6360,6230,6280,10285,52752.0,8400000.0
2017-08-24,6280,6320,6190,6230,6007,52332.0,8400000.0
2017-08-25,6230,6370,6230,6370,8408,53508.0,8400000.0
2017-08-28,6350,6390,6240,6360,4510,53424.0,8400000.0
2017-08-29,6270,6340,6240,6280,12001,52752.0,8400000.0
2017-08-30,6340,6540,6310,6420,15871,53928.0,8400000.0
2017-08-31,6420,6550,6400,6540,20130,54936.0,8400000.0
2017-09-01,6440,6600,6370,6370,33458,53508.0,8400000.0
2017-09-04,6360,6360,6100,6210,35595,52164.0,8400000.0
2017-09-05,6260,6260,6130,6260,21389,52584.0,8400000.0
2017-09-06,6250,6440,6230,6370,17723,53508.0,8400000.0
2017-09-07,6420,6720,6400,6580,33176,55272.0,8400000.0
2017-09-08,6520,6690,6520,6610,11408,55524.0,8400000.0
2017-09-11,6500,6680,6490,6550,10180,55020.0,8400000.0
2017-09-12,6560,6640,6500,6560,8001,55104.0,8400000.0
2017-09-13,6530,6620,6430,6500,7169,54600.0,8400000.0
2017-09-14,6500,6600,6410,6480,3897,54432.0,8400000.0
2017-09-15,6450,6500,6390,6480,5331,54432.0,8400000.0
2017-09-18,6370,6480,6360,6400,7723,53760.0,8400000.0
2017-09-19,6450,6600,6370,6560,7115,55104.0,8400000.0
2017-09-20,6610,6690,6390,6550,40416,55020.0,8400000.0
2017-09-21,6530,6530,6140,6310,41478,53004.0,8400000.0
2017-09-22,6310,6370,5980,6030,56704,50652.0,8400000.0
2017-09-25,5970,6050,5880,5930,16037,49812.0,8400000.0
2017-09-26,5800,6090,5800,5830,8798,48972.0,8400000.0
2017-09-27,5840,6140,5840,5990,11761,50316.0,8400000.0
2017-09-28,6010,6070,6000,6030,6585,50652.0,8400000.0
2017-09-29,6030,6370,6030,6210,5768,52164.0,8400000.0
2017-10-10,6210,6300,6110,6210,7184,52164.0,8400000.0
2017-10-11,6530,6530,6210,6300,6456,52920.0,8400000.0
2017-10-12,6480,6480,6130,6220,10096,52248.0,8400000.0
2017-10-13,6220,6290,6100,6220,11660,52248.0,8400000.0
2017-10-16,6210,6240,6100,6130,8670,51492.0,8400000.0
2017-10-17,6130,6230,6090,6150,2434,51660.0,8400000.0
2017-10-18,6150,6210,6120,6120,8269,51408.0,8400000.0
2017-10-19,6110,6480,6100,6400,26157,53760.0,8400000.0
2017-10-20,6250,6490,6250,6470,11783,54348.0,8400000.0
2017-10-23,6470,6470,6280,6300,6859,52920.0,8400000.0
2017-10-24,6340,6430,6220,6300,11252,52920.0,8400000.0
2017-10-25,6300,6470,6250,6400,9687,53760.0,8400000.0
2017-10-26,6350,6420,6270,6420,10827,53928.0,8400000.0
2017-10-27,6420,6420,6300,6370,7551,53508.0,8400000.0
2017-10-30,6360,6360,6260,6330,6815,53172.0,8400000.0
2017-10-31,6330,6340,6240,6330,11910,53172.0,8400000.0
2017-11-01,6330,6460,6250,6460,25115,54264.0,8400000.0
2017-11-02,6470,6500,6330,6430,8074,54012.0,8400000.0
2017-11-03,6430,6430,6310,6380,1788,53592.0,8400000.0
2017-11-06,6380,6380,6240,6330,6530,53172.0,8400000.0
2017-11-07,6320,6330,6180,6300,18844,52920.0,8400000.0
2017-11-08,6300,6360,6150,6260,14626,52584.0,8400000.0
2017-11-09,6250,6250,6160,6240,5095,52416.0,8400000.0
2017-11-10,6240,6270,6170,6200,6509,52080.0,8400000.0
2017-11-13,6210,6260,6070,6120,24427,51408.0,8400000.0
2017-11-14,6120,6250,6110,6210,7381,52164.0,8400000.0
2017-11-15,6210,6260,6020,6070,10960,50988.0,8400000.0
2017-11-16,6070,6150,6020,6140,9190,51576.0,8400000.0
2017-11-17,6100,6130,6020,6080,15617,51072.0,8400000.0
2017-11-20,6140,6200,6030,6150,14730,51660.0,8400000.0
2017-11-21,6150,6250,6070,6210,13684,52164.0,8400000.0
2017-11-22,6280,6280,6090,6170,9040,51828.0,8400000.0
2017-11-23,6170,6170,6000,6110,40487,51324.0,8400000.0
2017-11-24,6110,6290,6100,6130,30978,51492.0,8400000.0
2017-11-27,6160,6500,6160,6420,47138,53928.0,8400000.0
2017-11-28,6520,6520,6290,6420,35233,53928.0,8400000.0
2017-11-29,6420,6480,6400,6460,9409,54264.0,8400000.0
2017-11-30,6490,6510,6280,6300,17600,52920.0,8400000.0
2017-12-01,6310,6580,6300,6420,24282,53928.0,8400000.0
2017-12-04,6420,6440,6310,6370,31427,53508.0,8400000.0
2017-12-05,6370,6630,6120,6600,39299,55440.0,8400000.0
2017-12-06,6640,6660,6510,6620,58398,55608.0,8400000.0
2017-12-07,6620,6660,6550,6630,38206,55692.0,8400000.0
2017-12-08,6630,6910,6630,6800,37679,57120.0,8400000.0
2017-12-11,7100,7280,6830,7200,124138,60480.0,8400000.0
2017-12-12,7150,7250,7080,7090,26023,59556.0,8400000.0
2017-12-13,7090,7630,7040,7480,152126,62832.0,8400000.0
2017-12-14,7600,7630,7270,7420,26226,62328.0,8400000.0
2017-12-15,7260,7350,7080,7120,39599,59808.0,8400000.0
2017-12-18,7100,7660,7100,7510,72952,63084.0,8400000.0
2017-12-19,7390,7500,7000,7040,41232,59136.0,8400000.0
2017-12-20,7030,7040,6690,6710,52689,56364.0,8400000.0
2017-12-21,6670,6830,6670,6700,19422,56280.0,8400000.0
2017-12-22,6790,6940,6600,6930,26888,58212.0,8400000.0
2017-12-26,6940,7200,6940,7190,31266,60396.0,8400000.0
2017-12-27,7350,7410,7150,7400,25139,62160.0,8400000.0
2017-12-28,7410,7530,7300,7530,23388,63252.0,8400000.0
2018-01-02,7530,7630,7330,7400,39730,62160.0,8400000.0
2018-01-03,7300,7440,7100,7440,33603,62496.0,8400000.0
2018-01-04,7580,7580,7120,7300,23794,61320.0,8400000.0
2018-01-05,7210,7370,7180,7300,34608,61320.0,8400000.0
2018-01-08,7300,7390,7100,7150,22839,60060.0,8400000.0
2018-01-09,7090,7490,7090,7220,13868,60648.0,8400000.0
2018-01-10,7220,7430,7160,7360,21549,61824.0,8400000.0
2018-01-11,7450,7650,7350,7640,45943,64176.0,8400000.0
