가온미디어(078890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-03-21,7275,7478,7081,7124,67860,62128.0,7352370.0
2007-03-22,7182,7603,7182,7470,122198,65142.0,7352370.0
2007-03-23,7562,7604,7360,7385,51807,64407.0,7352370.0
2007-03-26,7503,7756,7461,7579,60995,66098.0,7352370.0
2007-03-27,7638,7638,7385,7444,48880,64921.0,7352370.0
2007-03-28,7443,7477,7207,7217,43726,62936.0,7352370.0
2007-03-29,7156,7291,7148,7217,57355,62936.0,7352370.0
2007-03-30,7225,7360,7081,7250,42966,63230.0,7352370.0
2007-04-02,7334,7663,7258,7621,108820,66465.0,7352370.0
2007-04-03,7704,7746,7493,7546,52571,65804.0,7352370.0
2007-04-04,7554,7756,7452,7672,98928,66907.0,7352370.0
2007-04-05,7671,7755,7612,7706,56969,67201.0,7352370.0
2007-04-06,7687,7839,7612,7841,107949,68515.0,7367170.0
2007-04-09,7797,7923,7797,7841,69232,68515.0,7367170.0
2007-04-10,7839,7907,7662,7664,43215,66968.0,7367170.0
2007-04-11,7671,8092,7671,7925,176594,69251.0,7367170.0
2007-04-12,7798,7916,7705,7731,58587,67557.0,7367170.0
2007-04-13,7731,7840,7688,7731,38178,67557.0,7367170.0
2007-04-16,7705,7865,7705,7731,40832,67557.0,7367170.0
2007-04-17,7739,7924,7705,7714,79415,67410.0,7367170.0
2007-04-18,7822,7839,7713,7841,49514,68515.0,7367170.0
2007-04-19,7950,8304,7891,8144,203040,71167.0,7367170.0
2007-04-20,8151,8320,8134,8254,83135,72125.0,7367170.0
2007-04-23,8329,8894,8329,8515,242735,74408.0,7367170.0
2007-04-24,8430,8810,8329,8422,171168,73598.0,7367170.0
2007-04-25,8556,8935,8421,8895,200758,77724.0,7367170.0
2007-04-26,8768,9147,8641,8768,287979,76619.0,7367170.0
2007-04-27,8852,8852,8430,8599,98861,75145.0,7367170.0
2007-04-30,8599,8683,8371,8422,73160,73598.0,7367170.0
2007-05-02,8514,8724,8421,8642,87969,75513.0,7367170.0
2007-05-03,8768,8852,8557,8557,169250,74777.0,7367170.0
2007-05-04,8514,8640,8412,8431,86858,73672.0,7367170.0
2007-05-07,8514,8851,8514,8684,106854,75882.0,7367170.0
2007-05-08,8768,8978,8683,8810,92548,76987.0,7367170.0
2007-05-09,8810,8978,8683,8852,92743,77355.0,7367170.0
2007-05-10,8935,9019,8809,8895,79016,77724.0,7367170.0
2007-05-11,8851,9441,8640,9021,310687,78829.0,7367170.0
2007-05-14,9231,9273,8810,8852,90119,77355.0,7367170.0
2007-05-15,8725,8936,8683,8810,71001,76987.0,7367170.0
2007-05-16,8852,9231,8852,9063,82096,79197.0,7367170.0
2007-05-17,9189,9231,9020,9063,46011,79197.0,7367170.0
2007-05-18,9019,9104,8767,8979,98340,78460.0,7367170.0
2007-05-21,8851,9272,8767,9274,134725,81039.0,7367170.0
2007-05-22,9273,9695,9105,9695,158878,85136.0,7403170.0
2007-05-23,9864,10960,9864,10412,696653,91429.0,7403170.0
2007-05-25,10412,10875,10116,10412,154918,91429.0,7403170.0
2007-05-28,10411,10706,10368,10539,63246,92540.0,7403170.0
2007-05-29,10579,10790,10495,10539,77101,92540.0,7403170.0
2007-05-30,10875,11423,10454,11339,276634,99573.0,7403170.0
2007-05-31,11676,11803,11339,11592,163623,101794.0,7403170.0
2007-06-01,11971,12098,11381,11592,272365,101794.0,7403170.0
2007-06-04,11803,11971,10960,11297,103004,99202.0,7403170.0
2007-06-05,11170,11760,11086,11550,114007,101423.0,7403170.0
2007-06-07,11338,11675,11296,11466,76057,100683.0,7403170.0
2007-06-08,11423,11676,11297,11297,123371,99202.0,7403170.0
2007-06-11,11381,12056,11297,11887,192488,104385.0,7403170.0
2007-06-12,12645,13108,12012,12014,433586,105495.0,7403170.0
2007-06-13,12139,12813,11675,12478,255614,109567.0,7403170.0
2007-06-14,12603,13488,12560,13110,603094,115119.0,7403170.0
2007-06-15,13235,13277,12645,13068,288951,114749.0,7403170.0
2007-06-18,13488,15005,13488,15007,695798,131776.0,7403170.0
2007-06-19,15175,17241,14416,15597,762307,136959.0,7403170.0
2007-06-20,15300,15553,14331,14670,316360,128815.0,7403170.0
2007-06-21,14752,15596,14247,15555,196521,136588.0,7403170.0
2007-06-22,15849,16229,14838,15681,423894,137699.0,7403170.0
2007-06-25,15259,16440,15259,16145,188032,141771.0,7403170.0
2007-06-26,15891,16439,14963,14965,300272,131406.0,7403170.0
2007-06-27,15175,15386,14374,15091,119560,132517.0,7403170.0
2007-06-28,15091,16060,15091,15892,109512,139550.0,7403170.0
2007-06-29,16187,16735,15849,16440,301620,144362.0,7403170.0
2007-07-02,16270,16396,15596,15766,279592,138439.0,7403170.0
2007-07-03,15216,15975,15216,15808,160673,138809.0,7403170.0
2007-07-04,16102,16988,15849,16988,261862,149174.0,7403170.0
2007-07-05,17324,18420,17282,18042,382805,158428.0,7403170.0
2007-07-06,18378,18968,18167,18801,243868,165091.0,7403170.0
2007-07-09,18841,19263,17788,18548,121587,162870.0,7403170.0
2007-07-10,18968,19811,18293,18843,247464,165461.0,7403170.0
2007-07-11,19305,20654,17872,17958,702766,157688.0,7403170.0
2007-07-12,18337,18421,17072,17620,373680,154726.0,7403170.0
2007-07-13,18209,18209,17282,17452,160595,153246.0,7403170.0
2007-07-16,17283,17873,16819,17873,165453,156947.0,7403170.0
2007-07-18,17830,17914,16902,16904,135539,148434.0,7403170.0
2007-07-19,16861,17873,16861,16988,152719,149174.0,7403170.0
2007-07-20,17282,17282,16818,17115,115313,150284.0,7403170.0
2007-07-23,17450,18546,17071,17705,259315,155467.0,7403170.0
2007-07-24,17788,17956,17240,17410,73765,152875.0,7403170.0
2007-07-25,17409,17409,16861,17072,124732,152020.0,7507137.0
2007-07-26,17156,17198,16440,16735,151897,149017.0,7507137.0
2007-07-27,16271,16271,15386,15681,119045,139633.0,7507137.0
2007-07-30,15258,16017,15090,16019,56149,142636.0,7507137.0
2007-07-31,16018,16819,16018,16693,62029,148641.0,7507137.0
2007-08-01,16692,16776,15511,15513,103345,138131.0,7507137.0
2007-08-02,15681,16482,15006,15386,118049,137005.0,7507137.0
2007-08-03,15596,16228,15216,15513,94633,138131.0,7507137.0
2007-08-06,15511,15511,15216,15260,51757,135879.0,7507137.0
2007-08-07,15597,15639,15006,15175,50974,135128.0,7507137.0
2007-08-08,15174,15511,14584,15513,106581,138131.0,7507137.0
2007-08-09,15849,16271,15554,16187,99455,144137.0,7507137.0
2007-08-10,15596,15933,15511,15555,46174,138507.0,7507137.0
2007-08-13,15848,15891,15258,15513,67188,138131.0,7507137.0
2007-08-14,15722,16101,15300,15471,136178,137756.0,7507137.0
2007-08-16,14332,14711,13152,13152,150078,117111.0,7507137.0
2007-08-17,12813,13108,11928,12267,142761,109229.0,7507137.0
2007-08-20,13152,13236,12519,12688,138957,112982.0,7507137.0
2007-08-21,12814,13404,12604,13236,143871,117862.0,7507137.0
2007-08-22,13361,13741,13235,13574,100903,120865.0,7507137.0
2007-08-23,13909,14879,13867,14459,193521,128747.0,7507137.0
2007-08-24,14458,14627,14037,14332,76302,127621.0,7507137.0
2007-08-27,14922,16397,14838,15597,274112,138882.0,7507137.0
2007-08-28,15849,16018,15301,15976,156875,142260.0,7507137.0
2007-08-29,15175,16145,15006,15934,189980,141885.0,7507137.0
2007-08-30,16355,16861,15765,16440,117438,146389.0,7507137.0
2007-08-31,16396,16439,15975,16019,52646,142636.0,7507137.0
2007-09-03,16355,16355,15681,15681,53789,139633.0,7507137.0
2007-09-04,15680,15933,15258,15260,48328,135879.0,7507137.0
2007-09-05,15596,15638,15216,15302,24789,136255.0,7507137.0
2007-09-06,15175,15470,14374,15091,79771,134378.0,7507137.0
2007-09-07,15174,15258,14710,15007,54903,133627.0,7507137.0
2007-09-10,14753,14753,13995,13995,90522,124618.0,7507137.0
2007-09-11,14247,14795,13741,14375,65440,127997.0,7507137.0
2007-09-12,14584,14921,14204,14206,59688,126495.0,7507137.0
2007-09-13,14248,14332,13784,14079,37571,125369.0,7507137.0
2007-09-14,14289,14415,14078,14417,29694,128372.0,7507137.0
2007-09-17,15554,15807,14922,15133,78987,134753.0,7507137.0
2007-09-18,14499,15343,14120,14164,132567,126120.0,7507137.0
2007-09-19,14500,15259,14500,15133,113907,134753.0,7507137.0
2007-09-20,15174,15300,14499,14501,107895,129123.0,7507137.0
2007-09-21,14584,14752,13909,14206,82326,126495.0,7507137.0
2007-09-27,14458,14753,13995,14290,104940,127246.0,7507137.0
2007-09-28,14289,14921,14247,14417,172051,128372.0,7507137.0
2007-10-01,14711,14922,14416,14796,93345,131750.0,7507137.0
2007-10-02,15300,16144,15216,15471,332142,137756.0,7507137.0
2007-10-04,15765,16018,15512,15681,90037,139633.0,7507137.0
2007-10-05,15976,16145,15639,15681,109909,139633.0,7507137.0
2007-10-08,15976,15976,15301,15934,105288,141885.0,7507137.0
2007-10-09,16187,16313,15849,15892,80788,141510.0,7507137.0
2007-10-10,15891,16101,15300,15302,68596,136255.0,7507137.0
2007-10-11,15553,15553,14963,15007,63809,133627.0,7507137.0
2007-10-12,15049,15133,14332,14332,101058,127621.0,7507137.0
2007-10-15,14373,14626,14289,14417,104202,128372.0,7507137.0
2007-10-16,14204,14204,13193,13321,275124,118613.0,7507137.0
2007-10-17,13320,13784,13236,13784,57024,122742.0,7507137.0
2007-10-18,13530,13783,12898,13321,193543,118613.0,7507137.0
2007-10-19,13152,13742,12983,13742,87083,122366.0,7507137.0
2007-10-22,12139,13909,12139,13321,164505,118613.0,7507137.0
2007-10-23,13573,13910,12814,13236,137901,117862.0,7507137.0
2007-10-24,13488,13909,12898,13068,211123,116361.0,7507137.0
2007-10-25,13404,13489,12814,13152,120933,117111.0,7507137.0
2007-10-26,13362,15091,13236,15091,328895,134378.0,7507137.0
2007-10-29,14963,16860,14921,16398,670208,146014.0,7507137.0
2007-10-30,16650,16693,14627,14627,215832,130249.0,7507137.0
2007-10-31,14627,15133,13952,14079,148171,125369.0,7507137.0
2007-11-01,14248,16187,14163,15428,201523,137381.0,7507137.0
2007-11-02,15091,15091,14500,14627,97269,130249.0,7507137.0
2007-11-05,14752,15090,14415,14965,63899,133252.0,7507137.0
2007-11-06,15259,15259,14416,14838,64178,132126.0,7507137.0
2007-11-07,14963,14963,14078,14164,61826,126120.0,7507137.0
2007-11-08,13910,14332,13404,14079,97827,125369.0,7507137.0
2007-11-09,14078,14542,13783,13911,32309,123868.0,7507137.0
2007-11-12,13488,13656,13277,13405,69387,119363.0,7507137.0
2007-11-13,13403,13783,13319,13616,32665,121240.0,7507137.0
2007-11-14,13615,14079,13615,13995,41979,124618.0,7507137.0
2007-11-15,13909,14162,13867,14164,27565,126120.0,7507137.0
2007-11-16,14247,15596,14036,14712,80402,131000.0,7507137.0
2007-11-19,14710,15174,14162,14164,87916,126120.0,7507137.0
2007-11-20,13909,14120,13235,14122,79384,125745.0,7507137.0
2007-11-21,13868,14079,13531,13531,17627,120490.0,7507137.0
2007-11-22,13488,13741,13193,13405,40149,119363.0,7507137.0
2007-11-23,13319,13783,12223,12815,86026,114108.0,7507137.0
2007-11-26,13066,13783,12940,13321,44711,118613.0,7507137.0
2007-11-27,13193,13361,12813,13279,35422,118237.0,7507137.0
2007-11-28,13446,14036,13277,13616,51521,121240.0,7507137.0
2007-11-29,13615,14079,13615,13742,17522,122366.0,7507137.0
2007-11-30,13995,14037,13573,13742,34782,122366.0,7507137.0
2007-12-03,13826,13910,13615,13784,80563,122742.0,7507137.0
2007-12-04,13952,14416,13868,14079,102685,125369.0,7507137.0
2007-12-05,14079,14163,13700,13784,66128,122742.0,7507137.0
2007-12-06,13910,14332,13868,14332,38520,127621.0,7507137.0
2007-12-07,14331,14752,14162,14375,22676,127997.0,7507137.0
2007-12-10,14163,14458,13952,14290,19748,127246.0,7507137.0
2007-12-11,14585,14922,14290,14290,96160,127246.0,7507137.0
2007-12-12,13783,14457,13656,14459,31568,128747.0,7507137.0
2007-12-13,14457,14668,14415,14459,23612,128747.0,7507137.0
2007-12-14,14247,14542,14247,14417,20385,128372.0,7507137.0
2007-12-17,14415,14415,13909,13911,26451,123868.0,7507137.0
2007-12-18,13742,14079,13700,13995,22003,124618.0,7507137.0
2007-12-20,13994,14120,13741,13827,23002,123117.0,7507137.0
2007-12-21,13699,14120,13572,13953,25093,124243.0,7507137.0
2007-12-24,13952,14248,13700,13700,27522,121991.0,7507137.0
2007-12-26,13741,13867,13403,13658,26869,121616.0,7507137.0
2007-12-27,13741,13909,13319,13616,26830,121240.0,7507137.0
2007-12-28,13742,13868,13362,13447,19658,119739.0,7507137.0
2008-01-02,13867,14247,13361,13405,35374,119363.0,7507137.0
2008-01-03,13235,13488,13066,13363,35594,118988.0,7507137.0
2008-01-04,13361,13783,13235,13616,28778,121240.0,7507137.0
2008-01-07,13319,13656,12940,13574,18171,120865.0,7507137.0
2008-01-08,13488,13656,13403,13405,29047,119363.0,7507137.0
2008-01-09,13235,13446,13193,13363,30719,118988.0,7507137.0
2008-01-10,13361,13867,13066,13574,71744,120865.0,7507137.0
2008-01-11,13825,13825,13024,13026,17124,115985.0,7507137.0
2008-01-14,12729,12982,11970,11972,22736,106601.0,7507137.0
2008-01-15,12055,12392,11169,11466,37416,102097.0,7507137.0
2008-01-16,11127,11338,10453,10665,60268,94965.0,7507137.0
2008-01-17,10706,10916,9905,10117,74493,90086.0,7507137.0
2008-01-18,9990,10454,9273,10454,137447,93088.0,7507137.0
2008-01-21,10368,10368,9863,9991,53427,88960.0,7507137.0
2008-01-22,9863,9863,8598,8642,79757,76948.0,7507137.0
2008-01-23,8978,9273,8599,8768,196934,78074.0,7507137.0
2008-01-24,8936,9358,8852,9147,69946,81452.0,7507137.0
2008-01-25,9442,10116,9273,9906,50226,88209.0,7507137.0
2008-01-28,9568,10074,9273,9358,52916,83329.0,7507137.0
2008-01-29,9821,9821,9105,9105,45015,81077.0,7507137.0
2008-01-30,9230,9357,8370,8431,59250,75071.0,7507137.0
2008-01-31,8346,8683,8304,8557,50768,76197.0,7507137.0
2008-02-01,8682,9188,8682,8979,28202,79951.0,7507137.0
2008-02-04,9104,9357,8724,9274,22402,82579.0,7507137.0
2008-02-05,9272,9863,9272,9780,88573,87083.0,7507137.0
2008-02-11,9653,9653,9231,9316,59736,82954.0,7507137.0
2008-02-12,9357,9610,9230,9274,29080,82579.0,7507137.0
2008-02-13,9483,9483,9019,9021,20395,80326.0,7507137.0
2008-02-14,9105,9442,9063,9358,60738,83329.0,7507137.0
2008-02-15,9231,9231,8936,9063,19527,80702.0,7507137.0
2008-02-18,8935,9146,8935,9021,29372,80326.0,7507137.0
2008-02-19,8977,10115,8977,9822,200839,87458.0,7507137.0
2008-02-20,9863,9863,9525,9527,47886,84831.0,7507137.0
2008-02-21,9610,10537,9610,10075,375380,89710.0,7507137.0
2008-02-22,10031,10495,9905,10075,136797,89710.0,7507137.0
2008-02-25,10243,10243,9864,9948,104303,88584.0,7507137.0
2008-02-26,9568,9611,8472,8557,671247,76197.0,7507137.0
2008-02-27,8810,8810,8304,8515,143180,75893.0,7514137.0
2008-02-28,8515,8557,8051,8161,175763,72737.0,7514137.0
2008-02-29,8042,8253,7882,8009,120533,71384.0,7514137.0
2008-03-03,7873,7991,7797,7925,39365,70633.0,7514137.0
2008-03-04,8033,8227,7923,8178,45680,72887.0,7514137.0
2008-03-05,8294,8556,8117,8431,80638,75141.0,7514137.0
2008-03-06,8471,8809,8471,8726,104322,77771.0,7514137.0
2008-03-07,8682,8893,8514,8726,105191,77771.0,7514137.0
2008-03-10,8514,8598,8362,8431,44679,75141.0,7514137.0
2008-03-11,8371,8430,8262,8304,26750,74014.0,7514137.0
2008-03-12,8397,8515,8312,8321,52867,74165.0,7514137.0
2008-03-13,8353,8514,8353,8431,36907,75141.0,7514137.0
2008-03-14,8396,8935,8396,8937,105248,79650.0,7514137.0
2008-03-17,8894,8978,8430,8852,53367,78898.0,7514137.0
2008-03-18,9019,9062,8767,8937,53327,79650.0,7514137.0
2008-03-19,9146,9272,9019,9274,85009,82656.0,7514137.0
2008-03-20,9019,9441,8977,9443,26371,84158.0,7514137.0
2008-03-21,9611,9779,9400,9695,50723,86413.0,7514137.0
2008-03-24,9779,9779,9442,9695,32166,86413.0,7514137.0
2008-03-25,9611,9906,9442,9864,71729,87915.0,7514137.0
2008-03-26,9694,9863,9567,9822,28564,87540.0,7514137.0
2008-03-27,9568,9864,9400,9864,36833,87915.0,7514137.0
2008-03-28,9821,9906,9611,9864,21464,87915.0,7514137.0
2008-03-31,9863,10158,9610,10117,61464,90170.0,7514137.0
2008-04-01,10201,10243,9906,10243,18179,91297.0,7514137.0
2008-04-02,10243,10707,10032,10707,55032,95430.0,7514137.0
2008-04-03,10748,10790,10411,10539,103657,93927.0,7514137.0
2008-04-04,10538,10875,10454,10454,75959,93175.0,7514137.0
2008-04-07,10284,10284,9146,9569,139547,85285.0,7514137.0
2008-04-08,9399,9652,9272,9443,43802,84158.0,7514137.0
2008-04-10,9316,9526,9273,9400,27260,83783.0,7514137.0
2008-04-11,9315,9483,9188,9274,27333,82656.0,7514137.0
2008-04-14,9189,9189,8936,9063,26403,80777.0,7514137.0
2008-04-15,8978,9400,8978,9358,37658,83407.0,7514137.0
2008-04-16,9483,9694,9357,9443,21754,84158.0,7514137.0
2008-04-17,9652,9863,9357,9822,134714,87540.0,7514137.0
2008-04-18,9737,9779,9442,9653,20059,86037.0,7514137.0
2008-04-21,9694,9736,9441,9527,35098,84910.0,7514137.0
2008-04-22,9441,9567,9315,9485,21021,84534.0,7514137.0
2008-04-23,9315,9483,9188,9274,51599,92888.0,8444369.0
2008-04-24,9400,9400,9063,9105,31767,91199.0,8444369.0
2008-04-25,9063,9273,9063,9105,26106,91199.0,8444369.0
2008-04-28,9230,9357,9062,9190,22987,92044.0,8444369.0
2008-04-29,9104,9315,9104,9232,49440,92466.0,8444369.0
2008-04-30,9358,9695,9105,9358,203645,93732.0,8444369.0
2008-05-02,9484,9653,9231,9358,59924,93732.0,8444369.0
2008-05-06,9526,9526,9273,9316,22873,93310.0,8444369.0
2008-05-07,9358,9400,9147,9400,20358,94155.0,8444369.0
2008-05-08,9315,9694,9188,9527,51392,95421.0,8444369.0
2008-05-09,9694,9736,9483,9569,26184,95844.0,8444369.0
2008-05-13,9568,9695,9442,9653,28362,96688.0,8444369.0
2008-05-14,9567,9863,9441,9443,38759,94577.0,8444369.0
2008-05-15,9653,10707,9611,9611,212370,96266.0,8444369.0
2008-05-16,9779,9864,9568,9695,45077,97110.0,8444369.0
2008-05-19,9820,10495,9736,9780,114629,97955.0,8444369.0
2008-05-20,9863,9905,9272,9443,68184,94577.0,8444369.0
2008-05-21,9230,9441,8893,9021,41709,90355.0,8444369.0
2008-05-22,8936,8978,8422,8768,100410,87821.0,8444369.0
2008-05-23,8767,9230,8682,8895,63047,89088.0,8444369.0
2008-05-26,8852,9020,8725,8852,20349,88666.0,8444369.0
2008-05-27,8767,9188,8767,8895,81992,89088.0,8444369.0
2008-05-28,9019,9230,8935,8937,47207,89510.0,8444369.0
2008-05-29,8935,9188,8809,8895,45563,89088.0,8444369.0
2008-05-30,9020,9063,8768,8810,30023,88555.0,8474169.0
2008-06-02,8809,9315,8682,8979,147907,90250.0,8474169.0
2008-06-03,8936,9063,8725,8768,43460,88131.0,8474169.0
2008-06-04,8768,8936,8725,8768,30015,88131.0,8474169.0
2008-06-05,8767,8893,8682,8726,27794,87708.0,8474169.0
2008-06-09,8556,8556,8387,8406,63911,84487.0,8474169.0
2008-06-10,8429,8556,8286,8313,35836,83555.0,8474169.0
2008-06-11,8429,8429,8261,8271,18818,83132.0,8474169.0
2008-06-12,8144,8262,8144,8161,23385,82030.0,8474169.0
2008-06-13,8270,8312,8076,8220,19515,82623.0,8474169.0
2008-06-16,8185,8353,8185,8271,8513,83132.0,8474169.0
2008-06-17,8303,8379,8101,8212,8887,82538.0,8474169.0
2008-06-18,8261,8261,8008,8136,23725,81776.0,8474169.0
2008-06-19,8093,8169,7840,7874,32861,79149.0,8474169.0
2008-06-20,7874,7983,7764,7849,15698,78895.0,8474169.0
2008-06-23,7798,7840,7655,7756,19026,77962.0,8474169.0
2008-06-24,7731,7773,7376,7419,41291,74573.0,8474169.0
2008-06-25,7554,7570,7090,7267,46390,73047.0,8474169.0
2008-06-26,7266,7401,7165,7276,31464,73132.0,8474169.0
2008-06-27,7216,7216,7031,7048,19616,70844.0,8474169.0
2008-06-30,7047,7047,6659,6686,44904,67200.0,8474169.0
2008-07-01,6685,6812,6584,6702,21292,67370.0,8474169.0
2008-07-02,6617,6735,6237,6239,35807,62709.0,8474169.0
2008-07-03,5910,6188,5825,6171,69746,62031.0,8474169.0
2008-07-04,6314,6323,5985,6171,26133,62031.0,8474169.0
2008-07-07,6171,6179,5952,6112,34062,61438.0,8474169.0
2008-07-08,6011,6154,5513,6011,40278,60421.0,8474169.0
2008-07-09,6087,6087,5859,5859,83270,58895.0,8474169.0
2008-07-10,5732,6070,5732,6070,39563,61014.0,8474169.0
2008-07-11,5994,6146,5901,6146,43524,61777.0,8474169.0
2008-07-14,6146,6997,6070,6289,126598,63217.0,8474169.0
2008-07-15,6323,6415,6019,6154,46667,61861.0,8474169.0
2008-07-16,6061,6238,5918,5977,84860,60082.0,8474169.0
2008-07-17,6035,6102,5942,5944,25535,59743.0,8474169.0
2008-07-18,5985,5985,5775,5775,34047,58048.0,8474169.0
2008-07-21,5900,5900,5706,5708,39823,57370.0,8474169.0
2008-07-22,5766,5775,5378,5387,89727,54150.0,8474169.0
2008-07-23,5445,5647,5167,5396,560697,54235.0,8474169.0
2008-07-24,5437,5850,5395,5800,291579,58302.0,8474169.0
2008-07-25,5630,5782,5563,5691,79503,57201.0,8474169.0
2008-07-28,5766,5859,5564,5623,71173,56523.0,8474169.0
2008-07-29,5555,5657,5370,5387,185166,54150.0,8474169.0
2008-07-30,5421,5480,5277,5311,74926,53387.0,8474169.0
2008-07-31,5310,5335,5226,5295,40185,53218.0,8474169.0
2008-08-01,5209,5293,5209,5261,27197,52879.0,8474169.0
2008-08-04,5277,5387,5092,5092,122462,51184.0,8474169.0
2008-08-05,5083,5168,4915,4932,62296,49574.0,8474169.0
2008-08-06,5091,5268,5057,5177,78459,52031.0,8474169.0
2008-08-07,5183,5183,4990,5185,46611,52116.0,8474169.0
2008-08-08,5108,5150,5040,5126,36353,51523.0,8474169.0
2008-08-11,5193,5311,5142,5269,33736,52964.0,8474169.0
2008-08-12,5251,5420,5226,5320,35091,53472.0,8474169.0
2008-08-13,5377,5841,5377,5691,193343,57201.0,8474169.0
2008-08-14,5808,5926,5480,5716,143730,57455.0,8474169.0
2008-08-18,5731,5807,5689,5725,74492,57540.0,8474169.0
2008-08-19,5664,5774,5571,5733,30132,57624.0,8474169.0
2008-08-20,5665,5800,5623,5741,22144,57709.0,8474169.0
2008-08-21,5732,5884,5690,5834,49865,58641.0,8474169.0
2008-08-22,5841,5900,5672,5826,51841,58557.0,8474169.0
2008-08-25,5849,6069,5790,5851,25139,58811.0,8474169.0
2008-08-26,5774,6069,5774,5902,48265,59319.0,8474169.0
2008-08-27,6010,6153,5875,5885,109109,59150.0,8474169.0
2008-08-28,5859,5969,5758,5893,41297,59234.0,8474169.0
2008-08-29,5943,6070,5893,5935,30705,59658.0,8474169.0
2008-09-01,5935,5935,5412,5564,29205,55930.0,8474169.0
2008-09-02,5563,5647,5386,5455,46737,54828.0,8474169.0
2008-09-03,5369,5647,5310,5531,44533,55591.0,8474169.0
2008-09-04,5529,6069,5529,5902,24270,59319.0,8474169.0
2008-09-05,6027,6069,5740,5902,45904,59319.0,8474169.0
2008-09-08,6146,6205,5952,6070,62661,61014.0,8474169.0
2008-09-09,6153,6220,6043,6121,38903,61522.0,8474169.0
2008-09-10,5952,6061,5952,5994,28657,60251.0,8474169.0
2008-09-11,6078,6103,6002,6036,15417,60675.0,8474169.0
2008-09-12,6043,6220,6043,6104,29230,61353.0,8474169.0
2008-09-16,5893,5893,5690,5758,37263,57879.0,8474169.0
2008-09-17,5952,6087,5952,6070,11950,61014.0,8474169.0
2008-09-18,5942,6069,5740,5986,16568,60167.0,8474169.0
2008-09-19,6078,6205,6078,6112,19076,61438.0,8474169.0
