모바일리더(100030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-10,10400,10400,9790,9980,10562,32771.0,3283714.0
2018-12-11,9980,10000,9770,9870,1883,32410.0,3283714.0
2018-12-12,9990,10050,9780,10050,2898,33001.0,3283714.0
2018-12-13,10100,10300,10000,10300,5851,33822.0,3283714.0
2018-12-14,10300,10450,10050,10350,12411,33986.0,3283714.0
2018-12-17,10300,10400,10150,10250,2915,33658.0,3283714.0
2018-12-18,10250,10250,9930,10150,5323,33330.0,3283714.0
2018-12-19,10150,10250,10100,10150,5270,33330.0,3283714.0
2018-12-20,10150,10200,9960,10150,2871,33330.0,3283714.0
2018-12-21,10200,10200,9970,9970,1360,32739.0,3283714.0
2018-12-24,9880,10100,9880,9980,3641,32771.0,3283714.0
2018-12-26,9800,10000,9760,9820,2028,32246.0,3283714.0
2018-12-27,9680,9950,9400,9780,7710,32115.0,3283714.0
2018-12-28,9690,9850,9690,9810,1808,32213.0,3283714.0
2019-01-02,9810,9990,9770,9820,4856,32246.0,3283714.0
2019-01-03,9820,9900,9790,9800,1242,32180.0,3283714.0
2019-01-04,9720,9820,9530,9690,2332,31819.0,3283714.0
2019-01-07,9690,9740,9620,9630,5451,31622.0,3283714.0
2019-01-08,9700,9720,9500,9680,3510,31786.0,3283714.0
2019-01-09,9680,9770,9650,9750,3428,32016.0,3283714.0
2019-01-10,10000,10050,9650,9890,7241,32476.0,3283714.0
2019-01-11,9890,10000,9700,9890,1990,32476.0,3283714.0
2019-01-14,9800,9890,9740,9860,1081,32377.0,3283714.0
2019-01-15,9790,9950,9790,9850,5887,32345.0,3283714.0
2019-01-16,9940,10000,9810,9890,5155,32476.0,3283714.0
2019-01-17,9920,10050,9890,9960,3400,32706.0,3283714.0
2019-01-18,10000,10250,9980,10200,9582,33494.0,3283714.0
2019-01-21,10350,10350,10000,10050,4319,33001.0,3283714.0
2019-01-22,10050,10300,10000,10300,4232,33822.0,3283714.0
2019-01-23,10300,10300,10100,10250,2383,33658.0,3283714.0
2019-01-24,10250,10400,10150,10250,8048,33658.0,3283714.0
2019-01-25,10300,10300,10200,10200,2501,33494.0,3283714.0
2019-01-28,10150,10250,10000,10200,1277,33494.0,3283714.0
2019-01-29,10200,10200,10000,10100,2587,33166.0,3283714.0
2019-01-30,10100,10200,9980,10150,3429,33330.0,3283714.0
2019-01-31,10250,10250,10000,10200,6497,33494.0,3283714.0
2019-02-01,10200,10700,10050,10700,35781,35136.0,3283714.0
2019-02-07,10950,11200,10500,10600,29698,34807.0,3283714.0
2019-02-08,10600,11700,10450,11700,85535,38419.0,3283714.0
2019-02-11,11700,11900,11250,11500,61127,37763.0,3283714.0
2019-02-12,11500,11750,11100,11300,46739,37106.0,3283714.0
2019-02-13,11300,11500,11150,11300,12096,37106.0,3283714.0
2019-02-14,11300,11450,11200,11400,15017,37434.0,3283714.0
2019-02-15,11400,11400,10950,11150,20042,36613.0,3283714.0
2019-02-18,11150,11500,11150,11350,13967,37270.0,3283714.0
2019-02-19,11300,11500,11150,11450,8232,37599.0,3283714.0
2019-02-20,11350,11600,11200,11300,19280,37106.0,3283714.0
2019-02-21,11300,11500,11200,11350,6644,37270.0,3283714.0
2019-02-22,11150,11350,10900,11300,12635,37106.0,3283714.0
2019-02-25,11200,11300,10850,11100,15637,36449.0,3283714.0
2019-02-26,11100,11200,10450,10550,30898,34643.0,3283714.0
2019-02-27,10700,10850,10500,10750,10442,35300.0,3283714.0
2019-02-28,10750,10850,10050,10100,24672,33166.0,3283714.0
2019-03-04,10150,10650,10150,10300,18344,33822.0,3283714.0
2019-03-05,10300,10450,10100,10350,16402,33986.0,3283714.0
2019-03-06,10350,10450,10250,10350,4888,33986.0,3283714.0
2019-03-07,10400,10900,10400,10850,13802,35628.0,3283714.0
2019-03-08,10650,10850,10550,10600,8700,34807.0,3283714.0
2019-03-11,10500,10700,10350,10600,11470,34807.0,3283714.0
2019-03-12,10650,10750,10600,10750,8808,35300.0,3283714.0
2019-03-13,10750,10800,10450,10700,9635,35136.0,3283714.0
2019-03-14,10750,12900,10500,11650,448399,38255.0,3283714.0
2019-03-15,11450,11600,11100,11300,85457,37106.0,3283714.0
2019-03-18,11300,11550,11250,11500,46808,37763.0,3283714.0
2019-03-19,11500,11800,11400,11600,47161,38091.0,3283714.0
2019-03-20,11600,11700,11250,11650,20092,38255.0,3283714.0
2019-03-21,11650,11750,11250,11250,25652,36942.0,3283714.0
2019-03-22,11400,11450,11200,11400,23622,37434.0,3283714.0
2019-03-25,11050,11550,11050,11350,24388,37270.0,3283714.0
2019-03-26,11350,11500,11250,11350,14684,37270.0,3283714.0
2019-03-27,11450,12150,11350,11900,88985,39076.0,3283714.0
2019-03-28,11900,12300,11600,11800,67624,38748.0,3283714.0
2019-03-29,11800,11950,11200,11750,31428,38584.0,3283714.0
2019-04-01,11750,12050,11600,12000,22610,39405.0,3283714.0
2019-04-02,12000,12500,11750,12400,75401,40718.0,3283714.0
2019-04-03,12400,13000,12250,12450,197526,40882.0,3283714.0
2019-04-04,12450,12450,11900,12100,41301,39733.0,3283714.0
2019-04-05,12100,12150,11650,12100,37355,39733.0,3283714.0
2019-04-08,12150,12250,11800,11950,20431,39240.0,3283714.0
2019-04-09,11950,12000,11750,12000,21951,39405.0,3283714.0
2019-04-10,12000,12400,11800,12250,28826,40225.0,3283714.0
2019-04-11,12300,13200,12200,13200,167639,43345.0,3283714.0
2019-04-12,13250,17150,13200,17150,1422739,56316.0,3283714.0
2019-04-15,16550,17100,16000,16300,431782,53525.0,3283714.0
2019-04-16,16650,21000,16600,19300,1299562,63376.0,3283714.0
2019-04-17,19400,23400,17800,18600,676618,61077.0,3283714.0
2019-04-18,19400,21700,19100,19900,659897,65346.0,3283714.0
2019-04-19,21000,23000,20000,21950,481985,72078.0,3283714.0
2019-04-22,21600,22400,20900,22100,171740,72570.0,3283714.0
2019-04-23,22100,22350,19900,20650,185973,67809.0,3283714.0
2019-04-24,20350,21500,19250,21500,273678,70600.0,3283714.0
2019-04-25,21600,25100,20800,23100,523665,75854.0,3283714.0
2019-04-26,23000,23250,21900,22950,103522,75361.0,3283714.0
2019-04-29,22350,23000,21650,22050,76099,72406.0,3283714.0
2019-04-30,22200,22200,19850,21050,287967,69122.0,3283714.0
2019-05-02,25650,27350,25500,27350,588454,89810.0,3283714.0
2019-05-03,26750,28350,25950,26150,187132,85869.0,3283714.0
2019-05-07,25650,27700,24800,25600,287876,84063.0,3283714.0
2019-05-08,24750,26100,23900,25150,229477,82585.0,3283714.0
2019-05-09,25200,25800,23550,24200,123394,79466.0,3283714.0
2019-05-10,24000,26800,23400,25800,259218,84720.0,3283714.0
2019-05-13,25350,30950,24950,29300,668304,96213.0,3283714.0
2019-05-14,28900,30200,27850,29600,216028,97198.0,3283714.0
2019-05-15,29350,35400,29300,35300,520938,115915.0,3283714.0
2019-05-16,35050,39150,33550,35300,425344,115915.0,3283714.0
2019-05-17,35500,36350,34200,35400,142981,116243.0,3283714.0
2019-05-20,35050,35600,32900,33550,178571,110169.0,3283714.0
2019-05-21,33450,33850,31750,33450,125984,109840.0,3283714.0
2019-05-22,33100,33900,31750,33000,106979,108363.0,3283714.0
2019-05-23,33650,36700,32050,33150,230966,108855.0,3283714.0
2019-05-24,32750,35800,31100,34150,175289,112139.0,3283714.0
2019-05-27,34000,34100,31250,33150,111096,108855.0,3283714.0
2019-05-28,32850,33950,32200,33400,68063,109676.0,3283714.0
2019-05-29,33400,36050,32250,35150,146237,115423.0,3283714.0
2019-05-30,35150,38550,35150,38100,244187,125110.0,3283714.0
2019-05-31,38100,38750,35900,37900,121363,124453.0,3283714.0
2019-06-03,37700,38150,35800,36800,82297,120841.0,3283714.0
2019-06-04,36800,37000,34950,35800,50148,117557.0,3283714.0
2019-06-05,36300,36550,34850,35200,64879,115587.0,3283714.0
2019-06-07,35200,36350,35050,35200,53355,115587.0,3283714.0
2019-06-10,35200,37700,35200,36400,101427,119527.0,3283714.0
2019-06-11,36800,36850,34500,35200,69744,115587.0,3283714.0
2019-06-12,35100,35200,32300,34050,155228,111810.0,3283714.0
2019-06-13,33800,33800,32700,33550,52068,110169.0,3283714.0
2019-06-14,33250,35850,33250,34850,92418,114437.0,3283714.0
2019-06-17,33850,34400,31650,32750,64207,107542.0,3283714.0
2019-06-18,32700,36850,32700,34150,148408,112139.0,3283714.0
2019-06-19,34500,36200,33950,35000,54333,114930.0,3283714.0
2019-06-20,35000,39550,34500,37000,202834,121497.0,3283714.0
2019-06-21,36400,37350,35500,35900,71021,117885.0,3283714.0
2019-06-24,35900,35950,34100,34400,37337,112960.0,3283714.0
2019-06-25,34000,34300,32250,33350,61229,109512.0,3283714.0
2019-06-26,33350,34500,32150,34350,41041,112796.0,3283714.0
2019-06-27,34150,35150,33250,33600,24376,110333.0,3283714.0
2019-06-28,33600,33900,31700,33700,62998,110661.0,3283714.0
2019-07-01,33350,33450,31700,32000,45301,105079.0,3283714.0
2019-07-02,31550,32550,30100,30500,86720,100153.0,3283714.0
2019-07-03,30250,31450,30000,30750,34974,100974.0,3283714.0
2019-07-04,30800,31350,29800,30700,32639,100810.0,3283714.0
2019-07-05,30650,33300,29650,32350,72757,106228.0,3283714.0
2019-07-08,32200,32300,30300,30950,54238,101631.0,3283714.0
2019-07-09,30550,35000,30550,32750,118420,107542.0,3283714.0
2019-07-10,32350,34950,32350,34650,69295,113781.0,3283714.0
2019-07-11,34850,35500,33850,34750,45113,114109.0,3283714.0
2019-07-12,34200,34750,32450,33100,35548,108691.0,3283714.0
2019-07-15,32350,33350,31800,32350,34189,106228.0,3283714.0
2019-07-16,31950,33450,31550,32450,30470,106557.0,3283714.0
2019-07-17,32450,33150,31050,32150,25075,105571.0,3283714.0
2019-07-18,32100,32150,31000,32100,21416,105407.0,3283714.0
2019-07-19,32100,32350,30900,31950,26276,104915.0,3283714.0
2019-07-22,32000,38550,30700,34450,395190,113124.0,3283714.0
2019-07-23,33900,34250,32700,33000,87506,108363.0,3283714.0
2019-07-24,32700,34150,31400,32600,50316,107049.0,3283714.0
2019-07-25,31150,33350,31150,32550,73949,106885.0,3283714.0
2019-07-26,31650,32400,31150,31700,24593,104094.0,3283714.0
2019-07-29,31800,32050,28000,29000,78989,95228.0,3283714.0
2019-07-30,28300,29400,28200,28800,41115,94571.0,3283714.0
2019-07-31,28200,29650,26550,29650,83388,97362.0,3283714.0
2019-08-01,29650,30850,28750,29950,45714,98347.0,3283714.0
2019-08-02,28800,30700,28800,30100,29202,98840.0,3283714.0
2019-08-05,29650,31700,29650,30000,61737,98511.0,3283714.0
2019-08-06,29450,31400,28000,29350,71691,96377.0,3283714.0
2019-08-07,30550,30700,28250,30100,67074,98840.0,3283714.0
2019-08-08,30500,30850,28100,28800,104916,94571.0,3283714.0
2019-08-09,29850,29850,27050,27150,80901,89153.0,3283714.0
2019-08-12,27150,27650,25450,27400,121293,89974.0,3283714.0
2019-08-13,27000,28350,26750,26850,55932,88168.0,3283714.0
2019-08-14,27500,29600,27350,29000,111766,95228.0,3283714.0
2019-08-16,28500,28650,26900,27050,75606,88824.0,3283714.0
2019-08-19,27150,27700,25800,26500,52837,87018.0,3283714.0
2019-08-20,26200,26800,25650,26750,57722,87839.0,3283714.0
2019-08-21,26750,27800,26400,26950,57778,88496.0,3283714.0
2019-08-22,27150,28350,26400,27000,69165,88660.0,3283714.0
2019-08-23,26350,27100,26050,26500,46285,87018.0,3283714.0
2019-08-26,25250,25650,24250,24800,68316,81436.0,3283714.0
2019-08-27,24800,26300,24800,25650,41747,84227.0,3283714.0
2019-08-28,25650,27100,25500,26800,49986,88004.0,3283714.0
2019-08-29,27400,27400,25850,26050,24143,85541.0,3283714.0
2019-08-30,26000,27300,26000,27000,32358,88660.0,3283714.0
2019-09-02,27000,27700,26400,27400,24754,89974.0,3283714.0
2019-09-03,27400,27650,26800,27450,21240,90138.0,3283714.0
2019-09-04,27450,28950,27200,28800,53696,94571.0,3283714.0
2019-09-05,28450,29200,26950,27500,88616,90302.0,3283714.0
2019-09-06,27500,27500,26250,27000,46851,88660.0,3283714.0
2019-09-09,26600,27500,26450,26600,21608,87347.0,3283714.0
2019-09-10,26950,26950,24850,25300,51124,83078.0,3283714.0
2019-09-11,25700,25700,25000,25650,15234,84227.0,3283714.0
2019-09-16,25250,25400,24250,24650,41873,80944.0,3283714.0
2019-09-17,24300,25550,24300,25300,20847,83078.0,3283714.0
2019-09-18,24950,25800,24950,25600,17894,84063.0,3283714.0
2019-09-19,25400,26400,25050,25800,32879,84720.0,3283714.0
2019-09-20,25500,26500,25300,26450,31248,86854.0,3283714.0
2019-09-23,26450,27350,26300,26650,28365,87511.0,3283714.0
2019-09-24,26650,26950,25350,25700,34582,84391.0,3283714.0
2019-09-25,25400,25600,24400,24400,28360,80123.0,3283714.0
2019-09-26,24400,25050,23850,24200,28234,79466.0,3283714.0
2019-09-27,23850,24900,23700,24350,25429,79958.0,3283714.0
2019-09-30,24500,24700,23600,24450,13857,80287.0,3283714.0
2019-10-01,24800,24800,23800,24450,6383,80287.0,3283714.0
2019-10-02,24000,24850,24000,24650,10311,80944.0,3283714.0
2019-10-04,24650,25100,24050,24650,20912,80944.0,3283714.0
2019-10-07,24250,24800,23500,24250,27003,79630.0,3283714.0
