아이에스이커머스(069920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-15,5100,5150,4885,5020,47831,128081.0,25514093.0
2016-06-16,5100,5160,4705,5020,23878,128081.0,25514093.0
2016-06-17,5490,5490,4980,5100,36953,130122.0,25514093.0
2016-06-20,5150,5150,4980,5080,9073,129612.0,25514093.0
2016-06-21,5080,5090,4780,5000,8519,127570.0,25514093.0
2016-06-22,5000,5050,4960,5010,9103,127826.0,25514093.0
2016-06-23,5040,5040,4860,4930,13849,125784.0,25514093.0
2016-06-24,5050,5050,4100,4320,89700,110221.0,25514093.0
2016-06-27,4320,4445,4105,4435,72118,113155.0,25514093.0
2016-06-28,4425,5410,4275,5240,137353,133694.0,25514093.0
2016-06-29,5240,5310,5010,5300,44887,135225.0,25514093.0
2016-06-30,5490,5490,5030,5300,27822,135225.0,25514093.0
2016-07-01,5260,5380,5100,5100,11353,130122.0,25514093.0
2016-07-04,5230,5230,5030,5100,11721,130122.0,25514093.0
2016-07-05,5200,5200,4900,5180,8368,132163.0,25514093.0
2016-07-06,5090,5250,4965,5040,22656,128591.0,25514093.0
2016-07-07,5100,5450,4860,5010,61645,127826.0,25514093.0
2016-07-08,5000,5000,4840,4895,38958,124891.0,25514093.0
2016-07-11,4890,4890,4680,4705,26214,120044.0,25514093.0
2016-07-12,4700,4950,4660,4945,12660,126167.0,25514093.0
2016-07-13,4990,4990,4795,4925,9754,125657.0,25514093.0
2016-07-14,4800,5000,4770,4930,7473,125784.0,25514093.0
2016-07-15,4990,4990,4875,4930,1110,125784.0,25514093.0
2016-07-18,4840,4940,4760,4935,5844,125912.0,25514093.0
2016-07-19,5030,5030,4845,4890,8679,124764.0,25514093.0
2016-07-20,4890,4990,4790,4790,14037,122213.0,25514093.0
2016-07-21,4835,4835,4705,4800,12854,122468.0,25514093.0
2016-07-22,4940,4940,4735,4845,8886,123616.0,25514093.0
2016-07-25,4785,4885,4750,4885,5430,124636.0,25514093.0
2016-07-26,4885,5250,4815,4900,22119,125019.0,25514093.0
2016-07-27,5080,5080,4850,4935,4801,125912.0,25514093.0
2016-07-28,4990,5000,4865,4960,5029,126550.0,25514093.0
2016-07-29,4960,5060,4870,4970,8650,126805.0,25514093.0
2016-08-01,4940,5060,4940,5000,12654,127570.0,25514093.0
2016-08-02,5150,5150,4700,5000,19937,127570.0,25514093.0
2016-08-03,5070,5070,4865,4950,3202,126295.0,25514093.0
2016-08-04,4810,5100,4810,4985,7794,127188.0,25514093.0
2016-08-05,5150,5150,4800,4870,34984,124254.0,25514093.0
2016-08-08,4880,4950,4725,4825,11054,123105.0,25514093.0
2016-08-09,4765,4950,4760,4815,3160,122850.0,25514093.0
2016-08-10,4780,4940,4710,4800,12701,122468.0,25514093.0
2016-08-11,4930,4930,4690,4815,16158,122850.0,25514093.0
2016-08-12,4820,4850,4710,4745,20503,121064.0,25514093.0
2016-08-16,4745,4845,4725,4795,9021,122340.0,25514093.0
2016-08-17,4885,4885,4670,4710,26464,120171.0,25514093.0
2016-08-18,4740,4770,4700,4750,11446,121192.0,25514093.0
2016-08-19,4750,4790,4695,4725,8198,120554.0,25514093.0
2016-08-22,4620,4685,4550,4570,42235,116599.0,25514093.0
2016-08-23,4590,4850,4500,4605,42452,117492.0,25514093.0
2016-08-24,4745,4940,4625,4680,76990,119406.0,25514093.0
2016-08-25,4530,4665,4450,4525,67797,115451.0,25514093.0
2016-08-26,4585,4585,4440,4500,12146,114813.0,25514093.0
2016-08-29,4440,4570,4340,4340,8964,110731.0,25514093.0
2016-08-30,4205,4605,4115,4580,58983,116855.0,25514093.0
2016-08-31,4580,5950,4260,4950,619333,126295.0,25514093.0
2016-09-01,4940,4940,4710,4860,117376,123998.0,25514093.0
2016-09-02,4860,4880,4650,4865,37134,124126.0,25514093.0
2016-09-05,4865,4865,4655,4750,36745,121192.0,25514093.0
2016-09-06,4750,4750,4570,4740,25373,120937.0,25514093.0
2016-09-07,4790,4790,4610,4745,26450,121064.0,25514093.0
2016-09-08,4745,4745,4525,4620,25294,117875.0,25514093.0
2016-09-09,4630,4735,4500,4685,15397,119534.0,25514093.0
2016-09-12,4670,4670,4490,4630,7650,118130.0,25514093.0
2016-09-13,4525,4680,4455,4500,15627,114813.0,25514093.0
2016-09-19,4500,4590,4385,4570,12367,116599.0,25514093.0
2016-09-20,4575,4575,4420,4500,9335,114813.0,25514093.0
2016-09-21,4500,4500,4390,4495,7773,114686.0,25514093.0
2016-09-22,4465,4575,4465,4540,3593,115834.0,25514093.0
2016-09-23,4465,4570,4400,4535,23095,115706.0,25514093.0
2016-09-26,4585,4990,4500,4565,148153,116472.0,25514093.0
2016-09-27,4565,4680,4525,4630,14374,118130.0,25514093.0
2016-09-28,4630,4700,4560,4660,9119,118896.0,25514093.0
2016-09-29,4660,4680,4555,4680,7516,119406.0,25514093.0
2016-09-30,4680,4680,4550,4650,16189,118641.0,25514093.0
2016-10-04,4650,4650,4400,4525,21454,115451.0,25514093.0
2016-10-05,4575,4575,4495,4545,9139,115962.0,25514093.0
2016-10-06,4545,4570,4505,4570,6996,116599.0,25514093.0
2016-10-07,4540,4570,4540,4560,6284,116344.0,25514093.0
2016-10-10,4590,4590,4510,4535,6546,115706.0,25514093.0
2016-10-11,4625,4625,4500,4565,7389,116472.0,25514093.0
2016-10-12,4685,4685,4490,4535,11665,115706.0,25514093.0
2016-10-13,4500,4590,4475,4520,5595,115324.0,25514093.0
2016-10-14,4595,4835,4410,4580,108191,116855.0,25514093.0
2016-10-17,4595,4595,4480,4565,8801,116472.0,25514093.0
2016-10-18,4565,4595,4500,4550,6784,116089.0,25514093.0
2016-10-19,4505,4600,4470,4495,9580,114686.0,25514093.0
2016-10-20,4500,4500,4410,4455,2895,113665.0,25514093.0
2016-10-21,4470,4570,4400,4560,5701,116344.0,25514093.0
2016-10-24,4550,4600,4440,4560,5700,116344.0,25514093.0
2016-10-25,4515,4570,4460,4525,6264,115451.0,25514093.0
2016-10-26,4400,4520,4285,4390,40683,112007.0,25514093.0
2016-10-27,4105,4295,4105,4240,60375,108180.0,25514093.0
2016-10-28,4210,4295,4140,4240,7290,108180.0,25514093.0
2016-10-31,4240,4240,4005,4170,5748,106394.0,25514093.0
2016-11-01,4145,4210,4105,4170,3795,106394.0,25514093.0
2016-11-02,4210,4340,4000,4170,3447,106394.0,25514093.0
2016-11-03,4170,4185,4100,4145,1862,105756.0,25514093.0
2016-11-04,3980,4060,3945,4050,21991,103332.0,25514093.0
2016-11-07,4125,4125,3975,4055,9328,103460.0,25514093.0
2016-11-08,4120,4150,4000,4120,3161,105118.0,25514093.0
2016-11-09,4200,4200,3720,3875,55614,98867.0,25514093.0
2016-11-10,3875,4100,3875,4045,5741,103205.0,25514093.0
2016-11-11,4120,4120,3980,4050,4601,103332.0,25514093.0
2016-11-14,4095,4115,3980,4040,9333,103077.0,25514093.0
2016-11-15,4250,4250,3900,3940,12642,100526.0,25514093.0
2016-11-16,4010,4280,3855,3930,14425,100270.0,25514093.0
2016-11-17,3835,3955,3835,3955,4474,100908.0,25514093.0
2016-11-18,3970,3970,3875,3955,2247,100908.0,25514093.0
2016-11-21,4095,4095,3850,3950,1300,100781.0,25514093.0
2016-11-22,3995,3995,3810,3950,4094,100781.0,25514093.0
2016-11-23,4000,4000,3875,3875,5408,98867.0,25514093.0
2016-11-24,3890,3965,3750,3900,3166,99505.0,25514093.0
2016-11-25,3930,3930,3850,3900,1144,99505.0,25514093.0
2016-11-28,3950,3950,3850,3895,2286,99377.0,25514093.0
2016-11-29,3980,3980,3845,3880,3999,98995.0,25514093.0
2016-11-30,3995,3995,3810,3880,8295,98995.0,25514093.0
2016-12-01,3880,3900,3800,3865,3432,98612.0,25514093.0
2016-12-02,4000,4000,3670,3670,18637,93637.0,25514093.0
2016-12-05,3465,3555,3045,3045,139892,77690.0,25514093.0
2016-12-06,2965,3955,2965,3955,275182,100908.0,25514093.0
2016-12-07,4000,4145,3750,3890,251366,99250.0,25514093.0
2016-12-08,3875,3940,3650,3830,45910,97719.0,25514093.0
2016-12-09,3705,3830,3660,3700,19167,94402.0,25514093.0
2016-12-12,3700,3860,3680,3840,32697,97974.0,25514093.0
2016-12-13,3790,4850,3775,4590,222610,117110.0,25514093.0
2016-12-14,4695,4700,4450,4510,46858,115069.0,25514093.0
2016-12-15,4410,4590,4410,4580,12074,116855.0,25514093.0
2016-12-16,4685,4685,4450,4450,25940,113538.0,25514093.0
2016-12-19,4680,4680,4350,4435,8869,113155.0,25514093.0
2016-12-20,4435,4545,4270,4445,12560,113410.0,25514093.0
2016-12-21,4230,4480,4230,4400,8699,112262.0,25514093.0
2016-12-22,4565,4565,4360,4490,1989,114558.0,25514093.0
2016-12-23,4490,4660,4235,4540,4234,115834.0,25514093.0
2016-12-26,4685,4685,4350,4540,3981,115834.0,25514093.0
2016-12-27,4535,4535,4360,4535,10064,115706.0,25514093.0
2016-12-28,4660,4660,4300,4500,3875,114813.0,25514093.0
2016-12-29,4520,4525,4375,4420,3421,112772.0,25514093.0
2017-01-02,4360,4440,4360,4420,3313,112772.0,25514093.0
2017-01-03,4500,4545,4305,4340,6602,110731.0,25514093.0
2017-01-04,4260,4445,4255,4370,11034,111497.0,25514093.0
2017-01-05,4400,4400,4215,4380,3690,111752.0,25514093.0
2017-01-06,4400,4400,4205,4280,9498,109200.0,25514093.0
2017-01-09,4340,4345,4170,4280,7931,109200.0,25514093.0
2017-01-10,4240,4300,4125,4285,7085,109328.0,25514093.0
2017-01-11,4380,4480,4115,4465,15175,113920.0,25514093.0
2017-01-12,4500,4650,4360,4605,30151,117492.0,25514093.0
2017-01-13,4600,4675,4455,4605,15155,117492.0,25514093.0
2017-01-16,4670,4670,4510,4510,2562,115069.0,25514093.0
2017-01-17,4695,4695,4400,4600,7275,117365.0,25514093.0
2017-01-18,4600,4650,4460,4600,3388,117365.0,25514093.0
2017-01-19,4640,4640,4490,4595,1406,117237.0,25514093.0
2017-01-20,4520,4620,4390,4580,3931,116855.0,25514093.0
2017-01-23,4600,4600,4400,4425,1703,112900.0,25514093.0
2017-01-24,4425,4600,4365,4485,1410,114431.0,25514093.0
2017-01-25,4360,4580,4350,4350,5752,110986.0,25514093.0
2017-01-26,4490,4550,4265,4285,6176,109328.0,25514093.0
2017-01-31,4285,4570,4200,4275,5772,109073.0,25514093.0
2017-02-01,4320,4320,4105,4195,9896,107032.0,25514093.0
2017-02-02,4190,4330,4100,4250,7846,108435.0,25514093.0
2017-02-03,4250,4380,4000,4245,15309,108307.0,25514093.0
2017-02-06,4210,4440,4195,4290,7135,109455.0,25514093.0
2017-02-07,4390,4390,3810,4195,26840,107032.0,25514093.0
2017-02-08,4195,4295,4020,4170,4804,106394.0,25514093.0
2017-02-09,4200,4290,4040,4165,1589,106266.0,25514093.0
2017-02-10,4170,4200,4035,4190,1272,106904.0,25514093.0
2017-02-13,4190,4280,4075,4220,3259,107669.0,25514093.0
2017-02-14,4390,4390,4135,4285,4278,109328.0,25514093.0
2017-02-15,4250,4250,4200,4250,844,108435.0,25514093.0
2017-02-16,4250,4250,4160,4250,510,108435.0,25514093.0
2017-02-17,4275,4275,4100,4120,3877,105118.0,25514093.0
2017-02-20,4120,4200,4105,4180,74,106649.0,25514093.0
2017-02-21,4250,4270,4065,4180,4804,106649.0,25514093.0
2017-02-22,4150,4330,3910,4100,6544,104608.0,25514093.0
2017-02-23,4120,4235,4015,4090,2885,104353.0,25514093.0
2017-02-24,4180,4180,3990,4005,12929,102184.0,25514093.0
2017-02-27,3910,4050,3910,4035,10306,102949.0,25514093.0
2017-02-28,4250,4250,4020,4090,1386,104353.0,25514093.0
2017-03-02,3970,4095,3970,4050,1550,103332.0,25514093.0
2017-03-03,4050,4095,3910,4025,2756,102694.0,25514093.0
2017-03-06,4090,4090,3830,4000,2493,102056.0,25514093.0
2017-03-07,4115,4115,3895,3990,3745,101801.0,25514093.0
2017-03-08,3985,3985,3895,3975,3188,101419.0,25514093.0
2017-03-09,4045,4045,3910,3960,4724,101036.0,25514093.0
2017-03-10,3855,3935,3800,3925,5481,100143.0,25514093.0
2017-03-13,4040,4065,3805,4045,8433,103205.0,25514093.0
2017-03-14,4055,4055,3835,3910,7576,99760.0,25514093.0
2017-03-15,3710,3950,3710,3875,12809,98867.0,25514093.0
2017-03-16,3990,3990,3800,3875,8480,98867.0,25514093.0
2017-03-17,3990,3990,3810,3820,2044,97464.0,25514093.0
2017-03-20,3820,3890,3755,3815,5431,97336.0,25514093.0
2017-03-21,3830,3905,3745,3845,5465,98102.0,25514093.0
2017-03-22,3920,3920,3780,3860,3142,98484.0,25514093.0
2017-03-23,3890,3890,3700,3825,7506,97591.0,25514093.0
2017-03-24,3720,3870,3720,3770,5275,96188.0,25514093.0
2017-03-27,3705,3895,3670,3700,10877,94402.0,25514093.0
2017-03-28,3700,3745,3650,3745,4464,95550.0,25514093.0
2017-03-29,3800,3800,3620,3765,8094,96061.0,25514093.0
2017-03-30,3915,3915,3720,3770,7876,96188.0,25514093.0
2017-03-31,3805,3805,3700,3740,6069,95423.0,25514093.0
2017-04-03,3900,3900,3670,3845,4249,98102.0,25514093.0
2017-04-04,3900,3900,3760,3845,2051,98102.0,25514093.0
2017-04-05,3995,3995,3850,3850,1838,98229.0,25514093.0
2017-04-06,4000,4810,3910,4500,290564,114813.0,25514093.0
2017-04-07,4350,4740,4225,4460,100774,113793.0,25514093.0
2017-04-10,4460,4500,4260,4350,35273,110986.0,25514093.0
2017-04-11,4495,4495,4255,4435,15108,113155.0,25514093.0
2017-04-12,4400,4415,4255,4385,8293,111879.0,25514093.0
2017-04-13,4385,4440,4125,4390,15372,112007.0,25514093.0
2017-04-14,4390,4540,4315,4385,6561,111879.0,25514093.0
2017-04-17,4200,4400,4200,4315,15202,110093.0,25514093.0
2017-04-18,4250,4380,4170,4215,9864,107542.0,25514093.0
2017-04-19,4310,4310,4055,4150,14540,105883.0,25514093.0
2017-04-20,4245,4245,3980,4040,27339,103077.0,25514093.0
2017-04-21,4035,4150,3960,4135,14151,105501.0,25514093.0
2017-04-24,4205,4230,4000,4200,11601,107159.0,25514093.0
2017-04-25,4245,4290,4110,4220,10557,107669.0,25514093.0
2017-04-26,4220,4300,4200,4300,9395,109711.0,25514093.0
2017-04-27,4300,4335,4200,4250,5377,108435.0,25514093.0
2017-04-28,4270,4350,4150,4185,7579,106776.0,25514093.0
2017-05-02,4250,5250,4070,4600,232901,117365.0,25514093.0
2017-05-04,4615,4690,4500,4540,31561,115834.0,25514093.0
2017-05-08,4540,4565,4350,4450,50108,113538.0,25514093.0
2017-05-10,4430,4445,4260,4270,36111,108945.0,25514093.0
2017-05-11,4220,4395,4165,4320,23345,110221.0,25514093.0
2017-05-12,4320,4395,4165,4260,11580,108690.0,25514093.0
2017-05-15,4240,4300,4150,4190,10920,106904.0,25514093.0
2017-05-16,4190,4380,4120,4340,12500,110731.0,25514093.0
2017-05-17,4375,4490,4165,4245,18158,108307.0,25514093.0
2017-05-18,4200,4395,4155,4250,5135,108435.0,25514093.0
2017-05-19,4300,4300,4160,4170,9603,106394.0,25514093.0
2017-05-22,4170,4260,4170,4225,2850,107797.0,25514093.0
2017-05-23,4200,4370,4200,4330,7653,110476.0,25514093.0
2017-05-24,4385,4385,4195,4270,11756,108945.0,25514093.0
2017-05-25,4300,4300,4200,4250,4340,108435.0,25514093.0
2017-05-26,4250,4290,4140,4290,9205,109455.0,25514093.0
2017-05-29,4285,4290,4120,4270,19971,108945.0,25514093.0
2017-05-30,4265,4265,4140,4260,12451,108690.0,25514093.0
2017-05-31,4200,4260,4130,4245,24355,108307.0,25514093.0
2017-06-01,4200,4235,4120,4220,12192,107669.0,25514093.0
2017-06-02,4220,4350,4125,4140,21071,105628.0,25514093.0
2017-06-05,4140,4190,4115,4150,13628,105883.0,25514093.0
2017-06-07,4130,4250,4130,4225,18972,107797.0,25514093.0
2017-06-08,4145,4345,4145,4255,18710,108562.0,25514093.0
2017-06-09,4340,4340,4150,4200,29754,107159.0,25514093.0
2017-06-12,4200,4200,4130,4130,21625,105373.0,25514093.0
2017-06-13,4115,4185,4100,4140,10704,105628.0,25514093.0
2017-06-14,4120,4200,4100,4150,14517,105883.0,25514093.0
2017-06-15,4215,4295,4125,4210,24590,107414.0,25514093.0
2017-06-16,4190,4210,4120,4150,36742,105883.0,25514093.0
2017-06-19,4150,4225,4090,4150,35928,105883.0,25514093.0
2017-06-20,4180,4255,4120,4245,42349,108307.0,25514093.0
2017-06-21,4245,4265,4200,4230,18701,107925.0,25514093.0
2017-06-22,4230,4570,4210,4425,124992,112900.0,25514093.0
2017-06-23,4425,4650,4400,4650,116053,118641.0,25514093.0
2017-06-26,4705,4710,4530,4615,41372,117748.0,25514093.0
2017-06-27,4600,4700,4540,4650,38651,118641.0,25514093.0
2017-06-28,4650,4680,4500,4500,21479,114813.0,25514093.0
2017-06-29,4500,5200,4500,4990,341566,127315.0,25514093.0
2017-06-30,4965,4965,4795,4815,34693,122850.0,25514093.0
2017-07-03,4770,4950,4755,4880,41441,124509.0,25514093.0
2017-07-04,4850,5090,4850,5040,54856,128591.0,25514093.0
2017-07-05,5040,5190,4910,4910,41160,125274.0,25514093.0
2017-07-06,4915,4995,4805,4805,23716,122595.0,25514093.0
2017-07-07,4720,4970,4720,4945,19966,126167.0,25514093.0
2017-07-10,4945,5660,4875,5120,346280,130632.0,25514093.0
2017-07-11,5110,5280,5020,5230,42756,133439.0,25514093.0
2017-07-12,5280,5600,5270,5580,134975,142369.0,25514093.0
2017-07-13,5440,5640,5380,5570,41003,142113.0,25514093.0
2017-07-14,5490,5650,5490,5500,39891,140328.0,25514093.0
2017-07-17,5330,5590,5330,5470,17836,139562.0,25514093.0
2017-07-18,5460,5600,5410,5470,12631,139562.0,25514093.0
2017-07-19,5450,5580,5430,5500,17650,140328.0,25514093.0
2017-07-20,5600,5710,5440,5710,26418,145685.0,25514093.0
2017-07-21,5710,5740,5540,5720,37539,145941.0,25514093.0
2017-07-24,5790,5790,5680,5720,29186,145941.0,25514093.0
2017-07-25,5720,5730,5450,5450,20489,139052.0,25514093.0
2017-07-26,5690,5690,5340,5490,15555,140072.0,25514093.0
2017-07-27,5490,5590,5100,5180,58177,132163.0,25514093.0
2017-07-28,5180,5400,5160,5280,34264,134714.0,25514093.0
2017-07-31,5260,5380,5210,5340,3574,136245.0,25514093.0
2017-08-01,5440,5440,5110,5260,15775,134204.0,25514093.0
2017-08-02,5350,5350,5100,5230,31200,133439.0,25514093.0
2017-08-03,5230,5340,5110,5190,21262,132418.0,25514093.0
2017-08-04,5230,5290,5090,5120,5115,130632.0,25514093.0
2017-08-07,5270,5270,5000,5090,26635,129867.0,25514093.0
2017-08-08,5090,5100,4950,4950,18209,126295.0,25514093.0
2017-08-09,4910,5000,4710,4810,45251,122723.0,25514093.0
2017-08-10,4885,4885,4720,4885,22917,124636.0,25514093.0
2017-08-11,4925,4925,4580,4605,34133,117492.0,25514093.0
2017-08-14,4735,4735,4540,4715,8744,120299.0,25514093.0
2017-08-16,4715,4835,4700,4835,27360,123361.0,25514093.0
2017-08-17,4735,4870,4735,4850,8543,123743.0,25514093.0
2017-08-18,4755,4900,4700,4880,10308,124509.0,25514093.0
2017-08-21,4810,4895,4735,4760,6005,121447.0,25514093.0
2017-08-22,4715,4810,4700,4765,9472,121575.0,25514093.0
2017-08-23,4750,4980,4660,4900,27673,125019.0,25514093.0
2017-08-24,4710,4895,4710,4880,9495,124509.0,25514093.0
2017-08-25,4785,4840,4640,4660,52596,118896.0,25514093.0
2017-08-28,4695,4715,4420,4540,18389,115834.0,25514093.0
2017-08-29,4540,4540,4440,4540,5825,115834.0,25514093.0
2017-08-30,4550,4550,4260,4385,35186,111879.0,25514093.0
2017-08-31,4445,4490,4305,4475,16998,114176.0,25514093.0
2017-09-01,4310,4530,4310,4530,14611,115579.0,25514093.0
2017-09-04,4560,4560,4220,4450,19572,113538.0,25514093.0
2017-09-05,4350,4500,4310,4340,15352,110731.0,25514093.0
2017-09-06,4335,4400,4315,4375,7337,111624.0,25514093.0
2017-09-07,4390,4495,4285,4495,17140,114686.0,25514093.0
2017-09-08,4570,4570,4410,4490,5128,114558.0,25514093.0
2017-09-11,4405,4495,4400,4485,5947,114431.0,25514093.0
2017-09-12,4400,4600,4285,4500,17117,114813.0,25514093.0
2017-09-13,4500,4545,4400,4515,12256,115196.0,25514093.0
2017-09-14,4420,4720,4420,4715,40773,120299.0,25514093.0
2017-09-15,4705,4830,4685,4700,14108,119916.0,25514093.0
2017-09-18,4730,4855,4665,4770,29298,121702.0,25514093.0
2017-09-19,4725,4900,4725,4865,17198,124126.0,25514093.0
2017-09-20,4805,5110,4805,5090,19973,129867.0,25514093.0
2017-09-21,5090,5220,4935,5100,23622,130122.0,25514093.0
2017-09-22,5200,5210,5050,5100,16220,130122.0,25514093.0
2017-09-25,5020,5150,5020,5130,13011,130887.0,25514093.0
2017-09-26,4810,5190,4810,5140,28909,131142.0,25514093.0
2017-09-27,5240,5250,5090,5150,18163,131398.0,25514093.0
2017-09-28,5240,5250,5140,5200,16482,132673.0,25514093.0
2017-09-29,5280,5280,4850,4860,32514,123998.0,25514093.0
2017-10-10,4960,5160,4860,4990,21165,127315.0,25514093.0
2017-10-11,4805,5100,4805,5050,21257,128846.0,25514093.0
2017-10-12,5050,5880,4985,5770,274370,147216.0,25514093.0
2017-10-13,5860,6440,5370,5640,560884,143899.0,25514093.0
2017-10-16,5700,5720,4715,4855,238064,123871.0,25514093.0
2017-10-17,4805,4805,4395,4480,124075,114303.0,25514093.0
2017-10-18,4435,4640,4160,4230,70778,107925.0,25514093.0
2017-10-19,4230,4245,4050,4225,54045,107797.0,25514093.0
2017-10-20,4235,4250,4110,4150,33052,105883.0,25514093.0
2017-10-23,4105,4225,4090,4170,21428,106394.0,25514093.0
2017-10-24,4090,4200,4065,4130,25734,105373.0,25514093.0
2017-10-25,4155,4265,4100,4150,13358,105883.0,25514093.0
2017-10-26,4130,4165,3870,4000,91135,102056.0,25514093.0
2017-10-27,4000,4060,3925,4015,9719,102439.0,25514093.0
2017-10-30,4020,4035,3955,4000,17317,102056.0,25514093.0
2017-10-31,4000,4005,3835,3900,40652,99505.0,25514093.0
2017-11-01,3900,4020,3785,3850,41924,98229.0,25514093.0
2017-11-02,3815,3895,3510,3655,131940,93254.0,25514093.0
2017-11-03,3620,3735,3620,3680,14722,93892.0,25514093.0
2017-11-06,3730,3800,3670,3795,27037,96826.0,25514093.0
2017-11-07,3805,3820,3500,3700,45155,94402.0,25514093.0
2017-11-08,3705,3950,3640,3950,60907,100781.0,25514093.0
2017-11-09,4085,4780,4005,4250,525890,108435.0,25514093.0
2017-11-10,4215,4215,4035,4050,61772,103332.0,25514093.0
2017-11-13,4060,4135,3980,4045,21592,103205.0,25514093.0
2017-11-14,4010,4095,3790,3790,81563,96698.0,25514093.0
2017-11-15,3765,3875,3715,3750,21773,95678.0,25514093.0
2017-11-16,3755,3825,3700,3800,5123,96954.0,25514093.0
2017-11-17,3800,3800,3705,3750,16435,95678.0,25514093.0
2017-11-20,3750,3790,3700,3730,15429,95168.0,25514093.0
2017-11-21,3720,3780,3690,3750,25997,95678.0,25514093.0
2017-11-22,3780,3780,3710,3715,14479,94785.0,25514093.0
2017-11-23,3720,3830,3700,3770,45689,96188.0,25514093.0
2017-11-24,3770,3850,3705,3850,32133,98229.0,25514093.0
2017-11-27,3850,4220,3830,3935,93774,100398.0,25514093.0
2017-11-28,3995,4060,3865,4050,29734,103332.0,25514093.0
2017-11-29,4055,4130,3965,4130,22670,105373.0,25514093.0
2017-11-30,4145,4145,4020,4055,4724,103460.0,25514093.0
2017-12-01,4080,4080,3905,3905,6578,99633.0,25514093.0
2017-12-04,3730,3925,3730,3770,21187,96188.0,25514093.0
2017-12-05,3780,3890,3740,3775,14551,96316.0,25514093.0
2017-12-06,3775,3895,3600,3730,35550,95168.0,25514093.0
2017-12-07,3730,3765,3655,3730,14757,95168.0,25514093.0
2017-12-08,3670,3745,3670,3680,19881,93892.0,25514093.0
2017-12-11,3760,3840,3740,3790,17624,96698.0,25514093.0
2017-12-12,3835,3935,3760,3920,23057,100015.0,25514093.0
2017-12-13,3925,4005,3910,4005,16836,102184.0,25514093.0
2017-12-14,4010,4215,3850,4000,15801,102056.0,25514093.0
2017-12-15,3920,4080,3875,3980,16918,101546.0,25514093.0
2017-12-18,4060,4060,3860,3925,14056,100143.0,25514093.0
2017-12-19,3930,3930,3775,3865,9979,98612.0,25514093.0
2017-12-20,3865,3995,3830,3985,7803,101674.0,25514093.0
2017-12-21,3985,3985,3790,3935,12759,100398.0,25514093.0
2017-12-22,3790,3960,3790,3920,5985,100015.0,25514093.0
2017-12-26,3840,3970,3760,3790,16595,96698.0,25514093.0
2017-12-27,3755,3805,3705,3760,5282,95933.0,25514093.0
2017-12-28,3805,3805,3665,3705,19289,94530.0,25514093.0
2018-01-02,3735,3735,3690,3720,5128,94912.0,25514093.0
2018-01-03,3665,3760,3640,3745,19530,95550.0,25514093.0
2018-01-04,3745,3750,3605,3665,21579,93509.0,25514093.0
2018-01-05,3665,3665,3460,3460,79402,88279.0,25514093.0
2018-01-08,3405,3500,3405,3480,20634,88789.0,25514093.0
2018-01-09,3420,3450,3360,3415,21099,87131.0,25514093.0
2018-01-10,3415,3475,3390,3390,9992,86493.0,25514093.0
2018-01-11,3390,3490,3330,3370,16521,85982.0,25514093.0
2018-01-12,3375,3530,3300,3370,32518,85982.0,25514093.0
2018-01-15,3350,3395,3240,3285,17498,83814.0,25514093.0
2018-01-16,3290,3290,3155,3200,35181,81645.0,25514093.0
2018-01-17,3190,3200,3105,3140,25028,80114.0,25514093.0
2018-01-18,3140,3150,3105,3135,19302,79987.0,25514093.0
2018-01-19,3145,3150,3085,3130,12388,79859.0,25514093.0
2018-01-22,3130,3195,3120,3145,11435,80242.0,25514093.0
2018-01-23,3190,3360,3135,3345,42183,85345.0,25514093.0
2018-01-24,3355,4050,3345,3540,136306,90320.0,25514093.0
2018-01-25,3505,3600,3475,3540,16717,90320.0,25514093.0
2018-01-26,3535,3630,3470,3590,17556,91596.0,25514093.0
2018-01-29,3550,3675,3530,3620,8608,92361.0,25514093.0
2018-01-30,3620,3645,3530,3585,7518,91468.0,25514093.0
2018-01-31,3570,3640,3505,3590,8234,91596.0,25514093.0
2018-02-01,3500,3570,3500,3560,9765,90830.0,25514093.0
2018-02-02,3505,3565,3480,3485,8388,88917.0,25514093.0
2018-02-05,3400,3535,3395,3535,14948,90192.0,25514093.0
2018-02-06,3430,3535,3365,3535,10485,90192.0,25514093.0
2018-02-07,3535,3560,3410,3485,6179,88917.0,25514093.0
2018-02-08,3450,3600,3345,3490,11245,89044.0,25514093.0
2018-02-09,3435,3540,3395,3440,7731,87768.0,25514093.0
2018-02-12,3410,3470,3300,3375,8048,86110.0,25514093.0
2018-02-13,3375,3400,3320,3395,3434,86620.0,25514093.0
2018-02-14,3395,3425,3370,3375,10363,86110.0,25514093.0
2018-02-19,3410,3505,3410,3430,11900,87513.0,25514093.0
2018-02-20,3420,3515,3420,3435,12447,87641.0,25514093.0
2018-02-21,3415,3475,3410,3435,4329,87641.0,25514093.0
2018-02-22,3405,3480,3405,3450,2726,88024.0,25514093.0
2018-02-23,3420,3495,3420,3475,11053,88661.0,25514093.0
2018-02-26,3460,3545,3460,3530,9271,90065.0,25514093.0
2018-02-27,3545,3565,3515,3550,8328,90575.0,25514093.0
2018-02-28,3575,3665,3500,3660,13587,93382.0,25514093.0
2018-03-02,3665,3755,3660,3745,29578,95550.0,25514093.0
2018-03-05,3800,3800,3570,3660,24849,93382.0,25514093.0
