헬릭스미스(084990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-29,44535,45149,43156,43540,84967,806439.0,14197877.0
2014-09-30,43692,44075,43001,43616,60905,807859.0,14197877.0
2014-10-01,43385,43999,42542,44000,74430,814958.0,14197877.0
2014-10-02,43922,44995,43385,44766,58808,829156.0,14197877.0
2014-10-06,45225,45455,44305,45457,54115,841934.0,14197877.0
2014-10-07,45455,45608,44382,45149,45900,836255.0,14197877.0
2014-10-08,44918,44995,43001,44459,88597,823477.0,14197877.0
2014-10-10,44151,44382,42848,43310,66241,802180.0,14197877.0
2014-10-13,42925,43309,41086,41777,59061,773784.0,14197877.0
2014-10-14,41392,42158,40855,41547,58073,769525.0,14197877.0
2014-10-15,41392,41853,41086,41853,49363,775204.0,14197877.0
2014-10-16,41929,42005,41162,41547,42053,769525.0,14197877.0
2014-10-17,42005,43615,41545,43080,80406,797921.0,14197877.0
2014-10-20,44305,44765,42695,43693,104035,809279.0,14197877.0
2014-10-21,43692,45531,43156,45457,118877,841934.0,14197877.0
2014-10-22,45455,46374,45149,45993,90111,851873.0,14197877.0
2014-10-23,45992,46221,44841,45457,65573,841934.0,14197877.0
2014-10-24,44995,45685,44841,45457,53511,841934.0,14197877.0
2014-10-27,45455,45608,43768,44613,64205,826316.0,14197877.0
2014-10-28,44535,44841,43462,43923,69988,813538.0,14197877.0
2014-10-29,43615,43692,40855,41394,273881,766685.0,14197877.0
2014-10-30,41622,41622,40319,41317,131698,765266.0,14197877.0
2014-10-31,41239,41853,38709,39630,189360,734030.0,14197877.0
2014-11-03,39629,41776,39629,41317,125343,765266.0,14197877.0
2014-11-04,41315,42082,40089,41930,75086,776624.0,14197877.0
2014-11-05,41239,42389,40089,40243,69737,745389.0,14197877.0
2014-11-06,40626,40855,38939,39860,65040,738290.0,14197877.0
2014-11-07,39859,41776,39706,41777,63205,773784.0,14197877.0
2014-11-10,42772,43309,41776,41777,118270,773784.0,14197877.0
2014-11-11,41929,42848,41392,42467,43189,786562.0,14197877.0
2014-11-12,42465,43309,41853,42620,47207,789402.0,14197877.0
2014-11-13,42236,43001,41392,42389,37518,785143.0,14197877.0
2014-11-14,41392,42389,41392,41394,47978,766685.0,14197877.0
2014-11-17,41392,41469,39629,39707,67639,735450.0,14197877.0
2014-11-18,39859,40778,39476,40781,43735,755327.0,14197877.0
2014-11-19,41086,41086,40242,40781,40708,755327.0,14197877.0
2014-11-20,40396,40933,39629,40627,69911,752487.0,14197877.0
2014-11-21,40855,41086,39936,40474,76097,749648.0,14197877.0
2014-11-24,40626,40626,38556,39707,131803,735450.0,14197877.0
2014-11-25,38556,39476,37790,37982,142647,703505.0,14197877.0
2014-11-26,37982,38249,36601,37791,154122,699955.0,14197877.0
2014-11-27,38173,40012,38173,39477,80802,731191.0,14197877.0
2014-11-28,39629,40549,38785,39938,79147,739709.0,14197877.0
2014-12-01,40242,40549,38403,39247,85664,726931.0,14197877.0
2014-12-02,39246,40319,38709,40320,50352,746808.0,14197877.0
2014-12-03,40319,41776,39783,41470,75986,768105.0,14197877.0
2014-12-04,41469,42389,40933,41470,56974,768105.0,14197877.0
2014-12-05,41469,41853,41009,41547,41631,769525.0,14197877.0
2014-12-08,41698,41698,39629,39707,69140,735450.0,14197877.0
2014-12-09,39859,41009,39629,40397,48303,748228.0,14197877.0
2014-12-10,40242,40549,39629,40167,33523,743969.0,14197877.0
2014-12-11,40012,41009,39476,41010,40863,759586.0,14197877.0
2014-12-12,41009,41698,38939,39477,63309,731191.0,14197877.0
2014-12-15,39399,39399,38173,38327,78610,709894.0,14197877.0
2014-12-16,38326,38785,37866,38327,44221,709894.0,14197877.0
2014-12-17,38632,38632,37904,38021,61241,704215.0,14197877.0
2014-12-18,38326,38403,36716,36756,80398,680788.0,14197877.0
2014-12-19,37176,38249,37176,37906,78005,702085.0,14197877.0
2014-12-22,37904,38096,36639,37254,76907,690017.0,14197877.0
2014-12-23,37406,37560,35030,35262,99751,653102.0,14197877.0
2014-12-24,34647,35643,34378,34379,441056,636775.0,14197877.0
2014-12-26,33113,36946,33113,36641,373927,678659.0,14197877.0
2014-12-29,36295,38480,36295,38213,131531,707764.0,14197877.0
2014-12-30,38480,41392,37560,40397,186691,748228.0,14197877.0
2015-01-02,40933,41776,39629,40167,74585,743969.0,14197877.0
2015-01-05,40166,41009,39859,40550,92678,751068.0,14197877.0
2015-01-06,40396,40702,39783,40243,93544,745389.0,14197877.0
2015-01-07,40319,40549,39476,40167,70387,743969.0,14197877.0
2015-01-08,40012,42236,40012,42160,133580,780883.0,14197877.0
2015-01-09,42236,42925,41009,41164,70239,762426.0,14197877.0
2015-01-12,40855,42236,40778,42160,58399,780883.0,14197877.0
2015-01-13,42465,42848,41622,42467,62362,786562.0,14197877.0
2015-01-14,42465,43232,42158,43003,100321,796501.0,14197877.0
2015-01-15,42695,43385,41622,43233,52902,800760.0,14197877.0
2015-01-16,43232,43232,40626,41086,123894,761006.0,14197877.0
2015-01-19,41392,42236,41009,41394,64978,766685.0,14197877.0
2015-01-20,41776,41776,40778,41317,43433,765266.0,14197877.0
2015-01-21,41009,42312,41009,42084,83213,779463.0,14197877.0
2015-01-22,42158,42158,40702,41317,50782,765266.0,14197877.0
2015-01-23,41392,41698,40702,41317,54623,765266.0,14197877.0
2015-01-26,40933,41315,40319,40627,65777,752487.0,14197877.0
2015-01-27,40319,41469,40012,41240,54865,763846.0,14197877.0
2015-01-28,40778,41239,40472,40933,63363,758167.0,14197877.0
2015-01-29,40549,40933,40166,40243,64118,745389.0,14197877.0
2015-01-30,40396,40702,39783,40243,61293,745389.0,14197877.0
2015-02-02,40242,40472,38556,39094,107233,724092.0,14197877.0
2015-02-03,39016,39169,38211,39094,67314,724092.0,14197877.0
2015-02-04,38939,41392,38939,40627,93848,752487.0,14197877.0
2015-02-05,40626,40933,38556,39094,90449,724092.0,14197877.0
2015-02-06,39016,39169,38135,38635,91130,715573.0,14197877.0
2015-02-09,38556,38785,37790,38021,62071,704215.0,14197877.0
2015-02-10,37674,38556,37482,37791,52673,699955.0,14197877.0
2015-02-11,37751,38096,36755,37024,97151,685757.0,14197877.0
2015-02-12,37368,39936,37176,39938,130885,739709.0,14197877.0
2015-02-13,39552,41392,39246,41240,154656,763846.0,14197877.0
2015-02-16,40933,42542,40166,41700,152665,772365.0,14197877.0
2015-02-17,42236,43692,42236,43540,188112,806439.0,14197877.0
2015-02-23,43922,44151,42848,43540,98681,806439.0,14197877.0
2015-02-24,43539,45455,43539,45149,177197,836255.0,14197877.0
2015-02-25,45455,45992,43462,43846,99632,812119.0,14197877.0
2015-02-26,43922,44459,43232,44076,70171,816378.0,14197877.0
2015-02-27,44075,44765,42925,44690,86001,827736.0,14197877.0
2015-03-02,43922,44918,42925,43923,58540,813538.0,14197877.0
2015-03-03,43922,44075,42925,42926,56075,795081.0,14197877.0
2015-03-04,42772,43692,42389,43310,59793,802180.0,14197877.0
2015-03-05,43156,43692,41929,42543,65595,787982.0,14197877.0
2015-03-06,42925,45992,42848,45993,240758,851873.0,14197877.0
2015-03-09,45761,46221,44688,44843,69182,830576.0,14197877.0
2015-03-10,44688,51434,44688,48292,480967,894466.0,14197877.0
2015-03-11,47755,49364,47295,47909,132186,887367.0,14197877.0
2015-03-12,48521,49978,47524,48063,128673,890207.0,14197877.0
2015-03-13,47755,49058,47295,48063,117669,890207.0,14197877.0
2015-03-16,48367,49211,47601,48063,101738,890207.0,14197877.0
2015-03-17,48291,48675,47064,48522,89747,898726.0,14197877.0
2015-03-18,48675,50821,48521,49212,147374,911504.0,14197877.0
2015-03-19,49518,52124,49211,50592,199163,937060.0,14197877.0
2015-03-20,50590,56187,50284,54348,468892,1006629.0,14197877.0
2015-03-23,54347,58562,53350,56724,337325,1050643.0,14197877.0
2015-03-24,56723,57259,55420,56111,153351,1039285.0,14197877.0
2015-03-25,56340,59789,55727,59714,193106,1106015.0,14197877.0
2015-03-26,56953,57336,53657,54502,667438,1009469.0,14197877.0
2015-03-27,54960,55727,53427,54961,215801,1017988.0,14197877.0
2015-03-30,54730,57336,54577,56724,177526,1050643.0,14197877.0
2015-03-31,56876,56953,54960,55575,128989,1029346.0,14197877.0
2015-04-01,55189,57106,54194,56878,126747,1053482.0,14197877.0
2015-04-02,56876,56953,54577,55192,183821,1022247.0,14197877.0
2015-04-03,54117,55497,54117,55344,89755,1025087.0,14197877.0
2015-04-06,55880,55880,54500,55115,79797,1020827.0,14197877.0
2015-04-07,54577,58026,54577,57798,247248,1070520.0,14197877.0
2015-04-08,57873,58179,56109,57874,117009,1071940.0,14197877.0
2015-04-09,57873,58946,57490,58871,142753,1090397.0,14197877.0
2015-04-10,59482,62778,59482,61477,404723,1138670.0,14197877.0
2015-04-13,61859,62932,60479,61553,137381,1140090.0,14197877.0
2015-04-14,62319,62778,59789,60940,200641,1128731.0,14197877.0
2015-04-15,61015,65078,61015,64773,295597,1199721.0,14197877.0
2015-04-16,64848,65155,63162,64390,155294,1192622.0,14197877.0
2015-04-17,64389,66611,63162,65079,192555,1205400.0,14197877.0
2015-04-20,63622,74814,63239,69679,561113,1290587.0,14197877.0
2015-04-21,70981,78953,68221,75888,495269,1405590.0,14197877.0
2015-04-22,80180,87232,77496,87233,1117226,1615718.0,14197877.0
2015-04-23,88918,97733,84701,87463,917330,1619978.0,14197877.0
2015-04-24,88228,89838,77956,83094,568450,1539050.0,14197877.0
2015-04-27,83935,84089,80486,81637,198081,1512074.0,14197877.0
2015-04-28,80486,82249,76653,76808,356976,1422627.0,14197877.0
2015-04-29,76653,84165,76653,82863,361070,1534791.0,14197877.0
2015-04-30,83935,90068,82555,88919,487673,1646954.0,14197877.0
2015-05-04,89378,89531,84549,86696,272872,1605780.0,14197877.0
2015-05-06,84319,84778,77803,80411,311535,1489357.0,14197877.0
2015-05-07,79796,85621,77956,83400,253321,1544729.0,14197877.0
2015-05-08,83245,89531,83169,87922,212096,1628496.0,14197877.0
2015-05-11,89608,91295,86695,91065,195297,1686708.0,14197877.0
2015-05-12,91985,97197,89378,90299,395972,1672510.0,14197877.0
2015-05-13,89531,96047,87461,95435,306553,1767636.0,14197877.0
2015-05-14,95894,108771,95050,104403,633304,1933751.0,14197877.0
2015-05-15,103406,105706,100723,105400,323115,1952208.0,14197877.0
2015-05-18,104479,105782,100877,105017,295424,1945109.0,14197877.0
2015-05-19,107238,108388,103175,104634,313112,1938010.0,14197877.0
2015-05-20,104939,108848,104019,107699,262043,1994802.0,14197877.0
2015-05-21,111915,117663,110458,115671,551480,2142460.0,14197877.0
2015-05-22,113447,113984,109231,111915,465450,2072890.0,14197877.0
2015-05-26,112987,113984,108311,110383,175257,2044494.0,14197877.0
2015-05-27,107238,108694,101029,103407,374542,1915294.0,14197877.0
2015-05-28,105398,108771,102716,108313,194205,2006160.0,14197877.0
2015-05-29,107699,107699,103483,103483,147713,1916713.0,14197877.0
2015-06-01,104248,106241,100262,105629,146677,1956467.0,14197877.0
2015-06-02,106548,114521,105015,108313,338336,2006160.0,14197877.0
2015-06-03,109614,112451,103483,105937,303525,1962147.0,14197877.0
2015-06-04,108082,121802,107852,121804,630612,2256043.0,14197877.0
2015-06-05,124946,138054,122186,134682,776127,2494567.0,14197877.0
2015-06-08,137364,139433,130848,135755,383301,2514444.0,14197877.0
2015-06-09,134604,144800,133762,137978,335025,2555618.0,14197877.0
2015-06-10,136597,143419,135294,139817,268797,2589693.0,14197877.0
2015-06-11,141196,143726,130618,134912,417492,2498826.0,14197877.0
2015-06-12,134067,144800,133531,137978,402802,2555618.0,14197877.0
2015-06-15,137977,140813,135294,136291,135081,2524383.0,14197877.0
2015-06-16,136521,139126,123489,133532,276317,2473270.0,14197877.0
2015-06-17,133378,133378,128395,131080,197574,2427837.0,14197877.0
2015-06-18,136444,151622,136444,146563,539886,2714634.0,14197877.0
2015-06-19,149321,151008,142423,148709,204137,2754388.0,14197877.0
2015-06-22,148018,148709,142040,143421,217097,2656423.0,14197877.0
2015-06-23,143035,145642,138283,145490,210190,2694757.0,14197877.0
2015-06-24,146792,146869,142959,143421,113267,2656423.0,14197877.0
2015-06-25,143419,145412,139050,141504,235491,2620928.0,14197877.0
2015-06-26,142653,149015,138897,141964,274234,2629447.0,14197877.0
2015-06-29,137594,139893,126555,129316,362552,2395182.0,14197877.0
2015-06-30,126173,138973,118814,136675,498987,2531481.0,14197877.0
2015-07-01,135447,145566,135447,144724,210573,2680559.0,14197877.0
2015-07-02,146408,152541,144339,149399,261009,2767166.0,14197877.0
2015-07-03,148172,153997,148172,149476,221703,2768586.0,14197877.0
2015-07-06,144876,150242,141427,142577,232113,2640805.0,14197877.0
2015-07-07,146102,147558,114979,126480,697419,2342650.0,14197877.0
2015-07-08,128779,131538,115977,128627,427460,2382404.0,14197877.0
2015-07-09,122953,129468,119196,128013,278895,2371045.0,14197877.0
2015-07-10,131078,132841,122646,124947,216675,2314254.0,14197877.0
2015-07-13,122877,130158,119580,129546,203489,2399441.0,14197877.0
2015-07-14,131155,132535,128319,129622,123583,2400861.0,14197877.0
2015-07-15,130694,134910,129391,129930,137144,2406540.0,14197877.0
2015-07-16,126862,131231,125252,128013,134893,2371045.0,14197877.0
2015-07-17,129545,130389,126478,129622,98331,2400861.0,14197877.0
2015-07-20,130311,149858,130311,147867,437356,2738770.0,14197877.0
2015-07-21,149475,153537,144109,147943,254382,2740190.0,14197877.0
2015-07-22,146256,150319,144876,147943,138141,2740190.0,14197877.0
2015-07-23,148709,153154,146946,152466,225775,2823958.0,14197877.0
2015-07-24,153537,157370,151468,154612,322754,2863712.0,14197877.0
2015-07-27,151775,151775,142883,142885,225508,2646484.0,14197877.0
2015-07-28,137211,146256,131921,145567,299564,2696177.0,14197877.0
2015-07-29,151775,153308,136750,140431,389836,2601051.0,14197877.0
2015-07-30,139970,141579,127168,127247,367917,2356848.0,14197877.0
2015-07-31,126862,136674,125636,134759,175237,2495987.0,14197877.0
2015-08-03,134834,141196,133378,133379,175514,2470431.0,14197877.0
2015-08-04,131845,147329,131845,144724,265482,2680559.0,14197877.0
2015-08-05,144722,147712,142807,144724,140438,2680559.0,14197877.0
2015-08-06,145642,147406,143649,145260,115886,2690498.0,14197877.0
2015-08-07,139893,144646,138514,144494,160485,2676300.0,14197877.0
2015-08-10,144416,144416,137977,140278,124467,2598211.0,14197877.0
2015-08-11,141043,141427,132995,133609,144880,2474690.0,14197877.0
2015-08-12,131078,133378,122416,130389,268722,2415059.0,14197877.0
2015-08-13,128548,137900,128548,136982,121435,2537161.0,14197877.0
2015-08-17,135064,136903,130848,130849,82590,2423578.0,14197877.0
2015-08-18,131538,134298,124946,124947,167093,2314254.0,14197877.0
2015-08-19,120499,122722,103866,112682,557364,2087088.0,14197877.0
2015-08-20,111531,115364,108311,108313,248085,2006160.0,14197877.0
2015-08-21,96583,102639,95127,98578,546722,1825847.0,14197877.0
2015-08-24,100416,107085,98193,100418,407158,1859922.0,14197877.0
2015-08-25,103866,114213,100416,113449,337667,2101286.0,14197877.0
2015-08-26,112681,116667,109002,115442,253180,2138200.0,14197877.0
2015-08-27,116974,117127,111377,114599,195104,2122583.0,14197877.0
2015-08-28,116207,116744,114137,115442,95603,2138200.0,14197877.0
2015-08-31,115517,121190,113064,121114,163201,2243265.0,14197877.0
2015-09-01,120040,128779,110764,110995,546004,2055853.0,14197877.0
2015-09-02,108082,114368,104249,107240,291032,1986283.0,14197877.0
2015-09-03,110381,111377,105015,106627,150223,1974925.0,14197877.0
2015-09-04,108082,108465,79873,84704,767640,1568865.0,14197877.0
2015-09-07,85239,90528,80486,86543,429993,1602940.0,14197877.0
2015-09-08,85162,87998,76423,81407,552840,1507815.0,14197877.0
2015-09-09,85392,97273,85392,93059,572297,1723622.0,14197877.0
2015-09-10,91371,95127,89991,93748,172724,1736400.0,14197877.0
2015-09-11,91984,95357,90528,92752,140883,1717943.0,14197877.0
2015-09-14,92827,94821,89915,91678,119354,1698066.0,14197877.0
2015-09-15,90987,94360,89761,91678,99133,1698066.0,14197877.0
2015-09-16,93441,98576,92674,96661,150847,1790352.0,14197877.0
2015-09-17,97886,99496,94054,95052,116940,1760537.0,14197877.0
2015-09-18,97120,105398,97043,103714,309164,1920973.0,14197877.0
2015-09-21,101259,103559,100033,103560,109200,1918133.0,14197877.0
2015-09-22,101106,105398,100723,103100,117180,1909614.0,14197877.0
2015-09-23,101182,103023,97197,98118,135542,1817328.0,14197877.0
2015-09-24,99343,100569,97197,98041,83076,1815908.0,14197877.0
2015-09-25,97350,98040,92367,97197,122296,1800291.0,14197877.0
2015-09-30,91218,94283,90451,94285,176026,1746339.0,14197877.0
2015-10-01,99650,103559,98040,100571,169162,1862761.0,14197877.0
2015-10-02,101796,101796,98117,98501,59558,1824427.0,14197877.0
2015-10-05,101949,102869,100110,100110,71408,1854243.0,14197877.0
2015-10-06,101796,102333,100110,100801,75158,1867021.0,14197877.0
2015-10-07,99036,100033,93288,93519,139144,1732141.0,14197877.0
2015-10-08,95817,97120,90987,92292,105721,1709424.0,14197877.0
2015-10-12,92751,95510,91371,93059,72617,1723622.0,14197877.0
2015-10-13,93057,94744,90144,92292,96863,1709424.0,14197877.0
2015-10-14,90911,92290,89608,91219,73043,1689547.0,14197877.0
2015-10-15,90528,94207,89531,94208,69769,1744919.0,14197877.0
2015-10-16,95817,98270,94744,94745,124944,1754858.0,14197877.0
2015-10-19,96124,96353,94360,94975,49857,1759117.0,14197877.0
2015-10-20,94437,99650,94283,99651,99751,1845724.0,14197877.0
2015-10-21,99112,101796,97886,98731,86023,1828687.0,14197877.0
2015-10-22,97504,99343,95817,97428,76243,1804550.0,14197877.0
2015-10-23,98883,108771,98500,106627,311038,1974925.0,14197877.0
2015-10-26,108848,122493,108388,121880,443666,2257462.0,14197877.0
2015-10-27,120346,125942,115593,124180,300173,2300056.0,14197877.0
2015-10-28,121879,128012,120653,122570,241942,2270241.0,14197877.0
2015-10-29,122646,126095,119427,121344,187899,2247524.0,14197877.0
2015-10-30,121190,125329,119887,121804,134758,2256043.0,14197877.0
2015-11-02,121496,122800,117280,121727,111850,2254623.0,14197877.0
2015-11-03,123719,125712,121190,122800,104407,2274500.0,14197877.0
2015-11-04,123029,125712,122033,125483,113266,2324192.0,14197877.0
2015-11-05,126862,131078,126785,129240,236288,2393762.0,14197877.0
2015-11-06,142959,143726,135830,140125,572545,2595372.0,14197877.0
2015-11-09,138667,140123,129699,131539,358073,2436356.0,14197877.0
2015-11-10,130618,130618,118890,124257,397174,2301476.0,14197877.0
2015-11-11,122646,135908,122646,135908,301232,2517284.0,14197877.0
2015-11-12,136827,140046,134221,138668,305017,2568396.0,14197877.0
2015-11-13,135524,141579,135141,140125,250572,2595372.0,14197877.0
2015-11-16,137211,142346,136290,138898,232787,2572655.0,14197877.0
2015-11-17,140812,144032,140199,142347,334843,2636546.0,14197877.0
2015-11-18,143343,143496,136213,136368,252240,2525802.0,14197877.0
2015-11-19,138283,138283,134374,137442,206332,2545679.0,14197877.0
2015-11-20,135830,140506,133378,138131,216599,2558457.0,14197877.0
2015-11-23,139510,141120,138437,140048,198627,2593952.0,14197877.0
2015-11-24,139893,141427,138744,139358,104123,2581174.0,14197877.0
2015-11-25,139893,140046,137747,138975,105622,2574075.0,14197877.0
2015-11-26,138973,139510,135754,136905,163491,2535741.0,14197877.0
2015-11-27,137977,141273,137824,139281,188070,2579754.0,14197877.0
2015-11-30,139203,139586,136137,138745,150170,2569816.0,14197877.0
2015-12-01,139357,165036,137977,165037,806400,3056803.0,14197877.0
2015-12-02,160973,176994,159440,165190,933394,3059642.0,14197877.0
2015-12-03,160590,167182,159440,166800,392721,3089458.0,14197877.0
2015-12-04,157141,162047,150624,158139,595575,2929022.0,14197877.0
2015-12-07,160895,161969,152541,152542,234285,2825378.0,14197877.0
2015-12-08,150395,152311,140200,145336,490097,2691917.0,14197877.0
2015-12-09,145412,149168,142576,144954,241125,2684819.0,14197877.0
2015-12-10,145489,145948,134067,135296,341959,2505925.0,14197877.0
2015-12-11,136674,138360,127935,133379,301999,2470431.0,14197877.0
