해성산업(034810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-18,86900,87300,86800,87300,10644,853794.0,9780000.0
2014-07-21,87100,87500,86500,87000,10204,850860.0,9780000.0
2014-07-22,86500,87200,86100,86700,9209,847926.0,9780000.0
2014-07-23,86500,86700,86000,86700,13902,847926.0,9780000.0
2014-07-24,86800,86900,86300,86700,14981,847926.0,9780000.0
2014-07-25,86500,87700,86500,87700,10721,857706.0,9780000.0
2014-07-28,87800,88300,86600,87800,6131,858684.0,9780000.0
2014-07-29,88000,88900,86900,87700,9042,857706.0,9780000.0
2014-07-30,87000,87900,86900,87900,8340,859662.0,9780000.0
2014-07-31,87700,87900,87100,87700,7500,857706.0,9780000.0
2014-08-01,87600,88500,87200,87600,13462,856728.0,9780000.0
2014-08-04,87400,87900,86800,87300,5569,853794.0,9780000.0
2014-08-05,87200,87500,86500,87100,12532,851838.0,9780000.0
2014-08-06,87000,87300,85900,87100,32004,851838.0,9780000.0
2014-08-07,86500,87500,84900,86600,81164,846948.0,9780000.0
2014-08-08,86600,87500,86400,87300,23625,853794.0,9780000.0
2014-08-11,87000,87700,86900,87700,9621,857706.0,9780000.0
2014-08-12,87500,87900,87200,87700,8388,857706.0,9780000.0
2014-08-13,87000,89500,87000,88300,10926,863574.0,9780000.0
2014-08-14,87900,89300,87800,88600,6363,866508.0,9780000.0
2014-08-18,88600,89000,87600,87600,5260,856728.0,9780000.0
2014-08-19,87300,88000,86500,87000,6439,850860.0,9780000.0
2014-08-20,85900,87400,85800,86900,5695,849882.0,9780000.0
2014-08-21,86900,87800,86000,86700,9960,847926.0,9780000.0
2014-08-22,86000,87100,84500,87100,55907,851838.0,9780000.0
2014-08-25,87100,87300,86000,87000,7304,850860.0,9780000.0
2014-08-26,87000,87000,85500,85500,8579,836190.0,9780000.0
2014-08-27,85500,86400,82200,83700,21532,818586.0,9780000.0
2014-08-28,82000,83500,81100,82800,30576,809784.0,9780000.0
2014-08-29,83700,83700,82300,82800,19940,809784.0,9780000.0
2014-09-01,82800,82800,73200,77700,41163,759906.0,9780000.0
2014-09-02,70000,73500,66100,66100,70179,646458.0,9780000.0
2014-09-03,56200,56200,56200,56200,18692,549636.0,9780000.0
2014-09-04,47800,47800,47800,47800,42028,467484.0,9780000.0
2014-09-05,40650,43000,40650,40650,361191,397557.0,9780000.0
2014-09-11,34600,34600,34600,34600,221235,338388.0,9780000.0
2014-09-12,29450,29450,29450,29450,195282,288021.0,9780000.0
2014-09-15,26300,30700,26150,28500,4849197,278730.0,9780000.0
2014-09-16,29000,30350,28200,28500,1509115,278730.0,9780000.0
2014-09-17,28900,32250,28300,30200,2603525,295356.0,9780000.0
2014-09-18,30200,31450,30100,30100,1198127,294378.0,9780000.0
2014-09-19,30600,34600,30050,34600,1456412,338388.0,9780000.0
2014-09-22,36050,38700,34550,34600,2455083,338388.0,9780000.0
2014-09-23,34900,36950,34550,35750,1212874,349635.0,9780000.0
2014-09-24,36200,36200,33950,34000,769993,332520.0,9780000.0
2014-09-25,34000,34700,30250,31400,1327938,307092.0,9780000.0
2014-09-26,30900,32850,29950,31050,726459,303669.0,9780000.0
2014-09-29,31400,32600,30300,30800,529615,301224.0,9780000.0
2014-09-30,31400,32150,30650,31650,449199,309537.0,9780000.0
2014-10-01,32450,32950,31150,31700,489449,310026.0,9780000.0
2014-10-02,31350,31600,30700,30900,278519,302202.0,9780000.0
2014-10-06,31150,31200,28100,28300,506170,276774.0,9780000.0
2014-10-07,28100,29300,28100,28350,308877,277263.0,9780000.0
2014-10-08,28100,31400,28100,29700,856621,290466.0,9780000.0
2014-10-10,29800,30950,29250,29650,415051,289977.0,9780000.0
2014-10-13,29300,30550,27900,28000,387139,273840.0,9780000.0
2014-10-14,28050,28850,27550,28300,222605,276774.0,9780000.0
2014-10-15,28600,29500,28150,28250,265839,276285.0,9780000.0
2014-10-16,28050,28150,26700,27200,289116,266016.0,9780000.0
2014-10-17,27450,27600,26950,27200,233900,266016.0,9780000.0
2014-10-20,27600,27950,27300,27400,159506,267972.0,9780000.0
2014-10-21,27450,29000,27300,27800,385023,271884.0,9780000.0
2014-10-22,28100,28600,27550,27600,171189,269928.0,9780000.0
2014-10-23,27700,28350,27500,27600,228316,269928.0,9780000.0
2014-10-24,27950,28450,27550,27750,183665,271395.0,9780000.0
2014-10-27,27750,27900,25300,25300,342618,247434.0,9780000.0
2014-10-28,25350,26600,25350,26050,197940,254769.0,9780000.0
2014-10-29,26400,26400,24700,24700,283043,241566.0,9780000.0
2014-10-30,24900,25050,23200,24150,319067,236187.0,9780000.0
2014-10-31,24050,24400,23150,23500,212572,229830.0,9780000.0
2014-11-03,23850,23900,22400,22650,160781,221517.0,9780000.0
2014-11-04,22500,24700,21500,23200,437868,226896.0,9780000.0
2014-11-05,23050,23450,21800,21850,195375,213693.0,9780000.0
2014-11-06,21900,22250,20700,21800,241771,213204.0,9780000.0
2014-11-07,21950,22850,21400,22000,210269,215160.0,9780000.0
2014-11-10,22000,22900,21800,21850,150550,213693.0,9780000.0
2014-11-11,22100,22650,21800,22450,148225,219561.0,9780000.0
2014-11-12,22700,24600,22550,23600,445071,230808.0,9780000.0
2014-11-13,23500,23900,23050,23700,125428,231786.0,9780000.0
2014-11-14,23800,23950,22300,22500,153930,220050.0,9780000.0
2014-11-17,22750,22800,21850,21950,115559,214671.0,9780000.0
2014-11-18,22100,22750,21950,22200,98556,217116.0,9780000.0
2014-11-19,22200,22500,22050,22050,85476,215649.0,9780000.0
2014-11-20,22100,22400,21650,21750,113588,212715.0,9780000.0
2014-11-21,21750,22550,21700,21800,96111,213204.0,9780000.0
2014-11-24,22100,22800,22000,22500,105950,220050.0,9780000.0
2014-11-25,22750,23550,22550,22700,171514,222006.0,9780000.0
2014-11-26,23000,23350,22650,22800,89181,222984.0,9780000.0
2014-11-27,23100,23200,21850,21850,133675,213693.0,9780000.0
2014-11-28,21700,22200,21500,21750,63940,212715.0,9780000.0
2014-12-01,21750,21800,20450,20700,162101,202446.0,9780000.0
2014-12-02,20700,21100,20500,20900,61971,204402.0,9780000.0
2014-12-03,20750,21200,20750,20900,52963,204402.0,9780000.0
2014-12-04,21000,21300,20700,20850,62623,203913.0,9780000.0
2014-12-05,20850,21450,20800,21300,74772,208314.0,9780000.0
2014-12-08,21350,21650,20900,21200,77926,207336.0,9780000.0
2014-12-09,21250,21300,20250,21300,130337,208314.0,9780000.0
2014-12-10,21000,21250,20800,20850,46322,203913.0,9780000.0
2014-12-11,20800,20950,20450,20550,76902,200979.0,9780000.0
2014-12-12,20500,20800,20300,20600,50319,201468.0,9780000.0
2014-12-15,20300,21200,20300,20650,70940,201957.0,9780000.0
2014-12-16,22800,23700,22600,23700,198023,231786.0,9780000.0
2014-12-17,25900,27250,25850,27250,677332,266505.0,9780000.0
2014-12-18,28000,29300,24150,25000,952850,244500.0,9780000.0
2014-12-19,25500,26400,24650,24950,321084,244011.0,9780000.0
2014-12-22,24800,25000,22600,22850,347060,223473.0,9780000.0
2014-12-23,22800,23550,22400,23000,212094,224940.0,9780000.0
2014-12-24,22900,23150,22450,22750,132774,222495.0,9780000.0
2014-12-26,22800,23050,21300,21300,204290,208314.0,9780000.0
2014-12-29,21450,21950,21200,21250,105792,207825.0,9780000.0
2014-12-30,21350,21550,20750,20950,94495,204891.0,9780000.0
2015-01-02,20950,21800,20800,21750,94314,212715.0,9780000.0
2015-01-05,21750,21750,21300,21300,83844,208314.0,9780000.0
2015-01-06,21200,21350,20850,20950,78777,204891.0,9780000.0
2015-01-07,21050,22950,20900,22000,321622,215160.0,9780000.0
2015-01-08,22300,22650,21800,22400,98234,219072.0,9780000.0
2015-01-09,22500,23900,22450,22700,191349,222006.0,9780000.0
2015-01-12,22700,23550,22400,23050,115725,225429.0,9780000.0
2015-01-13,23100,23500,22600,22850,111764,223473.0,9780000.0
2015-01-14,23100,23300,22500,23300,104385,227874.0,9780000.0
2015-01-15,23350,23350,22600,22650,67717,221517.0,9780000.0
2015-01-16,22400,22450,21350,21450,126335,209781.0,9780000.0
2015-01-19,21750,22000,21600,21850,64093,213693.0,9780000.0
2015-01-20,21900,22250,21700,21700,49268,212226.0,9780000.0
2015-01-21,21700,21800,21250,21250,76546,207825.0,9780000.0
2015-01-22,21250,22000,21150,21300,94369,208314.0,9780000.0
2015-01-23,21600,21700,21300,21400,40442,209292.0,9780000.0
2015-01-26,21450,21800,21300,21750,45211,212715.0,9780000.0
2015-01-27,22200,22250,21650,21750,62058,212715.0,9780000.0
2015-01-28,21750,22550,21550,22250,95457,217605.0,9780000.0
2015-01-29,22200,24950,21900,23100,497605,225918.0,9780000.0
2015-01-30,23550,23750,22550,22900,161301,223962.0,9780000.0
2015-02-02,22900,23300,22450,22450,90200,219561.0,9780000.0
2015-02-03,22400,22800,22150,22300,69887,218094.0,9780000.0
2015-02-04,22300,23050,22250,22850,100174,223473.0,9780000.0
2015-02-05,22950,23450,22600,22750,127915,222495.0,9780000.0
2015-02-06,22800,22850,22400,22650,71720,221517.0,9780000.0
2015-02-09,22550,22900,22450,22650,59519,221517.0,9780000.0
2015-02-10,22650,22800,21700,22000,125881,215160.0,9780000.0
2015-02-11,21850,22400,21850,22050,66308,215649.0,9780000.0
2015-02-12,22050,22100,21500,21550,87839,210759.0,9780000.0
2015-02-13,21600,21750,21500,21550,64489,210759.0,9780000.0
2015-02-16,21500,21750,21450,21550,49349,210759.0,9780000.0
2015-02-17,21550,22800,21550,22100,174501,216138.0,9780000.0
2015-02-23,22450,22450,22000,22100,56456,216138.0,9780000.0
2015-02-24,22450,22650,22200,22650,82759,221517.0,9780000.0
2015-02-25,22700,22850,22350,22350,79194,218583.0,9780000.0
2015-02-26,22450,25700,22350,25700,867000,251346.0,9780000.0
2015-02-27,25550,26200,24550,25500,567804,249390.0,9780000.0
2015-03-02,26200,29300,26150,29300,1216947,286554.0,9780000.0
2015-03-03,29000,29850,27400,29800,843226,291444.0,9780000.0
2015-03-04,29150,29800,28600,29050,315602,284109.0,9780000.0
2015-03-05,29350,29500,26600,27350,636035,267483.0,9780000.0
2015-03-06,27350,28150,27000,27500,313577,268950.0,9780000.0
2015-03-09,27250,28250,27150,27750,195771,271395.0,9780000.0
2015-03-10,27600,27850,27050,27800,165788,271884.0,9780000.0
2015-03-11,27400,30500,27200,28500,797066,278730.0,9780000.0
2015-03-12,28750,29300,27850,29000,249011,283620.0,9780000.0
2015-03-13,29450,30000,28700,28900,288301,282642.0,9780000.0
2015-03-16,28750,29050,28150,29050,203957,284109.0,9780000.0
2015-03-17,29500,29550,28800,29200,219768,285576.0,9780000.0
2015-03-18,29250,29950,27000,29000,352377,283620.0,9780000.0
2015-03-19,29000,29200,28550,29100,209282,284598.0,9780000.0
2015-03-20,28850,29350,28600,29350,173525,287043.0,9780000.0
2015-03-23,29250,30600,28950,29250,310217,286065.0,9780000.0
2015-03-24,29250,29550,29000,29300,94932,286554.0,9780000.0
2015-03-25,29550,29900,29150,29400,184078,287532.0,9780000.0
2015-03-26,29350,31450,29050,29800,620838,291444.0,9780000.0
2015-03-27,29950,30900,29750,30100,282326,294378.0,9780000.0
2015-03-30,30500,30600,29800,30050,209849,293889.0,9780000.0
2015-03-31,30050,30700,29850,30200,208162,295356.0,9780000.0
2015-04-01,30200,30800,30100,30500,182515,298290.0,9780000.0
2015-04-02,30700,30700,28900,30500,289452,298290.0,9780000.0
2015-04-03,30550,31000,30050,30800,226401,301224.0,9780000.0
2015-04-06,31050,32350,30550,30700,434399,300246.0,9780000.0
2015-04-07,30700,30900,30250,30800,119968,301224.0,9780000.0
2015-04-08,31300,31400,30850,31200,228724,305136.0,9780000.0
2015-04-09,31250,31250,30700,31100,118205,304158.0,9780000.0
2015-04-10,31100,35150,31100,33450,631160,327141.0,9780000.0
2015-04-13,33550,33850,31850,32450,373588,317361.0,9780000.0
2015-04-14,32500,32650,31900,32150,247106,314427.0,9780000.0
2015-04-15,32100,33000,31700,32400,188848,316872.0,9780000.0
2015-04-16,32750,33000,32100,33000,237655,322740.0,9780000.0
2015-04-17,32700,33300,32450,33300,195376,325674.0,9780000.0
2015-04-20,33300,34900,33050,33050,288631,323229.0,9780000.0
2015-04-21,33050,33300,31900,32000,257034,312960.0,9780000.0
2015-04-22,32300,32850,31500,32850,409017,321273.0,9780000.0
2015-04-23,32900,33750,32000,33600,209122,328608.0,9780000.0
2015-04-24,33700,34000,33050,33550,146806,328119.0,9780000.0
2015-04-27,33700,34000,33050,33550,93161,328119.0,9780000.0
2015-04-28,33600,33700,32900,33000,116891,322740.0,9780000.0
2015-04-29,32900,32950,29350,31050,202295,303669.0,9780000.0
2015-04-30,30850,30900,29200,29200,198434,285576.0,9780000.0
2015-05-04,29450,29550,28100,29100,110528,284598.0,9780000.0
2015-05-06,28400,29200,28250,29200,88726,285576.0,9780000.0
2015-05-07,28900,29500,28650,29200,43174,285576.0,9780000.0
2015-05-08,29300,30100,28750,28750,68406,281175.0,9780000.0
2015-05-11,28800,29800,28800,29350,56136,287043.0,9780000.0
2015-05-12,29800,29800,29000,29300,66910,286554.0,9780000.0
2015-05-13,29300,30150,28800,30100,66888,294378.0,9780000.0
2015-05-14,30000,30400,29700,30300,53968,296334.0,9780000.0
2015-05-15,30350,30750,29900,30550,76332,298779.0,9780000.0
2015-05-18,30700,30700,29800,30350,48027,296823.0,9780000.0
2015-05-19,30400,30600,29800,30250,49466,295845.0,9780000.0
2015-05-20,30050,30350,28850,28850,106895,282153.0,9780000.0
2015-05-21,28900,29000,27150,27150,194100,265527.0,9780000.0
2015-05-22,27100,27950,27100,27350,44887,267483.0,9780000.0
2015-05-26,27350,28100,27250,27750,74157,271395.0,9780000.0
2015-05-27,27600,28250,27600,28000,66950,273840.0,9780000.0
2015-05-28,27700,29400,27600,29050,93520,284109.0,9780000.0
2015-05-29,29050,29500,28500,29450,55585,288021.0,9780000.0
2015-06-01,29750,30050,29200,29800,80770,291444.0,9780000.0
2015-06-02,29650,30200,29450,30050,68670,293889.0,9780000.0
2015-06-03,29700,29950,28950,29500,50381,288510.0,9780000.0
2015-06-04,29500,29600,28400,29000,62258,283620.0,9780000.0
2015-06-05,28600,28950,27900,28450,52932,278241.0,9780000.0
2015-06-08,28250,29200,28000,28900,38227,282642.0,9780000.0
2015-06-09,28900,31350,28550,30750,166516,300735.0,9780000.0
2015-06-10,30850,31650,30750,31150,134382,304647.0,9780000.0
2015-06-11,30900,31450,30550,31100,51581,304158.0,9780000.0
2015-06-12,30950,31450,30450,30750,51608,300735.0,9780000.0
2015-06-15,31300,31300,29900,30250,67456,295845.0,9780000.0
2015-06-16,30000,30100,28500,29350,51979,287043.0,9780000.0
2015-06-17,29050,29600,28900,29450,22876,288021.0,9780000.0
2015-06-18,29200,29500,28800,29450,45757,288021.0,9780000.0
2015-06-19,29800,29800,28900,29400,31169,287532.0,9780000.0
2015-06-22,29400,29900,29100,29850,30362,291933.0,9780000.0
2015-06-23,30050,30450,29600,30150,58029,294867.0,9780000.0
2015-06-24,30300,30300,29850,30050,39865,293889.0,9780000.0
2015-06-25,30050,30750,29600,30400,60335,297312.0,9780000.0
2015-06-26,30300,30450,29850,30000,51127,293400.0,9780000.0
2015-06-29,29050,29550,28650,28800,57613,281664.0,9780000.0
2015-06-30,28450,28800,28000,28300,70213,276774.0,9780000.0
2015-07-01,28300,28750,28200,28300,39018,276774.0,9780000.0
2015-07-02,28450,28600,28000,28050,35499,274329.0,9780000.0
2015-07-03,28200,29050,28100,28100,48372,274818.0,9780000.0
2015-07-06,27750,28100,27450,27950,38431,273351.0,9780000.0
2015-07-07,27950,28100,26500,26700,71451,261126.0,9780000.0
2015-07-08,26700,27000,25850,26100,46152,255258.0,9780000.0
2015-07-09,26000,26000,24300,25250,73508,246945.0,9780000.0
2015-07-10,25550,25550,24900,25500,38394,249390.0,9780000.0
2015-07-13,25550,26400,25300,26200,33543,256236.0,9780000.0
2015-07-14,26200,26550,26000,26550,34033,259659.0,9780000.0
2015-07-15,26300,26950,26300,26500,30876,259170.0,9780000.0
2015-07-16,26500,26850,25750,26150,48918,255747.0,9780000.0
2015-07-17,26200,26200,24900,24900,93758,243522.0,9780000.0
2015-07-20,25100,25250,24000,24450,57263,239121.0,9780000.0
2015-07-21,24450,24950,24350,24500,27928,239610.0,9780000.0
2015-07-22,24600,24700,24000,24400,36664,238632.0,9780000.0
2015-07-23,24350,24400,23500,23700,58371,231786.0,9780000.0
2015-07-24,23600,23700,22150,22300,176837,218094.0,9780000.0
2015-07-27,22200,22350,20750,20800,211623,203424.0,9780000.0
2015-07-28,20600,21650,20600,21100,102203,206358.0,9780000.0
2015-07-29,21050,21400,20750,21000,79214,205380.0,9780000.0
2015-07-30,20850,21550,20800,20800,82650,203424.0,9780000.0
2015-07-31,21000,21200,20600,20900,80395,204402.0,9780000.0
2015-08-03,21000,21050,20100,20100,94060,196578.0,9780000.0
2015-08-04,20050,20750,20050,20650,55870,201957.0,9780000.0
2015-08-05,20650,21650,20650,21350,88805,208803.0,9780000.0
2015-08-06,21350,21500,20950,21200,46873,207336.0,9780000.0
2015-08-07,21200,21500,20850,21300,50150,208314.0,9780000.0
2015-08-10,21350,21350,20950,21300,62891,208314.0,9780000.0
2015-08-11,21350,21450,20700,20850,67879,203913.0,9780000.0
2015-08-12,20550,21300,20500,21300,100118,208314.0,9780000.0
2015-08-13,21550,21800,21050,21450,71094,209781.0,9780000.0
2015-08-17,21450,21450,20850,20850,52828,203913.0,9780000.0
2015-08-18,20900,20950,20450,20950,74350,204891.0,9780000.0
2015-08-19,20650,20900,19850,20300,74367,198534.0,9780000.0
2015-08-20,20250,20600,20000,20450,68278,200001.0,9780000.0
2015-08-21,19850,19900,18500,19450,126970,190221.0,9780000.0
2015-08-24,18950,19550,18500,19200,107931,187776.0,9780000.0
2015-08-25,19200,19650,18600,19350,77179,189243.0,9780000.0
2015-08-26,19500,20500,19400,20450,66512,200001.0,9780000.0
2015-08-27,20900,20900,20100,20450,46048,200001.0,9780000.0
2015-08-28,20550,21950,20550,21750,81991,212715.0,9780000.0
2015-08-31,21800,22100,21250,22050,59491,215649.0,9780000.0
2015-09-01,21950,22800,21650,22750,116719,222495.0,9780000.0
2015-09-02,22400,23300,22000,22650,79432,221517.0,9780000.0
2015-09-03,22900,23050,22550,23050,55522,225429.0,9780000.0
2015-09-04,23100,23500,22000,22250,54289,217605.0,9780000.0
2015-09-07,22150,22800,22150,22600,51933,221028.0,9780000.0
2015-09-08,22600,22750,21850,22350,35168,218583.0,9780000.0
2015-09-09,22650,23150,22200,23150,57305,226407.0,9780000.0
2015-09-10,23000,23300,22650,23300,30084,227874.0,9780000.0
2015-09-11,23300,24650,23200,23750,120342,232275.0,9780000.0
2015-09-14,24250,24650,23850,24000,59514,234720.0,9780000.0
2015-09-15,23950,24100,23550,23700,70438,231786.0,9780000.0
2015-09-16,23900,24100,23600,23900,42884,233742.0,9780000.0
2015-09-17,24100,24100,23550,23700,42558,231786.0,9780000.0
2015-09-18,23950,24300,23700,24100,58107,235698.0,9780000.0
2015-09-21,24000,24200,23200,23800,53038,232764.0,9780000.0
2015-09-22,24050,24050,23500,23800,32852,232764.0,9780000.0
2015-09-23,23600,24050,23350,23900,45724,233742.0,9780000.0
2015-09-24,24000,24000,23650,23900,23248,233742.0,9780000.0
2015-09-25,23850,25100,23750,25100,90441,245478.0,9780000.0
2015-09-30,24650,25000,23850,23850,89350,233253.0,9780000.0
2015-10-01,23850,24400,23850,24050,32124,235209.0,9780000.0
2015-10-02,24200,25300,24050,25200,84179,246456.0,9780000.0
2015-10-05,25500,25500,24950,25200,29326,246456.0,9780000.0
2015-10-06,25400,25450,24950,25350,24819,247923.0,9780000.0
2015-10-07,25400,25550,25050,25150,34620,245967.0,9780000.0
2015-10-08,25300,25900,25050,25800,42404,252324.0,9780000.0
2015-10-12,25500,26200,25500,26100,38518,255258.0,9780000.0
2015-10-13,26150,26600,25550,25550,50241,249879.0,9780000.0
2015-10-14,25500,25550,24650,25050,36334,244989.0,9780000.0
2015-10-15,24950,25300,24500,24600,31487,240588.0,9780000.0
2015-10-16,24700,25200,24600,24950,19726,244011.0,9780000.0
2015-10-19,24700,25000,22950,23150,104303,226407.0,9780000.0
2015-10-20,23000,23600,22950,23350,37446,228363.0,9780000.0
2015-10-21,23550,23550,22500,22800,49673,222984.0,9780000.0
2015-10-22,22600,23000,22500,22750,33944,222495.0,9780000.0
2015-10-23,22850,23100,22450,23050,32053,225429.0,9780000.0
2015-10-26,23100,23300,22650,23150,20123,226407.0,9780000.0
2015-10-27,23200,23200,22500,22700,31605,222006.0,9780000.0
2015-10-28,22700,22700,21800,21800,62580,213204.0,9780000.0
2015-10-29,21950,22000,21150,21500,58856,210270.0,9780000.0
2015-10-30,21500,21800,21250,21600,24039,211248.0,9780000.0
2015-11-02,21400,21600,20300,20300,91805,198534.0,9780000.0
2015-11-03,20300,20850,20250,20500,76525,200490.0,9780000.0
2015-11-04,20500,20750,20050,20400,53531,199512.0,9780000.0
2015-11-05,20600,20800,20350,20700,38906,202446.0,9780000.0
2015-11-06,20750,20750,20200,20700,93676,202446.0,9780000.0
2015-11-09,20650,20850,20200,20550,49504,200979.0,9780000.0
2015-11-10,20300,20300,19400,19400,87050,189732.0,9780000.0
2015-11-11,19400,20050,19400,19500,63586,190710.0,9780000.0
2015-11-12,19500,19800,19400,19750,29065,193155.0,9780000.0
2015-11-13,19450,19900,19300,19850,34471,194133.0,9780000.0
2015-11-16,19800,20300,19400,20300,32771,198534.0,9780000.0
2015-11-17,20300,20350,19850,20100,40936,196578.0,9780000.0
2015-11-18,20200,20200,19600,19600,25535,191688.0,9780000.0
2015-11-19,19700,20300,19650,20000,32958,195600.0,9780000.0
2015-11-20,20000,20050,19550,19550,56483,191199.0,9780000.0
2015-11-23,19550,19850,19450,19450,29355,190221.0,9780000.0
2015-11-24,19650,19700,19300,19650,34342,192177.0,9780000.0
2015-11-25,19800,19900,19400,19850,21620,194133.0,9780000.0
2015-11-26,19850,21150,19850,21150,86275,206847.0,9780000.0
2015-11-27,21000,21200,19950,20000,82504,195600.0,9780000.0
2015-11-30,20100,20200,19750,20000,40516,195600.0,9780000.0
2015-12-01,19950,20250,19900,20100,46510,196578.0,9780000.0
2015-12-02,20050,20250,19900,20250,22911,198045.0,9780000.0
2015-12-03,20150,20400,19850,20200,20010,197556.0,9780000.0
2015-12-04,20150,20750,19800,20350,25227,199023.0,9780000.0
2015-12-07,20250,20450,20050,20300,24451,198534.0,9780000.0
2015-12-08,20300,20300,19500,19500,50471,190710.0,9780000.0
2015-12-09,19450,19750,19350,19400,21574,189732.0,9780000.0
2015-12-10,19300,19850,19300,19850,29803,194133.0,9780000.0
2015-12-11,19850,19950,19450,19750,18296,193155.0,9780000.0
2015-12-14,19450,19750,19050,19500,19919,190710.0,9780000.0
2015-12-15,19050,19700,19050,19650,26068,192177.0,9780000.0
2015-12-16,19750,19750,19550,19650,12766,192177.0,9780000.0
2015-12-17,19850,20100,19600,19950,35211,195111.0,9780000.0
2015-12-18,19900,20050,19650,19950,34759,195111.0,9780000.0
2015-12-21,19800,19900,19550,19650,17881,192177.0,9780000.0
2015-12-22,19700,19900,19450,19650,30229,192177.0,9780000.0
2015-12-23,19800,20200,19600,20000,57159,195600.0,9780000.0
2015-12-24,20000,20150,19700,19950,33297,195111.0,9780000.0
2015-12-28,19800,20100,19150,19300,114899,188754.0,9780000.0
2015-12-29,19300,19600,19150,19350,61534,189243.0,9780000.0
2015-12-30,19400,19500,19050,19200,39179,187776.0,9780000.0
2016-01-04,19200,19200,18500,18500,77994,180930.0,9780000.0
2016-01-05,18350,18650,18300,18300,65273,178974.0,9780000.0
2016-01-06,18300,18450,17950,18000,76269,176040.0,9780000.0
2016-01-07,18150,18250,17550,17600,94145,172128.0,9780000.0
2016-01-08,17400,17400,16850,17150,54819,167727.0,9780000.0
2016-01-11,17250,17250,16650,16650,78930,162837.0,9780000.0
2016-01-12,16750,17400,16550,17250,60797,168705.0,9780000.0
2016-01-13,17400,17950,17250,17750,31609,173595.0,9780000.0
2016-01-14,17800,17800,17200,17400,18362,170172.0,9780000.0
2016-01-15,17700,17700,16950,17200,19216,168216.0,9780000.0
2016-01-18,16900,17200,16850,17100,17968,167238.0,9780000.0
2016-01-19,17000,17200,16850,17100,16756,167238.0,9780000.0
2016-01-20,17000,17350,15900,16500,67627,161370.0,9780000.0
2016-01-21,16400,16550,15900,15900,48564,155502.0,9780000.0
2016-01-22,16000,16300,15600,15700,76721,153546.0,9780000.0
2016-01-25,15900,16650,15850,16500,63010,161370.0,9780000.0
2016-01-26,16250,16400,16100,16250,19063,158925.0,9780000.0
2016-01-27,16350,16550,16250,16350,19743,159903.0,9780000.0
2016-01-28,16400,17150,16200,16900,36811,165282.0,9780000.0
2016-01-29,16800,17300,16750,16800,26250,164304.0,9780000.0
2016-02-01,17000,17000,16600,16700,16577,163326.0,9780000.0
2016-02-02,16900,16900,16550,16700,12947,163326.0,9780000.0
2016-02-03,16550,16600,16000,16100,25162,157458.0,9780000.0
2016-02-04,16200,16300,16000,16100,36087,157458.0,9780000.0
2016-02-05,16050,16250,16000,16050,15386,156969.0,9780000.0
2016-02-11,15600,15750,15100,15150,45501,148167.0,9780000.0
2016-02-12,14850,15050,14050,14250,81231,139365.0,9780000.0
2016-02-15,14050,14800,14050,14550,47651,142299.0,9780000.0
2016-02-16,14600,15150,14600,14950,24640,146211.0,9780000.0
2016-02-17,15000,15200,14700,14750,17290,144255.0,9780000.0
2016-02-18,14900,15150,14900,14950,17030,146211.0,9780000.0
2016-02-19,14900,15150,14900,15000,12662,146700.0,9780000.0
2016-02-22,15150,15300,14900,15100,15339,147678.0,9780000.0
2016-02-23,15150,15500,15100,15200,17817,148656.0,9780000.0
2016-02-24,15200,15350,15100,15300,12712,149634.0,9780000.0
2016-02-25,15400,15550,15150,15200,13270,148656.0,9780000.0
2016-02-26,15150,15250,14950,15050,21470,147189.0,9780000.0
2016-02-29,15050,15650,15050,15550,26654,152079.0,9780000.0
2016-03-02,15600,16250,15450,16150,34928,157947.0,9780000.0
2016-03-03,16150,16850,16150,16800,39937,164304.0,9780000.0
2016-03-04,16800,17300,16600,17100,41939,167238.0,9780000.0
2016-03-07,16950,17450,16700,17100,27200,167238.0,9780000.0
2016-03-08,16900,17100,16800,16900,10420,165282.0,9780000.0
2016-03-09,16900,17150,16800,17050,13833,166749.0,9780000.0
2016-03-10,17000,17300,16850,17150,9977,167727.0,9780000.0
2016-03-11,17100,17300,16950,16950,10672,165771.0,9780000.0
2016-03-14,17000,17250,16950,17050,12750,166749.0,9780000.0
2016-03-15,16950,17000,16550,16750,17727,163815.0,9780000.0
2016-03-16,16850,16900,16500,16500,9587,161370.0,9780000.0
2016-03-17,16400,17050,16400,16800,20581,164304.0,9780000.0
2016-03-18,16850,17800,16850,17600,52748,172128.0,9780000.0
2016-03-21,17800,17850,17400,17550,27491,171639.0,9780000.0
2016-03-22,17550,17600,17250,17300,13308,169194.0,9780000.0
2016-03-23,17250,18050,17250,17900,30021,175062.0,9780000.0
2016-03-24,17950,18100,17600,17900,17663,175062.0,9780000.0
2016-03-25,18000,18100,17250,17250,24584,168705.0,9780000.0
2016-03-28,17350,17450,16700,16750,34782,163815.0,9780000.0
2016-03-29,16750,16950,16700,16800,20830,164304.0,9780000.0
2016-03-30,16950,16950,16450,16600,28532,162348.0,9780000.0
2016-03-31,16700,17050,16650,16650,15744,162837.0,9780000.0
2016-04-01,16700,16900,16150,16350,22873,159903.0,9780000.0
2016-04-04,16400,16400,15950,16100,36465,157458.0,9780000.0
2016-04-05,16150,16200,15750,16050,31076,156969.0,9780000.0
