현대바이오(048410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-16,9771,9771,9282,9423,1170308,65268.0,96693900.0
2008-07-17,9631,9701,9422,9492,1064883,65752.0,96693900.0
2008-07-18,9631,9701,9352,9353,1115645,64785.0,96693900.0
2008-07-21,9422,9562,9352,9562,758819,66235.0,96693900.0
2008-07-22,9492,10260,9422,9841,2451362,68169.0,96693900.0
2008-07-23,9911,10050,9701,9772,958375,67686.0,96693900.0
2008-07-24,9841,10120,9771,10051,931841,69620.0,96693900.0
2008-07-25,9980,9980,9701,9841,936564,68169.0,96693900.0
2008-07-28,9841,10190,9771,9911,807058,68653.0,96693900.0
2008-07-29,9841,9841,9492,9492,1089329,65752.0,96693900.0
2008-07-30,9631,9841,9352,9423,988357,65268.0,96693900.0
2008-07-31,9422,9562,9073,9213,1172054,63818.0,96693900.0
2008-08-01,9213,9352,9143,9213,644448,63818.0,96693900.0
2008-08-04,9213,9213,8654,8655,1450707,59950.0,96693900.0
2008-08-05,8515,9003,8445,8794,1084840,60917.0,96693900.0
2008-08-06,9003,9003,8654,8794,1002034,60917.0,96693900.0
2008-08-07,8724,8794,8584,8655,893468,59950.0,96693900.0
2008-08-08,8584,8794,8515,8585,987715,59467.0,96693900.0
2008-08-11,8724,8864,8584,8655,957356,59950.0,96693900.0
2008-08-12,8654,9143,8515,8934,2148244,61884.0,96693900.0
2008-08-13,8933,9143,8654,8725,780802,60434.0,96693900.0
2008-08-14,8654,8724,8305,8445,1492444,58500.0,96693900.0
2008-08-18,8515,8515,7887,7887,1214963,54632.0,96693900.0
2008-08-19,7956,7956,6770,7398,1727899,51248.0,96693900.0
2008-08-20,7398,7607,7398,7608,621682,52698.0,96693900.0
2008-08-21,7607,7817,7258,7259,316310,50281.0,96693900.0
2008-08-22,7189,7258,6211,6561,2475245,45446.0,96693900.0
2008-08-25,6491,6630,6211,6282,946802,43512.0,96693900.0
2008-08-26,6072,6281,5723,6072,1044786,42062.0,96693900.0
2008-08-27,6142,6142,5723,5863,946804,40611.0,96693900.0
2008-08-28,5723,6142,5723,5863,705847,40611.0,96693900.0
2008-08-29,6002,6002,5583,5654,877142,39161.0,96693900.0
2008-09-01,5583,5583,4815,4816,1896119,33359.0,96693900.0
2008-09-02,4955,5513,4955,5514,2901937,38194.0,96693900.0
2008-09-03,5583,5793,4885,5235,2192878,36260.0,96693900.0
2008-09-04,5095,5723,5095,5444,1055714,37711.0,96693900.0
2008-09-05,5234,5653,5095,5444,934167,37711.0,96693900.0
2008-09-08,5513,5932,5513,5723,1255558,39644.0,96693900.0
2008-09-09,5793,5932,5444,5654,950458,39161.0,96693900.0
2008-09-10,5513,5862,5374,5654,1111470,39161.0,96693900.0
2008-09-11,5653,6072,5653,5933,707521,41095.0,96693900.0
2008-09-12,6002,6421,5862,6072,2423828,42062.0,96693900.0
2008-09-16,5374,5583,5164,5305,1020620,36744.0,96693900.0
2008-09-17,5444,5793,5444,5654,999425,39161.0,96693900.0
2008-09-18,5374,5862,5304,5863,867797,40611.0,96693900.0
2008-09-19,6281,6700,6142,6700,4969708,46413.0,96693900.0
2008-09-22,6840,7049,6211,6282,4756485,43512.0,96693900.0
2008-09-23,6142,6560,6072,6421,2254221,44479.0,96693900.0
2008-09-24,6491,6491,6142,6142,1172030,42545.0,96693900.0
2008-09-25,6211,6211,5932,6003,939139,41578.0,96693900.0
2008-09-26,6072,6142,5723,5793,837743,40128.0,96693900.0
2008-09-29,5862,6072,5653,5654,839267,39161.0,96693900.0
2008-09-30,5304,5653,4885,5654,1067335,39161.0,96693900.0
2008-10-01,5723,5723,5513,5514,602041,38194.0,96693900.0
2008-10-02,5583,5723,5374,5444,676123,37711.0,96693900.0
2008-10-06,5234,5374,4955,5095,1239368,35293.0,96693900.0
2008-10-07,4955,5234,4606,5165,986818,35777.0,96693900.0
2008-10-08,5025,5444,4746,4816,1877467,33359.0,96693900.0
2008-10-09,4815,5025,4676,4676,645867,32392.0,96693900.0
2008-10-10,4466,4536,4118,4327,1082537,29975.0,96693900.0
2008-10-13,4257,4676,4257,4676,772581,32392.0,96693900.0
2008-10-14,5025,5304,4885,5235,1078593,36260.0,96693900.0
2008-10-15,5025,5164,4815,4816,674648,33359.0,96693900.0
2008-10-16,4397,4606,4118,4188,2108889,29008.0,96693900.0
2008-10-17,4327,4397,3629,3978,1211763,27558.0,96693900.0
2008-10-20,4048,4466,3838,4258,1074330,29492.0,96693900.0
2008-10-21,4257,4397,3978,4118,538962,28525.0,96693900.0
2008-10-22,4048,4187,3769,4048,625845,28041.0,96693900.0
2008-10-23,3908,3908,3489,3560,1106827,24657.0,96693900.0
2008-10-24,3559,3699,3071,3071,1286623,21273.0,96693900.0
2008-10-27,3001,3140,2652,2652,1435622,18372.0,96693900.0
2008-10-28,2512,3001,2442,3001,1208537,20789.0,96693900.0
2008-10-29,3350,3420,2722,2931,1354542,20306.0,96693900.0
2008-10-30,3140,3350,3001,3350,1391006,23207.0,96693900.0
2008-10-31,3420,3699,3350,3560,1045623,24657.0,96693900.0
2008-11-03,3838,3978,3489,3769,1706081,26107.0,96693900.0
2008-11-04,3699,3838,3559,3839,1185423,26591.0,96693900.0
2008-11-05,3978,4327,3908,4258,1516808,29492.0,96693900.0
2008-11-06,3978,3978,3629,3629,1767342,25140.0,96693900.0
2008-11-07,3210,3908,3140,3769,1678771,26107.0,96693900.0
2008-11-10,3769,4048,3699,3978,862974,27558.0,96693900.0
2008-11-11,3978,3978,3559,3699,1022255,25624.0,96693900.0
2008-11-12,3489,3699,3489,3699,882900,25624.0,96693900.0
2008-11-13,3489,3559,3350,3350,883118,23207.0,96693900.0
2008-11-14,3559,3769,3489,3629,766937,25140.0,96693900.0
2008-11-17,3629,3838,3420,3629,789833,25140.0,96693900.0
2008-11-18,3559,3769,3489,3490,274911,24173.0,96693900.0
2008-11-19,3559,3629,3350,3490,635607,24173.0,96693900.0
2008-11-20,3071,3350,3071,3141,942353,21756.0,96693900.0
2008-11-21,3001,3280,2861,3211,980813,22240.0,96693900.0
2008-11-24,3350,3559,3210,3211,998753,22240.0,96693900.0
2008-11-25,3420,3420,3071,3071,603333,21273.0,96693900.0
2008-11-26,3001,3280,2861,3211,1214314,22240.0,96693900.0
2008-11-27,3210,3420,3210,3280,664313,22723.0,96693900.0
2008-11-28,3280,3350,3210,3350,410876,23207.0,96693900.0
2008-12-01,3420,3420,3280,3280,845885,22723.0,96693900.0
2008-12-02,3071,3210,2931,3141,913247,21756.0,96693900.0
2008-12-03,3140,3280,3071,3071,666475,21273.0,96693900.0
2008-12-04,3140,3210,3001,3071,985951,21273.0,96693900.0
2008-12-05,3071,3140,3001,3141,391873,21756.0,96693900.0
2008-12-08,3140,3489,3071,3350,1203387,23207.0,96693900.0
2008-12-09,3420,3420,3280,3280,580039,22723.0,96693900.0
2008-12-10,3280,3420,3280,3350,725031,23207.0,96693900.0
2008-12-11,3350,3420,3210,3280,940546,22723.0,96693900.0
2008-12-12,3140,3420,3140,3280,770958,22723.0,96693900.0
2008-12-15,3350,3699,3350,3560,1245704,24657.0,96693900.0
2008-12-16,3559,3629,3420,3560,591293,24657.0,96693900.0
2008-12-17,3699,3699,3420,3490,1186879,24173.0,96693900.0
2008-12-18,3489,3559,3420,3420,593181,23690.0,96693900.0
2008-12-19,3420,3489,3350,3420,598993,23690.0,96693900.0
2008-12-22,3489,3489,3350,3420,287825,23690.0,96693900.0
2008-12-23,3420,3489,3210,3280,501944,22723.0,96693900.0
2008-12-24,3280,3350,3071,3071,849107,21273.0,96693900.0
2008-12-26,3210,3210,3001,3071,619062,21273.0,96693900.0
2008-12-29,3071,3280,2931,3141,853280,21756.0,96693900.0
2008-12-30,3140,3210,3001,3141,603654,21756.0,96693900.0
2009-01-02,3210,3280,3001,3141,1099460,21756.0,96693900.0
2009-01-05,3140,3140,3001,3141,769750,21756.0,96693900.0
2009-01-06,3140,3280,3071,3211,707492,22240.0,96693900.0
2009-01-07,3280,3420,3140,3280,1195168,22723.0,96693900.0
2009-01-08,3280,3280,3071,3211,580939,22240.0,96693900.0
2009-01-09,3280,3280,3140,3280,289806,22723.0,96693900.0
2009-01-12,3210,3280,3140,3211,290369,22240.0,96693900.0
2009-01-13,3140,3210,3140,3211,557505,22240.0,96693900.0
2009-01-14,3210,3210,3071,3211,304498,22240.0,96693900.0
2009-01-15,3140,3140,2931,3001,437287,20789.0,96693900.0
2009-01-16,3001,3140,2931,3001,453260,20789.0,96693900.0
2009-01-19,2931,3071,2931,3001,315263,20789.0,96693900.0
2009-01-20,3001,3210,2931,3071,738349,21273.0,96693900.0
2009-01-21,3001,3140,2931,3001,319979,20789.0,96693900.0
2009-01-22,3140,3140,2931,3001,307854,20789.0,96693900.0
2009-01-23,3001,3420,2931,3420,3008442,23690.0,96693900.0
2009-01-28,3489,3838,3420,3560,2155584,24657.0,96693900.0
2009-01-29,3559,3559,3280,3420,1090140,23690.0,96693900.0
2009-01-30,3280,3350,3140,3211,976650,22240.0,96693900.0
2009-02-02,3210,3559,3140,3490,1990426,24173.0,96693900.0
2009-02-03,3489,3978,3420,3978,3718685,27558.0,96693900.0
2009-02-04,4048,4118,3699,3909,1839277,27074.0,96693900.0
2009-02-05,3908,4466,3769,4258,4695978,29492.0,96693900.0
2009-02-06,4257,4885,4187,4886,3510918,33843.0,96693900.0
2009-02-09,5234,5513,4885,5095,4580962,35293.0,96693900.0
2009-02-10,5095,5583,4676,5235,2914406,36260.0,96693900.0
2009-02-11,5025,5234,4815,5235,1303889,36260.0,96693900.0
2009-02-12,5374,6002,5164,5584,3989689,38678.0,96693900.0
2009-02-13,5653,5723,5304,5584,2293884,38678.0,96693900.0
2009-02-16,5653,5862,5304,5374,1862522,37227.0,96693900.0
2009-02-17,5444,5444,4606,4607,2815456,31909.0,96693900.0
2009-02-18,4466,4746,3978,4676,3961944,32392.0,96693900.0
2009-02-19,4815,4815,4257,4397,1704206,30459.0,96693900.0
2009-02-20,4397,4536,4048,4258,1108010,29492.0,96693900.0
2009-02-23,4187,4536,4118,4327,1264559,29975.0,96693900.0
2009-02-24,4187,4187,3699,4118,1476969,28525.0,96693900.0
2009-02-25,4257,4466,3978,3978,1959214,27558.0,96693900.0
2009-02-26,3978,4187,3838,3909,734966,27074.0,96693900.0
2009-02-27,3838,4118,3769,3978,1219823,27558.0,96693900.0
2009-03-02,3838,4187,3838,3909,1688307,27074.0,96693900.0
2009-03-03,3769,3978,3629,3909,701096,27074.0,96693900.0
2009-03-04,3908,4118,3838,4048,1111058,28041.0,96693900.0
2009-03-05,4118,4257,3978,4118,951258,28525.0,96693900.0
2009-03-06,3978,4118,3838,4118,724849,28525.0,96693900.0
2009-03-09,4118,4327,4118,4327,941908,29975.0,96693900.0
2009-03-10,4327,4466,4257,4327,954270,29975.0,96693900.0
2009-03-11,4397,4466,4118,4118,1166270,28525.0,96693900.0
2009-03-12,4118,4187,4048,4118,1230881,28525.0,96693900.0
2009-03-13,4118,4327,3978,4118,2897657,28525.0,96693900.0
2009-03-16,4118,4118,3838,3909,1153182,27074.0,96693900.0
2009-03-17,3908,3908,3629,3629,1775317,25140.0,96693900.0
2009-03-18,3699,3838,3559,3629,2174026,25140.0,96693900.0
2009-03-19,3629,4048,3629,3839,2048376,26591.0,96693900.0
2009-03-20,3908,3908,3629,3839,909149,26591.0,96693900.0
2009-03-23,3838,3908,3769,3839,645998,26591.0,96693900.0
2009-03-24,3908,3978,3838,3909,943269,27074.0,96693900.0
2009-03-25,3978,4466,3908,4467,2946733,30942.0,96693900.0
2009-03-26,4606,5095,4536,5095,6972323,35293.0,96693900.0
2009-03-27,5374,5513,4466,4607,6473766,31909.0,96693900.0
2009-03-30,4676,4885,4397,4467,1785744,30942.0,96693900.0
2009-03-31,4397,4815,4397,4537,1721442,31426.0,96693900.0
2009-04-01,4606,5164,4606,5165,3999772,35777.0,96693900.0
2009-04-02,5374,5862,5304,5374,5426040,37227.0,96693900.0
2009-04-03,5583,5583,5095,5235,2531617,36260.0,96693900.0
2009-04-06,5304,5723,5164,5444,2049645,37711.0,96693900.0
2009-04-07,5444,5583,5234,5444,1395321,37711.0,96693900.0
2009-04-08,5444,6211,5304,6212,5309023,43029.0,96693900.0
2009-04-09,6421,6560,6072,6212,4312043,43029.0,96693900.0
2009-04-10,6281,6979,6211,6700,4197469,46413.0,96693900.0
2009-04-13,6560,6979,6491,6631,2072714,45930.0,96693900.0
2009-04-14,6700,6770,6211,6351,1921015,43996.0,96693900.0
2009-04-15,6281,6351,5583,5793,2829640,40128.0,96693900.0
2009-04-16,5932,6281,5862,5933,1884314,41095.0,96693900.0
2009-04-17,6002,6211,5723,5933,1452556,41095.0,96693900.0
2009-04-20,6142,6142,5862,6003,1053657,41578.0,96693900.0
2009-04-21,5862,6211,5513,6212,1543401,43029.0,96693900.0
2009-04-22,6281,6421,6072,6351,1359247,43996.0,96693900.0
2009-04-23,6351,6630,5793,5863,3785113,40611.0,96693900.0
2009-04-24,5932,6142,5793,6003,1361458,41578.0,96693900.0
2009-04-27,6002,6211,5862,6003,1256753,41578.0,96693900.0
2009-04-28,6002,6211,5444,5514,2735057,38194.0,96693900.0
2009-04-29,5444,5723,5234,5514,1652630,38194.0,96693900.0
2009-04-30,5513,5932,5444,5723,2293381,39644.0,96693900.0
2009-05-04,5723,5793,5583,5723,1274020,39644.0,96693900.0
2009-05-06,5793,5793,5513,5654,1147472,39161.0,96693900.0
2009-05-07,5723,5723,5513,5654,921524,39161.0,96693900.0
2009-05-08,5583,6491,5513,5863,4382027,40611.0,96693900.0
2009-05-11,6072,6421,5932,6351,2125829,43996.0,96693900.0
2009-05-12,6351,6630,6211,6421,1641736,44479.0,96693900.0
2009-05-13,6421,6560,6142,6282,1558388,43512.0,96693900.0
2009-05-14,6072,6351,6002,6072,1261448,42062.0,96693900.0
2009-05-15,6142,6770,6142,6631,2469378,45930.0,96693900.0
2009-05-18,6770,7328,6700,7119,3896569,49314.0,96693900.0
2009-05-19,7189,7258,6770,7189,2157958,49797.0,96693900.0
2009-05-20,7189,7398,6909,7119,2033581,49322.0,96710045.0
2009-05-21,7119,7119,6560,6561,1865265,45454.0,96710045.0
2009-05-22,6560,6979,6351,6840,1627391,47388.0,96710045.0
2009-05-25,6770,7119,5932,6561,2199102,45454.0,96710045.0
2009-05-26,6700,6840,6351,6491,1147236,44970.0,96710045.0
2009-05-27,6630,6700,6072,6491,1571541,44970.0,96710045.0
2009-05-28,6351,6421,6002,6142,1438912,42552.0,96710045.0
2009-05-29,6281,6281,6002,6072,686843,42069.0,96710045.0
2009-06-01,6142,6491,6142,6282,753418,43520.0,96710045.0
2009-06-02,6421,7189,6421,7189,5199849,49806.0,96710045.0
2009-06-03,7328,7677,6840,7049,7772889,48839.0,96710045.0
2009-06-04,7049,7119,6630,6910,2133673,47871.0,96710045.0
2009-06-05,6909,7189,6700,6700,2509769,46421.0,96710045.0
2009-06-08,6770,7328,6491,6910,4196174,47871.0,96710045.0
2009-06-09,7049,7049,6700,6840,1398280,47388.0,96710045.0
2009-06-10,6700,6840,6630,6770,1422982,46904.0,96710045.0
2009-06-11,6770,6979,6630,6980,1239969,48355.0,96710045.0
2009-06-12,7119,7747,6979,7468,7874186,51740.0,96710045.0
2009-06-15,7468,7538,7049,7259,2661806,50289.0,96710045.0
2009-06-16,7119,8236,7119,7887,10737874,54641.0,96710045.0
2009-06-17,7887,8724,7468,7678,10352086,53191.0,96710045.0
2009-06-18,7887,7887,7189,7329,3106895,50773.0,96710045.0
2009-06-19,7328,7398,6909,6980,2561956,48355.0,96710045.0
2009-06-22,6840,7189,6840,7049,1401551,48839.0,96710045.0
2009-06-23,6909,6909,6421,6491,2775097,44970.0,96710045.0
2009-06-24,6630,6840,6491,6840,1401222,47388.0,96710045.0
2009-06-25,6909,7258,6840,6980,2105065,48355.0,96710045.0
2009-06-26,7119,7189,6840,7119,1250808,49322.0,96710045.0
2009-06-29,7189,7189,6909,7049,956393,48839.0,96710045.0
2009-06-30,7049,7119,6560,6700,1737922,46421.0,96710045.0
2009-07-01,6630,6840,6421,6631,890833,45937.0,96710045.0
2009-07-02,6770,6979,6630,6700,894047,46421.0,96710045.0
2009-07-03,6491,6770,6491,6770,531200,46904.0,96710045.0
2009-07-06,6840,6840,6630,6700,985320,46421.0,96710045.0
2009-07-07,6770,6770,6630,6700,837976,46421.0,96710045.0
2009-07-08,6700,6770,6491,6561,841359,45454.0,96710045.0
2009-07-09,6491,6630,6281,6491,1502092,44970.0,96710045.0
2009-07-10,6491,6491,6142,6282,1175217,43520.0,96710045.0
2009-07-13,6281,6351,5862,5933,889635,41102.0,96710045.0
2009-07-14,6002,6560,5932,6421,1219886,44487.0,96710045.0
2009-07-15,6560,6560,6281,6491,530654,44970.0,96710045.0
2009-07-16,6560,6560,6211,6212,571801,43036.0,96710045.0
2009-07-17,6211,6351,6142,6212,338585,43036.0,96710045.0
2009-07-20,6142,6491,6142,6491,757451,44970.0,96710045.0
2009-07-21,6560,6560,6351,6421,270287,44487.0,96710045.0
2009-07-22,6421,6491,6281,6421,430371,44487.0,96710045.0
2009-07-23,6351,6491,6281,6351,494274,44003.0,96710045.0
2009-07-24,6421,6491,6281,6351,319704,44003.0,96710045.0
2009-07-27,6351,6491,6281,6282,501010,43520.0,96710045.0
2009-07-28,6281,6351,6142,6282,413383,43520.0,96710045.0
2009-07-29,6351,6351,6142,6212,572309,43036.0,96710045.0
2009-07-30,6211,6979,6142,6770,1405971,46904.0,96710045.0
2009-07-31,6909,6909,6491,6491,698221,44970.0,96710045.0
2009-08-03,6491,6630,6281,6561,518259,45454.0,96710045.0
2009-08-04,6560,6630,6351,6491,789671,44970.0,96710045.0
2009-08-05,6560,6560,6211,6351,642770,44003.0,96710045.0
2009-08-06,6281,7049,6211,6700,2757521,46421.0,96710045.0
2009-08-07,6700,6840,6491,6631,1324708,45937.0,96710045.0
2009-08-10,6630,6700,6491,6561,636350,45454.0,96710045.0
2009-08-11,6560,6840,6491,6561,648307,45454.0,96710045.0
2009-08-12,6630,6840,6421,6561,766780,45454.0,96710045.0
2009-08-13,6630,6630,6421,6631,1024976,45937.0,96710045.0
2009-08-14,6630,6700,6491,6631,423240,45937.0,96710045.0
2009-08-17,6560,6630,6351,6421,742058,44487.0,96710045.0
2009-08-18,6351,6491,6211,6351,1062122,44003.0,96710045.0
2009-08-19,6281,6421,6072,6072,881113,42069.0,96710045.0
2009-08-20,6142,6211,6072,6142,522112,42552.0,96710045.0
2009-08-21,6142,6211,6002,6072,450248,42069.0,96710045.0
2009-08-24,6142,6211,5932,6003,546333,41585.0,96710045.0
2009-08-25,6002,6072,5862,5863,589226,40618.0,96710045.0
2009-08-26,5932,6002,5025,5793,907219,40135.0,96710045.0
2009-08-27,5793,5793,5444,5584,886058,38684.0,96710045.0
2009-08-28,5583,5723,5444,5584,570047,38684.0,96710045.0
2009-08-31,5653,5653,5444,5514,335074,38200.0,96710045.0
2009-09-01,5513,5653,5234,5584,393940,38684.0,96710045.0
2009-09-02,5444,6002,5444,5723,741846,39651.0,96710045.0
2009-09-03,5793,6560,5723,6561,4604279,45454.0,96710045.0
2009-09-04,6840,6840,6211,6631,3608938,45937.0,96710045.0
2009-09-07,6770,6770,6281,6351,1247890,44003.0,96710045.0
2009-09-08,6351,6351,5932,6072,1251422,42069.0,96710045.0
2009-09-09,6002,6072,5723,5863,1011728,40618.0,96710045.0
2009-09-10,5862,6700,5723,6631,2840723,45937.0,96710045.0
2009-09-11,6700,6700,6211,6351,936337,44003.0,96710045.0
2009-09-14,6281,6421,6211,6421,342452,44487.0,96710045.0
2009-09-15,6491,6560,6281,6351,450641,44003.0,96710045.0
2009-09-16,6351,7049,6281,6631,2885366,45937.0,96710045.0
2009-09-17,6630,6979,6421,6561,1650440,45454.0,96710045.0
2009-09-18,6630,6700,6351,6421,734616,44487.0,96710045.0
2009-09-21,6421,6421,6281,6351,778133,44003.0,96710045.0
2009-09-22,6351,6421,6211,6351,723618,44003.0,96710045.0
2009-09-23,6351,6421,6142,6212,636004,43036.0,96710045.0
2009-09-24,6211,6281,5793,6142,1260788,42552.0,96710045.0
2009-09-25,6142,6142,5793,5793,771912,40135.0,96710045.0
2009-09-28,5793,6002,5793,5863,521867,40618.0,96710045.0
2009-09-29,5932,5932,5653,5793,493920,40135.0,96710045.0
2009-09-30,5723,5862,5583,5863,988854,40618.0,96710045.0
2009-10-01,5793,5862,5653,5793,486623,40135.0,96710045.0
2009-10-05,5793,6421,5793,6003,1940336,41585.0,96710045.0
2009-10-06,6002,6142,5862,6003,379365,41585.0,96710045.0
2009-10-07,6002,6142,5932,6003,341172,41585.0,96710045.0
2009-10-08,6002,6072,5862,6003,331241,41585.0,96710045.0
2009-10-09,6002,6421,5862,6282,1004731,43520.0,96710045.0
2009-10-12,6421,6979,6351,6631,3235965,45937.0,96710045.0
2009-10-13,6630,6770,6421,6491,969629,44970.0,96710045.0
2009-10-14,6491,7119,6281,6631,3685106,45937.0,96710045.0
2009-10-15,6630,6770,6351,6351,1012122,44003.0,96710045.0
2009-10-16,6351,6351,6072,6072,798987,42069.0,96710045.0
2009-10-19,5932,6211,5932,6212,411445,43036.0,96710045.0
2009-10-20,6281,6281,6002,6142,491015,42552.0,96710045.0
2009-10-21,6142,6491,6072,6212,1704701,43036.0,96710045.0
2009-10-22,6142,6211,5932,6072,722658,42069.0,96710045.0
2009-10-23,6072,6142,6002,6072,388624,42069.0,96710045.0
2009-10-26,6072,6072,5723,5793,788519,40135.0,96710045.0
2009-10-27,5862,6002,5723,5933,594584,41102.0,96710045.0
2009-10-28,5932,5932,5513,5654,1204970,39168.0,96710045.0
2009-10-29,5513,5723,5304,5723,770693,39651.0,96710045.0
2009-10-30,5793,5862,5653,5654,256147,39168.0,96710045.0
2009-11-02,5653,5793,5444,5723,299735,39651.0,96710045.0
2009-11-03,5723,6002,5653,5793,417025,40135.0,96710045.0
2009-11-04,5862,6211,5723,5933,2205688,41102.0,96710045.0
2009-11-05,6002,6072,5653,5793,538763,40135.0,96710045.0
2009-11-06,5793,5862,5653,5723,339028,39651.0,96710045.0
2009-11-09,5653,5932,5653,5933,364985,41102.0,96710045.0
2009-11-10,5862,6002,5653,5723,512442,39651.0,96710045.0
2009-11-11,5723,5793,5583,5723,406338,39651.0,96710045.0
2009-11-12,5723,5793,5583,5654,355253,39168.0,96710045.0
2009-11-13,5653,5653,5444,5584,512321,38684.0,96710045.0
2009-11-16,5653,5653,5444,5584,320343,38684.0,96710045.0
2009-11-17,5583,5583,5444,5514,232946,38200.0,96710045.0
2009-11-18,5513,5583,5444,5514,295609,38200.0,96710045.0
2009-11-19,5583,5653,5513,5584,313500,38684.0,96710045.0
2009-11-20,5653,5723,5513,5654,556478,39168.0,96710045.0
2009-11-23,5932,6491,5862,6491,7785512,44970.0,96710045.0
2009-11-24,6700,7189,6211,6770,20012218,46904.0,96710045.0
2009-11-25,6840,6909,6142,6212,6063829,43036.0,96710045.0
2009-11-26,6211,7049,6211,6421,8792113,44487.0,96710045.0
2009-11-27,6351,6421,5932,5933,2650810,41102.0,96710045.0
2009-11-30,6072,6770,6072,6770,5536193,46904.0,96710045.0
2009-12-01,7119,7677,6909,7259,19162210,50289.0,96710045.0
2009-12-02,7328,7538,6840,7259,9911339,50289.0,96710045.0
2009-12-03,7049,7189,6351,6561,4773848,45454.0,96710045.0
2009-12-04,6700,7468,6630,6980,11120559,48355.0,96710045.0
2009-12-07,7189,7398,6909,7049,3796559,48839.0,96710045.0
2009-12-08,6979,8026,6351,7887,14705619,54641.0,96710045.0
2009-12-09,7677,8166,7189,7398,17882133,51256.0,96710045.0
2009-12-10,7468,7887,7258,7468,6817968,51740.0,96710045.0
2009-12-11,7607,7956,7258,7398,6557855,51256.0,96710045.0
