이테크건설(016250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-09-25,8450,9180,8350,9180,118943,25704.0,2800000.0
2001-09-26,9420,10250,9310,10250,71036,28700.0,2800000.0
2001-09-27,10200,11450,9820,11150,69239,31220.0,2800000.0
2001-09-28,11350,11600,11000,11350,39341,31780.0,2800000.0
2001-10-04,11800,12450,11750,12450,60975,34860.0,2800000.0
2001-10-05,12900,12900,12200,12400,22453,34720.0,2800000.0
2001-10-08,12200,13200,12200,12850,112648,35980.0,2800000.0
2001-10-09,12350,13900,12350,13500,157402,37800.0,2800000.0
2001-10-10,13500,13650,13000,13600,26704,38080.0,2800000.0
2001-10-11,13700,14500,13700,14100,43585,39480.0,2800000.0
2001-10-12,14400,14400,13900,14150,49814,39620.0,2800000.0
2001-10-15,14000,14500,14000,14100,23637,39480.0,2800000.0
2001-10-16,14100,14400,13950,14100,28454,39480.0,2800000.0
2001-10-17,14050,15000,14050,14200,80150,39760.0,2800000.0
2001-10-18,14300,14700,14250,14400,36278,40320.0,2800000.0
2001-10-19,14550,16100,14550,16100,53505,45080.0,2800000.0
2001-10-22,16800,17950,16450,17100,102209,47880.0,2800000.0
2001-10-23,17100,17150,16800,17000,40453,47600.0,2800000.0
2001-10-24,17000,18100,16850,17050,72292,47740.0,2800000.0
2001-10-25,17600,17700,16400,16450,56194,46060.0,2800000.0
2001-10-26,16600,18350,16250,17850,91203,49980.0,2800000.0
2001-10-29,18050,19950,18000,19950,91164,55860.0,2800000.0
2001-10-30,20500,22300,20500,22300,130389,62440.0,2800000.0
2001-10-31,23000,23900,20250,20300,120447,56840.0,2800000.0
2001-11-01,20500,20900,17900,17900,162905,50120.0,2800000.0
2001-11-02,17900,18650,15800,15800,339782,44240.0,2800000.0
2001-11-05,15500,15800,13950,13950,317977,39060.0,2800000.0
2001-11-06,13150,13700,12400,13200,1237021,36960.0,2800000.0
2001-11-07,13900,14500,12900,13050,840211,36540.0,2800000.0
2001-11-08,12750,13200,11500,11700,613649,32760.0,2800000.0
2001-11-09,11800,12300,11650,12050,375548,33740.0,2800000.0
2001-11-12,11800,12150,10900,11100,339847,31080.0,2800000.0
2001-11-13,11150,12150,10900,11700,435867,32760.0,2800000.0
2001-11-14,11900,12250,11450,11500,323623,32200.0,2800000.0
2001-11-15,11600,11900,11250,11800,220370,33040.0,2800000.0
2001-11-16,12100,12250,11450,11500,237899,32200.0,2800000.0
2001-11-19,11500,11650,11350,11500,173069,32200.0,2800000.0
2001-11-20,11400,11650,10900,10950,185171,30660.0,2800000.0
2001-11-21,10950,10950,10050,10300,242839,28840.0,2800000.0
2001-11-22,10300,10600,9900,9970,121751,27916.0,2800000.0
2001-11-23,9710,10100,9200,9200,207367,25760.0,2800000.0
2001-11-26,9300,10300,9130,10300,231046,28840.0,2800000.0
2001-11-27,10400,11200,9910,10050,350006,28140.0,2800000.0
2001-11-28,10300,10450,9250,9300,123323,26040.0,2800000.0
2001-11-29,9450,9840,9050,9800,70480,27440.0,2800000.0
2001-11-30,9350,9830,9350,9500,72558,26600.0,2800000.0
2001-12-03,9400,9640,9250,9300,67840,26040.0,2800000.0
2001-12-04,9200,9750,9200,9250,89190,25900.0,2800000.0
2001-12-05,9300,9430,9000,9160,101680,25648.0,2800000.0
2001-12-06,9160,9210,8670,8800,159979,24640.0,2800000.0
2001-12-07,8800,9020,8610,8700,105637,24360.0,2800000.0
2001-12-10,8650,8840,8460,8550,79698,23940.0,2800000.0
2001-12-11,8510,8840,8510,8580,109004,24024.0,2800000.0
2001-12-12,8610,9250,8610,8930,157657,25004.0,2800000.0
2001-12-13,8990,9170,8770,8800,88151,24640.0,2800000.0
2001-12-14,8820,9150,8800,8850,122531,24780.0,2800000.0
2001-12-17,8860,9450,8850,9370,185225,26236.0,2800000.0
2001-12-18,9500,10450,9500,10450,467872,29260.0,2800000.0
2001-12-19,10450,10500,9200,9200,270727,25760.0,2800000.0
2001-12-20,9000,9100,8120,8300,229828,23240.0,2800000.0
2001-12-21,8350,8550,7870,7980,112548,22344.0,2800000.0
2001-12-24,7920,8100,7360,7410,116643,20748.0,2800000.0
2001-12-26,7020,7300,6800,6800,101780,19040.0,2800000.0
2001-12-27,6860,7560,6860,7500,128885,21000.0,2800000.0
2001-12-28,7400,7650,7150,7400,79122,20720.0,2800000.0
2002-01-02,7740,7940,7500,7920,69529,22176.0,2800000.0
2002-01-03,7880,8000,7620,7700,60217,21560.0,2800000.0
2002-01-04,7620,7800,7570,7620,64796,21336.0,2800000.0
2002-01-07,7630,7780,7450,7470,76454,20916.0,2800000.0
2002-01-08,7400,8130,7200,8010,137485,22428.0,2800000.0
2002-01-09,8190,8350,7510,7510,170358,21028.0,2800000.0
2002-01-10,7360,7650,7300,7370,65766,20636.0,2800000.0
2002-01-11,7450,7640,7340,7440,55665,20832.0,2800000.0
2002-01-14,7200,7550,7200,7260,56591,20328.0,2800000.0
2002-01-15,7240,7470,7240,7320,42666,20496.0,2800000.0
2002-01-16,7350,7460,7230,7430,39211,20804.0,2800000.0
2002-01-17,7350,7410,7120,7300,30215,20440.0,2800000.0
2002-01-18,7300,7350,7110,7110,31329,19908.0,2800000.0
2002-01-21,7060,7180,6920,6990,51231,19572.0,2800000.0
2002-01-22,6950,7050,6910,7000,36492,19600.0,2800000.0
2002-01-23,7000,7240,6980,6980,39277,19544.0,2800000.0
2002-01-24,7000,7140,6930,6930,49370,19404.0,2800000.0
2002-01-25,6930,7080,6810,6970,51967,19516.0,2800000.0
2002-01-28,6910,7340,6910,7180,100249,20104.0,2800000.0
2002-01-29,7180,7300,7120,7240,49041,20272.0,2800000.0
2002-01-30,7110,7230,6910,7180,57130,20104.0,2800000.0
2002-01-31,7290,8040,7290,8040,120643,22512.0,2800000.0
2002-02-01,8150,8990,8150,8420,191358,23576.0,2800000.0
2002-02-04,8420,8790,7850,7910,96743,22148.0,2800000.0
2002-02-05,8070,8070,7360,7540,58694,21112.0,2800000.0
2002-02-06,7600,7820,7360,7580,50970,21224.0,2800000.0
2002-02-07,7400,7640,7400,7420,33687,20776.0,2800000.0
2002-02-08,7120,7700,7120,7390,33333,20692.0,2800000.0
2002-02-14,7390,7680,7220,7410,40799,20748.0,2800000.0
2002-02-15,7450,7870,7400,7710,40184,21588.0,2800000.0
2002-02-18,7800,7830,7350,7490,34615,20972.0,2800000.0
2002-02-19,7500,7500,7260,7280,27440,20384.0,2800000.0
2002-02-20,7290,7500,7290,7400,30813,20720.0,2800000.0
2002-02-21,7510,8270,7510,8200,118619,22960.0,2800000.0
2002-02-22,8400,8400,7500,7750,82944,21700.0,2800000.0
2002-02-25,7780,7980,7610,7660,26007,21448.0,2800000.0
2002-02-26,7700,8180,7700,8170,76421,22876.0,2800000.0
2002-02-27,8110,8850,8110,8700,118726,24360.0,2800000.0
2002-02-28,8750,9100,8300,8500,88196,23800.0,2800000.0
2002-03-04,8700,8760,8330,8400,62166,23520.0,2800000.0
2002-03-05,8600,8900,8550,8790,84265,24612.0,2800000.0
2002-03-06,8810,8980,8620,8750,57926,24500.0,2800000.0
2002-03-07,8750,8760,8400,8420,74770,23576.0,2800000.0
2002-03-08,8250,8510,8150,8250,57590,23100.0,2800000.0
2002-03-11,8250,8450,8160,8350,39611,23380.0,2800000.0
2002-03-12,8300,8530,8280,8290,56209,23212.0,2800000.0
2002-03-13,8150,8610,8150,8600,64162,24080.0,2800000.0
2002-03-14,8800,8800,8460,8570,45157,23996.0,2800000.0
2002-03-15,8650,8660,8460,8650,49904,24220.0,2800000.0
2002-03-18,8850,9400,8680,9400,119175,26320.0,2800000.0
2002-03-19,9600,10500,9320,10500,266066,29400.0,2800000.0
2002-03-20,10900,11450,10000,10100,342027,28280.0,2800000.0
2002-03-21,10100,11300,9810,11300,256917,31640.0,2800000.0
2002-03-22,12000,12650,11800,12650,365709,35420.0,2800000.0
2002-03-25,13000,13350,12350,12750,242467,35700.0,2800000.0
2002-03-26,12300,14200,12300,13800,240361,38640.0,2800000.0
2002-03-27,13500,14200,12500,12650,185997,35420.0,2800000.0
2002-03-28,12700,13500,11150,11150,536706,31220.0,2800000.0
2002-03-29,10900,11200,9930,10900,329647,30520.0,2800000.0
2002-04-01,11300,11700,9710,9710,167233,27188.0,2800000.0
2002-04-02,9210,9520,8700,9110,163640,25508.0,2800000.0
2002-04-03,9110,9800,9110,9420,122825,26376.0,2800000.0
2002-04-04,9180,9460,9000,9100,78724,25480.0,2800000.0
2002-04-08,9150,9240,8730,8750,77080,24500.0,2800000.0
2002-04-09,8750,9120,8750,8990,83876,25172.0,2800000.0
2002-04-10,8790,9060,8000,8050,66328,22540.0,2800000.0
2002-04-11,8100,8390,8000,8150,56790,22820.0,2800000.0
2002-04-12,7850,8140,7850,8000,47145,22400.0,2800000.0
2002-04-15,8050,8290,8040,8190,30440,22932.0,2800000.0
2002-04-16,8200,8550,8120,8470,46710,23716.0,2800000.0
2002-04-17,8540,8600,8210,8250,69110,23100.0,2800000.0
2002-04-18,8500,8500,8200,8200,17885,22960.0,2800000.0
2002-04-19,8200,8340,7810,7850,50931,21980.0,2800000.0
2002-04-22,7750,8450,7500,7880,57596,22064.0,2800000.0
2002-04-23,7800,7800,7420,7600,32360,21280.0,2800000.0
2002-04-24,7350,7680,7200,7250,48133,20300.0,2800000.0
2002-04-25,7010,7250,6750,6750,27291,18900.0,2800000.0
2002-04-26,6650,7100,6650,7100,20108,19880.0,2800000.0
2002-04-29,6890,7050,6850,6990,13018,19572.0,2800000.0
2002-04-30,6850,7060,6850,7060,13935,19768.0,2800000.0
2002-05-02,7000,7450,7000,7450,27091,20860.0,2800000.0
2002-05-03,7150,7460,7150,7450,10191,20860.0,2800000.0
2002-05-06,7460,8340,7460,8340,40208,23352.0,2800000.0
2002-05-07,8400,8950,7470,7670,208127,21476.0,2800000.0
2002-05-08,7900,7920,7510,7620,42519,21336.0,2800000.0
2002-05-09,7700,7770,7250,7250,40390,20300.0,2800000.0
2002-05-10,7110,7450,7100,7300,24904,20440.0,2800000.0
2002-05-13,7200,7610,7200,7400,46530,20720.0,2800000.0
2002-05-14,7500,7500,7330,7440,17906,20832.0,2800000.0
2002-05-15,7550,7570,7400,7400,22046,20720.0,2800000.0
2002-05-16,7400,7570,7350,7540,24908,21112.0,2800000.0
2002-05-17,7610,7880,7500,7750,38217,21700.0,2800000.0
2002-05-20,7840,8200,7800,7930,34253,22204.0,2800000.0
2002-05-21,7700,8000,7630,7630,17085,21364.0,2800000.0
2002-05-22,7480,7740,7480,7600,22476,21280.0,2800000.0
2002-05-23,7800,7800,7480,7510,16551,21028.0,2800000.0
2002-05-24,7650,7650,7310,7400,17789,20720.0,2800000.0
2002-05-27,7210,7550,7210,7320,12181,20496.0,2800000.0
2002-05-28,7320,7500,7000,7000,20309,19600.0,2800000.0
2002-05-29,7300,7300,7040,7090,20468,19852.0,2800000.0
2002-05-30,7080,7270,7030,7070,13360,19796.0,2800000.0
2002-05-31,7100,7260,6970,7100,19156,19880.0,2800000.0
2002-06-03,7000,7110,7000,7050,8382,19740.0,2800000.0
2002-06-04,6950,7200,6700,6900,15974,19320.0,2800000.0
2002-06-05,6800,6940,6800,6800,14584,19040.0,2800000.0
2002-06-07,6780,6980,6700,6700,7358,18760.0,2800000.0
2002-06-10,6660,6880,6660,6700,12554,18760.0,2800000.0
2002-06-11,6600,7100,6600,6850,12603,19180.0,2800000.0
2002-06-12,7100,7190,6750,7060,5294,19768.0,2800000.0
2002-06-14,6800,7100,6610,6710,11092,18788.0,2800000.0
2002-06-17,6810,6910,6710,6850,4339,19180.0,2800000.0
2002-06-18,6980,6980,6820,6840,2738,19152.0,2800000.0
2002-06-19,6760,6920,6430,6700,13592,18760.0,2800000.0
2002-06-20,6550,6690,6550,6690,7234,18732.0,2800000.0
2002-06-21,6510,6780,6500,6560,2735,18368.0,2800000.0
2002-06-24,6430,6900,6110,6230,12980,17444.0,2800000.0
2002-06-25,6190,6400,5900,5900,17949,16520.0,2800000.0
2002-06-26,5900,5900,5210,5670,15345,15876.0,2800000.0
2002-06-27,5580,5980,5580,5660,2951,15848.0,2800000.0
2002-06-28,5620,5950,5620,5870,6456,16436.0,2800000.0
2002-07-02,5640,5920,5520,5920,5270,16576.0,2800000.0
2002-07-03,5920,6400,5920,6130,5712,17164.0,2800000.0
2002-07-04,6350,6350,5970,6200,3232,17360.0,2800000.0
2002-07-05,6120,6260,6040,6220,8130,17416.0,2800000.0
2002-07-08,6070,6440,6070,6200,14764,17360.0,2800000.0
2002-07-09,6460,6550,6200,6250,8344,17500.0,2800000.0
2002-07-10,6400,6480,6210,6260,13679,17528.0,2800000.0
2002-07-11,6210,6320,6100,6110,14913,17108.0,2800000.0
2002-07-12,6230,6230,6050,6110,8085,17108.0,2800000.0
2002-07-15,6090,6490,5950,6210,29306,17388.0,2800000.0
2002-07-16,6110,6470,6000,6190,10509,17332.0,2800000.0
2002-07-18,6110,6280,6020,6030,10492,16884.0,2800000.0
2002-07-19,5790,6000,5780,5980,18016,16744.0,2800000.0
2002-07-22,5950,5950,5640,5830,2728,16324.0,2800000.0
2002-07-23,5830,5970,5600,5850,7992,16380.0,2800000.0
2002-07-24,5980,5980,5620,5740,3316,16072.0,2800000.0
2002-07-25,5550,5860,5550,5800,3510,16240.0,2800000.0
2002-07-26,5730,5900,5560,5680,8789,15904.0,2800000.0
2002-07-29,5680,5800,5510,5600,6868,15680.0,2800000.0
2002-07-30,5850,6270,5620,6140,46588,17192.0,2800000.0
2002-07-31,6140,6870,6050,6060,76581,16968.0,2800000.0
2002-08-01,6180,6180,5810,5870,13596,16436.0,2800000.0
2002-08-02,5980,5980,5750,5750,6316,16100.0,2800000.0
2002-08-05,5550,5950,5550,5590,10594,15652.0,2800000.0
2002-08-06,5580,5650,5350,5470,7782,15316.0,2800000.0
2002-08-07,5410,5690,5410,5620,8355,15736.0,2800000.0
2002-08-08,5560,5750,5560,5700,5548,15960.0,2800000.0
2002-08-09,5600,5980,5600,5820,5457,16296.0,2800000.0
2002-08-12,5820,5930,5720,5890,7084,16492.0,2800000.0
2002-08-13,5910,6030,5880,5990,4308,16772.0,2800000.0
2002-08-14,5780,6080,5780,6080,3161,17024.0,2800000.0
2002-08-16,5610,6470,5610,5910,22859,16548.0,2800000.0
2002-08-19,5910,6020,5800,5830,4744,16324.0,2800000.0
2002-08-20,6010,6140,5750,5750,8099,16100.0,2800000.0
2002-08-21,5680,5950,5680,5940,1993,16632.0,2800000.0
2002-08-22,5940,6230,5720,5720,10957,16016.0,2800000.0
2002-08-23,5880,5940,5650,5710,7766,15988.0,2800000.0
2002-08-26,5710,5800,5600,5620,10607,15736.0,2800000.0
2002-08-27,5620,5710,5550,5690,8629,15932.0,2800000.0
2002-08-28,5550,5700,5550,5630,8494,15764.0,2800000.0
2002-08-29,5360,5710,5360,5590,15371,15652.0,2800000.0
2002-08-30,5630,5700,5550,5560,8296,15568.0,2800000.0
2002-09-02,5630,5800,5600,5800,12761,16240.0,2800000.0
2002-09-03,5830,6050,5710,5770,21691,16156.0,2800000.0
2002-09-04,5770,5900,5720,5800,12977,16240.0,2800000.0
2002-09-05,5810,6400,5810,6300,45726,17640.0,2800000.0
2002-09-06,6300,6300,5960,5980,22508,16744.0,2800000.0
2002-09-09,6000,6170,5720,5780,27138,16184.0,2800000.0
2002-09-10,5700,5700,5470,5600,31476,15680.0,2800000.0
2002-09-11,5710,5710,5550,5550,13486,15540.0,2800000.0
2002-09-12,5550,5660,5540,5600,3439,15680.0,2800000.0
2002-09-13,5590,5600,5510,5510,4378,15428.0,2800000.0
2002-09-16,5500,5650,5500,5560,3338,15568.0,2800000.0
2002-09-17,5550,5600,5500,5600,2291,15680.0,2800000.0
2002-09-18,5510,5620,5500,5550,3338,15540.0,2800000.0
2002-09-19,5550,5580,5500,5570,1575,15596.0,2800000.0
2002-09-23,5520,5610,5450,5610,3593,15708.0,2800000.0
2002-09-24,5600,5790,5540,5700,9273,15960.0,2800000.0
2002-09-25,5700,5700,5360,5500,6016,15400.0,2800000.0
2002-09-26,5510,5640,5360,5500,10095,15400.0,2800000.0
2002-09-27,5310,5450,5210,5210,9258,14588.0,2800000.0
2002-09-30,5130,5600,5100,5120,22077,14336.0,2800000.0
2002-10-01,4920,5380,4920,5000,22949,14000.0,2800000.0
2002-10-02,5100,5160,5050,5140,7362,14392.0,2800000.0
2002-10-04,5140,5140,4750,5100,10899,14280.0,2800000.0
2002-10-07,4960,5120,4960,5000,4940,14000.0,2800000.0
2002-10-08,4820,4990,4820,4950,2366,13860.0,2800000.0
2002-10-09,4920,5170,4920,5160,2463,14448.0,2800000.0
2002-10-10,5010,5100,4900,4910,6297,13748.0,2800000.0
2002-10-11,5050,5100,4930,5020,2327,14056.0,2800000.0
2002-10-14,5120,5120,4920,5000,5982,14000.0,2800000.0
2002-10-15,4820,5150,4820,5100,14159,14280.0,2800000.0
2002-10-16,5190,5380,5010,5300,12949,14840.0,2800000.0
2002-10-17,5470,5500,5200,5400,13828,15120.0,2800000.0
2002-10-18,5400,5590,5400,5590,4553,15652.0,2800000.0
2002-10-21,5640,5640,5420,5450,2695,15260.0,2800000.0
2002-10-22,5320,5550,5320,5480,24082,15344.0,2800000.0
2002-10-23,5450,5620,5350,5470,6172,15316.0,2800000.0
2002-10-24,5460,5500,5440,5460,17937,15288.0,2800000.0
2002-10-25,5430,5600,5430,5480,3385,15344.0,2800000.0
2002-10-28,5500,5650,5410,5640,7464,15792.0,2800000.0
2002-10-29,5670,5750,5510,5550,4141,15540.0,2800000.0
2002-10-30,5700,5700,5400,5580,4192,15624.0,2800000.0
2002-10-31,5500,6240,5500,5710,15109,15988.0,2800000.0
2002-11-01,5420,5710,5420,5520,2046,15456.0,2800000.0
2002-11-04,5520,5700,5260,5390,3236,15092.0,2800000.0
2002-11-05,5400,5590,5210,5440,2023,15232.0,2800000.0
2002-11-06,5370,5590,5370,5420,2065,15176.0,2800000.0
2002-11-07,5270,5550,5230,5230,4182,14644.0,2800000.0
2002-11-08,5200,5340,5110,5250,1419,14700.0,2800000.0
2002-11-11,5170,5300,5170,5250,140,14700.0,2800000.0
2002-11-12,5090,5300,5080,5160,1360,14448.0,2800000.0
2002-11-13,5270,5270,5110,5200,324,14560.0,2800000.0
2002-11-14,5380,5380,5160,5160,10,14448.0,2800000.0
2002-11-15,5340,5340,5050,5240,3370,14672.0,2800000.0
2002-11-18,5240,5380,5120,5290,1169,14812.0,2800000.0
2002-11-19,5290,5380,4950,5020,2223,14056.0,2800000.0
2002-11-20,5200,5200,4950,4990,4972,13972.0,2800000.0
2002-11-21,5000,5090,4900,4920,8206,13776.0,2800000.0
2002-11-22,5000,5060,4900,4930,4502,13804.0,2800000.0
2002-11-25,4830,5030,4830,4970,5003,13916.0,2800000.0
2002-11-26,5040,5040,4870,4900,4371,13720.0,2800000.0
2002-11-27,4950,4970,4880,4880,3845,13664.0,2800000.0
2002-11-28,4960,5020,4910,5000,4840,14000.0,2800000.0
2002-11-29,5010,5010,4850,4910,6457,13748.0,2800000.0
2002-12-02,5000,5070,4920,5020,9304,14056.0,2800000.0
2002-12-03,5050,5090,5020,5090,4742,14252.0,2800000.0
2002-12-04,4990,5080,4950,4960,1855,13888.0,2800000.0
2002-12-05,4950,5160,4920,5050,7627,14140.0,2800000.0
2002-12-06,5010,5170,4970,5000,5747,14000.0,2800000.0
2002-12-09,5050,5110,5000,5010,11069,14028.0,2800000.0
2002-12-10,5000,5050,4960,4970,3429,13916.0,2800000.0
2002-12-11,5000,5090,4920,4920,9131,13776.0,2800000.0
2002-12-12,4870,5030,4870,4960,4270,13888.0,2800000.0
2002-12-13,4960,4970,4900,4930,4766,13804.0,2800000.0
2002-12-16,4890,4930,4870,4930,5958,13804.0,2800000.0
2002-12-17,4990,5000,4880,4910,662,13748.0,2800000.0
2002-12-18,4900,4950,4900,4950,3084,13860.0,2800000.0
2002-12-20,4900,5000,4900,4980,1872,13944.0,2800000.0
2002-12-23,4900,5020,4770,4860,5741,13608.0,2800000.0
2002-12-24,4770,4780,4550,4690,2678,13132.0,2800000.0
2002-12-26,4800,4800,4630,4630,3380,12964.0,2800000.0
2002-12-27,4500,4800,4460,4460,4438,12488.0,2800000.0
2002-12-30,4410,4780,4210,4300,3577,12040.0,2800000.0
2003-01-02,4300,4450,4300,4430,1115,12404.0,2800000.0
2003-01-03,4420,4670,4320,4460,1574,12488.0,2800000.0
2003-01-06,4410,4500,4320,4460,2046,12488.0,2800000.0
2003-01-07,4450,4570,4450,4500,3217,12600.0,2800000.0
2003-01-08,4690,4690,4220,4530,2929,12684.0,2800000.0
2003-01-09,4550,4560,4340,4510,3602,12628.0,2800000.0
2003-01-10,4580,4580,4310,4470,1423,12516.0,2800000.0
2003-01-13,4400,4470,4300,4310,7014,12068.0,2800000.0
2003-01-14,4440,4440,4260,4310,3305,12068.0,2800000.0
2003-01-15,4280,4360,4280,4330,4743,12124.0,2800000.0
2003-01-16,4280,4350,4210,4310,9768,12068.0,2800000.0
2003-01-17,4400,4400,4160,4250,7783,11900.0,2800000.0
2003-01-20,3920,4250,3920,4100,3987,11480.0,2800000.0
2003-01-21,4040,4050,3920,4050,2043,11340.0,2800000.0
2003-01-22,4050,4120,3870,3900,2064,10920.0,2800000.0
2003-01-23,3850,3940,3850,3940,2462,11032.0,2800000.0
2003-01-24,3930,3930,3750,3750,1969,10500.0,2800000.0
2003-01-27,3300,4000,3300,3340,20277,9352.0,2800000.0
2003-01-28,3340,3600,3120,3550,6373,9940.0,2800000.0
2003-01-29,3460,3660,3460,3610,5921,10108.0,2800000.0
2003-01-30,3700,3730,3500,3550,1309,9940.0,2800000.0
2003-02-03,3550,3640,3410,3490,536,9772.0,2800000.0
2003-02-04,3410,3560,3410,3500,1278,9800.0,2800000.0
2003-02-05,3430,3570,3400,3500,907,9800.0,2800000.0
2003-02-06,3380,3610,3380,3600,4964,10080.0,2800000.0
2003-02-07,3720,3720,3300,3530,6750,9884.0,2800000.0
2003-02-10,3530,3530,3300,3400,3512,9520.0,2800000.0
2003-02-11,3500,3500,3360,3390,3956,9492.0,2800000.0
2003-02-12,3460,3590,3350,3570,4651,9996.0,2800000.0
2003-02-13,3500,3610,3500,3600,5250,10080.0,2800000.0
2003-02-14,3600,3990,3550,3990,9127,11172.0,2800000.0
2003-02-17,4090,4200,4010,4160,5104,11648.0,2800000.0
2003-02-18,4170,4370,4030,4300,7389,12040.0,2800000.0
2003-02-19,4600,4600,4170,4390,1608,12292.0,2800000.0
2003-02-20,4480,4500,4320,4500,4326,12600.0,2800000.0
2003-02-21,4550,5040,4530,5030,25876,14084.0,2800000.0
2003-02-24,5050,5150,4960,5000,9178,14000.0,2800000.0
2003-02-25,4900,5300,4900,5230,9432,14644.0,2800000.0
2003-02-26,5030,5380,5030,5050,28691,14140.0,2800000.0
2003-02-27,5040,5080,4700,5080,9913,14224.0,2800000.0
2003-02-28,5160,5500,4880,5500,12584,15400.0,2800000.0
2003-03-03,5420,5500,5230,5440,9476,15232.0,2800000.0
2003-03-04,5450,5450,5310,5410,12962,15148.0,2800000.0
2003-03-05,5500,5500,5300,5300,3700,14840.0,2800000.0
2003-03-06,5300,5480,5020,5480,15792,15344.0,2800000.0
2003-03-07,5500,5500,5300,5500,12376,15400.0,2800000.0
2003-03-10,5500,5990,5450,5920,21049,16576.0,2800000.0
2003-03-11,5750,6400,5750,6010,38412,16828.0,2800000.0
2003-03-12,6010,6100,5600,5830,9135,16324.0,2800000.0
2003-03-13,6000,6000,5140,5140,13546,14392.0,2800000.0
2003-03-14,5100,5190,4900,5170,17696,14476.0,2800000.0
2003-03-17,5040,5040,4550,4700,10164,13160.0,2800000.0
2003-03-18,4710,4900,4600,4700,3949,13160.0,2800000.0
2003-03-19,5100,5100,4800,4980,3087,13944.0,2800000.0
2003-03-20,4910,5190,4700,5190,15910,14532.0,2800000.0
2003-03-21,5100,5290,5100,5190,6322,14532.0,2800000.0
2003-03-24,5250,5250,5150,5150,940,14420.0,2800000.0
2003-03-25,5000,5000,4670,4800,4155,13440.0,2800000.0
2003-03-26,4800,5000,4740,4740,802,13272.0,2800000.0
2003-03-27,4990,4990,4560,4670,9175,13076.0,2800000.0
2003-03-28,4700,4700,4500,4680,3330,13104.0,2800000.0
2003-03-31,4980,4980,4300,4300,3692,12040.0,2800000.0
2003-04-01,4170,4500,4030,4350,2421,12180.0,2800000.0
2003-04-02,4220,4870,4150,4500,12731,12600.0,2800000.0
2003-04-03,4550,4560,4310,4530,1024,12684.0,2800000.0
2003-04-04,4700,4700,4310,4500,5123,12600.0,2800000.0
2003-04-07,4410,4790,4360,4590,8891,12852.0,2800000.0
2003-04-08,4650,4650,4500,4530,3258,12684.0,2800000.0
2003-04-09,4530,4540,4400,4520,3492,12656.0,2800000.0
2003-04-10,4520,4520,4300,4310,6600,12068.0,2800000.0
2003-04-11,4320,4460,4310,4460,2371,12488.0,2800000.0
2003-04-14,4350,4880,4350,4780,4554,13384.0,2800000.0
2003-04-15,4780,4880,4630,4850,3003,13580.0,2800000.0
