인트론바이오(048530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-08-16,10050,10350,9850,10250,158886,307610.0,30010745.0
2019-08-19,10400,10500,10200,10250,112181,307610.0,30010745.0
2019-08-20,10300,10850,10250,10650,200400,319614.0,30010745.0
2019-08-21,10650,11250,10550,11250,242049,337621.0,30010745.0
2019-08-22,11650,11750,11000,11050,342576,331619.0,30010745.0
2019-08-23,10800,11150,10700,10750,132961,322616.0,30010745.0
2019-08-26,10350,10450,9850,10000,300119,300107.0,30010745.0
2019-08-27,10150,10600,10000,10450,172857,313612.0,30010745.0
2019-08-28,10400,13550,10400,13550,2704071,406646.0,30010745.0
2019-08-29,14500,14700,12300,12600,5063243,378135.0,30010745.0
2019-08-30,12750,13000,12350,12900,1986171,387139.0,30010745.0
2019-09-02,12700,12950,12400,12750,1060966,382637.0,30010745.0
2019-09-03,12700,13050,12350,12800,1058451,384138.0,30010745.0
2019-09-04,12650,12900,12550,12700,463514,381136.0,30010745.0
2019-09-05,12700,12750,12200,12300,896000,369132.0,30010745.0
2019-09-06,12400,12450,12000,12000,384151,360129.0,30010745.0
2019-09-09,12050,12900,12050,12200,950627,366131.0,30010745.0
2019-09-10,12250,12400,11700,11750,506759,352626.0,30010745.0
2019-09-11,11850,12350,11700,12100,468985,363130.0,30010745.0
2019-09-16,12250,12800,12100,12750,610541,382637.0,30010745.0
2019-09-17,12800,14050,12700,13250,2586260,397642.0,30010745.0
2019-09-18,13500,13500,12700,12900,682676,387139.0,30010745.0
2019-09-19,13000,13200,12450,12500,533009,375134.0,30010745.0
2019-09-20,12800,12900,12550,12700,424744,381136.0,30010745.0
2019-09-23,12600,12650,12250,12350,281950,370633.0,30010745.0
2019-09-24,12000,12600,11900,12400,403907,372133.0,30010745.0
2019-09-25,12450,12650,11800,11950,372100,358628.0,30010745.0
2019-09-26,12100,13300,12100,12500,1812441,375134.0,30010745.0
2019-09-27,12450,12500,11900,12000,436313,360129.0,30010745.0
2019-09-30,12200,12200,11250,11250,637796,337621.0,30010745.0
2019-10-01,11250,11800,11150,11700,443520,351126.0,30010745.0
2019-10-02,11500,12200,11450,11700,407375,351126.0,30010745.0
2019-10-04,11650,11950,11350,11650,339523,349625.0,30010745.0
2019-10-07,11900,12850,11800,12800,1089943,384138.0,30010745.0
