엔에스엔(031860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-06,8200,8940,7410,8380,1251527,114519.0,13665730.0
2016-04-07,8250,9030,8250,8780,763004,119985.0,13665730.0
2016-04-08,8900,9040,8600,8770,395322,119848.0,13665730.0
2016-04-11,8800,9980,8800,9400,606071,128458.0,13665730.0
2016-04-12,9600,9890,9290,9630,557252,131601.0,13665730.0
2016-04-14,9790,9960,8820,9680,898239,132284.0,13665730.0
2016-04-15,9860,9860,8030,8350,1289184,114109.0,13665730.0
2016-04-18,8520,9000,7650,8990,1515238,122855.0,13665730.0
2016-04-19,8990,9480,8500,9140,661589,124905.0,13665730.0
2016-04-20,8990,9120,8580,8990,533434,122855.0,13665730.0
2016-04-21,8980,8980,8640,8860,289280,121078.0,13665730.0
2016-04-22,9010,9350,8780,8880,389236,121352.0,13665730.0
2016-04-25,8880,9040,8720,8810,305398,120395.0,13665730.0
2016-04-26,8810,8900,8450,8860,270983,139339.0,15726736.0
2016-04-27,8730,9680,8590,8800,649401,138395.0,15726736.0
2016-04-28,9050,9300,8860,9300,405080,146259.0,15726736.0
2016-04-29,9300,10450,9300,10300,1299543,161985.0,15726736.0
2016-05-02,10650,12750,10300,11800,2271349,185575.0,15726736.0
2016-05-03,12150,12400,11350,11950,779004,187934.0,15726736.0
2016-05-04,11900,12050,11350,11900,500344,187148.0,15726736.0
2016-05-09,11600,11650,9860,10650,1434776,167490.0,15726736.0
2016-05-10,10700,11200,10250,11200,652847,176139.0,15726736.0
2016-05-11,11200,11500,10450,10700,566050,168276.0,15726736.0
2016-05-12,10950,10950,10200,10600,426761,166703.0,15726736.0
2016-05-13,10400,10900,10350,10850,308587,170635.0,15726736.0
2016-05-16,10700,11750,10300,11100,684518,174567.0,15726736.0
2016-05-17,11200,11350,10800,10900,315906,171421.0,15726736.0
2016-05-18,10800,11350,10650,10750,275305,169062.0,15726736.0
2016-05-19,11050,11100,10450,10700,255007,168276.0,15726736.0
2016-05-20,10550,10850,10200,10850,494346,170635.0,15726736.0
2016-05-23,11050,12000,10900,12000,1099917,188721.0,15726736.0
2016-05-24,12250,13000,12150,12400,937187,195012.0,15726736.0
2016-05-25,12400,12400,11250,11800,651661,185575.0,15726736.0
2016-05-26,11850,12100,11350,11450,329484,180071.0,15726736.0
2016-05-27,11500,12600,11300,12300,564669,193439.0,15726736.0
2016-05-30,12350,13350,12250,12600,785110,198157.0,15726736.0
2016-05-31,12500,12900,12200,12700,264444,199730.0,15726736.0
2016-06-01,12650,12900,12450,12850,291822,202089.0,15726736.0
2016-06-02,13000,14300,13000,14300,915770,224892.0,15726736.0
2016-06-03,14600,15350,11150,13500,2932137,212311.0,15726736.0
2016-06-07,14150,14400,13250,13700,601218,215456.0,15726736.0
2016-06-08,13750,14100,13500,14000,396025,220174.0,15726736.0
2016-06-09,14100,14800,13950,14600,441721,229610.0,15726736.0
2016-06-10,14650,14900,14300,14650,297041,230397.0,15726736.0
2016-06-13,14500,14600,13900,14200,277936,223320.0,15726736.0
2016-06-14,13850,14150,12700,13100,624231,206020.0,15726736.0
2016-06-15,13400,13700,13000,13700,335741,215456.0,15726736.0
2016-06-16,13600,13700,12150,12200,519458,191866.0,15726736.0
2016-06-17,12050,12650,11600,12500,581964,196584.0,15726736.0
2016-06-20,12900,12900,12000,12100,351787,190294.0,15726736.0
2016-06-21,12450,12450,11650,11900,325956,187148.0,15726736.0
2016-06-22,11650,12700,11500,12100,448007,190294.0,15726736.0
2016-06-23,11750,12150,10900,11400,529049,179285.0,15726736.0
2016-06-24,11700,11850,9880,10950,826087,172208.0,15726736.0
2016-06-27,10400,11050,10100,10700,331406,168276.0,15726736.0
2016-06-28,10650,11100,10600,11000,334353,172994.0,15726736.0
2016-06-29,11300,11400,10750,10750,245869,169062.0,15726736.0
2016-06-30,10950,11950,10900,11500,466426,180857.0,15726736.0
2016-07-01,11550,12100,11500,12000,399841,188721.0,15726736.0
2016-07-04,12300,12950,12200,12700,450920,199730.0,15726736.0
2016-07-05,12850,12850,12100,12250,304451,192653.0,15726736.0
2016-07-06,12150,12200,11150,11350,539892,178498.0,15726736.0
2016-07-07,11200,11950,10550,11300,555760,177712.0,15726736.0
2016-07-08,11600,11750,11150,11550,398170,181644.0,15726736.0
2016-07-11,11650,12600,11450,12500,646631,196584.0,15726736.0
2016-07-12,12700,12800,12000,12150,725872,191080.0,15726736.0
2016-07-13,12000,12800,11700,12200,634286,191866.0,15726736.0
2016-07-14,11950,12200,10600,10950,1128419,172208.0,15726736.0
2016-07-15,10650,10850,9990,10250,950048,161199.0,15726736.0
2016-07-18,10300,10850,10300,10500,425285,165131.0,15726736.0
2016-07-19,10500,10650,9460,9460,864507,148775.0,15726736.0
2016-07-20,9420,9420,8350,8650,1800762,136036.0,15726736.0
2016-07-21,8660,9840,8650,9140,1556020,143742.0,15726736.0
2016-07-22,9140,9230,8750,8950,320972,140754.0,15726736.0
2016-07-25,8900,8900,8550,8570,368152,134778.0,15726736.0
2016-07-26,8400,8530,8000,8310,438939,130689.0,15726736.0
2016-07-27,8540,8690,8300,8640,404871,135879.0,15726736.0
2016-07-28,8640,8770,8450,8770,250117,137923.0,15726736.0
2016-07-29,8880,9350,8710,9200,436963,144686.0,15726736.0
2016-08-01,9200,9240,8850,9130,232197,143585.0,15726736.0
2016-08-02,9130,9130,8350,8760,187578,137766.0,15726736.0
2016-08-03,8930,9360,8870,9200,245472,144686.0,15726736.0
2016-08-04,9200,9290,8940,9200,168410,144686.0,15726736.0
2016-08-05,9180,9180,8900,9000,146442,141541.0,15726736.0
2016-08-08,9000,9000,8710,8850,179191,139182.0,15726736.0
2016-08-09,8850,9000,8640,8780,117233,138081.0,15726736.0
2016-08-10,8710,8780,8380,8580,352333,134935.0,15726736.0
2016-08-11,8580,8670,8350,8500,164297,133677.0,15726736.0
2016-08-12,8370,8830,8300,8830,176355,138867.0,15726736.0
2016-08-16,8840,9300,8840,9090,293146,142956.0,15726736.0
2016-08-17,9090,9250,8890,9130,155576,143585.0,15726736.0
2016-08-18,9020,9200,8910,8950,140828,140754.0,15726736.0
2016-08-19,8910,9030,8750,8750,121478,137609.0,15726736.0
2016-08-22,8750,8750,8480,8480,156507,133363.0,15726736.0
2016-08-23,8400,8570,8390,8550,93894,134464.0,15726736.0
2016-08-24,8560,8730,8350,8570,126638,134778.0,15726736.0
2016-08-25,8700,8700,8350,8500,127944,133677.0,15726736.0
2016-08-26,8600,9200,8390,8890,498376,139811.0,15726736.0
2016-08-29,9230,9400,8680,8790,236799,138238.0,15726736.0
2016-08-30,8800,8850,8360,8790,232294,138238.0,15726736.0
2016-08-31,8780,8790,8350,8620,144870,135564.0,15726736.0
2016-09-01,8520,8620,8290,8400,171552,132105.0,15726736.0
2016-09-02,8210,8390,8150,8240,141941,129588.0,15726736.0
2016-09-05,8330,8340,7950,8100,185849,127387.0,15726736.0
2016-09-06,8160,8500,7690,8330,349534,131004.0,15726736.0
2016-09-07,8260,8420,7920,8080,175778,127072.0,15726736.0
2016-09-08,8080,8140,7700,8030,334472,126286.0,15726736.0
2016-09-09,8080,8150,7810,7980,127543,125499.0,15726736.0
2016-09-12,7810,8090,7800,7960,70748,125185.0,15726736.0
2016-09-13,7950,8400,7950,8330,205125,131004.0,15726736.0
2016-09-19,8440,8440,8170,8180,66347,128645.0,15726736.0
2016-09-20,8090,8170,7900,8090,127059,127229.0,15726736.0
2016-09-21,8050,8200,7830,8200,200046,128959.0,15726736.0
2016-09-22,8120,8420,8110,8220,208652,129274.0,15726736.0
2016-09-23,8180,8300,8050,8090,97572,127229.0,15726736.0
2016-09-26,8100,8180,7670,7690,199158,120939.0,15726736.0
2016-09-27,7630,8250,7630,8070,333056,126915.0,15726736.0
2016-09-28,8070,8420,8070,8380,274498,131790.0,15726736.0
2016-09-29,8360,8450,8220,8340,229744,131161.0,15726736.0
2016-09-30,8290,10100,8120,9720,2125272,152864.0,15726736.0
2016-10-04,9700,10050,9400,9960,652417,156638.0,15726736.0
2016-10-05,10000,10200,9620,10000,370645,157267.0,15726736.0
2016-10-06,10050,11000,10000,10750,807640,169062.0,15726736.0
2016-10-07,10650,10750,10050,10200,428012,160413.0,15726736.0
2016-10-10,10200,10350,9650,9850,252403,154908.0,15726736.0
2016-10-11,9850,9860,9480,9580,313957,150662.0,15726736.0
2016-10-12,9570,9630,8860,9070,368925,142641.0,15726736.0
2016-10-13,9070,9250,8900,8900,212064,139968.0,15726736.0
2016-10-14,8900,9330,8580,9290,336024,146101.0,15726736.0
2016-10-17,9390,9650,9200,9410,257276,147989.0,15726736.0
2016-10-18,9420,9590,9310,9340,98477,146888.0,15726736.0
2016-10-19,9350,9420,9130,9320,132791,146573.0,15726736.0
2016-10-20,9350,9420,8850,8950,186583,140754.0,15726736.0
2016-10-21,8940,9300,8830,9300,154089,146259.0,15726736.0
2016-10-24,9410,9530,8810,9150,118234,143900.0,15726736.0
2016-10-25,9150,9300,8880,9180,111572,144371.0,15726736.0
2016-10-26,8990,9150,8940,9040,115463,142170.0,15726736.0
2016-10-27,9140,9340,9000,9340,174195,146888.0,15726736.0
2016-10-28,9190,9670,9140,9670,287879,152078.0,15726736.0
2016-10-31,9800,9950,9540,9700,240383,152549.0,15726736.0
2016-11-01,9790,9850,9420,9420,161379,148146.0,15726736.0
2016-11-02,9400,9680,8510,8910,219623,140125.0,15726736.0
2016-11-03,8850,9140,8740,8930,163435,140440.0,15726736.0
2016-11-04,8770,9070,8450,8840,147050,139024.0,15726736.0
2016-11-07,8800,8930,8530,8640,153264,135879.0,15726736.0
2016-11-08,8870,8880,8640,8800,139549,138395.0,15726736.0
2016-11-09,8640,9430,8100,8850,462281,139182.0,15726736.0
2016-11-10,9180,9280,8940,9100,166292,143113.0,15726736.0
2016-11-11,9100,9520,8900,9490,422535,156359.0,16476166.0
2016-11-14,9430,9590,9300,9360,188333,154217.0,16476166.0
2016-11-15,9280,9450,8800,9000,261045,148285.0,16476166.0
2016-11-16,9250,9560,9160,9450,367937,155700.0,16476166.0
2016-11-17,9450,9600,9200,9210,188561,151745.0,16476166.0
2016-11-18,9070,9300,8740,8840,327517,145649.0,16476166.0
2016-11-21,8850,8990,8710,8840,143375,145649.0,16476166.0
2016-11-22,8700,9170,8700,8900,136527,146638.0,16476166.0
2016-11-23,8930,8930,8590,8590,102158,141530.0,16476166.0
2016-11-24,8580,8680,6830,7290,916936,120111.0,16476166.0
2016-11-25,7000,7500,6800,7490,387445,123406.0,16476166.0
2016-11-28,7670,7670,7270,7410,112880,122088.0,16476166.0
2016-11-29,7310,7470,6760,6810,288326,112203.0,16476166.0
2016-11-30,6910,6910,4770,4770,2078672,78591.0,16476166.0
2016-12-01,4770,5850,4770,5600,3840178,92267.0,16476166.0
2016-12-02,5750,7150,5750,6700,2438296,110390.0,16476166.0
2016-12-05,6770,7440,6640,6670,1486071,109896.0,16476166.0
2016-12-06,6850,7150,6710,7020,335313,115663.0,16476166.0
2016-12-07,7300,7300,6650,6750,531697,111214.0,16476166.0
2016-12-08,6370,6850,6290,6820,376812,112367.0,16476166.0
2016-12-09,6820,7280,6480,7220,269423,118958.0,16476166.0
2016-12-12,7250,7250,6920,7220,205564,118958.0,16476166.0
2016-12-13,7200,7200,6960,6970,164876,114839.0,16476166.0
2016-12-14,6910,7160,6150,6380,1141091,105118.0,16476166.0
2016-12-15,6030,6450,5970,6100,409225,100505.0,16476166.0
2016-12-16,6050,6050,5500,5930,544759,97704.0,16476166.0
2016-12-19,6010,6020,5550,5650,332171,93090.0,16476166.0
2016-12-20,5660,5740,5470,5660,236121,93255.0,16476166.0
2016-12-21,5660,5660,5330,5360,168476,88312.0,16476166.0
2016-12-22,5390,5560,5180,5180,193614,85347.0,16476166.0
2016-12-23,5270,5390,4995,5320,298173,87653.0,16476166.0
2016-12-26,5320,5400,5050,5130,172741,84523.0,16476166.0
2016-12-27,5140,5460,5020,5440,207557,89630.0,16476166.0
2016-12-28,5410,5950,5310,5760,457710,94903.0,16476166.0
2016-12-29,5670,6200,5620,5900,329981,97209.0,16476166.0
2017-01-02,5900,6170,5830,6000,123204,101286.0,16881021.0
2017-01-03,6000,6170,5970,6010,72817,101455.0,16881021.0
2017-01-04,6040,6400,5720,6140,348451,103649.0,16881021.0
2017-01-05,6140,6380,6010,6330,275075,106857.0,16881021.0
2017-01-06,6350,6450,6170,6370,226813,107532.0,16881021.0
2017-01-09,6780,6780,6390,6450,258196,108883.0,16881021.0
2017-01-10,6560,6560,6000,6050,284842,102130.0,16881021.0
2017-01-11,6010,6100,5800,6090,112279,102805.0,16881021.0
2017-01-12,6080,6080,5840,5900,101011,99598.0,16881021.0
2017-01-13,5830,5970,5690,5960,103611,100611.0,16881021.0
2017-01-16,5980,6130,5860,6070,444645,102468.0,16881021.0
2017-01-17,6100,6100,5900,6060,310777,102299.0,16881021.0
2017-01-18,6070,6070,5740,5820,83700,98248.0,16881021.0
2017-01-19,5750,5750,5500,5500,110562,92846.0,16881021.0
2017-01-20,5440,5450,5150,5220,150642,88119.0,16881021.0
2017-01-23,5230,5440,4795,4995,572676,84321.0,16881021.0
2017-01-24,5000,5000,4550,4680,210893,79003.0,16881021.0
2017-01-25,4680,4810,4445,4500,114902,75965.0,16881021.0
2017-01-26,4500,4540,4130,4360,240112,73601.0,16881021.0
2017-01-31,4360,4445,4210,4380,104433,73939.0,16881021.0
2017-02-01,4300,4400,4225,4240,80076,71576.0,16881021.0
2017-02-02,4230,4265,3100,3750,616618,63304.0,16881021.0
2017-02-03,3670,3820,3470,3470,148347,58577.0,16881021.0
2017-02-06,3350,3630,3120,3565,308145,60181.0,16881021.0
2017-02-07,3530,4570,3530,4140,998705,69887.0,16881021.0
2017-02-08,4140,4140,3800,3960,309088,66849.0,16881021.0
2017-02-09,3925,4685,3900,4220,776807,71238.0,16881021.0
2017-02-10,4220,4350,4100,4185,142549,70647.0,16881021.0
2017-02-13,4120,4260,4110,4130,89480,69719.0,16881021.0
2017-02-14,4075,4140,3925,3940,155450,66511.0,16881021.0
2017-02-15,4090,4395,3940,4045,165004,68284.0,16881021.0
2017-02-16,4055,4165,3950,4000,73707,67524.0,16881021.0
2017-02-17,3990,4050,3790,3815,142879,64401.0,16881021.0
2017-02-20,3760,3915,3665,3665,199269,61869.0,16881021.0
2017-02-21,3730,4100,3515,3610,577316,63414.0,17566164.0
2017-02-22,3690,3690,3435,3500,288417,61482.0,17566164.0
2017-02-23,3605,3690,3345,3370,351732,59198.0,17566164.0
2017-02-24,3385,3530,3360,3450,140375,60603.0,17566164.0
2017-02-27,3410,3480,3275,3300,185553,57968.0,17566164.0
2017-02-28,3285,3360,3150,3325,108937,58407.0,17566164.0
2017-03-02,3330,3550,3200,3350,275240,58847.0,17566164.0
2017-03-03,3300,3445,3200,3305,143816,58056.0,17566164.0
2017-03-06,3305,3305,3220,3265,69559,57354.0,17566164.0
2017-03-07,3300,3490,3260,3365,163751,59110.0,17566164.0
2017-03-08,3340,3585,3340,3415,296246,59988.0,17566164.0
2017-03-09,3490,3490,3355,3355,140949,58934.0,17566164.0
2017-03-10,3355,3550,3260,3525,259635,61921.0,17566164.0
2017-03-13,3550,4050,3550,3695,564463,64907.0,17566164.0
2017-03-14,3695,3915,3665,3690,188367,64819.0,17566164.0
2017-03-15,3770,3770,3605,3605,114616,63326.0,17566164.0
2017-03-16,3610,3900,3555,3875,157621,68069.0,17566164.0
2017-03-17,3945,3945,3820,3880,113778,68157.0,17566164.0
2017-03-20,3970,4040,3900,3975,92095,69826.0,17566164.0
2017-03-21,3975,4020,3870,3905,94289,68596.0,17566164.0
2017-03-22,3975,3975,3735,3750,92481,65873.0,17566164.0
2017-03-23,3750,3750,3510,3510,123851,61657.0,17566164.0
2017-03-24,3510,3580,3440,3545,101463,62272.0,17566164.0
2017-03-27,3550,3650,3475,3510,51358,61657.0,17566164.0
2017-03-28,3470,3570,3425,3450,95975,60603.0,17566164.0
2017-03-29,3450,3500,3240,3295,161909,57881.0,17566164.0
2017-03-30,3205,3525,3200,3385,130411,59461.0,17566164.0
2017-03-31,3495,3495,3220,3380,169131,61802.0,18284554.0
2017-04-03,3375,3675,3265,3610,210014,66007.0,18284554.0
2017-04-04,3695,3860,3615,3755,235940,68659.0,18284554.0
2017-04-05,3820,3820,3655,3655,109514,66830.0,18284554.0
2017-04-06,3615,3795,3600,3630,73000,66373.0,18284554.0
2017-04-07,3620,3680,3550,3620,50790,66190.0,18284554.0
2017-04-10,3530,3585,3370,3495,96796,63905.0,18284554.0
2017-04-11,3490,3500,3375,3500,58458,63996.0,18284554.0
2017-04-12,3485,3490,3370,3370,48370,61619.0,18284554.0
2017-04-13,3375,3465,3320,3360,43189,61436.0,18284554.0
2017-04-14,3380,3380,3235,3315,60864,60613.0,18284554.0
2017-04-17,3205,3360,3205,3300,66514,60339.0,18284554.0
2017-04-18,3300,3750,3240,3580,289452,65459.0,18284554.0
2017-04-19,3610,3695,3465,3645,177533,69266.0,19002944.0
2017-04-20,3680,3680,3395,3410,143467,64800.0,19002944.0
2017-04-21,3420,3475,3365,3400,71323,64610.0,19002944.0
2017-04-24,3475,3475,3335,3390,63163,64420.0,19002944.0
2017-04-25,3340,3670,3340,3540,150729,67270.0,19002944.0
2017-04-26,3590,3590,3490,3590,153723,68221.0,19002944.0
2017-04-27,3590,3650,3470,3570,80790,67841.0,19002944.0
2017-04-28,3490,3570,3490,3560,39114,67650.0,19002944.0
2017-05-02,3615,3635,3530,3550,57533,67460.0,19002944.0
2017-05-04,3550,3595,3375,3505,62976,66605.0,19002944.0
2017-05-08,3420,3550,3410,3495,91029,66415.0,19002944.0
2017-05-10,3580,3585,3450,3485,89293,66225.0,19002944.0
2017-05-11,3480,3545,3455,3500,45716,66510.0,19002944.0
2017-05-12,3430,3575,3385,3535,96160,67175.0,19002944.0
2017-05-15,3590,3795,3540,3795,305049,72116.0,19002944.0
2017-05-16,3780,4580,3715,4560,1749222,86653.0,19002944.0
2017-05-17,4540,4785,4400,4625,838058,87889.0,19002944.0
2017-05-18,4600,5100,4530,5100,1118589,96915.0,19002944.0
2017-05-19,4975,5240,4970,5120,562406,97295.0,19002944.0
2017-05-22,5250,5800,5230,5720,875492,108697.0,19002944.0
2017-05-23,5740,6150,5650,6000,616798,114018.0,19002944.0
2017-05-24,6110,6120,5270,5540,659375,105276.0,19002944.0
2017-05-25,5540,5640,4790,4970,790914,94445.0,19002944.0
2017-05-26,4905,5960,4895,5810,1902884,110407.0,19002944.0
2017-05-29,5900,6050,5750,5910,495048,112307.0,19002944.0
2017-05-30,5950,5990,5370,5650,325251,110844.0,19618328.0
2017-05-31,6000,6650,5700,6510,3677566,127715.0,19618328.0
2017-06-01,6610,7250,6230,6230,5639936,122222.0,19618328.0
2017-06-02,6240,7800,6240,7300,16365778,143214.0,19618328.0
2017-06-05,7450,7800,7010,7270,5495815,142625.0,19618328.0
2017-06-07,7360,7860,7160,7600,6240495,149099.0,19618328.0
2017-06-08,7740,8230,7650,7990,5998146,156750.0,19618328.0
2017-06-09,8480,9600,8210,8980,15131793,178410.0,19867471.0
2017-06-12,9260,9690,8370,9480,13990265,188344.0,19867471.0
2017-06-13,9310,10400,8140,8500,23067630,168874.0,19867471.0
2017-06-14,8450,8980,6950,6980,19506922,138675.0,19867471.0
2017-06-15,7100,7860,7060,7600,18163980,150993.0,19867471.0
2017-06-16,7830,8190,7780,8060,8856639,160132.0,19867471.0
2017-06-19,8230,8430,7610,8120,9039418,161324.0,19867471.0
2017-06-20,8010,8430,7800,8220,7299407,163311.0,19867471.0
2017-06-21,6700,7890,6610,6800,13238641,135099.0,19867471.0
2017-06-22,7100,7300,6020,6230,7600078,123774.0,19867471.0
2017-06-23,6510,6550,5820,5970,6335904,118609.0,19867471.0
2017-06-26,6040,6090,5230,5350,5981380,106291.0,19867471.0
2017-06-27,5340,5460,5080,5150,3587767,102317.0,19867471.0
2017-06-28,5200,5490,4945,5390,6025981,107086.0,19867471.0
2017-06-29,5340,5560,5170,5490,3991950,109072.0,19867471.0
2017-06-30,5440,5730,5300,5680,3867378,116942.0,20588344.0
2017-07-03,5670,5720,5240,5300,2079632,109118.0,20588344.0
2017-07-04,5300,5700,5300,5530,4314168,113854.0,20588344.0
2017-07-05,5580,5660,5410,5500,1577015,113236.0,20588344.0
2017-07-06,5480,5580,5200,5220,1732431,107471.0,20588344.0
2017-07-07,5190,5340,5010,5050,1809259,103971.0,20588344.0
2017-07-10,5010,5100,4605,4740,2348543,97589.0,20588344.0
2017-07-11,4740,4915,4605,4865,2222426,100162.0,20588344.0
2017-07-12,4570,5290,4570,4960,5932459,102118.0,20588344.0
2017-07-13,5030,5220,4975,5100,2259157,105001.0,20588344.0
2017-07-14,5150,5440,4975,5300,3997215,109118.0,20588344.0
2017-07-17,5310,6090,5310,5950,9177572,122501.0,20588344.0
2017-07-18,5980,6490,5970,6360,7330254,130942.0,20588344.0
2017-07-19,6500,6780,6350,6670,5295605,137324.0,20588344.0
2017-07-20,6850,7070,6530,7020,6414865,144530.0,20588344.0
2017-07-21,7120,7750,6950,7600,6238064,156471.0,20588344.0
2017-07-24,7740,8370,6780,6780,10834584,139589.0,20588344.0
2017-07-25,6740,7720,6720,7430,14556960,152971.0,20588344.0
2017-07-26,7800,8030,7420,8030,8636456,165324.0,20588344.0
2017-07-27,8200,8300,7600,7910,8446486,162854.0,20588344.0
2017-07-28,7850,8010,7300,7630,6634368,157089.0,20588344.0
2017-07-31,7420,7940,6980,7910,6841410,162854.0,20588344.0
2017-08-01,7880,8090,7700,7840,3562124,161413.0,20588344.0
2017-08-02,7740,7950,7550,7600,3091976,156471.0,20588344.0
2017-08-03,7560,7990,7070,7270,4787783,149677.0,20588344.0
2017-08-04,7420,7540,6780,6840,3214166,140824.0,20588344.0
2017-08-07,6960,7150,5690,6090,6534741,125383.0,20588344.0
2017-08-08,6150,6430,5940,6380,5337937,131354.0,20588344.0
2017-08-09,6430,6580,6070,6140,2321779,126412.0,20588344.0
2017-08-10,6060,6250,5700,5710,2618354,117559.0,20588344.0
2017-08-11,5500,5730,5200,5240,2168173,107883.0,20588344.0
2017-08-14,5240,5440,5030,5050,1599606,103971.0,20588344.0
2017-08-16,5140,5380,4880,5200,2769802,107059.0,20588344.0
2017-08-17,5220,5390,5160,5350,1812663,110148.0,20588344.0
2017-08-18,5330,5450,5250,5360,992332,110354.0,20588344.0
2017-08-21,5380,5390,5120,5130,784129,105618.0,20588344.0
2017-08-22,5150,5220,4930,4940,1302849,101706.0,20588344.0
2017-08-23,4950,5030,4800,4820,1026776,99236.0,20588344.0
2017-08-24,4830,5100,4830,4940,1271766,101706.0,20588344.0
2017-08-25,4940,5060,4935,4950,580898,101912.0,20588344.0
2017-08-28,4950,5010,4830,4835,679649,99545.0,20588344.0
2017-08-29,4845,4855,4615,4640,835032,95530.0,20588344.0
2017-08-30,4660,4955,4600,4785,1634860,98515.0,20588344.0
2017-08-31,4805,4920,4795,4800,678943,98824.0,20588344.0
2017-09-01,4800,4860,4700,4705,558306,96868.0,20588344.0
2017-09-04,4500,4635,4450,4560,527954,93883.0,20588344.0
2017-09-05,4605,4660,4490,4490,359231,92442.0,20588344.0
2017-09-06,4490,4540,4300,4365,660011,89868.0,20588344.0
2017-09-07,4375,4440,4320,4320,411578,88942.0,20588344.0
2017-09-08,4290,4445,4260,4275,676136,88015.0,20588344.0
2017-09-11,4315,4590,4275,4480,1694905,92236.0,20588344.0
2017-09-12,4495,4570,4400,4435,619190,91309.0,20588344.0
2017-09-13,4450,4615,4260,4280,1118332,88118.0,20588344.0
2017-09-14,4285,4475,4265,4320,761569,88942.0,20588344.0
2017-09-15,4340,4450,4325,4365,521902,89868.0,20588344.0
2017-09-18,4385,4410,4235,4240,550690,87295.0,20588344.0
2017-09-19,4300,4300,4005,4110,775490,84618.0,20588344.0
2017-09-20,4190,4190,3855,3870,747174,79677.0,20588344.0
2017-09-21,3835,4160,3815,4000,1121066,82353.0,20588344.0
