이오테크닉스(039030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-05-17,5814,6085,5814,5969,49614,59152.0,7682103.0
2002-05-20,5985,6023,5845,5891,28918,58384.0,7682103.0
2002-05-21,5892,5892,5620,5635,27985,55849.0,7682103.0
2002-05-22,5465,5737,5349,5736,29498,56848.0,7682103.0
2002-05-23,5737,5737,5527,5550,12515,55004.0,7682103.0
2002-05-24,5426,5589,5357,5581,38969,55311.0,7682103.0
2002-05-27,5465,5551,5372,5403,34778,53544.0,7682103.0
2002-05-28,5388,5706,5357,5659,49965,56079.0,7682103.0
2002-05-29,5651,5737,5426,5736,18289,56848.0,7682103.0
2002-05-30,5558,5659,5457,5659,16845,56079.0,7682103.0
2002-05-31,5659,5659,5442,5581,78468,55311.0,7682103.0
2002-06-03,5651,5651,5426,5542,8294,54927.0,7682103.0
2002-06-04,5403,6202,5388,5690,63077,56387.0,7682103.0
2002-06-05,5659,5892,5582,5705,133551,56540.0,7682103.0
2002-06-07,5589,5737,5543,5736,14235,56848.0,7682103.0
2002-06-10,5644,6287,5636,6279,126974,62225.0,7682103.0
2002-06-11,6202,6357,6124,6201,31542,61457.0,7682103.0
2002-06-12,6318,6318,6093,6201,22516,61457.0,7682103.0
2002-06-14,6202,6597,6202,6511,54718,64530.0,7682103.0
2002-06-17,6434,6473,6279,6434,34224,63761.0,7682103.0
2002-06-18,6512,6667,6512,6666,69991,66066.0,7682103.0
2002-06-19,6589,6589,6124,6511,45612,64530.0,7682103.0
2002-06-20,6512,6667,6279,6666,32144,66066.0,7682103.0
2002-06-21,6589,6589,6279,6589,126006,65298.0,7682103.0
2002-06-24,6380,6589,6202,6573,102399,65144.0,7682103.0
2002-06-25,6574,6574,6209,6209,34566,61534.0,7682103.0
2002-06-26,6163,6186,5465,5465,35064,54159.0,7682103.0
2002-06-27,5465,5659,4814,5341,140157,52930.0,7682103.0
2002-06-28,5341,5659,5295,5426,109463,53775.0,7682103.0
2002-07-02,4899,5426,4899,5410,22440,53621.0,7682103.0
2002-07-03,5217,5620,5116,5581,26747,55311.0,7682103.0
2002-07-04,5582,5675,5457,5511,13853,54620.0,7682103.0
2002-07-05,5465,5752,5465,5465,45544,54159.0,7682103.0
2002-07-08,5760,5799,5233,5426,74800,53775.0,7682103.0
2002-07-09,5341,5628,5341,5364,121332,53160.0,7682103.0
2002-07-10,5155,5380,5155,5364,44741,53160.0,7682103.0
2002-07-11,5194,5737,5194,5573,41767,55234.0,7682103.0
2002-07-12,5597,5659,5450,5659,24703,56079.0,7682103.0
2002-07-15,5543,5698,5426,5659,22994,56079.0,7682103.0
2002-07-16,5659,5737,5434,5434,10215,53852.0,7682103.0
2002-07-18,5543,5543,5364,5426,20140,53775.0,7682103.0
2002-07-19,5279,5775,5194,5659,37562,56079.0,7682103.0
2002-07-22,5256,5426,5194,5426,8144,53775.0,7682103.0
2002-07-23,5279,5426,5279,5286,22917,52392.0,7682103.0
2002-07-24,5202,5233,4961,5224,16673,51777.0,7682103.0
2002-07-25,5426,5426,5163,5263,16369,52161.0,7682103.0
2002-07-26,5039,5194,4884,5186,14807,51393.0,7682103.0
2002-07-29,5248,5248,4566,5093,43293,50471.0,7682103.0
2002-07-30,5116,5116,4744,4767,61109,47245.0,7682103.0
2002-07-31,4845,4845,4341,4488,286707,44479.0,7682103.0
2002-08-01,4442,4442,4031,4263,186856,42252.0,7682103.0
2002-08-02,4047,4101,3884,3953,28306,39179.0,7682103.0
2002-08-05,3806,3954,3488,3488,90468,34569.0,7682103.0
2002-08-06,3240,3643,3178,3333,122684,33033.0,7682103.0
2002-08-07,3488,3527,3333,3333,110290,33033.0,7682103.0
2002-08-08,3411,3643,3333,3643,233569,36106.0,7682103.0
2002-08-09,3791,3830,3380,3379,583692,33494.0,7682103.0
2002-08-12,3380,3442,3233,3395,91469,33648.0,7682103.0
2002-08-13,3419,3442,3326,3379,83973,33494.0,7682103.0
2002-08-14,3271,3380,3271,3294,73909,32649.0,7682103.0
2002-08-16,3426,3504,3357,3379,144511,33494.0,7682103.0
2002-08-19,3450,3589,3450,3550,137869,35184.0,7682103.0
2002-08-20,3768,3768,3496,3496,102463,34646.0,7682103.0
2002-08-21,3496,3496,3364,3403,67471,33724.0,7682103.0
2002-08-22,3488,3504,3403,3449,94649,34185.0,7682103.0
2002-08-23,3481,3481,3388,3395,35817,33648.0,7682103.0
2002-08-26,3450,3450,3357,3356,36387,33264.0,7682103.0
2002-08-27,3333,3372,3178,3217,51860,31881.0,7682103.0
2002-08-28,3178,3256,3147,3217,38289,31881.0,7682103.0
2002-08-29,3147,3225,3116,3170,49056,31420.0,7682103.0
2002-08-30,3140,3171,3101,3100,62789,30728.0,7682103.0
2002-09-02,3109,3186,3062,3116,57377,30882.0,7682103.0
2002-09-03,3147,3178,3109,3139,41965,31113.0,7682103.0
2002-09-04,3062,3101,3023,3069,31403,30421.0,7682103.0
2002-09-05,3109,3178,3070,3100,77211,30728.0,7682103.0
2002-09-06,3031,3085,2915,3038,56332,30114.0,7682103.0
2002-09-09,3039,3054,2674,2992,62752,29653.0,7682103.0
2002-09-10,2946,3023,2799,2992,43073,29653.0,7682103.0
2002-09-11,2961,3256,2954,3255,51690,32265.0,7682103.0
2002-09-12,3209,3318,3147,3217,30174,31881.0,7682103.0
2002-09-13,3202,3217,3078,3124,25531,30959.0,7682103.0
2002-09-16,3085,3171,3085,3139,15057,31113.0,7682103.0
2002-09-17,3178,3240,3124,3170,22185,31420.0,7682103.0
2002-09-18,3085,3178,3039,3170,17839,31420.0,7682103.0
2002-09-19,3171,3217,3062,3201,20190,31727.0,7682103.0
2002-09-23,3178,3178,3039,3085,16210,30575.0,7682103.0
2002-09-24,3085,3085,2930,2945,11908,29192.0,7682103.0
2002-09-25,2845,2892,2713,2868,33353,28424.0,7682103.0
2002-09-26,2876,2961,2736,2845,16405,28193.0,7682103.0
2002-09-27,2729,2876,2659,2767,20459,27425.0,7682103.0
2002-09-30,2682,2698,2519,2519,12611,24967.0,7682103.0
2002-10-01,2364,2628,2364,2480,12364,24583.0,7682103.0
2002-10-02,2558,2589,2403,2418,62996,23968.0,7682103.0
2002-10-04,2349,2465,2349,2465,11373,24429.0,7682103.0
2002-10-07,2457,2543,2442,2457,17946,24352.0,7682103.0
2002-10-08,2473,2496,2411,2449,10034,24275.0,7682103.0
2002-10-09,2496,2496,2326,2325,24304,23046.0,7682103.0
2002-10-10,2240,2318,2163,2170,28337,21510.0,7682103.0
2002-10-11,2233,2248,2085,2108,46273,20895.0,7682103.0
2002-10-14,2186,2326,2171,2310,112631,22893.0,7682103.0
2002-10-15,2295,2504,2264,2488,39298,24660.0,7682103.0
2002-10-16,2558,2558,2450,2449,37637,24275.0,7682103.0
2002-10-17,2512,2574,2442,2480,58566,24583.0,7682103.0
2002-10-18,2543,2705,2504,2658,37534,26350.0,7682103.0
2002-10-21,2620,2698,2558,2565,39202,25428.0,7682103.0
2002-10-22,2636,2636,2426,2511,21775,24890.0,7682103.0
2002-10-23,2450,2550,2442,2449,24364,24275.0,7682103.0
2002-10-24,2589,2589,2481,2511,25805,24890.0,7682103.0
2002-10-25,2496,2535,2426,2534,16934,25120.0,7682103.0
2002-10-28,2519,2837,2481,2837,987122,28116.0,7682103.0
2002-10-29,2853,2954,2713,2829,183742,28040.0,7682103.0
2002-10-30,2830,2884,2612,2736,133432,27118.0,7682103.0
2002-10-31,2791,2946,2760,2868,247697,28424.0,7682103.0
2002-11-01,3000,3054,2775,2922,248922,28962.0,7682103.0
2002-11-04,3101,3147,2954,2953,424117,29269.0,7682103.0
2002-11-05,2946,2985,2752,2751,195851,27271.0,7682103.0
2002-11-06,2760,2814,2674,2674,166754,26503.0,7682103.0
2002-11-07,2682,2830,2620,2759,232435,27348.0,7682103.0
2002-11-08,2713,2744,2643,2736,118112,27118.0,7682103.0
2002-11-11,2682,2729,2419,2465,222598,24429.0,7682103.0
2002-11-12,2395,2395,2326,2333,144452,23123.0,7682103.0
2002-11-13,2395,2395,2287,2341,107223,23200.0,7682103.0
2002-11-14,2295,2341,2295,2294,91792,22739.0,7682103.0
2002-11-15,2434,2465,2349,2372,131219,23507.0,7682103.0
2002-11-18,2395,2442,2380,2426,72137,24045.0,7682103.0
2002-11-19,2426,2457,2403,2449,65064,24275.0,7682103.0
2002-11-20,2419,2550,2411,2519,83261,24967.0,7682103.0
2002-11-21,2574,2651,2512,2511,142907,24890.0,7682103.0
2002-11-22,2550,2574,2442,2472,58850,24506.0,7682103.0
2002-11-25,2442,2768,2442,2767,253766,27425.0,7682103.0
2002-11-26,3093,3093,2868,3093,721738,30652.0,7682103.0
2002-11-27,3093,3217,2954,3062,419104,30344.0,7682103.0
2002-11-28,3124,3140,2977,3085,295361,30575.0,7682103.0
2002-11-29,3093,3326,3016,3201,605968,31727.0,7682103.0
2002-12-02,3186,3302,3155,3271,326042,32418.0,7682103.0
2002-12-03,3326,3326,3163,3209,204321,31804.0,7682103.0
2002-12-04,3132,3155,2985,3077,198296,30498.0,7682103.0
2002-12-05,3016,3078,2977,3077,138841,30498.0,7682103.0
2002-12-06,3008,3101,3008,3031,96592,30037.0,7682103.0
2002-12-09,2992,3372,2992,3193,348108,31650.0,7682103.0
2002-12-10,3116,3318,3101,3201,192210,31727.0,7682103.0
2002-12-11,3310,3581,3264,3410,709728,33801.0,7682103.0
2002-12-12,3488,3488,3318,3379,171655,33494.0,7682103.0
2002-12-13,3349,3403,3271,3271,151581,32418.0,7682103.0
2002-12-16,3256,3411,3256,3294,106227,32649.0,7682103.0
2002-12-17,3380,3674,3380,3643,316442,36106.0,7682103.0
2002-12-18,3574,3992,3574,3969,249971,39332.0,7682103.0
2002-12-20,4000,4264,3814,3860,169501,38257.0,7682103.0
2002-12-23,3760,3969,3535,3744,227825,37105.0,7682103.0
2002-12-24,3566,3752,3488,3713,143908,36797.0,7682103.0
2002-12-26,3721,3868,3496,3690,223720,36567.0,7682103.0
2002-12-27,3260,3680,3260,3680,135432,28270.0,7682103.0
2002-12-30,3390,3550,3240,3450,110019,26503.0,7682103.0
2003-01-02,3470,3860,3450,3860,145246,29653.0,7682103.0
2003-01-03,4150,4160,3900,3900,137915,29960.0,7682103.0
2003-01-06,3900,3900,3740,3810,131499,29269.0,7682103.0
2003-01-07,4020,4070,3700,3720,200045,28577.0,7682103.0
2003-01-08,3610,3920,3610,3730,157587,28654.0,7682103.0
2003-01-09,3700,3710,3470,3500,120884,27005.0,7715603.0
2003-01-10,3510,3600,3120,3490,227609,26927.0,7715603.0
2003-01-13,3410,3900,3370,3900,398444,30091.0,7715603.0
2003-01-14,3990,3990,3700,3800,226299,29319.0,7715603.0
2003-01-15,3950,3950,3770,3850,201439,29705.0,7715603.0
2003-01-16,3730,3920,3710,3830,151084,29551.0,7715603.0
2003-01-17,3730,3810,3550,3670,140656,28316.0,7715603.0
2003-01-20,3490,3570,3420,3450,96654,26619.0,7715603.0
2003-01-21,3320,3450,3320,3440,71619,26542.0,7715603.0
2003-01-22,3340,3420,3250,3400,105498,26233.0,7715603.0
2003-01-23,3330,3430,3290,3340,121112,25770.0,7715603.0
2003-01-24,3380,3380,3050,3080,80623,23764.0,7715603.0
2003-01-27,3000,3150,2940,2950,100268,22761.0,7715603.0
2003-01-28,2870,3190,2870,2950,132584,22761.0,7715603.0
2003-01-29,2970,3030,2860,2860,72373,22067.0,7715603.0
2003-01-30,2850,2950,2830,2850,100404,21989.0,7715603.0
2003-02-03,2800,3170,2800,3000,109510,29884.0,9961464.0
2003-02-04,3010,3050,2920,2930,169919,29187.0,9961464.0
2003-02-05,2900,2940,2830,2830,100456,28191.0,9961464.0
2003-02-06,2820,2850,2690,2700,133479,26896.0,9961464.0
2003-02-07,2700,2720,2560,2570,117689,25601.0,9961464.0
2003-02-10,2520,2700,2520,2660,119154,26497.0,9961464.0
2003-02-11,2740,2740,2480,2640,209354,26298.0,9961464.0
2003-02-12,2580,2640,2490,2540,117366,25302.0,9961464.0
2003-02-13,2570,2760,2530,2640,190645,26298.0,9961464.0
2003-02-14,2580,2640,2540,2600,63837,25900.0,9961464.0
2003-02-17,2700,2890,2660,2850,296147,28390.0,9961464.0
2003-02-18,2890,2900,2710,2770,146089,27593.0,9961464.0
2003-02-19,2870,2910,2730,2750,116494,27394.0,9961464.0
2003-02-20,2800,3040,2800,2970,374151,29586.0,9961464.0
2003-02-21,2990,3050,2900,3010,200019,29984.0,9961464.0
2003-02-24,3060,3180,2980,2990,145621,29785.0,9961464.0
2003-02-25,2950,2950,2760,2760,122859,27494.0,9961464.0
2003-02-26,2760,2850,2740,2760,98652,27494.0,9961464.0
2003-02-27,2700,2700,2610,2640,77858,26298.0,9961464.0
2003-02-28,2710,2810,2650,2680,180473,26697.0,9961464.0
2003-03-03,2700,2850,2650,2790,90876,27792.0,9961464.0
2003-03-04,2750,2790,2680,2700,53375,26896.0,9961464.0
2003-03-05,2630,2700,2490,2700,96312,26896.0,9961464.0
2003-03-06,2690,2690,2520,2580,65100,25701.0,9961464.0
2003-03-07,2420,2520,2340,2420,84140,24107.0,9961464.0
2003-03-10,2350,2520,2210,2230,55240,22214.0,9961464.0
2003-03-11,2030,2170,2030,2060,98705,20521.0,9961464.0
2003-03-12,2030,2210,2030,2150,71257,21417.0,9961464.0
2003-03-13,2160,2170,2090,2150,62420,21417.0,9961464.0
2003-03-14,2300,2360,2270,2280,116711,22712.0,9961464.0
2003-03-17,2240,2240,2030,2070,110489,20620.0,9961464.0
2003-03-18,2250,2260,2160,2230,70909,22214.0,9961464.0
2003-03-19,2300,2360,2240,2340,87654,23310.0,9961464.0
2003-03-20,2450,2530,2390,2520,89590,25103.0,9961464.0
2003-03-21,2500,2540,2460,2530,69905,25203.0,9961464.0
2003-03-24,2580,2580,2400,2400,80847,23908.0,9961464.0
2003-03-25,2200,2260,2200,2220,135389,22114.0,9961464.0
2003-03-26,2340,2340,2210,2260,95218,22513.0,9961464.0
2003-03-27,2200,2280,2200,2260,39230,22513.0,9961464.0
2003-03-28,2270,2500,2270,2380,112354,23708.0,9961464.0
2003-03-31,2380,2380,2260,2270,58310,22613.0,9961464.0
2003-04-01,2220,2370,2150,2350,48226,23409.0,9961464.0
2003-04-02,2350,2520,2350,2470,103516,24605.0,9961464.0
2003-04-03,2640,2640,2410,2410,79821,24007.0,9961464.0
2003-04-04,2430,2440,2330,2440,52405,24306.0,9961464.0
2003-04-07,2600,2610,2470,2600,110973,25900.0,9961464.0
2003-04-08,2600,2650,2510,2620,119685,26099.0,9961464.0
2003-04-09,2630,2630,2550,2580,92705,25701.0,9961464.0
2003-04-10,2580,2590,2500,2530,70711,25203.0,9961464.0
2003-04-11,2540,2600,2500,2520,85739,25103.0,9961464.0
2003-04-14,2510,2630,2510,2570,87211,25601.0,9961464.0
2003-04-15,2670,2670,2600,2620,84246,26099.0,9961464.0
2003-04-16,2700,2930,2700,2930,133346,29187.0,9961464.0
2003-04-17,2960,3280,2900,3060,383309,30482.0,9961464.0
2003-04-18,3180,3220,3080,3130,140777,31179.0,9961464.0
2003-04-21,3130,3250,3010,3250,149890,32375.0,9961464.0
2003-04-22,3260,3260,3110,3200,110818,31877.0,9961464.0
2003-04-23,3300,3300,3000,3020,148797,30084.0,9961464.0
2003-04-24,3030,3070,2810,2930,112216,29187.0,9961464.0
2003-04-25,2820,2820,2580,2580,319072,25701.0,9961464.0
2003-04-28,2420,2620,2420,2600,65409,25900.0,9961464.0
2003-04-29,2660,2780,2650,2760,144793,27494.0,9961464.0
2003-04-30,2730,2780,2660,2710,107354,26996.0,9961464.0
2003-05-02,2720,2760,2650,2740,44459,27294.0,9961464.0
2003-05-06,2790,2960,2770,2890,139836,28789.0,9961464.0
2003-05-07,2950,3040,2900,3030,132798,30183.0,9961464.0
2003-05-09,3010,3050,2860,3050,77251,30382.0,9961464.0
2003-05-12,3220,3320,3190,3220,231706,32076.0,9961464.0
2003-05-13,3300,3300,3040,3050,200936,30382.0,9961464.0
2003-05-14,3050,3080,2980,3030,97636,30183.0,9961464.0
2003-05-15,3130,3270,3060,3210,225082,31976.0,9961464.0
2003-05-16,3210,3360,3170,3280,178963,32674.0,9961464.0
2003-05-19,3290,3290,3080,3090,120594,30781.0,9961464.0
2003-05-20,2990,3160,2990,3140,125229,31279.0,9961464.0
2003-05-21,3130,3150,3040,3110,84484,30980.0,9961464.0
2003-05-22,3090,3200,3050,3050,118709,30382.0,9961464.0
2003-05-23,3100,3270,3070,3240,223670,32275.0,9961464.0
2003-05-26,3310,3570,3310,3450,503576,34367.0,9961464.0
2003-05-27,3550,3550,3300,3420,217207,34068.0,9961464.0
2003-05-28,3570,3600,3350,3450,274479,34367.0,9961464.0
2003-05-29,3450,3490,3300,3310,103904,32972.0,9961464.0
2003-05-30,3390,3520,3270,3500,279104,34865.0,9961464.0
2003-06-02,3640,3770,3550,3750,542832,37355.0,9961464.0
2003-06-03,3700,3700,3490,3570,220919,35562.0,9961464.0
2003-06-04,3680,3680,3550,3670,191758,36559.0,9961464.0
2003-06-05,3700,3900,3650,3650,322524,36359.0,9961464.0
2003-06-09,3500,3650,3500,3640,186121,36260.0,9961464.0
2003-06-10,3570,3700,3550,3640,160438,36260.0,9961464.0
2003-06-11,3640,3770,3580,3680,192002,36658.0,9961464.0
2003-06-12,3650,4060,3650,3900,577949,38850.0,9961464.0
2003-06-13,3960,4360,3900,4360,763085,43432.0,9961464.0
2003-06-16,4280,4410,4150,4360,389059,43432.0,9961464.0
2003-06-17,4560,4570,4170,4220,411189,42037.0,9961464.0
2003-06-18,4160,4170,3870,3940,405198,39248.0,9961464.0
2003-06-19,3960,4130,3960,4130,224562,41141.0,9961464.0
2003-06-20,3960,4090,3940,3940,143752,39248.0,9961464.0
2003-06-23,3910,3970,3750,3750,137743,37355.0,9961464.0
2003-06-24,3650,3670,3540,3650,181430,36359.0,9961464.0
2003-06-25,3620,3760,3620,3740,123188,37256.0,9961464.0
2003-06-26,3680,3760,3630,3690,130232,36758.0,9961464.0
2003-06-27,3730,3790,3610,3630,107495,36160.0,9961464.0
2003-06-30,3640,3640,3500,3550,133442,35363.0,9961464.0
2003-07-01,3530,3650,3500,3630,162765,36160.0,9961464.0
2003-07-02,3710,3960,3670,3950,347879,39348.0,9961464.0
2003-07-03,4000,4120,3750,3790,266207,37754.0,9961464.0
2003-07-04,3780,4050,3750,3960,231324,39447.0,9961464.0
2003-07-07,4000,4230,3960,4200,295863,41838.0,9961464.0
2003-07-08,4350,4400,4080,4140,267775,41240.0,9961464.0
2003-07-09,4250,4520,4200,4470,462496,44528.0,9961464.0
2003-07-10,4380,4590,4250,4310,276452,42934.0,9961464.0
2003-07-11,4130,4260,4060,4120,247100,41041.0,9961464.0
2003-07-14,4100,4280,4100,4280,229186,42635.0,9961464.0
2003-07-15,4350,4350,4060,4060,185223,40444.0,9961464.0
2003-07-16,4130,4180,3930,4030,138097,40145.0,9961464.0
2003-07-18,3830,3900,3700,3880,158262,38650.0,9961464.0
2003-07-21,3930,3940,3700,3850,112598,38352.0,9961464.0
2003-07-22,3610,3835,3610,3835,145466,38202.0,9961464.0
2003-07-23,3900,3990,3810,3840,78533,38252.0,9961464.0
2003-07-24,3725,3940,3725,3880,56694,38650.0,9961464.0
2003-07-25,3800,3970,3800,3940,65459,39248.0,9961464.0
2003-07-28,4100,4100,3980,4040,107581,40244.0,9961464.0
2003-07-29,4000,4080,3910,4020,53718,40045.0,9961464.0
2003-07-30,3950,4050,3850,4000,74718,39846.0,9961464.0
2003-07-31,3900,4020,3870,3970,56542,39547.0,9961464.0
2003-08-01,3970,4100,3955,3990,77715,39746.0,9961464.0
2003-08-04,3920,4130,3920,4080,95015,40643.0,9961464.0
2003-08-05,4100,4160,4010,4060,86858,40444.0,9961464.0
2003-08-06,3950,3990,3815,3990,91127,39746.0,9961464.0
2003-08-07,4000,4000,3900,3970,51091,39547.0,9961464.0
2003-08-08,3950,4160,3845,4100,155226,40842.0,9961464.0
2003-08-11,4100,4110,3950,3960,84533,39447.0,9961464.0
2003-08-12,4000,4045,3900,3980,79003,39647.0,9961464.0
2003-08-13,3980,4110,3950,4100,172585,40842.0,9961464.0
2003-08-14,4120,4275,4040,4200,382637,41838.0,9961464.0
2003-08-18,4440,4440,4210,4240,317983,42237.0,9961464.0
2003-08-19,4330,4540,4220,4340,557179,43233.0,9961464.0
2003-08-20,4400,4645,4330,4520,534897,45026.0,9961464.0
2003-08-21,4555,4800,4400,4400,548572,43830.0,9961464.0
2003-08-22,4400,4460,4150,4150,249065,41340.0,9961464.0
2003-08-25,4120,4190,4045,4060,162882,40444.0,9961464.0
2003-08-26,4035,4160,4000,4100,124710,40842.0,9961464.0
2003-08-27,4100,4150,3980,4020,166824,40045.0,9961464.0
2003-08-28,4050,4100,3830,3860,157697,38451.0,9961464.0
2003-08-29,3900,3935,3800,3860,118895,38451.0,9961464.0
2003-09-01,3860,4045,3830,4040,102769,40244.0,9961464.0
2003-09-02,4120,4120,3965,4000,82361,39846.0,9961464.0
2003-09-03,4030,4060,3815,3900,99032,38850.0,9961464.0
2003-09-04,3890,3935,3810,3850,100373,38352.0,9961464.0
2003-09-05,3870,3940,3845,3880,57414,38650.0,9961464.0
2003-09-08,3820,3880,3700,3705,75138,36907.0,9961464.0
2003-09-09,3700,3825,3700,3800,43984,37854.0,9961464.0
2003-09-15,3805,3845,3755,3810,36872,37953.0,9961464.0
2003-09-16,3790,3835,3790,3810,44822,37953.0,9961464.0
2003-09-17,3840,3930,3805,3850,75086,38352.0,9961464.0
2003-09-18,3850,3930,3745,3745,38984,37306.0,9961464.0
2003-09-19,3775,3790,3540,3540,111079,35264.0,9961464.0
2003-09-22,3500,3635,3200,3250,80753,32375.0,9961464.0
2003-09-23,3200,3250,3010,3175,134909,31628.0,9961464.0
2003-09-24,3180,3240,3120,3190,92727,31777.0,9961464.0
2003-09-25,3060,3145,2985,3040,113930,30283.0,9961464.0
2003-09-26,2940,3035,2920,2970,106332,29586.0,9961464.0
2003-09-29,2930,3000,2900,3000,49191,29884.0,9961464.0
2003-09-30,3120,3120,3000,3060,46491,30482.0,9961464.0
2003-10-01,2965,3070,2960,3070,24502,30582.0,9961464.0
2003-10-02,3140,3140,3065,3120,28738,31080.0,9961464.0
2003-10-06,3135,3360,3120,3200,58615,31877.0,9961464.0
2003-10-07,3285,3285,3130,3150,20708,31379.0,9961464.0
2003-10-08,3200,3250,3130,3160,23994,31478.0,9961464.0
2003-10-09,3160,3180,3130,3150,19714,31379.0,9961464.0
2003-10-10,3110,3190,3110,3160,35432,31478.0,9961464.0
2003-10-13,3100,3230,3080,3200,49798,31877.0,9961464.0
2003-10-14,3205,3290,3205,3240,22395,32275.0,9961464.0
2003-10-15,3260,3295,3185,3245,29529,32325.0,9961464.0
2003-10-16,3215,3550,3215,3360,180337,33471.0,9961464.0
2003-10-17,3440,3440,3270,3270,41978,32574.0,9961464.0
2003-10-20,3250,3250,3180,3185,45475,31727.0,9961464.0
2003-10-21,3180,3260,3165,3200,49461,31877.0,9961464.0
2003-10-22,3180,3285,3175,3175,56195,31628.0,9961464.0
2003-10-23,3120,3120,3010,3010,35603,29984.0,9961464.0
2003-10-24,3015,3085,3010,3070,23753,30582.0,9961464.0
2003-10-27,3050,3235,3050,3200,28260,31877.0,9961464.0
2003-10-28,3200,3350,3200,3310,67793,32972.0,9961464.0
2003-10-29,3370,3450,3340,3445,76912,34317.0,9961464.0
2003-10-30,3510,3545,3405,3410,90772,33969.0,9961464.0
2003-10-31,3420,3545,3420,3500,85528,34865.0,9961464.0
2003-11-03,3590,3630,3500,3600,45789,35861.0,9961464.0
2003-11-04,3600,3600,3380,3400,66901,33869.0,9961464.0
2003-11-05,3365,3520,3355,3505,43606,34915.0,9961464.0
2003-11-06,3490,3510,3400,3510,39991,34965.0,9961464.0
2003-11-07,3440,3490,3435,3440,20271,34267.0,9961464.0
2003-11-10,3440,3440,3255,3255,52886,32425.0,9961464.0
2003-11-11,3200,3280,3120,3280,60834,32674.0,9961464.0
2003-11-12,3240,3330,3240,3300,13017,32873.0,9961464.0
2003-11-13,3385,3695,3300,3695,429406,36808.0,9961464.0
2003-11-14,3620,3850,3600,3695,184995,36808.0,9961464.0
2003-11-17,3800,3800,3670,3750,44385,37355.0,9961464.0
2003-11-18,3750,4100,3650,3980,88315,39647.0,9961464.0
2003-11-19,3900,4050,3800,4050,77000,40344.0,9961464.0
2003-11-20,4050,4235,3915,3915,195443,38999.0,9961464.0
2003-11-21,3900,4050,3755,3950,102403,39348.0,9961464.0
2003-11-24,3975,4120,3750,3880,130815,38650.0,9961464.0
2003-11-25,3900,4220,3900,4170,163228,41539.0,9961464.0
2003-11-26,4190,4210,4090,4140,49957,41240.0,9961464.0
2003-11-27,4140,4200,4000,4000,42117,39846.0,9961464.0
2003-11-28,4010,4200,4010,4140,89170,41240.0,9961464.0
2003-12-01,4200,4320,4170,4255,128661,42386.0,9961464.0
2003-12-02,4330,4390,4205,4205,86638,41888.0,9961464.0
2003-12-03,4290,4425,4150,4350,313361,43332.0,9961464.0
2003-12-04,4500,4800,4500,4580,445982,45624.0,9961464.0
2003-12-05,4690,5120,4580,4970,1055577,49508.0,9961464.0
2003-12-08,4960,5210,4755,4870,259915,48512.0,9961464.0
