오뚜기(007310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,13000,13850,12750,13500,30310,46440.0,3440000.0
2000-09-20,13700,13900,13350,13600,22310,46784.0,3440000.0
2000-09-21,13400,13400,12800,13000,17150,44720.0,3440000.0
2000-09-22,13000,13050,12500,12800,22460,44032.0,3440000.0
2000-09-25,12400,13500,12400,13350,16990,45924.0,3440000.0
2000-09-26,13050,13700,13050,13700,18890,47128.0,3440000.0
2000-09-27,13500,13900,13400,13700,10120,47128.0,3440000.0
2000-09-28,13400,13900,13400,13550,8450,46612.0,3440000.0
2000-09-29,13500,13700,13350,13550,5010,46612.0,3440000.0
2000-10-02,14000,14000,13200,13250,7260,45580.0,3440000.0
2000-10-04,13250,13450,12700,13150,12770,45236.0,3440000.0
2000-10-05,13500,13700,13400,13500,8440,46440.0,3440000.0
2000-10-06,13500,13600,13250,13600,11850,46784.0,3440000.0
2000-10-09,13600,13700,13300,13300,13890,45752.0,3440000.0
2000-10-10,13500,13500,13000,13400,8440,46096.0,3440000.0
2000-10-11,13400,13400,12900,13150,9500,45236.0,3440000.0
2000-10-12,12900,14300,12900,13850,47850,47644.0,3440000.0
2000-10-13,13500,13800,13150,13550,27950,46612.0,3440000.0
2000-10-16,13900,15550,13800,15550,145020,53492.0,3440000.0
2000-10-17,15550,16300,14200,14200,268540,48848.0,3440000.0
2000-10-18,14500,14800,13900,14350,78340,49364.0,3440000.0
2000-10-19,14350,14900,14200,14600,78640,50224.0,3440000.0
2000-10-20,14400,15250,14400,14400,92970,49536.0,3440000.0
2000-10-23,14700,16300,14500,15300,217760,52632.0,3440000.0
2000-10-24,15300,15750,14850,15150,101160,52116.0,3440000.0
2000-10-25,15250,16300,15050,15500,112220,53320.0,3440000.0
2000-10-26,15200,15800,14400,14650,73240,50396.0,3440000.0
2000-10-27,14800,14800,13800,13800,45040,47472.0,3440000.0
2000-10-30,13500,14400,12900,13100,67130,45064.0,3440000.0
2000-10-31,12900,13400,12600,13300,37070,45752.0,3440000.0
2000-11-01,13600,13800,13300,13500,29550,46440.0,3440000.0
2000-11-02,13400,13600,13300,13400,19240,46096.0,3440000.0
2000-11-03,13450,14000,13350,13500,20710,46440.0,3440000.0
2000-11-06,14100,14100,13500,13900,16080,47816.0,3440000.0
2000-11-07,13900,13900,13400,13700,17920,47128.0,3440000.0
2000-11-08,13650,13650,13200,13300,22340,45752.0,3440000.0
2000-11-09,13300,13400,13100,13250,16870,45580.0,3440000.0
2000-11-10,13200,13600,13200,13500,23070,46440.0,3440000.0
2000-11-13,13200,13500,13000,13000,20630,44720.0,3440000.0
2000-11-14,13000,13400,13000,13250,17040,45580.0,3440000.0
2000-11-15,13500,13550,13250,13300,16890,45752.0,3440000.0
2000-11-16,13400,13800,13200,13750,24790,47300.0,3440000.0
2000-11-17,14000,14000,13500,13500,10510,46440.0,3440000.0
2000-11-20,13500,13800,13250,13300,6620,45752.0,3440000.0
2000-11-21,13500,13500,13000,13450,19120,46268.0,3440000.0
2000-11-22,13450,13450,13100,13400,11460,46096.0,3440000.0
2000-11-23,13450,13750,13100,13100,39990,45064.0,3440000.0
2000-11-24,13100,13450,13100,13250,10280,45580.0,3440000.0
2000-11-27,13200,13400,13200,13400,12490,46096.0,3440000.0
2000-11-28,13400,13450,13150,13150,9470,45236.0,3440000.0
2000-11-29,13050,13150,12950,12950,8320,44548.0,3440000.0
2000-11-30,12950,13250,12700,12700,14520,43688.0,3440000.0
2000-12-01,12700,12800,12500,12800,11710,44032.0,3440000.0
2000-12-04,12700,13200,12500,12800,15420,44032.0,3440000.0
2000-12-05,12600,12900,12600,12700,4610,43688.0,3440000.0
2000-12-06,12700,13000,12700,12800,7160,44032.0,3440000.0
2000-12-07,12950,13050,12800,13000,12190,44720.0,3440000.0
2000-12-08,13100,13400,13000,13300,18250,45752.0,3440000.0
2000-12-11,13300,13500,13050,13100,13850,45064.0,3440000.0
2000-12-12,13100,13250,12900,12900,5290,44376.0,3440000.0
2000-12-13,12900,14200,12900,13150,46680,45236.0,3440000.0
2000-12-14,13150,13600,13100,13450,13980,46268.0,3440000.0
2000-12-15,13650,14500,13300,13700,21210,47128.0,3440000.0
2000-12-18,13700,15000,13700,14300,36220,49192.0,3440000.0
2000-12-19,14350,14700,13750,14000,13650,48160.0,3440000.0
2000-12-20,14200,14200,13350,13750,8010,47300.0,3440000.0
2000-12-21,13250,13500,13100,13150,8090,45236.0,3440000.0
2000-12-22,13200,13400,13100,13200,9600,45408.0,3440000.0
2000-12-26,13450,13450,13100,13400,8180,46096.0,3440000.0
2001-01-02,13100,13900,13050,13900,3200,47816.0,3440000.0
2001-01-03,13300,13700,13300,13600,8010,46784.0,3440000.0
2001-01-04,13900,14000,13450,13650,13420,46956.0,3440000.0
2001-01-05,13700,13900,13400,13450,7660,46268.0,3440000.0
2001-01-08,13700,14000,13300,13450,14440,46268.0,3440000.0
2001-01-09,13650,14700,13500,13900,59420,47816.0,3440000.0
2001-01-10,14300,14600,13500,14200,99170,48848.0,3440000.0
2001-01-11,14300,14800,13800,14100,61880,48504.0,3440000.0
2001-01-12,14500,15400,14300,14650,116380,50396.0,3440000.0
2001-01-15,14850,15250,14350,14600,73970,50224.0,3440000.0
2001-01-16,14400,14500,13900,14100,42350,48504.0,3440000.0
2001-01-17,14000,14700,13800,14400,54230,49536.0,3440000.0
2001-01-18,14000,14500,13900,14250,26470,49020.0,3440000.0
2001-01-19,14050,14450,14050,14050,17700,48332.0,3440000.0
2001-01-22,14000,14250,13800,14100,23810,48504.0,3440000.0
2001-01-26,13900,14300,13900,14000,23390,48160.0,3440000.0
2001-01-29,14250,14950,14100,14650,57280,50396.0,3440000.0
2001-01-30,14600,15400,14350,15000,67210,51600.0,3440000.0
2001-01-31,14600,15000,14400,14800,19030,50912.0,3440000.0
2001-02-01,14400,14950,14200,14300,27780,49192.0,3440000.0
2001-02-02,14000,14500,14000,14200,20320,48848.0,3440000.0
2001-02-05,14050,14400,14000,14150,15090,48676.0,3440000.0
2001-02-06,14000,14350,13900,14100,23070,48504.0,3440000.0
2001-02-07,14100,14150,13800,13800,14540,47472.0,3440000.0
2001-02-08,13700,14200,13600,14050,39020,48332.0,3440000.0
2001-02-09,13800,14250,13700,14050,38820,48332.0,3440000.0
2001-02-12,13900,14000,13700,13900,32650,47816.0,3440000.0
2001-02-13,13900,14050,13800,13900,17160,47816.0,3440000.0
2001-02-14,13850,14000,13700,13900,18810,47816.0,3440000.0
2001-02-15,14100,14100,13750,13800,32140,47472.0,3440000.0
2001-02-16,13800,14000,13700,13900,42140,47816.0,3440000.0
2001-02-19,14200,14300,13900,14000,32550,48160.0,3440000.0
2001-02-20,13850,14300,13850,14000,40730,48160.0,3440000.0
2001-02-21,14200,14600,14000,14200,30140,48848.0,3440000.0
2001-02-22,14200,14200,13700,13850,33710,47644.0,3440000.0
2001-02-23,13900,14700,13900,14450,92910,49708.0,3440000.0
2001-02-26,14600,15000,14300,14400,49830,49536.0,3440000.0
2001-02-27,14800,14800,14100,14100,27010,48504.0,3440000.0
2001-02-28,14000,14200,13850,14000,24160,48160.0,3440000.0
2001-03-02,14200,14200,13700,13700,35260,47128.0,3440000.0
2001-03-05,13600,13700,13450,13700,20430,47128.0,3440000.0
2001-03-06,13700,13900,13550,13700,7990,47128.0,3440000.0
2001-03-07,13700,13800,13550,13550,17190,46612.0,3440000.0
2001-03-08,13600,13750,13550,13700,12360,47128.0,3440000.0
2001-03-09,13700,13850,13600,13700,12470,47128.0,3440000.0
2001-03-12,13650,13700,13300,13400,16770,46096.0,3440000.0
2001-03-13,13200,13200,12850,12900,17600,44376.0,3440000.0
2001-03-14,13100,13250,13000,13150,12360,45236.0,3440000.0
2001-03-15,12800,13200,12500,13200,20790,45408.0,3440000.0
2001-03-16,13000,13200,13000,13200,4170,45408.0,3440000.0
2001-03-19,12900,13150,12900,13000,3890,44720.0,3440000.0
2001-03-20,13300,13300,12900,13000,9100,44720.0,3440000.0
2001-03-21,12900,13500,12850,13400,32480,46096.0,3440000.0
2001-03-22,13300,14300,13200,13800,88720,47472.0,3440000.0
2001-03-23,13950,13950,13200,13800,27170,47472.0,3440000.0
2001-03-26,13500,13900,13500,13700,17960,47128.0,3440000.0
2001-03-27,13800,13900,13100,13100,23940,45064.0,3440000.0
2001-03-28,13200,13400,13000,13000,10860,44720.0,3440000.0
2001-03-29,12950,13150,12900,13000,9450,44720.0,3440000.0
2001-03-30,13150,13150,12850,13000,4140,44720.0,3440000.0
2001-04-02,13200,13200,12900,13000,5690,44720.0,3440000.0
2001-04-03,13000,13050,12750,12800,8900,44032.0,3440000.0
2001-04-04,12700,12950,12650,12800,3290,44032.0,3440000.0
2001-04-06,13000,13100,12900,13050,12730,44892.0,3440000.0
2001-04-09,12850,13050,12850,12900,3530,44376.0,3440000.0
2001-04-10,13000,13000,12800,12950,7920,44548.0,3440000.0
2001-04-11,12950,13000,12850,13000,8210,44720.0,3440000.0
2001-04-12,13000,13250,12900,13150,51630,45236.0,3440000.0
2001-04-13,13250,13250,13000,13100,5870,45064.0,3440000.0
2001-04-16,13000,13200,13000,13000,7300,44720.0,3440000.0
2001-04-17,13000,13000,12900,12950,9190,44548.0,3440000.0
2001-04-18,12900,13100,12850,13100,14750,45064.0,3440000.0
2001-04-19,13150,13500,13150,13200,18970,45408.0,3440000.0
2001-04-20,13300,13450,13200,13400,18440,46096.0,3440000.0
2001-04-23,13300,13500,13200,13450,8980,46268.0,3440000.0
2001-04-24,13600,13600,13300,13450,10000,46268.0,3440000.0
2001-04-25,13350,14150,13350,13900,44480,47816.0,3440000.0
2001-04-26,13850,13850,13400,13400,9290,46096.0,3440000.0
2001-04-27,13550,13550,13100,13100,11180,45064.0,3440000.0
2001-04-30,13400,13400,13100,13250,8010,45580.0,3440000.0
2001-05-02,13400,13500,13200,13200,12750,45408.0,3440000.0
2001-05-03,13200,13400,13150,13150,5000,45236.0,3440000.0
2001-05-04,13200,13350,13200,13350,5340,45924.0,3440000.0
2001-05-07,13500,13500,13200,13300,8430,45752.0,3440000.0
2001-05-08,13300,13450,13200,13400,11750,46096.0,3440000.0
2001-05-09,13350,13450,13100,13200,11240,45408.0,3440000.0
2001-05-10,13100,13400,13100,13350,9150,45924.0,3440000.0
2001-05-11,13350,13750,13200,13600,29910,46784.0,3440000.0
2001-05-14,13850,14050,13650,13900,25930,47816.0,3440000.0
2001-05-15,13950,14000,13600,13600,17710,46784.0,3440000.0
2001-05-16,13900,14300,13800,14050,71310,48332.0,3440000.0
2001-05-17,14300,14650,14050,14550,58350,50052.0,3440000.0
2001-05-18,14600,14650,14000,14500,26100,49880.0,3440000.0
2001-05-21,14300,14500,14100,14100,28550,48504.0,3440000.0
2001-05-22,14300,14300,13800,13800,28070,47472.0,3440000.0
2001-05-23,14000,14150,13800,13950,48610,47988.0,3440000.0
2001-05-24,14100,14350,13800,13800,30020,47472.0,3440000.0
2001-05-25,14200,14400,14000,14250,30470,49020.0,3440000.0
2001-05-28,14300,14650,14250,14500,33350,49880.0,3440000.0
2001-05-29,14500,15100,14500,15100,40860,51944.0,3440000.0
2001-05-30,15300,15800,14800,15600,57170,53664.0,3440000.0
2001-05-31,15500,15800,15100,15350,54500,52804.0,3440000.0
2001-06-01,15350,15700,14600,14800,30170,50912.0,3440000.0
2001-06-04,14800,15100,14700,14950,7880,51428.0,3440000.0
2001-06-05,15100,15100,14600,14750,14880,50740.0,3440000.0
2001-06-07,14950,15100,14650,15000,6430,51600.0,3440000.0
2001-06-08,15300,15300,14750,14900,7420,51256.0,3440000.0
2001-06-11,15000,15000,14600,15000,7590,51600.0,3440000.0
2001-06-12,14800,16000,14650,15900,42340,54696.0,3440000.0
2001-06-13,16000,16200,15600,16000,23330,55040.0,3440000.0
2001-06-14,16000,16400,15650,16000,14500,55040.0,3440000.0
2001-06-15,16300,16300,15700,15800,7990,54352.0,3440000.0
2001-06-18,15800,15950,15500,15950,11880,54868.0,3440000.0
2001-06-19,15500,16100,15500,15900,11250,54696.0,3440000.0
2001-06-20,15650,15900,14900,15200,18170,52288.0,3440000.0
2001-06-21,15200,15500,14700,14750,12860,50740.0,3440000.0
2001-06-22,14900,15000,14400,14600,10180,50224.0,3440000.0
2001-06-25,14400,14900,14400,14900,10470,51256.0,3440000.0
2001-06-26,15000,15300,14700,15300,9330,52632.0,3440000.0
2001-06-27,15300,15700,14800,14800,13650,50912.0,3440000.0
2001-06-28,14800,15000,14500,14500,10410,49880.0,3440000.0
2001-06-29,14700,14750,14400,14400,5520,49536.0,3440000.0
2001-07-02,14600,14650,14400,14500,4460,49880.0,3440000.0
2001-07-03,14550,14600,14300,14400,2910,49536.0,3440000.0
2001-07-04,14450,14500,14200,14400,3600,49536.0,3440000.0
2001-07-05,14450,14450,14200,14300,2590,49192.0,3440000.0
2001-07-06,14300,14300,14050,14200,2780,48848.0,3440000.0
2001-07-09,14100,14100,13500,13600,3570,46784.0,3440000.0
2001-07-10,13600,13600,13300,13400,3520,46096.0,3440000.0
2001-07-11,13450,13850,13400,13600,3180,46784.0,3440000.0
2001-07-12,14000,14000,13600,13800,2770,47472.0,3440000.0
2001-07-13,13900,13900,13400,13600,2110,46784.0,3440000.0
2001-07-16,13600,13800,13100,13300,9980,45752.0,3440000.0
2001-07-18,13300,13450,13000,13000,8630,44720.0,3440000.0
2001-07-19,13250,13250,13000,13000,6340,44720.0,3440000.0
2001-07-20,12850,13000,12700,12800,14650,44032.0,3440000.0
2001-07-23,12700,12950,12300,12400,16350,42656.0,3440000.0
2001-07-24,12350,12350,11550,12000,38930,41280.0,3440000.0
2001-07-25,12100,12500,12000,12400,34520,42656.0,3440000.0
2001-07-26,12500,12900,12300,12900,11690,44376.0,3440000.0
2001-07-27,12900,13050,12800,12800,8170,44032.0,3440000.0
2001-07-30,12600,12850,12600,12850,880,44204.0,3440000.0
2001-07-31,12900,13000,12750,13000,1180,44720.0,3440000.0
2001-08-01,12800,13200,12700,13100,7340,45064.0,3440000.0
2001-08-02,13100,13250,12900,13100,3530,45064.0,3440000.0
2001-08-03,12900,13100,12850,12950,2240,44548.0,3440000.0
2001-08-06,12650,13250,12650,12900,1450,44376.0,3440000.0
2001-08-07,12850,13150,12850,13150,3040,45236.0,3440000.0
2001-08-08,13150,13150,12900,13150,2290,45236.0,3440000.0
2001-08-09,12900,13900,12900,13000,18730,44720.0,3440000.0
2001-08-10,13200,13250,12950,12950,5470,44548.0,3440000.0
2001-08-13,13200,13550,13000,13300,4780,45752.0,3440000.0
2001-08-14,13200,13600,13200,13500,4050,46440.0,3440000.0
2001-08-16,13500,13700,13250,13600,1600,46784.0,3440000.0
2001-08-17,13600,13800,13500,13550,1800,46612.0,3440000.0
2001-08-20,13600,13600,13100,13200,2040,45408.0,3440000.0
2001-08-21,13250,13450,13100,13100,3670,45064.0,3440000.0
2001-08-22,13100,13400,13050,13250,11430,45580.0,3440000.0
2001-08-23,13150,13700,13150,13200,12460,45408.0,3440000.0
2001-08-24,13500,13600,13150,13200,12400,45408.0,3440000.0
2001-08-27,13300,13500,13200,13300,10820,45752.0,3440000.0
2001-08-28,13300,13450,13200,13300,5730,45752.0,3440000.0
2001-08-29,13100,13400,13100,13200,5210,45408.0,3440000.0
2001-08-30,13150,13300,13100,13250,7970,45580.0,3440000.0
2001-08-31,13150,13250,13050,13250,14450,45580.0,3440000.0
2001-09-03,13250,13500,13250,13450,5570,46268.0,3440000.0
2001-09-04,13600,13650,13450,13600,3310,46784.0,3440000.0
2001-09-05,13400,13400,13250,13400,1530,46096.0,3440000.0
2001-09-06,13150,13550,13150,13350,760,45924.0,3440000.0
2001-09-07,13000,13500,13000,13400,3020,46096.0,3440000.0
2001-09-10,13250,13400,13200,13300,2090,45752.0,3440000.0
2001-09-11,13150,13400,13150,13300,2210,45752.0,3440000.0
2001-09-12,12100,12600,12000,12500,10260,43000.0,3440000.0
2001-09-13,13200,13500,12400,13100,5510,45064.0,3440000.0
2001-09-14,12800,13300,12700,13000,7870,44720.0,3440000.0
2001-09-17,12500,13000,12300,12500,5640,43000.0,3440000.0
2001-09-18,12500,13100,12500,12700,1300,43688.0,3440000.0
2001-09-19,12750,12950,12650,12950,1040,44548.0,3440000.0
2001-09-20,12700,13100,12700,13100,1140,45064.0,3440000.0
2001-09-21,12750,13050,12750,12750,830,43860.0,3440000.0
2001-09-24,13050,13050,12750,13050,1220,44892.0,3440000.0
2001-09-25,12900,13100,12900,13000,1980,44720.0,3440000.0
2001-09-26,13000,13250,12750,13100,780,45064.0,3440000.0
2001-09-27,13100,13200,12900,12950,940,44548.0,3440000.0
2001-09-28,13250,13400,12950,13000,2240,44720.0,3440000.0
2001-10-04,13000,13300,13000,13300,2070,45752.0,3440000.0
2001-10-05,13450,13450,13000,13300,1540,45752.0,3440000.0
2001-10-08,13300,13300,12900,13150,1950,45236.0,3440000.0
2001-10-09,13000,13200,13000,13050,7540,44892.0,3440000.0
2001-10-10,13100,13500,12950,13250,6610,45580.0,3440000.0
2001-10-11,13400,13400,13000,13200,7780,45408.0,3440000.0
2001-10-12,13300,13450,13150,13250,6710,45580.0,3440000.0
2001-10-15,13000,13600,13000,13400,7060,46096.0,3440000.0
2001-10-16,13200,13500,13200,13500,3420,46440.0,3440000.0
2001-10-17,13400,13600,13250,13400,5910,46096.0,3440000.0
2001-10-18,13250,13500,13150,13450,4230,46268.0,3440000.0
2001-10-19,13450,13750,13250,13250,8440,45580.0,3440000.0
2001-10-22,13400,13450,13200,13200,1590,45408.0,3440000.0
2001-10-23,13300,13800,13300,13500,11000,46440.0,3440000.0
2001-10-24,13600,14100,13600,14000,8590,48160.0,3440000.0
2001-10-25,14100,14400,13750,14000,8050,48160.0,3440000.0
2001-10-26,14000,14000,13550,13700,4610,47128.0,3440000.0
2001-10-29,13700,13900,13550,13600,3070,46784.0,3440000.0
2001-10-30,13500,13500,13150,13250,5930,45580.0,3440000.0
2001-10-31,13100,13400,13100,13300,2220,45752.0,3440000.0
2001-11-01,13250,13550,13200,13400,4690,46096.0,3440000.0
2001-11-02,13450,13600,13300,13300,3320,45752.0,3440000.0
2001-11-05,13500,13500,13300,13300,2430,45752.0,3440000.0
2001-11-06,13600,13650,13450,13500,16310,46440.0,3440000.0
2001-11-07,13400,13700,13400,13500,2400,46440.0,3440000.0
2001-11-08,13550,13700,13500,13600,4180,46784.0,3440000.0
2001-11-09,13600,13650,13400,13450,1840,46268.0,3440000.0
2001-11-12,13450,13600,13400,13500,2210,46440.0,3440000.0
2001-11-13,13700,13700,13450,13500,3550,46440.0,3440000.0
2001-11-14,13550,13800,13400,13600,24480,46784.0,3440000.0
2001-11-15,13700,13800,13550,13650,7360,46956.0,3440000.0
2001-11-16,13700,14100,13700,13900,13770,47816.0,3440000.0
2001-11-19,13900,14250,13850,14250,10900,49020.0,3440000.0
2001-11-20,14300,14550,13950,14150,14830,48676.0,3440000.0
2001-11-21,14000,14850,14000,14700,38850,50568.0,3440000.0
2001-11-22,14850,15000,14450,14700,47310,50568.0,3440000.0
2001-11-23,14800,14950,14500,14500,35840,49880.0,3440000.0
2001-11-26,14550,14750,14400,14600,19500,50224.0,3440000.0
2001-11-27,14700,14850,14600,14800,19150,50912.0,3440000.0
2001-11-28,14800,14800,14000,14000,10300,48160.0,3440000.0
2001-11-29,14000,14400,14000,14100,9340,48504.0,3440000.0
2001-11-30,14400,14750,14150,14650,25870,50396.0,3440000.0
2001-12-03,14800,15450,14650,14950,50400,51428.0,3440000.0
2001-12-04,15000,15100,14700,15100,12210,51944.0,3440000.0
2001-12-05,14850,15450,14850,15200,45910,52288.0,3440000.0
2001-12-06,15000,15200,14450,14550,19720,50052.0,3440000.0
2001-12-07,14600,14900,14600,14900,12470,51256.0,3440000.0
2001-12-10,14900,14900,14400,14400,9730,49536.0,3440000.0
2001-12-11,14500,14500,14000,14250,13880,49020.0,3440000.0
2001-12-12,14250,14350,14000,14050,18590,48332.0,3440000.0
2001-12-13,14200,14450,14100,14450,20100,49708.0,3440000.0
2001-12-14,14000,14500,14000,14350,6820,49364.0,3440000.0
2001-12-17,14350,14650,14300,14400,12850,49536.0,3440000.0
2001-12-18,14400,15250,14400,14900,43710,51256.0,3440000.0
2001-12-19,15050,15250,14650,14900,26060,51256.0,3440000.0
2001-12-20,15000,16250,14600,15900,88140,54696.0,3440000.0
2001-12-21,15700,16350,15550,15600,50980,53664.0,3440000.0
2001-12-24,15450,16150,15450,15650,33210,53836.0,3440000.0
2001-12-26,15400,15450,14850,15300,41220,52632.0,3440000.0
2001-12-27,15000,15300,14850,14850,19410,51084.0,3440000.0
2001-12-28,14700,15200,14500,14950,20310,51428.0,3440000.0
2002-01-02,15000,15050,14500,14500,21740,49880.0,3440000.0
2002-01-03,14550,15250,14350,15200,35754,52288.0,3440000.0
2002-01-04,15300,16700,15200,16050,67970,55212.0,3440000.0
2002-01-07,16400,16400,15600,16000,29490,55040.0,3440000.0
2002-01-08,16400,16550,15700,15950,39820,54868.0,3440000.0
2002-01-09,16000,16100,15500,15800,29840,54352.0,3440000.0
2002-01-10,15800,15800,15300,15450,24210,53148.0,3440000.0
2002-01-11,15250,15850,15150,15400,37710,52976.0,3440000.0
2002-01-14,15700,15800,15300,15350,19170,52804.0,3440000.0
2002-01-15,15400,15500,14650,15050,16380,51772.0,3440000.0
2002-01-16,15200,15300,14600,14800,23430,50912.0,3440000.0
2002-01-17,14800,15100,14800,14850,12143,51084.0,3440000.0
2002-01-18,14900,15100,14700,14800,14320,50912.0,3440000.0
2002-01-21,14900,15300,14700,15250,16020,52460.0,3440000.0
2002-01-22,15400,15400,15000,15200,11920,52288.0,3440000.0
2002-01-23,15200,16100,14950,16000,28540,55040.0,3440000.0
2002-01-24,16000,16100,15650,15900,18080,54696.0,3440000.0
2002-01-25,15900,16350,15650,15800,30550,54352.0,3440000.0
2002-01-28,15900,17400,15800,17200,74430,59168.0,3440000.0
2002-01-29,17200,19750,16600,19650,117195,67596.0,3440000.0
2002-01-30,18750,20500,18700,18700,52603,64328.0,3440000.0
2002-01-31,19300,20200,18700,19100,55320,65704.0,3440000.0
2002-02-01,19200,20400,19200,20000,74330,68800.0,3440000.0
2002-02-04,18500,19900,18500,19650,40860,67596.0,3440000.0
2002-02-05,19500,20250,19000,19650,38940,67596.0,3440000.0
2002-02-06,19200,19900,18700,19900,44970,68456.0,3440000.0
2002-02-07,19250,19900,18900,19000,22270,65360.0,3440000.0
2002-02-08,18600,19000,18300,18350,15550,63124.0,3440000.0
