현대해상(001450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-07,33200,34000,33000,33800,401054,3021720.0,89400000.0
2012-03-08,33950,34000,33450,33600,293820,3003840.0,89400000.0
2012-03-09,33400,33850,32700,33000,344467,2950200.0,89400000.0
2012-03-12,32700,33350,32350,33350,317581,2981490.0,89400000.0
2012-03-13,32900,33800,32900,33450,226224,2990430.0,89400000.0
2012-03-14,33650,34250,32850,33200,326075,2968080.0,89400000.0
2012-03-15,33000,33600,32650,33350,363737,2981490.0,89400000.0
2012-03-16,33050,33800,32450,32450,991002,2901030.0,89400000.0
2012-03-19,32650,32950,32400,32600,457433,2914440.0,89400000.0
2012-03-20,32650,32900,32550,32800,215654,2932320.0,89400000.0
2012-03-21,32600,32900,32350,32550,375706,2909970.0,89400000.0
2012-03-22,32550,33300,32450,33200,736675,2968080.0,89400000.0
2012-03-23,33200,33700,33050,33700,355071,3012780.0,89400000.0
2012-03-26,33800,34150,33750,34100,319624,3048540.0,89400000.0
2012-03-27,34050,34100,33350,33700,303641,3012780.0,89400000.0
2012-03-28,33700,33800,33350,33700,238417,3012780.0,89400000.0
2012-03-29,33250,33250,32700,33250,221151,2972550.0,89400000.0
2012-03-30,33200,33250,32600,32600,193450,2914440.0,89400000.0
2012-04-02,32600,32850,32300,32600,265750,2914440.0,89400000.0
2012-04-03,32750,33300,32600,32700,423649,2923380.0,89400000.0
2012-04-04,32550,32700,32050,32250,203951,2883150.0,89400000.0
2012-04-05,32450,32450,31850,32300,194780,2887620.0,89400000.0
2012-04-06,32000,32250,31300,31550,295400,2820570.0,89400000.0
2012-04-09,31400,31750,31150,31300,211288,2798220.0,89400000.0
2012-04-10,31450,31500,30500,31000,590886,2771400.0,89400000.0
2012-04-12,30700,31050,30550,30900,194256,2762460.0,89400000.0
2012-04-13,31250,31700,31000,31250,315012,2793750.0,89400000.0
2012-04-16,31100,31350,30850,30950,117337,2766930.0,89400000.0
2012-04-17,31150,31700,31150,31500,213207,2816100.0,89400000.0
2012-04-18,31900,32150,31300,31700,512426,2833980.0,89400000.0
2012-04-19,31950,32100,31250,31650,228452,2829510.0,89400000.0
2012-04-20,31800,31950,31100,31800,303866,2842920.0,89400000.0
2012-04-23,31800,32250,31600,32250,284652,2883150.0,89400000.0
2012-04-24,31800,32050,30900,31300,474927,2798220.0,89400000.0
2012-04-25,31350,31600,30500,30600,530945,2735640.0,89400000.0
2012-04-26,30800,30850,29900,30600,392677,2735640.0,89400000.0
2012-04-27,30400,30500,29800,29900,362326,2673060.0,89400000.0
2012-04-30,29950,29950,28650,29000,496543,2592600.0,89400000.0
2012-05-02,29250,30950,29050,30400,600585,2717760.0,89400000.0
2012-05-03,30350,31750,30250,31500,398847,2816100.0,89400000.0
2012-05-04,31450,32400,31200,32200,555538,2878680.0,89400000.0
2012-05-07,31500,32400,31500,32400,353397,2896560.0,89400000.0
2012-05-08,32500,32500,31150,31750,433369,2838450.0,89400000.0
2012-05-09,32050,32050,30750,31050,381871,2775870.0,89400000.0
2012-05-10,30700,31950,30700,31600,412522,2825040.0,89400000.0
2012-05-11,31300,31600,30750,31500,313735,2816100.0,89400000.0
2012-05-14,31650,31650,30200,30900,584920,2762460.0,89400000.0
2012-05-15,30350,31450,30350,31250,515086,2793750.0,89400000.0
2012-05-16,31350,31600,30500,30500,252718,2726700.0,89400000.0
2012-05-17,30600,31200,30500,31100,195462,2780340.0,89400000.0
2012-05-18,30650,31150,30450,30900,223994,2762460.0,89400000.0
2012-05-21,30750,30900,30150,30200,260655,2699880.0,89400000.0
2012-05-22,30700,30700,30100,30150,266821,2695410.0,89400000.0
2012-05-23,30250,30500,29650,30150,183129,2695410.0,89400000.0
2012-05-24,29850,30250,29350,29450,167596,2632830.0,89400000.0
2012-05-25,29450,29700,28450,28900,437393,2583660.0,89400000.0
2012-05-29,28850,29350,28800,29150,244061,2606010.0,89400000.0
2012-05-30,29400,29600,28850,29000,315835,2592600.0,89400000.0
2012-05-31,28700,29550,28700,29400,255849,2628360.0,89400000.0
2012-06-01,29250,29500,28950,29100,215083,2601540.0,89400000.0
2012-06-04,28250,28300,27300,27850,489708,2489790.0,89400000.0
2012-06-05,27650,28500,27650,28500,236456,2547900.0,89400000.0
2012-06-07,28700,29300,28400,28400,542135,2538960.0,89400000.0
2012-06-08,28600,28750,27450,27800,502677,2485320.0,89400000.0
2012-06-11,27850,28100,26100,26700,1192353,2386980.0,89400000.0
2012-06-12,26250,26700,26000,26400,775716,2360160.0,89400000.0
2012-06-13,26650,27850,26100,27550,1247494,2462970.0,89400000.0
2012-06-14,27450,28000,27100,27700,381881,2476380.0,89400000.0
2012-06-15,27950,27950,27000,27000,458818,2413800.0,89400000.0
2012-06-18,27600,28100,27300,27550,395080,2462970.0,89400000.0
2012-06-19,27800,28300,27250,27500,453329,2458500.0,89400000.0
2012-06-20,27700,28400,27000,28250,842518,2525550.0,89400000.0
2012-06-21,28050,28850,27950,28850,387258,2579190.0,89400000.0
2012-06-22,28450,28500,27750,28500,405618,2547900.0,89400000.0
2012-06-25,28500,28950,27850,28500,194969,2547900.0,89400000.0
2012-06-26,28900,29300,28450,29000,376886,2592600.0,89400000.0
2012-06-27,29500,30000,28950,29500,460946,2637300.0,89400000.0
2012-06-28,30300,30400,25100,28950,580296,2588130.0,89400000.0
2012-06-29,28650,29700,28500,29600,423609,2646240.0,89400000.0
2012-07-02,30000,30000,28550,28650,404408,2561310.0,89400000.0
2012-07-03,28500,28950,28150,28350,377471,2534490.0,89400000.0
2012-07-04,28550,29000,28350,28600,209589,2556840.0,89400000.0
2012-07-05,28600,29050,28350,28550,208882,2552370.0,89400000.0
2012-07-06,28450,28800,28300,28550,136734,2552370.0,89400000.0
2012-07-09,28500,28650,28150,28400,140805,2538960.0,89400000.0
2012-07-10,28500,28700,28300,28550,194501,2552370.0,89400000.0
2012-07-11,28550,29250,28400,29150,371762,2606010.0,89400000.0
2012-07-12,29600,29600,28600,28950,356481,2588130.0,89400000.0
2012-07-13,29150,29600,28850,29400,507411,2628360.0,89400000.0
2012-07-16,29600,29700,29350,29650,201232,2650710.0,89400000.0
2012-07-17,29700,30000,29650,29950,194184,2677530.0,89400000.0
2012-07-18,30500,30550,29950,30150,634389,2695410.0,89400000.0
2012-07-19,30800,30850,29950,30200,411688,2699880.0,89400000.0
2012-07-20,30200,30450,29750,29900,258143,2673060.0,89400000.0
2012-07-23,30000,30150,29150,30100,377580,2690940.0,89400000.0
2012-07-24,30300,30450,29700,30300,336205,2708820.0,89400000.0
2012-07-25,30300,30300,29200,29500,296857,2637300.0,89400000.0
2012-07-26,29500,29750,28450,28750,286311,2570250.0,89400000.0
2012-07-27,28950,29100,28600,28950,319477,2588130.0,89400000.0
2012-07-30,29100,29100,27800,28000,529342,2503200.0,89400000.0
2012-07-31,28000,28050,27550,28050,675959,2507670.0,89400000.0
2012-08-01,28100,29700,28100,29700,581917,2655180.0,89400000.0
2012-08-02,29600,30200,29450,29700,296742,2655180.0,89400000.0
2012-08-03,29300,30250,29300,30250,277722,2704350.0,89400000.0
2012-08-06,30250,30500,29700,29950,306241,2677530.0,89400000.0
2012-08-07,29850,30100,28700,28700,557583,2565780.0,89400000.0
2012-08-08,28800,29000,28100,28400,896924,2538960.0,89400000.0
2012-08-09,28750,29250,28650,28700,610950,2565780.0,89400000.0
2012-08-10,28900,29850,28900,29300,613222,2619420.0,89400000.0
2012-08-13,29550,30100,29500,29800,325976,2664120.0,89400000.0
2012-08-14,29800,29900,29550,29850,161654,2668590.0,89400000.0
2012-08-16,30400,31350,29950,30900,567484,2762460.0,89400000.0
2012-08-17,30900,31800,30850,31200,291535,2789280.0,89400000.0
2012-08-20,31000,31500,30900,31250,153593,2793750.0,89400000.0
2012-08-21,31250,31950,31050,31700,254404,2833980.0,89400000.0
2012-08-22,31700,32200,31050,32000,318852,2860800.0,89400000.0
2012-08-23,32000,32200,31100,31700,298927,2833980.0,89400000.0
2012-08-24,31900,32450,31700,32000,282830,2860800.0,89400000.0
2012-08-27,31600,32250,30900,31500,376892,2816100.0,89400000.0
2012-08-28,31950,32200,31500,31500,149292,2816100.0,89400000.0
2012-08-29,31850,32600,31600,32350,489325,2892090.0,89400000.0
2012-08-30,32000,32600,31850,31850,212397,2847390.0,89400000.0
2012-08-31,32300,32900,32000,32700,252901,2923380.0,89400000.0
2012-09-03,33000,34000,33000,33950,681699,3035130.0,89400000.0
2012-09-04,33950,34000,33250,33600,430340,3003840.0,89400000.0
2012-09-05,33500,33500,33000,33200,161895,2968080.0,89400000.0
2012-09-06,33700,33900,33400,33800,281940,3021720.0,89400000.0
2012-09-07,34000,34550,33150,33350,663149,2981490.0,89400000.0
2012-09-10,33550,33700,32800,33050,444387,2954670.0,89400000.0
2012-09-11,33150,34350,32750,34050,259531,3044070.0,89400000.0
2012-09-12,34200,34600,33800,33950,480677,3035130.0,89400000.0
2012-09-13,34400,35700,34000,34300,582892,3066420.0,89400000.0
2012-09-14,34450,34500,33550,34000,488505,3039600.0,89400000.0
2012-09-17,33500,33500,32600,32850,429917,2936790.0,89400000.0
2012-09-18,33200,33350,32850,33000,238360,2950200.0,89400000.0
2012-09-19,32750,33650,32650,33650,276308,3008310.0,89400000.0
2012-09-20,33300,33950,33200,33850,322351,3026190.0,89400000.0
2012-09-21,33950,34250,33650,33900,222676,3030660.0,89400000.0
2012-09-24,33700,34000,32550,33000,237829,2950200.0,89400000.0
2012-09-25,32700,33300,32700,32750,186916,2927850.0,89400000.0
2012-09-26,32750,33600,32500,33250,134227,2972550.0,89400000.0
2012-09-27,33050,34000,32800,33900,197804,3030660.0,89400000.0
2012-09-28,34000,34650,33600,34600,180119,3093240.0,89400000.0
2012-10-02,34350,34600,33600,33800,58184,3021720.0,89400000.0
2012-10-04,34600,34600,33300,33650,135297,3008310.0,89400000.0
2012-10-05,33750,35600,33650,35600,272587,3182640.0,89400000.0
2012-10-08,35600,35900,34600,34600,95239,3093240.0,89400000.0
2012-10-09,35050,35150,34600,34600,71983,3093240.0,89400000.0
2012-10-10,34200,34650,33950,34050,152662,3044070.0,89400000.0
2012-10-11,34250,34600,33600,34350,296169,3070890.0,89400000.0
2012-10-12,34000,35450,33850,35050,383005,3133470.0,89400000.0
2012-10-15,35400,36600,35100,36200,788119,3236280.0,89400000.0
2012-10-16,37200,37350,36300,37000,390761,3307800.0,89400000.0
2012-10-17,37500,37850,36800,37500,386502,3352500.0,89400000.0
2012-10-18,37800,37800,35700,35700,266714,3191580.0,89400000.0
2012-10-19,36100,36150,34400,35700,441374,3191580.0,89400000.0
2012-10-22,35000,36900,35000,36200,270928,3236280.0,89400000.0
2012-10-23,36150,36450,35400,36100,226455,3227340.0,89400000.0
2012-10-24,35600,37500,35350,37300,385425,3334620.0,89400000.0
2012-10-25,37000,37500,36300,36850,203129,3294390.0,89400000.0
2012-10-26,36900,37100,35700,37000,178959,3307800.0,89400000.0
2012-10-29,37000,37400,36350,36900,149313,3298860.0,89400000.0
2012-10-30,36550,37200,35750,36400,203108,3254160.0,89400000.0
2012-10-31,36600,36600,35050,35250,306830,3151350.0,89400000.0
2012-11-01,35250,35850,35150,35800,277731,3200520.0,89400000.0
2012-11-02,36200,36400,34400,34400,304534,3075360.0,89400000.0
2012-11-05,34600,35700,34500,35250,447782,3151350.0,89400000.0
2012-11-06,36000,37000,35300,36300,454443,3245220.0,89400000.0
2012-11-07,36750,36800,35300,35450,266257,3169230.0,89400000.0
2012-11-08,35300,36000,34700,36000,271097,3218400.0,89400000.0
2012-11-09,36050,36050,35150,35350,180222,3160290.0,89400000.0
2012-11-12,35350,35350,34600,34750,128271,3106650.0,89400000.0
2012-11-13,35500,36400,35150,35850,466559,3204990.0,89400000.0
2012-11-14,36250,36500,35250,36000,233212,3218400.0,89400000.0
2012-11-15,35750,35750,34500,34900,255882,3120060.0,89400000.0
2012-11-16,35150,35150,33200,34300,325758,3066420.0,89400000.0
2012-11-19,33800,34700,33700,33750,242546,3017250.0,89400000.0
2012-11-20,34000,34500,33250,33800,182006,3021720.0,89400000.0
2012-11-21,34250,34350,33750,34350,158605,3070890.0,89400000.0
2012-11-22,33850,34500,33550,34500,218881,3084300.0,89400000.0
2012-11-23,34500,34600,33200,33950,236676,3035130.0,89400000.0
2012-11-26,33850,33950,33200,33650,196841,3008310.0,89400000.0
2012-11-27,33950,33950,33450,33600,208915,3003840.0,89400000.0
2012-11-28,33450,33650,32750,32850,219407,2936790.0,89400000.0
2012-11-29,32850,33750,32850,33650,289716,3008310.0,89400000.0
2012-11-30,33350,33550,32150,33450,601117,2990430.0,89400000.0
2012-12-03,33450,33550,32650,33000,270656,2950200.0,89400000.0
2012-12-04,32700,32800,32250,32300,224971,2887620.0,89400000.0
2012-12-05,32300,33200,32100,33200,237751,2968080.0,89400000.0
2012-12-06,33400,34200,33200,33950,310645,3035130.0,89400000.0
2012-12-07,33500,33800,32800,33500,293140,2994900.0,89400000.0
2012-12-10,33500,33950,33250,33750,131623,3017250.0,89400000.0
2012-12-11,34400,34700,32800,33300,517041,2977020.0,89400000.0
2012-12-12,33850,33900,32500,32550,307485,2909970.0,89400000.0
2012-12-13,32950,32950,31650,31900,444894,2851860.0,89400000.0
2012-12-14,31850,31950,30700,31000,559557,2771400.0,89400000.0
2012-12-17,31050,31500,30900,31450,348893,2811630.0,89400000.0
2012-12-18,31600,31600,30450,31100,495230,2780340.0,89400000.0
2012-12-20,31550,33400,31350,32900,809709,2941260.0,89400000.0
2012-12-21,33050,33350,32600,33350,294716,2981490.0,89400000.0
2012-12-24,33050,33350,32550,33250,222004,2972550.0,89400000.0
2012-12-26,33200,33300,32700,32700,181070,2923380.0,89400000.0
2012-12-27,32700,33000,32250,32500,236672,2905500.0,89400000.0
2012-12-28,32650,33400,32400,33300,295866,2977020.0,89400000.0
2013-01-02,33300,33300,32000,32000,282160,2860800.0,89400000.0
2013-01-03,32550,32550,31100,31750,465012,2838450.0,89400000.0
2013-01-04,31750,32650,31500,32650,317259,2918910.0,89400000.0
2013-01-07,32300,33300,32150,33150,225977,2963610.0,89400000.0
2013-01-08,33200,33200,32100,32100,261747,2869740.0,89400000.0
2013-01-09,32100,32350,31450,31850,246457,2847390.0,89400000.0
2013-01-10,31700,32000,31300,31550,321171,2820570.0,89400000.0
2013-01-11,31550,31650,31000,31000,266073,2771400.0,89400000.0
2013-01-14,31000,32300,31000,32300,403855,2887620.0,89400000.0
2013-01-15,32400,32500,31950,32500,334157,2905500.0,89400000.0
2013-01-16,32600,32700,32100,32550,316143,2909970.0,89400000.0
2013-01-17,32550,33050,32400,32900,247806,2941260.0,89400000.0
2013-01-18,33050,34100,32900,33750,418895,3017250.0,89400000.0
2013-01-21,33750,33900,33200,33550,162300,2999370.0,89400000.0
2013-01-22,33300,33700,32650,33350,181990,2981490.0,89400000.0
2013-01-23,33450,33900,33200,33500,138637,2994900.0,89400000.0
2013-01-24,33350,35400,33000,35400,403031,3164760.0,89400000.0
2013-01-25,35500,35550,34550,34900,305404,3120060.0,89400000.0
2013-01-28,34800,35650,34500,35000,297913,3129000.0,89400000.0
2013-01-29,35000,35350,34050,34900,284872,3120060.0,89400000.0
2013-01-30,34550,35650,34200,35150,297832,3142410.0,89400000.0
2013-01-31,35650,35700,33500,33500,355269,2994900.0,89400000.0
2013-02-01,33750,33950,33250,33550,326191,2999370.0,89400000.0
2013-02-04,33850,34550,33250,33800,296745,3021720.0,89400000.0
2013-02-05,33650,33750,32250,32400,388718,2896560.0,89400000.0
2013-02-06,32550,32900,32150,32800,402848,2932320.0,89400000.0
2013-02-07,32750,32900,32200,32350,264072,2892090.0,89400000.0
2013-02-08,32350,32600,31850,32500,202368,2905500.0,89400000.0
2013-02-12,32800,32800,32250,32250,97275,2883150.0,89400000.0
2013-02-13,32400,32700,32250,32500,173416,2905500.0,89400000.0
2013-02-14,32350,32600,32250,32500,185338,2905500.0,89400000.0
2013-02-15,32650,32800,32300,32800,148460,2932320.0,89400000.0
2013-02-18,32600,32800,31950,31950,297011,2856330.0,89400000.0
2013-02-19,32000,32200,31550,31750,334665,2838450.0,89400000.0
2013-02-20,31750,31850,31200,31450,596981,2811630.0,89400000.0
2013-02-21,31400,31500,31200,31400,301727,2807160.0,89400000.0
2013-02-22,31400,31600,31250,31550,433600,2820570.0,89400000.0
2013-02-25,31500,31750,31100,31100,362241,2780340.0,89400000.0
2013-02-26,30900,31250,30850,31000,293285,2771400.0,89400000.0
2013-02-27,31100,31250,30100,30350,636149,2713290.0,89400000.0
2013-02-28,30500,31450,30450,31450,510062,2811630.0,89400000.0
2013-03-04,31500,31700,31000,31150,561975,2784810.0,89400000.0
2013-03-05,31200,31550,31050,31550,217024,2820570.0,89400000.0
2013-03-06,31650,31750,31350,31650,239906,2829510.0,89400000.0
2013-03-07,31900,32200,31700,32000,340232,2860800.0,89400000.0
2013-03-08,32000,32100,31700,31900,154412,2851860.0,89400000.0
2013-03-11,31900,31950,31400,31900,217143,2851860.0,89400000.0
2013-03-12,32000,32150,31700,31700,277778,2833980.0,89400000.0
2013-03-13,31750,32300,31650,31750,372240,2838450.0,89400000.0
2013-03-14,31900,32400,31900,32400,352009,2896560.0,89400000.0
2013-03-15,32250,32450,31800,32250,237488,2883150.0,89400000.0
2013-03-18,31900,32400,31450,31700,317540,2833980.0,89400000.0
2013-03-19,31600,32150,31600,31950,214400,2856330.0,89400000.0
2013-03-20,32000,32050,31150,31150,364456,2784810.0,89400000.0
2013-03-21,31050,31650,31050,31350,137770,2802690.0,89400000.0
2013-03-22,31300,31950,31300,31800,241647,2842920.0,89400000.0
2013-03-25,32250,32300,32100,32200,163507,2878680.0,89400000.0
2013-03-26,32350,32400,32100,32300,245074,2887620.0,89400000.0
2013-03-27,32450,32450,32200,32400,269703,2896560.0,89400000.0
2013-03-28,31650,31900,31500,31850,341560,2847390.0,89400000.0
2013-03-29,31650,31800,31300,31750,260298,2838450.0,89400000.0
2013-04-01,31600,31600,30350,30500,493200,2726700.0,89400000.0
2013-04-02,30500,30750,30200,30700,228595,2744580.0,89400000.0
2013-04-03,30700,30800,29650,30150,485821,2695410.0,89400000.0
2013-04-04,29750,29900,29300,29400,441147,2628360.0,89400000.0
2013-04-05,29200,29550,28250,29450,527841,2632830.0,89400000.0
2013-04-08,29200,29350,28600,29150,246596,2606010.0,89400000.0
2013-04-09,28850,30300,28700,30300,215091,2708820.0,89400000.0
2013-04-10,29900,30600,29750,30600,306512,2735640.0,89400000.0
2013-04-11,30450,30600,30050,30600,142677,2735640.0,89400000.0
2013-04-12,30650,30800,30300,30750,252044,2749050.0,89400000.0
2013-04-15,30300,30850,29250,29850,444457,2668590.0,89400000.0
2013-04-16,29800,29800,28600,29200,671327,2610480.0,89400000.0
2013-04-17,29350,29450,28950,29400,337527,2628360.0,89400000.0
2013-04-18,29400,30250,29100,30050,278954,2686470.0,89400000.0
2013-04-19,30150,30400,29900,30300,228641,2708820.0,89400000.0
2013-04-22,30300,30750,30050,30700,157922,2744580.0,89400000.0
2013-04-23,30500,30900,30350,30650,125127,2740110.0,89400000.0
2013-04-24,30900,31450,30800,31400,311965,2807160.0,89400000.0
2013-04-25,31400,31450,30800,31450,159694,2811630.0,89400000.0
2013-04-26,31550,31650,31200,31200,99005,2789280.0,89400000.0
2013-04-29,31200,31400,30500,30900,141362,2762460.0,89400000.0
2013-04-30,30850,31200,30550,31000,205978,2771400.0,89400000.0
2013-05-02,31000,31100,30250,30600,239278,2735640.0,89400000.0
2013-05-03,30450,30450,29450,29850,378018,2668590.0,89400000.0
2013-05-06,29700,30050,29150,29350,366085,2623890.0,89400000.0
2013-05-07,29250,29600,29150,29600,236262,2646240.0,89400000.0
2013-05-08,29650,30150,29150,30100,297554,2690940.0,89400000.0
2013-05-09,30100,30550,29950,30400,200722,2717760.0,89400000.0
2013-05-10,30250,30600,29900,30000,137091,2682000.0,89400000.0
2013-05-13,29800,30400,29800,30350,146707,2713290.0,89400000.0
2013-05-14,30600,30850,30250,30600,201794,2735640.0,89400000.0
2013-05-15,30450,31750,30450,31600,354197,2825040.0,89400000.0
2013-05-16,31500,32000,31150,31800,391893,2842920.0,89400000.0
2013-05-20,31700,32050,31200,31750,233913,2838450.0,89400000.0
2013-05-21,31650,32100,31650,31850,93654,2847390.0,89400000.0
2013-05-22,31850,32050,31300,31550,172151,2820570.0,89400000.0
2013-05-23,31100,31800,30650,30900,266001,2762460.0,89400000.0
2013-05-24,31050,31750,30750,31550,219683,2820570.0,89400000.0
2013-05-27,31550,31700,31050,31650,144599,2829510.0,89400000.0
2013-05-28,31400,32050,31400,31800,306109,2842920.0,89400000.0
2013-05-29,32000,32750,31350,32450,372192,2901030.0,89400000.0
