아세아제지(002310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-11,20350,20350,19850,20000,7029,179130.0,8956502.0
2017-07-12,20150,20150,19800,19900,8256,178234.0,8956502.0
2017-07-13,20050,20100,19650,20100,11762,180026.0,8956502.0
2017-07-14,20150,20150,19850,20000,6459,179130.0,8956502.0
2017-07-17,20050,20100,19750,20000,12701,179130.0,8956502.0
2017-07-18,19900,19900,19650,19850,18313,177787.0,8956502.0
2017-07-19,19900,20150,19750,20100,19999,180026.0,8956502.0
2017-07-20,20200,20300,20150,20250,12443,181369.0,8956502.0
2017-07-21,20000,20300,20000,20300,10758,181817.0,8956502.0
2017-07-24,20300,20300,20050,20200,12471,180921.0,8956502.0
2017-07-25,20200,20250,19850,20000,17664,179130.0,8956502.0
2017-07-26,20100,20100,19600,19900,23189,178234.0,8956502.0
2017-07-27,20150,20150,19750,19900,8430,178234.0,8956502.0
2017-07-28,20100,20100,19700,19900,15418,178234.0,8956502.0
2017-07-31,20000,20000,19700,19900,6137,178234.0,8956502.0
2017-08-01,19900,19950,19800,19850,10067,177787.0,8956502.0
2017-08-02,19950,20250,19800,20250,18912,181369.0,8956502.0
2017-08-03,20250,20250,20000,20250,12846,181369.0,8956502.0
2017-08-04,20250,20250,20050,20250,9956,181369.0,8956502.0
2017-08-07,20250,20350,20000,20200,15724,180921.0,8956502.0
2017-08-08,20350,20350,20150,20150,5726,180474.0,8956502.0
2017-08-09,20350,20350,19900,20050,12851,179578.0,8956502.0
2017-08-10,20350,20350,19800,19950,18452,178682.0,8956502.0
2017-08-11,19800,19800,19550,19600,14370,175547.0,8956502.0
2017-08-14,19600,19850,19150,19800,20252,177339.0,8956502.0
2017-08-16,19650,19700,19300,19400,23023,173756.0,8956502.0
2017-08-17,19150,19500,19150,19450,9164,174204.0,8956502.0
2017-08-18,19150,19750,19150,19500,10453,174652.0,8956502.0
2017-08-21,19350,19500,19200,19350,11870,173308.0,8956502.0
2017-08-22,19500,19500,18950,18950,9280,169726.0,8956502.0
2017-08-23,19000,19350,18700,19200,10172,171965.0,8956502.0
2017-08-24,19200,19300,19050,19200,6790,171965.0,8956502.0
2017-08-25,19050,19400,19050,19150,10252,171517.0,8956502.0
2017-08-28,19000,19050,18800,18900,8891,169278.0,8956502.0
2017-08-29,18800,19050,18750,18850,7585,168830.0,8956502.0
2017-08-30,18850,19250,18750,18750,9062,167934.0,8956502.0
2017-08-31,18750,19200,18750,19050,8906,170621.0,8956502.0
2017-09-01,19050,19600,19000,19600,15401,175547.0,8956502.0
2017-09-04,19100,19800,19100,19450,21644,174204.0,8956502.0
2017-09-05,19600,19600,19250,19300,8859,172860.0,8956502.0
2017-09-06,19550,19550,18700,18950,13296,169726.0,8956502.0
2017-09-07,18950,19200,18800,19150,5810,171517.0,8956502.0
2017-09-08,19200,19300,18950,19300,16492,172860.0,8956502.0
2017-09-11,19250,19250,19000,19050,13123,170621.0,8956502.0
2017-09-12,19050,19200,19000,19200,19869,171965.0,8956502.0
2017-09-13,19050,19500,19050,19250,10318,172413.0,8956502.0
2017-09-14,19150,19250,19050,19050,8037,170621.0,8956502.0
2017-09-15,19200,19350,19050,19300,4464,172860.0,8956502.0
2017-09-18,19300,19350,19050,19200,6160,171965.0,8956502.0
2017-09-19,19200,19500,19050,19100,8853,171069.0,8956502.0
2017-09-20,19050,19100,18900,19100,8878,171069.0,8956502.0
2017-09-21,19100,19100,18800,19000,8827,170174.0,8956502.0
2017-09-22,18950,18950,18700,18850,13821,168830.0,8956502.0
2017-09-25,18350,18850,18150,18200,14797,163008.0,8956502.0
2017-09-26,18200,19000,18000,18650,9825,167039.0,8956502.0
2017-09-27,18650,19300,18650,19150,8668,171517.0,8956502.0
2017-09-28,19150,19150,18600,18700,8292,167487.0,8956502.0
2017-09-29,18700,19450,18700,19300,22981,172860.0,8956502.0
2017-10-10,19300,19300,18800,18950,21764,169726.0,8956502.0
2017-10-11,18950,19450,18950,19450,13743,174204.0,8956502.0
2017-10-12,19600,19650,19350,19450,7187,174204.0,8956502.0
2017-10-13,19300,19350,18900,19150,16359,171517.0,8956502.0
2017-10-16,19200,19200,18600,19000,16825,170174.0,8956502.0
2017-10-17,19050,19200,18900,19050,9768,170621.0,8956502.0
2017-10-18,18900,19150,18900,19100,8711,171069.0,8956502.0
2017-10-19,18900,19050,18800,19000,8809,170174.0,8956502.0
2017-10-20,18800,19150,18800,18850,13122,168830.0,8956502.0
2017-10-23,18850,19150,18850,19100,6690,171069.0,8956502.0
2017-10-24,19100,19250,18950,19000,6134,170174.0,8956502.0
2017-10-25,19250,19250,18950,19100,10461,171069.0,8956502.0
2017-10-26,18950,19050,18950,19000,8471,170174.0,8956502.0
2017-10-27,18900,19200,18900,19050,6465,170621.0,8956502.0
2017-10-30,19150,19400,19050,19400,17051,173756.0,8956502.0
2017-10-31,19450,19500,19350,19500,9718,174652.0,8956502.0
2017-11-01,19400,19600,19150,19450,19274,174204.0,8956502.0
2017-11-02,19450,19450,19200,19400,7260,173756.0,8956502.0
2017-11-03,19200,19450,19200,19450,5377,174204.0,8956502.0
2017-11-06,19600,19600,19350,19400,10467,173756.0,8956502.0
2017-11-07,19400,19450,19200,19250,6919,172413.0,8956502.0
2017-11-08,19300,19500,19150,19400,7647,173756.0,8956502.0
2017-11-09,19400,19550,19300,19400,10850,173756.0,8956502.0
2017-11-10,19500,20700,19350,19400,81771,173756.0,8956502.0
2017-11-13,19800,19850,19450,19800,7956,177339.0,8956502.0
2017-11-14,19800,19900,19100,19500,20898,174652.0,8956502.0
2017-11-15,19450,19500,18950,19150,15051,171517.0,8956502.0
2017-11-16,19150,19400,19000,19300,7658,172860.0,8956502.0
2017-11-17,19300,19650,19150,19600,10780,175547.0,8956502.0
2017-11-20,19350,19500,19050,19050,11205,170621.0,8956502.0
2017-11-21,18850,19300,18850,19050,9926,170621.0,8956502.0
2017-11-22,19050,19500,18450,19450,17894,174204.0,8956502.0
2017-11-23,19450,19500,19100,19350,7723,173308.0,8956502.0
2017-11-24,19350,19450,19200,19400,5327,173756.0,8956502.0
2017-11-27,19400,19400,19100,19350,6843,173308.0,8956502.0
2017-11-28,19100,19350,19100,19150,3645,171517.0,8956502.0
2017-11-29,19500,19500,19050,19100,6808,171069.0,8956502.0
2017-11-30,19150,19200,18850,18900,9998,169278.0,8956502.0
2017-12-01,19050,19300,18850,19150,8028,171517.0,8956502.0
2017-12-04,19050,19200,18850,19100,6936,171069.0,8956502.0
2017-12-05,18900,19300,18550,18700,15915,167487.0,8956502.0
2017-12-06,18800,18900,18600,18600,5731,166591.0,8956502.0
2017-12-07,18550,18950,18200,18600,10830,166591.0,8956502.0
2017-12-08,18450,19000,18250,18950,12998,169726.0,8956502.0
2017-12-11,18950,19050,18700,19000,6742,170174.0,8956502.0
2017-12-12,19200,19200,18800,19000,6760,170174.0,8956502.0
2017-12-13,18850,18900,18700,18900,9305,169278.0,8956502.0
2017-12-14,18800,19050,18550,18800,4862,168382.0,8956502.0
2017-12-15,18750,19000,18350,18550,14758,166143.0,8956502.0
2017-12-18,18550,18800,17950,18500,51593,165695.0,8956502.0
2017-12-19,18400,18800,18400,18500,5150,165695.0,8956502.0
2017-12-20,18500,18850,18350,18350,9566,164352.0,8956502.0
2017-12-21,18350,18700,18050,18100,12662,162113.0,8956502.0
2017-12-22,18050,18350,17950,18200,29459,163008.0,8956502.0
2017-12-26,18200,18300,18200,18200,9828,163008.0,8956502.0
2017-12-27,18100,18300,18000,18200,21453,163008.0,8956502.0
2017-12-28,18200,18450,18100,18200,2702,163008.0,8956502.0
2018-01-02,17900,18300,17900,18200,7612,163008.0,8956502.0
2018-01-03,18250,18300,18050,18250,12469,163456.0,8956502.0
2018-01-04,18100,18750,18100,18500,11896,165695.0,8956502.0
2018-01-05,18450,18700,18200,18500,14073,165695.0,8956502.0
2018-01-08,18350,18600,18150,18450,13491,165247.0,8956502.0
2018-01-09,18450,18450,18000,18250,13019,163456.0,8956502.0
2018-01-10,18250,18250,18000,18200,12107,163008.0,8956502.0
2018-01-11,18200,18350,18000,18300,12380,163904.0,8956502.0
2018-01-12,18400,18400,18050,18300,16327,163904.0,8956502.0
2018-01-15,18150,18300,17850,18300,18329,163904.0,8956502.0
2018-01-16,18250,18800,18200,18500,45573,165695.0,8956502.0
2018-01-17,18500,18650,18100,18650,9581,167039.0,8956502.0
2018-01-18,18350,18600,18100,18550,26673,166143.0,8956502.0
2018-01-19,18600,18750,18450,18750,9156,167934.0,8956502.0
2018-01-22,18850,18850,18300,18750,11942,167934.0,8956502.0
2018-01-23,18700,18750,18050,18600,28000,166591.0,8956502.0
2018-01-24,18600,18800,18100,18450,30321,165247.0,8956502.0
2018-01-25,18450,19800,18100,19550,66934,175100.0,8956502.0
2018-01-26,19800,22350,19300,21700,164930,194356.0,8956502.0
2018-01-29,22100,23700,21900,23400,84167,209582.0,8956502.0
2018-01-30,23900,24150,22800,22900,62508,205104.0,8956502.0
2018-01-31,22300,23000,21800,22150,44512,198387.0,8956502.0
2018-02-01,22150,23750,22150,23000,33827,206000.0,8956502.0
2018-02-02,23400,23500,22550,23000,20220,206000.0,8956502.0
2018-02-05,22450,22950,22350,22800,15509,204208.0,8956502.0
2018-02-06,22150,22600,21900,22350,17110,200178.0,8956502.0
2018-02-07,22400,23400,21900,22250,25893,199282.0,8956502.0
2018-02-08,23300,23300,22000,22450,22036,201073.0,8956502.0
2018-02-09,21800,22300,21650,22000,9581,197043.0,8956502.0
2018-02-12,22000,23200,22000,23200,38063,207791.0,8956502.0
2018-02-13,23100,23300,22200,22350,20420,200178.0,8956502.0
2018-02-14,22350,22850,21950,22800,6556,204208.0,8956502.0
2018-02-19,22800,22800,21900,22150,22746,198387.0,8956502.0
2018-02-20,22150,22250,21950,22150,11957,198387.0,8956502.0
2018-02-21,22300,22300,21950,22250,7296,199282.0,8956502.0
2018-02-22,22100,22200,21200,21400,21660,191669.0,8956502.0
2018-02-23,21400,21800,21250,21750,9534,194804.0,8956502.0
2018-02-26,21750,23000,21400,22600,37553,202417.0,8956502.0
2018-02-27,23000,23500,22400,23300,29819,208686.0,8956502.0
2018-02-28,23350,24850,23200,24150,58490,216300.0,8956502.0
2018-03-02,24500,26800,24000,26550,142276,237795.0,8956502.0
2018-03-05,26800,27500,25850,26850,83324,240482.0,8956502.0
2018-03-06,26400,27150,25700,25950,53271,232421.0,8956502.0
2018-03-07,25500,26450,25250,25950,38465,232421.0,8956502.0
2018-03-08,26200,26500,25450,26200,23567,234660.0,8956502.0
2018-03-09,26000,26500,25450,26500,10556,237347.0,8956502.0
2018-03-12,26300,26300,25500,25900,20522,231973.0,8956502.0
2018-03-13,26000,26950,25750,26800,71950,240034.0,8956502.0
2018-03-14,26550,27350,25850,26800,28611,240034.0,8956502.0
2018-03-15,26300,28450,25800,27350,63117,244960.0,8956502.0
2018-03-16,27050,27800,26600,26750,13090,239586.0,8956502.0
2018-03-19,26650,27700,26650,27450,38076,245856.0,8956502.0
2018-03-20,27250,28900,27200,28600,54135,256156.0,8956502.0
2018-03-21,29500,30750,28650,30650,74083,274517.0,8956502.0
2018-03-22,30700,31100,29550,29550,48385,264665.0,8956502.0
2018-03-23,28700,30200,28700,29100,62535,260634.0,8956502.0
2018-03-26,28500,29950,28350,29350,17767,262873.0,8956502.0
2018-03-27,28850,29500,28650,29400,20995,263321.0,8956502.0
2018-03-28,29350,29400,28600,28850,12180,258395.0,8956502.0
2018-03-29,28850,31250,28850,31000,29456,277652.0,8956502.0
2018-03-30,30800,32800,30800,32500,45362,291086.0,8956502.0
2018-04-02,32850,32850,31350,31550,23734,282578.0,8956502.0
2018-04-03,30700,32000,30200,31200,22701,279443.0,8956502.0
2018-04-04,31000,31300,29650,30000,26198,268695.0,8956502.0
2018-04-05,30750,30750,28700,29150,42321,261082.0,8956502.0
2018-04-06,29150,29800,27650,28700,52790,257052.0,8956502.0
2018-04-09,28150,28650,27600,28050,39393,251230.0,8956502.0
2018-04-10,28100,28550,27650,27900,28168,249886.0,8956502.0
2018-04-11,28250,29650,27950,29550,18554,264665.0,8956502.0
2018-04-12,29550,31000,29100,29500,20133,264217.0,8956502.0
2018-04-13,29800,29800,28650,29250,10355,261978.0,8956502.0
2018-04-16,28750,29800,28500,29300,12010,262426.0,8956502.0
2018-04-17,28900,29850,28750,29650,18785,265560.0,8956502.0
2018-04-18,29650,29650,28250,28350,30897,253917.0,8956502.0
2018-04-19,28300,28700,27750,28250,18162,253021.0,8956502.0
2018-04-20,28250,29350,28250,29250,21541,261978.0,8956502.0
2018-04-23,29250,30500,28450,29500,39505,264217.0,8956502.0
2018-04-24,29650,30700,28500,29250,44543,261978.0,8956502.0
2018-04-25,29250,30250,28500,29250,33629,261978.0,8956502.0
2018-04-26,30550,31400,29800,30500,96249,273173.0,8956502.0
2018-04-27,30950,33300,30300,32000,132484,286608.0,8956502.0
2018-04-30,32100,32600,31000,31000,49275,277652.0,8956502.0
2018-05-02,30900,31800,29550,31250,54906,279891.0,8956502.0
2018-05-03,31200,31350,30600,31250,25878,279891.0,8956502.0
2018-05-04,31550,32050,30600,31200,36304,279443.0,8956502.0
2018-05-08,31250,31750,29700,29700,30523,266008.0,8956502.0
2018-05-09,29700,31300,29300,31250,46043,279891.0,8956502.0
2018-05-10,31350,32450,31200,31850,38426,285265.0,8956502.0
2018-05-11,32000,34900,31650,33500,93810,300043.0,8956502.0
2018-05-14,33750,35300,32800,34150,41170,305865.0,8956502.0
2018-05-15,34100,35000,33000,35000,34019,313478.0,8956502.0
2018-05-16,35000,35800,33550,34800,60358,311686.0,8956502.0
2018-05-17,35300,36000,34350,35600,45122,318851.0,8956502.0
2018-05-18,36000,38400,35950,37500,83706,335869.0,8956502.0
2018-05-21,37750,38900,37350,38000,46454,340347.0,8956502.0
2018-05-23,37650,39800,37000,37200,67699,333182.0,8956502.0
2018-05-24,37800,37800,35400,36700,48167,328704.0,8956502.0
2018-05-25,36650,36650,34500,35850,36492,321091.0,8956502.0
2018-05-28,35850,38800,35850,38700,45692,346617.0,8956502.0
2018-05-29,38700,39650,37150,38550,30833,345273.0,8956502.0
2018-05-30,38900,39000,37400,38900,25966,348408.0,8956502.0
2018-05-31,38750,39000,37850,38400,16244,343930.0,8956502.0
2018-06-01,38400,38400,36100,37200,19408,333182.0,8956502.0
2018-06-04,37500,38650,34400,35800,54731,320643.0,8956502.0
2018-06-05,35800,36650,35150,36450,13398,326464.0,8956502.0
2018-06-07,36800,36800,34450,35700,33619,319747.0,8956502.0
2018-06-08,36350,36350,34150,34600,31325,309895.0,8956502.0
2018-06-11,34550,35500,34200,34400,23656,308104.0,8956502.0
2018-06-12,34400,35900,34400,35200,17979,315269.0,8956502.0
2018-06-14,35950,35950,33700,34500,16876,308999.0,8956502.0
2018-06-15,34400,35050,34000,34600,13474,309895.0,8956502.0
2018-06-18,34400,34400,32100,33050,27221,296012.0,8956502.0
2018-06-19,33050,34250,32600,33500,19634,300043.0,8956502.0
2018-06-20,33100,34200,33000,33800,18223,302730.0,8956502.0
2018-06-21,33800,34250,33100,33250,8331,297804.0,8956502.0
2018-06-22,33000,33900,32950,33850,11548,303178.0,8956502.0
2018-06-25,33600,34500,33050,34400,15547,308104.0,8956502.0
2018-06-26,34500,34800,33700,34150,15642,305865.0,8956502.0
2018-06-27,34150,36750,34150,36450,60591,326464.0,8956502.0
2018-06-28,36250,36800,34700,35350,36437,316612.0,8956502.0
2018-06-29,34800,35250,33700,34550,31144,309447.0,8956502.0
2018-07-02,34550,35050,32500,32700,33198,292878.0,8956502.0
2018-07-03,32700,32700,30800,30850,48032,276308.0,8956502.0
2018-07-04,30950,32300,30400,31500,22807,282130.0,8956502.0
2018-07-05,31000,32200,30750,31450,20374,281682.0,8956502.0
2018-07-06,31950,32200,30650,32200,18652,288399.0,8956502.0
2018-07-09,31900,32700,31900,32400,10412,290191.0,8956502.0
2018-07-10,32150,33650,32100,32700,15381,292878.0,8956502.0
2018-07-11,33200,33200,32200,32900,7871,294669.0,8956502.0
2018-07-12,32900,34150,32500,33950,31900,304073.0,8956502.0
2018-07-13,33950,34900,33450,34900,36501,312582.0,8956502.0
2018-07-16,35000,35450,34650,35350,23387,316612.0,8956502.0
2018-07-17,35500,35600,34500,35300,25895,316165.0,8956502.0
2018-07-18,35000,35800,33700,33850,21162,303178.0,8956502.0
2018-07-19,34750,35850,34000,34900,27504,312582.0,8956502.0
2018-07-20,34900,35500,33750,34600,10405,309895.0,8956502.0
2018-07-23,34150,34750,33050,33400,13487,299147.0,8956502.0
2018-07-24,33400,34500,33000,34450,14931,308551.0,8956502.0
2018-07-25,34850,34900,33200,34100,7718,305417.0,8956502.0
2018-07-26,34100,34500,33500,34200,4862,306312.0,8956502.0
2018-07-27,34150,34600,33600,34450,8464,308551.0,8956502.0
2018-07-30,34200,34450,33750,34300,5733,307208.0,8956502.0
2018-07-31,34300,34300,33600,33900,3932,303625.0,8956502.0
2018-08-01,33850,35600,33700,35600,13152,318851.0,8956502.0
2018-08-02,35350,37400,35300,35850,68586,321091.0,8956502.0
2018-08-03,36000,37400,36000,36900,52653,330495.0,8956502.0
2018-08-06,36900,37350,34250,35250,35514,315717.0,8956502.0
2018-08-07,35400,35700,34400,34900,14533,312582.0,8956502.0
2018-08-08,35500,37800,34900,36400,75303,326017.0,8956502.0
2018-08-09,36400,38050,36200,37800,52356,338556.0,8956502.0
2018-08-10,37300,39000,37300,37900,18546,339451.0,8956502.0
2018-08-13,37800,38000,35600,37500,51802,335869.0,8956502.0
2018-08-14,37200,39300,35250,39200,99718,351095.0,8956502.0
2018-08-16,39800,40750,38600,40200,132804,360051.0,8956502.0
2018-08-17,40200,41000,38500,38800,67612,347512.0,8956502.0
2018-08-20,38650,38650,36500,36800,61491,329599.0,8956502.0
2018-08-21,36900,37250,35950,37050,88106,331838.0,8956502.0
2018-08-22,37000,37300,36450,36800,45620,329599.0,8956502.0
2018-08-23,36900,36900,34750,35900,112832,321538.0,8956502.0
2018-08-24,35900,36750,35650,36050,39356,322882.0,8956502.0
2018-08-27,36650,37100,35750,36450,49380,326464.0,8956502.0
2018-08-28,36550,37550,36550,37200,22085,333182.0,8956502.0
2018-08-29,37700,38300,37150,38100,43142,341243.0,8956502.0
2018-08-30,38500,38800,37750,38600,46293,345721.0,8956502.0
2018-08-31,38250,41650,38250,41650,227973,373038.0,8956502.0
2018-09-03,42850,44850,40800,42650,221748,381995.0,8956502.0
2018-09-04,42500,43200,42000,43100,83754,386025.0,8956502.0
2018-09-05,43100,45150,42750,44400,100481,397669.0,8956502.0
2018-09-06,44050,45800,43850,44150,74011,395430.0,8956502.0
2018-09-07,44200,44500,42350,43650,60367,390951.0,8956502.0
2018-09-10,43000,46000,43000,44500,78047,398564.0,8956502.0
2018-09-11,44500,46000,44100,44700,33731,400356.0,8956502.0
2018-09-12,45800,47900,45250,47050,178768,421403.0,8956502.0
2018-09-13,47300,52000,47300,48900,284654,437973.0,8956502.0
2018-09-14,49450,50600,48850,50100,97618,448721.0,8956502.0
2018-09-17,50100,50100,44550,46200,190688,413790.0,8956502.0
2018-09-18,46650,48400,45650,45900,138156,411103.0,8956502.0
2018-09-19,46500,46800,43600,44500,92666,398564.0,8956502.0
2018-09-20,44400,45100,43500,44450,60360,398117.0,8956502.0
2018-09-21,44450,44700,42950,43300,71936,387817.0,8956502.0
2018-09-27,43800,44800,42800,43700,73874,391399.0,8956502.0
2018-09-28,43700,43850,42600,42900,26123,384234.0,8956502.0
2018-10-01,42600,42900,40200,41000,112173,367217.0,8956502.0
2018-10-02,40550,42200,40000,41850,135911,374830.0,8956502.0
2018-10-04,41900,42800,40150,40900,97868,366321.0,8956502.0
2018-10-05,40400,41700,39100,41000,133386,367217.0,8956502.0
2018-10-08,40400,41800,40000,40200,58854,360051.0,8956502.0
2018-10-10,39600,40500,37850,38450,110222,344378.0,8956502.0
2018-10-11,36300,37950,35900,36600,139379,327808.0,8956502.0
2018-10-12,36550,38650,36400,38600,62891,345721.0,8956502.0
2018-10-15,38900,39700,37500,37900,72413,339451.0,8956502.0
2018-10-16,37900,39200,37500,38900,39993,348408.0,8956502.0
2018-10-17,40200,40550,39100,40000,53397,358260.0,8956502.0
2018-10-18,40000,40150,38700,38800,37383,347512.0,8956502.0
2018-10-19,38700,39200,37200,39200,39501,351095.0,8956502.0
2018-10-22,38700,40750,38400,40400,47911,361843.0,8956502.0
2018-10-23,40050,40500,37800,38500,55042,344825.0,8956502.0
2018-10-24,39000,39000,36850,37300,61403,334078.0,8956502.0
2018-10-25,35500,37200,34500,36350,96565,325569.0,8956502.0
2018-10-26,37000,38000,34550,34800,70211,311686.0,8956502.0
2018-10-29,34800,36400,33750,34100,63670,305417.0,8956502.0
2018-10-30,33000,36350,33000,36300,69169,325121.0,8956502.0
2018-10-31,36750,36900,35250,36050,61943,322882.0,8956502.0
2018-11-01,36350,38250,36100,36700,61479,328704.0,8956502.0
2018-11-02,37000,38850,37000,38500,44379,344825.0,8956502.0
2018-11-05,38500,38500,35850,36200,63160,324225.0,8956502.0
2018-11-06,36400,36500,35200,35950,29499,321986.0,8956502.0
2018-11-07,35700,36700,34250,34750,67062,311238.0,8956502.0
2018-11-08,35250,36250,34950,35950,36508,321986.0,8956502.0
2018-11-09,35600,36150,34050,34700,55611,310791.0,8956502.0
2018-11-12,34650,36200,34650,35650,48501,319299.0,8956502.0
2018-11-13,35050,35400,34150,35100,47204,314373.0,8956502.0
2018-11-14,35000,36000,34500,35300,52260,316165.0,8956502.0
2018-11-15,33500,33500,30700,31350,271230,280786.0,8956502.0
2018-11-16,31450,31550,30050,30250,180870,270934.0,8956502.0
2018-11-19,30350,31000,29650,30850,81085,276308.0,8956502.0
