대우조선해양(042660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-27,0,0,0,22400,0,,
2017-10-30,22400,22400,15700,19400,11060393,2037559.0,105028809.0
2017-10-31,18800,19200,18200,18350,1872129,1927279.0,105028809.0
2017-11-01,18350,19250,17950,18200,1362536,1911524.0,105028809.0
2017-11-02,18400,18650,17400,17700,950594,1859010.0,105028809.0
2017-11-03,17550,17800,16850,17000,970801,1785490.0,105028809.0
2017-11-06,16700,18400,16650,18000,1427696,1890519.0,105028809.0
2017-11-07,18200,18900,17800,18800,972138,1974542.0,105028809.0
2017-11-08,18900,20850,18550,20500,2632812,2153091.0,105028809.0
2017-11-09,21100,24650,20550,21000,4000619,2205605.0,105028809.0
2017-11-10,20950,21350,19400,19750,1264200,2074319.0,105028809.0
2017-11-13,20350,20500,18950,19150,909247,2011302.0,105028809.0
2017-11-14,19150,19200,18400,18850,696946,1979793.0,105028809.0
2017-11-15,18850,18850,17800,18450,857023,1937782.0,105028809.0
2017-11-16,18300,18550,18050,18350,398934,1927279.0,105028809.0
2017-11-17,18400,18550,18100,18300,282594,1922027.0,105028809.0
2017-11-20,18500,18550,17900,18000,400363,1890519.0,105028809.0
2017-11-21,17900,17900,17600,17750,341039,1864261.0,105028809.0
2017-11-22,17700,18750,17100,18400,759302,1932530.0,105028809.0
2017-11-23,18650,18800,17900,17900,528601,1880016.0,105028809.0
2017-11-24,17900,17900,17350,17400,483290,1827501.0,105028809.0
2017-11-27,17700,17800,17300,17300,453551,1816998.0,105028809.0
2017-11-28,17200,17450,16800,16800,540717,1764484.0,105028809.0
2017-11-29,17000,17250,16750,17150,318148,1801244.0,105028809.0
2017-11-30,17450,18250,17350,17950,997827,1885267.0,105028809.0
2017-12-01,18100,18150,17600,17950,318965,1885267.0,105028809.0
2017-12-04,17900,18300,17650,18200,340460,1911524.0,105028809.0
2017-12-05,18250,18500,18000,18200,281997,1911524.0,105028809.0
2017-12-06,17800,18100,16850,17700,692204,1859010.0,105028809.0
2017-12-07,17700,18100,16950,17700,607045,1859010.0,105028809.0
2017-12-08,17700,17750,17000,17100,233066,1795993.0,105028809.0
2017-12-11,17100,17450,17000,17200,230005,1806496.0,105028809.0
2017-12-12,17200,17400,17050,17100,107428,1795993.0,105028809.0
2017-12-13,17100,17250,17050,17100,202687,1795993.0,105028809.0
2017-12-14,17100,17200,16850,16900,177794,1774987.0,105028809.0
2017-12-15,16900,17100,16500,16500,251933,1732975.0,105028809.0
2017-12-18,16500,16600,16300,16450,130777,1727724.0,105028809.0
2017-12-19,16500,16500,15850,15850,245977,1664707.0,105028809.0
2017-12-20,15850,15900,15150,15200,343135,1596438.0,105028809.0
2017-12-21,15000,15050,14600,14800,274353,1554426.0,105028809.0
2017-12-22,14950,15100,14650,15100,128975,1585935.0,105028809.0
2017-12-26,15200,15600,15000,15000,158344,1575432.0,105028809.0
2017-12-27,14700,14750,13800,14050,402003,1475655.0,105028809.0
2017-12-28,14150,14450,13900,13900,293878,1459900.0,105028809.0
2018-01-02,14000,15400,13950,15350,382063,1612192.0,105028809.0
2018-01-03,15450,17250,15350,17200,819973,1806496.0,105028809.0
2018-01-04,17850,17850,16450,16500,526458,1732975.0,105028809.0
2018-01-05,16600,16900,16200,16550,244282,1738227.0,105028809.0
2018-01-08,16600,16600,15700,15900,284641,1669958.0,105028809.0
2018-01-09,15800,15850,15200,15400,264053,1642507.0,106656288.0
2018-01-10,15200,16450,15200,15900,426655,1695835.0,106656288.0
2018-01-11,15750,16300,15750,15900,325226,1695835.0,106656288.0
2018-01-12,16300,17550,16200,17300,905957,1845154.0,106656288.0
2018-01-15,17600,19200,17500,19100,1839224,2037135.0,106656288.0
2018-01-16,19200,19350,18350,19000,637656,2026469.0,106656288.0
2018-01-17,19000,19000,17850,18150,728905,1935812.0,106656288.0
2018-01-18,18400,18400,17600,17950,247380,1914480.0,106656288.0
2018-01-19,17950,18400,17550,18100,244982,1930479.0,106656288.0
2018-01-22,18400,19500,18400,19400,1091237,2069132.0,106656288.0
2018-01-23,19650,19700,18800,19500,678050,2079798.0,106656288.0
2018-01-24,19500,20000,19500,19800,769987,2111795.0,106656288.0
2018-01-25,19800,21350,19700,21150,1587988,2255780.0,106656288.0
2018-01-26,21250,22550,21200,21650,1234474,2309109.0,106656288.0
2018-01-29,22000,22500,21600,22450,953737,2394434.0,106656288.0
2018-01-30,23200,24500,22850,23750,1859129,2533087.0,106656288.0
2018-01-31,23250,24350,22100,24250,1368908,2586415.0,106656288.0
2018-02-01,24600,24600,23050,23450,689135,2501090.0,106656288.0
2018-02-02,22900,24500,22550,23350,928458,2490424.0,106656288.0
2018-02-05,22550,23200,22000,22000,789143,2346438.0,106656288.0
2018-02-06,20800,23200,20400,22000,1303247,2346438.0,106656288.0
2018-02-07,22950,23000,20750,20900,686588,2229116.0,106656288.0
2018-02-08,21050,21900,20300,21450,964180,2287777.0,106656288.0
2018-02-09,20500,21000,20050,20600,632150,2197120.0,106656288.0
2018-02-12,21050,21050,19150,19500,1020228,2079798.0,106656288.0
2018-02-13,19700,19700,18850,18950,410507,2021137.0,106656288.0
2018-02-14,19000,20100,18950,20050,306984,2138459.0,106656288.0
2018-02-19,20800,22150,20450,21850,858005,2330440.0,106656288.0
2018-02-20,21850,22550,21000,21300,639380,2271779.0,106656288.0
2018-02-21,21600,22600,21100,22600,730556,2410432.0,106656288.0
2018-02-22,23000,23550,22150,22750,1109215,2426431.0,106656288.0
2018-02-23,22900,25200,22900,24500,1670749,2613079.0,106656288.0
2018-02-26,25000,26300,23800,24950,961537,2661074.0,106656288.0
2018-02-27,25300,25600,24350,24950,604300,2661074.0,106656288.0
2018-02-28,25100,26100,24400,25000,733648,2666407.0,106656288.0
2018-03-02,24550,24900,24200,24550,529671,2618412.0,106656288.0
2018-03-05,25000,25050,23650,23650,497179,2522421.0,106656288.0
2018-03-06,24200,26150,24150,26100,1267727,2783729.0,106656288.0
2018-03-07,26350,28500,25550,26350,1482881,2810393.0,106656288.0
2018-03-08,26650,27350,26500,26900,817981,2869054.0,106656288.0
2018-03-09,27400,28250,26650,27050,1003745,2885053.0,106656288.0
2018-03-12,27150,27900,27150,27650,455958,2949046.0,106656288.0
2018-03-13,28350,28400,26000,27150,1340094,2895718.0,106656288.0
2018-03-14,26650,26800,25100,25400,1142877,2709070.0,106656288.0
2018-03-15,25000,26750,24600,26750,1052395,2853056.0,106656288.0
2018-03-16,26500,26700,25900,26050,534923,2778396.0,106656288.0
2018-03-19,25750,25850,25050,25300,408384,2698404.0,106656288.0
2018-03-20,25350,26750,25300,26650,1204514,2842390.0,106656288.0
2018-03-21,27200,27550,26600,27200,720831,2901051.0,106656288.0
2018-03-22,27600,28150,26700,27250,1134410,2906384.0,106656288.0
2018-03-23,26950,30550,26300,28200,4431638,3007707.0,106656288.0
2018-03-26,28350,29550,28100,29000,1581600,3093032.0,106656288.0
2018-03-27,29000,29850,28200,28750,1282125,3066368.0,106656288.0
2018-03-28,28200,28850,27600,28000,819856,2986376.0,106656288.0
2018-03-29,28300,28300,27100,27950,685283,2981043.0,106656288.0
2018-03-30,28300,28450,26950,27600,887019,2943714.0,106656288.0
2018-04-02,27150,27400,25950,26600,1180914,2851673.0,107205752.0
2018-04-03,25900,26150,25100,25400,1033372,2723026.0,107205752.0
2018-04-04,25500,26500,25250,25600,799954,2744467.0,107205752.0
2018-04-05,26300,27900,26100,27450,1298023,2942798.0,107205752.0
2018-04-06,27750,28600,27550,27900,942782,2991040.0,107205752.0
2018-04-09,27300,27550,26600,27200,634433,2915996.0,107205752.0
2018-04-10,27000,27800,25850,27450,790234,2942798.0,107205752.0
2018-04-11,27800,28150,26600,26650,561122,2857033.0,107205752.0
2018-04-12,27250,27900,27150,27650,691979,2964239.0,107205752.0
2018-04-13,27900,27900,27150,27600,332445,2958879.0,107205752.0
2018-04-16,27800,27850,26600,26800,423915,2873114.0,107205752.0
2018-04-17,27000,27050,26000,26300,520217,2819511.0,107205752.0
2018-04-18,26500,27000,26050,26850,432483,2878474.0,107205752.0
2018-04-19,27000,27650,26700,26900,538486,2883835.0,107205752.0
2018-04-20,27100,27100,26300,26850,373945,2878474.0,107205752.0
2018-04-23,26500,26800,25850,26050,639105,2792710.0,107205752.0
2018-04-24,26100,26400,25550,26350,321953,2824872.0,107205752.0
2018-04-25,26000,26050,24750,25000,654020,2680144.0,107205752.0
2018-04-26,25100,26100,25050,25400,502597,2723026.0,107205752.0
2018-04-27,25400,25500,24800,25200,306067,2701585.0,107205752.0
2018-04-30,25150,25200,23050,24000,1256428,2572938.0,107205752.0
2018-05-02,23500,24650,22800,24200,808335,2594379.0,107205752.0
2018-05-03,24200,24800,24050,24400,324633,2615820.0,107205752.0
2018-05-04,24500,25550,24450,25200,590159,2701585.0,107205752.0
2018-05-08,25550,26450,25250,25600,625394,2744467.0,107205752.0
2018-05-09,25600,25800,24650,25350,302198,2717666.0,107205752.0
2018-05-10,26100,26550,25800,26200,577593,2808791.0,107205752.0
2018-05-11,26300,26350,25700,25900,297451,2776629.0,107205752.0
2018-05-14,26100,27150,25950,27000,720489,2894555.0,107205752.0
2018-05-15,27000,27550,26300,27050,753450,2899916.0,107205752.0
2018-05-16,27100,27600,26050,26450,613920,2835592.0,107205752.0
2018-05-17,26950,27100,26250,26300,398721,2819511.0,107205752.0
2018-05-18,26300,27300,26300,27000,657150,2894555.0,107205752.0
2018-05-21,27050,27500,26750,27300,410279,2926717.0,107205752.0
2018-05-23,27400,27450,26750,27000,332995,2894555.0,107205752.0
2018-05-24,26800,26900,26350,26650,285044,2857033.0,107205752.0
2018-05-25,26600,27850,26400,27550,1068534,2953518.0,107205752.0
2018-05-28,27100,27300,26150,26900,990835,2883835.0,107205752.0
2018-05-29,26550,26800,26200,26700,505610,2862394.0,107205752.0
2018-05-30,26200,26950,26000,26250,600767,2814151.0,107205752.0
2018-05-31,26900,27400,26400,27150,620209,2910636.0,107205752.0
2018-06-01,26900,27150,26700,26850,307752,2878474.0,107205752.0
2018-06-04,26900,27250,26650,27050,305405,2899916.0,107205752.0
2018-06-05,27250,27300,26600,27250,360243,2921357.0,107205752.0
2018-06-07,27300,27400,26950,27100,359169,2905276.0,107205752.0
2018-06-08,27300,27450,26600,26600,280443,2851673.0,107205752.0
2018-06-11,26450,28050,26400,27900,1202754,2991040.0,107205752.0
2018-06-12,28150,28150,27100,27700,650768,2969599.0,107205752.0
2018-06-14,27800,27800,26000,26150,2570168,2803430.0,107205752.0
2018-06-15,26500,26850,25550,25850,915597,2771269.0,107205752.0
2018-06-18,25850,25900,23800,24350,901451,2610460.0,107205752.0
2018-06-19,24200,24950,23450,23550,801434,2524695.0,107205752.0
2018-06-20,23450,24350,23450,24050,344870,2578298.0,107205752.0
2018-06-21,24000,24700,23650,23850,292631,2556857.0,107205752.0
2018-06-22,23800,25050,23550,25050,489856,2685504.0,107205752.0
2018-06-25,24850,26300,24800,26300,647872,2819511.0,107205752.0
2018-06-26,25850,27000,25750,26600,617159,2851673.0,107205752.0
2018-06-27,26250,27200,25250,25600,656754,2744467.0,107205752.0
2018-06-28,25900,26750,25650,26500,361297,2840952.0,107205752.0
2018-06-29,26750,27200,26150,27000,498154,2894555.0,107205752.0
2018-07-02,26850,27250,25300,25400,553030,2723026.0,107205752.0
2018-07-03,25400,25950,24900,25350,310143,2717666.0,107205752.0
2018-07-04,25150,25550,24900,25300,241134,2712306.0,107205752.0
2018-07-05,25100,25450,24450,24850,266115,2664063.0,107205752.0
2018-07-06,24900,26700,24900,26350,754100,2824872.0,107205752.0
2018-07-09,26100,26700,25850,26450,336862,2835592.0,107205752.0
2018-07-10,26500,27000,25900,25950,339530,2781989.0,107205752.0
2018-07-11,25600,25650,25200,25550,277876,2739107.0,107205752.0
2018-07-12,25500,25550,25100,25250,431791,2706945.0,107205752.0
2018-07-13,25300,25600,25100,25450,339900,2728386.0,107205752.0
2018-07-16,25300,25750,25050,25300,253015,2712306.0,107205752.0
2018-07-17,25300,25400,24500,24950,742034,2674784.0,107205752.0
2018-07-18,24950,25050,23900,24050,840619,2578298.0,107205752.0
2018-07-19,24100,24350,23800,24050,321234,2578298.0,107205752.0
2018-07-20,24050,24200,23000,23300,854114,2497894.0,107205752.0
2018-07-23,23000,24750,23000,24450,523394,2621181.0,107205752.0
2018-07-24,24450,24450,22600,23450,836602,2513975.0,107205752.0
2018-07-25,23450,24000,23050,23100,397724,2476453.0,107205752.0
2018-07-26,23550,25350,23200,25050,936794,2685504.0,107205752.0
2018-07-27,25050,25750,25050,25450,202049,2728386.0,107205752.0
2018-07-30,25100,26200,25100,25900,254906,2776629.0,107205752.0
2018-07-31,26100,26800,25900,26350,511087,2824872.0,107205752.0
2018-08-01,26350,26900,25800,25850,374736,2771269.0,107205752.0
2018-08-02,25800,26600,25800,26150,380984,2803430.0,107205752.0
2018-08-03,26100,26700,25950,26550,408210,2846313.0,107205752.0
2018-08-06,26550,26800,26250,26500,191148,2840952.0,107205752.0
2018-08-07,26400,26550,25700,26550,178803,2846313.0,107205752.0
2018-08-08,26750,26950,26450,26700,286901,2862394.0,107205752.0
2018-08-09,26600,26850,26300,26500,280295,2840952.0,107205752.0
2018-08-10,26500,26500,25500,26050,353218,2792710.0,107205752.0
2018-08-13,25850,26050,25250,25400,517046,2723026.0,107205752.0
2018-08-14,25350,25600,25150,25300,420358,2712306.0,107205752.0
2018-08-16,25500,25900,25300,25800,308199,2765908.0,107205752.0
2018-08-17,25700,26450,25700,26100,256670,2798070.0,107205752.0
2018-08-20,26200,28800,26200,28450,1895683,3050004.0,107205752.0
2018-08-21,28450,29050,28000,28500,780847,3055364.0,107205752.0
2018-08-22,28500,29700,28500,29300,723385,3141129.0,107205752.0
2018-08-23,29650,29650,28650,29150,466620,3125048.0,107205752.0
2018-08-24,28850,28950,28300,28850,292824,3092886.0,107205752.0
2018-08-27,29000,29000,27500,27750,654278,2974960.0,107205752.0
2018-08-28,28050,29200,27500,28650,497190,3071445.0,107205752.0
2018-08-29,28950,29100,28450,28500,303487,3055364.0,107205752.0
2018-08-30,28800,28800,28100,28300,242876,3033923.0,107205752.0
2018-08-31,28350,28650,27850,28450,206544,3050004.0,107205752.0
2018-09-03,28250,29300,28150,29250,350273,3135768.0,107205752.0
2018-09-04,29100,29250,28800,29150,345876,3125048.0,107205752.0
2018-09-05,28950,30100,28900,29250,510269,3135768.0,107205752.0
2018-09-06,29350,30300,29350,29900,596012,3205452.0,107205752.0
2018-09-07,30150,30350,29650,30100,397950,3226893.0,107205752.0
2018-09-10,30000,30000,29250,29950,401046,3210812.0,107205752.0
2018-09-11,29850,31050,29700,31000,789265,3323378.0,107205752.0
2018-09-12,31100,31200,30850,30950,363932,3318018.0,107205752.0
2018-09-13,31050,31800,31000,31750,398385,3403783.0,107205752.0
2018-09-14,31750,31900,30950,31250,339228,3350180.0,107205752.0
2018-09-17,31100,32500,30600,32500,552735,3484187.0,107205752.0
2018-09-18,32100,33700,32050,33400,582429,3580672.0,107205752.0
2018-09-19,33350,33600,32850,33400,321800,3580672.0,107205752.0
2018-09-20,33200,34200,33100,33700,334972,3612834.0,107205752.0
2018-09-21,34150,34200,32800,33450,1728823,3586032.0,107205752.0
2018-09-27,33250,35200,33200,34950,652572,3746841.0,107205752.0
2018-09-28,35150,35300,34000,34650,469329,3714679.0,107205752.0
2018-10-01,34850,35550,34750,35200,356709,3773642.0,107205752.0
2018-10-02,35250,37450,35000,37100,757294,3977333.0,107205752.0
2018-10-04,37350,38450,36200,37850,763738,4057738.0,107205752.0
2018-10-05,37700,38000,36500,36900,461679,3955892.0,107205752.0
2018-10-08,37000,37000,34300,34550,761775,3703959.0,107205752.0
2018-10-10,34950,36000,34550,35350,390751,3789723.0,107205752.0
2018-10-11,33700,34750,32750,32900,657536,3527069.0,107205752.0
2018-10-12,32800,33650,32050,33450,596625,3586032.0,107205752.0
2018-10-15,33300,35250,32300,34200,500494,3666437.0,107205752.0
2018-10-16,34200,34550,32850,33500,378650,3591393.0,107205752.0
2018-10-17,34100,34100,29500,31700,2620577,3398422.0,107205752.0
2018-10-18,31400,32200,30400,31100,722870,3334099.0,107205752.0
2018-10-19,30600,30750,29600,30600,586334,3280496.0,107205752.0
2018-10-22,30600,31150,29900,31100,340487,3334099.0,107205752.0
2018-10-23,30750,30950,29800,30050,326705,3221533.0,107205752.0
2018-10-24,30450,30550,29400,29850,363129,3200092.0,107205752.0
2018-10-25,28650,29650,28250,29400,595049,3151849.0,107205752.0
2018-10-26,29750,29750,26800,27600,668482,2958879.0,107205752.0
2018-10-29,27400,28850,27100,27300,587722,2926717.0,107205752.0
2018-10-30,26850,28250,26850,27850,413503,2985680.0,107205752.0
2018-10-31,27850,29850,27400,29250,538720,3135768.0,107205752.0
2018-11-01,28900,30000,28350,28400,552948,3044643.0,107205752.0
2018-11-02,28650,29800,28650,29750,226537,3189371.0,107205752.0
2018-11-05,30150,30300,28850,29100,385358,3119687.0,107205752.0
2018-11-06,29700,31600,29350,31300,688069,3355540.0,107205752.0
2018-11-07,31850,32850,29950,30400,698096,3259055.0,107205752.0
2018-11-08,31350,32600,31150,31650,511681,3393062.0,107205752.0
2018-11-09,31850,32700,31150,32250,422962,3457386.0,107205752.0
2018-11-12,32450,34500,32000,33500,729193,3591393.0,107205752.0
2018-11-13,33250,33850,32500,33500,579403,3591393.0,107205752.0
2018-11-14,33400,36450,33200,34350,1659945,3682518.0,107205752.0
2018-11-15,34850,36400,34850,36000,737598,3859407.0,107205752.0
2018-11-16,36500,37500,36400,37200,600454,3988054.0,107205752.0
2018-11-19,36800,37850,34650,35450,1228288,3800444.0,107205752.0
2018-11-20,34950,36350,34700,35600,724248,3816525.0,107205752.0
2018-11-21,35150,35600,34700,35400,437806,3795084.0,107205752.0
2018-11-22,35200,36050,34350,34650,572161,3714679.0,107205752.0
2018-11-23,34700,35450,34450,35000,350338,3752201.0,107205752.0
2018-11-26,35050,35250,33050,34700,754536,3720040.0,107205752.0
2018-11-27,34550,35000,33700,34650,411994,3714679.0,107205752.0
2018-11-28,35150,35850,34500,34600,546656,3709319.0,107205752.0
2018-11-29,35100,35150,33450,33900,727835,3634275.0,107205752.0
2018-11-30,34200,34300,32650,32850,4276001,3521709.0,107205752.0
2018-12-03,33400,34150,32850,33650,542158,3607474.0,107205752.0
2018-12-04,33900,34900,33450,34300,576138,3677157.0,107205752.0
2018-12-05,33500,34800,33500,34650,495169,3714679.0,107205752.0
2018-12-06,34650,35100,32800,32900,625779,3527069.0,107205752.0
2018-12-07,33650,34150,33050,33550,354408,3596753.0,107205752.0
2018-12-10,33150,34300,33050,33900,280572,3634275.0,107205752.0
2018-12-11,34050,34150,33350,33750,193307,3618194.0,107205752.0
2018-12-12,33950,36750,33650,36750,776744,3939811.0,107205752.0
2018-12-13,36900,37400,36450,36850,679187,3950532.0,107205752.0
2018-12-14,37400,38500,36500,37400,763399,4009495.0,107205752.0
2018-12-17,37700,38300,36600,37300,342276,3998775.0,107205752.0
2018-12-18,37200,38150,36500,37150,292631,3982694.0,107205752.0
2018-12-19,37150,37150,34300,34600,1099961,3709319.0,107205752.0
2018-12-20,34000,34900,33600,34050,448680,3650356.0,107205752.0
2018-12-21,33500,34700,32600,34700,767786,3720040.0,107205752.0
2018-12-24,34700,34900,33950,34150,220213,3661076.0,107205752.0
2018-12-26,33100,33500,32100,32500,677213,3484187.0,107205752.0
2018-12-27,33550,35050,33400,34750,660947,3725400.0,107205752.0
2018-12-28,34800,35050,33900,34150,271421,3661076.0,107205752.0
2019-01-02,34250,34500,33100,33300,241266,3569952.0,107205752.0
2019-01-03,33700,34200,33200,33500,431274,3591393.0,107205752.0
2019-01-04,33200,33600,32650,33300,378669,3569952.0,107205752.0
2019-01-07,33950,34650,32700,32800,535221,3516349.0,107205752.0
2019-01-08,33000,33150,31250,31400,639906,3366261.0,107205752.0
2019-01-09,31500,32050,31050,31400,509267,3366261.0,107205752.0
2019-01-10,31700,33150,31700,32350,544930,3468106.0,107205752.0
2019-01-11,32600,32650,31550,31700,293351,3398422.0,107205752.0
2019-01-14,31800,32400,31750,32300,267611,3462746.0,107205752.0
2019-01-15,32650,32950,32450,32500,425739,3484187.0,107205752.0
2019-01-16,32250,32400,31700,32100,346764,3441305.0,107205752.0
2019-01-17,32250,32350,31600,31600,256299,3387702.0,107205752.0
2019-01-18,31950,32150,31600,31950,214936,3425224.0,107205752.0
2019-01-21,32450,34100,32400,34000,1102090,3644996.0,107205752.0
2019-01-22,34100,34500,33350,33900,290197,3634275.0,107205752.0
2019-01-23,33650,34100,33500,34050,210751,3650356.0,107205752.0
2019-01-24,34200,34200,33550,34100,255959,3655716.0,107205752.0
2019-01-25,34100,34650,33700,34550,406024,3703959.0,107205752.0
2019-01-28,35350,37400,35350,35950,941710,3854047.0,107205752.0
2019-01-29,36650,37300,35850,36200,541216,3880848.0,107205752.0
2019-01-30,36500,36600,35550,36100,407651,3870128.0,107205752.0
2019-01-31,42000,44000,36650,37000,7207831,3966613.0,107205752.0
2019-02-01,36300,36750,33550,33800,3094450,3623554.0,107205752.0
2019-02-07,33850,34900,33400,34600,1199219,3709319.0,107205752.0
2019-02-08,33950,35200,33050,33400,1220343,3580672.0,107205752.0
2019-02-11,33550,33750,32850,33000,655822,3537790.0,107205752.0
2019-02-12,32900,33900,32900,33050,594386,3543150.0,107205752.0
2019-02-13,33250,33350,32100,32200,734673,3452025.0,107205752.0
2019-02-14,32400,32400,30550,31000,1021013,3323378.0,107205752.0
2019-02-15,31000,31600,30750,31150,490019,3339459.0,107205752.0
2019-02-18,31450,32250,31300,32100,534796,3441305.0,107205752.0
2019-02-19,32200,32350,31700,31950,293220,3425224.0,107205752.0
2019-02-20,31950,32300,31600,31900,254631,3419863.0,107205752.0
2019-02-21,31800,32550,31550,32250,448667,3457386.0,107205752.0
2019-02-22,32500,32700,32300,32400,410591,3473466.0,107205752.0
2019-02-25,32650,33050,32500,32600,445130,3494908.0,107205752.0
2019-02-26,32650,32650,32050,32050,257172,3435944.0,107205752.0
2019-02-27,32050,32250,31550,31850,223830,3414503.0,107205752.0
2019-02-28,31950,32400,31300,31600,535506,3387702.0,107205752.0
2019-03-04,31550,32050,31500,31600,269052,3387702.0,107205752.0
2019-03-05,31300,31500,30800,31300,272343,3355540.0,107205752.0
2019-03-06,31350,31450,31000,31050,192091,3328739.0,107205752.0
2019-03-07,31050,31300,30050,30200,297277,3237614.0,107205752.0
2019-03-08,29800,30700,29500,30200,357570,3237614.0,107205752.0
2019-03-11,30200,30250,28900,29150,561525,3125048.0,107205752.0
2019-03-12,29450,29750,29250,29750,305948,3189371.0,107205752.0
2019-03-13,29750,29950,29150,29150,245005,3125048.0,107205752.0
2019-03-14,29200,29700,28950,28950,532459,3103607.0,107205752.0
2019-03-15,29100,29900,29100,29250,930348,3135768.0,107205752.0
2019-03-18,29300,29550,28700,28800,317395,3087526.0,107205752.0
2019-03-19,28700,28900,28300,28700,329395,3076805.0,107205752.0
2019-03-20,28450,28800,28350,28550,211262,3060724.0,107205752.0
2019-03-21,28500,28800,27950,28450,387510,3050004.0,107205752.0
2019-03-22,28250,28450,27900,27950,189079,2996401.0,107205752.0
2019-03-25,27550,28250,27200,27250,290700,2921357.0,107205752.0
2019-03-26,27350,28150,27200,28050,267559,3007121.0,107205752.0
2019-03-27,28150,28300,27700,28000,156070,3001761.0,107205752.0
2019-03-28,27750,27850,27050,27150,175822,2910636.0,107205752.0
2019-03-29,27300,28150,27250,27950,206597,2996401.0,107205752.0
