신도리코(029530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,25600,26800,25300,26500,14970,267121.0,10080029.0
2000-09-20,27000,27000,25800,26550,21920,267625.0,10080029.0
2000-09-21,26100,27000,25550,26500,18330,267121.0,10080029.0
2000-09-22,25800,26200,25400,25900,14570,261073.0,10080029.0
2000-09-25,26200,27000,25550,27000,14080,272161.0,10080029.0
2000-09-26,26900,26900,26000,26350,11300,265609.0,10080029.0
2000-09-27,26150,26800,25700,26100,11840,263089.0,10080029.0
2000-09-28,26500,26500,25800,26000,7120,262081.0,10080029.0
2000-09-29,26200,26700,25600,26700,15070,269137.0,10080029.0
2000-10-02,26450,26450,25750,25800,16100,260065.0,10080029.0
2000-10-04,26000,26100,25700,26000,7600,262081.0,10080029.0
2000-10-05,26300,26300,25800,26000,5460,262081.0,10080029.0
2000-10-06,25800,26500,25700,26400,14630,266113.0,10080029.0
2000-10-09,26400,26400,25700,25900,11310,261073.0,10080029.0
2000-10-10,26000,26000,25700,25900,20140,261073.0,10080029.0
2000-10-11,25600,25800,25000,25400,24520,256033.0,10080029.0
2000-10-12,24800,26200,24000,24000,19880,241921.0,10080029.0
2000-10-13,24000,24600,23300,24250,11150,244441.0,10080029.0
2000-10-16,24950,25400,24500,25000,13310,252001.0,10080029.0
2000-10-17,25000,25300,24400,24400,8820,245953.0,10080029.0
2000-10-18,24400,24400,23300,23850,12040,240409.0,10080029.0
2000-10-19,23400,24000,23000,23250,10850,234361.0,10080029.0
2000-10-20,23750,24900,23750,23800,18820,239905.0,10080029.0
2000-10-23,24500,24800,23900,23900,11780,240913.0,10080029.0
2000-10-24,23850,24200,23350,23900,12200,240913.0,10080029.0
2000-10-25,23900,24000,23500,23800,17750,239905.0,10080029.0
2000-10-26,23500,24900,23150,24900,11690,250993.0,10080029.0
2000-10-27,24450,25300,23950,23950,25100,241417.0,10080029.0
2000-10-30,23950,23950,23250,23500,7840,236881.0,10080029.0
2000-10-31,23100,24000,22600,24000,11010,241921.0,10080029.0
2000-11-01,24200,24300,23300,24300,19640,244945.0,10080029.0
2000-11-02,24500,24900,24100,24300,18660,244945.0,10080029.0
2000-11-03,24300,24600,23800,24500,9510,246961.0,10080029.0
2000-11-06,24600,24950,24300,24400,18890,245953.0,10080029.0
2000-11-07,24600,24600,24000,24150,14920,243433.0,10080029.0
2000-11-08,24350,24350,23700,23900,16100,240913.0,10080029.0
2000-11-09,23600,23900,23350,23500,29390,236881.0,10080029.0
2000-11-10,24100,24800,23500,24500,85630,246961.0,10080029.0
2000-11-13,24000,25600,23550,24950,56420,251497.0,10080029.0
2000-11-14,25200,28600,25000,27700,139570,279217.0,10080029.0
2000-11-15,27600,28300,26700,27600,75670,278209.0,10080029.0
2000-11-16,27500,28100,27400,28000,52260,282241.0,10080029.0
2000-11-17,28000,29000,27100,28900,80310,291313.0,10080029.0
2000-11-20,28900,28900,27500,27700,27990,279217.0,10080029.0
2000-11-21,27100,28800,27100,27700,53510,279217.0,10080029.0
2000-11-22,28600,28950,27650,28300,67440,285265.0,10080029.0
2000-11-23,28800,30000,27000,27000,113700,272161.0,10080029.0
2000-11-24,27800,27900,27000,27300,26850,275185.0,10080029.0
2000-11-27,27300,28200,27000,27950,47210,281737.0,10080029.0
2000-11-28,27350,30800,27300,27800,118450,280225.0,10080029.0
2000-11-29,27900,29800,27550,28000,239390,282241.0,10080029.0
2000-11-30,28000,28350,26100,28000,79290,282241.0,10080029.0
2000-12-01,26150,27450,26150,27300,36150,275185.0,10080029.0
2000-12-04,26350,27450,26300,26800,31700,270145.0,10080029.0
2000-12-05,26500,27400,26500,27300,17810,275185.0,10080029.0
2000-12-06,27600,27850,26700,26800,37160,270145.0,10080029.0
2000-12-07,26800,26800,25500,26300,32220,265105.0,10080029.0
2000-12-08,26300,26650,26100,26400,11800,266113.0,10080029.0
2000-12-11,26500,27050,26000,26800,58200,270145.0,10080029.0
2000-12-12,27200,27200,26300,27000,21170,272161.0,10080029.0
2000-12-13,27000,27300,26500,27300,22690,275185.0,10080029.0
2000-12-14,26700,27300,26700,26700,34160,269137.0,10080029.0
2000-12-15,26700,27500,26500,26900,42300,271153.0,10080029.0
2000-12-18,27300,27300,26650,26800,24120,270145.0,10080029.0
2000-12-19,27300,27300,26650,26800,22770,270145.0,10080029.0
2000-12-20,26500,27200,26000,26550,25000,267625.0,10080029.0
2000-12-21,25700,26750,25700,26550,43270,267625.0,10080029.0
2000-12-22,26850,26850,26100,26700,37970,269137.0,10080029.0
2000-12-26,26800,28000,26700,28000,57480,282241.0,10080029.0
2001-01-02,26000,27200,26000,26850,39620,270649.0,10080029.0
2001-01-03,26200,26350,25850,26000,26600,262081.0,10080029.0
2001-01-04,26400,26750,26150,26400,52140,266113.0,10080029.0
2001-01-05,26050,26600,26000,26600,28180,268129.0,10080029.0
2001-01-08,26500,26600,25600,26150,41870,263593.0,10080029.0
2001-01-09,26000,26150,25600,26150,32690,263593.0,10080029.0
2001-01-10,26150,26150,25350,25650,73060,258553.0,10080029.0
2001-01-11,25650,25650,24000,24300,135660,244945.0,10080029.0
2001-01-12,24900,24900,24350,24600,38540,247969.0,10080029.0
2001-01-15,24200,25550,24100,25000,47220,252001.0,10080029.0
2001-01-16,25000,25000,24200,24350,57890,245449.0,10080029.0
2001-01-17,24400,27300,24150,25200,124840,254017.0,10080029.0
2001-01-18,25200,25700,25000,25200,26670,254017.0,10080029.0
2001-01-19,25300,25550,24950,25200,33900,254017.0,10080029.0
2001-01-22,25200,25700,25000,25700,45500,259057.0,10080029.0
2001-01-26,25450,25700,24800,24950,22490,251497.0,10080029.0
2001-01-29,24900,25800,24600,25100,33080,253009.0,10080029.0
2001-01-30,25100,25700,25000,25000,21610,252001.0,10080029.0
2001-01-31,25050,26700,25050,25750,84360,259561.0,10080029.0
2001-02-01,26000,26700,25750,26300,71200,265105.0,10080029.0
2001-02-02,26100,26500,25600,26300,29810,265105.0,10080029.0
2001-02-05,26000,26000,25450,26000,27120,262081.0,10080029.0
2001-02-06,25900,26600,25600,26200,32850,264097.0,10080029.0
2001-02-07,26100,26100,25300,25800,27630,260065.0,10080029.0
2001-02-08,25800,26800,25800,26600,70070,268129.0,10080029.0
2001-02-09,26300,27200,26000,27200,36980,274177.0,10080029.0
2001-02-12,26700,27600,26500,26750,20770,269641.0,10080029.0
2001-02-13,26500,26800,26400,26400,20240,266113.0,10080029.0
2001-02-14,26400,26400,25900,26000,26500,262081.0,10080029.0
2001-02-15,26000,26800,25850,26000,41140,262081.0,10080029.0
2001-02-16,25850,26300,25700,25700,43520,259057.0,10080029.0
2001-02-19,25500,27300,25200,25600,65240,258049.0,10080029.0
2001-02-20,25600,26100,25600,25850,39540,260569.0,10080029.0
2001-02-21,25800,26100,25600,25600,20480,258049.0,10080029.0
2001-02-22,25300,26000,25300,26000,19910,262081.0,10080029.0
2001-02-23,25800,26650,25500,26650,20190,268633.0,10080029.0
2001-02-26,26750,27200,26250,26700,33340,269137.0,10080029.0
2001-02-27,27200,28900,26500,27000,122860,272161.0,10080029.0
2001-02-28,26900,28500,26800,28500,31940,287281.0,10080029.0
2001-03-02,28000,28300,27300,27500,28620,277201.0,10080029.0
2001-03-05,27000,27700,27000,27500,11030,277201.0,10080029.0
2001-03-06,27500,28100,26800,28000,29600,282241.0,10080029.0
2001-03-07,28900,29500,28500,29400,189810,296353.0,10080029.0
2001-03-08,29000,29250,28300,28500,68820,287281.0,10080029.0
2001-03-09,28900,28900,27600,28000,37920,282241.0,10080029.0
2001-03-12,27800,28000,26850,27000,46410,272161.0,10080029.0
2001-03-13,26300,28000,26300,27700,24720,279217.0,10080029.0
2001-03-14,28500,28500,27600,27600,22260,278209.0,10080029.0
2001-03-15,27200,28100,27200,27700,22790,279217.0,10080029.0
2001-03-16,28000,28900,27600,28700,85650,289297.0,10080029.0
2001-03-19,28700,28800,28150,28500,38080,287281.0,10080029.0
2001-03-20,28700,28800,28200,28700,31690,289297.0,10080029.0
2001-03-21,28500,29300,27600,29250,36010,294841.0,10080029.0
2001-03-22,29000,29200,28500,29200,9080,294337.0,10080029.0
2001-03-23,29500,29900,29000,29300,13780,295345.0,10080029.0
2001-03-26,28500,29500,28500,29250,15910,294841.0,10080029.0
2001-03-27,29300,29700,28800,28900,12950,291313.0,10080029.0
2001-03-28,29100,30300,28950,30250,92280,304921.0,10080029.0
2001-03-29,30000,31800,30000,30600,57060,308449.0,10080029.0
2001-03-30,31000,31100,30050,30050,17040,302905.0,10080029.0
2001-04-02,30150,31600,30150,31550,36110,318025.0,10080029.0
2001-04-03,31350,32400,31350,32000,92390,322561.0,10080029.0
2001-04-04,31500,31900,30200,30400,37530,306433.0,10080029.0
2001-04-06,31000,31200,28500,29200,91290,294337.0,10080029.0
2001-04-09,28600,28950,27800,28000,62240,282241.0,10080029.0
2001-04-10,28550,28650,27850,27950,60120,281737.0,10080029.0
2001-04-11,28000,28400,27700,28250,32500,284761.0,10080029.0
2001-04-12,28000,28700,27900,28250,24860,284761.0,10080029.0
2001-04-13,28250,28450,27950,28400,13540,286273.0,10080029.0
2001-04-16,28400,30100,28200,28800,75690,290305.0,10080029.0
2001-04-17,29450,29450,28450,28700,32310,289297.0,10080029.0
2001-04-18,28700,29050,28500,29000,32340,292321.0,10080029.0
2001-04-19,29000,30400,28700,29000,73200,292321.0,10080029.0
2001-04-20,29500,29900,29150,29400,19970,296353.0,10080029.0
2001-04-23,29600,30000,29000,29400,18930,296353.0,10080029.0
2001-04-24,29400,29550,28900,29050,5590,292825.0,10080029.0
2001-04-25,28800,29700,28800,29500,17450,297361.0,10080029.0
2001-04-26,30000,30000,29100,30000,17080,302401.0,10080029.0
2001-04-27,30000,30300,29300,29600,10890,298369.0,10080029.0
2001-04-30,29600,30400,29100,30000,29070,302401.0,10080029.0
2001-05-02,29800,29950,29500,29750,20280,299881.0,10080029.0
2001-05-03,29500,29500,28400,28950,22730,291817.0,10080029.0
2001-05-04,28600,29450,28600,29300,54110,295345.0,10080029.0
2001-05-07,29300,30000,29150,30000,17690,302401.0,10080029.0
2001-05-08,30700,31000,29500,30100,61130,303409.0,10080029.0
2001-05-09,30100,30100,29650,30000,14530,302401.0,10080029.0
2001-05-10,29800,31700,29500,31400,75240,316513.0,10080029.0
2001-05-11,31700,34200,31400,32800,97200,330625.0,10080029.0
2001-05-14,33400,34900,32600,33000,90640,332641.0,10080029.0
2001-05-15,32900,34000,32000,32900,61800,331633.0,10080029.0
2001-05-16,32500,33250,32300,32500,54840,327601.0,10080029.0
2001-05-17,32600,33300,31750,32000,44590,322561.0,10080029.0
2001-05-18,31750,32100,31000,32100,38320,323569.0,10080029.0
2001-05-21,32100,32950,31500,31500,14920,317521.0,10080029.0
2001-05-22,31500,31900,31000,31000,26740,312481.0,10080029.0
2001-05-23,31000,32000,30800,31900,75680,321553.0,10080029.0
2001-05-24,32000,33000,31700,32500,37930,327601.0,10080029.0
2001-05-25,33000,33000,32300,32500,12450,327601.0,10080029.0
2001-05-28,32300,33100,32000,33000,35770,332641.0,10080029.0
2001-05-29,34200,34800,33500,34000,66830,342721.0,10080029.0
2001-05-30,34300,34300,33100,33700,12230,339697.0,10080029.0
2001-05-31,33300,34500,33000,33450,25740,337177.0,10080029.0
2001-06-01,33600,33900,32500,32700,17860,329617.0,10080029.0
2001-06-04,33000,33200,32800,33000,15780,332641.0,10080029.0
2001-06-05,33900,33900,33000,33000,14070,332641.0,10080029.0
2001-06-07,33400,33500,32700,32800,8390,330625.0,10080029.0
2001-06-08,33500,33600,32700,33600,15580,338689.0,10080029.0
2001-06-11,33400,33800,32900,33150,23180,334153.0,10080029.0
2001-06-12,33150,35000,32800,35000,28700,352801.0,10080029.0
2001-06-13,35000,35900,34250,35100,42290,353809.0,10080029.0
2001-06-14,35600,35600,34500,34500,27770,347761.0,10080029.0
2001-06-15,34800,34800,33400,34550,42520,348265.0,10080029.0
2001-06-18,34550,34700,33500,34100,34050,343729.0,10080029.0
2001-06-19,33600,34800,33600,34250,22440,345241.0,10080029.0
2001-06-20,34000,34550,33800,34550,29770,348265.0,10080029.0
2001-06-21,34550,34900,33850,34350,17760,346249.0,10080029.0
2001-06-22,34350,35500,34000,35450,36170,357337.0,10080029.0
2001-06-25,35800,36300,35050,35500,18150,357841.0,10080029.0
2001-06-26,35700,35800,35000,35500,22710,357841.0,10080029.0
2001-06-27,35600,36300,34700,36000,33760,362881.0,10080029.0
2001-06-28,36000,36700,35600,36000,21990,362881.0,10080029.0
2001-06-29,36000,36400,35000,36250,33450,365401.0,10080029.0
2001-07-02,35300,36700,35300,36600,24210,368929.0,10080029.0
2001-07-03,36000,37800,36000,36700,49210,369937.0,10080029.0
2001-07-04,37400,37400,35800,35950,42460,362377.0,10080029.0
2001-07-05,36000,36900,35850,36000,36540,362881.0,10080029.0
2001-07-06,35650,36000,35000,36000,25370,362881.0,10080029.0
2001-07-09,34300,35500,34300,35300,25990,355825.0,10080029.0
2001-07-10,35900,35900,34900,35050,8510,353305.0,10080029.0
2001-07-11,34850,34950,33600,34300,14770,345745.0,10080029.0
2001-07-12,34250,34800,33100,33100,37800,333649.0,10080029.0
2001-07-13,34000,34200,32500,32500,39760,327601.0,10080029.0
2001-07-16,32100,33100,32100,32800,21190,330625.0,10080029.0
2001-07-18,32650,33500,32550,33500,18380,337681.0,10080029.0
2001-07-19,32800,34750,32800,34700,30260,349777.0,10080029.0
2001-07-20,34700,34700,33700,34500,15610,347761.0,10080029.0
2001-07-23,35000,35500,34150,34700,37450,349777.0,10080029.0
2001-07-24,34000,34750,34000,34100,15600,343729.0,10080029.0
2001-07-25,34000,34000,33250,33300,16990,335665.0,10080029.0
2001-07-26,32650,33500,32650,33100,15930,333649.0,10080029.0
2001-07-27,34400,34400,33300,34000,28110,342721.0,10080029.0
2001-07-30,33800,34200,33350,34000,21370,342721.0,10080029.0
2001-07-31,33400,34300,33400,34000,3580,342721.0,10080029.0
2001-08-01,34000,34700,33500,34500,24070,347761.0,10080029.0
2001-08-02,34100,35000,34000,34750,15640,350281.0,10080029.0
2001-08-03,34500,34700,34200,34350,12380,346249.0,10080029.0
2001-08-06,35000,37100,35000,37000,61820,372961.0,10080029.0
2001-08-07,36500,37500,36250,37100,44430,373969.0,10080029.0
2001-08-08,37500,40000,37200,39300,130170,396145.0,10080029.0
2001-08-09,39000,39650,37400,38500,58620,388081.0,10080029.0
2001-08-10,39000,41200,39000,39150,59520,394633.0,10080029.0
2001-08-13,39000,39800,39000,39050,384920,393625.0,10080029.0
2001-08-14,39200,39450,38500,39050,73370,393625.0,10080029.0
2001-08-16,38150,38950,37350,38500,64690,388081.0,10080029.0
2001-08-17,38000,38550,37500,37500,13870,378001.0,10080029.0
2001-08-20,36500,37400,36500,36900,12530,371953.0,10080029.0
2001-08-21,36550,38450,36550,38350,53670,386569.0,10080029.0
2001-08-22,37600,39000,37600,38900,19300,392113.0,10080029.0
2001-08-23,39000,40200,39000,39900,42020,402193.0,10080029.0
2001-08-24,39100,40350,39100,39600,8490,399169.0,10080029.0
2001-08-27,39900,40000,39400,39500,16700,398161.0,10080029.0
2001-08-28,39000,39500,38900,39350,11360,396649.0,10080029.0
2001-08-29,39000,40000,38900,39800,23140,401185.0,10080029.0
2001-08-30,39300,40200,39000,40000,22380,403201.0,10080029.0
2001-08-31,39000,39550,37500,38400,64940,387073.0,10080029.0
2001-09-03,39000,39000,37100,37600,11790,379009.0,10080029.0
2001-09-04,37600,38950,37100,38950,36710,392617.0,10080029.0
2001-09-05,38950,38950,37400,37400,17050,376993.0,10080029.0
2001-09-06,37300,38300,37300,38150,10570,384553.0,10080029.0
2001-09-07,37500,37900,36800,37400,15010,376993.0,10080029.0
2001-09-10,38000,38000,36800,37400,41440,376993.0,10080029.0
2001-09-11,37200,37600,36550,37300,13980,375985.0,10080029.0
2001-09-12,31750,36500,31750,32100,45250,323569.0,10080029.0
2001-09-13,33000,34900,32500,34900,53680,351793.0,10080029.0
2001-09-14,34500,35800,33400,35500,31180,357841.0,10080029.0
2001-09-17,33600,35000,33600,34900,11380,351793.0,10080029.0
2001-09-18,34750,36400,34200,36000,24750,362881.0,10080029.0
2001-09-19,36000,36800,35600,36750,12110,370441.0,10080029.0
2001-09-20,35550,36650,35500,36650,14610,369433.0,10080029.0
2001-09-21,36600,36600,35350,36200,9420,364897.0,10080029.0
2001-09-24,36000,36700,35500,36300,24330,365905.0,10080029.0
2001-09-25,37400,37400,35950,36550,11160,368425.0,10080029.0
2001-09-26,36150,37700,36150,37600,17890,379009.0,10080029.0
2001-09-27,36900,38400,36800,37650,11530,379513.0,10080029.0
2001-09-28,37650,38500,37650,38500,13740,388081.0,10080029.0
2001-10-04,38900,38900,37500,37600,14310,379009.0,10080029.0
2001-10-05,37800,38500,37600,38450,31730,387577.0,10080029.0
2001-10-08,38000,38300,37500,38000,14290,383041.0,10080029.0
2001-10-09,38000,38750,38000,38000,10920,383041.0,10080029.0
2001-10-10,38000,38250,37500,37950,10100,382537.0,10080029.0
2001-10-11,38300,38750,37800,38300,26490,386065.0,10080029.0
2001-10-12,38500,38500,37600,38400,12080,387073.0,10080029.0
2001-10-15,37650,41800,37650,38300,41820,386065.0,10080029.0
2001-10-16,38050,39700,37550,39700,17450,400177.0,10080029.0
2001-10-17,40000,41500,39500,40700,54710,410257.0,10080029.0
2001-10-18,41000,41700,40300,41400,17510,417313.0,10080029.0
2001-10-19,41900,42300,41000,41000,214720,413281.0,10080029.0
2001-10-22,41000,41400,40300,40900,7980,412273.0,10080029.0
2001-10-23,40900,42000,40900,41600,21790,419329.0,10080029.0
2001-10-24,41100,41900,41000,41700,7540,420337.0,10080029.0
2001-10-25,41700,41700,40150,40300,12850,406225.0,10080029.0
2001-10-26,40700,40700,40150,40200,8830,405217.0,10080029.0
2001-10-29,40000,41200,39800,40700,10180,410257.0,10080029.0
2001-10-30,40000,40600,39750,40000,3500,403201.0,10080029.0
2001-10-31,39300,40700,39300,40600,3450,409249.0,10080029.0
2001-11-01,40500,40650,40200,40350,5980,406729.0,10080029.0
2001-11-02,40700,41000,39450,40000,39730,403201.0,10080029.0
2001-11-05,40000,40500,39500,40500,10430,408241.0,10080029.0
2001-11-06,40500,41700,40100,41600,83790,419329.0,10080029.0
2001-11-07,41500,43000,41200,41900,312730,422353.0,10080029.0
2001-11-08,42500,43700,41900,41900,28570,422353.0,10080029.0
2001-11-09,42000,42800,41050,42000,52760,423361.0,10080029.0
2001-11-12,40300,42000,40300,42000,8360,423361.0,10080029.0
2001-11-13,41500,42000,41500,42000,18690,423361.0,10080029.0
2001-11-14,41500,42000,41400,41500,36090,418321.0,10080029.0
2001-11-15,41500,42000,40500,41000,52940,413281.0,10080029.0
2001-11-16,41500,47150,40850,43000,56670,433441.0,10080029.0
2001-11-19,44900,45000,42300,42750,86480,430921.0,10080029.0
2001-11-20,43000,44900,43000,44500,31530,448561.0,10080029.0
2001-11-21,45000,47000,45000,46100,54720,464689.0,10080029.0
2001-11-22,45500,46800,45000,45000,26160,453601.0,10080029.0
2001-11-23,46000,47000,45200,46900,81390,472753.0,10080029.0
2001-11-26,47500,48000,46500,47950,59530,483337.0,10080029.0
2001-11-27,47100,49500,47100,48300,50440,486865.0,10080029.0
2001-11-28,48200,51000,46500,47500,34090,478801.0,10080029.0
2001-11-29,47000,49000,47000,48500,26770,488881.0,10080029.0
2001-11-30,50000,50000,48550,49400,17690,497953.0,10080029.0
2001-12-03,49000,50000,47500,48600,30850,489889.0,10080029.0
2001-12-04,47800,48900,47500,47950,40550,483337.0,10080029.0
2001-12-05,48200,50000,48200,48300,45160,486865.0,10080029.0
2001-12-06,49000,49900,48500,49800,64210,501985.0,10080029.0
2001-12-07,49800,50500,48200,49000,53670,493921.0,10080029.0
2001-12-10,48500,49500,46500,47700,37380,480817.0,10080029.0
2001-12-11,46700,47700,45600,46700,18850,470737.0,10080029.0
2001-12-12,45550,47000,44900,46600,38170,469729.0,10080029.0
2001-12-13,47500,49000,47000,47100,121320,474769.0,10080029.0
2001-12-14,46950,47900,46100,46250,30830,466201.0,10080029.0
2001-12-17,46800,52100,46600,50000,106530,504001.0,10080029.0
2001-12-18,49700,52700,48600,50400,85170,508033.0,10080029.0
2001-12-19,50600,51500,49500,51000,53200,514081.0,10080029.0
2001-12-20,51900,54300,51000,54200,92670,546338.0,10080029.0
2001-12-21,54000,54200,52300,53000,57030,534242.0,10080029.0
2001-12-24,52100,53500,51000,52200,37040,526178.0,10080029.0
2001-12-26,52200,52500,50400,51200,50860,516097.0,10080029.0
2001-12-27,49550,52900,49500,51500,36890,519121.0,10080029.0
2001-12-28,52000,52400,50800,51900,39810,523154.0,10080029.0
2002-01-02,52000,52400,51100,51300,31810,517105.0,10080029.0
2002-01-03,51100,51500,50200,50200,50050,506017.0,10080029.0
2002-01-04,50500,51900,49800,49900,115253,502993.0,10080029.0
