삼성공조(006660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-04-25,7850,7950,7850,7870,5600,63954.0,8126314.0
2006-04-26,7850,7870,7780,7840,15590,63710.0,8126314.0
2006-04-27,7920,7920,7700,7800,10610,63385.0,8126314.0
2006-04-28,7670,7740,7650,7650,3820,62166.0,8126314.0
2006-05-02,7650,7800,7460,7550,8010,61354.0,8126314.0
2006-05-03,7550,7700,7400,7400,9350,60135.0,8126314.0
2006-05-04,7400,7400,7250,7320,1390,59485.0,8126314.0
2006-05-08,7330,7750,7320,7600,6630,61760.0,8126314.0
2006-05-09,7650,7730,7400,7400,5830,60135.0,8126314.0
2006-05-10,7300,7400,7250,7250,1400,58916.0,8126314.0
2006-05-11,7210,7210,7100,7190,2230,58428.0,8126314.0
2006-05-12,7210,7210,7130,7160,4690,58184.0,8126314.0
2006-05-15,7160,7160,6100,6730,8530,54690.0,8126314.0
2006-05-16,6850,6880,6640,6700,6910,54446.0,8126314.0
2006-05-17,6640,6900,6640,6710,1790,54528.0,8126314.0
2006-05-18,6640,6640,6450,6570,1930,53390.0,8126314.0
2006-05-19,6570,6600,6500,6600,6520,53634.0,8126314.0
2006-05-22,6600,6690,6570,6570,2320,53390.0,8126314.0
2006-05-23,6530,6600,6500,6500,72730,52821.0,8126314.0
2006-05-24,6550,6600,6450,6500,1670,52821.0,8126314.0
2006-05-25,6550,6670,6500,6550,3360,53227.0,8126314.0
2006-05-26,6620,6980,6620,6960,9141,56559.0,8126314.0
2006-05-29,7190,7190,6640,6700,2880,54446.0,8126314.0
2006-05-30,6560,6670,6550,6550,1230,53227.0,8126314.0
2006-06-01,6550,6670,6510,6550,2440,53227.0,8126314.0
2006-06-02,6550,6550,6450,6550,2310,53227.0,8126314.0
2006-06-05,6550,6550,6400,6540,1770,53146.0,8126314.0
2006-06-07,6350,6450,6350,6430,1070,52252.0,8126314.0
2006-06-08,6020,7100,6020,6510,660,52902.0,8126314.0
2006-06-09,6700,6700,6310,6590,880,53552.0,8126314.0
2006-06-12,7090,7090,6600,6990,520,56803.0,8126314.0
2006-06-13,6880,6900,6880,6900,3310,56072.0,8126314.0
2006-06-14,6900,6900,6320,6890,2830,55990.0,8126314.0
2006-06-15,6580,6730,6570,6700,350,54446.0,8126314.0
2006-06-16,6700,6710,6600,6700,5230,54446.0,8126314.0
2006-06-19,6500,6600,6460,6470,330,52577.0,8126314.0
2006-06-20,6440,6440,6160,6300,2080,51196.0,8126314.0
2006-06-21,6220,6220,6110,6170,3810,50139.0,8126314.0
2006-06-22,6110,6220,6110,6150,1660,49977.0,8126314.0
2006-06-23,6140,6150,6060,6140,2540,49896.0,8126314.0
2006-06-26,6090,6090,6020,6090,912,49489.0,8126314.0
2006-06-27,6090,6090,5900,6030,8400,49002.0,8126314.0
2006-06-28,5830,5980,5830,5970,600,48514.0,8126314.0
2006-06-29,5950,5970,5810,5810,7048,47214.0,8126314.0
2006-06-30,5890,5900,5800,5860,10720,47620.0,8126314.0
2006-07-03,5850,5850,5790,5810,7080,47214.0,8126314.0
2006-07-04,5810,5810,5700,5780,8120,46970.0,8126314.0
2006-07-05,5860,5970,5780,5800,6940,47133.0,8126314.0
2006-07-06,5740,5780,5600,5700,4410,46320.0,8126314.0
2006-07-07,5620,5700,5620,5670,5270,46076.0,8126314.0
2006-07-10,5650,5650,5560,5600,4860,45507.0,8126314.0
2006-07-11,5530,5600,5530,5580,4100,45345.0,8126314.0
2006-07-12,5680,5720,5600,5700,7670,46320.0,8126314.0
2006-07-13,5650,5730,5610,5720,13719,46483.0,8126314.0
2006-07-14,5510,5700,5500,5690,6600,46239.0,8126314.0
2006-07-18,5570,5710,5550,5690,3720,46239.0,8126314.0
2006-07-19,5830,5830,5610,5690,1460,46239.0,8126314.0
2006-07-20,5760,5830,5670,5830,1290,47376.0,8126314.0
2006-07-21,5850,5850,5610,5810,460,47214.0,8126314.0
2006-07-24,5800,5800,5700,5790,160,47051.0,8126314.0
2006-07-25,5650,5860,5650,5860,2010,47620.0,8126314.0
2006-07-26,5800,5860,5800,5860,540,47620.0,8126314.0
2006-07-27,5720,5830,5710,5750,3230,46726.0,8126314.0
2006-07-28,5750,5750,5690,5750,870,46726.0,8126314.0
2006-07-31,5900,5900,5770,5820,3130,47295.0,8126314.0
2006-08-01,5750,5860,5750,5860,200,47620.0,8126314.0
2006-08-02,5850,5860,5720,5860,1620,47620.0,8126314.0
2006-08-03,5800,5860,5750,5800,3040,47133.0,8126314.0
2006-08-04,5800,5870,5710,5720,7110,46483.0,8126314.0
2006-08-07,5730,5730,5700,5720,1240,46483.0,8126314.0
2006-08-08,5720,5720,5630,5710,1620,46401.0,8126314.0
2006-08-09,5650,5650,5570,5610,2960,45589.0,8126314.0
2006-08-10,5550,5650,5540,5630,2570,45751.0,8126314.0
2006-08-11,5740,5740,5600,5650,8060,45914.0,8126314.0
2006-08-14,5540,5580,5540,5550,11340,45101.0,8126314.0
2006-08-16,5560,5600,5540,5550,14950,45101.0,8126314.0
2006-08-17,5540,5600,5520,5560,2470,45182.0,8126314.0
2006-08-18,5580,5640,5550,5630,1450,45751.0,8126314.0
2006-08-21,5560,5710,5560,5630,7580,45751.0,8126314.0
2006-08-22,5630,5700,5600,5690,2028,46239.0,8126314.0
2006-08-23,5690,5980,5690,5950,16540,48352.0,8126314.0
2006-08-24,5960,6000,5900,6000,7150,48758.0,8126314.0
2006-08-25,6200,6200,5800,6000,12470,48758.0,8126314.0
2006-08-28,5820,6100,5820,6070,18228,49327.0,8126314.0
2006-08-29,6070,6110,5900,6110,7580,49652.0,8126314.0
2006-08-30,6110,6110,6020,6110,1703,49652.0,8126314.0
2006-08-31,6110,6250,6070,6250,13950,50789.0,8126314.0
2006-09-01,6400,6450,6250,6300,5650,51196.0,8126314.0
2006-09-04,6300,6400,6200,6250,4370,50789.0,8126314.0
2006-09-05,6200,6370,6180,6250,6022,50789.0,8126314.0
2006-09-06,6100,6190,6080,6100,2381,49571.0,8126314.0
2006-09-07,6150,6370,6000,6070,1860,49327.0,8126314.0
2006-09-08,6130,6200,6100,6200,7961,50383.0,8126314.0
2006-09-11,6200,6300,6100,6100,2085,49571.0,8126314.0
2006-09-12,6100,6100,5960,6020,3730,48920.0,8126314.0
2006-09-13,6020,6110,6020,6110,1044,49652.0,8126314.0
2006-09-14,6020,6100,6020,6050,16420,49164.0,8126314.0
2006-09-15,6070,6270,6050,6120,6900,49733.0,8126314.0
2006-09-18,6150,6300,6150,6210,6586,50464.0,8126314.0
2006-09-19,6250,6260,6160,6240,7034,50708.0,8126314.0
2006-09-20,6250,6980,6220,6540,30962,53146.0,8126314.0
2006-09-21,6600,7300,6600,6860,30081,55747.0,8126314.0
2006-09-22,6750,7380,6710,7240,28628,58835.0,8126314.0
2006-09-25,7020,7350,7010,7250,11110,58916.0,8126314.0
2006-09-26,7250,7250,7090,7100,10490,57697.0,8126314.0
2006-09-27,7100,7300,7020,7020,5528,57047.0,8126314.0
2006-09-28,7000,7200,6700,7200,6850,58509.0,8126314.0
2006-09-29,7010,7200,7010,7190,4932,58428.0,8126314.0
2006-10-02,7020,7070,6920,7070,4300,57453.0,8126314.0
2006-10-04,7150,7150,6980,7130,2430,57941.0,8126314.0
2006-10-09,6820,7120,6490,6980,10510,56722.0,8126314.0
2006-10-10,6560,6950,6560,6950,21750,56478.0,8126314.0
2006-10-11,6950,6950,6810,6950,19010,56478.0,8126314.0
2006-10-12,6810,6950,6810,6910,3110,56153.0,8126314.0
2006-10-13,6920,6950,6800,6930,5910,56315.0,8126314.0
2006-10-16,6870,6890,6820,6890,2722,55990.0,8126314.0
2006-10-17,6810,6840,6800,6830,2572,55503.0,8126314.0
2006-10-18,6800,6900,6800,6880,20852,55909.0,8126314.0
2006-10-19,6860,6900,6830,6870,20793,55828.0,8126314.0
2006-10-20,6870,6870,6800,6800,3490,55259.0,8126314.0
2006-10-23,6800,6850,6700,6810,15654,55340.0,8126314.0
2006-10-24,6870,7100,6810,7100,16544,57697.0,8126314.0
2006-10-25,7130,7130,7000,7000,3634,56884.0,8126314.0
2006-10-26,6950,7050,6810,6950,56530,56478.0,8126314.0
2006-10-27,6770,7000,6700,6980,12980,56722.0,8126314.0
2006-10-30,6950,7100,6900,7000,133380,56884.0,8126314.0
2006-10-31,7000,7020,6950,7000,21244,56884.0,8126314.0
2006-11-01,7000,7200,6900,6950,11264,56478.0,8126314.0
2006-11-02,6950,7000,6930,6950,4210,56478.0,8126314.0
2006-11-03,6900,6950,6900,6940,1730,56397.0,8126314.0
2006-11-06,6950,6950,6850,6930,2730,56315.0,8126314.0
2006-11-07,6930,7150,6920,7010,22923,56965.0,8126314.0
2006-11-08,6950,7030,6950,7000,16910,56884.0,8126314.0
2006-11-09,6970,7050,6970,7040,6186,57209.0,8126314.0
2006-11-10,6970,7020,6950,7020,5460,57047.0,8126314.0
2006-11-13,6900,6970,6900,6930,3320,56315.0,8126314.0
2006-11-14,6950,6950,6910,6910,1650,56153.0,8126314.0
2006-11-15,6910,6910,6760,6760,4120,54934.0,8126314.0
2006-11-16,6760,7040,6640,7000,13952,56884.0,8126314.0
2006-11-17,7000,7030,6760,7000,34960,56884.0,8126314.0
2006-11-20,6900,7050,6900,7000,16960,56884.0,8126314.0
2006-11-21,6900,7060,6870,7050,4530,57291.0,8126314.0
2006-11-22,6940,7060,6930,7000,9550,56884.0,8126314.0
2006-11-23,6950,6970,6900,6950,7780,56478.0,8126314.0
2006-11-24,6860,7380,6860,7200,16620,58509.0,8126314.0
2006-11-27,7200,7400,7060,7400,67230,60135.0,8126314.0
2006-11-28,7590,7590,7250,7300,9648,59322.0,8126314.0
2006-11-29,7200,7390,7200,7290,82580,59241.0,8126314.0
2006-11-30,7300,8100,7210,7970,15730,64767.0,8126314.0
2006-12-01,8000,8140,7700,7980,35870,64848.0,8126314.0
2006-12-04,7980,7980,7760,7950,5120,64604.0,8126314.0
2006-12-05,7850,7990,7850,7930,49570,64442.0,8126314.0
2006-12-06,7950,8000,7850,7960,30500,64685.0,8126314.0
2006-12-07,7950,7960,7850,7920,8950,64360.0,8126314.0
2006-12-08,7900,7900,7750,7750,8112,62979.0,8126314.0
2006-12-11,7220,7990,7220,7500,10510,60947.0,8126314.0
2006-12-12,7490,7500,7490,7500,2680,60947.0,8126314.0
2006-12-13,7500,7770,7500,7770,3160,63141.0,8126314.0
2006-12-14,7650,7840,7500,7720,15620,62735.0,8126314.0
2006-12-15,7720,7900,7600,7880,14840,64035.0,8126314.0
2006-12-18,7820,8300,7820,8000,26180,65011.0,8126314.0
2006-12-19,8000,8100,7800,8000,51527,65011.0,8126314.0
2006-12-20,7970,8000,7920,7990,4084,64929.0,8126314.0
2006-12-21,7920,7990,7790,7790,5238,63304.0,8126314.0
2006-12-22,7580,7740,7500,7500,7820,60947.0,8126314.0
2006-12-26,7500,7770,7470,7650,4915,62166.0,8126314.0
2006-12-27,7940,7940,7500,7800,8840,63385.0,8126314.0
2006-12-28,7650,7990,7650,7800,11500,63385.0,8126314.0
2007-01-02,7700,7800,7670,7770,17660,63141.0,8126314.0
2007-01-03,7710,7790,7260,7600,46860,61760.0,8126314.0
2007-01-04,7600,7600,7400,7600,3880,61760.0,8126314.0
2007-01-05,7500,7600,7500,7590,5730,61679.0,8126314.0
2007-01-08,7550,7550,7390,7390,8733,60053.0,8126314.0
2007-01-09,7390,7390,7170,7300,7650,59322.0,8126314.0
2007-01-10,7200,7380,7200,7380,2470,59972.0,8126314.0
2007-01-11,7350,7500,7120,7180,8530,58347.0,8126314.0
2007-01-12,7150,7250,7120,7150,32670,58103.0,8126314.0
2007-01-15,7320,7500,7010,7500,3580,60947.0,8126314.0
2007-01-16,7480,7480,7320,7420,1840,60297.0,8126314.0
2007-01-17,7300,7390,7300,7390,220,60053.0,8126314.0
2007-01-18,7370,7370,7200,7300,830,59322.0,8126314.0
2007-01-19,7000,7280,6950,7250,5000,58916.0,8126314.0
2007-01-22,7250,7250,7180,7240,1170,58835.0,8126314.0
2007-01-23,7240,7300,7240,7280,2540,59160.0,8126314.0
2007-01-24,7250,7300,7180,7280,4290,59160.0,8126314.0
2007-01-25,7160,7300,7160,7280,2500,59160.0,8126314.0
2007-01-26,7150,7190,7150,7190,850,58428.0,8126314.0
2007-01-29,7390,7400,7200,7200,1750,58509.0,8126314.0
2007-01-30,7200,7200,7050,7050,2018,57291.0,8126314.0
2007-01-31,7060,7400,7060,7210,16460,58591.0,8126314.0
2007-02-01,7190,7320,7190,7300,2700,59322.0,8126314.0
2007-02-02,7300,7300,7170,7300,7310,59322.0,8126314.0
2007-02-05,7300,7300,7100,7200,4292,58509.0,8126314.0
2007-02-06,7300,7300,7200,7240,90,58835.0,8126314.0
2007-02-07,7240,7300,7200,7200,5690,58509.0,8126314.0
2007-02-08,7140,7200,7100,7200,4110,58509.0,8126314.0
2007-02-09,7150,7390,7150,7300,17683,59322.0,8126314.0
2007-02-12,7300,7750,7300,7530,38630,61191.0,8126314.0
2007-02-13,7530,7700,7370,7670,15274,62329.0,8126314.0
2007-02-14,7760,7790,7500,7500,5666,60947.0,8126314.0
2007-02-15,7500,7770,7500,7610,14810,61841.0,8126314.0
2007-02-16,7600,7610,7420,7600,6470,61760.0,8126314.0
2007-02-20,7740,7740,7530,7690,4770,62491.0,8126314.0
2007-02-21,7740,7740,7600,7700,9316,62573.0,8126314.0
2007-02-22,7700,7700,7500,7640,5970,62085.0,8126314.0
2007-02-23,7590,7590,7400,7590,6720,61679.0,8126314.0
2007-02-26,7650,7700,7460,7650,6430,62166.0,8126314.0
2007-02-27,7650,7650,7570,7610,9840,61841.0,8126314.0
2007-02-28,7590,7590,7350,7400,4400,60135.0,8126314.0
2007-03-02,7400,7750,7400,7700,56770,62573.0,8126314.0
2007-03-05,7900,7900,7550,7650,8920,62166.0,8126314.0
2007-03-06,7630,7800,7600,7790,16200,63304.0,8126314.0
2007-03-07,7790,7790,7700,7750,2400,62979.0,8126314.0
2007-03-08,7700,7730,7700,7720,45618,62735.0,8126314.0
2007-03-09,7700,7800,7700,7780,5110,63223.0,8126314.0
2007-03-12,7780,7780,7610,7710,7440,62654.0,8126314.0
2007-03-13,7700,7740,7700,7710,20080,62654.0,8126314.0
2007-03-14,7600,7710,7600,7660,44430,62248.0,8126314.0
2007-03-15,7700,7700,7650,7650,5270,62166.0,8126314.0
2007-03-16,7640,7720,7600,7650,15130,62166.0,8126314.0
2007-03-19,7600,7710,7590,7710,13210,62654.0,8126314.0
2007-03-20,7660,7730,7640,7700,13180,62573.0,8126314.0
2007-03-21,7760,8200,7740,8100,11560,65823.0,8126314.0
2007-03-22,8000,8000,7800,7850,17154,63792.0,8126314.0
2007-03-23,7800,7820,7650,7670,8850,62329.0,8126314.0
2007-03-26,7620,7750,7620,7700,5050,62573.0,8126314.0
2007-03-27,7610,7860,7600,7850,8820,63792.0,8126314.0
2007-03-28,7800,7890,7800,7840,7690,63710.0,8126314.0
2007-03-29,7720,7920,7720,7850,5234,63792.0,8126314.0
2007-03-30,7730,7890,7730,7810,4693,63467.0,8126314.0
2007-04-02,7890,8110,7890,8080,9542,65661.0,8126314.0
2007-04-03,7980,8200,7980,8130,494078,66067.0,8126314.0
2007-04-04,8130,8130,7750,8020,22290,65173.0,8126314.0
2007-04-05,8040,8060,8000,8020,18570,65173.0,8126314.0
2007-04-06,8020,8180,7960,7960,45180,64685.0,8126314.0
2007-04-09,7820,7980,7820,7910,13943,64279.0,8126314.0
2007-04-10,7910,8090,7910,8010,46080,65092.0,8126314.0
2007-04-11,7980,8090,7980,8000,187060,65011.0,8126314.0
2007-04-12,8250,8310,8200,8270,28046,67205.0,8126314.0
2007-04-13,8170,8550,8170,8500,12810,69074.0,8126314.0
2007-04-16,8480,8600,8320,8600,18340,69886.0,8126314.0
2007-04-17,8500,8580,8450,8520,36460,69236.0,8126314.0
2007-04-18,8450,8700,8400,8700,30322,70699.0,8126314.0
2007-04-19,8750,8750,8500,8640,10937,70211.0,8126314.0
2007-04-20,8320,8640,8320,8620,27910,70049.0,8126314.0
2007-04-23,8600,8610,8410,8410,18370,68342.0,8126314.0
2007-04-24,8410,8500,8300,8300,11780,67448.0,8126314.0
2007-04-25,8320,8320,8100,8150,14180,66229.0,8126314.0
2007-04-26,8160,8400,8160,8400,3532,68261.0,8126314.0
2007-04-27,8400,8400,8350,8400,3860,68261.0,8126314.0
2007-04-30,8270,8300,8140,8230,6090,66880.0,8126314.0
2007-05-02,8230,8270,8050,8250,19690,67042.0,8126314.0
2007-05-03,8250,8290,8140,8150,41110,66229.0,8126314.0
2007-05-04,8200,8340,8200,8270,21340,67205.0,8126314.0
2007-05-07,8400,8950,8300,8600,28388,69886.0,8126314.0
2007-05-08,8600,8600,8350,8540,23283,69399.0,8126314.0
2007-05-09,8430,8550,8430,8510,6314,69155.0,8126314.0
2007-05-10,8520,8880,8510,8640,14590,70211.0,8126314.0
2007-05-11,8640,8900,8500,8900,20085,72324.0,8126314.0
2007-05-14,9000,10200,8950,10200,86069,82888.0,8126314.0
2007-05-15,10600,11700,9650,9800,346877,79638.0,8126314.0
2007-05-16,9900,9950,9250,9590,81608,77931.0,8126314.0
2007-05-17,9690,9700,9300,9510,82868,77281.0,8126314.0
2007-05-18,9600,9600,9300,9300,30590,75575.0,8126314.0
2007-05-21,9310,9600,9180,9600,42534,78013.0,8126314.0
2007-05-22,9550,9740,9300,9630,86230,78256.0,8126314.0
2007-05-23,9610,9900,9500,9600,70182,78013.0,8126314.0
2007-05-25,9600,9650,9300,9550,22260,77606.0,8126314.0
2007-05-28,9600,10950,9600,10950,270009,88983.0,8126314.0
2007-05-29,11200,11250,10150,10700,250780,86952.0,8126314.0
2007-05-30,10700,12300,10100,12250,271580,99547.0,8126314.0
2007-05-31,12500,12550,11700,11800,209620,95891.0,8126314.0
2007-06-01,11950,12400,11650,11800,188330,95891.0,8126314.0
2007-06-04,11800,12350,10650,11150,125920,90608.0,8126314.0
2007-06-05,11200,11350,10650,10900,112081,88577.0,8126314.0
2007-06-07,11000,11500,10350,11200,137313,91015.0,8126314.0
2007-06-08,11250,11250,10500,10650,83847,86545.0,8126314.0
2007-06-11,10750,11000,10500,10850,57293,88171.0,8126314.0
2007-06-12,11000,11150,10500,10650,58206,86545.0,8126314.0
2007-06-13,10550,10600,10150,10250,80716,83295.0,8126314.0
2007-06-14,10350,10600,10300,10350,53997,84107.0,8126314.0
2007-06-15,10500,11150,10300,11050,104356,89796.0,8126314.0
2007-06-18,11150,11750,10800,11600,127120,94265.0,8126314.0
2007-06-19,11700,11750,11300,11450,69813,93046.0,8126314.0
2007-06-20,11600,11600,11000,11100,58160,90202.0,8126314.0
2007-06-21,10750,11000,10600,11000,46662,89389.0,8126314.0
2007-06-22,10850,11300,10800,11300,36740,91827.0,8126314.0
2007-06-25,10900,11300,10800,10900,29846,88577.0,8126314.0
2007-06-26,10900,11000,10200,10500,40486,85326.0,8126314.0
2007-06-27,10300,10500,10050,10350,35164,84107.0,8126314.0
2007-06-28,10600,10600,10000,10250,48890,83295.0,8126314.0
2007-06-29,10250,10600,10200,10550,27451,85733.0,8126314.0
2007-07-02,10500,10750,10450,10650,13872,86545.0,8126314.0
2007-07-03,10600,11000,10600,10800,30470,87764.0,8126314.0
2007-07-04,10700,11150,10650,11100,58963,90202.0,8126314.0
2007-07-05,11400,11400,10700,10700,42982,86952.0,8126314.0
2007-07-06,10700,10850,10400,10600,32990,86139.0,8126314.0
2007-07-09,10600,10700,10400,10550,38180,85733.0,8126314.0
2007-07-10,10550,10700,10400,10450,34500,84920.0,8126314.0
2007-07-11,10450,10700,10300,10650,35918,86545.0,8126314.0
2007-07-12,10700,11150,10650,10800,53730,87764.0,8126314.0
2007-07-13,10950,11850,10850,11300,103124,91827.0,8126314.0
2007-07-16,11550,11750,11000,11300,53420,91827.0,8126314.0
2007-07-18,11300,11650,11050,11400,50542,92640.0,8126314.0
2007-07-19,11500,12250,11400,11900,102078,96703.0,8126314.0
2007-07-20,11800,12100,11500,11800,51740,95891.0,8126314.0
2007-07-23,11550,11600,11100,11400,31652,92640.0,8126314.0
2007-07-24,11400,11500,10950,11150,30140,90608.0,8126314.0
2007-07-25,10950,12000,10950,11700,45295,95078.0,8126314.0
2007-07-26,11600,11750,11200,11200,34910,91015.0,8126314.0
2007-07-27,10900,11200,10600,11000,24901,89389.0,8126314.0
2007-07-30,10700,11000,10600,10750,28840,87358.0,8126314.0
2007-07-31,10900,11100,10850,11100,17990,90202.0,8126314.0
2007-08-01,11100,11100,10500,10500,18030,85326.0,8126314.0
2007-08-02,10600,10750,10200,10200,22890,82888.0,8126314.0
2007-08-03,10300,10650,10200,10400,22280,84514.0,8126314.0
2007-08-06,10400,10650,10250,10650,11596,86545.0,8126314.0
2007-08-07,10800,10800,10350,10550,21000,85733.0,8126314.0
2007-08-08,10550,10800,10500,10550,12720,85733.0,8126314.0
2007-08-09,10600,10900,10500,10800,78910,87764.0,8126314.0
2007-08-10,10400,10450,10000,10300,19640,83701.0,8126314.0
2007-08-13,10150,10550,10150,10550,25610,85733.0,8126314.0
2007-08-14,10550,10550,9900,10200,9680,82888.0,8126314.0
2007-08-16,9700,10000,8820,9300,73960,75575.0,8126314.0
2007-08-17,8960,9300,8730,8730,19261,70943.0,8126314.0
2007-08-20,9100,9490,9100,9370,47891,76144.0,8126314.0
2007-08-21,9370,9470,9210,9370,11060,76144.0,8126314.0
2007-08-22,9210,9400,9210,9300,20635,75575.0,8126314.0
2007-08-23,9450,9690,9380,9400,13752,76387.0,8126314.0
2007-08-24,9520,9600,9400,9560,8936,77688.0,8126314.0
2007-08-27,10000,10000,9670,9800,16061,79638.0,8126314.0
2007-08-28,9840,9840,9520,9750,11620,79232.0,8126314.0
2007-08-29,9550,9580,9410,9520,9053,77363.0,8126314.0
2007-08-30,9620,9750,9550,9600,12520,78013.0,8126314.0
2007-08-31,9520,9780,9520,9690,8814,78744.0,8126314.0
2007-09-03,9730,9900,9500,9890,12120,80369.0,8126314.0
2007-09-04,9890,10000,9780,9920,11980,80613.0,8126314.0
2007-09-05,9950,10300,9810,9930,19192,80694.0,8126314.0
2007-09-06,9730,9980,9700,9980,9930,81101.0,8126314.0
2007-09-07,10000,10100,9930,9950,19550,80857.0,8126314.0
2007-09-10,9730,9730,9410,9410,19702,76469.0,8126314.0
2007-09-11,9430,9500,9140,9210,54020,74843.0,8126314.0
2007-09-12,9340,9410,9140,9140,8990,74275.0,8126314.0
2007-09-13,9080,9350,9050,9250,9714,75168.0,8126314.0
2007-09-14,9300,9780,9300,9510,23008,77281.0,8126314.0
2007-09-17,9640,9720,9460,9700,12973,78825.0,8126314.0
2007-09-18,9700,9720,9420,9680,13060,78663.0,8126314.0
2007-09-19,9800,9890,9660,9880,27150,80288.0,8126314.0
2007-09-20,10000,10000,9670,9740,3340,79150.0,8126314.0
2007-09-21,9730,9810,9510,9740,11850,79150.0,8126314.0
2007-09-27,9860,9860,9520,9540,7861,77525.0,8126314.0
2007-09-28,9540,9750,9540,9690,10011,78744.0,8126314.0
2007-10-01,9760,9790,9580,9750,6160,79232.0,8126314.0
2007-10-02,9630,9750,9580,9690,8032,78744.0,8126314.0
2007-10-04,9530,9920,9370,9900,24320,80451.0,8126314.0
2007-10-05,9930,10100,9520,9980,35749,81101.0,8126314.0
2007-10-08,9980,10100,9600,9900,30780,80451.0,8126314.0
2007-10-09,9800,9900,9520,9900,18217,80451.0,8126314.0
2007-10-10,9900,9940,9640,9890,15300,80369.0,8126314.0
2007-10-11,9610,9740,9500,9530,16526,77444.0,8126314.0
2007-10-12,9540,9590,9340,9340,8729,75900.0,8126314.0
2007-10-15,9340,9340,9180,9180,14670,74600.0,8126314.0
2007-10-16,8970,9100,8720,8770,24187,71268.0,8126314.0
2007-10-17,8750,8770,8450,8530,19262,69317.0,8126314.0
2007-10-18,8500,8780,8500,8750,5810,71105.0,8126314.0
2007-10-19,8850,8850,8520,8620,11660,70049.0,8126314.0
2007-10-22,8250,8500,8250,8440,24487,68586.0,8126314.0
2007-10-23,8500,8500,8310,8400,6620,68261.0,8126314.0
2007-10-24,8400,8480,8390,8470,13840,68830.0,8126314.0
2007-10-25,8470,8530,8330,8450,9170,68667.0,8126314.0
2007-10-26,8350,8500,8350,8450,8417,68667.0,8126314.0
2007-10-29,8360,8530,8360,8400,12280,68261.0,8126314.0
2007-10-30,8400,8480,8400,8410,9210,68342.0,8126314.0
2007-10-31,8410,8600,8400,8590,15370,69805.0,8126314.0
2007-11-01,8700,9000,8650,8930,20180,72568.0,8126314.0
2007-11-02,8920,8920,8500,8700,13120,70699.0,8126314.0
2007-11-05,8700,8810,8300,8400,9060,68261.0,8126314.0
2007-11-06,8330,8640,8330,8440,9720,68586.0,8126314.0
2007-11-07,8500,8500,8400,8400,11815,68261.0,8126314.0
2007-11-08,8300,8340,8200,8290,15976,67367.0,8126314.0
2007-11-09,8290,8310,8040,8150,21610,66229.0,8126314.0
2007-11-12,8150,8320,8100,8260,16600,67123.0,8126314.0
2007-11-13,8260,8420,8200,8390,5500,68180.0,8126314.0
2007-11-14,8490,8810,8490,8800,6601,71512.0,8126314.0
2007-11-15,8800,9000,8600,8790,16100,71430.0,8126314.0
2007-11-16,8450,8820,8450,8730,6060,70943.0,8126314.0
2007-11-19,8730,8900,8700,8770,8280,71268.0,8126314.0
2007-11-20,8770,8770,8530,8640,5000,70211.0,8126314.0
2007-11-21,8640,8680,8550,8640,11860,70211.0,8126314.0
2007-11-22,8420,8640,8420,8510,6310,69155.0,8126314.0
2007-11-23,8510,8800,8500,8530,7795,69317.0,8126314.0
2007-11-26,8580,8670,8530,8670,9712,70455.0,8126314.0
2007-11-27,9000,9000,8530,8790,10380,71430.0,8126314.0
2007-11-28,8640,8900,8630,8640,3370,70211.0,8126314.0
2007-11-29,8650,8650,8320,8490,14583,68992.0,8126314.0
2007-11-30,8590,8600,8510,8600,2350,69886.0,8126314.0
2007-12-03,8500,8620,8500,8560,3740,69561.0,8126314.0
2007-12-04,8530,8580,8510,8520,3500,69236.0,8126314.0
