한국석유공업(004090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-11,14200,14200,13000,13100,15170,8583.0,655200.0
2000-10-12,13500,13950,13200,13600,13760,8911.0,655200.0
2000-10-13,13100,14400,12600,14200,28910,9304.0,655200.0
2000-10-16,14250,16000,14250,14900,53940,9762.0,655200.0
2000-10-17,14900,16400,14500,14500,38940,9500.0,655200.0
2000-10-18,15000,15500,14300,14850,17560,9730.0,655200.0
2000-10-19,15000,15300,14300,14500,16020,9500.0,655200.0
2000-10-20,14300,14850,14000,14000,10890,9173.0,655200.0
2000-10-23,14000,14750,14000,14400,23910,9435.0,655200.0
2000-10-24,14100,16000,14100,14550,27140,9533.0,655200.0
2000-10-25,14850,15450,14500,14500,20210,9500.0,655200.0
2000-10-26,14600,16650,14500,15800,104710,10352.0,655200.0
2000-10-27,15800,15850,14750,14850,26280,9730.0,655200.0
2000-10-30,15000,15350,13100,13100,32730,8583.0,655200.0
2000-10-31,13100,13400,12600,12750,19280,8354.0,655200.0
2000-11-01,13000,13850,12900,13150,19090,8616.0,655200.0
2000-11-02,13200,13600,12800,12950,16340,8485.0,655200.0
2000-11-03,12900,13800,12900,13150,12230,8616.0,655200.0
2000-11-06,13150,13500,13150,13350,7310,8747.0,655200.0
2000-11-07,13200,13350,12700,13350,7580,8747.0,655200.0
2000-11-08,13400,13700,13000,13350,6860,8747.0,655200.0
2000-11-09,13700,14100,13400,13600,16100,8911.0,655200.0
2000-11-10,13500,13600,13000,13000,8270,8518.0,655200.0
2000-11-13,12950,13000,12400,12400,10380,8124.0,655200.0
2000-11-14,12300,12800,12300,12700,7100,8321.0,655200.0
2000-11-15,12700,13000,12700,12700,5930,8321.0,655200.0
2000-11-16,12450,12700,12250,12250,7830,8026.0,655200.0
2000-11-17,12350,12700,12200,12400,5590,8124.0,655200.0
2000-11-20,12500,12500,12200,12250,5170,8026.0,655200.0
2000-11-21,12150,12350,11500,11950,5350,7830.0,655200.0
2000-11-22,12200,12200,11700,12150,4190,7961.0,655200.0
2000-11-23,12300,13350,11900,12750,20590,8354.0,655200.0
2000-11-24,12500,12700,11850,12300,14110,8059.0,655200.0
2000-11-27,12650,12650,12300,12600,4000,8256.0,655200.0
2000-11-28,12400,12800,12100,12300,3170,8059.0,655200.0
2000-11-29,11800,12000,11650,11700,3050,7666.0,655200.0
2000-11-30,11400,11700,11150,11400,6330,7469.0,655200.0
2000-12-01,11200,11800,11100,11100,10510,7273.0,655200.0
2000-12-04,11300,11350,11000,11050,4030,7240.0,655200.0
2000-12-05,11000,11300,10950,11300,13180,7404.0,655200.0
2000-12-06,11400,11500,11200,11200,4410,7338.0,655200.0
2000-12-07,11500,11700,11150,11200,4850,7338.0,655200.0
2000-12-08,11200,11500,11200,11250,1260,7371.0,655200.0
2000-12-11,11200,12000,11200,11900,3360,7797.0,655200.0
2000-12-12,11000,12000,11000,12000,3570,7862.0,655200.0
2000-12-13,12000,12300,11600,12150,5450,7961.0,655200.0
2000-12-14,11600,12200,11500,12000,3630,7862.0,655200.0
2000-12-15,12000,13800,11550,13800,22480,9042.0,655200.0
2000-12-18,13800,15500,13800,14000,54550,9173.0,655200.0
2000-12-19,14000,14700,13600,13800,16180,9042.0,655200.0
2000-12-20,14000,14000,12300,12400,15190,8124.0,655200.0
2000-12-21,12400,12400,11550,12000,6180,7862.0,655200.0
2000-12-22,11550,12400,11550,11700,3030,7666.0,655200.0
2000-12-26,11000,12650,11000,12000,12080,7862.0,655200.0
2001-01-02,11600,12600,11600,12400,3710,8124.0,655200.0
2001-01-03,12050,12300,12050,12200,850,7993.0,655200.0
2001-01-04,12200,13100,12200,12800,5430,8387.0,655200.0
2001-01-05,13000,13850,12700,13500,7120,8845.0,655200.0
2001-01-08,13200,13300,12850,13000,2720,8518.0,655200.0
2001-01-09,13100,13350,12900,12900,2790,8452.0,655200.0
2001-01-10,12900,13300,12600,12900,6900,8452.0,655200.0
2001-01-11,12900,14500,12700,13650,10920,8943.0,655200.0
2001-01-12,13850,14000,13300,13300,3880,8714.0,655200.0
2001-01-15,15200,15250,12500,13750,8990,9009.0,655200.0
2001-01-16,13900,13900,13000,13150,2920,8616.0,655200.0
2001-01-17,13200,13500,12700,12900,2330,8452.0,655200.0
2001-01-18,13000,13150,12600,12900,1670,8452.0,655200.0
2001-01-19,12850,13400,12800,12900,4010,8452.0,655200.0
2001-01-22,12900,13250,12900,12900,1940,8452.0,655200.0
2001-01-26,13100,13100,12700,12700,4000,8321.0,655200.0
2001-01-29,12900,13000,12500,12800,5850,8387.0,655200.0
2001-01-30,13150,13500,12800,12800,4720,8387.0,655200.0
2001-01-31,13000,13000,12800,12850,2730,8419.0,655200.0
2001-02-01,13000,13200,12800,12800,2630,8387.0,655200.0
2001-02-02,12700,13200,12700,13000,3280,8518.0,655200.0
2001-02-05,13000,13350,12800,13100,5070,8583.0,655200.0
2001-02-06,13300,13800,13100,13300,10940,8714.0,655200.0
2001-02-07,13450,13450,12800,12900,5130,8452.0,655200.0
2001-02-08,13000,13100,12850,13100,1650,8583.0,655200.0
2001-02-09,12950,13100,12800,13000,4690,8518.0,655200.0
2001-02-12,12700,13300,12650,12800,2350,8387.0,655200.0
2001-02-13,12750,13000,12700,13000,4550,8518.0,655200.0
2001-02-14,13100,13200,12900,12950,3710,8485.0,655200.0
2001-02-15,13000,14800,12750,13850,59090,9075.0,655200.0
2001-02-16,13700,13750,12700,13000,18750,8518.0,655200.0
2001-02-19,13000,13600,12800,13050,13920,8550.0,655200.0
2001-02-20,13200,14450,12900,13150,42090,8616.0,655200.0
2001-02-21,13700,14300,13200,13650,39810,8943.0,655200.0
2001-02-22,13500,14200,13250,14100,51310,9238.0,655200.0
2001-02-23,14100,14350,13700,13750,16550,9009.0,655200.0
2001-02-26,14100,14900,14050,14100,23960,9238.0,655200.0
2001-02-27,13950,14100,13550,13600,16190,8911.0,655200.0
2001-02-28,13600,14000,13300,13650,14810,8943.0,655200.0
2001-03-02,13500,13800,13200,13200,9220,8649.0,655200.0
2001-03-05,13200,13600,12950,13000,6960,8518.0,655200.0
2001-03-06,12800,13400,12800,13400,10420,8780.0,655200.0
2001-03-07,13550,13600,13100,13150,8010,8616.0,655200.0
2001-03-08,13200,13500,13200,13400,12200,8780.0,655200.0
2001-03-09,13450,14200,13250,13900,33400,9107.0,655200.0
2001-03-12,13950,14350,13550,14000,19150,9173.0,655200.0
2001-03-13,13900,14000,12800,12850,17620,8419.0,655200.0
2001-03-14,12700,13400,12700,13150,16980,8616.0,655200.0
2001-03-15,13100,13100,12500,12650,11230,8288.0,655200.0
2001-03-16,12800,12950,12750,12750,4850,8354.0,655200.0
2001-03-19,12600,12950,12300,12600,7510,8256.0,655200.0
2001-03-20,12750,12800,12350,12600,10200,8256.0,655200.0
2001-03-21,12700,13000,12300,13000,9040,8518.0,655200.0
2001-03-22,13000,13200,12400,13200,11220,8649.0,655200.0
2001-03-23,13200,13500,12600,12900,26070,8452.0,655200.0
2001-03-26,12900,13100,12600,12800,9330,8387.0,655200.0
2001-03-27,13000,13000,12550,12550,6020,8223.0,655200.0
2001-03-28,12550,12700,12350,12500,5650,8190.0,655200.0
2001-03-29,12300,12450,12100,12100,7270,7928.0,655200.0
2001-03-30,12200,12200,11800,11850,5540,7764.0,655200.0
2001-04-02,12000,12000,11550,11800,9550,7731.0,655200.0
2001-04-03,11500,11700,11250,11300,8090,7404.0,655200.0
2001-04-04,11000,11250,10800,10900,5680,7142.0,655200.0
2001-04-06,11250,11300,11100,11150,6900,7305.0,655200.0
2001-04-09,11000,11300,11000,11300,2550,7404.0,655200.0
2001-04-10,11050,12300,11000,12200,22120,7993.0,655200.0
2001-04-11,12400,12400,11600,12000,7350,7862.0,655200.0
2001-04-12,12400,12700,12250,12700,17600,8321.0,655200.0
2001-04-13,12700,12700,12000,12650,10870,8288.0,655200.0
2001-04-16,12700,12700,11700,12000,17090,7862.0,655200.0
2001-04-17,11800,12450,11700,12000,12060,7862.0,655200.0
2001-04-18,12000,12350,11700,12000,11490,7862.0,655200.0
2001-04-19,12050,12400,12000,12000,4320,7862.0,655200.0
2001-04-20,11750,12100,11750,12050,11640,7895.0,655200.0
2001-04-23,12100,12100,11750,11750,7370,7699.0,655200.0
2001-04-24,11650,12200,11550,12000,9030,7862.0,655200.0
2001-04-25,11900,12000,11750,12000,2220,7862.0,655200.0
2001-04-26,12200,12200,11900,11950,6790,7830.0,655200.0
2001-04-27,12200,12200,11800,12000,4240,7862.0,655200.0
2001-04-30,12000,12100,12000,12000,6520,7862.0,655200.0
2001-05-02,12100,12800,12000,12800,16460,8387.0,655200.0
2001-05-03,12800,13750,12500,13750,30230,9009.0,655200.0
2001-05-04,13300,14200,13300,14200,18300,9304.0,655200.0
2001-05-07,14050,15000,14050,14750,26120,9664.0,655200.0
2001-05-08,15500,16250,14300,14400,40190,9435.0,655200.0
2001-05-09,15900,16550,15100,16550,84040,10844.0,655200.0
2001-05-10,16700,16900,14900,16150,44350,10581.0,655200.0
2001-05-11,16000,16000,15100,16000,22670,10483.0,655200.0
2001-05-14,15500,16000,15400,15750,19300,10319.0,655200.0
2001-05-15,15550,16450,15550,15700,9520,10287.0,655200.0
2001-05-16,15800,16100,15700,15900,16540,10418.0,655200.0
2001-05-17,15800,16500,15650,15900,9810,10418.0,655200.0
2001-05-18,15400,15900,15400,15700,9510,10287.0,655200.0
2001-05-21,16000,16200,15500,15700,13510,10287.0,655200.0
2001-05-22,15500,15900,15250,15500,11530,10156.0,655200.0
2001-05-23,15350,15600,15000,15250,11040,9992.0,655200.0
2001-05-24,15250,15450,14900,15250,8140,9992.0,655200.0
2001-05-25,15250,15500,15150,15350,7140,10057.0,655200.0
2001-05-28,15500,15500,15100,15350,5410,10057.0,655200.0
2001-05-29,15450,16200,15250,15350,19060,10057.0,655200.0
2001-05-30,15350,15500,15100,15400,5540,10090.0,655200.0
2001-05-31,15300,16000,15100,15700,8030,10287.0,655200.0
2001-06-01,15500,15700,15250,15600,7120,10221.0,655200.0
2001-06-04,15550,16000,15200,15500,13340,10156.0,655200.0
2001-06-05,15600,15800,15200,15300,16030,10025.0,655200.0
2001-06-07,15300,15600,14950,15300,5830,10025.0,655200.0
2001-06-08,15200,15900,15150,15900,9800,10418.0,655200.0
2001-06-11,15600,15900,15400,15700,4100,10287.0,655200.0
2001-06-12,15400,15850,15300,15600,4440,10221.0,655200.0
2001-06-13,15550,15600,15300,15300,4500,10025.0,655200.0
2001-06-14,15200,15850,15200,15700,7930,10287.0,655200.0
2001-06-15,15600,16000,15500,15750,15570,10319.0,655200.0
2001-06-18,15600,16700,15600,16400,19210,10745.0,655200.0
2001-06-19,15950,16400,15800,15950,21760,10450.0,655200.0
2001-06-20,15800,16100,15450,15450,26430,10123.0,655200.0
2001-06-21,15550,15550,15250,15300,10160,10025.0,655200.0
2001-06-22,15300,15400,15150,15150,7920,9926.0,655200.0
2001-06-25,15000,15350,14900,15200,15480,9959.0,655200.0
2001-06-26,15200,15450,15000,15000,27680,9828.0,655200.0
2001-06-27,15000,15450,14950,15300,4160,10025.0,655200.0
2001-06-28,15200,15250,14950,15200,2010,9959.0,655200.0
2001-06-29,15000,15400,15000,15200,3200,9959.0,655200.0
2001-07-02,15200,16000,15200,15600,11720,10221.0,655200.0
2001-07-03,15600,16200,15350,15350,12470,10057.0,655200.0
2001-07-04,15350,15550,15250,15500,5740,10156.0,655200.0
2001-07-05,15350,15450,15200,15400,6170,10090.0,655200.0
2001-07-06,15200,15900,15000,15900,5350,10418.0,655200.0
2001-07-09,15300,15450,15100,15250,4390,9992.0,655200.0
2001-07-10,15250,15600,15250,15450,13510,10123.0,655200.0
2001-07-11,15350,15500,15100,15500,6120,10156.0,655200.0
2001-07-12,15300,15850,15150,15200,21110,9959.0,655200.0
2001-07-13,15200,15400,14900,15350,13530,10057.0,655200.0
2001-07-16,15400,16850,15350,15700,58680,10287.0,655200.0
2001-07-18,15700,15950,15300,15600,23810,10221.0,655200.0
2001-07-19,15350,15600,15000,15400,16820,10090.0,655200.0
2001-07-20,15300,15800,15150,15550,9970,10188.0,655200.0
2001-07-23,15400,15400,14500,14500,19740,9500.0,655200.0
2001-07-24,14300,14300,12400,13200,19040,8649.0,655200.0
2001-07-25,13200,13200,12400,12500,8860,8190.0,655200.0
2001-07-26,12500,12750,12300,12300,10610,8059.0,655200.0
2001-07-27,12300,12650,12300,12500,7800,8190.0,655200.0
2001-07-30,12500,12750,12450,12450,6550,8157.0,655200.0
2001-07-31,12400,12650,12350,12450,3380,8157.0,655200.0
2001-08-01,12500,13250,12500,12900,11390,8452.0,655200.0
2001-08-02,12800,13100,12600,12700,5960,8321.0,655200.0
2001-08-03,12800,12900,12450,12450,5470,8157.0,655200.0
2001-08-06,12450,12600,12400,12500,8890,8190.0,655200.0
2001-08-07,12350,12550,12350,12500,2550,8190.0,655200.0
2001-08-08,12550,12550,12300,12300,5200,8059.0,655200.0
2001-08-09,12300,12500,12300,12400,5240,8124.0,655200.0
2001-08-10,12300,12450,12150,12150,6860,7961.0,655200.0
2001-08-13,12300,12400,12150,12150,3000,7961.0,655200.0
2001-08-14,12050,12300,12050,12200,8520,7993.0,655200.0
2001-08-16,12200,13100,12200,12400,7630,8124.0,655200.0
2001-08-17,12350,12950,12250,12800,8830,8387.0,655200.0
2001-08-20,12600,12750,12350,12550,2330,8223.0,655200.0
2001-08-21,12250,12450,12200,12200,5580,7993.0,655200.0
2001-08-22,12100,12500,12100,12300,4380,8059.0,655200.0
2001-08-23,12450,13200,12450,12750,22630,8354.0,655200.0
2001-08-24,13450,14650,13450,14650,183700,9599.0,655200.0
2001-08-27,14650,15400,14000,15000,71550,9828.0,655200.0
2001-08-28,15300,16100,14800,16000,79500,10483.0,655200.0
2001-08-29,16800,16800,15950,16500,73280,10811.0,655200.0
2001-08-30,16800,18950,16500,18950,89670,12416.0,655200.0
2001-08-31,19500,21200,19000,20000,129770,13104.0,655200.0
2001-09-03,20500,23000,20000,23000,132970,15070.0,655200.0
2001-09-04,23500,25100,21000,23300,177170,15266.0,655200.0
2001-09-05,23000,23300,21500,21600,82820,14152.0,655200.0
2001-09-06,21400,23000,20700,22000,62810,14414.0,655200.0
2001-09-07,21050,21550,19000,19900,36380,13038.0,655200.0
2001-09-10,18000,20750,18000,19700,69070,12907.0,655200.0
2001-09-11,20500,20500,19500,19900,29530,13038.0,655200.0
2001-09-12,20400,22850,19900,21050,125150,13792.0,655200.0
2001-09-13,22000,22000,19100,19800,61190,12973.0,655200.0
2001-09-14,20500,22750,20100,21900,253850,14349.0,655200.0
2001-09-17,21900,25150,21900,25150,400470,16478.0,655200.0
2001-09-18,22400,27500,21400,23800,499430,15594.0,655200.0
2001-09-19,24500,24750,22900,24000,177110,15725.0,655200.0
2001-09-20,23650,27000,23600,24000,369500,15725.0,655200.0
2001-09-21,24500,26000,22500,24800,267430,16249.0,655200.0
2001-09-24,24000,26400,24000,24000,120940,15725.0,655200.0
2001-09-25,23000,24550,22600,23000,118490,15070.0,655200.0
2001-09-26,23500,23700,19550,19550,83630,12809.0,655200.0
2001-09-27,17100,19800,16650,16650,95480,10909.0,655200.0
2001-09-28,17450,17500,16100,16800,58830,11007.0,655200.0
2001-10-04,16850,18700,15900,18150,333520,11892.0,655200.0
2001-10-05,18800,20100,18300,18800,246790,12318.0,655200.0
2001-10-08,20800,21600,19600,21600,219540,14152.0,655200.0
2001-10-09,21600,22000,19800,20600,244600,13497.0,655200.0
2001-10-10,20700,21450,18900,19300,106530,12645.0,655200.0
2001-10-11,19400,19850,18600,19100,122220,12514.0,655200.0
2001-10-12,19400,19400,18650,18800,76700,12318.0,655200.0
2001-10-15,18050,18950,17850,18000,49550,11794.0,655200.0
2001-10-16,18200,19100,17650,18800,81290,12318.0,655200.0
2001-10-17,19000,19600,18200,18200,68890,11925.0,655200.0
2001-10-18,18250,18700,17500,18000,48510,11794.0,655200.0
2001-10-19,17700,18000,17600,17700,34380,11597.0,655200.0
2001-10-22,17700,18000,17500,17750,43750,11630.0,655200.0
2001-10-23,18000,18100,17550,17550,34330,11499.0,655200.0
2001-10-24,17550,17750,16650,16800,38200,11007.0,655200.0
2001-10-25,16800,17300,16700,16800,36970,11007.0,655200.0
2001-10-26,16900,17400,16800,16850,31180,11040.0,655200.0
2001-10-29,17200,17200,16400,16550,15940,10844.0,655200.0
2001-10-30,16550,17300,16400,16500,37910,10811.0,655200.0
2001-10-31,16500,16700,15800,15900,38940,10418.0,655200.0
2001-11-01,15900,16200,15450,15700,31080,10287.0,655200.0
2001-11-02,15750,16200,15450,16000,37670,10483.0,655200.0
2001-11-05,16000,16150,15650,15800,19340,10352.0,655200.0
2001-11-06,15850,16100,15600,16100,33670,10549.0,655200.0
2001-11-07,16000,16300,15700,15800,25200,10352.0,655200.0
2001-11-08,15800,16000,15550,15650,17190,10254.0,655200.0
2001-11-09,16000,16000,15500,15650,20440,10254.0,655200.0
2001-11-12,16000,17150,15700,16700,58980,10942.0,655200.0
2001-11-13,16600,17400,16300,16350,34490,10713.0,655200.0
2001-11-14,16300,16700,15850,16000,35410,10483.0,655200.0
2001-11-15,16050,16100,15550,15800,35980,10352.0,655200.0
2001-11-16,15450,15900,15300,15500,23960,10156.0,655200.0
2001-11-19,15400,15500,15150,15200,32280,9959.0,655200.0
2001-11-20,15300,15500,15100,15250,29800,9992.0,655200.0
2001-11-21,15500,15800,15400,15400,42300,10090.0,655200.0
2001-11-22,15450,15500,15000,15100,25960,9894.0,655200.0
2001-11-23,15300,15550,15100,15150,28200,9926.0,655200.0
2001-11-26,14900,15150,14800,14850,26020,9730.0,655200.0
2001-11-27,14850,14850,14300,14300,29130,9369.0,655200.0
2001-11-28,14300,16400,14300,16400,154850,10745.0,655200.0
2001-11-29,16400,16400,14650,14800,101400,9697.0,655200.0
2001-11-30,14800,15250,14350,14650,42620,9599.0,655200.0
2001-12-03,14850,15450,14750,14750,43890,9664.0,655200.0
2001-12-04,15650,16400,15350,15550,91400,10188.0,655200.0
2001-12-05,15350,15350,15000,15250,39760,9992.0,655200.0
2001-12-06,15500,15500,15050,15400,33250,10090.0,655200.0
2001-12-07,15500,15550,14950,15200,28410,9959.0,655200.0
2001-12-10,15200,15350,14850,14950,15140,9795.0,655200.0
2001-12-11,14950,15050,14700,14700,12690,9631.0,655200.0
2001-12-12,15050,15050,14650,14800,17040,9697.0,655200.0
2001-12-13,14900,15200,14650,15000,10640,9828.0,655200.0
2001-12-14,14950,15000,14500,14750,18130,9664.0,655200.0
2001-12-17,15100,15300,14750,15000,19140,9828.0,655200.0
2001-12-18,15100,15100,14600,14600,9400,9566.0,655200.0
2001-12-19,14600,14850,14000,14050,14570,9206.0,655200.0
2001-12-20,13800,14300,13800,14200,9560,9304.0,655200.0
2001-12-21,14000,15600,13950,14700,50810,9631.0,655200.0
2001-12-24,14700,14700,14100,14400,15880,9435.0,655200.0
2001-12-26,14850,14900,14200,14300,17030,9369.0,655200.0
2001-12-27,14400,14600,14250,14500,10910,9500.0,655200.0
2001-12-28,14500,14800,14400,14550,17310,9533.0,655200.0
2002-01-02,14600,14700,14450,14550,10740,9533.0,655200.0
2002-01-03,14700,14900,14550,14750,12130,9664.0,655200.0
2002-01-04,14600,15500,14450,14850,32676,9730.0,655200.0
2002-01-07,15050,15200,14500,14750,21170,9664.0,655200.0
2002-01-08,15000,15150,14750,14900,18970,9762.0,655200.0
2002-01-09,14900,15100,14600,14600,22666,9566.0,655200.0
2002-01-10,14700,14700,14300,14450,12390,9468.0,655200.0
2002-01-11,14450,14600,14250,14300,12080,9369.0,655200.0
2002-01-14,14300,14400,14200,14200,6870,9304.0,655200.0
2002-01-15,14150,14200,13800,13900,15260,9107.0,655200.0
2002-01-16,13900,13900,13700,13700,8670,8976.0,655200.0
2002-01-17,13700,13800,13350,13500,12450,8845.0,655200.0
2002-01-18,13600,14000,13600,13650,6360,8943.0,655200.0
2002-01-21,13800,13800,13500,13550,2940,8878.0,655200.0
2002-01-22,13800,13950,13500,13850,4800,9075.0,655200.0
2002-01-23,14000,14100,13650,13750,10120,9009.0,655200.0
2002-01-24,13900,14100,13700,14000,11260,9173.0,655200.0
2002-01-25,13850,14300,13700,14200,15950,9304.0,655200.0
2002-01-28,14200,14400,14050,14350,14300,9402.0,655200.0
2002-01-29,14500,14500,14200,14400,7520,9435.0,655200.0
2002-01-30,14500,14500,13950,13950,10310,9140.0,655200.0
2002-01-31,14200,14450,14150,14200,13560,9304.0,655200.0
2002-02-01,14200,15350,14200,14950,52530,9795.0,655200.0
2002-02-04,15050,16050,15000,15350,77020,10057.0,655200.0
2002-02-05,15550,16200,14700,14700,45885,9631.0,655200.0
2002-02-06,14800,15000,14200,14200,20091,9304.0,655200.0
2002-02-07,14300,15100,14200,14600,30070,9566.0,655200.0
2002-02-08,15000,15000,14400,14750,8200,9664.0,655200.0
2002-02-14,15000,15000,14500,14600,9900,9566.0,655200.0
2002-02-15,14700,15900,14700,15800,50870,10352.0,655200.0
2002-02-18,16400,18150,16300,18150,85525,11892.0,655200.0
2002-02-19,18800,19300,17150,17300,141490,11335.0,655200.0
2002-02-20,17300,19850,16850,18700,145895,12252.0,655200.0
2002-02-21,18700,19800,18050,18050,63980,11826.0,655200.0
2002-02-22,17950,18750,16700,17100,61196,11204.0,655200.0
2002-02-25,16700,17450,16700,16700,28311,10942.0,655200.0
2002-02-26,16750,17200,16400,16850,71130,11040.0,655200.0
2002-02-27,17550,18500,17500,18200,78301,11925.0,655200.0
2002-02-28,18200,18200,17000,17500,43940,11466.0,655200.0
2002-03-04,17900,17900,17150,17500,35962,11466.0,655200.0
2002-03-05,17800,17800,17250,17650,29910,11564.0,655200.0
2002-03-06,18000,19650,17900,18600,107543,12187.0,655200.0
2002-03-07,18900,19050,17950,18300,38640,11990.0,655200.0
2002-03-08,18300,19100,17500,17600,25320,11532.0,655200.0
2002-03-11,17500,18000,17300,17500,19660,11466.0,655200.0
2002-03-12,18500,18900,17700,18200,40570,11925.0,655200.0
2002-03-13,17900,18100,17550,17650,32220,11564.0,655200.0
2002-03-14,17850,18050,17450,17550,23740,11499.0,655200.0
2002-03-15,17800,18350,17700,18300,34321,11990.0,655200.0
2002-03-18,19200,19400,18300,18700,36904,12252.0,655200.0
2002-03-19,18700,18700,18100,18600,24310,12187.0,655200.0
