조선선재(120030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-12,97200,97900,96100,97700,3794,122873.0,1257651.0
2018-09-13,97700,98200,96500,97600,2588,122747.0,1257651.0
2018-09-14,97600,99400,97000,98600,4404,124004.0,1257651.0
2018-09-17,99000,99000,96000,97100,2831,122118.0,1257651.0
2018-09-18,97000,97900,94300,95500,3535,120106.0,1257651.0
2018-09-19,94600,95000,89100,91300,6214,114824.0,1257651.0
2018-09-20,91500,91800,87400,89300,4146,112308.0,1257651.0
2018-09-21,89000,90300,88500,90000,2098,113189.0,1257651.0
2018-09-27,90900,90900,87100,89100,3474,112057.0,1257651.0
2018-09-28,88200,88500,86700,87500,3300,110044.0,1257651.0
2018-10-01,87500,87700,86400,86800,1356,109164.0,1257651.0
2018-10-02,87000,88000,85300,86700,3057,109038.0,1257651.0
2018-10-04,87000,88900,87000,88000,1805,110673.0,1257651.0
2018-10-05,86100,87800,85600,87100,3675,109541.0,1257651.0
2018-10-08,86200,88700,85900,86300,2704,108535.0,1257651.0
2018-10-10,85100,85300,80300,81100,7272,101995.0,1257651.0
2018-10-11,77200,79300,77100,79000,6193,99354.0,1257651.0
2018-10-12,76100,81300,76100,81300,3996,102247.0,1257651.0
2018-10-15,81000,82800,79300,80900,2638,101744.0,1257651.0
2018-10-16,82400,82400,79200,81300,2075,102247.0,1257651.0
2018-10-17,81300,82800,81000,82300,1485,103505.0,1257651.0
2018-10-18,82700,82700,81200,82000,1166,103127.0,1257651.0
2018-10-19,81800,82100,80400,81700,1250,102750.0,1257651.0
2018-10-22,81300,81300,79300,80400,1719,101115.0,1257651.0
2018-10-23,80000,80800,78000,79000,2612,99354.0,1257651.0
2018-10-24,77600,78200,75600,76600,8176,96336.0,1257651.0
2018-10-25,74700,76400,73000,74700,4136,93947.0,1257651.0
2018-10-26,75800,75800,70800,74000,5237,93066.0,1257651.0
2018-10-29,72000,75100,68100,68100,5454,85646.0,1257651.0
2018-10-30,66200,72200,64600,71000,6676,89293.0,1257651.0
2018-10-31,70300,71700,69600,71200,2323,89545.0,1257651.0
2018-11-01,71200,73100,71200,72500,1621,91180.0,1257651.0
2018-11-02,72300,74900,72300,74300,1996,93443.0,1257651.0
2018-11-05,73100,74200,73000,73500,1776,92437.0,1257651.0
2018-11-06,73800,75000,73100,74100,1860,93192.0,1257651.0
2018-11-07,74100,75900,73900,75400,2870,94827.0,1257651.0
2018-11-08,75400,76400,75300,76400,2120,96085.0,1257651.0
2018-11-09,76000,76700,75500,76400,1776,96085.0,1257651.0
2018-11-12,76400,76800,75700,76700,1889,96462.0,1257651.0
2018-11-13,75200,76800,75200,76800,3498,96588.0,1257651.0
2018-11-14,76600,77800,76400,77800,1471,97845.0,1257651.0
2018-11-15,77600,78000,76900,78000,1084,98097.0,1257651.0
2018-11-16,78000,78800,77400,78600,1859,98851.0,1257651.0
2018-11-19,78500,79200,78200,79000,1807,99354.0,1257651.0
2018-11-20,78500,79300,78400,79200,1105,99606.0,1257651.0
2018-11-21,79200,79500,77700,78900,1776,99229.0,1257651.0
2018-11-22,78200,78700,78000,78600,1598,98851.0,1257651.0
2018-11-23,78600,81100,78100,80000,4117,100612.0,1257651.0
2018-11-26,80100,81500,79700,80800,2255,101618.0,1257651.0
2018-11-27,80400,82300,80400,82300,2458,103505.0,1257651.0
2018-11-28,81900,82800,81800,82600,2101,103882.0,1257651.0
2018-11-29,83000,83500,82400,83400,2194,104888.0,1257651.0
2018-11-30,82800,85000,82700,85000,2465,106900.0,1257651.0
2018-12-03,85900,85900,83800,85500,2760,107529.0,1257651.0
2018-12-04,85500,87700,84500,86300,3397,108535.0,1257651.0
2018-12-05,85300,90500,85100,89000,7872,111931.0,1257651.0
2018-12-06,89500,91800,88200,89200,4153,112182.0,1257651.0
2018-12-07,88900,91500,88900,91400,3098,114949.0,1257651.0
2018-12-10,91300,91500,87500,88100,4012,110799.0,1257651.0
2018-12-11,89100,89100,84800,85900,2829,108032.0,1257651.0
2018-12-12,85900,86800,84100,85700,3448,107781.0,1257651.0
2018-12-13,86900,87900,86100,87100,2022,109541.0,1257651.0
2018-12-14,87000,87500,84400,86200,2257,108410.0,1257651.0
2018-12-17,85500,85700,82700,85400,3089,107403.0,1257651.0
2018-12-18,85300,85300,79600,81200,6278,102121.0,1257651.0
2018-12-19,81000,82800,79100,82700,2080,104008.0,1257651.0
2018-12-20,81000,83300,81000,82500,574,103756.0,1257651.0
2018-12-21,81300,82300,78800,80300,3431,100989.0,1257651.0
2018-12-24,79500,80500,78700,79900,1055,100486.0,1257651.0
2018-12-26,78800,79500,75000,78500,3762,98726.0,1257651.0
2018-12-27,78000,79500,77000,78700,1648,98977.0,1257651.0
2018-12-28,77800,79300,77800,79000,1293,99354.0,1257651.0
2019-01-02,78700,79300,76900,78100,1943,98223.0,1257651.0
2019-01-03,77000,78200,77000,77500,2083,97468.0,1257651.0
2019-01-04,76100,77500,76000,77100,3230,96965.0,1257651.0
2019-01-07,77100,79500,77100,78800,2600,99103.0,1257651.0
2019-01-08,79400,79400,78000,78500,1444,98726.0,1257651.0
2019-01-09,79200,80800,77800,80800,2294,101618.0,1257651.0
2019-01-10,80700,81000,79800,80500,1092,101241.0,1257651.0
2019-01-11,80200,80900,79100,80500,1889,101241.0,1257651.0
2019-01-14,80400,80400,78600,79200,3069,99606.0,1257651.0
2019-01-15,79200,80900,78900,79900,1413,100486.0,1257651.0
2019-01-16,79800,83700,79600,82200,4980,103379.0,1257651.0
2019-01-17,82200,84600,80500,81300,5083,102247.0,1257651.0
2019-01-18,81300,82200,80500,81400,2337,102373.0,1257651.0
2019-01-21,81400,81800,80400,81300,1020,102247.0,1257651.0
2019-01-22,80700,81500,80500,81200,1753,102121.0,1257651.0
2019-01-23,81600,81800,80900,81500,1003,102499.0,1257651.0
2019-01-24,81600,83200,81400,82700,2275,104008.0,1257651.0
2019-01-25,82700,83600,82500,83400,1813,104888.0,1257651.0
2019-01-28,83200,83600,82000,83400,1235,104888.0,1257651.0
2019-01-29,83500,83500,81600,83000,2231,104385.0,1257651.0
2019-01-30,82700,83500,82200,83300,1499,104762.0,1257651.0
2019-01-31,83500,83500,82100,83000,1366,104385.0,1257651.0
2019-02-01,83500,88100,83400,87500,7369,110044.0,1257651.0
2019-02-07,87200,93700,87100,92000,11619,115704.0,1257651.0
2019-02-08,91400,93000,90400,92500,4714,116333.0,1257651.0
2019-02-11,92000,93300,90500,92700,2910,116584.0,1257651.0
2019-02-12,92700,99000,92700,97400,13539,122495.0,1257651.0
2019-02-13,97400,98300,93400,93900,5952,118093.0,1257651.0
2019-02-14,94700,95500,92500,94100,6161,118345.0,1257651.0
2019-02-15,92900,93900,91400,92100,3019,115830.0,1257651.0
2019-02-18,92100,93200,90100,92500,1064,116333.0,1257651.0
2019-02-19,92500,92500,90400,91700,2288,115327.0,1257651.0
2019-02-20,90800,91700,90500,91000,2334,114446.0,1257651.0
2019-02-21,91700,91700,87600,88700,3936,111554.0,1257651.0
2019-02-22,88100,91600,88100,88700,2928,111554.0,1257651.0
2019-02-25,89100,89700,88000,89100,2305,112057.0,1257651.0
2019-02-26,88700,91900,88700,89700,3926,112811.0,1257651.0
2019-02-27,89700,91100,89700,89900,2035,113063.0,1257651.0
2019-02-28,91000,91000,85400,86100,5708,108284.0,1257651.0
2019-03-04,85200,87400,85200,86200,3282,108410.0,1257651.0
2019-03-05,85300,86800,85200,86800,3275,109164.0,1257651.0
2019-03-06,86300,87000,85200,85900,2094,108032.0,1257651.0
2019-03-07,85900,85900,84000,84200,5695,105894.0,1257651.0
2019-03-08,84300,85000,84000,84800,1398,106649.0,1257651.0
2019-03-11,84800,84800,82800,83400,2853,104888.0,1257651.0
2019-03-12,83700,84800,83000,84300,2553,106020.0,1257651.0
2019-03-13,84700,86800,84700,86800,2611,109164.0,1257651.0
2019-03-14,86800,88400,86800,87700,2150,110296.0,1257651.0
2019-03-15,88400,88600,84700,86200,3149,108410.0,1257651.0
2019-03-18,86300,86600,85000,85800,1314,107906.0,1257651.0
2019-03-19,85900,85900,84000,85400,2628,107403.0,1257651.0
2019-03-20,85300,85600,83400,84400,2533,106146.0,1257651.0
2019-03-21,84700,84700,82300,82300,3027,103505.0,1257651.0
2019-03-22,82000,83300,81800,82500,1773,103756.0,1257651.0
2019-03-25,80900,82500,80100,81700,1608,102750.0,1257651.0
2019-03-26,81900,83400,81100,83000,928,104385.0,1257651.0
2019-03-27,82600,82900,81700,81800,681,102876.0,1257651.0
2019-03-28,81800,82300,80400,80900,1642,101744.0,1257651.0
2019-03-29,82500,82900,80800,81400,1346,102373.0,1257651.0
2019-04-01,81400,82000,80900,81700,957,102750.0,1257651.0
2019-04-02,82000,82000,81300,81400,821,102373.0,1257651.0
2019-04-03,82100,82100,80900,81900,1024,103002.0,1257651.0
2019-04-04,81200,81800,80800,81300,1173,102247.0,1257651.0
2019-04-05,82100,84000,82000,82700,3840,104008.0,1257651.0
2019-04-08,82900,83100,82000,82600,1480,103882.0,1257651.0
2019-04-09,82600,85500,81500,83400,1495,104888.0,1257651.0
2019-04-10,84000,84700,83400,84200,1867,105894.0,1257651.0
2019-04-11,84000,86300,84000,86000,2912,108158.0,1257651.0
2019-04-12,85900,86100,84500,85600,2337,107655.0,1257651.0
2019-04-15,85900,85900,83500,84600,2363,106397.0,1257651.0
2019-04-16,84600,84600,83000,83700,2209,105265.0,1257651.0
2019-04-17,83700,83900,83100,83900,1527,105517.0,1257651.0
2019-04-18,83900,84800,83900,84400,1936,106146.0,1257651.0
2019-04-19,84100,84700,84000,84700,1567,106523.0,1257651.0
2019-04-22,84300,85900,84100,84700,1204,106523.0,1257651.0
2019-04-23,84500,86500,84200,85600,2738,107655.0,1257651.0
2019-04-24,86400,86400,84900,85600,2165,107655.0,1257651.0
2019-04-25,85600,86400,84800,85600,1297,107655.0,1257651.0
2019-04-26,85300,86900,85200,86600,1858,108913.0,1257651.0
2019-04-29,87600,87600,86100,86600,1025,108913.0,1257651.0
2019-04-30,86600,87400,85400,86200,844,108410.0,1257651.0
2019-05-02,85500,86100,85000,85800,776,107906.0,1257651.0
2019-05-03,85800,86200,85200,85700,505,107781.0,1257651.0
2019-05-07,85600,85600,84500,85200,1910,107152.0,1257651.0
2019-05-08,85100,85100,83600,83600,673,105140.0,1257651.0
2019-05-09,83900,83900,81100,83800,2014,105391.0,1257651.0
2019-05-10,84100,84100,81300,82100,2890,103253.0,1257651.0
2019-05-13,82700,82700,81000,81000,2293,101870.0,1257651.0
2019-05-14,81100,81700,79300,81200,2683,102121.0,1257651.0
2019-05-15,80800,82500,80000,82100,1240,103253.0,1257651.0
2019-05-16,81700,83200,81400,83200,2345,104637.0,1257651.0
2019-05-17,83200,83800,82800,83200,1094,104637.0,1257651.0
2019-05-20,84000,84400,82100,82200,6108,103379.0,1257651.0
2019-05-21,82100,82600,81500,82300,2052,103505.0,1257651.0
2019-05-22,82500,83500,81700,82400,800,103630.0,1257651.0
2019-05-23,83000,83000,80600,81100,1215,101995.0,1257651.0
2019-05-24,80400,80500,79700,79700,2634,100235.0,1257651.0
2019-05-27,79500,80700,79200,80500,1241,101241.0,1257651.0
2019-05-28,81200,81600,80400,81300,1172,102247.0,1257651.0
2019-05-29,81300,81500,79600,81100,2080,101995.0,1257651.0
2019-05-30,81100,81200,79200,80700,709,101492.0,1257651.0
2019-05-31,79400,80900,79300,80600,725,101367.0,1257651.0
2019-06-03,80600,81100,80500,80800,994,101618.0,1257651.0
2019-06-04,80400,82400,80400,82100,556,103253.0,1257651.0
2019-06-05,82900,82900,81200,82200,679,103379.0,1257651.0
2019-06-07,82200,82900,81900,82900,1188,104259.0,1257651.0
2019-06-10,83000,84100,82400,83800,942,105391.0,1257651.0
2019-06-11,84400,84400,83100,83700,1068,105265.0,1257651.0
2019-06-12,83700,86000,83700,85300,1042,107278.0,1257651.0
2019-06-13,85700,87700,85100,87200,2512,109667.0,1257651.0
2019-06-14,87500,88500,86100,88100,1224,110799.0,1257651.0
2019-06-17,88200,88800,87600,88200,1156,110925.0,1257651.0
2019-06-18,87800,88600,87300,88400,1829,111176.0,1257651.0
2019-06-19,88300,90000,88000,89800,1938,112937.0,1257651.0
2019-06-20,89300,90300,89200,89900,774,113063.0,1257651.0
2019-06-21,89900,90400,89400,89800,1040,112937.0,1257651.0
2019-06-24,90900,90900,88500,89300,1833,112308.0,1257651.0
2019-06-25,89200,89200,87700,88000,1791,110673.0,1257651.0
2019-06-26,88000,88000,86400,86800,1204,109164.0,1257651.0
2019-06-27,86800,87400,86400,86800,644,109164.0,1257651.0
2019-06-28,86400,87000,85200,85900,1367,108032.0,1257651.0
2019-07-01,86300,87000,85400,87000,882,109416.0,1257651.0
2019-07-02,87000,87700,86600,87300,654,109793.0,1257651.0
2019-07-03,86700,87600,84500,84900,1529,106775.0,1257651.0
2019-07-04,85700,85700,83900,84000,479,105643.0,1257651.0
2019-07-05,84000,84400,82900,83800,1699,105391.0,1257651.0
2019-07-08,83600,83600,81500,81500,1005,102499.0,1257651.0
2019-07-09,81300,82800,81300,81900,819,103002.0,1257651.0
2019-07-10,81900,82500,81200,82500,894,103756.0,1257651.0
2019-07-11,82500,83100,81900,82700,635,104008.0,1257651.0
2019-07-12,83200,83200,82100,83000,614,104385.0,1257651.0
2019-07-15,82800,82800,81500,81900,1875,103002.0,1257651.0
2019-07-16,82100,82100,81200,81700,843,102750.0,1257651.0
2019-07-17,81700,81700,80600,80600,633,101367.0,1257651.0
2019-07-18,81400,81400,80500,80500,639,101241.0,1257651.0
2019-07-19,80900,81500,80600,81300,505,102247.0,1257651.0
2019-07-22,81300,85000,80900,84000,1133,105643.0,1257651.0
2019-07-23,84100,84800,83400,84500,1268,106272.0,1257651.0
2019-07-24,84600,84600,84100,84400,832,106146.0,1257651.0
2019-07-25,84400,84400,82000,82200,1479,103379.0,1257651.0
2019-07-26,82200,82500,80800,82300,2750,103505.0,1257651.0
2019-07-29,82300,82300,79500,80600,2454,101367.0,1257651.0
2019-07-30,80700,82600,80700,81900,961,103002.0,1257651.0
2019-07-31,81500,82700,80600,82100,1475,103253.0,1257651.0
2019-08-01,81300,84400,81300,83000,1027,104385.0,1257651.0
2019-08-02,83000,84400,80500,83500,2861,105014.0,1257651.0
2019-08-05,83400,83400,80100,80100,2781,100738.0,1257651.0
2019-08-06,76100,80500,75600,79300,2305,99732.0,1257651.0
2019-08-07,79300,81400,78200,80900,1457,101744.0,1257651.0
2019-08-08,80900,81900,80400,81700,907,102750.0,1257651.0
2019-08-09,81200,83300,81100,81900,1002,103002.0,1257651.0
2019-08-12,83200,83300,81600,81900,991,103002.0,1257651.0
2019-08-13,82800,83000,81300,81800,2012,102876.0,1257651.0
2019-08-14,82600,82600,81400,81800,1059,102876.0,1257651.0
2019-08-16,81800,82300,80700,81800,1150,102876.0,1257651.0
2019-08-19,81800,84000,81800,83500,1148,105014.0,1257651.0
2019-08-20,83500,84100,82000,83700,946,105265.0,1257651.0
2019-08-21,83700,84000,83000,84000,1478,105643.0,1257651.0
2019-08-22,83900,84100,83200,83800,1026,105391.0,1257651.0
2019-08-23,83800,83900,82800,83200,872,104637.0,1257651.0
2019-08-26,83200,83200,81400,81400,1820,102373.0,1257651.0
2019-08-27,81400,82200,81400,81700,923,102750.0,1257651.0
2019-08-28,81700,82700,81700,82700,629,104008.0,1257651.0
2019-08-29,82700,84500,82300,84000,680,105643.0,1257651.0
2019-08-30,84000,84600,83300,84200,1447,105894.0,1257651.0
2019-09-02,84200,84700,83200,83900,1936,105517.0,1257651.0
2019-09-03,83900,83900,83000,83900,1033,105517.0,1257651.0
2019-09-04,83900,83900,83000,83400,653,104888.0,1257651.0
2019-09-05,83700,83700,82200,83200,990,104637.0,1257651.0
2019-09-06,83200,83600,83200,83300,811,104762.0,1257651.0
2019-09-09,83300,83500,81000,83200,2401,104637.0,1257651.0
2019-09-10,82500,87200,82500,87200,3345,109667.0,1257651.0
2019-09-11,87200,89200,85900,88600,2720,111428.0,1257651.0
2019-09-16,88500,91000,87000,90500,1695,113817.0,1257651.0
2019-09-17,89800,90800,88500,90500,2444,113817.0,1257651.0
2019-09-18,90400,92000,89900,90600,1219,113943.0,1257651.0
2019-09-19,90500,91400,89200,90000,1424,113189.0,1257651.0
2019-09-20,89100,89900,89000,89900,995,113063.0,1257651.0
2019-09-23,89800,90800,89400,89900,276,113063.0,1257651.0
2019-09-24,89800,90600,87900,89000,455,111931.0,1257651.0
2019-09-25,88800,88800,86100,86900,878,109290.0,1257651.0
2019-09-26,86900,86900,85500,85500,359,107529.0,1257651.0
2019-09-27,85500,86800,84100,84200,417,105894.0,1257651.0
2019-09-30,83100,84200,83100,83900,652,,
2019-10-01,83900,83900,83200,83200,1495,,
2019-10-02,84400,84400,82400,83100,1126,,
2019-10-04,83100,85800,82500,83200,822,,
2019-10-07,83100,83100,82200,82900,786,,
