비상교육(100220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-27,14850,15250,14550,15200,35023,197550.0,12996741.0
2016-12-28,15200,15450,14850,15150,36097,196901.0,12996741.0
2016-12-29,15200,15900,15000,15900,63038,206648.0,12996741.0
2017-01-02,15800,16150,15600,15900,35688,206648.0,12996741.0
2017-01-03,15800,16300,15750,16300,57169,211847.0,12996741.0
2017-01-04,16800,16800,15700,15700,86608,204049.0,12996741.0
2017-01-05,15800,16300,15600,15650,52509,203399.0,12996741.0
2017-01-06,15850,16100,15300,16100,40617,209248.0,12996741.0
2017-01-09,15950,17500,15900,16250,228391,211197.0,12996741.0
2017-01-10,16300,16400,16050,16400,56017,213147.0,12996741.0
2017-01-11,16350,16650,16100,16550,68691,215096.0,12996741.0
2017-01-12,16350,16650,16250,16300,41249,211847.0,12996741.0
2017-01-13,16300,16450,16150,16300,37655,211847.0,12996741.0
2017-01-16,16200,16450,16000,16250,26252,211197.0,12996741.0
2017-01-17,16250,17050,16200,17000,107807,220945.0,12996741.0
2017-01-18,17000,17300,16800,17000,88778,220945.0,12996741.0
2017-01-19,17000,17050,16800,16950,39886,220295.0,12996741.0
2017-01-20,16900,17000,16450,16450,58982,213796.0,12996741.0
2017-01-23,16400,17000,16400,16850,51180,218995.0,12996741.0
2017-01-24,16650,16850,15750,16350,89471,212497.0,12996741.0
2017-01-25,16450,16700,16100,16400,46403,213147.0,12996741.0
2017-01-26,16650,16700,16200,16500,14599,214446.0,12996741.0
2017-01-31,16700,16700,16300,16600,17488,215746.0,12996741.0
2017-02-01,16400,16900,16200,16900,34386,219645.0,12996741.0
2017-02-02,16950,16950,16500,16600,23974,215746.0,12996741.0
2017-02-03,16550,16850,16400,16700,41932,217046.0,12996741.0
2017-02-06,16700,16850,16050,16200,43994,210547.0,12996741.0
2017-02-07,16500,16500,15650,16100,56419,209248.0,12996741.0
2017-02-08,15950,15950,15500,15800,46429,205349.0,12996741.0
2017-02-09,15850,15900,15650,15850,17304,205998.0,12996741.0
2017-02-10,15850,16100,15850,16100,16052,209248.0,12996741.0
2017-02-13,16000,16150,15750,16150,11544,209897.0,12996741.0
2017-02-14,16200,16250,15950,16150,9919,209897.0,12996741.0
2017-02-15,16000,16250,15950,16150,11868,209897.0,12996741.0
2017-02-16,16150,16800,16000,16450,33217,213796.0,12996741.0
2017-02-17,16400,16500,15950,16100,18969,209248.0,12996741.0
2017-02-20,16350,16350,15500,15500,46586,201449.0,12996741.0
2017-02-21,15700,15850,15350,15450,34919,200800.0,12996741.0
2017-02-22,15550,15700,15200,15350,32443,199500.0,12996741.0
2017-02-23,15600,15650,15250,15300,42455,198850.0,12996741.0
2017-02-24,15450,15450,15200,15450,12276,200800.0,12996741.0
2017-02-27,15550,15600,15250,15500,15800,201449.0,12996741.0
2017-02-28,15500,15650,15350,15600,20610,202749.0,12996741.0
2017-03-02,15600,15700,15200,15300,21939,198850.0,12996741.0
2017-03-03,15250,15350,14400,14500,35578,188453.0,12996741.0
2017-03-06,14700,15000,14350,15000,32708,194951.0,12996741.0
2017-03-07,15050,15100,14800,15000,19788,194951.0,12996741.0
2017-03-08,15050,15050,14850,15050,7318,195601.0,12996741.0
2017-03-09,14950,15000,14600,14950,9337,194301.0,12996741.0
2017-03-10,14950,14950,14600,14950,16735,194301.0,12996741.0
2017-03-13,14850,14950,14650,14850,29480,193002.0,12996741.0
2017-03-14,14700,14850,14350,14400,40621,187153.0,12996741.0
2017-03-15,14500,14500,14250,14400,27624,187153.0,12996741.0
2017-03-16,14400,14600,14400,14500,15002,188453.0,12996741.0
2017-03-17,14500,14550,14200,14350,40741,186503.0,12996741.0
2017-03-20,14500,14500,13800,13850,45067,180005.0,12996741.0
2017-03-21,13800,14250,13800,14050,16998,182604.0,12996741.0
2017-03-22,14050,14600,13900,14450,35408,187803.0,12996741.0
2017-03-23,14400,14600,14200,14450,26021,187803.0,12996741.0
2017-03-24,14450,14650,14300,14650,14698,190402.0,12996741.0
2017-03-27,14700,14700,14050,14100,33564,183254.0,12996741.0
2017-03-28,14250,14250,13850,13950,26151,181305.0,12996741.0
2017-03-29,14000,14150,13750,13950,19035,181305.0,12996741.0
2017-03-30,13950,14050,13750,14000,17538,181954.0,12996741.0
2017-03-31,13950,14200,13700,14050,26303,182604.0,12996741.0
2017-04-03,14050,14200,13900,14200,25445,184554.0,12996741.0
2017-04-04,14200,14200,13800,14050,39479,182604.0,12996741.0
2017-04-05,14000,14500,13850,14500,62476,188453.0,12996741.0
2017-04-06,14350,14600,14250,14500,17089,188453.0,12996741.0
2017-04-07,14500,14550,14250,14500,20789,188453.0,12996741.0
2017-04-10,14600,14600,13950,14150,27625,183904.0,12996741.0
2017-04-11,14000,14600,13950,14000,39114,181954.0,12996741.0
2017-04-12,14000,14000,13650,13650,37580,177406.0,12996741.0
2017-04-13,13600,14100,13600,14050,21631,182604.0,12996741.0
2017-04-14,14000,14100,13650,13850,13791,180005.0,12996741.0
2017-04-17,13850,14000,13650,14000,21272,181954.0,12996741.0
2017-04-18,14050,14200,13750,14100,23929,183254.0,12996741.0
2017-04-19,14050,14100,13750,13950,35548,181305.0,12996741.0
2017-04-20,13900,14050,13800,14000,13622,181954.0,12996741.0
2017-04-21,14000,14000,13850,13850,16912,180005.0,12996741.0
2017-04-24,13950,13950,13650,13800,20728,179355.0,12996741.0
2017-04-25,13950,14100,13650,14000,24430,181954.0,12996741.0
2017-04-26,13950,14550,13950,14550,34997,189103.0,12996741.0
2017-04-27,14500,14600,14100,14600,21945,189752.0,12996741.0
2017-04-28,14700,14800,14350,14750,28040,191702.0,12996741.0
2017-05-02,14800,14800,14200,14200,29982,184554.0,12996741.0
2017-05-04,14350,14400,14050,14400,20380,187153.0,12996741.0
2017-05-08,14500,14500,14200,14350,21050,186503.0,12996741.0
2017-05-10,14350,14400,14050,14200,32183,184554.0,12996741.0
2017-05-11,14250,14300,14100,14300,13600,185853.0,12996741.0
2017-05-12,14300,14500,14050,14450,24238,187803.0,12996741.0
2017-05-15,14400,14650,14250,14600,28115,189752.0,12996741.0
2017-05-16,14600,14600,14000,14150,29697,183904.0,12996741.0
2017-05-17,14250,14350,13950,14150,34164,183904.0,12996741.0
2017-05-18,13950,14150,13900,14150,12013,183904.0,12996741.0
2017-05-19,14050,14950,13800,14850,56508,193002.0,12996741.0
2017-05-22,14900,15000,14400,14550,26114,189103.0,12996741.0
2017-05-23,14600,14600,14250,14550,25214,189103.0,12996741.0
2017-05-24,14700,15100,14700,15100,46718,196251.0,12996741.0
2017-05-25,15300,15400,15150,15350,40368,199500.0,12996741.0
2017-05-26,15500,15950,15200,15450,37344,200800.0,12996741.0
2017-05-29,15600,15600,15200,15350,17783,199500.0,12996741.0
2017-05-30,15600,15750,14900,15750,59772,204699.0,12996741.0
2017-05-31,15700,15850,15100,15800,51629,205349.0,12996741.0
2017-06-01,15700,15700,15200,15200,24316,197550.0,12996741.0
2017-06-02,15300,15300,15000,15000,34482,194951.0,12996741.0
2017-06-05,15150,15350,14700,14900,48514,193651.0,12996741.0
2017-06-07,15000,15300,14700,15200,34384,197550.0,12996741.0
2017-06-08,15300,15450,15000,15350,25564,199500.0,12996741.0
2017-06-09,15350,15500,15150,15400,31841,200150.0,12996741.0
2017-06-12,15500,15500,15000,15150,18062,196901.0,12996741.0
2017-06-13,15200,15200,14900,15150,19959,196901.0,12996741.0
2017-06-14,15150,15250,15000,15150,14758,196901.0,12996741.0
2017-06-15,15200,15200,14850,15100,16979,196251.0,12996741.0
2017-06-16,15000,15000,14850,14900,13261,193651.0,12996741.0
2017-06-19,14800,15000,14650,14650,45920,190402.0,12996741.0
2017-06-20,14650,14800,14400,14750,18851,191702.0,12996741.0
2017-06-21,14650,14650,14100,14300,21922,185853.0,12996741.0
2017-06-22,14550,14550,14150,14250,25145,185204.0,12996741.0
2017-06-23,14100,14650,14100,14400,8979,187153.0,12996741.0
2017-06-26,14400,14700,14050,14100,22331,183254.0,12996741.0
2017-06-27,14050,14150,13850,14100,16843,183254.0,12996741.0
2017-06-28,14100,14500,13950,14500,13551,188453.0,12996741.0
2017-06-29,14450,14500,14100,14350,17296,186503.0,12996741.0
2017-06-30,14350,14500,14000,14250,28636,185204.0,12996741.0
2017-07-03,14250,14350,13950,14150,30082,183904.0,12996741.0
2017-07-04,14000,14200,13800,14000,26924,181954.0,12996741.0
2017-07-05,14100,14100,13800,14000,14417,181954.0,12996741.0
2017-07-06,14150,14150,13850,14050,6295,182604.0,12996741.0
2017-07-07,14100,14100,13900,14050,10149,182604.0,12996741.0
2017-07-10,14100,14100,13800,13900,14889,180655.0,12996741.0
2017-07-11,14000,14000,13600,13850,26808,180005.0,12996741.0
2017-07-12,13900,13900,13500,13750,16741,178705.0,12996741.0
2017-07-13,13650,13900,13600,13750,13396,178705.0,12996741.0
2017-07-14,13800,13800,13350,13350,22248,173506.0,12996741.0
2017-07-17,13200,13500,13150,13400,13996,174156.0,12996741.0
2017-07-18,13500,13600,13200,13500,19373,175456.0,12996741.0
2017-07-19,13350,13500,13200,13400,20890,174156.0,12996741.0
2017-07-20,13450,14200,13400,13900,36959,180655.0,12996741.0
2017-07-21,13950,14000,13700,13950,13581,181305.0,12996741.0
2017-07-24,13900,14000,13650,13750,23096,178705.0,12996741.0
2017-07-25,13650,13650,13300,13450,68936,174806.0,12996741.0
2017-07-26,13600,13600,13100,13350,34264,173506.0,12996741.0
2017-07-27,13350,13400,13100,13350,27639,173506.0,12996741.0
2017-07-28,13200,13300,12900,13000,50896,168958.0,12996741.0
2017-07-31,13000,13150,12700,13050,37967,169607.0,12996741.0
2017-08-01,13050,13050,12800,12850,27795,167008.0,12996741.0
2017-08-02,12800,13100,12800,13000,41482,168958.0,12996741.0
2017-08-03,13000,13000,12650,12750,50089,165708.0,12996741.0
2017-08-04,12950,12950,12650,12850,11997,167008.0,12996741.0
2017-08-07,12850,12900,12650,12900,11441,167658.0,12996741.0
2017-08-08,12900,13000,12750,12900,9756,167658.0,12996741.0
2017-08-09,12750,12850,12650,12750,26406,165708.0,12996741.0
2017-08-10,12700,12750,12300,12450,25165,161809.0,12996741.0
2017-08-11,12250,12350,11900,12150,39817,157910.0,12996741.0
2017-08-14,12250,12250,12000,12200,10225,158560.0,12996741.0
2017-08-16,11850,12200,11850,12200,28159,158560.0,12996741.0
2017-08-17,12000,12350,11900,11950,17193,155311.0,12996741.0
2017-08-18,11900,12300,11900,12250,14580,159210.0,12996741.0
2017-08-21,12300,12300,11950,12050,9817,156611.0,12996741.0
2017-08-22,12050,12050,11750,12000,25115,155961.0,12996741.0
2017-08-23,12000,12150,11850,12050,23793,156611.0,12996741.0
2017-08-24,12150,12200,11850,12150,14182,157910.0,12996741.0
2017-08-25,12100,12550,12050,12500,28529,162459.0,12996741.0
2017-08-28,12400,13100,12350,13100,44493,170257.0,12996741.0
2017-08-29,13100,13150,12800,13150,19974,170907.0,12996741.0
2017-08-30,13000,13250,13000,13250,22165,172207.0,12996741.0
2017-08-31,13200,13200,12650,12650,25371,164409.0,12996741.0
2017-09-01,12750,12900,12600,12850,13428,167008.0,12996741.0
2017-09-04,12600,12750,12250,12300,18649,159860.0,12996741.0
2017-09-05,12450,12500,12100,12300,19948,159860.0,12996741.0
2017-09-06,12100,12300,12100,12250,10456,159210.0,12996741.0
2017-09-07,12250,12350,12050,12250,21058,159210.0,12996741.0
2017-09-08,12300,12350,12000,12200,24007,158560.0,12996741.0
2017-09-11,12250,12250,11900,11950,19942,155311.0,12996741.0
2017-09-12,11850,12200,11850,12100,20614,157261.0,12996741.0
2017-09-13,12050,12150,11950,12100,9027,157261.0,12996741.0
2017-09-14,12000,12100,11850,11850,12956,154011.0,12996741.0
2017-09-15,11850,11950,11800,11900,19182,154661.0,12996741.0
2017-09-18,11850,12100,11800,11900,10113,154661.0,12996741.0
2017-09-19,12000,12000,11800,11900,8420,154661.0,12996741.0
2017-09-20,11900,11900,11700,11750,15674,152712.0,12996741.0
2017-09-21,11750,11750,11500,11600,17935,150762.0,12996741.0
2017-09-22,11500,11600,11000,11300,29106,146863.0,12996741.0
2017-09-25,11000,11200,10700,10700,25545,139065.0,12996741.0
2017-09-26,10500,10600,10000,10400,88762,135166.0,12996741.0
2017-09-27,10400,10650,10350,10550,15868,137116.0,12996741.0
2017-09-28,10550,10800,10450,10600,15041,137765.0,12996741.0
2017-09-29,10600,10850,10600,10800,8644,140365.0,12996741.0
2017-10-10,10750,11000,10650,10750,14145,139715.0,12996741.0
2017-10-11,10750,10950,10550,10900,15432,141664.0,12996741.0
2017-10-12,10900,11100,10800,11100,10668,144264.0,12996741.0
2017-10-13,10950,11100,10700,10950,30589,142314.0,12996741.0
2017-10-16,10950,11150,10750,11150,40488,144914.0,12996741.0
2017-10-17,10950,11200,10950,11150,22010,144914.0,12996741.0
2017-10-18,11150,11450,11100,11300,36707,146863.0,12996741.0
2017-10-19,11250,11500,11250,11450,12830,148813.0,12996741.0
2017-10-20,11400,11450,11300,11450,7849,148813.0,12996741.0
2017-10-23,11300,11600,11300,11500,13252,149463.0,12996741.0
2017-10-24,11400,11500,11200,11250,11760,146213.0,12996741.0
2017-10-25,11250,11350,11200,11200,5331,145563.0,12996741.0
2017-10-26,11200,11300,11050,11050,16020,143614.0,12996741.0
2017-10-27,11050,11150,11000,11150,14265,144914.0,12996741.0
2017-10-30,11150,11500,11150,11400,34428,148163.0,12996741.0
2017-10-31,11400,11900,11400,11800,40774,153362.0,12996741.0
2017-11-01,11800,11950,11600,11700,11599,152062.0,12996741.0
2017-11-02,11850,11950,11600,11800,10190,153362.0,12996741.0
2017-11-03,11800,11900,11750,11900,6371,154661.0,12996741.0
2017-11-06,12000,12000,11600,11800,7130,153362.0,12996741.0
2017-11-07,11850,11900,11650,11900,9238,154661.0,12996741.0
2017-11-08,11900,11900,11650,11800,9554,153362.0,12996741.0
2017-11-09,11800,11800,11550,11550,11502,150112.0,12996741.0
2017-11-10,11600,11700,11400,11500,18114,149463.0,12996741.0
2017-11-13,11700,11700,11500,11600,7628,150762.0,12996741.0
2017-11-14,11650,11700,11350,11550,13523,150112.0,12996741.0
2017-11-15,11550,12100,11500,12050,41976,156611.0,12996741.0
2017-11-16,12050,12300,12000,12250,35910,159210.0,12996741.0
2017-11-17,12250,12500,12000,12150,23220,157910.0,12996741.0
2017-11-20,12100,12200,11800,12200,14612,158560.0,12996741.0
2017-11-21,12200,12250,11750,11800,18898,153362.0,12996741.0
2017-11-22,11850,11900,11600,11800,25074,153362.0,12996741.0
2017-11-23,11800,12000,11650,11950,10705,155311.0,12996741.0
2017-11-24,11950,12100,11700,12000,13387,155961.0,12996741.0
2017-11-27,12000,12100,11700,11800,17894,153362.0,12996741.0
2017-11-28,11800,12000,11750,11850,17122,154011.0,12996741.0
2017-11-29,11850,12000,11800,11950,14404,155311.0,12996741.0
2017-11-30,11950,12050,11750,11950,10312,155311.0,12996741.0
2017-12-01,11950,11950,11600,11650,15627,151412.0,12996741.0
2017-12-04,11650,11750,11450,11450,18301,148813.0,12996741.0
2017-12-05,11450,11550,11300,11450,32016,148813.0,12996741.0
2017-12-06,11450,11800,11450,11650,7548,151412.0,12996741.0
2017-12-07,11750,11750,11450,11550,5267,150112.0,12996741.0
2017-12-08,11550,11700,11400,11550,7035,150112.0,12996741.0
2017-12-11,11550,12700,11350,12100,56180,157261.0,12996741.0
2017-12-12,12000,12050,11700,11700,29909,152062.0,12996741.0
2017-12-13,11700,11850,11650,11800,7402,153362.0,12996741.0
2017-12-14,11700,11800,11400,11400,20188,148163.0,12996741.0
2017-12-15,11400,11850,11400,11750,24789,152712.0,12996741.0
2017-12-18,11850,11900,11600,11750,16781,152712.0,12996741.0
2017-12-19,11700,11950,11550,11950,26921,155311.0,12996741.0
2017-12-20,11900,11950,11750,11800,10343,153362.0,12996741.0
2017-12-21,11800,11800,11500,11650,20430,151412.0,12996741.0
2017-12-22,11550,11950,11500,11650,16153,151412.0,12996741.0
2017-12-26,12100,12100,11550,11700,22567,152062.0,12996741.0
2017-12-27,11650,11900,11450,11700,14315,152062.0,12996741.0
2017-12-28,11700,11900,11650,11900,20306,154661.0,12996741.0
2018-01-02,12000,12000,11700,11900,17717,154661.0,12996741.0
2018-01-03,11950,12000,11700,11850,25375,154011.0,12996741.0
2018-01-04,11950,12600,11800,12250,73920,159210.0,12996741.0
2018-01-05,12300,12400,12200,12300,22737,159860.0,12996741.0
2018-01-08,12500,12500,12050,12100,35166,157261.0,12996741.0
2018-01-09,12200,12200,12000,12100,10705,157261.0,12996741.0
2018-01-10,12100,12350,12050,12150,22393,157910.0,12996741.0
2018-01-11,12300,12300,11900,12200,23133,158560.0,12996741.0
2018-01-12,12250,12250,11900,11900,14376,154661.0,12996741.0
2018-01-15,11950,12000,11650,11800,19801,153362.0,12996741.0
2018-01-16,11800,12100,11550,12050,26626,156611.0,12996741.0
2018-01-17,12000,12100,11750,12100,25991,157261.0,12996741.0
2018-01-18,12150,12200,11950,12100,22757,157261.0,12996741.0
2018-01-19,12200,12200,12000,12100,30024,157261.0,12996741.0
2018-01-22,12250,12250,11850,11900,26339,154661.0,12996741.0
2018-01-23,11900,12200,11800,12150,30221,157910.0,12996741.0
2018-01-24,12250,12250,12050,12100,9945,157261.0,12996741.0
2018-01-25,12150,12250,12000,12050,20188,156611.0,12996741.0
2018-01-26,12050,12300,11400,11900,127168,154661.0,12996741.0
2018-01-29,11850,12200,11850,12150,42052,157910.0,12996741.0
2018-01-30,12150,12450,11900,12350,55893,160510.0,12996741.0
2018-01-31,12350,12700,12300,12700,51629,165059.0,12996741.0
2018-02-01,12800,12800,12450,12650,20013,164409.0,12996741.0
2018-02-02,12700,12700,12200,12500,33240,162459.0,12996741.0
2018-02-05,12300,12350,12100,12250,23844,159210.0,12996741.0
2018-02-06,12050,12200,11600,12000,35489,155961.0,12996741.0
2018-02-07,12150,12600,11900,11900,49373,154661.0,12996741.0
2018-02-08,12050,12200,11900,12050,20717,156611.0,12996741.0
2018-02-09,11900,12000,11700,11800,19559,153362.0,12996741.0
2018-02-12,12000,12000,11600,11700,46007,152062.0,12996741.0
2018-02-13,11700,11750,11350,11400,35867,148163.0,12996741.0
2018-02-14,11400,11600,11200,11450,24038,148813.0,12996741.0
2018-02-19,11550,11600,11300,11450,40977,148813.0,12996741.0
2018-02-20,11450,11500,11300,11400,19297,148163.0,12996741.0
2018-02-21,11350,12600,11200,12350,306680,160510.0,12996741.0
2018-02-22,14100,14500,12300,12600,1020043,163759.0,12996741.0
2018-02-23,12500,13300,12500,12850,154483,167008.0,12996741.0
2018-02-26,13000,13450,12550,13400,128400,174156.0,12996741.0
2018-02-27,13250,13500,12900,12950,88181,168308.0,12996741.0
2018-02-28,12900,14400,12800,13500,344364,175456.0,12996741.0
2018-03-02,13350,14100,13200,13650,143335,177406.0,12996741.0
2018-03-05,13650,14450,13600,13950,261814,181305.0,12996741.0
2018-03-06,14100,14450,13700,13950,184978,181305.0,12996741.0
2018-03-07,13900,14100,11700,11900,1009464,154661.0,12996741.0
2018-03-08,11800,12200,11500,11950,171077,155311.0,12996741.0
2018-03-09,11950,12250,11700,11850,257099,154011.0,12996741.0
2018-03-12,12050,12800,11750,12650,300303,164409.0,12996741.0
2018-03-13,12350,12450,11800,11850,213302,154011.0,12996741.0
2018-03-14,11950,12000,11600,11700,103319,152062.0,12996741.0
2018-03-15,11650,11750,11500,11650,108520,151412.0,12996741.0
2018-03-16,11650,11750,11500,11700,81586,152062.0,12996741.0
2018-03-19,11700,11700,11200,11300,86024,146863.0,12996741.0
2018-03-20,11100,11250,10900,11150,91338,144914.0,12996741.0
2018-03-21,11200,11200,10900,10950,58356,142314.0,12996741.0
2018-03-22,10950,11100,10900,10950,35558,142314.0,12996741.0
2018-03-23,10800,10950,10250,10350,90021,134516.0,12996741.0
2018-03-26,10250,10450,10050,10250,76050,133217.0,12996741.0
2018-03-27,10300,10400,10250,10350,22199,134516.0,12996741.0
2018-03-28,10150,10250,10050,10150,53508,131917.0,12996741.0
2018-03-29,10150,10250,10050,10100,40356,131267.0,12996741.0
2018-03-30,10100,10450,10100,10350,25163,134516.0,12996741.0
2018-04-02,10350,10450,10150,10250,20568,133217.0,12996741.0
2018-04-03,10300,10300,10100,10100,19792,131267.0,12996741.0
2018-04-04,10150,10150,9810,9870,68842,128278.0,12996741.0
2018-04-05,9890,9970,9860,9870,35225,128278.0,12996741.0
2018-04-06,9840,9980,9780,9830,28384,127758.0,12996741.0
2018-04-09,9810,9820,9720,9760,51774,126848.0,12996741.0
2018-04-10,9770,9790,9690,9690,19263,125938.0,12996741.0
2018-04-11,9850,9890,9720,9820,11901,127628.0,12996741.0
2018-04-12,9870,10000,9810,9930,20534,129058.0,12996741.0
2018-04-13,9980,9980,9820,9830,20149,127758.0,12996741.0
2018-04-16,9880,9980,9810,9950,13613,129318.0,12996741.0
2018-04-17,9980,10400,9950,10300,30029,133866.0,12996741.0
2018-04-18,10300,10450,10100,10300,44608,133866.0,12996741.0
2018-04-19,10400,10400,10050,10250,29393,133217.0,12996741.0
2018-04-20,10250,10450,10100,10200,25085,132567.0,12996741.0
2018-04-23,10400,10400,10100,10200,31072,132567.0,12996741.0
2018-04-24,10350,10450,10250,10350,20367,134516.0,12996741.0
2018-04-25,10300,10550,10250,10500,32316,136466.0,12996741.0
2018-04-26,10550,10550,10250,10350,29483,134516.0,12996741.0
2018-04-27,10350,10500,10250,10350,11420,134516.0,12996741.0
2018-04-30,10350,10450,10100,10200,31033,132567.0,12996741.0
2018-05-02,10200,10300,10000,10250,43599,133217.0,12996741.0
2018-05-03,10250,10500,10150,10350,35067,134516.0,12996741.0
2018-05-04,10350,10400,10250,10400,23347,135166.0,12996741.0
2018-05-08,10250,10400,10000,10050,53232,130617.0,12996741.0
2018-05-09,10050,10200,9950,10150,49597,131917.0,12996741.0
2018-05-10,10150,10350,10100,10300,14691,133866.0,12996741.0
2018-05-11,10300,10500,10200,10500,21544,136466.0,12996741.0
2018-05-14,10500,10550,10300,10450,12907,135816.0,12996741.0
2018-05-15,10350,10500,10350,10500,11535,136466.0,12996741.0
2018-05-16,10250,10250,9930,9940,62520,129188.0,12996741.0
2018-05-17,9900,10050,9700,9800,41520,127368.0,12996741.0
2018-05-18,9750,10000,9710,9980,19709,129707.0,12996741.0
2018-05-21,9930,10100,9930,10050,11008,130617.0,12996741.0
2018-05-23,10050,10050,9770,9850,38803,128018.0,12996741.0
2018-05-24,9850,9850,9750,9800,18604,127368.0,12996741.0
2018-05-25,9750,9900,9510,9580,28717,124509.0,12996741.0
2018-05-28,9580,9720,9210,9450,54019,122819.0,12996741.0
2018-05-29,9530,9530,9330,9330,13499,121260.0,12996741.0
2018-05-30,9330,9400,9120,9160,38730,119050.0,12996741.0
2018-05-31,9300,9550,9200,9400,31404,122169.0,12996741.0
2018-06-01,9390,9390,9170,9210,18526,119700.0,12996741.0
2018-06-04,9210,9290,9090,9260,23790,120350.0,12996741.0
2018-06-05,9250,9250,9150,9220,20827,119830.0,12996741.0
2018-06-07,9140,9280,9140,9280,5580,120610.0,12996741.0
2018-06-08,9250,9420,9250,9380,19664,121909.0,12996741.0
2018-06-11,9280,9470,9280,9360,12759,121649.0,12996741.0
2018-06-12,9330,9480,9190,9370,31289,121779.0,12996741.0
2018-06-14,9220,9410,9220,9360,10742,121649.0,12996741.0
2018-06-15,9330,9430,9280,9380,8853,121909.0,12996741.0
2018-06-18,9380,9380,9160,9170,14875,119180.0,12996741.0
2018-06-19,9130,9170,9000,9020,16481,117231.0,12996741.0
2018-06-20,9190,9240,9000,9110,20039,118400.0,12996741.0
2018-06-21,9190,9200,9010,9070,11397,117880.0,12996741.0
2018-06-22,9070,9070,8840,9000,27501,116971.0,12996741.0
2018-06-25,8990,9270,8990,9270,19238,120480.0,12996741.0
2018-06-26,9240,9240,9010,9080,11302,118010.0,12996741.0
2018-06-27,9070,9120,8920,9000,22349,116971.0,12996741.0
2018-06-28,9000,9060,8940,9060,20204,117750.0,12996741.0
2018-06-29,9060,9060,8930,8980,25413,116711.0,12996741.0
2018-07-02,8850,9070,8770,8830,30392,114761.0,12996741.0
2018-07-03,8750,9100,8740,8990,20060,116841.0,12996741.0
2018-07-04,8810,9040,8810,9000,3416,116971.0,12996741.0
2018-07-05,8900,9170,8780,9140,20282,118790.0,12996741.0
2018-07-06,9160,9590,9140,9290,47514,120740.0,12996741.0
2018-07-09,9290,9390,9140,9150,8105,118920.0,12996741.0
2018-07-10,9160,9270,8960,9090,17877,118140.0,12996741.0
2018-07-11,9010,9310,9000,9150,16979,118920.0,12996741.0
2018-07-12,9140,9290,9130,9290,5188,120740.0,12996741.0
2018-07-13,9310,9420,9190,9420,8425,122429.0,12996741.0
2018-07-16,9320,9410,9310,9400,4099,122169.0,12996741.0
2018-07-17,9400,9690,9330,9650,22612,125419.0,12996741.0
2018-07-18,9650,9650,9460,9460,4947,122949.0,12996741.0
2018-07-19,9430,9530,9320,9440,27385,122689.0,12996741.0
2018-07-20,9440,9490,9350,9430,19378,122559.0,12996741.0
2018-07-23,9430,9460,9190,9190,21837,119440.0,12996741.0
2018-07-24,9190,9390,9190,9340,18728,121390.0,12996741.0
2018-07-25,9230,9300,9040,9080,28314,118010.0,12996741.0
2018-07-26,9080,9240,9080,9100,16451,118270.0,12996741.0
2018-07-27,9100,9240,9000,9220,10928,119830.0,12996741.0
2018-07-30,9080,9210,9080,9160,1889,119050.0,12996741.0
2018-07-31,9160,9350,9100,9300,18633,120870.0,12996741.0
2018-08-01,9280,9650,9260,9650,20946,125419.0,12996741.0
2018-08-02,9650,9650,9490,9630,11724,125159.0,12996741.0
2018-08-03,9540,9630,9490,9600,3052,124769.0,12996741.0
2018-08-06,9550,9660,9500,9580,7782,124509.0,12996741.0
2018-08-07,9580,9690,9400,9680,7463,125808.0,12996741.0
2018-08-08,9690,9700,9560,9560,4653,124249.0,12996741.0
2018-08-09,9560,9740,9500,9690,10659,125938.0,12996741.0
2018-08-10,9690,9690,9520,9590,6231,124639.0,12996741.0
2018-08-13,9530,9590,9230,9260,8366,120350.0,12996741.0
2018-08-14,9430,9430,9260,9270,3452,120480.0,12996741.0
2018-08-16,9200,9200,8950,9020,12216,117231.0,12996741.0
2018-08-17,8950,9070,8950,8990,9636,116841.0,12996741.0
2018-08-20,8990,9040,8990,9030,3412,117361.0,12996741.0
2018-08-21,9030,9090,8950,9020,10985,117231.0,12996741.0
2018-08-22,9020,9100,8390,8580,46477,111512.0,12996741.0
2018-08-23,8620,8840,8030,8180,78538,106313.0,12996741.0
2018-08-24,8170,8210,8030,8170,18403,106183.0,12996741.0
2018-08-27,8060,8200,8060,8160,9932,106053.0,12996741.0
2018-08-28,8120,8340,8120,8250,16342,107223.0,12996741.0
2018-08-29,8370,8370,8210,8360,8952,108653.0,12996741.0
2018-08-30,8380,8400,8300,8320,9771,108133.0,12996741.0
2018-08-31,8390,8390,8250,8270,10358,107483.0,12996741.0
2018-09-03,8270,8270,8120,8210,4165,106703.0,12996741.0
2018-09-04,8200,8200,8060,8110,30823,105404.0,12996741.0
2018-09-05,8110,8150,8060,8110,15737,105404.0,12996741.0
2018-09-06,8150,8180,8070,8080,7005,105014.0,12996741.0
2018-09-07,8140,8140,8050,8070,9575,104884.0,12996741.0
2018-09-10,8070,8090,7980,7990,12941,103844.0,12996741.0
2018-09-11,7980,8030,7880,7900,20235,102674.0,12996741.0
2018-09-12,7930,7950,7530,7530,76037,97865.0,12996741.0
2018-09-13,7560,7710,7560,7670,28977,99685.0,12996741.0
2018-09-14,7710,7890,7560,7830,82616,101764.0,12996741.0
2018-09-17,7830,7910,7830,7890,8284,102544.0,12996741.0
