카카오(035720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-07-30,28230,28897,27607,27740,263183,382779.0,12268555.0
2001-07-31,27741,28363,27741,28140,280503,388300.0,12268555.0
2001-08-01,28141,30808,28141,29963,1155231,413450.0,12268555.0
2001-08-02,30408,30408,29074,29474,376120,406703.0,12268555.0
2001-08-03,29919,30186,29297,29696,309112,409770.0,12268555.0
2001-08-06,29386,32142,29386,31119,1118391,429399.0,12268555.0
2001-08-07,30675,32898,30452,32764,1084973,452096.0,12268555.0
2001-08-08,32764,33609,31608,31741,780137,437987.0,12268555.0
2001-08-09,31119,32409,30808,32141,834676,443508.0,12268555.0
2001-08-10,32586,32764,31653,31830,401644,439214.0,12268555.0
2001-08-13,31831,32275,31208,31297,310984,431853.0,12268555.0
2001-08-14,31653,32586,30675,32008,551422,441668.0,12268555.0
2001-08-16,31119,31653,31030,31163,311707,430013.0,12268555.0
2001-08-17,32008,33965,31831,33519,1974464,462525.0,12268555.0
2001-08-20,32809,33787,32320,33786,626047,466205.0,12268555.0
2001-08-21,35031,35520,33253,33742,1321584,465592.0,12268555.0
2001-08-22,33298,36454,32898,36454,1148711,503011.0,12268555.0
2001-08-23,36410,37032,35031,35120,1250071,484608.0,12268555.0
2001-08-24,35609,36187,34987,35831,910383,494423.0,12268555.0
2001-08-27,36543,37032,34943,34942,888423,482154.0,12268555.0
2001-08-28,34231,34542,33431,33564,738600,463138.0,12268555.0
2001-08-29,32898,32986,30941,31652,700358,436761.0,12268555.0
2001-08-30,32097,32586,31119,31163,1128376,430013.0,12268555.0
2001-08-31,29563,30319,27785,28896,762559,398728.0,12268555.0
2001-09-03,29074,30319,28585,29341,683853,404862.0,12268555.0
2001-09-04,28985,29875,28630,29874,559552,412223.0,12268555.0
2001-09-05,28808,29474,28808,28896,291227,398728.0,12268555.0
2001-09-06,28897,30675,28897,29785,950204,410997.0,12268555.0
2001-09-07,29341,30497,29163,30052,771566,414677.0,12268555.0
2001-09-10,29786,30008,29297,29385,353181,405476.0,12268555.0
2001-09-11,30141,30230,28719,28852,384369,398115.0,12268555.0
2001-09-12,25429,25429,25429,25428,37790,350881.0,12268555.0
2001-09-13,24984,26407,24318,25206,1039355,347814.0,12268555.0
2001-09-14,25429,25873,22184,22628,1062525,312235.0,12268555.0
2001-09-17,22939,22939,20228,21338,1233588,294445.0,12268555.0
2001-09-18,23028,23873,22850,23872,873232,329411.0,12268555.0
2001-09-19,24451,25962,24229,24806,1979068,342293.0,12268555.0
2001-09-20,24451,25118,23028,24361,687169,336158.0,12268555.0
2001-09-21,23917,27252,23028,27251,1661346,376031.0,12268555.0
2001-09-24,27830,28585,26407,26762,4118937,372253.0,12367196.0
2001-09-25,28185,28319,23784,24228,1749773,337006.0,12367196.0
2001-09-26,24718,25073,23339,24006,928546,333914.0,12367196.0
2001-09-27,23695,24984,23695,24273,751351,337624.0,12367196.0
2001-09-28,24273,26363,24273,25206,2285242,350610.0,12367196.0
2001-10-04,27118,28141,26585,27562,1783304,383383.0,12367196.0
2001-10-05,26852,27074,25607,25651,1034027,356794.0,12367196.0
2001-10-08,25029,26229,24273,24895,803191,346281.0,12367196.0
2001-10-09,25785,27518,25696,26495,2237007,368542.0,12367196.0
2001-10-10,25785,26807,25518,25562,977235,355557.0,12367196.0
2001-10-11,27741,27741,25962,26051,976181,362359.0,12367196.0
2001-10-12,26940,29074,26807,27207,2317865,378436.0,12367196.0
2001-10-15,28274,28630,26896,27118,1010858,377199.0,12367196.0
2001-10-16,27118,28096,26940,27296,1121260,379673.0,12367196.0
2001-10-17,27741,28007,27296,27785,693807,386475.0,12367196.0
2001-10-18,27830,31119,27741,29785,3347168,414301.0,12367196.0
2001-10-19,29430,29919,28185,28496,958587,396369.0,12367196.0
2001-10-22,28941,29074,28007,28585,530869,397605.0,12367196.0
2001-10-23,28897,29119,27652,27874,589822,387712.0,12367196.0
2001-10-24,27518,29963,27518,28363,1955000,394514.0,12367196.0
2001-10-25,28452,28719,27341,27740,508012,385857.0,12367196.0
2001-10-26,28185,28319,27296,27607,277222,384001.0,12367196.0
2001-10-29,27118,27830,27029,27073,356485,376581.0,12367196.0
2001-10-30,26585,26852,25962,26051,293758,362359.0,12367196.0
2001-10-31,25829,27029,25696,26362,401824,366687.0,12367196.0
2001-11-01,26363,28141,26229,26718,756249,371634.0,12367196.0
2001-11-02,27163,27341,26363,26540,296271,369161.0,12367196.0
2001-11-05,26852,27163,26496,26851,210035,373489.0,12367196.0
2001-11-06,27563,28274,27163,27296,375567,379673.0,12367196.0
2001-11-07,27474,27474,26629,26673,239774,371016.0,12367196.0
2001-11-08,26674,27385,26585,26807,221588,372871.0,12367196.0
2001-11-09,26451,26896,26407,26895,174001,374108.0,12367196.0
2001-11-12,26896,28096,26763,27696,594172,385238.0,12367196.0
2001-11-13,27830,28141,27474,28007,500754,389567.0,12367196.0
2001-11-14,28630,29208,28141,28274,624476,393277.0,12367196.0
2001-11-15,28541,28763,26051,26895,792805,374108.0,12367196.0
2001-11-16,26674,27207,26274,26940,279641,374726.0,12367196.0
2001-11-19,26496,27563,26496,27118,343543,377199.0,12367196.0
2001-11-20,27563,27785,26585,26762,362066,372368.0,12371038.0
2001-11-21,26763,27163,26451,26673,244700,371131.0,12371038.0
2001-11-22,26229,26674,26007,26140,222825,363709.0,12371038.0
2001-11-23,26051,27741,26051,26940,869000,374842.0,12371038.0
2001-11-26,27563,28185,26940,27562,546825,383502.0,12371038.0
2001-11-27,29341,30853,29163,30230,2296616,420615.0,12371038.0
2001-11-28,31119,31208,27296,27385,1462539,381028.0,12371038.0
2001-11-29,27474,28141,26629,28096,547277,390925.0,12371038.0
2001-11-30,28452,28719,27385,27473,523632,382265.0,12371038.0
2001-12-03,26674,27474,26674,27296,312172,379791.0,12371038.0
2001-12-04,27118,28630,27118,28096,654178,390925.0,12371038.0
2001-12-05,28719,29252,27830,28896,721851,402059.0,12371038.0
2001-12-06,31119,31475,28941,29252,1316133,407007.0,12371038.0
2001-12-07,29963,32720,29786,32008,3066514,445357.0,12371038.0
2001-12-10,32631,34498,31208,34142,2248699,475048.0,12371038.0
2001-12-11,33342,33698,32053,32275,977473,449069.0,12371038.0
2001-12-12,32898,35965,32720,34764,2356569,483708.0,12371038.0
2001-12-13,34231,36410,33431,34853,2246918,484945.0,12371038.0
2001-12-14,33831,35209,32497,32630,948617,454017.0,12371038.0
2001-12-17,32142,34231,30230,31741,2129438,441646.0,12371038.0
2001-12-18,31964,32142,28897,29074,959354,404607.0,12373304.0
2001-12-19,29074,29741,27652,28629,726997,398420.0,12373304.0
2001-12-20,28096,29297,28096,28763,546943,400276.0,12373304.0
2001-12-21,27741,28452,27207,27385,458089,381098.0,12373304.0
2001-12-24,27207,28363,27207,27340,439202,380479.0,12373304.0
2001-12-26,27207,28585,27207,27385,579500,381098.0,12373304.0
2001-12-27,28541,29030,27874,28896,732033,402132.0,12373304.0
2001-12-28,29163,29919,28630,29296,608161,407700.0,12373304.0
2002-01-02,29519,29919,29252,29607,451461,412031.0,12373304.0
2002-01-03,29963,30452,29119,29207,544906,406690.0,12380200.0
2002-01-04,29919,32542,29741,31563,1599639,439497.0,12380200.0
2002-01-07,32809,33075,31253,31341,926455,436402.0,12380200.0
2002-01-08,31786,31831,29830,30052,575575,418451.0,12380200.0
2002-01-09,30497,30586,29519,30230,427648,420927.0,12380200.0
2002-01-10,29519,31608,29474,30674,900127,427117.0,12380200.0
2002-01-11,30452,31208,29608,29741,347735,440878.0,13180200.0
2002-01-14,29786,30452,29163,29429,347142,436265.0,13180200.0
2002-01-15,28808,29208,28185,28229,345781,418471.0,13180200.0
2002-01-16,28230,30853,28096,29163,1125939,432311.0,13180200.0
2002-01-17,29341,29341,28230,29118,553952,431652.0,13180200.0
2002-01-18,29786,30408,28452,28629,1252182,424402.0,13180200.0
2002-01-21,28274,28585,27741,28185,425990,417812.0,13180200.0
2002-01-22,28274,28674,27741,27918,474591,413858.0,13180200.0
2002-01-23,28274,29430,28096,28318,1141607,420060.0,13188705.0
2002-01-24,28630,28763,28052,28140,608723,417423.0,13188705.0
2002-01-25,28452,29208,28230,28763,859780,426655.0,13188705.0
2002-01-28,28763,32008,28719,31830,2087049,472156.0,13188705.0
2002-01-29,31831,31831,29786,29785,1196488,441822.0,13188705.0
2002-01-30,28897,29030,28185,28407,605191,421379.0,13188705.0
2002-01-31,28719,29163,28496,28674,500410,425336.0,13188705.0
2002-02-01,28985,30764,28897,29474,1175499,437206.0,13188705.0
2002-02-04,29786,30719,29563,29785,872198,441822.0,13188705.0
2002-02-05,29163,29430,28674,29429,360823,436546.0,13188705.0
2002-02-06,29252,30008,29119,29163,368462,432590.0,13188705.0
2002-02-07,29163,29875,27563,27740,602028,411488.0,13188705.0
2002-02-08,28007,28185,27652,28096,269276,416763.0,13188705.0
2002-02-14,28452,29252,28363,29163,397251,432590.0,13188705.0
2002-02-15,28585,29741,28585,28807,416964,427314.0,13188705.0
2002-02-18,28808,29563,28319,29341,522522,435227.0,13188705.0
2002-02-19,29697,30275,28897,28940,676344,429292.0,13188705.0
2002-02-20,28630,28897,28230,28451,302591,422039.0,13188705.0
2002-02-21,28763,28985,28141,28363,295507,420720.0,13188705.0
2002-02-22,27830,30497,27830,29163,1529397,433173.0,13206504.0
2002-02-25,29163,29608,28319,28407,490403,421948.0,13206504.0
2002-02-26,28897,29119,28185,28318,377908,420627.0,13206504.0
2002-02-27,28630,29786,28585,29341,673694,435815.0,13206504.0
2002-02-28,30408,32853,30052,32853,2511173,487980.0,13206504.0
2002-03-04,35565,36765,35165,36765,768982,546089.0,13206504.0
2002-03-05,38544,40277,36499,36542,2650261,542787.0,13206504.0
2002-03-06,36988,40900,35476,40899,3489069,607947.0,13216247.0
2002-03-07,40900,41611,37654,37965,2160693,564334.0,13216247.0
2002-03-08,38232,40188,38099,39521,1662723,587462.0,13216247.0
2002-03-11,38677,39299,37432,37698,1534030,560369.0,13216247.0
2002-03-12,38232,39433,36187,36765,1419836,546492.0,13216247.0
2002-03-13,36499,37477,36321,36409,714303,541205.0,13216247.0
2002-03-14,36187,37966,36187,37343,934916,555082.0,13216247.0
2002-03-15,36765,38855,36765,37609,1261037,559047.0,13216247.0
2002-03-18,37877,42100,37788,41566,2223679,617860.0,13216247.0
2002-03-19,41567,43478,40277,42677,1359303,637966.0,13290959.0
2002-03-20,43300,44323,40900,40899,1122119,611384.0,13290959.0
2002-03-21,40099,41700,40099,41344,565937,618834.0,13308268.0
2002-03-22,42144,46234,41878,46234,2084274,692030.0,13308268.0
2002-03-25,46412,47124,43967,45345,1372584,678722.0,13308268.0
2002-03-26,45345,46057,42989,43478,693766,650774.0,13308268.0
2002-03-27,44367,45701,43300,43567,963937,652105.0,13308268.0
2002-03-28,43567,44634,41878,41877,806631,626819.0,13308268.0
2002-03-29,41344,42233,39477,40588,1191628,607522.0,13308268.0
2002-04-01,40011,40411,37343,37876,976743,566932.0,13308268.0
2002-04-02,38232,40099,38232,38321,985834,573586.0,13308268.0
2002-04-03,37610,39833,37521,38410,699351,574917.0,13308268.0
2002-04-04,37432,38944,37432,38232,347115,572256.0,13308268.0
2002-04-08,38588,39699,38054,38499,502441,576248.0,13308268.0
2002-04-09,38499,38944,35565,35564,833303,534408.0,13360195.0
2002-04-10,35565,39388,33787,36231,2471298,544428.0,13360195.0
2002-04-11,36232,37432,35298,36009,885860,541088.0,13360195.0
2002-04-12,34676,36454,34498,36454,986160,547768.0,13360195.0
2002-04-15,36010,36899,34987,34987,1019296,527086.0,13394813.0
2002-04-16,34676,35698,34676,35387,748388,533114.0,13394813.0
2002-04-17,36098,36321,34854,34853,981371,528411.0,13479879.0
2002-04-18,35120,35387,32853,33208,1257942,503473.0,13479879.0
2002-04-19,33253,33653,32097,33119,755794,502125.0,13479879.0
2002-04-22,33253,35120,32053,34675,1529635,525715.0,13479879.0
2002-04-23,33965,35432,33120,33253,1763176,504147.0,13479879.0
2002-04-24,34231,35076,33120,33564,1281202,511697.0,13554879.0
2002-04-25,33609,33920,31253,31341,945644,477809.0,13554879.0
2002-04-26,31342,31786,30052,30274,854185,461544.0,13554879.0
2002-04-29,29163,29563,27696,27874,719415,424945.0,13554879.0
2002-04-30,27563,29030,27296,28229,1195486,430367.0,13554879.0
2002-05-02,28452,29519,28452,28852,907843,439856.0,13554879.0
2002-05-03,28274,28808,27741,28274,583450,431045.0,13554879.0
2002-05-06,28274,29919,28185,28629,1103543,436467.0,13554879.0
2002-05-07,28007,28808,27696,28140,581444,429012.0,13554879.0
2002-05-08,29030,30408,28897,29607,1368378,451377.0,13554879.0
2002-05-09,31075,31342,29963,30496,1254721,464932.0,13554879.0
2002-05-10,30275,30497,29608,29607,465456,451377.0,13554879.0
2002-05-13,29341,30364,28985,29785,421753,454088.0,13554879.0
2002-05-14,30230,30497,28852,29029,451515,442567.0,13554879.0
2002-05-15,29786,30319,29563,29563,514160,450700.0,13554879.0
2002-05-16,29430,30097,29341,29341,330530,447311.0,13554879.0
2002-05-17,29430,32853,29430,32853,1530106,500853.0,13554879.0
2002-05-20,34053,34809,32320,32408,2684900,494075.0,13554879.0
2002-05-21,32097,33031,31253,31608,1004655,481876.0,13554879.0
2002-05-22,31608,34542,31342,32853,2243331,501008.0,13559082.0
2002-05-23,32097,32720,30630,30630,758229,467110.0,13559082.0
2002-05-24,31119,32453,30853,31563,744161,481347.0,13559082.0
2002-05-27,30764,32409,30764,30897,631901,471178.0,13559082.0
2002-05-28,30986,32898,30541,32897,625226,501686.0,13559082.0
2002-05-29,32186,33298,31519,32408,1012822,494229.0,13559082.0
2002-05-30,32097,33742,32097,32719,1182379,498974.0,13559082.0
2002-05-31,33787,34854,32675,32897,1955724,501686.0,13559082.0
2002-06-03,32986,33164,31386,32097,791575,489483.0,13559082.0
2002-06-04,31564,31964,30853,31208,649930,475924.0,13559082.0
2002-06-05,31386,32186,31208,31208,699329,476241.0,13568113.0
2002-06-07,30675,30719,29163,29429,579419,449105.0,13568113.0
2002-06-10,29875,30452,29786,30230,441704,461316.0,13568113.0
2002-06-11,29875,30764,29875,30496,387815,465386.0,13568113.0
2002-06-12,30052,30541,29697,30230,347842,461316.0,13568113.0
2002-06-14,30319,31119,30097,30541,391136,466065.0,13568113.0
2002-06-17,30941,31119,30452,30674,348033,468100.0,13568113.0
2002-06-18,31297,31519,30052,30052,414175,458602.0,13568113.0
2002-06-19,29786,30186,27741,28007,441130,427763.0,13579771.0
2002-06-20,27652,28496,27385,28274,352695,431837.0,13579771.0
2002-06-21,27563,28585,27429,28318,299510,432516.0,13579771.0
2002-06-24,27563,27830,26852,27118,281992,414183.0,13579771.0
2002-06-25,27207,28363,26318,26318,565702,401961.0,13579771.0
2002-06-26,25429,25518,23162,23161,860701,353753.0,13579771.0
2002-06-27,24095,25251,23606,24006,991463,366654.0,13579771.0
2002-06-28,24540,25740,24495,24895,750573,380234.0,13579771.0
2002-07-02,23606,25073,23606,24806,457147,378876.0,13579771.0
2002-07-03,24184,27563,24140,26851,1337050,410501.0,13592743.0
2002-07-04,27118,27696,26407,26851,968304,410501.0,13592743.0
2002-07-05,27118,27918,26985,27029,764521,413219.0,13592743.0
2002-07-08,28185,28274,26763,27385,743108,418656.0,13592743.0
2002-07-09,27830,29519,27385,28940,1436723,442444.0,13592743.0
2002-07-10,28452,29519,28274,29474,919564,450599.0,13592743.0
2002-07-11,29608,31475,28630,29118,2387846,445162.0,13592743.0
2002-07-12,29875,30364,28941,29474,749121,450599.0,13592743.0
2002-07-15,29252,30008,28452,28451,628648,434968.0,13592743.0
2002-07-16,28319,28897,27252,27473,532238,420016.0,13592743.0
2002-07-18,27830,28363,27385,27651,349932,422734.0,13592743.0
2002-07-19,26940,27118,26185,26851,359411,410501.0,13592743.0
2002-07-22,24451,26674,24451,25162,406547,384675.0,13592743.0
2002-07-23,25785,27607,25429,27296,920796,417297.0,13592743.0
2002-07-24,26140,26674,25518,26051,500588,398267.0,13592743.0
2002-07-25,27385,27607,26051,26051,415009,398267.0,13592743.0
2002-07-26,25384,26363,25029,26095,358741,398947.0,13592743.0
2002-07-29,26674,28496,25473,25962,1526294,396908.0,13592743.0
2002-07-30,27118,27163,25785,25873,529989,395549.0,13592743.0
2002-07-31,26140,26496,25384,25428,429943,388844.0,13595928.0
2002-08-01,25384,25962,25029,25251,334032,386124.0,13595928.0
2002-08-02,24895,24984,24540,24851,275446,380006.0,13595928.0
2002-08-05,24318,24762,23829,23828,245144,364371.0,13595928.0
2002-08-06,23117,25340,23117,24495,1177930,374568.0,13595928.0
2002-08-07,24984,25962,24673,24762,709161,378647.0,13595928.0
2002-08-08,25162,25340,24629,24762,279140,378647.0,13595928.0
2002-08-09,25029,25518,24451,24450,341561,373888.0,13595928.0
2002-08-12,25429,25785,24762,24984,421262,382046.0,13595928.0
2002-08-13,25162,25251,24807,25162,312260,384765.0,13595928.0
2002-08-14,24762,26051,24540,25295,623360,386804.0,13595928.0
2002-08-16,25785,26096,25029,25073,394100,383405.0,13595928.0
2002-08-19,25073,25429,24807,24806,220663,379326.0,13595928.0
2002-08-20,25340,26140,25340,25740,695029,393602.0,13595928.0
2002-08-21,25740,26451,25607,26006,410160,397681.0,13595928.0
2002-08-22,26674,27341,26185,26273,793857,401760.0,13595928.0
2002-08-23,26674,29386,26585,29385,3131938,449345.0,13595928.0
2002-08-26,28941,29563,28185,28229,1101845,431671.0,13595928.0
2002-08-27,28808,29697,28363,28629,1151517,437789.0,13595928.0
2002-08-28,28897,29519,27918,28140,630069,430311.0,13595928.0
2002-08-29,27785,28585,27163,28407,595673,434390.0,13595928.0
2002-08-30,28719,28852,28096,28229,341934,431671.0,13595928.0
2002-09-02,27741,28808,27741,28807,347740,440508.0,13595928.0
2002-09-03,28941,29875,28541,28629,671473,437789.0,13595928.0
2002-09-04,27563,27963,27341,27473,320738,420114.0,13595928.0
2002-09-05,28007,28230,27385,27385,306597,418755.0,13595928.0
2002-09-06,27118,27874,26852,26895,294905,411277.0,13595928.0
2002-09-09,26940,27296,24762,24984,483444,382046.0,13595928.0
2002-09-10,25118,25607,25029,25340,227644,387484.0,13595928.0
2002-09-11,25473,26274,25473,25740,327875,393602.0,13595928.0
2002-09-12,25785,26096,25607,25917,185422,396321.0,13595928.0
2002-09-13,25429,25740,25118,25117,209852,384085.0,13595928.0
2002-09-16,25384,26318,25207,25606,464244,391563.0,13595928.0
2002-09-17,26674,26674,26051,26362,328362,403119.0,13595928.0
2002-09-18,25651,25651,25207,25206,253810,385445.0,13595928.0
2002-09-19,25296,25518,25162,25340,165700,387484.0,13595928.0
2002-09-23,24807,25029,24229,24361,282865,372528.0,13595928.0
2002-09-24,23829,24629,23829,24184,198718,369809.0,13595928.0
2002-09-25,24006,24140,22895,22894,274952,350095.0,13595928.0
2002-09-26,23384,24006,22984,23117,326273,353494.0,13595928.0
2002-09-27,23206,23651,22939,23517,231121,359612.0,13595928.0
2002-09-30,22673,22895,22139,22139,210721,338539.0,13595928.0
2002-10-01,21339,22628,21339,22583,286434,345337.0,13595928.0
2002-10-02,23251,23339,21961,21961,252590,336429.0,13620619.0
2002-10-04,21472,22361,21383,22050,218069,337791.0,13620619.0
2002-10-07,21828,22850,21828,22317,362653,341878.0,13620619.0
2002-10-08,22539,23295,22184,23295,487200,356860.0,13620619.0
2002-10-09,23651,23651,22539,22672,383056,347326.0,13620619.0
2002-10-10,23028,23295,21695,21961,502388,336429.0,13620619.0
2002-10-11,23384,23384,21695,22183,673966,339834.0,13620619.0
2002-10-14,22850,23251,22717,22761,453141,348688.0,13620619.0
2002-10-15,23295,25473,22984,24628,2100146,377291.0,13620619.0
2002-10-16,24984,25207,23829,23961,665313,367899.0,13651166.0
2002-10-17,24362,26140,24006,25340,1287830,389058.0,13651166.0
2002-10-18,26007,26318,25651,26273,820124,403392.0,13651166.0
2002-10-21,26318,28274,26229,26406,1594130,405440.0,13651166.0
2002-10-22,27474,27518,25029,25206,674091,387011.0,13651166.0
2002-10-23,25384,26407,25251,26406,521233,405440.0,13651166.0
