한국금융지주(071050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-18,64400,66400,64400,66200,134347,3689061.0,55725992.0
2015-05-19,65600,67000,65000,65500,110354,3650052.0,55725992.0
2015-05-20,65200,68100,65200,68100,155610,3794940.0,55725992.0
2015-05-21,67800,68200,66200,66400,73829,3700206.0,55725992.0
2015-05-22,66600,69700,66600,69600,133198,3878529.0,55725992.0
2015-05-26,68600,69600,66900,67400,134428,3755932.0,55725992.0
2015-05-27,65800,67200,63500,64500,142229,3594326.0,55725992.0
2015-05-28,64500,67400,64500,67000,119816,3733641.0,55725992.0
2015-05-29,65500,67800,65400,66400,149093,3700206.0,55725992.0
2015-06-01,64700,66100,63100,65000,139304,3622189.0,55725992.0
2015-06-02,64600,66500,63100,63500,151692,3538600.0,55725992.0
2015-06-03,63500,65200,63200,64400,108683,3588754.0,55725992.0
2015-06-04,64400,65300,63200,65000,133154,3622189.0,55725992.0
2015-06-05,64300,65500,63700,65200,121973,3633335.0,55725992.0
2015-06-08,64000,67500,63800,67200,98279,3744787.0,55725992.0
2015-06-09,67200,67300,65600,67000,94655,3733641.0,55725992.0
2015-06-10,67600,68000,64800,64800,134895,3611044.0,55725992.0
2015-06-11,65700,66200,62700,65100,183742,3627762.0,55725992.0
2015-06-12,65100,65800,62200,63300,112164,3527455.0,55725992.0
2015-06-15,62900,64600,61300,61900,79235,3449439.0,55725992.0
2015-06-16,61400,62500,59600,60500,134357,3371423.0,55725992.0
2015-06-17,60900,61500,59600,61400,117943,3421576.0,55725992.0
2015-06-18,61600,62000,60100,61700,134337,3438294.0,55725992.0
2015-06-19,62400,64600,62100,62800,126152,3499592.0,55725992.0
2015-06-22,62800,63900,62500,63600,67970,3544173.0,55725992.0
2015-06-23,64100,68600,63700,64900,218526,3616617.0,55725992.0
2015-06-24,65400,65400,63700,63800,103199,3555318.0,55725992.0
2015-06-25,63500,66700,63500,65500,172648,3650052.0,55725992.0
2015-06-26,65900,67400,65000,66600,122080,3711351.0,55725992.0
2015-06-29,65300,65700,63200,63300,103190,3527455.0,55725992.0
2015-06-30,63000,64300,61800,63700,156001,3549746.0,55725992.0
2015-07-01,63100,64600,62500,64100,84107,3572036.0,55725992.0
2015-07-02,64000,64500,62100,62400,148430,3477302.0,55725992.0
2015-07-03,62400,63900,62000,63700,65926,3549746.0,55725992.0
2015-07-06,62200,62700,59300,61200,159352,3410431.0,55725992.0
2015-07-07,61300,62000,59400,60200,173256,3354705.0,55725992.0
2015-07-08,60600,61100,58500,59600,156448,3321269.0,55725992.0
2015-07-09,59300,61700,57900,61500,152038,3427149.0,55725992.0
2015-07-10,61200,61300,59600,61100,122825,3404858.0,55725992.0
2015-07-13,60600,63500,60400,63000,179273,3510737.0,55725992.0
2015-07-14,63700,64900,63300,63900,199247,3560891.0,55725992.0
2015-07-15,64000,66100,63100,63900,225465,3560891.0,55725992.0
2015-07-16,63500,65400,63400,65300,199177,3638907.0,55725992.0
2015-07-17,66100,66600,65000,65500,193946,3650052.0,55725992.0
2015-07-20,64700,66200,64500,64700,90823,3605472.0,55725992.0
2015-07-21,64700,65700,64300,65100,104035,3627762.0,55725992.0
2015-07-22,64300,65100,62300,63900,123172,3560891.0,55725992.0
2015-07-23,62900,64900,62400,64400,66595,3588754.0,55725992.0
2015-07-24,64900,64900,62500,62500,74562,3482874.0,55725992.0
2015-07-27,61600,61800,60000,61100,115886,3404858.0,55725992.0
2015-07-28,61400,61400,58800,60200,142941,3354705.0,55725992.0
2015-07-29,60100,60800,59100,59500,104753,3315697.0,55725992.0
2015-07-30,59500,61500,59500,60700,195890,3382568.0,55725992.0
2015-07-31,61200,62200,59800,62200,105717,3466157.0,55725992.0
2015-08-03,62200,62500,60700,61800,64693,3443866.0,55725992.0
2015-08-04,62300,62400,61000,61800,85335,3443866.0,55725992.0
2015-08-05,61300,64200,61300,63800,205618,3555318.0,55725992.0
2015-08-06,70000,74600,65300,67300,826828,3750359.0,55725992.0
2015-08-07,67200,67300,64400,66200,251337,3689061.0,55725992.0
2015-08-10,66300,69200,66300,68000,204883,3789367.0,55725992.0
2015-08-11,68200,68800,65200,65200,166491,3633335.0,55725992.0
2015-08-12,65100,65300,61600,63200,204347,3521883.0,55725992.0
2015-08-13,63200,65900,61800,64900,156105,3616617.0,55725992.0
2015-08-17,66300,66300,64100,64600,69857,3599899.0,55725992.0
2015-08-18,65500,66000,64600,65100,123480,3627762.0,55725992.0
2015-08-19,66300,66300,63800,64100,139717,3572036.0,55725992.0
2015-08-20,64000,67000,63300,66700,230635,3716924.0,55725992.0
2015-08-21,65900,65900,63600,64500,215358,3594326.0,55725992.0
2015-08-24,63500,63900,61100,63800,232005,3555318.0,55725992.0
2015-08-25,64100,66000,62200,65000,172107,3622189.0,55725992.0
2015-08-26,65000,67700,63000,67300,172406,3750359.0,55725992.0
2015-08-27,67300,68500,66200,67800,178617,3778222.0,55725992.0
2015-08-28,67900,70800,67900,70100,166783,3906392.0,55725992.0
2015-08-31,69100,71000,68200,69800,279230,3889674.0,55725992.0
2015-09-01,68700,69800,67600,68800,149117,3833948.0,55725992.0
2015-09-02,67500,68400,66000,67300,165101,3750359.0,55725992.0
2015-09-03,67000,67400,64700,65800,174319,3666770.0,55725992.0
2015-09-04,65100,66300,64100,64600,137946,3599899.0,55725992.0
2015-09-07,64600,65500,62200,62700,137676,3494020.0,55725992.0
2015-09-08,63400,63400,60100,60700,159048,3382568.0,55725992.0
2015-09-09,61400,63100,61300,62600,155996,3488447.0,55725992.0
2015-09-10,61400,65100,60800,65100,228833,3627762.0,55725992.0
2015-09-11,64000,65300,63100,63900,139425,3560891.0,55725992.0
2015-09-14,64100,64600,63200,64000,117079,3566463.0,55725992.0
2015-09-15,64000,64000,61600,62000,177782,3455012.0,55725992.0
2015-09-16,62600,63000,62000,62700,138681,3494020.0,55725992.0
2015-09-17,63500,63500,62300,62400,127452,3477302.0,55725992.0
2015-09-18,62200,62800,60200,61000,320585,3399286.0,55725992.0
2015-09-21,60500,61600,60200,61200,78692,3410431.0,55725992.0
2015-09-22,61300,61700,60700,60700,77813,3382568.0,55725992.0
2015-09-23,60100,60400,59300,59300,125320,3304551.0,55725992.0
2015-09-24,59700,60700,59600,60100,89815,3349132.0,55725992.0
2015-09-25,60300,61300,59700,61200,82685,3410431.0,55725992.0
2015-09-30,61000,61200,58900,61100,165400,3404858.0,55725992.0
2015-10-01,60800,63900,60800,63100,203190,3516310.0,55725992.0
2015-10-02,62700,62700,61000,61700,123117,3438294.0,55725992.0
2015-10-05,62100,62100,61100,61200,81578,3410431.0,55725992.0
2015-10-06,61800,62000,60900,61300,77631,3416003.0,55725992.0
2015-10-07,60800,61500,60600,61400,51942,3421576.0,55725992.0
2015-10-08,61600,61700,59200,60500,151794,3371423.0,55725992.0
2015-10-12,60500,62000,60500,61600,138474,3432721.0,55725992.0
2015-10-13,61600,61900,60400,61000,77649,3399286.0,55725992.0
2015-10-14,60900,61000,59100,59100,100236,3293406.0,55725992.0
2015-10-15,59100,60800,58600,60400,106244,3365850.0,55725992.0
2015-10-16,60600,61000,60100,60400,110781,3365850.0,55725992.0
2015-10-19,60400,61000,59900,60400,57857,3365850.0,55725992.0
2015-10-20,60600,62000,60200,62000,96945,3455012.0,55725992.0
2015-10-21,61500,62400,61400,62000,86671,3455012.0,55725992.0
2015-10-22,61200,62200,60300,60600,74875,3376995.0,55725992.0
2015-10-23,61400,63400,60800,60900,141790,3393713.0,55725992.0
2015-10-26,61800,63400,61700,63200,80612,3521883.0,55725992.0
2015-10-27,63100,63100,61500,61900,72394,3449439.0,55725992.0
2015-10-28,62400,62500,60600,62100,50723,3460584.0,55725992.0
2015-10-29,63400,63700,60600,60600,73043,3376995.0,55725992.0
2015-10-30,61200,61900,60500,61000,79967,3399286.0,55725992.0
2015-11-02,60500,60600,57200,58100,277408,3237680.0,55725992.0
2015-11-03,58200,59500,58200,59000,99318,3287834.0,55725992.0
2015-11-04,58500,59900,58000,59600,87275,3321269.0,55725992.0
2015-11-05,59400,59400,58000,58700,73745,3271116.0,55725992.0
2015-11-06,58500,58800,56500,57200,176608,3187527.0,55725992.0
2015-11-09,56900,57000,55700,56100,101919,3126228.0,55725992.0
2015-11-10,55800,55900,54400,55100,100974,3070502.0,55725992.0
2015-11-11,54000,55800,54000,55300,95053,3081647.0,55725992.0
2015-11-12,54800,55600,54100,55100,84733,3070502.0,55725992.0
2015-11-13,54100,55300,53700,54900,90635,3059357.0,55725992.0
2015-11-16,53700,54400,53100,53400,110266,2975768.0,55725992.0
2015-11-17,53500,54300,52800,53700,96992,2992486.0,55725992.0
2015-11-18,53800,53900,52900,53500,90408,2981341.0,55725992.0
2015-11-19,54100,54600,53300,54200,72027,3020349.0,55725992.0
2015-11-20,54400,54800,54000,54700,64831,3048212.0,55725992.0
2015-11-23,55400,55500,54400,54500,50258,3037067.0,55725992.0
2015-11-24,55000,56200,54300,55300,107274,3081647.0,55725992.0
2015-11-25,55000,55200,53600,54000,197375,3009204.0,55725992.0
2015-11-26,54400,54400,53100,54000,85249,3009204.0,55725992.0
2015-11-27,53800,55000,53400,54800,74520,3053784.0,55725992.0
2015-11-30,58700,59000,54500,54700,561605,3048212.0,55725992.0
2015-12-01,55200,55200,53700,55100,159385,3070502.0,55725992.0
2015-12-02,54600,54900,53000,54100,255528,3014776.0,55725992.0
2015-12-03,53100,53900,52900,53200,150074,2964623.0,55725992.0
2015-12-04,52600,53400,52500,52600,134203,2931187.0,55725992.0
2015-12-07,53100,53600,52300,52800,87155,2942332.0,55725992.0
2015-12-08,52800,52800,51000,52100,154285,2903324.0,55725992.0
2015-12-09,52300,52400,51100,51300,101326,2858743.0,55725992.0
2015-12-10,50700,51900,50500,51400,112409,2864316.0,55725992.0
2015-12-11,51000,51800,50700,51000,92359,2842026.0,55725992.0
2015-12-14,50300,50900,49950,50600,75322,2819735.0,55725992.0
2015-12-15,49950,51200,49800,50800,87487,2830880.0,55725992.0
2015-12-16,51200,52200,51100,51100,113520,2847598.0,55725992.0
2015-12-17,51800,52800,51200,51600,135960,2875461.0,55725992.0
2015-12-18,51200,51600,50500,51000,151138,2842026.0,55725992.0
2015-12-21,50600,51700,50600,51000,246076,2842026.0,55725992.0
2015-12-22,51800,53800,51300,52000,319820,2897752.0,55725992.0
2015-12-23,52400,52800,51700,52800,143367,2942332.0,55725992.0
2015-12-24,53700,53700,52000,52500,93709,2925615.0,55725992.0
2015-12-28,52200,52900,51800,52100,99043,2903324.0,55725992.0
2015-12-29,51700,52400,50600,51100,171936,2847598.0,55725992.0
2015-12-30,51100,51600,49550,49550,224252,2761223.0,55725992.0
2016-01-04,48850,49500,46100,46950,367377,2616335.0,55725992.0
2016-01-05,45850,48200,45850,47950,317368,2672061.0,55725992.0
2016-01-06,47650,48350,47400,48050,167263,2677634.0,55725992.0
2016-01-07,47500,48050,46550,46750,148873,2605190.0,55725992.0
2016-01-08,46500,46850,45400,46450,242411,2588472.0,55725992.0
2016-01-11,45500,46350,45350,45600,126439,2541105.0,55725992.0
2016-01-12,45800,46650,45050,45400,146047,2529960.0,55725992.0
2016-01-13,45650,47050,45600,46500,112345,2591259.0,55725992.0
2016-01-14,45700,45950,44400,45400,190290,2529960.0,55725992.0
2016-01-15,46050,46300,43550,43700,194489,2435226.0,55725992.0
2016-01-18,43000,43650,42600,43100,181062,2401790.0,55725992.0
2016-01-19,43100,43850,42150,43700,143263,2435226.0,55725992.0
2016-01-20,43200,43700,40950,41700,160280,2323774.0,55725992.0
2016-01-21,42000,42500,41000,41500,121178,2312629.0,55725992.0
2016-01-22,42000,44900,42000,43700,153344,2435226.0,55725992.0
2016-01-25,44250,44700,43450,43750,81907,2438012.0,55725992.0
2016-01-26,43500,43500,42050,42950,85840,2393431.0,55725992.0
2016-01-27,43500,45450,43450,44650,155136,2488166.0,55725992.0
2016-01-28,43700,45700,43500,45000,161763,2507670.0,55725992.0
2016-01-29,45000,46650,44750,46400,154961,2585686.0,55725992.0
2016-02-01,46700,48200,46300,47450,174975,2644198.0,55725992.0
2016-02-02,46750,47450,46250,46300,112163,2580113.0,55725992.0
2016-02-03,45600,45750,44250,44600,114061,2485379.0,55725992.0
2016-02-04,44900,46250,44700,46150,98785,2571755.0,55725992.0
2016-02-05,46150,47550,45600,46550,107690,2594045.0,55725992.0
2016-02-11,44300,45250,44300,45000,135219,2507670.0,55725992.0
2016-02-12,43500,44100,38050,39000,691586,2173314.0,55725992.0
2016-02-15,40100,40100,38750,39700,354594,2212322.0,55725992.0
2016-02-16,40000,40250,39300,40100,205436,2234612.0,55725992.0
2016-02-17,40000,40450,39750,40100,142909,2234612.0,55725992.0
2016-02-18,40500,41300,40500,41000,133047,2284766.0,55725992.0
2016-02-19,40650,41350,40000,41250,108767,2298697.0,55725992.0
2016-02-22,41250,41550,40800,41150,55812,2293125.0,55725992.0
2016-02-23,41900,41950,41200,41350,85433,2304270.0,55725992.0
2016-02-24,40850,41400,40550,41350,71313,2304270.0,55725992.0
2016-02-25,41450,42900,41450,42350,163471,2359996.0,55725992.0
2016-02-26,42100,42350,41150,41650,153877,2320988.0,55725992.0
2016-02-29,41750,43200,41500,41550,168690,2315415.0,55725992.0
2016-03-02,42400,44250,42250,44000,188600,2451944.0,55725992.0
2016-03-03,44050,45600,43650,45000,163502,2507670.0,55725992.0
2016-03-04,45200,45900,44000,45600,191028,2541105.0,55725992.0
2016-03-07,45900,47550,45450,46500,192579,2591259.0,55725992.0
2016-03-08,46000,46500,44750,45000,202508,2507670.0,55725992.0
2016-03-09,44800,45000,43600,43850,187447,2443585.0,55725992.0
2016-03-10,43950,44100,43550,43900,235266,2446371.0,55725992.0
2016-03-11,44200,44200,43250,43750,127196,2438012.0,55725992.0
2016-03-14,44500,44850,43900,44000,234576,2451944.0,55725992.0
2016-03-15,43550,43850,43000,43400,165944,2418508.0,55725992.0
2016-03-16,43200,44300,43150,44000,163651,2451944.0,55725992.0
2016-03-17,44900,48300,44850,47150,572502,2627481.0,55725992.0
2016-03-18,47700,48500,46800,47000,312785,2619122.0,55725992.0
2016-03-21,47350,47950,45500,45850,167188,2555037.0,55725992.0
2016-03-22,46000,46050,44500,44950,204437,2504883.0,55725992.0
2016-03-23,45100,45700,45050,45700,104035,2546678.0,55725992.0
2016-03-24,45100,45150,43900,45050,176296,2510456.0,55725992.0
2016-03-25,44600,44850,44300,44550,87657,2482593.0,55725992.0
2016-03-28,44200,44350,43050,43600,181831,2429653.0,55725992.0
2016-03-29,43650,44650,43650,44650,151801,2488166.0,55725992.0
2016-03-30,44950,45700,43800,45350,264673,2527174.0,55725992.0
2016-03-31,45350,45500,43100,43950,341781,2449157.0,55725992.0
2016-04-01,43650,44950,43600,44250,270252,2465875.0,55725992.0
2016-04-04,43750,44450,43700,43950,110333,2449157.0,55725992.0
2016-04-05,43550,44200,42650,43000,153284,2396218.0,55725992.0
2016-04-06,42700,42850,42200,42550,149412,2371141.0,55725992.0
2016-04-07,42750,42950,42150,42900,155907,2390645.0,55725992.0
2016-04-08,42350,42550,41800,42400,183853,2362782.0,55725992.0
2016-04-11,42100,42150,41300,41650,193918,2320988.0,55725992.0
2016-04-12,41450,42850,41350,42550,176119,2371141.0,55725992.0
2016-04-14,43250,44700,43250,44500,348746,2479807.0,55725992.0
2016-04-15,44300,45200,44050,45100,175736,2513242.0,55725992.0
2016-04-18,44700,45650,44300,45400,133941,2529960.0,55725992.0
2016-04-19,45500,45850,44950,45050,205259,2510456.0,55725992.0
2016-04-20,45250,47100,45250,46400,254668,2585686.0,55725992.0
2016-04-21,47300,47800,46550,47350,191266,2638626.0,55725992.0
2016-04-22,46750,47850,46400,47400,155092,2641412.0,55725992.0
2016-04-25,47250,47400,46450,46950,99970,2616335.0,55725992.0
2016-04-26,46950,46950,45650,45950,116502,2560609.0,55725992.0
2016-04-27,45600,46100,45050,45300,141952,2524387.0,55725992.0
2016-04-28,45400,46500,45250,45700,197111,2546678.0,55725992.0
2016-04-29,45800,46150,44850,46100,104289,2568968.0,55725992.0
2016-05-02,45550,45550,44750,44850,93234,2499311.0,55725992.0
2016-05-03,45050,45300,44000,44200,128116,2463089.0,55725992.0
2016-05-04,43550,43900,42800,43100,173278,2401790.0,55725992.0
2016-05-09,42600,43100,41650,41750,159812,2326560.0,55725992.0
2016-05-10,41600,42350,41600,42250,98983,2354423.0,55725992.0
2016-05-11,42700,42800,42000,42150,120083,2348851.0,55725992.0
2016-05-12,41550,42400,41200,42400,139861,2362782.0,55725992.0
2016-05-13,42400,42550,41750,42400,123063,2362782.0,55725992.0
2016-05-16,42100,43450,42100,43000,155415,2396218.0,55725992.0
2016-05-17,43850,45250,43300,43950,323406,2449157.0,55725992.0
2016-05-18,44050,44050,42950,43450,118771,2421294.0,55725992.0
2016-05-19,43100,43650,42700,43100,143801,2401790.0,55725992.0
2016-05-20,43300,43400,42500,43150,135266,2404577.0,55725992.0
2016-05-23,43350,43600,42850,43150,87464,2404577.0,55725992.0
2016-05-24,43100,43100,41750,42000,206545,2340492.0,55725992.0
2016-05-25,42850,43450,42600,43450,131424,2421294.0,55725992.0
2016-05-26,43250,43650,42750,43650,156476,2432440.0,55725992.0
2016-05-27,43650,43800,43250,43650,202118,2432440.0,55725992.0
2016-05-30,43500,44950,43350,44550,263382,2482593.0,55725992.0
2016-05-31,44150,44650,44050,44650,277909,2488166.0,55725992.0
2016-06-01,44650,44900,43650,44050,136440,2454730.0,55725992.0
2016-06-02,43800,44050,43250,43900,103413,2446371.0,55725992.0
2016-06-03,43900,43950,42800,43350,188274,2415722.0,55725992.0
2016-06-07,43000,43300,42500,43050,224714,2399004.0,55725992.0
2016-06-08,43050,44350,42650,44350,184251,2471448.0,55725992.0
2016-06-09,44700,46050,44400,45900,333580,2557823.0,55725992.0
2016-06-10,45950,45950,44850,45400,181741,2529960.0,55725992.0
2016-06-13,44900,44900,43950,44650,158701,2488166.0,55725992.0
2016-06-14,44150,44650,43350,43700,166934,2435226.0,55725992.0
2016-06-15,43300,43550,43050,43250,168440,2410149.0,55725992.0
2016-06-16,43200,43200,42000,42100,207715,2346064.0,55725992.0
2016-06-17,42900,43100,42000,42200,144862,2351637.0,55725992.0
2016-06-20,42800,43350,42350,43200,100683,2407363.0,55725992.0
2016-06-21,43350,43700,42800,43700,96899,2435226.0,55725992.0
2016-06-22,43800,44000,43100,43600,126242,2429653.0,55725992.0
2016-06-23,43500,44200,43350,44050,89721,2454730.0,55725992.0
2016-06-24,44400,44600,41650,42350,235574,2359996.0,55725992.0
2016-06-27,41950,42250,40800,41050,177467,2287552.0,55725992.0
2016-06-28,40000,40950,39550,40600,179831,2262475.0,55725992.0
2016-06-29,41200,41700,40600,41650,180992,2320988.0,55725992.0
2016-06-30,41800,42250,41450,42100,139817,2346064.0,55725992.0
2016-07-01,42250,44000,42250,43550,177384,2426867.0,55725992.0
2016-07-04,43700,43700,42900,43200,114147,2407363.0,55725992.0
2016-07-05,43250,43400,42800,43000,70888,2396218.0,55725992.0
2016-07-06,43000,43050,41750,42550,173026,2371141.0,55725992.0
2016-07-07,43000,43650,42450,43350,74425,2415722.0,55725992.0
2016-07-08,42900,43200,42050,42400,326815,2362782.0,55725992.0
2016-07-11,43150,44100,43100,43800,138611,2440798.0,55725992.0
2016-07-12,43800,44500,43200,43500,136379,2424081.0,55725992.0
2016-07-13,43850,45000,43850,44450,172571,2477020.0,55725992.0
2016-07-14,44700,45250,44200,44600,125314,2485379.0,55725992.0
2016-07-15,44950,45700,44750,45050,127486,2510456.0,55725992.0
2016-07-18,44650,44950,44400,44750,75688,2493738.0,55725992.0
2016-07-19,44400,45100,44000,44300,93292,2468661.0,55725992.0
2016-07-20,44200,45000,43900,44600,102710,2485379.0,55725992.0
2016-07-21,44650,45450,44650,44900,98439,2502097.0,55725992.0
2016-07-22,45250,45950,44650,45700,133284,2546678.0,55725992.0
2016-07-25,45950,46600,45800,46450,242134,2588472.0,55725992.0
2016-07-26,46400,46950,45900,46300,107900,2580113.0,55725992.0
2016-07-27,46350,47050,46050,46500,112579,2591259.0,55725992.0
2016-07-28,46450,46700,45900,46300,92215,2580113.0,55725992.0
2016-07-29,46050,46900,45700,46900,185392,2613549.0,55725992.0
2016-08-01,47000,47500,46900,47050,110809,2621908.0,55725992.0
2016-08-02,47100,47200,45300,45650,196058,2543892.0,55725992.0
2016-08-03,45000,45400,43250,44100,206076,2457516.0,55725992.0
2016-08-04,44150,44550,43900,44250,90027,2465875.0,55725992.0
2016-08-05,44050,44500,42150,42350,241330,2359996.0,55725992.0
2016-08-08,42600,43500,42200,43250,291810,2410149.0,55725992.0
2016-08-09,43300,43300,42400,43250,135145,2410149.0,55725992.0
2016-08-10,43000,43600,43000,43350,115286,2415722.0,55725992.0
2016-08-11,43450,43450,42400,43150,158412,2404577.0,55725992.0
2016-08-12,43100,44100,42700,43300,131517,2412935.0,55725992.0
2016-08-16,43700,43800,43000,43100,81821,2401790.0,55725992.0
2016-08-17,42800,43350,42700,42800,127571,2385072.0,55725992.0
2016-08-18,42800,42800,41600,41800,209864,2329346.0,55725992.0
2016-08-19,41800,42150,41450,42000,155169,2340492.0,55725992.0
2016-08-22,42150,42150,41500,41550,139342,2315415.0,55725992.0
2016-08-23,41550,41700,41150,41200,69814,2295911.0,55725992.0
2016-08-24,41100,41450,41000,41300,65127,2301483.0,55725992.0
2016-08-25,41700,42100,41400,41850,110872,2332133.0,55725992.0
2016-08-26,41300,42050,41300,41700,84271,2323774.0,55725992.0
2016-08-29,41450,41450,40900,41150,76807,2293125.0,55725992.0
2016-08-30,41000,41900,41000,41150,56069,2293125.0,55725992.0
2016-08-31,41200,41250,40100,40100,205450,2234612.0,55725992.0
2016-09-01,40050,40500,39850,40350,139375,2248544.0,55725992.0
2016-09-02,40200,40350,39900,40050,108717,2231826.0,55725992.0
2016-09-05,40100,41850,40100,41450,115738,2309842.0,55725992.0
2016-09-06,41600,41900,41450,41700,88809,2323774.0,55725992.0
2016-09-07,41500,42450,41500,42050,122935,2343278.0,55725992.0
2016-09-08,41950,42350,41500,42000,146109,2340492.0,55725992.0
2016-09-09,42000,42200,41600,41750,105166,2326560.0,55725992.0
2016-09-12,41750,41900,41350,41350,70085,2304270.0,55725992.0
2016-09-13,41700,42200,40800,40800,120593,2273620.0,55725992.0
2016-09-19,40150,40800,40150,40550,81265,2259689.0,55725992.0
2016-09-20,41100,41100,40200,40600,93775,2262475.0,55725992.0
2016-09-21,40350,41000,40300,40800,72983,2273620.0,55725992.0
2016-09-22,41150,41550,40700,40800,78787,2273620.0,55725992.0
2016-09-23,41250,41650,40800,41200,128706,2295911.0,55725992.0
2016-09-26,41350,41500,40800,41050,55238,2287552.0,55725992.0
2016-09-27,41000,41150,40250,40800,120636,2273620.0,55725992.0
2016-09-28,40900,40900,40550,40550,51156,2259689.0,55725992.0
2016-09-29,40900,41400,40650,41400,58652,2307056.0,55725992.0
2016-09-30,40900,41150,40650,40750,97542,2270834.0,55725992.0
2016-10-04,40600,40850,40400,40450,112321,2254116.0,55725992.0
2016-10-05,40250,40700,40200,40400,102592,2251330.0,55725992.0
2016-10-06,40400,40500,40150,40150,119186,2237399.0,55725992.0
2016-10-07,40100,40350,40000,40150,172318,2237399.0,55725992.0
2016-10-10,40350,40800,40000,40100,136332,2234612.0,55725992.0
2016-10-11,40550,40900,40200,40300,86632,2245757.0,55725992.0
2016-10-12,40600,40700,40150,40400,86994,2251330.0,55725992.0
2016-10-13,40200,40450,40050,40050,94200,2231826.0,55725992.0
2016-10-14,40100,40600,40100,40600,70509,2262475.0,55725992.0
2016-10-17,40750,40900,40200,40250,97131,2242971.0,55725992.0
2016-10-18,40500,41150,40300,41150,86190,2293125.0,55725992.0
2016-10-19,41150,41600,40750,41300,110621,2301483.0,55725992.0
2016-10-20,41500,41900,41350,41600,64437,2318201.0,55725992.0
2016-10-21,41800,41800,41100,41650,130539,2320988.0,55725992.0
2016-10-24,41350,42000,41150,42000,82005,2340492.0,55725992.0
2016-10-25,41600,42050,41550,41800,67910,2329346.0,55725992.0
2016-10-26,41800,41850,41000,41300,61438,2301483.0,55725992.0
2016-10-27,41100,41700,40800,41700,65680,2323774.0,55725992.0
2016-10-28,41250,41650,41000,41000,56518,2284766.0,55725992.0
2016-10-31,40650,41250,40550,41100,59085,2290338.0,55725992.0
2016-11-01,41000,41150,40250,40700,78607,2268048.0,55725992.0
2016-11-02,40850,40850,40300,40500,74517,2256903.0,55725992.0
2016-11-03,40750,40750,40100,40150,83539,2237399.0,55725992.0
2016-11-04,40200,40450,40000,40450,68438,2254116.0,55725992.0
2016-11-07,40900,41150,40300,41050,64521,2287552.0,55725992.0
2016-11-08,41050,41900,40950,41900,70450,2334919.0,55725992.0
2016-11-09,41900,41900,39650,40500,165311,2256903.0,55725992.0
2016-11-10,40900,41800,40700,41450,115470,2309842.0,55725992.0
2016-11-11,41600,42700,41600,41850,123805,2332133.0,55725992.0
2016-11-14,41900,42300,41550,42200,81538,2351637.0,55725992.0
2016-11-15,42500,43350,41650,43350,101431,2415722.0,55725992.0
2016-11-16,43550,43550,42950,43400,101112,2418508.0,55725992.0
2016-11-17,43350,43350,42650,43000,62662,2396218.0,55725992.0
2016-11-18,42700,42900,40700,40750,208463,2270834.0,55725992.0
2016-11-21,41000,41300,40150,41100,132624,2290338.0,55725992.0
2016-11-22,41450,41450,40600,41150,110362,2293125.0,55725992.0
2016-11-23,41900,43000,41500,42500,244026,2368355.0,55725992.0
2016-11-24,42200,42450,41750,42300,131471,2357209.0,55725992.0
2016-11-25,42400,42750,41800,41950,95149,2337705.0,55725992.0
2016-11-28,41900,42400,41350,42050,91236,2343278.0,55725992.0
2016-11-29,41600,42200,41000,41050,136757,2287552.0,55725992.0
2016-11-30,41200,41200,40050,40050,211283,2231826.0,55725992.0
2016-12-01,40100,41000,40000,40750,106589,2270834.0,55725992.0
2016-12-02,40300,40900,40300,40700,101965,2268048.0,55725992.0
2016-12-05,40350,40650,40050,40450,59982,2254116.0,55725992.0
2016-12-06,40850,40850,40250,40350,62085,2248544.0,55725992.0
2016-12-07,40250,40600,40100,40400,78371,2251330.0,55725992.0
2016-12-08,40600,42000,40450,42000,151325,2340492.0,55725992.0
2016-12-09,41500,42000,41300,42000,220318,2340492.0,55725992.0
2016-12-12,42300,43500,42050,43500,178231,2424081.0,55725992.0
2016-12-13,43450,43450,42300,42900,122577,2390645.0,55725992.0
2016-12-14,43050,43100,42200,42550,78922,2371141.0,55725992.0
2016-12-15,42300,43150,42300,42850,73343,2387859.0,55725992.0
2016-12-16,42600,43250,42600,43050,136676,2399004.0,55725992.0
2016-12-19,43100,43350,42650,42650,63876,2376714.0,55725992.0
2016-12-20,42600,43350,42550,43350,62093,2415722.0,55725992.0
2016-12-21,43100,43300,42250,42450,87000,2365568.0,55725992.0
2016-12-22,42250,42900,41850,42100,104448,2346064.0,55725992.0
2016-12-23,41900,42500,41700,42000,55829,2340492.0,55725992.0
2016-12-26,42000,42300,41800,42250,51124,2354423.0,55725992.0
2016-12-27,42500,42800,42000,42650,73607,2376714.0,55725992.0
2016-12-28,41750,42000,41500,41750,82809,2326560.0,55725992.0
2016-12-29,41950,42100,41250,41900,69324,2334919.0,55725992.0
2017-01-02,42400,42400,41400,41700,31749,2323774.0,55725992.0
2017-01-03,41550,41850,41250,41500,41298,2312629.0,55725992.0
2017-01-04,41500,42650,41150,42600,135533,2373927.0,55725992.0
2017-01-05,42250,43600,42250,43500,123247,2424081.0,55725992.0
2017-01-06,43550,44100,42950,44000,331720,2451944.0,55725992.0
2017-01-09,43650,43950,43000,43600,89496,2429653.0,55725992.0
2017-01-10,43600,44600,43400,43800,124931,2440798.0,55725992.0
