이건산업(008250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-25,8970,9640,8940,9560,131368,89611.0,9373525.0
2018-01-26,9640,9640,9400,9550,40627,89517.0,9373525.0
2018-01-29,9510,9580,9460,9490,34803,88955.0,9373525.0
2018-01-30,9490,9530,9400,9470,17352,88767.0,9373525.0
2018-01-31,9380,9470,9300,9380,19457,87924.0,9373525.0
2018-02-01,9380,9580,9370,9560,32293,89611.0,9373525.0
2018-02-02,9560,9590,9380,9520,9548,89236.0,9373525.0
2018-02-05,9400,9400,9200,9270,19042,86893.0,9373525.0
2018-02-06,9070,9110,8830,9030,37573,84643.0,9373525.0
2018-02-07,9100,9100,8960,9030,10057,84643.0,9373525.0
2018-02-08,9060,9060,8920,9040,12816,84737.0,9373525.0
2018-02-09,8990,8990,8800,8820,22740,82674.0,9373525.0
2018-02-12,8820,8890,8600,8600,32885,80612.0,9373525.0
2018-02-13,8690,8690,8520,8520,13321,79862.0,9373525.0
2018-02-14,8650,8650,8430,8520,9351,79862.0,9373525.0
2018-02-19,8600,8740,8400,8690,12164,81456.0,9373525.0
2018-02-20,8710,8740,8600,8660,4190,81175.0,9373525.0
2018-02-21,8660,8750,8610,8750,4707,82018.0,9373525.0
2018-02-22,8750,8800,8600,8720,5810,81737.0,9373525.0
2018-02-23,8760,8810,8600,8740,5976,81925.0,9373525.0
2018-02-26,8750,9080,8620,9020,41256,84549.0,9373525.0
2018-02-27,9100,9310,8970,9230,57031,86518.0,9373525.0
2018-02-28,9230,9440,9200,9260,44033,86799.0,9373525.0
2018-03-02,9280,9430,9220,9400,38659,88111.0,9373525.0
2018-03-05,9420,9500,9250,9260,22809,86799.0,9373525.0
2018-03-06,9280,9550,9210,9520,60012,89236.0,9373525.0
2018-03-07,9600,10100,9480,9980,183169,93548.0,9373525.0
2018-03-08,10200,10500,10000,10450,250126,97953.0,9373525.0
2018-03-09,10400,10900,10400,10900,234131,102171.0,9373525.0
2018-03-12,11150,11150,10800,11000,92902,103109.0,9373525.0
2018-03-13,10900,10900,10400,10750,111526,100765.0,9373525.0
2018-03-14,10700,10850,10600,10700,39392,100297.0,9373525.0
2018-03-15,10650,10800,10450,10500,48159,98422.0,9373525.0
2018-03-16,10500,10700,10250,10650,39290,99828.0,9373525.0
2018-03-19,10650,10650,10150,10250,51119,96079.0,9373525.0
2018-03-20,10100,10400,10100,10250,44845,96079.0,9373525.0
2018-03-21,10250,10500,10200,10350,25235,97016.0,9373525.0
2018-03-22,10300,10600,10200,10400,43712,97485.0,9373525.0
2018-03-23,10150,10300,9710,9710,63200,91017.0,9373525.0
2018-03-26,9700,9990,9430,9960,38611,93360.0,9373525.0
2018-03-27,10100,10150,9920,10100,21103,94673.0,9373525.0
2018-03-28,10000,10200,9800,9890,18793,92704.0,9373525.0
2018-03-29,9800,10100,9800,10050,14217,94204.0,9373525.0
2018-03-30,10150,10200,9920,10000,10382,93735.0,9373525.0
2018-04-02,9990,10000,9820,9940,12112,93173.0,9373525.0
2018-04-03,9920,9920,9520,9740,27379,91298.0,9373525.0
2018-04-04,9680,9800,9590,9650,15589,90455.0,9373525.0
2018-04-05,9650,9780,9600,9680,13136,90736.0,9373525.0
2018-04-06,9580,9780,9310,9370,50764,87830.0,9373525.0
2018-04-09,9360,9460,9110,9220,24113,86424.0,9373525.0
2018-04-10,9200,9260,9080,9100,14216,85299.0,9373525.0
2018-04-11,9100,9420,9070,9420,16694,88299.0,9373525.0
2018-04-12,9440,9440,9290,9440,4731,88486.0,9373525.0
2018-04-13,9440,9500,9310,9400,8034,88111.0,9373525.0
2018-04-16,9600,9600,9290,9470,7972,88767.0,9373525.0
2018-04-17,9360,9500,9210,9390,24551,88017.0,9373525.0
2018-04-18,9500,9500,9190,9270,43586,86893.0,9373525.0
2018-04-19,9230,9500,9160,9410,54986,88205.0,9373525.0
2018-04-20,9440,9480,9260,9430,30369,88392.0,9373525.0
2018-04-23,9490,10200,9350,10000,79416,93735.0,9373525.0
2018-04-24,10150,10150,9800,9940,35040,93173.0,9373525.0
2018-04-25,9910,9930,9600,9730,25093,91204.0,9373525.0
2018-04-26,9800,9970,9630,9770,30908,91579.0,9373525.0
2018-04-27,9800,9940,9550,9730,15698,91204.0,9373525.0
2018-04-30,9740,10300,9690,10100,107112,94673.0,9373525.0
2018-05-02,10450,10600,10100,10550,105780,98891.0,9373525.0
2018-05-03,10450,10600,10150,10150,75367,95141.0,9373525.0
2018-05-04,13150,13150,13150,13150,926076,123262.0,9373525.0
2018-05-08,14300,15850,13850,14700,7916205,137791.0,9373525.0
2018-05-09,14600,14800,13300,13850,2017368,129823.0,9373525.0
2018-05-10,13850,15000,13250,15000,2435455,140603.0,9373525.0
2018-05-11,14200,14950,13600,14900,1757139,139666.0,9373525.0
2018-05-14,14850,15300,14200,15300,1804843,143415.0,9373525.0
2018-05-15,14950,16200,14300,14450,3068504,135447.0,9373525.0
2018-05-16,13050,13950,12850,13300,1425736,124668.0,9373525.0
2018-05-17,13300,14400,13200,13600,1022636,127480.0,9373525.0
2018-05-18,13650,13950,13300,13800,403642,129355.0,9373525.0
2018-05-21,13650,14300,13600,13950,393294,130761.0,9373525.0
2018-05-23,13650,14300,13300,14050,424118,131698.0,9373525.0
2018-05-24,14500,14900,13700,14750,1197316,138259.0,9373525.0
2018-05-25,12500,14300,12300,14100,1588750,132167.0,9373525.0
2018-05-28,16000,18200,15850,17500,2647930,164037.0,9373525.0
2018-05-29,17000,20600,16650,20600,3247706,193095.0,9373525.0
2018-05-30,19950,22500,19350,20400,3505163,191220.0,9373525.0
2018-05-31,19850,22200,19600,21100,2846112,197781.0,9373525.0
2018-06-01,22150,22900,19150,19700,2427365,184658.0,9373525.0
2018-06-04,20050,20100,17800,17950,1376566,168255.0,9373525.0
2018-06-05,17600,18550,16950,18400,1256511,172473.0,9373525.0
2018-06-07,18300,18700,17350,17350,757405,162631.0,9373525.0
2018-06-08,17500,17950,16800,17500,739319,164037.0,9373525.0
2018-06-11,17250,18200,17000,18000,690191,168723.0,9373525.0
2018-06-12,18000,18650,16250,17300,960604,162162.0,9373525.0
2018-06-14,16700,16850,15200,15300,777490,143415.0,9373525.0
2018-06-15,15100,16600,14800,16500,1443476,154663.0,9373525.0
2018-06-18,16300,17900,16050,16900,1362598,158413.0,9373525.0
2018-06-19,17250,18050,16800,17700,1006595,165911.0,9373525.0
2018-06-20,17400,17850,17000,17800,797657,166849.0,9373525.0
2018-06-21,18600,18750,15800,16000,1403124,149976.0,9373525.0
2018-06-22,16150,16150,14250,15000,861991,140603.0,9373525.0
2018-06-25,14600,15500,14550,14850,760046,139197.0,9373525.0
2018-06-26,14450,15250,14300,14400,576821,134979.0,9373525.0
2018-06-27,14500,14650,12900,13200,819767,123731.0,9373525.0
2018-06-28,13150,13850,13000,13350,566443,125137.0,9373525.0
2018-06-29,13750,14950,13350,14950,967844,140134.0,9373525.0
2018-07-02,14750,15200,14350,14800,781546,138728.0,9373525.0
2018-07-03,15200,15400,13950,15400,1092061,144352.0,9373525.0
2018-07-04,15050,15200,13750,14300,1127626,134041.0,9373525.0
2018-07-05,13800,13900,11800,11850,1675095,111076.0,9373525.0
2018-07-06,12000,12500,11850,12350,777338,115763.0,9373525.0
2018-07-09,11800,11800,11100,11300,476236,105921.0,9373525.0
2018-07-10,11500,11700,11350,11350,275538,106390.0,9373525.0
2018-07-11,11250,11950,11250,11600,302823,108733.0,9373525.0
2018-07-12,11600,12150,11550,11700,234513,109670.0,9373525.0
2018-07-13,11800,12100,11600,12000,250850,112482.0,9373525.0
2018-07-16,12350,12350,11750,11850,173588,111076.0,9373525.0
2018-07-17,11800,12000,11500,11650,195758,109202.0,9373525.0
2018-07-18,11700,11750,11100,11200,227352,104983.0,9373525.0
2018-07-19,11100,11400,10950,11250,169801,105452.0,9373525.0
2018-07-20,11250,11450,11100,11250,148702,105452.0,9373525.0
2018-07-23,11100,11200,10550,10650,146732,99828.0,9373525.0
2018-07-24,10750,11800,10750,11650,500557,109202.0,9373525.0
2018-07-25,11700,11750,11200,11450,215496,107327.0,9373525.0
2018-07-26,11450,12450,11450,12100,565052,113420.0,9373525.0
2018-07-27,12300,12600,11750,12500,470245,117169.0,9373525.0
2018-07-30,12350,12900,12200,12400,486204,116232.0,9373525.0
2018-07-31,12450,12600,11850,11900,460818,111545.0,9373525.0
2018-08-01,12050,12350,11850,12200,236082,114357.0,9373525.0
2018-08-02,12200,12650,12100,12200,334150,114357.0,9373525.0
2018-08-03,12400,12800,12300,12600,347972,118106.0,9373525.0
2018-08-06,12600,12650,12300,12300,221430,115294.0,9373525.0
2018-08-07,12300,12550,12250,12400,131216,116232.0,9373525.0
2018-08-08,12400,12750,12200,12300,371619,115294.0,9373525.0
2018-08-09,12300,12350,12000,12100,186912,113420.0,9373525.0
2018-08-10,12450,12550,12150,12450,306995,116700.0,9373525.0
2018-08-13,12750,13100,11650,11800,879635,110608.0,9373525.0
2018-08-14,11800,12300,11700,12250,194560,114826.0,9373525.0
2018-08-16,12450,13550,12050,13350,797925,125137.0,9373525.0
2018-08-17,13300,13550,12900,13350,428480,125137.0,9373525.0
2018-08-20,13350,13400,12850,12950,234026,121387.0,9373525.0
2018-08-21,13050,13100,12800,12950,167606,121387.0,9373525.0
2018-08-22,13000,13250,12700,13250,282583,124199.0,9373525.0
2018-08-23,13250,13650,13100,13400,362758,125605.0,9373525.0
2018-08-24,13500,13550,13050,13200,174787,123731.0,9373525.0
2018-08-27,12300,12400,11950,11950,298282,112014.0,9373525.0
2018-08-28,11850,12100,11350,11550,221110,108264.0,9373525.0
2018-08-29,11300,11700,11150,11500,141757,107796.0,9373525.0
2018-08-30,11600,11950,11550,11600,109439,108733.0,9373525.0
2018-08-31,11550,11750,11500,11600,90010,108733.0,9373525.0
2018-09-03,11850,11900,11500,11650,100404,109202.0,9373525.0
2018-09-04,11650,13000,11600,12050,610484,112951.0,9373525.0
2018-09-05,12150,12250,11900,12000,122931,115009.0,9584073.0
2018-09-06,13000,15600,12100,15600,4052821,149512.0,9584073.0
2018-09-07,16800,17000,15200,15650,3969094,149991.0,9584073.0
2018-09-10,16050,16850,15750,16600,2614017,159096.0,9584073.0
2018-09-11,17300,17850,16250,16900,1535810,161971.0,9584073.0
2018-09-12,16800,17000,15850,16900,1041607,161971.0,9584073.0
2018-09-13,16350,16500,15750,15900,686376,152387.0,9584073.0
2018-09-14,15900,17400,15600,16700,1966937,160054.0,9584073.0
2018-09-17,17150,19050,16600,17250,4127971,168957.0,9794621.0
2018-09-18,17000,17350,15500,15700,1533319,153776.0,9794621.0
2018-09-19,15900,16950,14350,14400,2978411,141043.0,9794621.0
2018-09-20,15100,15150,13800,14550,1060463,142512.0,9794621.0
2018-09-21,14350,15350,14250,15000,927444,146919.0,9794621.0
2018-09-27,15050,15050,14100,14100,488456,138104.0,9794621.0
2018-09-28,14100,14150,13300,13700,506008,134186.0,9794621.0
2018-10-01,13750,13900,13500,13550,293364,135570.0,10005169.0
2018-10-02,13350,14150,13150,13600,590686,136070.0,10005169.0
2018-10-04,14100,14250,13650,13850,440012,138572.0,10005169.0
2018-10-05,13600,14050,13400,13750,251596,137571.0,10005169.0
2018-10-08,13800,14700,13500,13500,500229,135070.0,10005169.0
2018-10-10,13000,13000,11450,11550,671046,115560.0,10005169.0
2018-10-11,10550,11250,10500,10800,478193,108056.0,10005169.0
2018-10-12,10700,11350,10700,11250,328699,116111.0,10320991.0
2018-10-15,11200,11650,10950,11200,278438,115595.0,10320991.0
2018-10-16,11400,11750,11200,11400,222626,117659.0,10320991.0
2018-10-17,11600,12450,11550,11900,555995,122820.0,10320991.0
2018-10-18,12000,12450,11800,12050,327116,124368.0,10320991.0
2018-10-19,12000,12600,11650,12600,423423,130044.0,10320991.0
2018-10-22,12250,12400,11450,11450,560614,118175.0,10320991.0
2018-10-23,11650,12800,11150,11150,1199979,115079.0,10320991.0
2018-10-24,11250,11350,10150,10250,452537,105790.0,10320991.0
2018-10-25,9930,10350,9800,10050,331563,103726.0,10320991.0
2018-10-26,10100,10300,9200,9250,396675,95469.0,10320991.0
2018-10-29,9170,9540,8530,8550,468623,88244.0,10320991.0
2018-10-30,8100,9170,8100,9150,354069,94437.0,10320991.0
2018-10-31,9180,9330,8980,9140,177144,94334.0,10320991.0
2018-11-01,9250,9770,9240,9690,211714,100010.0,10320991.0
2018-11-02,9750,10300,9750,10150,234581,104758.0,10320991.0
2018-11-05,9980,10250,9730,9980,178443,103003.0,10320991.0
2018-11-06,10100,10250,9960,10050,170661,103726.0,10320991.0
2018-11-07,10200,10500,9410,9600,372372,99082.0,10320991.0
2018-11-08,9810,10200,9790,10100,150312,104242.0,10320991.0
2018-11-09,10150,10150,9620,9810,135866,101249.0,10320991.0
2018-11-12,9610,9860,9600,9730,51753,100423.0,10320991.0
2018-11-13,9420,9650,9250,9630,79922,99391.0,10320991.0
2018-11-14,9800,9850,9500,9530,69891,98359.0,10320991.0
2018-11-15,9530,9860,9440,9830,70357,101455.0,10320991.0
2018-11-16,9900,10100,9800,10050,106015,103726.0,10320991.0
2018-11-19,10150,10400,10000,10300,147924,106306.0,10320991.0
2018-11-20,10000,10350,9990,10200,104329,107153.0,10505220.0
2018-11-21,10050,10600,10050,10400,193008,109254.0,10505220.0
2018-11-22,10600,10600,10100,10200,84798,107153.0,10505220.0
2018-11-23,10350,10700,10050,10100,196313,106103.0,10505220.0
2018-11-26,10450,10600,10200,10400,201609,109254.0,10505220.0
2018-11-27,10450,10750,10400,10450,196518,109780.0,10505220.0
2018-11-28,10450,10750,10200,10750,254929,112931.0,10505220.0
2018-11-29,10900,10900,10400,10550,226343,110830.0,10505220.0
2018-11-30,10450,10550,10200,10450,100378,109780.0,10505220.0
2018-12-03,10600,10800,10450,10800,248283,113456.0,10505220.0
2018-12-04,10800,11300,10650,11250,362224,118184.0,10505220.0
2018-12-05,10900,11350,10850,11250,197469,118184.0,10505220.0
2018-12-06,11150,11200,10500,10600,234437,111355.0,10505220.0
2018-12-07,10700,11700,10650,11600,488623,121861.0,10505220.0
2018-12-10,11200,11700,10900,11050,342309,116083.0,10505220.0
2018-12-11,11000,11050,10350,10450,247818,109780.0,10505220.0
2018-12-12,10300,10700,10050,10250,259040,107679.0,10505220.0
2018-12-13,10300,10650,10300,10550,126653,110830.0,10505220.0
2018-12-14,10650,10650,10200,10550,138897,113051.0,10715768.0
2018-12-17,10350,10450,9950,10100,150150,108229.0,10715768.0
2018-12-18,9950,10250,9930,9980,121461,106943.0,10715768.0
2018-12-19,10000,10200,9990,10100,113969,108229.0,10715768.0
2018-12-20,10200,10600,10100,10150,192584,108765.0,10715768.0
2018-12-21,10250,10450,10150,10400,115622,111444.0,10715768.0
2018-12-24,10500,10500,10150,10300,92632,110372.0,10715768.0
2018-12-26,10050,10200,9920,10100,130752,108229.0,10715768.0
2018-12-27,10150,10300,10050,10100,105886,108229.0,10715768.0
2018-12-28,10100,10450,10100,10250,104075,109837.0,10715768.0
2019-01-02,10450,10450,9860,9860,118390,105657.0,10715768.0
2019-01-03,9840,10350,9630,10050,225657,107693.0,10715768.0
2019-01-04,9990,10050,9740,9930,91834,106408.0,10715768.0
2019-01-07,10000,10250,9970,10150,91569,108765.0,10715768.0
2019-01-08,10250,10800,10200,10550,412502,113051.0,10715768.0
2019-01-09,10750,11100,10500,10900,616271,119384.0,10952635.0
2019-01-10,11000,11000,10600,10700,147491,117193.0,10952635.0
2019-01-11,10700,11300,10600,11250,340336,123217.0,10952635.0
2019-01-14,11550,12400,11500,12250,998357,134170.0,10952635.0
2019-01-15,12750,13700,12150,12200,2037316,133622.0,10952635.0
2019-01-16,12350,12550,12050,12500,463946,136908.0,10952635.0
2019-01-17,12600,12650,11800,11900,446017,130336.0,10952635.0
2019-01-18,12000,12200,11850,12150,279005,133075.0,10952635.0
2019-01-21,12150,12250,11550,11650,295633,127598.0,10952635.0
2019-01-22,11600,12050,11600,11600,255021,127051.0,10952635.0
2019-01-23,11450,11750,11400,11650,208138,127598.0,10952635.0
2019-01-24,11750,12600,11750,12550,910289,137456.0,10952635.0
2019-01-25,12650,13200,12300,12950,1109779,141837.0,10952635.0
2019-01-28,12800,13250,12600,13150,452002,144027.0,10952635.0
2019-01-29,13150,13450,12250,12400,627267,135813.0,10952635.0
2019-01-30,12500,13200,12450,12750,570189,139646.0,10952635.0
2019-01-31,12800,12950,12300,12550,271473,137456.0,10952635.0
2019-02-01,12750,13300,12650,13050,680116,142932.0,10952635.0
2019-02-07,13300,13350,12750,12850,367578,140741.0,10952635.0
2019-02-08,12700,13150,12650,12950,345665,141837.0,10952635.0
2019-02-11,13050,13100,12450,12500,230721,136908.0,10952635.0
2019-02-12,12450,13200,12400,13000,496818,142384.0,10952635.0
2019-02-13,13200,13350,12800,12900,334383,141289.0,10952635.0
2019-02-14,12900,12900,12400,12650,246122,138551.0,10952635.0
2019-02-15,12650,12850,12400,12600,144245,138003.0,10952635.0
2019-02-18,12850,12900,12500,12650,93977,138551.0,10952635.0
2019-02-19,12600,12850,12450,12650,208768,138551.0,10952635.0
2019-02-20,12750,12800,12100,12150,279983,133075.0,10952635.0
2019-02-21,12200,12250,11600,11800,245661,129241.0,10952635.0
2019-02-22,11700,12300,11700,12250,217649,134170.0,10952635.0
2019-02-25,12250,12550,12150,12200,177325,133622.0,10952635.0
2019-02-26,12200,12550,12200,12300,181353,134717.0,10952635.0
2019-02-27,12300,12400,12100,12250,120585,134170.0,10952635.0
2019-02-28,12250,12350,10500,10600,409855,116098.0,10952635.0
2019-03-04,10300,10750,10100,10500,394191,115003.0,10952635.0
2019-03-05,10450,10900,10350,10750,190129,117741.0,10952635.0
2019-03-06,10750,10850,10350,10550,169672,115550.0,10952635.0
2019-03-07,10400,10600,10050,10150,213087,111169.0,10952635.0
2019-03-08,10050,10350,10050,10100,97406,110622.0,10952635.0
2019-03-11,10150,10250,9850,10050,128462,110074.0,10952635.0
2019-03-12,10150,10500,10100,10400,104433,113907.0,10952635.0
2019-03-13,10450,10450,10250,10400,48739,113907.0,10952635.0
2019-03-14,10350,10650,10350,10600,55586,116098.0,10952635.0
2019-03-15,10550,10800,10000,10200,181470,111717.0,10952635.0
2019-03-18,10250,10550,10250,10500,77901,115003.0,10952635.0
2019-03-19,10400,11150,10400,10850,304404,118836.0,10952635.0
2019-03-20,10850,10850,10550,10650,84053,116646.0,10952635.0
2019-03-21,10650,10800,10450,10500,84712,115003.0,10952635.0
2019-03-22,10900,11100,10500,10650,226516,116646.0,10952635.0
2019-03-25,10400,10700,10300,10550,89941,115550.0,10952635.0
2019-03-26,10600,10700,10400,10550,79337,115550.0,10952635.0
2019-03-27,10500,10950,10500,10700,111122,117193.0,10952635.0
2019-03-28,10850,10950,10550,10550,351432,115550.0,10952635.0
2019-03-29,10650,11000,10550,10950,256488,119931.0,10952635.0
2019-04-01,10950,11250,10800,10950,172772,119931.0,10952635.0
2019-04-02,11000,11100,10750,10800,130308,118288.0,10952635.0
2019-04-03,10850,11100,10800,11000,103176,120479.0,10952635.0
2019-04-04,10900,11000,10700,10850,99149,118836.0,10952635.0
2019-04-05,11200,12200,11150,11200,1191868,122670.0,10952635.0
2019-04-08,11150,11250,10900,10950,157551,119931.0,10952635.0
2019-04-09,11000,11000,10850,10950,112935,119931.0,10952635.0
2019-04-10,10950,11100,10800,11100,124974,121574.0,10952635.0
2019-04-11,11100,11300,11000,11100,146006,121574.0,10952635.0
2019-04-12,11000,11050,10850,10900,95694,119384.0,10952635.0
2019-04-15,11000,11000,10750,10800,136862,118288.0,10952635.0
2019-04-16,10750,11000,10600,10850,129758,118836.0,10952635.0
2019-04-17,10750,10900,10700,10750,78059,117741.0,10952635.0
2019-04-18,10750,10800,10500,10500,85694,115003.0,10952635.0
2019-04-19,10650,10750,10500,10550,60767,115550.0,10952635.0
2019-04-22,10600,10700,10450,10500,53598,115003.0,10952635.0
2019-04-23,10450,10550,10400,10450,50875,114455.0,10952635.0
2019-04-24,10500,10550,10350,10350,56956,113360.0,10952635.0
2019-04-25,10350,10350,10100,10150,104398,111169.0,10952635.0
2019-04-26,10150,10450,10150,10350,75831,113360.0,10952635.0
2019-04-29,10350,10550,10200,10450,67606,114455.0,10952635.0
2019-04-30,10350,10650,10350,10350,69329,113360.0,10952635.0
2019-05-02,10300,10550,10200,10400,55339,113907.0,10952635.0
2019-05-03,10400,10450,10300,10400,30305,113907.0,10952635.0
2019-05-07,10200,10500,10100,10450,55025,114455.0,10952635.0
2019-05-08,10400,10750,10400,10500,107032,115003.0,10952635.0
2019-05-09,10450,10600,10150,10150,98269,111169.0,10952635.0
2019-05-10,10000,10300,9990,10100,91954,110622.0,10952635.0
2019-05-13,10100,10150,9650,9660,132457,105802.0,10952635.0
2019-05-14,9480,9820,9460,9670,60817,105912.0,10952635.0
2019-05-15,9710,9820,9690,9760,52994,106898.0,10952635.0
2019-05-16,9760,10050,9750,9800,113618,107336.0,10952635.0
2019-05-17,9820,10100,9820,9930,71011,108760.0,10952635.0
2019-05-20,10000,10050,9500,9500,112966,104050.0,10952635.0
2019-05-21,9470,9580,9350,9350,79353,102407.0,10952635.0
2019-05-22,9290,9450,9290,9320,60309,102079.0,10952635.0
2019-05-23,9350,9390,9000,9080,110769,99450.0,10952635.0
2019-05-24,8950,9200,8950,9120,56683,99888.0,10952635.0
2019-05-27,9150,9250,8990,9030,40009,98902.0,10952635.0
2019-05-28,9100,9210,9040,9160,44639,100326.0,10952635.0
2019-05-29,9070,9160,8770,8820,113372,96602.0,10952635.0
2019-05-30,8770,8900,8740,8750,51399,95836.0,10952635.0
2019-05-31,8700,8880,8700,8810,69584,96493.0,10952635.0
2019-06-03,9010,9710,8850,8870,219867,97150.0,10952635.0
2019-06-04,8980,9080,8880,9060,54626,99231.0,10952635.0
2019-06-05,9100,9170,8970,9110,47798,99779.0,10952635.0
2019-06-07,9180,9260,9110,9220,46914,100983.0,10952635.0
2019-06-10,9330,9480,9270,9450,57485,103502.0,10952635.0
2019-06-11,9640,9740,9430,9740,73592,106679.0,10952635.0
2019-06-12,9880,9930,9550,9570,108687,104817.0,10952635.0
2019-06-13,9570,9690,9500,9630,68383,105474.0,10952635.0
2019-06-14,9630,9760,9560,9650,40636,105693.0,10952635.0
2019-06-17,9700,9700,9510,9540,36279,104488.0,10952635.0
2019-06-18,9550,9630,9370,9390,45358,102845.0,10952635.0
