신한(005450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,7779,8843,7370,8679,723110,4350.0,8208333.0
2000-09-20,8679,9744,8679,9662,687210,4843.0,8208333.0
2000-09-21,9663,9663,9007,9662,432360,4843.0,8208333.0
2000-09-22,9497,9497,8270,8270,583560,4145.0,8208333.0
2000-09-25,7697,9171,7042,7124,1330080,3571.0,8208333.0
2000-09-26,6632,7042,6060,6059,856970,3037.0,8208333.0
2000-09-27,6223,6960,6223,6550,903030,3283.0,8208333.0
2000-09-28,6223,6877,6223,6714,443710,3365.0,8208333.0
2000-09-29,6714,6714,6223,6387,402330,3201.0,8208333.0
2000-10-02,6550,6959,6223,6960,400350,3489.0,8208333.0
2000-10-04,6469,6797,6305,6550,397920,3283.0,8208333.0
2000-10-05,6060,6223,5978,6059,545660,3037.0,8208333.0
2000-10-06,6060,6223,5814,5814,220760,2914.0,8208333.0
2000-10-09,5159,6060,5077,5732,767600,2873.0,8208333.0
2000-10-10,5158,5732,5158,5322,299320,2668.0,8208333.0
2000-10-11,5732,5732,5158,5568,302740,2791.0,8208333.0
2000-10-12,5486,5568,5241,5322,380790,2668.0,8208333.0
2000-10-13,5158,5158,4585,4585,331460,2298.0,8208333.0
2000-10-16,4831,5241,4831,5240,174410,2627.0,8208333.0
2000-10-17,5978,5978,5978,5977,121640,2996.0,8208333.0
2000-10-18,6797,6797,5322,5814,677800,2914.0,8208333.0
2000-10-19,5732,6632,5732,6632,345450,3324.0,8208333.0
2000-10-20,7205,7205,6223,7206,500540,3612.0,8208333.0
2000-10-23,6877,6877,6141,6141,497340,3078.0,8208333.0
2000-10-24,5487,5732,5241,5240,550990,2627.0,8208333.0
2000-10-25,4995,5404,4667,4749,370500,2380.0,8208333.0
2000-10-26,4912,5240,4749,4913,505860,2462.0,8208333.0
2000-10-27,4749,4913,4258,4585,495650,2298.0,8208333.0
2000-10-30,4585,4585,4585,4585,0,2298.0,8208333.0
2000-10-31,4585,4585,4585,4585,0,,
2000-11-01,4585,4585,4585,4585,0,,
2000-11-02,4585,4585,4585,4585,0,,
2000-11-03,4585,4585,4585,4585,0,,
2000-11-06,4585,4585,4585,4585,0,,
2000-11-07,4585,4585,4585,4585,0,,
2000-11-08,4585,4585,4585,4585,0,,
2000-11-09,4585,4585,4585,4585,0,,
2000-11-10,4585,4585,4585,4585,0,,
2000-11-13,4585,4585,4585,4585,0,,
2000-11-14,4585,4585,4585,4585,0,,
2000-11-15,4585,4585,4585,4585,0,,
2000-11-16,4585,4585,4585,4585,0,,
2000-11-17,4585,4585,4585,4585,0,,
2000-11-20,4585,4585,4585,4585,0,,
2000-11-21,4585,4585,4585,4585,0,,
2000-11-22,4585,4585,4585,4585,0,,
2000-11-23,5273,5273,5273,5273,8200,2553.0,792861.0
2000-11-24,6060,6060,6060,6059,7120,2934.0,792861.0
2000-11-27,6969,6969,6387,6968,139180,3374.0,792861.0
2000-11-28,6960,6960,6223,6927,54030,3354.0,792861.0
2000-11-29,6551,6566,6067,6067,31220,2938.0,792861.0
2000-11-30,5404,6501,5404,6059,34190,2934.0,792861.0
2000-12-01,5896,5896,5569,5732,19780,2775.0,792861.0
2000-12-04,5290,6141,5290,5568,27200,2696.0,792861.0
2000-12-05,5601,5601,5142,5142,16920,2490.0,792861.0
2000-12-06,4947,5454,4913,4978,32870,2410.0,792861.0
2000-12-07,5011,5011,4357,4356,33620,2109.0,792861.0
2000-12-08,4447,5003,4447,5003,13410,2422.0,792861.0
2000-12-11,5749,5749,5076,5126,31000,2482.0,792861.0
2000-12-12,5126,5159,4750,4749,9510,2299.0,792861.0
2000-12-13,4749,4995,4585,4585,14130,2220.0,792861.0
2000-12-14,4667,5076,4585,5077,13490,2458.0,792861.0
2000-12-15,5404,5404,4316,4315,34870,2089.0,792861.0
2000-12-18,4332,4586,4332,4544,15670,2200.0,792861.0
2000-12-19,4421,4585,3881,4094,21930,1982.0,792861.0
2000-12-20,3848,3848,3545,3603,14880,22864.0,10392569.0
2000-12-21,3603,3931,3440,3439,6240,21824.0,10392569.0
2000-12-22,2923,3766,2923,2980,11130,18914.0,10392569.0
2000-12-26,3423,3423,3423,3423,21510,21720.0,10392569.0
2001-01-02,3931,3931,3931,3930,1700,24942.0,10392569.0
2001-01-03,4519,4519,4519,4520,5790,28683.0,10392569.0
2001-01-04,5192,5192,5192,5191,10630,32944.0,10392569.0
2001-01-05,5518,5518,4585,5077,57140,32217.0,10392569.0
2001-01-08,5240,5838,5240,5764,21580,36582.0,10392569.0
2001-01-09,5519,6223,5404,5732,12850,36374.0,10392569.0
2001-01-10,5814,5814,4872,4872,31930,30918.0,10392569.0
2001-01-11,5241,5322,5159,5232,9870,33204.0,10392569.0
2001-01-12,5076,5486,4929,5093,19770,32321.0,10392569.0
2001-01-15,5241,5322,4913,4929,14820,31282.0,10392569.0
2001-01-16,5240,5240,4601,4913,19800,31178.0,10392569.0
2001-01-17,4659,4913,4659,4684,6920,29723.0,10392569.0
2001-01-18,4830,4912,4749,4913,9990,31178.0,10392569.0
2001-01-19,4896,5568,4863,4913,31300,31178.0,10392569.0
2001-01-22,4847,5076,4830,4913,27010,31178.0,10392569.0
2001-01-26,4913,4954,4864,4864,32220,30866.0,10392569.0
2001-01-29,4929,5592,4929,5093,54990,32321.0,10392569.0
2001-01-30,5076,5241,4750,4749,27180,30138.0,10392569.0
2001-01-31,4913,5404,4765,5060,41140,32113.0,10392569.0
2001-02-01,5158,5371,4830,4913,27970,31178.0,10392569.0
2001-02-02,4913,4996,4733,4733,32290,30035.0,10392569.0
2001-02-05,4881,5437,4750,5437,112840,34503.0,10392569.0
2001-02-06,6248,6248,5207,5568,67150,35335.0,10392569.0
2001-02-07,5240,5289,4904,4913,33980,31178.0,10392569.0
2001-02-08,4781,5010,4749,4913,27680,31178.0,10392569.0
2001-02-09,4749,5404,4749,4847,53230,30762.0,10392569.0
2001-02-12,4912,5224,4847,4847,29300,30762.0,10392569.0
2001-02-13,4913,5053,4856,4856,23100,30814.0,10392569.0
2001-02-14,4880,4896,4601,4602,27750,29203.0,10392569.0
2001-02-15,4733,4913,4553,4675,31150,29671.0,10392569.0
2001-02-16,4699,4830,4675,4831,16370,30658.0,10392569.0
2001-02-19,4519,4995,4519,4765,40130,30242.0,10392569.0
2001-02-20,4798,4863,4585,4602,32050,29203.0,10392569.0
2001-02-21,4619,4717,4586,4667,21500,29619.0,10392569.0
2001-02-22,4602,4667,4585,4585,26570,29099.0,10392569.0
2001-02-23,4504,4585,4422,4438,24260,28164.0,10392569.0
2001-02-26,4340,4340,3931,3930,38140,24942.0,10392569.0
2001-02-27,4094,4519,4094,4520,48070,28683.0,10392569.0
2001-02-28,4422,4422,4094,4127,37320,26189.0,10392569.0
2001-03-02,4176,4504,4176,4258,36090,27021.0,10392569.0
2001-03-05,4815,4815,4127,4127,33800,26189.0,10392569.0
2001-03-06,3897,4716,3897,4258,52630,27021.0,10392569.0
2001-03-07,4388,4388,4242,4258,33120,27021.0,10392569.0
2001-03-08,4421,4896,4421,4831,117110,30658.0,10392569.0
2001-03-09,4830,5486,4830,5404,102590,34295.0,10392569.0
2001-03-12,6215,6215,5387,5388,206220,34192.0,10392569.0
2001-03-13,5093,5404,4750,5240,75370,33256.0,10392569.0
2001-03-14,5321,5437,4912,5224,55670,33152.0,10392569.0
2001-03-15,4995,5158,4929,5077,23070,32217.0,10392569.0
2001-03-16,5011,5241,4913,5240,62640,33256.0,10392569.0
2001-03-19,5208,5896,5044,5060,58550,32113.0,10392569.0
2001-03-20,5184,5421,5184,5240,36490,33256.0,10392569.0
2001-03-21,4962,5241,4962,5240,48730,33256.0,10392569.0
2001-03-22,5241,5241,5076,5077,37590,32217.0,10392569.0
2001-03-23,5093,5093,5061,5077,60270,32217.0,10392569.0
2001-03-26,5224,5387,5109,5159,44240,32737.0,10392569.0
2001-03-27,5404,5404,5061,5060,49300,32113.0,10392569.0
2001-03-28,5404,5404,5109,5388,86740,34192.0,10392569.0
2001-03-29,5404,5895,5404,5437,55310,34503.0,10392569.0
2001-03-30,5649,5649,5240,5404,48630,34295.0,10392569.0
2001-04-02,5175,5241,4995,5003,63020,31749.0,10392569.0
2001-04-03,4913,5061,4585,5060,71980,32113.0,10392569.0
2001-04-04,5028,5233,4913,5232,48030,33204.0,10392569.0
2001-04-06,5315,5814,5241,5814,126780,36894.0,10392569.0
2001-04-09,5732,5978,5732,5977,97210,37933.0,10392569.0
2001-04-10,5977,6870,5929,6870,118220,43597.0,10392569.0
2001-04-11,6877,7042,5895,6469,173080,41051.0,10392569.0
2001-04-12,6468,6468,5568,5895,109360,37413.0,10392569.0
2001-04-13,5732,6469,5732,6305,72360,40011.0,10392569.0
2001-04-16,6714,6796,6354,6403,67430,40635.0,10392569.0
2001-04-17,6240,6534,6141,6370,62070,40427.0,10392569.0
2001-04-18,6386,6386,6141,6321,59000,40115.0,10392569.0
2001-04-19,6157,6320,5985,6157,51730,39076.0,10392569.0
2001-04-20,6306,6452,6158,6223,58130,39492.0,10392569.0
2001-04-23,6469,6625,6387,6419,60410,40739.0,10392569.0
2001-04-24,6468,6551,6386,6387,60000,40531.0,10392569.0
2001-04-25,6386,6386,6141,6387,84620,40531.0,10392569.0
2001-04-26,6321,6551,6321,6550,55120,41570.0,10392569.0
2001-04-27,6551,7370,6386,6387,131330,40531.0,10392569.0
2001-04-30,6714,7042,6387,6550,93110,41570.0,10392569.0
2001-05-02,6566,6960,6551,6698,70110,42506.0,10392569.0
2001-05-03,6877,6959,6730,6780,32900,43025.0,10392569.0
2001-05-04,6877,6877,6140,6469,86020,41051.0,10392569.0
2001-05-07,6223,6460,6223,6387,65100,40531.0,10392569.0
2001-05-08,6468,6468,5543,5650,131930,35854.0,10392569.0
2001-05-09,5814,6060,5814,6059,60450,38453.0,10392569.0
2001-05-10,6059,6468,6059,6469,66800,41051.0,10392569.0
2001-05-11,6452,6452,6051,6059,108270,38453.0,10392569.0
2001-05-14,6075,6551,6075,6395,76900,40583.0,10392569.0
2001-05-15,6469,6797,6387,6796,92930,43129.0,10392569.0
2001-05-16,7370,7370,6960,7369,144120,46767.0,10392569.0
2001-05-17,7861,8467,7861,8467,108880,53730.0,10392569.0
2001-05-18,9171,9728,8843,9171,208940,58198.0,10392569.0
2001-05-21,9826,10285,9384,10284,132910,65265.0,10392569.0
2001-05-22,10120,11824,10120,10972,173000,69630.0,10392569.0
2001-05-23,12118,12118,10645,11791,95100,74826.0,10392569.0
2001-05-24,11464,11955,10972,11300,102890,71709.0,10392569.0
2001-05-25,10808,11627,10645,11300,110810,71709.0,10392569.0
2001-05-28,11136,11791,10645,10645,154240,67552.0,10392569.0
2001-05-29,10006,10317,9056,9056,263900,57471.0,10392569.0
2001-05-30,7713,7713,7713,7713,67810,48949.0,10392569.0
2001-05-31,6559,8811,6559,7042,731460,44688.0,10392569.0
2001-06-01,7533,8099,7533,8098,221410,51391.0,10392569.0
2001-06-04,9301,9301,8384,9302,439720,59030.0,10392569.0
2001-06-05,8795,9810,7910,7967,260300,50560.0,10392569.0
2001-06-07,9007,9155,8679,9154,148260,58094.0,10392569.0
2001-06-08,10482,10482,9498,9662,303550,61316.0,10392569.0
2001-06-11,9825,10153,8352,9007,335240,57159.0,10392569.0
2001-06-12,8679,9007,7845,7844,277010,49780.0,10392569.0
2001-06-13,7796,8173,7697,7779,173060,49365.0,10392569.0
2001-06-14,7827,8172,7385,7713,130180,48949.0,10392569.0
2001-06-15,7370,7616,7337,7533,150670,47806.0,10392569.0
2001-06-18,7541,7992,7533,7697,123210,48845.0,10392569.0
2001-06-19,7779,8844,7533,8843,447470,56120.0,10392569.0
2001-06-20,9007,9630,8304,8712,505520,55288.0,10392569.0
2001-06-21,9007,9171,7861,8188,194430,51963.0,10392569.0
2001-06-22,7993,8188,7730,7779,109630,49365.0,10392569.0
2001-06-25,7681,8056,7565,7828,110470,49676.0,10392569.0
2001-06-26,7599,7779,6657,6657,192410,42246.0,10392569.0
2001-06-27,6550,7181,6550,6714,152300,42610.0,10392569.0
2001-06-28,6566,6976,6566,6894,85210,65645.0,15592569.0
2001-06-29,6968,7091,6641,6731,108500,64085.0,15592569.0
2001-07-02,6731,6993,6592,6731,66050,64085.0,15592569.0
2001-07-03,6763,7042,6468,6714,137130,63930.0,15592569.0
2001-07-04,6714,6862,6632,6714,44960,63930.0,15592569.0
2001-07-05,6731,6845,6566,6583,42000,62682.0,15592569.0
2001-07-06,6420,6625,6141,6256,116780,59564.0,15592569.0
2001-07-09,6206,6518,5404,5568,84830,53015.0,15592569.0
2001-07-10,5749,6133,5666,5814,70080,55354.0,15592569.0
2001-07-11,5667,5667,5322,5552,83350,52859.0,15592569.0
2001-07-12,5486,5863,5486,5748,81080,54730.0,15592569.0
2001-07-13,5929,6043,5568,5568,68350,53015.0,15592569.0
2001-07-16,5650,5830,5404,5429,86540,51689.0,15592569.0
2001-07-18,5453,5650,4995,5077,74900,48337.0,15592569.0
2001-07-19,4946,5232,4749,5011,60410,47713.0,15592569.0
2001-07-20,5011,5093,4699,4765,42880,45374.0,15592569.0
2001-07-23,4929,4929,4421,4585,49040,43659.0,15592569.0
2001-07-24,4316,4823,4136,4749,47500,45218.0,15592569.0
2001-07-25,4504,4831,4504,4667,25230,44439.0,15592569.0
2001-07-26,4667,4830,4519,4585,25880,43659.0,15592569.0
2001-07-27,4504,4733,4504,4733,21020,45063.0,15592569.0
2001-07-30,4667,4830,4601,4782,33760,45530.0,15592569.0
2001-07-31,4815,5044,4733,4995,50120,47557.0,15592569.0
2001-08-01,5142,5241,5011,5142,53130,48961.0,15592569.0
2001-08-02,5191,5568,5010,5281,43800,50286.0,15592569.0
2001-08-03,5158,5363,5158,5159,39190,49117.0,15592569.0
2001-08-06,5110,5929,5110,5928,201650,56445.0,15592569.0
2001-08-07,5977,6714,5731,6092,379650,58004.0,15592569.0
2001-08-08,6386,6386,5748,5830,103400,55510.0,15592569.0
2001-08-09,5518,5698,5371,5404,75020,51455.0,15592569.0
2001-08-10,5412,5568,5257,5257,42890,50052.0,15592569.0
2001-08-13,5387,5944,5306,5895,99240,56133.0,15592569.0
2001-08-14,6060,6190,5649,6010,179460,57225.0,15592569.0
2001-08-16,5929,6264,5929,6248,140410,59486.0,15592569.0
2001-08-17,6248,6248,5863,6108,86200,58160.0,15592569.0
2001-08-20,5944,7009,5748,6387,232730,60811.0,15592569.0
2001-08-21,6485,6485,6125,6387,94140,60811.0,15592569.0
2001-08-22,6255,7034,6255,6632,277420,63150.0,15592569.0
2001-08-23,6632,6788,6264,6305,93720,60031.0,15592569.0
2001-08-24,5978,6305,5912,5994,76180,57069.0,15592569.0
2001-08-27,5994,6436,5829,5895,69210,56133.0,15592569.0
2001-08-28,5764,6009,5764,5904,48270,56211.0,15592569.0
2001-08-29,5626,5912,5273,5290,43490,50364.0,15592569.0
2001-08-30,5289,5895,5257,5895,45640,56133.0,15592569.0
2001-08-31,5568,5830,5290,5322,68250,50676.0,15592569.0
2001-09-03,5159,5421,5159,5191,35070,49428.0,15592569.0
2001-09-04,5192,5404,5142,5199,21880,49506.0,15592569.0
2001-09-05,5215,5486,5215,5404,48050,51455.0,15592569.0
2001-09-06,5535,5535,5241,5257,103170,50052.0,15592569.0
2001-09-07,5258,5438,5093,5240,65710,49896.0,15592569.0
2001-09-10,5110,5241,5076,5118,58670,48727.0,15592569.0
2001-09-11,5167,5568,5126,5273,80570,50208.0,15592569.0
2001-09-12,4488,4488,4488,4487,6230,42724.0,15592569.0
2001-09-13,3816,4815,3816,4561,149110,43425.0,15592569.0
2001-09-14,4585,4585,3882,3881,88930,36954.0,15592569.0
2001-09-17,3767,4078,3300,3300,87910,31419.0,15592569.0
2001-09-18,3357,3783,3357,3775,118060,35941.0,15592569.0
2001-09-19,3913,4085,3782,3848,117150,36643.0,15592569.0
2001-09-20,4077,4077,3619,3636,52690,34616.0,15592569.0
2001-09-21,3454,3799,3348,3357,80860,31965.0,15592569.0
2001-09-24,3390,3734,3390,3701,116060,35239.0,15592569.0
2001-09-25,3930,3930,3471,3472,47440,33056.0,15592569.0
2001-09-26,3488,3702,3414,3636,85220,34616.0,15592569.0
2001-09-27,3603,4176,3521,4176,245170,39761.0,15592569.0
2001-09-28,4176,4798,4176,4765,409530,45374.0,15592569.0
2001-10-04,4896,4961,4601,4847,251890,46154.0,15592569.0
2001-10-05,4831,4847,4324,4503,180260,42880.0,15592569.0
2001-10-08,4259,4356,4020,4061,135210,38670.0,15592569.0
2001-10-09,4128,4668,4094,4667,208830,44439.0,15592569.0
2001-10-10,4667,5093,4585,4749,204310,45218.0,15592569.0
2001-10-11,4905,4947,4668,4667,78000,44439.0,15592569.0
2001-10-12,4831,4831,4585,4733,132080,45063.0,15592569.0
2001-10-15,4717,4848,4651,4667,46030,44439.0,15592569.0
2001-10-16,4619,5159,4619,4749,252540,45218.0,15592569.0
2001-10-17,4995,5445,4815,5371,512010,51144.0,15592569.0
2001-10-18,5240,5240,4921,4962,162960,47245.0,15592569.0
2001-10-19,4961,5060,4798,4839,124570,46076.0,15592569.0
2001-10-22,4839,4904,4667,4782,87060,45530.0,15592569.0
2001-10-23,4913,4913,4716,4716,94500,44907.0,15592569.0
2001-10-24,4585,4798,4585,4651,58280,44283.0,15592569.0
2001-10-25,4750,4815,4585,4618,60120,43971.0,15592569.0
2001-10-26,4635,4749,4561,4716,56200,44907.0,15592569.0
2001-10-29,4643,4799,4586,4667,28060,44439.0,15592569.0
2001-10-30,4585,4733,4291,4364,56010,41554.0,15592569.0
2001-10-31,4405,4570,4405,4438,42830,42256.0,15592569.0
2001-11-01,4340,4488,4308,4422,28720,42100.0,15592569.0
2001-11-02,4470,4576,4192,4291,42440,40853.0,15592569.0
2001-11-05,4290,4405,4208,4340,36330,41320.0,15592569.0
2001-11-06,4422,4750,4340,4626,91850,44049.0,15592569.0
2001-11-07,4519,4626,4462,4471,29970,42568.0,15592569.0
2001-11-08,4373,4586,4373,4422,46750,42100.0,15592569.0
2001-11-09,4453,4503,4356,4413,48200,42022.0,15592569.0
2001-11-12,4422,4504,4356,4454,44510,42412.0,15592569.0
2001-11-13,4388,4504,4282,4340,95460,41320.0,15592569.0
2001-11-14,4421,4798,4307,4585,172040,43659.0,15592569.0
2001-11-15,4585,4979,4454,4733,372460,45063.0,15592569.0
2001-11-16,4749,5207,4699,5011,410520,47713.0,15592569.0
2001-11-19,5159,5208,4856,4937,193580,47012.0,15592569.0
2001-11-20,4913,5044,4856,4880,164240,46466.0,15592569.0
2001-11-21,4626,4913,4626,4651,120550,44283.0,15592569.0
2001-11-22,4585,4986,4585,4839,164990,46076.0,15592569.0
2001-11-23,4765,4995,4676,4864,133180,46310.0,15592569.0
2001-11-26,4913,5347,4888,5240,669430,49896.0,15592569.0
2001-11-27,5241,5315,4913,4946,320020,47090.0,15592569.0
2001-11-28,5027,5027,4635,4634,186870,44127.0,15592569.0
2001-11-29,4503,4667,4372,4602,178920,43815.0,15592569.0
2001-11-30,4635,4798,4536,4585,133120,43659.0,15592569.0
2001-12-03,4463,4610,4439,4487,84570,42724.0,15592569.0
2001-12-04,4373,4585,4324,4389,169360,41788.0,15592569.0
2001-12-05,4438,4553,4339,4389,138620,41788.0,15592569.0
2001-12-06,4553,4716,4454,4503,257080,42880.0,15592569.0
2001-12-07,4519,4831,4504,4643,299550,44205.0,15592569.0
2001-12-10,4667,5118,4667,4896,688830,46622.0,15592569.0
2001-12-11,4946,5207,4667,4765,345110,45374.0,15592569.0
2001-12-12,4717,4717,4520,4544,154220,43269.0,15592569.0
2001-12-13,4471,4610,4471,4503,109010,42880.0,15592569.0
2001-12-14,4430,4610,4430,4471,100000,42568.0,15592569.0
2001-12-17,4504,4504,4274,4315,102840,41086.0,15592569.0
2001-12-18,4193,4307,4094,4143,205970,39449.0,15592569.0
2001-12-19,4110,4143,3717,3840,145880,36565.0,15592569.0
2001-12-20,3619,3963,3619,3955,60910,37656.0,15592569.0
2001-12-21,3849,3897,3636,3750,61710,35707.0,15592569.0
2001-12-24,3194,3766,3194,3586,122030,34148.0,15592569.0
2001-12-26,3685,3685,3472,3685,54060,35083.0,15592569.0
2001-12-27,3685,3685,3685,3685,0,35083.0,15592569.0
2001-12-28,3702,4077,3702,3881,104720,36954.0,15592569.0
2002-01-02,4013,4045,3865,3938,59376,37500.0,15592569.0
2002-01-03,4045,4045,3799,3832,60380,36487.0,15592569.0
2002-01-04,3848,3882,3734,3767,69932,35863.0,15592569.0
2002-01-07,3694,3882,3694,3799,55801,36175.0,15592569.0
2002-01-08,3816,4127,3816,3963,165970,37734.0,15592569.0
2002-01-09,4028,4028,3816,3979,67640,37890.0,15592569.0
2002-01-10,4029,4242,4013,4045,155436,38514.0,15592569.0
2002-01-11,4045,4094,3766,3930,84933,37422.0,15592569.0
2002-01-14,3791,3988,3791,3840,53010,36565.0,15592569.0
2002-01-15,3832,3857,3685,3685,66058,35083.0,15592569.0
2002-01-16,3603,3709,3603,3611,57600,34382.0,15592569.0
2002-01-17,3554,3570,3447,3529,41969,33602.0,15592569.0
2002-01-18,3529,3660,3521,3554,29653,33836.0,15592569.0
2002-01-21,3554,3669,3546,3619,25450,34460.0,15592569.0
2002-01-22,3766,3766,3636,3644,44933,34693.0,15592569.0
2002-01-23,3717,3717,3546,3636,52750,34616.0,15592569.0
2002-01-24,3685,3734,3636,3685,71830,35083.0,15592569.0
2002-01-25,3685,4013,3619,3832,68980,36487.0,15592569.0
2002-01-28,3996,3996,3717,3824,58480,36409.0,15592569.0
2002-01-29,3840,3849,3718,3799,56290,36175.0,15592569.0
2002-01-30,3643,3742,3619,3636,48850,34616.0,15592569.0
2002-01-31,3660,3734,3620,3627,49740,34538.0,15592569.0
2002-02-01,3620,3669,3571,3611,64760,34382.0,15592569.0
2002-02-04,3537,3619,3521,3570,34450,33992.0,15592569.0
2002-02-05,3537,3571,3480,3505,39223,33368.0,15592569.0
2002-02-06,3480,3571,3440,3488,33838,33212.0,15592569.0
2002-02-07,3439,3816,3374,3586,104720,34148.0,15592569.0
2002-02-08,3619,3759,3480,3513,55380,33446.0,15592569.0
2002-02-14,3521,3554,3423,3488,73380,33212.0,15592569.0
2002-02-15,3513,3725,3488,3529,50320,33602.0,15592569.0
2002-02-18,3570,3619,3471,3521,44400,33524.0,15592569.0
2002-02-19,3439,3520,3439,3455,45040,32900.0,15592569.0
2002-02-20,3513,3513,3440,3439,31993,32744.0,15592569.0
2002-02-21,3439,3505,3439,3455,52520,32900.0,15592569.0
2002-02-22,3440,3488,3431,3439,36880,32744.0,15592569.0
2002-02-25,3439,3480,3406,3414,45150,32511.0,15592569.0
2002-02-26,3423,3472,3415,3431,73730,32666.0,15592569.0
2002-02-27,3423,3939,3366,3938,348540,37500.0,15592569.0
2002-02-28,4013,4013,3628,3676,143230,35005.0,15592569.0
2002-03-04,3775,3980,3677,3685,111320,35083.0,15592569.0
2002-03-05,3685,3702,3439,3513,165610,33446.0,15592569.0
2002-03-06,3520,3652,3455,3455,121883,32900.0,15592569.0
2002-03-07,3537,3603,3488,3505,70250,33368.0,15592569.0
2002-03-08,3554,3554,3472,3488,37379,33212.0,15592569.0
2002-03-11,3520,3577,3488,3537,72950,33680.0,15592569.0
2002-03-12,3767,3980,3554,3799,315844,36175.0,15592569.0
2002-03-13,3800,3800,3611,3619,137405,34460.0,15592569.0
2002-03-14,3603,3611,3545,3578,85840,34070.0,15592569.0
2002-03-15,3603,3685,3562,3619,99594,34460.0,15592569.0
2002-03-18,3913,4159,3766,4160,211710,39605.0,15592569.0
2002-03-19,4716,4781,4323,4782,369790,45530.0,15592569.0
2002-03-20,5486,5495,5388,5494,132020,52313.0,15592569.0
2002-03-21,6314,6314,5372,5601,1369016,53327.0,15592569.0
2002-03-22,5649,5666,4765,5093,600544,48493.0,15592569.0
2002-03-25,5216,5650,5110,5109,452884,48649.0,15592569.0
2002-03-26,4831,5208,4610,4692,247076,44673.0,15592569.0
2002-03-27,4700,5110,4667,4692,256390,44673.0,15592569.0
2002-03-28,4724,4733,4585,4585,153300,43659.0,15592569.0
2002-03-29,4438,4618,4339,4454,135240,42412.0,15592569.0
2002-04-01,4479,5118,4479,4585,748648,43659.0,15592569.0
2002-04-02,4636,4913,4128,4422,441304,42100.0,15592569.0
2002-04-03,4421,4650,4299,4463,194518,42490.0,15592569.0
2002-04-04,4519,4749,4487,4585,195652,43659.0,15592569.0
