동부건설(005960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,61143,62201,59238,60299,99020,62102.0,21790345.0
2000-09-20,61461,64529,60720,62838,133350,64717.0,21790345.0
2000-09-21,61990,62730,60403,61357,99340,63192.0,21790345.0
2000-09-22,60509,61356,57124,59876,72270,61667.0,21790345.0
2000-09-25,57970,63047,57970,62414,103080,64282.0,21790345.0
2000-09-26,59663,62835,59663,60299,63380,62102.0,21790345.0
2000-09-27,59346,61990,59346,61357,100700,63192.0,21790345.0
2000-09-28,61462,62202,60720,60933,69060,62756.0,21790345.0
2000-09-29,61567,61779,60403,61145,70550,62974.0,21790345.0
2000-10-02,63048,66645,61144,63895,453620,65807.0,21790345.0
2000-10-04,65374,66221,63471,64530,212240,66461.0,21790345.0
2000-10-05,64635,64635,63472,64107,176860,66025.0,21790345.0
2000-10-06,63894,64529,62096,63049,126740,64935.0,21790345.0
2000-10-09,53633,62941,53633,58818,236740,60577.0,21790345.0
2000-10-10,58816,61356,57970,58712,91430,60468.0,21790345.0
2000-10-11,65588,65588,58182,60087,288410,61885.0,21790345.0
2000-10-12,59133,59238,55007,56490,111150,58180.0,21790345.0
2000-10-13,54267,54584,50987,54269,80640,55892.0,21790345.0
2000-10-16,55749,58076,55008,55327,97140,56982.0,21790345.0
2000-10-17,53950,54267,52257,52259,57800,53822.0,21790345.0
2000-10-18,53739,55007,49930,52470,161220,54040.0,21790345.0
2000-10-19,51411,51834,49718,50143,96250,51643.0,21790345.0
2000-10-20,51835,56912,50354,51413,226440,52951.0,21790345.0
2000-10-23,50777,52575,49825,49826,64550,51316.0,21790345.0
2000-10-24,50036,51411,47814,50143,50120,51643.0,21790345.0
2000-10-25,48766,52680,48766,50461,52130,51970.0,21790345.0
2000-10-26,49402,51095,48449,48768,36490,50227.0,21790345.0
2000-10-27,48765,50353,47920,48027,53260,49464.0,21790345.0
2000-10-30,47920,47920,46439,46441,51910,47830.0,21790345.0
2000-10-31,46757,46968,43267,45700,55200,47067.0,21790345.0
2000-11-01,44640,50882,44640,50884,108090,52406.0,21790345.0
2000-11-02,50142,58499,50142,57866,318970,59597.0,21790345.0
2000-11-03,55008,57865,53104,57866,204070,59597.0,21790345.0
2000-11-06,56912,57442,55644,56067,69240,57744.0,21790345.0
2000-11-07,54162,55643,52469,52682,64130,54258.0,21790345.0
2000-11-08,48873,52893,48873,50037,51380,51534.0,21790345.0
2000-11-09,49085,50987,49085,50778,19780,52297.0,21790345.0
2000-11-10,50777,52364,50777,52047,17150,53604.0,21790345.0
2000-11-13,50777,50988,49191,50037,33340,51534.0,21790345.0
2000-11-14,50036,51623,50036,50672,44720,52188.0,21790345.0
2000-11-15,50776,52258,50776,51413,47080,52951.0,21790345.0
2000-11-16,50987,51412,49930,50884,34620,52406.0,21790345.0
2000-11-17,50776,52046,50776,51307,41680,52842.0,21790345.0
2000-11-20,51200,51200,50565,50884,16200,52406.0,21790345.0
2000-11-21,50460,50777,49508,49932,11670,51425.0,21790345.0
2000-11-22,49085,50776,48661,49297,31400,50772.0,21790345.0
2000-11-23,50670,50670,48026,48133,37210,49573.0,21790345.0
2000-11-24,47814,49296,47814,48133,31430,49573.0,21790345.0
2000-11-27,48660,51412,48449,50566,64690,52079.0,21790345.0
2000-11-28,49931,51518,49085,49932,30450,51425.0,21790345.0
2000-11-29,48872,48872,47603,48874,37790,50336.0,21790345.0
2000-11-30,49084,49719,48026,48662,22140,50118.0,21790345.0
2000-12-01,48237,48554,46756,48556,14160,50009.0,21790345.0
2000-12-04,47814,48554,47814,48027,18100,49464.0,21790345.0
2000-12-05,47814,48660,47603,48556,24060,50009.0,21790345.0
2000-12-06,50776,50776,48237,48239,30100,49682.0,21790345.0
2000-12-07,47814,48554,47814,48027,12910,49464.0,21790345.0
2000-12-08,49085,51095,48027,49614,79620,51098.0,21790345.0
2000-12-11,50565,51412,49719,50778,46150,52297.0,21790345.0
2000-12-12,51413,51413,49720,49932,38330,51425.0,21790345.0
2000-12-13,49930,50776,49613,50778,20440,52297.0,21790345.0
2000-12-14,49930,50776,49719,50778,48440,52297.0,21790345.0
2000-12-15,50882,53317,50354,51624,64940,53168.0,21790345.0
2000-12-18,51835,52681,50777,51836,80150,53386.0,21790345.0
2000-12-19,51835,52680,50776,50884,12600,52406.0,21790345.0
2000-12-20,50987,51623,48660,48874,54000,50336.0,21790345.0
2000-12-21,48132,49508,47181,49085,30050,50554.0,21790345.0
2000-12-22,48871,51094,48871,50355,59310,51861.0,21790345.0
2000-12-26,50671,53951,50671,53951,103830,55565.0,21790345.0
2001-01-02,51835,61991,51835,57760,284800,59488.0,21790345.0
2001-01-03,55221,57124,53317,53951,137500,55565.0,21790345.0
2001-01-04,57123,60826,56066,59452,339100,61231.0,21790345.0
2001-01-05,59452,67703,58816,65588,459340,67550.0,21790345.0
2001-01-08,65587,66645,60615,61357,228340,63192.0,21790345.0
2001-01-09,59346,59875,56489,59241,196460,61013.0,21790345.0
2001-01-10,60298,62202,55221,55433,202720,57091.0,21790345.0
2001-01-11,56067,58077,53951,57971,113420,59706.0,21790345.0
2001-01-12,58605,63683,57123,57125,293820,58834.0,21790345.0
2001-01-15,57230,58816,55220,55221,167050,56873.0,21790345.0
2001-01-16,56066,57547,55220,56914,133610,58616.0,21790345.0
2001-01-17,57123,58181,53950,54163,124700,55783.0,21790345.0
2001-01-18,53211,55644,53211,53634,82560,55239.0,21790345.0
2001-01-19,54056,55431,53633,54269,73050,55892.0,21790345.0
2001-01-22,55008,62308,55008,62309,374440,64173.0,21790345.0
2001-01-26,66010,69183,58393,59241,500920,61013.0,21790345.0
2001-01-29,60297,63895,58287,63261,298830,65153.0,21790345.0
2001-01-30,65588,65588,59240,60087,227230,61885.0,21790345.0
2001-01-31,59028,61356,57124,59876,115330,61667.0,21790345.0
2001-02-01,58182,59239,57123,57548,131250,59270.0,21790345.0
2001-02-02,58921,58921,56488,56490,69270,58180.0,21790345.0
2001-02-05,53316,54796,53211,53528,88260,55130.0,21790345.0
2001-02-06,53528,54585,52892,53951,76470,55565.0,21790345.0
2001-02-07,54796,55432,52998,52999,62290,54585.0,21790345.0
2001-02-08,53210,54796,52892,54798,59550,56437.0,21790345.0
2001-02-09,54796,56066,53210,55009,83270,56655.0,21790345.0
2001-02-12,55007,55960,54479,54586,48640,56219.0,21790345.0
2001-02-13,55007,57336,54690,55009,66400,56655.0,21790345.0
2001-02-14,55113,58182,55113,57019,122190,58725.0,21790345.0
2001-02-15,57124,57124,55538,55538,46270,57200.0,21790345.0
2001-02-16,55855,56701,55538,55750,54140,57418.0,21790345.0
2001-02-19,55538,56489,55008,55221,35420,56873.0,21790345.0
2001-02-20,55007,57547,54373,56279,117380,57962.0,21790345.0
2001-02-21,57124,57124,55644,55856,56300,57527.0,21790345.0
2001-02-22,55432,56278,55114,56067,119780,57744.0,21790345.0
2001-02-23,56912,57123,55855,57125,109480,58834.0,21790345.0
2001-02-26,57336,59027,57123,58606,104660,60359.0,21790345.0
2001-02-27,59238,60297,56277,56490,116660,58180.0,21790345.0
2001-02-28,56278,57654,55855,56173,73920,57853.0,21790345.0
2001-03-02,56172,56172,53316,53528,82160,55130.0,21790345.0
2001-03-05,51835,52047,50248,52047,67990,53604.0,21790345.0
2001-03-06,53210,53210,51517,52894,63310,54476.0,21790345.0
2001-03-07,53740,57231,53317,55961,322510,57635.0,21790345.0
2001-03-08,57759,57971,55432,55856,94130,57527.0,21790345.0
2001-03-09,57123,57864,56277,56385,142170,58071.0,21790345.0
2001-03-12,55221,57018,55221,55433,72450,57091.0,21790345.0
2001-03-13,54797,54797,50777,51836,85090,53386.0,21790345.0
2001-03-14,56911,56911,53739,54586,84570,56219.0,21790345.0
2001-03-15,52469,54268,52469,53423,55090,55021.0,21790345.0
2001-03-16,53527,55007,53527,54798,64350,56437.0,21790345.0
2001-03-19,55643,55961,54585,55327,71220,56982.0,21790345.0
2001-03-20,55327,55961,55221,55750,30120,57418.0,21790345.0
2001-03-21,53316,55643,53316,54586,23420,56219.0,21790345.0
2001-03-22,54373,56066,54373,55009,66730,56655.0,21790345.0
2001-03-23,55008,55432,53951,53951,87880,55565.0,21790345.0
2001-03-26,55432,61143,55326,57125,2009290,58834.0,21790345.0
2001-03-27,57548,57971,55855,56067,94030,57744.0,21790345.0
2001-03-28,56912,57971,55855,55856,88450,57527.0,21790345.0
2001-03-29,55854,56911,55854,56279,77180,57962.0,21790345.0
2001-03-30,56067,56067,52892,53951,82650,55565.0,21790345.0
2001-04-02,53104,53951,52681,53528,31760,55130.0,21790345.0
2001-04-03,51835,53316,51835,53105,27760,54694.0,21790345.0
2001-04-04,53951,55855,52892,53846,65060,55456.0,21790345.0
2001-04-06,55221,55221,53528,53528,68490,55130.0,21790345.0
2001-04-09,52997,53739,52469,52894,34600,54476.0,21790345.0
2001-04-10,53739,53739,52681,53740,31850,55347.0,21790345.0
2001-04-11,53950,54584,53738,54375,27890,56001.0,21790345.0
2001-04-12,54373,55007,53633,55009,30720,56655.0,21790345.0
2001-04-13,55007,56700,54796,56702,58720,58398.0,21790345.0
2001-04-16,57123,62413,57018,59452,319070,61231.0,21790345.0
2001-04-17,59452,61990,58605,59452,233600,61231.0,21790345.0
2001-04-18,60509,61673,59663,61674,156710,63519.0,21790345.0
2001-04-19,64106,64635,60932,61886,327510,63737.0,21790345.0
2001-04-20,61885,62413,60932,61145,164470,62974.0,21790345.0
2001-04-23,61568,62414,60932,62203,487930,64064.0,21790345.0
2001-04-24,61356,61779,58816,58818,282380,60577.0,21790345.0
2001-04-25,57759,62413,57759,61357,481150,63192.0,21790345.0
2001-04-26,61991,63048,61143,61674,619350,63519.0,21790345.0
2001-04-27,61885,63789,61356,63472,315130,65371.0,21790345.0
2001-04-30,65482,69078,63895,65588,294520,67550.0,21790345.0
2001-05-02,65588,66645,63366,63790,218640,65698.0,21790345.0
2001-05-03,65375,66645,63366,66011,210610,67986.0,21790345.0
2001-05-04,66010,69608,65375,69608,182890,71690.0,21790345.0
2001-05-07,70664,70664,67491,70560,237790,72671.0,21790345.0
2001-05-08,70558,72780,69394,70877,914510,72998.0,21790345.0
2001-05-09,71934,74050,70030,70877,515520,72998.0,21790345.0
2001-05-10,71618,72675,70242,70454,375630,72562.0,21790345.0
2001-05-11,69819,71299,67915,69714,172900,71799.0,21790345.0
2001-05-14,69501,71087,68548,68762,67090,70819.0,21790345.0
2001-05-15,67704,69395,67279,68127,77490,70165.0,21790345.0
2001-05-16,67703,71723,67703,67915,234660,69947.0,21790345.0
2001-05-17,69608,69608,68021,68339,119330,70383.0,21790345.0
2001-05-18,69183,70031,68338,69820,126130,71908.0,21790345.0
2001-05-21,72358,80292,72358,80293,595700,82694.0,21790345.0
2001-05-22,80397,83994,77223,79340,488380,81714.0,21790345.0
2001-05-23,81666,85686,81454,83678,390940,86181.0,21790345.0
2001-05-24,80714,85474,80714,83572,289060,86072.0,21790345.0
2001-05-25,84841,85899,82302,82302,198950,84764.0,21790345.0
2001-05-28,80397,80397,77011,77225,217310,79535.0,21790345.0
2001-05-29,76589,78493,76589,78071,118650,80406.0,21790345.0
2001-05-30,78070,78070,75848,76696,184510,78990.0,21790345.0
2001-05-31,75742,86532,74050,78706,699800,81060.0,21790345.0
2001-06-01,80186,81985,77435,80187,295620,82585.0,21790345.0
2001-06-04,80398,84629,80398,82514,287490,84982.0,21790345.0
2001-06-05,82513,83995,78282,78283,173570,80624.0,21790345.0
2001-06-07,81137,82196,77859,79552,224850,81932.0,21790345.0
2001-06-08,80397,81349,78810,79764,116220,82150.0,21790345.0
2001-06-11,79975,82513,79975,82302,336570,84764.0,21790345.0
2001-06-12,82302,82936,81454,81668,146550,84111.0,21790345.0
2001-06-13,82936,82936,80926,81668,140780,84111.0,21790345.0
2001-06-14,82513,85898,82090,83255,570100,85745.0,21790345.0
2001-06-15,81666,82513,81349,82091,171360,84547.0,21790345.0
2001-06-18,82725,84101,82091,82726,204590,85200.0,21790345.0
2001-06-19,82724,86321,81454,83360,410770,85854.0,21790345.0
2001-06-20,84418,84418,80186,80504,214450,82912.0,21790345.0
2001-06-21,81243,81243,77223,79129,163730,81496.0,21790345.0
2001-06-22,78494,80927,78494,80610,188940,83021.0,21790345.0
2001-06-25,79338,81454,78915,78917,64590,81278.0,21790345.0
2001-06-26,80186,80186,75107,75109,103340,77356.0,21790345.0
2001-06-27,75319,77117,74790,75321,111740,77574.0,21790345.0
2001-06-28,76800,78281,75637,77119,126560,79426.0,21790345.0
2001-06-29,77434,78281,76800,77225,67640,79535.0,21790345.0
2001-07-02,77435,77435,75955,76273,70950,78554.0,21790345.0
2001-07-03,76271,76694,74684,75321,42460,77574.0,21790345.0
2001-07-04,74262,74685,73628,74051,52000,76266.0,21790345.0
2001-07-05,74051,74791,73734,74368,27600,76593.0,21790345.0
2001-07-06,73627,74050,70981,71089,65130,73216.0,21790345.0
2001-07-09,72991,74050,67067,68762,424560,70819.0,21790345.0
2001-07-10,71511,71511,69819,69925,101540,72017.0,21790345.0
2001-07-11,67703,69183,67492,67915,58650,69947.0,21790345.0
2001-07-12,68126,69608,68126,69608,64440,71690.0,21790345.0
2001-07-13,70875,71087,68548,68550,41110,70601.0,21790345.0
2001-07-16,70770,73414,68866,70877,203580,72998.0,21790345.0
2001-07-18,72991,72991,69607,70877,49310,72998.0,21790345.0
2001-07-19,70877,70877,67809,68339,30410,70383.0,21790345.0
2001-07-20,66750,68972,66750,67704,45830,69729.0,21790345.0
2001-07-23,67704,70031,65799,66117,58400,68095.0,21790345.0
2001-07-24,65057,69394,64106,68973,63000,71037.0,21790345.0
2001-07-25,68338,70771,66645,67810,38690,69838.0,21790345.0
2001-07-26,70031,70031,68127,68233,17590,70274.0,21790345.0
2001-07-27,68125,69183,68125,68656,48140,70710.0,21790345.0
2001-07-30,67703,68338,67492,67704,29450,69729.0,21790345.0
2001-07-31,67703,75107,67703,72993,195060,75177.0,21790345.0
2001-08-01,73414,75530,72992,75532,97810,77792.0,21790345.0
2001-08-02,73415,76166,73415,74157,38250,76375.0,21790345.0
2001-08-03,73097,75637,73097,75321,36230,77574.0,21790345.0
2001-08-06,76167,78282,75108,76484,50270,78772.0,21790345.0
2001-08-07,76061,80398,76061,78283,146690,80624.0,21790345.0
2001-08-08,79339,82302,78917,80610,191670,83021.0,21790345.0
2001-08-09,79550,83147,78704,80821,144480,83239.0,21790345.0
2001-08-10,82513,86004,82301,83149,236980,85636.0,21790345.0
2001-08-13,84840,94784,83781,93728,569670,96531.0,21790345.0
2001-08-14,95208,101132,91399,94574,681750,97403.0,21790345.0
2001-08-16,97112,105152,95419,104518,717320,107644.0,21790345.0
2001-08-17,104516,107901,99861,103248,554090,106337.0,21790345.0
2001-08-20,100497,104729,93303,94362,447500,97185.0,21790345.0
2001-08-21,95207,99438,92245,99440,373930,102415.0,21790345.0
2001-08-22,95418,110017,95418,101556,1051240,104594.0,21790345.0
2001-08-23,105680,105680,97640,97959,277310,100889.0,21790345.0
2001-08-24,98381,99227,92668,95209,383600,98057.0,21790345.0
2001-08-27,96477,102613,95418,95632,575000,98492.0,21790345.0
2001-08-28,97428,97745,94573,95632,249290,98492.0,21790345.0
2001-08-29,94150,94890,87802,87909,313080,90539.0,21790345.0
2001-08-30,85262,97957,83570,95209,662270,98057.0,21790345.0
2001-08-31,91187,94784,86744,87274,619090,89885.0,21790345.0
2001-09-03,88860,90553,85686,85688,282610,88251.0,21790345.0
2001-09-04,86321,88226,84840,87592,180240,90212.0,21790345.0
2001-09-05,87801,91927,86744,90977,409080,93698.0,21790345.0
2001-09-06,92774,96688,89706,93728,510700,96531.0,21790345.0
2001-09-07,91187,104517,90975,97324,994280,100236.0,21790345.0
2001-09-10,101131,111921,100073,111923,1153610,115271.0,21790345.0
2001-09-11,118480,120597,103247,106210,1167580,109388.0,21790345.0
2001-09-12,90342,94150,90342,90342,650290,93045.0,21790345.0
2001-09-13,94150,103881,91610,103883,1178230,106991.0,21790345.0
2001-09-14,106208,113614,93091,101767,1915320,104812.0,21790345.0
2001-09-17,108113,108749,97535,98382,1112940,101325.0,21790345.0
2001-09-18,105786,112980,102613,112981,1653370,116360.0,21790345.0
2001-09-19,116364,128848,112980,116366,2723350,119847.0,21790345.0
2001-09-20,117422,121442,103670,110019,1715540,113310.0,21790345.0
2001-09-21,105785,110441,102190,105999,1280040,109170.0,21790345.0
2001-09-24,108325,113191,105785,111500,1463330,114835.0,21790345.0
2001-09-25,113614,114249,97535,100498,1189340,103504.0,21790345.0
2001-09-26,103036,107267,100073,102614,801710,105683.0,21790345.0
2001-09-27,100708,105363,99015,101767,791480,104812.0,21790345.0
2001-09-28,102613,105997,101871,103883,673440,106991.0,21790345.0
2001-10-04,110018,111076,105363,108961,849020,112220.0,21790345.0
2001-10-05,106845,111499,106422,106845,669050,110041.0,21790345.0
2001-10-08,105997,111710,105997,107903,785100,111131.0,21790345.0
2001-10-09,111076,111076,108537,108749,390000,112002.0,21790345.0
2001-10-10,107902,111499,107056,107268,442550,110477.0,21790345.0
2001-10-11,109383,109595,107479,108961,391170,112220.0,21790345.0
2001-10-12,108959,115306,108325,113616,905130,117014.0,21790345.0
2001-10-15,115306,115306,111921,113616,416800,117014.0,21790345.0
2001-10-16,114461,115941,113614,114250,457480,117668.0,21790345.0
2001-10-17,116364,121443,116153,120386,863150,123987.0,21790345.0
2001-10-18,117422,120384,116152,116154,447770,119629.0,21790345.0
2001-10-19,116577,117634,112980,114885,277010,118322.0,21790345.0
2001-10-22,113826,115096,112558,113192,157410,116578.0,21790345.0
2001-10-23,113403,114884,112557,114673,257410,118104.0,21790345.0
2001-10-24,113826,115307,112557,114885,188490,118322.0,21790345.0
2001-10-25,113826,115942,113192,113404,193690,116796.0,21790345.0
2001-10-26,113826,117423,113826,116578,381350,120065.0,21790345.0
2001-10-29,118269,118269,115942,117212,221060,120719.0,21790345.0
2001-10-30,114673,120173,113826,114885,257600,118322.0,21790345.0
2001-10-31,117211,117211,112557,114462,113610,117886.0,21790345.0
2001-11-01,113825,115307,113825,113827,89930,117232.0,21790345.0
2001-11-02,114249,115730,112980,113192,156960,116578.0,21790345.0
2001-11-05,115307,119116,114462,119116,239830,122680.0,21790345.0
2001-11-06,120597,121020,117846,119328,249960,122898.0,21790345.0
2001-11-07,120385,120597,117635,119328,157400,122898.0,21790345.0
2001-11-08,119750,122713,118693,122713,203630,126384.0,21790345.0
2001-11-09,125674,125674,119538,120597,92900,124205.0,21790345.0
2001-11-12,119538,123981,118480,120597,243440,124205.0,21790345.0
2001-11-13,120598,121655,119116,121444,201390,125077.0,21790345.0
2001-11-14,121443,135407,120384,128849,473280,132703.0,21790345.0
2001-11-15,130117,131176,123770,126945,331070,130742.0,21790345.0
2001-11-16,128001,136887,127578,134561,619310,138587.0,21790345.0
2001-11-19,135406,140272,133291,134350,262100,138369.0,21790345.0
2001-11-20,137100,137100,128213,131176,310940,135100.0,21790345.0
2001-11-21,128636,131176,127579,129484,143660,133357.0,21790345.0
2001-11-22,129482,129482,125885,128214,118910,132049.0,21790345.0
2001-11-23,128001,132444,126944,132234,187470,136190.0,21790345.0
2001-11-26,136041,150639,133291,150641,572050,155147.0,21790345.0
2001-11-27,151698,151698,135406,142390,312260,146649.0,21790345.0
2001-11-28,143023,143870,133503,133504,232670,137497.0,21790345.0
2001-11-29,131387,138580,131176,137523,119600,141637.0,21790345.0
2001-11-30,138791,144504,138791,141332,179770,145560.0,21790345.0
2001-12-03,141754,143869,140061,142601,131290,146867.0,21790345.0
2001-12-04,141754,146408,141754,142813,94300,147085.0,21790345.0
2001-12-05,144926,148100,142810,144294,373620,148610.0,21790345.0
2001-12-06,150217,161642,148101,151276,775050,155801.0,21790345.0
2001-12-07,154448,172855,151275,169894,1144760,174976.0,21790345.0
2001-12-10,175394,185974,171374,178146,782050,183475.0,21790345.0
2001-12-11,169258,181953,167565,175184,362810,180424.0,21790345.0
