LG화학(051910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-20,425000,428000,418000,421000,350830,27900133.0,66271100.0
2012-02-21,419000,423500,412500,421000,180982,27900133.0,66271100.0
2012-02-22,420000,422500,405500,409500,376178,27138015.0,66271100.0
2012-02-23,408500,409000,401000,406000,256523,26906067.0,66271100.0
2012-02-24,400000,409000,395500,405500,313336,26872931.0,66271100.0
2012-02-27,404000,404500,385500,389000,460819,25779458.0,66271100.0
2012-02-28,385000,395500,385000,395000,232396,26177084.0,66271100.0
2012-02-29,401500,406500,398500,398500,265601,26409033.0,66271100.0
2012-03-02,403000,408000,401000,404000,220223,26773524.0,66271100.0
2012-03-05,398000,399500,384000,384500,566522,25481238.0,66271100.0
2012-03-06,384000,388000,374000,382000,390609,25315560.0,66271100.0
2012-03-07,372500,375500,370000,370500,542837,24553443.0,66271100.0
2012-03-08,372500,381500,371000,380500,430799,25216154.0,66271100.0
2012-03-09,384500,386000,377000,380500,259798,25216154.0,66271100.0
2012-03-12,381500,382000,365500,367000,444762,24321494.0,66271100.0
2012-03-13,370000,379000,370000,377500,321582,25017340.0,66271100.0
2012-03-14,381000,384500,376000,377500,314796,25017340.0,66271100.0
2012-03-15,372500,382000,366500,369000,386649,24454036.0,66271100.0
2012-03-16,371500,373500,366000,373000,220842,24719120.0,66271100.0
2012-03-19,373000,378000,370000,373000,178658,24719120.0,66271100.0
2012-03-20,374500,378000,372000,373500,212729,24752256.0,66271100.0
2012-03-21,370500,372000,367000,368000,267215,24387765.0,66271100.0
2012-03-22,367000,370000,356500,359000,386919,23791325.0,66271100.0
2012-03-23,355500,368000,352500,367500,335617,24354629.0,66271100.0
2012-03-26,367500,368000,348500,348500,624971,23095478.0,66271100.0
2012-03-27,354500,361500,352000,358000,334188,23725054.0,66271100.0
2012-03-28,355500,362000,348500,360000,350807,23857596.0,66271100.0
2012-03-29,355000,363000,355000,362000,223114,23990138.0,66271100.0
2012-03-30,363500,375500,362000,370000,408227,24520307.0,66271100.0
2012-04-02,374500,375000,363500,366500,274421,24288358.0,66271100.0
2012-04-03,372000,373000,363000,369000,280535,24454036.0,66271100.0
2012-04-04,368000,368500,356000,359500,251013,23824460.0,66271100.0
2012-04-05,357500,358500,346500,350500,419644,23228021.0,66271100.0
2012-04-06,350500,364500,349000,359500,301619,23824460.0,66271100.0
2012-04-09,356000,365500,351000,351500,199828,23294292.0,66271100.0
2012-04-10,353500,364000,353000,356000,404104,23592512.0,66271100.0
2012-04-12,361000,371500,358000,368500,479150,24420900.0,66271100.0
2012-04-13,373000,375000,363000,369500,402293,24487171.0,66271100.0
2012-04-16,364000,366500,361000,362000,176794,23990138.0,66271100.0
2012-04-17,368000,370500,353000,356000,414470,23592512.0,66271100.0
2012-04-18,361500,362500,346000,347000,685717,22996072.0,66271100.0
2012-04-19,347000,352500,341500,347500,358924,23029207.0,66271100.0
2012-04-20,329000,332500,313000,315500,1560705,20908532.0,66271100.0
2012-04-23,315000,320500,312000,313000,427437,20742854.0,66271100.0
2012-04-24,309000,312500,303500,305000,501333,20212686.0,66271100.0
2012-04-25,306000,310000,299000,304000,541943,20146414.0,66271100.0
2012-04-26,308000,311500,303500,305500,399527,20245821.0,66271100.0
2012-04-27,305500,308000,297000,298000,489577,19748788.0,66271100.0
2012-04-30,298500,300000,277500,284500,1311924,18854128.0,66271100.0
2012-05-02,287000,300000,285500,293500,3062946,19450568.0,66271100.0
2012-05-03,295000,302000,292000,301500,1076240,19980737.0,66271100.0
2012-05-04,301500,308000,296500,304000,824814,20146414.0,66271100.0
2012-05-07,298000,301000,291000,294000,550454,19483703.0,66271100.0
2012-05-08,298000,303000,295500,298000,403415,19748788.0,66271100.0
2012-05-09,295000,296500,284000,286500,569330,18986670.0,66271100.0
2012-05-10,284500,293000,277000,288000,459764,19086077.0,66271100.0
2012-05-11,285000,288500,277500,278000,485101,18423366.0,66271100.0
2012-05-14,281500,283000,271500,274500,427352,18191417.0,66271100.0
2012-05-15,267000,271500,263500,269000,590874,17826926.0,66271100.0
2012-05-16,265500,277500,265000,267000,444799,17694384.0,66271100.0
2012-05-17,270500,283500,270000,282000,610179,18688450.0,66271100.0
2012-05-18,276500,287000,275500,278500,768374,18456501.0,66271100.0
2012-05-21,285000,286000,271000,280500,491904,18589044.0,66271100.0
2012-05-22,286000,286000,278500,283000,396080,18754721.0,66271100.0
2012-05-23,280000,281000,274000,275000,258994,18224552.0,66271100.0
2012-05-24,274500,282000,271500,279000,356342,18489637.0,66271100.0
2012-05-25,280500,294000,280500,292500,566911,19384297.0,66271100.0
2012-05-29,292500,302000,289500,299000,574410,19815059.0,66271100.0
2012-05-30,297000,299500,293000,298000,409335,19748788.0,66271100.0
2012-05-31,292500,293000,285500,291000,399430,19284890.0,66271100.0
2012-06-01,287000,289500,279500,282000,388904,18688450.0,66271100.0
2012-06-04,268000,272500,261500,265500,637221,17594977.0,66271100.0
2012-06-05,267500,269500,264000,267000,313786,17694384.0,66271100.0
2012-06-07,276000,278500,271000,272500,314118,18058875.0,66271100.0
2012-06-08,279500,282000,269000,270000,497102,17893197.0,66271100.0
2012-06-11,277000,289500,274500,288000,533970,19086077.0,66271100.0
2012-06-12,281000,289500,280000,287000,326913,19019806.0,66271100.0
2012-06-13,291500,293000,279500,282000,372256,18688450.0,66271100.0
2012-06-14,280000,288500,280000,288500,317545,19119212.0,66271100.0
2012-06-15,289500,291500,286000,291000,307266,19284890.0,66271100.0
2012-06-18,298500,300000,294500,296000,350382,19616246.0,66271100.0
2012-06-19,295000,298000,290000,291500,271557,19318026.0,66271100.0
2012-06-20,296000,297000,291500,294000,291724,19483703.0,66271100.0
2012-06-21,291500,293500,286000,288500,300127,19119212.0,66271100.0
2012-06-22,282000,284500,276500,278500,464307,18456501.0,66271100.0
2012-06-25,279000,284000,275500,281500,299070,18655315.0,66271100.0
2012-06-26,278500,294500,278000,288500,457160,19119212.0,66271100.0
2012-06-27,288500,294500,283500,289500,373420,19185483.0,66271100.0
2012-06-28,292500,293000,287000,290000,282396,19218619.0,66271100.0
2012-06-29,286500,292000,281000,292000,493399,19351161.0,66271100.0
2012-07-02,296000,297500,291000,291000,314698,19284890.0,66271100.0
2012-07-03,294000,306000,294000,305500,647540,20245821.0,66271100.0
2012-07-04,307000,314500,301000,302500,670957,20047008.0,66271100.0
2012-07-05,303500,314000,303000,313500,594948,20775990.0,66271100.0
2012-07-06,315500,316000,308500,313500,370873,20775990.0,66271100.0
2012-07-09,309000,314500,306000,307000,303392,20345228.0,66271100.0
2012-07-10,308500,311500,297500,301000,412734,19947601.0,66271100.0
2012-07-11,297500,309500,295500,304500,313543,20179550.0,66271100.0
2012-07-12,304500,306500,294000,294000,347087,19483703.0,66271100.0
2012-07-13,296000,298500,283500,297000,473695,19682517.0,66271100.0
2012-07-16,300000,305500,298500,302000,266143,20013872.0,66271100.0
2012-07-17,300000,313000,299000,310000,443434,20544041.0,66271100.0
2012-07-18,313000,314500,303000,305500,391164,20245821.0,66271100.0
2012-07-19,311500,315500,305500,308500,425119,20444634.0,66271100.0
2012-07-20,311000,315000,307500,315000,343379,20875396.0,66271100.0
2012-07-23,310000,311000,300000,302000,359445,20013872.0,66271100.0
2012-07-24,296500,299500,288000,298500,569235,19781923.0,66271100.0
2012-07-25,290000,299000,288500,292500,319441,19384297.0,66271100.0
2012-07-26,294500,306000,293500,303000,385529,20080143.0,66271100.0
2012-07-27,311000,312000,306000,309500,307180,20510905.0,66271100.0
2012-07-30,313500,316500,307000,307000,278513,20345228.0,66271100.0
2012-07-31,309000,314500,308000,314000,391951,20809125.0,66271100.0
2012-08-01,310000,313000,307000,310000,287071,20544041.0,66271100.0
2012-08-02,310000,315000,308500,311000,195872,20610312.0,66271100.0
2012-08-03,305500,308500,302500,306000,252990,20278957.0,66271100.0
2012-08-06,314000,318500,313000,317000,530764,21007939.0,66271100.0
2012-08-07,317500,318000,314000,316500,233512,20974803.0,66271100.0
2012-08-08,318000,322500,317500,321000,419440,21273023.0,66271100.0
2012-08-09,320000,331000,320000,327500,554634,21703785.0,66271100.0
2012-08-10,328000,331000,322000,324500,252769,21504972.0,66271100.0
2012-08-13,323500,327000,313500,314500,394150,20842261.0,66271100.0
2012-08-14,316000,320000,314000,319500,262085,21173616.0,66271100.0
2012-08-16,321500,324500,319500,323500,234729,21438701.0,66271100.0
2012-08-17,327000,331000,325500,328000,367389,21736921.0,66271100.0
2012-08-20,329500,330000,320500,323500,197612,21438701.0,66271100.0
2012-08-21,318500,323500,318000,319500,266948,21173616.0,66271100.0
2012-08-22,319000,321500,315500,319000,172660,21140481.0,66271100.0
2012-08-23,317000,318500,309000,310000,565401,20544041.0,66271100.0
2012-08-24,305500,312500,305500,312500,265964,20709719.0,66271100.0
2012-08-27,313500,319000,313000,315000,227654,20875396.0,66271100.0
2012-08-28,315000,317000,306000,311500,338491,20643448.0,66271100.0
2012-08-29,309000,309000,303500,306500,421563,20312092.0,66271100.0
2012-08-30,305000,306500,298000,300500,421353,19914466.0,66271100.0
2012-08-31,298000,303500,297000,301000,217603,19947601.0,66271100.0
2012-09-03,302500,306500,298000,305000,219364,20212686.0,66271100.0
2012-09-04,303500,307500,303500,305500,126686,20245821.0,66271100.0
2012-09-05,303500,305000,298000,298000,190140,19748788.0,66271100.0
2012-09-06,298500,300000,294500,298500,171558,19781923.0,66271100.0
2012-09-07,305500,314500,304000,313000,410831,20742854.0,66271100.0
2012-09-10,312000,313000,308000,311000,208036,20610312.0,66271100.0
2012-09-11,308000,309500,307000,308500,151235,20444634.0,66271100.0
2012-09-12,309000,314000,309000,313000,229037,20742854.0,66271100.0
2012-09-13,312500,313500,309000,313500,198164,20775990.0,66271100.0
2012-09-14,324000,327000,321000,326000,607790,21604379.0,66271100.0
2012-09-17,330000,335500,329500,332000,427646,22002005.0,66271100.0
2012-09-18,332000,336500,329500,335500,344369,22233954.0,66271100.0
2012-09-19,335000,337000,330500,337000,264670,22333361.0,66271100.0
2012-09-20,333000,336000,325000,327000,238838,21670650.0,66271100.0
2012-09-21,328000,329500,321000,329500,235687,21836327.0,66271100.0
2012-09-24,325500,328000,322000,327000,157802,21670650.0,66271100.0
2012-09-25,324000,333500,324000,327500,222977,21703785.0,66271100.0
2012-09-26,324000,328000,322500,325000,150434,21538108.0,66271100.0
2012-09-27,321500,330500,321000,330000,182533,21869463.0,66271100.0
2012-09-28,335000,336000,329000,331500,267184,21968870.0,66271100.0
2012-10-02,331500,339500,331000,336000,282832,22267090.0,66271100.0
2012-10-04,338000,340000,332000,334000,264500,22134547.0,66271100.0
2012-10-05,336500,339000,332000,334000,151756,22134547.0,66271100.0
2012-10-08,334000,334000,327000,329000,169564,21803192.0,66271100.0
2012-10-09,326000,326500,315500,317500,481428,21041074.0,66271100.0
2012-10-10,314000,316000,311000,312000,231120,20676583.0,66271100.0
2012-10-11,309000,315000,307500,313000,315410,20742854.0,66271100.0
2012-10-12,312000,317500,312000,314000,201200,20809125.0,66271100.0
2012-10-15,314000,316500,311500,314000,151561,20809125.0,66271100.0
2012-10-16,317000,319500,312500,316500,243509,20974803.0,66271100.0
2012-10-17,321500,327000,319000,324000,347904,21471836.0,66271100.0
2012-10-18,326500,329500,323000,329500,203804,21836327.0,66271100.0
2012-10-19,330000,335000,327500,332500,377059,22035141.0,66271100.0
2012-10-22,325000,328000,317500,323000,404932,21405565.0,66271100.0
2012-10-23,320500,321500,310500,311000,436588,20610312.0,66271100.0
2012-10-24,304500,308000,300500,305000,390405,20212686.0,66271100.0
2012-10-25,302000,303500,293500,299500,453508,19848194.0,66271100.0
2012-10-26,297500,298500,288000,288500,526406,19119212.0,66271100.0
2012-10-29,289500,292500,287500,290500,173641,19251755.0,66271100.0
2012-10-30,289000,297000,289000,294000,180602,19483703.0,66271100.0
2012-10-31,297000,307500,297000,306000,370182,20278957.0,66271100.0
2012-11-01,303500,307500,299500,306000,275266,20278957.0,66271100.0
2012-11-02,311000,316000,308500,314500,336587,20842261.0,66271100.0
2012-11-05,311500,315000,308500,310500,138044,20577177.0,66271100.0
2012-11-06,308500,317500,306000,315500,225156,20908532.0,66271100.0
2012-11-07,315000,317000,311500,316000,180538,20941668.0,66271100.0
2012-11-08,308000,310000,303500,305500,250213,20245821.0,66271100.0
2012-11-09,300000,310000,298500,307500,197257,20378363.0,66271100.0
2012-11-12,305500,310500,304500,305500,107293,20245821.0,66271100.0
2012-11-13,308500,308500,300000,302000,160006,20013872.0,66271100.0
2012-11-14,300000,303000,291500,296000,319788,19616246.0,66271100.0
2012-11-15,290500,298000,288000,296000,134317,19616246.0,66271100.0
2012-11-16,294000,303000,292500,295000,127909,19549974.0,66271100.0
2012-11-19,293500,301500,293500,297000,105635,19682517.0,66271100.0
2012-11-20,303000,303500,300000,300000,118632,19881330.0,66271100.0
2012-11-21,300000,301500,291500,296500,144384,19649381.0,66271100.0
2012-11-22,300000,302000,294000,296500,151115,19649381.0,66271100.0
2012-11-23,298500,301500,297000,301000,135489,19947601.0,66271100.0
2012-11-26,304000,307000,302000,306000,174324,20278957.0,66271100.0
2012-11-27,305000,311500,302000,309000,262631,20477770.0,66271100.0
2012-11-28,305500,308500,303000,306500,171322,20312092.0,66271100.0
2012-11-29,311500,316500,310000,314000,308531,20809125.0,66271100.0
2012-11-30,314000,317000,311500,312000,191615,20676583.0,66271100.0
2012-12-03,312000,315000,308000,314000,144530,20809125.0,66271100.0
2012-12-04,311000,313000,309500,310500,84209,20577177.0,66271100.0
2012-12-05,309500,314500,304000,314000,268150,20809125.0,66271100.0
2012-12-06,316000,320500,312000,319500,328503,21173616.0,66271100.0
2012-12-07,320000,324000,317000,320000,217920,21206752.0,66271100.0
2012-12-10,318000,321500,316000,318000,133980,21074210.0,66271100.0
2012-12-11,322000,328000,320000,327000,392163,21670650.0,66271100.0
2012-12-12,329500,336000,326000,329000,317840,21803192.0,66271100.0
2012-12-13,328000,332000,325000,330000,293129,21869463.0,66271100.0
2012-12-14,330000,331500,326500,328000,240874,21736921.0,66271100.0
2012-12-17,326500,328000,323500,324500,145289,21504972.0,66271100.0
2012-12-18,327000,333500,326500,332500,348095,22035141.0,66271100.0
2012-12-20,337500,340000,333000,339000,369351,22465903.0,66271100.0
2012-12-21,340500,340500,332000,337500,239094,22366496.0,66271100.0
2012-12-24,333000,336000,331500,334000,107408,22134547.0,66271100.0
2012-12-26,334000,338500,330000,332000,146216,22002005.0,66271100.0
2012-12-27,332500,332500,325500,329000,144453,21803192.0,66271100.0
2012-12-28,329000,332000,326500,330000,171770,21869463.0,66271100.0
2013-01-02,334500,341000,334000,340000,284977,22532174.0,66271100.0
2013-01-03,344500,345000,338000,342500,254304,22697852.0,66271100.0
2013-01-04,344000,344500,329000,331000,351729,21935734.0,66271100.0
2013-01-07,331000,332000,321000,325500,283503,21571243.0,66271100.0
2013-01-08,324500,327500,321000,325500,185995,21571243.0,66271100.0
2013-01-09,326500,328000,324000,324000,133332,21471836.0,66271100.0
2013-01-10,323000,333000,319000,327500,230589,21703785.0,66271100.0
2013-01-11,330500,331000,323000,324000,154447,21471836.0,66271100.0
2013-01-14,321000,323000,316000,318500,252819,21107345.0,66271100.0
2013-01-15,318500,323000,315000,316000,144006,20941668.0,66271100.0
2013-01-16,315500,318000,310500,313500,243807,20775990.0,66271100.0
2013-01-17,315500,320500,315000,318500,159168,21107345.0,66271100.0
2013-01-18,323000,323000,315500,317500,95678,21041074.0,66271100.0
2013-01-21,320000,320000,314500,316000,95727,20941668.0,66271100.0
2013-01-22,315500,317500,310500,312500,178258,20709719.0,66271100.0
2013-01-23,313500,317000,310500,312000,144911,20676583.0,66271100.0
2013-01-24,313000,315500,309000,310500,153788,20577177.0,66271100.0
2013-01-25,312500,313000,306000,309000,157609,20477770.0,66271100.0
2013-01-28,310000,311500,307500,309000,107808,20477770.0,66271100.0
2013-01-29,309000,316000,309000,313000,197586,20742854.0,66271100.0
2013-01-30,312000,313500,301000,302000,557129,20013872.0,66271100.0
2013-01-31,302500,307000,302000,304500,276183,20179550.0,66271100.0
2013-02-01,305500,306000,300500,302500,156588,20047008.0,66271100.0
2013-02-04,308000,308500,301000,302500,147292,20047008.0,66271100.0
2013-02-05,299000,300500,297000,298000,188612,19748788.0,66271100.0
2013-02-06,296000,298000,291000,292500,319720,19384297.0,66271100.0
2013-02-07,292000,294500,291500,292500,245024,19384297.0,66271100.0
2013-02-08,294000,297500,292500,295500,212060,19583110.0,66271100.0
2013-02-12,295000,299500,294000,296500,155342,19649381.0,66271100.0
2013-02-13,297500,303500,297500,302000,233414,20013872.0,66271100.0
2013-02-14,302000,305500,301000,302500,148829,20047008.0,66271100.0
2013-02-15,303000,304000,300500,304000,109094,20146414.0,66271100.0
2013-02-18,304000,306500,302000,306000,115935,20278957.0,66271100.0
2013-02-19,304500,306000,300000,301500,180213,19980737.0,66271100.0
2013-02-20,303000,307000,302500,306000,237204,20278957.0,66271100.0
2013-02-21,304500,305500,302500,303500,170396,20113279.0,66271100.0
2013-02-22,301000,303500,299500,300500,302565,19914466.0,66271100.0
