엔케이물산(009810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-17,551,633,547,560,1762209,17070.0,25103673.0
2009-06-18,563,588,555,584,510931,17824.0,25103673.0
2009-06-19,588,641,588,617,1542790,18828.0,25103673.0
2009-06-22,637,682,625,629,1127227,19204.0,25103673.0
2009-06-23,641,641,604,625,452886,19079.0,25103673.0
2009-06-24,629,633,571,597,608402,18200.0,25103673.0
2009-06-25,584,613,580,601,288420,18326.0,25103673.0
2009-06-26,604,658,604,654,613691,19957.0,25103673.0
2009-06-29,658,740,633,634,1360818,19330.0,25103673.0
2009-06-30,633,650,604,617,532801,18828.0,25103673.0
2009-07-01,629,645,596,646,251148,19706.0,25103673.0
2009-07-02,641,687,633,654,746069,19957.0,25103673.0
2009-07-03,625,645,617,629,355348,19204.0,25103673.0
2009-07-06,637,645,596,613,636490,18702.0,25103673.0
2009-07-07,613,617,580,580,486966,17698.0,25103673.0
2009-07-08,584,588,567,584,171502,17824.0,25103673.0
2009-07-09,588,617,580,613,388160,18702.0,25103673.0
2009-07-10,613,617,584,588,220067,17949.0,25103673.0
2009-07-13,596,596,555,560,272771,17070.0,25103673.0
2009-07-14,563,575,547,572,121331,17447.0,25103673.0
2009-07-15,584,600,563,572,200900,17447.0,25103673.0
2009-07-16,575,588,555,555,314519,16945.0,25103673.0
2009-07-17,563,571,534,560,321090,17070.0,25103673.0
2009-07-20,563,575,543,572,130521,17447.0,25103673.0
2009-07-21,567,596,567,588,284831,17949.0,25103673.0
2009-07-22,588,592,571,588,209764,17949.0,25103673.0
2009-07-23,588,608,580,601,220383,18326.0,25103673.0
2009-07-24,604,604,584,601,219125,18326.0,25103673.0
2009-07-27,596,604,584,592,130561,18075.0,25103673.0
2009-07-28,588,592,571,584,204030,17824.0,25103673.0
2009-07-29,575,584,571,584,76860,17824.0,25103673.0
2009-07-30,575,588,567,568,98945,17322.0,25103673.0
2009-07-31,571,588,563,580,267901,17698.0,25103673.0
2009-08-03,580,580,567,572,113721,17447.0,25103673.0
2009-08-04,571,588,563,568,86119,17322.0,25103673.0
2009-08-05,567,571,559,560,128220,17070.0,25103673.0
2009-08-06,563,580,559,576,50190,17573.0,25103673.0
2009-08-07,571,588,559,568,205051,17322.0,25103673.0
2009-08-10,567,575,559,572,76566,17447.0,25103673.0
2009-08-11,575,575,563,564,129409,17196.0,25103673.0
2009-08-12,563,567,555,568,174102,17322.0,25103673.0
2009-08-13,563,567,555,560,191874,17070.0,25103673.0
2009-08-14,555,563,551,555,214140,16945.0,25103673.0
2009-08-17,555,584,555,572,966531,17447.0,25103673.0
2009-08-18,571,584,567,576,501770,17573.0,25103673.0
2009-08-19,580,584,559,568,292590,17322.0,25103673.0
2009-08-20,559,625,559,621,1094557,18953.0,25103673.0
2009-08-21,617,625,596,617,594474,18828.0,25103673.0
2009-08-24,617,625,596,625,335808,19079.0,25103673.0
2009-08-25,621,674,584,592,799230,18075.0,25103673.0
2009-08-26,584,604,567,572,276896,17447.0,25103673.0
2009-08-27,580,588,571,576,164173,17573.0,25103673.0
2009-08-28,580,584,551,572,243379,17447.0,25103673.0
2009-08-31,559,567,559,560,94003,17070.0,25103673.0
2009-09-01,555,571,555,568,118981,17322.0,25103673.0
2009-09-02,567,571,559,568,146940,17322.0,25103673.0
2009-09-03,575,575,555,560,99735,17070.0,25103673.0
2009-09-04,567,567,534,560,186450,17070.0,25103673.0
2009-09-07,555,559,543,551,156800,16819.0,25103673.0
2009-09-08,551,555,543,547,77710,16694.0,25103673.0
2009-09-09,551,551,530,543,158950,16568.0,25103673.0
2009-09-10,555,563,543,551,61240,16819.0,25103673.0
2009-09-11,555,555,543,551,17880,16819.0,25103673.0
2009-09-14,543,559,543,555,160460,16945.0,25103673.0
2009-09-15,559,563,551,564,65596,17196.0,25103673.0
2009-09-16,567,567,555,564,42549,17196.0,25103673.0
2009-09-17,567,567,555,560,43480,17070.0,25103673.0
2009-09-18,567,596,563,592,417302,18075.0,25103673.0
2009-09-21,571,592,571,584,77818,17824.0,25103673.0
2009-09-22,592,592,567,576,108840,17573.0,25103673.0
2009-09-23,588,588,563,576,66701,17573.0,25103673.0
2009-09-24,575,584,559,568,72054,17322.0,25103673.0
2009-09-25,555,575,551,576,58874,17573.0,25103673.0
2009-09-28,559,608,559,601,805812,18326.0,25103673.0
2009-09-29,608,641,592,617,921580,18828.0,25103673.0
2009-09-30,608,650,608,650,1575576,19832.0,25103673.0
2009-10-01,654,654,625,654,364441,19957.0,25103673.0
2009-10-05,658,662,629,658,162839,20083.0,25103673.0
2009-10-06,658,670,617,642,286401,19581.0,25103673.0
2009-10-07,625,670,621,658,266750,20083.0,25103673.0
2009-10-08,666,666,617,646,151780,19706.0,25103673.0
2009-10-09,637,687,637,675,385800,20585.0,25103673.0
2009-10-12,674,724,575,695,795170,21213.0,25103673.0
2009-10-13,707,711,670,699,199310,21338.0,25103673.0
2009-10-14,682,707,682,687,156140,20962.0,25103673.0
2009-10-15,687,707,682,687,345672,20962.0,25103673.0
2009-10-16,699,699,670,695,187110,21213.0,25103673.0
2009-10-19,699,699,674,691,89210,21087.0,25103673.0
2009-10-20,691,691,670,675,120090,20585.0,25103673.0
2009-10-21,662,674,658,662,185727,20208.0,25103673.0
2009-10-22,662,678,641,671,201764,20459.0,25103673.0
2009-10-23,674,674,641,662,110400,20208.0,25103673.0
2009-10-26,645,658,617,617,106129,18828.0,25103673.0
2009-10-27,629,633,604,621,114967,18953.0,25103673.0
2009-10-28,629,629,600,621,124153,18953.0,25103673.0
2009-10-29,621,625,596,621,91340,18953.0,25103673.0
2009-10-30,629,666,629,658,100483,20083.0,25103673.0
2009-11-02,662,666,641,654,45986,19957.0,25103673.0
2009-11-03,666,670,645,671,92980,20459.0,25103673.0
2009-11-04,658,711,654,695,190260,21213.0,25103673.0
2009-11-05,699,699,658,666,165451,20334.0,25103673.0
2009-11-06,658,687,654,675,244910,20585.0,25103673.0
2009-11-09,670,674,641,658,293380,20083.0,25103673.0
2009-11-10,633,670,633,658,62998,20083.0,25103673.0
2009-11-11,666,666,633,658,52250,20083.0,25103673.0
2009-11-12,650,670,625,650,214190,19832.0,25103673.0
2009-11-13,637,654,596,629,123270,19204.0,25103673.0
2009-11-16,629,629,592,625,101972,19079.0,25103673.0
2009-11-17,625,625,534,605,572771,18451.0,25103673.0
2009-11-18,596,600,575,597,178730,18200.0,25103673.0
2009-11-19,580,621,580,613,156120,18702.0,25103673.0
2009-11-20,617,666,600,646,420140,19706.0,25103673.0
2009-11-23,645,711,600,625,1803351,19079.0,25103673.0
2009-11-24,625,629,604,625,161901,19079.0,25103673.0
2009-11-25,637,645,621,642,56122,19581.0,25103673.0
2009-11-26,641,666,633,634,233683,19330.0,25103673.0
2009-11-27,621,650,621,650,101030,19832.0,25103673.0
2009-11-30,633,645,604,625,315940,19079.0,25103673.0
2009-12-01,641,650,625,638,150980,19455.0,25103673.0
2009-12-02,633,654,625,638,375598,19455.0,25103673.0
2009-12-03,641,645,629,629,196440,19204.0,25103673.0
2009-12-04,629,641,625,638,219356,19455.0,25103673.0
2009-12-07,645,678,645,675,850904,20585.0,25103673.0
2009-12-08,674,687,658,671,382217,20459.0,25103673.0
2009-12-09,662,682,658,662,234610,20208.0,25103673.0
2009-12-10,662,674,641,666,255730,20334.0,25103673.0
2009-12-11,658,674,654,658,178261,20083.0,25103673.0
2009-12-14,650,658,645,650,130850,19832.0,25103673.0
2009-12-15,654,654,621,642,280539,19581.0,25103673.0
2009-12-16,633,645,617,642,253130,19581.0,25103673.0
2009-12-17,641,662,629,662,185180,20208.0,25103673.0
2009-12-18,650,658,645,654,73690,19957.0,25103673.0
2009-12-21,641,654,625,646,155370,19706.0,25103673.0
2009-12-22,641,645,625,625,80000,19079.0,25103673.0
2009-12-23,625,629,604,625,161870,19079.0,25103673.0
2009-12-24,608,633,608,634,170380,19330.0,25103673.0
2009-12-28,633,641,604,617,127082,18828.0,25103673.0
2009-12-29,608,633,608,634,53890,19330.0,25103673.0
2009-12-30,621,654,543,654,433281,19957.0,25103673.0
2010-01-04,650,658,621,629,119058,19204.0,25103673.0
2010-01-05,621,633,608,625,95300,19079.0,25103673.0
2010-01-06,629,633,617,617,75890,18828.0,25103673.0
2010-01-07,617,625,588,609,171196,18577.0,25103673.0
2010-01-08,600,678,600,675,503090,20585.0,25103673.0
2010-01-11,674,678,650,654,86731,19957.0,25103673.0
2010-01-12,645,654,625,650,78980,19832.0,25103673.0
2010-01-13,654,662,633,634,85806,19330.0,25103673.0
2010-01-14,629,645,625,638,52530,19455.0,25103673.0
2010-01-15,629,650,617,634,110801,19330.0,25103673.0
2010-01-18,637,637,613,629,117248,19204.0,25103673.0
2010-01-19,625,637,617,638,116574,19455.0,25103673.0
2010-01-20,645,662,629,646,141211,19706.0,25103673.0
2010-01-21,654,658,637,658,132230,20083.0,25103673.0
2010-01-22,654,658,633,650,62195,19832.0,25103673.0
2010-01-25,641,658,629,642,78270,19581.0,25103673.0
2010-01-26,650,687,650,650,356860,19832.0,25103673.0
2010-01-27,658,658,633,642,228920,19581.0,25103673.0
2010-01-28,654,658,633,646,56150,19706.0,25103673.0
2010-01-29,633,645,625,646,105870,19706.0,25103673.0
2010-02-01,645,650,625,638,43234,19455.0,25103673.0
2010-02-02,637,654,625,634,106506,19330.0,25103673.0
2010-02-03,625,641,625,638,45130,19455.0,25103673.0
2010-02-04,641,658,629,658,126215,20083.0,25103673.0
2010-02-05,641,658,629,650,116640,19832.0,25103673.0
2010-02-08,645,670,641,658,163460,20083.0,25103673.0
2010-02-09,650,670,621,634,227110,19330.0,25103673.0
2010-02-10,629,641,608,629,150827,19204.0,25103673.0
2010-02-11,621,637,617,617,23906,18828.0,25103673.0
2010-02-12,613,629,592,629,180430,19204.0,25103673.0
2010-02-16,621,625,584,625,227160,19079.0,25103673.0
2010-02-17,604,617,584,605,475387,18451.0,25103673.0
2010-02-18,600,613,592,605,154317,18451.0,25103673.0
2010-02-19,608,608,559,564,467912,17196.0,25103673.0
2010-02-22,555,571,555,564,153032,17196.0,25103673.0
2010-02-23,563,613,530,568,436573,17322.0,25103673.0
2010-02-24,567,592,563,576,119430,17573.0,25103673.0
2010-02-25,571,580,559,576,133310,17573.0,25103673.0
2010-02-26,580,580,493,568,338792,17322.0,25103673.0
2010-03-02,559,567,551,555,93456,16945.0,25103673.0
2010-03-03,551,555,534,547,160630,16694.0,25103673.0
2010-03-04,538,559,538,560,143630,17070.0,25103673.0
2010-03-05,555,571,555,568,77740,17322.0,25103673.0
2010-03-08,571,596,571,592,304333,18075.0,25103673.0
2010-03-09,580,596,580,588,97170,17949.0,25103673.0
2010-03-10,584,608,584,597,236881,18200.0,25103673.0
2010-03-11,596,608,584,597,388261,18200.0,25103673.0
2010-03-12,600,637,600,638,648240,19455.0,25103673.0
2010-03-15,641,650,617,625,161326,19079.0,25103673.0
2010-03-16,625,633,604,617,90737,18828.0,25103673.0
2010-03-17,617,625,584,621,336501,18953.0,25103673.0
2010-03-18,625,629,596,617,331457,18828.0,25103673.0
2010-03-19,617,654,617,646,265000,19706.0,25103673.0
2010-03-22,645,645,613,629,185303,19204.0,25103673.0
2010-03-23,633,633,604,617,98690,18828.0,25103673.0
2010-03-24,613,625,580,601,280520,18326.0,25103673.0
2010-03-25,600,600,575,597,103488,18200.0,25103673.0
2010-03-26,600,633,575,629,131688,19204.0,25103673.0
2010-03-29,617,617,596,601,66268,18326.0,25103673.0
2010-03-30,596,613,596,613,59800,18702.0,25103673.0
2010-03-31,613,613,567,588,217370,17949.0,25103673.0
2010-04-01,580,592,567,588,110750,17949.0,25103673.0
2010-04-02,588,592,575,588,43250,17949.0,25103673.0
2010-04-05,588,592,559,580,108789,17698.0,25103673.0
2010-04-06,580,584,501,584,186260,17824.0,25103673.0
2010-04-07,563,584,563,580,117320,17698.0,25103673.0
2010-04-08,571,580,563,580,49520,17698.0,25103673.0
2010-04-09,567,580,551,568,68803,17322.0,25103673.0
2010-04-12,567,571,555,564,31560,17196.0,25103673.0
2010-04-13,543,563,543,551,55760,16819.0,25103673.0
2010-04-14,551,563,551,564,55013,17196.0,25103673.0
2010-04-15,567,567,551,564,30800,17196.0,25103673.0
2010-04-16,567,567,555,564,22891,17196.0,25103673.0
2010-04-19,567,600,551,576,142370,17573.0,25103673.0
2010-04-20,575,584,571,572,64490,17447.0,25103673.0
2010-04-21,567,575,555,572,97470,17447.0,25103673.0
2010-04-22,571,571,555,572,45890,17447.0,25103673.0
2010-04-23,559,575,555,572,35180,17447.0,25103673.0
2010-04-26,567,575,559,564,49939,17196.0,25103673.0
2010-04-27,563,567,547,568,183610,17322.0,25103673.0
2010-04-28,555,580,555,568,98242,17322.0,25103673.0
2010-04-29,563,571,555,568,41681,17322.0,25103673.0
2010-04-30,567,571,563,568,79847,17322.0,25103673.0
2010-05-03,567,571,559,572,44430,17447.0,25103673.0
2010-05-04,563,584,551,568,137920,17322.0,25103673.0
2010-05-06,571,571,551,551,116800,16819.0,25103673.0
2010-05-07,543,551,469,539,409260,16443.0,25103673.0
2010-05-10,534,543,530,543,65370,16568.0,25103673.0
2010-05-11,547,588,547,584,340640,17824.0,25103673.0
2010-05-12,580,670,580,629,1399110,19204.0,25103673.0
2010-05-13,629,650,584,605,625186,18451.0,25103673.0
2010-05-14,604,621,604,617,377451,18828.0,25103673.0
2010-05-17,621,621,584,609,163070,18577.0,25103673.0
2010-05-18,621,621,588,609,210305,18577.0,25103673.0
2010-05-19,608,608,584,601,148860,18326.0,25103673.0
2010-05-20,600,600,575,597,157350,18200.0,25103673.0
2010-05-24,592,596,580,597,91150,18200.0,25103673.0
2010-05-25,596,596,522,572,257030,17447.0,25103673.0
2010-05-26,575,629,559,609,382960,18577.0,25103673.0
2010-05-27,617,617,600,613,217296,18702.0,25103673.0
2010-05-28,621,650,608,625,497827,19079.0,25103673.0
2010-05-31,621,645,617,629,175303,19204.0,25103673.0
2010-06-01,625,674,608,671,794034,20459.0,25103673.0
2010-06-03,691,769,691,769,550240,23472.0,25103673.0
2010-06-04,851,884,843,885,3095156,26986.0,25103673.0
2010-06-07,905,1003,863,946,4686976,28869.0,25103673.0
2010-06-08,962,975,884,959,1877778,29246.0,25103673.0
2010-06-09,958,1045,888,889,1394971,27112.0,25103673.0
2010-06-10,888,888,818,885,1334588,26986.0,25103673.0
2010-06-11,913,1016,765,823,6981606,25104.0,25103673.0
2010-06-14,826,859,798,823,1016448,25104.0,25103673.0
2010-06-15,839,839,785,810,537888,24727.0,25103673.0
2010-06-16,831,929,810,930,1283502,28367.0,25103673.0
2010-06-17,995,1065,942,971,6787060,29622.0,25103673.0
2010-06-18,987,1057,958,1020,2237560,31129.0,25103673.0
2010-06-21,1028,1094,958,971,1577416,29622.0,25103673.0
2010-06-22,946,1028,925,963,910021,29371.0,25103673.0
2010-06-23,970,970,888,930,728342,28367.0,25103673.0
2010-06-24,958,958,880,893,570774,27237.0,25103673.0
2010-06-25,901,1024,868,1024,3152541,31254.0,25103673.0
2010-06-28,1086,1176,1032,1177,9894418,35898.0,25103673.0
2010-06-29,1213,1217,1020,1070,5829994,32635.0,25103673.0
2010-06-30,1045,1127,1012,1066,2188610,32509.0,25103673.0
2010-07-01,1053,1110,1032,1103,1496829,33639.0,25103673.0
2010-07-02,1119,1143,987,1004,1723947,30626.0,25103673.0
2010-07-05,995,1045,995,1020,477754,31129.0,25103673.0
2010-07-06,995,1020,917,922,1438319,28116.0,25103673.0
2010-07-07,925,954,859,889,934812,27112.0,25103673.0
2010-07-08,913,913,839,856,719740,26108.0,25103673.0
2010-07-09,868,921,798,868,919733,26484.0,25103673.0
2010-07-12,868,901,851,876,255263,26735.0,25103673.0
2010-07-13,888,950,859,901,808901,27489.0,25103673.0
2010-07-14,909,909,822,848,623183,25857.0,25103673.0
2010-07-15,851,868,814,835,427431,25480.0,25103673.0
2010-07-16,822,835,781,798,596950,24351.0,25103673.0
2010-07-19,781,810,781,790,235292,24100.0,25103673.0
2010-07-20,781,831,781,831,501357,25355.0,25103673.0
2010-07-21,847,847,757,757,620540,23095.0,25103673.0
2010-07-22,757,798,752,769,312527,23472.0,25103673.0
2010-07-23,757,794,757,765,239575,23346.0,25103673.0
2010-07-26,765,781,732,741,308414,22593.0,25103673.0
2010-07-27,736,752,719,728,368667,22217.0,25103673.0
2010-07-28,728,736,699,720,418479,21966.0,25103673.0
2010-07-29,719,728,695,728,538171,22217.0,25103673.0
2010-07-30,728,794,625,782,1266491,23848.0,25103673.0
2010-08-02,757,777,732,745,318094,22719.0,25103673.0
2010-08-03,752,777,732,761,474352,23221.0,25103673.0
2010-08-04,761,802,752,786,952281,23974.0,25103673.0
2010-08-05,794,794,757,778,490801,23723.0,25103673.0
2010-08-06,781,785,740,745,386575,22719.0,25103673.0
2010-08-09,744,781,732,769,267836,23472.0,25103673.0
2010-08-10,769,769,654,671,1207161,20459.0,25103673.0
2010-08-11,674,691,600,613,802870,18702.0,25103673.0
2010-08-12,596,641,575,634,383082,19330.0,25103673.0
2010-08-13,645,650,617,634,259350,19330.0,25103673.0
2010-08-16,641,641,617,638,262844,19455.0,25103673.0
2010-08-17,633,732,625,732,1024380,22342.0,25103673.0
2010-08-18,814,839,744,753,2846654,22970.0,25103673.0
2010-08-19,752,765,707,716,920506,21840.0,25103673.0
2010-08-20,699,740,699,724,234861,22091.0,25103673.0
2010-08-23,728,732,682,699,369239,21338.0,25103673.0
2010-08-24,695,707,674,683,263414,20836.0,25103673.0
2010-08-25,678,715,674,704,218190,21464.0,25103673.0
2010-08-26,719,719,662,662,241599,20208.0,25103673.0
2010-08-27,670,670,633,650,330910,19832.0,25103673.0
2010-08-30,658,662,625,646,234774,19706.0,25103673.0
2010-08-31,654,691,633,654,274744,19957.0,25103673.0
2010-09-01,654,666,608,654,248070,19957.0,25103673.0
2010-09-02,658,691,637,642,308020,19581.0,25103673.0
2010-09-03,641,662,637,642,153334,19581.0,25103673.0
2010-09-06,641,711,641,699,507379,21338.0,25103673.0
2010-09-07,691,711,678,699,270585,21338.0,25103673.0
2010-09-08,699,757,674,741,1056425,22593.0,25103673.0
2010-09-09,744,748,699,724,611071,22091.0,25103673.0
2010-09-10,715,757,699,732,789007,22342.0,25103673.0
2010-09-13,732,740,699,712,434466,21715.0,25103673.0
2010-09-14,703,719,695,712,233170,21715.0,25103673.0
2010-09-15,711,736,695,724,367235,22091.0,25103673.0
2010-09-16,728,740,703,724,582297,22091.0,25103673.0
2010-09-17,724,728,699,720,229734,21966.0,25103673.0
2010-09-20,707,728,699,716,262077,21840.0,25103673.0
2010-09-24,715,728,707,712,223410,21715.0,25103673.0
2010-09-27,715,715,695,704,205502,21464.0,25103673.0
2010-09-28,699,711,687,708,213578,21589.0,25103673.0
2010-09-29,707,740,703,720,670830,21966.0,25103673.0
2010-09-30,719,794,707,778,1770402,23723.0,25103673.0
2010-10-01,777,777,744,761,437349,23221.0,25103673.0
2010-10-04,772,772,715,720,592040,21966.0,25103673.0
2010-10-05,729,729,678,683,539684,20836.0,25103673.0
2010-10-06,687,694,680,693,233972,21137.0,25103673.0
2010-10-07,687,715,676,693,273004,21137.0,25103673.0
2010-10-08,692,704,669,699,295358,21313.0,25103673.0
2010-10-11,699,711,683,701,373790,21388.0,25103673.0
2010-10-12,693,729,693,727,540540,22167.0,25103673.0
2010-10-13,728,747,710,734,329548,22392.0,25103673.0
2010-10-14,747,768,725,759,450247,23146.0,25103673.0
2010-10-15,757,771,744,768,565740,23422.0,25103673.0
2010-10-18,768,789,740,741,360101,22593.0,25103673.0
2010-10-19,748,763,733,747,250530,22794.0,25103673.0
2010-10-20,746,760,712,760,477023,23196.0,25103673.0
2010-10-21,757,762,727,744,354701,22694.0,25103673.0
2010-10-22,741,760,725,728,320247,22217.0,25103673.0
2010-10-25,723,738,707,712,553935,21715.0,25103673.0
2010-10-26,711,724,679,723,674015,22066.0,25103673.0
2010-10-27,723,831,716,778,2783128,23723.0,25103673.0
2010-10-28,831,892,822,893,7236440,27237.0,25103673.0
2010-10-29,905,958,798,815,5453415,24853.0,25103673.0
2010-11-01,835,835,715,730,4635836,22267.0,25103673.0
2010-11-02,735,748,709,726,1417775,22141.0,25103673.0
2010-11-03,726,745,712,726,735380,22141.0,25103673.0
2010-11-04,736,736,705,718,803325,21890.0,25103673.0
2010-11-05,717,720,678,685,927081,20886.0,25103673.0
2010-11-08,687,699,678,681,523432,20786.0,25103673.0
2010-11-09,685,689,676,686,339980,20936.0,25103673.0
2010-11-10,682,688,674,683,307782,20836.0,25103673.0
2010-11-11,687,690,678,679,280060,20711.0,25103673.0
2010-11-12,676,682,601,634,795823,19355.0,25103673.0
2010-11-15,622,642,622,632,302270,19280.0,25103673.0
2010-11-16,627,635,596,608,289867,18552.0,25103673.0
2010-11-17,602,698,589,658,1501191,20083.0,25103673.0
2010-11-18,662,707,658,672,488349,20510.0,25103673.0
2010-11-19,665,676,640,644,374022,19656.0,25103673.0
2010-11-22,658,682,640,667,670219,20359.0,25103673.0
2010-11-23,678,678,645,671,494356,20948.0,25702573.0
2010-11-24,604,650,584,643,521882,20074.0,25702573.0
2010-11-25,643,656,637,650,270456,20305.0,25702573.0
2010-11-26,637,656,617,629,538327,19662.0,25702573.0
2010-11-29,636,636,614,627,185521,19585.0,25702573.0
2010-11-30,617,630,615,625,117720,19508.0,25702573.0
2010-12-01,632,636,616,634,202737,19791.0,25702573.0
2010-12-02,655,655,635,638,167680,19919.0,25702573.0
2010-12-03,645,645,621,626,151052,19560.0,25702573.0
2010-12-06,625,641,619,631,95812,19714.0,25702573.0
2010-12-07,633,635,617,632,125793,20200.0,26301473.0
2010-12-08,632,632,617,618,78720,19752.0,26301473.0
2010-12-09,606,633,606,617,137301,19726.0,26301473.0
2010-12-10,617,625,600,616,241151,19700.0,26301473.0
2010-12-13,621,621,605,612,72460,19568.0,26301473.0
2010-12-14,604,617,596,601,173638,19200.0,26301473.0
