아모레퍼시픽(090430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-02-28,58915,60715,58815,60416,14544,3530893.0,5845849.0
2008-02-29,59115,60115,59015,59015,6542,3449051.0,5845849.0
2008-03-03,57914,57914,56714,57115,14919,3337980.0,5845849.0
2008-03-04,57114,60915,57114,60516,15638,3536739.0,5845849.0
2008-03-05,60815,61215,58315,59215,5965,3460743.0,5845849.0
2008-03-06,60415,61415,58515,61216,11274,3577660.0,5845849.0
2008-03-07,60015,60115,58615,58915,7667,3443205.0,5845849.0
2008-03-10,58815,58815,57014,57815,12949,3378901.0,5845849.0
2008-03-11,57014,57814,56514,57515,18868,3361363.0,5845849.0
2008-03-12,58415,58615,55314,55414,30703,3238600.0,5845849.0
2008-03-13,55114,55314,52213,53714,41998,3139221.0,5845849.0
2008-03-14,54013,54514,53113,53914,9994,3150913.0,5845849.0
2008-03-17,53413,53813,51713,51813,14361,3028150.0,5845849.0
2008-03-18,51913,52513,50813,51813,21560,3028150.0,5845849.0
2008-03-19,53013,53513,49462,49463,45989,2890772.0,5845849.0
2008-03-20,49712,50613,48912,49463,22639,2890772.0,5845849.0
2008-03-21,50513,52013,50012,52013,20842,3039841.0,5845849.0
2008-03-24,52113,52313,50112,50213,16922,2934616.0,5845849.0
2008-03-25,50713,51313,49862,50013,20302,2922924.0,5845849.0
2008-03-26,50312,52213,50312,51813,16561,3028150.0,5845849.0
2008-03-27,51413,53813,51113,53014,17514,3098300.0,5845849.0
2008-03-28,52513,52913,51913,52113,19629,3045687.0,5845849.0
2008-03-31,52513,53513,52313,53514,16390,3127529.0,5845849.0
2008-04-01,53013,53413,51013,52413,19389,3063225.0,5845849.0
2008-04-02,53013,53213,51713,52614,16802,3074917.0,5845849.0
2008-04-03,52113,54414,52013,54014,19845,3156758.0,5845849.0
2008-04-04,54113,56014,53513,55814,16151,3261984.0,5845849.0
2008-04-07,56014,56614,55514,56615,9271,3308751.0,5845849.0
2008-04-08,56714,57014,56114,56214,8698,3285367.0,5845849.0
2008-04-10,55914,57314,55414,56515,11147,3302905.0,5845849.0
2008-04-11,57114,57114,54514,56615,17694,3308751.0,5845849.0
2008-04-14,56014,56014,54013,55514,12735,3244446.0,5845849.0
2008-04-15,55414,55614,54213,55614,8016,3250292.0,5845849.0
2008-04-16,55914,55914,55114,55814,6841,3261984.0,5845849.0
2008-04-17,56014,56514,55214,55614,6503,3250292.0,5845849.0
2008-04-18,54614,55514,54213,55214,9978,3226909.0,5845849.0
2008-04-21,55314,56514,55314,56515,5185,3302905.0,5845849.0
2008-04-22,56714,59515,55714,59415,20888,3472434.0,5845849.0
2008-04-23,58315,60815,58315,60716,14898,3548430.0,5845849.0
2008-04-24,60715,60815,59215,59615,9657,3484126.0,5845849.0
2008-04-25,59815,61615,59815,61316,12044,3583505.0,5845849.0
2008-04-28,61815,61815,59215,59915,8503,3501664.0,5845849.0
2008-04-29,61115,62015,60215,61716,17913,3606889.0,5845849.0
2008-04-30,61715,63516,60815,63516,17676,3712114.0,5845849.0
2008-05-02,63516,64016,61215,62616,19578,3659501.0,5845849.0
2008-05-06,62616,62616,60615,61016,16321,3565968.0,5845849.0
2008-05-07,61015,62015,60315,61116,10056,3571814.0,5845849.0
2008-05-08,60715,62616,60215,61916,7254,3618581.0,5845849.0
2008-05-09,61915,62716,61015,61016,7312,3565968.0,5845849.0
2008-05-13,62015,62015,60715,61216,12588,3577660.0,5845849.0
2008-05-14,61515,62516,60715,62516,12237,3653656.0,5845849.0
2008-05-15,62716,63216,61115,62416,12486,3647810.0,5845849.0
2008-05-16,61815,63116,61015,62416,18924,3647810.0,5845849.0
2008-05-19,62416,62516,61015,61416,20292,3589351.0,5845849.0
2008-05-20,61115,61615,60915,61416,9014,3589351.0,5845849.0
2008-05-21,61315,61315,59915,60816,10940,3554276.0,5845849.0
2008-05-22,60215,60715,59715,60316,9444,3525047.0,5845849.0
2008-05-23,60015,60315,58815,59115,21440,3454897.0,5845849.0
2008-05-26,58515,58815,57214,57615,10454,3367209.0,5845849.0
2008-05-27,58014,59915,57814,59515,12932,3478280.0,5845849.0
2008-05-28,60615,60615,59015,59015,7042,3449051.0,5845849.0
2008-05-29,58515,61415,58515,61416,11006,3589351.0,5845849.0
2008-05-30,62115,62115,60615,62116,17308,3630272.0,5845849.0
2008-06-02,61315,61815,60415,61216,9144,3577660.0,5845849.0
2008-06-03,61815,63216,60315,61016,30326,3565968.0,5845849.0
2008-06-04,61015,61015,59315,59915,17360,3501664.0,5845849.0
2008-06-05,59715,60915,59315,60916,14280,3560122.0,5845849.0
2008-06-09,60715,62416,59015,62416,17927,3647810.0,5845849.0
2008-06-10,62416,62616,61115,62616,51979,3659501.0,5845849.0
2008-06-11,62516,62516,60615,61916,35051,3618581.0,5845849.0
2008-06-12,61515,62216,61315,61716,81701,3606889.0,5845849.0
2008-06-13,61915,62015,59115,61416,34044,3589351.0,5845849.0
2008-06-16,60615,61915,60215,61816,32123,3612735.0,5845849.0
2008-06-17,62015,63816,61515,63816,44147,3729652.0,5845849.0
2008-06-18,63116,68717,62516,68718,46797,4016098.0,5845849.0
2008-06-19,68517,68517,65616,66917,20060,3910873.0,5845849.0
2008-06-20,66517,67417,65216,66617,14906,3893335.0,5845849.0
2008-06-23,65916,67717,65516,66617,10766,3893335.0,5845849.0
2008-06-24,66117,67217,65116,66617,11854,3893335.0,5845849.0
2008-06-25,67017,67017,65916,66917,7441,3910873.0,5845849.0
2008-06-26,66517,67617,66317,66917,15614,3910873.0,5845849.0
2008-06-27,65516,66016,63916,64917,24629,3793956.0,5845849.0
2008-06-30,66016,66016,64216,64817,11978,3788110.0,5845849.0
2008-07-01,64416,65416,60715,60716,21111,3548430.0,5845849.0
2008-07-02,60015,62015,57314,59415,25666,3472434.0,5845849.0
2008-07-03,59215,61915,58114,60716,12471,3548430.0,5845849.0
2008-07-04,60215,61815,59415,60616,8544,3542584.0,5845849.0
2008-07-07,61015,61415,59615,59715,10938,3489972.0,5845849.0
2008-07-08,59115,59415,56114,57815,15965,3378901.0,5845849.0
2008-07-09,58014,58014,55814,57015,23792,3332134.0,5845849.0
2008-07-10,57914,58014,55614,56515,25566,3302905.0,5845849.0
2008-07-11,56414,56414,54414,55214,33264,3226909.0,5845849.0
2008-07-14,55114,56514,55014,56014,23749,3273675.0,5845849.0
2008-07-15,55514,55814,51413,51513,43520,3010612.0,5845849.0
2008-07-16,51113,51913,49712,49963,41968,2920002.0,5845849.0
2008-07-17,51413,56214,50713,55014,70640,3215217.0,5845849.0
2008-07-18,55714,56414,53713,55914,19534,3267830.0,5845849.0
2008-07-21,56014,60115,56014,59515,24486,3478280.0,5845849.0
2008-07-22,60015,60015,55014,57015,19815,3332134.0,5845849.0
2008-07-23,60015,60015,58515,59515,24344,3478280.0,5845849.0
2008-07-24,59915,61915,58615,61916,20615,3618581.0,5845849.0
2008-07-25,61715,62816,60415,61616,10515,3601043.0,5845849.0
2008-07-28,62616,62616,60915,62016,11915,3624426.0,5845849.0
2008-07-29,61415,62015,59515,62016,16144,3624426.0,5845849.0
2008-07-30,62516,63416,61415,62816,13913,3671193.0,5845849.0
2008-07-31,63816,64416,61915,64217,13617,3753035.0,5845849.0
2008-08-01,64016,64016,61915,62016,9824,3624426.0,5845849.0
2008-08-04,62015,63016,59515,59915,35933,3501664.0,5845849.0
2008-08-05,61815,63216,60915,63016,20723,3682885.0,5845849.0
2008-08-06,63816,65516,63116,65417,11361,3823185.0,5845849.0
2008-08-07,67117,67117,63516,65317,24139,3817339.0,5845849.0
2008-08-08,65916,67817,65016,66817,41920,3905027.0,5845849.0
2008-08-11,65316,69517,65316,68018,16766,3975177.0,5845849.0
2008-08-12,68017,68517,65216,66517,16599,3887490.0,5845849.0
2008-08-13,66517,67817,63816,64617,16166,3776418.0,5845849.0
2008-08-14,63316,67217,63316,67017,13094,3916719.0,5845849.0
2008-08-18,67017,68517,65316,67317,11923,3934256.0,5845849.0
2008-08-19,67317,67317,65016,65317,9555,3817339.0,5845849.0
2008-08-20,65316,66417,63016,63916,28119,3735498.0,5845849.0
2008-08-21,64016,64216,62516,63916,13153,3735498.0,5845849.0
2008-08-22,63916,66717,62716,64217,17222,3753035.0,5845849.0
2008-08-25,63916,65316,63116,63216,14397,3694577.0,5845849.0
2008-08-26,64016,64016,61915,63816,16914,3729652.0,5845849.0
2008-08-27,63916,65816,63116,64817,8249,3788110.0,5845849.0
2008-08-28,65016,65816,63616,65617,12110,3834877.0,5845849.0
2008-08-29,66717,66817,64816,65017,15738,3799802.0,5845849.0
2008-09-01,65016,65716,64216,65717,18439,3840723.0,5845849.0
2008-09-02,67217,67817,65616,67717,16791,3957640.0,5845849.0
2008-09-03,70018,70318,64516,66517,24358,3887490.0,5845849.0
2008-09-04,66517,66917,64016,64016,15944,3741343.0,5845849.0
2008-09-05,63016,64316,62115,63616,20656,3717960.0,5845849.0
2008-09-08,63616,64316,62015,63616,25442,3717960.0,5845849.0
2008-09-09,63016,63916,61515,61516,18984,3595197.0,5845849.0
2008-09-10,61415,64416,60715,64217,16247,3753035.0,5845849.0
2008-09-11,63316,64116,62316,64117,29054,3747189.0,5845849.0
2008-09-12,64716,66317,64516,65217,10484,3811494.0,5845849.0
2008-09-16,64916,66417,61115,63116,20151,3688731.0,5845849.0
2008-09-17,63316,68117,62316,67117,58116,3922565.0,5845849.0
2008-09-18,65916,66217,63616,65117,36156,3805648.0,5845849.0
2008-09-19,67217,67317,64516,65617,32998,3834877.0,5845849.0
2008-09-22,66016,66016,62716,63816,33463,3729652.0,5845849.0
2008-09-23,63016,64316,62316,64016,17228,3741343.0,5845849.0
2008-09-24,63216,66017,63116,65917,15519,3852414.0,5845849.0
2008-09-25,65016,66117,63916,65917,17975,3852414.0,5845849.0
2008-09-26,65316,65716,64316,65017,15875,3799802.0,5845849.0
2008-09-29,64516,66517,64516,66017,24332,3858260.0,5845849.0
2008-09-30,65416,65916,63816,64517,15623,3770573.0,5845849.0
2008-10-01,64516,65316,63916,65017,11413,3799802.0,5845849.0
2008-10-02,65916,67017,63716,65017,18160,3799802.0,5845849.0
2008-10-06,65016,66517,62916,66017,13250,3858260.0,5845849.0
2008-10-07,65016,65716,64016,65017,27962,3799802.0,5845849.0
2008-10-08,63116,63916,60215,61016,29456,3565968.0,5845849.0
2008-10-09,61015,61615,59615,60015,36859,3507509.0,5845849.0
2008-10-10,60415,60615,55014,59915,26602,3501664.0,5845849.0
2008-10-13,61015,63116,59615,60015,15037,3507509.0,5845849.0
2008-10-14,61215,62416,59715,62416,31332,3647810.0,5845849.0
2008-10-15,61015,62516,60315,61816,17371,3612735.0,5845849.0
2008-10-16,59915,60615,57314,60616,19122,3542584.0,5845849.0
2008-10-17,61015,63616,57014,61516,16240,3595197.0,5845849.0
2008-10-20,61515,63816,60815,62016,10571,3624426.0,5845849.0
2008-10-21,62015,63016,60015,62016,16041,3624426.0,5845849.0
2008-10-22,60015,64216,60015,62816,34547,3671193.0,5845849.0
2008-10-23,61015,62916,58315,58915,23840,3443205.0,5845849.0
2008-10-24,60015,60015,55014,57415,20831,3355517.0,5845849.0
2008-10-27,59015,59815,48812,52413,37465,3063225.0,5845849.0
2008-10-28,53013,54113,49112,52013,41746,3039841.0,5845849.0
2008-10-29,53613,53813,48812,48813,69274,2852774.0,5845849.0
2008-10-30,50312,53513,48512,53514,36209,3127529.0,5845849.0
2008-10-31,51113,56514,51113,56214,26503,3285367.0,5845849.0
2008-11-03,56114,56714,53513,54014,39101,3156758.0,5845849.0
2008-11-04,54113,55414,52513,55014,40553,3215217.0,5845849.0
2008-11-05,56414,58014,55114,57815,27683,3378901.0,5845849.0
2008-11-06,57014,59615,56214,59315,17454,3466588.0,5845849.0
2008-11-07,59015,60515,56414,60316,14837,3525047.0,5845849.0
2008-11-10,60315,61615,58214,58915,19711,3443205.0,5845849.0
2008-11-11,60215,65816,58615,62716,30436,3665347.0,5845849.0
2008-11-12,63116,65416,62216,63516,32983,3712114.0,5845849.0
2008-11-13,64316,65016,62516,65017,17184,3799802.0,5845849.0
2008-11-14,65016,69117,63816,64917,37389,3793956.0,5845849.0
2008-11-17,66517,67017,62516,62516,21210,3653656.0,5845849.0
2008-11-18,62916,63516,58014,58015,27209,3390592.0,5845849.0
2008-11-19,58315,61615,56014,61516,17992,3595197.0,5845849.0
2008-11-20,61015,62015,59015,60916,16700,3560122.0,5845849.0
2008-11-21,61515,66117,59715,66017,13824,3858260.0,5845849.0
2008-11-24,64016,64916,60015,62016,23868,3624426.0,5845849.0
2008-11-25,63016,66016,60215,66017,20239,3858260.0,5845849.0
2008-11-26,64716,67017,62816,66117,28647,3864106.0,5845849.0
2008-11-27,65216,66217,62616,64016,41003,3741343.0,5845849.0
2008-11-28,63116,64016,62115,63516,30781,3712114.0,5845849.0
2008-12-01,62015,62416,58515,58515,36288,3419822.0,5845849.0
2008-12-02,57514,59415,56514,56515,26904,3302905.0,5845849.0
2008-12-03,56714,57014,54113,55714,36023,3256138.0,5845849.0
2008-12-04,56014,57314,55514,56515,22058,3302905.0,5845849.0
2008-12-05,56514,59215,56514,58415,21931,3413976.0,5845849.0
2008-12-08,57814,60815,57014,60115,28907,3513355.0,5845849.0
2008-12-09,59715,59915,57514,58015,22985,3390592.0,5845849.0
2008-12-10,58715,61115,58214,59315,31304,3466588.0,5845849.0
2008-12-11,59115,60415,58214,59815,36017,3495818.0,5845849.0
2008-12-12,58715,60015,57814,58915,16821,3443205.0,5845849.0
2008-12-15,59315,60815,59115,59115,20309,3454897.0,5845849.0
2008-12-16,59315,59715,57814,59515,25243,3478280.0,5845849.0
2008-12-17,59615,60815,59415,60816,18074,3554276.0,5845849.0
2008-12-18,61615,64016,60315,62716,27534,3665347.0,5845849.0
2008-12-19,63716,64016,61415,62216,16695,3636118.0,5845849.0
2008-12-22,61615,62916,59615,60416,12282,3530893.0,5845849.0
2008-12-23,60415,61015,59515,60616,12092,3542584.0,5845849.0
2008-12-24,61015,61815,60015,60516,11176,3536739.0,5845849.0
2008-12-26,61015,61915,60015,61316,7122,3583505.0,5845849.0
2008-12-29,60415,64016,60115,64016,11330,3741343.0,5845849.0
2008-12-30,64716,65416,64016,65417,29914,3823185.0,5845849.0
2009-01-02,64616,65116,62416,63816,14815,3729652.0,5845849.0
2009-01-05,63516,63516,60815,61816,25752,3612735.0,5845849.0
2009-01-06,61915,62816,61015,62316,18028,3641964.0,5845849.0
2009-01-07,63216,63216,60815,61816,38656,3612735.0,5845849.0
2009-01-08,61915,62015,61015,61316,19428,3583505.0,5845849.0
2009-01-09,61115,62015,59615,59915,15714,3501664.0,5845849.0
2009-01-12,60515,61315,59615,59915,11664,3501664.0,5845849.0
2009-01-13,60815,60815,58915,60115,17579,3513355.0,5845849.0
2009-01-14,60415,61615,59215,60716,17309,3548430.0,5845849.0
2009-01-15,59415,60715,59115,59715,18355,3489972.0,5845849.0
2009-01-16,59515,60915,59515,60916,14792,3560122.0,5845849.0
2009-01-19,60415,61115,59615,59615,12486,3484126.0,5845849.0
2009-01-20,59315,59715,58214,58515,11722,3419822.0,5845849.0
2009-01-21,57914,59515,57114,58115,9093,3396438.0,5845849.0
2009-01-22,58315,59915,58114,58515,13170,3419822.0,5845849.0
2009-01-23,58815,59915,58515,59915,9955,3501664.0,5845849.0
2009-01-28,60515,62716,60115,62616,17732,3659501.0,5845849.0
2009-01-29,61715,63116,61615,62916,12169,3677039.0,5845849.0
2009-01-30,62916,62916,61715,61716,8524,3606889.0,5845849.0
2009-02-02,61815,61915,60115,60416,11720,3530893.0,5845849.0
2009-02-03,60315,61515,59815,61116,16486,3571814.0,5845849.0
2009-02-04,61415,61615,58815,59115,30559,3454897.0,5845849.0
2009-02-05,59115,59215,58114,58615,14820,3425668.0,5845849.0
2009-02-06,58415,60215,58214,59315,22509,3466588.0,5845849.0
2009-02-09,59115,59815,57714,58315,23613,3408130.0,5845849.0
2009-02-10,58615,59115,57314,57315,21519,3349671.0,5845849.0
2009-02-11,56514,56814,55714,55814,27455,3261984.0,5845849.0
2009-02-12,55914,58415,55014,58115,43217,3396438.0,5845849.0
2009-02-13,57914,59015,57114,58015,20073,3390592.0,5845849.0
2009-02-16,57514,58014,55514,57015,28147,3332134.0,5845849.0
2009-02-17,55814,56614,54514,55114,37760,3221063.0,5845849.0
2009-02-18,54714,54714,53513,54014,30400,3156758.0,5845849.0
2009-02-19,53613,54914,52513,54714,33977,3197679.0,5845849.0
2009-02-20,54514,54814,53213,53814,14794,3145067.0,5845849.0
2009-02-23,53213,57814,52713,55914,22305,3267830.0,5845849.0
2009-02-24,54714,56314,54013,55714,16979,3256138.0,5845849.0
2009-02-25,56214,57114,54514,56815,18725,3320442.0,5845849.0
2009-02-26,56814,58315,54514,56214,21405,3285367.0,5845849.0
2009-02-27,56914,56914,54914,54914,11396,3209371.0,5845849.0
2009-03-02,54313,54313,52413,54114,16020,3162604.0,5845849.0
2009-03-03,53813,55014,52713,53414,10758,3121683.0,5845849.0
2009-03-04,53613,55014,52813,54514,13685,3185988.0,5845849.0
2009-03-05,54614,57014,54113,56515,27460,3302905.0,5845849.0
2009-03-06,56514,58014,56114,57915,14946,3384747.0,5845849.0
2009-03-09,58014,58615,56814,58215,11615,3402284.0,5845849.0
2009-03-10,58214,59115,57514,59115,15267,3454897.0,5845849.0
2009-03-11,58715,59815,57914,59415,18181,3472434.0,5845849.0
2009-03-12,59915,60415,58014,60015,25874,3507509.0,5845849.0
2009-03-13,59515,60115,58715,60015,11118,3507509.0,5845849.0
2009-03-16,59015,60315,58014,59615,14079,3484126.0,5845849.0
2009-03-17,59915,60115,58415,59015,13037,3449051.0,5845849.0
2009-03-18,59415,59515,57514,57515,20190,3361363.0,5845849.0
2009-03-19,57514,58214,57414,58015,11104,3390592.0,5845849.0
2009-03-20,58915,59115,58214,58715,10048,3431513.0,5845849.0
2009-03-23,58815,59615,57714,57715,56631,3373055.0,5845849.0
2009-03-24,58415,58415,56714,58015,30580,3390592.0,5845849.0
2009-03-25,58014,58415,57614,58015,17611,3390592.0,5845849.0
2009-03-26,58014,59115,57614,59115,30490,3454897.0,5845849.0
2009-03-27,58815,60415,58114,60115,31774,3513355.0,5845849.0
2009-03-30,60515,60915,58715,58915,9974,3443205.0,5845849.0
2009-03-31,59715,62015,58715,61016,25008,3565968.0,5845849.0
2009-04-01,61215,63016,60615,62916,31458,3677039.0,5845849.0
2009-04-02,63916,63916,61115,62016,23408,3624426.0,5845849.0
2009-04-03,61315,61915,59615,59915,22849,3501664.0,5845849.0
2009-04-06,59815,61315,59815,60516,14916,3536739.0,5845849.0
2009-04-07,60715,60915,59915,60516,8748,3536739.0,5845849.0
2009-04-08,60515,61115,59515,60416,11003,3530893.0,5845849.0
2009-04-09,59915,60115,59115,59615,20200,3484126.0,5845849.0
2009-04-10,59915,60715,59015,59515,18168,3478280.0,5845849.0
2009-04-13,59715,60415,59215,59315,11749,3466588.0,5845849.0
2009-04-14,59315,59615,58515,59315,20262,3466588.0,5845849.0
2009-04-15,59015,60815,58615,60816,22619,3554276.0,5845849.0
2009-04-16,60815,62015,60115,61616,17519,3601043.0,5845849.0
2009-04-17,61015,61515,59315,60015,17775,3507509.0,5845849.0
2009-04-20,59615,60715,58615,60316,9349,3525047.0,5845849.0
2009-04-21,59615,61015,59115,59715,11859,3489972.0,5845849.0
2009-04-22,59615,63516,59215,63416,27059,3706268.0,5845849.0
2009-04-23,63916,68017,62616,68018,29863,3975177.0,5845849.0
2009-04-24,66617,68117,64916,68018,12634,3975177.0,5845849.0
2009-04-27,67017,69918,65516,66517,12485,3887490.0,5845849.0
2009-04-28,67817,68517,64116,65117,15050,3805648.0,5845849.0
2009-04-29,64616,67917,64416,67217,9759,3928411.0,5845849.0
2009-04-30,66917,69817,66517,68418,24055,3998561.0,5845849.0
2009-05-04,67417,69117,64016,66117,64075,3864106.0,5845849.0
2009-05-06,64916,65016,62015,63116,76208,3688731.0,5845849.0
2009-05-07,63216,64316,62616,63216,28120,3694577.0,5845849.0
2009-05-08,63316,63616,61715,61716,28767,3606889.0,5845849.0
2009-05-11,62316,63016,60815,61916,36656,3618581.0,5845849.0
2009-05-12,61315,62916,61015,62816,22784,3671193.0,5845849.0
2009-05-13,62316,65316,61815,63616,28229,3717960.0,5845849.0
2009-05-14,63016,63416,61015,61716,34268,3606889.0,5845849.0
2009-05-15,61715,62516,61415,62016,22493,3624426.0,5845849.0
2009-05-18,62115,63016,61115,61316,31025,3583505.0,5845849.0
2009-05-19,61815,63816,61515,63816,18948,3729652.0,5845849.0
2009-05-20,63816,64816,63316,64717,13673,3782264.0,5845849.0
2009-05-21,64016,64616,63016,63016,10842,3682885.0,5845849.0
2009-05-22,62316,64116,61115,63916,23006,3735498.0,5845849.0
2009-05-25,62716,64016,60015,62416,15898,3647810.0,5845849.0
2009-05-26,62416,62416,60115,60115,24960,3513355.0,5845849.0
2009-05-27,60815,61515,58915,59615,17437,3484126.0,5845849.0
2009-05-28,59615,61715,59515,60816,24439,3554276.0,5845849.0
2009-05-29,60515,62816,60215,62216,38985,3636118.0,5845849.0
2009-06-01,61615,62616,61015,62416,16057,3647810.0,5845849.0
2009-06-02,62015,62416,60015,61316,23812,3583505.0,5845849.0
2009-06-03,61315,61715,60515,60816,14004,3554276.0,5845849.0
2009-06-04,60815,60815,59615,59915,16984,3501664.0,5845849.0
2009-06-05,60015,61315,59515,60716,18649,3548430.0,5845849.0
2009-06-08,60415,62516,60215,62016,26014,3624426.0,5845849.0
2009-06-09,62115,64116,61615,62916,43149,3677039.0,5845849.0
2009-06-10,63616,64216,62316,64217,18437,3753035.0,5845849.0
2009-06-11,65216,65616,64316,65117,32224,3805648.0,5845849.0
2009-06-12,65316,65516,64516,65517,12947,3829031.0,5845849.0
2009-06-15,64916,64916,63016,64917,24658,3793956.0,5845849.0
2009-06-16,64416,65516,63416,65517,16269,3829031.0,5845849.0
2009-06-17,65316,65716,64516,65617,8508,3834877.0,5845849.0
2009-06-18,65016,65616,63516,64917,9730,3793956.0,5845849.0
2009-06-19,65116,65616,64316,65617,9097,3834877.0,5845849.0
2009-06-22,64616,65516,64616,65317,6731,3817339.0,5845849.0
2009-06-23,64916,64916,63316,63316,7187,3700422.0,5845849.0
2009-06-24,63816,64616,63516,63816,6232,3729652.0,5845849.0
2009-06-25,65116,66817,64716,66017,23404,3858260.0,5845849.0
