S&T모티브(064960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-11-24,12100,12700,11500,11650,46040,112650.0,9669493.0
2003-11-25,11750,12350,11700,12050,46290,116517.0,9669493.0
2003-11-26,12100,12600,11900,12600,28990,121836.0,9669493.0
2003-11-27,14450,14450,14450,14450,35588,139724.0,9669493.0
2003-11-28,16600,16600,13900,14200,424391,137307.0,9669493.0
2003-12-01,14900,16000,14300,16000,163362,154712.0,9669493.0
2003-12-02,16000,17950,15800,16450,240900,159063.0,9669493.0
2003-12-03,16500,16750,15550,16000,102720,154712.0,9669493.0
2003-12-04,15800,16950,15600,16050,81224,155195.0,9669493.0
2003-12-05,15900,16300,15200,15500,73803,149877.0,9669493.0
2003-12-08,17700,17800,16650,17800,441955,172117.0,9669493.0
2003-12-09,18000,20450,18000,20450,446801,197741.0,9669493.0
2003-12-10,20800,21400,18750,19400,462551,187588.0,9669493.0
2003-12-11,20100,20300,18950,19700,326320,190489.0,9669493.0
2003-12-12,20250,20400,18000,18000,272914,174051.0,9669493.0
2003-12-15,18100,18600,17350,17600,243890,170183.0,9669493.0
2003-12-16,17900,18350,17250,17500,197250,169216.0,9669493.0
2003-12-17,17600,17800,16200,16900,193491,163414.0,9669493.0
2003-12-18,16700,17400,16400,17400,184349,168249.0,9669493.0
2003-12-19,17450,18550,16650,16700,301298,161481.0,9669493.0
2003-12-22,16600,17050,16250,16900,118151,163414.0,9669493.0
2003-12-23,17300,17800,16600,16600,169515,160514.0,9669493.0
2003-12-24,16350,16600,15050,15100,159011,146009.0,9669493.0
2003-12-26,14900,15650,14800,14800,60630,143108.0,9669493.0
2003-12-29,14500,15250,14300,14750,98670,142625.0,9669493.0
2003-12-30,15100,15950,14800,15500,160260,149877.0,9669493.0
2004-01-02,15800,16200,15500,15900,127084,153745.0,9669493.0
2004-01-05,15900,16400,15550,16100,101791,155679.0,9669493.0
2004-01-06,15950,16000,14950,15200,121870,146976.0,9669493.0
2004-01-07,15300,15500,14800,15200,58230,146976.0,9669493.0
2004-01-08,15200,15400,14700,14700,59720,142142.0,9669493.0
2004-01-09,14700,15100,14700,14850,58331,143592.0,9669493.0
2004-01-12,14700,15000,14250,14900,60320,144075.0,9669493.0
2004-01-13,14900,15150,14600,14800,40702,143108.0,9669493.0
2004-01-14,14900,15750,14900,15350,152690,148427.0,9669493.0
2004-01-15,15550,15550,14700,14800,79640,143108.0,9669493.0
2004-01-16,14950,15000,14300,14300,72162,138274.0,9669493.0
2004-01-19,14300,14400,13700,13700,67360,132472.0,9669493.0
2004-01-20,13550,14000,13300,13800,47754,133439.0,9669493.0
2004-01-26,13650,13950,13250,13250,39520,128121.0,9669493.0
2004-01-27,13150,13550,13100,13300,35157,128604.0,9669493.0
2004-01-28,13150,13400,13050,13100,29772,126670.0,9669493.0
2004-01-29,12950,15050,12450,15050,155294,145526.0,9669493.0
2004-01-30,15800,16200,14500,14750,195099,142625.0,9669493.0
2004-02-02,14550,14700,13700,13700,79880,132472.0,9669493.0
2004-02-03,13700,14500,13500,13750,69560,132956.0,9669493.0
2004-02-04,14000,14050,13500,13550,33943,131022.0,9669493.0
2004-02-05,13450,13800,13200,13350,36143,129088.0,9669493.0
2004-02-06,13250,13800,13250,13750,38869,132956.0,9669493.0
2004-02-09,13650,13850,13450,13600,35530,131505.0,9669493.0
2004-02-10,13600,14300,13400,14000,70222,135373.0,9669493.0
2004-02-11,14250,14450,14000,14000,43389,135373.0,9669493.0
2004-02-12,14250,15600,14100,14950,124471,144559.0,9669493.0
2004-02-13,15300,16000,15050,15150,135960,146493.0,9669493.0
2004-02-16,14750,14950,14100,14400,53180,139241.0,9669493.0
2004-02-17,14200,15500,14100,15000,155322,145042.0,9669493.0
2004-02-18,15300,15550,14750,14800,93321,143108.0,9669493.0
2004-02-19,15100,15100,14650,14850,43869,143592.0,9669493.0
2004-02-20,15900,17050,15800,17050,420428,164865.0,9669493.0
2004-02-23,18200,19400,17150,17150,921153,165832.0,9669493.0
2004-02-24,17200,17700,16000,16950,302180,163898.0,9669493.0
2004-02-25,16950,17700,16400,16450,226019,159063.0,9669493.0
2004-02-26,16100,17150,15900,17100,153628,165348.0,9669493.0
2004-02-27,17200,17500,16600,16600,156440,160514.0,9669493.0
2004-03-02,16550,17350,16300,17200,140090,166315.0,9669493.0
2004-03-03,16800,17600,16800,16850,106321,162931.0,9669493.0
2004-03-04,18100,19350,17600,17900,1118151,173084.0,9669493.0
2004-03-05,18200,20550,17900,20550,760813,198708.0,9669493.0
2004-03-08,21300,21550,19350,19900,389570,192423.0,9669493.0
2004-03-09,20250,21700,19950,21550,610092,208378.0,9669493.0
2004-03-10,20950,21850,20200,20250,211004,195807.0,9669493.0
2004-03-11,19550,20000,19300,19350,165002,187105.0,9669493.0
2004-03-12,19300,21700,18850,20450,785234,197741.0,9669493.0
2004-03-15,21000,22600,20700,21400,578613,206927.0,9669493.0
2004-03-16,21000,21200,20000,21000,238911,203059.0,9669493.0
2004-03-17,21500,21800,20800,20950,173370,202576.0,9669493.0
2004-03-18,21100,21950,20100,20100,273176,194357.0,9669493.0
2004-03-19,20000,20350,19600,20300,129513,196291.0,9669493.0
2004-03-22,19700,20000,19200,19200,166880,185654.0,9669493.0
2004-03-23,18600,19000,17700,18400,259199,177919.0,9669493.0
2004-03-24,18150,19200,18150,18350,148547,177435.0,9669493.0
2004-03-25,18300,18700,17200,17200,135200,166315.0,9669493.0
2004-03-26,17650,17900,17100,17150,116062,165832.0,9669493.0
2004-03-29,17200,18500,17200,18000,143735,174051.0,9669493.0
2004-03-30,18300,18300,17600,18100,69660,175018.0,9669493.0
2004-03-31,18150,18450,17650,17700,66122,171150.0,9669493.0
2004-04-01,17550,17800,17350,17700,67714,171150.0,9669493.0
2004-04-02,17750,19000,17750,18300,198883,176952.0,9669493.0
2004-04-06,18700,20800,18400,19900,312980,192423.0,9669493.0
2004-04-07,20300,21250,19500,20050,222731,193873.0,9669493.0
2004-04-08,20450,20600,19500,20500,103370,198225.0,9669493.0
2004-04-09,20150,20600,19900,20150,57182,194840.0,9669493.0
2004-04-12,20150,20800,20100,20150,59102,194840.0,9669493.0
2004-04-13,20150,20350,19050,19050,86720,184204.0,9669493.0
2004-04-14,18700,19100,18150,19100,55001,184687.0,9669493.0
2004-04-16,18800,19000,18500,18500,37886,178886.0,9669493.0
2004-04-19,18300,19200,18300,19000,45340,183720.0,9669493.0
2004-04-20,19000,19950,18950,19500,67830,188555.0,9669493.0
2004-04-21,19300,19850,19000,19050,40563,184204.0,9669493.0
2004-04-22,19100,19100,18550,18550,67322,179369.0,9669493.0
2004-04-23,18800,18900,18350,18400,46485,177919.0,9669493.0
2004-04-26,18300,19200,18250,18800,59395,181786.0,9669493.0
2004-04-27,19000,19100,18550,18750,31167,181303.0,9669493.0
2004-04-28,18750,19650,18750,19500,82757,188555.0,9669493.0
2004-04-29,19700,19700,18600,18600,65840,179853.0,9669493.0
2004-04-30,18050,18400,16500,17000,124600,164381.0,9669493.0
2004-05-03,16650,17550,16650,17000,44062,164381.0,9669493.0
2004-05-04,17100,17300,16900,17050,36230,164865.0,9669493.0
2004-05-06,17050,17200,16600,16600,45385,160514.0,9669493.0
2004-05-07,16050,16650,15700,16300,41500,157613.0,9669493.0
2004-05-10,15900,16100,13900,14050,61600,135856.0,9669493.0
2004-05-11,14000,14300,13000,13900,41682,134406.0,9669493.0
2004-05-12,14200,15050,14200,14550,42429,140691.0,9669493.0
2004-05-13,14200,15350,14200,14650,57128,141658.0,9669493.0
2004-05-14,14700,15500,13600,14000,93390,135373.0,9669493.0
2004-05-17,14900,15800,14000,14450,209100,139724.0,9669493.0
2004-05-18,14250,14750,13850,14550,76134,140691.0,9669493.0
2004-05-19,14700,15450,14700,15000,89514,145042.0,9669493.0
2004-05-20,14550,15250,14300,14500,55100,140208.0,9669493.0
2004-05-21,14550,15000,14500,14650,51892,141658.0,9669493.0
2004-05-24,14850,15700,14850,15250,61512,147460.0,9669493.0
2004-05-25,15000,15800,14750,15750,75542,152295.0,9669493.0
2004-05-27,16200,16550,15800,16250,93862,157129.0,9669493.0
2004-05-28,16550,16600,15800,16000,31637,154712.0,9669493.0
2004-05-31,15850,16350,15650,15950,33150,154228.0,9669493.0
2004-06-01,15700,16400,15700,16250,37093,157129.0,9669493.0
2004-06-02,16200,16300,15750,15800,34113,152778.0,9669493.0
2004-06-03,16000,16150,15200,15350,42160,148427.0,9669493.0
2004-06-04,15200,15550,15100,15300,32353,147943.0,9669493.0
2004-06-07,15250,15700,15250,15500,20230,149877.0,9669493.0
2004-06-08,15800,16600,15800,15800,77114,152778.0,9669493.0
2004-06-09,16200,16400,15400,16400,52700,158580.0,9669493.0
2004-06-10,16150,16900,15850,15850,75480,153261.0,9669493.0
2004-06-11,16100,16100,15200,15400,46590,148910.0,9669493.0
2004-06-14,14800,15250,14500,14500,38994,140208.0,9669493.0
2004-06-15,14200,15450,14200,14400,101792,139241.0,9669493.0
2004-06-16,14250,14700,14250,14300,54470,138274.0,9669493.0
2004-06-17,14300,14600,14200,14400,47000,139241.0,9669493.0
2004-06-18,15400,16550,15300,16000,536751,154712.0,9669493.0
2004-06-21,15800,15800,15000,15150,134390,146493.0,9669493.0
2004-06-22,15350,15650,14550,15000,101400,145042.0,9669493.0
2004-06-23,14800,15100,14700,14850,60600,143592.0,9669493.0
2004-06-24,14750,15100,14550,14800,49010,143108.0,9669493.0
2004-06-25,14650,15350,14650,15150,38554,146493.0,9669493.0
2004-06-28,15150,15150,14850,14950,26115,144559.0,9669493.0
2004-06-29,14900,15350,14900,15350,29100,148427.0,9669493.0
2004-06-30,15350,15850,15250,15800,40820,152778.0,9669493.0
2004-07-01,15900,16150,15550,16000,51550,154712.0,9669493.0
2004-07-02,15650,16350,15650,16000,52320,154712.0,9669493.0
2004-07-05,16050,16600,15900,16550,62683,160030.0,9669493.0
2004-07-06,16800,17400,16500,16550,53890,160030.0,9669493.0
2004-07-07,16350,16750,15600,16750,35412,161964.0,9669493.0
2004-07-08,16150,16350,15750,15800,92679,152778.0,9669493.0
2004-07-09,15650,16050,15400,15550,46388,150361.0,9669493.0
2004-07-12,15600,15800,15450,15550,45850,150361.0,9669493.0
2004-07-13,15800,16200,15650,16050,71671,155195.0,9669493.0
2004-07-14,16600,16650,15400,15400,81290,148910.0,9669493.0
2004-07-15,15300,15350,14750,15200,48557,146976.0,9669493.0
2004-07-16,15200,15200,14750,15000,17060,145042.0,9669493.0
2004-07-19,14650,15050,14650,15000,38513,145042.0,9669493.0
2004-07-20,14850,15000,14650,14700,22597,142142.0,9669493.0
2004-07-21,14800,15050,14750,14750,22142,142625.0,9669493.0
2004-07-22,14350,14800,14350,14600,25216,141175.0,9669493.0
2004-07-23,14550,14700,14350,14350,20638,138757.0,9669493.0
2004-07-26,14200,14500,14150,14200,12130,137307.0,9669493.0
2004-07-27,14350,14450,14150,14150,12401,136823.0,9669493.0
2004-07-28,14250,14350,14100,14150,15180,136823.0,9669493.0
2004-07-29,14050,14250,13750,14000,20628,135373.0,9669493.0
2004-07-30,13900,14150,13800,14000,13170,135373.0,9669493.0
2004-08-02,13800,14300,13500,13700,15820,132472.0,9669493.0
2004-08-03,13650,13750,13500,13600,14670,131505.0,9669493.0
2004-08-04,13600,13600,13250,13350,9400,129088.0,9669493.0
2004-08-05,13500,14150,13400,13900,16150,134406.0,9669493.0
2004-08-06,13650,14200,13550,13900,15340,134406.0,9669493.0
2004-08-09,13900,14450,13700,14350,11410,138757.0,9669493.0
2004-08-10,14150,14500,14100,14150,9740,136823.0,9669493.0
2004-08-11,14750,14750,14200,14200,15310,137307.0,9669493.0
2004-08-12,14200,14950,14200,14950,24765,144559.0,9669493.0
2004-08-13,14850,15050,14500,14800,24783,143108.0,9669493.0
2004-08-16,14600,14850,14500,14800,10760,143108.0,9669493.0
2004-08-17,14800,15000,14500,14650,16570,141658.0,9669493.0
2004-08-18,14650,14800,14550,14700,8130,142142.0,9669493.0
2004-08-19,14600,15000,14600,14900,14651,144075.0,9669493.0
2004-08-20,14800,15000,14800,14800,12065,143108.0,9669493.0
2004-08-23,15000,15350,14900,15150,16450,146493.0,9669493.0
2004-08-24,15100,15800,14800,15150,61910,146493.0,9669493.0
2004-08-25,15150,15400,15000,15100,17330,146009.0,9669493.0
2004-08-26,15050,15300,15000,15100,7610,146009.0,9669493.0
2004-08-27,15050,15100,14850,14850,16690,143592.0,9669493.0
2004-08-30,14800,15100,14750,14900,9400,144075.0,9669493.0
2004-08-31,14700,14950,14700,14950,11800,144559.0,9669493.0
2004-09-01,15000,15400,14750,15400,38175,148910.0,9669493.0
2004-09-02,15450,15700,15150,15400,22000,148910.0,9669493.0
2004-09-03,15600,15800,15400,15550,42310,150361.0,9669493.0
2004-09-06,15550,16300,15550,16000,57736,154712.0,9669493.0
2004-09-07,16200,16600,15750,16500,47580,159547.0,9669493.0
2004-09-08,16500,16950,16000,16100,40798,155679.0,9669493.0
2004-09-09,16000,16350,15750,16150,29092,156162.0,9669493.0
2004-09-10,16150,16850,16150,16400,30062,158580.0,9669493.0
2004-09-13,16250,16750,16250,16700,30090,161481.0,9669493.0
2004-09-14,16650,18200,16500,16500,154290,159547.0,9669493.0
2004-09-15,17500,18950,17200,17500,712291,169216.0,9669493.0
2004-09-16,17700,17800,17000,17550,112861,169700.0,9669493.0
2004-09-17,17550,17550,16700,16700,57600,161481.0,9669493.0
2004-09-20,16100,17050,16100,16950,97949,163898.0,9669493.0
2004-09-21,16600,16950,16500,16500,30660,159547.0,9669493.0
2004-09-22,16400,16650,15900,15900,27862,153745.0,9669493.0
2004-09-23,15650,15850,15300,15600,24840,150844.0,9669493.0
2004-09-24,15350,16350,15350,16350,22230,158096.0,9669493.0
2004-09-30,16000,16950,15900,16800,20109,162447.0,9669493.0
2004-10-01,16750,17100,16700,16800,4391,162447.0,9669493.0
2004-10-04,16700,17150,16650,16900,17555,163414.0,9669493.0
2004-10-05,16800,17450,16750,17000,41139,164381.0,9669493.0
2004-10-06,17200,17500,16700,16700,23320,161481.0,9669493.0
2004-10-07,16750,16950,16300,16350,23411,158096.0,9669493.0
2004-10-08,16150,16750,16150,16500,17175,159547.0,9669493.0
2004-10-11,16250,16650,16250,16600,18100,160514.0,9669493.0
2004-10-12,16450,16850,16450,16600,24360,160514.0,9669493.0
2004-10-13,16600,17000,16550,17000,22850,164381.0,9669493.0
2004-10-14,17100,17100,16200,16700,20005,161481.0,9669493.0
2004-10-15,16450,16800,16450,16600,15665,160514.0,9669493.0
2004-10-18,16500,16800,16450,16450,9785,159063.0,9669493.0
2004-10-19,16450,16700,16100,16500,17800,159547.0,9669493.0
2004-10-20,16500,16700,16000,16000,20950,154712.0,9669493.0
2004-10-21,16000,16200,15600,15950,14621,154228.0,9669493.0
2004-10-22,15750,16150,15750,16150,7710,156162.0,9669493.0
2004-10-25,15750,16800,15150,15850,28770,153261.0,9669493.0
2004-10-26,15900,16000,15450,15800,10980,152778.0,9669493.0
2004-10-27,15700,15950,15500,15700,9920,151811.0,9669493.0
2004-10-28,15700,16200,15700,15750,6910,152295.0,9669493.0
2004-10-29,15700,16050,15600,16000,11150,154712.0,9669493.0
2004-11-01,15750,16200,15750,15800,7551,152778.0,9669493.0
2004-11-02,15850,16400,15850,16050,7990,155195.0,9669493.0
2004-11-03,16400,16400,15950,16250,14920,157129.0,9669493.0
2004-11-04,16300,16400,16100,16100,9640,155679.0,9669493.0
2004-11-05,16100,16400,16100,16350,8420,158096.0,9669493.0
2004-11-08,16400,16400,15850,16000,16410,154712.0,9669493.0
2004-11-09,15950,16300,15900,16000,6271,154712.0,9669493.0
2004-11-10,16150,16800,16150,16800,25520,162447.0,9669493.0
2004-11-11,16950,16950,16500,16600,13580,160514.0,9669493.0
2004-11-12,17000,17100,16700,16800,11850,162447.0,9669493.0
2004-11-15,16850,17400,16650,16950,21610,163898.0,9669493.0
2004-11-16,17050,17100,16500,16600,18070,160514.0,9669493.0
2004-11-17,16400,16650,16200,16300,17300,157613.0,9669493.0
2004-11-18,16050,16200,15700,15700,15860,151811.0,9669493.0
2004-11-19,15600,15950,15600,15650,7318,151328.0,9669493.0
2004-11-22,15500,15650,15100,15150,12080,146493.0,9669493.0
2004-11-23,15200,15350,15100,15250,10882,147460.0,9669493.0
2004-11-24,15250,15700,15200,15650,6570,151328.0,9669493.0
2004-11-25,15700,16100,15600,15950,16507,154228.0,9669493.0
2004-11-26,16000,16300,15900,16050,26400,155195.0,9669493.0
2004-11-29,16700,16700,15900,16000,8653,154712.0,9669493.0
2004-11-30,16200,16250,15800,15950,6970,154228.0,9669493.0
2004-12-01,15950,16500,15950,16350,9600,158096.0,9669493.0
2004-12-02,16700,17050,16500,17050,65463,164865.0,9669493.0
2004-12-03,17350,18250,17300,17450,117733,168733.0,9669493.0
2004-12-06,17400,17700,17000,17250,26920,166799.0,9669493.0
2004-12-07,17150,17350,16550,16850,13709,162931.0,9669493.0
2004-12-08,16500,16850,16350,16350,17525,158096.0,9669493.0
2004-12-09,16400,16600,15900,15950,20710,154228.0,9669493.0
2004-12-10,16450,16450,15550,15700,11160,151811.0,9669493.0
2004-12-13,15700,16000,15700,15950,3652,154228.0,9669493.0
2004-12-14,16100,16100,15750,15950,12386,154228.0,9669493.0
2004-12-15,15900,18300,15750,16700,87774,161481.0,9669493.0
2004-12-16,16950,17000,16500,16500,22350,159547.0,9669493.0
2004-12-17,16800,16800,16200,16500,20236,159547.0,9669493.0
2004-12-20,16450,17600,16350,16900,33725,163414.0,9669493.0
2004-12-21,16950,16950,16100,16500,17814,159547.0,9669493.0
2004-12-22,16500,16850,16500,16550,12196,160030.0,9669493.0
2004-12-23,16450,16950,16450,16950,16280,163898.0,9669493.0
2004-12-24,16750,16950,16550,16800,6017,162447.0,9669493.0
2004-12-27,16800,16950,16500,16800,10750,162447.0,9669493.0
2004-12-28,16650,17350,16500,16750,10630,161964.0,9669493.0
2004-12-29,16500,17350,16450,17250,21788,166799.0,9669493.0
2004-12-30,17150,17500,17150,17250,7580,166799.0,9669493.0
2005-01-03,17250,17500,16800,16950,5460,163898.0,9669493.0
2005-01-04,17000,17000,16600,16700,8470,161481.0,9669493.0
2005-01-05,16700,17000,16500,17000,7920,164381.0,9669493.0
2005-01-06,17000,17200,16750,16800,7920,162447.0,9669493.0
2005-01-07,16750,17100,16650,16950,9730,163898.0,9669493.0
2005-01-10,16950,17350,16900,17250,8615,166799.0,9669493.0
2005-01-11,17250,17450,17000,17150,15579,165832.0,9669493.0
2005-01-12,17100,17400,16800,16850,10322,162931.0,9669493.0
2005-01-13,17000,17000,16400,16900,18720,163414.0,9669493.0
2005-01-14,16600,17150,16550,16850,14532,162931.0,9669493.0
2005-01-17,16800,17050,16800,17000,19685,164381.0,9669493.0
2005-01-18,16950,17300,16850,17300,28919,167282.0,9669493.0
2005-01-19,17200,18000,17200,17800,80358,172117.0,9669493.0
2005-01-20,17900,18600,17700,18150,72430,175501.0,9669493.0
2005-01-21,18000,18500,18000,18450,33183,178402.0,9669493.0
2005-01-24,18750,19250,18450,19000,44450,183720.0,9669493.0
2005-01-25,18600,19000,18550,18600,32770,179853.0,9669493.0
2005-01-26,18550,18700,18250,18300,19080,176952.0,9669493.0
2005-01-27,18100,18250,17750,17800,36612,172117.0,9669493.0
2005-01-28,17850,18100,17600,17750,26307,171634.0,9669493.0
2005-01-31,17600,18750,17600,18750,32064,181303.0,9669493.0
2005-02-01,18750,18750,18200,18450,10461,178402.0,9669493.0
2005-02-02,18400,19250,18200,19100,35170,184687.0,9669493.0
2005-02-03,18800,19500,18600,19000,53868,183720.0,9669493.0
2005-02-04,18800,19000,18200,18700,20070,180820.0,9669493.0
2005-02-07,18500,19500,18300,18550,65834,179369.0,9669493.0
2005-02-11,18400,18400,17850,17950,42133,173567.0,9669493.0
2005-02-14,17950,18400,17850,18250,25540,176468.0,9669493.0
2005-02-15,18250,18700,18250,18600,24676,179853.0,9669493.0
2005-02-16,18950,18950,18350,18500,22393,178886.0,9669493.0
2005-02-17,18500,18850,18350,18500,14126,178886.0,9669493.0
2005-02-18,18200,18350,18100,18150,14150,175501.0,9669493.0
2005-02-21,18050,18300,17700,17750,29784,171634.0,9669493.0
2005-02-22,18000,18000,17600,17600,28792,170183.0,9669493.0
2005-02-23,17600,17600,17250,17350,20067,167766.0,9669493.0
2005-02-24,17300,18000,17300,17950,52480,173567.0,9669493.0
2005-02-25,17900,18850,17750,18700,50485,180820.0,9669493.0
2005-02-28,18400,19200,18400,19200,55323,185654.0,9669493.0
2005-03-02,18750,20300,18750,19900,56010,192423.0,9669493.0
2005-03-03,19900,20000,19000,19500,56470,188555.0,9669493.0
2005-03-04,19400,19900,19100,19450,9820,188072.0,9669493.0
2005-03-07,19100,19750,19100,19600,22410,189522.0,9669493.0
2005-03-08,19100,19500,18450,19100,71471,184687.0,9669493.0
2005-03-09,18800,19300,18600,19100,69850,184687.0,9669493.0
2005-03-10,18900,19000,18450,18450,23325,178402.0,9669493.0
2005-03-11,18800,19200,18500,19000,11875,183720.0,9669493.0
2005-03-14,19200,19200,18850,18900,5350,182753.0,9669493.0
2005-03-15,18650,19050,18150,18300,11200,176952.0,9669493.0
2005-03-16,18150,19000,17800,18800,16602,181786.0,9669493.0
2005-03-17,18800,19200,18200,18800,14451,181786.0,9669493.0
2005-03-18,18250,19200,18250,18550,11721,179369.0,9669493.0
2005-03-21,18550,18550,17400,17500,33802,169216.0,9669493.0
2005-03-22,17500,17700,16900,17450,24513,168733.0,9669493.0
2005-03-23,17450,18000,14850,16800,15411,162447.0,9669493.0
2005-03-24,16550,17300,16550,16600,12440,160514.0,9669493.0
2005-03-25,16450,17950,16450,17100,10793,165348.0,9669493.0
2005-03-28,17000,17900,17000,17700,10090,171150.0,9669493.0
