한전기술(052690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-13,27100,28950,27100,28450,170823,1087359.0,38220000.0
2018-04-16,29200,31850,29000,31850,563659,1217307.0,38220000.0
2018-04-17,32050,32650,31400,32300,303210,1234506.0,38220000.0
2018-04-18,32050,32600,31000,31750,157452,1213485.0,38220000.0
2018-04-19,31750,34850,31450,33700,473901,1288014.0,38220000.0
2018-04-20,34200,36450,33450,35750,531110,1366365.0,38220000.0
2018-04-23,36550,39850,36050,36800,879682,1406496.0,38220000.0
2018-04-24,36500,36500,34150,34750,397006,1328145.0,38220000.0
2018-04-25,33900,36850,33900,35000,331664,1337700.0,38220000.0
2018-04-26,34900,35850,34150,34500,176809,1318590.0,38220000.0
2018-04-27,34500,35550,33850,35250,253097,1347255.0,38220000.0
2018-04-30,35500,38750,35450,36850,704426,1408407.0,38220000.0
2018-05-02,39050,40950,36500,37350,827608,1427517.0,38220000.0
2018-05-03,37800,38400,34600,35000,495269,1337700.0,38220000.0
2018-05-04,35000,35950,34800,35350,198629,1351077.0,38220000.0
2018-05-08,35600,38300,35600,36550,472842,1396941.0,38220000.0
2018-05-09,36850,37000,34400,34850,288637,1331967.0,38220000.0
2018-05-10,34800,35450,34050,35450,195351,1354899.0,38220000.0
2018-05-11,35950,36100,34350,35600,125024,1360632.0,38220000.0
2018-05-14,36650,38800,35800,38800,400530,1482936.0,38220000.0
2018-05-15,40300,41100,38150,38800,607012,1482936.0,38220000.0
2018-05-16,37300,38600,36500,37550,340491,1435161.0,38220000.0
2018-05-17,36950,37850,36050,36100,264978,1379742.0,38220000.0
2018-05-18,36000,36200,34550,35700,280440,1364454.0,38220000.0
2018-05-21,35950,36000,33700,34650,271648,1324323.0,38220000.0
2018-05-23,33850,34950,32750,33900,208424,1295658.0,38220000.0
2018-05-24,34800,34800,33250,33350,116404,1274637.0,38220000.0
2018-05-25,31100,34100,31000,32750,287920,1251705.0,38220000.0
2018-05-28,34600,35350,33700,34200,354785,1307124.0,38220000.0
2018-05-29,34250,34300,30900,31200,508899,1192464.0,38220000.0
2018-05-30,30700,31550,29500,30800,384642,1177176.0,38220000.0
2018-05-31,30300,31250,30300,31200,199820,1192464.0,38220000.0
2018-06-01,31350,32200,30700,31050,146053,1186731.0,38220000.0
2018-06-04,31200,31700,30500,30700,98911,1173354.0,38220000.0
2018-06-05,31000,31000,29650,30300,193714,1158066.0,38220000.0
2018-06-07,30300,30650,29950,30250,99306,1156155.0,38220000.0
2018-06-08,30500,30550,29650,29700,116329,1135134.0,38220000.0
2018-06-11,29800,31450,29750,31400,183872,1200108.0,38220000.0
2018-06-12,31700,32200,29800,31100,282205,1188642.0,38220000.0
2018-06-14,30500,30600,28350,28400,304241,1085448.0,38220000.0
2018-06-15,28400,29350,28400,28750,106852,1098825.0,38220000.0
2018-06-18,28550,28600,26150,27700,273346,1058694.0,38220000.0
2018-06-19,27300,27650,25800,25900,178241,989898.0,38220000.0
2018-06-20,25200,27350,25200,26850,185098,1026207.0,38220000.0
2018-06-21,26850,27350,26050,26150,62256,999453.0,38220000.0
2018-06-22,25900,27500,25800,26850,94454,1026207.0,38220000.0
2018-06-25,26850,27700,26500,27500,65997,1051050.0,38220000.0
2018-06-26,27650,30100,27650,28250,371323,1079715.0,38220000.0
2018-06-27,28350,28350,26500,26550,132787,1014741.0,38220000.0
2018-06-28,26000,27250,26000,26650,74003,1018563.0,38220000.0
2018-06-29,26700,26950,25600,26500,87189,1012830.0,38220000.0
2018-07-02,26800,26800,22500,22500,801439,859950.0,38220000.0
2018-07-03,22800,23000,21200,22350,406509,854217.0,38220000.0
2018-07-04,22100,22550,21950,22450,120603,858039.0,38220000.0
2018-07-05,22250,22750,21350,21700,157481,829374.0,38220000.0
2018-07-06,21550,23100,21550,23050,148103,880971.0,38220000.0
2018-07-09,22700,22750,21850,22200,142685,848484.0,38220000.0
2018-07-10,22250,22650,22250,22450,62439,858039.0,38220000.0
2018-07-11,22400,22650,22000,22350,70146,854217.0,38220000.0
2018-07-12,22300,22850,22050,22150,92323,846573.0,38220000.0
2018-07-13,22250,22900,22200,22750,77947,869505.0,38220000.0
2018-07-16,23150,23350,22700,22900,82799,875238.0,38220000.0
2018-07-17,22850,23250,22600,22850,53335,873327.0,38220000.0
2018-07-18,22900,22900,21950,22100,86130,844662.0,38220000.0
2018-07-19,22100,22250,21550,21700,79481,829374.0,38220000.0
2018-07-20,21800,22300,21650,22150,77751,846573.0,38220000.0
2018-07-23,22800,24800,22350,22400,397517,856128.0,38220000.0
2018-07-24,22650,23800,22150,23650,191795,903903.0,38220000.0
2018-07-25,23950,24000,22700,22800,143084,871416.0,38220000.0
2018-07-26,22850,23450,22800,23000,83911,879060.0,38220000.0
2018-07-27,22150,22450,21700,22000,230723,840840.0,38220000.0
2018-07-30,21950,22350,21750,22100,113594,844662.0,38220000.0
2018-07-31,21900,22050,21100,21300,229013,814086.0,38220000.0
2018-08-01,20750,20800,19600,20400,434655,779688.0,38220000.0
2018-08-02,20500,20950,20250,20400,132395,779688.0,38220000.0
2018-08-03,20500,20750,20350,20750,68797,793065.0,38220000.0
2018-08-06,20600,20600,20050,20250,110406,773955.0,38220000.0
2018-08-07,20250,20500,19950,20450,81207,781599.0,38220000.0
2018-08-08,20500,20800,20300,20400,70766,779688.0,38220000.0
2018-08-09,20400,20700,20300,20400,77284,779688.0,38220000.0
2018-08-10,20300,21300,20300,21050,155374,804531.0,38220000.0
2018-08-13,20850,21550,20550,20650,112537,789243.0,38220000.0
2018-08-14,20650,21100,20400,20450,99692,781599.0,38220000.0
2018-08-16,20350,20900,20150,20450,119509,781599.0,38220000.0
2018-08-17,20550,21450,20550,21150,173978,808353.0,38220000.0
2018-08-20,21450,21600,20900,21300,78194,814086.0,38220000.0
2018-08-21,21300,21450,20950,21350,46575,815997.0,38220000.0
2018-08-22,21250,21300,20800,21000,68390,802620.0,38220000.0
2018-08-23,21100,21900,21050,21850,168809,835107.0,38220000.0
2018-08-24,21950,22200,21550,21800,112431,833196.0,38220000.0
2018-08-27,21550,21700,21050,21100,77568,806442.0,38220000.0
2018-08-28,21100,21650,20900,21400,67655,817908.0,38220000.0
2018-08-29,21450,21600,21150,21300,46829,814086.0,38220000.0
2018-08-30,21300,21450,21050,21050,63754,804531.0,38220000.0
2018-08-31,21100,21250,20800,20900,65585,798798.0,38220000.0
2018-09-03,20850,21200,20800,20900,51429,798798.0,38220000.0
2018-09-04,20900,21000,20400,20550,101548,785421.0,38220000.0
2018-09-05,20850,21050,20500,20650,73544,789243.0,38220000.0
2018-09-06,20700,21000,20400,20450,66244,781599.0,38220000.0
2018-09-07,20250,20950,20250,20650,62803,789243.0,38220000.0
2018-09-10,20400,20900,20400,20850,54534,796887.0,38220000.0
2018-09-11,20900,21100,20700,21000,55751,802620.0,38220000.0
2018-09-12,20750,20950,20450,20750,91777,793065.0,38220000.0
2018-09-13,20550,20850,20550,20650,55912,789243.0,38220000.0
2018-09-14,21000,21150,20550,21100,65350,806442.0,38220000.0
2018-09-17,21100,21100,20700,20800,38823,794976.0,38220000.0
2018-09-18,20700,20750,20200,20300,131971,775866.0,38220000.0
2018-09-19,20000,20300,19850,19900,115442,760578.0,38220000.0
2018-09-20,19950,20200,19900,20050,53093,766311.0,38220000.0
2018-09-21,20300,20800,20100,20600,89985,787332.0,38220000.0
2018-09-27,20600,21250,20400,21150,111033,808353.0,38220000.0
2018-09-28,21150,21350,20850,21000,75113,802620.0,38220000.0
2018-10-01,21000,22000,21000,21850,149867,835107.0,38220000.0
2018-10-02,22000,22200,21600,22000,133155,840840.0,38220000.0
2018-10-04,22000,22000,21150,21300,109921,814086.0,38220000.0
2018-10-05,21150,21600,21000,21100,61420,806442.0,38220000.0
2018-10-08,21100,21300,20650,21000,61825,802620.0,38220000.0
2018-10-10,20800,21350,20150,20150,76514,770133.0,38220000.0
2018-10-11,19600,19750,18550,18550,161920,708981.0,38220000.0
2018-10-12,18550,18950,18000,18500,114653,707070.0,38220000.0
2018-10-15,18400,19750,18350,19500,115089,745290.0,38220000.0
2018-10-16,19700,19900,19050,19300,65222,737646.0,38220000.0
2018-10-17,19500,20150,19500,20000,64429,764400.0,38220000.0
2018-10-18,19800,20450,19800,20350,58080,777777.0,38220000.0
2018-10-19,20250,20900,19700,20550,74090,785421.0,38220000.0
2018-10-22,20500,20800,20100,20600,41961,787332.0,38220000.0
2018-10-23,20250,20700,18950,19150,118985,731913.0,38220000.0
2018-10-24,19550,19750,19150,19500,70641,745290.0,38220000.0
2018-10-25,18800,19600,18600,19500,72993,745290.0,38220000.0
2018-10-26,19550,20050,18900,19050,76001,728091.0,38220000.0
2018-10-29,18600,19400,18350,18350,72388,701337.0,38220000.0
2018-10-30,17750,18700,17750,18400,92207,703248.0,38220000.0
2018-10-31,18250,18900,18000,18350,83657,701337.0,38220000.0
2018-11-01,18400,19000,18400,18400,40355,703248.0,38220000.0
2018-11-02,18500,19150,18500,19050,45287,728091.0,38220000.0
2018-11-05,18800,19400,18800,19400,43939,741468.0,38220000.0
2018-11-06,19350,19700,19050,19250,32795,735735.0,38220000.0
2018-11-07,19600,20750,19250,19400,207983,741468.0,38220000.0
2018-11-08,19600,20300,19600,19750,80390,754845.0,38220000.0
2018-11-09,19600,20150,19300,19300,47996,737646.0,38220000.0
2018-11-12,19000,19950,18950,19350,37562,739557.0,38220000.0
2018-11-13,19000,19550,18800,19400,33556,741468.0,38220000.0
2018-11-14,19700,19850,19050,19050,43074,728091.0,38220000.0
2018-11-15,18900,20000,18900,19950,68086,762489.0,38220000.0
2018-11-16,20000,20750,19650,20350,70274,777777.0,38220000.0
2018-11-19,20200,20650,20000,20450,37917,781599.0,38220000.0
2018-11-20,20150,20650,20150,20400,43675,779688.0,38220000.0
2018-11-21,20150,21550,20100,21250,96653,812175.0,38220000.0
2018-11-22,21600,21600,20500,20850,84722,796887.0,38220000.0
2018-11-23,20800,21250,20500,20850,47112,796887.0,38220000.0
2018-11-26,21400,22500,21300,22250,257018,850395.0,38220000.0
2018-11-27,22650,22650,21750,22050,103143,842751.0,38220000.0
2018-11-28,22600,22600,21500,21700,112785,829374.0,38220000.0
2018-11-29,21550,21850,20850,21050,116126,804531.0,38220000.0
2018-11-30,21050,21250,20550,20750,61894,793065.0,38220000.0
2018-12-03,20600,21400,20600,21100,76837,806442.0,38220000.0
2018-12-04,21250,21850,21150,21500,112739,821730.0,38220000.0
2018-12-05,21100,21450,20800,20850,67013,796887.0,38220000.0
2018-12-06,20800,20900,19950,20450,93734,781599.0,38220000.0
2018-12-07,20600,20750,19950,20250,48061,773955.0,38220000.0
2018-12-10,20000,20350,19800,20250,46118,773955.0,38220000.0
2018-12-11,20100,20300,19700,19950,53154,762489.0,38220000.0
2018-12-12,19800,20150,19750,20050,30999,766311.0,38220000.0
2018-12-13,20400,21000,20050,21000,110640,802620.0,38220000.0
2018-12-14,21050,21150,20550,20700,45779,791154.0,38220000.0
2018-12-17,20500,21300,20500,21050,58096,804531.0,38220000.0
2018-12-18,20950,21650,20750,21450,85096,819819.0,38220000.0
2018-12-19,21600,22350,21400,22300,151806,852306.0,38220000.0
2018-12-20,22100,22300,21850,22200,65783,848484.0,38220000.0
2018-12-21,22200,22250,21100,21100,77561,806442.0,38220000.0
2018-12-24,21100,21650,21050,21300,33385,814086.0,38220000.0
2018-12-26,21050,21300,20200,20450,65887,781599.0,38220000.0
2018-12-27,20450,21000,20050,20500,61079,783510.0,38220000.0
2018-12-28,20450,21200,20400,20900,36633,798798.0,38220000.0
2019-01-02,20850,21100,20650,20750,53344,793065.0,38220000.0
2019-01-03,20650,21550,20650,20650,74269,789243.0,38220000.0
2019-01-04,20600,21050,20550,20700,57646,791154.0,38220000.0
2019-01-07,20700,21600,20650,20850,97056,796887.0,38220000.0
2019-01-08,20800,21450,20800,21050,68898,804531.0,38220000.0
2019-01-09,21100,21400,20950,20950,42760,800709.0,38220000.0
2019-01-10,20950,21150,20650,20700,41311,791154.0,38220000.0
2019-01-11,20700,20950,20650,20800,49022,794976.0,38220000.0
2019-01-14,21100,23550,21100,23500,534257,898170.0,38220000.0
2019-01-15,23550,24150,23100,23450,280991,896259.0,38220000.0
2019-01-16,23500,24350,23200,23250,180906,888615.0,38220000.0
2019-01-17,23250,23600,22750,22850,105203,873327.0,38220000.0
2019-01-18,22650,22950,22350,22850,97307,873327.0,38220000.0
2019-01-21,22850,23250,22350,22950,68925,877149.0,38220000.0
2019-01-22,22950,24350,22650,23800,217732,909636.0,38220000.0
2019-01-23,23800,24250,23700,23900,103432,913458.0,38220000.0
2019-01-24,24000,24500,23450,24250,113410,926835.0,38220000.0
2019-01-25,23950,24750,23950,24700,105889,944034.0,38220000.0
2019-01-28,24600,24600,23500,23650,167498,903903.0,38220000.0
2019-01-29,23650,24350,23650,23850,96565,911547.0,38220000.0
2019-01-30,24000,25500,23900,25350,193891,968877.0,38220000.0
2019-01-31,25500,26500,24750,26150,198094,999453.0,38220000.0
2019-02-01,25800,26400,25550,26050,72916,995631.0,38220000.0
2019-02-07,26150,27600,26050,26800,182036,1024296.0,38220000.0
2019-02-08,26600,27100,26100,26450,86371,1010919.0,38220000.0
2019-02-11,26450,26600,25700,25800,75952,986076.0,38220000.0
2019-02-12,25450,26300,25450,25700,67313,982254.0,38220000.0
2019-02-13,26000,26100,24750,25050,163448,957411.0,38220000.0
2019-02-14,25050,25550,24750,25550,128647,976521.0,38220000.0
2019-02-15,25450,26350,25300,26050,102266,995631.0,38220000.0
2019-02-18,26050,26800,25850,26400,72758,1009008.0,38220000.0
2019-02-19,26250,26450,25300,26300,59598,1005186.0,38220000.0
2019-02-20,26500,26650,26050,26450,55286,1010919.0,38220000.0
2019-02-21,26450,27000,26050,26650,90814,1018563.0,38220000.0
2019-02-22,26600,28350,26400,28100,206895,1073982.0,38220000.0
2019-02-25,28200,28500,27050,27150,138741,1037673.0,38220000.0
2019-02-26,27100,27450,26400,26800,94279,1024296.0,38220000.0
2019-02-27,27050,27900,26850,27700,123227,1058694.0,38220000.0
2019-02-28,27850,27950,26250,26400,149469,1009008.0,38220000.0
2019-03-04,25500,27900,25500,27700,157081,1058694.0,38220000.0
2019-03-05,27300,29300,27300,29050,261328,1110291.0,38220000.0
2019-03-06,29200,29550,28650,29000,117628,1108380.0,38220000.0
2019-03-07,29000,29100,28200,28450,103844,1087359.0,38220000.0
2019-03-08,28100,28600,27450,27650,92401,1056783.0,38220000.0
2019-03-11,27600,27700,26750,27050,102283,1033851.0,38220000.0
2019-03-12,27150,27800,26800,27300,62718,1043406.0,38220000.0
2019-03-13,27650,27650,26050,26300,123433,1005186.0,38220000.0
2019-03-14,26450,27000,25800,26500,170230,1012830.0,38220000.0
2019-03-15,26600,27050,26200,26450,89375,1010919.0,38220000.0
2019-03-18,26700,26950,25250,25650,161723,980343.0,38220000.0
2019-03-19,25900,26150,25450,25650,59332,980343.0,38220000.0
2019-03-20,25700,26250,25050,25300,80861,966966.0,38220000.0
2019-03-21,25200,25750,24800,25450,74646,972699.0,38220000.0
2019-03-22,25500,25650,24600,24900,101053,951678.0,38220000.0
2019-03-25,24500,25050,24150,24200,87538,924924.0,38220000.0
2019-03-26,24350,24850,24300,24500,44313,936390.0,38220000.0
2019-03-27,24500,24850,23800,24100,77863,921102.0,38220000.0
2019-03-28,24000,24000,23400,23750,44397,907725.0,38220000.0
2019-03-29,23700,24200,23450,23700,55343,905814.0,38220000.0
2019-04-01,23700,24200,23550,24150,78131,923013.0,38220000.0
2019-04-02,24200,24350,23850,24250,57805,926835.0,38220000.0
2019-04-03,24250,24350,23800,24350,68850,930657.0,38220000.0
2019-04-04,24350,25200,24250,25000,111819,955500.0,38220000.0
2019-04-05,25000,25150,24400,24400,63988,932568.0,38220000.0
2019-04-08,24100,24750,24100,24500,55415,936390.0,38220000.0
2019-04-09,24250,24600,24150,24200,40394,924924.0,38220000.0
2019-04-10,24150,24550,24100,24450,58945,934479.0,38220000.0
2019-04-11,24450,24650,24150,24500,48733,936390.0,38220000.0
2019-04-12,24600,24600,24050,24100,57858,921102.0,38220000.0
2019-04-15,24050,24450,23350,23750,122917,907725.0,38220000.0
2019-04-16,23650,24000,23500,23550,54661,900081.0,38220000.0
2019-04-17,24200,24750,23750,23950,117487,915369.0,38220000.0
2019-04-18,24150,24750,23800,23950,94973,915369.0,38220000.0
2019-04-19,24050,24250,23350,23350,90940,892437.0,38220000.0
2019-04-22,23250,23300,22800,22900,85026,875238.0,38220000.0
2019-04-23,22800,23400,22800,23150,57685,884793.0,38220000.0
2019-04-24,23050,23150,22350,22400,72038,856128.0,38220000.0
2019-04-25,22400,22550,21700,21900,121298,837018.0,38220000.0
2019-04-26,21850,22250,21850,21900,52829,837018.0,38220000.0
2019-04-29,21650,23550,21600,23150,171854,884793.0,38220000.0
2019-04-30,23200,23300,22700,22800,74962,871416.0,38220000.0
2019-05-02,23450,23950,23250,23500,114498,898170.0,38220000.0
2019-05-03,23600,23650,23050,23150,52530,884793.0,38220000.0
2019-05-07,22750,23000,22500,22850,45698,873327.0,38220000.0
2019-05-08,22300,23650,22300,23300,65509,890526.0,38220000.0
2019-05-09,23400,23800,22900,23100,118406,882882.0,38220000.0
2019-05-10,23350,23550,22800,23050,51388,880971.0,38220000.0
2019-05-13,22700,23050,22200,22350,61869,854217.0,38220000.0
2019-05-14,22350,22600,21700,22200,57978,848484.0,38220000.0
2019-05-15,22300,22300,21600,21600,110397,825552.0,38220000.0
2019-05-16,21900,22000,21550,21750,61451,831285.0,38220000.0
2019-05-17,21950,22300,21600,21700,37221,829374.0,38220000.0
2019-05-20,21650,21900,21250,21250,46763,812175.0,38220000.0
2019-05-21,20900,21450,20900,21300,50030,814086.0,38220000.0
2019-05-22,21300,21400,20950,21300,44093,814086.0,38220000.0
2019-05-23,21400,21450,20900,21050,43382,804531.0,38220000.0
2019-05-24,20900,21300,20750,20900,41152,798798.0,38220000.0
2019-05-27,20600,21200,20600,21000,41524,802620.0,38220000.0
2019-05-28,20800,21400,20800,21050,62290,804531.0,38220000.0
2019-05-29,21200,21200,20250,20400,88517,779688.0,38220000.0
2019-05-30,20300,20600,20250,20450,52406,781599.0,38220000.0
2019-05-31,20500,21850,20400,21400,131195,817908.0,38220000.0
2019-06-03,21200,21600,21000,21100,58853,806442.0,38220000.0
2019-06-04,21250,21550,21150,21300,40964,814086.0,38220000.0
2019-06-05,21300,21450,20750,20950,61846,800709.0,38220000.0
2019-06-07,21000,21450,20800,21150,39209,808353.0,38220000.0
2019-06-10,21200,21550,21150,21350,59018,815997.0,38220000.0
2019-06-11,21450,21600,21200,21550,37195,823641.0,38220000.0
2019-06-12,21650,22050,21500,21850,69780,835107.0,38220000.0
2019-06-13,21700,22250,21600,22250,55074,850395.0,38220000.0
2019-06-14,22300,23150,22000,22950,112856,877149.0,38220000.0
2019-06-17,23150,23150,22550,22700,40190,867594.0,38220000.0
2019-06-18,22300,22900,22300,22750,32763,869505.0,38220000.0
2019-06-19,22550,22900,22550,22750,31109,869505.0,38220000.0
2019-06-20,22700,23000,22600,22850,24084,873327.0,38220000.0
2019-06-21,22800,23050,22200,22350,29610,854217.0,38220000.0
2019-06-24,22600,22850,22200,22850,41585,873327.0,38220000.0
2019-06-25,22800,22900,20750,21000,183168,802620.0,38220000.0
2019-06-26,20950,21300,20750,20900,78319,798798.0,38220000.0
2019-06-27,20850,21000,20500,20650,93022,789243.0,38220000.0
2019-06-28,21000,21000,20150,20250,100581,773955.0,38220000.0
2019-07-01,20300,20700,20250,20500,38250,783510.0,38220000.0
2019-07-02,20300,20500,20300,20400,34824,779688.0,38220000.0
2019-07-03,20450,20800,20350,20500,54348,783510.0,38220000.0
2019-07-04,20700,20700,20100,20200,51573,772044.0,38220000.0
2019-07-05,20050,20600,19900,20450,53064,781599.0,38220000.0
2019-07-08,20450,20500,19700,19800,90450,756756.0,38220000.0
2019-07-09,19750,19950,19050,19100,97034,730002.0,38220000.0
2019-07-10,18850,19600,18850,19300,56029,737646.0,38220000.0
2019-07-11,19200,19600,19200,19450,38976,743379.0,38220000.0
2019-07-12,19350,19550,19200,19450,42581,743379.0,38220000.0
2019-07-15,19450,19600,19100,19100,40686,730002.0,38220000.0
2019-07-16,19150,19200,18850,18900,46715,722358.0,38220000.0
2019-07-17,19000,19000,18500,18550,73138,708981.0,38220000.0
2019-07-18,18500,19200,18500,18850,40884,720447.0,38220000.0
2019-07-19,18900,19900,18900,19700,72699,752934.0,38220000.0
2019-07-22,19550,19800,19400,19600,35848,749112.0,38220000.0
2019-07-23,19550,20150,19500,19900,43907,760578.0,38220000.0
2019-07-24,19750,20000,19400,19500,29611,745290.0,38220000.0
2019-07-25,19650,19800,18900,19350,54415,739557.0,38220000.0
2019-07-26,19100,19650,19000,19000,48775,726180.0,38220000.0
2019-07-29,18750,18800,18250,18400,77125,703248.0,38220000.0
2019-07-30,18300,18800,18300,18600,27238,710892.0,38220000.0
2019-07-31,18400,19100,18400,18850,44463,720447.0,38220000.0
2019-08-01,18800,18950,18500,18650,30496,712803.0,38220000.0
2019-08-02,18400,18800,18050,18350,52484,701337.0,38220000.0
2019-08-05,18350,18550,17350,17400,90671,665028.0,38220000.0
2019-08-06,17000,18050,16800,17450,78528,666939.0,38220000.0
2019-08-07,17150,18000,17150,17250,77606,659295.0,38220000.0
2019-08-08,17350,17700,17200,17650,45711,674583.0,38220000.0
2019-08-09,17750,18000,17550,17700,46346,676494.0,38220000.0
2019-08-12,17550,17900,17400,17700,20916,676494.0,38220000.0
2019-08-13,17600,17900,17450,17850,26020,682227.0,38220000.0
2019-08-14,17800,18200,17650,18000,38376,687960.0,38220000.0
2019-08-16,17800,17800,17550,17700,21346,676494.0,38220000.0
2019-08-19,17700,18000,17500,17850,37335,682227.0,38220000.0
2019-08-20,17850,18300,17850,18050,42211,689871.0,38220000.0
2019-08-21,18050,18150,17850,18150,26300,693693.0,38220000.0
2019-08-22,18050,18400,17850,17850,29584,682227.0,38220000.0
2019-08-23,17800,17850,17600,17650,27682,674583.0,38220000.0
2019-08-26,17450,17800,17400,17500,29652,668850.0,38220000.0
2019-08-27,17800,17850,17350,17400,50849,665028.0,38220000.0
2019-08-28,17350,17850,17300,17600,47967,672672.0,38220000.0
2019-08-29,17600,18000,17500,17800,43813,680316.0,38220000.0
2019-08-30,17900,18100,17800,17800,32947,680316.0,38220000.0
2019-09-02,17700,18150,17700,18050,27427,689871.0,38220000.0
2019-09-03,18050,18200,17800,17950,42962,686049.0,38220000.0
2019-09-04,17800,18300,17800,18300,32666,699426.0,38220000.0
2019-09-05,18150,18350,18100,18150,32867,693693.0,38220000.0
2019-09-06,18200,18450,17950,18000,26882,687960.0,38220000.0
2019-09-09,17900,18200,17900,18000,19536,687960.0,38220000.0
2019-09-10,18050,18450,18050,18350,33128,701337.0,38220000.0
2019-09-11,18500,18650,18250,18550,64061,708981.0,38220000.0
2019-09-16,18900,19100,18650,18850,49249,720447.0,38220000.0
2019-09-17,22400,23050,20150,20400,900784,779688.0,38220000.0
2019-09-18,20050,23900,19800,22750,759696,869505.0,38220000.0
2019-09-19,22750,23450,22050,22400,330394,856128.0,38220000.0
2019-09-20,22150,22550,22000,22550,137692,861861.0,38220000.0
2019-09-23,22350,24800,22150,24450,566630,934479.0,38220000.0
2019-09-24,24450,25350,23800,24450,307121,934479.0,38220000.0
2019-09-25,24400,24400,22850,22900,255292,875238.0,38220000.0
2019-09-26,22900,23550,21950,22850,220993,873327.0,38220000.0
2019-09-27,22400,22700,22100,22250,93727,850395.0,38220000.0
2019-09-30,21850,22400,21550,22100,97788,844662.0,38220000.0
2019-10-01,22100,22400,21600,22350,94948,854217.0,38220000.0
2019-10-02,22300,22300,21200,21450,139961,819819.0,38220000.0
2019-10-04,21300,22050,21200,21850,94142,835107.0,38220000.0
2019-10-07,21950,22200,21500,21750,67575,831285.0,38220000.0
