삼천리(004690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,28457,29306,25569,25568,31760,90300.0,3000000.0
2000-09-20,28881,29391,28032,29391,44820,103800.0,3000000.0
2000-09-21,28712,29391,27735,28711,15510,101400.0,3000000.0
2000-09-22,28712,28712,26418,27437,19080,96900.0,3000000.0
2000-09-25,27437,30071,26800,28541,18180,100800.0,3000000.0
2000-09-26,29561,29561,28627,29391,10210,103800.0,3000000.0
2000-09-27,29391,30580,29391,29730,39080,105000.0,3000000.0
2000-09-28,29306,29901,28881,29730,10760,105000.0,3000000.0
2000-09-29,29051,30495,29051,29900,24170,105600.0,3000000.0
2000-10-02,30156,31345,29731,31344,29530,110700.0,3000000.0
2000-10-04,31770,31770,29986,31005,23140,109500.0,3000000.0
2000-10-05,30580,31005,30198,30580,20130,108000.0,3000000.0
2000-10-06,30580,31430,29731,31005,7910,109500.0,3000000.0
2000-10-09,30241,30963,30156,30665,19790,108300.0,3000000.0
2000-10-10,29816,30580,29816,30155,5490,106500.0,3000000.0
2000-10-11,29731,29816,28287,28286,11230,99900.0,3000000.0
2000-10-12,28117,29646,28117,29561,9830,104400.0,3000000.0
2000-10-13,29731,29731,28881,29730,7350,105000.0,3000000.0
2000-10-16,29901,30156,29306,29306,12980,103500.0,3000000.0
2000-10-17,28881,30156,28881,30155,34140,106500.0,3000000.0
2000-10-18,29136,29901,28287,29646,9010,104700.0,3000000.0
2000-10-19,29646,29646,28881,29476,3650,104100.0,3000000.0
2000-10-20,29731,31005,28457,29985,37930,105900.0,3000000.0
2000-10-23,30580,30580,29136,29178,5800,103050.0,3000000.0
2000-10-24,29731,29816,28881,29476,5680,104100.0,3000000.0
2000-10-25,29646,30495,29476,29985,16730,105900.0,3000000.0
2000-10-26,29986,29986,29051,29561,5420,104400.0,3000000.0
2000-10-27,29136,29391,28924,29093,20910,102750.0,3000000.0
2000-10-30,30071,30071,28712,28881,13720,102000.0,3000000.0
2000-10-31,28287,29306,28117,29306,6720,103500.0,3000000.0
2000-11-01,30156,30750,29561,30240,16200,106800.0,3000000.0
2000-11-02,29731,30071,29306,29518,6190,104250.0,3000000.0
2000-11-03,29476,29901,28881,29306,11940,103500.0,3000000.0
2000-11-06,29306,29731,29221,29221,10040,103200.0,3000000.0
2000-11-07,28966,29306,28881,29221,51320,103200.0,3000000.0
2000-11-08,29179,29434,28627,28796,28790,101700.0,3000000.0
2000-11-09,28966,28966,28457,28881,5290,102000.0,3000000.0
2000-11-10,28287,29051,28287,28541,6900,100800.0,3000000.0
2000-11-13,28542,28797,27607,28032,6630,99000.0,3000000.0
2000-11-14,27990,29306,27862,29306,39890,103500.0,3000000.0
2000-11-15,28797,29561,28117,28711,17190,101400.0,3000000.0
2000-11-16,28089,28356,27556,28089,12570,94800.0,3000000.0
2000-11-17,27556,28445,27556,28444,4210,96000.0,3000000.0
2000-11-20,27645,28312,27645,28267,1900,95400.0,3000000.0
2000-11-21,27689,28623,27689,28622,4860,96600.0,3000000.0
2000-11-22,28445,28800,28356,28622,10630,96600.0,3000000.0
2000-11-23,28445,28889,27823,28889,2840,97500.0,3000000.0
2000-11-24,28712,29689,28045,28889,4720,97500.0,3000000.0
2000-11-27,28889,29112,28178,28444,11190,96000.0,3000000.0
2000-11-28,27778,28000,26667,26667,14390,90000.0,3000000.0
2000-11-29,26800,26845,25778,25867,8990,87300.0,3000000.0
2000-11-30,26045,26223,25778,26044,1900,87900.0,3000000.0
2000-12-01,25600,26045,25245,25778,4330,87000.0,3000000.0
2000-12-04,25245,26667,25245,25333,54670,85500.0,3000000.0
2000-12-05,25423,25600,25245,25600,530,86400.0,3000000.0
2000-12-06,25867,25956,24978,24978,4720,84300.0,3000000.0
2000-12-07,24978,25512,23556,24444,3130,82500.0,3000000.0
2000-12-08,24445,25067,24445,25067,6200,84600.0,3000000.0
2000-12-11,25245,25512,24889,24889,10270,84000.0,3000000.0
2000-12-12,24889,25689,23734,23733,30710,80100.0,3000000.0
2000-12-13,24000,24267,23289,23822,15230,80400.0,3000000.0
2000-12-14,24000,24623,23378,24000,21630,81000.0,3000000.0
2000-12-15,23556,24134,23423,23467,6040,79200.0,3000000.0
2000-12-18,23467,24445,22667,22667,30660,76500.0,3000000.0
2000-12-19,22667,23956,22667,23555,161270,79500.0,3000000.0
2000-12-20,23556,24712,23200,24444,22670,82500.0,3000000.0
2000-12-21,24494,26865,24494,24889,12260,75600.0,3000000.0
2000-12-22,24198,25087,24198,24691,5170,75000.0,3000000.0
2000-12-26,24395,25334,22420,25284,20590,76800.0,3000000.0
2001-01-02,24198,26075,24198,25185,1590,76500.0,3000000.0
2001-01-03,25679,26173,24988,26173,5190,79500.0,3000000.0
2001-01-04,26667,29136,25976,27259,43730,82800.0,3000000.0
2001-01-05,26865,26865,25679,26370,23570,80100.0,3000000.0
2001-01-08,25778,26272,25679,26272,13340,79800.0,3000000.0
2001-01-09,26173,26568,26075,26321,13870,79950.0,3000000.0
2001-01-10,26667,26667,25976,26173,22790,79500.0,3000000.0
2001-01-11,26173,26963,25877,26173,8590,79500.0,3000000.0
2001-01-12,26223,26963,26223,26864,11500,81600.0,3000000.0
2001-01-15,28050,29433,27062,27753,41200,84300.0,3000000.0
2001-01-16,28149,28149,26223,26963,15760,81900.0,3000000.0
2001-01-17,27704,28741,26568,26667,28450,81000.0,3000000.0
2001-01-18,27260,27605,26272,26667,11430,81000.0,3000000.0
2001-01-19,26173,27605,26173,26765,29450,108400.0,4000000.0
2001-01-22,26766,27556,26568,26667,18250,108000.0,4000000.0
2001-01-26,26865,26865,26173,26173,9740,106000.0,4000000.0
2001-01-29,26667,26963,25778,26272,6400,106400.0,4000000.0
2001-01-30,26272,27062,26272,26914,32570,109000.0,4000000.0
2001-01-31,27062,27457,26717,27457,16220,111200.0,4000000.0
2001-02-01,27161,27556,26963,27358,24860,110800.0,4000000.0
2001-02-02,27161,27457,26914,27457,8070,111200.0,4000000.0
2001-02-05,26963,27457,26963,27259,8010,110400.0,4000000.0
2001-02-06,26766,27655,26766,27259,16340,110400.0,4000000.0
2001-02-07,27161,27358,26667,26815,10370,108600.0,4000000.0
2001-02-08,26618,27309,26618,26864,18750,108800.0,4000000.0
2001-02-09,27457,27457,26371,27062,9810,109600.0,4000000.0
2001-02-12,26470,27358,26470,27358,21410,110800.0,4000000.0
2001-02-13,27358,27457,26717,27210,20360,110200.0,4000000.0
2001-02-14,27358,27655,26865,27259,9630,110400.0,4000000.0
2001-02-15,27260,27260,26865,26864,5640,108800.0,4000000.0
2001-02-16,27161,27358,26766,26914,10430,109000.0,4000000.0
2001-02-19,26618,27062,26371,26914,16000,109000.0,4000000.0
2001-02-20,26914,27457,26766,27111,15620,109800.0,4000000.0
2001-02-21,26963,28642,26865,28099,28990,113800.0,4000000.0
2001-02-22,28050,28445,27507,28148,14080,114000.0,4000000.0
2001-02-23,28149,28642,27852,28049,20630,113600.0,4000000.0
2001-02-26,28050,29136,28050,28840,32880,116800.0,4000000.0
2001-02-27,29334,29334,28346,28494,30430,115400.0,4000000.0
2001-02-28,28099,28247,27754,27951,6450,113200.0,4000000.0
2001-03-02,27457,27852,27161,27852,4030,112800.0,4000000.0
2001-03-05,27852,28050,27358,27951,14770,113200.0,4000000.0
2001-03-06,28050,28445,28050,28247,4270,114400.0,4000000.0
2001-03-07,28445,28445,27457,27654,13680,112000.0,4000000.0
2001-03-08,27556,28000,27457,28000,8970,113400.0,4000000.0
2001-03-09,28149,28346,27852,28247,5760,114400.0,4000000.0
2001-03-12,28050,29136,27951,28642,27990,116000.0,4000000.0
2001-03-13,28297,28445,27852,28444,14830,115200.0,4000000.0
2001-03-14,29630,29630,28642,29037,29500,117600.0,4000000.0
2001-03-15,28445,29433,28445,29432,13570,119200.0,4000000.0
2001-03-16,28988,29433,28988,29136,9880,118000.0,4000000.0
2001-03-19,29136,29136,28445,28444,12390,115200.0,4000000.0
2001-03-20,28988,29038,28000,28346,15190,114800.0,4000000.0
2001-03-21,27655,28988,27655,28988,21820,117400.0,4000000.0
2001-03-22,28988,29136,28247,28444,2470,115200.0,4000000.0
2001-03-23,28642,28939,27754,28148,58080,114000.0,4000000.0
2001-03-26,28149,28346,27704,28148,26460,114000.0,4000000.0
2001-03-27,28149,28346,27852,28148,10170,114000.0,4000000.0
2001-03-28,28445,28445,27704,27951,24730,113200.0,4000000.0
2001-03-29,27951,28642,27655,28247,78900,114400.0,4000000.0
2001-03-30,27951,28445,27951,28444,11220,115200.0,4000000.0
2001-04-02,28149,28889,28149,28840,5730,116800.0,4000000.0
2001-04-03,28396,30124,28247,29630,28260,120000.0,4000000.0
2001-04-04,29136,30124,29136,29136,22640,118000.0,4000000.0
2001-04-06,29531,29531,28642,29086,54590,117800.0,4000000.0
2001-04-09,29235,31507,29087,30370,75230,123000.0,4000000.0
2001-04-10,30568,31309,29778,29778,68150,120600.0,4000000.0
2001-04-11,30223,30223,28149,28444,46130,115200.0,4000000.0
2001-04-12,28149,28445,27358,28148,29820,114000.0,4000000.0
2001-04-13,27852,28247,27556,27852,13720,112800.0,4000000.0
2001-04-16,27704,27951,27161,27358,15290,110800.0,4000000.0
2001-04-17,27457,27754,27358,27654,7780,112000.0,4000000.0
2001-04-18,28050,28050,27408,27654,14650,112000.0,4000000.0
2001-04-19,27655,28149,27457,27654,88940,112000.0,4000000.0
2001-04-20,28149,28396,27902,28148,49260,114000.0,4000000.0
2001-04-23,28149,28149,27507,27556,35690,111600.0,4000000.0
2001-04-24,27210,27902,27210,27358,15180,110800.0,4000000.0
2001-04-25,27161,27556,27161,27259,9670,110400.0,4000000.0
2001-04-26,27161,27507,27161,27358,11050,110800.0,4000000.0
2001-04-27,27161,27704,27062,27259,53560,110400.0,4000000.0
2001-04-30,27260,27457,26963,27358,22650,110800.0,4000000.0
2001-05-02,27457,27556,27161,27457,23090,111200.0,4000000.0
2001-05-03,27358,27556,27161,27259,20150,110400.0,4000000.0
2001-05-04,27062,27556,27062,27457,30830,111200.0,4000000.0
2001-05-07,27457,27754,27210,27654,13460,112000.0,4000000.0
2001-05-08,27655,28445,27457,28000,19470,113400.0,4000000.0
2001-05-09,28149,28346,27655,28247,20360,114400.0,4000000.0
2001-05-10,28445,31112,28346,30815,101660,124800.0,4000000.0
2001-05-11,30815,31112,29729,30914,41370,125200.0,4000000.0
2001-05-14,31112,33087,30223,32049,23800,129800.0,4000000.0
2001-05-15,32050,32050,30519,30617,13520,124000.0,4000000.0
2001-05-16,29680,30914,29680,30617,14650,124000.0,4000000.0
2001-05-17,30519,31359,30519,30519,21960,123600.0,4000000.0
2001-05-18,30124,30519,29828,30519,28290,123600.0,4000000.0
2001-05-21,30865,30865,30322,30864,19130,125000.0,4000000.0
2001-05-22,30865,32198,29828,29827,29990,120800.0,4000000.0
2001-05-23,30124,30420,29433,30420,16820,123200.0,4000000.0
2001-05-24,30519,31112,30322,31111,11920,126000.0,4000000.0
2001-05-25,31112,32988,31013,32000,45800,129600.0,4000000.0
2001-05-28,31605,32001,30717,30963,9740,125400.0,4000000.0
2001-05-29,30618,31507,30420,31506,7040,127600.0,4000000.0
2001-05-30,31902,32791,31408,32494,46130,131600.0,4000000.0
2001-05-31,32099,34568,32050,33086,54370,134000.0,4000000.0
2001-06-01,33285,33680,32791,33185,9490,134400.0,4000000.0
2001-06-04,32791,33581,32593,33580,9270,136000.0,4000000.0
2001-06-05,32889,34568,32889,33482,22730,135600.0,4000000.0
2001-06-07,33482,33581,33186,33580,7960,136000.0,4000000.0
2001-06-08,33581,33581,33087,33432,3970,135400.0,4000000.0
2001-06-11,33383,35457,33285,35161,32790,142400.0,4000000.0
2001-06-12,35062,35951,34766,35457,37640,143600.0,4000000.0
2001-06-13,36050,37136,35556,37037,36360,150000.0,4000000.0
2001-06-14,36840,38025,36248,37037,34870,150000.0,4000000.0
2001-06-15,37482,37729,36593,37136,10420,150400.0,4000000.0
2001-06-18,37038,37136,36050,36346,7110,147200.0,4000000.0
2001-06-19,36050,36840,35754,36840,7510,149200.0,4000000.0
2001-06-20,35951,36840,35655,36543,6880,148000.0,4000000.0
2001-06-21,36149,36346,35754,35852,3660,145200.0,4000000.0
2001-06-22,36050,36248,35556,36247,4870,146800.0,4000000.0
2001-06-25,36346,36741,35951,36099,2620,146200.0,4000000.0
2001-06-26,36099,37038,36099,36247,5730,146800.0,4000000.0
2001-06-27,36939,37285,36248,36543,11300,148000.0,4000000.0
2001-06-28,37038,37285,36445,37037,4320,150000.0,4000000.0
2001-06-29,37532,37532,35556,36741,4720,148800.0,4000000.0
2001-07-02,36149,37482,36149,36741,17260,148800.0,4000000.0
2001-07-03,37038,37532,36544,37531,12210,152000.0,4000000.0
2001-07-04,37532,38025,37038,37531,15090,152000.0,4000000.0
2001-07-05,37532,38519,37532,37531,14800,152000.0,4000000.0
2001-07-06,37532,37927,37136,37926,7220,153600.0,4000000.0
2001-07-09,37532,37927,37235,37926,10520,153600.0,4000000.0
2001-07-10,37532,38025,37136,38025,8240,154000.0,4000000.0
2001-07-11,38025,39013,35556,39013,10470,158000.0,4000000.0
2001-07-12,39507,39507,38519,39013,10980,158000.0,4000000.0
2001-07-13,39013,39013,37630,37630,10110,152400.0,4000000.0
2001-07-16,37828,37828,37038,37630,11000,152400.0,4000000.0
2001-07-18,37680,38025,37532,37630,1940,152400.0,4000000.0
2001-07-19,37038,37334,36149,37333,5130,151200.0,4000000.0
2001-07-20,36050,36544,35062,36543,8040,148000.0,4000000.0
2001-07-23,36544,36544,34371,36198,14420,146600.0,4000000.0
2001-07-24,35606,37235,34075,37235,23500,150800.0,4000000.0
2001-07-25,36494,36840,35062,36543,3050,148000.0,4000000.0
2001-07-26,36544,36544,35161,35753,1130,144800.0,4000000.0
2001-07-27,35852,36544,35556,36543,1780,148000.0,4000000.0
2001-07-30,37334,37334,35852,36099,1130,146200.0,4000000.0
2001-07-31,35062,35951,35062,35951,960,145600.0,4000000.0
2001-08-01,36346,36494,35260,35951,2400,145600.0,4000000.0
2001-08-02,35951,36445,35260,36445,2150,147600.0,4000000.0
2001-08-03,35556,37285,35556,36148,3570,146400.0,4000000.0
2001-08-06,35852,36248,35359,36148,15580,146400.0,4000000.0
2001-08-07,36149,36544,35852,36247,10320,146800.0,4000000.0
2001-08-08,35704,36840,35704,36543,47680,148000.0,4000000.0
2001-08-09,36544,37334,36050,36543,11910,148000.0,4000000.0
2001-08-10,36544,37927,36544,37482,22400,151800.0,4000000.0
2001-08-13,37482,37532,36050,36988,2880,149800.0,4000000.0
2001-08-14,38025,38025,37038,38025,11620,154000.0,4000000.0
2001-08-16,37581,38025,37038,37432,7730,151600.0,4000000.0
2001-08-17,37038,37433,37038,37284,490,151000.0,4000000.0
2001-08-20,36544,37038,36149,36642,3080,148400.0,4000000.0
2001-08-21,36643,36939,36248,36790,1220,149000.0,4000000.0
2001-08-22,36840,37038,36840,37037,1790,150000.0,4000000.0
2001-08-23,37532,39457,37038,38321,21910,155200.0,4000000.0
2001-08-24,38322,39013,37532,37630,23360,152400.0,4000000.0
2001-08-27,37532,38420,37532,38222,8780,154800.0,4000000.0
2001-08-28,38519,38519,37532,38025,3300,154000.0,4000000.0
2001-08-29,38717,38717,37532,37531,11310,152000.0,4000000.0
2001-08-30,37532,37976,37334,37531,22560,152000.0,4000000.0
2001-08-31,37778,37778,37334,37531,16030,152000.0,4000000.0
2001-09-03,37532,38964,37532,38963,5530,157800.0,4000000.0
2001-09-04,38964,38964,38420,38519,2290,156000.0,4000000.0
2001-09-05,39013,41383,39013,40148,17030,162600.0,4000000.0
2001-09-06,40396,40890,40099,40494,3210,164000.0,4000000.0
2001-09-07,40988,40988,39211,39210,2240,158800.0,4000000.0
2001-09-10,39211,40692,38519,40692,6440,164800.0,4000000.0
2001-09-11,39704,40297,39309,39309,1550,159200.0,4000000.0
2001-09-12,35556,38420,35556,37037,13440,150000.0,4000000.0
2001-09-13,37038,39112,37038,38519,6620,156000.0,4000000.0
2001-09-14,38618,38618,37038,37729,6170,152800.0,4000000.0
2001-09-17,36840,37532,36544,37284,5730,151000.0,4000000.0
2001-09-18,37334,39309,36840,37729,3680,152800.0,4000000.0
2001-09-19,37729,39013,37532,39013,1800,158000.0,4000000.0
2001-09-20,39112,39112,37729,38025,6700,154000.0,4000000.0
2001-09-21,38025,38124,37532,38074,5410,154200.0,4000000.0
2001-09-24,38025,38914,37186,38025,12110,154000.0,4000000.0
2001-09-25,38025,38865,37729,38025,27350,154000.0,4000000.0
2001-09-26,38420,38618,38025,38074,6920,154200.0,4000000.0
2001-09-27,38618,39112,38075,39013,3990,158000.0,4000000.0
2001-09-28,39507,40001,38322,39506,8330,160000.0,4000000.0
2001-10-04,40050,40050,38223,39408,4700,159600.0,4000000.0
2001-10-05,40396,40396,38420,39506,7440,160000.0,4000000.0
2001-10-08,39507,39606,38519,38519,3260,156000.0,4000000.0
2001-10-09,38519,39013,38322,38420,3920,155600.0,4000000.0
2001-10-10,38124,38667,38025,38025,9390,154000.0,4000000.0
2001-10-11,38025,38964,38025,38025,22800,154000.0,4000000.0
2001-10-12,38025,38322,37828,38025,8890,154000.0,4000000.0
2001-10-15,38223,38420,37630,38124,5700,154400.0,4000000.0
2001-10-16,38124,38519,38025,38519,7140,156000.0,4000000.0
2001-10-17,38470,38815,37235,37333,8330,151200.0,4000000.0
2001-10-18,37334,37334,36544,36741,4430,148800.0,4000000.0
2001-10-19,36741,36988,36346,36790,4420,149000.0,4000000.0
2001-10-22,36791,37433,36741,37432,4810,151600.0,4000000.0
2001-10-23,37532,37630,37087,37333,2610,151200.0,4000000.0
2001-10-24,37038,37235,36445,36494,17770,147800.0,4000000.0
2001-10-25,36593,36741,36248,36247,4800,146800.0,4000000.0
2001-10-26,36248,37334,36248,37333,10860,151200.0,4000000.0
2001-10-29,37334,37532,36939,37531,12460,152000.0,4000000.0
2001-10-30,37532,37532,36593,37136,5560,150400.0,4000000.0
2001-10-31,36593,37038,36445,36543,4680,148000.0,4000000.0
2001-11-01,36692,36840,36346,36642,3100,148400.0,4000000.0
2001-11-02,36643,36840,35803,36050,11050,146000.0,4000000.0
2001-11-05,36050,36050,35359,35358,14620,143200.0,4000000.0
2001-11-06,35359,36050,34865,34963,14470,141600.0,4000000.0
2001-11-07,34964,35062,34766,35012,8960,141800.0,4000000.0
2001-11-08,35556,35754,34865,34864,7210,141200.0,4000000.0
2001-11-09,34667,34865,34371,34469,14510,139600.0,4000000.0
2001-11-12,34075,34470,33581,34469,26670,139600.0,4000000.0
2001-11-13,34173,34568,33927,34124,17390,138200.0,4000000.0
2001-11-14,34322,34322,33087,33580,50370,136000.0,4000000.0
2001-11-15,33482,34173,33136,33185,25810,134400.0,4000000.0
2001-11-16,33186,33186,32494,32543,27050,131800.0,4000000.0
2001-11-19,32643,34025,32643,33580,24120,136000.0,4000000.0
2001-11-20,34075,34173,32889,32889,31140,133200.0,4000000.0
2001-11-21,33087,33482,32544,32593,53130,132000.0,4000000.0
2001-11-22,32593,32593,31309,32395,82490,131200.0,4000000.0
2001-11-23,32692,33235,32396,32889,46820,133200.0,4000000.0
2001-11-26,33087,33729,32889,33136,41840,134200.0,4000000.0
2001-11-27,33087,34568,32988,34469,61650,139600.0,4000000.0
2001-11-28,34568,34865,33581,33580,45580,136000.0,4000000.0
2001-11-29,33581,33976,32889,33482,24880,135600.0,4000000.0
2001-11-30,33383,34420,33285,33778,56960,136800.0,4000000.0
2001-12-03,34420,36001,34173,35259,119440,142800.0,4000000.0
2001-12-04,34568,35260,34173,34667,103460,140400.0,4000000.0
2001-12-05,35260,35260,34371,34568,73150,140000.0,4000000.0
2001-12-06,34815,35655,34272,35556,98040,144000.0,4000000.0
2001-12-07,36050,37383,35951,37235,99970,150800.0,4000000.0
2001-12-10,37235,37729,35754,36148,48210,146400.0,4000000.0
2001-12-11,36149,36149,35457,35654,22600,144400.0,4000000.0
2001-12-12,35655,36741,35359,36543,36630,148000.0,4000000.0
2001-12-13,36544,37334,35556,36543,42820,148000.0,4000000.0
2001-12-14,36544,37038,35951,36840,34910,149200.0,4000000.0
2001-12-17,36149,36840,35852,36543,25360,148000.0,4000000.0
2001-12-18,36741,38519,36741,37531,136970,152000.0,4000000.0
2001-12-19,37729,38124,37136,37877,30190,153400.0,4000000.0
2001-12-20,38420,39112,37532,38519,52450,156000.0,4000000.0
2001-12-21,38420,38420,37581,37679,18000,152600.0,4000000.0
2001-12-24,38025,38025,36248,36543,27520,148000.0,4000000.0
2001-12-26,36346,36643,35655,36050,42240,146000.0,4000000.0
2001-12-27,36000,36000,35000,35900,22820,143600.0,4000000.0
2001-12-28,35700,36450,35300,35800,15340,143200.0,4000000.0
2002-01-02,35800,36850,35800,36000,29357,144000.0,4000000.0
2002-01-03,36700,36700,35700,36500,25790,146000.0,4000000.0
2002-01-04,36100,37000,36100,37000,35660,148000.0,4000000.0
2002-01-07,37400,38500,37400,38000,49030,152000.0,4000000.0
2002-01-08,38000,39000,37500,38000,66320,152000.0,4000000.0
2002-01-09,38400,38400,36600,37500,21960,150000.0,4000000.0
2002-01-10,37500,37650,36800,37500,22651,150000.0,4000000.0
2002-01-11,37500,38000,36900,37500,28680,150000.0,4000000.0
2002-01-14,37000,37300,36000,37300,17730,149200.0,4000000.0
2002-01-15,37000,37000,36050,36800,11940,147200.0,4000000.0
2002-01-16,36000,36750,36000,36400,10780,145600.0,4000000.0
2002-01-17,36000,37000,35300,36800,14890,147200.0,4000000.0
2002-01-18,36800,37000,36400,36800,12740,147200.0,4000000.0
2002-01-21,36500,36900,35900,36700,10320,146800.0,4000000.0
2002-01-22,36900,37200,36300,36300,11690,145200.0,4000000.0
2002-01-23,36400,37300,36400,37000,22330,148000.0,4000000.0
2002-01-24,37000,37500,36550,36650,9990,146600.0,4000000.0
2002-01-25,36600,36700,36350,36650,17680,146600.0,4000000.0
2002-01-28,36800,37100,36650,36650,14810,146600.0,4000000.0
2002-01-29,36700,37400,36700,37000,18890,148000.0,4000000.0
