서연(007860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-30,633,659,589,590,681960,43050.0,37434348.0
2000-10-31,579,587,546,575,423890,41926.0,37434348.0
2000-11-01,548,605,548,595,594260,43424.0,37434348.0
2000-11-02,579,630,579,603,923120,43985.0,37434348.0
2000-11-03,610,633,605,616,599920,44921.0,37434348.0
2000-11-06,602,625,595,605,484110,44173.0,37434348.0
2000-11-07,592,605,582,582,354620,42488.0,37434348.0
2000-11-08,574,592,569,577,429720,42114.0,37434348.0
2000-11-09,589,595,574,580,289530,42301.0,37434348.0
2000-11-10,574,630,574,595,609400,43424.0,37434348.0
2000-11-13,597,597,569,572,352240,41739.0,37434348.0
2000-11-14,564,589,564,572,437760,41739.0,37434348.0
2000-11-15,577,587,564,572,473000,41739.0,37434348.0
2000-11-16,582,582,559,564,312620,41178.0,37434348.0
2000-11-17,543,569,543,564,322600,41178.0,37434348.0
2000-11-20,551,564,548,554,245280,40429.0,37434348.0
2000-11-21,538,551,515,531,388870,38745.0,37434348.0
2000-11-22,523,530,507,513,670940,37434.0,37434348.0
2000-11-23,513,515,479,480,486150,35001.0,37434348.0
2000-11-24,479,497,477,487,399300,35563.0,37434348.0
2000-11-27,502,513,482,503,484880,36686.0,37434348.0
2000-11-28,513,546,502,505,695740,36873.0,37434348.0
2000-11-29,507,513,492,495,395430,36124.0,37434348.0
2000-11-30,497,507,492,495,305120,36124.0,37434348.0
2000-12-01,487,487,466,482,277660,35188.0,37434348.0
2000-12-04,477,492,464,464,344540,33878.0,37434348.0
2000-12-05,464,523,448,498,1136050,36311.0,37434348.0
2000-12-06,507,538,497,526,1706320,38370.0,37434348.0
2000-12-07,515,523,489,500,357360,36498.0,37434348.0
2000-12-08,487,500,471,487,337390,35563.0,37434348.0
2000-12-11,469,500,469,490,292120,35750.0,37434348.0
2000-12-12,497,518,479,480,719740,35001.0,37434348.0
2000-12-13,477,497,477,482,222530,35188.0,37434348.0
2000-12-14,482,492,469,492,371110,35937.0,37434348.0
2000-12-15,492,492,477,477,187460,34814.0,37434348.0
2000-12-18,479,546,477,518,2348840,37809.0,37434348.0
2000-12-19,523,533,479,487,795330,35563.0,37434348.0
2000-12-20,487,505,471,472,512810,34440.0,37434348.0
2000-12-21,471,482,466,467,516440,34065.0,37434348.0
2000-12-22,469,489,441,467,511880,34065.0,37434348.0
2000-12-26,484,487,466,467,384960,34065.0,37434348.0
2001-01-02,400,484,400,482,304060,35188.0,37434348.0
2001-01-03,484,497,461,482,393650,35188.0,37434348.0
2001-01-04,497,536,497,505,1253760,36873.0,37434348.0
2001-01-05,513,520,489,503,719830,36686.0,37434348.0
2001-01-08,502,528,502,521,911090,37996.0,37434348.0
2001-01-09,533,597,528,598,1933660,43611.0,37434348.0
2001-01-10,610,677,528,557,2825790,40616.0,37434348.0
2001-01-11,607,615,556,582,1194660,42488.0,37434348.0
2001-01-12,607,648,589,610,1684110,44547.0,37434348.0
2001-01-15,620,648,610,626,1348350,45670.0,37434348.0
2001-01-16,641,641,584,600,1105150,43798.0,37434348.0
2001-01-17,600,610,538,569,926570,41552.0,37434348.0
2001-01-18,574,582,556,559,707480,40803.0,37434348.0
2001-01-19,589,589,569,572,386430,41739.0,37434348.0
2001-01-22,615,641,595,641,985770,46793.0,37434348.0
2001-01-26,672,713,641,657,959350,47916.0,37434348.0
2001-01-29,692,692,641,654,1097810,47729.0,37434348.0
2001-01-30,654,751,633,752,3693680,54841.0,37434348.0
2001-01-31,746,761,677,708,1711800,51659.0,37434348.0
2001-02-01,707,784,666,667,2175600,48665.0,37434348.0
2001-02-02,677,697,646,657,902630,47916.0,37434348.0
2001-02-05,641,651,595,605,518450,44173.0,37434348.0
2001-02-06,605,630,595,610,456880,44547.0,37434348.0
2001-02-07,595,610,574,577,369340,42114.0,37434348.0
2001-02-08,569,610,569,593,348020,43237.0,37434348.0
2001-02-09,569,605,569,595,186070,43424.0,37434348.0
2001-02-12,605,677,605,636,1220880,46419.0,37434348.0
2001-02-13,630,646,610,626,517250,45670.0,37434348.0
2001-02-14,620,638,607,618,370530,45108.0,37434348.0
2001-02-15,638,641,610,613,385100,44734.0,37434348.0
2001-02-16,605,628,602,605,368610,44173.0,37434348.0
2001-02-19,584,610,584,605,291030,44173.0,37434348.0
2001-02-20,605,641,605,621,667610,45296.0,37434348.0
2001-02-21,615,618,602,605,402360,44173.0,37434348.0
2001-02-22,620,620,589,593,399890,43237.0,37434348.0
2001-02-23,587,651,587,610,1034990,44547.0,37434348.0
2001-02-26,615,636,613,613,359780,44734.0,37434348.0
2001-02-27,615,625,597,598,310040,43611.0,37434348.0
2001-02-28,589,600,584,593,240240,43237.0,37434348.0
2001-03-02,579,589,564,564,223600,41178.0,37434348.0
2001-03-05,548,569,538,564,233020,41178.0,37434348.0
2001-03-06,564,584,564,567,124640,41365.0,37434348.0
2001-03-07,574,582,559,559,167840,40803.0,37434348.0
2001-03-08,554,579,554,564,171550,41178.0,37434348.0
2001-03-09,569,582,564,575,174820,41926.0,37434348.0
2001-03-12,569,569,541,549,178870,40055.0,37434348.0
2001-03-13,528,536,500,518,218920,37809.0,37434348.0
2001-03-14,538,551,528,549,188830,40055.0,37434348.0
2001-03-15,513,528,513,528,184700,38557.0,37434348.0
2001-03-16,551,551,528,528,113100,38557.0,37434348.0
2001-03-19,525,533,513,528,102770,38557.0,37434348.0
2001-03-20,533,536,523,531,142970,38745.0,37434348.0
2001-03-21,518,528,518,521,176850,37996.0,37434348.0
2001-03-22,513,525,513,516,129250,37622.0,37434348.0
2001-03-23,518,528,515,523,142400,38183.0,37434348.0
2001-03-26,538,541,528,528,115650,38557.0,37434348.0
2001-03-27,518,536,518,521,150270,37996.0,37434348.0
2001-03-28,523,528,513,516,137230,37622.0,37434348.0
2001-03-29,497,525,497,516,98910,37622.0,37434348.0
2001-03-30,513,523,497,500,121710,36498.0,37434348.0
2001-04-02,502,507,487,492,155560,35937.0,37434348.0
2001-04-03,492,525,492,505,192000,36873.0,37434348.0
2001-04-04,479,497,479,492,85520,35937.0,37434348.0
2001-04-06,502,513,497,498,110930,36311.0,37434348.0
2001-04-09,492,497,484,487,38870,35563.0,37434348.0
2001-04-10,500,500,479,498,59570,36311.0,37434348.0
2001-04-11,507,507,492,498,80190,36311.0,37434348.0
2001-04-12,502,520,502,521,194420,37996.0,37434348.0
2001-04-13,536,548,513,549,276940,40055.0,37434348.0
2001-04-16,548,574,546,554,544050,40429.0,37434348.0
2001-04-17,561,561,541,546,128860,39868.0,37434348.0
2001-04-18,559,582,559,582,376360,42488.0,37434348.0
2001-04-19,587,607,566,575,379140,41926.0,37434348.0
2001-04-20,584,589,554,562,151420,40991.0,37434348.0
2001-04-23,559,564,543,557,172830,40616.0,37434348.0
2001-04-24,551,551,536,539,92270,39306.0,37434348.0
2001-04-25,528,554,528,544,94130,39680.0,37434348.0
2001-04-26,554,554,533,544,160790,39680.0,37434348.0
2001-04-27,543,551,530,544,118020,39680.0,37434348.0
2001-04-30,551,556,543,557,191990,40616.0,37434348.0
2001-05-02,561,574,548,564,336580,41178.0,37434348.0
2001-05-03,564,564,548,557,167740,40616.0,37434348.0
2001-05-04,556,605,554,590,854360,43050.0,37434348.0
2001-05-07,615,630,592,605,401900,44173.0,37434348.0
2001-05-08,589,595,579,590,289130,43050.0,37434348.0
2001-05-09,584,589,564,569,240430,41552.0,37434348.0
2001-05-10,569,584,561,575,161580,41926.0,37434348.0
2001-05-11,589,592,574,585,254130,42675.0,37434348.0
2001-05-14,589,589,571,582,154910,42488.0,37434348.0
2001-05-15,574,584,574,575,152120,41926.0,37434348.0
2001-05-16,574,613,571,593,860160,43237.0,37434348.0
2001-05-17,605,605,584,587,326520,42862.0,37434348.0
2001-05-18,595,595,574,585,209140,42675.0,37434348.0
2001-05-21,641,641,600,610,453210,44547.0,37434348.0
2001-05-22,630,630,602,603,258220,43985.0,37434348.0
2001-05-23,602,610,597,600,238860,43798.0,37434348.0
2001-05-24,600,633,600,626,805460,45670.0,37434348.0
2001-05-25,628,646,613,618,504840,45108.0,37434348.0
2001-05-28,620,646,615,626,385070,45670.0,37434348.0
2001-05-29,615,641,615,634,324760,46231.0,37434348.0
2001-05-30,623,636,610,621,220810,45296.0,37434348.0
2001-05-31,615,620,592,595,252210,43424.0,37434348.0
2001-06-01,597,605,574,590,246310,43050.0,37434348.0
2001-06-04,584,610,584,600,219030,43798.0,37434348.0
2001-06-05,613,636,600,621,742920,45296.0,37434348.0
2001-06-07,633,661,607,649,1069810,47354.0,37434348.0
2001-06-08,651,669,630,649,890520,47354.0,37434348.0
2001-06-11,666,733,661,693,3012320,50536.0,37434348.0
2001-06-12,687,707,666,695,1141660,50724.0,37434348.0
2001-06-13,695,702,672,672,683930,49039.0,37434348.0
2001-06-14,656,666,646,652,766770,47542.0,37434348.0
2001-06-15,630,687,630,687,942270,50162.0,37434348.0
2001-06-18,707,707,677,687,545820,50162.0,37434348.0
2001-06-19,677,713,677,682,850260,49788.0,37434348.0
2001-06-20,702,702,648,657,526950,47916.0,37434348.0
2001-06-21,659,677,648,659,390090,48103.0,37434348.0
2001-06-22,666,677,661,662,293900,48290.0,37434348.0
2001-06-25,664,672,651,659,241400,48103.0,37434348.0
2001-06-26,661,661,625,626,448950,45670.0,37434348.0
2001-06-27,618,638,600,613,219060,44734.0,37434348.0
2001-06-28,602,636,602,631,196880,46044.0,37434348.0
2001-06-29,605,636,605,631,149820,46044.0,37434348.0
2001-07-02,630,641,620,631,98440,46044.0,37434348.0
2001-07-03,636,643,630,639,134860,46606.0,37434348.0
2001-07-04,633,643,625,628,242420,45857.0,37434348.0
2001-07-05,628,630,615,616,230350,44921.0,37434348.0
2001-07-06,607,615,595,603,141450,43985.0,37434348.0
2001-07-09,579,600,533,562,156760,40991.0,37434348.0
2001-07-10,569,569,551,564,85030,41178.0,37434348.0
2001-07-11,523,577,523,564,137110,41178.0,37434348.0
2001-07-12,569,620,569,600,250740,43798.0,37434348.0
2001-07-13,610,613,574,580,140380,42301.0,37434348.0
2001-07-16,569,589,564,572,77940,41739.0,37434348.0
2001-07-18,564,579,559,559,101040,40803.0,37434348.0
2001-07-19,554,579,538,539,114190,39306.0,37434348.0
2001-07-20,538,589,538,554,85700,40429.0,37434348.0
2001-07-23,523,554,523,544,122660,39680.0,37434348.0
2001-07-24,523,543,515,544,103900,39680.0,37434348.0
2001-07-25,543,546,523,536,74770,39119.0,37434348.0
2001-07-26,543,548,536,541,59970,39493.0,37434348.0
2001-07-27,546,566,546,564,130900,41178.0,37434348.0
2001-07-30,589,595,579,590,146180,43050.0,37434348.0
2001-07-31,587,589,577,585,106690,42675.0,37434348.0
2001-08-01,600,615,584,616,174260,44921.0,37434348.0
2001-08-02,610,620,592,616,122810,44921.0,37434348.0
2001-08-03,610,615,600,613,96030,44734.0,37434348.0
2001-08-06,615,672,613,641,1385460,46793.0,37434348.0
2001-08-07,646,656,623,641,369470,46793.0,37434348.0
2001-08-08,641,651,633,644,245860,46980.0,37434348.0
2001-08-09,641,641,623,626,95080,45670.0,37434348.0
2001-08-10,630,643,625,636,223850,46419.0,37434348.0
2001-08-13,625,638,607,626,122460,45670.0,37434348.0
2001-08-14,625,630,620,628,147480,45857.0,37434348.0
2001-08-16,625,638,615,631,141920,46044.0,37434348.0
2001-08-17,630,646,618,644,162600,46980.0,37434348.0
2001-08-20,643,684,636,652,658000,47542.0,37434348.0
2001-08-21,659,661,636,639,209970,46606.0,37434348.0
2001-08-22,630,646,620,634,156010,46231.0,37434348.0
2001-08-23,630,641,625,626,119660,45670.0,37434348.0
2001-08-24,625,630,613,626,343290,45670.0,37434348.0
2001-08-27,641,651,636,649,347490,47354.0,37434348.0
2001-08-28,648,674,638,649,499960,47354.0,37434348.0
2001-08-29,648,659,636,644,348530,46980.0,37434348.0
2001-08-30,643,651,623,636,349780,46419.0,37434348.0
2001-08-31,636,641,607,636,458700,46419.0,37434348.0
2001-09-03,630,641,618,636,105090,46419.0,37434348.0
2001-09-04,636,682,630,664,884340,48477.0,37434348.0
2001-09-05,661,692,651,680,966140,49601.0,37434348.0
2001-09-06,682,695,672,685,801130,49975.0,37434348.0
2001-09-07,679,702,659,687,511710,50162.0,37434348.0
2001-09-10,687,733,687,693,1493690,50536.0,37434348.0
2001-09-11,695,697,656,657,592520,47916.0,37434348.0
2001-09-12,559,559,559,559,199530,40803.0,37434348.0
2001-09-13,559,579,520,577,661170,42114.0,37434348.0
2001-09-14,577,597,520,546,727720,39868.0,37434348.0
2001-09-17,554,554,518,539,475260,39306.0,37434348.0
2001-09-18,538,589,538,585,375530,42675.0,37434348.0
2001-09-19,615,620,592,593,447470,43237.0,37434348.0
2001-09-20,584,587,566,587,232800,42862.0,37434348.0
2001-09-21,584,592,554,575,244830,41926.0,37434348.0
2001-09-24,579,630,566,631,597050,46044.0,37434348.0
2001-09-25,641,641,600,618,386790,45108.0,37434348.0
2001-09-26,630,630,597,608,334950,44360.0,37434348.0
2001-09-27,610,613,600,605,291100,44173.0,37434348.0
2001-09-28,613,618,602,610,134810,44547.0,37434348.0
2001-10-04,641,651,620,641,218950,46793.0,37434348.0
2001-10-05,651,654,633,644,200900,46980.0,37434348.0
2001-10-08,636,651,633,644,149190,46980.0,37434348.0
2001-10-09,636,656,636,652,196250,47542.0,37434348.0
2001-10-10,664,664,643,646,264610,47167.0,37434348.0
2001-10-11,651,666,648,652,195330,47542.0,37434348.0
2001-10-12,659,664,651,657,160400,47916.0,37434348.0
2001-10-15,651,713,646,675,275410,49226.0,37434348.0
2001-10-16,666,687,666,682,307450,49788.0,37434348.0
2001-10-17,677,705,677,698,261560,50911.0,37434348.0
2001-10-18,687,800,677,693,2644010,50536.0,37434348.0
2001-10-19,705,723,666,682,720250,49788.0,37434348.0
2001-10-22,697,697,672,690,304680,50349.0,37434348.0
2001-10-23,684,718,682,693,562790,50536.0,37434348.0
2001-10-24,679,705,679,690,369950,50349.0,37434348.0
2001-10-25,684,692,666,672,190480,49039.0,37434348.0
2001-10-26,672,741,672,682,1107920,49788.0,37434348.0
2001-10-29,682,687,661,664,185500,48477.0,37434348.0
2001-10-30,656,656,630,641,153890,46793.0,37434348.0
2001-10-31,636,654,628,646,125860,47167.0,37434348.0
2001-11-01,620,656,620,641,85130,46793.0,37434348.0
2001-11-02,630,651,630,649,131250,47354.0,37434348.0
2001-11-05,651,661,641,649,101960,47354.0,37434348.0
2001-11-06,651,661,646,652,138320,47542.0,37434348.0
2001-11-07,651,661,646,649,90870,47354.0,37434348.0
2001-11-08,648,661,643,657,137150,47916.0,37434348.0
2001-11-09,651,687,646,677,439480,49413.0,37434348.0
2001-11-12,687,725,682,698,832450,50911.0,37434348.0
2001-11-13,682,697,669,693,225870,50536.0,37434348.0
2001-11-14,695,713,677,695,262700,50724.0,37434348.0
2001-11-15,695,718,682,687,308840,50162.0,37434348.0
2001-11-16,689,692,677,687,197620,50162.0,37434348.0
2001-11-19,707,728,697,718,639200,52408.0,37434348.0
2001-11-20,743,746,697,705,446160,51472.0,37434348.0
2001-11-21,692,769,687,739,1067190,53905.0,37434348.0
2001-11-22,759,759,731,741,357910,54093.0,37434348.0
2001-11-23,743,782,741,767,760150,55964.0,37434348.0
2001-11-26,792,859,779,841,1135330,61392.0,37434348.0
2001-11-27,825,846,792,816,527280,59521.0,37434348.0
2001-11-28,820,820,738,746,588270,54467.0,37434348.0
2001-11-29,713,764,713,759,274170,55403.0,37434348.0
2001-11-30,743,774,743,749,239640,54654.0,37434348.0
2001-12-03,764,769,733,744,231990,54280.0,37434348.0
2001-12-04,748,777,738,764,366570,55777.0,37434348.0
2001-12-05,795,810,777,803,600950,58585.0,37434348.0
2001-12-06,802,813,759,767,408730,55964.0,37434348.0
2001-12-07,764,818,764,782,481810,57087.0,37434348.0
2001-12-10,795,795,743,749,321880,54654.0,37434348.0
2001-12-11,743,759,733,736,190060,53718.0,37434348.0
2001-12-12,733,746,718,721,280840,52595.0,37434348.0
2001-12-13,702,741,702,734,322000,53531.0,37434348.0
2001-12-14,723,736,713,736,163140,53718.0,37434348.0
2001-12-17,736,743,710,711,178680,51847.0,37434348.0
2001-12-18,710,728,682,682,185970,49788.0,37434348.0
2001-12-19,695,759,677,723,502380,52782.0,37434348.0
2001-12-20,723,733,707,726,200390,52970.0,37434348.0
2001-12-21,705,720,695,695,157030,50724.0,37434348.0
2001-12-24,697,702,684,685,104950,49975.0,37434348.0
2001-12-26,684,700,682,685,114500,49975.0,37434348.0
2001-12-27,692,697,682,682,108280,49788.0,37434348.0
2001-12-28,687,713,651,713,217530,52034.0,37434348.0
2002-01-02,707,713,700,703,153660,51285.0,37434348.0
2002-01-03,713,733,705,718,231217,52408.0,37434348.0
2002-01-04,718,728,700,713,225170,52034.0,37434348.0
2002-01-07,715,759,713,759,657090,55403.0,37434348.0
2002-01-08,759,761,743,752,390500,54841.0,37434348.0
2002-01-09,751,790,746,764,680030,55777.0,37434348.0
2002-01-10,764,764,718,723,401550,52782.0,37434348.0
2002-01-11,728,743,700,711,424940,51847.0,37434348.0
2002-01-14,713,728,707,711,201280,51847.0,37434348.0
2002-01-15,710,815,707,816,1888500,59521.0,37434348.0
2002-01-16,861,928,764,780,5584000,56900.0,37434348.0
2002-01-17,787,790,733,739,1181340,53905.0,37434348.0
2002-01-18,756,774,736,739,736640,53905.0,37434348.0
2002-01-21,713,748,710,723,664560,52782.0,37434348.0
2002-01-22,728,754,723,726,484090,52970.0,37434348.0
2002-01-23,723,736,723,731,448100,53344.0,37434348.0
2002-01-24,733,774,728,749,692670,54654.0,37434348.0
2002-01-25,754,779,743,754,711720,55028.0,37434348.0
2002-01-28,759,831,759,803,860853,58585.0,37434348.0
2002-01-29,810,820,764,775,500100,56526.0,37434348.0
2002-01-30,769,769,748,759,303660,55403.0,37434348.0
2002-01-31,764,843,764,805,953230,58772.0,37434348.0
2002-02-01,825,897,797,800,2079510,58398.0,37434348.0
2002-02-04,820,838,790,795,754530,58023.0,37434348.0
2002-02-05,815,815,766,775,484190,56526.0,37434348.0
2002-02-06,769,797,769,772,380820,56339.0,37434348.0
2002-02-07,782,797,759,764,494690,55777.0,37434348.0
2002-02-08,754,764,738,757,302230,55216.0,37434348.0
2002-02-14,779,795,759,775,407816,56526.0,37434348.0
2002-02-15,769,813,769,813,593745,59333.0,37434348.0
2002-02-18,818,872,813,872,830890,63638.0,37434348.0
2002-02-19,877,884,838,844,683431,61580.0,37434348.0
2002-02-20,836,890,823,872,702650,63638.0,37434348.0
2002-02-21,892,954,887,908,1427890,66259.0,37434348.0
2002-02-22,936,936,882,911,655130,66446.0,37434348.0
2002-02-25,892,938,884,885,862880,64574.0,37434348.0
2002-02-26,864,897,856,867,619730,63264.0,37434348.0
2002-02-27,851,890,851,875,452830,63826.0,37434348.0
2002-02-28,897,943,877,918,827670,67007.0,37434348.0
2002-03-04,954,979,931,934,885900,68131.0,37434348.0
2002-03-05,938,954,902,911,567700,66446.0,37434348.0
2002-03-06,902,931,902,923,366170,67382.0,37434348.0
2002-03-07,928,992,928,959,912550,70002.0,37434348.0
2002-03-08,964,990,938,941,416350,68692.0,37434348.0
2002-03-11,938,961,918,923,443810,67382.0,37434348.0
2002-03-12,915,943,913,939,306730,68505.0,37434348.0
2002-03-13,923,943,918,918,366660,67007.0,37434348.0
2002-03-14,918,933,902,923,283410,67382.0,37434348.0
2002-03-15,943,959,923,936,387300,68318.0,37434348.0
2002-03-18,969,982,941,949,432200,69254.0,37434348.0
2002-03-19,954,967,946,964,399300,70377.0,37434348.0
2002-03-20,982,1108,969,1108,2234191,80858.0,37434348.0
2002-03-21,1108,1108,1036,1067,876999,77863.0,37434348.0
2002-03-22,1067,1190,1056,1077,1049750,78612.0,37434348.0
2002-03-25,1102,1167,1056,1057,707840,77115.0,37434348.0
2002-03-26,1049,1092,1015,1041,539070,75992.0,37434348.0
2002-03-27,1046,1092,1046,1057,258960,77115.0,37434348.0
2002-03-28,1056,1082,1015,1016,365660,74120.0,37434348.0
2002-03-29,1015,1036,997,1031,364130,75243.0,37434348.0
2002-04-01,1031,1069,1000,1000,423940,72997.0,37434348.0
2002-04-02,1000,1015,943,1016,345340,74120.0,37434348.0
2002-04-03,1023,1061,1018,1062,478460,77489.0,37434348.0
2002-04-04,1051,1108,1051,1067,354710,77863.0,37434348.0
2002-04-08,1077,1105,1038,1047,358100,76366.0,37434348.0
2002-04-09,1046,1056,1008,1023,332210,74682.0,37434348.0
2002-04-10,1005,1005,918,934,397990,68131.0,37434348.0
2002-04-11,933,961,933,934,220100,68131.0,37434348.0
2002-04-12,949,1061,915,1034,1380011,75430.0,37434348.0
2002-04-15,974,1031,949,990,618790,72248.0,37434348.0
2002-04-16,974,1000,961,985,267220,71874.0,37434348.0
2002-04-17,1000,1069,995,1057,602410,77115.0,37434348.0
2002-04-18,1028,1067,1020,1023,416170,74682.0,37434348.0
2002-04-19,1020,1020,959,975,436210,71125.0,37434348.0
2002-04-22,964,979,933,941,306761,68692.0,37434348.0
2002-04-23,949,967,928,949,223750,69254.0,37434348.0
2002-04-24,954,964,928,934,172540,68131.0,37434348.0
2002-04-25,902,923,849,859,402580,62703.0,37434348.0
2002-04-26,851,882,851,862,197380,62890.0,37434348.0
2002-04-29,831,836,784,785,163970,57275.0,37434348.0
2002-04-30,784,841,761,795,190700,58023.0,37434348.0
2002-05-02,810,851,810,846,167350,61767.0,37434348.0
2002-05-03,851,872,820,857,131030,62515.0,37434348.0
2002-05-06,841,846,815,818,104290,59708.0,37434348.0
2002-05-07,787,815,787,800,170390,58398.0,37434348.0
2002-05-08,810,833,810,821,129100,59895.0,37434348.0
2002-05-09,841,846,823,831,91340,60644.0,37434348.0
2002-05-10,820,846,805,805,69300,58772.0,37434348.0
2002-05-13,779,838,779,821,117820,59895.0,37434348.0
2002-05-14,800,838,800,826,141880,60269.0,37434348.0
2002-05-15,836,861,831,854,243490,62328.0,37434348.0
2002-05-16,846,864,836,852,88010,62141.0,37434348.0
2002-05-17,846,882,846,852,204720,62141.0,37434348.0
2002-05-20,856,864,836,839,82120,61205.0,37434348.0
2002-05-21,815,841,807,808,111080,58959.0,37434348.0
2002-05-22,787,813,787,811,111710,59146.0,37434348.0
2002-05-23,810,820,795,808,164730,58959.0,37434348.0
2002-05-24,805,825,795,805,76240,58772.0,37434348.0
2002-05-27,805,813,795,795,52990,58023.0,37434348.0
2002-05-28,779,805,777,780,78070,56900.0,37434348.0
2002-05-29,790,790,741,741,94920,54093.0,37434348.0
