유니드(014830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-08-14,13574,13574,13425,13537,1240,120178.0,6585069.0
2006-08-16,13537,13871,13425,13574,2580,120507.0,6585069.0
2006-08-17,13537,13648,13463,13537,1260,120178.0,6585069.0
2006-08-18,13500,13722,13425,13537,900,120178.0,6585069.0
2006-08-21,13982,13982,13463,13500,1360,119848.0,6585069.0
2006-08-22,13500,13500,13388,13500,2120,119848.0,6585069.0
2006-08-23,13425,13500,13388,13389,1270,118860.0,6585069.0
2006-08-24,13388,13463,13351,13352,1000,118531.0,6585069.0
2006-08-25,13351,13500,13351,13500,1900,119848.0,6585069.0
2006-08-28,13537,13537,13351,13500,11500,119848.0,6585069.0
2006-08-29,13500,13500,13314,13500,3280,119848.0,6585069.0
2006-08-30,13388,13500,13388,13500,4630,119848.0,6585069.0
2006-08-31,13537,13722,13500,13574,10650,120507.0,6585069.0
2006-09-01,13611,13871,13611,13797,1870,122482.0,6585069.0
2006-09-04,13945,13945,13722,13945,1080,123799.0,6585069.0
2006-09-05,13722,13796,13611,13797,4470,122482.0,6585069.0
2006-09-06,13648,13722,13500,13723,4230,121824.0,6585069.0
2006-09-07,13722,13796,13722,13797,1870,122482.0,6585069.0
2006-09-08,13759,13796,13759,13760,1550,122153.0,6585069.0
2006-09-11,13759,13871,13759,13760,940,122153.0,6585069.0
2006-09-12,13574,13759,13500,13500,2771,119848.0,6585069.0
2006-09-13,13648,13648,13425,13574,640,120507.0,6585069.0
2006-09-14,13574,13722,13500,13648,430,121165.0,6585069.0
2006-09-15,13722,13722,13574,13686,2840,121495.0,6585069.0
2006-09-18,13537,13908,13537,13908,5281,123470.0,6585069.0
2006-09-19,13796,13796,13722,13797,2134,122482.0,6585069.0
2006-09-20,13796,13908,13759,13797,2350,122482.0,6585069.0
2006-09-21,13833,13833,13722,13834,5260,122812.0,6585069.0
2006-09-22,13945,14241,13796,13908,5010,123470.0,6585069.0
2006-09-25,13796,14538,13796,14390,7310,127750.0,6585069.0
2006-09-26,14390,14390,14019,14019,3730,124458.0,6585069.0
2006-09-27,14093,14353,14019,14056,7430,124787.0,6585069.0
2006-09-28,13871,14093,13833,13945,12890,123799.0,6585069.0
2006-09-29,13945,13945,13871,13945,6108,123799.0,6585069.0
2006-10-02,13945,14130,13722,13797,6850,122482.0,6585069.0
2006-10-04,13833,13871,13648,13648,10260,121165.0,6585069.0
2006-10-09,13759,13759,13351,13648,23330,121165.0,6585069.0
2006-10-10,13314,13611,13314,13463,4597,119519.0,6585069.0
2006-10-11,13351,13388,12758,12944,43510,114909.0,6585069.0
2006-10-12,12980,13240,12943,13055,8610,115897.0,6585069.0
2006-10-13,13055,13314,12943,13055,9290,115897.0,6585069.0
2006-10-16,13055,14204,13055,13537,39259,120178.0,6585069.0
2006-10-17,13574,13574,13203,13426,11990,119190.0,6585069.0
2006-10-18,13425,13537,13277,13352,11230,118531.0,6585069.0
2006-10-19,14204,14204,13388,13389,3920,118860.0,6585069.0
2006-10-20,13833,13833,13388,13574,21220,120507.0,6585069.0
2006-10-23,13537,13685,13425,13686,2680,121495.0,6585069.0
2006-10-24,14130,14167,13945,14094,17720,125116.0,6585069.0
2006-10-25,14167,14167,13945,13982,7144,124129.0,6585069.0
2006-10-26,14167,14241,14019,14131,8370,125446.0,6585069.0
2006-10-27,14204,14278,14130,14242,6180,126433.0,6585069.0
2006-10-30,14241,14501,14167,14390,8300,127750.0,6585069.0
2006-10-31,14353,14353,14093,14168,6340,125775.0,6585069.0
2006-11-01,14167,14835,14167,14427,10007,128080.0,6585069.0
2006-11-02,14501,14686,14316,14464,13640,128409.0,6585069.0
2006-11-03,14464,14909,14427,14835,40680,131701.0,6585069.0
2006-11-06,15132,15317,14946,15058,23110,133677.0,6585069.0
2006-11-07,15169,15465,15057,15206,34990,134994.0,6585069.0
2006-11-08,15169,15169,14835,15058,7480,133677.0,6585069.0
2006-11-09,14835,15280,14835,15280,5600,135652.0,6585069.0
2006-11-10,15354,15354,15132,15355,4620,136311.0,6585069.0
2006-11-13,15132,15317,14761,14947,13050,132689.0,6585069.0
2006-11-14,14946,15391,14946,15243,9730,135323.0,6585069.0
2006-11-15,15317,15391,15094,15206,24620,134994.0,6585069.0
2006-11-16,15206,15391,15132,15206,1014630,134994.0,6585069.0
2006-11-17,15614,17357,15577,15688,113433,139274.0,6585069.0
2006-11-20,15836,15985,15577,15800,35240,140262.0,6585069.0
2006-11-21,16170,16170,15799,16059,30500,142567.0,6585069.0
2006-11-22,15985,16022,15836,16022,31790,142237.0,6585069.0
2006-11-23,16244,16244,15577,15985,22920,141908.0,6585069.0
2006-11-24,15725,16096,15577,15948,47141,141579.0,6585069.0
2006-11-27,15799,16059,15651,15874,5240,140920.0,6585069.0
2006-11-28,15873,16022,15502,16022,17699,142237.0,6585069.0
2006-11-29,16022,16541,15873,16541,50450,146847.0,6585069.0
2006-11-30,16393,16615,16170,16504,20320,146518.0,6585069.0
2006-12-01,16244,16318,16022,16022,14470,142237.0,6585069.0
2006-12-04,16022,16022,15502,15725,6430,139603.0,6585069.0
2006-12-05,15577,15873,14835,14909,49973,132360.0,6585069.0
2006-12-06,15132,15132,14798,15095,33782,134006.0,6585069.0
2006-12-07,14983,15280,14983,15280,24300,135652.0,6585069.0
2006-12-08,15206,15428,15020,15429,27892,136969.0,6585069.0
2006-12-11,15428,16318,15428,15837,7940,140591.0,6585069.0
2006-12-12,16096,16096,15280,15725,24060,139603.0,6585069.0
2006-12-13,15725,15799,15577,15725,15740,139603.0,6585069.0
2006-12-14,15725,15947,15391,15800,20380,140262.0,6585069.0
2006-12-15,15465,15873,15465,15874,12970,140920.0,6585069.0
2006-12-18,15799,15873,15465,15577,33090,138286.0,6585069.0
2006-12-19,15577,15799,15465,15577,13700,138286.0,6585069.0
2006-12-20,15651,15799,15428,15503,16620,137628.0,6585069.0
2006-12-21,15539,15539,15317,15466,17070,137299.0,6585069.0
2006-12-22,15577,15577,15280,15392,19993,136640.0,6585069.0
2006-12-26,15354,15539,14946,15058,43330,133677.0,6585069.0
2006-12-27,14835,15057,14427,14909,15065,132360.0,6585069.0
2006-12-28,15020,15020,14761,14984,10260,133018.0,6585069.0
2007-01-02,15317,15317,14798,14984,8620,133018.0,6585069.0
2007-01-03,14872,14872,14427,14687,29610,130384.0,6585069.0
2007-01-04,14946,14946,14204,14613,34090,129726.0,6585069.0
2007-01-05,14464,14686,14316,14687,16790,130384.0,6585069.0
2007-01-08,14464,14946,14390,14539,13411,129067.0,6585069.0
2007-01-09,14686,14686,14278,14502,18140,128738.0,6585069.0
2007-01-10,14464,14464,13982,14316,22260,127092.0,6585069.0
2007-01-11,14427,14464,14019,14464,20565,128409.0,6585069.0
2007-01-12,14167,14353,14167,14316,50795,127092.0,6585069.0
2007-01-15,14353,14353,14241,14316,4630,127092.0,6585069.0
2007-01-16,14353,14353,14056,14094,16000,125116.0,6585069.0
2007-01-17,13945,14093,13871,14019,7030,124458.0,6585069.0
2007-01-18,14019,14167,14019,14168,7850,125775.0,6585069.0
2007-01-19,14167,14241,13833,14094,52413,125116.0,6585069.0
2007-01-22,14278,14278,13871,14019,23230,124458.0,6585069.0
2007-01-23,13871,14093,13500,13537,39180,120178.0,6585069.0
2007-01-24,13759,13982,13537,13982,55151,124129.0,6585069.0
2007-01-25,13945,14019,13759,14019,5660,124458.0,6585069.0
2007-01-26,13945,14686,13759,14427,9640,128080.0,6585069.0
2007-01-29,14575,14575,14167,14427,3890,128080.0,6585069.0
2007-01-30,14427,14464,13908,14094,14460,125116.0,6585069.0
2007-01-31,14093,14278,14019,14019,9700,124458.0,6585069.0
2007-02-01,14278,14278,14019,14205,16230,126104.0,6585069.0
2007-02-02,14167,14686,14019,14316,14960,127092.0,6585069.0
2007-02-05,14316,14501,13982,14056,14997,124787.0,6585069.0
2007-02-06,14167,14835,13982,14464,25030,128409.0,6585069.0
2007-02-07,14612,14612,14316,14539,15480,129067.0,6585069.0
2007-02-08,14427,14649,14390,14613,3930,129726.0,6585069.0
2007-02-09,14724,14724,14353,14539,11350,129067.0,6585069.0
2007-02-12,14575,14575,14353,14390,36400,127750.0,6585069.0
2007-02-13,14575,14575,14316,14390,12350,127750.0,6585069.0
2007-02-14,14686,14761,14353,14761,13540,131043.0,6585069.0
2007-02-15,14761,15354,14612,15169,54800,134665.0,6585069.0
2007-02-16,15020,15169,14649,14798,23155,131372.0,6585069.0
2007-02-20,14798,14798,14538,14650,9730,130055.0,6585069.0
2007-02-21,14835,14835,14390,14650,6930,130055.0,6585069.0
2007-02-22,14538,14612,14316,14427,26740,128080.0,6585069.0
2007-02-23,14390,14612,14316,14613,17890,129726.0,6585069.0
2007-02-26,14538,14909,14501,14539,16670,129067.0,6585069.0
2007-02-27,14686,14724,14390,14427,13359,128080.0,6585069.0
2007-02-28,14056,14316,13722,14056,20774,124787.0,6585069.0
2007-03-02,14056,14353,14019,14316,32470,127092.0,6585069.0
2007-03-05,14316,14316,14019,14168,4070,125775.0,6585069.0
2007-03-06,14427,14427,14204,14242,4724,126433.0,6585069.0
2007-03-07,14538,14538,14316,14464,11620,128409.0,6585069.0
2007-03-08,14427,14575,14241,14427,23120,128080.0,6585069.0
2007-03-09,14427,14464,14316,14464,7270,128409.0,6585069.0
2007-03-12,14390,14798,14390,14724,10930,130714.0,6585069.0
2007-03-13,14686,15169,14649,15169,34470,134665.0,6585069.0
2007-03-14,14835,15020,14686,14835,8365,131701.0,6585069.0
2007-03-15,14983,15502,14983,15206,20480,134994.0,6585069.0
2007-03-16,15206,15391,15057,15280,10540,135652.0,6585069.0
2007-03-19,14909,15428,14909,14984,26270,133018.0,6585069.0
2007-03-20,15206,15280,15057,15206,21060,134994.0,6585069.0
2007-03-21,15132,15280,15020,15206,22140,134994.0,6585069.0
2007-03-22,15391,15725,15206,15614,63710,138616.0,6585069.0
2007-03-23,15614,15985,15614,15763,32720,139933.0,6585069.0
2007-03-26,15799,15985,15577,15837,20191,140591.0,6585069.0
2007-03-27,15725,16059,15502,15763,31744,139933.0,6585069.0
2007-03-28,15502,15762,15428,15651,18520,138945.0,6585069.0
2007-03-29,15651,15873,15539,15874,41130,140920.0,6585069.0
2007-03-30,16133,16133,15762,16059,20032,142567.0,6585069.0
2007-04-02,16393,16763,16059,16541,60280,146847.0,6585069.0
2007-04-03,16726,16726,16393,16616,23120,147506.0,6585069.0
2007-04-04,16541,17208,16430,16986,158121,150798.0,6585069.0
2007-04-05,16986,17134,16838,16912,21468,150140.0,6585069.0
2007-04-06,16838,16912,16541,16875,21440,149810.0,6585069.0
2007-04-09,16875,17654,16875,17654,68520,156725.0,6585069.0
2007-04-10,17728,18321,17468,17654,69264,156725.0,6585069.0
2007-04-11,17616,17839,17431,17431,42526,154749.0,6585069.0
2007-04-12,17950,17950,17394,17654,31482,156725.0,6585069.0
2007-04-13,17950,18507,17876,18359,49803,162980.0,6585069.0
2007-04-16,18507,18618,17987,18099,43845,160676.0,6585069.0
2007-04-17,18099,18099,17579,17951,66820,159359.0,6585069.0
2007-04-18,18099,18210,17802,18210,38478,161663.0,6585069.0
2007-04-19,18061,18358,17654,17802,35933,158042.0,6585069.0
2007-04-20,18061,18469,17839,18470,33190,163968.0,6585069.0
2007-04-23,18840,21214,18840,20510,156219,182077.0,6585069.0
2007-04-24,20101,20880,20101,20547,44240,182406.0,6585069.0
2007-04-25,20398,20398,19545,19657,92549,174504.0,6585069.0
2007-04-26,19693,20213,19248,19657,41443,174504.0,6585069.0
2007-04-27,19656,20176,18952,19583,37871,173846.0,6585069.0
2007-04-30,19953,19953,18915,19212,33320,170553.0,6585069.0
2007-05-02,19211,20324,18840,20139,22195,178785.0,6585069.0
2007-05-03,19916,20324,19730,20250,17460,179772.0,6585069.0
2007-05-04,20250,20509,19953,20510,16160,182077.0,6585069.0
2007-05-07,20695,21214,20658,20918,36595,185699.0,6585069.0
2007-05-08,20769,21066,20398,20658,15860,183394.0,6585069.0
2007-05-09,20917,20917,20213,20732,14960,184053.0,6585069.0
2007-05-10,20843,20917,20509,20584,22370,182736.0,6585069.0
2007-05-11,20583,20769,20138,20769,13540,184382.0,6585069.0
2007-05-14,20769,21882,20658,21140,32790,187674.0,6585069.0
2007-05-15,21511,21585,20509,20621,22550,183065.0,6585069.0
2007-05-16,20621,21029,20398,20918,24490,185699.0,6585069.0
2007-05-17,21140,21399,20917,20992,16296,186357.0,6585069.0
2007-05-18,21362,21362,20843,20992,17000,186357.0,6585069.0
2007-05-21,20806,22104,20769,21956,40310,194918.0,6585069.0
2007-05-22,22178,22994,21956,22179,28540,196894.0,6585069.0
2007-05-23,22104,22512,22104,22401,23725,198869.0,6585069.0
2007-05-25,22438,22957,22327,22883,7340,203149.0,6585069.0
2007-05-28,22994,24329,22920,24107,30463,214015.0,6585069.0
2007-05-29,24366,25071,24144,24664,46820,218954.0,6585069.0
2007-05-30,25145,25145,23921,24738,38951,219612.0,6585069.0
2007-05-31,24181,24923,24181,24849,32891,220600.0,6585069.0
2007-06-01,24886,24997,23588,23811,71090,211381.0,6585069.0
2007-06-04,23810,24107,22438,23588,34252,209405.0,6585069.0
2007-06-05,24181,24181,22957,23662,36450,210064.0,6585069.0
2007-06-07,23699,24329,23068,24330,32980,215990.0,6585069.0
2007-06-08,23736,24144,23513,23662,25310,210064.0,6585069.0
2007-06-11,23736,23959,23180,23440,31000,208088.0,6585069.0
2007-06-12,23439,23662,22623,23514,11710,208747.0,6585069.0
2007-06-13,23365,23810,22994,23736,24960,210722.0,6585069.0
2007-06-14,24033,24255,23439,23996,39505,213027.0,6585069.0
2007-06-15,24070,24070,23699,23811,21890,211381.0,6585069.0
2007-06-18,23810,23884,23402,23440,32631,208088.0,6585069.0
2007-06-19,23291,24589,23291,24478,33660,217307.0,6585069.0
2007-06-20,24515,26518,24478,25368,72266,225209.0,6585069.0
2007-06-21,25516,25887,24923,25294,15980,224551.0,6585069.0
2007-06-22,25294,25553,24478,25294,21820,224551.0,6585069.0
2007-06-25,25368,25961,24700,25220,12412,223892.0,6585069.0
2007-06-26,25220,25442,24552,24849,19130,220600.0,6585069.0
2007-06-27,24626,24774,23773,23885,23930,212039.0,6585069.0
2007-06-28,23810,24997,23810,24849,51620,220600.0,6585069.0
2007-06-29,24849,25627,24329,25591,29230,227185.0,6585069.0
2007-07-02,25739,26110,25368,26073,14352,231465.0,6585069.0
2007-07-03,26629,27816,26332,27668,34010,245623.0,6585069.0
2007-07-04,27816,28891,27816,28632,40657,254184.0,6585069.0
2007-07-05,29262,31079,28187,28187,41580,250233.0,6585069.0
2007-07-06,29003,29596,28372,29374,15514,260769.0,6585069.0
2007-07-09,30004,30375,29003,29374,15836,260769.0,6585069.0
2007-07-10,29670,29967,28928,29337,11993,260439.0,6585069.0
2007-07-11,29448,29633,29003,29374,6370,260769.0,6585069.0
2007-07-12,29448,29893,29299,29893,14787,265378.0,6585069.0
2007-07-13,30931,31376,30041,31377,24980,278548.0,6585069.0
2007-07-16,31525,31525,29744,31080,14740,275914.0,6585069.0
2007-07-18,31302,31302,30115,31080,16280,275914.0,6585069.0
2007-07-19,31079,31154,30189,31006,8090,275256.0,6585069.0
2007-07-20,30412,31005,30152,30487,9762,270646.0,6585069.0
2007-07-23,30523,30523,29522,29745,11226,264061.0,6585069.0
2007-07-24,29670,30301,28520,28818,19661,255830.0,6585069.0
2007-07-25,28891,29596,28409,28743,12957,255171.0,6585069.0
2007-07-26,29448,29448,28520,28521,13540,253196.0,6585069.0
2007-07-27,28075,28187,27148,27742,19810,246282.0,6585069.0
2007-07-30,27742,27816,26221,27816,6791,246940.0,6585069.0
2007-07-31,28261,28780,28001,28781,8590,255501.0,6585069.0
2007-08-01,28706,28743,27519,28187,17350,250233.0,6585069.0
2007-08-02,28187,28706,27296,27816,16960,246940.0,6585069.0
2007-08-03,27816,28187,27445,27742,4690,246282.0,6585069.0
2007-08-06,27259,27445,26184,26629,16623,236404.0,6585069.0
2007-08-07,26666,27259,25850,26110,34190,231794.0,6585069.0
2007-08-08,26592,27185,26147,27149,10790,241014.0,6585069.0
2007-08-09,27890,27890,27074,27631,14920,245294.0,6585069.0
2007-08-10,27074,27630,26740,26889,17410,238709.0,6585069.0
2007-08-13,26888,27816,26555,27408,6810,243318.0,6585069.0
2007-08-14,27408,27890,26888,27297,11200,242331.0,6585069.0
2007-08-16,26555,27296,23513,25220,26790,223892.0,6585069.0
2007-08-17,25220,25887,24366,24404,18190,216649.0,6585069.0
2007-08-20,24404,25590,24404,25368,15740,225209.0,6585069.0
2007-08-21,25590,25665,24997,25368,8742,225209.0,6585069.0
2007-08-22,25590,25702,24218,25220,5744,223892.0,6585069.0
2007-08-23,25813,26295,25590,26221,12260,232782.0,6585069.0
2007-08-24,26555,26555,25590,25888,6130,229819.0,6585069.0
2007-08-27,26629,26629,26147,26481,3549,235087.0,6585069.0
2007-08-28,26443,26518,26035,26407,3670,234428.0,6585069.0
2007-08-29,25887,28817,25368,28187,27040,250233.0,6585069.0
2007-08-30,28780,28928,28187,28781,10671,255501.0,6585069.0
2007-08-31,29003,30041,29003,29745,22915,264061.0,6585069.0
2007-09-03,29967,30412,29522,29671,8750,263403.0,6585069.0
2007-09-04,29930,29930,29373,29708,17543,263732.0,6585069.0
2007-09-05,30634,30634,29262,29819,13480,264720.0,6585069.0
2007-09-06,29670,30301,29077,29300,12689,260110.0,6585069.0
2007-09-07,29151,29559,28261,29300,14900,260110.0,6585069.0
2007-09-10,28928,29670,28409,29114,18640,258464.0,6585069.0
2007-09-11,29633,29744,29522,29634,8268,263074.0,6585069.0
2007-09-12,29633,30412,29114,29337,8580,260439.0,6585069.0
2007-09-13,30041,30041,29411,29893,9950,265378.0,6585069.0
2007-09-14,30041,30634,29893,30301,9599,269000.0,6585069.0
2007-09-17,31005,31005,29373,29634,24231,263074.0,6585069.0
2007-09-18,29336,29856,29114,29856,13064,265049.0,6585069.0
2007-09-19,30375,30412,29262,29856,26120,265049.0,6585069.0
2007-09-20,29781,30783,29559,30746,16470,272951.0,6585069.0
2007-09-21,31154,32563,30931,32118,51854,285133.0,6585069.0
2007-09-27,32266,32748,31821,32156,14701,285463.0,6585069.0
2007-09-28,32637,32637,31747,32489,7335,288426.0,6585069.0
2007-10-01,32489,32860,32340,32675,12831,290072.0,6585069.0
2007-10-02,32934,33639,32860,33305,12620,295670.0,6585069.0
2007-10-04,33379,33750,32786,33750,13360,299621.0,6585069.0
2007-10-05,33972,33972,33453,33750,10811,299621.0,6585069.0
2007-10-08,34121,35382,34121,34715,20426,308181.0,6585069.0
2007-10-09,36272,36272,34492,34863,14636,309498.0,6585069.0
2007-10-10,35233,35604,34492,34826,13530,309169.0,6585069.0
2007-10-11,34121,35382,34121,35234,10631,312791.0,6585069.0
2007-10-12,35011,35493,34343,34789,14810,308840.0,6585069.0
2007-10-15,34788,36123,34306,35493,11403,315096.0,6585069.0
2007-10-16,34492,35678,33750,34121,21628,302913.0,6585069.0
2007-10-17,34121,34751,32637,34492,22864,306206.0,6585069.0
2007-10-18,34492,35159,33787,34789,9732,308840.0,6585069.0
2007-10-19,34269,35159,33416,34047,9030,302255.0,6585069.0
2007-10-22,32637,33342,31821,32489,12480,288426.0,6585069.0
2007-10-23,32489,33824,32489,33083,13570,293694.0,6585069.0
2007-10-24,33231,33972,33082,33268,11003,295340.0,6585069.0
2007-10-25,33379,33379,32489,33157,13250,294353.0,6585069.0
2007-10-26,33713,33713,32637,32675,7871,290072.0,6585069.0
2007-10-29,32897,33713,32637,32860,13602,291719.0,6585069.0
2007-10-30,33379,33379,32192,32526,6690,288755.0,6585069.0
2007-10-31,32526,33008,32266,32786,10032,291060.0,6585069.0
2007-11-01,32563,33750,32563,32860,14126,291719.0,6585069.0
2007-11-02,32860,33972,32303,33750,14710,299621.0,6585069.0
2007-11-05,33750,34492,33750,34121,21980,302913.0,6585069.0
2007-11-06,34121,34566,33527,34121,7330,302913.0,6585069.0
2007-11-07,33601,33676,31895,33120,18321,294023.0,6585069.0
2007-11-08,32637,33082,31747,32044,11321,284475.0,6585069.0
2007-11-09,31487,32266,30412,31377,17230,278548.0,6585069.0
2007-11-12,31376,31376,28706,29188,14540,259122.0,6585069.0
2007-11-13,28557,29262,25071,28632,45287,254184.0,6585069.0
2007-11-14,29670,29670,26703,27742,32481,246282.0,6585069.0
2007-11-15,27371,28483,26777,27668,13317,245623.0,6585069.0
2007-11-16,26443,27927,25776,26852,20536,238379.0,6585069.0
2007-11-19,26851,27000,24997,25962,27285,230477.0,6585069.0
2007-11-20,24960,25961,23217,24886,64828,220929.0,6585069.0
2007-11-21,25220,25516,23996,24033,12830,213356.0,6585069.0
2007-11-22,23217,24812,23143,24478,27002,217307.0,6585069.0
2007-11-23,24849,24960,22252,23959,17164,212698.0,6585069.0
2007-11-26,24812,25071,22475,25035,10155,222246.0,6585069.0
2007-11-27,24441,25776,24441,25628,8370,227514.0,6585069.0
2007-11-28,25627,26555,25108,25665,6681,227843.0,6585069.0
2007-11-29,25665,26147,25071,25888,11003,229819.0,6585069.0
2007-11-30,26035,26703,25220,26444,7999,234758.0,6585069.0
2007-12-03,26963,27742,26629,27668,9032,245623.0,6585069.0
2007-12-04,27667,27667,26926,27297,9162,242331.0,6585069.0
2007-12-05,27296,27667,26555,27223,3103,241672.0,6585069.0
2007-12-06,27222,27593,26629,27520,10150,244306.0,6585069.0
2007-12-07,27519,27519,26369,26481,5510,235087.0,6585069.0
2007-12-10,25961,26814,25257,26407,7640,234428.0,6585069.0
2007-12-11,27074,27074,25479,25962,5551,230477.0,6585069.0
2007-12-12,25813,26481,24552,25962,9150,230477.0,6585069.0
2007-12-13,25961,26443,25850,26296,5504,233441.0,6585069.0
2007-12-14,26258,26406,25850,25962,2160,230477.0,6585069.0
