롯데쇼핑(023530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-10-09,367651,380028,367192,379112,90808,12009435.0,29043374.0
2007-10-10,380486,409367,380486,392406,161444,12430564.0,29043374.0
2007-10-11,394239,409825,394239,405700,133740,12851693.0,29043374.0
2007-10-12,402490,405241,395614,402491,74910,12750041.0,29043374.0
2007-10-15,408908,413951,399740,399740,72105,12662911.0,29043374.0
2007-10-16,396531,410742,391947,397907,78095,12604824.0,29043374.0
2007-10-17,391947,394239,380486,389197,59476,12328912.0,29043374.0
2007-10-18,389655,408908,388279,400657,56441,12691954.0,29043374.0
2007-10-19,402490,406616,390572,400657,55870,12691954.0,29043374.0
2007-10-22,385529,405699,383237,400657,48800,12691954.0,29043374.0
2007-10-23,411200,411659,394697,407992,46259,12924301.0,29043374.0
2007-10-24,403407,412576,394239,398824,72564,12633868.0,29043374.0
2007-10-25,399281,405241,382778,396073,120333,12546738.0,29043374.0
2007-10-26,390572,394239,381862,394239,139738,12488651.0,29043374.0
2007-10-29,388279,391947,384154,391489,79811,12401521.0,29043374.0
2007-10-30,392405,400198,391030,396990,63837,12575781.0,29043374.0
2007-10-31,394239,395156,380486,385071,73897,12198217.0,29043374.0
2007-11-01,386904,391488,366734,388280,131206,12299869.0,29043374.0
2007-11-02,380486,388279,366734,366734,85410,11617350.0,29043374.0
2007-11-05,367651,374527,366734,374069,31724,11849697.0,29043374.0
2007-11-06,377736,382320,374069,382321,89305,12111087.0,29043374.0
2007-11-07,384154,384154,357565,358024,137045,11341438.0,29043374.0
2007-11-08,358024,361691,350231,361233,65680,11443089.0,29043374.0
2007-11-09,358482,364900,348397,358483,104768,11355959.0,29043374.0
2007-11-12,353440,377277,353440,373152,141841,11820653.0,29043374.0
2007-11-13,373610,379569,369484,374069,77464,11849697.0,29043374.0
2007-11-14,375902,379570,367192,374986,51293,11878740.0,29043374.0
2007-11-15,376361,377736,366734,371318,34712,11762566.0,29043374.0
2007-11-16,374527,374527,360774,372235,41533,11791610.0,29043374.0
2007-11-19,372235,372235,361233,366734,30615,11617350.0,29043374.0
2007-11-20,358024,366275,347480,350690,68029,11109091.0,29043374.0
2007-11-21,350689,352064,327310,327310,168236,10368485.0,29043374.0
2007-11-22,326851,329144,314474,325477,68184,10310398.0,29043374.0
2007-11-23,325476,329144,314933,314933,72863,9976399.0,29043374.0
2007-11-26,320892,341062,319058,338771,105276,10731527.0,29043374.0
2007-11-27,329144,334645,323643,332811,72867,10542745.0,29043374.0
2007-11-28,342896,348397,331894,337854,81418,10702483.0,29043374.0
2007-11-29,343813,348397,336020,343813,50480,10891265.0,29043374.0
2007-11-30,343813,348855,339687,343355,58696,10876744.0,29043374.0
2007-12-03,343354,347480,341521,343355,28490,10876744.0,29043374.0
2007-12-04,342438,345647,337853,342438,54020,10847700.0,29043374.0
2007-12-05,342438,342438,336937,338312,56231,10717005.0,29043374.0
2007-12-06,342896,355273,342438,354357,92531,11225264.0,29043374.0
2007-12-07,354815,356190,341521,347022,43946,10992917.0,29043374.0
2007-12-10,344730,347022,339687,345189,47132,10934830.0,29043374.0
2007-12-11,348856,363983,346105,359400,71399,11385003.0,29043374.0
2007-12-12,355732,366734,354357,366734,71007,11617350.0,29043374.0
2007-12-13,367192,375902,357565,375903,80117,11907783.0,29043374.0
2007-12-14,368567,369484,352523,358483,69764,11355959.0,29043374.0
2007-12-17,357565,357565,344730,349773,53144,11080047.0,29043374.0
2007-12-18,349772,360774,347939,358483,86458,11355959.0,29043374.0
2007-12-20,366275,366734,357565,357566,48370,11326916.0,29043374.0
2007-12-21,363066,365359,357565,363984,32661,11530219.0,29043374.0
2007-12-24,363983,370860,360774,369943,27854,11719001.0,29043374.0
2007-12-26,366734,375902,363525,375903,22022,11907783.0,29043374.0
2007-12-27,368109,374985,364900,374069,28318,11849697.0,29043374.0
2007-12-28,370401,378653,366734,378653,42804,11994913.0,29043374.0
2008-01-02,378653,378653,357565,359858,37377,11399524.0,29043374.0
2008-01-03,359858,365817,357565,358024,70662,11341438.0,29043374.0
2008-01-04,358024,364442,357107,358024,38484,11341438.0,29043374.0
2008-01-07,357565,358482,357107,358024,63012,11341438.0,29043374.0
2008-01-08,362150,363066,357107,358024,48567,11341438.0,29043374.0
2008-01-09,357565,361233,356190,361233,95476,11443089.0,29043374.0
2008-01-10,358482,362150,356190,357566,103342,11326916.0,29043374.0
2008-01-11,356649,357565,336478,339688,92088,10760570.0,29043374.0
2008-01-14,338770,339687,328227,331895,66431,10513701.0,29043374.0
2008-01-15,332352,334186,325476,327310,41807,10368485.0,29043374.0
2008-01-16,326393,330060,303931,317225,136089,10049007.0,29043374.0
2008-01-17,320892,320892,305306,312641,83477,9903791.0,29043374.0
2008-01-18,307139,309890,299805,307140,125181,9729530.0,29043374.0
2008-01-21,306681,310807,303472,310807,81505,9845704.0,29043374.0
2008-01-22,303472,308973,296137,302556,78262,9584313.0,29043374.0
2008-01-23,311265,312182,299346,301639,89503,9555270.0,29043374.0
2008-01-24,303014,307139,301638,302556,85432,9584313.0,29043374.0
2008-01-25,305306,308973,303472,307140,105416,9729530.0,29043374.0
2008-01-28,303472,304389,296137,298888,153548,9468140.0,29043374.0
2008-01-29,301638,303472,296137,299805,88466,9497183.0,29043374.0
2008-01-30,300722,303931,295221,298888,63435,9468140.0,29043374.0
2008-01-31,297513,302097,292470,302097,104560,9569792.0,29043374.0
2008-02-01,303472,304389,295221,296596,84417,9395531.0,29043374.0
2008-02-04,298888,303931,298888,301639,93980,9555270.0,29043374.0
2008-02-05,303931,312182,302555,312183,97668,9889269.0,29043374.0
2008-02-11,305306,306223,299805,302556,82484,9584313.0,29043374.0
2008-02-12,308515,309890,301638,305765,40844,9685965.0,29043374.0
2008-02-13,310807,311265,303014,305765,45223,9685965.0,29043374.0
2008-02-14,308973,308973,306681,308974,53425,9787617.0,29043374.0
2008-02-15,307139,313557,305764,313558,48384,9932834.0,29043374.0
2008-02-18,308056,314016,305764,308057,28557,9758574.0,29043374.0
2008-02-19,308056,312640,308056,311724,37581,9874747.0,29043374.0
2008-02-20,309432,311724,304389,307140,37522,9729530.0,29043374.0
2008-02-21,307139,310807,307139,308515,31051,9773095.0,29043374.0
2008-02-22,308973,308973,302555,306223,27332,9700487.0,29043374.0
2008-02-25,305306,308515,300722,303473,67707,9613357.0,29043374.0
2008-02-26,300722,303472,298888,299805,97162,9497183.0,29043374.0
2008-02-27,300722,302555,299346,300722,39227,9526227.0,29043374.0
2008-02-28,301180,301638,295679,295680,54736,9366488.0,29043374.0
2008-02-29,295679,295679,292470,294763,49263,9337445.0,29043374.0
2008-03-03,291553,292929,286511,288803,54297,9148663.0,29043374.0
2008-03-04,292012,292470,286511,287886,29656,9119619.0,29043374.0
2008-03-05,286511,291095,284677,285136,41326,9032489.0,29043374.0
2008-03-06,285135,285594,281010,283302,71071,8974403.0,29043374.0
2008-03-07,280551,280551,275509,276884,73557,8771099.0,29043374.0
2008-03-10,273675,276425,268632,271842,73002,8611360.0,29043374.0
2008-03-11,267716,273675,267257,272300,60108,8625882.0,29043374.0
2008-03-12,277801,277801,273217,276426,51890,8756577.0,29043374.0
2008-03-13,273675,279176,266799,270467,55201,8567795.0,29043374.0
2008-03-14,272300,274133,261298,270925,66786,8582317.0,29043374.0
2008-03-17,270466,270466,261756,264966,43737,8393535.0,29043374.0
2008-03-18,264965,269549,261756,266799,34636,8451622.0,29043374.0
2008-03-19,273675,273675,268174,269550,30124,8538752.0,29043374.0
2008-03-20,269549,279176,268174,275509,55407,8727534.0,29043374.0
2008-03-21,277801,280093,272300,272300,32821,8625882.0,29043374.0
2008-03-24,275050,275509,269549,273217,33744,8654925.0,29043374.0
2008-03-25,275509,284677,273217,281469,49817,8916316.0,29043374.0
2008-03-26,282385,287428,278259,284678,55466,9017968.0,29043374.0
2008-03-27,282843,288344,277801,277801,49591,8800142.0,29043374.0
2008-03-28,279634,285594,275967,282385,75462,8945359.0,29043374.0
2008-03-31,282385,282843,273675,275051,69265,8713012.0,29043374.0
2008-04-01,275050,276884,271383,274134,54000,8683969.0,29043374.0
2008-04-02,279634,286052,277801,284219,70160,9003446.0,29043374.0
2008-04-03,285135,303472,284677,301181,142906,9540748.0,29043374.0
2008-04-04,301638,307139,293387,307140,68534,9729530.0,29043374.0
2008-04-07,308515,311265,303014,307140,41342,9729530.0,29043374.0
2008-04-08,309890,309890,301638,302556,21046,9584313.0,29043374.0
2008-04-10,304389,308973,297971,308974,53149,9787617.0,29043374.0
2008-04-11,306681,308973,304389,305765,69120,9685965.0,29043374.0
2008-04-14,301638,301638,296596,300264,42082,9511705.0,29043374.0
2008-04-15,307139,308515,300722,305765,33021,9685965.0,29043374.0
2008-04-16,307139,310807,305764,309432,53629,9802139.0,29043374.0
2008-04-17,311265,312182,307139,309432,41331,9802139.0,29043374.0
2008-04-18,310807,316308,310348,314016,59139,9947356.0,29043374.0
2008-04-21,316766,316766,307139,308057,32839,9758574.0,29043374.0
2008-04-22,308056,311724,307139,307140,18133,9729530.0,29043374.0
2008-04-23,307139,315849,307139,310807,33465,9845704.0,29043374.0
2008-04-24,309890,312182,307139,312183,23967,9889269.0,29043374.0
2008-04-25,312182,319058,311724,317225,64743,10049007.0,29043374.0
2008-04-28,319517,333269,319058,330061,157574,10455615.0,29043374.0
2008-04-29,330060,331436,325018,330061,57174,10455615.0,29043374.0
2008-04-30,329144,343813,328685,335562,69163,10629875.0,29043374.0
2008-05-02,343813,343813,325018,336937,70202,10673440.0,29043374.0
2008-05-06,337395,342438,336937,340146,53549,10775092.0,29043374.0
2008-05-07,335561,341062,325476,334645,34552,10600832.0,29043374.0
2008-05-08,325476,331894,325018,325018,48319,10295876.0,29043374.0
2008-05-09,325476,328227,312182,315391,68015,9990921.0,29043374.0
2008-05-13,315391,315391,302097,306223,145071,9700487.0,29043374.0
2008-05-14,303014,304389,295221,297972,115175,9439097.0,29043374.0
2008-05-15,299346,304389,299346,303014,60808,9598835.0,29043374.0
2008-05-16,304847,306223,299346,301639,92378,9555270.0,29043374.0
2008-05-19,303472,308515,303472,305765,38177,9685965.0,29043374.0
2008-05-20,308056,308515,299346,303473,58241,9613357.0,29043374.0
2008-05-21,299805,302555,298430,299805,29450,9497183.0,29043374.0
2008-05-22,297513,299346,293845,299347,68024,9482662.0,29043374.0
2008-05-23,297054,297054,293845,295680,51019,9366488.0,29043374.0
2008-05-26,295221,297513,292012,293387,27075,9293880.0,29043374.0
2008-05-27,296137,301180,292928,299347,59389,9482662.0,29043374.0
2008-05-28,301638,305764,298430,304389,86900,9642400.0,29043374.0
2008-05-29,306223,312641,306223,310807,93355,9845704.0,29043374.0
2008-05-30,315391,319058,314474,318142,85092,10078051.0,29043374.0
2008-06-02,319517,320434,314474,320434,52182,10150659.0,29043374.0
2008-06-03,319058,319058,311265,314475,108731,9961877.0,29043374.0
2008-06-04,315849,315849,304847,309890,40846,9816660.0,29043374.0
2008-06-05,306223,309432,299805,305765,60033,9685965.0,29043374.0
2008-06-09,300722,304389,295679,302556,43573,9584313.0,29043374.0
2008-06-10,300722,303014,295679,300722,59954,9526227.0,29043374.0
2008-06-11,302555,302555,297513,298888,52296,9468140.0,29043374.0
2008-06-12,300263,302555,294762,302556,50305,9584313.0,29043374.0
2008-06-13,300722,305306,299346,305306,26269,9671444.0,29043374.0
2008-06-16,300722,304389,299805,302556,24181,9584313.0,29043374.0
2008-06-17,303931,304389,293845,297513,47066,9424575.0,29043374.0
2008-06-18,300263,305764,297513,302556,28085,9584313.0,29043374.0
2008-06-19,301638,302097,295679,301639,21711,9555270.0,29043374.0
2008-06-20,301638,303014,292012,293387,65885,9293880.0,29043374.0
2008-06-23,293387,297971,287427,290179,59782,9192228.0,29043374.0
2008-06-24,290178,293387,288803,290637,53426,9206750.0,29043374.0
2008-06-25,288803,297054,288803,294304,34207,9322923.0,29043374.0
2008-06-26,293845,295679,291095,295221,33670,9351966.0,29043374.0
2008-06-27,288803,293387,288803,290179,21844,9192228.0,29043374.0
2008-06-30,292470,293387,283760,285594,73082,9047011.0,29043374.0
2008-07-01,286511,296137,286511,288345,76911,9134141.0,29043374.0
2008-07-02,288344,295679,287427,288345,37487,9134141.0,29043374.0
2008-07-03,288803,293387,285135,290637,69369,9206750.0,29043374.0
2008-07-04,293387,296596,291095,293387,32474,9293880.0,29043374.0
2008-07-07,293387,296596,290636,293387,28396,9293880.0,29043374.0
2008-07-08,293387,295679,283302,284219,46502,9003446.0,29043374.0
2008-07-09,284677,287886,272300,281469,60207,8916316.0,29043374.0
2008-07-10,279176,281926,270008,272759,84659,8640404.0,29043374.0
2008-07-11,273217,278259,269549,277343,38894,8785621.0,29043374.0
2008-07-14,276884,277342,266340,272300,73482,8625882.0,29043374.0
2008-07-15,271841,273217,268632,269091,31113,8524230.0,29043374.0
2008-07-16,269549,279634,267716,274134,40734,8683969.0,29043374.0
2008-07-17,280551,281010,271383,275509,28222,8727534.0,29043374.0
2008-07-18,275509,275967,271383,272759,22241,8640404.0,29043374.0
2008-07-21,275967,286052,272758,278260,43212,8814664.0,29043374.0
2008-07-22,281010,285135,277342,282385,15475,8945359.0,29043374.0
2008-07-23,293387,294304,281926,281927,43304,8930838.0,29043374.0
2008-07-24,284219,292470,284219,289262,40222,9163184.0,29043374.0
2008-07-25,289261,292012,281926,284219,33104,9003446.0,29043374.0
2008-07-28,286511,293387,286511,290637,26737,9206750.0,29043374.0
2008-07-29,280551,282843,269091,278718,92070,8829186.0,29043374.0
2008-07-30,279176,280093,271383,273217,36566,8654925.0,29043374.0
2008-07-31,273217,276884,269091,275509,44878,8727534.0,29043374.0
2008-08-01,275050,276884,272300,274134,12537,8683969.0,29043374.0
2008-08-04,275050,278259,270008,274134,21962,8683969.0,29043374.0
2008-08-05,275509,280551,274133,276426,45980,8756577.0,29043374.0
2008-08-06,277801,283302,277801,279635,33531,8858229.0,29043374.0
2008-08-07,280093,281926,272300,274134,48408,8683969.0,29043374.0
2008-08-08,269091,274133,269091,272759,39571,8640404.0,29043374.0
2008-08-11,274133,277342,273675,275051,36120,8713012.0,29043374.0
2008-08-12,273217,274592,270008,272300,39409,8625882.0,29043374.0
2008-08-13,271383,271841,267257,270008,39820,8553274.0,29043374.0
2008-08-14,267257,271841,267257,269091,46248,8524230.0,29043374.0
2008-08-18,272758,275967,270008,275509,31632,8727534.0,29043374.0
2008-08-19,275509,279634,274592,276884,44892,8771099.0,29043374.0
2008-08-20,273217,288344,273217,282385,46972,8945359.0,29043374.0
2008-08-21,281468,282385,276884,278718,25806,8829186.0,29043374.0
2008-08-22,280551,280551,275509,278718,24772,8829186.0,29043374.0
2008-08-25,278718,280551,273217,274134,28553,8683969.0,29043374.0
2008-08-26,275050,275967,272758,274592,48260,8698491.0,29043374.0
2008-08-27,275509,276884,272758,272759,48424,8640404.0,29043374.0
2008-08-28,275050,275509,268632,271383,39155,8596839.0,29043374.0
2008-08-29,271841,273675,269091,273217,44628,8654925.0,29043374.0
2008-09-01,272758,275967,272300,275051,50641,8713012.0,29043374.0
2008-09-02,275967,276425,268632,270467,58776,8567795.0,29043374.0
2008-09-03,272758,273217,269091,271383,56284,8596839.0,29043374.0
2008-09-04,269091,276884,267716,274592,41225,8698491.0,29043374.0
2008-09-05,269549,275967,269091,270008,44268,8553274.0,29043374.0
2008-09-08,271383,276884,271383,274592,50880,8698491.0,29043374.0
2008-09-09,275050,276425,270008,273217,42549,8654925.0,29043374.0
2008-09-10,273675,287427,273217,279176,78743,8843707.0,29043374.0
2008-09-11,279176,279176,272758,272759,79189,8640404.0,29043374.0
2008-09-12,274592,276884,271841,275051,48132,8713012.0,29043374.0
2008-09-16,262215,270466,255338,263132,109015,8335448.0,29043374.0
2008-09-17,264507,268632,262673,264049,61981,8364492.0,29043374.0
2008-09-18,259006,264507,255797,259465,56746,8219275.0,29043374.0
2008-09-19,263131,264507,260381,261298,108773,8277362.0,29043374.0
2008-09-22,263590,264507,255797,260381,67641,8248318.0,29043374.0
2008-09-23,257172,261298,255797,259006,47083,8204753.0,29043374.0
2008-09-24,257630,258547,254421,256256,123425,8117623.0,29043374.0
2008-09-25,256255,258089,254421,256714,118071,8132145.0,29043374.0
2008-09-26,256713,258089,254880,256714,115331,8132145.0,29043374.0
2008-09-29,257172,259006,247545,251671,82496,7972406.0,29043374.0
2008-09-30,242961,248004,238377,248004,103381,7856233.0,29043374.0
2008-10-01,247087,247545,238377,241586,93617,7652929.0,29043374.0
2008-10-02,242961,248004,240210,242503,61132,7681972.0,29043374.0
2008-10-06,240210,240210,223249,226917,95837,7188235.0,29043374.0
2008-10-07,226916,226916,216831,218207,127459,6912323.0,29043374.0
2008-10-08,209955,211330,198036,201704,119443,6389542.0,29043374.0
2008-10-09,201703,206288,191160,191160,106480,6055543.0,29043374.0
2008-10-10,179699,190701,165947,189327,196162,5997457.0,29043374.0
2008-10-13,187034,197119,183367,195286,205609,6186239.0,29043374.0
2008-10-14,202162,207204,200787,203538,188208,6447629.0,29043374.0
2008-10-15,198953,200328,194369,198037,137766,6273369.0,29043374.0
2008-10-16,178782,182450,176490,177866,177699,5634415.0,29043374.0
2008-10-17,183367,183367,168697,175574,144042,5561806.0,29043374.0
2008-10-20,173281,175574,165947,173740,111269,5503719.0,29043374.0
2008-10-21,174198,177866,170531,171448,92081,5431111.0,29043374.0
2008-10-22,165488,167780,147610,154028,182082,4879287.0,29043374.0
2008-10-23,142109,146235,133858,140734,244956,4458158.0,29043374.0
2008-10-24,136608,137983,119647,122398,183434,3877290.0,29043374.0
2008-10-27,115979,124689,105436,111396,259368,3528770.0,29043374.0
2008-10-28,109103,127898,107269,127899,199390,4051551.0,29043374.0
2008-10-29,143026,146235,127440,139359,251028,4414593.0,29043374.0
2008-10-30,149902,159987,140734,156779,220028,4966417.0,29043374.0
2008-10-31,158612,160446,144860,159529,216202,5053547.0,29043374.0
2008-11-03,160446,164113,153569,154945,141102,4908330.0,29043374.0
