SKC(011790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,4310,4600,4310,4550,40310,71890.0,15800000.0
2000-09-20,4560,4890,4500,4890,42600,77262.0,15800000.0
2000-09-21,4760,4780,4490,4500,31530,71100.0,15800000.0
2000-09-22,4360,4500,4300,4300,22660,67940.0,15800000.0
2000-09-25,4500,4550,4400,4500,10500,71100.0,15800000.0
2000-09-26,4360,4490,4330,4330,73560,68414.0,15800000.0
2000-09-27,4400,4450,4300,4350,257450,68730.0,15800000.0
2000-09-28,4400,4430,4360,4400,95710,69520.0,15800000.0
2000-09-29,4400,4450,4360,4390,57500,69362.0,15800000.0
2000-10-02,4380,4380,4305,4320,38810,68256.0,15800000.0
2000-10-04,4290,4390,4120,4370,85140,69046.0,15800000.0
2000-10-05,4400,4520,4370,4490,69730,70942.0,15800000.0
2000-10-06,4400,4490,4300,4490,67490,70942.0,15800000.0
2000-10-09,4480,4510,4360,4490,62030,70942.0,15800000.0
2000-10-10,4490,4520,4360,4395,22070,69441.0,15800000.0
2000-10-11,4315,4980,4315,4740,126440,74892.0,15800000.0
2000-10-12,4690,5450,4690,5450,244440,86110.0,15800000.0
2000-10-13,5260,6150,5050,5900,597870,93220.0,15800000.0
2000-10-16,6000,6190,5520,5770,274860,91166.0,15800000.0
2000-10-17,5500,5950,5200,5600,150650,88480.0,15800000.0
2000-10-18,5440,5580,5010,5350,104310,84530.0,15800000.0
2000-10-19,5300,5450,5000,5230,72860,82634.0,15800000.0
2000-10-20,5200,5540,5200,5540,138010,87532.0,15800000.0
2000-10-23,5570,5850,5410,5600,93370,88480.0,15800000.0
2000-10-24,5490,5770,5460,5750,96550,90850.0,15800000.0
2000-10-25,5750,5950,5670,5950,91420,94010.0,15800000.0
2000-10-26,6000,6840,5860,6840,581090,108072.0,15800000.0
2000-10-27,7130,7490,6250,6280,667030,99224.0,15800000.0
2000-10-30,6300,6700,5560,5800,207830,91640.0,15800000.0
2000-10-31,5330,5700,5330,5450,126470,86110.0,15800000.0
2000-11-01,5450,6000,5450,5850,136750,92430.0,15800000.0
2000-11-02,5610,5850,5400,5850,115160,92430.0,15800000.0
2000-11-03,6000,6300,5890,6300,139350,99540.0,15800000.0
2000-11-06,6480,6870,6400,6620,196270,104596.0,15800000.0
2000-11-07,6800,6800,6310,6730,108270,106334.0,15800000.0
2000-11-08,6000,6900,6000,6800,153440,107440.0,15800000.0
2000-11-09,6900,6950,6540,6950,168620,109810.0,15800000.0
2000-11-10,6950,7200,6800,7100,152120,112180.0,15800000.0
2000-11-13,6540,7050,6540,6800,107440,107440.0,15800000.0
2000-11-14,6900,6940,6550,6810,123880,107598.0,15800000.0
2000-11-15,6750,7000,6710,6880,91590,108704.0,15800000.0
2000-11-16,6800,6900,6670,6900,87820,109020.0,15800000.0
2000-11-17,6900,7900,6750,7150,395010,112970.0,15800000.0
2000-11-20,7300,7300,6850,7100,133930,112180.0,15800000.0
2000-11-21,7100,7100,6450,6590,104510,104122.0,15800000.0
2000-11-22,6310,6550,5950,5970,165860,94326.0,15800000.0
2000-11-23,5750,5900,5600,5600,83710,88480.0,15800000.0
2000-11-24,5600,6310,5600,5890,138340,93062.0,15800000.0
2000-11-27,6010,6280,5900,5990,93190,94642.0,15800000.0
2000-11-28,6010,6140,5710,5710,54450,90218.0,15800000.0
2000-11-29,5710,5710,5410,5550,61750,87690.0,15800000.0
2000-11-30,5570,5570,5220,5450,106400,86110.0,15800000.0
2000-12-01,5470,5690,5250,5450,139730,86110.0,15800000.0
2000-12-04,5550,5590,5300,5590,55000,88322.0,15800000.0
2000-12-05,5500,5570,5400,5400,33410,85320.0,15800000.0
2000-12-06,5500,5590,5310,5310,52070,83898.0,15800000.0
2000-12-07,5320,5450,5200,5350,36180,84530.0,15800000.0
2000-12-08,5370,5450,5220,5280,21890,83424.0,15800000.0
2000-12-11,5450,5550,5330,5450,51290,86110.0,15800000.0
2000-12-12,5400,5600,5300,5300,61900,83740.0,15800000.0
2000-12-13,5230,5470,5230,5370,34980,84846.0,15800000.0
2000-12-14,5310,5500,5210,5500,74490,86900.0,15800000.0
2000-12-15,5410,6200,5360,5510,206550,87058.0,15800000.0
2000-12-18,5500,5790,5500,5640,63440,89112.0,15800000.0
2000-12-19,5400,5630,5280,5300,79850,83740.0,15800000.0
2000-12-20,5100,5190,5010,5060,46940,79948.0,15800000.0
2000-12-21,4860,5080,4800,5000,33620,79000.0,15800000.0
2000-12-22,5000,5190,5000,5040,36430,79632.0,15800000.0
2000-12-26,5000,5400,5000,5360,39210,84688.0,15800000.0
2001-01-02,5100,5290,5100,5170,17050,81686.0,15800000.0
2001-01-03,5100,5340,5100,5140,38860,81212.0,15800000.0
2001-01-04,5300,5400,5200,5210,117870,82318.0,15800000.0
2001-01-05,5320,5600,5210,5540,258640,87532.0,15800000.0
2001-01-08,5610,5680,5470,5620,116560,88796.0,15800000.0
2001-01-09,5620,5730,5490,5730,165270,90534.0,15800000.0
2001-01-10,5630,5810,5500,5500,126580,86900.0,15800000.0
2001-01-11,5500,5600,5410,5410,86550,85478.0,15800000.0
2001-01-12,5500,6220,5500,6220,557780,98276.0,15800000.0
2001-01-15,6340,6680,6250,6450,761980,101910.0,15800000.0
2001-01-16,6390,6680,6250,6500,280880,102700.0,15800000.0
2001-01-17,6440,6700,6320,6330,260120,100014.0,15800000.0
2001-01-18,6530,6540,6270,6350,260650,100330.0,15800000.0
2001-01-19,6410,7000,6350,7000,548710,110600.0,15800000.0
2001-01-22,7250,7250,6860,7070,552550,111706.0,15800000.0
2001-01-26,7300,7680,6800,6840,859940,108072.0,15800000.0
2001-01-29,6780,6800,6400,6600,356820,104280.0,15800000.0
2001-01-30,6600,6950,6560,6560,355230,103648.0,15800000.0
2001-01-31,6470,6660,6420,6530,213440,103174.0,15800000.0
2001-02-01,6430,6510,6350,6360,107010,100488.0,15800000.0
2001-02-02,6350,6580,6350,6580,136760,103964.0,15800000.0
2001-02-05,6400,6790,6350,6600,235150,104280.0,15800000.0
2001-02-06,6600,6770,6500,6760,120710,106808.0,15800000.0
2001-02-07,6510,6760,6510,6740,124990,106492.0,15800000.0
2001-02-08,6740,6990,6710,6900,222030,109020.0,15800000.0
2001-02-09,6900,7140,6800,6980,187600,110284.0,15800000.0
2001-02-12,6900,7020,6710,7020,102760,110916.0,15800000.0
2001-02-13,7020,7030,6860,6990,80140,110442.0,15800000.0
2001-02-14,6910,7050,6800,6960,131320,109968.0,15800000.0
2001-02-15,6860,7000,6710,6900,73110,109020.0,15800000.0
2001-02-16,6900,7010,6830,6940,202350,109652.0,15800000.0
2001-02-19,6800,6940,6710,6900,67210,109020.0,15800000.0
2001-02-20,6950,7000,6850,6950,58580,109810.0,15800000.0
2001-02-21,6900,6950,6820,6900,57460,109020.0,15800000.0
2001-02-22,6910,6950,6750,6900,43760,109020.0,15800000.0
2001-02-23,6950,6950,6800,6900,27650,109020.0,15800000.0
2001-02-26,6800,7080,6800,6840,35410,108072.0,15800000.0
2001-02-27,6890,6980,6830,6830,51630,107914.0,15800000.0
2001-02-28,6710,6830,6500,6500,67590,102700.0,15800000.0
2001-03-02,6340,6480,5930,6000,80950,94800.0,15800000.0
2001-03-05,5830,6290,5830,6280,56290,99224.0,15800000.0
2001-03-06,6110,6310,6020,6150,34090,97170.0,15800000.0
2001-03-07,6060,6350,6060,6300,57090,99540.0,15800000.0
2001-03-08,6300,6500,6200,6500,65890,102700.0,15800000.0
2001-03-09,6600,6600,6300,6470,80090,102226.0,15800000.0
2001-03-12,6460,6590,6050,6580,169990,103964.0,15800000.0
2001-03-13,6000,6280,6000,6000,31750,94800.0,15800000.0
2001-03-14,6180,6250,5850,6220,56160,98276.0,15800000.0
2001-03-15,6000,6320,5960,6260,24270,98908.0,15800000.0
2001-03-16,6150,6300,6100,6240,23780,98592.0,15800000.0
2001-03-19,6150,6290,6050,6240,25550,98592.0,15800000.0
2001-03-20,6340,6340,6150,6290,34050,99382.0,15800000.0
2001-03-21,6150,6290,6110,6250,31240,98750.0,15800000.0
2001-03-22,6250,6400,6000,6300,211210,99540.0,15800000.0
2001-03-23,6350,6500,6260,6500,89560,102700.0,15800000.0
2001-03-26,6800,6800,6420,6570,143140,103806.0,15800000.0
2001-03-27,6500,6500,6410,6490,48520,102542.0,15800000.0
2001-03-28,6420,6550,6260,6490,139800,102542.0,15800000.0
2001-03-29,6350,6540,6110,6130,58900,96854.0,15800000.0
2001-03-30,5900,6220,5900,6050,33980,95590.0,15800000.0
2001-04-02,6150,6150,5920,6000,10440,94800.0,15800000.0
2001-04-03,6090,6150,5910,5950,31060,94010.0,15800000.0
2001-04-04,5810,5900,5610,5800,16950,91640.0,15800000.0
2001-04-06,6000,6100,5700,5710,32690,90218.0,15800000.0
2001-04-09,5710,5710,5480,5600,50190,88480.0,15800000.0
2001-04-10,5600,5600,5350,5400,40730,85320.0,15800000.0
2001-04-11,5590,5590,5320,5320,48130,84056.0,15800000.0
2001-04-12,5350,5470,5250,5390,66930,85162.0,15800000.0
2001-04-13,5460,5800,5450,5650,112450,89270.0,15800000.0
2001-04-16,5660,5750,5510,5600,61730,88480.0,15800000.0
2001-04-17,5600,5670,5530,5620,38810,88796.0,15800000.0
2001-04-18,5690,5700,5600,5680,51310,89744.0,15800000.0
2001-04-19,5760,5900,5650,5660,56270,89428.0,15800000.0
2001-04-20,5630,5800,5630,5800,50470,91640.0,15800000.0
2001-04-23,5850,5850,5700,5700,23830,90060.0,15800000.0
2001-04-24,5600,5850,5600,5720,28160,90376.0,15800000.0
2001-04-25,5600,5750,5600,5700,21340,90060.0,15800000.0
2001-04-26,5700,5790,5620,5620,44920,88796.0,15800000.0
2001-04-27,5700,5710,5550,5700,28520,90060.0,15800000.0
2001-04-30,5620,5850,5620,5750,26100,90850.0,15800000.0
2001-05-02,5900,5900,5750,5820,45700,91956.0,15800000.0
2001-05-03,5790,6050,5680,5960,83280,94168.0,15800000.0
2001-05-04,5890,5960,5880,5910,34840,93378.0,15800000.0
2001-05-07,5850,5900,5780,5900,33480,93220.0,15800000.0
2001-05-08,6100,6100,5850,6010,45130,94958.0,15800000.0
2001-05-09,6000,6030,5830,5840,23270,92272.0,15800000.0
2001-05-10,5760,6500,5760,6130,125060,96854.0,15800000.0
2001-05-11,6130,6130,5950,6030,44410,95274.0,15800000.0
2001-05-14,6030,6110,5960,6100,41000,96380.0,15800000.0
2001-05-15,6100,6160,6030,6150,48550,97170.0,15800000.0
2001-05-16,6160,6290,6050,6160,34430,97328.0,15800000.0
2001-05-17,6400,6970,6300,6750,278510,106650.0,15800000.0
2001-05-18,6750,6780,6570,6700,72670,105860.0,15800000.0
2001-05-21,6730,6940,6730,6800,144120,107440.0,15800000.0
2001-05-22,6820,6840,6660,6760,102030,106808.0,15800000.0
2001-05-23,6800,6820,6750,6800,74500,107440.0,15800000.0
2001-05-24,6790,6790,6640,6780,52370,107124.0,15800000.0
2001-05-25,6800,6950,6500,6850,107110,108230.0,15800000.0
2001-05-28,7000,7000,6820,6850,239130,108230.0,15800000.0
2001-05-29,6920,7200,6920,7010,197960,110758.0,15800000.0
2001-05-30,7100,7200,6900,7050,59240,111390.0,15800000.0
2001-05-31,6850,7020,6850,6900,17830,109020.0,15800000.0
2001-06-01,6900,7350,6900,7300,311810,115340.0,15800000.0
2001-06-04,7150,7900,7150,7900,376600,124820.0,15800000.0
2001-06-05,7950,8080,7750,7800,235500,123240.0,15800000.0
2001-06-07,7600,7850,7520,7700,108840,121660.0,15800000.0
2001-06-08,7800,7850,7700,7700,93210,121660.0,15800000.0
2001-06-11,7700,7700,7550,7600,70370,120080.0,15800000.0
2001-06-12,7510,7660,7510,7580,82550,119764.0,15800000.0
2001-06-13,7500,7580,7430,7500,86940,118500.0,15800000.0
2001-06-14,7500,7760,7300,7700,84580,121660.0,15800000.0
2001-06-15,7500,7850,7500,7710,45590,121818.0,15800000.0
2001-06-18,7800,7800,7620,7790,36730,123082.0,15800000.0
2001-06-19,7820,7900,7670,7680,54530,121344.0,15800000.0
2001-06-20,7600,7700,7300,7500,97480,118500.0,15800000.0
2001-06-21,7460,7590,7230,7350,36440,116130.0,15800000.0
2001-06-22,7230,7480,7190,7390,33010,116762.0,15800000.0
2001-06-25,7190,7360,7100,7200,17540,113760.0,15800000.0
2001-06-26,7170,7200,6890,7000,40840,110600.0,15800000.0
2001-06-27,7000,7080,6900,7040,73000,111232.0,15800000.0
2001-06-28,7030,7150,6810,6810,20640,107598.0,15800000.0
2001-06-29,6950,7200,6850,7200,35070,113760.0,15800000.0
2001-07-02,7200,7200,6950,7100,22600,112180.0,15800000.0
2001-07-03,7150,7300,7100,7200,20540,113760.0,15800000.0
2001-07-04,7200,7300,7050,7300,26000,115340.0,15800000.0
2001-07-05,7310,7360,7210,7300,25050,115340.0,15800000.0
2001-07-06,7240,7250,7050,7250,23010,114550.0,15800000.0
2001-07-09,7170,7180,6920,6920,16290,109336.0,15800000.0
2001-07-10,7000,7250,6750,7100,14730,112180.0,15800000.0
2001-07-11,7000,7100,6850,7100,11500,112180.0,15800000.0
2001-07-12,7110,7150,6990,6990,32920,110442.0,15800000.0
2001-07-13,7150,7200,6600,6800,23330,107440.0,15800000.0
2001-07-16,6790,6930,6700,6780,8380,107124.0,15800000.0
2001-07-18,6750,6750,6450,6500,32410,102700.0,15800000.0
2001-07-19,6200,6600,6200,6450,117170,101910.0,15800000.0
2001-07-20,6440,6440,6240,6420,15880,101436.0,15800000.0
2001-07-23,6120,6500,6120,6320,16180,99856.0,15800000.0
2001-07-24,6320,6440,6200,6330,28430,100014.0,15800000.0
2001-07-25,6210,6240,6080,6220,21620,98276.0,15800000.0
2001-07-26,6230,6400,6160,6400,16520,101120.0,15800000.0
2001-07-27,6400,6800,6240,6800,15850,107440.0,15800000.0
2001-07-30,6650,6740,6550,6560,15600,103648.0,15800000.0
2001-07-31,6560,6700,6560,6680,7160,105544.0,15800000.0
2001-08-01,6600,7000,6530,7000,12130,110600.0,15800000.0
2001-08-02,6900,6900,6800,6810,3800,107598.0,15800000.0
2001-08-03,6810,6910,6620,6750,18690,106650.0,15800000.0
2001-08-06,6750,6760,6530,6600,43460,104280.0,15800000.0
2001-08-07,6550,6600,6400,6410,10450,101278.0,15800000.0
2001-08-08,6580,6580,6400,6500,6890,102700.0,15800000.0
2001-08-09,6360,6540,6200,6200,9360,97960.0,15800000.0
2001-08-10,6310,6390,6210,6210,10600,98118.0,15800000.0
2001-08-13,6250,6310,6150,6250,11100,98750.0,15800000.0
2001-08-14,6250,6470,6210,6390,11870,100962.0,15800000.0
2001-08-16,6350,6470,6250,6450,17420,101910.0,15800000.0
2001-08-17,6500,6500,6320,6450,29680,101910.0,15800000.0
2001-08-20,6600,7410,6500,6650,41910,105070.0,15800000.0
2001-08-21,6750,6750,6530,6640,26870,104912.0,15800000.0
2001-08-22,6530,6700,6500,6700,18570,105860.0,15800000.0
2001-08-23,6620,6750,6620,6650,11440,105070.0,15800000.0
2001-08-24,6560,6670,6410,6590,23270,104122.0,15800000.0
2001-08-27,6600,6750,6600,6700,11630,105860.0,15800000.0
2001-08-28,6650,6690,6540,6600,6980,104280.0,15800000.0
2001-08-29,6510,6600,6410,6480,14190,102384.0,15800000.0
2001-08-30,6320,6520,6260,6480,13160,102384.0,15800000.0
2001-08-31,6400,6700,6210,6220,6170,98276.0,15800000.0
2001-09-03,6210,6500,6210,6490,25160,102542.0,15800000.0
2001-09-04,6490,6570,6360,6500,16780,102700.0,15800000.0
2001-09-05,6490,6510,6310,6370,26020,100646.0,15800000.0
2001-09-06,6390,6900,6350,6600,341620,104280.0,15800000.0
2001-09-07,6690,7240,6560,7100,198580,112180.0,15800000.0
2001-09-10,7200,7480,7100,7140,461140,112812.0,15800000.0
2001-09-11,7130,7450,6850,7060,384550,111548.0,15800000.0
2001-09-12,6050,6400,6050,6240,173700,98592.0,15800000.0
2001-09-13,6260,6530,6250,6450,85770,101910.0,15800000.0
2001-09-14,6310,6340,6060,6200,109710,97960.0,15800000.0
2001-09-17,6110,6180,5800,5800,26790,91640.0,15800000.0
2001-09-18,5800,6200,5800,6200,52050,97960.0,15800000.0
2001-09-19,6060,6400,6060,6400,42780,101120.0,15800000.0
2001-09-20,6800,6800,6430,6700,55980,105860.0,15800000.0
2001-09-21,6600,6600,6450,6590,25480,104122.0,15800000.0
2001-09-24,6510,6700,6500,6700,19850,105860.0,15800000.0
2001-09-25,6990,6990,6540,6630,21790,104754.0,15800000.0
2001-09-26,6630,6800,6630,6690,27000,105702.0,15800000.0
2001-09-27,6610,6750,6570,6650,8730,105070.0,15800000.0
2001-09-28,6690,7100,6610,7100,62430,112180.0,15800000.0
2001-10-04,7200,7250,7000,7040,74950,111232.0,15800000.0
2001-10-05,6930,7000,6860,6960,29750,109968.0,15800000.0
2001-10-08,6960,7100,6830,6930,30080,109494.0,15800000.0
2001-10-09,6930,7200,6880,7100,144060,112180.0,15800000.0
2001-10-10,7100,7120,7030,7040,48180,111232.0,15800000.0
2001-10-11,7200,7400,7160,7270,205980,114866.0,15800000.0
2001-10-12,7380,7450,7250,7400,126030,116920.0,15800000.0
2001-10-15,7380,7580,7300,7580,173030,119764.0,15800000.0
2001-10-16,7500,8220,7500,8200,268120,129560.0,15800000.0
2001-10-17,8200,8450,8050,8300,303220,131140.0,15800000.0
2001-10-18,8210,8210,7950,8200,81870,129560.0,15800000.0
2001-10-19,8200,8380,8120,8130,178210,128454.0,15800000.0
2001-10-22,8130,9010,7910,9010,291380,142358.0,15800000.0
2001-10-23,9050,9390,9000,9100,186900,143780.0,15800000.0
2001-10-24,9000,9010,8900,8900,89290,140620.0,15800000.0
2001-10-25,9000,9080,8810,9000,51790,142200.0,15800000.0
2001-10-26,9000,9220,8900,9100,79110,143780.0,15800000.0
2001-10-29,9100,9200,8800,8870,60900,140146.0,15800000.0
2001-10-30,8870,8870,8600,8750,61860,138250.0,15800000.0
2001-10-31,8740,8840,8620,8620,61450,136196.0,15800000.0
2001-11-01,8620,8900,8400,8750,157420,138250.0,15800000.0
2001-11-02,8750,8790,8510,8610,90640,136038.0,15800000.0
2001-11-05,8610,8850,8540,8850,60540,139830.0,15800000.0
2001-11-06,8630,8850,8630,8800,56750,139040.0,15800000.0
2001-11-07,8650,9280,8650,9280,102710,146624.0,15800000.0
2001-11-08,9280,9630,9220,9600,161870,151680.0,15800000.0
2001-11-09,9600,9750,9240,9500,53500,150100.0,15800000.0
2001-11-12,9600,9720,9360,9400,20010,148520.0,15800000.0
2001-11-13,9200,9400,9100,9200,34620,145360.0,15800000.0
2001-11-14,9550,9550,8960,9200,75740,145360.0,15800000.0
2001-11-15,9200,9440,9110,9110,85410,143938.0,15800000.0
2001-11-16,9200,9300,9020,9100,129700,143780.0,15800000.0
2001-11-19,9200,9430,9100,9400,119870,148520.0,15800000.0
2001-11-20,9400,9530,9280,9500,83430,150100.0,15800000.0
2001-11-21,9590,9600,9300,9350,83150,147730.0,15800000.0
2001-11-22,9490,9880,9350,9840,228580,155472.0,15800000.0
2001-11-23,9900,11300,9900,11300,1419020,178540.0,15800000.0
2001-11-26,11250,11900,11000,11400,587350,180120.0,15800000.0
2001-11-27,11450,11450,10650,11400,371280,180120.0,15800000.0
2001-11-28,11050,11400,10700,10750,191350,169850.0,15800000.0
2001-11-29,10400,10900,10400,10650,119510,168270.0,15800000.0
2001-11-30,10700,11300,10000,10900,2213470,172220.0,15800000.0
2001-12-03,11000,11100,10600,10800,184520,170640.0,15800000.0
2001-12-04,10500,11100,10500,11100,387970,175380.0,15800000.0
2001-12-05,11200,11300,10850,10900,284040,172220.0,15800000.0
2001-12-06,11050,11300,10600,10600,299610,167480.0,15800000.0
2001-12-07,10600,10750,10400,10600,202780,167480.0,15800000.0
2001-12-10,10400,10850,10200,10200,142910,161160.0,15800000.0
2001-12-11,10100,10350,9940,9940,122410,157052.0,15800000.0
2001-12-12,9960,10700,9950,10600,256180,167480.0,15800000.0
2001-12-13,10600,10700,10300,10400,210470,164320.0,15800000.0
2001-12-14,10200,10600,10050,10350,85950,163530.0,15800000.0
2001-12-17,10200,10400,9970,10100,94800,159580.0,15800000.0
2001-12-18,10000,10250,9780,9780,163710,154524.0,15800000.0
2001-12-19,9760,9850,9610,9650,113170,152470.0,15800000.0
2001-12-20,9520,9800,9410,9800,94990,154840.0,15800000.0
2001-12-21,9850,9890,9500,9560,1367950,308692.0,32290000.0
2001-12-24,9570,9650,9400,9500,112860,306755.0,32290000.0
2001-12-26,9510,10200,9510,10050,376550,324514.0,32290000.0
2001-12-27,10600,10650,10100,10500,200990,339045.0,32290000.0
2001-12-28,10600,11900,10600,11900,474090,384251.0,32290000.0
2002-01-02,11900,12000,11400,11900,233596,384251.0,32290000.0
2002-01-03,11900,12300,11550,11900,286750,384251.0,32290000.0
2002-01-04,12000,12200,11500,11700,278770,377793.0,32290000.0
2002-01-07,11500,11850,11300,11500,367504,371335.0,32290000.0
2002-01-08,11700,12500,11500,12000,375526,387480.0,32290000.0
2002-01-09,11700,12900,11700,12800,554740,413312.0,32290000.0
2002-01-10,13200,13200,12550,12700,260150,410083.0,32290000.0
2002-01-11,12800,12800,11900,12500,250810,403625.0,32290000.0
2002-01-14,12300,12650,12000,12000,250886,387480.0,32290000.0
2002-01-15,12000,12200,11800,12000,149020,387480.0,32290000.0
2002-01-16,12000,12050,11750,11900,169110,384251.0,32290000.0
2002-01-17,11300,12200,11300,11800,251560,381022.0,32290000.0
2002-01-18,12000,12350,11400,12000,423210,387480.0,32290000.0
2002-01-21,12000,12650,12000,12600,232610,406854.0,32290000.0
2002-01-22,12600,13500,12600,13100,675584,422999.0,32290000.0
2002-01-23,13100,13450,12750,13400,515451,432686.0,32290000.0
2002-01-24,13500,13900,13200,13850,536840,447216.0,32290000.0
2002-01-25,14000,14450,13800,14000,413770,452060.0,32290000.0
2002-01-28,14100,14350,13750,14000,288342,452060.0,32290000.0
2002-01-29,14000,14300,13450,14100,184870,455289.0,32290000.0
2002-01-30,13800,13850,13450,13800,163320,445602.0,32290000.0
2002-01-31,13800,14050,13500,13600,157930,439144.0,32290000.0
2002-02-01,13500,14000,13350,13600,175390,439144.0,32290000.0
2002-02-04,13500,13750,13400,13500,105850,435915.0,32290000.0
2002-02-05,13250,14000,13150,14000,155212,452060.0,32290000.0
2002-02-06,14200,14200,13800,13900,87250,448831.0,32290000.0
2002-02-07,13700,14000,13600,13850,109660,447216.0,32290000.0
2002-02-08,13850,14100,13600,14100,111508,455289.0,32290000.0
2002-02-14,14100,14550,13850,14300,269500,461747.0,32290000.0
2002-02-15,14550,14800,14100,14550,281951,469820.0,32290000.0
2002-02-18,14650,14700,14200,14700,152350,474663.0,32290000.0
2002-02-19,14500,14800,14400,14700,121260,474663.0,32290000.0
2002-02-20,14400,14800,14200,14300,169345,461747.0,32290000.0
2002-02-21,14700,14700,13950,14400,225490,464976.0,32290000.0
2002-02-22,14300,14500,14050,14200,67080,458518.0,32290000.0
2002-02-25,14050,14400,13900,14200,111117,458518.0,32290000.0
