코오롱인더(120110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-24,64600,65400,64200,64400,55247,1652831.0,25665071.0
2018-05-25,63900,64700,63700,63700,70887,1634865.0,25665071.0
2018-05-28,63800,64500,63400,64100,83981,1645131.0,25665071.0
2018-05-29,64000,66800,63900,65600,138376,1683629.0,25665071.0
2018-05-30,66600,67300,65500,66300,207829,1701594.0,25665071.0
2018-05-31,66900,66900,65700,66200,81434,1699028.0,25665071.0
2018-06-01,67200,72000,67200,71000,608784,1822220.0,25665071.0
2018-06-04,70100,71500,69500,70800,180831,1817087.0,25665071.0
2018-06-05,70800,72800,70500,72300,335214,1855585.0,25665071.0
2018-06-07,72800,75800,72300,73900,413278,1896649.0,25665071.0
2018-06-08,73500,74900,72800,73100,142278,1876117.0,25665071.0
2018-06-11,72800,74000,72600,73000,105045,1873550.0,25665071.0
2018-06-12,76800,76900,72500,74000,380305,1899215.0,25665071.0
2018-06-14,74100,75900,73000,74000,275603,1899215.0,25665071.0
2018-06-15,74200,74500,70500,70900,235849,1819654.0,25665071.0
2018-06-18,70800,71600,68500,69500,212877,1784943.0,25682627.0
2018-06-19,69500,70500,68300,68400,121571,1756692.0,25682627.0
2018-06-20,68500,70600,67900,70300,180692,1805489.0,25682627.0
2018-06-21,70000,71100,68700,68800,130718,1766965.0,25682627.0
2018-06-22,68000,68500,66700,68400,174558,1756692.0,25682627.0
2018-06-25,68400,68500,67200,67600,132076,1736146.0,25682627.0
2018-06-26,67000,69700,66700,69600,173795,1787511.0,25682627.0
2018-06-27,69600,69700,68000,68000,106351,1746419.0,25682627.0
2018-06-28,67700,67900,66300,66600,122653,1710463.0,25682627.0
2018-06-29,67000,67900,64800,67600,152159,1736146.0,25682627.0
2018-07-02,67100,67300,64900,65300,130110,1677076.0,25682627.0
2018-07-03,62200,62700,56600,58200,1267824,1494729.0,25682627.0
2018-07-04,59900,60600,58200,59100,291364,1517843.0,25682627.0
2018-07-05,59600,60400,58600,59600,182335,1530685.0,25682627.0
2018-07-06,59600,61400,58800,61200,192687,1571777.0,25682627.0
2018-07-09,60900,61000,59400,60800,135244,1561504.0,25682627.0
2018-07-10,60800,60900,59800,60200,117601,1546094.0,25682627.0
2018-07-11,59300,59500,58600,58900,156738,1512707.0,25682627.0
2018-07-12,59100,59500,58000,59100,133224,1517843.0,25682627.0
2018-07-13,59500,60500,59300,59500,143213,1528116.0,25682627.0
2018-07-16,59300,59700,58900,59000,92369,1515275.0,25682627.0
2018-07-17,58800,59200,57800,58600,100699,1505002.0,25682627.0
2018-07-18,58600,59300,57400,57600,170066,1480001.0,25694470.0
2018-07-19,58000,60500,57800,59300,242943,1523682.0,25694470.0
2018-07-20,59600,60100,58600,59000,109996,1515974.0,25694470.0
2018-07-23,59500,59600,58200,58200,93355,1495418.0,25694470.0
2018-07-24,58100,59600,58100,59000,97142,1515974.0,25694470.0
2018-07-25,59200,60900,59100,59200,115476,1521113.0,25694470.0
2018-07-26,59800,59800,58700,59400,73368,1526252.0,25694470.0
2018-07-27,59900,59900,57500,58900,163456,1513404.0,25694470.0
2018-07-30,58600,61300,58500,60600,143770,1557085.0,25694470.0
2018-07-31,61200,61300,60300,61200,124031,1572502.0,25694470.0
2018-08-01,62100,63500,61800,62100,203840,1595627.0,25694470.0
2018-08-02,61900,62600,61000,61300,126540,1575071.0,25694470.0
2018-08-03,61500,63400,61400,63300,124924,1626460.0,25694470.0
2018-08-06,63400,63400,62200,62500,112818,1605904.0,25694470.0
2018-08-07,62500,62900,61600,62900,84944,1616182.0,25694470.0
2018-08-08,62900,63500,62500,62500,69588,1605904.0,25694470.0
2018-08-09,62600,66300,61600,65900,439512,1693266.0,25694470.0
2018-08-10,65200,66500,64800,65600,192536,1685557.0,25694470.0
2018-08-13,65400,65600,63400,63600,142699,1634168.0,25694470.0
2018-08-14,64100,66000,63800,65800,157549,1690696.0,25694470.0
2018-08-16,64700,66300,64100,66000,132446,1695835.0,25694470.0
2018-08-17,66300,66400,65200,65400,102102,1680418.0,25694470.0
2018-08-20,66400,68500,66000,67900,238101,1744655.0,25694470.0
2018-08-21,68000,68400,67200,68000,130150,1750774.0,25746683.0
2018-08-22,68000,68200,66300,66600,168920,1714729.0,25746683.0
2018-08-23,66800,66800,64800,65600,201100,1688982.0,25746683.0
2018-08-24,65800,65900,64800,65400,111277,1683833.0,25746683.0
2018-08-27,65800,67800,65200,67300,226041,1747082.0,25959616.0
2018-08-28,66900,67600,66600,66700,143996,1731506.0,25959616.0
2018-08-29,66700,68400,66500,67600,111711,1754870.0,25959616.0
2018-08-30,67800,67800,66700,67500,102499,1752274.0,25959616.0
2018-08-31,67400,68600,67100,67800,149568,1760062.0,25959616.0
2018-09-03,67500,68300,67000,67700,84386,1757466.0,25959616.0
2018-09-04,67700,69000,67100,68600,138326,1780830.0,25959616.0
2018-09-05,69100,69900,68500,68800,144741,1791680.0,26041862.0
2018-09-06,69300,69400,68000,68900,109916,1794284.0,26041862.0
2018-09-07,68800,69300,67500,68300,110136,1778659.0,26041862.0
2018-09-10,68300,70600,68300,69300,141803,1804701.0,26041862.0
2018-09-11,69600,70700,69400,70000,145339,1822930.0,26041862.0
2018-09-12,70000,70200,69400,70000,110051,1822930.0,26041862.0
2018-09-13,70000,70000,67300,68300,219674,1834876.0,26864943.0
2018-09-14,68500,69200,67400,67900,128904,1824130.0,26864943.0
2018-09-17,67900,68000,66400,67200,127712,1805324.0,26864943.0
2018-09-18,66600,68300,66600,67900,89729,1824130.0,26864943.0
2018-09-19,66300,66600,62600,63200,487727,1697864.0,26864943.0
2018-09-20,63300,64700,62600,63300,191766,1700551.0,26864943.0
2018-09-21,63900,64100,63100,63600,93163,1715396.0,26971632.0
2018-09-27,63500,63500,61500,62200,176997,1677636.0,26971632.0
2018-09-28,62200,62600,61700,62200,94851,1677636.0,26971632.0
2018-10-01,62300,62700,61500,61500,76253,1658755.0,26971632.0
2018-10-02,61000,61700,59700,61400,123617,1656058.0,26971632.0
2018-10-04,61000,61500,59700,59900,119662,1615601.0,26971632.0
2018-10-05,59200,61500,59200,60500,112037,1631784.0,26971632.0
2018-10-08,60000,61500,59900,60100,47035,1620995.0,26971632.0
2018-10-10,60500,61400,59400,59500,91667,1604812.0,26971632.0
2018-10-11,57200,58400,56400,56900,184614,1534686.0,26971632.0
2018-10-12,56700,59200,56700,58500,99990,1577840.0,26971632.0
2018-10-15,58400,59000,57500,58700,93564,1583235.0,26971632.0
2018-10-16,58400,59400,58100,58100,51055,1567052.0,26971632.0
2018-10-17,58900,59300,57200,57800,86404,1558960.0,26971632.0
2018-10-18,57500,58600,57300,57500,52583,1550869.0,26971632.0
2018-10-19,57000,57600,56000,57500,70531,1550869.0,26971632.0
2018-10-22,56900,57600,56500,57500,51290,1550869.0,26971632.0
2018-10-23,57300,58400,54700,55400,128157,1494628.0,26978840.0
2018-10-24,55400,56200,54500,55300,88589,1491930.0,26978840.0
2018-10-25,53700,54900,52900,53700,149728,1448764.0,26978840.0
2018-10-26,54100,54400,51000,51700,177545,1394806.0,26978840.0
2018-10-29,49400,52300,49300,49300,244592,1330057.0,26978840.0
2018-10-30,48950,50600,48350,50200,174481,1354338.0,26978840.0
2018-10-31,50900,50900,49350,50200,131734,1354338.0,26978840.0
2018-11-01,50200,52500,49900,51400,172803,1386712.0,26978840.0
2018-11-02,52500,55700,52400,55500,222788,1497326.0,26978840.0
2018-11-05,55000,55000,52600,53800,231332,1451462.0,26978840.0
2018-11-06,53800,54400,53100,54400,113776,1467649.0,26978840.0
2018-11-07,54500,54800,51900,52400,243502,1413691.0,26978840.0
2018-11-08,54300,56300,53500,54400,301678,1467649.0,26978840.0
2018-11-09,55500,59100,55200,56300,316973,1518909.0,26978840.0
2018-11-12,56700,59100,55900,56400,239794,1521607.0,26978840.0
2018-11-13,55000,55700,53400,55400,254952,1494628.0,26978840.0
2018-11-14,54900,55600,54600,54700,114252,1475743.0,26978840.0
2018-11-15,54400,55000,52500,53400,217767,1440670.0,26978840.0
2018-11-16,53100,53400,52400,52800,176034,1424483.0,26978840.0
2018-11-19,52900,54200,52800,54200,172472,1462253.0,26978840.0
2018-11-20,53200,54100,53200,53600,104349,1446066.0,26978840.0
2018-11-21,52600,53800,52100,53800,111261,1451462.0,26978840.0
2018-11-22,53700,53900,53000,53300,74540,1437972.0,26978840.0
2018-11-23,53500,53500,51200,51900,162468,1400202.0,26978840.0
2018-11-26,52000,53500,51600,53300,107623,1437972.0,26978840.0
2018-11-27,53500,53800,52500,53600,90359,1446066.0,26978840.0
2018-11-28,53900,53900,52800,53400,55155,1440670.0,26978840.0
2018-11-29,54100,54500,52600,52700,107865,1421785.0,26978840.0
2018-11-30,52800,54200,52800,53600,144250,1446066.0,26978840.0
2018-12-03,54400,55700,54000,54500,183873,1470347.0,26978840.0
2018-12-04,54800,55500,54200,54600,101850,1473045.0,26978840.0
2018-12-05,53400,54100,53200,53600,81507,1446066.0,26978840.0
2018-12-06,53600,53800,51100,51600,141409,1392108.0,26978840.0
2018-12-07,52300,52400,51400,51700,67514,1394806.0,26978840.0
2018-12-10,51000,51100,50100,50900,96144,1373223.0,26978840.0
2018-12-11,50900,51400,50100,50400,82308,1359734.0,26978840.0
2018-12-12,50900,51700,50500,51300,78385,1384014.0,26978840.0
2018-12-13,51700,52200,51000,51900,107925,1400202.0,26978840.0
2018-12-14,51900,52400,50600,51200,78837,1381317.0,26978840.0
2018-12-17,51100,52400,51100,52300,84952,1410993.0,26978840.0
2018-12-18,51800,52900,51600,52200,85690,1408295.0,26978840.0
2018-12-19,52600,53300,51500,52900,76050,1427181.0,26978840.0
2018-12-20,52500,52800,51600,52300,77025,1410993.0,26978840.0
2018-12-21,52300,54800,52300,54700,182421,1475743.0,26978840.0
2018-12-24,54600,56100,53800,55400,159145,1494628.0,26978840.0
2018-12-26,54000,55400,53800,55000,119371,1483836.0,26978840.0
2018-12-27,55700,55900,53900,54300,121237,1464951.0,26978840.0
2018-12-28,54900,58400,54800,57300,223728,1545888.0,26978840.0
2019-01-02,57500,58300,55900,56600,142360,1527002.0,26978840.0
2019-01-03,56700,56900,54700,55100,136087,1486534.0,26978840.0
2019-01-04,54900,55900,53500,55000,132012,1483836.0,26978840.0
2019-01-07,56400,58000,55500,58000,161578,1564773.0,26978840.0
2019-01-08,57800,57900,56100,57100,134324,1540492.0,26978840.0
2019-01-09,57800,58400,56800,57500,147198,1551283.0,26978840.0
2019-01-10,57200,57200,55800,56000,127565,1510815.0,26978840.0
2019-01-11,56600,58000,56300,57900,174830,1562075.0,26978840.0
2019-01-14,58200,58200,56700,56900,56068,1535096.0,26978840.0
2019-01-15,56900,57700,56500,57500,92498,1551283.0,26978840.0
2019-01-16,57500,57500,56400,57000,77232,1537794.0,26978840.0
2019-01-17,57000,57800,55600,55900,133966,1508117.0,26978840.0
2019-01-18,56400,57900,55700,57900,164248,1562075.0,26978840.0
2019-01-21,58400,59400,57900,58700,162200,1583658.0,26978840.0
2019-01-22,59900,60400,58100,58300,140424,1572866.0,26978840.0
2019-01-23,57900,58200,56900,58100,153028,1567471.0,26978840.0
2019-01-24,58500,58500,57100,57400,91588,1548585.0,26978840.0
2019-01-25,57300,58800,56900,58100,142434,1567471.0,26978840.0
2019-01-28,58200,58700,57300,58400,91427,1575564.0,26978840.0
2019-01-29,58300,59000,57600,58500,90324,1578262.0,26978840.0
2019-01-30,58900,60500,58100,60300,164809,1626824.0,26978840.0
2019-01-31,60800,60800,58800,59300,145708,1599845.0,26978840.0
2019-02-01,59000,59700,58100,58700,99281,1583658.0,26978840.0
2019-02-07,59200,60700,58700,60400,137327,1629522.0,26978840.0
2019-02-08,60000,60100,59000,59500,65503,1605241.0,26978840.0
2019-02-11,59300,59500,58400,58900,78258,1589054.0,26978840.0
2019-02-12,59000,59600,58200,59100,122198,1594449.0,26978840.0
2019-02-13,59300,60100,59100,60000,70720,1618730.0,26978840.0
2019-02-14,59700,60200,59300,60200,95522,1624126.0,26978840.0
2019-02-15,60200,60600,59500,59600,96646,1607939.0,26978840.0
2019-02-18,60200,61700,60000,61300,188737,1653803.0,26978840.0
2019-02-19,57800,57900,54300,55100,1244391,1486534.0,26978840.0
2019-02-20,55400,56400,54800,55800,358355,1505419.0,26978840.0
2019-02-21,56300,56400,55300,55700,181321,1502721.0,26978840.0
2019-02-22,55700,56500,55500,55600,132539,1500024.0,26978840.0
2019-02-25,55700,56200,54300,54700,213442,1475743.0,26978840.0
2019-02-26,54800,55200,54400,54600,106932,1473045.0,26978840.0
2019-02-27,54900,55200,54500,54800,78825,1478440.0,26978840.0
2019-02-28,54700,55300,54000,54000,148721,1456857.0,26978840.0
2019-03-04,54300,54500,53500,54400,148361,1467649.0,26978840.0
2019-03-05,53900,53900,51600,52200,377481,1408295.0,26978840.0
2019-03-06,51900,52900,51700,52000,102167,1402900.0,26978840.0
2019-03-07,52000,52600,51700,52200,106837,1408295.0,26978840.0
2019-03-08,52000,52200,50900,51200,105794,1381317.0,26978840.0
2019-03-11,51000,51400,50300,50900,72630,1373223.0,26978840.0
2019-03-12,51000,52200,51000,51800,95526,1397504.0,26978840.0
2019-03-13,51500,52400,51300,51700,81335,1394806.0,26978840.0
2019-03-14,52300,52400,51800,52100,88509,1405598.0,26978840.0
2019-03-15,52200,52800,51700,52600,144704,1419087.0,26978840.0
2019-03-18,52700,52900,52200,52500,43856,1416389.0,26978840.0
2019-03-19,52400,52600,51500,51700,83856,1394806.0,26978840.0
2019-03-20,51700,52300,51300,51800,58744,1397504.0,26978840.0
2019-03-21,51800,52200,51300,51400,65615,1386712.0,26978840.0
2019-03-22,52500,52700,51500,51600,93144,1392108.0,26978840.0
2019-03-25,51100,51400,50500,50700,71718,1367827.0,26978840.0
2019-03-26,51400,51800,50600,51400,83797,1386712.0,26978840.0
2019-03-27,51200,52000,51000,51400,51312,1386712.0,26978840.0
2019-03-28,51000,51200,49700,50200,134553,1354338.0,26978840.0
2019-03-29,50500,50900,49950,50600,65437,1365129.0,26978840.0
2019-04-01,49700,51000,49700,50900,138590,1373223.0,26978840.0
2019-04-02,50900,50900,50300,50900,90113,1373223.0,26978840.0
2019-04-03,50600,51000,50100,50800,182703,1370525.0,26978840.0
2019-04-04,50800,51600,50600,51300,146454,1384014.0,26978840.0
2019-04-05,51500,51700,50700,51000,144270,1375921.0,26978840.0
2019-04-08,50900,51300,50700,51300,78417,1384014.0,26978840.0
2019-04-09,51400,51400,49300,49600,247559,1338150.0,26978840.0
2019-04-10,49750,50100,49300,50000,171508,1348942.0,26978840.0
2019-04-11,50100,50600,49900,49900,160452,1346244.0,26978840.0
2019-04-12,50100,50100,49600,49800,139237,1343546.0,26978840.0
2019-04-15,50200,50900,49850,50800,224951,1370525.0,26978840.0
2019-04-16,51000,51100,50200,50600,96350,1365129.0,26978840.0
2019-04-17,50800,51100,50200,50200,96128,1354338.0,26978840.0
2019-04-18,50100,50500,48850,48900,265722,1319265.0,26978840.0
2019-04-19,49250,49250,48700,48850,99982,1317916.0,26978840.0
2019-04-22,48900,49150,48100,48300,134964,1303078.0,26978840.0
2019-04-23,48050,48200,46150,47350,284481,1277448.0,26978840.0
2019-04-24,47000,47350,46700,46700,128946,1259912.0,26978840.0
2019-04-25,46700,46800,46150,46150,102104,1245073.0,26978840.0
2019-04-26,46150,46300,45200,45250,152120,1220793.0,26978840.0
2019-04-29,45350,45950,45350,45950,89789,1239678.0,26978840.0
2019-04-30,46000,46400,45600,46200,96772,1246422.0,26978840.0
2019-05-02,45950,47300,45600,47200,140246,1273401.0,26978840.0
2019-05-03,47050,47200,46600,46850,79590,1263959.0,26978840.0
2019-05-07,45750,45950,45100,45150,208153,1218095.0,26978840.0
2019-05-08,45000,45400,44550,45200,125884,1219444.0,26978840.0
2019-05-09,45300,45350,43950,43950,133877,1185720.0,26978840.0
2019-05-10,43950,44950,43600,44850,111131,1210001.0,26978840.0
2019-05-13,44300,47000,43700,44200,135608,1192465.0,26978840.0
2019-05-14,43600,46550,43600,46500,211802,1254516.0,26978840.0
2019-05-15,46600,48100,45950,47950,226423,1293635.0,26978840.0
2019-05-16,47900,48000,47000,47800,127592,1289589.0,26978840.0
2019-05-17,47800,48650,47400,47550,140016,1282844.0,26978840.0
2019-05-20,47600,48600,45850,46000,118511,1241027.0,26978840.0
2019-05-21,45500,46550,44750,44850,144587,1210001.0,26978840.0
2019-05-22,45850,45950,44650,44750,55547,1207303.0,26978840.0
2019-05-23,44650,45100,44000,44450,75228,1199209.0,26978840.0
2019-05-24,44200,45600,44200,44700,74402,1205954.0,26978840.0
2019-05-27,44400,44950,43650,43950,89072,1185720.0,26978840.0
2019-05-28,44050,44650,40100,41700,450484,1125018.0,26978840.0
2019-05-29,40950,41400,39450,39550,346212,1067013.0,26978840.0
2019-05-30,39500,41250,39500,41200,198875,1111528.0,26978840.0
2019-05-31,41200,41600,40600,40750,115776,1099388.0,26978840.0
2019-06-03,40400,41650,40400,41600,82142,1122320.0,26978840.0
2019-06-04,41600,41900,41250,41650,96755,1123669.0,26978840.0
2019-06-05,41950,42150,41250,41600,70162,1122320.0,26978840.0
2019-06-07,41350,41850,41100,41850,70129,1129064.0,26978840.0
2019-06-10,42000,42250,41700,42050,73658,1134460.0,26978840.0
2019-06-11,42050,43200,41750,43150,77701,1164137.0,26978840.0
2019-06-12,43300,43350,42450,42650,49953,1150648.0,26978840.0
2019-06-13,42750,43500,42450,43500,90000,1173580.0,26978840.0
2019-06-14,43400,43400,41650,42050,118028,1134460.0,26978840.0
2019-06-17,41600,42250,41400,41900,63514,1130413.0,26978840.0
2019-06-18,41600,42700,41600,42600,77038,1149299.0,26978840.0
2019-06-19,43100,43700,42650,43000,68321,1160090.0,26978840.0
2019-06-20,43500,43650,43100,43450,52911,1172231.0,26978840.0
2019-06-21,43300,43700,42700,43250,53215,1166835.0,26978840.0
2019-06-24,43450,43600,42800,43050,40447,1161439.0,26978840.0
2019-06-25,42850,43700,42750,42850,54325,1156043.0,26978840.0
2019-06-26,42650,42950,42300,42400,42521,1143903.0,26978840.0
2019-06-27,42400,43700,42300,43050,53537,1161439.0,26978840.0
2019-06-28,42700,42950,42200,42700,51861,1151996.0,26978840.0
2019-07-01,44000,44200,43200,43850,90535,1183022.0,26978840.0
2019-07-02,44750,46050,44200,44250,194978,1193814.0,26978840.0
2019-07-03,44500,45550,44500,45100,119163,1216746.0,26978840.0
2019-07-04,46000,46500,44100,45350,158653,1223490.0,26978840.0
2019-07-05,45350,46150,45000,45900,106508,1238329.0,26978840.0
2019-07-08,46400,46600,43900,44600,169098,1203256.0,26978840.0
2019-07-09,44400,44800,41600,42000,210292,1133111.0,26978840.0
2019-07-10,42150,42600,41100,41250,114719,1112877.0,26978840.0
2019-07-11,41400,42400,41300,41600,97242,1122320.0,26978840.0
2019-07-12,42450,42950,41550,41850,131593,1129064.0,26978840.0
2019-07-15,42050,42300,40900,41350,88016,1115575.0,26978840.0
2019-07-16,41900,43650,41900,42400,166448,1143903.0,26978840.0
2019-07-17,42800,43000,41150,41550,106913,1120971.0,26978840.0
2019-07-18,43150,43900,40900,41000,262620,1106132.0,26978840.0
2019-07-19,41200,43400,40750,43000,221769,1160090.0,26978840.0
2019-07-22,43200,43700,42400,43400,86437,1170882.0,26978840.0
2019-07-23,43350,43800,42700,42850,52148,1156043.0,26978840.0
2019-07-24,42900,43500,42200,42300,74128,1141205.0,26978840.0
2019-07-25,42100,42350,41250,41700,75212,1125018.0,26978840.0
2019-07-26,41100,41700,40800,41000,75946,1106132.0,26978840.0
2019-07-29,41250,41250,39750,39750,128221,1072409.0,26978840.0
2019-07-30,39250,40250,39250,39600,63678,1068362.0,26978840.0
2019-07-31,39600,40000,39050,39950,80384,1077805.0,26978840.0
2019-08-01,39800,40100,39250,39650,52017,1069711.0,26978840.0
2019-08-02,39050,40150,38750,39950,112617,1077805.0,26978840.0
2019-08-05,40250,40850,38150,38250,177663,1031941.0,26978840.0
2019-08-06,36950,38850,36150,37700,129937,1017102.0,26978840.0
2019-08-07,37700,38600,36650,37000,140068,998217.0,26978840.0
2019-08-08,37700,37950,36900,37650,103378,1015753.0,26978840.0
2019-08-09,38250,39650,38000,38600,150140,1041383.0,26978840.0
2019-08-12,38100,39850,37850,39550,88691,1067013.0,26978840.0
2019-08-13,39100,40150,38950,39200,100481,1057571.0,26978840.0
2019-08-14,39600,40150,39100,40050,78305,1080503.0,26978840.0
2019-08-16,40550,40950,39500,39550,102474,1067013.0,26978840.0
2019-08-19,40100,40550,39900,40250,81074,1085898.0,26978840.0
2019-08-20,40050,40900,40050,40850,53432,1102086.0,26978840.0
2019-08-21,40850,41400,40500,41000,55660,1106132.0,26978840.0
2019-08-22,41200,42450,40650,41500,103863,1119622.0,26978840.0
2019-08-23,40800,41050,40550,40750,71194,1099388.0,26978840.0
2019-08-26,39700,40300,39550,39650,52806,1069711.0,26978840.0
2019-08-27,39700,40050,39200,39200,78200,1057571.0,26978840.0
2019-08-28,39300,39850,39150,39700,44649,1071060.0,26978840.0
2019-08-29,39850,40200,39200,39500,48682,1065664.0,26978840.0
2019-08-30,39700,40300,39700,39800,41625,1073758.0,26978840.0
2019-09-02,40000,40000,39250,39800,48679,1073758.0,26978840.0
2019-09-03,39500,40450,39500,40150,57305,1083200.0,26978840.0
2019-09-04,40000,41000,39750,40900,77682,1103435.0,26978840.0
2019-09-05,40900,41300,40700,40950,60281,1104783.0,26978840.0
2019-09-06,41300,43000,41300,42100,162507,1135809.0,26978840.0
2019-09-09,42350,42550,41300,41550,80706,1120971.0,26978840.0
2019-09-10,41500,42250,41250,42000,52412,1133111.0,26978840.0
2019-09-11,42250,42350,41700,42100,83757,1135809.0,26978840.0
2019-09-16,42150,42400,41500,42100,61447,1135809.0,26978840.0
2019-09-17,42150,42300,41850,42000,57399,1133111.0,26978840.0
2019-09-18,42200,42900,41950,42500,61854,1146601.0,26978840.0
2019-09-19,42400,42950,42050,42200,55142,1138507.0,26978840.0
2019-09-20,42050,43550,42000,43550,102502,1174928.0,26978840.0
2019-09-23,43550,43550,42850,43050,61448,1161439.0,26978840.0
2019-09-24,43200,43700,42750,43600,61444,1176277.0,26978840.0
2019-09-25,43200,44200,42550,42550,102949,1147950.0,26978840.0
2019-09-26,42650,42900,42000,42250,53244,1139856.0,26978840.0
2019-09-27,42450,42700,41350,41400,41877,1116924.0,26978840.0
2019-09-30,41150,42000,41150,41800,33043,,
2019-10-01,41500,42650,41500,42500,31980,,
2019-10-02,42150,42400,41700,41700,43079,,
2019-10-04,41500,42450,41400,41600,39644,,
2019-10-07,41500,42300,41250,41400,48408,,
