농심홀딩스(072710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-07-03,65600,66400,65600,66000,472,306092.0,4637758.0
2009-07-06,66000,66000,65400,66000,722,306092.0,4637758.0
2009-07-07,66000,66700,65800,66100,957,306556.0,4637758.0
2009-07-08,66500,66500,65500,65900,1615,305628.0,4637758.0
2009-07-09,66000,66000,65700,65900,2686,305628.0,4637758.0
2009-07-10,66700,66700,65900,66000,431,306092.0,4637758.0
2009-07-13,66600,66600,65000,66100,1638,306556.0,4637758.0
2009-07-14,66100,66300,65900,66000,979,306092.0,4637758.0
2009-07-15,66000,67000,66000,66500,4371,308411.0,4637758.0
2009-07-16,69500,69500,65600,66400,2389,307947.0,4637758.0
2009-07-17,66700,68300,66700,68300,42123,316759.0,4637758.0
2009-07-20,68300,68300,68000,68000,5396,315368.0,4637758.0
2009-07-21,69400,69400,68000,68100,582,315831.0,4637758.0
2009-07-22,68100,69000,67500,68100,4428,315831.0,4637758.0
2009-07-23,68000,68000,66300,66300,11931,307483.0,4637758.0
2009-07-24,66500,67800,66500,66900,16192,310266.0,4637758.0
2009-07-27,67000,67800,66200,66200,1826,307020.0,4637758.0
2009-07-28,67900,67900,66100,66200,371,307020.0,4637758.0
2009-07-29,66500,66500,65000,65000,2056,301454.0,4637758.0
2009-07-30,65100,65100,64000,64500,4947,299135.0,4637758.0
2009-07-31,64800,65500,63800,64500,1704,299135.0,4637758.0
2009-08-03,65800,65800,64000,64800,3055,300527.0,4637758.0
2009-08-04,65400,65500,64500,65100,2519,301918.0,4637758.0
2009-08-05,65100,65200,64500,65100,3216,301918.0,4637758.0
2009-08-06,66200,66200,65100,65100,653,301918.0,4637758.0
2009-08-07,65800,65800,65100,65400,714,303309.0,4637758.0
2009-08-10,65500,65600,64100,64600,505,299599.0,4637758.0
2009-08-11,65300,65300,64400,64600,899,299599.0,4637758.0
2009-08-12,64700,64700,64000,64300,1162,298208.0,4637758.0
2009-08-13,64300,65400,64300,65400,893,303309.0,4637758.0
2009-08-14,65200,65500,65000,65300,377,302846.0,4637758.0
2009-08-17,64900,65900,64700,65100,1172,301918.0,4637758.0
2009-08-18,64300,65600,64300,65500,1425,303773.0,4637758.0
2009-08-19,65700,65800,65100,65300,620,302846.0,4637758.0
2009-08-20,65800,66500,65500,66400,2510,307947.0,4637758.0
2009-08-21,66400,66400,65000,65600,1724,304237.0,4637758.0
2009-08-24,65600,66900,65300,65900,7398,305628.0,4637758.0
2009-08-25,65400,65900,65300,65500,4071,303773.0,4637758.0
2009-08-26,65500,67000,65400,66500,10593,308411.0,4637758.0
2009-08-27,67000,68300,66700,67000,8816,310730.0,4637758.0
2009-08-28,67000,67800,66900,67000,6044,310730.0,4637758.0
2009-08-31,67000,67200,65000,65000,3096,301454.0,4637758.0
2009-09-01,65000,65500,63500,64800,13310,300527.0,4637758.0
2009-09-02,65700,66700,65000,66100,2005,306556.0,4637758.0
2009-09-03,65400,67000,65400,66600,464,308875.0,4637758.0
2009-09-04,65700,67300,65700,67300,1940,312121.0,4637758.0
2009-09-07,67600,68000,67100,67200,785,311657.0,4637758.0
2009-09-08,67500,68700,67500,68600,4115,318150.0,4637758.0
2009-09-09,68500,71000,68500,69400,5082,321860.0,4637758.0
2009-09-10,70800,77000,70100,74000,6797,343194.0,4637758.0
2009-09-11,74400,74400,73000,73700,3148,341803.0,4637758.0
2009-09-14,74400,74400,73600,74000,8672,343194.0,4637758.0
2009-09-15,74400,75700,73000,73000,1944,338556.0,4637758.0
2009-09-16,73100,74900,72600,74000,2087,343194.0,4637758.0
2009-09-17,74400,74500,71500,72800,4772,337629.0,4637758.0
2009-09-18,74600,74600,71400,72500,12687,336237.0,4637758.0
2009-09-21,72800,73500,71700,72300,4878,335310.0,4637758.0
2009-09-22,72300,72300,71500,72000,3792,333919.0,4637758.0
2009-09-23,71900,72000,70600,71900,1909,333455.0,4637758.0
2009-09-24,72600,72600,70500,71900,2146,333455.0,4637758.0
2009-09-25,72100,72500,71000,71900,2468,333455.0,4637758.0
2009-09-28,72300,72600,71700,72400,1011,335774.0,4637758.0
2009-09-29,72600,73200,72300,72800,571,337629.0,4637758.0
2009-09-30,72800,73500,72000,73200,1095,339484.0,4637758.0
2009-10-01,73600,73600,72200,72900,2053,338093.0,4637758.0
2009-10-05,72800,73000,71300,72800,8188,337629.0,4637758.0
2009-10-06,72800,74000,72400,72800,4624,337629.0,4637758.0
2009-10-07,72800,74000,72500,72800,2294,337629.0,4637758.0
2009-10-08,73800,74000,72600,73900,2119,342730.0,4637758.0
2009-10-09,74600,74600,73000,73900,1474,342730.0,4637758.0
2009-10-12,74600,74600,72600,74300,633,344585.0,4637758.0
2009-10-13,74700,74700,70000,74400,502,345049.0,4637758.0
2009-10-14,74400,74400,72200,74000,524,343194.0,4637758.0
2009-10-15,73500,74000,71400,72900,1328,338093.0,4637758.0
2009-10-16,72900,73200,70500,71700,1314,332527.0,4637758.0
2009-10-19,71500,71900,69300,71300,3628,330672.0,4637758.0
2009-10-20,72000,72000,69500,70400,2255,326498.0,4637758.0
2009-10-21,70300,70800,69500,70400,2628,326498.0,4637758.0
2009-10-22,69800,70700,69400,70500,2820,326962.0,4637758.0
2009-10-23,70500,72100,70500,71000,1744,329281.0,4637758.0
2009-10-26,71000,71000,69700,70000,772,324643.0,4637758.0
2009-10-27,70200,70600,68900,69900,997,324179.0,4637758.0
2009-10-28,69800,70100,69100,70000,1747,324643.0,4637758.0
2009-10-29,69500,70100,68200,69200,3165,320933.0,4637758.0
2009-10-30,69700,70000,68300,69800,1407,323716.0,4637758.0
2009-11-02,68600,69300,67900,68000,3624,315368.0,4637758.0
2009-11-03,68300,69200,68000,69000,1829,320005.0,4637758.0
2009-11-04,69700,69800,68500,68600,3844,318150.0,4637758.0
2009-11-05,69700,69700,68200,68900,717,319542.0,4637758.0
2009-11-06,69500,69500,68500,69200,1249,320933.0,4637758.0
2009-11-09,69600,69700,68500,69600,166,322788.0,4637758.0
2009-11-10,69600,69900,69300,69600,241,322788.0,4637758.0
2009-11-11,69900,69900,68900,69700,683,323252.0,4637758.0
2009-11-12,69600,70300,69600,70000,1059,324643.0,4637758.0
2009-11-13,68900,70400,68900,70400,1137,326500.0,4637787.0
2009-11-16,69300,70400,69300,70400,660,326500.0,4637787.0
2009-11-17,70800,70800,69300,70400,1137,326500.0,4637787.0
2009-11-18,70400,70600,69900,70400,337,326500.0,4637787.0
2009-11-19,70800,70800,69900,70600,628,327428.0,4637787.0
2009-11-20,69800,70600,69800,70600,628,327428.0,4637787.0
2009-11-23,70600,70600,70000,70400,127,326500.0,4637787.0
2009-11-24,70400,70400,70000,70400,55,326500.0,4637787.0
2009-11-25,70000,71500,70000,71200,632,330210.0,4637787.0
2009-11-26,71200,71900,71200,71600,253,332066.0,4637787.0
2009-11-27,71200,82300,70200,70200,3878,325573.0,4637787.0
2009-11-30,70500,72400,70500,71900,104,333457.0,4637787.0
2009-12-01,72300,72300,70600,70800,98,328355.0,4637787.0
2009-12-02,71900,72100,70600,72100,767,334384.0,4637787.0
2009-12-03,72700,72900,72000,72500,247,336240.0,4637787.0
2009-12-04,71000,72900,71000,72000,277,333921.0,4637787.0
2009-12-07,70000,71500,70000,70800,432,328355.0,4637787.0
2009-12-08,70800,71000,70100,70100,1447,325109.0,4637787.0
2009-12-09,70100,71400,70100,71200,1013,330210.0,4637787.0
2009-12-10,71200,71200,71200,71200,11,330210.0,4637787.0
2009-12-11,71200,72900,70700,72800,2987,337631.0,4637788.0
2009-12-14,73400,75000,70700,73600,1701,341341.0,4637788.0
2009-12-15,73400,73400,72000,73000,221,338559.0,4637788.0
2009-12-16,71800,72800,71600,72700,5204,337167.0,4637788.0
2009-12-17,72600,72600,71300,72000,292,333921.0,4637788.0
2009-12-18,71900,72600,70900,72200,1380,334848.0,4637788.0
2009-12-21,72000,72000,71400,72000,265,333921.0,4637788.0
2009-12-22,71400,73000,70600,72500,5394,336240.0,4637788.0
2009-12-23,72000,72500,71200,71300,343,330674.0,4637788.0
2009-12-24,71200,72000,71000,71700,2390,332529.0,4637788.0
2009-12-28,71200,72500,71000,71500,1878,331602.0,4637788.0
2009-12-29,70300,72700,69200,71200,903,330211.0,4637788.0
2009-12-30,72600,72600,70800,71200,2450,330211.0,4637788.0
2010-01-04,71200,71800,70500,70700,144,327892.0,4637788.0
2010-01-05,70000,71500,69800,70900,1235,328819.0,4637788.0
2010-01-06,71200,71200,69900,70700,272,327892.0,4637788.0
2010-01-07,70600,70600,69800,70000,178,324645.0,4637788.0
2010-01-08,70000,70400,68900,69300,2766,321399.0,4637788.0
2010-01-11,69000,69100,67900,69000,1923,320007.0,4637788.0
2010-01-12,68000,68900,67900,68600,3368,318152.0,4637788.0
2010-01-13,69000,69000,66500,66500,2580,308413.0,4637788.0
2010-01-14,66500,67900,65700,66400,3855,307949.0,4637788.0
2010-01-15,66700,67700,66400,67100,443,311196.0,4637788.0
2010-01-18,67000,67400,64500,66100,11441,306558.0,4637788.0
2010-01-19,66500,66900,65000,65000,9839,301456.0,4637788.0
2010-01-20,65100,66900,65100,66800,3720,309804.0,4637788.0
2010-01-21,67200,67200,65700,66800,1319,309804.0,4637790.0
2010-01-22,66700,66900,65900,66900,1470,310268.0,4637790.0
2010-01-25,66800,67000,65000,66800,1430,309804.0,4637790.0
2010-01-26,66400,66500,65000,66400,3479,307949.0,4637790.0
2010-01-27,65300,66400,65300,66300,1165,307485.0,4637790.0
2010-01-28,65400,66300,65400,66200,4433,307022.0,4637790.0
2010-01-29,64500,65500,64200,65500,1240,303775.0,4637790.0
2010-02-01,66100,66100,64300,64300,450,298210.0,4637790.0
2010-02-02,65000,66300,65000,66100,2176,306558.0,4637790.0
2010-02-03,66100,66800,65900,66000,2144,306094.0,4637790.0
2010-02-04,66900,66900,65700,66500,1116,308413.0,4637790.0
2010-02-05,66500,66500,65500,65800,441,305167.0,4637790.0
2010-02-08,65800,65800,65000,65500,53,303775.0,4637790.0
2010-02-09,65500,65500,64300,64800,435,300529.0,4637790.0
2010-02-10,66400,66400,63700,64300,655,298210.0,4637790.0
2010-02-11,66300,66300,63000,64000,512,296819.0,4637790.0
2010-02-12,64700,64700,63300,63700,716,295427.0,4637790.0
2010-02-16,63100,65300,63100,64500,4792,299137.0,4637790.0
2010-02-17,64500,64500,64100,64300,576,298210.0,4637790.0
2010-02-18,66000,66000,64200,65100,101,301920.0,4637790.0
2010-02-19,66000,66000,63800,64000,390,296819.0,4637790.0
2010-02-22,64000,65200,63600,65100,1372,301920.0,4637790.0
2010-02-23,65100,65600,64500,65300,67,302848.0,4637790.0
2010-02-24,64100,66000,64000,66000,280,306094.0,4637790.0
2010-02-25,64600,64800,64300,64600,333,299601.0,4637790.0
2010-02-26,64900,65100,64000,64000,648,296819.0,4637790.0
2010-03-02,65100,65100,62900,64400,1222,298674.0,4637790.0
2010-03-03,65100,65100,64400,64500,254,299137.0,4637790.0
2010-03-04,65300,65300,64400,64600,810,299601.0,4637790.0
2010-03-05,64700,64800,64700,64800,872,300529.0,4637790.0
2010-03-08,63000,64900,63000,64500,2117,299137.0,4637790.0
2010-03-09,64500,64800,63600,63600,965,294963.0,4637790.0
2010-03-10,63300,64800,63300,63900,267,296355.0,4637790.0
2010-03-11,64400,64400,63300,63700,806,295427.0,4637790.0
2010-03-12,63900,64300,63400,64300,1072,298210.0,4637790.0
2010-03-15,63500,64300,63200,63200,5875,293108.0,4637790.0
2010-03-16,63200,64000,63200,63700,2794,295427.0,4637790.0
2010-03-17,64100,64200,64000,64200,1102,297746.0,4637790.0
2010-03-18,64200,65000,63800,64600,2016,299601.0,4637790.0
2010-03-19,64900,64900,64000,64500,4489,299137.0,4637790.0
2010-03-22,64500,64500,63800,63800,272,295891.0,4637790.0
2010-03-23,63800,64300,63800,64200,1254,297746.0,4637790.0
2010-03-24,64300,64300,63800,64200,813,297746.0,4637790.0
2010-03-25,64000,64200,63800,63900,415,296355.0,4637790.0
2010-03-26,64200,64200,63700,63700,2096,295427.0,4637790.0
2010-03-29,63700,63700,62800,62800,1443,291253.0,4637790.0
2010-03-30,62800,63600,62700,62900,2398,291717.0,4637790.0
2010-03-31,62700,62800,62400,62800,1742,291253.0,4637790.0
2010-04-01,62800,62800,62400,62600,827,290326.0,4637790.0
2010-04-02,62600,63300,62000,63300,1579,293572.0,4637790.0
2010-04-05,63100,63100,62300,62500,1201,289862.0,4637790.0
2010-04-06,63200,63200,62300,62300,560,288934.0,4637790.0
2010-04-07,62300,62700,62200,62500,2583,289862.0,4637790.0
2010-04-08,62900,62900,61800,62000,2416,287543.0,4637790.0
2010-04-09,62000,62000,61400,61900,2158,287079.0,4637790.0
2010-04-12,61500,63400,61500,62100,1462,288007.0,4637790.0
2010-04-13,62000,62400,61500,62300,816,288934.0,4637790.0
2010-04-14,62600,62600,62000,62400,1314,289398.0,4637790.0
2010-04-15,62400,62400,61400,62000,1621,287543.0,4637790.0
2010-04-16,62000,62100,61500,62100,1214,288007.0,4637790.0
2010-04-19,61600,62200,61600,62000,679,287543.0,4637790.0
2010-04-20,62000,62000,61500,61800,5793,286615.0,4637790.0
2010-04-21,61800,63400,61500,62200,14760,288471.0,4637790.0
2010-04-22,62000,62400,61600,61800,9877,286615.0,4637790.0
2010-04-23,61700,61800,61700,61800,4565,286615.0,4637790.0
2010-04-26,61700,61900,61500,61800,2563,286615.0,4637790.0
2010-04-27,61600,61800,61600,61800,4899,286615.0,4637790.0
2010-04-28,61500,62000,61400,61700,3905,286152.0,4637790.0
2010-04-29,61600,62300,61400,62200,3150,288471.0,4637790.0
2010-04-30,62300,64100,62200,63700,4312,295427.0,4637790.0
2010-05-03,63600,64200,63300,64000,2277,296819.0,4637790.0
2010-05-04,63500,65400,63500,65100,1219,301920.0,4637790.0
2010-05-06,65000,65000,63400,64500,873,299137.0,4637790.0
2010-05-07,64000,64500,62000,64500,2758,299137.0,4637790.0
2010-05-10,63400,65200,63100,65200,3431,302384.0,4637790.0
2010-05-11,65200,65600,64300,65100,495,301920.0,4637790.0
2010-05-12,65100,65200,64600,64700,266,300065.0,4637790.0
2010-05-13,64200,66000,64200,66000,2372,306094.0,4637790.0
2010-05-14,65900,65900,64900,65700,214,304703.0,4637790.0
2010-05-17,67500,67500,64500,64600,772,299601.0,4637790.0
2010-05-18,64600,65200,63600,65000,1323,301456.0,4637790.0
2010-05-19,64300,65100,64200,65000,407,301456.0,4637790.0
2010-05-20,65000,65200,64300,65000,1452,301456.0,4637790.0
2010-05-24,65000,65000,64000,64800,1111,300529.0,4637790.0
2010-05-25,64800,64800,61600,61600,2825,285688.0,4637790.0
2010-05-26,62500,63700,61600,62800,3788,291253.0,4637790.0
2010-05-27,63500,65000,62700,65000,3153,301456.0,4637790.0
2010-05-28,65100,65200,63300,64900,2147,300993.0,4637790.0
2010-05-31,65100,66500,64500,65400,980,303311.0,4637790.0
2010-06-01,65000,66000,64700,66000,1327,306094.0,4637790.0
2010-06-03,65800,66600,65000,66100,819,306558.0,4637790.0
2010-06-04,66300,66300,65900,66100,365,306558.0,4637790.0
2010-06-07,64200,66000,64200,65900,1115,305630.0,4637790.0
2010-06-08,66300,67300,66100,66600,260,308877.0,4637790.0
2010-06-09,66400,66400,65300,66000,795,306094.0,4637790.0
2010-06-10,66000,66000,65200,65600,497,304239.0,4637790.0
2010-06-11,65600,66300,65200,66200,1164,307022.0,4637790.0
2010-06-14,65700,66100,65400,66000,675,306094.0,4637790.0
2010-06-15,65500,66100,65400,66100,357,306558.0,4637790.0
2010-06-16,66100,66400,65500,66400,447,307949.0,4637790.0
2010-06-17,65700,65900,65100,65800,1206,305167.0,4637790.0
2010-06-18,65200,65700,65200,65700,985,304703.0,4637790.0
2010-06-21,65800,66000,65100,65700,2862,304703.0,4637790.0
2010-06-22,65400,65700,65100,65700,905,304703.0,4637790.0
2010-06-23,65300,65700,64100,65600,2458,304239.0,4637790.0
2010-06-24,65500,65600,64800,64800,803,300529.0,4637790.0
2010-06-25,64500,64900,64500,64700,3132,300065.0,4637790.0
2010-06-28,64300,64800,63800,64300,1007,298210.0,4637790.0
2010-06-29,64100,64500,64000,64500,1169,299137.0,4637790.0
2010-06-30,64500,64900,64500,64500,46,299137.0,4637790.0
2010-07-01,64500,66500,63200,65700,3177,304703.0,4637790.0
2010-07-02,65700,66200,65700,66200,867,307022.0,4637790.0
2010-07-05,66000,66200,66000,66000,162,306094.0,4637790.0
2010-07-06,65100,65900,64100,65100,809,301920.0,4637790.0
2010-07-07,65700,65700,64700,65300,332,302848.0,4637790.0
2010-07-08,64300,65500,64300,64600,327,299601.0,4637790.0
2010-07-09,64600,65000,64000,64900,1401,300993.0,4637790.0
2010-07-12,65500,65500,63900,65100,3432,301920.0,4637790.0
2010-07-13,64300,65300,63800,65000,2102,301456.0,4637790.0
2010-07-14,64900,64900,63800,64300,5759,298210.0,4637790.0
2010-07-15,64300,64300,62600,62600,9964,290326.0,4637790.0
2010-07-16,62600,63300,62200,63000,1477,292181.0,4637790.0
2010-07-19,62500,63300,62500,63200,15091,293108.0,4637790.0
2010-07-20,63200,63500,62900,63400,1448,294036.0,4637790.0
2010-07-21,63300,63400,62300,62700,1809,290789.0,4637790.0
2010-07-22,62400,62900,62400,62900,1691,291717.0,4637790.0
2010-07-23,63000,63000,62300,62500,1067,289862.0,4637790.0
2010-07-26,62900,62900,62500,62800,1733,291253.0,4637790.0
2010-07-27,62600,62800,62300,62800,1024,291253.0,4637790.0
2010-07-28,62700,62700,62100,62500,1959,289862.0,4637790.0
2010-07-29,62500,62700,62200,62700,3103,290789.0,4637790.0
2010-07-30,62600,62700,62200,62700,762,290789.0,4637790.0
2010-08-02,62700,62900,62300,62800,2014,291253.0,4637790.0
2010-08-03,62800,62900,62300,62700,1217,290789.0,4637790.0
2010-08-04,62800,63400,62200,62900,4142,291717.0,4637790.0
2010-08-05,62900,62900,62300,62700,927,290789.0,4637790.0
2010-08-06,62500,62800,62100,62600,1528,290326.0,4637790.0
2010-08-09,62900,62900,62500,62600,1281,290326.0,4637790.0
2010-08-10,62900,63200,62500,62900,2270,291717.0,4637790.0
2010-08-11,62700,62900,62000,62200,1616,288471.0,4637790.0
2010-08-12,62400,62800,62000,62600,1155,290326.0,4637790.0
2010-08-13,62400,62400,61400,61900,6242,287079.0,4637790.0
2010-08-16,61800,62000,61100,62000,3832,287543.0,4637790.0
2010-08-17,62000,62100,61700,62100,2405,288007.0,4637790.0
2010-08-18,62200,62300,61300,61700,4768,286152.0,4637790.0
2010-08-19,61700,61700,60900,61100,4160,283369.0,4637790.0
2010-08-20,61100,61600,61000,61600,1164,285688.0,4637790.0
2010-08-23,61000,61400,60500,61300,5930,284297.0,4637790.0
2010-08-24,60800,61700,60800,61700,2920,286152.0,4637790.0
2010-08-25,61000,61600,60800,61400,1298,284760.0,4637790.0
2010-08-26,61500,61700,61000,61300,2849,284297.0,4637790.0
2010-08-27,61300,61600,60800,61600,2464,285688.0,4637790.0
2010-08-30,61400,61400,60900,61100,908,283369.0,4637790.0
2010-08-31,61000,61600,60700,60800,3053,281978.0,4637790.0
2010-09-01,60900,61600,60800,61300,1045,284297.0,4637790.0
2010-09-02,61000,61300,60700,61100,2234,283369.0,4637790.0
2010-09-03,60900,60900,60200,60300,7545,279659.0,4637790.0
2010-09-06,60300,61100,60000,60400,3946,280123.0,4637790.0
2010-09-07,60400,60600,60000,60400,1399,280123.0,4637790.0
2010-09-08,60300,60900,60000,60600,3007,281050.0,4637790.0
2010-09-09,60400,60700,60000,60700,3005,281514.0,4637790.0
2010-09-10,60600,61200,60100,61000,4387,282905.0,4637790.0
2010-09-13,61000,61000,60300,60800,4110,281978.0,4637790.0
2010-09-14,60600,60800,60400,60700,4670,281514.0,4637790.0
2010-09-15,60700,60900,60200,60900,2776,282441.0,4637790.0
2010-09-16,60400,60900,60100,60700,3571,281514.0,4637790.0
2010-09-17,60200,60900,60200,60700,1234,281514.0,4637790.0
2010-09-20,60500,60900,60500,60900,1635,282441.0,4637790.0
2010-09-24,60900,61500,60900,61300,1710,284297.0,4637790.0
2010-09-27,61500,61500,61000,61300,1580,284297.0,4637790.0
2010-09-28,61300,61300,60900,61000,694,282905.0,4637790.0
2010-09-29,61000,61900,60700,61800,2800,286615.0,4637790.0
2010-09-30,61200,61700,61200,61600,1596,285688.0,4637790.0
2010-10-01,61200,61600,61200,61500,1479,285224.0,4637790.0
2010-10-04,61800,61900,61500,61800,1328,286615.0,4637790.0
2010-10-05,61500,61800,61100,61600,3636,285688.0,4637790.0
2010-10-06,61700,61800,61300,61800,4483,286615.0,4637790.0
2010-10-07,61800,61800,61000,61300,6731,284297.0,4637790.0
2010-10-08,61300,61600,60900,61500,3499,285224.0,4637790.0
2010-10-11,61700,61700,60800,61000,4732,282905.0,4637790.0
2010-10-12,60800,61300,60800,61200,2432,283833.0,4637790.0
2010-10-13,61200,61400,60900,61400,2439,284760.0,4637790.0
2010-10-14,61300,61500,60800,61200,10474,283833.0,4637790.0
2010-10-15,61200,61500,60800,61300,3072,284297.0,4637790.0
2010-10-18,61600,61700,61300,61400,2934,284760.0,4637790.0
2010-10-19,61300,61700,61100,61400,3145,284760.0,4637790.0
2010-10-20,61300,61500,61000,61500,1710,285224.0,4637790.0
2010-10-21,61600,61600,60900,61300,5791,284297.0,4637790.0
2010-10-22,61600,61600,61000,61200,4054,283833.0,4637790.0
2010-10-25,61000,61300,60700,61300,5683,284297.0,4637790.0
2010-10-26,61400,61400,60900,60900,4909,282441.0,4637790.0
2010-10-27,61000,61300,60800,60800,7982,281978.0,4637790.0
2010-10-28,61600,61600,60900,61000,3332,282905.0,4637790.0
2010-10-29,61300,61900,61100,61500,5869,285224.0,4637790.0
2010-11-01,61800,61800,61200,61300,5321,284297.0,4637790.0
2010-11-02,61300,61700,61000,61300,4996,284297.0,4637790.0
2010-11-03,61400,61600,61100,61400,2908,284760.0,4637790.0
2010-11-04,61600,61900,61200,61700,5786,286152.0,4637790.0
2010-11-05,61800,61800,61200,61400,7635,284760.0,4637790.0
2010-11-08,61400,61400,60700,61200,7243,283833.0,4637790.0
