시디즈(134790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-09-09,38450,38900,37950,38250,1995,76500.0,2000000.0
2019-09-10,39100,39100,37600,38200,628,76400.0,2000000.0
2019-09-11,38450,38900,38200,38350,1037,76700.0,2000000.0
2019-09-16,39000,39000,38100,38450,1132,76900.0,2000000.0
2019-09-17,38800,38900,38250,38500,1957,77000.0,2000000.0
2019-09-18,38500,39000,38500,38700,1227,77400.0,2000000.0
2019-09-19,39000,39050,38550,38850,941,77700.0,2000000.0
2019-09-20,38850,39250,38600,38900,3865,77800.0,2000000.0
2019-09-23,38800,39100,38450,38850,1411,77700.0,2000000.0
2019-09-24,39550,39550,38850,38850,3017,77700.0,2000000.0
2019-09-25,39600,39600,38500,39000,1275,78000.0,2000000.0
2019-09-26,39700,39700,38400,39050,1473,78100.0,2000000.0
2019-09-27,39050,39950,38700,39000,639,78000.0,2000000.0
2019-09-30,39250,39800,38250,39100,104,78200.0,2000000.0
2019-10-01,39500,40500,39000,40500,2189,81000.0,2000000.0
2019-10-02,40600,41500,40400,40400,1215,80800.0,2000000.0
2019-10-04,40950,40950,39100,40450,1625,80900.0,2000000.0
2019-10-07,40450,40450,38350,38350,3274,76700.0,2000000.0
