한올바이오파마(009420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-12-04,447,471,447,447,997000,14220.0,3000000.0
2000-12-05,457,469,451,462,1123000,14700.0,3000000.0
2000-12-06,472,481,458,462,1142300,14685.0,3000000.0
2000-12-07,458,481,453,476,951800,15150.0,3000000.0
2000-12-08,491,542,482,519,3013200,16500.0,3000000.0
2000-12-11,529,570,520,540,3114500,17190.0,3000000.0
2000-12-12,550,550,516,517,1444300,16440.0,3000000.0
2000-12-13,533,595,527,594,1884900,18900.0,3000000.0
2000-12-14,652,683,651,683,1585800,21720.0,3000000.0
2000-12-15,754,772,599,627,9278600,19950.0,3000000.0
2000-12-18,622,721,600,718,9973000,22830.0,3000000.0
2000-12-19,722,784,618,624,12346600,19830.0,3000000.0
2000-12-20,637,655,531,543,4714400,17280.0,3000000.0
2000-12-21,544,570,483,540,5937800,17190.0,3000000.0
2000-12-22,541,557,462,462,2993300,14700.0,3000000.0
2000-12-26,473,476,426,452,2176200,14370.0,3000000.0
2001-01-02,434,498,430,497,1326400,15810.0,3000000.0
2001-01-03,477,515,477,500,1830000,15900.0,3000000.0
2001-01-04,511,556,505,523,2858000,16650.0,3000000.0
2001-01-05,543,543,501,514,1584400,16350.0,3000000.0
2001-01-08,515,559,510,528,2086300,16800.0,3000000.0
2001-01-09,548,548,519,531,1766400,16890.0,3000000.0
2001-01-10,533,562,472,493,2481900,15690.0,3000000.0
2001-01-11,514,515,485,497,1311800,15810.0,3000000.0
2001-01-12,507,516,491,505,1661300,16050.0,3000000.0
2001-01-15,497,543,497,523,2018600,16620.0,3000000.0
2001-01-16,533,538,510,524,1755600,16680.0,3000000.0
2001-01-17,548,603,532,603,8173600,19170.0,3000000.0
2001-01-18,609,613,553,574,4436700,18270.0,3000000.0
2001-01-19,584,633,557,566,4595400,18000.0,3000000.0
2001-01-22,583,585,557,575,2233600,18300.0,3000000.0
2001-01-26,585,606,559,558,2553400,17760.0,3000000.0
2001-01-29,541,571,541,558,1856200,17760.0,3000000.0
2001-01-30,566,598,557,575,2850400,18300.0,3000000.0
2001-01-31,599,614,578,595,4066000,18930.0,3000000.0
2001-02-01,609,649,590,603,2968300,19170.0,3000000.0
2001-02-02,614,693,599,692,5697700,22020.0,3000000.0
2001-02-05,718,797,708,783,14288900,24900.0,3000000.0
2001-02-06,784,849,756,822,10524200,26130.0,3000000.0
2001-02-07,830,889,802,873,5052300,27750.0,3000000.0
2001-02-08,868,1001,855,1000,11775400,31800.0,3000000.0
2001-02-09,1029,1067,926,986,15800400,31350.0,3000000.0
2001-02-12,1034,1090,972,1071,8648700,34050.0,3000000.0
2001-02-13,1086,1232,1067,1231,7671500,39150.0,3000000.0
2001-02-14,1284,1355,1180,1283,10858900,40800.0,3000000.0
2001-02-15,1284,1473,1265,1472,7990900,46800.0,3000000.0
2001-02-16,1473,1553,1364,1463,8636300,46500.0,3000000.0
2001-02-19,1463,1680,1463,1680,9284200,53400.0,3000000.0
2001-02-20,1747,1841,1709,1774,5836700,56400.0,3000000.0
2001-02-21,1775,1794,1704,1746,3583200,55500.0,3000000.0
2001-02-22,1728,1775,1680,1718,3851300,54600.0,3000000.0
2001-02-23,1728,1780,1685,1718,4488500,54600.0,3000000.0
2001-02-26,1737,1831,1699,1765,4609100,56100.0,3000000.0
2001-02-27,1765,1836,1765,1803,3667800,57300.0,3000000.0
2001-02-28,1784,1888,1780,1845,4670300,58650.0,3000000.0
2001-03-02,1860,1902,1813,1845,2955800,58650.0,3000000.0
2001-03-05,1794,1869,1794,1845,1820200,58650.0,3000000.0
2001-03-06,1869,1964,1808,1845,2786600,58650.0,3000000.0
2001-03-07,1836,1898,1605,1850,3150100,58800.0,3000000.0
2001-03-08,1874,1964,1860,1925,2171900,61200.0,3000000.0
2001-03-09,1954,2011,1827,1916,2132300,60900.0,3000000.0
2001-03-12,1916,1940,1822,1897,1555200,60300.0,3000000.0
2001-03-13,1813,1912,1813,1888,1717900,60000.0,3000000.0
2001-03-14,1907,1964,1898,1935,1591200,61500.0,3000000.0
2001-03-15,1916,1959,1907,1935,1592300,61500.0,3000000.0
2001-03-16,1945,2011,1935,1958,1893300,62250.0,3000000.0
2001-03-19,1959,1959,1907,1916,1674500,60900.0,3000000.0
2001-03-20,1940,1940,1879,1892,1284800,60150.0,3000000.0
2001-03-21,1860,1898,1827,1892,1494800,60150.0,3000000.0
2001-03-22,1893,1916,1874,1892,973500,60150.0,3000000.0
2001-03-23,1898,2105,1888,2029,3678800,64500.0,3000000.0
2001-03-26,2077,2115,1907,1954,2059400,62100.0,3000000.0
2001-03-27,1935,1973,1898,1944,1775400,61800.0,3000000.0
2001-03-28,1902,1954,1902,1921,1310300,61050.0,3000000.0
2001-03-29,1916,1931,1898,1916,1061900,60900.0,3000000.0
2001-03-30,1898,1973,1898,1921,1205100,61050.0,3000000.0
2001-04-02,1907,1959,1907,1925,800300,61200.0,3000000.0
2001-04-03,1916,2030,1916,1982,1486400,63000.0,3000000.0
2001-04-04,2001,2219,1973,2048,4496700,65100.0,3000000.0
2001-04-06,2096,2124,1992,1996,2088500,63450.0,3000000.0
2001-04-09,1997,1997,1912,1911,1281400,60750.0,3000000.0
2001-04-10,1916,1983,1869,1911,1547200,60750.0,3000000.0
2001-04-11,1879,1935,1841,1911,1561300,60750.0,3000000.0
2001-04-12,1916,1983,1916,1982,1162300,63000.0,3000000.0
2001-04-13,2001,2077,1968,2001,1630500,63600.0,3000000.0
2001-04-16,1968,2039,1968,2001,658400,63600.0,3000000.0
2001-04-17,2058,2124,2049,2086,2027200,66300.0,3000000.0
2001-04-18,2124,2219,2105,2133,3613600,67800.0,3000000.0
2001-04-19,2143,2157,2067,2076,1966000,66000.0,3000000.0
2001-04-20,2077,2181,2049,2171,2218400,69000.0,3000000.0
2001-04-23,2266,2379,2219,2246,5062600,71400.0,3000000.0
2001-04-24,2247,2285,2219,2246,3113800,71400.0,3000000.0
2001-04-25,2219,2237,1912,1911,1672600,60750.0,3000000.0
2001-04-26,1628,1628,1628,1628,80300,51750.0,3000000.0
2001-04-27,1388,1402,1388,1387,6247600,44100.0,3000000.0
2001-04-30,1284,1369,1180,1236,31499900,39300.0,3000000.0
2001-05-02,1274,1317,1208,1255,10917300,39900.0,3000000.0
2001-05-03,1232,1256,1147,1151,9045800,36600.0,3000000.0
2001-05-04,1156,1204,1090,1132,8052000,36000.0,3000000.0
2001-05-07,1119,1175,1105,1132,6184200,36000.0,3000000.0
2001-05-08,1185,1241,1171,1227,8260400,39000.0,3000000.0
2001-05-09,1223,1223,1109,1123,4654300,35700.0,3000000.0
2001-05-10,1133,1171,1095,1132,3819800,36000.0,3000000.0
2001-05-11,1119,1180,1095,1170,4184900,37200.0,3000000.0
2001-05-14,1166,1175,1133,1132,2634700,36000.0,3000000.0
2001-05-15,1114,1142,1057,1066,2869300,33900.0,3000000.0
2001-05-16,1095,1105,1048,1047,2088300,33300.0,3000000.0
2001-05-17,1090,1142,1057,1085,4090600,34500.0,3000000.0
2001-05-18,1105,1119,1024,1047,2762000,33300.0,3000000.0
2001-05-21,1048,1072,1020,1029,3598500,32700.0,3000000.0
2001-05-22,1029,1043,996,1010,2349400,32100.0,3000000.0
2001-05-23,1020,1024,968,972,2173700,30900.0,3000000.0
2001-05-24,963,1001,949,977,2492600,31050.0,3000000.0
2001-05-25,982,1053,968,1014,3866600,32250.0,3000000.0
2001-05-28,1024,1043,982,995,1521300,31650.0,3000000.0
2001-05-29,996,1034,987,1010,2216500,32100.0,3000000.0
2001-05-30,1029,1123,1015,1113,5811900,35400.0,3000000.0
2001-05-31,1109,1171,1086,1099,6744100,34950.0,3000000.0
2001-06-01,1100,1123,1020,1038,3357800,33000.0,3000000.0
2001-06-04,1038,1053,1005,1019,1896200,32400.0,3000000.0
2001-06-05,996,1020,972,972,1806000,30900.0,3000000.0
2001-06-07,958,1029,958,981,2067200,31200.0,3000000.0
2001-06-08,968,1001,968,981,1039300,31200.0,3000000.0
2001-06-11,982,996,968,991,1005700,31500.0,3000000.0
2001-06-12,991,1001,972,981,1057000,31200.0,3000000.0
2001-06-13,982,1043,972,1000,2686700,31800.0,3000000.0
2001-06-14,1020,1067,1020,1033,2512300,32850.0,3000000.0
2001-06-15,1043,1105,1015,1038,3961300,33000.0,3000000.0
2001-06-18,1048,1081,1029,1052,1421300,33450.0,3000000.0
2001-06-19,1057,1062,991,995,1622500,31650.0,3000000.0
2001-06-20,996,1005,958,967,1455700,30750.0,3000000.0
2001-06-21,977,982,920,953,1932700,30300.0,3000000.0
2001-06-22,953,963,935,934,979000,29700.0,3000000.0
2001-06-25,910,913,873,873,1730700,27750.0,3000000.0
2001-06-26,868,869,786,790,1747600,25110.0,3000000.0
2001-06-27,795,854,795,827,1616700,26310.0,3000000.0
2001-06-28,833,840,806,810,773700,25740.0,3000000.0
2001-06-29,812,868,811,837,1015700,26610.0,3000000.0
2001-07-02,849,939,849,934,2517000,29700.0,3000000.0
2001-07-03,916,931,897,896,1361100,28500.0,3000000.0
2001-07-04,903,925,871,887,931700,28200.0,3000000.0
2001-07-05,886,932,886,901,949200,28650.0,3000000.0
2001-07-06,897,897,840,849,753200,27000.0,3000000.0
2001-07-09,848,849,774,793,711600,25200.0,3000000.0
2001-07-10,807,826,800,803,396900,25530.0,3000000.0
2001-07-11,753,802,753,776,446300,24660.0,3000000.0
2001-07-12,779,807,779,794,433300,25260.0,3000000.0
2001-07-13,821,826,776,778,406500,24750.0,3000000.0
2001-07-16,784,793,781,780,275100,24810.0,3000000.0
2001-07-18,785,818,781,784,645900,24930.0,3000000.0
2001-07-19,782,790,755,765,430800,24330.0,3000000.0
2001-07-20,759,768,727,727,499600,23130.0,3000000.0
2001-07-23,717,717,638,641,759600,20400.0,3000000.0
2001-07-24,633,680,623,670,536900,21300.0,3000000.0
2001-07-25,656,670,633,651,382300,20700.0,3000000.0
2001-07-26,666,692,666,689,563000,21900.0,3000000.0
2001-07-27,713,713,699,702,570100,22320.0,3000000.0
2001-07-30,694,807,685,807,1687300,25650.0,3000000.0
2001-07-31,840,883,821,821,2900000,26100.0,3000000.0
2001-08-01,850,868,812,840,1128100,26700.0,3000000.0
2001-08-02,821,848,812,816,662900,25950.0,3000000.0
2001-08-03,805,826,793,793,500400,25200.0,3000000.0
2001-08-06,770,835,767,811,646200,25800.0,3000000.0
2001-08-07,802,821,794,799,380000,25410.0,3000000.0
2001-08-08,803,810,788,788,408200,25050.0,3000000.0
2001-08-09,781,786,766,774,358500,24600.0,3000000.0
2001-08-10,779,793,779,788,337800,25050.0,3000000.0
2001-08-13,802,841,798,828,894400,26340.0,3000000.0
2001-08-14,833,834,802,813,424800,25860.0,3000000.0
2001-08-16,832,832,809,811,500700,25800.0,3000000.0
2001-08-17,830,934,821,933,4584600,29670.0,3000000.0
2001-08-20,991,1067,938,948,9373700,30150.0,3000000.0
2001-08-21,977,1090,911,1090,9819200,34650.0,3000000.0
2001-08-22,1133,1208,1076,1104,17188400,35100.0,3000000.0
2001-08-23,1123,1185,1062,1062,8908400,33750.0,3000000.0
2001-08-24,1114,1152,977,1019,8706700,32400.0,3000000.0
2001-08-27,1043,1171,1020,1170,11424500,37200.0,3000000.0
2001-08-28,1204,1241,1128,1151,12694200,36600.0,3000000.0
2001-08-29,1119,1152,987,1024,5024200,32550.0,3000000.0
2001-08-30,996,1067,940,1047,5185400,33300.0,3000000.0
2001-08-31,953,1057,935,944,4359100,30000.0,3000000.0
2001-09-03,968,1001,939,967,3444500,30750.0,3000000.0
2001-09-04,972,1020,958,1005,4680000,31950.0,3000000.0
2001-09-05,1029,1152,1024,1052,17272300,33450.0,3000000.0
2001-09-06,1076,1086,1020,1076,5723500,34200.0,3000000.0
2001-09-07,1076,1156,1053,1109,8613600,35250.0,3000000.0
2001-09-10,1090,1133,1062,1066,4013600,33900.0,3000000.0
2001-09-11,1086,1109,1034,1043,5069200,33150.0,3000000.0
2001-09-12,887,887,887,887,836800,28200.0,3000000.0
2001-09-13,889,953,888,925,5672500,29400.0,3000000.0
2001-09-14,925,932,786,786,4465900,24990.0,3000000.0
2001-09-17,793,793,669,669,2848200,21270.0,3000000.0
2001-09-18,722,760,708,752,4690100,23910.0,3000000.0
2001-09-19,755,793,732,759,3906900,24120.0,3000000.0
2001-09-20,759,777,703,728,2224400,23160.0,3000000.0
2001-09-21,708,716,680,703,1543400,22350.0,3000000.0
2001-09-24,717,746,713,734,1996400,23340.0,3000000.0
2001-09-25,774,774,708,708,1914200,22500.0,3000000.0
2001-09-26,734,736,708,713,893900,22680.0,3000000.0
2001-09-27,717,732,708,725,1018900,23040.0,3000000.0
2001-09-28,745,788,737,753,2914400,23940.0,3000000.0
2001-10-04,767,789,767,782,1868800,24870.0,3000000.0
2001-10-05,787,787,765,769,1201200,24450.0,3000000.0
2001-10-08,755,774,713,745,1221700,23700.0,3000000.0
2001-10-09,756,774,756,769,876900,24450.0,3000000.0
2001-10-10,769,869,769,830,5791700,26400.0,3000000.0
2001-10-11,857,862,836,840,2627100,26700.0,3000000.0
2001-10-12,869,869,835,841,1528400,26730.0,3000000.0
2001-10-15,925,963,897,962,3361800,30600.0,3000000.0
2001-10-16,972,982,920,981,7683100,31200.0,3000000.0
2001-10-17,1010,1034,958,986,3639100,31350.0,3000000.0
2001-10-18,996,1057,982,981,8242800,31200.0,3000000.0
2001-10-19,1029,1029,977,1000,3797900,31800.0,3000000.0
2001-10-22,982,1001,953,962,1745400,30600.0,3000000.0
2001-10-23,953,977,940,953,2162300,30300.0,3000000.0
2001-10-24,944,972,939,953,1809300,30300.0,3000000.0
2001-10-25,972,972,942,962,1229500,30600.0,3000000.0
2001-10-26,963,1038,949,1010,4961500,32100.0,3000000.0
2001-10-29,1015,1057,987,1010,3150600,32100.0,3000000.0
2001-10-30,1010,1020,953,953,2187300,30300.0,3000000.0
2001-10-31,944,977,939,962,1515600,30600.0,3000000.0
2001-11-01,953,987,953,986,1283200,31350.0,3000000.0
2001-11-02,1001,1015,968,981,1600200,31200.0,3000000.0
2001-11-05,1001,1095,987,1071,6267800,34050.0,3000000.0
2001-11-06,1081,1095,1038,1090,4496600,34650.0,3000000.0
2001-11-07,1114,1208,1086,1104,10233700,35100.0,3000000.0
2001-11-08,1123,1147,1086,1099,2921300,34950.0,3000000.0
2001-11-09,1095,1128,1038,1066,2637500,33900.0,3000000.0
2001-11-12,1043,1090,1043,1090,1514800,34650.0,3000000.0
2001-11-13,1081,1086,1053,1062,1716300,33750.0,3000000.0
2001-11-14,1086,1086,1057,1076,1986800,34200.0,3000000.0
2001-11-15,1086,1138,1076,1113,3245300,35400.0,3000000.0
2001-11-16,1133,1147,1076,1080,2311000,34350.0,3000000.0
2001-11-19,1095,1109,1076,1090,2269200,34650.0,3000000.0
2001-11-20,1095,1171,1086,1128,3513200,35850.0,3000000.0
2001-11-21,1128,1213,1119,1170,7990400,37200.0,3000000.0
2001-11-22,1199,1237,1142,1142,5578600,36300.0,3000000.0
2001-11-23,1152,1166,1114,1132,3128400,36000.0,3000000.0
2001-11-26,1142,1175,1123,1175,3256400,37350.0,3000000.0
2001-11-27,1180,1208,1171,1184,2398600,37650.0,3000000.0
2001-11-28,1171,1194,1095,1099,2062300,34950.0,3000000.0
2001-11-29,1100,1114,1048,1085,1908600,34500.0,3000000.0
2001-11-30,1076,1109,1076,1090,1667400,34650.0,3000000.0
2001-12-03,1076,1114,1053,1071,1784500,34050.0,3000000.0
2001-12-04,1076,1090,1057,1057,1361600,33600.0,3000000.0
2001-12-05,1067,1081,1053,1062,1238800,33750.0,3000000.0
2001-12-06,1067,1076,1048,1057,1532300,33600.0,3000000.0
2001-12-07,1057,1105,1057,1076,2067000,34200.0,3000000.0
2001-12-10,1100,1100,1038,1038,1118300,33000.0,3000000.0
2001-12-11,1057,1076,1038,1043,852800,33150.0,3000000.0
2001-12-12,1029,1034,1005,1024,1479200,32550.0,3000000.0
2001-12-13,1005,1029,1005,1010,771600,32100.0,3000000.0
2001-12-14,1024,1062,1020,1033,1551500,32850.0,3000000.0
2001-12-17,1048,1062,991,1000,883300,31800.0,3000000.0
2001-12-18,1034,1034,991,1000,832300,31800.0,3000000.0
2001-12-19,991,1001,931,953,979400,30300.0,3000000.0
2001-12-20,944,963,940,958,614300,30450.0,3000000.0
2001-12-21,958,987,940,958,740300,30450.0,3000000.0
2001-12-24,944,968,944,958,501900,30450.0,3000000.0
2001-12-26,968,1005,963,995,1217200,31650.0,3000000.0
2001-12-27,1001,1001,963,967,499300,30750.0,3000000.0
2001-12-28,972,972,944,972,934000,30900.0,3000000.0
2002-01-02,991,991,972,977,702800,31050.0,3000000.0
2002-01-03,982,1029,963,1024,2209620,32550.0,3000000.0
2002-01-04,1038,1067,1015,1052,2541510,33450.0,3000000.0
2002-01-07,1072,1076,1020,1029,1183900,32700.0,3000000.0
2002-01-08,1048,1081,1024,1029,2740100,32700.0,3000000.0
2002-01-09,1048,1048,987,986,1395300,31350.0,3000000.0
2002-01-10,987,1005,968,986,1033700,31350.0,3000000.0
2002-01-11,991,1057,991,1024,2811300,32550.0,3000000.0
2002-01-14,1057,1076,991,995,2728900,31650.0,3000000.0
2002-01-15,1024,1024,972,977,929900,31050.0,3000000.0
2002-01-16,987,987,963,962,562990,30600.0,3000000.0
2002-01-17,963,972,940,958,821800,30450.0,3000000.0
2002-01-18,963,982,949,962,1109600,30600.0,3000000.0
2002-01-21,972,987,963,972,665300,30900.0,3000000.0
2002-01-22,987,987,963,972,624500,30900.0,3000000.0
2002-01-23,987,1053,963,1005,2923900,31950.0,3000000.0
2002-01-24,1020,1024,987,1000,1055710,31800.0,3000000.0
2002-01-25,996,1015,972,1000,1423200,31800.0,3000000.0
2002-01-28,1020,1024,1001,1014,1013510,32250.0,3000000.0
2002-01-29,1015,1020,991,995,1035000,31650.0,3000000.0
2002-01-30,982,1001,977,995,800100,31650.0,3000000.0
2002-01-31,1015,1057,1001,1010,2908200,32100.0,3000000.0
2002-02-01,1020,1053,1001,1000,1404000,31800.0,3000000.0
2002-02-04,1020,1020,968,972,918900,30900.0,3000000.0
2002-02-05,949,963,949,948,699800,30150.0,3000000.0
2002-02-06,958,963,944,953,579900,30300.0,3000000.0
2002-02-07,953,958,916,915,879500,29100.0,3000000.0
2002-02-08,897,920,897,913,367500,29040.0,3000000.0
2002-02-14,920,934,916,928,421800,29520.0,3000000.0
2002-02-15,915,935,915,933,323700,29670.0,3000000.0
2002-02-18,934,953,925,944,509400,30000.0,3000000.0
2002-02-19,944,958,925,928,445800,29490.0,3000000.0
2002-02-20,938,958,930,948,861300,30150.0,3000000.0
2002-02-21,963,968,937,943,368800,29970.0,3000000.0
2002-02-22,937,977,937,953,797500,30300.0,3000000.0
2002-02-25,977,977,953,967,475100,30750.0,3000000.0
2002-02-26,977,977,958,958,459430,30450.0,3000000.0
2002-02-27,963,991,963,991,1043770,31500.0,3000000.0
2002-02-28,1001,1010,968,967,594170,30750.0,3000000.0
2002-03-04,991,996,968,967,911580,30750.0,3000000.0
2002-03-05,977,1024,968,1000,1749900,31800.0,3000000.0
2002-03-06,1020,1020,987,1005,1056700,31950.0,3000000.0
2002-03-07,1020,1020,991,991,820700,31500.0,3000000.0
2002-03-08,982,1020,982,1000,1244200,31800.0,3000000.0
2002-03-11,1015,1034,1001,1033,1783400,32850.0,3000000.0
2002-03-12,1048,1053,1020,1038,1222300,33000.0,3000000.0
2002-03-13,1038,1152,1038,1104,6367200,35100.0,3000000.0
2002-03-14,1105,1142,1076,1095,1277380,34800.0,3000000.0
2002-03-15,1114,1114,1072,1071,1624900,34050.0,3000000.0
2002-03-18,1076,1109,1076,1095,1785570,34800.0,3000000.0
2002-03-19,1133,1171,1123,1142,2494210,36300.0,3000000.0
2002-03-20,1161,1171,1109,1109,1590800,35250.0,3000000.0
2002-03-21,1105,1138,1105,1118,1235390,35550.0,3000000.0
2002-03-22,1114,1133,1086,1090,1675100,34650.0,3000000.0
2002-03-25,1081,1218,1081,1175,4543300,37350.0,3000000.0
2002-03-26,1208,1350,1152,1175,12954600,37350.0,3000000.0
2002-03-27,1208,1241,1152,1170,3530410,37200.0,3000000.0
2002-03-28,1199,1246,1190,1213,3453820,38550.0,3000000.0
2002-03-29,1246,1308,1241,1260,4284940,40050.0,3000000.0
2002-04-01,1279,1303,1152,1151,2605320,36600.0,3000000.0
2002-04-02,1171,1175,1123,1147,1626840,36450.0,3000000.0
2002-04-03,1133,1185,1133,1142,1071600,36300.0,3000000.0
2002-04-04,1142,1156,1128,1137,1088330,36150.0,3000000.0
2002-04-08,1152,1185,1138,1161,1474900,36900.0,3000000.0
2002-04-09,1171,1180,1100,1099,1482250,34950.0,3000000.0
2002-04-10,1109,1109,1048,1057,1038400,33600.0,3000000.0
2002-04-11,1072,1109,1057,1071,1069400,34050.0,3000000.0
2002-04-12,1053,1081,1048,1062,718400,33750.0,3000000.0
2002-04-15,1081,1100,1067,1095,676900,34800.0,3000000.0
2002-04-16,1100,1147,1095,1142,1340900,36300.0,3000000.0
2002-04-17,1147,1175,1119,1137,1301800,36150.0,3000000.0
2002-04-18,1147,1147,1095,1113,943200,35400.0,3000000.0
2002-04-19,1100,1119,1072,1076,751600,34200.0,3000000.0
2002-04-22,1076,1076,1015,1038,801000,33000.0,3000000.0
2002-04-23,1038,1057,1010,1019,672000,32400.0,3000000.0
2002-04-24,1015,1029,977,981,769700,31200.0,3000000.0
2002-04-25,987,987,935,943,625600,29970.0,3000000.0
2002-04-26,944,968,936,953,320500,30300.0,3000000.0
2002-04-29,935,939,906,911,327100,28980.0,3000000.0
2002-04-30,897,923,897,915,290040,29100.0,3000000.0
2002-05-02,944,949,925,933,198500,29670.0,3000000.0
2002-05-03,944,944,921,929,211100,29550.0,3000000.0
2002-05-06,935,963,913,944,302800,30000.0,3000000.0
2002-05-07,953,953,930,934,198760,29700.0,3000000.0
2002-05-08,944,963,938,948,353860,30150.0,3000000.0
2002-05-09,963,963,926,939,316700,29850.0,3000000.0
2002-05-10,944,953,927,939,187000,29850.0,3000000.0
2002-05-13,930,937,918,921,213400,29280.0,3000000.0
2002-05-14,925,925,916,917,517050,29160.0,3000000.0
2002-05-15,918,927,918,925,394600,29400.0,3000000.0
2002-05-16,916,918,906,906,456740,28800.0,3000000.0
2002-05-17,898,923,892,903,808500,28710.0,3000000.0
2002-05-20,906,913,903,906,384800,28800.0,3000000.0
2002-05-21,906,911,869,869,591200,27630.0,3000000.0
2002-05-22,861,871,853,854,389200,27150.0,3000000.0
2002-05-23,864,872,835,840,443230,26700.0,3000000.0
2002-05-24,826,845,826,830,290500,26400.0,3000000.0
2002-05-27,834,869,831,853,334100,27120.0,3000000.0
2002-05-28,854,854,815,826,336300,26250.0,3000000.0
2002-05-29,826,831,773,783,424330,24900.0,3000000.0
2002-05-30,788,792,765,767,285300,24390.0,3000000.0
2002-05-31,769,771,754,754,251030,23970.0,3000000.0
2002-06-03,756,765,746,764,196300,24300.0,3000000.0
2002-06-04,747,758,741,756,131300,24030.0,3000000.0
2002-06-05,758,780,756,774,118900,24600.0,3000000.0
2002-06-07,769,769,757,759,162500,24120.0,3000000.0
