NAVER(035420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-06,36303,36872,36136,36236,93168,1637206.0,15117320.0
2004-07-07,35198,36135,34194,36136,145249,1632671.0,15117320.0
2004-07-08,34964,35499,34194,34530,200027,1560107.0,15117320.0
2004-07-09,34462,35265,34127,34530,190374,1560107.0,15117320.0
2004-07-12,34898,35701,34797,35299,143635,1594877.0,15117320.0
2004-07-13,35298,35834,34663,35099,104342,1585807.0,15117320.0
2004-07-14,34696,34796,33291,33292,180847,1504173.0,15117320.0
2004-07-15,33324,34094,33291,33593,119732,1517779.0,15117320.0
2004-07-16,33124,34060,32622,33794,123778,1526849.0,15117320.0
2004-07-19,32889,35733,32889,35601,227692,1608483.0,15117320.0
2004-07-20,35467,35969,34931,34931,141248,1578248.0,15117320.0
2004-07-21,35968,36871,35633,36638,230251,1655347.0,15117320.0
2004-07-22,35634,36370,35099,35500,112633,1644586.0,15500340.0
2004-07-23,35667,36337,34898,34931,107069,1618235.0,15500340.0
2004-07-26,33793,34395,33425,33426,175627,1548484.0,15500340.0
2004-07-27,33124,33860,32254,33426,181249,1548484.0,15500340.0
2004-07-28,34127,34629,33124,33125,113521,1534534.0,15500340.0
2004-07-29,32455,33125,30615,30782,275322,1426031.0,15500340.0
2004-07-30,31484,32421,31283,32422,207699,1501983.0,15500340.0
2004-08-02,31987,33125,31786,31786,129015,1472532.0,15500340.0
2004-08-03,31952,32421,31317,31452,148730,1457032.0,15500340.0
2004-08-04,30982,31451,30146,31017,150315,1436882.0,15500340.0
2004-08-05,31084,32522,31084,31786,184535,1472532.0,15500340.0
2004-08-06,31116,32053,30949,31452,246901,1457032.0,15500340.0
2004-08-09,31117,31351,30515,31150,148481,1443082.0,15500340.0
2004-08-10,30815,31986,30815,31887,210037,1477182.0,15500340.0
2004-08-11,32188,32455,31184,31284,159720,1449282.0,15500340.0
2004-08-12,31284,31887,31050,31485,137277,1458582.0,15500340.0
2004-08-13,31451,32689,31250,32322,184479,1497333.0,15500340.0
2004-08-16,32790,33861,32656,33258,219571,1540734.0,15500340.0
2004-08-17,34095,34128,31753,32087,204617,1486483.0,15500340.0
2004-08-18,32120,32287,31618,32121,117519,1488033.0,15500340.0
2004-08-19,32421,33057,32421,32690,163118,1514383.0,15500340.0
2004-08-20,32354,32990,32254,32623,83658,1511283.0,15500340.0
2004-08-23,32990,33324,32789,32790,75105,1519033.0,15500340.0
2004-08-24,32957,33091,32322,32890,78703,1523683.0,15500340.0
2004-08-25,33024,33693,32924,33559,185932,1554684.0,15500340.0
2004-08-26,33692,34261,33458,33794,144509,1565534.0,15500340.0
2004-08-27,34127,34194,33558,33794,88918,1565534.0,15500340.0
2004-08-30,33626,33894,32957,32957,81219,1526783.0,15500340.0
2004-08-31,33125,33125,32455,32957,143835,1526783.0,15500340.0
2004-09-01,33292,36738,33292,36236,475331,1678687.0,15500340.0
2004-09-02,36302,37207,35666,36437,198612,1687987.0,15500340.0
2004-09-03,36470,37140,35768,36470,142483,1689537.0,15500340.0
2004-09-06,36637,36704,35767,36437,116074,1687987.0,15500340.0
2004-09-07,36469,36837,35466,35634,136338,1650786.0,15500340.0
2004-09-08,36034,36034,34161,34162,226709,1582585.0,15500340.0
2004-09-09,34162,34630,33292,34128,149405,1581035.0,15500340.0
2004-09-10,34162,34363,33292,33459,282243,1550034.0,15500340.0
2004-09-13,33257,34495,33257,34028,203697,1576385.0,15500340.0
2004-09-14,34127,34495,32689,32790,323766,1519033.0,15500340.0
2004-09-15,32790,33794,32790,32823,279531,1520583.0,15500340.0
2004-09-16,32823,33426,32823,32823,156507,1520583.0,15500340.0
2004-09-17,33125,34898,33091,34429,450022,1594985.0,15500340.0
2004-09-20,34797,35132,34463,34697,187595,1607385.0,15500340.0
2004-09-21,34629,34830,33525,33660,185228,1559334.0,15500340.0
2004-09-22,33493,33928,32756,32756,228851,1517483.0,15500340.0
2004-09-23,32254,32321,31618,31619,263897,1464782.0,15500340.0
2004-09-24,31217,31585,30950,31485,270939,1458582.0,15500340.0
2004-09-30,31150,32455,31150,32221,221392,1492683.0,15500340.0
2004-10-01,32220,32856,32019,32121,140443,1488033.0,15500340.0
2004-10-04,32689,32789,32321,32489,181786,1505083.0,15500340.0
2004-10-05,32690,32756,31452,31652,429064,1466332.0,15500340.0
2004-10-06,31819,31886,31250,31318,319752,1450832.0,15500340.0
2004-10-07,31452,32020,31284,31786,402762,1472532.0,15500340.0
2004-10-08,31452,32355,31452,32020,292209,1483383.0,15500340.0
2004-10-11,32121,33024,32121,32957,278364,1526783.0,15500340.0
2004-10-12,32790,32857,31619,31786,199232,1472532.0,15500340.0
2004-10-13,32287,32789,31819,31987,258762,1481833.0,15500340.0
2004-10-14,31887,31987,31083,31117,194031,1441532.0,15500340.0
2004-10-15,30749,31619,30749,31518,124823,1460132.0,15500340.0
2004-10-18,30982,32454,30982,32121,175052,1488033.0,15500340.0
2004-10-19,31619,32288,31351,31786,229843,1472532.0,15500340.0
2004-10-20,31785,31952,30045,30147,315093,1396581.0,15500340.0
2004-10-21,29778,29945,28172,28608,401727,1325279.0,15500340.0
2004-10-22,28608,29444,28608,28942,393131,1340779.0,15500340.0
2004-10-25,28775,29611,28507,29109,185263,1348530.0,15500340.0
2004-10-26,29175,29476,29108,29277,73681,1356280.0,15500340.0
2004-10-27,29610,29744,27971,28474,234150,1319079.0,15500340.0
2004-10-28,29108,29778,28640,29779,132987,1379530.0,15500340.0
2004-10-29,29242,29443,28941,29076,64252,1346980.0,15500340.0
2004-11-01,28842,29544,28842,29109,78510,1348530.0,15500340.0
2004-11-02,29142,30146,29142,29946,153166,1387280.0,15500340.0
2004-11-03,29811,30480,29644,30013,80415,1390380.0,15500340.0
2004-11-04,30146,30213,29175,29210,100365,1353180.0,15500340.0
2004-11-05,29377,29578,28541,28741,174911,1331479.0,15500340.0
2004-11-08,28608,28875,28340,28440,194925,1317529.0,15500340.0
2004-11-09,28340,28641,28273,28440,169453,1317529.0,15500340.0
2004-11-10,28440,29277,28440,28808,312289,1334579.0,15500340.0
2004-11-11,28474,28942,28440,28641,176193,1326829.0,15500340.0
2004-11-12,29175,30380,29008,30281,457822,1402781.0,15500340.0
2004-11-15,30481,30715,29812,29912,192461,1385730.0,15500340.0
2004-11-16,30214,30414,29377,29377,135063,1360930.0,15500340.0
2004-11-17,29443,29811,29242,29779,143075,1379530.0,15500340.0
2004-11-18,29677,29911,28841,28909,105816,1339229.0,15500340.0
2004-11-19,28908,29276,28774,28976,128178,1342329.0,15500340.0
2004-11-22,28608,29544,28507,29444,123489,1364030.0,15500340.0
2004-11-23,29510,30179,29075,29277,142883,1356280.0,15500340.0
2004-11-24,29344,29678,29210,29444,95054,1364030.0,15500340.0
2004-11-25,29277,29444,28741,28741,147434,1331479.0,15500340.0
2004-11-26,28741,29109,28507,28875,106240,1337679.0,15500340.0
2004-11-29,29109,29277,28641,28641,82069,1326829.0,15500340.0
2004-11-30,28641,29444,28507,29444,133970,1364030.0,15500340.0
2004-12-01,29276,29443,28774,29277,89236,1356280.0,15500340.0
2004-12-02,29611,29745,29243,29611,120349,1371780.0,15500340.0
2004-12-03,30013,30214,29611,29912,215892,1385730.0,15500340.0
2004-12-06,29811,29878,28707,28775,152158,1333029.0,15500340.0
2004-12-07,28774,29008,28305,28541,141385,1322179.0,15500340.0
2004-12-08,28439,28640,26164,26500,386973,1227627.0,15500340.0
2004-12-09,26699,27603,26699,26935,279246,1247777.0,15500340.0
2004-12-10,26800,27402,26499,26935,189385,1247777.0,15500340.0
2004-12-13,26935,27503,26834,27336,129488,1266378.0,15500340.0
2004-12-14,27201,27435,27034,27303,107284,1264828.0,15500340.0
2004-12-15,27569,28105,27469,27604,78602,1278778.0,15500340.0
2004-12-16,27603,28139,27469,27838,57454,1289628.0,15500340.0
2004-12-17,27770,27804,27235,27303,105336,1264828.0,15500340.0
2004-12-20,26968,27269,26801,26968,132901,1249327.0,15500340.0
2004-12-21,26967,27101,26766,26868,105565,1244677.0,15500340.0
2004-12-22,27268,27402,26900,26935,141415,1247777.0,15500340.0
2004-12-23,26935,27135,26265,26466,116814,1226077.0,15500340.0
2004-12-24,26466,26968,26466,26633,93965,1233827.0,15500340.0
2004-12-27,26432,26867,26398,26433,124523,1224527.0,15500340.0
2004-12-28,26465,26699,26264,26299,97516,1218327.0,15500340.0
2004-12-29,26433,26801,26366,26767,126423,1240027.0,15500340.0
2004-12-30,26801,27938,26801,27938,181391,1294278.0,15500340.0
2005-01-03,28474,29277,28106,29176,260145,1351630.0,15500340.0
2005-01-04,28941,29108,28305,28775,184464,1333029.0,15500340.0
2005-01-05,28306,28574,27905,28440,144980,1317529.0,15500340.0
2005-01-06,28573,29911,28038,28608,611313,1325279.0,15500340.0
2005-01-07,28841,29610,28740,29578,376900,1370230.0,15500340.0
2005-01-10,29945,31116,29945,30281,385754,1402781.0,15500340.0
2005-01-11,30113,31084,29779,30615,285306,1418281.0,15500340.0
2005-01-12,30782,31719,30649,30983,228544,1435331.0,15500340.0
2005-01-13,31251,31251,30314,30782,132756,1426031.0,15500340.0
2005-01-14,30481,30849,30314,30782,96646,1426031.0,15500340.0
2005-01-17,31284,33459,30816,33459,361024,1550034.0,15500340.0
2005-01-18,33090,34127,32488,33292,322868,1542284.0,15500340.0
2005-01-19,33459,33459,32087,32087,251031,1486483.0,15500340.0
2005-01-20,31820,31953,30414,30782,263392,1426031.0,15500340.0
2005-01-21,30447,31451,30346,30749,155627,1424481.0,15500340.0
2005-01-24,30313,31283,30313,30448,162442,1410531.0,15500340.0
2005-01-25,30447,30447,29510,29779,175900,1379530.0,15500340.0
2005-01-26,30112,31116,29978,30749,304886,1424481.0,15500340.0
2005-01-27,30949,31116,29778,29779,223991,1379530.0,15500340.0
2005-01-28,29779,29912,29009,29176,223597,1351630.0,15500340.0
2005-01-31,28775,29210,28541,28875,245295,1337679.0,15500340.0
2005-02-01,29008,29443,28975,29143,158981,1350080.0,15500340.0
2005-02-02,29879,30916,29578,30615,453374,1418281.0,15500340.0
2005-02-03,31084,31719,30281,30715,473395,1422931.0,15500340.0
2005-02-04,30749,31084,30180,30247,163734,1401231.0,15500340.0
2005-02-07,30313,30581,30012,30515,129502,1413631.0,15500340.0
2005-02-11,30247,30281,29645,29678,206085,1374880.0,15500340.0
2005-02-14,29712,30314,29712,30113,173295,1395031.0,15500340.0
2005-02-15,30314,31385,30247,30247,290723,1401231.0,15500340.0
2005-02-16,31116,31149,30179,30314,214539,1404331.0,15500340.0
2005-02-17,30381,30615,29645,29745,252907,1377980.0,15500340.0
2005-02-18,29043,29611,29043,29243,235003,1354730.0,15500340.0
2005-02-21,29444,29645,28909,28942,242567,1340779.0,15500340.0
2005-02-22,28774,29175,28272,28407,233687,1315979.0,15500340.0
2005-02-23,27837,28407,27837,27838,178575,1289628.0,15500340.0
2005-02-24,27937,29175,27937,29076,244046,1346980.0,15500340.0
2005-02-25,29076,29511,28674,28942,162593,1340779.0,15500340.0
2005-02-28,29344,30180,28875,30113,317976,1395031.0,15500340.0
2005-03-02,30314,30749,29779,30113,267115,1395031.0,15500340.0
2005-03-03,30246,30280,29476,29946,108100,1387280.0,15500340.0
2005-03-04,29543,30313,29410,29411,160141,1362480.0,15500340.0
2005-03-07,29443,29778,29042,29344,128107,1359380.0,15500340.0
2005-03-08,29476,30581,29309,29411,241763,1362480.0,15500340.0
2005-03-09,29410,30079,29376,30013,237940,1390380.0,15500340.0
2005-03-10,30013,30615,29845,29879,232853,1384180.0,15500340.0
2005-03-11,29912,30615,29879,30615,162384,1418281.0,15500340.0
2005-03-14,30448,30615,29645,29678,139772,1374880.0,15500340.0
2005-03-15,29778,30146,29042,29143,149642,1350080.0,15500340.0
2005-03-16,29142,29343,28640,28775,98826,1333029.0,15500340.0
2005-03-17,28440,28608,28072,28139,145391,1303579.0,15500340.0
2005-03-18,27937,28506,27837,28039,113499,1298928.0,15500340.0
2005-03-21,28039,28507,28039,28306,102244,1311329.0,15500340.0
2005-03-22,28173,28541,28072,28206,70076,1306679.0,15500340.0
2005-03-23,27971,28205,27168,27169,183829,1258628.0,15500340.0
2005-03-24,27402,28740,27335,27537,213237,1275678.0,15500340.0
2005-03-25,28206,29645,28173,29544,364215,1368680.0,15500340.0
2005-03-28,30247,30548,29879,30113,225573,1395031.0,15500340.0
2005-03-29,30080,30281,29411,29979,172453,1388830.0,15500340.0
2005-03-30,29845,30179,29610,29712,107025,1376430.0,15500340.0
2005-03-31,30280,30447,29577,29645,160048,1373330.0,15500340.0
2005-04-01,29343,29945,29343,29779,142289,1379530.0,15500340.0
2005-04-04,30080,30080,29344,29444,84965,1364030.0,15500340.0
2005-04-06,29377,30782,29377,30481,317479,1412081.0,15500340.0
2005-04-07,30782,31318,30682,30983,184813,1435331.0,15500340.0
2005-04-08,31217,31351,30548,30715,93130,1422931.0,15500340.0
2005-04-11,30781,31183,30714,30816,76795,1427581.0,15500340.0
2005-04-12,30949,31350,30848,31017,91934,1436882.0,15500340.0
2005-04-13,31049,31718,31049,31452,131252,1457032.0,15500340.0
2005-04-14,31050,31351,30481,30615,79481,1418281.0,15500340.0
2005-04-15,30281,30347,29444,29912,101577,1385730.0,15500340.0
2005-04-18,28942,29277,28507,28507,106617,1320629.0,15500340.0
2005-04-19,28774,29945,28774,29712,86475,1376430.0,15500340.0
2005-04-20,30146,31451,30146,31385,277227,1453932.0,15500340.0
2005-04-21,31049,31886,30547,31686,298585,1467882.0,15500340.0
2005-04-22,32789,32956,31685,32121,272935,1488033.0,15500340.0
2005-04-25,32120,32287,31752,32121,62689,1488033.0,15500340.0
2005-04-26,31952,32923,31952,32121,133694,1488033.0,15500340.0
2005-04-27,31820,31953,31083,31117,87752,1441532.0,15500340.0
2005-04-28,31452,31719,30715,30715,76327,1422931.0,15500340.0
2005-04-29,30514,31216,30514,31117,68417,1441532.0,15500340.0
2005-05-02,31318,32455,31318,32388,129712,1500433.0,15500340.0
2005-05-03,32857,33794,32455,32756,389079,1517483.0,15500340.0
2005-05-04,33392,33392,32522,32656,168894,1512833.0,15500340.0
2005-05-06,33125,33392,32957,33258,221071,1540734.0,15500340.0
2005-05-09,33124,33190,31852,32255,117483,1494233.0,15500340.0
2005-05-10,32488,32822,31952,32255,70627,1494233.0,15500340.0
2005-05-11,31685,32254,31651,31987,73554,1481833.0,15500340.0
2005-05-12,32187,33124,31886,32991,96104,1528334.0,15500340.0
2005-05-13,32120,33190,32120,32991,90006,1528334.0,15500340.0
2005-05-16,33325,33325,32489,32957,69336,1526783.0,15500340.0
2005-05-17,33258,33292,32288,32455,67038,1503533.0,15500340.0
2005-05-18,32454,32689,32220,32355,64704,1498883.0,15500340.0
2005-05-19,32722,34194,32722,34095,249420,1579485.0,15500340.0
2005-05-20,33961,34128,33392,33994,67434,1574835.0,15500340.0
2005-05-23,33993,35131,33358,34965,141154,1619786.0,15500340.0
2005-05-24,35400,35634,34898,35132,105883,1627536.0,15500340.0
2005-05-25,35399,36269,35198,35902,148062,1663186.0,15500340.0
2005-05-26,35901,36603,35165,36136,209707,1674037.0,15500340.0
2005-05-27,36470,36470,35400,36470,141243,1689537.0,15500340.0
2005-05-30,36403,36837,36269,36504,115069,1691087.0,15500340.0
2005-05-31,36202,36704,36068,36136,85710,1674037.0,15500340.0
2005-06-01,35734,35801,34831,35065,205922,1624436.0,15500340.0
2005-06-02,35968,37172,35633,36772,231250,1703487.0,15500340.0
2005-06-03,37139,37942,36971,37441,144163,1734488.0,15500340.0
2005-06-07,37240,37909,36705,36805,121476,1705037.0,15500340.0
2005-06-08,36671,37307,36504,36805,124560,1705037.0,15500340.0
2005-06-09,36135,37373,36135,37374,83470,1731388.0,15500340.0
2005-06-10,37139,37473,36871,37307,81877,1728288.0,15500340.0
2005-06-13,36804,37406,36637,36638,39122,1697287.0,15500340.0
2005-06-14,36336,36503,35867,35969,57258,1666287.0,15500340.0
2005-06-15,35801,36671,35634,36470,186169,1689537.0,15500340.0
2005-06-16,35969,36705,35969,36370,86047,1684887.0,15500340.0
2005-06-17,36135,36336,35499,35634,99788,1650786.0,15500340.0
2005-06-20,35901,36269,35700,36136,165206,1674037.0,15500340.0
2005-06-21,36135,36302,35298,35902,120425,1663186.0,15500340.0
2005-06-22,35566,36771,35131,36404,93746,1686437.0,15500340.0
2005-06-23,36470,36604,36102,36303,113896,1681787.0,15500340.0
2005-06-24,35633,36469,35633,36270,87273,1680237.0,15500340.0
2005-06-27,35701,36404,34931,34931,62464,1618235.0,15500340.0
2005-06-28,34998,35467,33961,34563,99788,1601185.0,15500340.0
2005-06-29,34830,35968,34830,35768,98865,1656986.0,15500340.0
2005-06-30,35166,36136,34965,35801,73682,1658536.0,15500340.0
2005-07-01,35633,36503,35633,36136,115755,1674037.0,15500340.0
2005-07-04,36637,36637,35700,35969,70879,1666287.0,15500340.0
2005-07-05,35800,36068,34964,35266,61716,1633736.0,15500340.0
2005-07-06,35801,36035,35567,35667,71411,1652336.0,15500340.0
2005-07-07,35199,36303,35199,36303,115364,1681787.0,15500340.0
2005-07-08,36302,38812,36135,38478,374011,1782539.0,15500340.0
2005-07-11,39147,39381,38344,39147,225246,1813540.0,15500340.0
2005-07-12,39146,39313,38510,39248,86535,1818190.0,15500340.0
2005-07-13,39280,39280,37674,38177,94379,1768589.0,15500340.0
2005-07-14,38042,38510,37641,38478,81306,1782539.0,15500340.0
2005-07-15,38310,38477,37507,37575,45067,1740688.0,15500340.0
2005-07-18,37306,38276,37206,37642,76707,1743788.0,15500340.0
2005-07-19,37473,37841,37139,37642,95996,1743788.0,15500340.0
2005-07-20,37474,37742,36638,36972,152616,1712788.0,15500340.0
2005-07-21,37173,37575,36102,36236,157687,1678687.0,15500340.0
2005-07-22,36136,38143,36136,38143,133659,1767039.0,15500340.0
2005-07-25,39147,40318,39147,39749,320968,1841440.0,15500340.0
2005-07-26,40150,40250,38845,39415,242565,1825940.0,15500340.0
2005-07-27,39414,39949,39414,39917,137648,1849191.0,15500340.0
2005-07-28,40150,40485,39882,40151,182564,1860041.0,15500340.0
2005-07-29,41322,42828,40820,42493,244052,1968543.0,15500340.0
2005-08-01,42828,43162,40987,41121,141765,1904992.0,15500340.0
2005-08-02,41421,41890,40116,40653,154525,1883291.0,15500340.0
2005-08-03,41990,42660,40150,40151,277207,1860041.0,15500340.0
2005-08-04,41522,44098,40986,43062,443010,1994894.0,15500340.0
2005-08-05,42827,43462,41890,42828,141942,1984044.0,15500340.0
2005-08-08,42828,44601,42527,44534,169333,2063095.0,15500340.0
2005-08-09,44533,44700,43864,44568,134669,2064645.0,15500340.0
2005-08-10,44232,44500,42961,43263,146567,2004194.0,15500340.0
2005-08-11,43497,45003,43062,44969,176721,2083246.0,15500340.0
2005-08-12,44634,45337,44233,44333,93605,2053795.0,15500340.0
2005-08-16,44333,44902,43698,44835,75823,2077107.0,15500796.0
2005-08-17,43864,45336,43697,45103,83765,2089507.0,15500796.0
2005-08-18,44768,45136,43463,43597,94685,2019754.0,15500796.0
2005-08-19,42660,44233,42660,44199,97286,2047655.0,15500796.0
2005-08-22,44065,46072,44065,46040,159258,2132910.0,15500796.0
2005-08-23,46173,48080,46173,47412,215623,2196463.0,15500796.0
2005-08-24,47679,47913,46508,46675,155576,2162361.0,15500796.0
2005-08-25,46173,46875,45771,46274,83077,2143760.0,15500796.0
2005-08-26,46005,46541,44834,44869,99618,2078657.0,15500796.0
2005-08-29,43999,44835,43898,43965,76636,2036805.0,15500796.0
2005-08-30,44834,45336,44098,45237,71827,2095708.0,15500796.0
2005-08-31,45170,47378,45069,47378,128232,2194913.0,15500796.0
2005-09-01,47545,48348,46943,47244,136705,2188712.0,15500796.0
2005-09-02,47044,48148,45605,46006,179869,2131359.0,15500796.0
2005-09-05,46407,47176,46139,46609,149130,2159261.0,15500796.0
2005-09-06,46608,47143,46608,46609,123682,2159261.0,15500796.0
2005-09-07,47612,47880,47445,47679,114151,2208863.0,15500796.0
2005-09-08,48917,48917,48014,48482,209608,2246065.0,15500796.0
2005-09-09,48215,48282,47412,47679,94870,2208863.0,15500796.0
2005-09-12,47678,48849,47678,48081,115147,2227464.0,15500796.0
2005-09-13,48080,48548,47645,47947,104484,2221264.0,15500796.0
2005-09-14,47243,48347,47243,48148,68254,2230565.0,15500796.0
2005-09-15,47377,49351,47377,49118,87713,2275517.0,15500796.0
2005-09-16,50322,55508,49652,53535,214665,2480127.0,15500796.0
2005-09-20,55541,56880,54470,56178,341929,2602584.0,15500796.0
2005-09-21,56211,56546,54973,55542,145809,2573132.0,15500796.0
2005-09-22,55408,62401,54839,58553,375026,2712639.0,15500796.0
2005-09-23,57550,59290,56713,57215,307793,2650636.0,15500796.0
2005-09-26,57883,58419,56612,56881,182190,2635135.0,15500796.0
2005-09-27,56880,59289,56612,57048,228135,2642886.0,15500796.0
2005-09-28,57749,59222,57749,58219,165268,2697139.0,15500796.0
2005-09-29,59055,59658,57951,58386,113987,2704889.0,15500796.0
2005-09-30,58452,59556,58084,59390,134050,2751391.0,15500796.0
2005-10-04,60226,62769,59925,61899,155596,2867647.0,15500796.0
2005-10-05,61866,63004,61063,61899,173627,2867647.0,15500796.0
2005-10-06,60896,61498,60059,60561,158630,2805644.0,15500796.0
2005-10-07,60226,60494,58319,58553,183844,2712639.0,15500796.0
