한국제지(002300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,7010,7840,7010,7620,17170,38138.0,5004949.0
2000-09-20,7900,8150,7870,7910,23270,39589.0,5004949.0
2000-09-21,8010,8480,7800,8250,49020,41291.0,5004949.0
2000-09-22,8300,8500,7520,7950,24000,39789.0,5004949.0
2000-09-25,7950,8300,7900,8240,29880,41241.0,5004949.0
2000-09-26,8180,8700,8100,8390,51140,41992.0,5004949.0
2000-09-27,8700,9200,8500,8500,54240,42542.0,5004949.0
2000-09-28,8800,8800,8350,8400,11070,42042.0,5004949.0
2000-09-29,8600,8600,8200,8350,14230,41791.0,5004949.0
2000-10-02,8210,8650,8210,8550,17790,42792.0,5004949.0
2000-10-04,8350,9000,8350,8710,25930,43593.0,5004949.0
2000-10-05,9200,9200,8790,8790,86910,43994.0,5004949.0
2000-10-06,8650,8810,8650,8670,21940,43393.0,5004949.0
2000-10-09,9000,9090,8670,8670,33530,43393.0,5004949.0
2000-10-10,9500,9500,9000,9090,195150,45495.0,5004949.0
2000-10-11,9060,9060,8070,8440,63800,42242.0,5004949.0
2000-10-12,8350,8550,8110,8360,34600,41841.0,5004949.0
2000-10-13,8010,8180,7800,7840,29060,39239.0,5004949.0
2000-10-16,8100,8280,8050,8250,35930,41291.0,5004949.0
2000-10-17,8060,8500,8060,8200,39500,41041.0,5004949.0
2000-10-18,8200,8280,7820,8200,18410,41041.0,5004949.0
2000-10-19,8200,8450,8130,8200,25610,41041.0,5004949.0
2000-10-20,8250,8490,8220,8230,15840,41191.0,5004949.0
2000-10-23,8400,8400,8100,8110,19920,40590.0,5004949.0
2000-10-24,8150,8160,8020,8130,18190,40690.0,5004949.0
2000-10-25,8150,8620,8140,8300,65920,41541.0,5004949.0
2000-10-26,8300,8360,8100,8100,21390,40540.0,5004949.0
2000-10-27,8210,8500,8000,8000,27010,40040.0,5004949.0
2000-10-30,8000,8000,7700,7700,20370,38538.0,5004949.0
2000-10-31,7950,8200,7600,7770,56080,38888.0,5004949.0
2000-11-01,8150,8190,7820,8100,33250,40540.0,5004949.0
2000-11-02,8100,8150,7970,8100,15270,40540.0,5004949.0
2000-11-03,8110,8280,8000,8080,17860,40440.0,5004949.0
2000-11-06,8070,8180,7860,8090,11760,40490.0,5004949.0
2000-11-07,8000,8150,7950,8090,11590,40490.0,5004949.0
2000-11-08,8140,8140,7850,7850,29940,39289.0,5004949.0
2000-11-09,7850,8100,7850,8100,12550,40540.0,5004949.0
2000-11-10,8000,8140,8000,8040,11610,40240.0,5004949.0
2000-11-13,7900,8080,7850,8000,6740,40040.0,5004949.0
2000-11-14,7850,8100,7850,8000,16560,40040.0,5004949.0
2000-11-15,8100,8140,7960,8010,13210,40090.0,5004949.0
2000-11-16,7990,8140,7830,8050,21730,40290.0,5004949.0
2000-11-17,7900,8160,7900,8160,18790,40840.0,5004949.0
2000-11-20,8300,8300,8050,8270,23710,41391.0,5004949.0
2000-11-21,8160,8490,8070,8200,52200,41041.0,5004949.0
2000-11-22,8200,8780,8150,8490,103190,42492.0,5004949.0
2000-11-23,8490,8530,8200,8200,79550,41041.0,5004949.0
2000-11-24,8220,8220,8000,8190,15520,40991.0,5004949.0
2000-11-27,8280,8280,8100,8160,19060,40840.0,5004949.0
2000-11-28,8050,8250,8050,8180,15330,40940.0,5004949.0
2000-11-29,8000,8020,7710,7810,22790,39089.0,5004949.0
2000-11-30,7810,7840,7600,7620,10820,38138.0,5004949.0
2000-12-01,7530,7900,7500,7600,19190,38038.0,5004949.0
2000-12-04,7610,7730,7440,7500,44540,37537.0,5004949.0
2000-12-05,7500,7700,7450,7690,47660,38488.0,5004949.0
2000-12-06,7630,7970,7630,7660,28880,38338.0,5004949.0
2000-12-07,7550,7840,7510,7700,16740,38538.0,5004949.0
2000-12-08,7550,7870,7550,7710,11860,38588.0,5004949.0
2000-12-11,7890,7890,7600,7710,31640,38588.0,5004949.0
2000-12-12,7800,7800,7600,7620,16540,38138.0,5004949.0
2000-12-13,7620,7730,7500,7500,61410,37537.0,5004949.0
2000-12-14,7460,7540,7420,7460,58350,37337.0,5004949.0
2000-12-15,7460,7580,7250,7260,82550,36336.0,5004949.0
2000-12-18,7260,7300,7190,7300,34510,36536.0,5004949.0
2000-12-19,7310,7390,7130,7150,38770,35785.0,5004949.0
2000-12-20,7200,7200,7010,7140,32660,35735.0,5004949.0
2000-12-21,7010,7050,6800,6840,38920,34234.0,5004949.0
2000-12-22,6850,6950,6800,6880,16060,34434.0,5004949.0
2000-12-26,6850,7190,6850,7190,17200,35986.0,5004949.0
2001-01-02,7070,7260,6720,6950,16590,34784.0,5004949.0
2001-01-03,6950,6950,6750,6900,13020,34534.0,5004949.0
2001-01-04,7000,7250,6960,7190,117390,35986.0,5004949.0
2001-01-05,7200,7300,7050,7200,76080,36036.0,5004949.0
2001-01-08,7200,7230,7110,7150,38570,35785.0,5004949.0
2001-01-09,7150,7350,7050,7210,131060,36086.0,5004949.0
2001-01-10,7280,7440,7110,7110,337710,35585.0,5004949.0
2001-01-11,7070,7190,7040,7190,41820,35986.0,5004949.0
2001-01-12,7210,7270,7170,7210,63990,36086.0,5004949.0
2001-01-15,7260,7450,7200,7200,122730,36036.0,5004949.0
2001-01-16,7200,7200,7040,7050,78830,35285.0,5004949.0
2001-01-17,7050,7140,6900,6990,37410,34985.0,5004949.0
2001-01-18,7000,7080,6900,6950,44980,34784.0,5004949.0
2001-01-19,6900,7050,6900,6910,29490,34584.0,5004949.0
2001-01-22,6900,7100,6900,7010,41070,35085.0,5004949.0
2001-01-26,7190,7190,6890,6890,38420,34484.0,5004949.0
2001-01-29,6950,6990,6840,6990,54520,34985.0,5004949.0
2001-01-30,7110,7160,6970,6980,44800,34935.0,5004949.0
2001-01-31,7160,7160,6990,7130,35770,35685.0,5004949.0
2001-02-01,7050,7110,6960,7080,32240,35435.0,5004949.0
2001-02-02,7080,7080,6980,7000,22340,35035.0,5004949.0
2001-02-05,6900,7100,6810,6850,21680,34284.0,5004949.0
2001-02-06,6850,7000,6800,6870,13120,34384.0,5004949.0
2001-02-07,6870,7000,6830,6870,18540,34384.0,5004949.0
2001-02-08,6870,6930,6760,6860,25920,34334.0,5004949.0
2001-02-09,6900,6990,6780,6990,50360,34985.0,5004949.0
2001-02-12,6980,7150,6810,7000,66130,35035.0,5004949.0
2001-02-13,7050,7150,6950,7000,46880,35035.0,5004949.0
2001-02-14,6950,7040,6880,7000,37950,35035.0,5004949.0
2001-02-15,7010,7070,6930,6990,24770,34985.0,5004949.0
2001-02-16,6930,7000,6860,6920,32980,34634.0,5004949.0
2001-02-19,6810,6920,6810,6880,37510,34434.0,5004949.0
2001-02-20,6890,7050,6890,7050,43350,35285.0,5004949.0
2001-02-21,7050,7330,7050,7170,77450,35885.0,5004949.0
2001-02-22,7200,7440,7060,7190,103240,35986.0,5004949.0
2001-02-23,7170,7290,7170,7220,59970,36136.0,5004949.0
2001-02-26,7260,7470,7220,7350,85920,36786.0,5004949.0
2001-02-27,7350,7410,7220,7230,73830,36186.0,5004949.0
2001-02-28,7170,7270,7120,7230,27090,36186.0,5004949.0
2001-03-02,7040,7220,7040,7130,56490,35685.0,5004949.0
2001-03-05,7010,7200,6980,7010,44280,35085.0,5004949.0
2001-03-06,7020,7150,6960,7000,18570,35035.0,5004949.0
2001-03-07,7070,7070,6950,7010,21740,35085.0,5004949.0
2001-03-08,7100,7100,6980,6980,28870,34935.0,5004949.0
2001-03-09,7000,7100,6970,7000,72660,35035.0,5004949.0
2001-03-12,7000,7090,6910,7050,27780,35285.0,5004949.0
2001-03-13,6900,7000,6820,6820,28650,34134.0,5004949.0
2001-03-14,6870,7250,6870,7100,83970,35535.0,5004949.0
2001-03-15,7150,7230,7080,7150,67820,35785.0,5004949.0
2001-03-16,7220,7400,7120,7150,78470,35785.0,5004949.0
2001-03-19,7140,7190,6960,6960,34050,34834.0,5004949.0
2001-03-20,6920,7050,6920,6980,34330,34935.0,5004949.0
2001-03-21,6860,6960,6860,6940,18330,34734.0,5004949.0
2001-03-22,6850,6960,6820,6820,12750,34134.0,5004949.0
2001-03-23,6870,6870,6730,6750,26350,33783.0,5004949.0
2001-03-26,6760,6840,6660,6750,52990,33783.0,5004949.0
2001-03-27,6800,6810,6630,6640,38600,33233.0,5004949.0
2001-03-28,6700,6700,6500,6500,44100,32532.0,5004949.0
2001-03-29,6350,6480,6250,6280,46970,31431.0,5004949.0
2001-03-30,6300,6320,6010,6070,49860,30380.0,5004949.0
2001-04-02,6100,6240,6020,6060,37120,30330.0,5004949.0
2001-04-03,5990,6060,5840,5870,34810,29379.0,5004949.0
2001-04-04,5750,5830,5640,5680,53350,28428.0,5004949.0
2001-04-06,5900,5900,5470,5580,195550,27928.0,5004949.0
2001-04-09,5620,5620,5380,5430,254570,27177.0,5004949.0
2001-04-10,5510,5580,5420,5530,199620,27677.0,5004949.0
2001-04-11,5650,5880,5600,5600,409890,28028.0,5004949.0
2001-04-12,5550,5750,5540,5600,142820,28028.0,5004949.0
2001-04-13,5650,5830,5600,5770,173740,28879.0,5004949.0
2001-04-16,5810,6050,5770,5800,287320,29029.0,5004949.0
2001-04-17,5950,5980,5700,5740,131380,28728.0,5004949.0
2001-04-18,5760,5840,5630,5840,191070,29229.0,5004949.0
2001-04-19,5860,6420,5850,6200,464610,31031.0,5004949.0
2001-04-20,6280,6280,6010,6030,218550,30180.0,5004949.0
2001-04-23,6050,6150,5920,5950,173770,29779.0,5004949.0
2001-04-24,5950,6040,5940,5940,68390,29729.0,5004949.0
2001-04-25,5990,6040,5960,6030,78450,30180.0,5004949.0
2001-04-26,6040,6040,5950,6000,101610,30030.0,5004949.0
2001-04-27,6000,6050,5950,5980,34560,29930.0,5004949.0
2001-04-30,5980,6180,5980,6110,95730,30580.0,5004949.0
2001-05-02,6200,6330,6150,6200,114920,31031.0,5004949.0
2001-05-03,6200,6240,6120,6160,52260,30830.0,5004949.0
2001-05-04,6160,6200,6110,6160,40010,30830.0,5004949.0
2001-05-07,6150,6240,6060,6200,43120,31031.0,5004949.0
2001-05-08,6150,6500,6150,6450,144770,32282.0,5004949.0
2001-05-09,6450,6640,6260,6500,95150,32532.0,5004949.0
2001-05-10,6400,6680,6400,6560,43480,32832.0,5004949.0
2001-05-11,6560,6620,6450,6550,41350,32782.0,5004949.0
2001-05-14,6530,6690,6510,6640,48190,33233.0,5004949.0
2001-05-15,6620,6680,6560,6600,28540,33033.0,5004949.0
2001-05-16,6510,6880,6510,6720,61650,33633.0,5004949.0
2001-05-17,6750,7070,6700,7040,130230,35235.0,5004949.0
2001-05-18,6900,7100,6850,6970,59730,34884.0,5004949.0
2001-05-21,7000,7300,6860,7170,103190,35885.0,5004949.0
2001-05-22,7370,7400,7110,7230,69860,36186.0,5004949.0
2001-05-23,7290,8000,7290,7940,173150,39739.0,5004949.0
2001-05-24,7880,8010,7600,8000,52240,40040.0,5004949.0
2001-05-25,8100,8100,7650,7670,105500,38388.0,5004949.0
2001-05-28,7650,7650,7420,7450,67410,37287.0,5004949.0
2001-05-29,7510,8490,7500,7700,45620,38538.0,5004949.0
2001-05-30,7850,7850,7650,7720,48470,38638.0,5004949.0
2001-05-31,7510,7770,7510,7740,42640,38738.0,5004949.0
2001-06-01,7900,7900,7700,7700,20570,38538.0,5004949.0
2001-06-04,8000,8850,7820,8850,296390,44294.0,5004949.0
2001-06-05,9110,9800,8800,8860,333030,44344.0,5004949.0
2001-06-07,8420,8920,7550,7550,114770,37787.0,5004949.0
2001-06-08,8010,8490,7850,8400,78600,42042.0,5004949.0
2001-06-11,8060,8390,8030,8390,47280,41992.0,5004949.0
2001-06-12,8140,8850,8140,8310,29620,41591.0,5004949.0
2001-06-13,8320,8450,8140,8150,32250,40790.0,5004949.0
2001-06-14,8170,8410,8150,8410,37860,42092.0,5004949.0
2001-06-15,8300,8430,8150,8420,34950,42142.0,5004949.0
2001-06-18,8500,8900,8400,8540,37330,42742.0,5004949.0
2001-06-19,8800,8800,8180,8180,40790,40940.0,5004949.0
2001-06-20,8200,8300,8000,8100,39180,40540.0,5004949.0
2001-06-21,8010,8300,8010,8300,21930,41541.0,5004949.0
2001-06-22,8100,8500,8100,8230,18300,41191.0,5004949.0
2001-06-25,8230,8250,8100,8100,39260,40540.0,5004949.0
2001-06-26,8050,8150,7600,7620,41120,38138.0,5004949.0
2001-06-27,7600,7900,7600,7800,29770,39039.0,5004949.0
2001-06-28,8000,8000,7750,7780,9410,38939.0,5004949.0
2001-06-29,7790,8000,7700,7800,12790,39039.0,5004949.0
2001-07-02,7600,7870,7600,7740,10100,38738.0,5004949.0
2001-07-03,7740,7850,7710,7740,9810,38738.0,5004949.0
2001-07-04,7800,7800,7620,7750,8820,38788.0,5004949.0
2001-07-05,7800,7800,7600,7650,7700,38288.0,5004949.0
2001-07-06,7700,7700,7500,7600,27890,38038.0,5004949.0
2001-07-09,7400,7600,7020,7200,24230,36036.0,5004949.0
2001-07-10,7900,7900,7100,7200,46530,36036.0,5004949.0
2001-07-11,7100,7100,6850,6900,42910,34534.0,5004949.0
2001-07-12,6710,7200,6710,6920,31410,34634.0,5004949.0
2001-07-13,7000,7170,6600,6630,49540,33183.0,5004949.0
2001-07-16,6650,6770,6620,6670,29330,33383.0,5004949.0
2001-07-18,6680,6770,6670,6710,11500,33583.0,5004949.0
2001-07-19,6600,6750,6600,6650,8370,33283.0,5004949.0
2001-07-20,6750,6950,6700,6950,34110,34784.0,5004949.0
2001-07-23,6940,7090,6810,6950,55120,34784.0,5004949.0
2001-07-24,6930,7270,6860,7210,37560,36086.0,5004949.0
2001-07-25,7210,7390,7060,7370,33360,36886.0,5004949.0
2001-07-26,7370,7740,7310,7630,15680,38188.0,5004949.0
2001-07-27,7900,7900,7550,7650,27860,38288.0,5004949.0
2001-07-30,7550,7650,7400,7510,12610,37587.0,5004949.0
2001-07-31,7900,7900,7450,7700,13140,38538.0,5004949.0
2001-08-01,7540,7690,7330,7500,54000,37537.0,5004949.0
2001-08-02,7500,7500,7260,7300,20390,36536.0,5004949.0
2001-08-03,7300,7340,7230,7280,12150,36436.0,5004949.0
2001-08-06,7330,7600,7300,7490,20100,37487.0,5004949.0
2001-08-07,7470,7470,7250,7300,23460,36536.0,5004949.0
2001-08-08,7200,7430,7200,7350,11670,36786.0,5004949.0
2001-08-09,7350,7470,7110,7350,19680,36786.0,5004949.0
2001-08-10,7470,7490,7400,7420,42520,37137.0,5004949.0
2001-08-13,7500,7500,7390,7460,7690,37337.0,5004949.0
2001-08-14,7450,7540,7410,7530,10510,37687.0,5004949.0
2001-08-16,7580,7590,7460,7540,11170,37737.0,5004949.0
2001-08-17,7500,7700,7500,7700,52840,38538.0,5004949.0
2001-08-20,7960,7960,7780,7790,33120,38989.0,5004949.0
2001-08-21,7800,8500,7800,8000,36720,40040.0,5004949.0
2001-08-22,8110,8680,8110,8310,89090,41591.0,5004949.0
2001-08-23,8500,8500,8150,8210,27080,41091.0,5004949.0
2001-08-24,8210,8460,8140,8420,32750,42142.0,5004949.0
2001-08-27,8530,9200,8530,8800,119870,44044.0,5004949.0
2001-08-28,9150,9650,8530,8620,360400,43143.0,5004949.0
2001-08-29,8680,8680,8180,8250,78860,41291.0,5004949.0
2001-08-30,7850,8390,7850,8210,43230,41091.0,5004949.0
2001-08-31,7900,8060,7800,7800,34510,39039.0,5004949.0
2001-09-03,7750,8000,7400,7750,46270,38788.0,5004949.0
2001-09-04,7810,7810,7580,7650,23580,38288.0,5004949.0
2001-09-05,7600,8190,7600,8050,43200,40290.0,5004949.0
2001-09-06,8150,8150,7950,8030,30310,40190.0,5004949.0
2001-09-07,7950,8300,7910,8170,27480,40890.0,5004949.0
2001-09-10,8250,8450,8120,8290,52130,41491.0,5004949.0
2001-09-11,8400,8770,8300,8490,111400,42492.0,5004949.0
2001-09-12,7220,7600,7220,7300,82020,36536.0,5004949.0
2001-09-13,7400,7890,7350,7890,40540,39489.0,5004949.0
2001-09-14,7890,7890,6750,7500,49500,37537.0,5004949.0
2001-09-17,7300,7710,7050,7060,17880,35335.0,5004949.0
2001-09-18,7310,7380,7120,7300,14630,36536.0,5004949.0
2001-09-19,7200,8280,7200,7650,89460,38288.0,5004949.0
2001-09-20,7550,7890,7400,7750,32760,38788.0,5004949.0
2001-09-21,7650,8000,7450,7600,46010,38038.0,5004949.0
2001-09-24,7610,7800,7590,7650,25520,38288.0,5004949.0
2001-09-25,7950,7980,7600,7610,43930,38088.0,5004949.0
2001-09-26,7750,7750,7600,7600,11380,38038.0,5004949.0
2001-09-27,7500,7800,7250,7800,26940,39039.0,5004949.0
2001-09-28,7900,7990,7810,7990,27910,39990.0,5004949.0
2001-10-04,8240,8240,8060,8100,23510,40540.0,5004949.0
2001-10-05,8010,8060,7940,8030,15610,40190.0,5004949.0
2001-10-08,8000,8290,7830,8100,46710,40540.0,5004949.0
2001-10-09,8190,8270,8050,8250,45880,41291.0,5004949.0
2001-10-10,8500,8750,8400,8410,137340,42092.0,5004949.0
2001-10-11,8460,8670,8330,8500,83770,42542.0,5004949.0
2001-10-12,8550,8730,8400,8600,67950,43043.0,5004949.0
2001-10-15,8650,8990,8550,8800,50280,44044.0,5004949.0
2001-10-16,8800,9190,8800,8960,108930,44844.0,5004949.0
2001-10-17,9150,9150,8750,8880,48880,44444.0,5004949.0
2001-10-18,8880,9090,8750,9000,70470,45045.0,5004949.0
2001-10-19,8920,9180,8920,9050,31360,45295.0,5004949.0
2001-10-22,9120,9470,9020,9470,44650,47397.0,5004949.0
2001-10-23,9600,9600,9300,9450,65250,47297.0,5004949.0
2001-10-24,9450,9450,9250,9250,46750,46296.0,5004949.0
2001-10-25,9330,9450,9100,9110,53270,45595.0,5004949.0
2001-10-26,9110,9110,8940,9000,37790,45045.0,5004949.0
2001-10-29,9250,9300,9000,9190,32190,45995.0,5004949.0
2001-10-30,9020,9450,8990,9060,65070,45345.0,5004949.0
2001-10-31,9100,9100,9000,9090,18200,45495.0,5004949.0
2001-11-01,9010,9180,9010,9100,25930,45545.0,5004949.0
2001-11-02,9100,9360,9100,9360,59480,46846.0,5004949.0
2001-11-05,9570,10750,9530,10350,149040,51801.0,5004949.0
2001-11-06,10400,10900,10400,10700,166370,53553.0,5004949.0
2001-11-07,10600,11400,10500,11300,236640,56556.0,5004949.0
2001-11-08,11500,11850,11100,11350,127500,56806.0,5004949.0
2001-11-09,11400,11900,10850,11200,65290,56055.0,5004949.0
2001-11-12,11750,11750,11250,11500,46810,57557.0,5004949.0
2001-11-13,11500,11500,11100,11200,68470,56055.0,5004949.0
2001-11-14,11200,11400,11100,11400,32200,57056.0,5004949.0
2001-11-15,11400,11400,11100,11200,17790,56055.0,5004949.0
2001-11-16,11300,12250,11150,11800,159630,59058.0,5004949.0
2001-11-19,12200,12750,12000,12300,306110,61561.0,5004949.0
2001-11-20,12500,12850,12000,12350,169320,61811.0,5004949.0
2001-11-21,12500,12800,12300,12650,58280,63313.0,5004949.0
2001-11-22,12750,13600,12600,12800,133100,64063.0,5004949.0
2001-11-23,12800,12900,12500,12500,57050,62562.0,5004949.0
2001-11-26,12700,13600,12700,13300,105150,66566.0,5004949.0
2001-11-27,13300,13500,13050,13300,27850,66566.0,5004949.0
2001-11-28,13000,13400,12900,13000,58590,65064.0,5004949.0
2001-11-29,13000,13550,12950,13450,43150,67317.0,5004949.0
2001-11-30,13800,14300,13650,14300,41920,71571.0,5004949.0
2001-12-03,14600,14850,14050,14600,51930,73072.0,5004949.0
2001-12-04,14900,15200,14600,15100,33950,75575.0,5004949.0
2001-12-05,15500,15500,14900,15200,24090,76075.0,5004949.0
2001-12-06,15000,15400,14350,14800,66320,74073.0,5004949.0
2001-12-07,14800,15050,14300,14600,22390,73072.0,5004949.0
2001-12-10,14850,15100,13800,14000,90520,70069.0,5004949.0
2001-12-11,14000,14200,13400,14000,47810,70069.0,5004949.0
2001-12-12,13900,15200,13800,15000,123360,75074.0,5004949.0
2001-12-13,15000,15000,14550,14900,29240,74574.0,5004949.0
2001-12-14,14700,15250,14600,15000,44790,75074.0,5004949.0
2001-12-17,15000,15200,14200,14200,11360,71070.0,5004949.0
2001-12-18,14300,14950,14200,14200,85920,71070.0,5004949.0
2001-12-19,14300,14800,14100,14300,16000,71571.0,5004949.0
2001-12-20,14300,14700,14150,14500,17930,72572.0,5004949.0
2001-12-21,13900,15100,13900,15000,56270,75074.0,5004949.0
2001-12-24,15400,16600,15250,16300,114050,81581.0,5004949.0
2001-12-26,16700,16700,15700,16200,50800,81080.0,5004949.0
2001-12-27,16100,16500,15700,16400,38650,82081.0,5004949.0
2001-12-28,16100,17450,16100,17450,28240,87336.0,5004949.0
2002-01-02,17550,18900,17400,18450,44718,92341.0,5004949.0
2002-01-03,18450,19500,18400,19500,76900,97597.0,5004949.0
2002-01-04,19950,20700,19600,19650,45480,98347.0,5004949.0
2002-01-07,19300,19500,18800,19150,68811,95845.0,5004949.0
2002-01-08,19500,19500,17900,18400,92350,92091.0,5004949.0
2002-01-09,18300,18400,17200,17600,75030,88087.0,5004949.0
2002-01-10,19000,19000,18100,18500,123470,92592.0,5004949.0
2002-01-11,18700,18950,17900,18350,55030,91841.0,5004949.0
2002-01-14,18000,18200,17700,18100,19340,90590.0,5004949.0
2002-01-15,18900,19000,18050,18300,59250,91591.0,5004949.0
2002-01-16,18400,19400,18200,19300,70570,96596.0,5004949.0
2002-01-17,19000,19200,18150,18500,41940,92592.0,5004949.0
2002-01-18,18900,20200,18700,19100,56440,95595.0,5004949.0
2002-01-21,19100,19400,18700,19100,23130,95595.0,5004949.0
2002-01-22,19100,19350,18700,19000,35890,95094.0,5004949.0
2002-01-23,19500,20800,19200,20500,93413,102601.0,5004949.0
2002-01-24,20600,21300,20100,21300,49020,106605.0,5004949.0
2002-01-25,21900,22600,21250,21300,62480,106605.0,5004949.0
2002-01-28,21500,21950,20800,21150,62820,105855.0,5004949.0
2002-01-29,21150,21150,20650,20850,27220,104353.0,5004949.0
2002-01-30,20000,20400,20000,20150,16630,100850.0,5004949.0
2002-01-31,20250,20700,20000,20000,26210,100099.0,5004949.0
2002-02-01,20000,22400,19800,21500,189612,107606.0,5004949.0
2002-02-04,21600,22250,20300,20750,37460,103853.0,5004949.0
2002-02-05,20700,20700,19900,20100,35381,100599.0,5004949.0
2002-02-06,20100,20800,19850,20700,21990,103602.0,5004949.0
2002-02-07,20700,20700,19000,19550,40910,97847.0,5004949.0
2002-02-08,19700,19850,19050,19800,29800,99098.0,5004949.0
2002-02-14,20100,21000,20000,20700,25990,103602.0,5004949.0
2002-02-15,20350,21100,19500,20100,69830,100599.0,5004949.0
2002-02-18,19900,20300,19900,20300,42073,101600.0,5004949.0
2002-02-19,20600,21200,20600,20800,50640,104103.0,5004949.0
2002-02-20,21000,22800,20800,22000,116740,110109.0,5004949.0
2002-02-21,22800,23000,22300,22700,56250,113612.0,5004949.0
2002-02-22,22300,23300,21900,23300,46350,116615.0,5004949.0
2002-02-25,22800,23300,22600,22700,27240,113612.0,5004949.0
2002-02-26,22450,23000,22450,22900,35380,114613.0,5004949.0
2002-02-27,23200,23400,23000,23400,29650,117116.0,5004949.0
2002-02-28,23500,23750,22900,23650,36240,118367.0,5004949.0
2002-03-04,23550,24150,23400,23900,53330,119618.0,5004949.0
2002-03-05,23900,23900,23000,23050,26603,115364.0,5004949.0
2002-03-06,22900,23400,22650,23300,41300,116615.0,5004949.0
2002-03-07,23300,23400,22200,22200,26900,111110.0,5004949.0
2002-03-08,22200,22700,21800,22700,58880,113612.0,5004949.0
2002-03-11,21050,22450,21050,22200,22190,111110.0,5004949.0
2002-03-12,22000,23250,22000,23250,29974,116365.0,5004949.0
2002-03-13,22500,23700,22500,23400,43550,117116.0,5004949.0
2002-03-14,23600,23600,22800,23150,35774,115865.0,5004949.0
2002-03-15,23150,23950,22900,23800,88340,119118.0,5004949.0
2002-03-18,24450,26000,24100,26000,112650,130129.0,5004949.0
