대성홀딩스(016710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-09-18,3153,3198,2912,3144,13750,50336.0,2860000.0
2001-09-19,3198,3279,3145,3198,12500,51194.0,2860000.0
2001-09-20,3520,3520,3145,3144,1600,50336.0,2860000.0
2001-09-21,3109,3359,3109,3359,100,53768.0,2860000.0
2001-09-24,3252,3842,3073,3287,8400,52624.0,2860000.0
2001-09-25,3288,3288,3198,3216,3000,51480.0,2860000.0
2001-09-26,3189,3216,3180,3216,3350,51480.0,2860000.0
2001-09-27,3190,3333,3163,3163,1150,50622.0,2860000.0
2001-09-28,3109,3261,3091,3224,20200,51623.0,2860000.0
2001-10-04,3181,3288,3092,3252,28750,52052.0,2860000.0
2001-10-05,3324,3377,3208,3359,12900,53768.0,2860000.0
2001-10-08,3359,3538,3359,3448,1350,55198.0,2860000.0
2001-10-09,3297,3413,3297,3305,109000,52910.0,2860000.0
2001-10-10,3288,3297,3234,3287,3300,52624.0,2860000.0
2001-10-11,3217,3288,3217,3252,167900,52052.0,2860000.0
2001-10-12,3252,3270,3252,3270,1550,52338.0,2860000.0
2001-10-15,3234,3287,3234,3242,6950,51909.0,2860000.0
2001-10-16,3252,3252,3252,3252,500,52052.0,2860000.0
2001-10-17,3217,3270,3217,3270,2050,52338.0,2860000.0
2001-10-18,3181,3207,3181,3207,1700,51337.0,2860000.0
2001-10-19,3244,3252,3244,3252,1150,52052.0,2860000.0
2001-10-22,3216,3216,3216,3216,50,51480.0,2860000.0
2001-10-23,3225,3225,3127,3216,4300,51480.0,2860000.0
2001-10-24,3145,3216,3145,3216,1900,51480.0,2860000.0
2001-10-25,3216,3216,3172,3207,500,51337.0,2860000.0
2001-10-26,3181,3181,3181,3180,200,50908.0,2860000.0
2001-10-29,3180,3216,3180,3216,2650,51480.0,2860000.0
2001-10-30,3216,3216,3163,3216,3200,51480.0,2860000.0
2001-10-31,3216,3234,3171,3216,3600,51480.0,2860000.0
2001-11-01,3217,3538,3217,3261,90750,52195.0,2860000.0
2001-11-02,3270,3270,3171,3216,9950,51480.0,2860000.0
2001-11-05,3306,3431,3270,3287,110700,52624.0,2860000.0
2001-11-06,3288,3467,3270,3278,90100,52481.0,2860000.0
2001-11-07,3261,3377,3261,3377,2300,54054.0,2860000.0
2001-11-08,3395,3395,3305,3305,9700,52910.0,2860000.0
2001-11-09,3306,3306,3279,3278,2500,52481.0,2860000.0
2001-11-12,3305,3323,3305,3323,1150,53196.0,2860000.0
2001-11-13,3270,3305,3270,3305,1800,52910.0,2860000.0
2001-11-14,3279,3377,3279,3377,5000,54054.0,2860000.0
2001-11-15,3288,3448,3288,3305,17500,52910.0,2860000.0
2001-11-16,3306,3431,3306,3377,32200,54054.0,2860000.0
2001-11-19,3359,3484,3341,3484,9300,55770.0,2860000.0
2001-11-20,3341,3627,3341,3555,29500,56914.0,2860000.0
2001-11-21,3279,3654,3279,3359,113400,53768.0,2860000.0
2001-11-22,3430,3430,3323,3323,900,53196.0,2860000.0
2001-11-23,3333,3395,3324,3332,14350,53339.0,2860000.0
2001-11-26,3341,3431,3305,3305,196400,52910.0,2860000.0
2001-11-27,3305,3314,3305,3314,900,53053.0,2860000.0
2001-11-28,3315,3333,3261,3261,7950,52195.0,2860000.0
2001-11-29,3136,3315,3136,3278,3000,52481.0,2860000.0
2001-11-30,3216,3297,3216,3296,200,52767.0,2860000.0
2001-12-03,3244,3252,3244,3252,650,52052.0,2860000.0
2001-12-04,3235,3270,3181,3252,2100,52052.0,2860000.0
2001-12-05,3198,3234,3198,3216,4300,51480.0,2860000.0
2001-12-06,3198,3216,3153,3153,3650,50479.0,2860000.0
2001-12-07,3217,3252,3217,3252,3250,52052.0,2860000.0
2001-12-10,3189,3252,3189,3233,3150,51766.0,2860000.0
2001-12-11,3296,3332,3296,3323,9950,53196.0,2860000.0
2001-12-12,3288,3305,3288,3305,350,52910.0,2860000.0
2001-12-13,3333,3333,3333,3332,5150,53339.0,2860000.0
2001-12-14,3323,3323,3323,3323,250,53196.0,2860000.0
2001-12-17,3306,3395,3297,3350,16750,53625.0,2860000.0
2001-12-18,3333,3369,3333,3332,6550,53339.0,2860000.0
2001-12-19,3332,3332,3261,3305,1000,52910.0,2860000.0
2001-12-20,3377,3395,3234,3233,1550,51766.0,2860000.0
2001-12-21,3244,3333,3244,3332,1000,53339.0,2860000.0
2001-12-24,3252,3252,3252,3252,450,52052.0,2860000.0
2001-12-26,3306,3359,3252,3359,43250,53768.0,2860000.0
2001-12-27,3395,3484,3395,3394,47300,54340.0,2860000.0
2001-12-28,3288,3342,3288,3341,6750,53482.0,2860000.0
2002-01-02,3270,3341,3270,3305,900,52910.0,2860000.0
2002-01-03,3297,3306,3288,3287,500,52624.0,2860000.0
2002-01-04,3288,3368,3288,3368,200,53911.0,2860000.0
2002-01-07,3359,3538,3225,3270,3800,52338.0,2860000.0
2002-01-08,3279,3368,3279,3368,969000,53911.0,2860000.0
2002-01-09,3333,3333,3333,3332,0,53339.0,2860000.0
2002-01-10,3243,3297,3216,3216,1250,51480.0,2860000.0
2002-01-11,3162,3234,3162,3233,800,51766.0,2860000.0
2002-01-14,3216,3243,3216,3216,1500,51480.0,2860000.0
2002-01-15,3171,3216,3171,3216,2750,51480.0,2860000.0
2002-01-16,3136,3270,3136,3252,10900,52052.0,2860000.0
2002-01-17,3252,3252,3252,3252,2500,52052.0,2860000.0
2002-01-18,3252,3270,3190,3189,7700,51051.0,2860000.0
2002-01-21,3217,3252,3217,3252,7500,52052.0,2860000.0
2002-01-22,3252,3252,3252,3252,4350,52052.0,2860000.0
2002-01-23,3243,3243,3243,3242,0,51909.0,2860000.0
2002-01-24,3162,3234,3162,3233,2050,51766.0,2860000.0
2002-01-25,3234,3305,3198,3305,4100,52910.0,2860000.0
2002-01-28,3314,3314,3287,3314,9350,53053.0,2860000.0
2002-01-29,3225,3270,3225,3270,1100,52338.0,2860000.0
2002-01-30,3270,3270,3207,3207,1300,51337.0,2860000.0
2002-01-31,3305,3323,3216,3216,50600,51480.0,2860000.0
2002-02-01,3279,3279,3190,3189,2300,51051.0,2860000.0
2002-02-04,3163,3216,3145,3198,1515,51194.0,2860000.0
2002-02-05,3118,3190,3118,3189,350,51051.0,2860000.0
2002-02-06,3136,3208,3074,3073,2100,49192.0,2860000.0
2002-02-07,3225,3234,3074,3100,2500,49621.0,2860000.0
2002-02-08,3154,3216,3154,3216,1460,51480.0,2860000.0
2002-02-14,3216,3216,3190,3189,850,51051.0,2860000.0
2002-02-15,3163,3217,3163,3163,1650,50622.0,2860000.0
2002-02-18,3216,3216,3163,3198,5550,51194.0,2860000.0
2002-02-19,3243,3243,3153,3153,250,50479.0,2860000.0
2002-02-20,3154,3181,3154,3180,350,50908.0,2860000.0
2002-02-21,3190,3190,3190,3189,150,51051.0,2860000.0
2002-02-22,3127,3198,3127,3198,450,51194.0,2860000.0
2002-02-25,3216,3288,3100,3118,4750,49907.0,2860000.0
2002-02-26,3199,3252,3190,3252,2400,52052.0,2860000.0
2002-02-27,3189,3252,3144,3233,1250,51766.0,2860000.0
2002-02-28,3171,3171,3153,3153,350,50479.0,2860000.0
2002-03-04,3216,3234,3162,3233,7150,51766.0,2860000.0
2002-03-05,3172,3208,3163,3171,5105,50765.0,2860000.0
2002-03-06,3172,3225,3172,3207,4060,51337.0,2860000.0
2002-03-07,3234,3234,3198,3198,1950,51194.0,2860000.0
2002-03-08,3305,3305,3216,3216,11830,51480.0,2860000.0
2002-03-11,3270,3270,3252,3261,5700,52195.0,2860000.0
2002-03-12,3288,3288,3216,3278,3750,52481.0,2860000.0
2002-03-13,3269,3269,3234,3242,14150,51909.0,2860000.0
2002-03-14,3198,3252,3198,3207,1050,51337.0,2860000.0
2002-03-15,3226,3261,3217,3261,4150,52195.0,2860000.0
2002-03-18,3261,3734,3261,3394,13450,54340.0,2860000.0
2002-03-19,3449,3574,3413,3520,5700,56342.0,2860000.0
2002-03-20,3395,3734,3324,3377,19300,54054.0,2860000.0
2002-03-21,3413,3413,3351,3350,5550,53625.0,2860000.0
2002-03-22,3332,3386,3288,3377,14900,54054.0,2860000.0
2002-03-25,3342,3359,3297,3359,7450,53768.0,2860000.0
2002-03-26,3368,3368,3288,3287,4300,52624.0,2860000.0
2002-03-27,3270,3323,3270,3323,1250,53196.0,2860000.0
2002-03-28,3261,3315,3261,3278,6000,52481.0,2860000.0
2002-03-29,3234,3234,3207,3216,6050,51480.0,2860000.0
2002-04-01,3270,3270,3216,3216,8250,51480.0,2860000.0
2002-04-02,3216,3216,3216,3216,0,51480.0,2860000.0
2002-04-03,3038,3216,3038,3126,7600,50050.0,2860000.0
2002-04-04,3145,3199,3065,3180,3700,50908.0,2860000.0
2002-04-08,3100,3154,3038,3091,4850,49478.0,2860000.0
2002-04-09,3145,3181,3127,3180,22000,50908.0,2860000.0
2002-04-10,3172,3172,3172,3171,0,50765.0,2860000.0
2002-04-11,3037,3145,3037,3144,5250,50336.0,2860000.0
2002-04-12,3047,3092,3047,3091,2350,49478.0,2860000.0
2002-04-15,3065,3136,3065,3073,1400,49192.0,2860000.0
2002-04-16,3073,3216,3073,3216,53250,51480.0,2860000.0
2002-04-17,3154,3154,3118,3126,450,50050.0,2860000.0
2002-04-18,3127,3127,3127,3126,1750,50050.0,2860000.0
2002-04-19,3127,3127,3055,3064,3150,49049.0,2860000.0
2002-04-22,3038,3038,3038,3037,1400,48620.0,2860000.0
2002-04-23,3038,3092,3038,3091,300,49478.0,2860000.0
2002-04-24,3055,3055,3038,3037,950,48620.0,2860000.0
2002-04-25,3002,3002,3002,3002,1650,48048.0,2860000.0
2002-04-26,3002,3011,3002,3011,900,48191.0,2860000.0
2002-04-29,2984,2984,2966,2965,1850,47476.0,2860000.0
2002-04-30,2966,2966,2966,2965,500,47476.0,2860000.0
2002-05-02,2948,3127,2948,3126,1050,50050.0,2860000.0
2002-05-03,3127,3127,3118,3118,2300,49907.0,2860000.0
2002-05-06,3100,3100,3100,3100,1000,49621.0,2860000.0
2002-05-07,3100,3100,3100,3100,100,49621.0,2860000.0
2002-05-08,3100,3100,3100,3100,1000,49621.0,2860000.0
2002-05-09,3100,3127,3100,3126,400,50050.0,2860000.0
2002-05-10,3109,3109,3065,3091,1250,49478.0,2860000.0
2002-05-13,3092,3092,3092,3091,350,49478.0,2860000.0
2002-05-14,3074,3074,3074,3073,1350,49192.0,2860000.0
2002-05-15,3074,3074,3074,3073,0,49192.0,2860000.0
2002-05-16,3127,3127,3127,3126,5000,50050.0,2860000.0
2002-05-17,3127,3127,3002,3037,5750,48620.0,2860000.0
2002-05-20,3038,3038,3038,3037,6850,48620.0,2860000.0
2002-05-21,3038,3038,3002,3002,500,48048.0,2860000.0
2002-05-22,3002,3002,3002,3002,2400,48048.0,2860000.0
2002-05-23,3092,3092,3092,3091,50,49478.0,2860000.0
2002-05-24,3092,3092,3092,3091,0,49478.0,2860000.0
2002-05-27,3002,3002,3002,3002,650,48048.0,2860000.0
2002-05-28,3002,3002,3002,3002,500,48048.0,2860000.0
2002-05-29,3002,3002,3002,3002,0,48048.0,2860000.0
2002-05-30,2939,2939,2939,2939,100,47047.0,2860000.0
2002-05-31,2948,2948,2948,2948,0,47190.0,2860000.0
2002-06-03,2948,2948,2948,2948,100,47190.0,2860000.0
2002-06-04,2948,2948,2948,2948,0,47190.0,2860000.0
2002-06-05,2894,2894,2894,2894,2800,46332.0,2860000.0
2002-06-07,2894,2894,2894,2894,0,46332.0,2860000.0
2002-06-10,2894,2894,2894,2894,100,46332.0,2860000.0
2002-06-11,2859,2949,2859,2904,3700,46475.0,2860000.0
2002-06-12,2904,2904,2904,2904,0,46475.0,2860000.0
2002-06-14,2894,2894,2894,2894,200,46332.0,2860000.0
2002-06-17,2680,2859,2680,2858,2500,45760.0,2860000.0
2002-06-18,2824,2824,2824,2823,950,45188.0,2860000.0
2002-06-19,2948,2948,2948,2948,1650,47190.0,2860000.0
2002-06-20,2948,2948,2948,2948,0,,
2002-06-21,2948,2948,2948,2948,0,,
2002-06-24,2922,2922,2922,2921,0,46761.0,2860000.0
2002-06-25,2922,2922,2922,2921,0,46761.0,2860000.0
2002-06-26,2922,2922,2922,2921,0,,
2002-06-27,2922,2922,2922,2921,0,,
2002-06-28,2922,2922,2922,2921,0,,
2002-07-02,2716,2939,2716,2778,2150,44473.0,2860000.0
2002-07-03,2698,2698,2698,2697,50,43186.0,2860000.0
2002-07-04,2805,2859,2805,2858,100,45760.0,2860000.0
2002-07-05,2770,2832,2743,2832,3900,45331.0,2860000.0
2002-07-08,2824,2824,2824,2823,50,45188.0,2860000.0
2002-07-09,2814,2948,2814,2948,800,47190.0,2860000.0
2002-07-10,2796,2796,2796,2796,50,44759.0,2860000.0
2002-07-11,2796,2796,2796,2796,0,44759.0,2860000.0
2002-07-12,3020,3020,3020,3019,1200,48334.0,2860000.0
2002-07-15,2806,2913,2806,2832,1050,45331.0,2860000.0
2002-07-16,2876,3216,2876,2894,4700,46332.0,2860000.0
2002-07-18,2948,3029,2948,3028,550,48477.0,2860000.0
2002-07-19,2948,2948,2948,2948,0,47190.0,2860000.0
2002-07-22,2931,2931,2931,2930,0,46904.0,2860000.0
2002-07-23,2931,2931,2931,2930,0,46904.0,2860000.0
2002-07-24,2770,2931,2770,2930,550,46904.0,2860000.0
2002-07-25,3127,3127,2957,2957,2500,47333.0,2860000.0
2002-07-26,3011,3038,2859,2858,700,45760.0,2860000.0
2002-07-29,2859,2859,2859,2858,0,45760.0,2860000.0
2002-07-30,2859,2859,2859,2858,0,,
2002-07-31,2859,2966,2859,2965,1750,47476.0,2860000.0
2002-08-01,2823,2949,2823,2832,450,45331.0,2860000.0
2002-08-02,2876,2894,2876,2894,2500,46332.0,2860000.0
2002-08-05,2894,2894,2894,2894,0,,
2002-08-06,2770,2770,2752,2751,600,44044.0,2860000.0
2002-08-07,2894,2894,2894,2894,50,46332.0,2860000.0
2002-08-08,2787,2859,2787,2858,6600,45760.0,2860000.0
2002-08-09,2788,2850,2788,2850,2050,45617.0,2860000.0
2002-08-12,2788,2850,2788,2850,1450,45617.0,2860000.0
2002-08-13,2841,2948,2841,2948,2700,47190.0,2860000.0
2002-08-14,2931,2931,2931,2930,0,,
2002-08-16,2806,2841,2788,2841,2200,45474.0,2860000.0
2002-08-19,2841,2841,2841,2841,50,45474.0,2860000.0
2002-08-20,2841,2841,2841,2841,100,45474.0,2860000.0
2002-08-21,2841,2859,2841,2858,550,45760.0,2860000.0
2002-08-22,2841,2859,2841,2858,1600,45760.0,2860000.0
2002-08-23,2823,2859,2823,2858,1100,45760.0,2860000.0
2002-08-26,2716,2841,2716,2734,2500,43758.0,2860000.0
2002-08-27,2752,2752,2734,2734,2150,43758.0,2860000.0
2002-08-28,2841,2948,2716,2796,12900,44759.0,2860000.0
2002-08-29,2797,2833,2716,2814,4550,45045.0,2860000.0
2002-08-30,2734,2948,2716,2948,3550,47190.0,2860000.0
2002-09-02,2770,2922,2770,2921,1000,46761.0,2860000.0
2002-09-03,2894,2894,2894,2894,50,46332.0,2860000.0
2002-09-04,2779,3002,2779,3002,2800,48048.0,2860000.0
2002-09-05,2850,3038,2850,3002,1000,48048.0,2860000.0
2002-09-06,2823,2841,2823,2841,150,45474.0,2860000.0
2002-09-09,2841,2894,2841,2894,150,46332.0,2860000.0
2002-09-10,2886,3172,2886,3171,650,50765.0,2860000.0
2002-09-11,3109,3145,2949,3091,900,49478.0,2860000.0
2002-09-12,3038,3038,3038,3037,100,48620.0,2860000.0
2002-09-13,3020,3216,3020,3216,1050,51480.0,2860000.0
2002-09-16,3019,3019,2948,2965,3600,47476.0,2860000.0
2002-09-17,2939,3038,2939,3037,3800,48620.0,2860000.0
2002-09-18,3074,3074,3074,3073,500,49192.0,2860000.0
2002-09-19,2949,3127,2949,3073,500,49192.0,2860000.0
2002-09-23,2948,3055,2948,3055,8750,48906.0,2860000.0
2002-09-24,2984,2992,2984,2983,2250,47762.0,2860000.0
2002-09-25,2984,3055,2984,2983,5450,47762.0,2860000.0
2002-09-26,3118,3118,3118,3118,50,49907.0,2860000.0
2002-09-27,3055,3055,3055,3055,0,48906.0,2860000.0
2002-09-30,2948,3055,2948,3055,1600,48906.0,2860000.0
2002-10-01,2948,2948,2850,2850,1300,45617.0,2860000.0
2002-10-02,2984,3055,2984,3055,3600,48906.0,2860000.0
2002-10-04,3055,3055,3055,3055,500,48906.0,2860000.0
2002-10-07,3038,3038,3038,3037,0,48620.0,2860000.0
2002-10-08,2948,2948,2948,2948,250,47190.0,2860000.0
2002-10-09,3055,3055,2877,3055,200,48906.0,2860000.0
2002-10-10,3038,3038,3038,3037,0,,
2002-10-11,3038,3038,3038,3037,0,48620.0,2860000.0
2002-10-14,3038,3038,3038,3037,500,48620.0,2860000.0
2002-10-15,3038,3038,3038,3037,50,48620.0,2860000.0
2002-10-16,3038,3038,3038,3037,0,,
2002-10-17,3038,3038,3038,3037,0,,
2002-10-18,2931,3047,2931,3011,7750,48191.0,2860000.0
2002-10-21,2895,3011,2895,3011,2150,48191.0,2860000.0
2002-10-22,3011,3011,3011,3011,450,48191.0,2860000.0
2002-10-23,2912,3055,2912,3055,1100,48906.0,2860000.0
2002-10-24,3029,3029,3029,3028,0,48477.0,2860000.0
2002-10-25,3029,3029,3029,3028,500,48477.0,2860000.0
2002-10-28,3029,3029,3029,3028,0,48477.0,2860000.0
2002-10-29,3002,3002,3002,3002,300,48048.0,2860000.0
2002-10-30,3002,3002,3002,3002,0,,
2002-10-31,3038,3038,3038,3037,500,48620.0,2860000.0
2002-11-01,3038,3038,3038,3037,0,,
2002-11-04,3038,3038,3038,3037,2800,48620.0,2860000.0
2002-11-05,3038,3038,3038,3037,1500,48620.0,2860000.0
2002-11-06,3038,3038,3038,3037,500,,
2002-11-07,3038,3181,3038,3180,16000,50908.0,2860000.0
2002-11-08,3127,3127,3127,3126,150,50050.0,2860000.0
2002-11-11,3127,3127,3127,3126,5000,50050.0,2860000.0
2002-11-12,3127,3127,3127,3126,0,50050.0,2860000.0
2002-11-13,3038,3038,3038,3037,150,48620.0,2860000.0
2002-11-14,3038,3038,3038,3037,1350,48620.0,2860000.0
2002-11-15,3055,3055,3038,3037,2750,48620.0,2860000.0
2002-11-18,3038,3038,3038,3037,0,,
2002-11-19,3038,3038,3038,3037,100,48620.0,2860000.0
2002-11-20,3038,3038,3038,3037,1000,48620.0,2860000.0
2002-11-21,3038,3092,3038,3091,650,49478.0,2860000.0
2002-11-22,3092,3092,3092,3091,0,,
2002-11-25,3038,3038,3038,3037,4250,48620.0,2860000.0
2002-11-26,3037,3037,2877,2876,1600,46046.0,2860000.0
2002-11-27,3127,3127,3127,3126,350,50050.0,2860000.0
2002-11-28,3038,3038,3038,3037,350,48620.0,2860000.0
2002-11-29,3306,3395,3038,3126,142300,50050.0,2860000.0
2002-12-02,3127,3127,3127,3126,4250,50050.0,2860000.0
2002-12-03,3047,3118,3047,3118,200,49907.0,2860000.0
2002-12-04,3055,3055,3055,3055,200,48906.0,2860000.0
2002-12-05,3055,3055,3055,3055,0,48906.0,2860000.0
2002-12-06,3055,3055,3055,3055,0,,
2002-12-09,3216,3216,3216,3216,18900,51480.0,2860000.0
2002-12-10,3216,3216,3216,3216,50,51480.0,2860000.0
2002-12-11,3055,3216,3055,3216,1000,51480.0,2860000.0
2002-12-12,3217,3699,3217,3699,88155,59202.0,2860000.0
2002-12-13,4110,4253,3859,4252,141755,68068.0,2860000.0
2002-12-16,4039,4539,4039,4217,46000,67496.0,2860000.0
2002-12-17,4288,4288,3931,4091,24455,65494.0,2860000.0
2002-12-18,3949,4556,3931,4091,97655,65494.0,2860000.0
2002-12-20,4235,4253,3931,3958,57750,63349.0,2860000.0
2002-12-23,3841,4065,3841,3930,13250,62920.0,2860000.0
2002-12-24,3931,3949,3868,3904,11800,62491.0,2860000.0
2002-12-26,3985,3985,3842,3851,19800,61633.0,2860000.0
2002-12-27,3502,3823,3484,3752,25700,60060.0,2860000.0
2002-12-30,3752,3752,3565,3564,8150,57057.0,2860000.0
2003-01-02,3600,3600,3395,3501,13400,56056.0,2860000.0
2003-01-03,3413,3502,3395,3448,9350,55198.0,2860000.0
2003-01-06,3395,3395,3342,3350,3300,53625.0,2860000.0
2003-01-07,3341,3484,3306,3385,7700,54197.0,2860000.0
2003-01-08,3386,3395,3288,3394,2900,54340.0,2860000.0
2003-01-09,3395,3404,3395,3394,2350,54340.0,2860000.0
2003-01-10,3547,3547,3297,3466,3400,55484.0,2860000.0
2003-01-13,3359,3359,3270,3305,9650,52910.0,2860000.0
2003-01-14,3305,3305,3261,3305,5550,52910.0,2860000.0
2003-01-15,3306,3324,3288,3287,350,52624.0,2860000.0
2003-01-16,3288,3297,3270,3296,3250,52767.0,2860000.0
2003-01-17,3243,3288,3216,3216,3800,51480.0,2860000.0
2003-01-20,3225,3297,3118,3270,400,52338.0,2860000.0
2003-01-21,3279,3279,3243,3270,250,52338.0,2860000.0
2003-01-22,3288,3288,3288,3287,1500,52624.0,2860000.0
2003-01-23,3288,3288,3225,3287,650,52624.0,2860000.0
2003-01-24,3056,3324,3056,3278,2400,52481.0,2860000.0
2003-01-27,3323,3323,3323,3323,50,53196.0,2860000.0
2003-01-28,3305,3305,3305,3305,150,52910.0,2860000.0
2003-01-29,3127,3395,2966,3270,11850,52338.0,2860000.0
2003-01-30,3091,3324,3091,3278,700,52481.0,2860000.0
2003-02-03,3431,3431,3431,3431,50,54912.0,2860000.0
2003-02-04,3395,3395,3395,3394,0,54340.0,2860000.0
2003-02-05,3377,3377,3377,3377,500,54054.0,2860000.0
2003-02-06,3306,3306,3234,3287,2650,52624.0,2860000.0
2003-02-07,3109,3288,3109,3216,4400,51480.0,2860000.0
2003-02-10,3699,3699,3109,3350,6000,53625.0,2860000.0
2003-02-11,3306,3342,3118,3270,10400,52338.0,2860000.0
2003-02-12,3323,3323,3323,3323,50,53196.0,2860000.0
2003-02-13,3502,3502,3502,3501,50,56056.0,2860000.0
2003-02-14,3395,3395,3252,3252,350,52052.0,2860000.0
2003-02-17,3591,3609,3413,3475,4800,55627.0,2860000.0
2003-02-18,3333,3449,3324,3448,800,55198.0,2860000.0
2003-02-19,3619,3619,3324,3341,2155,53482.0,2860000.0
2003-02-20,3323,3466,3323,3466,500,55484.0,2860000.0
2003-02-21,3413,3413,3342,3341,1600,53482.0,2860000.0
2003-02-24,3341,3386,3341,3385,150,54197.0,2860000.0
2003-02-25,3377,3377,3359,3359,1750,53768.0,2860000.0
2003-02-26,3368,3476,3359,3448,2300,55198.0,2860000.0
2003-02-27,3395,3475,3395,3475,2750,55627.0,2860000.0
2003-02-28,3412,3502,3403,3501,4450,56056.0,2860000.0
2003-03-03,3431,3520,3431,3520,1150,56342.0,2860000.0
2003-03-04,3449,3565,3440,3555,1000,56914.0,2860000.0
2003-03-05,3448,3502,3395,3484,6300,55770.0,2860000.0
2003-03-06,3484,3502,3484,3501,1250,56056.0,2860000.0
2003-03-07,3484,3502,3430,3501,2650,56056.0,2860000.0
2003-03-10,3502,3538,3395,3529,6900,56485.0,2860000.0
2003-03-11,3431,3529,3431,3529,650,56485.0,2860000.0
2003-03-12,3833,3833,3699,3699,1450,59202.0,2860000.0
2003-03-13,3690,3690,3690,3690,0,59059.0,2860000.0
2003-03-14,3690,3690,3252,3350,18100,53625.0,2860000.0
2003-03-17,3538,3538,3002,3305,8350,52910.0,2860000.0
2003-03-18,3306,3306,3056,3270,1900,52338.0,2860000.0
2003-03-19,3360,3395,3047,3171,5050,50765.0,2860000.0
2003-03-20,3217,3217,3038,3171,5300,50765.0,2860000.0
2003-03-21,3065,3199,3065,3109,1405250,49764.0,2860000.0
2003-03-24,3279,3279,3002,3189,9700,51051.0,2860000.0
2003-03-25,3082,3180,3055,3153,1150,50479.0,2860000.0
2003-03-26,3056,3056,2931,3011,100950,48191.0,2860000.0
2003-03-27,2886,2913,2752,2760,24800,44187.0,2860000.0
2003-03-28,2752,2913,2529,2912,13150,46618.0,2860000.0
2003-03-31,2788,2788,2663,2662,9000,42614.0,2860000.0
2003-04-01,2689,2903,2662,2697,10250,43186.0,2860000.0
2003-04-02,2662,2734,2662,2689,6505,43043.0,2860000.0
2003-04-03,2698,2698,2653,2697,6600,43186.0,2860000.0
2003-04-04,2555,2734,2555,2608,4860,41756.0,2860000.0
2003-04-07,2644,2689,2609,2689,2940,43043.0,2860000.0
2003-04-08,2636,2689,2636,2689,2300,43043.0,2860000.0
2003-04-09,2671,2671,2645,2671,2190,42757.0,2860000.0
2003-04-10,2680,2689,2645,2662,620,42614.0,2860000.0
2003-04-11,2672,2680,2663,2662,790,42614.0,2860000.0
2003-04-14,2681,2833,2672,2734,3030,43758.0,2860000.0
2003-04-15,2859,2859,2734,2814,960,45045.0,2860000.0
2003-04-16,2850,2859,2788,2823,3870,45188.0,2860000.0
2003-04-17,2823,2823,2778,2804,200,44902.0,2860000.0
2003-04-18,2895,2895,2752,2751,2780,44044.0,2860000.0
2003-04-21,2752,2796,2752,2769,1050,44330.0,2860000.0
2003-04-22,2752,2778,2743,2778,640,44473.0,2860000.0
2003-04-23,2787,2859,2778,2787,590,44616.0,2860000.0
2003-04-24,2787,2787,2707,2706,560,43329.0,2860000.0
2003-04-25,2699,2699,2636,2644,1170,42328.0,2860000.0
2003-04-28,2645,2645,2645,2644,50,42328.0,2860000.0
2003-04-29,2742,2742,2662,2724,240,43615.0,2860000.0
2003-04-30,2725,2752,2725,2751,900,44044.0,2860000.0
2003-05-02,2751,2796,2716,2796,280,44759.0,2860000.0
2003-05-06,2698,2769,2698,2724,560,43615.0,2860000.0
2003-05-07,2716,2770,2716,2769,540,44330.0,2860000.0
2003-05-09,2769,2805,2769,2804,200,44902.0,2860000.0
2003-05-12,2716,2770,2716,2751,1100,44044.0,2860000.0
2003-05-13,2797,2797,2743,2743,360,43901.0,2860000.0
2003-05-14,2733,2805,2733,2804,1050,44902.0,2860000.0
2003-05-15,2761,2788,2752,2760,210,44187.0,2860000.0
2003-05-16,2752,2850,2752,2850,980,45617.0,2860000.0
2003-05-19,2841,2841,2752,2769,250,44330.0,2860000.0
2003-05-20,2760,2814,2760,2787,630,44616.0,2860000.0
2003-05-21,2796,2796,2787,2787,170,44616.0,2860000.0
2003-05-22,2770,2841,2770,2769,730,44330.0,2860000.0
2003-05-23,2770,2832,2716,2778,410,44473.0,2860000.0
2003-05-26,2779,2779,2734,2751,310,44044.0,2860000.0
2003-05-27,2752,2770,2752,2769,310,44330.0,2860000.0
