일신방직(003200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-20,44000,45100,44000,45000,1040,108000.0,2400000.0
2000-09-21,42600,42900,42000,42600,1040,102240.0,2400000.0
2000-09-22,41300,42600,41300,42600,720,102240.0,2400000.0
2000-09-25,42600,44000,42600,44000,1020,105600.0,2400000.0
2000-09-26,43500,43500,42900,43000,1100,103200.0,2400000.0
2000-09-27,43500,43500,43500,43500,880,104400.0,2400000.0
2000-09-28,42000,43000,41500,41500,1020,99600.0,2400000.0
2000-09-29,41300,42000,41000,41000,1580,98400.0,2400000.0
2000-10-02,41000,42000,40900,41500,1010,99600.0,2400000.0
2000-10-04,41000,42800,40600,42800,1040,102720.0,2400000.0
2000-10-05,41100,43600,41100,43600,1040,104640.0,2400000.0
2000-10-06,43500,44000,43000,44000,1090,105600.0,2400000.0
2000-10-09,43000,44900,43000,44850,1050,107640.0,2400000.0
2000-10-10,44000,44750,44000,44750,1060,107400.0,2400000.0
2000-10-11,42750,44800,42750,44700,1030,107280.0,2400000.0
2000-10-12,43250,46000,40500,41700,17080,100080.0,2400000.0
2000-10-13,40150,40150,36200,38250,4740,91800.0,2400000.0
2000-10-16,39000,39900,38600,39500,2540,94800.0,2400000.0
2000-10-17,39500,41400,39000,40750,1940,97800.0,2400000.0
2000-10-18,40450,40500,39000,39000,1330,93600.0,2400000.0
2000-10-19,40000,40850,39400,40000,2110,96000.0,2400000.0
2000-10-20,39850,40950,39850,40950,2190,98280.0,2400000.0
2000-10-23,40100,40500,40100,40500,1180,97200.0,2400000.0
2000-10-24,41000,41000,39700,39900,1510,95760.0,2400000.0
2000-10-25,40000,40500,39600,39600,1510,95040.0,2400000.0
2000-10-26,39100,40000,39000,39900,1170,95760.0,2400000.0
2000-10-27,39000,39800,36500,38900,1520,93360.0,2400000.0
2000-10-30,38900,39500,38200,38900,1220,93360.0,2400000.0
2000-10-31,38900,38900,38000,38900,1050,93360.0,2400000.0
2000-11-01,38300,39900,37000,39850,1850,95640.0,2400000.0
2000-11-02,38900,41050,38150,41050,1020,98520.0,2400000.0
2000-11-03,42000,42900,42000,42900,1050,102960.0,2400000.0
2000-11-06,42000,43500,42000,43250,1040,103800.0,2400000.0
2000-11-07,43000,43400,43000,43250,1050,103800.0,2400000.0
2000-11-08,43200,43250,41000,41000,1070,98400.0,2400000.0
2000-11-09,43250,43250,42000,42000,1040,100800.0,2400000.0
2000-11-10,43000,43000,42000,42000,1020,100800.0,2400000.0
2000-11-13,42000,42000,42000,42000,1030,100800.0,2400000.0
2000-11-14,41500,41500,40000,41500,3850,99600.0,2400000.0
2000-11-15,41500,41500,40000,41000,3390,98400.0,2400000.0
2000-11-16,39650,41000,39650,41000,1130,98400.0,2400000.0
2000-11-17,41000,41000,40000,40500,2100,97200.0,2400000.0
2000-11-20,41000,41000,39550,41000,1310,98400.0,2400000.0
2000-11-21,40500,41500,40500,41500,2050,99600.0,2400000.0
2000-11-22,40000,41500,39600,41500,3410,99600.0,2400000.0
2000-11-23,43050,46000,40100,41400,8360,99360.0,2400000.0
2000-11-24,41500,41500,39800,40750,2270,97800.0,2400000.0
2000-11-27,40500,41000,39850,40750,2710,97800.0,2400000.0
2000-11-28,41000,41000,39350,39350,2220,94440.0,2400000.0
2000-11-29,40200,40500,39000,40050,1820,96120.0,2400000.0
2000-11-30,39350,40150,38500,39800,2310,95520.0,2400000.0
2000-12-01,38500,39300,38500,38800,4010,93120.0,2400000.0
2000-12-04,38100,38100,36550,36900,2860,88560.0,2400000.0
2000-12-05,37500,37850,35900,36500,4800,87600.0,2400000.0
2000-12-06,35700,36300,35300,35800,6700,85920.0,2400000.0
2000-12-07,35050,36000,35000,35550,48390,85320.0,2400000.0
2000-12-08,36000,36000,34500,34900,4960,83760.0,2400000.0
2000-12-11,34700,35300,33800,34250,4740,82200.0,2400000.0
2000-12-12,34100,35000,33900,34450,4180,82680.0,2400000.0
2000-12-13,34900,34900,33400,33800,14940,81120.0,2400000.0
2000-12-14,33800,33800,32500,33000,5330,79200.0,2400000.0
2000-12-15,33450,33450,32400,32500,3620,78000.0,2400000.0
2000-12-18,32400,34800,32400,33500,12050,80400.0,2400000.0
2000-12-19,33650,34650,33300,33500,7160,80400.0,2400000.0
2000-12-20,33500,36000,33000,34400,15030,82560.0,2400000.0
2000-12-21,33200,34900,33200,33600,19960,80640.0,2400000.0
2000-12-22,33200,34000,31500,34000,12200,81600.0,2400000.0
2000-12-26,38000,38000,32800,36000,25230,86400.0,2400000.0
2001-01-02,34000,35100,33600,34850,3740,83640.0,2400000.0
2001-01-03,34150,34150,33000,33950,1760,81480.0,2400000.0
2001-01-04,34500,34900,33300,33950,8360,81480.0,2400000.0
2001-01-05,34450,34450,32900,33650,3380,80760.0,2400000.0
2001-01-08,33050,35000,33050,34500,11100,82800.0,2400000.0
2001-01-09,34800,36300,34100,35000,7650,84000.0,2400000.0
2001-01-10,35200,35750,30000,30000,9010,72000.0,2400000.0
2001-01-11,32750,34500,32750,34500,9910,82800.0,2400000.0
2001-01-12,36050,38450,35000,35900,20200,86160.0,2400000.0
2001-01-15,36500,36800,34000,35050,4440,84120.0,2400000.0
2001-01-16,36000,36300,33500,35000,4310,84000.0,2400000.0
2001-01-17,33200,35000,33200,35000,2770,84000.0,2400000.0
2001-01-18,34300,35000,33600,34700,1520,83280.0,2400000.0
2001-01-19,34500,34500,33800,33850,1550,81240.0,2400000.0
2001-01-22,34400,34700,33550,34500,1410,82800.0,2400000.0
2001-01-26,34000,35300,33950,35300,1030,84720.0,2400000.0
2001-01-29,34500,35000,34050,35000,1010,84000.0,2400000.0
2001-01-30,35000,35950,34200,35800,2010,85920.0,2400000.0
2001-01-31,34800,35450,34700,34900,1300,83760.0,2400000.0
2001-02-01,34400,35100,34400,35100,1020,84240.0,2400000.0
2001-02-02,35000,35200,34100,35150,1070,84360.0,2400000.0
2001-02-05,34500,34950,34200,34950,1050,83880.0,2400000.0
2001-02-06,35000,35450,35000,35450,1050,85080.0,2400000.0
2001-02-07,34850,35500,34550,35000,1110,84000.0,2400000.0
2001-02-08,34600,35400,34500,35400,1120,84960.0,2400000.0
2001-02-09,34800,35000,34600,35000,1050,84000.0,2400000.0
2001-02-12,34300,34750,34200,34500,1100,82800.0,2400000.0
2001-02-13,34100,34750,34100,34750,1080,83400.0,2400000.0
2001-02-14,34200,35000,34200,35000,1070,84000.0,2400000.0
2001-02-15,34950,35050,34500,35050,1060,84120.0,2400000.0
2001-02-16,34550,35000,34450,34950,1070,83880.0,2400000.0
2001-02-19,34950,35500,34950,35400,1030,84960.0,2400000.0
2001-02-20,35400,35500,34500,35500,1080,85200.0,2400000.0
2001-02-21,34750,36000,34750,36000,1080,86400.0,2400000.0
2001-02-22,35400,37000,35400,37000,1140,88800.0,2400000.0
2001-02-23,38300,38300,36000,37800,1090,90720.0,2400000.0
2001-02-26,37000,38000,37000,37050,1350,88920.0,2400000.0
2001-02-27,36500,37200,36500,37150,1110,89160.0,2400000.0
2001-02-28,36350,38000,36350,37450,1070,89880.0,2400000.0
2001-03-02,37900,37900,36500,37800,1060,90720.0,2400000.0
2001-03-05,36800,36800,36000,36800,1030,88320.0,2400000.0
2001-03-06,36800,36800,36000,36800,1030,88320.0,2400000.0
2001-03-07,36800,36900,36600,36800,1050,88320.0,2400000.0
2001-03-08,36050,36800,36000,36300,1070,87120.0,2400000.0
2001-03-09,35500,36750,35500,36450,1110,87480.0,2400000.0
2001-03-12,35600,36700,35600,36700,1070,88080.0,2400000.0
2001-03-13,36800,36800,36000,36800,2270,88320.0,2400000.0
2001-03-14,36800,36800,36200,36700,2300,88080.0,2400000.0
2001-03-15,36000,36000,35000,35400,1830,84960.0,2400000.0
2001-03-16,35400,36000,35400,35400,1090,84960.0,2400000.0
2001-03-19,35400,35900,35000,35900,1760,86160.0,2400000.0
2001-03-20,35950,35950,34900,34900,1080,83760.0,2400000.0
2001-03-21,34000,34100,33750,34000,1070,81600.0,2400000.0
2001-03-22,33000,34200,32800,34000,5630,81600.0,2400000.0
2001-03-23,34000,36200,34000,35500,3080,85200.0,2400000.0
2001-03-26,37000,37000,34800,34800,1850,83520.0,2400000.0
2001-03-27,34800,35500,34200,34500,1050,82800.0,2400000.0
2001-03-28,31500,34350,31500,34150,2820,81960.0,2400000.0
2001-03-29,35000,35000,34100,35000,1040,84000.0,2400000.0
2001-03-30,34350,34850,33600,34750,1100,83400.0,2400000.0
2001-04-02,34900,34900,33750,34900,1040,83760.0,2400000.0
2001-04-03,34050,34900,34050,34600,1090,83040.0,2400000.0
2001-04-04,34000,34950,34000,34850,990,83640.0,2400000.0
2001-04-06,31000,34500,31000,34200,2470,82080.0,2400000.0
2001-04-09,33350,33800,31700,33000,3180,79200.0,2400000.0
2001-04-10,33400,33800,32300,33600,1570,80640.0,2400000.0
2001-04-11,32650,34000,32650,33800,1220,81120.0,2400000.0
2001-04-12,34050,34950,32900,33000,1030,79200.0,2400000.0
2001-04-13,34000,34000,32850,32850,1430,78840.0,2400000.0
2001-04-16,32800,33500,31050,33500,2360,80400.0,2400000.0
2001-04-17,33300,34000,33000,33750,1030,81000.0,2400000.0
2001-04-18,33550,34000,33500,33500,1030,80400.0,2400000.0
2001-04-19,33200,33800,33200,33650,1380,80760.0,2400000.0
2001-04-20,33450,33500,33000,33500,1230,80400.0,2400000.0
2001-04-23,33000,33400,32800,33400,1160,80160.0,2400000.0
2001-04-24,32100,32950,32100,32850,1460,78840.0,2400000.0
2001-04-25,32850,32850,32100,32650,1000,78360.0,2400000.0
2001-04-26,32700,32800,32100,32650,1280,78360.0,2400000.0
2001-04-27,32050,32500,31800,32450,1410,77880.0,2400000.0
2001-04-30,32000,32850,32000,32850,1080,78840.0,2400000.0
2001-05-02,33850,33850,32500,33250,1120,79800.0,2400000.0
2001-05-03,32550,33250,31750,32700,1370,78480.0,2400000.0
2001-05-04,32700,32700,32100,32500,1510,78000.0,2400000.0
2001-05-07,32500,32950,32500,32850,1100,78840.0,2400000.0
2001-05-08,32500,32800,31750,32800,1390,78720.0,2400000.0
2001-05-09,32800,33100,32450,33100,1010,79440.0,2400000.0
2001-05-10,33100,33100,32500,33100,1030,79440.0,2400000.0
2001-05-11,32350,33000,32350,33000,1000,79200.0,2400000.0
2001-05-14,33800,33950,32500,33400,1070,80160.0,2400000.0
2001-05-15,33000,33500,32750,33500,1000,80400.0,2400000.0
2001-05-16,32750,33900,32750,33200,1830,79680.0,2400000.0
2001-05-17,33200,33900,33200,33900,1010,81360.0,2400000.0
2001-05-18,33550,34000,33550,34000,1050,81600.0,2400000.0
2001-05-21,34000,34250,33950,34000,1560,81600.0,2400000.0
2001-05-22,34900,34900,33700,34000,1220,81600.0,2400000.0
2001-05-23,34000,34000,33350,33950,1120,81480.0,2400000.0
2001-05-24,33550,33950,33200,33950,1010,81480.0,2400000.0
2001-05-25,33550,34400,33550,34200,1030,82080.0,2400000.0
2001-05-28,34200,34250,34000,34250,1060,82200.0,2400000.0
2001-05-29,33900,33900,33500,33900,1030,81360.0,2400000.0
2001-05-30,34200,34200,33500,33500,1440,80400.0,2400000.0
2001-05-31,33200,33850,33100,33500,1030,80400.0,2400000.0
2001-06-01,33250,33900,33200,33850,1070,81240.0,2400000.0
2001-06-04,34300,34300,33500,33850,1500,81240.0,2400000.0
2001-06-05,34000,34000,33800,33800,4730,81120.0,2400000.0
2001-06-07,33800,33900,33800,33850,1050,81240.0,2400000.0
2001-06-08,33900,33900,33500,33900,1000,81360.0,2400000.0
2001-06-11,33900,33900,33400,33750,3160,81000.0,2400000.0
2001-06-12,33300,33550,32900,32900,3390,78960.0,2400000.0
2001-06-13,32900,33750,32850,33750,1460,81000.0,2400000.0
2001-06-14,33400,33900,33300,33900,1010,81360.0,2400000.0
2001-06-15,33900,34150,33700,33700,2540,80880.0,2400000.0
2001-06-18,33800,34500,33600,34500,1760,82800.0,2400000.0
2001-06-19,34900,34900,34250,34600,1000,83040.0,2400000.0
2001-06-20,34600,34600,33600,34250,1250,82200.0,2400000.0
2001-06-21,33700,34350,33600,34350,1040,82440.0,2400000.0
2001-06-22,34200,34300,34200,34300,1040,82320.0,2400000.0
2001-06-25,34300,34350,34200,34250,2190,82200.0,2400000.0
2001-06-26,34350,34350,32650,33600,3130,80640.0,2400000.0
2001-06-27,33000,33750,33000,33750,1110,81000.0,2400000.0
2001-06-28,33750,34000,33750,33950,1030,81480.0,2400000.0
2001-06-29,33950,34000,33950,33950,1050,81480.0,2400000.0
2001-07-02,33100,34000,32950,34000,1050,81600.0,2400000.0
2001-07-03,34000,34000,33800,33800,1050,81120.0,2400000.0
2001-07-04,33500,33800,33500,33800,1050,81120.0,2400000.0
2001-07-05,33400,33900,33400,33900,1040,81360.0,2400000.0
2001-07-06,33050,34000,33050,33900,1050,81360.0,2400000.0
2001-07-09,33150,33900,33150,33900,1030,81360.0,2400000.0
2001-07-10,33900,33900,33000,33750,1030,81000.0,2400000.0
2001-07-11,33700,33850,33700,33800,1050,81120.0,2400000.0
2001-07-12,33800,33950,33800,33900,1050,81360.0,2400000.0
2001-07-13,33200,33800,33200,33800,1030,81120.0,2400000.0
2001-07-16,33250,33800,33250,33800,1070,81120.0,2400000.0
2001-07-18,33200,33750,33100,33750,1030,81000.0,2400000.0
2001-07-19,33500,33750,33500,33750,1050,81000.0,2400000.0
2001-07-20,33750,33750,33750,33750,1050,81000.0,2400000.0
2001-07-23,33150,33850,33150,33850,1050,81240.0,2400000.0
2001-07-24,33100,33750,32150,33750,1040,81000.0,2400000.0
2001-07-25,33000,33950,33000,33950,1050,81480.0,2400000.0
2001-07-26,33900,34000,33800,34000,1110,81600.0,2400000.0
2001-07-27,33950,34000,33900,34000,1080,81600.0,2400000.0
2001-07-30,34000,35500,33500,35500,1160,85200.0,2400000.0
2001-07-31,38000,38000,34500,34700,1600,83280.0,2400000.0
2001-08-01,33600,34850,33600,34850,520,83640.0,2400000.0
2001-08-02,34050,36000,34000,36000,550,86400.0,2400000.0
2001-08-03,34050,37000,34050,36800,1130,88320.0,2400000.0
2001-08-06,37600,37600,36500,37250,580,89400.0,2400000.0
2001-08-07,36100,36500,36000,36500,550,87600.0,2400000.0
2001-08-08,35900,35900,35000,35600,510,85440.0,2400000.0
2001-08-09,33550,35000,33550,35000,1040,84000.0,2400000.0
2001-08-10,34400,35000,34200,34200,940,82080.0,2400000.0
2001-08-13,34200,34200,33600,34000,530,81600.0,2400000.0
2001-08-14,33300,34000,33300,34000,840,81600.0,2400000.0
2001-08-16,34000,34000,33600,34000,530,81600.0,2400000.0
2001-08-17,34000,34000,33650,34000,630,81600.0,2400000.0
2001-08-20,33500,34700,33500,34700,540,83280.0,2400000.0
2001-08-21,34000,35000,34000,35000,630,84000.0,2400000.0
2001-08-22,34500,35000,34500,35000,550,84000.0,2400000.0
2001-08-23,34150,35000,34150,35000,560,84000.0,2400000.0
2001-08-24,35000,35000,34950,35000,660,84000.0,2400000.0
2001-08-27,35000,36000,35000,36000,500,86400.0,2400000.0
2001-08-28,35100,36500,35100,36500,550,87600.0,2400000.0
2001-08-29,35500,36000,35500,36000,550,86400.0,2400000.0
2001-08-30,36100,36400,34000,36400,510,87360.0,2400000.0
2001-08-31,35150,35800,34150,34200,550,82080.0,2400000.0
2001-09-03,35000,36500,35000,36500,500,87600.0,2400000.0
2001-09-04,36000,36000,36000,36000,550,86400.0,2400000.0
2001-09-05,36000,36800,36000,36800,500,88320.0,2400000.0
2001-09-06,36000,36000,36000,36000,520,86400.0,2400000.0
2001-09-07,36000,36400,36000,36400,500,87360.0,2400000.0
2001-09-10,36000,36000,35900,36000,510,86400.0,2400000.0
2001-09-11,35350,35350,35000,35000,590,84000.0,2400000.0
2001-09-12,31100,31650,29800,31000,2150,74400.0,2400000.0
2001-09-13,32000,32000,31300,31500,550,75600.0,2400000.0
2001-09-14,31950,32800,30600,32800,560,78720.0,2400000.0
2001-09-17,32800,33550,32800,33500,520,80400.0,2400000.0
2001-09-18,34000,35100,33500,35100,510,84240.0,2400000.0
2001-09-19,35650,36050,35100,36000,510,86400.0,2400000.0
2001-09-20,36000,36000,34700,36000,550,86400.0,2400000.0
2001-09-21,36000,36000,36000,36000,510,86400.0,2400000.0
2001-09-24,35000,36100,35000,36100,500,86640.0,2400000.0
2001-09-25,35250,36000,35250,35800,550,85920.0,2400000.0
2001-09-26,36000,36100,36000,36100,500,86640.0,2400000.0
2001-09-27,36000,36000,35000,35000,510,84000.0,2400000.0
2001-09-28,36000,36100,36000,36100,500,86640.0,2400000.0
2001-10-04,35000,36100,35000,35150,570,84360.0,2400000.0
2001-10-05,35500,36100,35500,36100,500,86640.0,2400000.0
2001-10-08,35250,35250,34000,34000,800,81600.0,2400000.0
2001-10-09,34000,34550,33500,33750,530,81000.0,2400000.0
2001-10-10,33450,33450,33000,33200,540,79680.0,2400000.0
2001-10-11,33400,33850,33400,33500,700,80400.0,2400000.0
2001-10-12,33500,34400,33400,33400,560,80160.0,2400000.0
2001-10-15,32750,33050,32750,33000,600,79200.0,2400000.0
2001-10-16,33000,33000,32000,32750,1840,78600.0,2400000.0
2001-10-17,32800,33450,32800,33450,700,80280.0,2400000.0
2001-10-18,33700,33700,32500,33500,470,80400.0,2400000.0
2001-10-19,32600,33300,32600,33300,920,79920.0,2400000.0
2001-10-22,33000,33000,32600,33000,480,79200.0,2400000.0
2001-10-23,33500,33500,33100,33100,560,79440.0,2400000.0
2001-10-24,33100,33350,33000,33350,510,80040.0,2400000.0
2001-10-25,33200,33200,33000,33200,580,79680.0,2400000.0
2001-10-26,33200,33200,33000,33000,800,79200.0,2400000.0
2001-10-29,33300,33300,32600,33000,630,79200.0,2400000.0
2001-10-30,33000,33000,32600,32900,430,78960.0,2400000.0
2001-10-31,32900,33200,32600,33200,480,79680.0,2400000.0
2001-11-01,33500,33500,32950,33250,530,79800.0,2400000.0
2001-11-02,33500,33500,33000,33250,630,79800.0,2400000.0
2001-11-05,33300,33500,33000,33500,490,80400.0,2400000.0
2001-11-06,33000,33350,33000,33050,1550,79320.0,2400000.0
2001-11-07,33000,33400,33000,33400,510,80160.0,2400000.0
2001-11-08,33050,33050,33000,33050,410,79320.0,2400000.0
2001-11-09,33050,33300,32800,33300,530,79920.0,2400000.0
2001-11-12,33000,33500,32900,33500,530,80400.0,2400000.0
2001-11-13,33200,33500,33000,33500,530,80400.0,2400000.0
2001-11-14,33500,33700,33000,33650,2810,80760.0,2400000.0
2001-11-15,33500,33850,33500,33850,540,81240.0,2400000.0
2001-11-16,33800,34300,33800,34250,1180,82200.0,2400000.0
2001-11-19,34500,34500,34400,34400,540,82560.0,2400000.0
2001-11-20,34500,34500,33600,34050,2620,81720.0,2400000.0
2001-11-21,34050,34050,33300,33900,1970,81360.0,2400000.0
2001-11-22,33400,33550,33150,33150,1330,79560.0,2400000.0
2001-11-23,33000,33800,33000,33700,1330,80880.0,2400000.0
2001-11-26,33200,33800,33100,33600,3250,80640.0,2400000.0
2001-11-27,33150,33500,33000,33400,2420,80160.0,2400000.0
2001-11-28,33350,33350,33000,33350,1560,80040.0,2400000.0
2001-11-29,33300,33950,33000,33950,31300,81480.0,2400000.0
2001-11-30,33900,34300,33900,34300,4680,82320.0,2400000.0
2001-12-03,34400,34600,34000,34500,3380,82800.0,2400000.0
2001-12-04,34550,34600,34000,34000,1090,81600.0,2400000.0
2001-12-05,34100,34100,33800,34000,1500,81600.0,2400000.0
2001-12-06,34050,34100,33800,34100,1560,81840.0,2400000.0
2001-12-07,34000,34100,33500,34100,1460,81840.0,2400000.0
2001-12-10,33900,34000,33500,34000,520,81600.0,2400000.0
2001-12-11,34000,34100,34000,34100,1050,81840.0,2400000.0
2001-12-12,33200,34000,33200,33700,1100,80880.0,2400000.0
2001-12-13,34000,34100,34000,34000,3090,81600.0,2400000.0
2001-12-14,34000,34400,34000,34400,2340,82560.0,2400000.0
2001-12-17,34500,34500,34000,34450,700,82680.0,2400000.0
2001-12-18,34000,35900,34000,35900,4610,86160.0,2400000.0
2001-12-19,36000,36000,35000,35000,710,84000.0,2400000.0
2001-12-20,36000,36300,35900,35900,3310,86160.0,2400000.0
2001-12-21,35700,36500,35400,36100,3530,86640.0,2400000.0
2001-12-24,36800,37000,36100,36800,1820,88320.0,2400000.0
2001-12-26,36800,36800,36250,36500,1890,87600.0,2400000.0
2001-12-27,35500,35500,35000,35500,1200,85200.0,2400000.0
2001-12-28,34500,36400,34500,36000,1860,86400.0,2400000.0
2002-01-02,35700,35700,34700,35000,1371,84000.0,2400000.0
2002-01-03,34500,35000,34200,35000,770,84000.0,2400000.0
2002-01-04,35000,35000,34300,34350,1610,82440.0,2400000.0
2002-01-07,35100,36000,34400,34850,1259,83640.0,2400000.0
2002-01-08,35850,35900,35200,35900,610,86160.0,2400000.0
2002-01-09,35700,35700,35100,35700,570,85680.0,2400000.0
2002-01-10,36300,36300,35900,36150,420,86760.0,2400000.0
2002-01-11,36300,36300,35000,36000,550,86400.0,2400000.0
2002-01-14,36300,36300,35100,36000,1090,86400.0,2400000.0
2002-01-15,36000,36400,36000,36400,550,87360.0,2400000.0
2002-01-16,36800,36800,35150,36700,590,88080.0,2400000.0
2002-01-17,34200,36650,34200,36650,540,87960.0,2400000.0
2002-01-18,36100,36100,36050,36100,410,86640.0,2400000.0
2002-01-21,36000,36050,35950,36050,570,86520.0,2400000.0
2002-01-22,36000,36100,36000,36000,510,86400.0,2400000.0
2002-01-23,36000,36000,35400,35400,340,84960.0,2400000.0
2002-01-24,35000,35800,35000,35800,810,85920.0,2400000.0
2002-01-25,35400,36400,35400,36400,550,87360.0,2400000.0
2002-01-28,36700,36700,35500,36200,470,86880.0,2400000.0
2002-01-29,36200,36200,35300,35500,1180,85200.0,2400000.0
2002-01-30,35600,35700,34250,34250,760,82200.0,2400000.0
2002-01-31,36000,36000,34300,34650,1630,83160.0,2400000.0
2002-02-01,34750,35150,34650,34750,1940,83400.0,2400000.0
2002-02-04,35300,35300,34750,35000,530,84000.0,2400000.0
2002-02-05,34500,35000,34350,35000,470,84000.0,2400000.0
2002-02-06,35000,35500,34300,35500,1550,85200.0,2400000.0
2002-02-07,35000,37850,34600,35500,18132,85200.0,2400000.0
2002-02-08,36400,37400,35700,35800,3990,85920.0,2400000.0
2002-02-14,36500,37100,35700,36650,4660,87960.0,2400000.0
2002-02-15,36300,37500,36000,36650,2940,87960.0,2400000.0
2002-02-18,37000,37900,36650,36750,2020,88200.0,2400000.0
