케이티앤지(033780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-06-13,16800,17000,16600,16750,123660,3199114.0,190991897.0
2001-06-14,16900,17500,16500,16550,389870,3160916.0,190991897.0
2001-06-15,16750,17400,16500,17400,323290,3323259.0,190991897.0
2001-06-18,17500,17900,17000,17150,288630,3275511.0,190991897.0
2001-06-19,17050,18100,17050,18000,261690,3437854.0,190991897.0
2001-06-20,17550,18000,17200,17950,145040,3428305.0,190991897.0
2001-06-21,17650,18350,17650,18000,314920,3437854.0,190991897.0
2001-06-22,17700,18150,17500,17700,206140,3380557.0,190991897.0
2001-06-25,17700,17850,17500,17600,152050,3361457.0,190991897.0
2001-06-26,17600,17600,17200,17450,119000,3332809.0,190991897.0
2001-06-27,17300,18150,17300,17750,330450,3390106.0,190991897.0
2001-06-28,17950,18150,17350,17650,176570,3371007.0,190991897.0
2001-06-29,18000,18050,17550,17650,201860,3371007.0,190991897.0
2001-07-02,17650,17700,17250,17350,188230,3313709.0,190991897.0
2001-07-03,17350,17350,17150,17150,101920,3275511.0,190991897.0
2001-07-04,17150,18000,17150,18000,117740,3437854.0,190991897.0
2001-07-05,17800,17800,17550,17800,74460,3399656.0,190991897.0
2001-07-06,17700,17750,17500,17650,148740,3371007.0,190991897.0
2001-07-09,17450,18000,17200,17900,291140,3418755.0,190991897.0
2001-07-10,17900,18050,17500,17950,134730,3428305.0,190991897.0
2001-07-11,17700,18000,17600,17750,147850,3390106.0,190991897.0
2001-07-12,17900,18000,17500,17650,364000,3371007.0,190991897.0
2001-07-13,17650,18100,17650,17900,217000,3418755.0,190991897.0
2001-07-16,17900,18200,17850,18000,117650,3437854.0,190991897.0
2001-07-18,18100,18100,17450,17600,147670,3361457.0,190991897.0
2001-07-19,17450,18050,17450,17550,208620,3351908.0,190991897.0
2001-07-20,17650,17900,16200,17900,256900,3418755.0,190991897.0
2001-07-23,16900,17600,16600,16600,120190,3170465.0,190991897.0
2001-07-24,16750,17200,16500,16500,224310,3151366.0,190991897.0
2001-07-25,16550,16600,15750,16100,261910,3074970.0,190991897.0
2001-07-26,16000,16100,15700,15900,219400,3036771.0,190991897.0
2001-07-27,15700,16300,15700,16300,178450,3113168.0,190991897.0
2001-07-30,16400,16400,15750,15750,159930,3008122.0,190991897.0
2001-07-31,15700,16050,15700,16050,90170,3065420.0,190991897.0
2001-08-01,16050,16300,15700,16300,212100,3113168.0,190991897.0
2001-08-02,16300,16300,15850,16300,107610,3113168.0,190991897.0
2001-08-03,16300,16300,16050,16250,96020,3103618.0,190991897.0
2001-08-06,16200,16400,15950,16050,120090,3065420.0,190991897.0
2001-08-07,15850,16300,15850,16200,223380,3094069.0,190991897.0
2001-08-08,16050,16200,15850,15950,87070,3046321.0,190991897.0
2001-08-09,15800,16050,15600,15600,153210,2979474.0,190991897.0
2001-08-10,15800,16000,15600,15750,52520,3008122.0,190991897.0
2001-08-13,15800,15800,15450,15750,120530,3008122.0,190991897.0
2001-08-14,15600,16500,15600,16500,187440,3151366.0,190991897.0
2001-08-16,16300,16650,16000,16600,108820,3170465.0,190991897.0
2001-08-17,16600,16700,16300,16400,108690,3132267.0,190991897.0
2001-08-20,16200,16300,15900,16000,77510,3055870.0,190991897.0
2001-08-21,16000,16250,15950,16200,81720,3094069.0,190991897.0
2001-08-22,15900,16500,15850,16500,93540,3151366.0,190991897.0
2001-08-23,16500,16500,16100,16300,83230,3113168.0,190991897.0
2001-08-24,16050,16650,16050,16600,103390,3170465.0,190991897.0
2001-08-27,16600,17300,16550,16550,226280,3160916.0,190991897.0
2001-08-28,16550,16650,16250,16650,112280,3180015.0,190991897.0
2001-08-29,16450,16550,16250,16550,124630,3160916.0,190991897.0
2001-08-30,16300,16900,16200,16900,127380,3227763.0,190991897.0
2001-08-31,16500,17200,16500,16700,271880,3189565.0,190991897.0
2001-09-03,16900,17150,16750,17000,92750,3246862.0,190991897.0
2001-09-04,16800,17450,16800,17450,119300,3332809.0,190991897.0
2001-09-05,17400,17400,17150,17400,131580,3323259.0,190991897.0
2001-09-06,17350,17900,16900,16900,114530,3227763.0,190991897.0
2001-09-07,16750,17050,16650,17000,80970,3246862.0,190991897.0
2001-09-10,16700,16850,16500,16550,94240,3160916.0,190991897.0
2001-09-11,16600,16750,16550,16600,63010,3170465.0,190991897.0
2001-09-12,14300,19050,14250,16000,407940,3055870.0,190991897.0
2001-09-13,16500,16550,15400,16500,502510,3151366.0,190991897.0
2001-09-14,16000,16100,15300,15650,266520,2989023.0,190991897.0
2001-09-17,15650,15800,15100,15450,159300,2950825.0,190991897.0
2001-09-18,15750,16200,15650,15950,118040,3046321.0,190991897.0
2001-09-19,15650,16200,15550,16200,96690,3094069.0,190991897.0
2001-09-20,16000,16200,15850,16150,114540,3084519.0,190991897.0
2001-09-21,16000,16450,15800,16150,68880,3084519.0,190991897.0
2001-09-24,15900,16450,15900,16250,104200,3103618.0,190991897.0
2001-09-25,16150,16400,16100,16300,109810,3113168.0,190991897.0
2001-09-26,16200,16600,16150,16300,59440,3113168.0,190991897.0
2001-09-27,16150,16450,16050,16400,317220,3132267.0,190991897.0
2001-09-28,16500,16850,16300,16700,133470,3189565.0,190991897.0
2001-10-04,17800,17800,16900,17250,107950,3294610.0,190991897.0
2001-10-05,17150,17500,16800,17500,94240,3342358.0,190991897.0
2001-10-08,17500,17500,17050,17500,61660,3342358.0,190991897.0
2001-10-09,17200,18600,17200,18300,442950,3495152.0,190991897.0
2001-10-10,17950,18150,17850,17950,184460,3428305.0,190991897.0
2001-10-11,18300,18700,18050,18550,275610,3542900.0,190991897.0
2001-10-12,18250,18700,17850,18050,248960,3447404.0,190991897.0
2001-10-15,17850,18350,17750,18000,76660,3437854.0,190991897.0
2001-10-16,18050,18150,17700,17700,84080,3380557.0,190991897.0
2001-10-17,18000,18050,17600,17700,296250,3380557.0,190991897.0
2001-10-18,17550,17700,17450,17700,121190,3380557.0,190991897.0
2001-10-19,17700,17750,17300,17650,184680,3371007.0,190991897.0
2001-10-22,18000,18100,17600,17900,214930,3418755.0,190991897.0
2001-10-23,18000,18300,17550,17750,354020,3390106.0,190991897.0
2001-10-24,17800,18150,17700,17700,15821270,3380557.0,190991897.0
2001-10-25,17950,18100,17650,17900,582850,3418755.0,190991897.0
2001-10-26,17950,18150,17850,18100,611290,3456953.0,190991897.0
2001-10-29,18400,18450,18200,18200,222190,3476053.0,190991897.0
2001-10-30,18200,18300,18100,18250,147650,3485602.0,190991897.0
2001-10-31,18250,18500,18200,18400,88480,3514251.0,190991897.0
2001-11-01,18450,18500,18200,18350,130610,3504701.0,190991897.0
2001-11-02,18300,18350,18050,18100,171480,3456953.0,190991897.0
2001-11-05,18150,18600,17950,18600,153850,3552449.0,190991897.0
2001-11-06,18600,18800,18400,18600,262390,3552449.0,190991897.0
2001-11-07,19000,19000,18450,18600,191400,3552449.0,190991897.0
2001-11-08,18600,19100,18500,18500,315680,3533350.0,190991897.0
2001-11-09,18500,18500,18250,18500,116200,3533350.0,190991897.0
2001-11-12,18650,18950,18500,18950,151600,3619296.0,190991897.0
2001-11-13,18900,19300,18900,19200,270630,3667044.0,190991897.0
2001-11-14,19300,19600,19150,19200,386610,3667044.0,190991897.0
2001-11-15,19200,19400,19100,19200,561110,3667044.0,190991897.0
2001-11-16,19200,19300,19100,19200,286470,3667044.0,190991897.0
2001-11-19,19500,19600,19300,19500,664370,3724342.0,190991897.0
2001-11-20,19500,19700,19300,19400,277920,3705243.0,190991897.0
2001-11-21,19400,20200,19300,19800,652400,3781640.0,190991897.0
2001-11-22,19600,19650,19200,19400,157540,3705243.0,190991897.0
2001-11-23,19400,19800,19400,19600,364020,3743441.0,190991897.0
2001-11-26,19400,19950,19400,19550,338400,3733892.0,190991897.0
2001-11-27,19900,20500,19650,20300,547860,3877136.0,190991897.0
2001-11-28,20200,20850,19300,19300,397530,3686144.0,190991897.0
2001-11-29,19500,20050,18000,18600,323180,3552449.0,190991897.0
2001-11-30,19750,19750,19100,19400,215530,3705243.0,190991897.0
2001-12-03,19700,19700,18800,19400,346480,3705243.0,190991897.0
2001-12-04,19400,19550,18950,19400,193500,3705243.0,190991897.0
2001-12-05,19650,21000,19650,19800,580750,3781640.0,190991897.0
2001-12-06,20300,20900,19500,19800,330800,3781640.0,190991897.0
2001-12-07,19500,20900,19500,20600,496400,3934433.0,190991897.0
2001-12-10,21000,21200,19800,19900,357550,3800739.0,190991897.0
2001-12-11,19850,20550,19850,20400,205940,3896235.0,190991897.0
2001-12-12,20400,20500,19800,20450,279460,3905784.0,190991897.0
2001-12-13,19900,20450,19500,19700,1033370,3762540.0,190991897.0
2001-12-14,19700,19700,19200,19300,414990,3686144.0,190991897.0
2001-12-17,19500,19750,18850,19350,322130,3695693.0,190991897.0
2001-12-18,19100,19900,19100,19350,295500,3695693.0,190991897.0
2001-12-19,19600,19600,19100,19450,287300,3714792.0,190991897.0
2001-12-20,19500,19900,19150,19800,339590,3781640.0,190991897.0
2001-12-21,19750,19750,19250,19550,359350,3733892.0,190991897.0
2001-12-24,19650,20100,19550,20100,277120,3838937.0,190991897.0
2001-12-26,20250,20500,20150,20250,321370,3867586.0,190991897.0
2001-12-27,18200,19400,18200,19000,339000,3628846.0,190991897.0
2001-12-28,19300,19450,18900,19400,262220,3705243.0,190991897.0
2002-01-02,19350,19400,18600,19200,266411,3667044.0,190991897.0
2002-01-03,19100,19150,18700,18700,389611,3571548.0,190991897.0
2002-01-04,18700,19300,18600,18700,319787,3571548.0,190991897.0
2002-01-07,18700,18700,17850,18000,420709,3437854.0,190991897.0
2002-01-08,18250,18250,17300,17300,329225,3304160.0,190991897.0
2002-01-09,17300,17500,16800,16900,463521,3227763.0,190991897.0
2002-01-10,17200,17400,16200,16200,553064,3094069.0,190991897.0
2002-01-11,16700,17550,16600,17150,718108,3275511.0,190991897.0
2002-01-14,17250,17350,16950,17000,418860,3246862.0,190991897.0
2002-01-15,17350,17350,16600,16800,477669,3208664.0,190991897.0
2002-01-16,16850,17050,16700,16750,208654,3199114.0,190991897.0
2002-01-17,16750,17250,16700,17150,247347,3275511.0,190991897.0
2002-01-18,17150,17150,16600,16900,282140,3227763.0,190991897.0
2002-01-21,17000,17200,16800,16900,259868,3227763.0,190991897.0
2002-01-22,17400,17400,16700,16800,224358,3208664.0,190991897.0
2002-01-23,17000,17250,16550,17250,300704,3294610.0,190991897.0
2002-01-24,17200,17500,17000,17450,337522,3332809.0,190991897.0
2002-01-25,17250,18150,17000,18150,387580,3466503.0,190991897.0
2002-01-28,18000,18000,17600,17700,493958,3380557.0,190991897.0
2002-01-29,17700,17700,17000,17000,483339,3246862.0,190991897.0
2002-01-30,17000,17000,16600,16650,400860,3180015.0,190991897.0
2002-01-31,16650,16700,16050,16200,612945,3094069.0,190991897.0
2002-02-01,16300,16450,15750,15800,552931,3017672.0,190991897.0
2002-02-04,15600,15950,15350,15400,334562,2941275.0,190991897.0
2002-02-05,15400,15500,15250,15500,317070,2960374.0,190991897.0
2002-02-06,15400,15600,15300,15500,183092,2960374.0,190991897.0
2002-02-07,15500,15700,15300,15300,252941,2922176.0,190991897.0
2002-02-08,15300,15350,15000,15300,312786,2922176.0,190991897.0
2002-02-14,15400,17550,15150,17550,576938,3351908.0,190991897.0
2002-02-15,16500,16600,16000,16050,562694,3065420.0,190991897.0
2002-02-18,16050,16200,15600,15700,480670,2998573.0,190991897.0
2002-02-19,15700,15800,15450,15500,344232,2960374.0,190991897.0
2002-02-20,15300,15700,15300,15400,395165,2941275.0,190991897.0
2002-02-21,15600,16200,15550,16200,432882,3094069.0,190991897.0
2002-02-22,16000,16550,15800,16400,509681,3132267.0,190991897.0
2002-02-25,16300,16500,16050,16100,268447,3074970.0,190991897.0
2002-02-26,16400,16650,16350,16500,327740,3151366.0,190991897.0
2002-02-27,16500,16900,16200,16600,368836,3170465.0,190991897.0
2002-02-28,16900,16900,16250,16250,397720,3103618.0,190991897.0
2002-03-04,16500,16950,16400,16800,380031,3208664.0,190991897.0
2002-03-05,16900,17100,16550,16950,387633,3237313.0,190991897.0
2002-03-06,17100,17200,16800,17150,317637,3275511.0,190991897.0
2002-03-07,17200,17200,16850,17050,182580,3256412.0,190991897.0
2002-03-08,17100,17200,16800,17200,292560,3285061.0,190991897.0
2002-03-11,17200,17200,16450,16500,295076,3151366.0,190991897.0
2002-03-12,16500,16650,15800,16000,540881,3055870.0,190991897.0
2002-03-13,16000,16100,15700,15850,617280,3027222.0,190991897.0
2002-03-14,16000,16500,15700,16500,736431,3151366.0,190991897.0
2002-03-15,16400,16800,16000,16300,657347,3113168.0,190991897.0
2002-03-18,16750,16750,16400,16500,441481,3151366.0,190991897.0
2002-03-19,16450,16500,16050,16500,941310,3151366.0,190991897.0
2002-03-20,16300,16550,16200,16300,702279,3113168.0,190991897.0
2002-03-21,16200,16400,16100,16150,453155,3084519.0,190991897.0
2002-03-22,16100,16750,16100,16500,756860,3151366.0,190991897.0
2002-03-25,16500,16750,16400,16550,597603,3160916.0,190991897.0
2002-03-26,16600,17100,16600,16900,827850,3227763.0,190991897.0
2002-03-27,17200,17700,17150,17400,880280,3323259.0,190991897.0
2002-03-28,17550,17800,17450,17550,624664,3351908.0,190991897.0
2002-03-29,17650,17700,17050,17050,347477,3256412.0,190991897.0
2002-04-01,17200,17300,16550,16800,491039,3208664.0,190991897.0
2002-04-02,17000,18450,16850,17800,1003084,3399656.0,190991897.0
2002-04-03,17800,18500,17500,18400,615440,3514251.0,190991897.0
2002-04-04,18200,18550,18100,18400,331022,3514251.0,190991897.0
2002-04-08,18700,18900,18050,18100,496198,3456953.0,190991897.0
2002-04-09,18100,18200,17650,18050,278421,3447404.0,190991897.0
2002-04-10,18050,18200,17550,17600,258856,3361457.0,190991897.0
2002-04-11,17600,18100,17300,17550,722060,3351908.0,190991897.0
2002-04-12,17600,17600,17000,17150,305580,3275511.0,190991897.0
2002-04-15,17200,17250,16900,17150,285220,3275511.0,190991897.0
2002-04-16,17250,17700,17000,17600,263298,3361457.0,190991897.0
2002-04-17,17600,18300,17600,18200,347141,3476053.0,190991897.0
2002-04-18,17900,18500,17800,18400,220410,3514251.0,190991897.0
2002-04-19,18500,18550,17800,18050,260801,3447404.0,190991897.0
2002-04-22,18050,18600,17400,17550,573947,3351908.0,190991897.0
2002-04-23,17900,18150,17400,18050,198127,3447404.0,190991897.0
2002-04-24,18100,18500,17800,18400,241855,3514251.0,190991897.0
2002-04-25,18450,18750,18200,18500,422890,3533350.0,190991897.0
2002-04-26,18650,18900,18050,18100,247468,3456953.0,190991897.0
2002-04-29,18100,18100,17600,18000,268852,3437854.0,190991897.0
2002-04-30,18000,18500,18000,18500,182561,3533350.0,190991897.0
2002-05-02,18600,18600,17700,18450,235912,3523800.0,190991897.0
2002-05-03,18600,18600,17550,18400,347780,3514251.0,190991897.0
2002-05-06,17900,18200,17700,17700,118219,3380557.0,190991897.0
2002-05-07,17500,18100,17500,17900,148184,3418755.0,190991897.0
2002-05-08,17550,17950,17550,17600,109996,3361457.0,190991897.0
2002-05-09,17850,18200,16800,16800,718927,3208664.0,190991897.0
2002-05-10,16950,17300,16800,17000,313453,3246862.0,190991897.0
2002-05-13,16900,17150,16650,16900,195662,3227763.0,190991897.0
2002-05-14,16800,17450,16750,17450,223290,3332809.0,190991897.0
2002-05-15,17100,17600,17100,17450,161657,3332809.0,190991897.0
2002-05-16,17400,17500,17150,17400,109103,3323259.0,190991897.0
2002-05-17,17400,18000,17250,17950,220334,3428305.0,190991897.0
2002-05-20,17800,18000,17150,17150,300472,3275511.0,190991897.0
2002-05-21,17350,17350,16700,16750,195419,3199114.0,190991897.0
2002-05-22,16750,17500,16650,17500,188580,3342358.0,190991897.0
2002-05-23,17150,17450,16550,16650,349250,3180015.0,190991897.0
2002-05-24,16650,17250,16650,17000,273042,3246862.0,190991897.0
2002-05-27,17200,17300,16600,16650,196238,3180015.0,190991897.0
2002-05-28,16800,17300,16700,17000,228730,3246862.0,190991897.0
2002-05-29,16800,16800,16300,16700,353051,3189565.0,190991897.0
2002-05-30,16350,16700,16350,16450,147344,3141817.0,190991897.0
2002-05-31,16450,16750,16250,16250,185354,3103618.0,190991897.0
2002-06-03,16500,16600,16100,16200,209546,3094069.0,190991897.0
2002-06-04,16000,16200,15800,16000,171782,3055870.0,190991897.0
2002-06-05,16000,16250,16000,16150,138585,3084519.0,190991897.0
2002-06-07,16150,16150,15700,15800,367960,3017672.0,190991897.0
2002-06-10,15800,16400,15750,16300,200573,3113168.0,190991897.0
2002-06-11,16200,16200,15800,16000,172030,3055870.0,190991897.0
2002-06-12,15950,16000,15700,16000,490467,3055870.0,190991897.0
2002-06-14,16000,16200,15900,16050,163420,3065420.0,190991897.0
2002-06-17,16100,16350,15850,15850,218652,3027222.0,190991897.0
2002-06-18,15900,16100,15850,15850,235819,3027222.0,190991897.0
2002-06-19,15850,15950,15100,15150,381679,2893527.0,190991897.0
2002-06-20,15500,15600,15050,15500,1370361,2960374.0,190991897.0
2002-06-21,15500,15800,15450,15500,607551,2960374.0,190991897.0
2002-06-24,16100,16200,15450,15850,28081844,3027222.0,190991897.0
2002-06-25,15850,15900,15450,15750,289041,3008122.0,190991897.0
2002-06-26,15500,15850,15200,15600,259780,2979474.0,190991897.0
2002-06-27,15550,15900,15450,15600,280925,2979474.0,190991897.0
2002-06-28,15650,15750,15500,15600,362597,2979474.0,190991897.0
2002-07-02,15500,15700,15400,15600,289026,2979474.0,190991897.0
2002-07-03,15600,16000,15500,15950,177693,3046321.0,190991897.0
2002-07-04,16100,16200,15800,16150,193580,3084519.0,190991897.0
2002-07-05,16150,16950,15950,16700,495604,3189565.0,190991897.0
2002-07-08,16750,16800,16200,16400,338340,3132267.0,190991897.0
2002-07-09,16400,16900,16350,16800,322270,3208664.0,190991897.0
2002-07-10,16750,16800,16450,16800,142760,3208664.0,190991897.0
2002-07-11,16750,16800,16150,16150,320463,3084519.0,190991897.0
2002-07-12,16200,16650,16200,16650,367523,3180015.0,190991897.0
2002-07-15,16300,16600,16150,16300,404500,3113168.0,190991897.0
2002-07-16,16300,16450,16150,16150,297595,3084519.0,190991897.0
2002-07-18,16150,16450,16100,16450,248560,3141817.0,190991897.0
2002-07-19,16400,16400,15800,16050,435845,3065420.0,190991897.0
2002-07-22,15800,16150,15700,15900,161427,3036771.0,190991897.0
2002-07-23,16100,16400,16000,16400,199432,3132267.0,190991897.0
2002-07-24,16200,16300,15850,16300,241680,3113168.0,190991897.0
2002-07-25,16400,16650,16350,16600,257723,3170465.0,190991897.0
2002-07-26,16300,16900,16200,16200,304891,3094069.0,190991897.0
2002-07-29,16500,16650,16200,16500,219250,3151366.0,190991897.0
2002-07-30,16600,16900,16500,16800,242390,3208664.0,190991897.0
2002-07-31,16750,16750,16250,16500,164589,3151366.0,190991897.0
2002-08-01,16300,16450,16050,16100,232898,3074970.0,190991897.0
2002-08-02,16000,16300,15900,16050,199425,3065420.0,190991897.0
2002-08-05,15900,16250,15900,16200,104533,3094069.0,190991897.0
2002-08-06,16000,16800,16000,16750,479130,3199114.0,190991897.0
2002-08-07,16700,16700,16250,16300,216783,3113168.0,190991897.0
2002-08-08,16300,16300,16000,16000,364844,3055870.0,190991897.0
2002-08-09,16150,16450,16050,16100,167601,3074970.0,190991897.0
2002-08-12,16050,16350,16050,16100,113791,3074970.0,190991897.0
2002-08-13,16050,16250,16000,16100,152307,3074970.0,190991897.0
2002-08-14,16100,16450,16000,16200,210693,3094069.0,190991897.0
2002-08-16,16350,16650,16350,16600,180420,3170465.0,190991897.0
2002-08-19,16700,16800,16250,16250,171851,3103618.0,190991897.0
2002-08-20,16400,16800,16400,16700,274060,3189565.0,190991897.0
2002-08-21,16600,16750,16450,16650,156640,3180015.0,190991897.0
2002-08-22,16650,16700,16350,16400,203897,3132267.0,190991897.0
2002-08-23,16400,16800,16400,16450,182658,3141817.0,190991897.0
