KPX홀딩스(092230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-08-16,52000,52000,51600,51600,565,217992.0,4224646.0
2011-08-17,52100,52500,51000,52500,72,221794.0,4224646.0
2011-08-18,52500,52500,51200,52500,26,221794.0,4224646.0
2011-08-19,52500,52500,48150,49400,8842,208698.0,4224646.0
2011-08-22,49000,51000,49000,51000,240,215457.0,4224646.0
2011-08-23,51000,52300,49650,52000,1785,219682.0,4224646.0
2011-08-24,52000,52000,50200,51500,517,217569.0,4224646.0
2011-08-25,52100,52100,50100,50100,373,211655.0,4224646.0
2011-08-26,48900,50300,48900,49950,1383,211021.0,4224646.0
2011-08-29,50500,50900,49500,50500,72,213345.0,4224646.0
2011-08-30,50000,51000,48300,50000,8515,211232.0,4224646.0
2011-08-31,50700,52000,49800,52000,205,219682.0,4224646.0
2011-09-01,52000,52000,49650,49650,4729,209754.0,4224646.0
2011-09-02,49500,49650,48950,49050,891,207219.0,4224646.0
2011-09-05,48550,48650,47550,47550,1490,200882.0,4224646.0
2011-09-06,47050,49400,46600,48550,930,205107.0,4224646.0
2011-09-07,49000,49000,47550,48500,630,204895.0,4224646.0
2011-09-08,48550,49900,48050,48450,1542,204684.0,4224646.0
2011-09-09,49250,49250,47000,48000,3129,202783.0,4224646.0
2011-09-14,47000,47000,46250,46950,2631,198347.0,4224646.0
2011-09-15,46550,47550,46000,46400,2023,196024.0,4224646.0
2011-09-16,46400,46500,46000,46000,1350,194334.0,4224646.0
2011-09-19,46000,46400,45200,45800,602,193489.0,4224646.0
2011-09-20,45800,46500,45700,45900,91,193911.0,4224646.0
2011-09-21,45300,46200,45250,45900,1230,193911.0,4224646.0
2011-09-22,45900,46200,41350,45400,2269,191799.0,4224646.0
2011-09-23,44300,44500,42800,43350,2380,183138.0,4224646.0
2011-09-26,42500,43350,40800,41800,1906,176590.0,4224646.0
2011-09-27,41150,42000,39800,41800,2873,176590.0,4224646.0
2011-09-28,42000,42450,40450,42000,490,177435.0,4224646.0
2011-09-29,42000,42000,41200,41800,120,176590.0,4224646.0
2011-09-30,41000,42450,40600,41800,1805,176590.0,4224646.0
2011-10-04,39300,40700,39300,40700,821,171943.0,4224646.0
2011-10-05,40050,40050,39450,39450,382,166662.0,4224646.0
2011-10-06,39250,43000,38400,39450,3901,166662.0,4224646.0
2011-10-07,39900,40000,38550,39000,4224,164761.0,4224646.0
2011-10-10,39450,39450,38300,38600,385,163071.0,4224646.0
2011-10-11,39000,39100,38350,38400,5735,162226.0,4224646.0
2011-10-12,38700,38850,38000,38850,2950,164127.0,4224646.0
2011-10-13,38400,38500,38200,38250,1110,161593.0,4224646.0
2011-10-14,41900,41900,37800,38450,3082,162438.0,4224646.0
2011-10-17,38500,39300,38000,39300,10268,166029.0,4224646.0
2011-10-18,39250,39250,38000,38000,1282,160537.0,4224646.0
2011-10-19,38050,38050,37850,37850,2300,159903.0,4224646.0
2011-10-20,37850,37850,37450,37450,3610,158213.0,4224646.0
2011-10-21,37150,37600,37000,37600,2620,158847.0,4224646.0
2011-10-24,37400,37400,36950,37000,10676,156312.0,4224646.0
2011-10-25,36550,37200,35800,36500,5865,154200.0,4224646.0
2011-10-26,36300,37300,36100,37000,4802,156312.0,4224646.0
2011-10-27,37000,37400,36350,37400,3207,158002.0,4224646.0
2011-10-28,40900,40900,37900,39150,2361,165395.0,4224646.0
2011-10-31,39500,39900,38400,39000,4200,164761.0,4224646.0
2011-11-01,39000,41000,38900,40700,5990,171943.0,4224646.0
2011-11-02,39900,40700,39900,40550,1230,171309.0,4224646.0
2011-11-03,41200,43000,40600,41400,340,174900.0,4224646.0
2011-11-04,41600,42000,41050,42000,710,177435.0,4224646.0
2011-11-07,42350,42350,42200,42200,41,178280.0,4224646.0
2011-11-08,42150,42200,40750,42100,1411,177858.0,4224646.0
2011-11-09,42000,42200,42000,42200,1180,178280.0,4224646.0
2011-11-10,42200,43000,41600,42150,92,178069.0,4224646.0
2011-11-11,42450,43450,41800,41800,32,176590.0,4224646.0
2011-11-14,42900,42900,41500,42250,1302,178491.0,4224646.0
2011-11-15,42800,43950,40500,43850,6763,185251.0,4224646.0
2011-11-16,43900,43900,42750,43800,330,185039.0,4224646.0
2011-11-17,43850,44950,43400,43650,175,184406.0,4224646.0
2011-11-18,43400,43700,42550,43700,611,184617.0,4224646.0
2011-11-21,43850,44300,43700,43850,220,185251.0,4224646.0
2011-11-22,43400,44150,42500,43750,80,184828.0,4224646.0
2011-11-23,43850,44300,42500,43750,560,184828.0,4224646.0
2011-11-24,0,0,0,43700,0,184617.0,4224646.0
2011-11-25,42500,43650,42100,43650,340,184406.0,4224646.0
2011-11-28,42700,43400,42500,43400,490,183350.0,4224646.0
2011-11-29,42700,43550,42700,43550,27,183983.0,4224646.0
2011-11-30,42550,43450,42550,42600,1531,179970.0,4224646.0
2011-12-01,42600,43750,42600,43600,51,184195.0,4224646.0
2011-12-02,41650,43250,41650,43250,121,182716.0,4224646.0
2011-12-05,43200,43200,42300,43100,121,182082.0,4224646.0
2011-12-06,42200,42850,37700,42600,1902,179970.0,4224646.0
2011-12-07,42700,42750,42550,42750,50,180604.0,4224646.0
2011-12-08,42600,44100,40600,43850,3520,185251.0,4224646.0
2011-12-09,43000,43650,42500,42900,261,181237.0,4224646.0
2011-12-12,43800,43800,43000,43450,47,183561.0,4224646.0
2011-12-13,43500,43550,43200,43550,71,183983.0,4224646.0
2011-12-14,43850,44200,41800,43650,452,184406.0,4224646.0
2011-12-15,43850,43850,42500,42900,882,181237.0,4224646.0
2011-12-16,43850,43850,42500,42850,961,181026.0,4224646.0
2011-12-19,42800,43300,41400,42850,790,181026.0,4224646.0
2011-12-20,42900,43300,41650,42500,1620,179547.0,4224646.0
2011-12-21,42500,43750,41700,42100,731,177858.0,4224646.0
2011-12-22,42050,42350,41250,42350,580,178914.0,4224646.0
2011-12-23,41650,43000,41650,42950,2334,181449.0,4224646.0
2011-12-26,43300,43300,43300,43300,1942,182927.0,4224646.0
2011-12-27,43300,44600,41900,42850,830,181026.0,4224646.0
2011-12-28,41650,42800,41650,42500,343,179547.0,4224646.0
2011-12-29,41900,42750,41900,42750,340,180604.0,4224646.0
2012-01-02,42900,43200,42150,42800,132,180815.0,4224646.0
2012-01-03,42100,42700,42100,42700,320,180392.0,4224646.0
2012-01-04,42150,42650,41600,42550,340,179759.0,4224646.0
2012-01-05,42400,42500,41900,42100,725,177858.0,4224646.0
2012-01-06,41950,42000,41950,42000,41,177435.0,4224646.0
2012-01-09,39200,41500,39200,41500,300,175323.0,4224646.0
2012-01-10,41600,41600,40800,41500,270,175323.0,4224646.0
2012-01-11,41500,41500,40850,41000,399,173210.0,4224646.0
2012-01-12,40750,41050,40000,41050,250,173422.0,4224646.0
2012-01-13,41200,41200,41200,41200,201,174055.0,4224646.0
2012-01-16,41000,41000,40450,41000,101,173210.0,4224646.0
2012-01-17,41200,41200,40600,41000,70,173210.0,4224646.0
2012-01-18,41200,41200,40600,41100,40,173633.0,4224646.0
2012-01-19,41100,42900,40000,40050,3110,169197.0,4224646.0
2012-01-20,40950,40950,39800,40800,1050,172366.0,4224646.0
2012-01-25,40700,40950,40500,40850,290,172577.0,4224646.0
2012-01-26,40000,41000,40000,40800,720,172366.0,4224646.0
2012-01-27,40200,40800,40200,40500,581,171098.0,4224646.0
2012-01-30,40850,40900,39800,40750,1230,172154.0,4224646.0
2012-01-31,41050,41050,41000,41050,50,173422.0,4224646.0
2012-02-01,40350,40850,40350,40700,3612,171943.0,4224646.0
2012-02-02,40800,40900,40600,40800,553,172366.0,4224646.0
2012-02-03,41000,41000,40300,40400,1752,170676.0,4224646.0
2012-02-06,40200,40800,40200,40750,530,172154.0,4224646.0
2012-02-07,40750,40750,39100,40600,1630,171521.0,4224646.0
2012-02-08,40650,41200,40650,41000,380,173210.0,4224646.0
2012-02-09,40850,40950,40450,40950,390,172999.0,4224646.0
2012-02-10,41600,41600,40800,41300,322,174478.0,4224646.0
2012-02-13,40750,41200,40600,41200,250,174055.0,4224646.0
2012-02-14,41200,41200,41200,41200,90,174055.0,4224646.0
2012-02-15,41200,41400,41000,41400,631,174900.0,4224646.0
2012-02-16,41400,41500,41200,41400,230,174900.0,4224646.0
2012-02-17,41400,46000,41000,43000,3331,181660.0,4224646.0
2012-02-20,44150,44150,41550,42500,1641,179547.0,4224646.0
2012-02-21,42900,44150,42200,42650,671,180181.0,4224646.0
2012-02-22,42200,43300,42200,43000,580,181660.0,4224646.0
2012-02-23,43000,43000,42350,43000,371,181660.0,4224646.0
2012-02-24,43300,45000,43000,43900,1321,185462.0,4224646.0
2012-02-27,43000,44000,42600,42800,1900,180815.0,4224646.0
2012-02-28,43800,43800,42800,43550,2392,183983.0,4224646.0
2012-02-29,42600,43800,42600,43800,482,185039.0,4224646.0
2012-03-02,43850,44000,43100,43650,611,184406.0,4224646.0
2012-03-05,44050,44050,43600,43900,520,185462.0,4224646.0
2012-03-06,43300,44000,43100,43700,1330,184617.0,4224646.0
2012-03-07,43700,43700,43000,43650,360,184406.0,4224646.0
2012-03-08,43500,43800,42900,43500,940,183772.0,4224646.0
2012-03-09,43500,43650,42700,43500,620,183772.0,4224646.0
2012-03-12,42800,43500,42800,43400,350,183350.0,4224646.0
2012-03-13,42900,44300,42900,44000,5012,185884.0,4224646.0
2012-03-14,44300,45550,44300,45150,370,190743.0,4224646.0
2012-03-15,45150,45650,44800,45200,2600,190954.0,4224646.0
2012-03-16,45900,45900,40500,45050,3281,190320.0,4224646.0
2012-03-19,45050,45050,44150,44150,435,186518.0,4224646.0
2012-03-20,45150,45950,45150,45400,40,191799.0,4224646.0
2012-03-21,45350,45350,43950,43950,465,185673.0,4224646.0
2012-03-22,44050,45100,44000,45000,530,190109.0,4224646.0
2012-03-23,45150,45950,44600,45400,5861,191799.0,4224646.0
2012-03-26,45650,45800,45400,45400,31,191799.0,4224646.0
2012-03-27,45800,45800,44150,45000,632,190109.0,4224646.0
2012-03-28,45000,45400,44300,44900,2060,189687.0,4224646.0
2012-03-29,43900,44850,43900,44850,1111,189475.0,4224646.0
2012-03-30,44150,44950,43900,44950,732,189898.0,4224646.0
2012-04-02,0,0,0,44950,0,189898.0,4224646.0
2012-04-03,45000,45000,45000,45000,401,190109.0,4224646.0
2012-04-04,45000,45000,44000,44000,2450,185884.0,4224646.0
2012-04-05,43850,44000,43000,43800,491,185039.0,4224646.0
2012-04-06,43200,43800,43200,43800,111,185039.0,4224646.0
2012-04-09,43050,43750,42950,43500,450,183772.0,4224646.0
2012-04-10,0,0,0,43500,0,183772.0,4224646.0
2012-04-12,0,0,0,43400,0,183350.0,4224646.0
2012-04-13,43400,43500,43400,43500,19759,183772.0,4224646.0
2012-04-16,43850,44250,43850,43950,40,185673.0,4224646.0
2012-04-17,44000,44000,43000,43950,220,185673.0,4224646.0
2012-04-18,44300,44300,42650,43750,2220,184828.0,4224646.0
2012-04-19,43000,43500,42700,43350,620,183138.0,4224646.0
2012-04-20,0,0,0,43350,0,183138.0,4224646.0
2012-04-23,42800,43100,42500,43100,85,182082.0,4224646.0
2012-04-24,42100,43100,42050,43100,675,182082.0,4224646.0
2012-04-25,42100,43000,42100,43000,130,181660.0,4224646.0
2012-04-26,43350,43850,42500,43000,210,181660.0,4224646.0
2012-04-27,0,0,0,43000,0,181660.0,4224646.0
2012-04-30,43350,43350,43350,43350,4141,183138.0,4224646.0
2012-05-02,0,0,0,43300,0,182927.0,4224646.0
2012-05-03,43800,43800,43800,43800,10,185039.0,4224646.0
2012-05-04,43800,45000,42550,43750,710,184828.0,4224646.0
2012-05-07,43750,43750,43750,43750,10,184828.0,4224646.0
2012-05-08,43800,45100,42600,43800,180,185039.0,4224646.0
2012-05-09,42900,43700,42900,43700,220,184617.0,4224646.0
2012-05-10,42900,43650,42750,43650,40,184406.0,4224646.0
2012-05-11,43600,43600,41900,43550,710,183983.0,4224646.0
2012-05-14,43550,43550,43550,43550,30,183983.0,4224646.0
2012-05-15,43500,43500,42550,43200,30967,182505.0,4224646.0
2012-05-16,43800,43850,43000,43150,28860,182293.0,4224646.0
2012-05-17,43000,44300,42100,42850,10840,181026.0,4224646.0
2012-05-18,42850,42850,42000,42500,5200,179547.0,4224646.0
2012-05-21,42400,42450,42400,42450,20040,179336.0,4224646.0
2012-05-22,43000,43000,42800,42800,10660,180815.0,4224646.0
2012-05-23,43300,43300,43200,43200,20010,182505.0,4224646.0
2012-05-24,43350,43350,42400,43100,640,182082.0,4224646.0
2012-05-25,43300,43300,43100,43200,16910,182505.0,4224646.0
2012-05-29,43350,45100,43200,44200,270,186729.0,4224646.0
2012-05-30,44200,44300,43400,44200,580,186729.0,4224646.0
2012-05-31,44300,44900,43500,44400,90,187574.0,4224646.0
2012-06-01,44200,44200,44200,44200,50,186729.0,4224646.0
2012-06-04,43400,44100,42950,44000,62830,185884.0,4224646.0
2012-06-05,44200,44200,44200,44200,10,186729.0,4224646.0
2012-06-07,43400,44000,43250,44000,430,185884.0,4224646.0
2012-06-08,43950,43950,43950,43950,10,185673.0,4224646.0
2012-06-11,44000,44000,44000,44000,160,185884.0,4224646.0
2012-06-12,44300,45000,43850,44450,1641,187786.0,4224646.0
2012-06-13,44400,44700,43500,44600,530,188419.0,4224646.0
2012-06-14,44500,44500,43450,44150,381,186518.0,4224646.0
2012-06-15,44150,44200,44050,44050,260,186096.0,4224646.0
2012-06-18,43750,44050,43750,44050,110,186096.0,4224646.0
2012-06-19,44000,44000,43400,43400,720,183350.0,4224646.0
2012-06-20,43400,43400,42500,42700,700,180392.0,4224646.0
2012-06-21,42500,43050,42500,42650,160,180181.0,4224646.0
2012-06-22,43050,43050,43050,43050,100,181871.0,4224646.0
2012-06-25,43000,43300,42100,43250,470,182716.0,4224646.0
2012-06-26,43250,44000,42550,42850,1950,181026.0,4224646.0
2012-06-27,43500,43500,42550,43350,1258,183138.0,4224646.0
2012-06-28,43300,43750,42650,43350,140,183138.0,4224646.0
2012-06-29,42700,43350,42500,42550,345,179759.0,4224646.0
2012-07-02,43500,43500,43150,43250,400,182716.0,4224646.0
2012-07-03,43800,43800,43800,43800,10,185039.0,4224646.0
2012-07-04,43750,44000,42900,43800,283,185039.0,4224646.0
2012-07-05,43000,43650,42800,43650,870,184406.0,4224646.0
2012-07-06,43750,43750,43000,43300,161,182927.0,4224646.0
2012-07-09,42800,43150,42800,43150,30,182293.0,4224646.0
2012-07-10,42600,43200,42550,43200,660,182505.0,4224646.0
2012-07-11,43550,43550,42400,42400,700,179125.0,4224646.0
2012-07-12,42100,43100,42100,42750,120,180604.0,4224646.0
2012-07-13,42300,42700,42300,42700,130,180392.0,4224646.0
2012-07-16,43150,43150,43150,43150,10,182293.0,4224646.0
2012-07-17,42700,43100,42650,43100,101,182082.0,4224646.0
2012-07-18,42400,42750,41850,42750,310,180604.0,4224646.0
2012-07-19,42500,42500,42150,42450,200,179336.0,4224646.0
2012-07-20,46000,46000,42200,42600,250,179970.0,4224646.0
2012-07-23,42250,42600,42250,42600,30,179970.0,4224646.0
2012-07-24,42250,42250,42250,42250,40,178491.0,4224646.0
2012-07-25,42000,42000,41600,41950,160,177224.0,4224646.0
2012-07-26,41300,41850,41150,41750,320,176379.0,4224646.0
2012-07-27,41750,43300,40000,43300,2540,182927.0,4224646.0
2012-07-30,42050,43350,42050,42250,470,178491.0,4224646.0
2012-07-31,42000,43300,41950,43000,3010,181660.0,4224646.0
2012-08-01,43000,43000,42400,42500,220,179547.0,4224646.0
2012-08-02,43250,45850,43250,44000,190,185884.0,4224646.0
2012-08-03,44000,44500,44000,44500,40,187997.0,4224646.0
2012-08-06,44750,45500,43900,44500,130,187997.0,4224646.0
2012-08-07,44450,44500,44450,44500,61,187997.0,4224646.0
2012-08-08,43050,44300,43050,44150,100,186518.0,4224646.0
2012-08-09,43900,44200,43250,43400,2230,183350.0,4224646.0
2012-08-10,43100,43950,43100,43850,80,185251.0,4224646.0
2012-08-13,43450,44250,43000,43000,3089,181660.0,4224646.0
2012-08-14,42950,43000,42350,42950,132,181449.0,4224646.0
2012-08-16,42550,42950,42500,42500,50,179547.0,4224646.0
2012-08-17,43100,43100,42300,42500,80,179547.0,4224646.0
2012-08-20,43100,43100,42850,42850,11796,181026.0,4224646.0
2012-08-21,42850,43100,42850,43100,20,182082.0,4224646.0
2012-08-22,42400,42900,42400,42600,350,179970.0,4224646.0
2012-08-23,42150,43150,42150,43150,3600,182293.0,4224646.0
2012-08-24,0,0,0,43150,0,182293.0,4224646.0
2012-08-27,43000,43150,43000,43150,5835,182293.0,4224646.0
2012-08-28,43200,44000,42900,43750,90,184828.0,4224646.0
2012-08-29,43050,43600,42700,43350,1080,183138.0,4224646.0
2012-08-30,42500,43350,42500,43350,661,183138.0,4224646.0
2012-08-31,43500,43500,42750,43200,650,182505.0,4224646.0
2012-09-03,42850,43350,42850,43350,1262,183138.0,4224646.0
2012-09-04,43650,43650,43650,43650,10,184406.0,4224646.0
2012-09-05,42550,43100,42500,42950,1120,181449.0,4224646.0
2012-09-06,43300,43500,42650,43500,460,183772.0,4224646.0
2012-09-07,43000,43800,42850,43450,2860,183561.0,4224646.0
2012-09-10,43850,43850,43050,43700,3680,184617.0,4224646.0
2012-09-11,44250,44250,43000,43450,342,183561.0,4224646.0
2012-09-12,44000,44000,43400,43750,40,184828.0,4224646.0
2012-09-13,43100,43550,42650,43050,1621,181871.0,4224646.0
2012-09-14,43350,45950,42900,45950,350,194122.0,4224646.0
2012-09-17,43300,44200,43300,43900,680,185462.0,4224646.0
2012-09-18,43900,43900,43400,43700,355,184617.0,4224646.0
2012-09-19,43700,44200,43350,43900,120,185462.0,4224646.0
2012-09-20,43850,44100,43300,43450,267,183561.0,4224646.0
2012-09-21,43000,44200,42000,42100,8738,177858.0,4224646.0
2012-09-24,42250,42250,41000,41700,9121,176168.0,4224646.0
2012-09-25,41350,41950,41350,41450,430,175112.0,4224646.0
2012-09-26,41400,42150,41400,41550,1726,175534.0,4224646.0
2012-09-27,41550,42850,41550,42550,970,179759.0,4224646.0
2012-09-28,42900,43350,42700,42700,5679,180392.0,4224646.0
2012-10-02,43300,43400,43000,43300,4501,182927.0,4224646.0
2012-10-04,42700,43300,42700,43300,31,182927.0,4224646.0
2012-10-05,43400,43400,42650,42650,130,180181.0,4224646.0
2012-10-08,42500,42500,40450,40500,14398,171098.0,4224646.0
2012-10-09,40500,40500,39250,39750,17770,167930.0,4224646.0
2012-10-10,39750,40550,39700,40150,2430,169620.0,4224646.0
2012-10-11,40600,40700,40150,40150,960,169620.0,4224646.0
2012-10-12,40700,40700,40000,40000,910,168986.0,4224646.0
2012-10-15,40100,40650,40050,40250,690,170042.0,4224646.0
2012-10-16,40600,40700,39650,40450,5567,170887.0,4224646.0
2012-10-17,40450,40600,39950,40550,450,171309.0,4224646.0
2012-10-18,40150,40500,39900,39900,1590,168563.0,4224646.0
2012-10-19,40400,40400,40000,40200,1520,169831.0,4224646.0
2012-10-22,40000,40250,39800,40200,180,169831.0,4224646.0
2012-10-23,40200,40600,40050,40300,270,170253.0,4224646.0
2012-10-24,40000,40500,39600,40100,2298,169408.0,4224646.0
2012-10-25,40250,40250,40000,40100,490,169408.0,4224646.0
2012-10-26,39750,40050,39700,39950,3701,168775.0,4224646.0
2012-10-29,40200,40350,40200,40350,301,170464.0,4224646.0
2012-10-30,40550,40550,40000,40350,451,170464.0,4224646.0
2012-10-31,40450,40450,40000,40400,581,170676.0,4224646.0
2012-11-01,40550,40550,39700,40500,580,171098.0,4224646.0
2012-11-02,40650,40650,40400,40500,350,171098.0,4224646.0
2012-11-05,40650,40650,39900,40500,1310,171098.0,4224646.0
2012-11-06,40550,40550,39800,40450,760,170887.0,4224646.0
2012-11-07,40200,40350,39900,39900,1013,168563.0,4224646.0
2012-11-08,39900,39900,39800,39800,1350,168141.0,4224646.0
2012-11-09,40050,40050,39950,40000,270,168986.0,4224646.0
2012-11-12,40050,40100,40000,40100,320,169408.0,4224646.0
2012-11-13,40100,40250,40000,40250,601,170042.0,4224646.0
2012-11-14,40300,40700,40150,40150,458,169620.0,4224646.0
2012-11-15,40150,40150,39900,40000,580,168986.0,4224646.0
2012-11-16,40000,40000,39900,40000,1460,168986.0,4224646.0
2012-11-19,40000,40350,39900,40350,501,170464.0,4224646.0
2012-11-20,40100,40350,40000,40250,531,170042.0,4224646.0
2012-11-21,40350,40500,39900,40500,950,171098.0,4224646.0
2012-11-22,40500,40700,40450,40700,810,171943.0,4224646.0
2012-11-23,40050,40150,40050,40100,40,169408.0,4224646.0
2012-11-26,40000,40000,40000,40000,1901,168986.0,4224646.0
2012-11-27,40150,40150,39850,39850,1158,168352.0,4224646.0
2012-11-28,40100,40100,39700,39800,740,168141.0,4224646.0
2012-11-29,39800,40000,39700,40000,1601,168986.0,4224646.0
2012-11-30,40000,40000,39950,40000,3804,168986.0,4224646.0
2012-12-03,40100,40100,39900,39900,101,168563.0,4224646.0
2012-12-04,39950,39950,39750,39800,120,168141.0,4224646.0
2012-12-05,39800,39800,39600,39650,820,167507.0,4224646.0
2012-12-06,40000,40000,39950,39950,60,168775.0,4224646.0
2012-12-07,40000,40000,39700,39700,430,167718.0,4224646.0
2012-12-10,39650,39950,39650,39650,250,167507.0,4224646.0
2012-12-11,39950,40100,39700,39950,560,168775.0,4224646.0
2012-12-12,40000,40000,39950,39950,321,168775.0,4224646.0
2012-12-13,40000,40000,39950,40000,3410,168986.0,4224646.0
2012-12-14,39750,39950,39750,39800,262,168141.0,4224646.0
2012-12-17,40000,40000,39900,39900,1041,168563.0,4224646.0
2012-12-18,40000,40000,39800,39800,310,168141.0,4224646.0
2012-12-20,40100,40100,39900,39900,140,168563.0,4224646.0
2012-12-21,39900,40100,39900,40000,652,168986.0,4224646.0
2012-12-24,40100,40400,39950,40250,2122,170042.0,4224646.0
2012-12-26,40300,40500,40200,40500,3635,171098.0,4224646.0
2012-12-27,40100,40300,39800,39900,252,168563.0,4224646.0
2012-12-28,39900,40050,39800,40050,1820,169197.0,4224646.0
2013-01-02,40050,40100,40000,40050,5091,169197.0,4224646.0
