현대글로비스(086280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-08-21,56000,56100,54500,55900,96909,2096250.0,37500000.0
2007-08-22,55300,57900,55300,57800,66980,2167500.0,37500000.0
2007-08-23,59700,60300,58400,59300,106461,2223750.0,37500000.0
2007-08-24,59300,59300,57700,58000,61289,2175000.0,37500000.0
2007-08-27,59200,59400,57000,58000,56505,2175000.0,37500000.0
2007-08-28,57200,58900,56900,58000,69907,2175000.0,37500000.0
2007-08-29,55600,59500,55100,58300,88548,2186250.0,37500000.0
2007-08-30,59100,60300,58300,58300,110637,2186250.0,37500000.0
2007-08-31,58800,58800,56900,58500,80544,2193750.0,37500000.0
2007-09-03,58600,59700,57300,57400,123969,2152500.0,37500000.0
2007-09-04,57800,57900,55000,56100,196462,2103750.0,37500000.0
2007-09-05,57100,59500,56500,56500,193699,2118750.0,37500000.0
2007-09-06,55800,58900,54700,58900,224825,2208750.0,37500000.0
2007-09-07,59000,59100,56100,57300,201277,2148750.0,37500000.0
2007-09-10,54600,56000,54400,54500,97448,2043750.0,37500000.0
2007-09-11,54500,55200,52600,52600,102363,1972500.0,37500000.0
2007-09-12,53400,53800,50700,52500,109439,1968750.0,37500000.0
2007-09-13,52400,54300,51500,53600,49808,2010000.0,37500000.0
2007-09-14,53700,55300,53700,54700,55887,2051250.0,37500000.0
2007-09-17,54900,55400,53700,55100,52764,2066250.0,37500000.0
2007-09-18,55500,58500,55200,57200,263129,2145000.0,37500000.0
2007-09-19,59200,59200,56800,58000,199188,2175000.0,37500000.0
2007-09-20,58000,58000,56300,56800,110256,2130000.0,37500000.0
2007-09-21,57400,59000,56900,58700,134554,2201250.0,37500000.0
2007-09-27,59300,59700,58200,58200,121127,2182500.0,37500000.0
2007-09-28,58100,60700,57700,60000,210101,2250000.0,37500000.0
2007-10-01,62000,63300,61300,62900,190862,2358750.0,37500000.0
2007-10-02,64500,64700,61500,63500,186357,2381250.0,37500000.0
2007-10-04,63400,64800,62800,64400,150725,2415000.0,37500000.0
2007-10-05,64900,64900,63000,63000,72199,2362500.0,37500000.0
2007-10-08,63000,63300,61000,61500,129476,2306250.0,37500000.0
2007-10-09,62000,62900,60000,61500,113820,2306250.0,37500000.0
2007-10-10,61800,62500,60100,60800,109400,2280000.0,37500000.0
2007-10-11,60500,65900,60400,65900,249418,2471250.0,37500000.0
2007-10-12,66200,68000,65100,67200,312408,2520000.0,37500000.0
2007-10-15,68100,70500,66300,69400,295028,2602500.0,37500000.0
2007-10-16,69200,73200,68400,70100,339390,2628750.0,37500000.0
2007-10-17,70100,74900,67700,74900,276108,2808750.0,37500000.0
2007-10-18,75000,79300,74700,77500,260748,2906250.0,37500000.0
2007-10-19,77100,78300,73600,76000,117858,2850000.0,37500000.0
2007-10-22,71000,73400,70600,71300,159087,2673750.0,37500000.0
2007-10-23,72500,74300,69800,73000,142752,2737500.0,37500000.0
2007-10-24,74500,74500,71900,72800,139042,2730000.0,37500000.0
2007-10-25,74200,76900,73800,76900,204786,2883750.0,37500000.0
2007-10-26,78500,81700,78500,80400,249168,3015000.0,37500000.0
2007-10-29,81900,82400,78500,80200,147304,3007500.0,37500000.0
2007-10-30,80200,80200,77800,78900,84513,2958750.0,37500000.0
2007-10-31,80300,80300,75600,78900,215554,2958750.0,37500000.0
2007-11-01,78900,78900,75500,75500,135118,2831250.0,37500000.0
2007-11-02,73000,76600,72500,75200,116397,2820000.0,37500000.0
2007-11-05,75900,76500,73600,75500,67401,2831250.0,37500000.0
2007-11-06,76700,80700,76000,78600,219083,2947500.0,37500000.0
2007-11-07,79500,79700,75400,77900,110279,2921250.0,37500000.0
2007-11-08,76400,76400,73900,74000,77948,2775000.0,37500000.0
2007-11-09,73600,75200,70500,70800,91264,2655000.0,37500000.0
2007-11-12,67500,69300,64800,66000,128142,2475000.0,37500000.0
2007-11-13,66500,68400,62100,67000,113188,2512500.0,37500000.0
2007-11-14,68500,69600,65900,66800,105143,2505000.0,37500000.0
2007-11-15,66900,68200,65100,66000,102082,2475000.0,37500000.0
2007-11-16,65900,65900,61600,65500,119180,2456250.0,37500000.0
2007-11-19,64600,66800,63700,66000,57444,2475000.0,37500000.0
2007-11-20,64000,65800,63000,65000,55885,2437500.0,37500000.0
2007-11-21,65100,65600,61500,63300,55404,2373750.0,37500000.0
2007-11-22,61500,62600,59600,60000,125902,2250000.0,37500000.0
2007-11-23,59000,60800,54500,57100,165252,2141250.0,37500000.0
2007-11-26,57200,60700,57200,60300,90501,2261250.0,37500000.0
2007-11-27,58800,60700,57700,60200,93367,2257500.0,37500000.0
2007-11-28,61100,61700,58700,59500,136202,2231250.0,37500000.0
2007-11-29,60600,63300,59400,59500,161262,2231250.0,37500000.0
2007-11-30,60100,63400,59300,63400,187957,2377500.0,37500000.0
2007-12-03,63400,63800,61600,63000,99955,2362500.0,37500000.0
2007-12-04,62500,63400,62400,62800,45758,2355000.0,37500000.0
2007-12-05,62500,65200,62500,63500,56603,2381250.0,37500000.0
2007-12-06,65200,66600,64100,64100,138066,2403750.0,37500000.0
2007-12-07,65000,65000,61900,63000,79390,2362500.0,37500000.0
2007-12-10,62000,62600,58700,59000,143950,2212500.0,37500000.0
2007-12-11,59500,60300,58100,58300,99734,2186250.0,37500000.0
2007-12-12,57700,57900,56000,56600,120399,2122500.0,37500000.0
2007-12-13,56700,59900,56600,59900,133593,2246250.0,37500000.0
2007-12-14,61200,67500,61200,65000,399609,2437500.0,37500000.0
2007-12-17,65800,65800,61600,61600,110596,2310000.0,37500000.0
2007-12-18,60000,62900,59600,62900,111963,2358750.0,37500000.0
2007-12-20,63700,63900,59900,59900,116549,2246250.0,37500000.0
2007-12-21,59900,60500,58400,59500,75650,2231250.0,37500000.0
2007-12-24,61000,63500,60100,62400,72950,2340000.0,37500000.0
2007-12-26,62600,62600,60600,60600,31608,2272500.0,37500000.0
2007-12-27,60600,62200,60000,62000,51783,2325000.0,37500000.0
2007-12-28,60800,63500,60800,63500,65000,2381250.0,37500000.0
2008-01-02,63200,64000,61100,61100,44771,2291250.0,37500000.0
2008-01-03,59300,61600,59300,61600,27456,2310000.0,37500000.0
2008-01-04,61600,64500,61200,64300,93155,2411250.0,37500000.0
2008-01-07,62000,64700,61700,63400,70788,2377500.0,37500000.0
2008-01-08,64300,64300,62300,64000,49944,2400000.0,37500000.0
2008-01-09,63500,63500,61100,62900,37832,2358750.0,37500000.0
2008-01-10,63000,63900,62200,62200,34445,2332500.0,37500000.0
2008-01-11,62300,63200,58700,60900,66497,2283750.0,37500000.0
2008-01-14,60400,60500,57400,59000,64106,2212500.0,37500000.0
2008-01-15,59100,59500,53800,54400,130492,2040000.0,37500000.0
2008-01-16,53100,53200,50000,50000,139263,1875000.0,37500000.0
2008-01-17,51100,52300,48600,50000,152540,1875000.0,37500000.0
2008-01-18,48350,50100,48300,50000,103369,1875000.0,37500000.0
2008-01-21,49950,50200,47600,48500,99145,1818750.0,37500000.0
2008-01-22,45350,47500,45350,47500,118428,1781250.0,37500000.0
2008-01-23,50000,50500,48300,50300,80403,1886250.0,37500000.0
2008-01-24,51500,57500,51000,57500,234338,2156250.0,37500000.0
2008-01-25,59500,59600,56600,58700,150589,2201250.0,37500000.0
2008-01-28,57800,60000,57100,58300,129287,2186250.0,37500000.0
2008-01-29,59500,60100,55900,56500,91114,2118750.0,37500000.0
2008-01-30,57000,58500,54300,55900,94393,2096250.0,37500000.0
2008-01-31,55000,57800,55000,57800,46397,2167500.0,37500000.0
2008-02-01,58900,58900,55400,55800,40223,2092500.0,37500000.0
2008-02-04,56800,56900,54700,55600,83440,2085000.0,37500000.0
2008-02-05,54700,56400,54700,55800,45088,2092500.0,37500000.0
2008-02-11,54000,56700,52600,56400,69338,2115000.0,37500000.0
2008-02-12,56900,56900,55300,56500,59229,2118750.0,37500000.0
2008-02-13,56400,58200,56200,57000,68424,2137500.0,37500000.0
2008-02-14,57800,58700,57100,58000,56555,2175000.0,37500000.0
2008-02-15,57100,58600,56900,57500,37752,2156250.0,37500000.0
2008-02-18,57500,58000,56700,57100,30433,2141250.0,37500000.0
2008-02-19,57400,57600,56300,57500,44984,2156250.0,37500000.0
2008-02-20,56900,57000,54500,55000,38917,2062500.0,37500000.0
2008-02-21,55900,55900,54600,54600,27493,2047500.0,37500000.0
2008-02-22,54500,55200,52700,53600,41932,2010000.0,37500000.0
2008-02-25,53700,55800,53700,55000,34246,2062500.0,37500000.0
2008-02-26,56000,56100,53600,53600,47790,2010000.0,37500000.0
2008-02-27,54300,54500,53000,53400,68073,2002500.0,37500000.0
2008-02-28,53800,54000,53100,54000,83167,2025000.0,37500000.0
2008-02-29,53300,54000,53000,53900,27371,2021250.0,37500000.0
2008-03-03,52900,53600,52300,53300,34528,1998750.0,37500000.0
2008-03-04,54000,54000,52000,52100,46338,1953750.0,37500000.0
2008-03-05,52800,53700,51200,51800,91388,1942500.0,37500000.0
2008-03-06,52000,52400,50500,51400,95581,1927500.0,37500000.0
2008-03-07,50300,51100,49000,49900,130878,1871250.0,37500000.0
2008-03-10,49100,49700,47700,47700,121696,1788750.0,37500000.0
2008-03-11,47500,48700,47100,47550,137159,1783125.0,37500000.0
2008-03-12,51000,51600,48850,50800,350470,1905000.0,37500000.0
2008-03-13,50300,50600,47500,48050,159046,1801875.0,37500000.0
2008-03-14,49200,49200,46700,48050,149464,1801875.0,37500000.0
2008-03-17,48000,49550,45050,49400,171835,1852500.0,37500000.0
2008-03-18,50000,52500,47400,52500,199761,1968750.0,37500000.0
2008-03-19,54000,54600,53400,54100,174054,2028750.0,37500000.0
2008-03-20,52700,55400,52700,55100,80126,2066250.0,37500000.0
2008-03-21,55500,56200,54600,56000,108241,2100000.0,37500000.0
2008-03-24,56200,56300,54000,55300,110015,2073750.0,37500000.0
2008-03-25,55900,56400,55000,55300,94794,2073750.0,37500000.0
2008-03-26,56000,57800,55700,57100,155641,2141250.0,37500000.0
2008-03-27,57500,57500,56200,56400,45351,2115000.0,37500000.0
2008-03-28,56400,57200,55400,55800,133582,2092500.0,37500000.0
2008-03-31,55600,57200,54600,55800,86814,2092500.0,37500000.0
2008-04-01,56000,56700,54700,54700,58788,2051250.0,37500000.0
2008-04-02,55500,56700,54500,55500,109931,2081250.0,37500000.0
2008-04-03,54900,55400,53200,55200,194583,2070000.0,37500000.0
2008-04-04,54900,55000,53400,54200,143863,2032500.0,37500000.0
2008-04-07,54200,55700,53900,54900,90542,2058750.0,37500000.0
2008-04-08,55000,55100,53700,54500,62138,2043750.0,37500000.0
2008-04-10,54100,56200,54100,56000,100558,2100000.0,37500000.0
2008-04-11,56000,59200,55300,58100,196233,2178750.0,37500000.0
2008-04-14,57700,59500,57100,59100,178703,2216250.0,37500000.0
2008-04-15,59200,59500,57900,59100,97838,2216250.0,37500000.0
2008-04-16,59300,59700,57500,59000,143387,2212500.0,37500000.0
2008-04-17,60000,60900,59200,59800,123591,2242500.0,37500000.0
2008-04-18,59800,60000,58500,58800,56304,2205000.0,37500000.0
2008-04-21,59500,62000,58500,60800,177659,2280000.0,37500000.0
2008-04-22,62000,62000,59900,60500,104986,2268750.0,37500000.0
2008-04-23,60500,61600,60000,61600,93044,2310000.0,37500000.0
2008-04-24,61300,64000,60600,60800,256880,2280000.0,37500000.0
2008-04-25,62000,65800,61700,64900,289062,2433750.0,37500000.0
2008-04-28,66000,66000,63500,63600,107705,2385000.0,37500000.0
2008-04-29,63400,65500,62300,64000,115503,2400000.0,37500000.0
2008-04-30,64800,65400,63700,64900,92416,2433750.0,37500000.0
2008-05-02,65700,65800,64300,64600,111311,2422500.0,37500000.0
2008-05-06,64600,64600,63000,63300,107865,2373750.0,37500000.0
2008-05-07,63700,72700,63400,64700,282199,2426250.0,37500000.0
2008-05-08,63600,64900,62300,64900,141168,2433750.0,37500000.0
2008-05-09,65100,65200,62900,63000,123421,2362500.0,37500000.0
2008-05-13,62700,65700,62600,65400,172752,2452500.0,37500000.0
2008-05-14,66100,69000,66100,67600,271004,2535000.0,37500000.0
2008-05-15,68600,68800,66500,68000,137838,2550000.0,37500000.0
2008-05-16,68500,68500,66800,68300,96096,2561250.0,37500000.0
2008-05-19,68300,69200,66200,66700,137601,2501250.0,37500000.0
2008-05-20,67900,68800,66200,66800,119971,2505000.0,37500000.0
2008-05-21,64900,65000,62400,62700,359081,2351250.0,37500000.0
2008-05-22,61100,62600,59800,61600,126490,2310000.0,37500000.0
2008-05-23,62300,64100,62000,62700,110115,2351250.0,37500000.0
2008-05-26,61700,62300,60000,61000,99759,2287500.0,37500000.0
2008-05-27,61600,63700,61500,63200,163286,2370000.0,37500000.0
2008-05-28,63400,64300,63100,63100,79291,2366250.0,37500000.0
2008-05-29,62900,64300,62700,63400,86869,2377500.0,37500000.0
2008-05-30,64000,64500,62000,62800,92587,2355000.0,37500000.0
2008-06-02,63400,64300,62000,63500,56082,2381250.0,37500000.0
2008-06-03,61800,62600,60500,60600,219366,2272500.0,37500000.0
2008-06-04,60300,62600,60100,62000,114688,2325000.0,37500000.0
2008-06-05,62500,62500,61100,61500,27861,2306250.0,37500000.0
2008-06-09,58800,62000,58800,60500,65511,2268750.0,37500000.0
2008-06-10,61000,61100,57800,57800,90733,2167500.0,37500000.0
2008-06-11,57900,60700,56900,60500,114141,2268750.0,37500000.0
2008-06-12,60000,61200,58500,61100,70450,2291250.0,37500000.0
2008-06-13,61000,61300,59600,60000,56810,2250000.0,37500000.0
2008-06-16,59800,62700,59800,62400,159171,2340000.0,37500000.0
2008-06-17,62400,63000,60500,63000,90399,2362500.0,37500000.0
2008-06-18,62200,62800,61200,62400,94889,2340000.0,37500000.0
2008-06-19,62700,63800,61100,61100,142189,2291250.0,37500000.0
2008-06-20,61900,62300,60600,61000,62369,2287500.0,37500000.0
2008-06-23,60500,62200,60000,61700,73972,2313750.0,37500000.0
2008-06-24,62300,62500,61200,62500,84081,2343750.0,37500000.0
2008-06-25,62600,63300,60500,63300,97859,2373750.0,37500000.0
2008-06-26,63300,63700,61900,62700,122924,2351250.0,37500000.0
2008-06-27,60200,61600,59900,61600,98661,2310000.0,37500000.0
2008-06-30,60800,61700,60100,61200,67237,2295000.0,37500000.0
2008-07-01,61800,61900,60300,60300,47945,2261250.0,37500000.0
2008-07-02,59600,60500,57300,57900,96838,2171250.0,37500000.0
2008-07-03,55300,61500,55300,61500,135552,2306250.0,37500000.0
2008-07-04,61000,61500,59800,60500,82372,2268750.0,37500000.0
2008-07-07,59000,60000,57400,59200,101716,2220000.0,37500000.0
2008-07-08,59700,59700,55400,57800,66013,2167500.0,37500000.0
2008-07-09,58600,58700,55200,56100,89483,2103750.0,37500000.0
2008-07-10,55000,57100,54500,57100,51283,2141250.0,37500000.0
2008-07-11,57000,61400,56400,60000,88916,2250000.0,37500000.0
2008-07-14,59100,61200,58900,58900,44048,2208750.0,37500000.0
2008-07-15,58900,58900,55000,55300,78166,2073750.0,37500000.0
2008-07-16,56600,59500,55500,59400,128831,2227500.0,37500000.0
2008-07-17,61100,61400,59500,60400,83835,2265000.0,37500000.0
2008-07-18,61000,61000,59400,60000,43756,2250000.0,37500000.0
2008-07-21,60000,61200,60000,60900,58256,2283750.0,37500000.0
2008-07-22,60900,61400,60100,61400,41689,2302500.0,37500000.0
2008-07-23,62000,63000,61600,63000,83200,2362500.0,37500000.0
2008-07-24,63300,63700,62400,63700,119765,2388750.0,37500000.0
2008-07-25,62500,63900,62500,63100,77150,2366250.0,37500000.0
2008-07-28,63200,65500,63000,65100,101950,2441250.0,37500000.0
2008-07-29,64500,64600,63300,64600,73073,2422500.0,37500000.0
2008-07-30,65700,65800,64500,64900,55965,2433750.0,37500000.0
2008-07-31,65600,66400,65200,66300,110900,2486250.0,37500000.0
2008-08-01,65800,66500,65300,66100,36809,2478750.0,37500000.0
2008-08-04,65100,65500,63200,64700,38494,2426250.0,37500000.0
2008-08-05,64700,66400,63600,66400,86513,2490000.0,37500000.0
2008-08-06,67100,67500,66200,66900,97537,2508750.0,37500000.0
2008-08-07,66900,67300,65700,66800,35538,2505000.0,37500000.0
2008-08-08,66100,67100,65800,66800,26558,2505000.0,37500000.0
2008-08-11,67800,68500,67200,68100,87326,2553750.0,37500000.0
2008-08-12,68500,69100,67800,68500,64010,2568750.0,37500000.0
2008-08-13,68500,68500,67700,68200,23698,2557500.0,37500000.0
2008-08-14,67300,68100,66500,68100,50892,2553750.0,37500000.0
2008-08-18,67400,67800,65400,65600,87175,2460000.0,37500000.0
2008-08-19,64200,65800,63600,65800,37019,2467500.0,37500000.0
2008-08-20,65500,66700,65100,66700,40101,2501250.0,37500000.0
2008-08-21,66400,66800,64700,65800,23294,2467500.0,37500000.0
2008-08-22,64700,65700,63200,64900,43691,2433750.0,37500000.0
2008-08-25,64900,66600,64900,66600,51040,2497500.0,37500000.0
2008-08-26,65000,67500,65000,67100,45296,2516250.0,37500000.0
2008-08-27,67500,68000,66100,67900,56205,2546250.0,37500000.0
2008-08-28,68000,68000,66800,67000,22402,2512500.0,37500000.0
2008-08-29,67100,68000,65900,68000,67713,2550000.0,37500000.0
2008-09-01,67200,67600,64100,65400,66540,2452500.0,37500000.0
2008-09-02,65000,65500,64100,64500,48252,2418750.0,37500000.0
2008-09-03,63800,65100,63800,64500,65472,2418750.0,37500000.0
2008-09-04,64000,65100,63100,64500,62037,2418750.0,37500000.0
2008-09-05,63600,64900,63300,64600,54038,2422500.0,37500000.0
2008-09-08,65200,66300,64600,65800,71460,2467500.0,37500000.0
2008-09-09,65800,66000,64600,65800,32095,2467500.0,37500000.0
2008-09-10,65500,66000,64900,66000,27879,2475000.0,37500000.0
2008-09-11,66000,68400,65000,68400,64291,2565000.0,37500000.0
2008-09-12,69100,69100,67600,68500,48476,2568750.0,37500000.0
2008-09-16,64000,66300,62500,64400,80732,2415000.0,37500000.0
2008-09-17,65500,68200,64800,66800,90799,2505000.0,37500000.0
2008-09-18,63700,66500,63700,66500,54976,2493750.0,37500000.0
2008-09-19,68000,68400,66200,66200,105122,2482500.0,37500000.0
2008-09-22,66400,66400,64100,64800,130135,2430000.0,37500000.0
2008-09-23,64100,65400,64100,64800,53158,2430000.0,37500000.0
2008-09-24,64800,66500,64800,66000,49399,2475000.0,37500000.0
2008-09-25,65700,67400,65500,66300,40298,2486250.0,37500000.0
2008-09-26,66800,67400,64400,65700,64867,2463750.0,37500000.0
2008-09-29,66100,67000,65000,66700,60482,2501250.0,37500000.0
2008-09-30,64100,67600,63700,67000,80571,2512500.0,37500000.0
2008-10-01,67700,68600,66600,67300,91941,2523750.0,37500000.0
2008-10-02,67200,67700,66500,67500,58428,2531250.0,37500000.0
2008-10-06,66500,67200,65100,65300,29174,2448750.0,37500000.0
2008-10-07,64300,66400,64000,66400,52728,2490000.0,37500000.0
2008-10-08,65000,68000,64500,64500,134482,2418750.0,37500000.0
2008-10-09,63500,65700,63400,63400,50289,2377500.0,37500000.0
2008-10-10,61500,65000,58000,65000,73922,2437500.0,37500000.0
2008-10-13,65500,66200,62000,64600,75791,2422500.0,37500000.0
2008-10-14,66300,66400,63200,64100,122028,2403750.0,37500000.0
2008-10-15,63200,64400,61000,62700,81464,2351250.0,37500000.0
2008-10-16,60000,60800,56100,58000,74619,2175000.0,37500000.0
2008-10-17,59800,60000,54500,57900,66550,2171250.0,37500000.0
2008-10-20,57100,58200,53800,56400,111087,2115000.0,37500000.0
2008-10-21,57000,57600,54300,55700,64403,2088750.0,37500000.0
2008-10-22,55000,56200,50700,52900,46796,1983750.0,37500000.0
2008-10-23,49750,53800,45500,52900,131901,1983750.0,37500000.0
2008-10-24,50200,51600,45000,45000,125100,1687500.0,37500000.0
2008-10-27,44000,51700,41000,45500,133083,1706250.0,37500000.0
2008-10-28,40100,52300,40100,52300,105181,1961250.0,37500000.0
2008-10-29,55000,56800,44600,47000,106724,1762500.0,37500000.0
2008-10-30,50500,54000,49150,54000,70264,2025000.0,37500000.0
2008-10-31,54000,56700,51000,56700,80201,2126250.0,37500000.0
2008-11-03,56700,58000,55100,57900,74178,2171250.0,37500000.0
2008-11-04,57500,57900,55200,56600,92294,2122500.0,37500000.0
2008-11-05,58000,58500,53000,55000,157535,2062500.0,37500000.0
2008-11-06,52500,52500,48200,50500,98994,1893750.0,37500000.0
2008-11-07,48000,52000,47850,52000,81639,1950000.0,37500000.0
2008-11-10,51500,52200,49000,50000,179830,1875000.0,37500000.0
2008-11-11,48700,50400,48000,50100,85291,1878750.0,37500000.0
2008-11-12,49600,49600,48050,49500,74808,1856250.0,37500000.0
2008-11-13,47000,48000,46500,47500,45423,1781250.0,37500000.0
2008-11-14,49500,50100,47000,47900,58355,1796250.0,37500000.0
2008-11-17,46750,47950,46200,46900,43105,1758750.0,37500000.0
2008-11-18,46000,47500,46000,46900,41720,1758750.0,37500000.0
2008-11-19,47300,47500,43850,46100,89060,1728750.0,37500000.0
2008-11-20,43350,46000,43100,45000,69072,1687500.0,37500000.0
2008-11-21,43200,51700,43200,51700,86526,1938750.0,37500000.0
