롯데관광개발(032350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-02-25,42662,42799,41764,41767,34465,605000.0,10000000.0
2008-02-26,42040,42247,41418,42111,34358,610000.0,10000000.0
2008-02-27,41764,42247,40730,40730,53890,590000.0,10000000.0
2008-02-28,40039,41419,40039,40869,35520,592000.0,10000000.0
2008-02-29,40729,40729,40038,40178,27130,582000.0,10000000.0
2008-03-03,38105,40728,38105,40662,27167,589000.0,10000000.0
2008-03-04,41351,41351,40039,40593,16064,588000.0,10000000.0
2008-03-05,39694,40660,38382,38660,36918,560000.0,10000000.0
2008-03-06,38659,39002,36242,36244,83249,525000.0,10000000.0
2008-03-07,35759,37623,34586,36174,84251,524000.0,10000000.0
2008-03-10,34722,35551,32444,34517,86065,500000.0,10000000.0
2008-03-11,33204,37346,33204,37210,62978,539000.0,10000000.0
2008-03-12,37554,38382,36380,37141,48441,538000.0,10000000.0
2008-03-13,36931,37414,35413,36450,25370,528000.0,10000000.0
2008-03-14,37898,39348,33894,35069,123348,508000.0,10000000.0
2008-03-17,34930,34930,31753,34380,53288,498000.0,10000000.0
2008-03-18,34344,34862,33481,33620,30558,487000.0,10000000.0
2008-03-19,33964,34585,32790,33827,49866,490000.0,10000000.0
2008-03-20,32480,33481,32377,33482,51958,485000.0,10000000.0
2008-03-21,33481,34586,32998,34586,57847,501000.0,10000000.0
2008-03-24,34998,34998,33618,33827,35142,490000.0,10000000.0
2008-03-25,34516,34586,33377,33793,45088,489500.0,10000000.0
2008-03-26,33515,33515,31479,33482,143852,485000.0,10000000.0
2008-03-27,32927,32927,32168,32447,55546,470000.0,10000000.0
2008-03-28,32237,32721,30996,32309,181050,468000.0,10000000.0
2008-03-31,32100,32446,31030,31032,103692,449500.0,10000000.0
2008-04-01,31028,31616,30719,31618,116037,458000.0,10000000.0
2008-04-02,31962,31962,30374,30376,95875,440000.0,10000000.0
2008-04-03,30373,30925,29614,30168,82348,437000.0,10000000.0
2008-04-04,29994,30513,29132,29444,228323,426500.0,10000000.0
2008-04-07,29717,32237,29717,31756,179147,460000.0,10000000.0
2008-04-08,31822,32409,31029,31756,79264,460000.0,10000000.0
2008-04-10,31617,32790,31202,32653,83076,473000.0,10000000.0
2008-04-11,32997,35758,32789,35001,205977,507000.0,10000000.0
2008-04-14,34310,35482,33619,33758,97664,489000.0,10000000.0
2008-04-15,33308,34170,32583,33827,64025,490000.0,10000000.0
2008-04-16,34413,34793,33826,34311,59256,497000.0,10000000.0
2008-04-17,34724,34862,34033,34241,45306,496000.0,10000000.0
2008-04-18,34170,34170,33032,33137,44827,480000.0,10000000.0
2008-04-21,33481,34723,33136,34586,62275,501000.0,10000000.0
2008-04-22,34481,35621,33964,34103,87202,494000.0,10000000.0
2008-04-23,33825,34792,33480,34517,58709,500000.0,10000000.0
2008-04-24,34654,35206,33687,33827,42163,490000.0,10000000.0
2008-04-25,33894,33964,32859,33137,43966,480000.0,10000000.0
2008-04-28,33204,33445,31616,32101,40227,465000.0,10000000.0
2008-04-29,31926,32547,31753,31964,29202,463000.0,10000000.0
2008-04-30,31754,31961,31237,31584,28408,457500.0,10000000.0
2008-05-02,31721,32583,31721,32377,20755,469000.0,10000000.0
2008-05-06,32342,32755,31858,31894,23092,462000.0,10000000.0
2008-05-07,31410,31721,30374,30444,54275,441000.0,10000000.0
2008-05-08,30029,34378,29615,32309,168139,468000.0,10000000.0
2008-05-09,32652,33412,31271,31549,53472,457000.0,10000000.0
2008-05-13,31514,32342,30720,31342,43116,454000.0,10000000.0
2008-05-14,31065,31617,30547,30583,34652,443000.0,10000000.0
2008-05-15,30719,31444,30409,30410,33984,440500.0,10000000.0
2008-05-16,30374,31376,30236,31204,39453,452000.0,10000000.0
2008-05-19,31202,31650,30581,30617,27096,443500.0,10000000.0
2008-05-20,31064,33203,30614,32757,103132,474500.0,10000000.0
2008-05-21,32237,34998,31962,33827,148318,490000.0,10000000.0
2008-05-22,34137,34137,32790,32999,52654,478000.0,10000000.0
2008-05-23,32514,32583,30892,30893,84395,447500.0,10000000.0
2008-05-26,30857,31582,30029,31342,31264,454000.0,10000000.0
2008-05-27,31477,31477,30373,30514,45468,442000.0,10000000.0
2008-05-28,30857,32927,30752,32101,60821,465000.0,10000000.0
2008-05-29,31927,33204,31065,32999,55814,478000.0,10000000.0
2008-05-30,33135,34032,32997,33517,51369,485500.0,10000000.0
2008-06-02,33895,33895,33032,33275,32960,482000.0,10000000.0
2008-06-03,33203,33721,32375,33724,67975,488500.0,10000000.0
2008-06-04,33998,35691,33757,35691,150767,517000.0,10000000.0
2008-06-05,36104,36519,35069,36519,87312,529000.0,10000000.0
2008-06-09,35690,36449,35069,36381,55264,527000.0,10000000.0
2008-06-10,36172,36863,35275,36589,78461,530000.0,10000000.0
2008-06-11,37070,38036,36379,37279,102628,540000.0,10000000.0
2008-06-12,37278,38382,36726,38177,59666,553000.0,10000000.0
2008-06-13,38520,38659,37761,38107,40233,552000.0,10000000.0
2008-06-16,38381,38381,35965,35967,51765,521000.0,10000000.0
2008-06-17,35965,36518,34722,35001,43238,507000.0,10000000.0
2008-06-18,35206,37002,34586,37002,42339,536000.0,10000000.0
2008-06-19,36794,37485,36243,36381,21456,527000.0,10000000.0
2008-06-20,37138,37346,36309,36933,22024,535000.0,10000000.0
2008-06-23,36173,36795,35690,35898,19411,520000.0,10000000.0
2008-06-24,35897,36449,34861,35553,31597,515000.0,10000000.0
2008-06-25,35551,36033,34860,35484,23138,514000.0,10000000.0
2008-06-26,34998,35689,34998,35139,23440,509000.0,10000000.0
2008-06-27,33894,34413,33136,33137,32245,480000.0,10000000.0
2008-06-30,32755,33203,31685,32447,34368,470000.0,10000000.0
2008-07-01,32446,32826,31099,31204,26232,452000.0,10000000.0
2008-07-02,30857,31099,28511,28788,30143,417000.0,10000000.0
2008-07-03,27646,28095,26404,27614,94370,400000.0,10000000.0
2008-07-04,27094,27749,26024,27614,90731,400000.0,10000000.0
2008-07-07,26956,27819,26680,27614,39192,400000.0,10000000.0
2008-07-08,27232,27648,25818,27511,48115,398500.0,10000000.0
2008-07-09,27508,28232,25576,27407,188610,397000.0,10000000.0
2008-07-10,26576,27197,26196,26303,27754,381000.0,10000000.0
2008-07-11,26887,28577,26508,28270,52339,409500.0,10000000.0
2008-07-14,28269,28579,27371,28167,29741,408000.0,10000000.0
2008-07-15,28269,28269,26232,26234,42508,380000.0,10000000.0
2008-07-16,26128,26852,24367,24370,47446,353000.0,10000000.0
2008-07-17,24920,25679,24022,24507,72016,355000.0,10000000.0
2008-07-18,24988,25541,23849,24507,40692,355000.0,10000000.0
2008-07-21,24988,25333,24574,25198,32931,365000.0,10000000.0
2008-07-22,25715,26853,25507,25715,43734,372500.0,10000000.0
2008-07-23,26543,26543,25783,25888,48520,375000.0,10000000.0
2008-07-24,25989,26369,25920,26337,30990,381500.0,10000000.0
2008-07-25,25990,25990,25162,25267,23047,366000.0,10000000.0
2008-07-28,25749,25749,24575,24646,29912,357000.0,10000000.0
2008-07-29,23918,24160,23331,23887,33063,346000.0,10000000.0
2008-07-30,24506,24610,23471,23472,25094,340000.0,10000000.0
2008-07-31,23401,23884,23401,23507,22675,340500.0,10000000.0
2008-08-01,23229,23264,22021,22023,39059,319000.0,10000000.0
2008-08-04,21433,21571,20467,20503,38655,297000.0,10000000.0
2008-08-05,20088,21848,20088,21228,50325,307500.0,10000000.0
2008-08-06,21814,22297,21468,22194,31512,321500.0,10000000.0
2008-08-07,22090,22436,21434,22023,19761,319000.0,10000000.0
2008-08-08,21607,22712,21607,22643,18945,328000.0,10000000.0
2008-08-11,23091,23091,22227,22367,18570,324000.0,10000000.0
2008-08-12,22365,22365,21813,22091,18231,320000.0,10000000.0
2008-08-13,22090,22090,21400,21401,10490,310000.0,10000000.0
2008-08-14,21089,21607,21055,21539,10431,312000.0,10000000.0
2008-08-18,22088,22088,21294,21815,6240,316000.0,10000000.0
2008-08-19,21331,21675,20743,21539,14419,312000.0,10000000.0
2008-08-20,21054,21537,21054,21297,6650,308500.0,10000000.0
2008-08-21,21055,21399,20122,20124,15497,291500.0,10000000.0
2008-08-22,19431,19810,18706,18743,34993,271500.0,10000000.0
2008-08-25,18740,20018,18740,19088,12040,276500.0,10000000.0
2008-08-26,18466,18845,17983,18018,26403,261000.0,10000000.0
2008-08-27,17947,17947,16636,17674,33952,256000.0,10000000.0
2008-08-28,17741,17913,16843,16879,20681,244500.0,10000000.0
2008-08-29,16706,17534,16429,16430,22835,238000.0,10000000.0
2008-09-01,15531,15947,14427,14429,36435,209000.0,10000000.0
2008-09-02,14185,14977,13805,14049,42874,203500.0,10000000.0
2008-09-03,13841,15290,13530,15291,60137,221500.0,10000000.0
2008-09-04,15739,17567,15186,16569,46603,240000.0,10000000.0
2008-09-05,15910,17533,15910,16776,27970,243000.0,10000000.0
2008-09-08,16981,19259,16981,19123,39710,277000.0,10000000.0
2008-09-09,18983,19673,18569,19123,33297,277000.0,10000000.0
2008-09-10,18430,19397,18327,18985,48988,275000.0,10000000.0
2008-09-11,19501,20226,18983,18985,51966,275000.0,10000000.0
2008-09-12,19363,20157,19328,19330,30632,280000.0,10000000.0
2008-09-16,17394,18292,16980,17294,25670,250500.0,10000000.0
2008-09-17,18085,18914,18085,18536,17385,268500.0,10000000.0
2008-09-18,17395,18982,17290,18570,18804,269000.0,10000000.0
2008-09-19,19949,20052,19396,19675,23286,285000.0,10000000.0
2008-09-22,19674,20434,19398,19744,21290,286000.0,10000000.0
2008-09-23,19258,20191,19155,20193,29023,292500.0,10000000.0
2008-09-24,20155,20432,19707,20158,17647,292000.0,10000000.0
2008-09-25,20709,21158,20433,20918,41334,303000.0,10000000.0
2008-09-26,21123,21192,20019,20434,31604,296000.0,10000000.0
2008-09-29,20432,20847,19534,20020,17401,290000.0,10000000.0
2008-09-30,18914,19811,18362,19710,13918,285500.0,10000000.0
2008-10-01,20018,20018,19362,19675,8519,285000.0,10000000.0
2008-10-02,19535,19812,18983,18985,6858,275000.0,10000000.0
2008-10-06,18154,18534,16981,17259,17850,250000.0,10000000.0
2008-10-07,16566,17878,16014,17604,17468,255000.0,10000000.0
2008-10-08,16842,17118,15117,15153,27072,219500.0,10000000.0
2008-10-09,14634,16186,14634,15188,42338,220000.0,10000000.0
2008-10-10,14288,14564,12941,14083,53469,204000.0,10000000.0
2008-10-13,14219,16186,14219,16189,22450,234500.0,10000000.0
2008-10-14,17878,18568,16912,17949,34591,260000.0,10000000.0
2008-10-15,17292,17913,17292,17397,8748,252000.0,10000000.0
2008-10-16,15911,16257,14807,14808,29444,214500.0,10000000.0
2008-10-17,16084,16084,14151,14773,25418,214000.0,10000000.0
2008-10-20,15324,15531,14013,15464,13211,224000.0,10000000.0
2008-10-21,15738,16186,15047,15705,11800,227500.0,10000000.0
2008-10-22,15254,15669,13459,14221,14620,206000.0,10000000.0
2008-10-23,13184,13667,12597,13220,19305,191500.0,10000000.0
2008-10-24,12805,13149,11252,11252,30098,163000.0,10000000.0
2008-10-27,10009,11252,9595,9596,109438,139000.0,10000000.0
2008-10-28,8420,10285,8180,10114,106533,146500.0,10000000.0
2008-10-29,10802,11320,8766,9148,69417,132500.0,10000000.0
2008-10-30,10112,10491,9421,10493,59812,152000.0,10000000.0
2008-10-31,11182,12046,10906,12047,136657,174500.0,10000000.0
2008-11-03,12424,13805,12424,13703,73598,198500.0,10000000.0
2008-11-04,13910,13910,12874,13497,73556,195500.0,10000000.0
2008-11-05,14358,14634,12840,13945,61689,202000.0,10000000.0
2008-11-06,12874,13598,11908,11908,34912,172500.0,10000000.0
2008-11-07,10837,12838,10837,12772,36007,185000.0,10000000.0
2008-11-10,12873,13530,12734,12909,33732,187000.0,10000000.0
2008-11-11,12805,13012,12287,12668,16200,183500.0,10000000.0
2008-11-12,12148,12631,12079,12253,29825,177500.0,10000000.0
2008-11-13,11354,11941,10698,11943,26858,173000.0,10000000.0
2008-11-14,12563,12563,11769,12081,22116,175000.0,10000000.0
2008-11-17,12286,12598,11908,11908,21281,172500.0,10000000.0
2008-11-18,11769,11977,11528,11529,12310,167000.0,10000000.0
2008-11-19,11597,11665,10699,10908,24257,158000.0,10000000.0
2008-11-20,9870,10250,9422,9458,35578,137000.0,10000000.0
2008-11-21,8766,10285,8663,10148,70122,147000.0,10000000.0
2008-11-24,10147,10353,9387,9631,48856,139500.0,10000000.0
2008-11-25,10043,10250,9491,9665,33427,140000.0,10000000.0
2008-11-26,10009,10216,9664,10080,30108,146000.0,10000000.0
2008-11-27,10388,11043,10215,10838,38955,157000.0,10000000.0
2008-11-28,10837,11182,10596,10908,26752,158000.0,10000000.0
2008-12-01,10906,11389,10561,10908,24110,158000.0,10000000.0
2008-12-02,10078,10353,10009,10286,22130,149000.0,10000000.0
2008-12-03,10388,10698,10249,10355,17833,150000.0,10000000.0
2008-12-04,10629,10768,10076,10320,30895,149500.0,10000000.0
2008-12-05,10145,10422,10145,10355,14651,150000.0,10000000.0
2008-12-08,10458,11321,10423,11046,32600,160000.0,10000000.0
2008-12-09,11457,12148,11043,11770,55016,170500.0,10000000.0
2008-12-10,11699,12769,11457,12323,66929,178500.0,10000000.0
2008-12-11,12458,13390,12320,12772,103611,185000.0,10000000.0
2008-12-12,12840,12840,11321,12013,52802,174000.0,10000000.0
2008-12-15,12665,13045,12389,12633,45128,183000.0,10000000.0
2008-12-16,12563,12701,12217,12565,25096,182000.0,10000000.0
2008-12-17,13045,13114,12217,12426,28648,180000.0,10000000.0
2008-12-18,12632,14290,12632,14290,268612,207000.0,10000000.0
2008-12-19,14288,14667,13459,13738,117080,199000.0,10000000.0
2008-12-22,14149,14288,13667,13738,62756,199000.0,10000000.0
2008-12-23,13701,13736,12907,13220,45100,191500.0,10000000.0
2008-12-24,12943,13149,12632,12841,21188,186000.0,10000000.0
2008-12-26,12597,12941,12458,12736,18983,184500.0,10000000.0
2008-12-29,12561,12769,11975,12736,13970,184500.0,10000000.0
2008-12-30,12494,13081,12425,13013,20327,188500.0,10000000.0
2009-01-02,13217,13217,12631,13117,22148,190000.0,10000000.0
2009-01-05,13459,13459,12941,13117,23934,190000.0,10000000.0
2009-01-06,13115,13564,12908,12979,25608,188000.0,10000000.0
2009-01-07,13114,14116,13011,13877,111104,201000.0,10000000.0
2009-01-08,14013,15082,13910,14152,180007,205000.0,10000000.0
2009-01-09,14496,14496,13633,13669,57508,198000.0,10000000.0
2009-01-12,13218,13634,13218,13634,44857,197500.0,10000000.0
2009-01-13,13562,13977,13459,13773,17754,199500.0,10000000.0
2009-01-14,13597,13943,13425,13703,36622,198500.0,10000000.0
2009-01-15,13426,13426,12460,12496,41458,181000.0,10000000.0
2009-01-16,12770,12874,12460,12841,31595,186000.0,10000000.0
2009-01-19,12907,13459,12701,13428,26916,194500.0,10000000.0
2009-01-20,13390,13390,12838,13289,14842,192500.0,10000000.0
2009-01-21,12770,13081,12563,12979,12838,188000.0,10000000.0
2009-01-22,13358,13391,12978,13048,7957,189000.0,10000000.0
2009-01-23,12839,12943,12218,12392,15365,179500.0,10000000.0
2009-01-28,12459,12943,12459,12875,10813,186500.0,10000000.0
2009-01-29,12874,13358,12874,12979,24029,188000.0,10000000.0
2009-01-30,12978,13046,12666,12841,21673,186000.0,10000000.0
2009-02-02,12874,12874,12563,12668,8351,183500.0,10000000.0
2009-02-03,12941,12941,12424,12633,18894,183000.0,10000000.0
2009-02-04,12976,13701,12838,13600,50521,197000.0,10000000.0
2009-02-05,13461,13564,12978,12979,34640,188000.0,10000000.0
2009-02-06,13287,13389,12838,13117,32536,190000.0,10000000.0
2009-02-09,13321,13528,13045,13082,25291,189500.0,10000000.0
2009-02-10,13287,13597,13045,13600,19734,197000.0,10000000.0
2009-02-11,13564,13564,13046,13497,43172,195500.0,10000000.0
2009-02-12,13494,14425,13356,13773,78492,199500.0,10000000.0
2009-02-13,13667,13805,13356,13703,40372,198500.0,10000000.0
2009-02-16,13494,13701,13114,13117,36564,190000.0,10000000.0
2009-02-17,13046,13150,12011,12013,45251,174000.0,10000000.0
2009-02-18,11631,12011,11458,11874,18681,172000.0,10000000.0
2009-02-19,11802,12355,11802,12150,22026,176000.0,10000000.0
2009-02-20,12114,12356,11009,11736,21658,170000.0,10000000.0
2009-02-23,11252,12287,11252,12013,33741,174000.0,10000000.0
2009-02-24,11528,11665,11252,11529,21200,167000.0,10000000.0
2009-02-25,11735,11941,11389,11391,18578,165000.0,10000000.0
2009-02-26,11665,12080,11045,11046,21087,160000.0,10000000.0
2009-02-27,11045,11113,10837,10908,20253,158000.0,10000000.0
2009-03-02,10699,10699,10113,10114,20102,146500.0,10000000.0
2009-03-03,9663,9939,9524,9837,35400,142500.0,10000000.0
2009-03-04,9696,10352,9524,10355,36840,150000.0,10000000.0
2009-03-05,10665,11045,10423,10632,27539,154000.0,10000000.0
2009-03-06,10561,10561,9905,10114,39493,146500.0,10000000.0
2009-03-09,10285,11355,10285,11046,78589,160000.0,10000000.0
2009-03-10,10975,11148,10802,11080,32077,160500.0,10000000.0
2009-03-11,11734,11734,11284,11460,29974,166000.0,10000000.0
2009-03-12,11423,11457,10974,11356,15340,164500.0,10000000.0
2009-03-13,11699,11699,11284,11356,25688,164500.0,10000000.0
2009-03-16,11630,12321,11181,11770,39442,170500.0,10000000.0
2009-03-17,12011,12529,11735,12530,39787,181500.0,10000000.0
2009-03-18,12563,12632,12322,12496,24402,181000.0,10000000.0
2009-03-19,12494,13460,12494,12841,72777,186000.0,10000000.0
2009-03-20,12701,13184,12562,12945,27281,187500.0,10000000.0
2009-03-23,12769,13114,12769,13117,32682,190000.0,10000000.0
2009-03-24,13634,13634,12908,13151,20369,190500.0,10000000.0
2009-03-25,12978,13218,12840,12979,15760,188000.0,10000000.0
2009-03-26,13114,14564,13114,14256,129770,206500.0,10000000.0
2009-03-27,14702,15807,14496,14497,135731,210000.0,10000000.0
2009-03-30,14462,14634,13391,13497,61650,195500.0,10000000.0
2009-03-31,13322,14427,13081,13980,79173,202500.0,10000000.0
2009-04-01,14082,14426,13668,14117,51512,204500.0,10000000.0
2009-04-02,14357,15117,14185,14670,54799,212500.0,10000000.0
2009-04-03,15118,15151,14427,14635,44460,212000.0,10000000.0
2009-04-06,14702,15357,14702,14843,59400,215000.0,10000000.0
2009-04-07,14910,15220,14461,15153,47401,219500.0,10000000.0
2009-04-08,14806,15048,14600,14773,31013,214000.0,10000000.0
2009-04-09,14909,15979,14909,15705,63571,227500.0,10000000.0
2009-04-10,17602,17602,16152,16982,102777,246000.0,10000000.0
2009-04-13,16981,18258,16326,18157,94277,263000.0,10000000.0
2009-04-14,18154,18637,17429,18260,64275,264500.0,10000000.0
2009-04-15,17706,19534,17706,18743,66569,271500.0,10000000.0
2009-04-16,19328,19569,18845,19019,74814,275500.0,10000000.0
2009-04-17,19259,19467,17361,17880,44003,259000.0,10000000.0
2009-04-20,17948,17983,17016,17328,25069,251000.0,10000000.0
2009-04-21,16566,17670,16566,17604,29361,255000.0,10000000.0
2009-04-22,17395,18222,17395,17638,32632,255500.0,10000000.0
2009-04-23,17670,17878,17256,17742,19270,257000.0,10000000.0
2009-04-24,17878,17878,17015,17086,27588,247500.0,10000000.0
2009-04-27,17085,17292,15739,15740,53001,228000.0,10000000.0
2009-04-28,15427,16083,14910,15326,59599,222000.0,10000000.0
2009-04-29,15324,16222,15324,15878,30123,230000.0,10000000.0
2009-04-30,15877,16843,15842,16845,49780,244000.0,10000000.0
2009-05-04,16946,17739,16773,17465,56514,253000.0,10000000.0
2009-05-06,17879,19846,17637,19295,163670,279500.0,10000000.0
2009-05-07,19258,19293,18430,18743,67641,271500.0,10000000.0
2009-05-08,18741,18844,18085,18709,34759,271000.0,10000000.0
2009-05-11,18879,18914,18293,18674,27521,270500.0,10000000.0
2009-05-12,18223,19294,18017,18674,53647,270500.0,10000000.0
2009-05-13,18776,19156,18327,18640,25231,270000.0,10000000.0
2009-05-14,18500,18500,17878,18157,25381,263000.0,10000000.0
2009-05-15,18535,18535,17534,17674,52588,256000.0,10000000.0
2009-05-18,17327,17567,16463,16913,40008,245000.0,10000000.0
2009-05-19,17430,17740,17119,17674,34442,256000.0,10000000.0
2009-05-20,17810,17810,17084,17225,29414,249500.0,10000000.0
2009-05-21,16912,17084,16462,16637,34303,241000.0,10000000.0
2009-05-22,16223,17051,16118,16706,45543,242000.0,10000000.0
2009-05-25,16878,16878,15566,16396,27964,237500.0,10000000.0
2009-05-26,16289,16532,15772,15844,24973,229500.0,10000000.0
2009-05-27,16153,16326,15601,15740,22961,228000.0,10000000.0
