현대위아(011210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-19,46900,47250,46000,46000,63865,1250974.0,27195083.0
2019-06-20,46000,46700,45750,46250,55123,1257773.0,27195083.0
2019-06-21,45750,46050,45300,46000,78866,1250974.0,27195083.0
2019-06-24,46350,48300,46100,47350,106532,1287687.0,27195083.0
2019-06-25,47350,47950,46850,47650,94179,1295846.0,27195083.0
2019-06-26,47650,47750,46500,46650,60685,1268651.0,27195083.0
2019-06-27,46600,48900,46500,48600,141567,1321681.0,27195083.0
2019-06-28,48400,49250,47900,48650,119749,1323041.0,27195083.0
2019-07-01,49300,49500,47900,47900,121784,1302644.0,27195083.0
2019-07-02,47300,48200,46000,47300,128207,1286327.0,27195083.0
2019-07-03,47750,48050,46100,46200,164420,1256413.0,27195083.0
2019-07-04,47250,49350,46700,48900,213303,1329840.0,27195083.0
2019-07-05,49300,50400,48300,49950,236007,1358394.0,27195083.0
2019-07-08,49950,50200,48350,48450,126580,1317602.0,27195083.0
2019-07-09,48350,50700,48350,49450,161110,1344797.0,27195083.0
2019-07-10,49600,49950,48350,49750,134509,1352955.0,27195083.0
2019-07-11,50000,50600,48800,49700,131171,1351596.0,27195083.0
2019-07-12,49600,51400,49100,51400,222197,1397827.0,27195083.0
2019-07-15,51400,51400,49400,49900,137055,1357035.0,27195083.0
2019-07-16,50300,50300,49350,49650,145499,1350236.0,27195083.0
2019-07-17,49200,50000,49100,49800,118034,1354315.0,27195083.0
2019-07-18,49300,50100,49100,49650,102251,1350236.0,27195083.0
2019-07-19,49700,50400,48800,50200,126851,1365193.0,27195083.0
2019-07-22,49850,50600,49350,49900,126543,1357035.0,27195083.0
2019-07-23,49900,49950,48550,49000,175996,1332559.0,27195083.0
2019-07-24,48600,50500,48600,49500,196994,1346157.0,27195083.0
2019-07-25,48900,51200,48900,50800,262211,1381510.0,27195083.0
2019-07-26,50000,52500,47400,47950,450016,1304004.0,27195083.0
2019-07-29,48300,48300,43600,43600,460556,1185706.0,27195083.0
2019-07-30,44050,45300,43400,44850,183747,1219699.0,27195083.0
2019-07-31,44100,44800,43400,43400,157963,1180267.0,27195083.0
2019-08-01,43400,43600,42100,42500,132825,1155791.0,27195083.0
2019-08-02,42000,43100,40800,42150,141477,1146273.0,27195083.0
2019-08-05,41500,42600,40450,40500,137271,1101401.0,27195083.0
2019-08-06,38800,41150,38800,40050,150364,1089163.0,27195083.0
2019-08-07,40050,41050,39550,40600,162644,1104120.0,27195083.0
2019-08-08,40600,42900,40600,41850,209752,1138114.0,27195083.0
2019-08-09,43000,43000,41300,42500,127404,1155791.0,27195083.0
2019-08-12,42050,42200,40850,40900,162399,1112279.0,27195083.0
2019-08-13,40500,42100,40450,41750,96501,1135395.0,27195083.0
2019-08-14,41750,42850,41150,42400,153632,1153072.0,27195083.0
2019-08-16,42000,42250,40750,41500,102249,1128596.0,27195083.0
2019-08-19,41600,42800,41250,42700,105181,1161230.0,27195083.0
2019-08-20,42350,42750,41850,42250,102871,1148992.0,27195083.0
2019-08-21,42250,42750,42050,42750,88294,1162590.0,27195083.0
2019-08-22,42850,42850,41650,42250,100099,1148992.0,27195083.0
2019-08-23,42150,42300,41350,42200,121728,1147633.0,27195083.0
2019-08-26,41300,41550,40850,41400,80490,1125876.0,27195083.0
2019-08-27,41500,41900,40500,40750,97695,1108200.0,27195083.0
2019-08-28,41000,44200,41000,42800,258610,1163950.0,27195083.0
2019-08-29,42900,43050,42450,42950,72460,1168029.0,27195083.0
2019-08-30,43000,43450,42450,43150,120556,1173468.0,27195083.0
2019-09-02,42800,44700,42800,44400,106311,1207462.0,27195083.0
2019-09-03,44650,44650,43600,44000,77784,1196584.0,27195083.0
2019-09-04,43700,46750,43650,46750,289095,1271370.0,27195083.0
2019-09-05,46700,49300,46450,48450,317532,1317602.0,27195083.0
2019-09-06,48250,49500,48050,48650,200468,1323041.0,27195083.0
2019-09-09,48200,49200,47200,47600,143637,1294486.0,27195083.0
2019-09-10,47500,48300,46700,47850,136558,1301285.0,27195083.0
2019-09-11,47850,49000,47800,48950,168582,1331199.0,27195083.0
2019-09-16,49150,49400,48050,48950,133083,1331199.0,27195083.0
2019-09-17,48600,49400,48350,49100,122256,1335279.0,27195083.0
2019-09-18,49100,50400,48250,48850,138686,1328480.0,27195083.0
2019-09-19,48850,49300,48150,48650,83428,1323041.0,27195083.0
2019-09-20,48500,49850,48450,49200,136406,1337998.0,27195083.0
2019-09-23,49200,51000,49200,50900,171882,1384230.0,27195083.0
2019-09-24,50800,51200,49850,50700,99559,1378791.0,27195083.0
2019-09-25,50200,51600,49200,50300,130829,1367913.0,27195083.0
2019-09-26,50300,51300,49800,50200,115283,1365193.0,27195083.0
2019-09-27,51100,51100,49800,50000,97608,1359754.0,27195083.0
2019-09-30,50000,51200,49850,51000,121328,1386949.0,27195083.0
2019-10-01,50600,50700,49300,49450,130884,1344797.0,27195083.0
2019-10-02,49050,49450,48250,48650,132624,1323041.0,27195083.0
2019-10-04,48600,49050,45200,45200,286761,1229218.0,27195083.0
2019-10-07,45200,45500,44450,44750,126344,1216980.0,27195083.0
