신세계(004170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-18,36781,37343,31410,34595,160430,774925.0,13987822.0
2000-09-19,34343,36029,32721,34345,175910,769330.0,13987822.0
2000-09-20,35905,35905,34781,35407,143440,793110.0,13987822.0
2000-09-21,36404,39090,35594,38404,565535,860251.0,13987822.0
2000-09-22,39028,39902,36217,36656,321810,821085.0,13987822.0
2000-09-25,37405,39840,37092,39653,225940,888227.0,13987822.0
2000-09-26,40277,40464,39340,39965,183740,895221.0,13987822.0
2000-09-27,39340,40215,38902,39341,200200,881233.0,13987822.0
2000-09-28,39902,39902,37842,38092,115749,853257.0,13987822.0
2000-09-29,38528,38903,37341,37780,79590,846263.0,13987822.0
2000-10-02,36843,37343,36467,36843,96990,825281.0,13987822.0
2000-10-04,36280,37778,36280,37030,228011,829478.0,13987822.0
2000-10-05,36842,37216,36405,36593,104250,819686.0,13987822.0
2000-10-06,36530,37092,35281,35969,138130,805699.0,13987822.0
2000-10-09,35906,35906,33906,34220,239280,766533.0,13987822.0
2000-10-10,34282,35782,34282,35594,237081,797306.0,13987822.0
2000-10-11,35594,37405,35281,37156,204280,832275.0,13987822.0
2000-10-12,36717,37467,35967,36219,146028,812476.0,14008208.0
2000-10-13,32470,36218,32346,35844,118960,804071.0,14008208.0
2000-10-16,36219,37155,35343,35594,97411,798468.0,14008208.0
2000-10-17,34719,35593,32470,32472,72190,728427.0,14008208.0
2000-10-18,32470,33096,30473,33097,92946,742435.0,14008208.0
2000-10-19,31846,33033,31284,31785,81210,713018.0,14008208.0
2000-10-20,31784,34032,31784,33284,133380,746637.0,14008208.0
2000-10-23,32222,33096,31534,32097,43986,720022.0,14008208.0
2000-10-24,32408,33219,30659,32347,245650,725625.0,14008208.0
2000-10-25,32721,33095,31847,32409,128370,727026.0,14008208.0
2000-10-26,32596,32596,31284,31535,60490,707415.0,14008208.0
2000-10-27,31096,32471,31096,31223,67210,700410.0,14008208.0
2000-10-30,31222,31660,31096,31223,191140,700410.0,14008208.0
2000-10-31,31534,32909,30598,32722,122120,734030.0,14008208.0
2000-11-01,33345,37591,33158,36968,200660,829286.0,14008208.0
2000-11-02,36591,36967,34468,36031,266410,808274.0,14008208.0
2000-11-03,36029,36717,34343,34345,313710,770451.0,14008208.0
2000-11-06,34031,36342,34031,34470,121220,773253.0,14008208.0
2000-11-07,34469,35344,33595,33783,112000,757844.0,14008208.0
2000-11-08,33533,34595,33533,33846,100650,759245.0,14008208.0
2000-11-09,33720,34406,33595,34345,69220,770451.0,14008208.0
2000-11-10,33844,33844,32907,33658,107540,755042.0,14008208.0
2000-11-13,32409,32783,31784,31847,111310,714419.0,14008208.0
2000-11-14,31847,32409,31597,32409,112902,727119.0,14010000.0
2000-11-15,33781,35156,33657,34782,183242,780357.0,14010000.0
2000-11-16,34782,35031,33906,34096,88990,764946.0,14010000.0
2000-11-17,33844,34531,33407,34345,46120,770550.0,14010000.0
2000-11-20,32782,34531,32782,33346,48340,748134.0,14010000.0
2000-11-21,33406,33657,32157,32347,100550,725718.0,14010000.0
2000-11-22,32470,32721,31908,32347,63970,725718.0,14010000.0
2000-11-23,31846,32346,31284,31535,80677,707505.0,14010000.0
2000-11-24,31346,32034,31346,31722,107170,711708.0,14010000.0
2000-11-27,32346,32909,31847,32722,56630,734124.0,14010000.0
2000-11-28,32596,32782,32283,32472,36820,728520.0,14010000.0
2000-11-29,31847,32783,31722,31972,61710,717312.0,14010000.0
2000-11-30,32782,32844,31908,32472,72870,728520.0,14010000.0
2000-12-01,31222,33783,31222,33596,113885,753738.0,14010000.0
2000-12-04,34031,34844,33407,33908,123660,760743.0,14010000.0
2000-12-05,34031,34719,33720,34658,154422,777555.0,14010000.0
2000-12-06,35281,35718,33469,34658,254280,777555.0,14010000.0
2000-12-07,33470,34345,33095,34283,49550,769149.0,14010000.0
2000-12-08,33970,34345,33470,33721,47475,756540.0,14010000.0
2000-12-11,33720,34844,33720,34345,120297,770550.0,14010000.0
2000-12-12,34595,34844,33720,33721,45670,756540.0,14010000.0
2000-12-13,33720,33970,33408,33721,48600,756540.0,14010000.0
2000-12-14,33532,33783,32970,33097,65990,742530.0,14010000.0
2000-12-15,33095,33095,32470,32472,74460,728520.0,14010000.0
2000-12-18,33095,33095,32345,32472,80435,728520.0,14010000.0
2000-12-19,32470,32470,31722,31847,62070,714510.0,14010000.0
2000-12-20,31284,31535,30004,30099,145040,675282.0,14010000.0
2000-12-21,29349,29411,28786,29100,77560,652866.0,14010000.0
2000-12-22,29224,29786,27412,28101,60530,630450.0,14010000.0
2000-12-26,28100,29286,27225,28163,49640,631851.0,14010000.0
2001-01-02,26915,31773,26915,30100,34860,642358.0,14010000.0
2001-01-03,28950,30362,28950,29771,43939,635354.0,14010000.0
2001-01-04,31511,32495,30395,31511,232510,672480.0,14010000.0
2001-01-05,31215,33152,31215,32824,260330,700500.0,14010000.0
2001-01-08,32791,33480,32167,33481,113870,714510.0,14010000.0
2001-01-09,33152,33743,32167,33415,104350,713109.0,14010000.0
2001-01-10,34137,34726,33676,34071,134310,727119.0,14010000.0
2001-01-11,34727,34792,32824,32824,62560,700500.0,14010000.0
2001-01-12,36106,36106,33480,34794,109040,742530.0,14010000.0
2001-01-15,36566,37091,35450,36697,139740,783159.0,14010000.0
2001-01-16,37091,38863,36434,38864,198170,829392.0,14010000.0
2001-01-17,39388,39520,38732,38929,263801,830793.0,14010000.0
2001-01-18,38732,39388,38075,38732,96400,826590.0,14010000.0
2001-01-19,38929,39717,37156,38470,220190,820986.0,14010000.0
2001-01-22,38995,38995,37616,38404,91530,819585.0,14010000.0
2001-01-26,39387,39387,37747,37748,33010,805575.0,14010000.0
2001-01-29,37550,38995,36828,38995,40880,832194.0,14010000.0
2001-01-30,39520,41161,39520,40702,167152,868620.0,14010000.0
2001-01-31,42014,42014,40437,41293,66080,881229.0,14010000.0
2001-02-01,42014,43459,42014,43000,246730,917655.0,14010000.0
2001-02-02,42736,42736,40437,41293,145500,881229.0,14010000.0
2001-02-05,38207,39717,38075,39192,162540,836397.0,14010000.0
2001-02-06,39388,40898,39388,40177,70640,857412.0,14010000.0
2001-02-07,40373,40373,39388,39980,45780,853209.0,14010000.0
2001-02-08,40636,41161,39914,40374,278812,861615.0,14010000.0
2001-02-09,40306,41030,39717,40702,48370,868620.0,14010000.0
2001-02-12,39979,41292,39717,40571,35070,865818.0,14010000.0
2001-02-13,41030,42080,40964,41818,48840,892437.0,14010000.0
2001-02-14,43262,45822,42343,45035,179230,961086.0,14010000.0
2001-02-15,46281,46281,44378,45100,58910,962487.0,14010000.0
2001-02-16,44968,45428,42999,43000,77760,917655.0,14010000.0
2001-02-19,44246,44246,41817,43262,22650,923259.0,14010000.0
2001-02-20,42343,45297,42343,45297,42104,966690.0,14010000.0
2001-02-21,45034,47529,44968,47267,200580,1008720.0,14010000.0
2001-02-22,47266,47923,44968,44969,149410,959685.0,14010000.0
2001-02-23,45034,45953,44968,44969,59943,959685.0,14010000.0
2001-02-26,45822,46216,45100,45954,24180,980700.0,14010000.0
2001-02-27,46610,48579,46610,47267,119040,1008720.0,14010000.0
2001-02-28,45297,47857,45297,45954,54662,980700.0,14010000.0
2001-03-02,47266,47266,44772,45625,68213,973695.0,14010000.0
2001-03-05,45559,47004,45559,45954,63533,980700.0,14010000.0
2001-03-06,46281,47266,45297,47070,91280,1004517.0,14010000.0
2001-03-07,47594,47857,45888,46741,51830,997512.0,14010000.0
2001-03-08,46478,47594,46019,47201,48970,1007319.0,14010000.0
2001-03-09,47463,47463,45625,45954,40360,980700.0,14010000.0
2001-03-12,45822,45953,45297,45757,23850,976497.0,14010000.0
2001-03-13,44706,45691,44640,44969,26470,959685.0,14010000.0
2001-03-14,45428,45625,44968,45297,76100,966690.0,14010000.0
2001-03-15,43984,45165,42671,44509,28080,949878.0,14010000.0
2001-03-16,44312,44312,43327,43984,32740,938670.0,14010000.0
2001-03-19,42671,44640,42671,44247,56640,944274.0,14010000.0
2001-03-20,45297,45297,43787,44247,22150,944274.0,14010000.0
2001-03-21,43065,44640,42999,44444,27440,948477.0,14010000.0
2001-03-22,43787,44575,43787,44313,17590,945675.0,14010000.0
2001-03-23,44378,44968,43327,43656,42210,931665.0,14010000.0
2001-03-26,43590,43721,42343,43656,55570,931665.0,14010000.0
2001-03-27,43984,45953,43656,45954,44690,980700.0,14010000.0
2001-03-28,45822,45822,43984,44969,25890,959685.0,14010000.0
2001-03-29,44837,45822,44181,44181,17970,942873.0,14010000.0
2001-03-30,44640,45297,44181,44838,57900,956883.0,14010000.0
2001-04-02,44312,45297,44312,45232,9050,965289.0,14010000.0
2001-04-03,44968,45165,43196,43656,54837,931665.0,14010000.0
2001-04-04,42999,43984,41030,42015,92230,896640.0,14010000.0
2001-04-06,42014,43524,42014,42868,115213,914853.0,14010000.0
2001-04-09,42998,43721,42932,43262,37193,923259.0,14010000.0
2001-04-10,39388,43852,39388,40702,56310,868620.0,14010000.0
2001-04-11,41423,44378,40307,43984,70580,938670.0,14010000.0
2001-04-12,44968,44968,42669,44641,42710,952680.0,14010000.0
2001-04-13,44640,44968,43984,44969,23791,959685.0,14010000.0
2001-04-16,45756,45756,43984,43984,15940,938670.0,14010000.0
2001-04-17,43984,44903,43327,43459,15812,983765.0,14860500.0
2001-04-18,43984,44968,43459,44969,39699,1017944.0,14860500.0
2001-04-19,47266,47266,45625,46610,128973,1055096.0,14860500.0
2001-04-20,46610,46610,45756,46610,40536,1055096.0,14860500.0
2001-04-23,45625,46610,45625,45954,59064,1040235.0,14860500.0
2001-04-24,45953,46741,45691,45954,15381,1040235.0,14860500.0
2001-04-25,46347,47266,46347,47267,46920,1069956.0,14860500.0
2001-04-26,47266,48054,46675,47923,92470,1084816.0,14860500.0
2001-04-27,48579,49826,47923,49433,139200,1118996.0,14860500.0
2001-04-30,50220,52387,49892,52190,98530,1181410.0,14860500.0
2001-05-02,52190,52190,49695,49958,145068,1130884.0,14860500.0
2001-05-03,50549,52190,50549,51534,128271,1166549.0,14860500.0
2001-05-04,51862,54816,51862,53109,123871,1202214.0,14860500.0
2001-05-07,53109,53765,51927,53044,39182,1200728.0,14860500.0
2001-05-08,53634,60396,53634,53831,265898,1218561.0,14860500.0
2001-05-09,54028,54816,52518,52519,92980,1188840.0,14860500.0
2001-05-10,52518,54619,52518,53831,70525,1218561.0,14860500.0
2001-05-11,53831,55735,53503,55670,84820,1260170.0,14860500.0
2001-05-14,55472,55669,52846,53109,59542,1202214.0,14860500.0
2001-05-15,52058,52058,47660,48251,329574,1092247.0,14860500.0
2001-05-16,49695,50155,48448,48777,226990,1104135.0,14860500.0
2001-05-17,51205,53306,50549,53175,171917,1203700.0,14860500.0
2001-05-18,53175,54094,52518,53306,81741,1206673.0,14860500.0
2001-05-21,52518,53765,52387,52650,133080,1191812.0,14860500.0
2001-05-22,52649,54422,52255,52322,69727,1184382.0,14860500.0
2001-05-23,53175,53700,52321,52387,47771,1185868.0,14860500.0
2001-05-24,53175,53240,51730,52781,49111,1194784.0,14860500.0
2001-05-25,54750,56785,53371,55801,91187,1263142.0,14860500.0
2001-05-28,56457,57901,55800,55801,46819,1263142.0,14860500.0
2001-05-29,56129,57704,56129,57705,41927,1306238.0,14860500.0
2001-05-30,57639,57770,56457,57573,28400,1303266.0,14860500.0
2001-05-31,56916,59148,56916,57705,66422,1306238.0,14860500.0
2001-06-01,58098,58426,56457,56457,64400,1278003.0,14860500.0
2001-06-04,57113,59083,57113,58427,68713,1322584.0,14860500.0
2001-06-05,58361,58820,57836,58361,90364,1321098.0,14860500.0
2001-06-07,58426,60133,58164,60068,100540,1359736.0,14860500.0
2001-06-08,60068,60724,59411,60265,94860,1364194.0,14860500.0
2001-06-11,59083,60068,58492,58493,31480,1324071.0,14860500.0
2001-06-12,58426,59411,57507,57508,22521,1301780.0,14860500.0
2001-06-13,57179,57507,56260,56654,135540,1282461.0,14860500.0
2001-06-14,57770,58820,57048,58427,156610,1322584.0,14860500.0
2001-06-15,58426,59411,56785,59412,98804,1344875.0,14860500.0
2001-06-18,60396,62693,59739,61775,145052,1398373.0,14860500.0
2001-06-19,61381,62365,59674,60265,45276,1364194.0,14860500.0
2001-06-20,59674,62562,58492,61381,111369,1389457.0,14860500.0
2001-06-21,62103,65516,62103,64335,145927,1456329.0,14860500.0
2001-06-22,64006,64006,62956,63022,125111,1426608.0,14860500.0
2001-06-25,63022,65451,63022,64729,62862,1465245.0,14860500.0
2001-06-26,64335,64400,63022,63022,76707,1426608.0,14860500.0
2001-06-27,63350,64005,63022,63088,55579,1428094.0,14860500.0
2001-06-28,63022,66961,63022,65254,80770,1477134.0,14860500.0
2001-06-29,63022,64335,60724,61709,204620,1396887.0,14860500.0
2001-07-02,60461,61052,57836,58952,112836,1334473.0,14860500.0
2001-07-03,59411,60724,58755,59412,154125,1344875.0,14860500.0
2001-07-04,57770,59280,57770,59083,79518,1337445.0,14860500.0
2001-07-05,60265,60396,59739,60396,70496,1367166.0,14860500.0
2001-07-06,60396,62956,60330,62366,94200,1411748.0,14860500.0
2001-07-09,62431,62956,60987,62366,51841,1411748.0,14860500.0
2001-07-10,61051,62365,61051,61709,23889,1396887.0,14860500.0
2001-07-11,61512,64072,61512,63876,53870,1445927.0,14860500.0
2001-07-12,63678,65319,62431,62431,59401,1413234.0,14860500.0
2001-07-13,63678,64268,62825,63679,31066,1441468.0,14860500.0
2001-07-16,63678,65385,63678,65386,52912,1480106.0,14860500.0
2001-07-18,65385,66961,65254,65583,94569,1484564.0,14860500.0
2001-07-19,65582,66632,65188,65517,71095,1483078.0,14860500.0
2001-07-20,64335,65516,63022,63810,92800,1444441.0,14860500.0
2001-07-23,63613,65319,63087,63088,88140,1428094.0,14860500.0
2001-07-24,59411,63349,59345,61709,91802,1396887.0,14860500.0
2001-07-25,61709,62956,61052,62366,52441,1411748.0,14860500.0
2001-07-26,62365,63022,61118,62038,58060,1404317.0,14860500.0
2001-07-27,62037,63941,61643,63350,21992,1434038.0,14860500.0
2001-07-30,64335,64335,62431,63088,22050,1428094.0,14860500.0
2001-07-31,63087,63678,62956,63088,45432,1428094.0,14860500.0
2001-08-01,63087,63875,62431,63679,52952,1441468.0,14860500.0
2001-08-02,64991,70243,63350,68931,111320,1560352.0,14860500.0
2001-08-03,66961,70570,66961,69259,64810,1567783.0,14860500.0
2001-08-06,68930,70243,66961,66961,26870,1515771.0,14860500.0
2001-08-07,68930,70900,67617,70572,42211,1597504.0,14860500.0
2001-08-08,70243,70243,67945,69915,32825,1582643.0,14860500.0
2001-08-09,68930,68930,65385,65451,73500,1481592.0,14860500.0
2001-08-10,65648,65648,63941,64401,121870,1457815.0,14860500.0
2001-08-13,64663,64663,62168,62891,63460,1423636.0,14860500.0
2001-08-14,61906,63941,61906,63088,50261,1428094.0,14860500.0
2001-08-16,62693,65976,62561,65320,62250,1478620.0,14860500.0
2001-08-17,64333,65648,63416,65648,62356,1486050.0,14860500.0
2001-08-20,65319,65319,64335,64532,32220,1460787.0,14860500.0
2001-08-21,64335,65319,64335,64598,42159,1462273.0,14860500.0
2001-08-22,64335,64860,63678,64335,58723,1456329.0,14860500.0
2001-08-23,64399,64532,62693,63350,89870,1434038.0,14860500.0
2001-08-24,62497,63022,60199,61053,110939,1382026.0,14860500.0
2001-08-27,60396,60396,58426,58427,199610,1322584.0,14860500.0
2001-08-28,58426,59871,58426,58427,100435,1322584.0,14860500.0
2001-08-29,57770,57770,55800,56457,182340,1278003.0,14860500.0
2001-08-30,55800,59411,55275,58427,172890,1322584.0,14860500.0
2001-08-31,57245,59542,57113,59083,126690,1337445.0,14860500.0
2001-09-03,58820,59871,58492,59083,53011,1337445.0,14860500.0
2001-09-04,58755,59739,57901,59740,27716,1352306.0,14860500.0
2001-09-05,59739,61709,59739,61709,111190,1396887.0,14860500.0
2001-09-06,62298,63613,62103,62957,86480,1425122.0,14860500.0
2001-09-07,61774,63022,60396,63022,19870,1426608.0,14860500.0
2001-09-10,63022,63022,61512,61709,18374,1396887.0,14860500.0
2001-09-11,61709,61774,60461,60725,57275,1374596.0,14860500.0
2001-09-12,57113,59674,57113,57114,85790,1292864.0,14860500.0
2001-09-13,58098,62693,58098,62366,73850,1411748.0,14860500.0
2001-09-14,61052,61707,59411,60396,49835,1367166.0,14860500.0
2001-09-17,57770,60658,57770,60396,29340,1367166.0,14860500.0
2001-09-18,62365,62693,60396,60396,67390,1367166.0,14860500.0
2001-09-19,59083,59739,58492,59543,115200,1347847.0,14860500.0
2001-09-20,57770,58952,57507,58952,34391,1334473.0,14860500.0
2001-09-21,57179,57179,55144,57114,64485,1292864.0,14860500.0
2001-09-24,55275,56785,55275,56129,64420,1270573.0,14860500.0
2001-09-25,56588,57376,53831,53831,59630,1218561.0,14860500.0
2001-09-26,54159,55472,54159,55341,44045,1252740.0,14860500.0
2001-09-27,55144,58426,53831,58099,84555,1315154.0,14860500.0
2001-09-28,58098,60724,58098,60396,72424,1367166.0,14860500.0
2001-10-04,63022,63022,61118,61644,88750,1395401.0,14860500.0
2001-10-05,62365,62365,61643,61906,62490,1401345.0,14860500.0
2001-10-08,60133,60396,59345,59346,34706,1343389.0,14860500.0
2001-10-09,59083,61381,59083,60725,24110,1374596.0,14860500.0
2001-10-10,59148,61381,59148,61381,26530,1389457.0,14860500.0
2001-10-11,62628,62628,61773,62366,50510,1411748.0,14860500.0
2001-10-12,62365,63087,60724,62366,21970,1411748.0,14860500.0
2001-10-15,60724,63022,60724,63022,11670,1426608.0,14860500.0
2001-10-16,62956,63939,62693,63613,16980,1439982.0,14860500.0
2001-10-17,63613,63613,61315,61709,35036,1396887.0,14860500.0
2001-10-18,62365,62365,59805,60331,78892,1365680.0,14860500.0
2001-10-19,60593,61576,60394,61512,28930,1392429.0,14860500.0
2001-10-22,61512,61971,60527,60725,14150,1374596.0,14860500.0
2001-10-23,60790,61707,60396,60396,31413,1367166.0,14860500.0
2001-10-24,61446,61446,60068,60987,31655,1380540.0,14860500.0
2001-10-25,60921,61381,59608,59674,44770,1350819.0,14860500.0
2001-10-26,59411,60396,58689,59083,56505,1337445.0,14860500.0
2001-10-29,58755,59083,58492,58755,34160,1330015.0,14860500.0
2001-10-30,58426,60265,57770,59083,40286,1337445.0,14860500.0
2001-10-31,59083,60330,58755,60331,20800,1365680.0,14860500.0
2001-11-01,61052,61381,60068,60593,67330,1371624.0,14860500.0
2001-11-02,60396,62956,60396,62891,87150,1423636.0,14860500.0
2001-11-05,63087,63678,62037,63350,35750,1434038.0,14860500.0
2001-11-06,63678,67617,63547,66961,132510,1515771.0,14860500.0
2001-11-07,66961,69258,65319,65583,72700,1484564.0,14860500.0
2001-11-08,66961,67617,64991,65648,59583,1486050.0,14860500.0
2001-11-09,65648,65648,63810,65057,41421,1472676.0,14860500.0
2001-11-12,65057,66304,65057,66305,24030,1500910.0,14860500.0
2001-11-13,66304,67945,62562,62563,65933,1416206.0,14860500.0
2001-11-14,66304,66961,64400,65583,76393,1484564.0,14860500.0
2001-11-15,65648,68274,65582,66961,41720,1515771.0,14860500.0
2001-11-16,65648,68274,62562,62825,151020,1422150.0,14860500.0
2001-11-19,62497,63678,61642,62694,139268,1419178.0,14860500.0
2001-11-20,63547,63547,62431,62431,113370,1413234.0,14860500.0
2001-11-21,62300,63481,62234,62300,93163,1410261.0,14860500.0
2001-11-22,63219,66961,62956,66961,138004,1515771.0,14860500.0
2001-11-23,67289,67289,64335,66633,101510,1508341.0,14860500.0
2001-11-26,69587,70571,66631,69915,93094,1582643.0,14860500.0
2001-11-27,70900,80090,70571,78778,241346,1783260.0,14860500.0
2001-11-28,75495,76808,67289,70572,199335,1597504.0,14860500.0
2001-11-29,71228,74182,68274,70572,102954,1597504.0,14860500.0
2001-11-30,72869,74838,71884,74511,53942,1686667.0,14860500.0
2001-12-03,74838,82716,74510,74511,218652,1686667.0,14860500.0
2001-12-04,75823,77136,70243,70572,118285,1597504.0,14860500.0
2001-12-05,72869,74182,70900,71556,133765,1619794.0,14860500.0
2001-12-06,75167,78121,71556,74511,187752,1686667.0,14860500.0
2001-12-07,74838,78121,74838,76480,103820,1731248.0,14860500.0
2001-12-10,76480,78777,74510,74839,88884,1694097.0,14860500.0
2001-12-11,74182,74838,72869,73198,46910,1656946.0,14860500.0
2001-12-12,73854,76151,72212,75824,61175,1716388.0,14860500.0
2001-12-13,76808,81403,75495,81404,208113,1842702.0,14860500.0
