동성코퍼레이션(102260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-13,8700,8970,8570,8900,294931,322310.0,36214645.0
2015-04-14,8890,8970,8800,8910,227811,322672.0,36214645.0
2015-04-15,8950,9400,8940,9280,595880,336072.0,36214645.0
2015-04-16,9400,9400,9120,9280,161332,336072.0,36214645.0
2015-04-17,9190,9310,9030,9300,240554,336796.0,36214645.0
2015-04-20,9170,9230,8890,9040,317365,327380.0,36214645.0
2015-04-21,9040,9050,8760,8820,419868,319413.0,36214645.0
2015-04-22,8820,8960,8410,8790,420368,318327.0,36214645.0
2015-04-23,8840,8990,8520,8900,237969,322310.0,36214645.0
2015-04-24,8980,9050,8750,8940,240829,323759.0,36214645.0
2015-04-27,9120,9120,8860,8900,117765,322310.0,36214645.0
2015-04-28,8920,9200,8750,8890,264134,321948.0,36214645.0
2015-04-29,8950,8950,8540,8800,259524,318689.0,36214645.0
2015-04-30,8820,8850,8630,8640,128842,312895.0,36214645.0
2015-05-04,8660,8890,8560,8830,140279,319775.0,36214645.0
2015-05-06,8830,8890,8360,8560,278397,309997.0,36214645.0
2015-05-07,8430,8490,8230,8350,226487,302392.0,36214645.0
2015-05-08,8320,8460,8280,8370,100910,303117.0,36214645.0
2015-05-11,8490,8490,8300,8370,116948,303117.0,36214645.0
2015-05-12,8390,8430,8170,8260,302954,299133.0,36214645.0
2015-05-13,8270,8300,7990,8050,419695,291528.0,36214645.0
2015-05-14,8050,8630,8010,8500,585272,307824.0,36214645.0
2015-05-15,8600,8730,8330,8650,569893,313257.0,36214645.0
2015-05-18,8650,8700,8340,8650,323596,313257.0,36214645.0
2015-05-19,8650,8650,8480,8640,190175,312895.0,36214645.0
2015-05-20,8720,8720,8400,8430,270137,305289.0,36214645.0
2015-05-21,8430,8490,8260,8290,197646,300219.0,36214645.0
2015-05-22,8330,8480,8270,8370,156575,303117.0,36214645.0
2015-05-26,8430,8430,8150,8230,246143,298047.0,36214645.0
2015-05-27,8290,8400,8030,8110,175539,293701.0,36214645.0
2015-05-28,8370,8580,8340,8360,350369,302754.0,36214645.0
2015-05-29,8290,8360,8150,8160,184547,295512.0,36214645.0
2015-06-01,8150,8150,7980,8050,197330,291528.0,36214645.0
2015-06-02,8120,8180,7860,8020,225149,290441.0,36214645.0
2015-06-03,8020,8020,7860,7880,79539,285371.0,36214645.0
2015-06-04,8030,8150,7900,8030,135754,290804.0,36214645.0
2015-06-05,8050,8050,7830,7860,114238,284647.0,36214645.0
2015-06-08,7860,7880,7700,7710,172900,279215.0,36214645.0
2015-06-09,7710,7950,7710,7840,136699,283923.0,36214645.0
2015-06-10,7850,7850,7660,7710,171905,279215.0,36214645.0
2015-06-11,7710,7820,7610,7660,138074,277404.0,36214645.0
2015-06-12,7660,7750,7560,7620,124611,275956.0,36214645.0
2015-06-15,7700,7750,7470,7540,130478,273058.0,36214645.0
2015-06-16,7490,7580,7320,7360,125525,266540.0,36214645.0
2015-06-17,7370,7520,7300,7510,83093,271972.0,36214645.0
2015-06-18,7670,8000,7600,7750,350386,280663.0,36214645.0
2015-06-19,7750,7790,7590,7740,109360,280301.0,36214645.0
2015-06-22,7800,7800,7490,7500,141665,271610.0,36214645.0
2015-06-23,7500,7740,7450,7660,137913,277404.0,36214645.0
2015-06-24,7650,7960,7500,7880,267892,285371.0,36214645.0
2015-06-25,7780,8170,7770,8000,218619,289717.0,36214645.0
2015-06-26,8000,8020,7850,7860,157281,284647.0,36214645.0
2015-06-29,7800,7900,7590,7620,167880,275956.0,36214645.0
2015-06-30,7540,7740,7430,7640,68971,276680.0,36214645.0
2015-07-01,7820,7860,7630,7750,72785,280663.0,36214645.0
2015-07-02,7830,8120,7830,8050,352764,291528.0,36214645.0
2015-07-03,8100,8100,7880,8000,150097,289717.0,36214645.0
2015-07-06,7980,7980,7700,7700,223298,278853.0,36214645.0
2015-07-07,7800,7860,7550,7590,130794,274869.0,36214645.0
2015-07-08,7710,7940,7560,7660,122534,277404.0,36214645.0
2015-07-09,7520,7800,7400,7770,154098,281388.0,36214645.0
2015-07-10,7660,7740,7620,7710,53859,279215.0,36214645.0
2015-07-13,7610,7910,7610,7870,59386,285009.0,36214645.0
2015-07-14,7870,8120,7870,7990,155785,289355.0,36214645.0
2015-07-15,8000,8040,7650,7860,171698,284647.0,36214645.0
2015-07-16,7820,8020,7780,8000,159972,289717.0,36214645.0
2015-07-17,8000,8100,7860,7980,157554,288993.0,36214645.0
2015-07-20,7960,7960,7550,7700,395655,349926.0,45444970.0
2015-07-21,7630,7940,7580,7690,321097,349472.0,45444970.0
2015-07-22,7660,7660,7350,7390,447999,335838.0,45444970.0
2015-07-23,7390,7590,7270,7500,214274,340837.0,45444970.0
2015-07-24,7600,7600,7290,7300,158789,331748.0,45444970.0
2015-07-27,7290,7290,6990,7020,260726,319024.0,45444970.0
2015-07-28,7000,7120,6810,7120,225619,323568.0,45444970.0
2015-07-29,7230,7230,6900,7080,215002,321750.0,45444970.0
2015-07-30,7010,7060,6770,6800,182875,309026.0,45444970.0
2015-07-31,6800,7030,6700,7020,145717,319024.0,45444970.0
2015-08-03,6930,7100,6900,7000,112766,318115.0,45444970.0
2015-08-04,7000,7070,6800,7010,82113,318569.0,45444970.0
2015-08-05,6960,7170,6910,7160,68379,325386.0,45444970.0
2015-08-06,7160,7200,7030,7160,106662,325386.0,45444970.0
2015-08-07,7160,7380,7120,7280,129320,330839.0,45444970.0
2015-08-10,7210,7290,7080,7080,141319,321750.0,45444970.0
2015-08-11,7170,7180,7040,7060,81463,320841.0,45444970.0
2015-08-12,6990,7080,6680,6960,311118,316297.0,45444970.0
2015-08-13,6970,7020,6910,6970,59400,316751.0,45444970.0
2015-08-17,7000,7050,6900,6900,89436,313570.0,45444970.0
2015-08-18,6900,6990,6630,6630,169883,301300.0,45444970.0
2015-08-19,6420,6630,6160,6330,224737,287667.0,45444970.0
2015-08-20,6200,6350,5950,6050,398931,274942.0,45444970.0
2015-08-21,5450,6060,5450,5850,331198,265853.0,45444970.0
2015-08-24,5680,5920,5390,5430,297096,246766.0,45444970.0
2015-08-25,5500,5780,5430,5660,233338,257219.0,45444970.0
2015-08-26,5750,6180,5670,6140,259899,279032.0,45444970.0
2015-08-27,6150,6270,6090,6200,174777,281759.0,45444970.0
2015-08-28,6210,6550,6210,6500,153646,295392.0,45444970.0
2015-08-31,6430,6460,6330,6400,90575,290848.0,45444970.0
2015-09-01,6390,6420,6250,6250,68961,284031.0,45444970.0
2015-09-02,6190,6350,6100,6330,96611,287667.0,45444970.0
2015-09-03,6450,7020,6450,6730,740059,305845.0,45444970.0
2015-09-04,6690,6890,6690,6700,181044,304481.0,45444970.0
2015-09-07,6600,6720,6510,6570,136745,298573.0,45444970.0
2015-09-08,6570,6690,6390,6570,100832,298573.0,45444970.0
2015-09-09,6670,6720,6520,6660,94739,302664.0,45444970.0
2015-09-10,6650,7000,6590,6940,303522,315388.0,45444970.0
2015-09-11,7040,7040,6790,6850,63448,311298.0,45444970.0
2015-09-14,6850,6860,6700,6790,45688,308571.0,45444970.0
2015-09-15,6700,6950,6700,6800,77896,309026.0,45444970.0
2015-09-16,6820,6900,6800,6870,59678,312207.0,45444970.0
2015-09-17,6960,6960,6710,6750,74748,306754.0,45444970.0
2015-09-18,6800,6850,6700,6800,51338,309026.0,45444970.0
2015-09-21,6770,6770,6530,6560,123206,298119.0,45444970.0
2015-09-22,6580,6710,6580,6700,58569,304481.0,45444970.0
2015-09-23,6640,6700,6440,6690,203664,304027.0,45444970.0
2015-09-24,6630,6690,6510,6640,82385,301755.0,45444970.0
2015-09-25,6670,6710,6600,6640,64947,301755.0,45444970.0
2015-09-30,6630,6680,6500,6640,48014,301755.0,45444970.0
2015-10-01,6680,6850,6640,6780,186574,308117.0,45444970.0
2015-10-02,6820,7280,6740,7200,554588,327204.0,45444970.0
2015-10-05,7190,7290,7110,7190,276825,326749.0,45444970.0
2015-10-06,7170,7290,7150,7230,283583,328567.0,45444970.0
2015-10-07,7230,7290,7170,7170,211227,325840.0,45444970.0
2015-10-08,7230,7360,7150,7160,123641,325386.0,45444970.0
2015-10-12,7200,7240,7110,7150,70732,324932.0,45444970.0
2015-10-13,7110,7200,6950,7050,230698,320387.0,45444970.0
2015-10-14,6970,7030,6830,6830,88566,310389.0,45444970.0
2015-10-15,6900,7080,6790,7080,110016,321750.0,45444970.0
2015-10-16,7050,7190,6930,7050,69755,320387.0,45444970.0
2015-10-19,7040,7150,6940,6960,61020,316297.0,45444970.0
2015-10-20,6940,7000,6900,6970,55811,316751.0,45444970.0
2015-10-21,6980,6980,6700,6800,215437,309026.0,45444970.0
2015-10-22,6780,6850,6690,6810,81433,309480.0,45444970.0
2015-10-23,6870,6890,6650,6740,100497,306299.0,45444970.0
2015-10-26,6750,6750,6590,6680,92221,303572.0,45444970.0
2015-10-27,6720,6780,6560,6670,111671,303118.0,45444970.0
2015-10-28,6700,6720,6560,6690,64338,304027.0,45444970.0
2015-10-29,6730,6730,6530,6600,66215,299937.0,45444970.0
2015-10-30,6560,6690,6400,6400,87358,290848.0,45444970.0
2015-11-02,6310,6430,6210,6250,102541,284031.0,45444970.0
2015-11-03,6240,6320,6120,6160,123859,279941.0,45444970.0
2015-11-04,6240,6420,6210,6300,82454,286303.0,45444970.0
2015-11-05,6300,6500,6200,6250,103262,284031.0,45444970.0
2015-11-06,6240,6310,6150,6210,117916,282213.0,45444970.0
2015-11-09,6210,6210,6080,6080,98106,276305.0,45444970.0
2015-11-10,6010,6080,5920,5940,82401,269943.0,45444970.0
2015-11-11,5840,6150,5840,6150,79316,279487.0,45444970.0
2015-11-12,6150,6250,6080,6180,54193,280850.0,45444970.0
2015-11-13,6200,6200,6050,6140,116597,279032.0,45444970.0
2015-11-16,6060,6140,5950,6000,100029,272670.0,45444970.0
2015-11-17,6130,6160,6020,6130,110438,278578.0,45444970.0
2015-11-18,6190,6190,6050,6060,122525,275397.0,45444970.0
2015-11-19,6090,6160,6070,6080,55751,276305.0,45444970.0
2015-11-20,6130,6250,6080,6250,103115,284031.0,45444970.0
2015-11-23,6250,6320,6180,6180,56750,280850.0,45444970.0
2015-11-24,6250,6250,6100,6140,77659,279032.0,45444970.0
2015-11-25,6190,6200,6030,6060,77383,275397.0,45444970.0
2015-11-26,6200,6500,6200,6270,135281,284940.0,45444970.0
2015-11-27,6310,6340,6200,6260,104421,284486.0,45444970.0
2015-11-30,6230,6250,6130,6200,75925,281759.0,45444970.0
2015-12-01,6200,6290,6140,6270,55420,284940.0,45444970.0
2015-12-02,6320,6350,6230,6270,80677,284940.0,45444970.0
2015-12-03,6270,6270,6130,6150,74596,279487.0,45444970.0
2015-12-04,6120,6150,5980,6130,121999,278578.0,45444970.0
2015-12-07,6200,6270,6100,6200,114240,281759.0,45444970.0
2015-12-08,6230,6240,6090,6120,75354,278123.0,45444970.0
2015-12-09,6080,6200,6060,6160,114482,279941.0,45444970.0
2015-12-10,6210,6260,6120,6220,72846,282668.0,45444970.0
2015-12-11,6220,6390,6220,6390,121000,290393.0,45444970.0
2015-12-14,6430,6450,6170,6200,126649,281759.0,45444970.0
2015-12-15,6220,6280,6070,6110,156450,277669.0,45444970.0
2015-12-16,6110,6190,6050,6170,92830,280395.0,45444970.0
2015-12-17,6180,6280,6150,6200,84541,281759.0,45444970.0
2015-12-18,6160,6360,6150,6350,108341,288576.0,45444970.0
2015-12-21,6360,6410,6290,6390,159028,290393.0,45444970.0
2015-12-22,6390,6510,6320,6430,130677,292211.0,45444970.0
2015-12-23,6450,6610,6420,6550,113893,297665.0,45444970.0
2015-12-24,6600,6680,6540,6640,136637,301755.0,45444970.0
2015-12-28,6650,6740,6570,6570,176097,298573.0,45444970.0
2015-12-29,6440,6620,6410,6550,127554,297665.0,45444970.0
2015-12-30,6310,6520,6310,6390,321065,290393.0,45444970.0
2016-01-04,6330,6450,6260,6350,102598,288576.0,45444970.0
2016-01-05,6270,6420,6270,6340,166812,288121.0,45444970.0
2016-01-06,6320,6510,6260,6480,210752,294483.0,45444970.0
2016-01-07,6480,6600,6410,6500,149577,295392.0,45444970.0
2016-01-08,6480,6480,6070,6430,164739,292211.0,45444970.0
2016-01-11,6410,6410,6200,6200,108805,281759.0,45444970.0
2016-01-12,6200,6350,6170,6290,212395,285849.0,45444970.0
2016-01-13,6310,6440,6260,6400,177360,290848.0,45444970.0
2016-01-14,6270,6340,6270,6330,78219,287667.0,45444970.0
2016-01-15,6340,6400,6020,6210,327857,282213.0,45444970.0
2016-01-18,6100,6300,6100,6300,90675,286303.0,45444970.0
2016-01-19,6300,6360,6190,6330,117679,287667.0,45444970.0
2016-01-20,6400,6410,6120,6230,172139,283122.0,45444970.0
2016-01-21,6260,6300,6130,6150,67140,279487.0,45444970.0
2016-01-22,6290,6430,6180,6400,136943,290848.0,45444970.0
2016-01-25,6420,6620,6370,6620,191345,300846.0,45444970.0
2016-01-26,6610,6720,6530,6560,147686,298119.0,45444970.0
2016-01-27,6670,6740,6560,6590,131617,299482.0,45444970.0
2016-01-28,6630,6710,6570,6660,100614,302664.0,45444970.0
2016-01-29,6680,6750,6620,6710,172013,304936.0,45444970.0
2016-02-01,6730,6760,6620,6630,109749,301300.0,45444970.0
2016-02-02,6550,6620,6490,6620,80590,300846.0,45444970.0
2016-02-03,6530,6650,6390,6480,136584,294483.0,45444970.0
2016-02-04,6460,6580,6430,6570,93041,298573.0,45444970.0
2016-02-05,6630,6670,6450,6450,79310,293120.0,45444970.0
2016-02-11,6350,6370,6200,6230,72501,283122.0,45444970.0
2016-02-12,6020,6150,5910,6060,264111,275397.0,45444970.0
2016-02-15,6090,6270,6000,6230,225200,283122.0,45444970.0
2016-02-16,6280,6430,6220,6320,84190,287212.0,45444970.0
2016-02-17,6390,6390,6200,6300,71107,286303.0,45444970.0
2016-02-18,6350,6420,6310,6400,79436,290848.0,45444970.0
2016-02-19,6380,6490,6320,6450,64868,293120.0,45444970.0
2016-02-22,6450,6520,6320,6440,116255,292666.0,45444970.0
2016-02-23,6450,6600,6420,6480,110382,294483.0,45444970.0
2016-02-24,6490,6510,6370,6450,88726,293120.0,45444970.0
2016-02-25,6530,6600,6420,6420,114866,291757.0,45444970.0
2016-02-26,6510,6510,6340,6390,94835,290393.0,45444970.0
2016-02-29,6430,6480,6370,6430,80009,292211.0,45444970.0
2016-03-02,6500,6660,6490,6640,187140,301755.0,45444970.0
2016-03-03,6640,6650,6530,6570,117343,298573.0,45444970.0
2016-03-04,6570,6650,6530,6600,128255,299937.0,45444970.0
2016-03-07,6650,6690,6380,6480,199012,294483.0,45444970.0
2016-03-08,6450,6530,6350,6500,92851,295392.0,45444970.0
2016-03-09,6460,6600,6450,6580,100845,299028.0,45444970.0
2016-03-10,6540,6650,6540,6620,122003,300846.0,45444970.0
2016-03-11,6620,6710,6590,6710,140987,304936.0,45444970.0
2016-03-14,6710,6750,6650,6660,140546,302664.0,45444970.0
2016-03-15,6660,6670,6500,6620,117181,300846.0,45444970.0
2016-03-16,6620,6620,6420,6480,166543,294483.0,45444970.0
2016-03-17,6510,6510,6430,6480,112144,294483.0,45444970.0
2016-03-18,6520,6530,6320,6410,184434,291302.0,45444970.0
2016-03-21,6410,6410,6220,6330,249488,287667.0,45444970.0
2016-03-22,6330,6340,6210,6300,177879,286303.0,45444970.0
2016-03-23,6300,6370,6250,6350,107690,288576.0,45444970.0
2016-03-24,6310,6760,6260,6430,368858,292211.0,45444970.0
2016-03-25,6420,6520,6330,6500,166208,295392.0,45444970.0
2016-03-28,6510,6540,6440,6440,181424,292666.0,45444970.0
2016-03-29,6410,6490,6380,6450,80565,293120.0,45444970.0
2016-03-30,6450,6520,6380,6450,138740,293120.0,45444970.0
2016-03-31,6480,6480,6360,6450,123020,293120.0,45444970.0
2016-04-01,6500,6500,6410,6450,91856,293120.0,45444970.0
2016-04-04,6450,6490,6370,6400,126299,290848.0,45444970.0
2016-04-05,6450,6470,6340,6460,93677,293575.0,45444970.0
2016-04-06,6470,6470,6350,6450,126721,293120.0,45444970.0
2016-04-07,6450,6530,6370,6520,243732,296301.0,45444970.0
2016-04-08,6510,6840,6460,6840,489750,310844.0,45444970.0
2016-04-11,6920,6920,6790,6830,238405,310389.0,45444970.0
2016-04-12,6800,7060,6780,7000,418011,318115.0,45444970.0
2016-04-14,6950,7080,6900,6940,175075,315388.0,45444970.0
2016-04-15,6940,7030,6740,6970,190194,316751.0,45444970.0
2016-04-18,6950,6950,6790,6860,84678,311752.0,45444970.0
2016-04-19,6860,6950,6770,6870,126416,312207.0,45444970.0
2016-04-20,6870,6950,6830,6870,119784,312207.0,45444970.0
2016-04-21,6870,6920,6810,6860,142490,311752.0,45444970.0
2016-04-22,6880,6920,6800,6870,161581,312207.0,45444970.0
2016-04-25,6870,6880,6710,6750,107093,306754.0,45444970.0
2016-04-26,6780,6780,6670,6770,133399,307662.0,45444970.0
2016-04-27,6770,6840,6720,6820,79226,309935.0,45444970.0
2016-04-28,6850,6860,6700,6740,137318,306299.0,45444970.0
2016-04-29,6740,6740,6580,6630,136610,301300.0,45444970.0
2016-05-02,6600,6600,6490,6530,129729,296756.0,45444970.0
2016-05-03,6530,6630,6460,6610,107218,300391.0,45444970.0
2016-05-04,6580,6590,6460,6480,95640,294483.0,45444970.0
2016-05-09,6490,6530,6290,6480,210038,294483.0,45444970.0
2016-05-10,6430,6540,6410,6480,56046,294483.0,45444970.0
2016-05-11,6520,6520,6400,6500,120589,295392.0,45444970.0
2016-05-12,6500,6600,6450,6590,64828,299482.0,45444970.0
2016-05-13,6530,6590,6460,6540,134175,297210.0,45444970.0
2016-05-16,6540,6550,6420,6460,48178,293575.0,45444970.0
2016-05-17,6610,6760,6600,6650,417457,302209.0,45444970.0
2016-05-18,6650,6730,6580,6640,240153,301755.0,45444970.0
2016-05-19,6640,6640,6440,6540,178637,297210.0,45444970.0
2016-05-20,6540,6550,6440,6490,134901,294938.0,45444970.0
2016-05-23,6490,7050,6430,6590,476562,299482.0,45444970.0
2016-05-24,6630,6670,6500,6520,171652,296301.0,45444970.0
2016-05-25,6570,6840,6550,6670,231192,303118.0,45444970.0
2016-05-26,6720,6860,6680,6780,374464,308117.0,45444970.0
2016-05-27,6810,6840,6710,6790,281539,308571.0,45444970.0
2016-05-30,6870,6880,6640,6650,274935,302209.0,45444970.0
2016-05-31,6670,6700,6520,6570,328496,298573.0,45444970.0
2016-06-01,6580,6650,6540,6590,266066,299482.0,45444970.0
2016-06-02,6650,6800,6590,6780,415638,308117.0,45444970.0
2016-06-03,6830,6840,6690,6810,336944,309480.0,45444970.0
2016-06-07,6780,6840,6760,6810,197612,309480.0,45444970.0
2016-06-08,6810,6810,6680,6780,229771,308117.0,45444970.0
2016-06-09,6810,6990,6730,6880,572316,312661.0,45444970.0
2016-06-10,6870,6880,6720,6770,274961,307662.0,45444970.0
2016-06-13,6690,6750,6610,6650,151068,302209.0,45444970.0
2016-06-14,6650,6670,6500,6550,233577,297665.0,45444970.0
2016-06-15,6570,6660,6540,6580,97655,299028.0,45444970.0
2016-06-16,6590,6660,6480,6510,129697,295847.0,45444970.0
2016-06-17,6490,6600,6460,6530,117030,296756.0,45444970.0
2016-06-20,6530,6600,6480,6590,143242,299482.0,45444970.0
2016-06-21,6600,6600,6490,6550,193868,297665.0,45444970.0
2016-06-22,6560,6610,6450,6580,299921,299028.0,45444970.0
2016-06-23,6560,6670,6470,6510,142965,295847.0,45444970.0
2016-06-24,6640,6650,6010,6120,424128,278123.0,45444970.0
2016-06-27,5900,6200,5900,6180,191390,280850.0,45444970.0
2016-06-28,6150,6240,6090,6200,135725,281759.0,45444970.0
2016-06-29,6250,6490,6240,6440,196741,292666.0,45444970.0
2016-06-30,6450,6550,6410,6470,115425,294029.0,45444970.0
2016-07-01,6510,6590,6420,6500,154266,295392.0,45444970.0
2016-07-04,6540,6620,6460,6500,138696,295392.0,45444970.0
2016-07-05,6480,6540,6410,6460,88036,293575.0,45444970.0
2016-07-06,6460,6540,6410,6470,135855,294029.0,45444970.0
2016-07-07,6510,6640,6500,6570,133948,298573.0,45444970.0
2016-07-08,6570,6580,6440,6490,71969,294938.0,45444970.0
2016-07-11,6600,6850,6500,6810,299448,309480.0,45444970.0
2016-07-12,6830,6840,6730,6760,219572,307208.0,45444970.0
2016-07-13,6850,6950,6710,6800,372580,309026.0,45444970.0
2016-07-14,6800,6870,6770,6820,132349,309935.0,45444970.0
2016-07-15,6880,6890,6760,6770,136423,307662.0,45444970.0
2016-07-18,6770,6850,6670,6820,138656,309935.0,45444970.0
2016-07-19,6870,6930,6800,6830,168178,310389.0,45444970.0
2016-07-20,6810,6820,6700,6740,189345,306299.0,45444970.0
2016-07-21,6770,6860,6720,6810,148985,309480.0,45444970.0
2016-07-22,6790,6820,6720,6770,101482,307662.0,45444970.0
2016-07-25,6800,6870,6710,6750,102926,306754.0,45444970.0
2016-07-26,6720,6780,6620,6670,121673,303118.0,45444970.0
2016-07-27,6670,6860,6650,6700,128814,304481.0,45444970.0
2016-07-28,6700,6820,6670,6810,116490,309480.0,45444970.0
2016-07-29,6790,6830,6710,6750,125923,306754.0,45444970.0
2016-08-01,6780,6920,6740,6920,338830,314479.0,45444970.0
2016-08-02,6920,7040,6870,6910,283023,314025.0,45444970.0
2016-08-03,6920,7080,6810,7060,256120,320841.0,45444970.0
2016-08-04,7140,7140,6920,7000,156659,318115.0,45444970.0
2016-08-05,7010,7040,6750,6820,238649,309935.0,45444970.0
2016-08-08,6800,6880,6790,6840,116620,310844.0,45444970.0
2016-08-09,6850,6900,6750,6840,74623,310844.0,45444970.0
2016-08-10,6930,7440,6870,7430,1467801,337656.0,45444970.0
2016-08-11,7510,7540,7350,7540,527382,342655.0,45444970.0
2016-08-12,7540,7560,7320,7350,504686,334021.0,45444970.0
2016-08-16,7330,7430,7280,7280,290930,330839.0,45444970.0
2016-08-17,7280,7410,7210,7330,283319,333112.0,45444970.0
2016-08-18,7350,7390,7170,7220,307436,328113.0,45444970.0
2016-08-19,7220,7220,7080,7140,259767,324477.0,45444970.0
2016-08-22,7140,7180,7060,7150,223145,324932.0,45444970.0
2016-08-23,7120,7190,6990,7110,283336,323114.0,45444970.0
2016-08-24,7110,7280,7060,7250,289486,329476.0,45444970.0
2016-08-25,7250,7330,7150,7180,215872,326295.0,45444970.0
2016-08-26,7180,7180,6920,7020,339013,319024.0,45444970.0
2016-08-29,7000,7060,6850,6860,155883,311752.0,45444970.0
2016-08-30,6880,6990,6800,6830,213990,310389.0,45444970.0
2016-08-31,6830,6890,6740,6890,208328,313116.0,45444970.0
2016-09-01,6870,6970,6820,6880,127929,312661.0,45444970.0
2016-09-02,6880,7060,6730,7040,275859,319933.0,45444970.0
2016-09-05,7030,7130,6900,6940,215331,315388.0,45444970.0
2016-09-06,6950,7010,6880,6980,153386,317206.0,45444970.0
2016-09-07,7000,7000,6820,6820,175916,309935.0,45444970.0
2016-09-08,6860,6860,6680,6690,233706,304027.0,45444970.0
2016-09-09,6690,6720,6550,6560,205461,298119.0,45444970.0
2016-09-12,6450,6580,6410,6490,179166,294938.0,45444970.0
2016-09-13,6550,6680,6520,6620,117141,300846.0,45444970.0
2016-09-19,6620,6730,6560,6660,110256,302664.0,45444970.0
2016-09-20,6640,6780,6630,6740,97349,306299.0,45444970.0
2016-09-21,6700,6770,6670,6740,90701,306299.0,45444970.0
2016-09-22,6780,6800,6710,6740,79617,306299.0,45444970.0
2016-09-23,6750,6750,6650,6670,136175,303118.0,45444970.0
2016-09-26,6620,6750,6620,6680,77375,303572.0,45444970.0
2016-09-27,6660,6770,6590,6700,128010,304481.0,45444970.0
2016-09-28,6800,6900,6740,6740,249472,306299.0,45444970.0
2016-09-29,6820,6840,6750,6780,73899,308117.0,45444970.0
2016-09-30,6810,6810,6300,6800,275347,309026.0,45444970.0
2016-10-04,6810,6810,6610,6690,230212,304027.0,45444970.0
2016-10-05,6690,6730,6530,6600,232741,299937.0,45444970.0
2016-10-06,6630,6630,6430,6430,264206,292211.0,45444970.0
2016-10-07,6450,6510,6340,6390,173237,290393.0,45444970.0
2016-10-10,6400,6510,6370,6470,97401,294029.0,45444970.0
2016-10-11,6520,6740,6450,6550,205812,297665.0,45444970.0
2016-10-12,6500,6610,6470,6560,115623,298119.0,45444970.0
2016-10-13,6600,6700,6480,6480,136320,294483.0,45444970.0
2016-10-14,6490,6560,6450,6560,91669,298119.0,45444970.0
2016-10-17,6580,6580,6450,6530,159321,296756.0,45444970.0
2016-10-18,6540,6570,6470,6520,64991,296301.0,45444970.0
2016-10-19,6520,6580,6480,6530,106599,296756.0,45444970.0
2016-10-20,6610,6750,6560,6560,222248,298119.0,45444970.0
2016-10-21,6560,6620,6510,6560,155095,298119.0,45444970.0
2016-10-24,6600,6620,6550,6600,103647,299937.0,45444970.0
2016-10-25,6600,6620,6450,6450,185208,293120.0,45444970.0
2016-10-26,6450,6450,6300,6400,182947,290848.0,45444970.0
2016-10-27,6400,6500,6330,6440,92109,292666.0,45444970.0
2016-10-28,6450,6480,6360,6450,51043,293120.0,45444970.0
2016-10-31,6380,6460,6330,6460,108935,293575.0,45444970.0
2016-11-01,6410,6470,6370,6400,73110,290848.0,45444970.0
2016-11-02,6400,6420,6190,6190,210675,281304.0,45444970.0
2016-11-03,6160,6320,6150,6280,79280,285394.0,45444970.0
2016-11-04,6250,6350,6220,6320,53332,287212.0,45444970.0
2016-11-07,6280,6420,6280,6360,94789,289030.0,45444970.0
2016-11-08,6410,6410,6280,6280,94399,285394.0,45444970.0
2016-11-09,6290,6340,5930,5970,359537,271306.0,45444970.0
2016-11-10,6100,6300,5880,6300,254383,286303.0,45444970.0
2016-11-11,6300,6360,6220,6360,91835,289030.0,45444970.0
2016-11-14,6380,6410,6330,6350,64242,288576.0,45444970.0
2016-11-15,6350,6420,6280,6390,102122,290393.0,45444970.0
2016-11-16,6390,6430,6360,6420,90134,291757.0,45444970.0
2016-11-17,6430,6470,6360,6380,78769,289939.0,45444970.0
2016-11-18,6380,6410,6300,6340,56623,288121.0,45444970.0
2016-11-21,6270,6430,6270,6380,86568,289939.0,45444970.0
2016-11-22,6380,6490,6340,6390,80187,290393.0,45444970.0
2016-11-23,6400,6450,6310,6340,102754,288121.0,45444970.0
2016-11-24,6350,6370,6190,6300,105610,286303.0,45444970.0
2016-11-25,6300,6350,6240,6320,68222,287212.0,45444970.0
2016-11-28,6310,6400,6250,6280,38419,285394.0,45444970.0
2016-11-29,6230,6300,6230,6270,26157,284940.0,45444970.0
2016-11-30,6290,6400,6220,6250,96208,284031.0,45444970.0
2016-12-01,6320,6380,6270,6330,58330,287667.0,45444970.0
2016-12-02,6340,6390,6260,6330,54229,287667.0,45444970.0
2016-12-05,6270,6310,6090,6090,132125,276760.0,45444970.0
2016-12-06,6190,6190,6060,6090,123632,276760.0,45444970.0
2016-12-07,6130,6140,5970,6010,197703,273124.0,45444970.0
2016-12-08,6030,6110,6030,6110,86276,277669.0,45444970.0
2016-12-09,6100,6150,6060,6120,103819,278123.0,45444970.0
2016-12-12,6110,6250,6110,6220,62235,282668.0,45444970.0
2016-12-13,6210,6260,6180,6250,66328,284031.0,45444970.0
2016-12-14,6270,6290,6190,6200,45599,281759.0,45444970.0
2016-12-15,6160,6410,6160,6400,199218,290848.0,45444970.0
2016-12-16,6400,6410,6300,6390,54352,290393.0,45444970.0
2016-12-19,6400,6590,6320,6400,443673,290848.0,45444970.0
2016-12-20,6370,6430,6300,6400,108655,290848.0,45444970.0
2016-12-21,6410,6410,6320,6350,78945,288576.0,45444970.0
2016-12-22,6320,6370,6270,6290,90362,285849.0,45444970.0
2016-12-23,6290,6360,6270,6320,81556,287212.0,45444970.0
