세아제강지주(003030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,4880,5105,4880,5033,10940,67783.0,6888544.0
2000-09-20,5113,5778,5078,5677,136860,76463.0,6888544.0
2000-09-21,5626,5677,5217,5524,74800,74396.0,6888544.0
2000-09-22,5729,6087,5370,5524,328030,74396.0,6888544.0
2000-09-25,5779,6010,5625,5831,339990,78529.0,6888544.0
2000-09-26,5933,6290,5754,5908,728730,79563.0,6888544.0
2000-09-27,6111,6111,5625,5729,346430,77152.0,6888544.0
2000-09-28,5881,5881,5549,5703,246190,76807.0,6888544.0
2000-09-29,5702,5754,5549,5703,167190,76807.0,6888544.0
2000-10-02,5780,6113,5678,5984,423900,80596.0,6888544.0
2000-10-04,6112,6418,5933,6214,535080,83696.0,6888544.0
2000-10-05,6290,6290,5907,6010,263470,80940.0,6888544.0
2000-10-06,6086,6239,5933,5934,259340,79907.0,6888544.0
2000-10-09,6086,6111,5727,5729,174870,77152.0,6888544.0
2000-10-10,5625,5830,5548,5677,116470,76463.0,6888544.0
2000-10-11,5625,5881,5217,5320,161170,71641.0,6888544.0
2000-10-12,5320,5421,5114,5166,119050,69574.0,6888544.0
2000-10-13,4858,5052,4756,4977,96740,67026.0,6888544.0
2000-10-16,5294,5344,5105,5166,140420,69574.0,6888544.0
2000-10-17,5190,5190,4858,4859,92060,65441.0,6888544.0
2000-10-18,4808,4833,4552,4833,87220,65097.0,6888544.0
2000-10-19,4767,4914,4735,4742,61850,63857.0,6888544.0
2000-10-20,4808,4930,4756,4869,54800,65579.0,6888544.0
2000-10-23,4961,5047,4858,4859,69330,65441.0,6888544.0
2000-10-24,4858,4961,4782,4885,63780,65786.0,6888544.0
2000-10-25,4869,4869,4762,4772,50470,64270.0,6888544.0
2000-10-26,4551,4654,4532,4552,54410,61308.0,6888544.0
2000-10-27,4475,4670,4475,4475,47150,60275.0,6888544.0
2000-10-30,4592,4592,4219,4235,45550,57037.0,6888544.0
2000-10-31,4142,4142,3918,4143,86110,55797.0,6888544.0
2000-11-01,4194,4577,4092,4450,400900,59930.0,6888544.0
2000-11-02,4316,4445,4260,4353,139480,58622.0,6888544.0
2000-11-03,4352,4551,4295,4404,299040,59310.0,6888544.0
2000-11-06,4403,4470,4394,4394,126580,59173.0,6888544.0
2000-11-07,4398,4450,4291,4358,82560,58690.0,6888544.0
2000-11-08,4409,4480,4347,4353,93510,58622.0,6888544.0
2000-11-09,4454,4465,4352,4368,64250,58828.0,6888544.0
2000-11-10,4377,4433,4295,4348,59750,58553.0,6888544.0
2000-11-13,4327,4327,4142,4163,45270,56073.0,6888544.0
2000-11-14,4141,4244,4111,4245,37020,57175.0,6888544.0
2000-11-15,4296,4337,4225,4261,49150,57382.0,6888544.0
2000-11-16,4260,4286,4142,4195,30970,56486.0,6888544.0
2000-11-17,4153,4183,4092,4143,63090,55797.0,6888544.0
2000-11-20,4092,4189,4061,4143,33060,55797.0,6888544.0
2000-11-21,4079,4131,3941,4107,63090,55315.0,6888544.0
2000-11-22,4081,4092,3989,3995,21310,53800.0,6888544.0
2000-11-23,3943,3963,3764,3764,53440,50700.0,6888544.0
2000-11-24,3707,3836,3657,3734,75660,50286.0,6888544.0
2000-11-27,3821,3852,3760,3785,47550,50975.0,6888544.0
2000-11-28,3784,3831,3759,3775,55200,50837.0,6888544.0
2000-11-29,3733,3804,3687,3775,75460,50837.0,6888544.0
2000-11-30,3809,3831,3657,3713,38700,50011.0,6888544.0
2000-12-01,3647,3683,3581,3683,38140,49598.0,6888544.0
2000-12-04,3683,3683,3545,3545,75440,47738.0,6888544.0
2000-12-05,3581,3642,3555,3591,65600,48358.0,6888544.0
2000-12-06,3656,3681,3599,3611,108760,48633.0,6888544.0
2000-12-07,3646,4066,3590,3785,277860,50975.0,6888544.0
2000-12-08,3886,4353,3845,4353,655970,58622.0,6888544.0
2000-12-11,4527,4527,4260,4353,339890,58622.0,6888544.0
2000-12-12,4377,4470,4092,4189,158420,56417.0,6888544.0
2000-12-13,4287,4389,4219,4322,164440,58208.0,6888544.0
2000-12-14,4301,4353,4092,4240,112840,57106.0,6888544.0
2000-12-15,4173,4244,4040,4092,84460,55108.0,6888544.0
2000-12-18,4092,4137,3994,4015,69760,54075.0,6888544.0
2000-12-19,4015,4336,3995,4195,201530,56486.0,6888544.0
2000-12-20,4218,4218,3927,3928,91840,52904.0,6888544.0
2000-12-21,3836,4015,3692,3933,59590,52973.0,6888544.0
2000-12-22,3939,3990,3821,3887,59840,52353.0,6888544.0
2000-12-26,3790,4040,3790,3887,37180,52353.0,6888544.0
2001-01-02,3836,3933,3764,3861,38110,52009.0,6888544.0
2001-01-03,3861,3886,3770,3861,65550,52009.0,6888544.0
2001-01-04,3968,4133,3938,4036,139660,54351.0,6888544.0
2001-01-05,4092,4173,3988,4092,162620,55108.0,6888544.0
2001-01-08,4137,4603,4040,4450,644060,59930.0,6888544.0
2001-01-09,4567,4653,4219,4348,444910,58553.0,6888544.0
2001-01-10,4500,4500,4148,4148,269690,55866.0,6888544.0
2001-01-11,4148,4235,3949,4005,261320,53937.0,6888544.0
2001-01-12,4040,4153,4040,4102,189620,55246.0,6888544.0
2001-01-15,4113,4230,4097,4122,199310,55522.0,6888544.0
2001-01-16,4189,4194,4101,4143,106810,55797.0,6888544.0
2001-01-17,4219,4246,4154,4184,186440,56348.0,6888544.0
2001-01-18,4218,4294,4202,4245,147250,57175.0,6888544.0
2001-01-19,4300,4577,4250,4424,370120,59586.0,6888544.0
2001-01-22,4454,4762,4321,4552,325340,61308.0,6888544.0
2001-01-26,4706,4731,4557,4598,217380,61928.0,6888544.0
2001-01-29,4551,4603,4439,4450,146320,59930.0,6888544.0
2001-01-30,4490,4781,4473,4680,356610,63030.0,6888544.0
2001-01-31,4633,4680,4506,4598,173790,61928.0,6888544.0
2001-02-01,4532,4624,4521,4532,98300,61032.0,6888544.0
2001-02-02,4491,4551,4398,4409,109250,59379.0,6888544.0
2001-02-05,4351,4362,4224,4245,91760,57175.0,6888544.0
2001-02-06,4250,4475,4250,4374,98280,58897.0,6888544.0
2001-02-07,4321,4531,4300,4424,136980,59586.0,6888544.0
2001-02-08,4603,4762,4551,4588,216580,61790.0,6888544.0
2001-02-09,4556,4638,4474,4588,125020,61790.0,6888544.0
2001-02-12,4604,4721,4552,4654,105080,62686.0,6888544.0
2001-02-13,4701,4701,4552,4557,80300,61377.0,6888544.0
2001-02-14,4577,4603,4515,4527,105400,60964.0,6888544.0
2001-02-15,4526,4633,4526,4603,95550,61997.0,6888544.0
2001-02-16,4603,4669,4561,4603,79820,61997.0,6888544.0
2001-02-19,4603,4603,4474,4527,43430,60964.0,6888544.0
2001-02-20,4598,5191,4500,5033,472030,67783.0,6888544.0
2001-02-21,4962,4962,4736,4757,148380,64063.0,6888544.0
2001-02-22,4817,4935,4577,4783,154280,64408.0,6888544.0
2001-02-23,4783,4910,4731,4757,84020,64063.0,6888544.0
2001-02-26,4782,5217,4762,4910,265520,66130.0,6888544.0
2001-02-27,5064,5064,4767,4849,83210,65303.0,6888544.0
2001-02-28,4848,5012,4756,5012,92820,67508.0,6888544.0
2001-03-02,4910,5012,4792,4833,51930,65097.0,6888544.0
2001-03-05,4653,4803,4653,4726,30800,63650.0,6888544.0
2001-03-06,4735,4797,4679,4726,63360,63650.0,6888544.0
2001-03-07,4726,4803,4706,4757,62220,64063.0,6888544.0
2001-03-08,4859,5007,4756,4777,137060,64339.0,6888544.0
2001-03-09,4777,4777,4715,4736,61920,63788.0,6888544.0
2001-03-12,4653,4705,4577,4583,86100,61721.0,6888544.0
2001-03-13,4393,4398,4295,4368,71450,58828.0,6888544.0
2001-03-14,4403,4485,4265,4368,169750,58828.0,6888544.0
2001-03-15,4204,4271,4148,4204,70930,56624.0,6888544.0
2001-03-16,4271,4271,4178,4195,48500,56486.0,6888544.0
2001-03-19,4097,4219,4097,4169,47480,56142.0,6888544.0
2001-03-20,4204,4219,4122,4163,55130,56073.0,6888544.0
2001-03-21,4092,4194,4092,4174,44240,56211.0,6888544.0
2001-03-22,4097,4178,4097,4169,17300,56142.0,6888544.0
2001-03-23,4106,4209,4106,4169,24010,56142.0,6888544.0
2001-03-26,4142,4235,4142,4220,37620,56830.0,6888544.0
2001-03-27,4332,4336,4219,4230,49470,56968.0,6888544.0
2001-03-28,4246,4246,4189,4204,66840,56624.0,6888544.0
2001-03-29,4174,4244,4153,4195,35820,56486.0,6888544.0
2001-03-30,4204,4296,4174,4220,52620,56830.0,6888544.0
2001-04-02,4168,4189,4065,4092,27950,55108.0,6888544.0
2001-04-03,4071,4142,3983,3995,43890,53800.0,6888544.0
2001-04-04,3840,3963,3836,3898,21510,52491.0,6888544.0
2001-04-06,3939,4040,3866,3867,55700,52077.0,6888544.0
2001-04-09,3866,3892,3764,3861,42380,52009.0,6888544.0
2001-04-10,4092,4101,3922,4051,47640,54557.0,6888544.0
2001-04-11,4051,4362,3963,4271,111440,57519.0,6888544.0
2001-04-12,4169,4219,4092,4122,62710,55522.0,6888544.0
2001-04-13,4127,4219,4127,4195,44050,56486.0,6888544.0
2001-04-16,4189,4291,4174,4195,28250,56486.0,6888544.0
2001-04-17,4169,4210,4133,4179,21590,56279.0,6888544.0
2001-04-18,4178,4271,4178,4261,37640,57382.0,6888544.0
2001-04-19,4342,4373,4250,4296,61580,57864.0,6888544.0
2001-04-20,4341,4409,4250,4286,83130,57726.0,6888544.0
2001-04-23,4341,4341,4230,4286,27110,57726.0,6888544.0
2001-04-24,4280,4286,4219,4230,27030,56968.0,6888544.0
2001-04-25,4219,4239,4168,4174,13670,56211.0,6888544.0
2001-04-26,4230,4230,4112,4133,28950,55659.0,6888544.0
2001-04-27,4137,4148,4065,4092,17460,55108.0,6888544.0
2001-04-30,4097,4219,4092,4199,57020,56555.0,6888544.0
2001-05-02,4204,4256,4194,4220,60800,56830.0,6888544.0
2001-05-03,4238,4244,4193,4245,35360,57175.0,6888544.0
2001-05-04,4244,4511,4244,4394,78630,59173.0,6888544.0
2001-05-07,4511,4511,4265,4348,25060,58553.0,6888544.0
2001-05-08,4332,4393,4280,4368,45810,58828.0,6888544.0
2001-05-09,4397,4417,4320,4363,33010,58759.0,6888544.0
2001-05-10,4398,4450,4295,4389,36630,59104.0,6888544.0
2001-05-11,4389,4572,4368,4501,81020,60619.0,6888544.0
2001-05-14,4592,4680,4450,4552,65770,61308.0,6888544.0
2001-05-15,4592,4844,4551,4808,191860,64752.0,6888544.0
2001-05-16,4833,4859,4654,4660,106110,62755.0,6888544.0
2001-05-17,4670,4865,4659,4798,102890,64615.0,6888544.0
2001-05-18,4910,5421,4885,5012,217330,67508.0,6888544.0
2001-05-21,5114,5190,4961,5018,118880,67577.0,6888544.0
2001-05-22,5023,5105,4986,4987,96030,67163.0,6888544.0
2001-05-23,4926,5059,4926,4966,49520,66888.0,6888544.0
2001-05-24,4971,5012,4874,4874,47840,65648.0,6888544.0
2001-05-25,4880,5217,4880,4931,124520,66406.0,6888544.0
2001-05-28,4930,4961,4832,4864,53440,65510.0,6888544.0
2001-05-29,4858,4889,4832,4864,83950,65510.0,6888544.0
2001-05-30,4894,4961,4858,4859,57420,65441.0,6888544.0
2001-05-31,4859,5012,4819,4936,96670,66474.0,6888544.0
2001-06-01,4986,5320,4935,5192,190190,69919.0,6888544.0
2001-06-04,5243,5729,5243,5626,240220,75774.0,6888544.0
2001-06-05,5855,5855,5472,5473,112000,73707.0,6888544.0
2001-06-07,5217,5320,5064,5268,151080,70952.0,6888544.0
2001-06-08,5268,5575,5141,5447,108120,73363.0,6888544.0
2001-06-11,5421,5804,5293,5652,78430,76118.0,6888544.0
2001-06-12,5575,5881,5575,5575,69970,75085.0,6888544.0
2001-06-13,5575,5575,5319,5575,129160,75085.0,6888544.0
2001-06-14,5575,5575,5421,5473,62990,73707.0,6888544.0
2001-06-15,5370,5626,5320,5626,49560,75774.0,6888544.0
2001-06-18,5729,6060,5549,6035,250910,81285.0,6888544.0
2001-06-19,6214,6419,6137,6317,237730,85074.0,6888544.0
2001-06-20,6290,6316,6010,6087,84100,81974.0,6888544.0
2001-06-21,6239,6368,6111,6189,64440,83351.0,6888544.0
2001-06-22,6214,6572,6214,6572,89130,88518.0,6888544.0
2001-06-25,6545,6776,6469,6547,79340,88173.0,6888544.0
2001-06-26,6520,6546,6189,6189,75780,83351.0,6888544.0
2001-06-27,6162,6341,5958,6343,76150,85418.0,6888544.0
2001-06-28,6341,6341,6341,6343,0,85418.0,6888544.0
2001-06-29,6341,6341,6341,6343,0,,
2001-07-02,6341,6341,6341,6343,0,,
2001-07-03,6341,6341,6341,6343,0,,
2001-07-04,6341,6341,6341,6343,0,,
2001-07-05,6341,6341,6341,6343,0,,
2001-07-06,6341,6341,6341,6343,0,,
2001-07-09,6341,6341,6341,6343,0,,
2001-07-10,6341,6341,6341,6343,0,,
2001-07-11,6341,6341,6341,6343,0,,
2001-07-12,6341,6341,6341,6343,0,,
2001-07-13,6341,6341,6341,6343,0,,
2001-07-16,6341,6341,6341,6343,0,,
2001-07-18,6341,6341,6341,6343,0,,
2001-07-19,6341,6341,6341,6343,0,,
2001-07-20,6341,6341,6341,6343,0,,
2001-07-23,6341,6341,6341,6343,0,,
2001-07-24,6341,6341,6341,6343,0,,
2001-07-25,6341,6341,6341,6343,0,,
2001-07-26,6341,6341,6341,6343,0,,
2001-07-27,6341,6341,6341,6343,0,,
2001-07-30,6343,7282,6220,7281,153980,45996.0,4088544.0
2001-07-31,7280,7313,6698,6698,92080,42316.0,4088544.0
2001-08-01,6731,6957,6601,6957,71760,43952.0,4088544.0
2001-08-02,6796,7054,6667,6828,47210,43134.0,4088544.0
2001-08-03,6633,6859,6633,6698,17890,42316.0,4088544.0
2001-08-06,6601,7184,6601,6925,73120,43747.0,4088544.0
2001-08-07,6891,6891,6632,6666,28600,42112.0,4088544.0
2001-08-08,6667,6732,6505,6537,32360,41294.0,4088544.0
2001-08-09,6470,6503,6373,6381,23300,40313.0,4088544.0
2001-08-10,6406,6795,6381,6601,70140,41703.0,4088544.0
2001-08-13,6632,6632,6431,6472,42620,40885.0,4088544.0
2001-08-14,6600,6988,6470,6666,80630,42112.0,4088544.0
2001-08-16,6667,6796,6537,6634,38410,41908.0,4088544.0
2001-08-17,6667,6763,6602,6731,34360,42521.0,4088544.0
2001-08-20,6664,6697,6567,6666,12870,42112.0,4088544.0
2001-08-21,6763,6763,6634,6634,32740,41908.0,4088544.0
2001-08-22,6667,6699,6537,6634,27170,41908.0,4088544.0
2001-08-23,6665,7087,6601,6796,55570,42930.0,4088544.0
2001-08-24,6796,6991,6699,6731,12000,42521.0,4088544.0
2001-08-27,6796,6860,6699,6731,18430,42521.0,4088544.0
2001-08-28,6762,6794,6503,6569,74330,41499.0,4088544.0
2001-08-29,6537,6537,6427,6427,64710,40599.0,4088544.0
2001-08-30,6388,6406,6212,6278,18820,39659.0,4088544.0
2001-08-31,6211,6211,5693,5921,38850,37410.0,4088544.0
2001-09-03,5928,5928,5696,5695,13990,35979.0,4088544.0
2001-09-04,5514,5675,5514,5676,39290,35857.0,4088544.0
2001-09-05,5693,5875,5589,5811,25570,36715.0,4088544.0
2001-09-06,5746,5973,5746,5818,13500,36756.0,4088544.0
2001-09-07,5831,5863,5727,5864,9900,37042.0,4088544.0
2001-09-10,5903,6731,5903,6731,144620,42521.0,4088544.0
2001-09-11,7119,7249,6472,6731,196650,42521.0,4088544.0
2001-09-12,5727,5817,5727,5728,113820,36184.0,4088544.0
2001-09-13,5824,5856,5533,5728,114850,36184.0,4088544.0
2001-09-14,5881,5913,5208,5404,93470,34139.0,4088544.0
2001-09-17,5249,5625,5210,5242,38830,33117.0,4088544.0
2001-09-18,5500,5629,5403,5501,32890,34753.0,4088544.0
2001-09-19,5359,5987,5359,5670,32510,35816.0,4088544.0
2001-09-20,5669,6083,5603,5948,49560,37574.0,4088544.0
2001-09-21,5823,5888,5648,5721,25110,36143.0,4088544.0
2001-09-24,5855,5888,5758,5824,21390,36797.0,4088544.0
2001-09-25,5858,5987,5696,5695,39550,35979.0,4088544.0
2001-09-26,5729,5883,5676,5695,11580,35979.0,4088544.0
2001-09-27,5752,5758,5596,5714,14400,36102.0,4088544.0
2001-09-28,5784,6082,5784,5921,46710,37410.0,4088544.0
2001-10-04,6023,6140,5998,6031,41700,38105.0,4088544.0
2001-10-05,6205,6205,6030,6154,60270,38882.0,4088544.0
2001-10-08,5955,6110,5903,6000,24520,37901.0,4088544.0
2001-10-09,6025,6102,6025,6090,24970,38473.0,4088544.0
2001-10-10,6050,6173,5985,6044,18660,38187.0,4088544.0
2001-10-11,6188,6239,6123,6123,22540,38678.0,4088544.0
2001-10-12,6185,6250,6147,6154,26370,38882.0,4088544.0
2001-10-15,6219,6219,6148,6168,13450,38964.0,4088544.0
2001-10-16,6271,6362,6168,6226,20100,39332.0,4088544.0
2001-10-17,6212,6271,6187,6226,16160,39332.0,4088544.0
2001-10-18,6212,6212,6109,6148,13130,38841.0,4088544.0
2001-10-19,6154,6251,6154,6187,11420,39086.0,4088544.0
2001-10-22,6245,6343,6187,6297,15800,39782.0,4088544.0
2001-10-23,6296,6425,6277,6284,24080,39700.0,4088544.0
2001-10-24,6148,6181,6064,6116,46250,38637.0,4088544.0
2001-10-25,6115,6135,6025,6077,12780,38391.0,4088544.0
2001-10-26,6082,6179,6030,6051,9590,38228.0,4088544.0
2001-10-29,6129,6142,6065,6084,12910,38432.0,4088544.0
2001-10-30,6088,6173,6030,6031,11820,38105.0,4088544.0
2001-10-31,6050,6108,5985,6044,7220,38187.0,4088544.0
2001-11-01,6115,6206,6044,6148,12430,38841.0,4088544.0
2001-11-02,6149,6207,6059,6084,30030,38432.0,4088544.0
2001-11-05,6206,6407,6115,6407,26930,40477.0,4088544.0
2001-11-06,6470,6470,6347,6349,15670,40109.0,4088544.0
2001-11-07,6459,6459,6284,6297,17930,39782.0,4088544.0
2001-11-08,6161,6406,6161,6343,11550,40068.0,4088544.0
2001-11-09,6278,6432,6278,6323,9050,39945.0,4088544.0
2001-11-12,6347,6600,6328,6472,50480,40885.0,4088544.0
2001-11-13,6471,6601,6360,6601,18070,41703.0,4088544.0
2001-11-14,6731,7054,6731,6925,58450,43747.0,4088544.0
2001-11-15,6859,7053,6730,6893,20770,43543.0,4088544.0
2001-11-16,6795,7442,6795,6990,35780,44156.0,4088544.0
2001-11-19,6991,7249,6991,7249,32030,45792.0,4088544.0
2001-11-20,7215,7636,7117,7313,49680,46201.0,4088544.0
2001-11-21,7378,7571,7313,7475,23590,47223.0,4088544.0
2001-11-22,7637,7637,7313,7572,19940,47836.0,4088544.0
2001-11-23,7442,7895,7442,7766,51220,49063.0,4088544.0
2001-11-26,7636,8024,7636,7960,64060,50289.0,4088544.0
2001-11-27,7799,8091,7735,7896,36350,49880.0,4088544.0
2001-11-28,8089,8186,7637,7637,40660,48245.0,4088544.0
2001-11-29,7378,7766,7378,7475,24230,47223.0,4088544.0
2001-11-30,7571,7734,7571,7734,19620,48858.0,4088544.0
2001-12-03,7572,8316,7572,8090,32840,51107.0,4088544.0
2001-12-04,8089,9287,8089,9093,117420,57444.0,4088544.0
2001-12-05,9060,9385,8866,9158,96640,57853.0,4088544.0
2001-12-06,9157,9578,9028,9158,96940,57853.0,4088544.0
2001-12-07,9449,9449,9157,9255,40170,58466.0,4088544.0
2001-12-10,9449,9611,9061,9546,54400,60306.0,4088544.0
2001-12-11,9579,9644,9222,9643,31790,60919.0,4088544.0
2001-12-12,9448,9610,9318,9385,32740,59284.0,4088544.0
2001-12-13,9320,9579,8899,8932,23360,56422.0,4088544.0
2001-12-14,8997,9191,8802,8932,22580,56422.0,4088544.0
2001-12-17,9287,9287,7862,8543,20880,53969.0,4088544.0
2001-12-18,8284,8737,8219,8219,22030,51925.0,4088544.0
2001-12-19,8283,9123,8024,8672,46270,54786.0,4088544.0
2001-12-20,9191,9191,8802,8932,64220,56422.0,4088544.0
2001-12-21,8801,8801,8284,8608,22710,54378.0,4088544.0
2001-12-24,8800,8930,8671,8769,21020,55400.0,4088544.0
2001-12-26,8866,9125,8802,9061,28590,57240.0,4088544.0
2001-12-27,8931,9708,8931,9255,34750,58466.0,4088544.0
2001-12-28,9707,9707,9221,9287,30630,58671.0,4088544.0
2002-01-02,9027,9512,9027,9319,18590,58875.0,4088544.0
2002-01-03,9190,9385,9060,9125,23703,57648.0,4088544.0
2002-01-04,9028,9319,9028,9158,17130,57853.0,4088544.0
2002-01-07,9189,10224,9092,9708,50993,61328.0,4088544.0
2002-01-08,9868,10742,9868,10258,49563,64803.0,4088544.0
2002-01-09,10419,10937,10355,10517,25825,66439.0,4088544.0
2002-01-10,10418,10678,10159,10161,17871,64190.0,4088544.0
2002-01-11,10033,10614,9999,10290,17950,65008.0,4088544.0
2002-01-14,10063,10452,10063,10419,5171,65826.0,4088544.0
2002-01-15,10291,10356,10033,10290,18820,65008.0,4088544.0
2002-01-16,10097,10323,10097,10096,6080,63781.0,4088544.0
2002-01-17,9965,10062,9770,9902,14690,62555.0,4088544.0
2002-01-18,9966,10031,9674,10032,10460,63372.0,4088544.0
2002-01-21,10191,10191,9836,9902,4780,62555.0,4088544.0
2002-01-22,9999,10130,9838,10096,13140,63781.0,4088544.0
2002-01-23,10094,10871,10094,10872,20860,68688.0,4088544.0
2002-01-24,11001,11551,10774,10872,21690,68688.0,4088544.0
2002-01-25,11034,11196,10743,10905,30930,68892.0,4088544.0
2002-01-28,11130,11615,10806,10970,37031,69301.0,4088544.0
2002-01-29,11002,11585,10969,11325,28400,71550.0,4088544.0
2002-01-30,11002,11260,10872,11002,37650,69505.0,4088544.0
2002-01-31,11153,12443,11002,12444,24740,67052.0,4088544.0
2002-02-01,12102,12292,11381,11685,19160,62964.0,4088544.0
2002-02-04,11723,11760,11153,11761,14840,63372.0,4088544.0
2002-02-05,11760,12292,11609,12140,21400,65417.0,4088544.0
2002-02-06,12140,12140,11836,11913,3930,64190.0,4088544.0
2002-02-07,11836,12026,11305,11306,9130,60919.0,4088544.0
2002-02-08,11532,11835,11228,11723,22200,63168.0,4088544.0
2002-02-14,11987,12063,11532,11571,21596,62350.0,4088544.0
2002-02-15,11760,12406,11571,12292,65268,66234.0,4088544.0
2002-02-18,12442,13580,12442,13316,74130,71754.0,4088544.0
2002-02-19,13582,13657,13241,13506,30360,72776.0,4088544.0
2002-02-20,13392,13506,13050,13127,13581,70732.0,4088544.0
2002-02-21,13354,14189,13165,14189,51222,76456.0,4088544.0
2002-02-22,13809,14606,13733,14341,32323,90720.0,4800000.0
2002-02-25,15403,16465,15175,16465,156851,104160.0,4800000.0
2002-02-26,17224,18476,16693,18059,189981,114240.0,4800000.0
2002-02-27,18893,18893,17072,17831,129975,112800.0,4800000.0
2002-02-28,17831,17831,17072,17300,42863,109440.0,4800000.0
2002-03-04,18438,18438,17300,17376,62917,109920.0,4800000.0
2002-03-05,17072,17262,16768,17072,48140,108000.0,4800000.0
2002-03-06,16844,17148,16237,16390,81428,103680.0,4800000.0
2002-03-07,15934,16313,15137,15858,65603,100320.0,4800000.0
2002-03-08,15629,16388,15477,16048,102681,101520.0,4800000.0
2002-03-11,16048,17300,15934,17300,62246,109440.0,4800000.0
2002-03-12,17300,17679,16996,17376,55946,109920.0,4800000.0
2002-03-13,17072,17831,17072,17452,50750,110400.0,4800000.0
2002-03-14,17679,17907,17072,17907,49550,113280.0,4800000.0
2002-03-15,17566,18665,17490,18211,50416,115200.0,4800000.0
2002-03-18,18589,19728,18362,19728,55840,124800.0,4800000.0
2002-03-19,20107,20107,19159,20108,44062,127200.0,4800000.0
2002-03-20,20259,20714,19424,20715,51750,131040.0,4800000.0
2002-03-21,20714,21245,20183,21246,23590,134400.0,4800000.0
2002-03-22,21093,21472,20866,21397,8853,135360.0,4800000.0
2002-03-25,21093,21473,20562,20790,31520,131520.0,4800000.0
2002-03-26,20790,20790,19803,19880,21762,125760.0,4800000.0
2002-03-27,19879,20790,19652,20183,12995,127680.0,4800000.0
2002-03-28,19803,20486,19766,19804,10655,125280.0,4800000.0
2002-03-29,19766,20865,19766,20866,20640,132000.0,4800000.0
2002-04-01,21245,21245,20106,20487,19970,129600.0,4800000.0
2002-04-02,20144,20485,19878,19994,11930,126480.0,4800000.0
2002-04-03,19424,20335,19424,19880,10210,125760.0,4800000.0
2002-04-04,19879,20183,19652,19880,8750,125760.0,4800000.0
2002-04-08,20106,20333,19650,19994,13630,126480.0,4800000.0
2002-04-09,20183,20714,19993,20108,36300,127200.0,4800000.0
2002-04-10,20259,20259,17831,19728,45492,124800.0,4800000.0
2002-04-11,19576,19576,18741,18969,24130,120000.0,4800000.0
2002-04-12,19045,19728,18210,18969,32296,120000.0,4800000.0
2002-04-15,18286,18969,18097,18969,17070,120000.0,4800000.0
2002-04-16,18588,18892,18512,18856,12930,119280.0,4800000.0
2002-04-17,18931,19424,18931,19121,8069,120960.0,4800000.0
