한미글로벌(053690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-02,9010,9150,8970,9130,15009,99221.0,10867583.0
2018-01-03,9150,9460,9120,9310,44405,101177.0,10867583.0
2018-01-04,9380,11750,9330,9620,1953917,104546.0,10867583.0
2018-01-05,9670,9740,9490,9620,154973,104546.0,10867583.0
2018-01-08,9620,9700,9390,9390,107136,102047.0,10867583.0
2018-01-09,9380,9600,9250,9410,68788,102264.0,10867583.0
2018-01-10,9420,9580,9350,9420,74388,102373.0,10867583.0
2018-01-11,9420,9530,9350,9420,44457,102373.0,10867583.0
2018-01-12,9400,9490,9300,9300,39451,101069.0,10867583.0
2018-01-15,9310,9340,9120,9310,55252,101177.0,10867583.0
2018-01-16,9240,9510,9240,9490,45016,103133.0,10867583.0
2018-01-17,9490,9490,9360,9440,31992,102590.0,10867583.0
2018-01-18,9470,9720,9390,9650,62468,104872.0,10867583.0
2018-01-19,9600,9800,9590,9740,75623,105850.0,10867583.0
2018-01-22,9750,9750,9580,9690,36526,105307.0,10867583.0
2018-01-23,9690,9700,9560,9670,45641,105090.0,10867583.0
2018-01-24,9670,9680,9550,9620,26691,104546.0,10867583.0
2018-01-25,9620,10450,9580,9990,362304,108567.0,10867583.0
2018-01-26,9990,10050,9860,9970,62989,108350.0,10867583.0
2018-01-29,10050,10350,10000,10300,168347,111936.0,10867583.0
2018-01-30,10300,10350,10100,10250,86391,111393.0,10867583.0
2018-01-31,10250,11400,10100,10400,743891,113023.0,10867583.0
2018-02-01,10400,10500,9980,10400,148005,113023.0,10867583.0
2018-02-02,10350,10600,10250,10450,71095,113880.0,10897572.0
2018-02-05,10250,10500,10100,10450,112118,113880.0,10897572.0
2018-02-06,10250,10900,10150,10400,339520,113335.0,10897572.0
2018-02-07,10650,11050,10300,10300,347448,112245.0,10897572.0
2018-02-08,10250,10500,10250,10400,76861,113335.0,10897572.0
2018-02-09,10100,10400,10000,10350,95495,112790.0,10897572.0
2018-02-12,10450,11100,10450,10600,270639,115514.0,10897572.0
2018-02-13,10750,10800,10200,10350,139012,112790.0,10897572.0
2018-02-14,10500,10650,10050,10050,99244,109521.0,10897572.0
2018-02-19,10150,10250,9850,10100,127310,110065.0,10897572.0
2018-02-20,10100,10300,9990,10000,98380,108976.0,10897572.0
2018-02-21,9990,10100,9940,9980,37078,108758.0,10897572.0
2018-02-22,10050,10050,9580,9720,133564,105924.0,10897572.0
2018-02-23,9720,9820,9590,9710,56975,105815.0,10897572.0
2018-02-26,9810,9810,9500,9590,48872,104508.0,10897572.0
2018-02-27,9590,9720,9500,9720,52663,105924.0,10897572.0
2018-02-28,9720,9720,9530,9680,33832,105488.0,10897572.0
2018-03-02,9520,9690,9520,9640,27825,105053.0,10897572.0
2018-03-05,9560,9760,9560,9680,41050,105488.0,10897572.0
2018-03-06,9710,9820,9680,9770,30413,106469.0,10897572.0
2018-03-07,9780,9810,9580,9580,25216,104399.0,10897572.0
2018-03-08,9590,9620,9520,9530,15507,103854.0,10897572.0
2018-03-09,9540,9900,9460,9800,53752,106796.0,10897572.0
2018-03-12,9710,9870,9710,9780,18765,106578.0,10897572.0
2018-03-13,9780,9870,9650,9680,21197,105488.0,10897572.0
2018-03-14,9680,9740,9610,9610,40222,104726.0,10897572.0
2018-03-15,9600,9620,9520,9600,36198,104617.0,10897572.0
2018-03-16,9600,9730,9590,9650,22099,105162.0,10897572.0
2018-03-19,9660,9700,9490,9620,48144,104835.0,10897572.0
2018-03-20,9320,9620,9320,9570,30887,104290.0,10897572.0
2018-03-21,9570,9600,9470,9560,24452,104181.0,10897572.0
2018-03-22,9500,9590,9450,9550,37724,104072.0,10897572.0
2018-03-23,9480,9480,9200,9360,41726,102001.0,10897572.0
2018-03-26,9300,9440,9160,9350,22208,101892.0,10897572.0
2018-03-27,9350,9500,9280,9470,79594,103200.0,10897572.0
2018-03-28,9400,9480,9360,9470,19797,103200.0,10897572.0
2018-03-29,9470,9940,9430,9700,86772,105706.0,10897572.0
2018-03-30,9750,9840,9600,9630,27710,104944.0,10897572.0
2018-04-02,9660,9710,9550,9660,29223,105271.0,10897572.0
2018-04-03,9660,9660,9520,9560,25768,104181.0,10897572.0
2018-04-04,9630,9660,9380,9490,66416,103418.0,10897572.0
2018-04-05,9490,9680,9370,9610,53075,104726.0,10897572.0
2018-04-06,9630,9730,9400,9570,68457,104290.0,10897572.0
2018-04-09,9570,9580,9310,9340,56594,101783.0,10897572.0
2018-04-10,9270,9430,9180,9400,54000,102437.0,10897572.0
2018-04-11,9430,9430,9280,9400,10343,102437.0,10897572.0
2018-04-12,9390,9390,9320,9370,20827,102110.0,10897572.0
2018-04-13,9390,9390,9200,9210,37082,100367.0,10897572.0
2018-04-16,9210,9220,9070,9110,35496,99277.0,10897572.0
2018-04-17,9150,9630,9110,9570,109873,104290.0,10897572.0
2018-04-18,9570,9750,9550,9720,41564,105924.0,10897572.0
2018-04-19,9750,10300,9540,10000,171786,108976.0,10897572.0
2018-04-20,10000,10300,9840,10050,124091,109521.0,10897572.0
2018-04-23,10200,10400,10000,10100,141481,110065.0,10897572.0
2018-04-24,10200,10200,9960,10100,47069,110065.0,10897572.0
2018-04-25,10050,10300,9990,10150,80666,110610.0,10897572.0
2018-04-26,10150,10250,9990,10200,121635,111155.0,10897572.0
2018-04-27,10200,10250,9950,9960,47612,108540.0,10897572.0
2018-04-30,10000,10650,9970,10300,164975,112245.0,10897572.0
2018-05-02,10500,10650,10300,10500,92836,114425.0,10897572.0
2018-05-03,10500,10550,10000,10000,65994,109126.0,10912566.0
2018-05-04,10100,11750,10050,11300,556580,123312.0,10912566.0
2018-05-08,11150,11200,10500,10500,277109,114582.0,10912566.0
2018-05-09,10450,10700,10100,10450,236864,114036.0,10912566.0
2018-05-10,10400,10700,10300,10500,117890,114582.0,10912566.0
2018-05-11,10500,10700,10350,10550,102059,115128.0,10912566.0
2018-05-14,10750,11250,10650,10950,169357,119493.0,10912566.0
2018-05-15,11100,11950,11000,11400,517191,124403.0,10912566.0
2018-05-16,11000,11300,10700,10850,224839,118401.0,10912566.0
2018-05-17,10900,11050,10650,10750,91965,117794.0,10957550.0
2018-05-18,10700,11050,10650,10850,80067,118889.0,10957550.0
2018-05-21,10850,11000,10650,10750,58965,117794.0,10957550.0
2018-05-23,10750,10750,10300,10550,131635,115602.0,10957550.0
2018-05-24,10600,10600,10250,10450,62533,114506.0,10957550.0
2018-05-25,10000,10500,9910,10350,187011,113411.0,10957550.0
2018-05-28,10700,11200,10600,11000,188453,120533.0,10957550.0
2018-05-29,11000,11000,10350,10450,131365,114506.0,10957550.0
2018-05-30,10450,11400,10250,11350,321283,124368.0,10957550.0
2018-05-31,11350,11750,11100,11550,412093,126560.0,10957550.0
2018-06-01,11750,12850,11450,11800,1242925,129299.0,10957550.0
2018-06-04,12050,12250,11500,11900,525205,130395.0,10957550.0
2018-06-05,11850,12400,11450,12400,326346,135874.0,10957550.0
2018-06-07,12400,12550,11900,12250,289674,134230.0,10957550.0
2018-06-08,12150,12300,11650,12000,318702,131491.0,10957550.0
2018-06-11,12100,12100,11550,11950,202154,130943.0,10957550.0
2018-06-12,11950,11950,11450,11550,129420,126560.0,10957550.0
2018-06-14,11450,11450,10600,10600,278543,116150.0,10957550.0
2018-06-15,10700,10950,10550,10700,65469,117246.0,10957550.0
2018-06-18,10800,10900,10450,10650,63515,116698.0,10957550.0
2018-06-19,10600,10850,10400,10550,66061,115602.0,10957550.0
2018-06-20,10450,11200,10400,11200,130821,122725.0,10957550.0
2018-06-21,11050,11300,10800,10950,117974,119985.0,10957550.0
2018-06-22,10850,11050,10600,11000,90395,120533.0,10957550.0
2018-06-25,10950,11000,10750,10950,44169,119985.0,10957550.0
2018-06-26,10800,11050,10350,10950,105321,119985.0,10957550.0
2018-06-27,10800,10950,10550,10750,82277,117794.0,10957550.0
2018-06-28,10700,11050,10500,10700,64671,117246.0,10957550.0
2018-06-29,10700,11350,10500,11250,145595,123272.0,10957550.0
2018-07-02,11250,11250,10600,11050,123477,121081.0,10957550.0
2018-07-03,11000,11150,10550,10950,120485,119985.0,10957550.0
2018-07-04,10950,10950,10600,10800,81572,118342.0,10957550.0
2018-07-05,10850,10900,10350,10700,126914,117246.0,10957550.0
2018-07-06,10600,10850,10500,10850,64709,118889.0,10957550.0
2018-07-09,10750,10750,10400,10550,69524,115602.0,10957550.0
2018-07-10,10650,10850,10550,10600,49680,116150.0,10957550.0
2018-07-11,10550,10600,10400,10600,72675,116150.0,10957550.0
2018-07-12,10550,10650,10450,10600,44798,116150.0,10957550.0
2018-07-13,10600,10700,10450,10550,54433,115602.0,10957550.0
2018-07-16,10600,10650,10400,10550,58328,115602.0,10957550.0
2018-07-17,10550,11100,10500,11050,91335,121081.0,10957550.0
2018-07-18,11150,11350,10800,10800,97829,118342.0,10957550.0
2018-07-19,10800,10800,10600,10700,48437,117246.0,10957550.0
2018-07-20,10700,10800,10450,10500,82569,115054.0,10957550.0
2018-07-23,10550,10650,10300,10500,58841,115054.0,10957550.0
2018-07-24,10400,10650,10300,10500,30561,115054.0,10957550.0
2018-07-25,10500,10600,10350,10600,24286,116150.0,10957550.0
2018-07-26,10600,10700,10550,10600,30806,116150.0,10957550.0
2018-07-27,10600,10950,10500,10750,48473,117794.0,10957550.0
2018-07-30,10750,10950,10750,10750,24837,117794.0,10957550.0
2018-07-31,10700,10850,10550,10650,27719,116698.0,10957550.0
2018-08-01,10650,10750,10500,10600,41297,116150.0,10957550.0
2018-08-02,10550,10700,10500,10600,11158,116150.0,10957550.0
2018-08-03,10700,10700,10550,10600,25749,116150.0,10957550.0
2018-08-06,10600,10700,10550,10650,6074,116698.0,10957550.0
2018-08-07,10700,10850,10500,10650,36371,116698.0,10957550.0
2018-08-08,10650,10700,10550,10550,21678,115602.0,10957550.0
2018-08-09,10500,10600,10450,10550,33472,115602.0,10957550.0
2018-08-10,10600,11200,10550,10950,144857,119985.0,10957550.0
2018-08-13,11000,11000,10550,10700,47938,117246.0,10957550.0
2018-08-14,10600,10800,10600,10700,20013,117246.0,10957550.0
2018-08-16,10600,10700,10450,10550,83777,115602.0,10957550.0
2018-08-17,10550,10650,10500,10550,25703,115602.0,10957550.0
2018-08-20,10650,10650,10200,10350,60227,113411.0,10957550.0
2018-08-21,10350,10450,10250,10250,32316,112315.0,10957550.0
2018-08-22,10300,10300,10100,10250,32714,112315.0,10957550.0
2018-08-23,10250,10300,10100,10250,19959,112315.0,10957550.0
2018-08-24,10250,10250,10100,10150,14010,111219.0,10957550.0
2018-08-27,10050,10100,9820,9880,74195,108261.0,10957550.0
2018-08-28,9880,10200,9880,10050,25874,110123.0,10957550.0
2018-08-29,10100,10150,10000,10050,14451,110123.0,10957550.0
2018-08-30,10050,10150,9970,10000,14364,109576.0,10957550.0
2018-08-31,10000,10050,9810,9860,40190,108041.0,10957550.0
2018-09-03,9890,9960,9800,9890,23563,108370.0,10957550.0
2018-09-04,9920,9940,9570,9690,94710,106179.0,10957550.0
2018-09-05,9730,9730,9610,9690,18534,106179.0,10957550.0
2018-09-06,9630,9920,9630,9900,28334,108480.0,10957550.0
2018-09-07,9920,10300,9740,10000,28741,109576.0,10957550.0
2018-09-10,10000,10000,9820,9980,26497,109356.0,10957550.0
2018-09-11,12850,12950,11050,12300,6654997,134778.0,10957550.0
2018-09-12,12950,14200,12000,12800,4845183,140257.0,10957550.0
2018-09-13,12700,13400,12200,13400,1468882,146831.0,10957550.0
2018-09-14,14350,14550,13200,13800,2276880,151214.0,10957550.0
2018-09-17,13500,13850,12600,12600,1124257,138065.0,10957550.0
2018-09-18,12750,12900,11500,11750,1355296,128751.0,10957550.0
2018-09-19,12050,12250,11300,12100,1350641,132586.0,10957550.0
2018-09-20,12250,12250,11450,11550,764164,126560.0,10957550.0
2018-09-21,11400,11950,11300,11800,417932,129299.0,10957550.0
2018-09-27,12150,12200,11450,11450,505391,125464.0,10957550.0
2018-09-28,11600,11650,10950,11300,510462,123820.0,10957550.0
2018-10-01,11300,11350,11100,11250,196222,123272.0,10957550.0
2018-10-02,11050,11250,11050,11050,206016,121081.0,10957550.0
2018-10-04,11300,12100,11000,11500,881316,126012.0,10957550.0
2018-10-05,11350,11650,10850,10850,469408,118889.0,10957550.0
2018-10-08,10900,11300,10700,10850,466972,118889.0,10957550.0
2018-10-10,10800,10950,10000,10100,458705,110671.0,10957550.0
2018-10-11,9600,10550,9580,10300,548631,112863.0,10957550.0
2018-10-12,10100,10500,10100,10450,166844,114506.0,10957550.0
2018-10-15,10400,10600,9970,9970,294610,109247.0,10957550.0
2018-10-16,10050,10450,10000,10250,401559,112315.0,10957550.0
2018-10-17,10450,11100,10250,10600,711036,116150.0,10957550.0
2018-10-18,10600,10850,10400,10600,204288,116150.0,10957550.0
2018-10-19,10500,10650,10300,10650,133728,116698.0,10957550.0
2018-10-22,10400,10450,10200,10250,118042,112315.0,10957550.0
2018-10-23,10250,10400,9880,9940,177945,108918.0,10957550.0
2018-10-24,10000,10100,9700,9860,183213,108041.0,10957550.0
2018-10-25,9600,9990,9530,9650,139286,105740.0,10957550.0
2018-10-26,9730,9870,9300,9520,133215,104316.0,10957550.0
2018-10-29,9300,9540,8450,8520,213127,93358.0,10957550.0
2018-10-30,8360,9060,8350,8900,209942,97522.0,10957550.0
2018-10-31,8970,9190,8660,8850,107225,96974.0,10957550.0
2018-11-01,8970,9240,8900,8960,83640,98180.0,10957550.0
2018-11-02,8960,9250,8960,9180,121250,100590.0,10957550.0
2018-11-05,9100,9140,8900,9040,105110,99056.0,10957550.0
2018-11-06,9040,9150,9000,9070,61460,99385.0,10957550.0
2018-11-07,9200,9590,8830,8980,157516,98399.0,10957550.0
2018-11-08,9180,9550,9100,9460,123098,103658.0,10957550.0
2018-11-09,9350,9600,9260,9470,52446,103768.0,10957550.0
2018-11-12,9450,9590,9290,9420,37417,103220.0,10957550.0
2018-11-13,9110,9430,8990,9210,79708,100919.0,10957550.0
2018-11-14,9250,9310,9150,9210,31337,100919.0,10957550.0
2018-11-15,9240,9600,9150,9490,84497,103987.0,10957550.0
2018-11-16,9480,9580,9360,9390,58483,102891.0,10957550.0
2018-11-19,9500,9550,9370,9420,41710,103220.0,10957550.0
2018-11-20,9310,9470,9260,9410,36739,103111.0,10957550.0
2018-11-21,9390,9470,9270,9310,82784,102015.0,10957550.0
2018-11-22,9330,9370,9240,9250,39474,101357.0,10957550.0
2018-11-23,9330,9370,9100,9170,55055,100481.0,10957550.0
2018-11-26,9250,9550,9200,9280,75619,101686.0,10957550.0
2018-11-27,9290,9710,9280,9580,92434,104973.0,10957550.0
2018-11-28,9630,9730,9360,9480,53700,103878.0,10957550.0
2018-11-29,9550,9620,9410,9450,52914,103549.0,10957550.0
2018-11-30,9450,9500,9310,9430,40664,103330.0,10957550.0
2018-12-03,9510,9740,9450,9670,72061,105960.0,10957550.0
2018-12-04,9670,9820,9630,9740,53406,106727.0,10957550.0
2018-12-05,9700,9990,9540,9770,93105,107055.0,10957550.0
2018-12-06,9770,9770,9550,9570,84477,104864.0,10957550.0
2018-12-07,9620,9790,9550,9750,37913,106836.0,10957550.0
2018-12-10,9510,9620,9360,9380,49280,102782.0,10957550.0
2018-12-11,9320,9440,9170,9300,45898,101905.0,10957550.0
2018-12-12,9260,9410,9260,9300,25787,101905.0,10957550.0
2018-12-13,9420,9660,9280,9570,41653,104864.0,10957550.0
2018-12-14,9570,9650,9450,9530,39543,104425.0,10957550.0
2018-12-17,9450,9680,9450,9630,31200,105521.0,10957550.0
2018-12-18,9460,10750,9460,9760,453273,106946.0,10957550.0
2018-12-19,9900,9950,9620,9700,109695,106288.0,10957550.0
2018-12-20,9880,10350,9700,10150,212528,111219.0,10957550.0
2018-12-21,10000,10200,9830,9970,87421,109247.0,10957550.0
2018-12-24,9900,10150,9860,9950,55213,109028.0,10957550.0
2018-12-26,9830,9990,9600,9650,82143,105740.0,10957550.0
2018-12-27,9750,9920,9610,9620,59969,105412.0,10957550.0
2018-12-28,9590,9730,9520,9520,44016,104316.0,10957550.0
2019-01-02,9570,9880,9380,9420,113226,103220.0,10957550.0
2019-01-03,9380,9730,9250,9470,95461,103768.0,10957550.0
2019-01-04,9510,9550,9350,9530,34546,104425.0,10957550.0
2019-01-07,9560,10950,9500,10850,719915,118889.0,10957550.0
2019-01-08,10750,11300,10600,10750,528805,117794.0,10957550.0
2019-01-09,10750,11250,10500,10500,239421,115054.0,10957550.0
2019-01-10,10500,11200,10350,11100,301719,121629.0,10957550.0
2019-01-11,11050,11200,10800,11000,137271,120533.0,10957550.0
2019-01-14,11100,11300,10800,10850,100450,118889.0,10957550.0
2019-01-15,10900,11700,10900,11300,385469,123820.0,10957550.0
2019-01-16,11400,13200,11300,12850,2605315,140805.0,10957550.0
2019-01-17,12950,13200,12200,12300,873199,134778.0,10957550.0
2019-01-18,12150,12700,11900,12600,374494,138065.0,10957550.0
2019-01-21,12650,12750,12000,12000,222482,131491.0,10957550.0
2019-01-22,12050,12300,11700,12000,218609,131491.0,10957550.0
2019-01-23,11900,12000,11600,11950,202935,130943.0,10957550.0
2019-01-24,12150,12400,11750,11850,218621,129847.0,10957550.0
2019-01-25,11850,12100,11700,12100,114181,132586.0,10957550.0
2019-01-28,12200,12750,11850,12550,298578,137517.0,10957550.0
2019-01-29,12600,12600,11750,12100,225524,132586.0,10957550.0
2019-01-30,12150,12450,11900,12000,140963,131491.0,10957550.0
2019-01-31,12000,12250,11750,12000,105217,131491.0,10957550.0
2019-02-01,12150,14550,12000,12900,3215342,141352.0,10957550.0
2019-02-07,13400,14550,13000,13050,1926607,142996.0,10957550.0
2019-02-08,12900,13150,12700,12900,376702,141352.0,10957550.0
2019-02-11,12900,13250,12650,13050,326436,142996.0,10957550.0
2019-02-12,13350,14700,12850,13800,2048749,151214.0,10957550.0
2019-02-13,13700,14100,13300,13600,485471,149023.0,10957550.0
2019-02-14,13650,13750,12900,13100,497178,143544.0,10957550.0
2019-02-15,13400,13750,13150,13600,510777,149023.0,10957550.0
2019-02-18,13550,13800,13200,13350,294642,146283.0,10957550.0
2019-02-19,13300,13650,12850,12950,377831,141900.0,10957550.0
2019-02-20,13000,13000,12400,12400,358531,135874.0,10957550.0
2019-02-21,12350,12600,11950,12300,294180,134778.0,10957550.0
2019-02-22,12250,12800,12050,12400,424780,135874.0,10957550.0
2019-02-25,12350,12450,11800,11950,392979,130943.0,10957550.0
2019-02-26,12050,12250,11800,12000,144296,131491.0,10957550.0
2019-02-27,12050,12700,11900,12550,247913,137517.0,10957550.0
2019-02-28,12550,12550,11300,11350,516329,124368.0,10957550.0
2019-03-04,11000,11650,10950,11350,421574,124368.0,10957550.0
2019-03-05,11300,11800,11250,11700,341536,128203.0,10957550.0
2019-03-06,11850,12150,11700,12100,291130,132586.0,10957550.0
2019-03-07,11900,12050,11450,11600,245921,127108.0,10957550.0
2019-03-08,11400,11750,11300,11300,135081,123820.0,10957550.0
2019-03-11,11250,11550,11000,11450,135585,125464.0,10957550.0
2019-03-12,11500,11700,11350,11550,174792,126560.0,10957550.0
2019-03-13,11450,11550,11300,11400,71272,124916.0,10957550.0
2019-03-14,11500,11600,11300,11500,115188,126012.0,10957550.0
2019-03-15,11450,11600,10900,11050,291980,121081.0,10957550.0
2019-03-18,11050,11450,11000,11350,116651,124368.0,10957550.0
2019-03-19,11300,11600,11250,11400,84310,124916.0,10957550.0
2019-03-20,11400,11450,11050,11200,75604,122725.0,10957550.0
2019-03-21,11150,11300,11000,11000,111975,120533.0,10957550.0
2019-03-22,11150,11150,10650,10800,139242,118342.0,10957550.0
2019-03-25,10600,11000,10550,10700,143605,117246.0,10957550.0
2019-03-26,10750,10950,10550,10700,85345,117246.0,10957550.0
2019-03-27,10650,10800,10550,10700,42694,117246.0,10957550.0
2019-03-28,10650,10850,10550,10600,63254,116150.0,10957550.0
2019-03-29,10600,11150,10550,10950,217201,119985.0,10957550.0
2019-04-01,11000,11350,11000,11200,84189,122725.0,10957550.0
2019-04-02,11200,11300,11000,11150,112493,122177.0,10957550.0
2019-04-03,11250,11750,11250,11600,281613,127108.0,10957550.0
2019-04-04,11600,11750,11450,11650,99588,127655.0,10957550.0
2019-04-05,11700,12400,11600,12350,326694,135326.0,10957550.0
2019-04-08,12400,12550,12050,12350,218854,135326.0,10957550.0
2019-04-09,12350,12350,11900,12100,167884,132586.0,10957550.0
2019-04-10,12050,12350,11950,12250,111262,134230.0,10957550.0
2019-04-11,12350,12450,11950,12350,121105,135326.0,10957550.0
2019-04-12,12250,12250,11900,12000,181271,131491.0,10957550.0
2019-04-15,12100,12200,12000,12050,71933,132038.0,10957550.0
2019-04-16,12050,12200,11850,12000,94848,131491.0,10957550.0
2019-04-17,12000,12050,11600,11650,146239,127655.0,10957550.0
2019-04-18,11750,11800,11400,11450,68902,125464.0,10957550.0
2019-04-19,11600,11650,11400,11550,49117,126560.0,10957550.0
2019-04-22,11600,11650,11300,11550,89787,126560.0,10957550.0
2019-04-23,11600,11650,11450,11550,49038,126560.0,10957550.0
2019-04-24,11550,11600,11300,11400,52022,124916.0,10957550.0
2019-04-25,11500,11500,11200,11200,43836,122725.0,10957550.0
2019-04-26,11250,11550,11150,11400,104861,124916.0,10957550.0
2019-04-29,11500,11500,11150,11300,28841,123820.0,10957550.0
2019-04-30,11150,11300,10900,10950,128094,119985.0,10957550.0
2019-05-02,11050,11700,11050,11550,164139,126560.0,10957550.0
2019-05-03,11700,11750,11400,11600,96271,127108.0,10957550.0
2019-05-07,11400,11950,11300,11850,144284,129847.0,10957550.0
2019-05-08,11750,11800,11400,11500,95962,126012.0,10957550.0
2019-05-09,11500,11650,11050,11100,134951,121629.0,10957550.0
2019-05-10,11150,11300,11000,11150,74435,122177.0,10957550.0
2019-05-13,11100,11550,11100,11350,78017,124368.0,10957550.0
2019-05-14,11150,11550,11100,11500,84446,126012.0,10957550.0
2019-05-15,11750,12100,11600,11700,467757,128203.0,10957550.0
2019-05-16,11800,11800,11000,11450,328013,125464.0,10957550.0
2019-05-17,11600,11850,11300,11300,286086,123820.0,10957550.0
2019-05-20,11500,11650,11050,11200,155278,122725.0,10957550.0
2019-05-21,11100,11200,10700,10800,248391,118342.0,10957550.0
2019-05-22,10750,11100,10750,10950,107709,119985.0,10957550.0
2019-05-23,10850,10900,10600,10600,96063,116150.0,10957550.0
2019-05-24,10500,10650,10250,10250,165696,112315.0,10957550.0
2019-05-27,10250,10400,9980,9990,161167,109466.0,10957550.0
2019-05-28,10000,10300,10000,10250,88950,112315.0,10957550.0
2019-05-29,10200,10350,10100,10350,68644,113411.0,10957550.0
2019-05-30,10250,10350,9990,9990,95377,109466.0,10957550.0
2019-05-31,10000,10300,9990,10150,63172,111219.0,10957550.0
2019-06-03,10200,10300,10100,10300,71476,112863.0,10957550.0
2019-06-04,10400,10600,10250,10450,101437,114506.0,10957550.0
2019-06-05,10500,10600,10400,10600,36076,116150.0,10957550.0
2019-06-07,10700,11000,10650,10950,114917,119985.0,10957550.0
2019-06-10,11050,11050,10850,10950,64921,119985.0,10957550.0
2019-06-11,11000,11200,10950,11200,102066,122725.0,10957550.0
2019-06-12,11250,11300,10900,11050,127931,121081.0,10957550.0
2019-06-13,11100,11150,10950,11000,91865,120533.0,10957550.0
2019-06-14,11050,11250,10900,11200,135883,122725.0,10957550.0
2019-06-17,11100,11300,11100,11250,67397,123272.0,10957550.0
2019-06-18,11350,11350,10950,11000,106303,120533.0,10957550.0
2019-06-19,11100,11350,11000,11300,98389,123820.0,10957550.0
2019-06-20,11300,11350,11200,11300,50660,123820.0,10957550.0
2019-06-21,11300,11400,11100,11200,48295,122725.0,10957550.0
2019-06-24,11300,11750,11300,11600,242762,127108.0,10957550.0
2019-06-25,11600,11700,11350,11700,163633,128203.0,10957550.0
2019-06-26,11750,12050,11300,11400,296814,124916.0,10957550.0
2019-06-27,11400,11550,11150,11250,149261,123272.0,10957550.0
2019-06-28,11300,11400,11000,11350,68358,124368.0,10957550.0
2019-07-01,11650,11700,11300,11450,141980,125464.0,10957550.0
2019-07-02,11300,11400,11050,11050,108225,121081.0,10957550.0
2019-07-03,11050,11150,10750,10800,91333,118342.0,10957550.0
2019-07-04,10900,10900,10400,10700,86521,117246.0,10957550.0
2019-07-05,10600,10750,10450,10700,52278,117246.0,10957550.0
2019-07-08,10600,10700,10050,10050,166144,110123.0,10957550.0
2019-07-09,10050,10350,9990,10050,80792,110123.0,10957550.0
2019-07-10,9920,10150,9920,10000,73129,109576.0,10957550.0
2019-07-11,10000,10350,10000,10300,47731,112863.0,10957550.0
2019-07-12,10200,10300,10050,10150,48110,111219.0,10957550.0
2019-07-15,10100,10200,9980,10050,55179,110123.0,10957550.0
2019-07-16,10000,10150,9920,9960,81562,109137.0,10957550.0
2019-07-17,9940,9960,9540,9630,100047,105521.0,10957550.0
2019-07-18,9530,9770,9530,9660,25070,105850.0,10957550.0
2019-07-19,9660,9820,9660,9750,24840,106836.0,10957550.0
2019-07-22,9700,9880,9700,9880,27600,108261.0,10957550.0
2019-07-23,9870,9870,9690,9700,27482,106288.0,10957550.0
2019-07-24,9810,9810,9510,9510,49399,104206.0,10957550.0
2019-07-25,9500,9500,9210,9300,56757,101905.0,10957550.0
2019-07-26,9050,9240,9020,9070,79677,99385.0,10957550.0
2019-07-29,9020,9180,8670,8670,75562,95002.0,10957550.0
2019-07-30,8540,8940,8540,8790,80531,96317.0,10957550.0
2019-07-31,8790,8880,8600,8760,51530,95988.0,10957550.0
2019-08-01,8680,8920,8680,8800,37119,96426.0,10957550.0
2019-08-02,8720,8810,8580,8800,28061,96426.0,10957550.0
2019-08-05,8690,8770,8090,8090,113265,88647.0,10957550.0
2019-08-06,7770,8100,7690,7770,164603,85140.0,10957550.0
2019-08-07,7760,8030,7760,8010,63546,87770.0,10957550.0
2019-08-08,8010,8300,8010,8270,40341,90619.0,10957550.0
2019-08-09,8230,8560,8230,8560,43418,93797.0,10957550.0
2019-08-12,8500,8640,8400,8540,52751,93577.0,10957550.0
2019-08-13,8430,8690,8430,8690,20205,95221.0,10957550.0
2019-08-14,8750,8750,8520,8680,34190,95112.0,10957550.0
2019-08-16,8540,8550,8330,8400,45567,92043.0,10957550.0
2019-08-19,8410,8670,8370,8660,49767,94892.0,10957550.0
2019-08-20,8670,8730,8560,8620,26308,94454.0,10957550.0
2019-08-21,8580,8750,8580,8750,30480,95879.0,10957550.0
2019-08-22,8760,8800,8370,8520,119602,93358.0,10957550.0
2019-08-23,8500,8550,8360,8490,45556,93030.0,10957550.0
2019-08-26,8250,8360,8020,8100,39533,88756.0,10957550.0
2019-08-27,8150,8360,8140,8200,26553,89852.0,10957550.0
2019-08-28,8200,8320,8140,8280,39600,90729.0,10957550.0
2019-08-29,8300,8480,8200,8480,31097,92920.0,10957550.0
2019-08-30,8490,8630,8460,8630,38090,94564.0,10957550.0
2019-09-02,8590,8660,8520,8630,26095,94564.0,10957550.0
2019-09-03,8650,8670,8460,8570,34440,93906.0,10957550.0
2019-09-04,8570,8650,8470,8640,19743,94673.0,10957550.0
2019-09-05,8670,8740,8610,8690,28101,95221.0,10957550.0
2019-09-06,8670,8780,8550,8780,34352,96207.0,10957550.0
2019-09-09,8790,8890,8620,8670,46164,95002.0,10957550.0
2019-09-10,8780,9130,8720,9110,80434,99823.0,10957550.0
2019-09-11,9120,9130,8900,8980,52901,98399.0,10957550.0
2019-09-16,9030,9460,9010,9450,122526,103549.0,10957550.0
2019-09-17,9330,9490,9250,9360,72871,102563.0,10957550.0
2019-09-18,9310,9800,9240,9360,78232,102563.0,10957550.0
2019-09-19,9340,9490,9280,9420,34027,103220.0,10957550.0
2019-09-20,9360,9400,9100,9370,29985,102672.0,10957550.0
