S&TC(100840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-24,17977,18119,17693,17742,23935,132836.0,7084612.0
2016-08-25,17646,18544,17646,18262,20009,136733.0,7084612.0
2016-08-26,18213,18734,18167,18546,13448,138858.0,7084612.0
2016-08-29,18544,18734,17977,18167,26795,136025.0,7084612.0
2016-08-30,17977,18167,17504,17600,23412,131774.0,7084612.0
2016-08-31,17646,17693,16794,16985,43757,127169.0,7084612.0
2016-09-01,16794,16983,16700,16843,30537,126106.0,7084612.0
2016-09-02,16842,17315,16842,17079,16575,127877.0,7084612.0
2016-09-05,17031,17504,17031,17458,12536,130711.0,7084612.0
2016-09-06,17456,18119,17456,18025,23177,134962.0,7084612.0
2016-09-07,18025,18071,17410,17931,35273,134253.0,7084612.0
2016-09-08,17788,17883,17315,17410,37650,130357.0,7084612.0
2016-09-09,17504,17504,16700,16890,42280,126460.0,7084612.0
2016-09-12,16842,17362,16747,16985,11583,127169.0,7084612.0
2016-09-13,17125,17362,17031,17268,5300,129294.0,7084612.0
2016-09-19,17315,17315,17079,17316,6416,129648.0,7084612.0
2016-09-20,17173,17315,17031,17268,6519,129294.0,7084612.0
2016-09-21,17267,17315,17125,17221,7017,128940.0,7084612.0
2016-09-22,17220,17740,17220,17742,12099,132836.0,7084612.0
2016-09-23,17835,17883,17693,17742,10178,132836.0,7084612.0
2016-09-26,17740,18071,17646,18025,11602,134962.0,7084612.0
2016-09-27,18025,18025,17693,17931,7761,134253.0,7084612.0
2016-09-28,17883,18071,17740,17789,10377,133191.0,7084612.0
2016-09-29,17977,18025,17693,17978,13938,134608.0,7084612.0
2016-09-30,17788,17929,17504,17505,22269,131065.0,7084612.0
2016-10-04,17835,17883,17552,17694,8438,132482.0,7084612.0
2016-10-05,17693,17835,17456,17600,10201,131774.0,7084612.0
2016-10-06,17552,17693,17267,17363,11247,130003.0,7084612.0
2016-10-07,17362,17598,17315,17316,11986,129648.0,7084612.0
2016-10-10,17315,17456,17267,17316,8159,129648.0,7084612.0
2016-10-11,17456,17598,17267,17600,10650,131774.0,7084612.0
2016-10-12,17552,17693,17410,17505,6664,131065.0,7084612.0
2016-10-13,17410,17552,17079,17268,7574,129294.0,7084612.0
2016-10-14,17267,17315,17079,17268,7366,129294.0,7084612.0
2016-10-17,17267,17267,17031,17031,10600,127523.0,7084612.0
2016-10-18,16936,17079,16889,17031,13111,127523.0,7084612.0
2016-10-19,17031,17125,16889,17031,12033,127523.0,7084612.0
2016-10-20,17031,17031,16700,17031,26850,127523.0,7084612.0
2016-10-21,17031,17267,16558,16606,38132,124335.0,7084612.0
2016-10-24,16652,16936,16558,16700,25468,125043.0,7084612.0
2016-10-25,16700,16794,16085,16370,43888,122564.0,7084612.0
2016-10-26,16179,16368,15943,15943,31124,119376.0,7084612.0
2016-10-27,16037,16416,15990,16370,15850,122564.0,7084612.0
2016-10-28,16368,16510,16085,16370,12045,122564.0,7084612.0
2016-10-31,16463,17079,16227,16843,29817,126106.0,7084612.0
2016-11-01,16558,16652,16227,16227,15662,121501.0,7084612.0
2016-11-02,16085,16227,15943,16181,10357,121147.0,7084612.0
2016-11-03,15895,16368,15895,16322,12497,122210.0,7084612.0
2016-11-04,16321,16416,16085,16322,11800,122210.0,7084612.0
2016-11-07,16321,16700,16179,16700,6110,125043.0,7084612.0
2016-11-08,16700,16936,16510,16937,9484,126815.0,7084612.0
2016-11-09,16605,17031,16085,16322,17252,122210.0,7084612.0
2016-11-10,16558,17031,16558,16795,13036,125752.0,7084612.0
2016-11-11,16652,17079,16652,17079,14934,127877.0,7084612.0
2016-11-14,17079,17125,16842,17127,8278,128231.0,7084612.0
2016-11-15,17079,17079,16842,16843,8094,126106.0,7084612.0
2016-11-16,16889,17031,16700,16937,6586,126815.0,7084612.0
2016-11-17,17031,17125,16936,17031,6651,127523.0,7084612.0
2016-11-18,17031,17125,16842,17031,5253,127523.0,7084612.0
2016-11-21,16889,17031,16842,16937,10860,126815.0,7084612.0
2016-11-22,17125,17125,16652,16843,14228,126106.0,7084612.0
2016-11-23,16842,16936,16747,16843,6527,126106.0,7084612.0
2016-11-24,16983,16983,16463,16654,8463,124689.0,7084612.0
2016-11-25,16652,16747,16321,16748,4483,125398.0,7084612.0
2016-11-28,16747,16747,16558,16654,2894,124689.0,7084612.0
2016-11-29,16558,16889,16321,16890,5548,126460.0,7084612.0
2016-11-30,16700,17079,16700,17031,8048,127523.0,7084612.0
2016-12-01,17031,17125,16842,17031,7247,127523.0,7084612.0
2016-12-02,17031,17220,16842,17127,10833,128231.0,7084612.0
2016-12-05,17079,17079,16085,16512,7669,123626.0,7084612.0
2016-12-06,16368,16747,16368,16654,5075,124689.0,7084612.0
2016-12-07,16652,16983,16321,16843,12264,126106.0,7084612.0
2016-12-08,16842,16983,16700,16748,5146,125398.0,7084612.0
2016-12-09,16747,16889,16463,16558,4953,123981.0,7084612.0
2016-12-12,16605,17267,16510,17221,11035,128940.0,7084612.0
2016-12-13,17079,17267,16936,17268,11450,129294.0,7084612.0
2016-12-14,17267,17646,17031,17600,14208,131774.0,7084612.0
2016-12-15,17362,17977,17362,17931,26177,134253.0,7084612.0
2016-12-16,17835,17977,17646,17836,9606,133545.0,7084612.0
2016-12-19,17929,17977,17646,17742,8928,132836.0,7084612.0
2016-12-20,17740,17929,17456,17836,8913,133545.0,7084612.0
2016-12-21,17977,17977,17646,17836,6972,133545.0,7084612.0
2016-12-22,17977,17977,17552,17789,10012,133191.0,7084612.0
2016-12-23,17883,18119,17646,18073,17049,135316.0,7084612.0
2016-12-26,18071,18213,17977,18025,8679,134962.0,7084612.0
2016-12-27,18025,18213,17977,18167,13736,136025.0,7084612.0
2016-12-28,18119,18167,17835,18120,7580,135670.0,7084612.0
2016-12-29,18119,18167,17883,18167,6670,136025.0,7084612.0
2017-01-02,18167,18213,18025,18025,7672,134962.0,7084612.0
2017-01-03,18025,18403,17977,18309,12572,137087.0,7084612.0
2017-01-04,18308,18592,18213,18309,14237,137087.0,7084612.0
2017-01-05,18544,18544,18167,18404,4967,137796.0,7084612.0
2017-01-06,18308,18356,18071,18073,11161,135316.0,7084612.0
2017-01-09,18071,18403,18025,18215,9124,136379.0,7084612.0
2017-01-10,18071,18403,18025,18262,8830,136733.0,7084612.0
2017-01-11,18261,18356,18119,18262,13264,136733.0,7084612.0
2017-01-12,18261,18356,17977,17978,6166,134608.0,7084612.0
2017-01-13,17883,18025,17740,17931,7505,134253.0,7084612.0
2017-01-16,17788,17883,17646,17694,8930,132482.0,7084612.0
2017-01-17,17929,17977,17552,17931,6597,134253.0,7084612.0
2017-01-18,17977,18025,17788,17978,7182,134608.0,7084612.0
2017-01-19,17977,18167,17788,17883,9387,133899.0,7084612.0
2017-01-20,17977,18450,17883,18451,16619,138150.0,7084612.0
2017-01-23,18308,18450,17410,17694,39305,132482.0,7084612.0
2017-01-24,17788,18071,17598,17978,9179,134608.0,7084612.0
2017-01-25,17977,18544,17977,18356,17398,137441.0,7084612.0
2017-01-26,18592,18592,18308,18546,8451,138858.0,7084612.0
2017-01-31,18592,19349,18308,19350,27102,144880.0,7084612.0
2017-02-01,19113,19728,19113,19586,25479,146651.0,7084612.0
2017-02-02,19775,19775,18781,19113,7238,143109.0,7084612.0
2017-02-03,18829,18923,18450,18498,16240,138504.0,7084612.0
2017-02-06,18403,18781,18403,18640,11068,139567.0,7084612.0
2017-02-07,18640,18734,18403,18498,3371,138504.0,7084612.0
2017-02-08,18403,19017,18403,18971,10500,142046.0,7084612.0
2017-02-09,18971,19207,18734,19067,6084,142755.0,7084612.0
2017-02-10,19160,19160,18592,18782,9373,140630.0,7084612.0
2017-02-13,18829,19207,18640,18925,7638,141692.0,7084612.0
2017-02-14,18923,19113,18687,18877,4446,141338.0,7084612.0
2017-02-15,19160,19160,18544,18877,11373,141338.0,7084612.0
2017-02-16,18923,18923,18544,18877,8285,141338.0,7084612.0
2017-02-17,18781,18923,18450,18688,18254,139921.0,7084612.0
2017-02-20,18687,18734,18308,18356,8769,137441.0,7084612.0
2017-02-21,18308,18544,18167,18498,10735,138504.0,7084612.0
2017-02-22,18498,18687,18403,18593,11240,139213.0,7084612.0
2017-02-23,18687,18687,18261,18451,7466,138150.0,7084612.0
2017-02-24,18450,18734,18403,18688,9255,139921.0,7084612.0
2017-02-27,18640,18781,18403,18640,6014,139567.0,7084612.0
2017-02-28,18640,18829,18403,18593,4694,139213.0,7084612.0
2017-03-02,18640,18829,18450,18735,7341,140275.0,7084612.0
2017-03-03,18829,18829,18356,18356,9822,137441.0,7084612.0
2017-03-06,18261,18640,18167,18546,5919,138858.0,7084612.0
2017-03-07,18498,18687,18261,18309,8940,137087.0,7084612.0
2017-03-08,18308,18498,18213,18498,5785,138504.0,7084612.0
2017-03-09,18498,18971,18403,18971,11676,142046.0,7084612.0
2017-03-10,18971,19113,18592,19113,12702,143109.0,7084612.0
2017-03-13,19160,19160,18734,19113,8238,143109.0,7084612.0
2017-03-14,19113,19160,18640,18640,16344,139567.0,7084612.0
2017-03-15,18640,18971,18640,18971,10069,142046.0,7084612.0
2017-03-16,18923,19017,18734,18877,9027,141338.0,7084612.0
2017-03-17,18876,19065,18876,18877,9032,141338.0,7084612.0
2017-03-20,18876,19065,18640,18640,14318,139567.0,7084612.0
2017-03-21,18687,19113,18640,19019,10003,142401.0,7084612.0
2017-03-22,18876,19017,18734,18877,9311,141338.0,7084612.0
2017-03-23,18829,19017,18640,18735,9586,140275.0,7084612.0
2017-03-24,18876,19017,18640,19019,13534,142401.0,7084612.0
2017-03-27,18829,19065,18734,18925,7391,141692.0,7084612.0
2017-03-28,18923,18971,18781,18925,3805,141692.0,7084612.0
2017-03-29,18781,19065,18781,19067,3733,142755.0,7084612.0
2017-03-30,18829,19017,18687,18830,6049,140984.0,7084612.0
2017-03-31,18734,18923,18687,18925,3400,141692.0,7084612.0
2017-04-03,18781,18923,18687,18830,5881,140984.0,7084612.0
2017-04-04,18734,18876,18734,18877,5970,141338.0,7084612.0
2017-04-05,18781,18923,18687,18877,5867,141338.0,7084612.0
2017-04-06,18734,18971,18498,18971,15724,142046.0,7084612.0
2017-04-07,18971,19017,18829,18971,4300,142046.0,7084612.0
2017-04-10,18923,18923,18450,18830,8665,140984.0,7084612.0
2017-04-11,18544,18829,18261,18309,22920,137087.0,7084612.0
2017-04-12,18356,18734,18356,18498,7869,138504.0,7084612.0
2017-04-13,18498,18923,18498,18877,7645,141338.0,7084612.0
2017-04-14,18876,18971,18687,18735,6764,140275.0,7084612.0
2017-04-17,18876,18923,18544,18688,4939,139921.0,7084612.0
2017-04-18,18687,18829,18640,18735,5241,140275.0,7084612.0
2017-04-19,18829,18971,18640,18925,10519,141692.0,7084612.0
2017-04-20,18876,19017,18781,18925,7879,141692.0,7084612.0
2017-04-21,18923,19113,18876,19019,6372,142401.0,7084612.0
2017-04-24,19017,19160,18923,19161,12197,143463.0,7084612.0
2017-04-25,19160,19633,18971,19540,17360,146297.0,7084612.0
2017-04-26,19680,19728,18167,18451,89105,138150.0,7084612.0
2017-04-27,18450,18592,18356,18404,12457,137796.0,7084612.0
2017-04-28,18308,18498,17883,17883,20402,133899.0,7084612.0
2017-05-02,18071,18071,17504,17505,14050,131065.0,7084612.0
2017-05-04,17410,17929,17079,17505,13295,131065.0,7084612.0
2017-05-08,17740,17740,17125,17173,16748,128586.0,7084612.0
2017-05-10,17315,17315,16652,16654,23139,124689.0,7084612.0
2017-05-11,16605,16983,16321,16370,32923,122564.0,7084612.0
2017-05-12,16368,16936,16368,16843,33327,126106.0,7084612.0
2017-05-15,16842,16936,16652,16700,5179,125043.0,7084612.0
2017-05-16,16700,16842,16558,16843,12404,126106.0,7084612.0
2017-05-17,16842,17125,16794,16843,11812,126106.0,7084612.0
2017-05-18,16842,16842,16510,16700,6968,125043.0,7084612.0
2017-05-19,16700,17031,16700,17031,9016,127523.0,7084612.0
2017-05-22,17031,17125,16794,16985,6896,127169.0,7084612.0
2017-05-23,16983,17125,16842,16890,8576,126460.0,7084612.0
2017-05-24,16889,17031,16842,16890,5812,126460.0,7084612.0
2017-05-25,17031,17031,16842,16985,6728,127169.0,7084612.0
2017-05-26,17031,17173,16889,17079,7857,127877.0,7084612.0
2017-05-29,17079,17125,16842,16890,5531,126460.0,7084612.0
2017-05-30,16889,17173,16842,17173,4224,128586.0,7084612.0
2017-05-31,17031,17173,16889,16937,6936,126815.0,7084612.0
2017-06-01,17031,17031,16842,16937,4867,126815.0,7084612.0
2017-06-02,16889,17031,16700,17031,8029,127523.0,7084612.0
2017-06-05,17031,17031,16747,16937,6090,126815.0,7084612.0
2017-06-07,16842,17079,16842,17079,12312,127877.0,7084612.0
2017-06-08,17079,17079,16842,16890,6347,126460.0,7084612.0
2017-06-09,17031,17079,16842,17079,10618,127877.0,7084612.0
2017-06-12,17079,17079,16747,16843,8924,126106.0,7084612.0
2017-06-13,16652,16889,16652,16748,7279,125398.0,7084612.0
2017-06-14,16747,16936,16747,16795,4242,125752.0,7084612.0
2017-06-15,16794,16936,16416,16654,11456,124689.0,7084612.0
2017-06-16,16652,16747,16463,16606,12991,124335.0,7084612.0
2017-06-19,16605,16842,16227,16417,22997,122918.0,7084612.0
2017-06-20,16274,16416,16227,16275,7356,121855.0,7084612.0
2017-06-21,16179,16274,16085,16181,9456,121147.0,7084612.0
2017-06-22,16132,16227,16132,16133,3370,120793.0,7084612.0
2017-06-23,16085,16889,15848,16512,27300,123626.0,7084612.0
2017-06-26,16510,16747,16037,16085,8668,120438.0,7084612.0
2017-06-27,16227,16605,16179,16558,6256,123981.0,7084612.0
2017-06-28,16652,16652,16179,16417,4651,122918.0,7084612.0
2017-06-29,16416,16416,16179,16181,4601,121147.0,7084612.0
2017-06-30,16179,16274,16132,16181,1822,121147.0,7084612.0
2017-07-03,16321,16416,16227,16275,3414,121855.0,7084612.0
2017-07-04,16132,16368,16085,16181,3823,121147.0,7084612.0
2017-07-05,16179,16227,16037,16181,3018,121147.0,7084612.0
2017-07-06,16179,16274,16037,16085,5992,120438.0,7084612.0
2017-07-07,16037,16179,15943,15991,4306,119730.0,7084612.0
2017-07-10,15895,16463,15895,16227,8210,121501.0,7084612.0
2017-07-11,16227,16321,16085,16322,5115,122210.0,7084612.0
2017-07-12,16368,16368,16179,16181,4627,121147.0,7084612.0
2017-07-13,16085,16274,15895,16181,10029,121147.0,7084612.0
2017-07-14,16132,16179,15895,15991,5991,119730.0,7084612.0
2017-07-17,15990,16085,15848,16039,3994,120084.0,7084612.0
2017-07-18,15990,16037,15848,15943,4452,119376.0,7084612.0
2017-07-19,15943,16132,15848,16133,7272,120793.0,7084612.0
2017-07-20,16179,16179,15943,16039,2771,120084.0,7084612.0
2017-07-21,15990,16227,15895,15896,3262,119021.0,7084612.0
2017-07-24,15848,16037,15706,15754,10521,117959.0,7084612.0
2017-07-25,15754,15801,15612,15707,6687,117605.0,7084612.0
2017-07-26,15848,16085,15612,15991,9934,119730.0,7084612.0
2017-07-27,16085,16132,15943,15991,6212,119730.0,7084612.0
2017-07-28,16321,16558,16037,16133,10250,120793.0,7084612.0
2017-07-31,16321,16605,16227,16558,11337,123981.0,7084612.0
2017-08-01,16558,16889,16085,16700,9609,125043.0,7084612.0
2017-08-02,16652,16842,16510,16700,3365,125043.0,7084612.0
2017-08-03,16700,16794,16274,16370,5057,122564.0,7084612.0
2017-08-04,16510,16842,16510,16748,11632,125398.0,7084612.0
2017-08-07,16747,16794,16558,16795,3623,125752.0,7084612.0
2017-08-08,16794,16794,16510,16606,3615,124335.0,7084612.0
2017-08-09,16605,16605,16085,16370,10199,122564.0,7084612.0
2017-08-10,16085,16321,15848,16181,12053,121147.0,7084612.0
2017-08-11,15754,16274,15754,16227,11624,121501.0,7084612.0
2017-08-14,16227,16227,15990,15991,1268,119730.0,7084612.0
2017-08-16,15801,15943,15470,15754,22263,117959.0,7084612.0
2017-08-17,15754,15848,15422,15518,16855,116188.0,7084612.0
2017-08-18,15517,15658,15422,15660,6119,117250.0,7084612.0
2017-08-21,15517,15517,15091,15281,24602,114416.0,7084612.0
2017-08-22,15139,15328,15043,15281,5711,114416.0,7084612.0
2017-08-23,15281,15422,15185,15376,1481,115125.0,7084612.0
2017-08-24,15091,15328,15091,15281,4381,114416.0,7084612.0
2017-08-25,15328,15328,15043,15234,2627,114062.0,7084612.0
2017-08-28,15091,15328,15043,15234,1829,114062.0,7084612.0
2017-08-29,15043,15185,14997,15139,5111,113354.0,7084612.0
2017-08-30,15233,15281,14807,14856,8167,111228.0,7084612.0
2017-08-31,14855,15043,14760,14903,1506,111583.0,7084612.0
2017-09-01,14807,14807,14334,14382,17125,107686.0,7084612.0
2017-09-04,14193,14334,14003,14193,6273,106269.0,7084612.0
2017-09-05,14145,14666,14145,14572,6298,109103.0,7084612.0
2017-09-06,14381,14476,14239,14430,3132,108040.0,7084612.0
2017-09-07,14381,14902,14193,14856,8107,111228.0,7084612.0
2017-09-08,14807,15139,14666,14714,2992,110166.0,7084612.0
2017-09-11,14666,14807,14476,14477,3842,108395.0,7084612.0
2017-09-12,14760,14760,14334,14430,1907,108040.0,7084612.0
2017-09-13,14476,14524,14239,14524,4251,108749.0,7084612.0
2017-09-14,14524,14570,14239,14572,1283,109103.0,7084612.0
2017-09-15,14287,14524,13814,13909,13602,104144.0,7084612.0
2017-09-18,13908,13956,13341,13484,27487,100956.0,7084612.0
2017-09-19,13341,13530,13341,13389,10393,100247.0,7084612.0
2017-09-20,13388,13482,12773,13153,26437,98476.0,7084612.0
2017-09-21,13246,13341,12773,13341,13812,99893.0,7084612.0
2017-09-22,13341,13388,13199,13389,18564,100247.0,7084612.0
2017-09-25,13246,13341,13151,13341,43583,99893.0,7084612.0
2017-09-26,13246,13624,13246,13578,20410,101664.0,7084612.0
2017-09-27,13624,13956,13624,13720,6394,102727.0,7084612.0
2017-09-28,13908,13908,13530,13531,994,101310.0,7084612.0
2017-09-29,13814,14429,13814,14193,7602,106269.0,7084612.0
2017-10-10,14193,14287,14003,14145,1567,105915.0,7084612.0
2017-10-11,13908,14334,13908,14288,3331,106978.0,7084612.0
2017-10-12,14334,14334,13956,14288,2248,106978.0,7084612.0
2017-10-13,14287,14287,13861,14099,6690,105561.0,7084612.0
2017-10-16,14193,14193,13766,14051,2796,105206.0,7084612.0
2017-10-17,13908,14097,13766,14051,4530,105206.0,7084612.0
2017-10-18,14003,14145,13814,13957,1090,104498.0,7084612.0
2017-10-19,13861,14145,13719,13720,1737,102727.0,7084612.0
2017-10-20,13766,14051,13578,14051,5316,105206.0,7084612.0
2017-10-23,14003,14003,13624,14004,4351,104852.0,7084612.0
2017-10-24,14003,14429,13719,14335,5772,107332.0,7084612.0
2017-10-25,14193,14334,14003,14051,2721,105206.0,7084612.0
2017-10-26,14193,14193,13814,14099,4807,105561.0,7084612.0
2017-10-27,13908,14097,13814,13862,3387,103790.0,7084612.0
2017-10-30,14287,14949,14193,14477,7461,108395.0,7084612.0
2017-10-31,14476,14666,14334,14524,3876,108749.0,7084612.0
2017-11-01,14524,14618,14381,14524,2698,108749.0,7084612.0
2017-11-02,14381,14476,14003,14193,3757,106269.0,7084612.0
2017-11-03,14193,14334,13956,13957,3199,104498.0,7084612.0
2017-11-06,13956,14239,13814,14004,3543,104852.0,7084612.0
2017-11-07,13908,14145,13766,13909,8420,104144.0,7084612.0
2017-11-08,13908,14570,13908,14382,5677,107686.0,7084612.0
2017-11-09,14429,14997,14193,14950,8978,111937.0,7084612.0
2017-11-10,14949,15612,14666,15518,17229,116188.0,7084612.0
2017-11-13,15612,15801,15043,15802,7690,118313.0,7084612.0
2017-11-14,15706,15706,15328,15470,6153,115833.0,7084612.0
2017-11-15,15470,15470,14760,14761,11475,110520.0,7084612.0
2017-11-16,15043,15043,14570,14572,3873,109103.0,7084612.0
2017-11-17,14760,14760,14476,14477,4376,108395.0,7084612.0
2017-11-20,14524,14570,13908,14193,21247,106269.0,7084612.0
2017-11-21,14381,14381,13719,13720,18735,102727.0,7084612.0
2017-11-22,13956,13956,13719,13862,8196,103790.0,7084612.0
2017-11-23,13814,14145,13719,14004,10070,104852.0,7084612.0
2017-11-24,13908,14287,13908,14241,10443,106623.0,7084612.0
2017-11-27,14193,14476,14145,14288,6958,106978.0,7084612.0
2017-11-28,14666,14666,14193,14335,4479,107332.0,7084612.0
2017-11-29,14334,14476,14145,14288,2112,106978.0,7084612.0
2017-11-30,14287,14334,13908,14051,6417,105206.0,7084612.0
2017-12-01,14334,14381,14051,14382,6901,107686.0,7084612.0
2017-12-04,14476,15043,14239,14950,12987,111937.0,7084612.0
2017-12-05,15043,15328,14666,15139,6524,113354.0,7084612.0
2017-12-06,15139,15895,14949,15802,23524,118313.0,7084612.0
2017-12-07,15754,15848,15233,15754,16748,117959.0,7084612.0
2017-12-08,15754,15754,14760,14950,24862,111937.0,7084612.0
2017-12-11,14949,15139,14760,14997,5529,112291.0,7084612.0
2017-12-12,14760,15091,14476,14666,10668,109811.0,7084612.0
2017-12-13,14666,14855,14570,14808,3675,110874.0,7084612.0
2017-12-14,14807,14855,14524,14524,922,108749.0,7084612.0
2017-12-15,14570,14712,14476,14666,1542,109811.0,7084612.0
2017-12-18,14666,15612,14666,14997,4510,112291.0,7084612.0
2017-12-19,14997,15281,14712,15139,4951,113354.0,7084612.0
2017-12-20,15328,15422,14949,15045,3145,112645.0,7084612.0
2017-12-21,15043,15185,14666,15045,5871,112645.0,7084612.0
2017-12-22,15139,15281,14807,15234,4030,114062.0,7084612.0
2017-12-26,15233,15375,15043,15281,3986,114416.0,7084612.0
2017-12-27,15962,15962,15038,15184,2369,110520.0,7084612.0
2017-12-28,15184,15768,15038,15671,3897,114062.0,7084612.0
2018-01-02,15622,15719,15281,15719,5602,114416.0,7084612.0
2018-01-03,15573,15622,15476,15525,1666,113000.0,7084612.0
2018-01-04,15719,15719,15330,15622,2667,113708.0,7084612.0
2018-01-05,15622,15622,15281,15330,4096,111583.0,7084612.0
2018-01-08,15330,15330,14892,15087,7887,109811.0,7084612.0
2018-01-09,15038,15378,14794,14795,2946,107686.0,7084612.0
2018-01-10,14794,15184,14600,15087,10202,109811.0,7084612.0
2018-01-11,14989,15427,14940,15379,3961,111937.0,7084612.0
2018-01-12,15378,15524,15037,15427,9816,112291.0,7084612.0
2018-01-15,15427,15476,15135,15330,4713,111583.0,7084612.0
2018-01-16,15038,15330,15038,15330,2372,111583.0,7084612.0
2018-01-17,15184,15476,15086,15281,4866,111228.0,7084612.0
2018-01-18,15232,15378,15184,15281,7122,111228.0,7084612.0
2018-01-19,15378,15427,15086,15379,5102,111937.0,7084612.0
2018-01-22,15330,15378,15086,15184,2792,110520.0,7084612.0
2018-01-23,15135,15378,15086,15281,6132,111228.0,7084612.0
2018-01-24,15281,15670,15038,15622,26226,113708.0,7084612.0
2018-01-25,15719,16108,15573,16060,20529,116896.0,7084612.0
2018-01-26,16157,16692,16060,16255,17391,118313.0,7084612.0
2018-01-29,16498,16498,16108,16109,10435,117250.0,7084612.0
2018-01-30,16108,16498,16108,16401,4942,119376.0,7084612.0
2018-01-31,16400,16400,16060,16303,7055,118667.0,7084612.0
2018-02-01,16206,16449,15962,16303,6203,118667.0,7084612.0
2018-02-02,16303,16303,15914,16011,3971,116542.0,7084612.0
2018-02-05,15768,15865,15232,15330,16048,111583.0,7084612.0
2018-02-06,15135,15232,14113,14746,16055,107332.0,7084612.0
2018-02-07,14940,15184,14600,14795,8174,107686.0,7084612.0
2018-02-08,14794,14794,14551,14649,5627,106623.0,7084612.0
2018-02-09,14551,14551,13967,14162,32918,103081.0,7084612.0
2018-02-12,14405,14405,14016,14065,6446,102373.0,7084612.0
2018-02-13,14113,14356,13918,13967,11865,101664.0,7084612.0
2018-02-14,13967,14064,13675,13773,8464,100247.0,7084612.0
2018-02-19,14016,14064,13967,14016,2098,102018.0,7084612.0
2018-02-20,13918,14113,13772,14016,6552,102018.0,7084612.0
2018-02-21,13967,14064,13821,13919,4654,101310.0,7084612.0
2018-02-22,13918,14016,13626,13675,13098,99539.0,7084612.0
2018-02-23,13870,13870,13626,13724,6684,99893.0,7084612.0
2018-02-26,13772,13870,13626,13773,4066,100247.0,7084612.0
2018-02-27,13724,13870,13626,13821,5157,100601.0,7084612.0
2018-02-28,13772,13821,13480,13773,5073,100247.0,7084612.0
2018-03-02,13772,13772,13286,13383,12872,97413.0,7084612.0
2018-03-05,13480,13480,12994,13140,15117,95642.0,7084612.0
2018-03-06,13237,13675,12993,13529,23835,98476.0,7084612.0
2018-03-07,13480,13675,13383,13578,10118,98830.0,7084612.0
2018-03-08,13675,13724,13480,13724,7281,99893.0,7084612.0
2018-03-09,13626,13870,13626,13821,7232,100601.0,7084612.0
2018-03-12,13821,13821,13578,13773,10251,100247.0,7084612.0
2018-03-13,13724,13724,13529,13529,6311,98476.0,7084612.0
2018-03-14,13480,14502,13432,13919,15429,104349.0,7297150.0
2018-03-15,13918,13918,13675,13821,8867,103620.0,7297150.0
2018-03-16,13724,13918,13626,13919,5087,104349.0,7297150.0
2018-03-19,13870,13918,13724,13919,5726,104349.0,7297150.0
2018-03-20,13772,13772,13529,13675,8345,102525.0,7297150.0
2018-03-21,13675,13724,13432,13432,13957,100701.0,7297150.0
2018-03-22,13480,13724,13334,13335,14374,99971.0,7297150.0
2018-03-23,13334,13432,12994,13189,19825,98876.0,7297150.0
2018-03-26,13140,13675,13140,13627,18714,102160.0,7297150.0
2018-03-27,13626,13772,13529,13724,9197,102890.0,7297150.0
2018-03-28,13383,13772,13383,13627,5477,102160.0,7297150.0
2018-03-29,13626,13723,13480,13675,4251,102525.0,7297150.0
2018-03-30,13675,13821,13578,13578,3276,101795.0,7297150.0
2018-04-02,13578,13724,13529,13627,4707,102160.0,7297150.0
2018-04-03,13626,13870,13480,13870,5101,103984.0,7297150.0
2018-04-04,13675,13821,13529,13529,8457,101430.0,7297150.0
2018-04-05,13577,13724,13577,13724,3555,102890.0,7297150.0
2018-04-06,13723,13723,13578,13578,1601,101795.0,7297150.0
2018-04-09,13626,13675,13529,13675,4703,102525.0,7297150.0
2018-04-10,13675,13723,13432,13578,9435,101795.0,7297150.0
2018-04-11,13578,13723,13480,13578,6360,101795.0,7297150.0
2018-04-12,13578,13918,13578,13773,5160,103255.0,7297150.0
2018-04-13,13918,13918,13675,13724,5005,102890.0,7297150.0
2018-04-16,13626,13821,13577,13724,3672,102890.0,7297150.0
2018-04-17,13724,13870,13675,13821,2582,103620.0,7297150.0
2018-04-18,13918,14113,13675,14016,5398,105079.0,7297150.0
2018-04-19,14113,14259,13821,13919,8021,104349.0,7297150.0
2018-04-20,13821,14162,13821,14162,5859,106174.0,7297150.0
2018-04-23,14210,14454,14016,14211,8979,106538.0,7297150.0
2018-04-24,14064,14356,13918,14211,33178,106538.0,7297150.0
2018-04-25,14113,14551,13918,14308,17961,107268.0,7297150.0
2018-04-26,14453,14502,14064,14113,8687,105809.0,7297150.0
2018-04-27,14259,14308,14016,14162,12745,106174.0,7297150.0
2018-04-30,14162,14551,14064,14405,8294,107998.0,7297150.0
2018-05-02,14989,16303,14843,15768,67973,118214.0,7297150.0
2018-05-03,16108,16108,15524,15817,28658,118579.0,7297150.0
2018-05-04,15670,15768,15135,15719,11322,117849.0,7297150.0
2018-05-08,15573,15670,14600,14600,18208,109457.0,7297150.0
2018-05-09,14551,15038,14210,14551,28374,109092.0,7297150.0
2018-05-10,14259,14551,14016,14308,28544,107268.0,7297150.0
2018-05-11,14259,14794,14210,14649,12364,109822.0,7297150.0
2018-05-14,14843,15232,14648,15087,21485,113106.0,7297150.0
2018-05-15,15378,15719,14892,14989,25736,112376.0,7297150.0
2018-05-16,15038,15038,14405,14551,26368,109092.0,7297150.0
